QFunRegParamNorm,AverageDiscountedReturn,AverageAction,Epoch,AverageEsReturn,MaxEsReturn,AverageAbsY,AveragePolicySurr,AverageY,Iteration,AverageAbsQYDiff,StdReturn,MinEsReturn,AverageReturn,AverageAbsQ,MaxReturn,MinReturn,StdEsReturn,AverageQ,AverageQLoss,PolicyRegParamNorm
86.3049,47.26589424,0.986227,905,93.6920033182,95.7007038009,6.73700783768,-6.7585,6.73700783768,905,0.0257458883749,0.0510082830712,90.9456700009,93.4915530939,6.73694,93.5686295671,93.4074909909,1.3220799573,6.73694,0.0115208,65.5215
86.3851,47.3045583116,0.987423,906,93.9346405645,96.9276685745,6.74401663001,-6.76495,6.74401644663,906,0.0289700601101,0.0470938174866,90.43264897,93.4914494021,6.74398,93.5594569124,93.4121594948,1.41485672375,6.74398,0.0130385,65.519
86.4476,47.2806560336,0.983623,907,93.4071594418,98.9094770242,6.73666207619,-6.75887,6.73666170164,907,0.0274413610583,0.0785601248802,90.3398966993,93.5087356716,6.73669,93.6043343524,93.3843336961,2.32858393957,6.73669,0.0158092,65.545
86.4621,47.3074612999,0.986763,908,92.9853411342,95.612663774,6.74411127873,-6.76657,6.74411081452,908,0.0288614259709,0.0610925055176,90.3818127947,93.495805746,6.74413,93.5666029963,93.3797352787,1.56665935301,6.74413,0.0150851,65.5785
86.5004,47.2686996124,0.986357,909,93.1558227562,96.9154116304,6.73390697876,-6.75645,6.73390691575,909,0.0252356080304,0.0481842540044,88.431041273,93.4913420017,6.73388,93.5641319011,93.4118411831,2.40911865009,6.73388,0.0126013,65.6114
86.5109,47.2800887914,0.984935,910,93.3986753789,99.5504787252,6.75008351387,-6.77232,6.75008319432,910,0.0284223751877,0.0622755464548,90.5326138066,93.5013709794,6.75007,93.617753367,93.4095902923,2.58810674558,6.75007,0.0149548,65.6016
86.5622,47.3471654491,0.982213,911,92.7073632143,94.7960158902,6.74173843678,-6.76336,6.74173839853,911,0.0243388177805,0.0681811628202,90.0604643929,93.5283824245,6.74177,93.6207656806,93.423782446,1.61783349474,6.74177,0.010172,65.6489
86.5643,47.2908140271,0.984355,912,93.3493210205,99.6,6.75300193465,-6.77632,6.75300189576,912,0.0266668406224,0.0695786443781,88.2858949093,93.5064969104,6.75295,93.6267875008,93.4074566705,2.8944526057,6.75295,0.0117541,65.6741
86.5681,47.3435094128,0.982831,913,93.3599761436,98.7451310312,6.75679600915,-6.77893,6.7567951934,913,0.0278772717169,0.0736863554476,90.0897199995,93.5243050947,6.75672,93.6254626864,93.4112743648,2.33955709131,6.75672,0.0151789,65.6885
86.5947,47.2037190275,0.982545,914,93.2689326932,97.378645689,6.74449579786,-6.76611,6.74449542475,914,0.0262922569551,0.0783486609238,89.2173345237,93.5016282659,6.74448,93.6250526516,93.3630139298,2.12526381962,6.74448,0.0136374,65.7213
86.6369,47.2759068671,0.983027,915,93.7980222868,97.4170080763,6.74968030541,-6.77231,6.74968003962,915,0.0312114539384,0.0776656919057,91.3597482051,93.5113723233,6.74972,93.6254151349,93.3646555327,1.63810633701,6.74972,0.0164943,65.7243
86.6557,47.3164377671,0.982368,916,92.4463795006,94.3676734287,6.74032976876,-6.76216,6.74032914031,916,0.0259385714591,0.0706244880405,89.7658449375,93.5221904863,6.74037,93.6232726555,93.4223342856,1.80979520622,6.74037,0.0127924,65.7034
86.7082,47.2637165581,0.980869,917,92.7375874458,95.5546946661,6.74452843583,-6.76678,6.74452760489,917,0.0304251817483,0.0739661343846,89.0499886818,93.5217486718,6.7444,93.6324408697,93.4201509685,2.30420182946,6.7444,0.020178,65.7113
86.7143,47.2701470464,0.981274,918,93.5324833122,98.9775013876,6.75279998601,-6.77466,6.75279962516,918,0.0267966637046,0.0749594650347,90.0842307998,93.5203655585,6.75277,93.6365006811,93.4213193923,2.44932074094,6.75277,0.0132474,65.7484
86.7356,47.3526289699,0.980632,919,93.183455012,97.4838913479,6.74175700851,-6.76298,6.74175604261,919,0.0264034645082,0.0779693625966,89.186726812,93.5381514122,6.74177,93.6424072896,93.4214300505,2.34650099558,6.74177,0.0124244,65.7362
86.7634,47.3164807072,0.978616,920,93.8609221254,97.9875937623,6.75297186437,-6.77473,6.75297186437,920,0.0272805559223,0.0737712244078,87.8673683809,93.5437116271,6.7529,93.6453925465,93.4226441043,2.19033947253,6.7529,0.0144958,65.7312
86.773,47.2814475304,0.98032,921,93.4945664384,96.0981709866,6.74194787333,-6.76601,6.74194759277,921,0.0296826897683,0.0757164366451,90.5612802322,93.5279557182,6.74195,93.6455737137,93.4233212917,1.49002566025,6.74195,0.0160815,65.7462
86.7727,47.2967992417,0.977314,922,93.2258482796,96.4184397047,6.73860635667,-6.76056,6.73860573167,922,0.0273533700776,0.0692958151203,90.5773185733,93.547799573,6.73857,93.6406499456,93.4338944802,1.68919049418,6.73857,0.0149567,65.756
86.7663,47.1723485657,0.977502,923,92.928333507,94.8338079954,6.74478644805,-6.76635,6.74478627059,923,0.0280356298176,0.050250760579,89.861584779,93.5258296996,6.74474,93.5691859858,93.3445376387,1.68332870611,6.74474,0.0179511,65.749
86.8016,47.2634356764,0.97911,924,92.9091256187,96.4915773698,6.7385882137,-6.76114,6.73858810376,924,0.0255594136451,0.0808635596824,87.7881629743,93.5314339745,6.73866,93.6491613138,93.4238384211,2.30069377984,6.73866,0.00977274,65.7629
86.823,47.3312477508,0.980394,925,92.9352556456,97.6448628478,6.72124694074,-6.74401,6.72124634192,925,0.0259512598501,0.0785469696025,90.0605116354,93.5358508208,6.72118,93.6461336858,93.4228436992,2.21016258637,6.72118,0.0128316,65.777
86.8489,47.3004458608,0.978931,926,93.4283221516,94.8150208172,6.7496962022,-6.77197,6.74969515035,926,0.0286182647024,0.0716713072161,87.8324124401,93.5390547464,6.74966,93.6535369778,93.4327076895,2.0859273106,6.74966,0.0148995,65.7861
86.9023,47.3768264139,0.980265,927,93.2713650975,94.7502806644,6.74687706338,-6.76903,6.7468768162,927,0.0285003964867,0.0823290441146,89.1863927057,93.5444382323,6.74682,93.644226368,93.4238366364,1.7271616092,6.74682,0.0151734,65.8347
86.9617,47.337971646,0.978714,928,93.1792369806,95.8646426944,6.76392353148,-6.78523,6.76392300178,928,0.0270837975284,0.0712363743925,90.1382613955,93.5469235971,6.76389,93.648895227,93.4355996612,1.72491250334,6.76389,0.0117001,65.8416
87.0089,47.2739188246,0.979736,929,93.7631803977,99.5705655851,6.74576954588,-6.76846,6.74576954588,929,0.0295696401082,0.0722809523105,90.2589087224,93.5298774996,6.74552,93.6373397878,93.4338327313,2.15213242532,6.74552,0.0168738,65.8473
87.0622,47.3185010466,0.978861,930,93.428823141,99.5351243761,6.74315875858,-6.76608,6.74315831494,930,0.030131068682,0.0712895933496,90.654062616,93.5427381393,6.74341,93.6466438435,93.3784490407,2.55408283305,6.74341,0.0153466,65.8384
87.1001,47.1147940522,0.982977,931,93.5987611737,95.2636479124,6.75171640773,-6.77468,6.75171584612,931,0.0292976847892,0.075636747792,89.8283133364,93.4837113681,6.75164,93.6258603482,93.3462390292,1.58076145968,6.75164,0.0151731,65.836
87.1086,47.4132904015,0.980447,932,91.9229862491,95.0142089281,6.76281144868,-6.78458,6.76281066586,932,0.027056771559,0.0730124496875,89.7192446382,93.5496894085,6.76289,93.6379382914,93.4264426429,1.91229083895,6.76289,0.0131006,65.8504
87.1794,47.301398517,0.980448,933,92.943623062,94.5221462625,6.74764904673,-6.76924,6.7476483123,933,0.0251574384634,0.0829546927009,87.1907223595,93.5303360468,6.74759,93.6424372494,93.3764968701,2.17974634216,6.74759,0.0105309,65.8275
87.1947,47.334238708,0.980425,934,91.2461725078,94.6075180828,6.74582218117,-6.76785,6.74582139706,934,0.0286366271741,0.0722461835909,88.0953038593,93.5362908451,6.74574,93.634584759,93.4300136866,1.98560140851,6.74574,0.0157047,65.8803
87.2487,47.3679630661,0.979526,935,92.3573577582,94.4882993021,6.75523172956,-6.77703,6.75523172956,935,0.0243780681628,0.0723450188489,87.394393102,93.5473724916,6.75521,93.6437694697,93.42398399,2.43777517503,6.75521,0.00962308,65.8654
87.2996,47.3313336171,0.981743,936,93.8601883847,97.5496681708,6.73874252129,-6.7614,6.73874251401,936,0.0264613713596,0.079502991109,91.2837085317,93.5282452487,6.73874,93.6328164675,93.4151414099,1.64108309825,6.73874,0.0120559,65.8651
87.3019,47.2772818832,0.979618,937,93.311146018,96.055840647,6.7398612793,-6.76296,6.73986124041,937,0.026572983139,0.0733335793154,89.8303160128,93.5312988301,6.7398,93.6412296286,93.4208111038,1.89721776202,6.7398,0.0125437,65.8622
87.344,47.2334674589,0.977585,938,92.3140902685,94.4827524629,6.74403198102,-6.76667,6.74403190047,938,0.0295727022394,0.0802812055803,88.525472101,93.5350733537,6.744,93.6397441948,93.3702502942,2.01548985292,6.744,0.01653,65.906
87.3659,47.3281447807,0.97888,939,93.5031231531,95.5611385601,6.75392956436,-6.77462,6.75392956436,939,0.0240389655046,0.0801476451109,90.3728565187,93.543897753,6.7538,93.6459085019,93.3711114665,1.58457194109,6.7538,0.00943681,65.9351
87.3988,46.541714378,0.980856,940,93.744201674,97.224290306,6.74915155289,-6.77115,6.74915155289,940,0.0254098667569,0.167009066438,90.9345297655,93.395351888,6.74935,93.6366726463,93.0762134347,1.7202666016,6.74935,0.00895846,65.9263
87.4031,47.1878635824,0.979258,941,93.1598222467,94.9802934401,6.72733038699,-6.74799,6.727329654,941,0.0341109062458,0.0613763807979,89.2281399453,93.518213956,6.72714,93.6282885605,93.42531122,1.75032934857,6.72714,0.0199473,65.9277
87.4426,47.3384158463,0.978788,942,91.5784470275,94.1964334175,6.73511836871,-6.75694,6.73511794185,942,0.0252394792604,0.0713613908596,88.0334217818,93.5464404855,6.73518,93.643334375,93.4248211692,1.83370479468,6.73518,0.014241,65.9668
87.486,47.2973605167,0.977979,943,93.0901394615,95.3273916753,6.73058169409,-6.75091,6.73058041967,943,0.034178213254,0.066766634914,90.8172842183,93.5440495888,6.73042,93.639441232,93.4277276856,1.56441393408,6.73042,0.0304764,65.987
87.4766,47.2382287664,0.976077,944,93.2228363694,94.7212623519,6.74056003921,-6.76032,6.74055968429,944,0.02886977483,0.0809597527584,90.9309878659,93.5444048955,6.74066,93.64592913,93.3647425599,1.44068059489,6.74066,0.0180774,66.0152
87.51,47.1171659068,0.974837,945,92.9509522042,95.2332926421,6.75649307673,-6.77825,6.75649218594,945,0.0279704664847,0.0502648973237,88.7940364029,93.5312157772,6.75643,93.5947126936,93.3774719895,1.79044156629,6.75643,0.0138918,66.0097
87.5687,47.1223778969,0.97577,946,93.6016206728,98.1547443422,6.72759484296,-6.74948,6.72759484296,946,0.0258802286422,0.0411515519076,86.6140685637,93.5269626467,6.72759,93.5895177228,93.4541289725,2.73443734027,6.72759,0.0129114,66.0532
87.6138,47.1312016415,0.978333,947,93.8835320525,95.0235496455,6.74252441619,-6.76477,6.74252356067,947,0.0318334923679,0.0516459688566,91.2026961169,93.5138447733,6.74254,93.5709379049,93.4154500502,0.954689990131,6.74254,0.0220671,66.1043
87.6617,47.27227528,0.978472,948,93.1603781287,99.7266561629,6.73572353839,-6.75744,6.73572336604,948,0.0282130307678,0.0678774675946,89.4553783307,93.5369372002,6.7358,93.6445921252,93.4323454548,2.85320810433,6.7358,0.0113143,66.1003
87.6847,47.2500990478,0.97886,949,93.7291090289,97.0365847331,6.75767575386,-6.77924,6.75767567828,949,0.0269455993973,0.0838752754426,90.3707922409,93.5305089799,6.75765,93.6497584925,93.3714648512,1.75742398642,6.75765,0.0152766,66.0732
87.699,47.3153549413,0.978985,950,92.7887098168,94.6319433425,6.75918107888,-6.78021,6.75918100816,950,0.0253676918232,0.0727660055747,87.604200396,93.5412726357,6.75919,93.6463412097,93.4387552722,2.00738382894,6.75919,0.0134084,66.0823
87.7107,47.3200204528,0.98113,951,94.2300742498,95.4713848356,6.74217649772,-6.76458,6.7421762346,951,0.0230162441458,0.0738507577465,90.7602002325,93.5297034833,6.74205,93.6390943713,93.4309821722,1.13920855732,6.74205,0.00898262,66.0646
87.7521,47.3201957364,0.980117,952,92.9653582107,94.6973229755,6.73894972717,-6.76078,6.73894963534,952,0.0276714763622,0.0764725551416,90.6851822668,93.5357434545,6.7391,93.6509871234,93.4332343388,1.31829787864,6.7391,0.0146938,66.0798
87.7707,47.3548517694,0.978015,953,92.8550281243,98.0883605605,6.74047224775,-6.76212,6.7404718209,953,0.0280061492874,0.0784077020631,88.1892913343,93.5534677084,6.74039,93.6587235698,93.4406438078,2.85928134509,6.74039,0.0135883,66.1121
87.7877,47.2795095851,0.976734,954,92.8091550441,94.8932505554,6.75450797263,-6.77632,6.75450755644,954,0.0263022077201,0.0767041003744,89.312228165,93.5477749323,6.75429,93.6639431042,93.4390241016,2.06298594476,6.75429,0.0142717,66.0998
87.8173,47.3231833133,0.965815,955,93.2948097875,98.9420285153,6.74052455474,-6.7624,6.74052437728,955,0.0310746845826,0.135282463636,88.7915435284,93.6173602545,6.7407,93.805887888,93.4479145058,2.81867466379,6.7407,0.0179308,66.1555
87.8955,47.3668377619,0.959999,956,92.9992461927,94.9437781709,6.75597673563,-6.77763,6.75597637275,956,0.0270268981613,0.143618033668,89.8680611779,93.6576919671,6.75577,93.833123198,93.406877994,1.61978536409,6.75577,0.0157297,66.1247
87.9,47.3021502167,0.958125,957,93.0656101267,99.1635659968,6.74746124898,-6.77042,6.74746076527,957,0.0276153582562,0.158750774231,89.6754931837,93.6574616775,6.74763,93.9847134773,93.4890351815,2.44882437142,6.74763,0.0150812,66.1325
87.9231,47.2972347906,0.934839,958,93.7201520819,99.817507487,6.75401655093,-6.77575,6.75401642246,958,0.0268156751912,0.126310652425,90.0081584093,93.7904389226,6.75398,93.9381768929,93.5355492634,2.49433878856,6.75398,0.0131864,66.1739
87.9626,47.1778760799,0.955808,959,92.0419086919,94.3798928235,6.75646272226,-6.77851,6.75646191567,959,0.0326730777082,0.0556704684692,90.2657510709,93.6505235146,6.7564,93.7260751206,93.4711119319,1.37770626005,6.7564,0.0198629,66.1356
88.0265,47.3003323342,0.951477,960,93.7598468746,95.212589851,6.74328787942,-6.76403,6.74328770726,960,0.0261312226951,0.173458422984,91.0780136489,93.6950446572,6.74333,94.0181978505,93.4972268823,1.32181577101,6.74333,0.0147909,66.145
88.0434,47.3641608694,0.952139,961,93.5905113578,96.5000428248,6.75039572861,-6.77355,6.75039552122,961,0.0283311714373,0.156105320451,88.7147137195,93.7027271198,6.75036,93.9265460264,93.4851929601,2.0687591683,6.75036,0.0176191,66.1803
88.0949,46.5777834058,0.977337,962,93.0716611348,94.8050518609,6.75255502064,-6.77479,6.75255381593,962,0.0254251263276,0.0364738815573,90.5256261588,93.4249500523,6.75256,93.4948065283,93.3554697427,1.54403827214,6.75256,0.0121429,66.1899
88.1214,47.2836581147,0.949445,963,93.1498240509,97.8216718253,6.73892947296,-6.76147,6.73892884796,963,0.0301277544816,0.194378132024,89.4598765283,93.703482138,6.739,94.0055631746,93.4153124127,2.34002140081,6.739,0.0150415,66.2002
88.1627,47.3488520992,0.908339,964,94.1713900958,99.1730886631,6.74998816677,-6.77171,6.74998798339,964,0.029542203275,0.177010078357,89.5868409495,93.9514275945,6.75006,94.1306086558,93.5477270374,2.14245337762,6.75006,0.0170984,66.1991
88.1893,47.3842844258,0.910513,965,93.6377032754,97.5603934035,6.74449522142,-6.76669,6.74449479457,965,0.0259073567846,0.154677768354,89.501901422,93.9447872422,6.7444,94.1233654515,93.5423526823,2.12278374535,6.7444,0.0126077,66.237
88.2251,47.2943586558,0.921836,966,92.928527298,94.7778027774,6.73959705875,-6.76143,6.73959705875,966,0.0277403139854,0.195886650871,89.2247544144,93.8639895845,6.73956,94.1795102894,93.4708922118,1.73352795403,6.73956,0.014132,66.2481
88.2454,46.688587902,0.961583,967,92.7540847568,97.3891652516,6.75733142492,-6.77967,6.75733131497,967,0.0263862205489,0.0351487065127,87.9313429571,93.5354483075,6.75736,93.5940180663,93.4682097001,2.6111857642,6.75736,0.0119436,66.2691
88.2776,47.2636268819,0.931995,968,92.7583324566,99.4501393032,6.74614442712,-6.76863,6.74614370814,968,0.0268847124113,0.153970593902,89.8689341922,93.8006908212,6.74613,94.1002880018,93.4990377857,2.78301333188,6.74613,0.0159711,66.287
88.2937,47.0538155902,0.948169,969,93.077710945,98.2835805278,6.75059574619,-6.77324,6.75059574619,969,0.0283738636955,0.117570580718,90.9597262506,93.6725513208,6.75056,93.9891337502,93.4878233007,2.14441288067,6.75056,0.0138711,66.3025
88.302,47.3984114283,0.952165,970,93.6180036619,96.1755446611,6.74793879439,-6.76997,6.74793868535,970,0.0298320144472,0.20873725535,91.3063259284,93.7081938474,6.74802,94.0761886472,93.3614191374,1.42530072067,6.74802,0.0157134,66.328
88.3921,47.3054542826,0.934541,971,93.0539461373,97.3142789062,6.74290416565,-6.7657,6.74290406038,971,0.0270057139668,0.186660618896,91.0805765957,93.7942786834,6.74287,93.983761254,93.347671168,1.9224007942,6.74287,0.0159236,66.3171
88.3563,47.3804916845,0.943672,972,93.5164358996,99.8,6.75077086729,-6.7725,6.75077063904,972,0.0279189579238,0.209304312514,89.5713487763,93.753761102,6.75063,94.0752888324,93.420270362,2.59100372162,6.75063,0.0132112,66.3154
88.3493,47.0962719839,0.96952,973,92.6686608161,94.8317696682,6.74889668528,-6.77204,6.74889604912,973,0.0331361458979,0.0594076930688,88.905679271,93.5575079416,6.74902,93.7724466709,93.4545090037,2.26283581165,6.74902,0.0202214,66.3078
88.3863,47.2445494485,0.948232,974,92.9310019793,96.2612666566,6.7439386041,-6.76648,6.74393788727,974,0.0306391388502,0.20189478002,89.11437692,93.7039905031,6.74382,94.0374330723,93.3854836924,2.11517464018,6.74382,0.0194546,66.2897
88.3657,47.1433283233,0.91448,975,92.6625540817,95.0434383728,6.7453518579,-6.76671,6.7453512329,975,0.0254338343436,0.221446489778,90.4662227722,93.8815205802,6.7453,94.1322260165,93.489164973,1.47988507788,6.7453,0.0136655,66.3289
88.3826,46.7744030708,0.989084,976,93.5590857768,95.3483187081,6.74560381425,-6.76818,6.74560381425,976,0.0292622279015,0.0543342008314,91.6238892516,93.390943562,6.7456,93.509174811,93.3193528917,1.20558731186,6.7456,0.0179563,66.3703
88.3825,47.2142893169,0.951677,977,93.0411206748,97.3818967414,6.75387938539,-6.77572,6.75387921469,977,0.0300781849896,0.0994138306338,88.6793126367,93.6804896345,6.75391,93.8114639692,93.476526457,2.48877374232,6.75391,0.0173469,66.3402
88.4022,46.9233374642,0.963344,978,93.2111982393,96.4617530548,6.72660260438,-6.74837,6.72660183706,978,0.0277177110455,0.142324871722,90.1421357263,93.562937174,6.72658,93.8743275104,93.4048942817,1.95038332632,6.72658,0.0164894,66.3667
88.4009,47.1658198799,0.958993,979,92.6154611365,94.4701408948,6.75055421588,-6.77338,6.75055369618,979,0.0280380296487,0.145597278759,90.1950486125,93.6293659091,6.75056,93.9439682911,93.4812592131,1.54738379681,6.75056,0.0157892,66.3865
88.4306,47.2576749979,0.942821,980,93.8322159092,94.9114553673,6.74663297897,-6.76863,6.74663297897,980,0.0301683585946,0.199179067318,91.1274501486,93.7374212787,6.74648,94.1053559488,93.533934517,1.25970558062,6.74648,0.0169396,66.3961
88.5093,47.2875300802,0.898283,981,92.707778721,95.3003716027,6.75328716208,-6.77495,6.75328716208,981,0.0279556309047,0.17387771633,88.5042360422,93.9994666657,6.75332,94.207635498,93.6362481189,2.16796491305,6.75332,0.0151969,66.4237
88.535,46.8055685873,0.940624,982,92.9867901652,98.2059733726,6.74833098259,-6.77174,6.74833098259,982,0.0228465077126,0.167026104372,88.5724016815,93.6738288439,6.74839,93.9703330032,93.4794638412,2.8135255907,6.74839,0.00826514,66.4287
88.5636,47.1411192382,0.896757,983,92.2260711562,97.8050939417,6.74630653932,-6.76895,6.74630653932,983,0.0279997716555,0.187289973885,88.1036169419,93.9839554754,6.74624,94.2467261345,93.6563483365,2.72903994998,6.74624,0.0139807,66.4496
88.599,46.8689296574,0.896106,984,92.3712643502,94.5369928092,6.75006467803,-6.77123,6.75006348618,984,0.0333349222061,0.17162659737,89.2006535103,93.9434119364,6.75002,94.2109841405,93.7212288936,1.66253718341,6.75002,0.0230109,66.4793
88.6185,46.8554958595,0.91896,985,93.1882451726,98.4039559322,6.75425606485,-6.77687,6.75425530559,985,0.0231259330272,0.161290480817,89.2262560536,93.807815967,6.75423,94.1164359634,93.5608649464,2.69132661306,6.75423,0.0101282,66.5021
88.6081,47.1602564098,0.916802,986,93.0031639733,98.0086485025,6.75269216106,-6.77372,6.75269211957,986,0.0256806611706,0.142086000512,87.4536685317,93.8708738996,6.75271,94.1708990015,93.5802182372,2.90869999329,6.75271,0.011355,66.5137
88.6424,47.0981146004,0.924739,987,91.5587795878,94.0764872732,6.75699489488,-6.77888,6.75699489488,987,0.0260272659009,0.182789292481,88.6470010575,93.8147316773,6.75694,94.1841376339,93.475211593,1.73883883402,6.75694,0.0132148,66.5743
88.7006,47.2546328334,0.913597,988,93.8183576842,98.2080130037,6.75945563986,-6.78107,6.75945545548,988,0.0282881256852,0.19561305539,90.8838578937,93.9050918944,6.75944,94.1220045165,93.5311650307,1.88952395071,6.75944,0.0136927,66.5803
88.7159,47.0380285983,0.915323,989,93.5732840193,96.6489326007,6.7416402268,-6.76363,6.74164002502,989,0.0254922976893,0.214901588921,88.7984148081,93.8594047428,6.74165,94.1795192016,93.5597463153,2.06310345657,6.74165,0.0134235,66.6039
88.7176,47.1456902507,0.921505,990,91.295855751,94.9327557442,6.7429376621,-6.76405,6.7429371424,990,0.0247891367707,0.157870069232,87.7893827898,93.8412729347,6.74295,94.0408502025,93.5450097114,2.14832048677,6.74295,0.0110714,66.605
88.7278,47.3585065377,0.948746,991,93.5608180329,99.2357296312,6.75754237544,-6.77836,6.75754237544,991,0.0286879644614,0.194459613442,88.2791633523,93.7208022194,6.75745,94.0587897087,93.4452657677,2.60118569388,6.75745,0.0146719,66.6417
88.7128,47.3309055393,0.925175,992,92.2893435925,94.9942713539,6.74952953427,-6.77092,6.74952947496,992,0.0267206867899,0.195403190931,90.1455294873,93.8515663,6.7495,94.1314790005,93.5244249601,1.79756053252,6.7495,0.0125213,66.6741
88.7037,47.3610029492,0.928066,993,93.7186980224,97.3131621652,6.73565971027,-6.75849,6.73565960032,993,0.0258055496359,0.196165261058,90.2645599489,93.8397298006,6.73567,94.1565584656,93.4888580137,1.97208070154,6.73567,0.011144,66.714
88.7096,47.1936826739,0.911799,994,92.5529360619,94.78771392,6.74331209026,-6.76445,6.74331181994,994,0.0275102902068,0.116223551037,88.3020562537,93.906753164,6.74324,94.0320626154,93.6366890079,2.02294508873,6.74324,0.0158588,66.7062
88.7635,47.1281672546,0.914978,995,93.2903278648,99.0812175434,6.74328209776,-6.76603,6.74328200593,995,0.0304450032825,0.205458396919,90.3409342231,93.8763553473,6.74319,94.1383419185,93.5023698389,2.37442265827,6.74319,0.0171451,66.7682
88.818,47.0999665375,0.976207,996,93.0964178954,94.8214964402,6.75579436616,-6.7788,6.75579436616,996,0.0276038246076,0.0294781329214,89.1242170916,93.5208277184,6.75591,93.5719595736,93.4726785546,1.83261958717,6.75591,0.0137087,66.7466
88.8403,46.9513654191,0.918712,997,93.6852357546,97.1074702492,6.7426851136,-6.76565,6.74268390437,997,0.0243172726206,0.221950573302,90.3018277022,93.8255167397,6.74268,94.1912130561,93.4998235142,1.77106380349,6.74268,0.0120682,66.7686
88.8608,47.2963377407,0.89885,998,91.4593345879,94.3888978786,6.7493574971,-6.77124,6.74935749327,998,0.0265883627102,0.207425209017,86.5305884532,93.9980789763,6.74925,94.2595820497,93.6286077409,2.42481129628,6.74925,0.0115309,66.8281
88.9296,47.3897716007,0.912493,999,92.5123682513,96.8434337911,6.75514653734,-6.7781,6.75514639599,999,0.0271395059377,0.128818155834,90.3394535036,93.934642902,6.75527,94.0380283468,93.5594738775,1.94351926707,6.75527,0.0150361,66.855
88.9874,47.3343334583,0.944472,1000,93.3539510015,98.8100451865,6.74355782213,-6.7663,6.74355782213,1000,0.0259631415016,0.184013827915,86.9260608292,93.7408418569,6.74346,94.0766081206,93.4944565437,3.02388150948,6.74346,0.0124422,66.8512
89.0076,47.2494771516,0.909905,1001,93.435767813,98.3449404171,6.74514505174,-6.76793,6.74514462489,1001,0.0346974145525,0.198033016493,88.8982498251,93.926079505,6.74516,94.1560004091,93.5488713136,2.6271631328,6.74516,0.0210942,66.8938
89.0443,47.3098356416,0.927736,1002,92.8475424871,98.6329559015,6.75566194295,-6.77798,6.75566194295,1002,0.0267267705954,0.190269944765,88.6851649742,93.833318754,6.7556,94.0912851931,93.5396632849,2.88880353407,6.7556,0.0146945,66.934
89.0967,47.3090970286,0.900566,1003,93.7602589088,99.0,6.75288255677,-6.7755,6.7528816888,1003,0.028110027584,0.181937136017,90.1587637038,93.989625816,6.75291,94.2185023139,93.6184700873,2.19849758377,6.75291,0.0174185,66.9393
89.1206,47.3512344928,0.92321,1004,93.7580441574,98.4370614222,6.75192442706,-6.77359,6.75192442706,1004,0.027073782809,0.185038852686,89.5828707816,93.8658532655,6.75181,94.1882342943,93.5518112447,2.28812311077,6.75181,0.014569,66.9942
89.1427,47.4357965682,0.927732,1005,93.1335125326,95.0824196611,6.75122445802,-6.77294,6.75122445802,1005,0.025265909742,0.184805594221,89.3365834425,93.8536234257,6.75127,94.1349382573,93.5165987529,1.90677601144,6.75127,0.0114232,67.0167
89.201,47.2373562695,0.93696,1006,93.4877755359,95.6913836196,6.75184180169,-6.77353,6.75184170413,1006,0.0276135307421,0.189190460612,90.0567420379,93.767661702,6.75183,94.1400401401,93.4184071339,1.82138632204,6.75183,0.0111775,67.0133
89.2425,47.1882097156,0.952118,1007,93.1485326228,98.049214341,6.75208605115,-6.77461,6.75208595587,1007,0.0269534704285,0.170683789804,90.3277486844,93.6725113185,6.75208,94.0138939314,93.4130731738,2.36061095117,6.75208,0.0137243,67.024
89.256,47.046835597,0.969002,1008,93.503677304,97.6077844573,6.7564592463,-6.77924,6.75645908375,1008,0.02661738085,0.11256027773,89.7480576281,93.5519663888,6.75644,93.8282576342,93.4106877281,2.17046928899,6.75644,0.0151125,67.0542
89.2881,47.3366642001,0.940962,1009,92.6462589193,98.9166631841,6.74826992452,-6.77153,6.74826992107,1009,0.0278909478123,0.185145951339,87.7740623228,93.7616068314,6.74824,94.0862369942,93.4921263472,2.97042208399,6.74824,0.0138321,67.0831
89.3372,47.2836109002,0.955491,1010,93.3698480597,98.2794555701,6.78228003273,-6.80493,6.78227841596,1010,0.0304506504437,0.117337018419,88.604262404,93.6697145015,6.78224,93.8359315685,93.378899895,2.67908683541,6.78224,0.0170215,67.1362
89.3525,47.1385653894,0.910133,1011,93.3354408495,99.8316322262,6.77440814832,-6.79811,6.77440811007,1011,0.0251619226168,0.226181351514,89.7324283772,93.9063532842,6.77443,94.2252891811,93.5305160792,2.77235540886,6.77443,0.011383,67.1407
89.3655,47.1063818203,0.902994,1012,93.8878832723,95.0922029597,6.76555326346,-6.78845,6.76555284539,1012,0.0326016567541,0.232682386608,91.292578823,93.9421137688,6.76559,94.2415839766,93.4718780689,1.21847058176,6.76559,0.0240956,67.1754
89.3945,47.3413922231,0.924924,1013,92.7645105495,96.6891071867,6.7690888713,-6.79073,6.76908860818,1013,0.0280303854779,0.164612883815,89.9869202376,93.8556870267,6.769,94.0339606205,93.5385373586,2.24076208061,6.769,0.0150218,67.2293
89.3683,46.8778674879,0.9454,1014,93.2590372535,95.3555282066,6.76367863971,-6.78648,6.76367841848,1014,0.0278780541927,0.193626811251,90.3791753999,93.6588874367,6.76363,93.9983325229,93.4193987458,1.61674457277,6.76363,0.0154434,67.2891
