AverageAbsQYDiff,AverageDiscountedReturn,AverageQLoss,AverageReturn,AverageQ,QFunRegParamNorm,MinEsReturn,AverageAbsY,AverageEsReturn,PolicyRegParamNorm,Iteration,MaxEsReturn,Epoch,StdEsReturn,AverageAbsQ,AveragePolicySurr,StdReturn,AverageY,MinReturn,AverageAction,MaxReturn
8.41245658401,81.2067710766,474.923,309.624673008,310.542,284.793,4.99838517407,310.742979716,23.5735240428,139.457,1601,172.712470676,1601,32.1398428804,311.095,-322.831,358.121025992,310.551694731,71.7452355881,0.76976,1160.42149509
8.41919482579,94.4551288704,484.155,396.04236999,310.555,284.854,5.12647528994,310.75263526,22.7968042804,139.454,1602,125.293746751,1602,25.8276721605,311.115,-322.156,335.926872637,310.554918697,78.2515328499,0.734273,1144.02767152
8.51578542866,110.3894845,501.23,803.675032701,311.092,284.96,4.89375924654,311.301232567,30.0363248625,139.532,1603,181.089376733,1603,38.4149136997,311.632,-322.743,299.549743409,311.09163331,307.675406457,0.755777,1121.19749017
8.28885012429,115.017545316,452.469,838.789596334,310.504,285.045,4.71196271501,310.73316241,21.5949643441,139.528,1604,85.95144786,1604,20.0588387757,311.097,-322.364,377.435657787,310.509573717,89.2869131426,0.805761,1315.4747702
8.29742933083,118.669360967,446.751,622.399097489,310.06,285.144,4.68979191507,310.27829313,23.5186253799,139.581,1605,108.52708478,1605,26.3821147433,310.611,-321.895,341.460071277,310.050747534,72.1895465657,0.850525,1293.92529547
8.3069593208,114.794813349,461.779,1095.29735777,310.565,285.233,4.89101138265,310.751414057,19.2842246806,139.683,1606,82.9469689729,1606,19.8541246158,311.126,-322.509,144.972135717,310.56400347,666.010547594,0.846992,1260.34525219
8.29943674699,124.400627789,441.787,569.967339244,310.576,285.334,3.3994856298,310.798094165,21.3142030949,139.716,1607,104.814029058,1607,23.6680740451,311.134,-322.238,319.36754834,310.587447792,83.2479775115,0.85143,1258.26271042
8.44824969663,118.373870535,477.279,1138.43357749,310.551,285.416,5.18539669024,310.741456598,24.5019847717,139.718,1608,148.679752984,1608,30.4158860511,311.111,-322.29,138.3583005,310.561305309,766.41780212,0.828882,1268.47065012
8.21482894827,125.750252127,452.304,844.360772617,309.917,285.509,4.64016493729,310.107082037,34.7656179904,139.721,1609,269.036951845,1609,48.9314511892,310.495,-321.541,381.828224728,309.912347419,214.246505436,0.847654,1301.98013283
8.11784752946,128.279061875,436.389,921.427717445,309.616,285.561,4.46741779061,309.794068336,35.6974728547,139.791,1610,177.950835259,1610,41.5078871757,310.173,-321.311,323.804355222,309.607316565,333.675381561,0.828905,1298.19612255
8.27331734654,84.8920027245,445.615,213.1770113,309.256,285.65,5.11586220557,309.435419195,39.3529384106,139.83,1611,195.498021978,1611,43.9913409181,309.801,-320.675,217.384392392,309.249007627,78.1988804994,0.853491,1017.53231677
8.34338705047,102.157262717,453.184,275.518750138,310.053,285.692,5.16547008839,310.25467978,27.9228103307,139.85,1612,151.653754276,1612,33.9334844898,310.596,-321.423,200.349467032,310.054182068,79.9534217925,0.850367,1152.12998978
8.55071582626,109.517321224,489.483,314.601178059,308.992,285.77,4.8780454525,309.155379369,27.8676592043,139.897,1613,104.732071034,1613,29.5803508465,309.52,-320.734,205.11130411,308.986922313,79.4817957899,0.858168,1034.57133274
8.46936667729,121.029060689,481.558,297.399174814,309.423,285.796,5.03369324579,309.580650541,32.7388181366,139.899,1614,172.426209729,1614,37.4293313554,309.928,-320.89,126.894348269,309.408186072,79.8478256024,0.917828,780.867789902
8.30242328533,107.858191724,440.198,404.262792687,308.712,285.887,5.17544810289,308.876600579,24.4561167175,139.941,1615,96.9136521463,1615,25.1485677828,309.2,-320.321,247.871029084,308.73367795,77.469843748,0.91331,1056.17831213
8.54002943476,112.388940827,497.512,502.022330487,308.239,285.987,2.17016393198,308.394547372,43.9562993505,139.979,1616,529.601593125,1616,93.9228026247,308.831,-319.851,324.39646263,308.222280044,207.485606554,0.84147,1099.89598672
8.27965677114,116.276464849,460.874,349.262196579,308.605,286.049,5.09977779695,308.745463311,30.9725998762,140.046,1617,114.81337351,1617,33.5103863196,309.149,-320.4,153.1859935,308.601240519,151.960888306,0.858598,832.572216187
8.2488095476,115.079601813,448.536,668.206587606,308.822,286.103,4.98510374878,308.978013071,34.2557804148,140.089,1618,137.100660581,1618,39.1494590645,309.315,-320.614,334.42302,308.840192718,286.93475862,0.862193,1245.76658605
8.43080771973,110.583019248,464.606,533.065048516,307.963,286.134,4.91349469522,308.09870978,32.4709564086,140.11,1619,142.412340512,1619,39.5583468508,308.482,-319.723,321.18697699,307.941513452,120.775802202,0.848038,1115.90114272
8.24322535488,113.830533515,448.748,443.913904065,308.621,286.207,5.41028149201,308.781794201,23.7870455622,140.121,1620,179.7387049,1620,30.8099922698,309.112,-320.249,265.972018167,308.633425767,116.481668025,0.843047,1341.04617521
8.35048689155,113.671292365,462.358,442.799826286,308.372,286.264,4.63055166685,308.518110044,28.2575033105,140.136,1621,143.27267521,1621,34.0412363913,308.888,-320.166,317.407319768,308.369110117,78.800502791,0.875166,1311.15675221
8.39032094227,118.393506571,464.352,513.160688178,308.07,286.329,0.740072214206,308.217802846,29.365752202,140.205,1622,167.494931448,1622,42.3859219333,308.545,-319.772,264.831649409,308.088042035,82.6369674306,0.853149,1162.8911171
8.21172366709,114.435464378,456.275,557.895288061,308.084,286.361,5.41668210946,308.213626593,33.2896551809,140.207,1623,365.912606571,1623,61.7949917123,308.622,-320.048,368.19265247,308.077800737,80.4332091004,0.833868,1231.58093752
8.19550930008,119.302333781,440.678,565.557072008,307.935,286.433,4.95132258315,308.063542119,39.8354516239,140.208,1624,279.093932374,1624,61.9299970488,308.429,-319.664,335.737086731,307.931350951,102.857501864,0.831199,1268.81335495
8.43801976094,132.29137744,483.603,509.225705083,307.745,286.521,5.16058078876,307.902161633,23.8428909082,140.22,1625,85.0991900248,1625,22.1883648842,308.276,-319.084,260.150602967,307.748078915,214.160708921,0.912048,1030.67859114
8.30960553133,112.821141743,466.062,635.468976524,306.686,286.592,4.81338073084,306.876158935,46.4379694884,140.298,1626,293.069324411,1626,63.7780032728,307.295,-318.281,322.547776209,306.667189633,171.012142695,0.869576,1041.18236572
8.2457739508,119.665593891,461.389,791.355992599,306.393,286.614,4.95397628069,306.608806941,24.3493505543,140.311,1627,155.17645352,1627,31.965545321,307.005,-318.443,259.278617249,306.391618147,290.310631574,0.896038,1185.22987998
8.05778347319,132.657694061,436.217,610.561878688,306.292,286.678,4.58543226199,306.498075935,28.9644824437,140.328,1628,235.597097271,1628,45.6260199008,306.864,-318.095,226.091732503,306.296805959,362.090906325,0.899226,1263.81398062
8.27892980304,115.928295757,474.086,610.755381011,307.228,286.782,4.86753307916,307.389037891,30.2099758356,140.342,1629,257.404686721,1629,44.1437705367,307.758,-318.299,281.225304209,307.205728881,202.41785173,0.868932,1048.11417514
8.25026949406,115.024825369,469.615,1033.9172626,305.316,286.848,5.12623357355,305.503724066,26.0051348375,140.366,1630,114.620831111,1630,29.6379736563,305.861,-317.037,154.750179666,305.326196887,551.484342083,0.872408,1118.14150085
8.314785412,115.764600724,469.84,1006.98717785,304.922,286.927,5.21261826247,305.105975624,22.2934656988,140.394,1631,133.477713249,1631,27.7533695238,305.475,-316.464,242.832716921,304.924928455,399.087669866,0.849606,1185.45531629
8.01652679469,94.0274403779,403.429,207.578918167,305.02,287.041,4.83709210827,305.203894179,22.2468589437,140.396,1632,91.3075054559,1632,24.7881221654,305.606,-316.376,148.676389977,305.003688232,97.0387490081,0.870986,911.150849073
8.20704855179,108.496765522,446.003,443.877144251,303.958,287.139,5.09591871758,304.165355768,27.7262335711,140.402,1633,124.759090004,1633,31.9207924462,304.597,-315.453,299.728021725,303.962678343,118.406583435,0.857393,1215.70350989
8.36643758017,121.56012662,475.374,470.232750213,304.83,287.197,4.9754153127,305.031150508,23.3774971502,140.446,1634,201.101053929,1634,33.9340445505,305.423,-316.151,331.304891909,304.81514983,154.982502921,0.887649,1240.57149175
8.22681915607,117.70976951,449.935,635.378992986,303.776,287.261,5.25960051171,303.94753297,30.0020513784,140.488,1635,161.989401798,1635,34.9886098073,304.372,-315.057,332.714556967,303.761252341,196.084587924,0.897951,1225.66017286
8.1717615886,103.045158647,463.741,861.513053415,302.869,287.331,4.25601298778,303.067940925,24.758333556,140.518,1636,165.246543998,1636,33.6353777157,303.419,-314.629,272.331829623,302.873593111,274.863240722,0.798445,1323.2671656
8.10819387001,105.624311704,441.161,881.387539757,302.988,287.402,4.98276236153,303.173865958,29.1100754411,140.571,1637,207.072236922,1637,38.1868077595,303.541,-314.469,225.539303208,302.987817724,421.057640848,0.81295,1073.87378361
8.06957718333,105.198730244,439.368,417.347622411,302.856,287.459,4.79097659708,303.016903065,25.2172070007,140.616,1638,113.877675624,1638,28.4880975495,303.398,-313.987,243.42975857,302.849151652,161.206450967,0.874205,1092.64565306
8.02607528935,107.660337231,462.265,578.93153421,302.012,287.524,5.11712638442,302.199382207,46.9688980173,140.63,1639,420.952164872,1639,81.3846661573,302.59,-313.248,336.158528063,302.019777516,153.949905838,0.889328,1230.7380334
8.22256226555,109.911092371,466.936,495.383593291,301.736,287.585,4.046658889,301.864129186,13.698069052,140.638,1640,74.8182399068,1640,15.207405532,302.239,-313.697,242.31713931,301.724503331,186.631384298,0.901311,947.88618525
8.05481178677,128.975807001,446.709,599.205286808,301.56,287.635,4.55223512028,301.701849753,29.3394463594,140.712,1641,302.245128896,1641,50.4324678703,302.083,-313.166,307.657012074,301.561903502,274.298076929,0.90106,1349.94167416
7.90125719792,126.079133538,422.531,370.520531956,302.333,287.731,5.15515135004,302.479694621,32.4936885211,140.77,1642,196.536177102,1642,42.3798261794,302.863,-313.615,222.787651871,302.330107223,112.350063511,0.89755,1391.82082078
7.98026054492,112.22299916,445.934,378.18289841,302.005,287.8,4.93717650721,302.165473725,18.4523415738,140.783,1643,99.2750844903,1643,21.9137231109,302.537,-313.715,229.900053127,302.00583672,129.044653048,0.875546,1079.73752032
8.01549932837,121.39972267,434.815,1017.85307434,302.223,287.879,4.8108815311,302.381388876,28.6430836739,140.804,1644,175.384307013,1644,37.5212584211,302.745,-313.621,242.126647558,302.225068796,433.480723893,0.824719,1284.39403471
8.02139616584,111.538331882,439.488,522.815381846,302.077,287.957,5.05560945005,302.199621865,23.2462591432,140.836,1645,108.311886576,1645,25.931385231,302.614,-314.009,232.016561636,302.049771318,166.033533294,0.835714,1028.56040252
7.97996066205,129.64068286,433.1,573.672147005,302.535,287.99,5.33289674471,302.687171067,25.8478273575,140.849,1646,91.6260528234,1646,26.6672580768,303.061,-313.945,267.630951151,302.540523426,199.220095724,0.879467,1303.91330743
8.1044142295,99.8859284251,423.508,274.869140333,301.0,288.105,5.33309766466,301.163780687,29.6486462857,140.856,1647,119.981174863,1647,32.8951610949,301.559,-313.037,186.967789333,301.019297903,97.8442571413,0.857334,1033.05567574
7.93485195938,122.11923402,423.515,849.906126738,301.958,288.186,5.29667785235,302.099177001,27.2423922223,140.898,1648,172.245086162,1648,36.8367150067,302.468,-314.007,272.609249023,301.952738324,261.382713573,0.856061,1234.36328556
7.87843989418,115.448314885,403.066,691.804880331,302.883,288.294,4.73359904279,303.041003939,21.5252211409,140.96,1649,123.473481244,1649,26.1628613475,303.396,-314.329,399.334653656,302.878549477,167.817100508,0.854993,1231.34512461
7.98164184943,114.444939946,440.658,409.445673382,302.533,288.386,5.23862887587,302.690422993,25.4731025051,141.016,1650,121.964459452,1650,29.8148396788,303.046,-314.225,274.598201521,302.541007707,79.092961115,0.864472,1176.08988834
8.28203560956,118.286685142,461.911,653.814310393,302.358,288.442,4.8679120935,302.508491559,23.1108273001,140.973,1651,114.8166405,1651,26.2685291048,302.901,-313.945,283.399742826,302.37127253,116.434849658,0.866544,1242.10575152
7.93523612608,103.851262367,415.192,767.305461996,303.121,288.525,5.00927095868,303.254101012,19.3007450549,140.987,1652,69.550412659,1652,17.909566677,303.647,-314.853,474.487893245,303.095741776,93.9717167101,0.840098,1388.32586782
8.08007455111,120.270669187,433.298,932.354596143,302.898,288.619,5.05530989324,303.074260278,22.5946029298,140.971,1653,118.810161031,1653,26.4662627786,303.429,-314.478,359.924614306,302.913175298,203.483182826,0.828097,1386.51246771
8.03750362498,117.769177242,439.89,447.932122833,301.866,288.72,3.3985689039,302.049584005,31.9263787078,141.054,1654,110.159047222,1654,32.9079735295,302.403,-314.208,279.915405675,301.871238499,59.4690702553,0.845937,1209.81913933
8.1740311798,128.583253719,439.906,793.510639649,302.302,288.81,4.7225755545,302.474632237,26.8429878364,141.082,1655,170.776858377,1655,30.6350207147,302.86,-314.177,314.868277375,302.298951171,293.254413505,0.862418,1303.66272473
8.23858844516,103.148218273,463.101,331.560690186,302.61,288.925,4.57500527522,302.784496358,27.5292737596,141.074,1656,233.159748522,1656,45.0244590948,303.135,-314.412,311.068739504,302.608855302,99.9111555237,0.854474,1211.05782647
8.17702847921,121.235003967,448.957,770.75508557,302.212,289.003,5.22770125078,302.368313601,27.325123388,141.062,1657,129.942056772,1657,31.5047756269,302.75,-313.842,333.192095822,302.20113497,132.38966897,0.84927,1351.04254695
8.02025982938,130.280673972,431.858,940.941609059,302.822,289.071,3.95599910418,302.992955024,32.1445505934,141.101,1658,167.188185398,1658,42.4019878376,303.375,-314.458,304.718673999,302.832730169,338.010240271,0.881644,1252.81307256
7.78980422524,124.038143224,415.085,1034.97825271,301.794,289.078,4.0433298985,301.954044525,21.3343644459,141.133,1659,242.143985119,1659,37.3430696136,302.364,-313.611,249.889393368,301.783557232,440.42546472,0.743296,1249.23950852
7.95424001947,127.636782027,432.218,681.833025494,302.289,289.143,4.66354114242,302.461078388,22.946705671,141.147,1660,177.640877884,1660,32.3815879926,302.838,-313.873,416.935400851,302.283441423,203.649200001,0.845327,1354.00796989
8.18971117686,132.547398585,464.957,749.61112662,302.013,289.195,3.90437357976,302.179562343,32.0758070154,141.149,1661,222.672076657,1661,44.9430777466,302.572,-313.052,318.73909674,301.998068527,351.075764091,0.851923,1291.97825006
7.83747386976,125.376757699,418.107,689.729919803,301.423,289.291,2.77470076805,301.598856937,24.7094127911,141.234,1662,129.43488642,1662,30.455207032,301.982,-312.973,332.837662775,301.4261529,214.227078739,0.829652,1263.01680288
8.0365723476,122.481276845,438.104,883.404285428,300.455,289.391,2.93751393449,300.644965639,19.8536936007,141.291,1663,76.2562700067,1663,20.6899853705,301.033,-311.78,417.770577401,300.450211838,237.445077089,0.813643,1387.17145554
7.99796590246,93.2012485473,433.971,295.728813934,299.642,289.462,4.9204571517,299.819002235,24.832354816,141.338,1664,155.764788629,1664,32.2013435515,300.141,-310.919,242.736932775,299.64743601,55.5011189765,0.779193,1151.65072447
8.08722295405,133.023222525,446.336,778.007561447,299.627,289.516,2.80114215356,299.803370673,26.7941624118,141.34,1665,124.396243943,1665,28.6802382058,300.182,-310.323,290.464875877,299.624922118,416.677780214,0.872973,1410.08713306
8.08427312262,126.969277179,449.66,989.80883114,297.516,289.652,5.77981375372,297.725032365,52.9660207934,141.36,1666,321.8635812,1666,63.42176922,298.155,-308.067,341.775724442,297.514610268,155.187411604,0.832198,1304.742893
7.51993067087,119.033114173,379.94,864.98703766,296.643,289.742,5.98822974549,296.87572124,49.737049675,141.348,1667,233.421220256,1667,60.5179227044,297.225,-307.038,364.360902541,296.649807321,182.715919138,0.831023,1197.93336515
7.74422985197,113.03249434,415.506,628.506621895,295.659,289.796,4.77036117532,295.837417216,34.1947646597,141.454,1668,167.09946183,1668,36.2850888737,296.28,-306.457,331.059356955,295.62181339,122.946940496,0.835967,1192.46281063
8.00238055701,122.953319073,428.875,671.033845873,294.697,289.866,4.69514162201,294.891736635,26.9106387408,141.473,1669,149.685223513,1669,31.5910453076,295.251,-305.845,360.209881367,294.708357673,237.883175122,0.88213,1435.39864736
7.7539239924,132.816852952,413.866,802.548618523,294.748,289.971,4.68050779775,294.923214173,29.6017327514,141.471,1670,130.323572458,1670,36.1752466717,295.286,-305.474,321.042299233,294.74783544,271.721762893,0.89744,1412.68783431
7.88129552358,104.04008364,421.987,802.619782583,294.258,290.047,4.88105566647,294.451996461,30.7201425269,141.546,1671,142.585195216,1671,34.8009158843,294.817,-305.229,467.704827691,294.273421775,89.7507745861,0.859052,1339.72625506
7.769724628,106.516455722,412.814,523.617566578,293.566,290.148,5.17627908992,293.750300805,22.0181862847,141.585,1672,104.219935377,1672,25.3235287562,294.107,-304.408,358.965158239,293.548677448,103.127752186,0.73518,1166.6983557
7.83720430986,111.124435674,408.989,867.614113897,293.172,290.209,4.7056265306,293.377155455,32.0003182015,141.6,1673,276.207036977,1673,47.2953474077,293.739,-304.011,397.77058697,293.181287753,105.81813837,0.79794,1161.36110736
8.21117450773,123.887067917,471.669,749.475404127,292.025,290.286,6.21081472609,292.200512095,47.1648946407,141.635,1674,202.730455937,1674,50.8651998081,292.561,-302.857,342.948266119,292.006578863,167.517407202,0.906287,1252.81678139
7.82926488463,127.0492908,421.949,639.22483047,291.77,290.339,5.76983974773,292.019459223,29.4362544558,141.677,1675,203.828295678,1675,37.9053399513,292.382,-302.775,245.230495382,291.769131231,141.035398278,0.905897,1279.6677489
7.76830329946,127.300434686,415.116,804.94698812,291.958,290.375,5.60866301233,292.206135081,39.8546182626,141.713,1676,360.757989592,1676,70.1431277771,292.583,-302.612,316.139622713,291.953578857,259.262694543,0.877543,1220.03543122
7.75868597155,117.805871988,413.079,885.269815397,291.796,290.415,5.26613041849,292.037027902,30.4138181998,141.76,1677,313.857516324,1677,52.3433833075,292.395,-302.499,327.388320996,291.79170073,240.194910254,0.778425,1307.38557627
8.10783412335,98.6734502736,461.348,351.637677762,290.853,290.481,5.0709277478,291.088893679,24.22919501,141.793,1678,144.907478707,1678,26.9757490874,291.472,-302.026,317.798759332,290.848102509,76.2672392842,0.829888,1155.29619801
7.79933456066,126.339964301,417.847,700.69621612,290.519,290.553,4.93124936583,290.75479945,27.0792894066,141.811,1679,107.865184996,1679,29.4604847513,291.092,-301.507,318.866641642,290.515972466,320.059114134,0.834608,1251.24303838
8.01804159838,115.03228886,426.349,608.788795119,290.275,290.654,5.29030383843,290.475528222,32.2205128212,141.838,1680,181.645569847,1680,39.6581108355,290.85,-301.393,356.227210787,290.282666979,82.977894568,0.840578,1288.99515335
7.97181308751,108.831293638,425.81,834.274322695,290.827,290.728,5.05904581826,291.014710031,30.7113755316,141.875,1681,116.039536096,1681,33.6447331384,291.362,-302.168,303.394611494,290.826014965,103.657234439,0.656294,1043.18701243
7.8949643575,136.813042379,427.533,545.14623846,290.461,290.796,5.00524660713,290.650785145,26.8779329821,141.878,1682,220.685907586,1682,42.2058389334,291.01,-301.69,201.688922938,290.469097146,215.897576415,0.916677,1129.05609162
7.70519810678,135.889159007,398.642,653.337326559,290.019,290.832,5.07581592583,290.241494927,27.6723518584,141.89,1683,251.21943965,1683,47.5210394657,290.592,-300.95,376.371949094,290.022877659,206.262257263,0.81531,1381.72133984
7.60996096821,133.9262155,399.928,723.836083622,290.08,290.929,5.24508765613,290.268892082,21.7915474499,141.902,1684,118.758932968,1684,26.4853927606,290.654,-301.327,367.74919837,290.071525267,252.28649843,0.830693,1374.78460117
8.01847180393,105.117871847,438.317,444.24982541,289.86,290.974,5.004401365,290.06711893,33.1389569226,141.943,1685,165.725390158,1685,42.2155543697,290.444,-301.167,280.621313199,289.859831874,84.5798878101,0.817637,1172.02150244
7.9856750431,128.809580233,435.37,804.195416441,289.234,291.059,5.27016864777,289.421775883,39.4852137901,141.989,1686,131.107848538,1686,37.5202132302,289.841,-300.853,333.663271623,289.22295496,103.326078473,0.659074,1281.81036565
7.46247074645,108.648111527,356.075,500.469913019,290.17,291.106,4.89641884765,290.36549306,24.6754688793,142.028,1687,222.748182105,1687,38.0691298084,290.786,-301.533,365.747459708,290.16263592,84.0758308804,0.767442,1162.64950668
7.88844260637,114.167422699,423.203,606.814750281,290.115,291.173,4.40057831939,290.323029328,28.2179567751,142.051,1688,151.940318003,1688,36.464771242,290.71,-301.578,345.437505446,290.12588134,108.825604836,0.68808,1052.05273838
7.7587374033,127.479796505,394.06,769.488963061,290.154,291.277,4.96377884902,290.34307807,33.269354607,142.063,1689,268.486819511,1689,52.1281761558,290.739,-301.662,379.080671595,290.152672026,177.473086388,0.727823,1464.56147862
7.79850318909,107.398294974,420.696,469.274177179,289.611,291.338,4.86326416263,289.771898991,35.2896480345,142.097,1690,384.567835487,1690,63.5412825399,290.188,-300.63,284.677887582,289.596364828,98.3907959253,0.72754,1203.70370396
7.95061060068,86.3416021533,434.295,403.662602375,289.949,291.402,4.65016625788,290.110400564,17.5872122235,142.1,1691,143.199044069,1691,26.0068564628,290.498,-300.827,322.720241773,289.937354771,70.2996398042,0.748472,1058.0171583
7.47192324699,117.846848436,373.87,537.57139419,290.271,291.461,4.84762924965,290.42760529,30.0500260929,142.106,1692,236.245669986,1692,44.6702676404,290.84,-301.103,313.960982084,290.259769612,58.0272393947,0.730256,1086.3886484
7.99717910734,113.059671266,444.8,461.333066042,288.575,291.545,4.319947445,288.755654486,21.8310056363,142.108,1693,104.315450272,1693,24.5363116331,289.125,-300.137,261.06301201,288.582713173,120.58327593,0.81298,1140.59428801
7.69703255822,100.241062753,405.825,402.970714127,289.069,291.609,4.32792664571,289.247292137,23.5562704128,142.15,1694,144.891691256,1694,29.4695846696,289.618,-300.285,316.333420606,289.08345844,78.4271179702,0.765513,1164.05286876
7.42829126417,114.823441988,360.429,685.63645153,288.241,291.643,4.56268096419,288.408643112,20.6146688512,142.173,1695,95.0490684963,1695,25.0312145604,288.759,-299.461,416.865010856,288.228007719,114.275371209,0.74991,1364.50231987
7.46881688781,81.397733883,376.788,488.19164271,289.344,291.721,5.1090487398,289.515829861,38.9894957774,142.219,1696,161.790961744,1696,44.4059977542,289.872,-300.366,418.445244546,289.351057106,91.1474509121,0.644491,1091.35678838
7.58012319432,109.055204468,389.944,363.062905879,287.783,291.8,4.50711280598,287.978869576,29.8993070022,142.242,1697,111.367286683,1697,33.1081379549,288.362,-298.803,253.371589613,287.76562726,84.7390518158,0.856306,1319.93101357
7.78922989103,82.5187215264,421.385,888.431934083,287.128,291.887,4.65795296523,287.314303234,32.5099656278,142.252,1698,231.30594964,1698,49.9799172018,287.694,-298.203,207.354160184,287.125291929,234.080392752,0.562038,975.922225571
7.63884482447,100.132570699,412.086,1001.04114539,286.77,291.989,4.74847463141,286.968548201,20.9792531036,142.219,1699,181.70426073,1699,29.6798150641,287.335,-297.949,28.4827873037,286.772734541,966.53898277,0.681244,1050.34115256
7.70697405696,77.3507143159,410.606,359.187433176,285.8,292.114,4.67681924663,286.030529729,21.2507220193,142.22,1700,111.801595863,1700,22.8053916171,286.413,-296.633,382.631902428,285.797047856,67.7565824646,0.816728,1175.3781774
7.46357869267,103.127794763,390.827,631.583385223,286.743,292.178,4.89854761181,286.951767228,27.3243980958,142.276,1701,139.77519282,1701,32.9870307764,287.285,-297.368,367.143460707,286.750046208,59.6914132904,0.808784,1137.27069777
7.54273521859,102.979783447,396.33,848.56420098,285.131,292.247,4.39359968277,285.354377064,20.6053943385,142.252,1702,101.071054371,1702,23.2607664379,285.705,-296.248,337.644689495,285.1350481,206.692343905,0.859672,1136.53793142
7.41998918476,110.043284249,362.215,1015.08940682,285.306,292.281,4.47497690025,285.535794855,27.0843342627,142.291,1703,159.13416667,1703,35.1160271183,285.902,-295.889,169.736286875,285.296399749,490.394225269,0.817061,1128.7979479
7.45836174421,98.8638837485,407.571,486.360766353,284.286,292.353,4.8747499805,284.522419636,26.608621854,142.286,1704,180.433074102,1704,33.3114778836,284.898,-294.112,368.381720633,284.26846434,39.0116345595,0.817799,1190.27027662
7.70935394787,109.162543119,408.271,700.812413593,282.621,292.389,4.54102441609,282.885960231,20.5491461785,142.334,1705,102.731447634,1705,23.4678371021,283.301,-293.119,388.095052789,282.609967103,130.491857856,0.644824,1274.59165674
7.36389182563,96.3556732676,364.013,535.083266657,282.484,292.426,4.78494630389,282.75971958,34.8937662398,142.413,1706,320.409742996,1706,65.8629344626,283.137,-292.744,349.727361484,282.480609096,45.7828944198,0.845496,1097.49412817
7.39069580474,82.3423723918,381.176,343.659287064,281.861,292.472,4.60991044216,282.12130356,19.4382260712,142.445,1707,133.860953209,1707,26.7081681216,282.493,-292.25,335.88305774,281.847419823,52.0268692457,0.739629,998.566547045
7.55386204274,98.9390378263,393.94,651.286784081,281.753,292.501,4.89507384614,282.007693708,15.6710308759,142.475,1708,79.9825568179,1708,16.6487821327,282.415,-292.324,374.806344666,281.760560128,39.0686216329,0.601952,1061.54290731
7.67697713028,90.8494989536,409.222,329.855411648,280.902,292.571,4.63839602826,281.131835608,33.0982743254,142.5,1709,337.107161873,1709,59.126575173,281.523,-291.327,323.390233559,280.897665658,91.2107314252,0.824224,1137.45813802
7.40918468725,91.4521850744,385.656,531.554266519,280.666,292.656,5.31232946976,280.887380638,32.8945146592,142.554,1710,118.748838537,1710,35.8715177956,281.29,-291.278,438.059303913,280.67296688,94.9053290533,0.343867,1026.5931828
7.40169986348,121.437254921,395.254,527.623311975,279.975,292.717,4.85267994817,280.164715411,33.888020707,142.533,1711,280.262637428,1711,52.6340830683,280.517,-290.75,280.809087302,279.968220232,45.0385026368,0.910912,1090.90839311
7.48750489989,117.688926019,396.104,586.95586007,279.816,292.765,5.13592908245,280.024129097,37.642571539,142.586,1712,225.759286919,1712,48.7679662829,280.428,-290.557,355.520329579,279.822228678,39.8570556521,0.860776,1292.78299734
7.51792462628,113.287024063,389.959,925.581942692,279.667,292.807,5.80773210333,279.861965113,26.6869736403,142.618,1713,150.431713101,1713,34.5362707966,280.227,-290.302,399.677381986,279.655723959,63.0698183015,0.811846,1350.93386457
7.24379264204,117.490299169,377.784,941.258063557,279.527,292.853,1.586343997,279.701136497,33.3534070828,142.621,1714,264.4316593,1714,50.3528021382,280.101,-289.833,346.172099307,279.511803087,92.169765908,0.706076,1192.6400707
7.50271622717,72.4513562269,413.286,190.020159744,278.795,292.813,3.28206232557,278.970386538,24.3532687545,142.626,1715,135.816427757,1715,28.4881314578,279.365,-289.57,236.195636826,278.774959175,65.1314420217,0.7803,1038.28862022
7.24212614632,122.534595176,366.158,1049.17531744,279.216,292.876,4.854177072,279.383174077,41.0909173471,142.707,1716,273.007823078,1716,61.0827612536,279.791,-289.263,212.900667065,279.214988511,416.335464416,0.780337,1200.67861262
7.33457389215,129.98984361,367.739,1023.04876343,278.526,292.968,4.17682105968,278.725618121,29.5289610469,142.697,1717,393.329285084,1717,58.0412325537,279.073,-289.191,295.109879025,278.526677505,244.944146775,0.768742,1275.96738985
7.44996816358,126.965330812,389.831,490.03458503,277.684,293.047,4.86009041404,277.919287805,19.7674695983,142.752,1718,119.209311906,1718,23.2868823504,278.294,-288.272,253.318957811,277.677194101,80.4834754631,0.870472,1060.07846744
7.55145845571,118.149889422,401.21,791.301898349,277.855,293.105,4.82249126936,278.07686002,20.0959433801,142.756,1719,103.083090068,1719,21.7790909406,278.425,-288.373,397.036166596,277.843450213,260.144572803,0.815408,1358.86221441
7.38559731312,117.89855031,365.687,978.006189574,277.346,293.168,2.83912515779,277.568283808,34.8681131499,142.825,1720,269.489841445,1720,50.8284819122,277.925,-288.016,204.063420198,277.337200706,574.28238693,0.762319,1191.3527577
7.48663913623,121.152046597,389.865,492.185032428,277.404,293.216,4.76918128193,277.613636533,23.0949526316,142.824,1721,122.78035179,1721,30.0090169036,277.994,-287.938,319.81525932,277.397664826,100.698558572,0.817672,1332.08846611
7.26888200762,132.54781951,374.657,359.229470978,277.665,293.244,3.858036577,277.856462094,21.0432785537,142.8,1722,124.956384993,1722,29.0738245614,278.187,-288.188,151.658734963,277.676906973,70.0853109517,0.888569,729.415210522
