AverageQLoss,AveragePolicySurr,MaxReturn,Iteration,MinReturn,AverageAbsY,StdReturn,AverageY,Epoch,AverageAbsQ,AverageQ,MaxEsReturn,AverageAbsQYDiff,QFunRegParamNorm,MinEsReturn,AverageDiscountedReturn,AverageAction,AverageReturn,AverageEsReturn,StdEsReturn,PolicyRegParamNorm
1.00134,-21.3389,2249.13159031,3018,492.202279095,21.192688194,379.670055154,21.1798474442,3018,21.2048,21.1815,760.070177956,0.377363316168,184.964,54.2331758419,212.967019325,0.999909,940.120404086,416.382661355,227.785989801,141.541
1.12776,-21.3006,1568.87607304,3019,514.443783735,21.1676851823,288.851161778,21.1556126632,3019,21.1786,21.1546,689.233030279,0.389595497679,185.009,66.4562402973,219.91407371,0.999928,1024.81259923,341.328839439,220.498103138,141.548
1.28496,-21.2737,1951.9280838,3020,429.023090967,21.1168517927,320.154824914,21.1064584009,3020,21.1285,21.1071,733.684068709,0.401799512686,185.014,35.5602576899,201.206006517,0.999949,815.323590974,421.681230508,219.323829848,141.547
1.00475,-21.3173,1589.93085669,3021,210.949869985,21.1804476103,442.839469807,21.1699063358,3021,21.1883,21.1686,1389.97630988,0.372830208909,185.011,44.7291207078,201.067048879,0.999997,839.55649477,679.159845564,478.501808279,141.543
1.004,-21.314,1527.36505868,3022,649.702317738,21.1769277534,262.296718986,21.1654629089,3022,21.1896,21.1664,871.250398252,0.375443458502,185.022,147.435825342,227.089237641,0.999945,1004.18525592,397.378027237,270.902848877,141.613
1.03138,-21.2076,940.834292128,3023,677.030632674,21.0710000769,65.4810979728,21.0613481599,3023,21.0804,21.0614,719.892430683,0.373851723849,185.066,58.4362029014,225.81475047,0.999968,765.684105998,311.653625994,211.699656894,141.599
1.12362,-21.2725,2880.13378032,3024,281.734920087,21.1408241073,799.528012776,21.1312821438,3024,21.1515,21.1318,1246.68249271,0.376421494919,185.103,106.191143503,207.627917292,0.999972,1426.78348508,601.304745338,366.056212489,141.689
1.03355,-21.306,2319.87510671,3025,264.916961365,21.1589506256,756.944561349,21.1511148824,3025,21.1703,21.1529,920.185832545,0.366877854917,185.178,53.9196103943,191.122575771,0.999928,1166.16332581,495.617862258,304.501049798,141.684
0.990019,-21.3456,1668.51230914,3026,727.16763373,21.1861548661,259.284591838,21.1768095108,3026,21.1956,21.1763,1292.97821704,0.363222457255,185.22,74.3503010538,229.585383395,0.999983,951.936148147,572.070161319,443.140119638,141.684
1.05147,-21.2579,290.55869587,3027,242.235602904,21.1168989738,10.3628844442,21.1083714696,3027,21.1256,21.1078,689.787408911,0.370521204422,185.225,46.4734692058,142.079931325,0.999978,262.754376475,273.710196261,211.881275167,141.707
1.10983,-21.3429,2213.87446037,3028,293.487319686,21.2026252391,439.731914131,21.1926884287,3028,21.2123,21.1937,693.902371516,0.372714111464,185.255,77.3198305684,221.657809725,1.0,954.043646069,351.269145148,220.430190215,141.708
1.10314,-21.2611,1366.42932669,3029,150.317735274,21.1161733284,324.762333382,21.1077548885,3029,21.1286,21.109,521.495973376,0.370233925085,185.302,34.8394751832,125.350846241,0.999998,299.260457655,262.33405263,169.609152137,141.652
1.03206,-21.3237,1045.15850939,3030,725.738903526,21.1736962053,71.333362663,21.1651915391,3030,21.1828,21.1643,837.660510935,0.375185211293,185.33,74.0287931211,226.260064912,0.999936,773.899720209,273.142730907,215.665297915,141.667
1.00465,-21.4214,1000.04284702,3031,172.914156562,21.263693773,315.722879265,21.2549780672,3031,21.2725,21.2541,677.416323922,0.376605767861,185.337,80.9948740245,178.62008926,0.999963,488.486901028,317.813816905,205.047406998,141.675
1.16379,-21.2862,799.468651621,3032,155.073564371,21.1268603725,108.730836598,21.1184561354,3032,21.138,21.1184,563.826523082,0.38109470756,185.371,14.3323074344,112.992538645,0.999969,189.770532579,331.652328974,161.469035669,141.636
1.15493,-21.3804,2171.71713373,3033,147.284016862,21.2158287821,383.168399484,21.2076360793,3033,21.2248,21.2085,619.935750122,0.38068305878,185.377,54.9180975148,156.569158165,0.999965,443.326831456,295.434492302,196.524355434,141.66
1.24565,-21.3634,2891.45901931,3034,278.239011838,21.1993215626,827.628950499,21.1902996484,3034,21.2051,21.1884,735.050148638,0.391595679528,185.4,58.8982626277,172.939990536,0.999942,756.185890465,291.284397619,205.295384498,141.705
1.14606,-21.3873,2713.3004527,3035,146.282065743,21.2309090666,514.692958206,21.2218552419,3035,21.2395,21.2218,643.676829456,0.38284877855,185.433,198.624512864,142.007746817,0.999955,409.189200067,337.712449827,148.947283602,141.644
1.13012,-21.4601,712.034143459,3036,171.681752465,21.2871324385,68.616702868,21.2770416412,3036,21.2953,21.2762,520.627326192,0.376727977291,185.514,67.0964401838,119.719047337,0.999946,195.781959197,341.779181039,155.047727968,141.689
1.26093,-21.4335,191.736587359,3037,171.140749345,21.2726511653,4.35728215205,21.2642192413,3037,21.283,21.2644,659.502790817,0.392946367772,185.519,58.289299849,114.53636103,0.99999,178.763355025,277.599240288,194.631846843,141.663
1.10549,-21.4611,1097.5242738,3038,176.425669163,21.3102074618,162.931630674,21.3001411424,3038,21.319,21.3002,392.600729155,0.379536899091,185.591,29.5704670324,136.556109197,0.999955,260.188221883,196.755424216,95.2392350514,141.709
1.32129,-21.4937,589.610507988,3039,482.8568988,21.3268142891,18.5716694511,21.3182372203,3039,21.3354,21.3179,413.212474406,0.396073718081,185.599,136.801451429,214.178793993,0.999966,514.910004197,252.075235285,74.5491986408,141.681
1.22927,-21.4517,218.667494645,3040,191.067074543,21.286283657,5.33041077778,21.2740920874,3040,21.2945,21.2734,523.004343155,0.397906929329,185.652,98.6920097792,124.258409116,0.999866,201.429105765,268.638590215,121.67208231,141.745
1.20389,-21.4698,214.661077488,3041,192.850553789,21.3149479117,5.43263601192,21.3065298117,3041,21.3268,21.3071,437.903191365,0.401967983301,185.681,54.0974444352,125.450532957,0.999904,204.022073901,211.541030083,83.5617258747,141.842
1.31936,-21.4502,226.203830418,3042,61.9521472073,21.2983370714,34.2211997375,21.2903304159,3042,21.3086,21.2888,486.081929944,0.412769819945,185.688,26.7424235922,125.376263693,0.999947,205.636586662,178.587081992,113.592419969,141.861
1.07307,-21.4913,216.093618962,3043,59.3576805304,21.359829119,34.9928051736,21.3523328125,3043,21.3692,21.3513,393.083089515,0.389088010225,185.709,23.452472818,122.16528798,0.999963,197.637096717,179.666581835,89.9166830148,141.928
1.18786,-21.453,65.819131445,3044,54.6051121001,21.3216632692,2.35325103895,21.3127990109,3044,21.3293,21.3123,480.761333022,0.401053201482,185.717,22.400350144,50.3845791669,1.0,60.3355961226,197.863538076,122.052716378,142.094
1.19837,-21.4958,660.760718839,3045,56.0416779198,21.3560164885,105.465099453,21.3482809356,3045,21.3674,21.3488,363.072278748,0.395769933881,185.747,30.6878046679,58.258213341,0.999971,82.8421428846,145.403252292,101.530212178,142.071
1.17708,-21.4763,1758.41049117,3046,745.284370817,21.3404806653,277.574193462,21.3314629324,3046,21.3491,21.3304,466.869917136,0.392974694703,185.789,53.1647830285,242.376272396,0.99994,1043.8761105,243.52937582,167.020730006,142.051
0.82724,-21.4387,1879.57232408,3047,60.5709513456,21.2940342505,526.547498809,21.2869173819,3047,21.3015,21.2866,647.008654623,0.363135849794,185.778,48.0204090252,140.143698495,0.99998,518.829777846,294.98830491,216.830673887,142.051
1.14269,-21.4456,73.4176603736,3048,54.4980915848,21.3024083207,2.57024691338,21.2960434164,3048,21.3105,21.2967,580.544404256,0.399418669585,185.808,51.5138698369,53.3447260395,0.999986,64.8366640905,203.029888104,199.942429452,142.063
1.11796,-21.4634,1293.58365773,3049,58.9129015257,21.3172770518,136.25724149,21.3120464205,3049,21.3257,21.3117,672.674333906,0.392960787438,185.853,45.0071030563,56.2634352352,0.999982,81.9917909868,310.009933491,264.357195609,142.063
1.25486,-21.4475,66.9638088327,3050,54.433711336,21.3122966402,2.52158832331,21.3044105396,3050,21.3202,21.3039,1141.79898944,0.395658170921,185.852,47.9788201555,50.911583523,0.999945,61.1255417916,327.868086486,355.88842143,142.052
1.09408,-21.3688,981.753597515,3051,719.945964533,21.2376398742,60.73623142,21.2295299812,3051,21.2436,21.2281,908.043227082,0.385755864227,185.896,45.2076458374,231.807590855,0.99996,832.538546747,326.24759026,291.127726288,142.125
1.07267,-21.5049,2813.84071909,3052,263.15271195,21.3544242833,883.508504776,21.3477248966,3052,21.365,21.3475,543.45281435,0.390451651928,185.954,55.5895119086,165.736430835,0.999955,756.058342251,276.619210138,177.546942598,142.139
1.22852,-21.4724,2820.05546947,3053,287.891911236,21.3245958233,1070.31035477,21.3163550398,3053,21.3347,21.316,1055.53127914,0.396685773768,186.025,53.8852754705,184.881750887,0.99994,1280.77266961,463.774615072,360.740789243,142.158
1.18471,-21.468,3050.58704661,3054,60.5960922412,21.3129828476,943.386647108,21.3050182532,3054,21.3224,21.3047,716.282344522,0.391751692033,186.04,85.1514449287,191.092497906,0.99993,1241.74279685,439.817070872,212.72989739,142.187
0.955658,-21.5071,2788.89645013,3055,293.23385446,21.3609177237,841.804898916,21.3552152099,3055,21.3686,21.3533,635.180640879,0.375847833848,186.03,160.914986594,211.007198795,0.999948,1755.33517047,379.481313734,156.132876222,142.234
0.976136,-21.4374,2768.83452831,3056,302.082378991,21.2814267731,812.78701192,21.2748679013,3056,21.2895,21.2738,731.61635836,0.376202317348,186.041,58.6527945758,211.432842112,0.999957,1754.75891849,335.112754321,230.764699952,142.245
1.12588,-21.4557,868.333851454,3057,67.7560667945,21.3001924461,120.899489046,21.2941608429,3057,21.307,21.2931,1056.07361355,0.387715502179,186.073,57.8669580675,222.886583713,0.999994,772.150790883,515.136099799,323.882225322,142.261
0.983369,-21.4741,1017.37115507,3058,714.262883304,21.3244623591,78.9016461083,21.3183154335,3058,21.3336,21.317,700.85113457,0.384803356292,186.041,22.2107335239,231.530165825,0.999955,834.436394079,326.95973961,269.582489507,142.214
1.12373,-21.5401,1605.93160253,3059,727.426875771,21.3718857392,216.042796751,21.3666112457,3059,21.3786,21.3647,843.79260255,0.388515396641,186.042,100.375473751,230.007590628,0.999954,911.968200473,501.141280467,273.649044281,142.227
1.12167,-21.5311,2979.2742702,3060,613.834992189,21.3672606117,491.818148781,21.3611900204,3060,21.3753,21.3593,771.414012769,0.383609259104,186.079,372.637009928,244.364776097,0.999995,1121.50627732,610.987273436,135.319034124,142.21
1.15266,-21.5699,1609.60437537,3061,58.4228907122,21.400712799,396.795926728,21.3950436452,3061,21.4132,21.3951,727.046076637,0.390216370611,186.118,46.1829165423,213.810996608,0.999968,831.487298485,192.679411553,208.671893433,142.237
1.24784,-21.5443,3110.09829118,3062,285.012664626,21.3754362216,619.952704947,21.367574697,3062,21.3834,21.3659,677.983563666,0.402592400816,186.162,53.9148440715,220.573222646,0.999992,952.361300088,271.59768234,232.524349899,142.241
1.13552,-21.5617,2817.16263763,3063,294.012438327,21.3935234678,492.282769746,21.3867745843,3063,21.4054,21.3858,900.535650839,0.388884725603,186.176,225.625987099,220.894222888,0.999895,923.4912104,596.467633463,245.817393321,142.231
1.41765,-21.6547,1044.95396218,3064,663.539015256,21.4654563586,78.9687390359,21.4585932468,3064,21.4734,21.4566,679.42617922,0.413709787666,186.242,55.1278342008,239.575850088,0.999927,735.225719924,288.175455401,214.885808747,142.23
0.917106,-21.6742,2804.5713442,3065,259.246443366,21.4913132139,477.473829341,21.4843317753,3065,21.4971,21.4818,765.584401133,0.367674441304,186.239,206.532236197,216.795905828,0.999948,874.011330621,479.614625142,192.302834767,142.234
1.10397,-21.7094,2970.84331969,3066,739.388783198,21.5037052766,746.188973873,21.4981191481,3066,21.5156,21.4979,648.581075891,0.393899402582,186.27,199.860666059,234.815259468,0.999983,1437.87634755,493.763848519,175.002155711,142.215
0.997042,-21.717,2775.83597497,3067,251.797556967,21.5354680973,798.125161578,21.5301672708,3067,21.5439,21.5292,1028.40715107,0.376511034543,186.304,51.4057927193,180.30742764,0.999959,822.546339239,447.69990927,326.796229388,142.191
1.0633,-21.7972,2841.81309728,3068,279.676256345,21.5992245709,579.934903968,21.5923351565,3068,21.6079,21.5909,801.743614385,0.385254347432,186.321,53.3260396728,225.688140872,0.999932,1078.53916142,393.905175833,247.032948599,142.197
1.32395,-21.7978,2890.56340774,3069,278.072158864,21.5868614601,880.670734189,21.579958512,3069,21.5969,21.579,793.514085594,0.407912240936,186.404,383.341795995,223.680144512,0.999963,1404.52207464,633.396797734,157.073012527,142.249
1.23308,-21.8415,2622.09245364,3070,241.793418206,21.6279990409,496.169344584,21.6217553105,3070,21.6376,21.6212,1237.39103642,0.390434352347,186.43,155.869476866,148.062781956,0.999956,384.916707899,495.960176135,413.795198152,142.16
0.984241,-21.9303,2441.76228825,3071,89.5978155643,21.7231851534,282.84874557,21.7175681325,3071,21.7342,21.7159,606.561709113,0.375912373433,186.465,46.8786968071,136.941494176,1.0,290.265111512,172.963616502,157.926561025,142.211
1.29683,-21.9682,1215.79839992,3072,84.8888760796,21.7646058028,239.914148113,21.7582369413,3072,21.7748,21.7581,870.926317496,0.40704264968,186.48,49.0470432159,113.802538494,0.999948,243.489540079,211.097511425,234.926410023,142.225
1.01937,-21.928,628.969918396,3073,72.5878769395,21.7573855568,103.28543878,21.7510825416,3073,21.7673,21.7497,382.857454195,0.382336770113,186.504,36.4274213128,83.5725708132,0.999902,128.346191901,100.466154182,92.9897236744,142.219
1.23734,-22.0097,417.036297956,3074,110.014933999,21.8109824446,81.0195207759,21.8035355225,3074,21.8199,21.8036,535.805807194,0.40664736142,186.552,61.4476914603,139.213965074,1.0,263.739926291,161.351572012,146.576984683,142.222
1.21203,-21.9854,725.208318215,3075,84.3802493975,21.8201013933,82.4635105467,21.8132921683,3075,21.8298,21.8127,592.330963132,0.410939150946,186.583,14.0686202083,86.4769983855,0.999968,128.816650425,129.518767161,150.445635765,142.194
1.21524,-21.9467,426.056841133,3076,53.8892892128,21.7710726511,125.450037719,21.7635343275,3076,21.7808,21.764,620.742399036,0.412625590604,186.621,47.2356605303,100.41308239,0.999975,173.914809284,115.372512167,128.653446709,142.177
1.16692,-21.9817,415.316532975,3077,110.72572654,21.8293263641,120.009505648,21.8202359333,3077,21.8368,21.8193,315.589889117,0.416164775307,186.62,7.5789858218,107.027508649,0.999939,187.036259645,129.151026625,82.77339217,142.171
1.32102,-21.9098,130.585202465,3078,54.6428359694,21.7655159315,20.1442214054,21.7545345935,3078,21.7739,21.7533,413.397956184,0.421613620798,186.624,13.3324350028,57.6233381276,1.0,72.7847248176,108.126944543,107.092778433,142.164
1.20559,-21.8649,412.775146554,3079,56.704308676,21.7324346483,146.293368669,21.7240466695,3079,21.7423,21.7248,707.951719575,0.423570120327,186.672,12.9299957616,91.5033616526,0.9999,170.224760102,197.925466951,223.616843917,142.191
1.23452,-21.8825,415.633866527,3080,58.1331353622,21.7810933377,148.61515211,21.7735904467,3080,21.7894,21.7733,484.110043488,0.427551695808,186.729,8.11281194383,123.651657873,0.999967,258.504767189,130.043579449,111.025109243,142.178
1.34419,-21.7565,2280.18328295,3081,266.256425496,21.6395193521,502.258366411,21.6312620823,3081,21.6462,21.6293,937.690140955,0.440752340346,186.763,21.2773292821,197.353133456,0.999992,1149.13081648,171.134184848,273.232455309,142.226
1.10272,-21.7892,2415.31791009,3082,243.480252613,21.652705202,699.157758117,21.6441760085,3082,21.6643,21.6444,571.071423983,0.415930140608,186.796,50.3669285857,156.963312212,0.99999,646.836097382,244.542208338,195.232606959,142.339
1.28135,-21.7944,2616.06334022,3083,214.848073478,21.637854841,712.27218777,21.62894032,3083,21.6449,21.6277,1685.3967946,0.429778665143,186.823,210.971655552,150.726244916,0.999963,581.460891254,628.346359235,611.619016061,142.39
1.09347,-21.8046,2321.67868897,3084,262.577791085,21.6135966071,506.981421496,21.6027975411,3084,21.6205,21.6012,735.494066936,0.40559548451,186.849,50.4403837692,202.810344639,0.999986,813.738859877,440.387831934,279.522905167,142.415
1.28936,-21.7984,3178.76748893,3085,282.565879209,21.6125819971,766.900573333,21.6043535171,3085,21.621,21.6033,913.534321184,0.408438031545,186.871,73.7708636317,231.278779844,0.999832,1350.30524621,315.797667703,290.322645014,142.414
1.12814,-21.8464,2919.31404151,3086,271.762265718,21.6700156289,783.61815968,21.661673764,3086,21.6815,21.663,1124.25386325,0.391665042877,186.881,67.5091192462,232.467766479,0.999951,1596.00489192,412.030947127,398.798400188,142.428
1.22676,-21.8532,2964.69465315,3087,288.975581034,21.6919467072,724.876996857,21.6825272739,3087,21.701,21.6804,611.683047161,0.392107047917,186.88,203.167083466,233.6345675,0.999943,1406.89519166,416.694817855,157.138828437,142.396
1.08807,-21.8816,2776.25542119,3088,279.686609312,21.7152589468,967.677865643,21.7058511859,3088,21.7243,21.706,1656.94988645,0.378143610118,186.925,52.0768148543,191.924455077,0.999926,1171.01389377,399.42710642,545.248202763,142.392
1.339,-21.8833,2924.13612229,3089,281.885868588,21.7115223186,581.879208519,21.7042883803,3089,21.7207,21.7027,634.101407678,0.394413692416,186.959,80.9756092266,227.243792489,0.999969,1069.21807235,273.417041014,207.031311859,142.422
1.20134,-21.834,518.794298678,3090,457.376249481,21.6882207992,14.371990458,21.6797658727,3090,21.6963,21.6788,1135.56459531,0.37942773709,186.964,54.5449089056,210.506581862,0.999942,495.245749129,527.528547854,327.973885845,142.447
1.06016,-21.817,522.733714208,3091,92.294996245,21.6703732707,104.418693512,21.6602191331,3091,21.6817,21.6621,507.138306188,0.371775488351,186.968,52.8405398516,202.243728927,0.999961,464.788432483,230.990728632,167.995836086,142.474
1.24462,-21.7936,887.713919187,3092,57.261010306,21.6600540215,226.948874807,21.6527457145,3092,21.668,21.653,531.446646747,0.384858005043,186.991,49.7937861281,126.258403994,1.0,264.333165734,150.528961982,133.725389775,142.454
1.30683,-21.7771,1530.97976287,3093,51.9475707718,21.626182826,338.237174326,21.6169171041,3093,21.6355,21.6165,904.695143512,0.393900578881,187.028,57.4850406422,210.027324441,0.999895,711.625767521,249.684422291,266.684020281,142.441
1.14118,-21.7864,1340.87949843,3094,59.9150504158,21.6491628686,254.024300718,21.6420728193,3094,21.66,21.6412,1182.71192512,0.384863512067,187.028,63.0654617553,227.972209346,0.999957,844.555849314,367.924299878,383.324367967,142.453
1.25249,-21.7093,2960.48809865,3095,55.447403494,21.5647671919,543.724863607,21.5575637012,3095,21.5758,21.5573,733.621436469,0.386700471189,187.112,7.90976201835,211.647641279,0.999999,942.362844339,181.552410579,216.022053344,142.436
1.14404,-21.6585,1205.61342585,3096,99.9884300368,21.535092919,197.487455721,21.527196492,3096,21.5417,21.526,715.478447664,0.380709889472,187.151,47.3137591091,224.760677464,0.999933,771.807920612,301.344428604,220.280549947,142.515
1.14242,-21.617,1716.38835172,3097,613.258708546,21.4899207688,246.096663322,21.4826193271,3097,21.5006,21.4836,627.653402672,0.379831243253,187.183,56.1207981014,235.234754871,0.999967,867.430403474,254.078509752,236.040011524,142.488
1.19067,-21.5625,1609.54318698,3098,448.734366033,21.4470597836,214.782397542,21.4402374395,3098,21.4582,21.4397,742.718083439,0.383775323644,187.222,54.3410191126,242.568734823,0.999947,967.602684696,330.931207666,273.776981594,142.492
1.09392,-21.5314,1693.39421404,3099,443.983377864,21.4132579778,322.048769804,21.4026893254,3099,21.423,21.4028,836.392131145,0.38046072046,187.248,47.8816686663,237.81682071,0.999967,934.299144517,425.898209326,244.746523087,142.502
1.16408,-21.5545,1683.42460138,3100,445.251849481,21.4166685001,286.659080055,21.408791839,3100,21.4273,21.411,682.59952806,0.384098096553,187.314,70.8965759729,242.654944666,0.999954,968.764083136,420.834768916,192.440737572,142.505
1.01444,-21.481,3017.22353527,3101,738.483469431,21.3628569655,534.358873577,21.3572115719,3101,21.3727,21.3558,765.221002129,0.375436741724,187.36,49.5799046204,230.37067033,0.999971,1098.94033174,267.713359176,214.865486532,142.576
1.17274,-21.48,2525.09803896,3102,669.998154848,21.3528988651,414.392808421,21.3444757757,3102,21.3621,21.3448,969.907573402,0.380049363103,187.42,54.087510089,230.985433508,0.999978,970.431776966,413.079099203,344.022683031,142.569
1.06995,-21.4171,2702.48774132,3103,296.333786192,21.3080409623,1011.88823988,21.3002903927,3103,21.3163,21.2998,866.235692877,0.374296491153,187.423,298.941624783,196.073183835,0.999909,1444.14306306,508.26377804,192.53367725,142.631
1.15905,-21.3336,2833.02291766,3104,68.6522355758,21.2203052853,866.135312039,21.2132978386,3104,21.2307,21.2118,798.010742406,0.381940022637,187.459,50.7897475076,190.680601568,0.999891,1210.82507288,249.190738154,228.802981658,142.587
1.03634,-21.3074,2729.91228967,3105,63.2619211312,21.2053614809,772.977577986,21.1969867153,3105,21.2151,21.197,1227.49923237,0.373638306685,187.503,56.2816875558,109.359445429,0.999979,489.76368951,456.803126941,427.788041602,142.66
1.14742,-21.3286,2619.6763036,3106,248.411429525,21.2246948806,527.501177961,21.2191945068,3106,21.2348,21.2191,943.48729674,0.387208221678,187.558,62.4258768191,148.044924704,1.0,395.514428807,527.611592763,334.052669314,142.763
1.29085,-21.2076,2759.87637886,3107,243.192736333,21.1021268002,346.012105113,21.095968846,3107,21.1121,21.0966,1371.47188359,0.388636637384,187.594,66.949160195,145.941148086,0.999998,327.22554498,467.014919269,444.130235748,142.777
1.02706,-21.1684,1968.33426451,3108,727.371195984,21.0704539951,303.925408698,21.0609586947,3108,21.0799,21.061,794.429367017,0.37087391595,187.618,48.7976231591,232.206701004,1.0,963.709664331,327.759039757,219.001896758,142.802
1.16288,-21.209,815.028791634,3109,72.54158485,21.1040270706,306.418545924,21.0981762036,3109,21.113,21.0986,887.498439947,0.37210591754,187.623,69.7790579778,147.215290013,0.99998,372.782914468,612.972069159,297.710887143,142.781
1.18095,-21.1561,1038.7171523,3110,449.991873731,21.049256884,81.7961126742,21.0427553522,3110,21.0597,21.043,606.597301936,0.376432710361,187.657,50.8803146059,236.413736586,0.999973,691.742692539,244.953857858,207.382342162,142.829
1.09084,-21.0936,835.361173873,3111,455.198384519,20.9854290112,68.3037880008,20.9780974432,3111,20.9924,20.9763,679.142356106,0.369718964643,187.706,38.20333678,236.383698838,0.999993,687.926105779,304.341291042,195.432753407,142.821
1.18161,-21.1088,1658.1774998,3112,726.777732567,20.9850607281,224.95132021,20.9768168757,3112,20.9966,20.9768,600.136547599,0.378009299109,187.742,9.28576732693,237.514836926,0.999978,896.078460065,301.994783749,200.065208839,142.83
1.17846,-21.1035,1978.76908639,3113,302.261418722,20.9687018632,376.63778038,20.9626811542,3113,20.9784,20.9635,843.60617698,0.371665785133,187.77,26.6671579534,223.395291147,0.999976,1029.96045421,412.687018764,289.426932803,142.771
0.907154,-21.1399,1637.80949804,3114,738.745092842,21.0087035772,282.420680338,21.0034288274,3114,21.02,21.0031,764.768338551,0.349593538165,187.751,93.7607551179,230.262996546,0.999995,996.28134201,404.809311988,234.413767053,142.791
1.14067,-21.1541,1869.17043196,3115,302.876312508,21.0032293654,347.507764292,20.9979524155,3115,21.0161,20.9993,978.338196809,0.370105986855,187.844,37.3233458586,226.974478595,0.999968,994.124372746,530.996854311,334.195352662,142.826
1.01827,-21.222,1682.29422593,3116,734.725665986,21.0922339314,306.537284845,21.0864919709,3116,21.1009,21.0849,1269.11983359,0.358517136431,187.855,218.675698625,227.629740385,0.999961,930.884274087,578.650788577,425.976430446,142.842
0.997134,-21.1692,1861.90969387,3117,735.123174369,21.0276967966,292.73820088,21.0207157088,3117,21.0358,21.0208,747.281534096,0.354495712806,187.941,208.192171594,229.359292419,0.999957,937.375372654,503.976647524,207.689737349,142.804
1.1197,-21.1486,1521.37391186,3118,740.545476756,21.0003981911,182.220723407,20.9921150776,3118,21.0073,20.9908,941.522333284,0.367257786049,187.977,81.3644607647,230.721498712,0.999961,855.377090536,529.469439147,260.508462485,142.79
1.00462,-21.1697,1662.35593798,3119,731.781693072,21.0018127176,269.840704014,20.9953436115,3119,21.0099,20.9957,736.850709364,0.363313457719,187.979,77.7299256812,230.747630207,0.999998,915.730582214,328.313975952,213.745492459,142.84
1.25256,-21.1948,1957.43955743,3120,301.381105354,21.0418172533,429.559883862,21.0332141866,3120,21.0518,21.033,885.399295513,0.382513018648,188.028,442.478717954,226.365399532,0.999883,1061.8421218,650.726999614,180.120644273,142.85
0.977639,-21.1699,2468.59401544,3121,299.456615844,21.0098732519,426.930905863,21.0014088783,3121,21.0199,21.0014,908.555557309,0.358915135827,188.058,58.5715284362,228.590751395,0.999932,1160.13745928,476.163394624,313.784175761,142.749
1.24745,-21.2572,2326.43943473,3122,662.434102991,21.1008744381,415.201735396,21.0914936612,3122,21.1084,21.0893,1186.77375597,0.387246912558,188.098,129.427392393,214.213549558,1.0,888.303399666,525.473049712,433.690400019,142.714
1.09154,-21.2741,2365.35877196,3123,691.194434941,21.1028511299,366.910316118,21.0952609458,3123,21.1128,21.0952,813.237602668,0.3692832104,188.118,189.467929511,218.969741022,0.999975,875.832950219,479.94219228,257.848053908,142.693
1.04267,-21.381,1773.09968512,3124,660.170253119,21.21147123,335.155866202,21.2055527969,3124,21.2199,21.2064,1074.14838905,0.358659283548,188.16,45.6622980116,205.894869211,0.999969,1033.97434393,611.676940837,374.202664456,142.657
1.0586,-21.3821,1862.80986957,3125,623.714970258,21.2125655951,318.668626387,21.205501275,3125,21.2183,21.2027,883.849976738,0.373801613672,188.197,14.7668184233,212.700761067,0.99999,956.641653761,408.486785164,325.22205339,142.672
1.23139,-21.3601,1464.1327939,3126,190.197190541,21.1928779237,436.836364305,21.1820494364,3126,21.2027,21.1821,957.852451405,0.378999233072,188.205,98.0715775856,167.342780781,0.99998,593.301922196,497.277858555,312.159487696,142.707
1.08573,-21.4185,1668.58722779,3127,186.911040088,21.2693568055,393.180349739,21.2617635282,3127,21.2788,21.2614,784.904884885,0.366732518381,188.217,48.5547464894,183.588592609,0.999955,690.086405741,300.008996426,213.510354577,142.733
0.951554,-21.4602,1717.62882662,3128,196.625610791,21.3063116123,372.683008768,21.2996684103,3128,21.3147,21.2989,610.863506193,0.361618502308,188.254,58.7632701681,205.476491236,0.999974,926.634766023,252.984502902,165.863197994,142.744
1.17794,-21.3925,1618.38089252,3129,184.338311283,21.2422825327,321.191282895,21.2342415463,3129,21.2542,21.2343,466.496286615,0.387487388418,188.28,113.917181907,171.335041964,0.999957,535.702096728,259.119760649,118.516022809,142.753
1.03832,-21.5005,1672.47297961,3130,712.329057207,21.3550458518,278.505461408,21.3476517833,3130,21.3649,21.3475,665.65335497,0.370882017484,188.296,80.0439313372,197.423733043,0.999965,1088.77393751,368.632373809,240.06142168,142.796
1.14921,-21.4827,2210.71924413,3131,175.341272193,21.3445807829,427.394261511,21.3386911364,3131,21.3563,21.3375,841.651322264,0.388153767869,188.283,139.884298616,168.913059013,0.999949,624.176860558,337.446721221,238.152819072,142.808
1.23298,-21.4845,895.554602358,3132,173.376237496,21.3139582302,192.66852459,21.3063219177,3132,21.3262,21.3081,597.057755509,0.389918057606,188.271,61.692451801,128.982430882,0.999953,268.19994274,265.29457329,171.848012591,142.825
1.21073,-21.4462,922.79522662,3133,175.742931824,21.3124880188,167.183866598,21.3037929521,3133,21.3198,21.302,631.434048297,0.389730364194,188.279,23.6042274676,131.831547121,0.999999,269.892874061,223.633254287,172.789952548,142.846
1.21868,-21.5064,552.344775198,3134,168.897113391,21.3538186419,48.8100079632,21.3458278135,3134,21.3626,21.3454,235.416609071,0.391891427875,188.24,57.9300972036,114.853461966,0.99989,187.610514392,167.359922639,43.5630104533,142.907
1.23512,-21.4947,623.074862527,3135,167.071764902,21.3593360333,128.662899935,21.3509969642,3135,21.3676,21.3495,315.592599732,0.398735905111,188.289,10.7596127987,133.192324094,0.999989,275.122332177,189.874340954,72.5185751425,142.927
