Epoch,AverageEsReturn,MaxReturn,MaxEsReturn,MinReturn,AverageAbsQYDiff,AveragePolicySurr,AverageReturn,AverageAbsQ,AverageAbsY,PolicyRegParamNorm,AverageQ,AverageY,QFunRegParamNorm,AverageQLoss,AverageDiscountedReturn,AverageAction,MinEsReturn,Iteration,StdReturn,StdEsReturn
3585,401.496121353,807.436109663,814.959139007,577.475941375,3.9517036267,-254.684,662.008229821,251.863,251.710176112,175.759,251.601,251.597261963,412.524,143.714,229.525702199,0.957672,8.8466090659,3585,67.9564330486,276.390719974
3586,322.429754916,1315.86938812,592.683149294,751.844001961,4.14119883433,-254.394,1048.64428491,251.37,251.23114742,175.792,251.114,251.110226557,412.543,175.016,237.436840314,0.954273,98.4210553313,3586,118.847990489,170.35435064
3587,316.900217509,2401.10337822,735.404647166,788.861141515,4.12552948215,-254.703,1672.14636424,251.586,251.457183588,175.801,251.327,251.336666068,412.545,176.824,233.126989946,0.94387,52.1796488698,3587,495.190858433,216.696555584
3588,452.551185116,3334.88843651,920.356698597,1233.37810823,4.28541188065,-255.134,1707.01122663,252.035,251.904657465,175.811,251.779,251.789762435,412.564,188.677,236.414014278,0.947183,10.8764625187,3588,531.54094766,330.893425754
3589,320.732993978,1425.4629926,640.044668553,738.12146311,4.00875126184,-255.154,975.769988176,252.098,251.955729605,175.803,251.877,251.85736607,412.585,158.702,240.07550019,0.966343,15.0038067664,3589,173.658371025,196.494315692
3590,209.886942333,2783.09300941,770.014173012,321.384560269,4.08814056842,-254.948,856.050736773,252.058,251.941618878,175.82,251.844,251.850224983,412.586,175.703,204.223587385,0.956992,10.5928536378,3590,514.405771933,242.330378868
3591,260.816548489,2827.21205074,857.066232351,914.001594784,4.02233857279,-254.787,1308.84761901,251.937,251.809131005,175.879,251.739,251.738595739,412.614,167.733,233.127878476,0.949539,38.824116489,3591,465.319811184,246.507355649
3592,322.081995687,2109.72810105,641.250996458,580.596839036,3.9205403599,-255.033,1054.0282844,252.074,251.93946749,175.868,251.863,251.86168735,412.642,153.343,225.58211042,0.963096,158.297303102,3592,348.644469701,157.560105644
3593,292.704592232,1248.50746593,701.723338634,11.0952895082,4.1848024555,-255.015,867.888127458,252.002,251.886150681,175.924,251.784,251.795020335,412.677,187.188,234.271738875,0.954696,12.4808339676,3593,286.97022844,208.999180712
3594,249.510165011,1008.32356997,649.012439908,677.767669581,3.88154833568,-254.702,773.694157749,251.9,251.743067711,175.921,251.64,251.641608042,412.685,138.144,239.861612579,0.963529,46.1721255447,3594,99.1567931977,198.139698867
3595,228.234140817,2197.29941901,469.641472921,11.2336919869,4.06297586707,-254.581,1065.78845466,251.727,251.593656221,175.921,251.49,251.495094831,412.701,166.328,237.418981227,0.95077,7.18630699978,3595,409.031658976,138.028199305
3596,233.264861917,1736.70971167,675.101993709,203.826600844,4.07414968858,-254.527,659.802147739,252.114,251.993141097,175.959,251.868,251.885745685,412.676,176.639,198.796124689,0.971879,7.35242555295,3596,332.370875609,183.471631115
3597,230.376447486,4.7247289401,439.29354277,4.63113361382,4.17020484611,-254.574,4.67487698004,251.87,251.717534416,175.964,251.614,251.599119244,412.766,184.957,4.54127661278,1.0,5.7528583405,3597,0.0206604243891,180.862719532
3598,302.641439489,1906.94553407,629.392273447,604.45471452,4.14290832426,-254.106,1125.97361421,251.294,251.14247212,176.013,251.045,251.035614266,412.82,176.68,232.614931569,0.950744,4.89274331208,3598,310.902638406,187.778525265
3599,423.006830727,1945.07382863,604.794466749,640.099458809,3.8429226122,-253.954,1068.31211036,251.207,251.069556034,176.028,250.947,250.9467577,412.82,137.695,237.766344168,0.964756,257.296616412,3599,252.268730095,127.618500272
3600,219.674626166,895.637211012,603.432438247,515.858408672,3.9168459617,-254.704,643.091074862,251.785,251.639396949,176.046,251.539,251.536899471,412.862,157.259,214.262040834,0.974761,5.97809040857,3600,93.108776129,211.868858224
3601,257.477432616,1291.74288557,854.499998653,361.427721911,3.90166854727,-254.583,663.628401142,251.761,251.608387474,176.033,251.48,251.483256565,412.832,148.657,201.819288338,0.966884,4.84394334307,3601,223.96798786,260.999508151
3602,345.568913276,2044.26319568,606.443376894,433.090361004,4.0009337225,-254.394,951.859668119,251.602,251.467792835,176.037,251.299,251.309058056,412.835,160.5,219.797896547,0.959625,25.7653485395,3602,370.882912541,179.494086239
3603,142.08449261,1586.20687307,476.60014614,175.154491117,3.91367566078,-255.014,905.94381223,252.379,252.265546554,176.057,252.145,252.142462428,412.846,150.713,244.301495392,0.963599,5.58275420934,3603,242.264858367,126.54186046
3604,337.110627925,2162.73618529,771.748766832,456.835909198,3.98527525007,-254.611,1034.61358066,251.739,251.628913649,176.056,251.484,251.494398143,412.822,156.049,223.47254102,0.961724,4.54288566161,3604,310.649906652,258.516726868
3605,267.006530916,2623.30371919,943.931544508,173.09216478,4.08198380964,-254.501,1004.6800587,251.483,251.346642927,176.038,251.2,251.198177895,412.811,168.344,218.576628675,0.96116,56.3058384491,3605,614.095834855,265.395700617
3606,246.657796629,3134.98113737,720.736891098,622.117233185,4.00384627121,-255.152,1063.50080468,252.434,252.330107594,176.078,252.202,252.207972319,412.866,166.125,243.214756643,0.955899,52.0101287118,3606,446.896331331,187.526626866
3607,155.339332314,2142.52057599,749.942679712,46.2493410989,3.9963368071,-254.651,1016.64073275,251.976,251.852787857,176.089,251.739,251.734068205,412.893,162.767,198.867415839,0.943279,3.90326667412,3607,557.149599603,231.431530289
3608,319.707533166,1213.11800946,643.780945927,536.327021369,3.91393920087,-255.068,824.438610478,252.366,252.2504463,176.139,252.118,252.127588835,412.894,148.502,232.44673613,0.960093,4.90136446745,3608,205.076317117,282.512986416
3609,286.05929288,947.796033967,783.514488786,621.652873156,3.95031625081,-254.808,767.140419501,251.928,251.785521995,176.103,251.64,251.62798632,412.896,154.47,232.314139256,0.959197,35.904566391,3609,99.0185540793,238.04894854
3610,237.669692885,876.092701215,574.897006574,179.313279516,3.86121826459,-254.641,709.949304223,252.012,251.882869433,176.097,251.727,251.729819915,412.861,141.946,232.571463867,0.957565,6.61826093543,3610,95.2853065263,177.358757832
3611,219.122825589,952.509717735,442.769789216,174.807967212,4.03976039922,-254.647,745.929983354,251.824,251.679783216,176.154,251.546,251.551205821,412.844,153.246,231.629810193,0.956099,62.489767503,3611,142.582894921,115.442175584
3612,314.59419954,1374.74356532,634.851358862,493.850622767,3.9129999049,-254.78,691.38814354,252.099,251.976865984,176.158,251.858,251.853669621,412.852,155.478,222.20020861,0.96237,118.603421764,3612,167.564596386,175.407811374
3613,246.385799074,998.930701204,854.121296441,442.375765909,3.84265226843,-254.857,760.756363275,251.984,251.83839045,176.173,251.724,251.712142712,412.828,150.272,240.933436229,0.969257,5.56669643393,3613,142.951747623,265.243726087
3614,343.298879093,1135.49033675,608.107357631,479.717815953,4.06064867563,-255.088,646.477769611,252.284,252.167358145,176.186,252.047,252.044640098,412.86,168.849,222.693582197,0.96859,54.37093903,3614,120.36755382,177.795481428
3615,475.610251797,947.432878663,982.002022062,433.348818784,4.06733543893,-254.828,746.600595815,252.189,252.072838738,176.202,251.951,251.95986162,412.877,176.041,238.054262907,0.974888,15.2625882745,3615,113.575677201,348.364367432
3616,350.585493479,1735.71723403,823.761914906,431.059882738,3.93291495279,-254.719,955.634598661,251.92,251.798314349,176.225,251.663,251.670773548,412.883,161.733,241.871619525,0.967996,5.94014144359,3616,287.479730252,237.8155604
3617,247.401654954,1608.7182992,494.631775608,418.763455621,3.89957273659,-255.15,1026.89462551,252.544,252.408209985,176.257,252.301,252.303640121,412.89,143.981,242.940983969,0.958523,93.8895484658,3617,225.187315311,139.432023681
3618,237.854204088,1069.60739183,603.924631432,394.964576894,3.88046279179,-255.146,625.120363093,252.512,252.379402853,176.307,252.305,252.290559153,412.882,146.811,215.647642422,0.963073,22.5136378941,3618,173.0793586,167.157656116
3619,223.560047289,765.599782654,935.761405659,30.715252143,3.87742034534,-254.661,386.63801655,252.057,251.91974249,176.329,251.808,251.80359629,412.92,141.732,149.485952796,0.965365,7.20646583165,3619,291.35317537,261.015157689
3620,348.285643578,1083.71735132,665.72117093,414.013180969,3.89319428604,-254.717,805.404064212,252.287,252.165849839,176.362,252.053,252.057649666,412.967,150.941,237.624193685,0.94961,6.79957637401,3620,153.229899895,247.954098817
3621,199.154039299,1305.09121636,595.973152829,411.90943491,4.09952274453,-254.311,898.022970237,251.698,251.567441601,176.384,251.454,251.444636448,412.939,180.407,238.239576073,0.961793,33.1159905955,3621,208.243661102,204.753479138
3622,352.952940178,1124.65554284,649.543891362,439.413905121,3.90208681096,-254.644,856.865224352,252.136,252.029225677,176.405,251.894,251.913745895,412.973,148.833,241.852344366,0.960314,78.1337035125,3622,117.79644358,179.938668221
3623,223.15516847,1030.60043514,440.658415369,416.471087737,3.98585366473,-254.532,827.566151409,251.979,251.847454795,176.401,251.759,251.75040558,412.976,157.841,243.16211844,0.964424,36.2798171379,3623,85.2916680045,154.903428394
3624,192.477426429,3121.38145368,472.992042563,793.568575436,3.98797310713,-254.726,1436.8814879,252.277,252.137266187,176.422,252.044,252.044250181,413.045,168.089,246.773582254,0.960772,14.784824268,3624,573.904164888,153.254900329
3625,447.181868149,2491.16755314,754.476882298,882.164818594,4.01822941749,-254.072,1574.92278883,251.749,251.643436731,176.438,251.501,251.501855287,413.063,164.493,220.726137538,0.961519,75.3194724716,3625,566.630330452,236.738748674
3626,324.693243225,2844.06345138,586.219902081,798.687425066,3.96167028616,-254.136,1625.83352074,251.543,251.432638852,176.448,251.292,251.288737251,413.14,149.736,235.519161948,0.956251,44.3671242276,3626,657.229983354,198.765517054
3627,442.064997805,1350.75165871,778.744979651,275.074460476,3.85587664819,-254.867,561.281804298,252.269,252.148481432,176.471,252.022,252.018231134,413.146,150.716,200.057742564,0.974911,7.3869877733,3627,275.030732911,255.191120813
3628,199.121333853,3218.79756033,635.574382103,533.067050439,4.02383847743,-254.007,2204.75756404,251.42,251.286894714,176.473,251.123,251.13227687,413.167,172.804,253.109473689,0.95115,6.67183440598,3628,838.096325279,195.504431866
3629,204.969794555,3126.28498623,613.918310883,917.699191921,4.15027188597,-254.279,1889.84042545,251.692,251.577237807,176.498,251.393,251.393442484,413.165,182.981,251.521560238,0.960795,6.91031631754,3629,831.097824553,190.007271955
3630,487.591905306,2866.05292928,1046.08681964,912.50386456,3.93536664817,-254.72,1711.45893936,252.029,251.898417735,176.525,251.755,251.760600861,413.148,147.412,234.864138912,0.964565,9.03067500347,3630,780.113838237,359.427116838
3631,234.694447158,2997.96450671,858.051015795,906.685182566,4.05039754715,-254.533,1615.97916626,251.992,251.877340408,176.577,251.751,251.752046128,413.145,173.235,241.765569043,0.973514,6.76788288235,3631,815.231550244,288.34779267
3632,248.937669436,3044.23472004,551.92776539,892.276473568,4.11722014872,-253.978,1452.02478751,251.519,251.386708029,176.603,251.252,251.26122385,413.171,180.553,239.445333829,0.9779,84.1906773537,3632,471.242017526,162.303652111
3633,287.53870497,1803.61656386,539.235940156,827.441434856,3.98034196199,-254.335,1009.4784678,251.62,251.483557786,176.601,251.368,251.361722428,413.177,154.803,234.013759111,0.987949,32.7270879184,3633,226.192999273,165.457385124
3634,197.671645329,1820.79457418,614.048505057,741.417263424,3.93344574646,-254.909,1028.64934358,252.204,252.092546791,176.632,251.969,251.978465328,413.235,159.503,255.334671563,0.975128,7.41341886825,3634,294.189434058,200.890923836
3635,213.014265963,3311.03886664,723.543713139,534.173785346,3.84147229319,-254.671,1137.83428848,252.01,251.89714642,176.667,251.764,251.761777423,413.221,138.632,250.855422169,0.96987,6.30002579096,3635,583.130817874,239.99316563
3636,382.261971736,2759.35398434,941.618601846,800.44860008,3.99316388489,-255.076,1548.63795918,252.388,252.25889038,176.692,252.167,252.166778206,413.216,166.27,256.516255687,0.974537,7.37618160248,3636,491.687101841,337.75500156
3637,144.435662233,3173.13712034,687.005392621,864.60067713,3.84546673354,-254.637,1537.91337302,252.091,251.969381393,176.714,251.852,251.859284588,413.252,146.26,261.907750943,0.943309,5.39413303646,3637,613.563738484,185.877870865
3638,172.371682983,1393.40054924,633.176368977,710.10860487,3.97211069756,-254.611,884.708502135,251.84,251.744658825,176.742,251.614,251.614861415,413.263,159.422,249.81891376,0.953654,8.19753033183,3638,183.8803535,163.754123316
3639,270.459927843,2624.64834385,689.193499203,736.225190982,3.81484105107,-255.194,1333.20273381,252.564,252.457482039,176.769,252.331,252.321179113,413.244,131.724,230.83316298,0.951218,5.77244008651,3639,584.204670499,283.851499234
3640,253.278900988,3059.35138189,570.566948052,731.470780464,4.00828751791,-255.008,1566.72589281,252.418,252.31087755,176.781,252.173,252.187118159,413.244,166.329,260.709041703,0.946711,8.10914714696,3640,577.490306409,213.681256563
3641,380.1404435,1142.50985757,926.192101934,575.550833415,4.0281069748,-254.198,976.367110128,251.586,251.469119214,176.805,251.334,251.323347727,413.288,168.585,254.780361017,0.951599,100.366734109,3641,157.818767561,243.375543476
3642,312.042810666,3010.13742028,784.553621754,1000.01983445,3.96331170455,-254.736,1727.51492501,252.48,252.335180457,176.84,252.205,252.203986919,413.295,159.208,251.764484985,0.942936,6.72770100299,3642,537.534047497,244.258678796
3643,226.757031874,2326.76805667,712.209225881,566.803501431,3.82292839689,-255.006,993.998694715,252.55,252.437170447,176.836,252.294,252.292922405,413.306,144.728,238.238600757,0.955968,5.40033705943,3643,366.50238747,250.224804862
3644,246.452595612,3284.0439365,868.410915469,1050.49240486,3.83136150679,-254.718,1444.44333801,252.31,252.198529646,176.838,252.053,252.054263263,413.328,146.678,260.399887489,0.94902,9.32390620431,3644,494.768236085,246.718090446
3645,369.517760357,2451.13817984,923.255237159,757.565759321,3.95628480667,-254.695,1007.7847982,252.22,252.115555429,176.833,251.977,251.98340835,413.381,145.547,234.581522374,0.97365,27.2087226235,3645,331.428059773,301.793671516
3646,368.452500286,783.618491623,663.91974409,659.449332565,3.88673361309,-254.917,727.798930724,252.419,252.318327088,176.809,252.175,252.17216736,413.357,144.059,242.022832925,0.980072,15.1561250555,3646,28.4757271526,260.454402929
3647,242.804869616,776.068601447,655.658077866,646.215812267,3.91780482665,-254.709,724.079884557,252.388,252.273151578,176.843,252.146,252.141881628,413.359,163.455,242.281628581,0.977202,29.8731967214,3647,37.5439571244,190.073159292
3648,301.621860719,1530.39374896,705.738945852,694.722076663,3.93183396401,-254.819,1036.27145376,252.405,252.313532243,176.873,252.171,252.168663179,413.357,161.033,242.068974449,0.961384,8.64226819283,3648,206.93149055,274.561509106
3649,210.089881828,1990.08593977,393.297238227,803.915824048,4.04686850977,-254.478,1095.71352234,252.047,251.952198695,176.926,251.784,251.781819362,413.393,169.886,253.436939487,0.962019,54.961553056,3649,242.75783707,114.836627839
3650,476.648392292,1663.64075263,1374.19451365,728.672375609,3.99269332137,-254.353,993.100996841,251.677,251.580908974,176.917,251.431,251.437975222,413.39,156.02,241.971293755,0.958629,15.0265998203,3650,230.981432769,449.994912723
3651,459.22803414,2879.62229695,1109.74129108,808.566320318,4.00439940306,-255.079,1437.9252904,252.675,252.569350161,176.905,252.444,252.447197996,413.381,171.706,238.940295593,0.959252,7.4307847311,3651,573.028406553,340.664593825
3652,443.984753878,1435.29546803,1027.06971862,812.643219695,3.79099663919,-254.51,1151.26017407,251.993,251.891334026,176.909,251.737,251.739560369,413.441,144.4,260.645973622,0.954783,54.043645933,3652,134.2332879,393.325938066
3653,144.661471192,1211.93794666,614.750660261,204.92915781,3.88465344836,-255.595,616.3438103,252.942,252.855171762,176.899,252.715,252.721592175,413.467,148.797,204.732429765,0.96138,6.90422039586,3653,277.28299146,188.870831842
3654,215.707991693,2941.52341112,758.559906664,250.232699937,3.8311518395,-254.862,1107.08471682,252.446,252.351261565,176.953,252.202,252.205576134,413.489,136.597,233.764531537,0.967137,8.70290783714,3654,514.174816312,215.136725924
3655,739.748501393,2996.10403273,1586.19026147,516.816811679,3.82414510474,-255.019,1549.90504651,252.611,252.476711653,176.963,252.334,252.333546492,413.509,146.767,241.209739813,0.960707,18.2806102098,3655,775.18917452,559.77269742
3656,321.710258064,2637.50345992,675.368051903,903.225236805,3.7032093439,-254.642,1407.76339706,252.2,252.091984758,176.959,251.92,251.918564945,413.536,127.925,262.672460226,0.948199,9.02884654549,3656,371.25098284,233.429955816
3657,309.886833106,1142.77105285,768.16014831,245.90622969,3.78972432408,-254.871,459.781034636,252.492,252.385234095,176.977,252.214,252.213124306,413.578,145.03,175.232126192,0.969114,44.7063682895,3657,297.035151556,249.285191746
3658,192.064638882,2113.52086288,622.406306179,927.010501898,4.00205871328,-255.137,1106.33310401,252.884,252.760166796,176.982,252.59,252.592504807,413.585,173.64,255.734400925,0.958068,33.0840012376,3658,262.672096232,177.066362655
3659,361.878657957,3288.7862977,699.235919446,1108.13155609,3.92504698651,-254.747,2493.22319883,252.394,252.272777913,177.028,252.112,252.112199121,413.605,156.107,246.356568872,0.941349,37.6401023805,3659,707.742094555,232.171513115
3660,466.602778967,2393.92495728,1092.13669469,793.482400813,3.87848842338,-254.583,1249.12867179,252.222,252.121482733,177.012,251.922,251.933815234,413.602,154.817,258.257475784,0.952102,11.4555202508,3660,345.237854098,433.234278929
3661,329.083229882,2705.73114813,687.458445911,1281.74365137,3.66054582968,-254.66,1692.23380458,252.195,252.089208513,177.026,251.94,251.933904782,413.596,133.773,256.252002655,0.950501,6.8621156276,3661,374.450212331,236.423825949
3662,507.067812072,2100.58617881,1236.55161115,441.67005439,3.8339816844,-254.236,1164.50934805,251.952,251.852158359,177.049,251.691,251.692238959,413.621,150.322,221.911128366,0.953572,102.497377758,3662,588.531857071,419.759387899
3663,293.666494465,1531.72037523,702.394107596,737.304276355,3.81729427133,-254.532,921.846877957,252.08,251.969177035,177.069,251.812,251.816618243,413.639,153.98,250.537291538,0.964435,5.5850327537,3663,232.46983663,244.041068843
3664,202.457695844,2497.44449642,819.536704433,1112.73211084,3.90254890788,-254.601,1640.14146579,252.278,252.17060997,177.076,252.011,252.002086723,413.669,156.429,257.137511912,0.955487,7.4937661229,3664,399.148224585,215.107547995
3665,358.296395155,1456.18552104,776.655895453,874.272467626,3.75165406979,-254.7,1141.14452842,252.287,252.165135516,177.107,252.057,252.05342599,413.708,132.954,242.042145755,0.970887,5.7554035897,3665,183.670987721,297.564631671
3666,221.689262876,1514.3796253,690.603488768,215.973423474,3.81817592407,-254.847,456.307047529,252.362,252.267131313,177.086,252.077,252.098333607,413.765,148.155,169.738409864,0.980242,6.84746591586,3666,369.427528658,222.295819778
3667,133.166863584,2329.23268684,329.769152335,1297.94043275,3.9905954283,-254.458,1647.72392385,252.138,252.03626465,177.1,251.861,251.850825744,413.787,172.325,236.843550946,0.965866,5.05889199075,3667,308.887143445,105.569859176
3668,227.202969393,1524.5221232,489.307021588,67.19286209,3.82798361713,-254.934,388.495974368,252.633,252.543390958,177.123,252.307,252.308508725,413.821,151.126,157.994720666,0.98134,9.40342249328,3668,323.323839426,165.089294838
3669,115.862310477,1442.75306935,359.883982162,500.976227835,3.85659083985,-254.246,938.378538405,251.804,251.72113414,177.112,251.47,251.473057896,413.87,149.288,242.375480635,0.975311,8.52773545187,3669,287.665894216,108.948457909
3670,332.908230249,2070.62309885,669.834494498,535.995990679,3.72709542728,-254.773,1137.16166275,252.445,252.365426096,177.119,252.139,252.144146705,413.876,137.029,249.288586508,0.968421,74.8037627863,3670,285.142178994,198.736578625
3671,232.062541535,2854.22728803,666.890672504,536.999202158,3.82408910599,-254.866,1543.98452071,252.523,252.41124324,177.129,252.213,252.206926084,413.889,146.761,249.728024825,0.970127,5.4424191944,3671,598.89078681,231.914123547
3672,279.559631745,2564.34035463,786.98788599,753.388377262,3.92737888665,-255.25,1051.02864769,252.946,252.830398321,177.166,252.657,252.660780917,413.888,152.969,250.960313653,0.956979,5.42523145713,3672,476.715690617,262.925141704
3673,172.383726191,2013.47679968,596.031799627,543.575396528,3.96765371265,-254.958,1092.82697252,252.616,252.523159925,177.158,252.317,252.317896515,413.893,154.927,250.660547321,0.972786,4.75439189708,3673,381.790241595,205.915164845
3674,179.630578445,2441.26613515,693.290684484,790.869403927,3.93882059438,-254.516,1421.24648489,252.024,251.924711226,177.156,251.733,251.727807332,413.89,152.825,257.94551022,0.964278,6.35180187899,3674,413.617103836,220.590566966
3675,276.314373533,1369.79740268,778.633330236,700.909165349,3.69747999215,-255.155,991.245910977,252.783,252.682571625,177.19,252.527,252.526884078,413.92,128.912,248.215208727,0.971902,37.4511303997,3675,140.066305131,220.788434524
3676,235.377890766,1889.06714888,700.10585622,835.097863261,3.96844951553,-255.127,1152.52364682,252.577,252.470555714,177.221,252.325,252.321323471,413.956,159.519,250.465773555,0.958461,5.47559315591,3676,230.560581478,243.387408036
3677,620.012835941,3155.61469418,1148.38514788,716.359026635,3.77233195243,-254.971,1657.75296817,252.661,252.553236642,177.25,252.41,252.405132412,413.965,139.416,248.200996601,0.956186,223.132655916,3677,713.705379885,330.452736967
3678,324.154682639,2845.08605078,597.7798913,809.093692321,3.89427435389,-255.25,1409.13033828,252.924,252.811680048,177.272,252.636,252.635816549,413.992,153.852,233.120156879,0.961403,59.751289013,3678,588.34061513,179.616597105
3679,249.481211042,1724.1446143,495.507759574,234.150177442,4.00588166582,-254.953,851.294123774,252.503,252.398103231,177.274,252.235,252.236368268,413.981,160.106,230.790193963,0.954823,75.5993785343,3679,352.775696259,121.734926412
3680,181.942855873,3333.59112948,465.301652599,902.427836245,3.86543301984,-255.412,1987.41824546,252.93,252.816112544,177.267,252.647,252.649505121,413.977,142.319,260.263584732,0.958323,5.82714407695,3680,736.715192362,178.379161248
3681,145.975234832,3191.50191446,460.971710075,1071.90909595,3.89192742244,-255.514,1755.24498075,253.287,253.196196906,177.31,253.037,253.045330637,414.009,150.737,252.462311575,0.956104,5.26332838025,3681,592.170736821,152.839375824
3682,421.136039824,2722.90348594,794.133551938,780.267484149,3.81073859752,-255.172,1520.31799005,252.631,252.547832277,177.306,252.416,252.42714649,414.028,153.467,229.147152916,0.972472,214.822069,3682,568.142945352,195.564809174
3683,294.275190228,2810.73529015,727.533527375,758.299700534,3.92271569141,-254.779,944.110177437,252.413,252.310259754,177.276,252.177,252.181433309,414.019,156.307,233.8157384,0.959328,8.25757907185,3683,346.082904624,238.42441289
3684,384.104696945,1429.27305371,985.942545759,770.345255286,3.99499826604,-255.166,974.090731151,252.881,252.754119869,177.293,252.622,252.606888876,414.043,161.795,250.036085013,0.945945,46.7119949412,3684,110.83813389,301.932613078
3685,182.788692949,3147.43615762,936.677933423,51.6249300332,3.73301507204,-255.359,943.817294992,253.087,252.999064564,177.303,252.864,252.867199284,414.073,140.155,230.402482594,0.945972,5.54507966388,3685,607.90829436,265.755827418
3686,433.030881349,1791.85397906,1225.91563407,813.913668154,3.87577567305,-255.185,1046.85876186,252.735,252.638760596,177.331,252.52,252.512221302,414.103,153.57,247.894825132,0.947573,5.31436789921,3686,207.773839509,388.030102754
3687,318.134850374,3205.56076047,599.107738035,854.767123291,3.74614820571,-255.435,1636.32687778,253.103,253.008218649,177.351,252.87,252.876997421,414.133,135.248,251.65748273,0.931131,6.70381655498,3687,743.79709382,247.08038642
3688,262.327814357,2400.74945912,664.100815891,504.912105501,3.8380896532,-255.292,1127.56214203,252.812,252.698902356,177.362,252.571,252.565773823,414.132,141.016,259.109960809,0.946325,12.9590855898,3688,459.318256624,208.015582733
3689,356.443441076,3042.61242705,948.25516999,1015.58670113,3.73947213509,-255.069,1830.21626456,252.722,252.638098441,177.389,252.477,252.473910454,414.126,131.682,254.085200931,0.922606,42.1944904671,3689,631.434069077,303.526496136
3690,157.243064185,2612.3320166,474.305279393,45.2026369227,3.75863504024,-255.381,725.57794882,253.008,252.896273165,177.365,252.763,252.763358576,414.137,130.657,211.950333107,0.94225,7.28694863445,3690,511.104243613,155.611560812
3691,208.183607319,918.865287257,584.400877245,133.637256108,4.01465132114,-254.917,569.090868498,252.737,252.64975298,177.399,252.479,252.490415764,414.16,171.104,209.318300386,0.961217,7.16908192852,3691,176.530190711,183.685446082
3692,273.983876493,3337.34558459,481.64041258,482.844717933,3.96737879384,-254.999,1341.52286562,252.858,252.74288172,177.439,252.597,252.595304548,414.177,151.023,257.053396969,0.937524,42.674440182,3692,526.913377236,122.620108148
3693,223.998750225,2916.59001063,712.635505101,803.778535654,3.82419938896,-255.062,1340.80848461,252.731,252.612360502,177.46,252.477,252.477230255,414.202,142.032,238.871163636,0.92603,6.8877162384,3693,656.691152863,218.539493135
3694,57.2155641527,2013.76485897,730.265936291,727.556568394,3.98971347133,-254.181,1091.89056555,252.554,252.459597027,177.439,252.336,252.32130889,414.215,160.681,244.812126962,0.946446,5.56378986324,3694,289.408190718,140.475443476
3695,244.355970203,2737.67933246,649.489188437,895.530449072,3.81480687193,-255.39,1469.86220515,252.976,252.878908842,177.491,252.767,252.769736899,414.245,148.311,224.096013582,0.949227,7.27577240908,3695,501.498051284,227.49012308
3696,464.133146106,2195.51127386,959.28363658,652.681754236,3.7565772748,-255.063,1205.72592938,252.734,252.615623963,177.499,252.502,252.499375031,414.284,142.214,234.055777772,0.938127,30.0752441407,3696,394.437729701,278.023601706
3697,210.396480066,1683.16789905,655.491589198,656.371923243,3.93009856053,-254.864,893.748437964,252.626,252.495154994,177.516,252.35,252.352073467,414.32,149.747,227.072715709,0.95043,5.99070661381,3697,244.977401408,251.398336839
3698,297.050686741,3289.46270443,925.811194591,639.222976075,3.86580788546,-255.718,1251.43517312,253.384,253.312298863,177.522,253.185,253.19486664,414.359,147.288,239.85494484,0.932861,57.1110396179,3698,555.641329086,259.723041203
3699,272.235527777,1423.64022972,642.884131049,961.486041582,3.96288927653,-255.056,1114.50311439,252.777,252.64859838,177.531,252.516,252.497136629,414.384,164.947,252.139571616,0.930779,13.872117332,3699,116.001048427,250.225695505
3700,417.493560294,3574.90117526,826.190823854,1303.21158007,3.80501555576,-255.053,1939.35938989,252.821,252.694555973,177.547,252.544,252.551107916,414.412,148.101,256.250490129,0.915392,30.2122212624,3700,657.458579547,263.678044585
3701,234.964536123,3032.20098682,617.37971955,979.838580829,3.73317974323,-255.356,1967.54079301,253.088,252.972342112,177.586,252.837,252.833573166,414.406,128.783,247.235037308,0.92612,7.29741680546,3701,677.370028526,201.830546526
3702,787.378053457,3385.01111451,1326.12497781,781.685404729,3.84598311527,-255.694,1225.56057679,253.391,253.291113054,177.601,253.129,253.135340545,414.446,145.695,254.201369308,0.928186,38.0910761495,3702,474.519957687,549.854995131
3703,620.747905612,1983.55501782,1667.1049847,7.33581152364,3.95825000435,-254.645,186.420688132,252.657,252.523229686,177.602,252.367,252.349822796,414.452,172.353,47.8945161921,0.936324,35.8032061252,3703,425.235558093,622.777873402
3704,395.558518472,2789.31626688,1558.02199794,905.455814808,3.82052264148,-254.698,1667.86627042,252.732,252.643773909,177.633,252.449,252.458124231,414.484,143.894,250.487786665,0.937808,46.3480383187,3704,597.768172546,490.770066648
3705,460.321103015,1374.75934315,1096.56182576,782.072339065,3.97467745913,-255.051,1127.80573717,252.78,252.688463051,177.679,252.503,252.51587279,414.48,167.995,263.852268856,0.952434,6.86367902488,3705,100.461417715,370.574659911
3706,251.362299602,1014.23297153,738.950856034,755.084996159,3.76170298118,-255.751,854.476463513,253.464,253.342101529,177.712,253.222,253.211091188,414.488,143.039,249.327442909,0.959337,7.36161616708,3706,88.9722380759,268.78839892
3707,342.145146019,1826.0297731,861.416154273,891.041414687,3.81652720402,-255.511,1196.74258562,253.279,253.175587613,177.678,253.012,253.015117051,414.518,142.766,261.97112496,0.950443,10.8290324304,3707,252.074654706,297.028486589
