Epoch,AverageReturn,AverageAbsQ,StdReturn,AverageAbsQYDiff,PolicyRegParamNorm,Iteration,MinEsReturn,AverageAbsY,AverageQLoss,AverageAction,AverageQ,AverageDiscountedReturn,MaxReturn,AverageY,AverageEsReturn,QFunRegParamNorm,MinReturn,AveragePolicySurr,MaxEsReturn,StdEsReturn
530,1357.39669039,16.8548,415.272472241,0.471481699943,79.7836,530,2.10193105629,16.8493656499,0.988904,0.958162,16.8353,146.580292131,1844.40348593,16.8360965056,190.536835552,92.6946,511.526769784,-17.0794,439.604940663,181.757073518
531,526.841603854,16.8442,61.0096467433,0.454997616504,79.865,531,1.11127301208,16.8403215161,0.887094,0.966278,16.8248,166.330750719,719.827843172,16.8255170282,216.215484476,92.8046,357.488938018,-17.0704,560.290463861,200.640479775
532,476.025511749,16.8351,50.441846977,0.467911916907,79.9407,532,-0.322098251626,16.830676796,0.943931,0.968647,16.8161,147.888531453,571.121951274,16.8170470418,203.146114302,92.8877,350.453067183,-17.0553,430.039793935,168.325928317
533,911.128029751,16.8842,295.653096474,0.467854409014,80.0049,533,3.8882984726,16.8790596971,0.957262,0.964676,16.8639,178.457774837,1697.53652124,16.8648791681,180.312738851,92.9581,574.172763557,-17.1222,424.653101897,180.487262404
534,391.226711248,16.8487,135.374105742,0.470044143298,80.0776,534,78.8388092896,16.8440592812,0.953942,0.970262,16.8299,138.345266093,820.737164184,16.8309819191,458.86423218,93.0352,124.272108155,-17.082,858.039087115,276.269812661
535,539.968201184,16.7934,45.8839173464,0.474239995437,80.1593,535,1.42630972633,16.7896758174,0.972605,0.973053,16.7759,160.584309314,626.579452026,16.777379231,247.284492566,93.0733,461.16570617,-17.0392,654.923428637,247.33208773
536,791.396929446,16.8485,274.861190043,0.476507961017,80.2042,536,1.96027028351,16.8441684671,0.97367,0.962927,16.8288,170.508141025,1309.20309407,16.8301313956,158.017829754,93.1522,489.144853675,-17.0778,470.106497758,186.25300927
537,480.156611965,16.8505,85.3166843184,0.476553428954,80.1994,537,0.330435358532,16.8454453864,0.970768,0.977654,16.8318,175.476352918,773.862688356,16.8318874604,254.294396492,93.2478,358.782755341,-17.0983,583.295798015,195.652311962
538,439.025979225,16.8825,30.3762416347,0.465838767297,80.2821,538,148.651659393,16.8753433155,0.915905,0.973117,16.8593,170.506921296,514.541150214,16.8605413759,350.004016794,93.3308,388.915582619,-17.1228,484.921467225,117.073414529
539,501.11018447,16.8958,115.345568705,0.478580251606,80.2969,539,-2.34565679649,16.8919316464,1.00003,0.966929,16.8804,160.094067493,700.031882941,16.8819086267,217.765492905,93.405,39.7972387698,-17.1404,437.674790455,194.68920662
540,513.052610087,16.9932,152.181916324,0.470939399674,80.3435,540,3.67478279585,16.9889535989,0.979883,0.965727,16.9744,155.239082423,961.430801442,16.9752593626,303.416220999,93.4585,65.0608222982,-17.2303,543.201063234,162.516481711
541,439.816338651,16.9341,46.3590052909,0.473169594292,80.425,541,0.634010212687,16.929175197,0.993827,0.96941,16.9164,160.701929478,524.514694719,16.9172849458,263.586756794,93.5385,222.773140176,-17.1804,674.214502189,227.939359068
542,172.852871623,16.9913,229.197886691,0.464181868008,80.4825,542,29.0379454272,16.9862321864,0.916307,0.942794,16.9717,45.0494688707,670.443737988,16.9720021009,237.987531058,93.5853,-17.177338875,-17.2242,508.627649572,167.719189566
543,98.3488291108,16.8995,206.480656163,0.494024967191,80.5219,543,-34.6475093754,16.8921975341,1.16765,0.944758,16.8773,28.9226643734,900.545189683,16.8777980392,105.25779689,93.6596,-73.0076004296,-17.1515,381.377540726,150.006944344
544,446.012545957,17.0133,41.6188312966,0.46943112253,80.6037,544,-26.005054853,17.0095817688,0.929536,0.967881,16.9968,164.968880349,672.251138029,16.9987912559,277.385777035,93.737,372.350087648,-17.2513,572.157946204,214.443199315
545,460.838398281,17.0107,47.4802030994,0.46319786249,80.6468,545,2.2726856599,17.0046762235,0.816992,0.965145,16.9896,158.254436471,685.258272206,16.9908102197,313.470211445,93.7862,353.077569088,-17.245,671.904746638,311.904127913
546,409.025034056,17.0264,171.323747564,0.480837614102,80.7434,546,-0.104640989793,17.0212274566,1.07223,0.973995,17.0075,145.762098489,813.078011916,17.0082397739,288.188746807,93.8957,106.764804611,-17.2638,485.735440328,177.413294777
547,559.986122643,17.0422,52.3698528994,0.471967922842,80.8176,547,6.38299272566,17.0362910839,0.953181,0.966608,17.023,165.69224018,670.463679812,17.0238006055,292.525807349,93.9529,464.760477584,-17.2781,494.148551248,174.777183231
548,730.740131074,17.0395,249.250345536,0.469842204137,80.8813,548,60.8429312953,17.034621109,0.975792,0.965673,17.0227,174.813297849,1748.7183059,17.0239690605,283.082372112,94.0053,445.259950198,-17.2743,516.764620141,215.215715486
549,525.380534522,17.0639,53.9846889281,0.471476421797,80.9567,549,331.125229079,17.0581546324,1.01239,0.965522,17.0461,168.803194903,601.131398517,17.0470819657,452.470213393,94.0868,244.028305711,-17.3061,806.468982921,179.372129453
550,708.42037859,17.0948,160.665151717,0.465649926918,80.9777,550,4.88334718296,17.0894406131,0.997145,0.963441,17.0764,182.612867766,1032.51901651,17.0781084283,269.514687108,94.1479,435.300782797,-17.3274,501.061193575,182.176653614
551,455.700612713,17.0993,131.910596166,0.468313685404,81.0301,551,-0.851563069321,17.0926101587,0.943742,0.97529,17.0804,160.882785083,862.526563695,17.0809445166,129.404553628,94.244,322.515548123,-17.3484,453.212209348,161.494052195
552,477.266699381,17.134,147.36309581,0.476063106542,81.0831,552,-0.725648315337,17.1317709492,1.08524,0.972749,17.1191,132.914228657,917.749822942,17.1212928087,245.705647517,94.3128,79.8638648472,-17.375,407.646751264,154.129539524
553,203.794725371,17.1419,205.268857417,0.478210430581,81.1351,553,-4.31909831102,17.1372409529,1.00864,0.961262,17.126,61.0580451773,576.094123957,17.1267795623,206.277024056,94.4317,-6.54033402233,-17.3853,503.403598571,198.444818554
554,490.814805989,17.1069,122.483836141,0.480897934645,81.2116,554,64.8675586978,17.1001238537,1.01747,0.972903,17.0885,133.673412037,852.81495427,17.0891925919,279.046012573,94.4806,201.40224692,-17.3448,564.210624398,178.288342269
555,620.146961319,17.2011,239.938613194,0.469322983857,81.2624,555,1.15352991732,17.1952288465,0.982039,0.972239,17.1854,169.891266196,1210.00500742,17.1856824209,188.151788635,94.5382,397.112490063,-17.4461,585.681180724,210.254887659
556,532.93627168,17.1818,116.592617188,0.465660045702,81.3379,556,-0.982210400006,17.1758333371,0.902329,0.980626,17.1672,180.566016204,1156.36268695,17.1678887019,272.963877054,94.6491,416.064721039,-17.4258,389.989051933,117.419321897
557,503.192884183,17.207,91.4030324584,0.467278146021,81.395,557,-0.194156591071,17.2027464165,0.954367,0.983777,17.1917,179.614926187,754.718595433,17.1936490272,230.275028104,94.7084,357.357042153,-17.4395,472.94364616,184.536122793
558,486.593249359,17.2147,60.442680456,0.464172384207,81.4606,558,-0.842578355103,17.2106700909,0.949083,0.976558,17.1978,184.727109762,657.851582713,17.1987047708,279.479639377,94.7762,324.341920714,-17.442,631.680387935,214.055581165
559,501.774006353,17.147,48.2661209223,0.469139210205,81.4891,559,-1.11745182031,17.1400205961,0.995639,0.981765,17.1276,166.158905066,630.686428073,17.1279859832,124.114423525,94.8366,425.823317987,-17.3759,525.540825019,157.774172566
560,494.395457698,17.2091,69.4870624527,0.470935859545,81.539,560,31.5576702973,17.2049802001,0.981041,0.969092,17.1932,161.394140146,808.232553225,17.1947932534,259.197983458,94.8834,378.194417778,-17.4519,537.335949228,212.170637913
561,399.392220195,17.2407,42.4272699055,0.477294509631,81.5959,561,315.526489604,17.234883074,0.968048,0.980764,17.2228,159.382170402,488.764345871,17.2234946248,455.830074716,94.9068,341.52639934,-17.4606,742.867849479,153.586670711
562,285.48299572,17.219,188.179347542,0.475563764152,81.6482,562,157.946208341,17.2150140902,1.04676,0.974486,17.1996,95.5517166822,598.701292983,17.2016181308,367.141615872,95.0006,5.30065192957,-17.433,488.948356574,117.980253833
563,408.074387154,17.2615,70.2249298536,0.467393322806,81.7037,563,2.40366439713,17.2557125513,0.944213,0.981343,17.2416,159.808374201,540.245203991,17.2422012936,294.963187516,95.0608,118.386256337,-17.4956,503.330449045,215.025523876
564,603.094604477,17.2155,127.516627618,0.484134645825,81.7495,564,-1.73633878378,17.2104734146,1.11523,0.967951,17.1961,166.190811489,803.810869381,17.1979142559,201.285565816,95.1293,325.884380659,-17.4514,794.098932908,266.594739024
565,464.100189827,17.2098,89.9799657179,0.474763379198,81.8071,565,-0.606834586405,17.2033253335,1.03226,0.980405,17.1912,150.345972574,663.673869708,17.1917296365,170.518787965,95.211,314.277844617,-17.4433,467.180033392,160.389571816
566,552.163331083,17.2503,100.020711521,0.489762828383,81.8598,566,-0.964275086733,17.245153839,1.07735,0.97169,17.2335,172.100457039,785.176746887,17.2347095371,248.035318141,95.3023,287.544972432,-17.4767,514.13631121,195.548379743
567,441.874084145,17.2802,58.0948965379,0.469004588894,81.8739,567,2.94362245129,17.2755739852,0.987819,0.985251,17.2621,162.616818232,554.41283922,17.2635102377,303.860147145,95.3685,314.897417664,-17.5199,509.253984202,174.162776048
568,541.575996912,17.2575,38.2777400073,0.468040521852,81.9017,568,1.51710895484,17.2523282954,0.936646,0.973127,17.2396,175.256592837,641.338650415,17.2401590652,253.27494775,95.4379,469.800020916,-17.5041,437.307875139,183.630320642
569,579.170022734,17.2203,171.305982941,0.494379234657,81.9768,569,14.0256772658,17.2171112959,1.11289,0.968299,17.2048,167.491602821,1364.78407751,17.2062938175,304.207024025,95.482,423.194714279,-17.469,575.687750643,211.022584981
570,410.57999892,17.2613,51.0684076137,0.478189821185,82.024,570,-1.11384549825,17.2564765816,0.993572,0.974699,17.2419,166.973869274,583.486989107,17.2439579286,234.198558509,95.57,310.948467115,-17.503,590.712918927,241.820577558
571,420.205150744,17.2526,66.3598174271,0.467261449528,82.0822,571,-0.86684501908,17.2453550313,0.972654,0.975235,17.2331,162.328375207,600.219666144,17.2339865651,274.403215331,95.6674,292.643949579,-17.4971,641.751921943,246.247244851
572,421.345113694,17.3661,31.1130587855,0.462765388939,82.1877,572,36.8526286019,17.35956971,0.914066,0.977362,17.3478,170.002248336,569.745925375,17.3484664431,231.258295823,95.7446,374.228059941,-17.5866,584.587943037,184.865440917
573,454.937366645,17.3061,22.1491442079,0.473185317994,82.2334,573,0.80011756734,17.300702428,0.933688,0.977944,17.2892,190.727599875,490.909432405,17.2898675077,181.766755557,95.7867,397.370879275,-17.5421,466.579214218,170.670450849
574,607.480537238,17.3422,114.998551485,0.466408344868,82.2593,574,0.267310743693,17.3365307716,0.965034,0.982904,17.3249,155.455329353,901.868419332,17.3254708627,334.231738463,95.8933,271.423408998,-17.5956,519.294134473,189.079369329
575,437.567385061,17.3286,32.2726813387,0.466608342335,82.3411,575,3.44126382738,17.3247264408,0.91862,0.984388,17.3129,173.216877687,542.110610345,17.314862153,329.6706246,95.9374,376.642189438,-17.5733,549.747089309,194.12997692
576,342.835489918,17.3552,101.123472565,0.468462125978,82.4394,576,-0.881051228231,17.3506761621,0.930811,0.988229,17.3396,148.603372913,649.63525087,17.3407410231,225.379415857,96.0298,209.20310066,-17.5965,503.489721464,212.90800345
577,462.756158181,17.4046,82.0805736602,0.483343534609,82.492,577,2.12309237183,17.4002641124,1.11094,0.98537,17.3851,175.166463963,700.425235171,17.3868147713,300.509951683,96.1024,332.06205757,-17.6489,442.299161773,149.702265471
578,462.342740887,17.4165,56.3176727199,0.471373961128,82.5154,578,1.1463872153,17.4111161391,0.9813,0.980065,17.3989,160.134466115,653.337733966,17.4005609703,289.883698127,96.1739,399.247781432,-17.652,682.453879792,285.03276329
579,454.564072917,17.4022,48.7065013497,0.472182710377,82.5006,579,0.0591184029737,17.3957373525,0.95854,0.98188,17.3841,155.788682079,612.394086438,17.3847535202,220.497362977,96.2346,320.523360022,-17.6463,559.126621182,216.079784372
580,483.634846577,17.4525,79.1760888358,0.478321238853,82.5743,580,18.8733099336,17.4462308307,1.06164,0.972122,17.436,156.219675171,680.259415401,17.4364003708,324.426444824,96.3344,288.804802745,-17.6889,565.260574689,207.271744705
581,440.872978609,17.4128,154.044441068,0.4797905916,82.6646,581,253.25250783,17.4090536694,1.12113,0.98402,17.3937,159.270628657,1112.04668148,17.3946852913,374.855405409,96.4124,304.860018247,-17.6546,442.939360355,67.7992379462
582,365.241197162,17.4649,64.307483447,0.486132981409,82.7007,582,74.9821539679,17.4607405524,1.08259,0.982673,17.4471,168.369586814,567.008218458,17.4484834601,364.914996233,96.5035,291.706377912,-17.6991,537.553892599,164.61559333
583,517.166636935,17.421,128.658385158,0.462563350852,82.7621,583,13.5265770978,17.4163364439,0.862208,0.981913,17.4019,163.691980335,1090.91798779,17.4027926909,340.204181953,96.5293,316.493396385,-17.6633,698.052078505,251.677826597
584,546.767088882,17.4499,170.886226952,0.474936656538,82.7646,584,-0.806200685048,17.4461148583,0.967726,0.986466,17.4313,182.287164789,828.890267912,17.4336056229,316.663185789,96.6227,285.006866688,-17.6797,813.648304406,306.119929747
585,542.729216916,17.4999,118.96098365,0.495635832877,82.8219,585,-0.542921767538,17.4940761161,1.17747,0.980747,17.4841,167.635364658,888.077573893,17.484651029,272.785270743,96.6903,296.461213587,-17.7426,600.877724762,219.767891804
586,507.064078288,17.5877,189.006087399,0.473066635491,82.9082,586,0.167923389217,17.5827732046,1.02014,0.987153,17.5727,184.742616816,1063.1859938,17.5734010612,282.92078906,96.7427,316.473302897,-17.8448,434.834460136,153.91688911
587,455.750459898,17.493,45.6517405303,0.483665655489,82.9731,587,-1.80373555559,17.4887103776,1.06294,0.976614,17.4787,187.943750342,663.764632913,17.4794930314,305.196865547,96.8384,393.855484847,-17.7286,571.657717322,174.352606399
588,549.693689547,17.4749,113.335186749,0.469033454504,83.0475,588,-0.702838842442,17.4690072811,0.917078,0.978334,17.459,176.925638479,755.845618618,17.4602478888,138.99538244,96.8789,302.811603599,-17.7173,473.856804602,175.188274852
589,579.710117804,17.5964,180.9536694,0.478595660003,83.0882,589,-0.0613153834314,17.591931553,1.00334,0.978889,17.5814,184.195347558,1373.63997727,17.5824116913,198.962840188,96.9937,245.246658954,-17.8485,674.718998496,237.354538463
590,532.109186764,17.5642,106.708911239,0.484258025809,83.1138,590,-0.508009700715,17.5588979508,1.08442,0.976194,17.5472,181.590903488,800.821451353,17.5489082942,247.316656996,97.0719,367.537492719,-17.8141,527.706180414,206.658140189
591,473.534721152,17.6219,122.495233932,0.468925890365,83.1616,591,2.49931053046,17.6151868518,0.94987,0.980141,17.6064,139.706725105,780.71214829,17.6068969713,269.803632453,97.1249,136.34647582,-17.8779,482.668264877,151.231049794
592,384.632032883,17.5326,190.766102454,0.48708845253,83.2137,592,20.0325977205,17.5264154829,1.05673,0.978554,17.5155,103.036814537,700.354433263,17.5160347246,270.210563687,97.1879,8.04827112371,-17.7948,617.18968827,237.273177176
593,418.425787727,17.6336,155.823967654,0.490075282834,83.311,593,281.954969893,17.6295673724,1.08948,0.973963,17.6173,114.236540478,708.927640974,17.6188092624,325.709646731,97.2668,30.8018388842,-17.8734,386.384076984,40.7388522656
594,300.864729118,17.5885,123.607732186,0.499583136554,83.3393,594,-0.893076953345,17.5831614372,1.1519,0.987979,17.5704,118.541382765,589.227684277,17.5721948408,182.49922011,97.329,131.332266701,-17.8304,418.918559093,150.204740144
595,423.406293882,17.6043,63.6978435944,0.470640419166,83.3909,595,2.8204060466,17.5998956891,0.927618,0.982278,17.5896,153.375023813,553.496929648,17.5894011916,210.324985039,97.3766,137.400121412,-17.8435,542.721908803,185.970804379
596,397.195185117,17.6672,112.171099491,0.484039426135,83.4575,596,0.0311687465342,17.6602682965,1.03306,0.987132,17.6514,152.579285393,825.092712745,17.6524085873,307.361439745,97.4523,300.326468798,-17.9138,502.200731249,172.718838886
597,475.373261405,17.6736,118.653582916,0.473413883234,83.4708,597,0.0857977779725,17.6697525619,0.924066,0.982502,17.6545,162.773205005,800.137920093,17.6569854733,241.076901748,97.5158,137.21913755,-17.9263,785.013694713,250.351660859
598,427.141306143,17.7481,138.893345133,0.462813730363,83.4939,598,160.33830947,17.7433403469,0.901913,0.975413,17.7319,149.936394708,653.320569299,17.7328703233,367.187398504,97.5945,-11.3144811887,-17.9847,507.38200781,134.170169008
599,429.810570935,17.6594,115.82774839,0.487568448536,83.5455,599,-0.770753236851,17.6533772021,1.06423,0.982872,17.643,167.406450043,729.029722082,17.6439897749,248.715466678,97.6884,121.502406236,-17.8959,495.243232371,165.84670789
600,508.053431325,17.6636,243.385122304,0.489064618789,83.6043,600,1.08765137035,17.6580763843,1.07015,0.979647,17.6479,130.210155701,1012.9560395,17.6489247804,182.832477735,97.7478,81.337543615,-17.9134,393.641680098,138.824359062
601,567.715159498,17.7336,252.266851309,0.4691041641,83.6859,601,1.70386128596,17.7282121147,0.968735,0.981502,17.7173,163.792362049,1900.94753709,17.7180584874,299.963389033,97.8099,54.298496582,-17.9925,565.264320784,234.502840774
602,506.842323471,17.7232,110.193689561,0.488892431324,83.7273,602,67.6606113971,17.7168020351,1.13704,0.977128,17.7075,157.354156041,806.007662817,17.7075900877,277.399502376,97.8949,231.697715034,-17.9644,656.193799595,181.330410181
603,529.135547118,17.7538,90.6117640019,0.475632700096,83.7702,603,6.74718125957,17.7478118506,1.05764,0.978728,17.7377,164.76748933,762.158350542,17.7390781981,310.038282049,97.9641,366.247641139,-17.9974,694.381963936,277.725840966
604,455.587016344,17.6635,148.387430744,0.491056894085,83.7813,604,2.30453360335,17.658455925,1.1563,0.983348,17.6471,143.522513047,790.108285149,17.6481260448,273.549478019,98.0437,181.159730615,-17.9046,476.433081942,184.451166119
605,567.622128827,17.7512,74.1840737023,0.463087876586,83.8826,605,154.759642136,17.7448286621,0.891493,0.98117,17.7332,160.634713421,765.370565417,17.7344426317,355.704070873,98.1001,409.874804516,-17.9962,462.58087487,109.382645853
606,576.927785438,17.727,124.561286362,0.486475340918,83.9195,606,86.1024097749,17.7207293969,1.10822,0.981289,17.7068,160.879719296,784.187198504,17.7083842849,279.880116078,98.1806,346.970434365,-17.967,544.926184856,161.959780568
607,629.787275453,17.7121,177.47477516,0.486758971844,83.9679,607,0.275201378316,17.7076283365,1.1189,0.974054,17.6965,174.965140899,1108.73103173,17.6971722282,263.774154212,98.2455,104.308850124,-17.9462,475.436967013,175.036895407
608,564.770461853,17.7418,130.552560054,0.471926936436,84.0262,608,86.9757952154,17.7355456446,1.01363,0.980559,17.7241,190.6063839,820.222759777,17.7243243729,306.512854155,98.3439,360.278355279,-17.9608,419.795051759,118.367121435
609,385.768554199,17.713,117.591958913,0.489655586265,84.0666,609,1.48658630497,17.7087348196,1.13297,0.980616,17.6967,157.597978372,613.877346117,17.6984680125,346.414698976,98.4387,112.588290982,-17.9508,602.664650298,181.042114061
610,498.994701559,17.7392,64.5471455299,0.473160565126,84.05,610,63.3008418043,17.7332635628,1.02178,0.982949,17.7221,173.68920645,671.296449134,17.7216627295,410.048435947,98.5056,343.410972786,-17.9661,780.239395337,245.831548707
611,550.995837719,17.7231,284.251822217,0.49094753115,84.1928,611,64.0942676518,17.7182510438,1.13586,0.985434,17.705,115.112151814,1109.78096893,17.7065303735,268.454845858,98.5593,86.2626852622,-17.9665,473.141877996,142.388333377
612,1004.96621036,17.7462,310.073783014,0.492640251056,84.216,612,5.34146863874,17.7408042766,1.22766,0.97971,17.7263,157.032599628,1687.49530897,17.7270593394,300.00995262,98.6399,586.729515009,-17.972,482.242936466,200.727034804
613,643.861113413,17.7123,425.057306256,0.474943091956,84.2431,613,1.27988651545,17.7086924274,1.02544,0.982515,17.6927,148.767875256,1774.85228993,17.693015452,342.327035551,98.7255,11.8940756426,-17.9511,761.476090059,245.045322673
614,594.880751186,17.6724,156.58745133,0.48596459354,84.2929,614,-0.849824502536,17.6686587557,1.18588,0.974691,17.6531,190.434989307,834.418365318,17.6550846167,353.274889686,98.7906,167.954795119,-17.897,529.678980881,212.024519225
615,561.516476004,17.7022,232.027525461,0.457557315623,84.3591,615,323.796487679,17.6974158684,0.969682,0.989953,17.6826,121.253543962,1080.78765182,17.683267936,483.712921222,98.8591,130.38900325,-17.918,765.720697891,176.321372972
616,668.150670287,17.6956,100.762160597,0.479713022928,84.4002,616,264.200910974,17.6904094337,1.11675,0.988916,17.6755,186.665287236,833.662738132,17.6764692909,539.216241082,98.9279,394.568147722,-17.9301,1076.29880951,315.619026978
617,509.316447232,17.7354,178.857594463,0.486710153819,84.4325,617,0.0427886254687,17.731031747,1.12037,0.98447,17.7136,166.096177522,868.491459133,17.7146325967,234.028418495,98.9934,7.47107849259,-17.975,492.965271738,178.773593368
618,582.292452619,17.7591,230.901011918,0.475896462992,84.518,618,386.066871695,17.7522957629,1.057,0.98349,17.7387,171.052877249,1006.03758645,17.7383341886,576.249453364,99.0526,134.95370675,-17.9995,982.482141297,214.566791756
619,590.058960926,17.7229,129.299445147,0.476222618191,84.5725,619,-0.458839119114,17.7183258691,1.06522,0.982416,17.7034,181.512969021,896.322742577,17.7044819029,241.112946809,99.1072,378.000911952,-17.9646,634.905170042,221.2586916
620,865.894525676,17.6973,383.19564924,0.482110419579,84.5888,620,3.38309652341,17.6939517991,1.12945,0.978513,17.6781,202.092265813,2338.1162191,17.6800206672,393.220674553,99.1653,503.768144198,-17.9303,630.785871402,230.020940865
621,649.757058994,17.7055,263.159355936,0.470967171443,84.6149,621,3.56604795559,17.6990578322,1.06136,0.981847,17.6845,143.32694503,1236.6213646,17.6848439872,458.770895805,99.2496,36.9994869316,-17.9348,927.448186284,294.079222938
622,977.049512381,17.7211,143.19963045,0.476867666753,84.6739,622,2.03042354376,17.7149633988,1.11351,0.988134,17.6974,161.513896503,1162.06887282,17.6993951477,394.137381094,99.3058,657.572767226,-17.9391,580.764462904,184.651690432
623,639.926475725,17.8174,130.666384991,0.45009095197,84.709,623,70.7501827618,17.8131847649,0.900679,0.986253,17.7968,152.203534939,910.428153311,17.7971181332,317.077075616,99.3814,208.061501227,-18.0304,545.646773582,177.503481744
624,495.558935302,17.7944,99.852788371,0.460200328364,84.7716,624,143.688052196,17.7892362939,0.918047,0.983895,17.7736,165.809500362,826.424360119,17.7745919586,393.078534038,99.4542,412.467317349,-18.0206,653.606825487,212.308796275
625,623.024129806,17.8076,607.912123555,0.470413064555,84.8051,625,0.0209984216509,17.8033304372,1.10678,0.975482,17.7864,143.998883191,2053.81804165,17.7877850798,276.331454346,99.5369,117.733897658,-18.0362,548.631161604,202.740607485
626,492.842423824,17.8271,104.602915631,0.46783916851,84.8023,626,67.474942851,17.8228148182,1.0403,0.981687,17.8087,168.42423248,751.314968013,17.8092552336,327.716191889,99.5816,114.37799897,-18.0659,652.725610536,228.948987261
627,525.118552475,17.8387,47.0033427399,0.469388806849,84.8568,627,65.9445117747,17.8337869428,0.969313,0.960563,17.8181,196.817302326,641.257490874,17.8194001511,340.651030578,99.6249,392.850762958,-18.0788,485.496143071,139.900847136
628,532.87721358,17.8311,87.3982860796,0.466017153064,84.9833,628,-1.16018419333,17.8263964883,1.05217,0.977214,17.8095,195.118029529,691.527642814,17.8092407232,265.60185137,99.6819,371.795415391,-18.0573,625.897378454,197.660805895
629,438.169672241,17.814,41.5873806358,0.475293403544,85.0071,629,136.181728192,17.8108687949,1.04041,0.976408,17.7923,183.514184149,525.403055886,17.7942859813,400.731677197,99.7564,300.65609378,-18.0687,649.026073432,174.401961401
630,541.392231933,17.7896,23.7601754855,0.481026278306,85.0578,630,165.915232624,17.7834040552,1.07743,0.961717,17.7674,192.95206253,604.50984899,17.7672731512,385.241065222,99.8161,506.254707931,-18.0244,562.708063696,145.377102344
631,693.159633746,17.8198,90.1010146934,0.461982824115,85.1495,631,182.577502217,17.8145560203,0.964299,0.987451,17.8005,203.350988837,903.735553215,17.800754497,396.13082197,99.8582,415.098651487,-18.0493,700.445893191,163.721666076
632,681.350647589,17.967,62.93666132,0.480295104866,85.2097,632,40.4690485988,17.9611455971,1.08168,0.9843,17.9509,207.5380098,900.032136458,17.9520150361,354.353659208,99.9303,600.120928845,-18.2164,559.183891265,174.226181508
633,541.281137609,17.966,95.0076911595,0.475157847585,85.2742,633,3.85820927268,17.9617862612,1.01462,0.985294,17.9516,194.764453505,740.064586185,17.9517811069,363.785179568,100.029,389.495884398,-18.2275,571.73207757,174.69825002
634,470.798036217,17.9483,72.0986293742,0.475466230547,85.3335,634,0.437356685854,17.9429393801,1.09007,0.98384,17.9308,191.342418909,623.130761117,17.9327238465,389.181306776,100.077,319.441970841,-18.1907,945.088521354,317.661450871
635,402.18709142,17.937,45.79432203,0.478732810286,85.3666,635,2.36702843139,17.9321167406,1.08025,0.979839,17.9192,172.747853653,601.651058031,17.920528786,301.076746473,100.125,350.503085229,-18.166,625.589037453,201.941957094
636,410.221218508,17.9479,20.6559112514,0.478204618349,85.467,636,-0.735855815646,17.9408757814,0.992977,0.988604,17.9282,174.58965837,488.279922848,17.9281896642,334.551162935,100.219,353.07040694,-18.1814,558.093933286,189.745415396
637,542.345110045,18.0505,169.051646393,0.470094686103,85.5659,637,-0.576574901159,18.0460444668,0.997954,0.982451,18.031,168.566159732,1258.63361347,18.0326745675,352.26103788,100.291,364.483547225,-18.2815,541.255359851,163.805470833
638,487.641630312,17.9544,66.3565695267,0.485168671925,85.5593,638,342.165324229,17.9487964058,1.08289,0.988303,17.9341,158.110576887,573.75742514,17.9346353483,469.331653283,100.395,227.651702146,-18.2087,593.528787526,86.8302162358
639,953.618747175,18.0369,201.411684459,0.475510356527,85.627,639,108.335483084,18.0330511136,1.04361,0.980607,18.0194,192.266734742,1435.4163203,18.0209679058,286.727597177,100.422,681.842289663,-18.2866,433.796479342,105.681762559
640,773.628948872,18.0236,328.99654687,0.476361006568,85.6566,640,-1.06983166929,18.0193263497,1.07485,0.978676,18.0057,178.745534808,1801.77507182,18.0065035294,298.982785478,100.495,333.222487513,-18.2638,505.684174463,177.798606773
641,687.11181346,18.0543,163.549056087,0.471275898005,85.6989,641,1.36302959242,18.0506234277,1.01138,0.981251,18.0348,170.468571164,1025.08109798,18.0354147243,368.044526654,100.624,422.363559176,-18.2825,888.90055421,305.45461517
642,646.701775482,18.0099,179.080435005,0.480025563776,85.6921,642,-0.638104017394,18.0051267556,1.03041,0.977252,17.9908,160.449000977,1300.53061825,17.9915382781,235.222012616,100.72,415.24939319,-18.2497,592.190274594,209.189278061
643,469.681120741,18.0285,84.7182275325,0.483558663155,85.7604,643,0.515385473307,18.0241081528,1.1042,0.983187,18.0088,169.73206345,703.698773198,18.0099825654,304.909126771,100.791,305.970047759,-18.2544,869.955535982,284.098235299
644,485.065797305,18.038,57.3269264551,0.482972834978,85.8008,644,3.12481258058,18.0332768502,1.12352,0.983253,18.0186,176.103453012,658.21903748,18.0200384046,342.934199799,100.862,395.246817932,-18.2844,506.617514289,222.899616118
645,701.079182831,18.0716,213.006406827,0.466043635108,85.817,645,1.40296641159,18.0673895516,0.973862,0.979907,18.0532,114.338934497,1035.15428902,18.0538691566,321.504654937,100.905,152.142158752,-18.3198,581.801522806,205.235500397
646,585.413718003,18.1624,136.772606233,0.473121965161,85.8302,646,1.50298905047,18.1573322963,1.01351,0.981062,18.1422,190.274872538,940.919527456,18.1423098923,212.006953342,100.968,344.761028764,-18.3936,554.112758418,185.334322436
647,823.805678338,18.0582,93.8339998526,0.4893215637,85.8707,647,0.403103784366,18.053190529,1.15712,0.986859,18.0368,180.489619097,1137.90004721,18.0381768806,300.088790626,101.069,648.19416559,-18.2914,544.839129219,209.424536419
