MaxEsReturn,AverageAbsQ,AverageReturn,AverageAbsQYDiff,StdReturn,QFunRegParamNorm,AverageQLoss,AverageY,AverageEsReturn,MaxReturn,PolicyRegParamNorm,Epoch,StdEsReturn,AverageQ,AveragePolicySurr,Iteration,MinEsReturn,AverageAction,AverageAbsY,AverageDiscountedReturn,MinReturn
96.0,1038.24,1000.0,18.9353979327,0.0,690.708,4071.13,1035.79119244,10.303030303,1000.0,307.897,4336,14.2300397477,1035.79,-1158.15,4336,3.0,0.54746,1035.978542,99.9956828753,1000.0
52.0,1038.18,143.577464789,18.8263164835,76.0782884339,690.745,4049.28,1035.50666021,9.73529411765,389.0,307.941,4337,9.8018870438,1035.53,-1158.1,4337,3.0,0.551981,1035.66281848,70.4759154471,63.0
47.0,1036.39,656.9375,19.179694188,363.497501496,690.722,3994.43,1033.73602844,10.1919191919,1000.0,308.006,4338,9.82747824419,1033.76,-1157.74,4338,3.0,0.559638,1033.89597581,90.7526693059,78.0
132.0,1037.26,1000.0,18.7899291739,0.0,690.765,4013.55,1034.62968443,10.8131868132,1000.0,308.094,4339,17.8522089549,1034.62,-1155.39,4339,2.0,0.66974,1034.78599264,99.9956828753,1000.0
52.0,1036.82,1000.0,19.1791321986,0.0,690.744,4151.96,1034.0875027,7.94308943089,1000.0,308.179,4340,8.34353925897,1034.1,-1153.88,4340,3.0,0.398974,1034.30449317,99.9956828753,1000.0
96.0,1033.69,1000.0,19.9354043878,0.0,690.753,4373.35,1030.72853815,10.38,1000.0,308.278,4341,14.3344201138,1030.7,-1153.29,4341,3.0,0.486085,1030.98056243,99.9956828753,1000.0
77.0,1037.34,1000.0,18.1548487768,0.0,690.761,3584.67,1034.84845162,13.4861111111,1000.0,308.28,4342,13.0543660806,1034.85,-1155.7,4342,3.0,0.723391,1035.09518806,99.9956828753,1000.0
104.0,1035.15,1000.0,18.9899906512,0.0,690.762,4034.05,1032.4225776,14.2957746479,1000.0,308.294,4343,18.4607649165,1032.44,-1153.25,4343,3.0,0.502696,1032.64040824,99.9956828753,1000.0
47.0,1030.94,141.633802817,18.6218057719,84.5203933115,690.757,4157.94,1028.51571607,9.91089108911,487.0,308.348,4344,9.41780387877,1028.48,-1149.48,4344,3.0,0.459271,1028.69262339,69.6011545139,65.0
55.0,1030.0,110.142857143,18.6002520818,61.5646843659,690.714,3864.25,1027.40649095,9.37037037037,344.0,308.361,4345,9.97551873022,1027.43,-1148.94,4345,3.0,0.555288,1027.60588253,61.8928884878,33.0
107.0,1031.26,1000.0,18.532596217,0.0,690.694,3794.91,1028.73941216,10.4315789474,1000.0,308.396,4346,12.3617854541,1028.8,-1149.12,4346,3.0,0.565601,1028.90659239,99.9956828753,1000.0
94.0,1029.64,1000.0,19.1507398595,0.0,690.7,3950.01,1027.01014594,9.50961538462,1000.0,308.428,4347,14.5351002168,1026.96,-1148.31,4347,3.0,0.49427,1027.21310802,99.9956828753,1000.0
89.0,1027.31,1000.0,18.612001208,0.0,690.751,3804.07,1024.6619238,9.01769911504,1000.0,308.467,4348,12.3625056177,1024.69,-1144.71,4348,3.0,0.456504,1024.8312918,99.9956828753,1000.0
86.0,1021.42,256.538461538,20.1238424912,206.77980933,690.747,4426.58,1018.2991527,10.34375,948.0,308.502,4349,11.494408174,1018.35,-1141.26,4349,2.0,0.581981,1018.50251195,80.7470089852,72.0
181.0,1023.63,1000.0,18.1636664714,0.0,690.731,3778.0,1021.25196035,12.4074074074,1000.0,308.551,4350,22.6420224295,1021.21,-1141.7,4350,3.0,0.503538,1021.4319346,99.9956828753,1000.0
54.0,1020.59,1000.0,18.8950227478,0.0,690.766,3878.51,1017.95508509,8.20661157025,1000.0,308.573,4351,9.21812565464,1017.9,-1141.01,4351,3.0,0.598125,1018.13086217,99.9956828753,1000.0
112.0,1020.09,169.915254237,18.8175045656,96.7516982964,690.732,4148.11,1017.55716604,15.1846153846,468.0,308.617,4352,23.8462332505,1017.61,-1140.09,4352,3.0,0.589675,1017.70838184,74.8522960264,72.0
100.0,1017.47,1000.0,19.5027735671,0.0,690.763,4031.1,1014.68642388,10.7340425532,1000.0,308.658,4353,15.7677124529,1014.66,-1135.61,4353,3.0,0.539438,1014.88034764,99.9956828753,1000.0
51.0,1017.08,313.575757576,18.5118627168,298.890577961,690.765,3954.29,1014.71649194,9.66666666667,1000.0,308.708,4354,9.540556704,1014.76,-1133.74,4354,3.0,0.540735,1015.101053,74.2078458359,31.0
88.0,1014.63,1000.0,19.2424586081,0.0,690.794,4242.1,1011.82250318,9.07272727273,1000.0,308.795,4355,10.6427176048,1011.87,-1132.19,4355,3.0,0.628427,1012.18179437,99.9956828753,1000.0
55.0,1013.95,1000.0,19.326544986,0.0,690.816,4497.72,1011.3138749,9.83333333333,1000.0,308.894,4356,9.7850259083,1011.3,-1127.92,4356,2.0,0.456552,1011.71172758,99.9956828753,1000.0
58.0,1009.04,1000.0,18.8678407085,0.0,690.797,4131.65,1006.32151315,10.0,1000.0,308.988,4357,11.3457161398,1006.31,-1127.2,4357,2.0,0.67608,1006.7013619,99.9956828753,1000.0
92.0,1011.47,1000.0,18.3488643294,0.0,690.761,4045.45,1008.73317852,9.64601769912,1000.0,309.089,4358,11.8522768463,1008.76,-1126.42,4358,3.0,0.636531,1009.04928629,99.9956828753,1000.0
76.0,1006.66,1000.0,17.6120773294,0.0,690.74,3552.82,1004.21212237,10.8131868132,1000.0,309.196,4359,11.4651043308,1004.18,-1125.1,4359,2.0,0.417196,1004.53169819,99.9956828753,1000.0
70.0,1004.1,1000.0,16.9123586325,0.0,690.734,3249.33,1001.54977078,9.34905660377,1000.0,309.285,4360,10.762480647,1001.56,-1121.13,4360,3.0,0.402061,1001.92628324,99.9956828753,1000.0
56.0,1002.72,1000.0,18.8162760424,0.0,690.77,4246.43,999.80290332,9.87,1000.0,309.387,4361,9.92940582311,999.833,-1118.37,4361,3.0,0.511308,1000.23978018,99.9956828753,1000.0
72.0,1002.82,1000.0,18.1548406806,0.0,690.78,3717.7,1000.12799842,10.067961165,1000.0,309.43,4362,12.1633399028,1000.14,-1117.7,4362,2.0,0.431764,1000.44008425,99.9956828753,1000.0
62.0,997.397,164.491803279,17.52060189,76.8711126861,690.821,3477.24,994.671016342,8.43220338983,393.0,309.505,4363,10.048592796,994.679,-1113.38,4363,3.0,0.508077,994.983208399,75.7940744047,73.0
65.0,996.693,1000.0,18.1591824242,0.0,690.808,3689.87,993.711666831,9.77450980392,1000.0,309.608,4364,9.97241967486,993.685,-1111.88,4364,2.0,0.383751,994.048534953,99.9956828753,1000.0
41.0,993.046,1000.0,18.1089196539,0.0,690.78,3709.41,990.275874119,8.51694915254,1000.0,309.729,4365,8.13626851011,990.342,-1109.13,4365,3.0,0.420746,990.671075629,99.9956828753,1000.0
69.0,991.979,1000.0,18.2555985263,0.0,690.773,3687.97,989.02577797,9.31775700935,1000.0,309.763,4366,9.04050917725,989.039,-1105.24,4366,3.0,0.360069,989.359703728,99.9956828753,1000.0
57.0,990.107,1000.0,17.6920014884,0.0,690.779,3522.39,987.385905106,7.30882352941,1000.0,309.871,4367,8.5418646417,987.365,-1104.81,4367,2.0,0.347099,987.767697643,99.9956828753,1000.0
58.0,987.872,837.083333333,18.3970988883,285.908335641,690.808,3794.11,985.045488401,10.5416666667,1000.0,309.924,4368,11.1858510579,985.042,-1100.57,4368,3.0,0.409655,985.380603351,98.0464232862,156.0
80.0,984.003,1000.0,17.5210444335,0.0,690.776,3570.19,981.358900924,10.1340206186,1000.0,309.987,4369,12.9889952358,981.442,-1097.04,4369,3.0,0.400861,981.675580347,99.9956828753,1000.0
48.0,981.911,1000.0,17.4038401908,0.0,690.822,3504.35,979.309722157,10.2626262626,1000.0,310.023,4370,9.97530876825,979.24,-1095.31,4370,3.0,0.495243,979.681617425,99.9956828753,1000.0
76.0,980.651,1000.0,17.8599883488,0.0,690.856,3518.57,977.812919131,10.8586956522,1000.0,310.085,4371,11.1818773427,977.846,-1094.72,4371,3.0,0.410551,978.215465172,99.9956828753,1000.0
82.0,977.391,341.966666667,17.5640353894,272.798519465,690.861,3548.45,974.66282367,9.24299065421,1000.0,310.185,4372,11.0941940878,974.675,-1090.28,4372,3.0,0.464765,975.009531516,81.6246568378,23.0
64.0,972.227,1000.0,17.3190798272,0.0,690.846,3342.01,969.642808622,11.2666666667,1000.0,310.266,4373,12.6498133495,969.7,-1086.71,4373,3.0,0.543383,969.975886144,99.9956828753,1000.0
69.0,973.938,1000.0,17.9432110847,0.0,690.882,3644.68,971.15668608,9.17431192661,1000.0,310.379,4374,11.9208737109,971.172,-1086.22,4374,2.0,0.377972,971.504521092,99.9956828753,1000.0
93.0,967.741,69.6180555556,17.9195271322,11.6183502652,690.918,3684.08,964.998598878,10.8901098901,119.0,310.478,4375,14.0926686181,965.0,-1080.75,4375,2.0,0.626653,965.415456573,50.0054291819,55.0
98.0,964.633,672.9375,18.06220847,432.913309559,690.926,3663.14,961.780202868,15.0597014925,1000.0,310.54,4376,17.9167899219,961.77,-1076.46,4376,3.0,0.493469,962.151728274,80.1072527401,22.0
62.0,960.566,202.68,17.8331674652,187.421603877,690.952,3628.5,957.627237557,13.7183098592,756.0,310.575,4377,12.9442826561,957.668,-1070.89,4377,2.0,0.48861,958.036998753,67.6559744697,36.0
104.0,959.239,1000.0,17.7351489342,0.0,690.982,3597.76,956.528248989,13.6533333333,1000.0,310.638,4378,16.0843554079,956.56,-1069.38,4378,3.0,0.476287,956.996730405,99.9956828753,1000.0
65.0,955.883,46.6976744186,17.4036186679,15.9238520578,690.979,3422.23,953.292430341,9.91,111.0,310.675,4379,10.9435780255,953.275,-1064.57,4379,3.0,0.594486,953.755841997,36.7202595462,22.0
58.0,952.145,997.545454545,19.4982768408,7.76195425678,690.957,4338.83,949.189056068,12.0357142857,1000.0,310.764,4380,13.1379552194,949.186,-1060.77,4380,3.0,0.49352,949.704918547,99.9955605256,973.0
84.0,949.67,376.037037037,18.8290035721,340.436264931,690.966,4096.57,946.742495399,13.602739726,1000.0,310.813,4381,15.8708311114,946.812,-1057.19,4381,2.0,0.466996,947.131965009,72.1694549484,24.0
54.0,944.965,1000.0,18.5977781361,0.0,690.975,3562.09,942.215978315,11.9761904762,1000.0,310.847,4382,12.1164746076,942.178,-1052.84,4382,3.0,0.446729,942.671562421,99.9956828753,1000.0
78.0,941.705,124.012345679,17.1966002656,35.3118361674,691.01,3144.13,938.860918932,10.4042553191,246.0,310.899,4383,12.0894882676,938.891,-1049.95,4383,3.0,0.514011,939.237597529,69.6171357193,76.0
63.0,940.44,1000.0,19.2293151362,0.0,691.063,3843.35,937.475056312,11.3444444444,1000.0,310.966,4384,11.2774712602,937.489,-1048.45,4384,3.0,0.420602,937.826920269,99.9956828753,1000.0
61.0,937.8,1000.0,18.0719046724,0.0,691.086,3544.59,935.134479786,13.9027777778,1000.0,310.972,4385,12.6602612337,935.146,-1045.48,4385,3.0,0.567042,935.465307373,99.9956828753,1000.0
59.0,932.77,917.636363636,17.4058428041,260.456687283,691.027,3328.03,930.204657916,11.8571428571,1000.0,311.0,4386,10.9817411851,930.194,-1041.99,4386,3.0,0.484414,930.511351442,96.4616760859,94.0
89.0,936.359,159.285714286,17.4004628213,110.44562385,691.072,3410.76,933.616001706,11.043956044,578.0,311.103,4387,14.7140600234,933.677,-1041.65,4387,3.0,0.515603,933.876975568,71.4558701658,69.0
81.0,927.642,1000.0,17.8186679769,0.0,691.036,3220.56,924.678129112,10.6170212766,1000.0,311.177,4388,15.1257891533,924.701,-1035.37,4388,2.0,0.513792,925.010117048,99.9956828753,1000.0
95.0,926.013,1000.0,16.8090186462,0.0,691.078,3209.76,923.365559834,21.8461538462,1000.0,311.215,4389,21.706123987,923.343,-1032.75,4389,3.0,0.528364,923.667066293,99.9956828753,1000.0
152.0,923.943,1000.0,17.0793158542,0.0,691.101,3206.24,921.280440925,18.2222222222,1000.0,311.259,4390,21.5417235935,921.336,-1030.78,4390,3.0,0.46857,921.580509815,99.9956828753,1000.0
64.0,924.573,962.0,16.9181075749,120.166551086,691.115,3104.17,922.104091988,14.3768115942,1000.0,311.351,4391,12.7882435245,922.085,-1031.05,4391,3.0,0.480589,922.435882952,99.9698759879,582.0
76.0,916.938,1000.0,16.9460776546,0.0,691.056,3301.13,914.391149143,13.7808219178,1000.0,311.469,4392,15.324120637,914.381,-1023.72,4392,3.0,0.503536,914.712670822,99.9956828753,1000.0
83.0,919.027,1000.0,17.7119697406,0.0,691.039,3316.0,916.051348647,10.2142857143,1000.0,311.562,4393,13.0409480687,916.088,-1022.86,4393,3.0,0.501605,916.341406689,99.9956828753,1000.0
81.0,915.098,1000.0,17.115340096,0.0,691.021,3233.85,912.449425169,9.71844660194,1000.0,311.621,4394,12.6202314657,912.44,-1021.37,4394,3.0,0.417068,912.713485333,99.9956828753,1000.0
63.0,913.948,1000.0,16.8614337424,0.0,690.991,2870.8,911.166500116,10.02,1000.0,311.656,4395,12.2016228429,911.198,-1020.69,4395,2.0,0.528555,911.401372864,99.9956828753,1000.0
50.0,912.654,1000.0,16.6523175982,0.0,690.972,2905.96,909.908000819,9.92,1000.0,311.675,4396,10.2417576617,909.924,-1018.6,4396,2.0,0.384134,910.174389206,99.9956828753,1000.0
73.0,913.013,1000.0,16.2850866525,0.0,690.957,2844.73,910.622447758,9.1,1000.0,311.71,4397,10.0090413672,910.599,-1017.68,4397,3.0,0.36374,910.958739949,99.9956828753,1000.0
41.0,909.122,1000.0,16.8072112773,0.0,690.927,3127.19,906.497135354,8.52136752137,1000.0,311.731,4398,7.8974173974,906.54,-1015.12,4398,3.0,0.416634,906.896620242,99.9956828753,1000.0
48.0,907.555,1000.0,16.946081432,0.0,690.892,3208.21,904.818840567,9.33333333333,1000.0,311.753,4399,8.43274042712,904.825,-1014.86,4399,2.0,0.331899,905.214445326,99.9956828753,1000.0
33.0,908.33,1000.0,16.2059884391,0.0,690.855,2955.39,905.819432765,6.76351351351,1000.0,311.837,4400,5.5487538003,905.806,-1012.85,4400,2.0,0.406404,906.209384893,99.9956828753,1000.0
45.0,908.157,1000.0,16.2613037789,0.0,690.873,2951.72,905.640009543,9.46153846154,1000.0,311.906,4401,10.0517153884,905.724,-1012.45,4401,3.0,0.523778,906.027080162,99.9956828753,1000.0
67.0,902.325,1000.0,16.4419249948,0.0,690.904,3034.24,899.789635095,8.19512195122,1000.0,311.954,4402,9.97122570491,899.729,-1010.78,4402,2.0,0.493752,900.260656282,99.9956828753,1000.0
52.0,904.8,1000.0,17.3628617969,0.0,690.957,2992.97,901.943451764,9.67307692308,1000.0,312.012,4403,9.95706388961,901.971,-1009.65,4403,3.0,0.32928,902.373035647,99.9956828753,1000.0
54.0,904.2,1000.0,17.1080871213,0.0,690.926,2938.74,901.503006712,8.84684684685,1000.0,312.104,4404,10.1264066519,901.558,-1011.14,4404,2.0,0.36945,901.86913568,99.9956828753,1000.0
47.0,903.925,813.230769231,15.9901629493,309.106193813,690.915,2685.24,901.517736275,10.4329896907,1000.0,312.176,4405,10.5458324367,901.515,-1010.57,4405,3.0,0.355731,901.891392281,98.2309009028,243.0
70.0,901.636,801.0,16.8459369762,365.095983165,690.898,3099.03,899.107559224,9.19266055046,1000.0,312.267,4406,10.8310436139,899.139,-1008.5,4406,3.0,0.408423,899.456852203,92.0781684213,69.0
74.0,898.367,137.232876712,17.8505678664,117.295846608,690.943,3403.86,895.66040052,10.7065217391,651.0,312.343,4407,13.9887672667,895.648,-1005.48,4407,3.0,0.4462,896.001243027,65.0034134864,62.0
77.0,899.256,1000.0,16.2240673598,0.0,690.942,3145.62,896.870546552,10.7473684211,1000.0,312.428,4408,12.6040665293,896.869,-1004.17,4408,3.0,0.384268,897.213233443,99.9956828753,1000.0
69.0,898.236,85.6239316239,16.5098691007,16.22951121,690.867,3022.92,895.825476539,10.0202020202,138.0,312.491,4409,11.3261829475,895.844,-1003.81,4409,2.0,0.501858,896.137709892,57.171410367,62.0
87.0,895.711,68.9383561644,17.0432063304,6.71455442553,690.873,3000.8,893.021857676,11.5384615385,111.0,312.567,4410,14.2331252381,893.039,-1001.33,4410,3.0,0.572143,893.345847303,49.8762481742,57.0
111.0,895.638,102.224489796,16.2324160508,22.4642712297,690.857,2937.09,893.089060762,10.7524752475,168.0,312.62,4411,14.1634069995,893.089,-999.919,4411,3.0,0.492143,893.469566268,63.3576421862,72.0
49.0,893.274,840.416666667,16.5507616574,356.840640981,690.855,3079.89,890.713809637,9.13392857143,1000.0,312.644,4412,8.459457446,890.726,-996.098,4412,3.0,0.587396,891.073942797,89.1200920241,40.0
76.0,890.813,441.208333333,17.4742568348,472.356678366,690.856,2998.89,887.934952366,10.9340659341,1000.0,312.746,4413,11.9143483521,887.952,-993.79,4413,2.0,0.535088,888.29556546,61.5225626846,33.0
45.0,888.707,102.367346939,15.4681199721,82.9898429678,690.827,2628.34,886.495188105,8.09016393443,487.0,312.816,4414,8.37541689529,886.492,-991.437,4414,3.0,0.515759,886.855179383,55.5883390305,40.0
109.0,887.999,1000.0,17.2046012947,0.0,690.865,3201.36,885.095740973,8.75,1000.0,312.926,4415,12.3622583307,885.115,-990.449,4415,3.0,0.533295,885.617694081,99.9956828753,1000.0
97.0,882.629,1000.0,16.5587748629,0.0,690.854,2978.77,879.981021771,11.1222222222,1000.0,312.982,4416,14.4413201749,879.998,-986.741,4416,2.0,0.486361,880.410738713,99.9956828753,1000.0
35.0,882.911,1000.0,16.8403600993,0.0,690.856,3229.05,880.29469018,7.69230769231,1000.0,313.071,4417,7.38381405909,880.288,-984.898,4417,3.0,0.480472,880.655244509,99.9956828753,1000.0
70.0,879.56,103.144329897,15.2287411,39.8072649668,690.858,2522.21,877.205188119,12.7272727273,294.0,313.169,4418,16.2589726386,877.226,-981.717,4418,3.0,0.455209,877.478021381,62.3082683352,63.0
55.0,876.109,263.948717949,15.4831741601,158.506968013,690.818,2628.2,873.734392687,11.6206896552,712.0,313.225,4419,11.0653662641,873.717,-979.1,4419,3.0,0.44107,873.998906862,85.7108658608,88.0
102.0,875.941,117.26744186,15.4758083173,140.615377142,690.815,2683.24,873.711034199,11.2333333333,1000.0,313.26,4420,16.0236283864,873.736,-976.935,4420,3.0,0.440737,873.995453217,60.8234133222,63.0
68.0,872.374,1000.0,16.7683516912,0.0,690.781,2737.1,869.67257688,8.92792792793,1000.0,313.289,4421,10.5118652066,869.634,-974.781,4421,2.0,0.463466,869.931666491,99.9956828753,1000.0
90.0,870.161,88.4824561404,16.5062079129,62.7026164786,690.806,2896.14,867.553749774,16.2580645161,353.0,313.352,4422,16.8455368683,867.583,-970.919,4422,3.0,0.564977,867.830815996,52.8434550422,22.0
85.0,864.82,1000.0,16.3375311033,0.0,690.774,2873.29,862.204152628,15.8888888889,1000.0,313.35,4423,16.4829022632,862.264,-964.09,4423,3.0,0.465618,862.648631405,99.9956828753,1000.0
41.0,865.749,1000.0,16.5381897368,0.0,690.712,3095.83,863.271523995,10.1855670103,1000.0,313.372,4424,8.67432506885,863.203,-963.815,4424,2.0,0.509633,863.741622171,99.9956828753,1000.0
37.0,862.279,907.0,16.1280130855,193.877538668,690.722,2704.96,859.715571077,11.4431818182,1000.0,313.448,4425,9.37460054245,859.752,-960.301,4425,3.0,0.649217,860.061341943,99.6719541538,325.0
58.0,861.292,1000.0,15.2574581507,0.0,690.695,2535.37,858.856208718,14.9552238806,1000.0,313.517,4426,13.3455038388,858.874,-958.174,4426,3.0,0.519926,859.183389593,99.9956828753,1000.0
106.0,856.525,1000.0,16.3657787541,0.0,690.692,2656.81,853.740018491,11.7882352941,1000.0,313.626,4427,15.9256316655,853.789,-954.401,4427,3.0,0.567615,854.140478211,99.9956828753,1000.0
74.0,850.388,1000.0,15.3949383476,0.0,690.659,2575.68,847.946045305,11.686746988,1000.0,313.698,4428,13.1175663615,847.919,-950.59,4428,3.0,0.5811,848.39114847,99.9956828753,1000.0
90.0,847.598,1000.0,15.7540522619,0.0,690.705,2555.21,845.012411096,12.7283950617,1000.0,313.757,4429,17.0533023091,845.015,-947.045,4429,3.0,0.597085,845.445664625,99.9956828753,1000.0
211.0,844.744,1000.0,15.7122096748,0.0,690.707,2543.03,842.165485449,17.5263157895,1000.0,313.812,4430,28.356814994,842.219,-943.287,4430,2.0,0.550117,842.547811445,99.9956828753,1000.0
104.0,842.671,1000.0,15.4292579399,0.0,690.752,2376.39,840.055564972,12.6794871795,1000.0,313.89,4431,18.1379992039,840.056,-939.67,4431,3.0,0.581329,840.486143511,99.9956828753,1000.0
75.0,841.979,1000.0,15.0438775664,0.0,690.722,2321.23,839.545077456,14.4428571429,1000.0,313.921,4432,14.4703003368,839.553,-942.471,4432,3.0,0.531357,839.949216828,99.9956828753,1000.0
111.0,836.65,79.8412698413,15.8382147519,22.9008950745,690.684,2695.46,834.106438462,16.3275862069,174.0,313.987,4433,24.3808771384,834.124,-933.536,4433,3.0,0.577708,834.451223762,54.1443515776,58.0
67.0,837.53,1000.0,15.0697138366,0.0,690.672,2395.42,835.361861001,13.5,1000.0,314.001,4434,14.1880682988,835.35,-933.405,4434,3.0,0.539583,835.629064893,99.9956828753,1000.0
89.0,833.938,1000.0,15.8128462609,0.0,690.661,2495.36,831.572186096,14.6119402985,1000.0,314.04,4435,16.0167405184,831.591,-930.634,4435,3.0,0.565183,831.835745849,99.9956828753,1000.0
46.0,833.458,1000.0,15.4917067242,0.0,690.654,2495.45,830.988604548,11.2471910112,1000.0,314.086,4436,11.5469543617,831.022,-928.317,4436,3.0,0.465467,831.324153046,99.9956828753,1000.0
106.0,827.014,1000.0,15.8789175865,0.0,690.607,2544.86,824.579751091,13.2105263158,1000.0,314.117,4437,16.241042705,824.627,-924.533,4437,3.0,0.484996,824.898120508,99.9956828753,1000.0
57.0,828.357,1000.0,15.2017025372,0.0,690.612,2372.96,826.098152535,15.2923076923,1000.0,314.136,4438,13.4995419602,826.058,-922.566,4438,3.0,0.503935,826.354175841,99.9956828753,1000.0
83.0,822.874,1000.0,15.5461457355,0.0,690.578,2445.12,820.510919511,14.7246376812,1000.0,314.161,4439,14.7273619527,820.535,-920.255,4439,3.0,0.477511,820.756874095,99.9956828753,1000.0
135.0,823.641,1000.0,15.6522056818,0.0,690.558,2666.58,821.382871452,16.4918032787,1000.0,314.201,4440,20.4110408493,821.376,-917.619,4440,3.0,0.584625,821.576021349,99.9956828753,1000.0
97.0,821.544,1000.0,14.9772980008,0.0,690.53,2390.09,819.191942435,15.546875,1000.0,314.318,4441,17.3312666223,819.166,-915.495,4441,3.0,0.551638,819.399541582,99.9956828753,1000.0
115.0,818.996,1000.0,14.9626789507,0.0,690.523,2324.68,816.673342323,18.9056603774,1000.0,314.418,4442,20.0313566934,816.709,-912.435,4442,3.0,0.650374,816.912422761,99.9956828753,1000.0
52.0,817.668,1000.0,14.8034578993,0.0,690.484,2354.56,815.412652678,14.2428571429,1000.0,314.488,4443,14.3779948078,815.454,-910.133,4443,3.0,0.586097,815.699019985,99.9956828753,1000.0
79.0,814.856,1000.0,15.2064272244,0.0,690.495,2489.89,812.554238519,14.7462686567,1000.0,314.59,4444,14.5143709367,812.549,-909.344,4444,3.0,0.591691,812.79394349,99.9956828753,1000.0
73.0,811.396,992.636363636,15.4859219372,23.2858627703,690.438,2356.92,808.887712717,16.2096774194,1000.0,314.636,4445,16.4778806741,808.902,-906.824,4445,3.0,0.501357,809.122442233,99.9951895096,919.0
80.0,812.891,1000.0,15.1432953435,0.0,690.433,2393.5,810.598445435,17.5178571429,1000.0,314.703,4446,17.7452116996,810.618,-905.098,4446,3.0,0.567805,810.849151768,99.9956828753,1000.0
131.0,807.776,1000.0,15.7591949357,0.0,690.419,2575.52,805.157259979,22.2826086957,1000.0,314.804,4447,24.4688471357,805.195,-900.732,4447,3.0,0.570794,805.467950731,99.9956828753,1000.0
115.0,807.861,1000.0,14.3067349488,0.0,690.391,2133.45,805.541667951,15.2424242424,1000.0,314.925,4448,16.8676313708,805.57,-899.791,4448,3.0,0.54434,805.826723243,99.9956828753,1000.0
109.0,805.821,1000.0,14.7997708082,0.0,690.365,2350.11,803.584369617,23.3023255814,1000.0,315.002,4449,25.0325693742,803.573,-897.363,4449,3.0,0.593092,803.958791007,99.9956828753,1000.0
97.0,802.723,1000.0,14.9163650485,0.0,690.381,2352.43,800.420342649,17.0350877193,1000.0,315.076,4450,16.45297916,800.454,-894.485,4450,2.0,0.498966,800.897742387,99.9956828753,1000.0
87.0,805.594,1000.0,15.1665479091,0.0,690.383,2365.93,803.052636571,14.6417910448,1000.0,315.157,4451,15.3143201861,803.035,-894.87,4451,2.0,0.591668,803.624736509,99.9956828753,1000.0
131.0,801.825,1000.0,14.3675519766,0.0,690.341,2071.38,799.391762063,22.8604651163,1000.0,315.215,4452,25.1752752419,799.42,-891.944,4452,3.0,0.579084,799.813715698,99.9956828753,1000.0
70.0,797.846,1000.0,15.0149155539,0.0,690.317,2369.77,795.256774331,14.7323943662,1000.0,315.274,4453,15.7988747562,795.255,-889.886,4453,3.0,0.628337,795.700548559,99.9956828753,1000.0
119.0,798.005,1000.0,14.7315589979,0.0,690.302,2243.33,795.348337175,16.3870967742,1000.0,315.341,4454,19.411797908,795.379,-887.807,4454,3.0,0.689623,795.734358112,99.9956828753,1000.0
63.0,798.38,1000.0,14.5898814649,0.0,690.29,2191.04,796.043823738,17.3518518519,1000.0,315.367,4455,18.0587081768,796.012,-888.062,4455,3.0,0.56314,796.455536386,99.9956828753,1000.0
92.0,793.663,1000.0,14.6214240652,0.0,690.286,2251.97,791.196046853,21.5510204082,1000.0,315.406,4456,19.6853423399,791.22,-885.17,4456,3.0,0.681753,791.586655031,99.9956828753,1000.0
152.0,792.441,133.533333333,15.5080027999,64.2796667349,690.233,2576.32,789.854552302,19.7254901961,362.0,315.442,4457,26.9757177893,789.867,-883.016,4457,3.0,0.707582,790.197621652,69.4776605181,66.0
66.0,792.057,1000.0,14.5491222478,0.0,690.23,2179.94,789.783496007,12.875,1000.0,315.469,4458,13.4070229316,789.738,-881.975,4458,3.0,0.630374,790.080008277,99.9956828753,1000.0
79.0,788.955,1000.0,15.0757501829,0.0,690.255,2324.76,786.47089878,14.28,1000.0,315.526,4459,14.144549009,786.536,-879.054,4459,3.0,0.669295,786.7578126,99.9956828753,1000.0
86.0,788.425,789.846153846,14.6995173775,244.858780699,690.231,2431.8,786.216939727,14.8939393939,1000.0,315.555,4460,15.4175507899,786.21,-877.14,4460,3.0,0.623181,786.555298605,98.9614479001,214.0
156.0,788.862,1000.0,15.382752515,0.0,690.215,2336.69,786.40392022,20.8125,1000.0,315.595,4461,26.579798289,786.424,-877.815,4461,3.0,0.652538,786.738096695,99.9956828753,1000.0
98.0,783.541,117.069767442,15.3996211321,36.1350151315,690.205,2371.49,781.018166556,16.7704918033,275.0,315.632,4462,16.4011129597,780.98,-873.102,4462,3.0,0.688157,781.385321581,67.4712084542,80.0
72.0,783.538,79.1102362205,13.9185224292,12.6343042251,690.241,2072.67,781.334275542,17.1929824561,131.0,315.653,4463,17.7422467341,781.407,-873.056,4463,3.0,0.679184,781.646217606,54.4958739103,62.0
72.0,781.258,1000.0,14.8562089114,0.0,690.259,2326.52,778.919941804,14.5285714286,1000.0,315.687,4464,13.847868767,778.913,-869.757,4464,3.0,0.598623,779.242609586,99.9956828753,1000.0
60.0,779.068,1000.0,14.7963700612,0.0,690.236,2230.98,776.575092318,18.2641509434,1000.0,315.708,4465,14.0754716981,776.601,-866.108,4465,3.0,0.616993,776.973338469,99.9956828753,1000.0
54.0,777.529,1000.0,14.518168509,0.0,690.181,2287.9,775.31660554,13.6338028169,1000.0,315.73,4466,13.1011658836,775.315,-865.348,4466,3.0,0.666704,775.712251344,99.9956828753,1000.0
