AverageAction,Iteration,PolicyRegParamNorm,MinEsReturn,MaxEsReturn,AverageY,AverageQ,AverageQLoss,StdReturn,Epoch,AverageReturn,AverageAbsQYDiff,MaxReturn,QFunRegParamNorm,AveragePolicySurr,MinReturn,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn,StdEsReturn,AverageAbsY
0.929404,2455,72.7103,90.5287569972,94.8341020282,6.77593732569,6.77601,0.0157491,0.224744270639,2455,93.7804288839,0.0383246570483,94.2180632918,148.214,-6.79819,93.4685114635,93.3186193544,6.77601,47.070828383,1.66311582109,6.77593732569
0.936106,2456,72.6789,89.0836279303,98.5206365533,6.76014018909,6.76004,0.0114828,0.19029430008,2456,93.6528196181,0.0373639864129,94.0377882256,148.224,-6.78324,93.401726923,92.7152327517,6.76004,46.5381775545,2.42599210616,6.76014018909
0.889793,2457,72.6753,89.0063445578,99.3065938388,6.77545467924,6.77528,0.0203563,0.367697018918,2457,93.8787142496,0.0425461864196,94.5946087567,148.229,-6.79789,93.3976198414,93.5422700767,6.77528,46.2675936412,2.48498981453,6.77545467924
0.898073,2458,72.6963,89.1990698631,99.1351796126,6.77772566994,6.7777,0.0184289,0.346186281409,2458,93.8408143858,0.0404136533203,94.4542041282,148.246,-6.80049,93.3978964135,93.6037557185,6.7777,46.3334259085,2.36254040768,6.77772566994
0.902281,2459,72.6616,89.5559182423,94.5290463212,6.76513366821,6.7652,0.0173786,0.337910770164,2459,93.9171732391,0.0412034487812,94.5332416752,148.266,-6.78801,93.4850977199,92.7093815184,6.7652,46.9449622357,1.69222939935,6.76513366821
0.904027,2460,72.7161,90.7907057026,96.1669703029,6.78732559621,6.78725,0.0146771,0.375087020741,2460,93.870944525,0.0394092990867,94.615339004,148.285,-6.80774,93.4849370973,93.1776789375,6.78725,46.7310835454,1.47849194207,6.78732559621
0.911052,2461,72.7094,90.1904277743,97.6582651756,6.7763551841,6.77634,0.0104195,0.381761792476,2461,93.8276206514,0.0363546249981,94.628299135,148.333,-6.79905,93.4262801007,94.2002869072,6.77634,46.715518203,1.6467501378,6.7763551841
0.911407,2462,72.7134,88.7635704539,94.4735577879,6.79141762304,6.79138,0.0148569,0.320008758965,2462,93.8893203064,0.0404609310819,94.604190006,148.378,-6.81471,93.4981833002,91.5587103527,6.79138,47.1012473366,2.10007184835,6.79141762304
0.896516,2463,72.7036,90.3336119786,96.0851065344,6.76174895641,6.76169,0.0132294,0.385014026228,2463,93.9121736755,0.0385478175522,94.6923031874,148.423,-6.78336,93.4893844106,93.2631616655,6.76169,46.717187059,1.83562434632,6.76174895641
0.876659,2464,72.7145,90.4788702933,94.8959669363,6.78874854295,6.78878,0.0176611,0.420445329186,2464,93.9975697403,0.0396850940759,94.790512777,148.434,-6.81138,93.5182702026,93.3848878879,6.78878,46.5322238802,1.4424676264,6.78874854295
0.911668,2465,72.7308,88.7813977156,95.4441616378,6.77529418592,6.77533,0.0150335,0.328361716036,2465,93.860009972,0.0404831830209,94.51133488,148.466,-6.79821,93.5146566914,93.2915171359,6.77533,46.9417885768,2.15468730718,6.77529418592
0.894937,2466,72.6917,88.8102178647,98.5317523259,6.76803283553,6.768,0.0114512,0.382238630923,2466,93.9180534648,0.0377219106551,94.5808963013,148.49,-6.79065,93.4424742963,92.8108732125,6.768,46.6979515026,2.62378323844,6.76803283553
0.89642,2467,72.7098,89.6909932491,95.6249740035,6.76121235683,6.76123,0.0127674,0.374521408414,2467,93.9237292646,0.0397434209576,94.7096612488,148.502,-6.78473,93.5202109643,93.3783553002,6.76123,46.7941395314,1.73238843268,6.76121235683
0.878157,2468,72.6967,91.0703090725,95.0968720521,6.7747432383,6.77471,0.0197086,0.419434665125,2468,93.9774071352,0.0420591044729,94.7325738988,148.548,-6.7979,93.4907606999,93.2947287716,6.77471,46.47117678,1.23575049923,6.77474373216
0.903147,2469,72.6755,87.1394080014,98.5548994365,6.7815090218,6.78164,0.0103205,0.410473790391,2469,93.8585975249,0.0365842411749,94.6601309012,148.581,-6.80353,93.4641902999,93.5502441288,6.78164,46.6390425806,2.74826175422,6.7815090218
0.890002,2470,72.6848,90.6652845377,96.0625949612,6.7667433647,6.76678,0.0161104,0.365484775003,2470,93.9624167849,0.0413381334879,94.6949682526,148.613,-6.78867,93.5098570683,93.3037613173,6.76678,46.7969966315,1.66883684318,6.7667433647
0.849663,2471,72.6822,90.5419844896,95.0415429831,6.75924067577,6.75926,0.0101489,0.417341844266,2471,94.1501270219,0.03611937231,94.8672316932,148.651,-6.78,93.5592077264,92.9554014562,6.75926,46.4819372215,1.61427243835,6.75924067577
0.851796,2472,72.682,88.7228358037,94.6457302179,6.77245004207,6.7725,0.0143375,0.377832982097,2472,93.9196246938,0.0399957362363,94.4934603244,148.669,-6.79526,93.4407194152,91.9057084494,6.7725,45.1714341444,2.32104511957,6.77245004207
0.892006,2473,72.6863,90.5277818791,97.6097236864,6.77330435656,6.77323,0.0179629,0.357003574857,2473,93.9106972323,0.041175412432,94.6061620166,148.696,-6.79399,93.4707955589,93.484124069,6.77323,46.5621929446,2.08228470379,6.77330439979
0.848491,2474,72.6691,90.3188494848,95.3214658752,6.75721991794,6.75729,0.0161931,0.399268207325,2474,94.0344581935,0.0396768546987,94.730930283,148.701,-6.7795,93.4719483773,92.7421542587,6.75729,45.730756821,1.71707300457,6.75722041179
0.920037,2475,72.6926,88.8179472195,99.2889981904,6.77158076135,6.7715,0.0161962,0.223628654819,2475,93.8498589998,0.0400472354491,94.394985351,148.736,-6.79303,93.5744704627,93.7881454671,6.7715,47.1598474224,2.68986038319,6.77158076135
0.914317,2476,72.6755,90.6827143367,94.9769344679,6.76358446852,6.76359,0.0166299,0.291958046093,2476,93.86919895,0.0401890153785,94.4307464751,148.736,-6.78592,93.5333827006,93.4879696911,6.76359,47.085703558,1.40496133434,6.76358446852
0.924926,2477,72.6903,88.5256475381,95.0048254253,6.76194581542,6.76215,0.0157797,0.217736745534,2477,93.8208764598,0.0390291780578,94.2495034567,148.75,-6.78417,93.5610651252,92.0940300446,6.76215,47.1620010028,2.30385029184,6.76194581542
0.897399,2478,72.6666,87.4528514317,97.3340752394,6.77285351831,6.77275,0.0195642,0.374411940225,2478,93.9237592241,0.0419205004616,94.63750852,148.752,-6.79356,93.529528013,92.5879292855,6.77275,46.8219459493,3.14086276797,6.77285351831
0.926036,2479,72.713,91.661198151,95.0845363109,6.75504406963,6.75482,0.0129075,0.242824873775,2479,93.8171632433,0.0360599607731,94.3008545708,148.761,-6.77466,93.5191258393,94.142893339,6.75482,47.1775987846,0.867984936487,6.75504406963
0.893951,2480,72.7064,90.1789942575,94.6283175461,6.76665924481,6.76692,0.013359,0.365058327052,2480,93.9483173223,0.0377018610137,94.5952116485,148.782,-6.78926,93.4646411057,92.7039818484,6.76692,46.8458806979,1.52258930259,6.76665924481
0.902198,2481,72.722,84.3370857963,97.3401647168,6.75346839314,6.75344,0.0119626,0.309927758744,2481,93.774832881,0.0377248916482,94.2976339187,148.8,-6.77574,93.3997769234,93.0391550502,6.75344,46.1194023078,3.37334451484,6.75346839314
0.884813,2482,72.7449,90.4930442394,98.9826809654,6.75974214795,6.75966,0.0186487,0.323748629277,2482,93.8253561335,0.041233035585,94.368465235,148.816,-6.78282,93.428400737,93.2107615799,6.75966,45.7996561434,2.55879977371,6.75974264181
0.911899,2483,72.7519,89.6666280417,95.8712275811,6.77302010939,6.77306,0.0171738,0.295475123758,2483,93.8372850965,0.0389198712889,94.4201365652,148.839,-6.79577,93.5346907316,92.9899649605,6.77306,46.8132276267,1.67063157488,6.77302014077
0.84884,2484,72.7727,90.4551026692,94.9334433162,6.76126536528,6.76137,0.0196095,0.372427237967,2484,94.0710893647,0.0414624205943,94.7175987531,148.832,-6.78324,93.5908413392,93.2595020639,6.76137,45.9564386812,1.49146346668,6.76126536528
0.88166,2485,72.739,87.9121863715,96.5626003937,6.76148760347,6.76138,0.0142094,0.320142920498,2485,93.8995192273,0.0379355379287,94.4476171154,148.832,-6.78263,93.5251592278,93.3091793243,6.76138,46.1284985054,2.257789457,6.76148760347
0.849209,2486,72.7592,88.7025876067,94.9017611439,6.75659741004,6.75659,0.0136849,0.292211192021,2486,93.9344796419,0.0392621708015,94.3974548378,148.85,-6.77891,93.4846031236,91.9896707491,6.75659,45.1629077763,2.09581072536,6.75659741004
0.90524,2487,72.7754,89.4792723647,97.7240171819,6.76892087933,6.76889,0.0125884,0.317425452441,2487,93.8326669693,0.038310084057,94.4149473339,148.842,-6.7916,93.5168265566,93.4262307701,6.76889,46.5574189697,2.33261959502,6.76892087933
0.87006,2488,72.7777,89.5599794473,94.7626393398,6.76992933659,6.76989,0.0198069,0.282712280479,2488,94.0269777186,0.0412616256295,94.5160581222,148.867,-6.79239,93.6309423397,92.9948702272,6.76989,46.4753611457,1.90618306686,6.76992938709
0.87519,2489,72.8078,89.570329304,95.1033087957,6.76454654384,6.76455,0.0161254,0.360207379119,2489,93.991160375,0.0396061927938,94.6876532705,148.89,-6.78677,93.5385948912,92.7818117144,6.76455,46.4402400251,1.95969893279,6.76454654384
0.881221,2490,72.7888,88.8198434925,94.7829155126,6.75764592291,6.75758,0.0164098,0.388124153309,2490,93.9310415846,0.0389891689945,94.6306659607,148.933,-6.77975,93.5435084573,92.8418668808,6.75758,46.2994311925,2.01897679181,6.75764641677
0.905289,2491,72.7912,88.063066643,97.3381109154,6.76685246756,6.76687,0.0146635,0.362203296653,2491,93.9120859574,0.0385710040518,94.6993069486,148.969,-6.78973,93.5231714067,93.0475025823,6.76687,47.0274452118,2.4387944825,6.76685249894
0.822982,2492,72.8167,91.0781753843,99.1201533512,6.76148699322,6.76145,0.0208263,0.441369816445,2492,94.0455166234,0.0422208626368,94.7024016965,149.008,-6.78306,93.5140842885,94.2740633208,6.76145,44.8321765457,1.88735200559,6.76148699322
0.871134,2493,72.8726,90.3705519072,97.5331434476,6.7633188562,6.76339,0.0127561,0.361972893347,2493,93.9969301302,0.036877751882,94.6696107957,149.049,-6.78569,93.5489747251,92.8922857365,6.76339,46.3346857399,2.20409192178,6.7633188562
0.860523,2494,72.8384,91.4215622409,99.9183792297,6.75595105736,6.75583,0.0204034,0.374173179337,2494,94.017575399,0.0422585842996,94.7812299798,149.086,-6.77777,93.4632045807,93.7816517212,6.75583,46.072487512,2.39528133634,6.75595105736
0.918258,2495,72.8098,89.9650136082,97.2895748759,6.76797119453,6.76804,0.0139576,0.245088759589,2495,93.84215935,0.0382218413994,94.2184031746,149.112,-6.78923,93.463203285,93.475902963,6.76804,47.0653456926,1.93005674439,6.76797119453
0.912955,2496,72.8428,91.1918676754,96.0235543367,6.76743446089,6.76753,0.0164443,0.226010883271,2496,93.8196619386,0.0398178484181,94.2543645711,149.161,-6.78964,93.4688677667,93.4866340885,6.76753,46.7474145839,1.3275174535,6.76743446089
0.910147,2497,72.8109,90.1766765424,95.7340730799,6.77611826273,6.77619,0.0124551,0.200025408979,2497,93.8017137309,0.0372888268675,94.2324907307,149.188,-6.79783,93.5071521904,92.7668332558,6.77619,46.5343412981,2.05332815694,6.77611826273
0.882477,2498,72.7879,90.5339565999,94.6610263712,6.75646226958,6.75637,0.0124355,0.231388709429,2498,93.8637218598,0.0368831158245,94.3083341002,149.213,-6.77716,93.5478781501,93.0230532763,6.75637,45.9294113445,1.41859303291,6.75646226958
0.92799,2499,72.7722,91.8282312465,95.1626819716,6.75219139903,6.75217,0.0121097,0.197756035767,2499,93.7738059003,0.0375536704549,94.169133329,149.205,-6.77477,93.4884380463,93.9457460695,6.75217,46.9864434841,0.835981748082,6.75219139903
0.940663,2500,72.7851,90.0493863963,98.1226242902,6.75838628501,6.75832,0.014521,0.137192477961,2500,93.6994371891,0.0383980239884,94.0614414531,149.214,-6.78196,93.5231268797,93.0124778214,6.75832,46.972617249,2.45437648361,6.75838691001
0.879523,2501,72.7491,90.0995404634,99.748581768,6.77040593529,6.77042,0.017051,0.201998919572,2501,93.7229539099,0.0379922658649,94.0239233603,149.237,-6.79155,93.4702217075,92.9754590716,6.77042,45.0065765958,2.8907349095,6.77040593529
0.962137,2502,72.7723,89.4656991162,94.6090523987,6.75535692978,6.75527,0.0113409,0.105575686173,2502,93.6275972232,0.0356741673739,93.8791566901,149.275,-6.77749,93.4916437935,93.086381322,6.75527,47.2674737205,1.58758200688,6.75535692978
0.917297,2503,72.7789,89.9130190702,96.937045307,6.7617495117,6.76182,0.0129757,0.179369770358,2503,93.7939890995,0.0373016225776,94.1554292765,149.306,-6.78307,93.5601233692,93.6730808243,6.76182,46.739457491,1.9898747499,6.7617495117
0.942715,2504,72.8306,90.6251200588,99.8,6.77141877557,6.77132,0.0131295,0.12389813497,2504,93.7045522111,0.0359585239571,93.9684862072,149.327,-6.79325,93.4970419493,94.0881812227,6.77132,47.0720049556,2.31637785285,6.77141883551
0.956034,2505,72.8093,88.5676041035,94.3684626546,6.76013962071,6.76012,0.0165493,0.042199373433,2505,93.6262299608,0.0389179313126,93.6998831949,149.381,-6.78223,93.550966568,91.0893769859,6.76012,47.0498213416,1.9636484484,6.76013962071
0.954083,2506,72.8295,89.5997836513,94.7905618312,6.7690914459,6.76915,0.0125337,0.0490069244692,2506,93.6133709174,0.0360146947336,93.7420265773,149.431,-6.79119,93.5469314001,93.0360570708,6.76915,46.9105028108,1.71838594052,6.7690914459
0.925157,2507,72.8453,89.4586041342,95.0777780342,6.76180278541,6.76176,0.0139768,0.149495762584,2507,93.8230351762,0.0372578923748,94.1025188156,149.454,-6.78362,93.6061530432,92.4527093391,6.76176,47.1728301466,2.06778155664,6.76180278541
0.887875,2508,72.8512,88.2333277084,99.7392584266,6.75461944164,6.75458,0.0182253,0.248493197808,2508,93.9034578445,0.0401701418689,94.4052049156,149.483,-6.77638,93.538448866,92.7996201986,6.75458,46.355956033,3.01914468059,6.75461944164
0.94177,2509,72.858,89.138935461,99.6376999763,6.77185940933,6.77197,0.0119744,0.134563109071,2509,93.7020723438,0.0349471608919,94.0275956827,149.52,-6.79323,93.5359187262,93.0043565303,6.77197,47.0247207191,2.85995758136,6.77185940933
0.87531,2510,72.8797,88.3164228206,96.1673814912,6.7577341444,6.75767,0.0109047,0.260605032974,2510,93.9999326152,0.0339091406018,94.5159146913,149.559,-6.77909,93.633280885,93.0090732592,6.75767,46.4798176424,2.49525408716,6.7577341444
0.828095,2511,72.8859,89.5582879009,96.6771838783,6.74798897263,6.74794,0.0152689,0.392564418808,2511,94.0228222881,0.0389248690921,94.711977247,149.593,-6.77043,93.5295393061,92.50565928,6.74794,44.8515750376,2.21369224304,6.74798897263
0.892549,2512,72.8902,89.7609587652,95.1449604255,6.75233134777,6.75229,0.016334,0.276335453338,2512,93.9755913728,0.0392985192275,94.5116030203,149.601,-6.77373,93.6310468505,92.2412356904,6.75229,46.9584478705,1.73407211859,6.75233134777
0.92056,2513,72.8959,89.2110160699,98.9011989928,6.74876728073,6.74879,0.0111252,0.182908429641,2513,93.8174198213,0.0341536655166,94.2360916398,149.615,-6.77051,93.6030355803,93.0052855877,6.74879,46.9802827886,2.70790362406,6.74876728073
0.873823,2514,72.9267,89.4077024937,99.1429281198,6.75151980084,6.75152,0.0153053,0.249656410292,2514,93.9507327817,0.0386163988336,94.5157847553,149.638,-6.77401,93.6432388514,93.4857666177,6.75152,46.120399852,2.47253213883,6.75151980084
0.896096,2515,72.9297,90.7445140066,95.0209923079,6.76493271868,6.76491,0.0132778,0.22656603581,2515,93.9480464884,0.036936541005,94.423127731,149.672,-6.78683,93.6890819703,92.9344508885,6.76491,46.911902633,1.54292573251,6.76493271868
0.907399,2516,72.9526,90.8357070024,96.8065341237,6.75771946405,6.7575,0.0186097,0.196767948858,2516,93.8603401599,0.0390511432785,94.3173162243,149.703,-6.77968,93.6256989749,94.0026524201,6.7575,46.7799978426,1.50757120187,6.75771946405
0.920695,2517,72.9831,91.7379553292,94.8291876229,6.76387472861,6.76401,0.0113597,0.161732174858,2517,93.8121908054,0.0347359112132,94.1861589187,149.743,-6.78637,93.6161801644,93.4691897761,6.76401,46.9618140994,1.05267863027,6.76387472861
0.87694,2518,72.973,91.5967164324,97.5305018275,6.75211143202,6.75214,0.0110303,0.285357054518,2518,93.9599250316,0.0344790939952,94.586849627,149.787,-6.77355,93.6445200273,93.7048045449,6.75214,46.293497741,1.69611278445,6.75211143202
0.871577,2519,72.9879,90.7834951865,95.9122438578,6.75924164461,6.7592,0.0128429,0.342454545005,2519,94.0076082043,0.0367346402653,94.6971306663,149.84,-6.78167,93.6454452926,93.9695085824,6.7592,46.3997890071,1.40737035831,6.75924164461
0.885837,2520,72.9967,90.1244139317,94.8723616406,6.76585872565,6.76576,0.0151272,0.247715105445,2520,93.9198822426,0.0384468702449,94.4817966039,149.891,-6.78784,93.6619838984,93.2593522527,6.76576,46.3828202864,1.55457779534,6.76585872565
0.835518,2521,72.9731,89.4048621461,94.8259794428,6.76353939537,6.76361,0.0163045,0.290861672152,2521,94.0340447513,0.0355466631749,94.623834777,149.931,-6.78587,93.7089291076,91.9949515376,6.76361,45.2081593022,1.82552893044,6.7635399206
0.870258,2522,73.0076,88.565768344,94.8377349567,6.7529551558,6.7529,0.00866543,0.218953330552,2522,93.9814172711,0.0328911381679,94.5346035246,149.966,-6.77475,93.73743865,92.1251985517,6.7529,46.1855513176,2.13654092005,6.7529551558
0.814076,2523,73.0069,91.3557408459,95.2007743367,6.76167967029,6.76174,0.0158446,0.376746514409,2523,94.0926414919,0.0393442402106,94.7239848309,150.022,-6.78422,93.6571281759,93.3367160843,6.76174,44.7487251983,1.09167131139,6.76167967029
0.819338,2524,72.9651,88.751503351,99.563501026,6.76596650156,6.76593,0.0211209,0.399687182164,2524,94.1159799046,0.0403822828081,94.8231643768,150.063,-6.78837,93.6467730206,93.1884480158,6.76593,45.1000760824,2.86528085681,6.76596712656
0.819934,2525,72.977,88.9064412213,98.2587569086,6.78170990521,6.78162,0.0130774,0.366140923881,2525,94.1929036462,0.0363557611022,94.8147325738,150.099,-6.80344,93.7039031092,92.977702656,6.78162,45.6101907825,2.60406787856,6.78170990521
0.855232,2526,72.9862,85.2484522085,98.9419169326,6.77616248884,6.77614,0.0143497,0.366833013898,2526,94.0490077689,0.0368407769011,94.7548411914,150.12,-6.79803,93.6512826608,93.0081238795,6.77614,46.0574995371,3.56775219722,6.77616248884
0.860889,2527,73.0,90.4840667026,94.2801168327,6.75320751869,6.75318,0.0215611,0.198014105048,2527,94.0192143929,0.040276044528,94.3649241524,150.153,-6.77584,93.6955258679,92.6288566506,6.75318,46.0727285838,1.5582348761,6.75320751869
0.858593,2528,72.9788,90.2705896743,97.348370605,6.76617383881,6.76607,0.0156283,0.334117785399,2528,94.056167337,0.0370726926228,94.693387549,150.182,-6.78816,93.7034067034,92.6341069894,6.76607,46.2317086062,2.12496028063,6.76617383881
0.856227,2529,72.9646,90.7233255812,95.1078646716,6.76529458485,6.76537,0.00980968,0.243954584149,2529,94.09144525,0.0329155009744,94.6317041734,150.243,-6.78728,93.8198733395,93.1179974206,6.76537,46.3442837995,1.25174836001,6.76529458485
0.88096,2530,72.991,89.0799173442,99.2965879111,6.77403974384,6.77404,0.0154116,0.303428253271,2530,93.9080099335,0.0368797829028,94.4895926408,150.296,-6.7948,93.5658244524,93.232178933,6.77404,46.1352964491,2.78073239756,6.77403974384
0.900149,2531,72.9824,89.3123074576,99.5001963487,6.77064213648,6.77064,0.0171156,0.217185258403,2531,93.8348964397,0.0390489198176,94.292018702,150.317,-6.79193,93.3859015391,93.0092443724,6.77064,46.3710071627,2.85906601786,6.77064213648
0.847769,2532,72.996,88.5614758226,96.2643360839,6.77249808412,6.77242,0.0171237,0.271627003464,2532,94.076214595,0.0373111680312,94.6563648857,150.391,-6.79398,93.7526527039,92.1948248014,6.77242,45.9309710503,2.42265509756,6.77249823051
0.953526,2533,72.9778,88.9835374275,98.9513447717,6.75421567533,6.7542,0.0128582,0.300905006207,2533,93.3963413069,0.0337676085034,93.8700737804,150.422,-6.77518,93.0794842686,92.6694283863,6.7542,45.6263747141,2.83662934903,6.75421567533
0.870063,2534,72.9855,89.5802366708,95.0508793519,6.76634025251,6.76629,0.0166714,0.234605854949,2534,93.9737643336,0.0371523752593,94.523478509,150.445,-6.78702,93.6005261444,93.2470852598,6.76629,46.1290882532,1.61710035778,6.76634025251
0.776981,2535,72.9603,89.1167112289,96.9326588067,6.7803779041,6.78042,0.0153459,0.424479920773,2535,94.3505610265,0.0348412807354,94.9596575586,150.45,-6.80208,93.7948242437,92.6081937074,6.78042,44.8883620103,2.30698923822,6.7803779041
0.837719,2536,72.9971,90.3100634974,99.4477873978,6.76347855839,6.76337,0.0151712,0.31241289526,2536,94.172037488,0.0351247113584,94.7772986296,150.511,-6.78559,93.8303507959,93.3335180873,6.76337,46.1519538367,2.50978033107,6.76347855839
0.895859,2537,72.9601,91.897180025,98.2561430303,6.76682926039,6.76676,0.00987971,0.239505476223,2537,93.9341883063,0.031809997306,94.4954449354,150.569,-6.78919,93.6674610312,94.043347993,6.76676,46.8191228574,1.55053810626,6.76682926039
0.890611,2538,72.975,90.0522993771,99.7123226006,6.77221398881,6.77225,0.0162429,0.284969086277,2538,93.9570851958,0.0370265012307,94.566788365,150.591,-6.79458,93.6357300251,92.9600742533,6.77225,46.7781894576,2.7673639812,6.77221398881
0.797928,2539,72.9069,88.2354498552,97.5011187743,6.76709234629,6.76696,0.0182128,0.383919963099,2539,94.1982564002,0.0379083735894,94.8130398986,150.626,-6.78995,93.7370393409,93.2194033187,6.76696,44.7546892623,2.6060471438,6.76709235172
0.900069,2540,72.9682,89.405144019,94.5011319593,6.77331922408,6.77329,0.0141279,0.383750991436,2540,93.8366712727,0.0361971777298,94.5619667914,150.646,-6.79497,93.3630145356,92.4381796674,6.77329,46.3994797383,1.81341650426,6.77331922408
0.871453,2541,72.9545,87.620735755,96.8437771726,6.77674453787,6.77677,0.0148577,0.384259712655,2541,93.9617331458,0.0357610667312,94.7117638631,150.66,-6.7989,93.4292288591,92.0809119958,6.77677,46.1202899935,2.95321366382,6.77674459782
0.906922,2542,72.9938,91.1516389415,99.2265202397,6.76651869587,6.76655,0.0121075,0.360396091205,2542,93.8737113262,0.0332293765347,94.4830070677,150.662,-6.78721,93.4729087864,94.2638710292,6.76655,46.8588285113,1.95481323492,6.76651869587
0.878137,2543,72.9934,89.7620053295,96.7113842404,6.76845699445,6.76832,0.012902,0.367061217344,2543,93.8835337468,0.034680298676,94.6378669465,150.704,-6.78916,93.4042260517,93.2895212987,6.76832,45.9046203407,1.90224583183,6.76845699445
0.902283,2544,72.949,89.7759281682,99.9096948826,6.77513091579,6.77507,0.0176241,0.339792928561,2544,93.8833782004,0.0360758338022,94.5476325312,150.756,-6.79748,93.4463608796,94.1831217802,6.77507,46.7523507037,2.34768932951,6.77513103559
0.94094,2545,72.9363,90.9113157969,97.0926971997,6.78253923532,6.78246,0.0166756,0.199729708833,2545,93.7355859072,0.03722169065,94.1823396917,150.765,-6.80557,93.5480786519,93.3580887971,6.78246,47.1908272431,1.86232126165,6.78253986032
0.894179,2546,72.9239,90.8597482291,94.7193869662,6.76884534289,6.76882,0.0105063,0.346269522609,2546,93.8552784926,0.0337345936384,94.5164883559,150.762,-6.79096,93.4518881441,93.0003023798,6.76882,46.2993380767,1.56870851737,6.76884534289
0.908967,2547,72.9078,89.6691867655,98.9637438738,6.78123474619,6.78111,0.00863663,0.249441066445,2547,93.8054236598,0.0324555765769,94.3987385993,150.812,-6.80352,93.527273617,93.7195260176,6.78111,46.504043339,2.10935043204,6.78123474619
0.889524,2548,72.9276,90.0203098969,99.083480316,6.78749913702,6.78753,0.0179018,0.321554235338,2548,93.8970096608,0.0388336782111,94.4587007076,150.816,-6.81025,93.4559266065,93.5622773715,6.78753,46.3815229216,2.41672867064,6.78749913702
0.882023,2549,72.9397,89.2810291512,94.5662967292,6.79296469561,6.79291,0.0149286,0.354454333929,2549,93.902484064,0.0337655023593,94.5765074717,150.833,-6.81505,93.5026847379,92.7080695624,6.79291,46.1458306153,1.98309716223,6.79296469561
0.851746,2550,72.9003,89.4087178038,95.8891282332,6.78029164937,6.78011,0.0167186,0.406940888346,2550,94.0109747477,0.0357005646254,94.7164750037,150.858,-6.80194,93.5103041359,92.4953302384,6.78011,45.6962952397,1.82568195556,6.78029169987
0.893525,2551,72.8723,89.1486136444,97.7337605205,6.78280817897,6.78294,0.0120337,0.265905753304,2551,93.9057975791,0.0330780199851,94.4409656957,150.896,-6.80551,93.5868031798,93.1007483194,6.78294,46.5714355079,2.50004197526,6.78280817897
0.856795,2552,72.8408,91.2763396194,99.5655722519,6.79082868725,6.79077,0.01177,0.341084072606,2552,93.9772703573,0.033362164168,94.5712160262,150.926,-6.81256,93.5135014233,93.0671961409,6.79077,45.6784701997,2.49301747915,6.79082868725
0.88943,2553,72.8097,91.2055382374,97.5293297318,6.77836508131,6.77825,0.018514,0.323162254518,2553,93.9228307103,0.0376821867561,94.4990583813,150.971,-6.80057,93.5361493143,93.2681682572,6.77825,46.5310061451,1.78367577657,6.77836557517
0.859374,2554,72.8381,90.6292531991,97.3058474506,6.79971274968,6.79973,0.0128958,0.332894713565,2554,93.9855863027,0.0333553526039,94.5807278264,151.012,-6.8219,93.5310912356,93.3045433562,6.79973,45.8172605215,1.95206559334,6.79971274968
0.855564,2555,72.8323,91.2280501022,95.3472449014,6.77576518237,6.77578,0.0145459,0.377365996531,2555,94.0074620414,0.0334712152768,94.6255228062,151.044,-6.79914,93.4900917368,93.0682532277,6.77578,45.8156628245,1.46012886991,6.77576518237
0.861462,2556,72.8229,84.2776010123,94.5516025444,6.78135840698,6.7813,0.0136316,0.406457452873,2556,94.0032693212,0.0330407356728,94.7488364676,151.075,-6.80305,93.5745216909,92.3656546704,6.7813,46.0018830998,3.00617369537,6.78135840698
0.818399,2557,72.7988,89.3981453161,96.7000383179,6.77859315202,6.7786,0.01523,0.391845155688,2557,94.1841403455,0.0362626700234,94.8109367152,151.091,-6.80075,93.5701104414,93.3826610059,6.7786,45.4951746878,2.14432744643,6.77859315202
0.829808,2558,72.7726,88.2154455417,95.1458139571,6.77765998065,6.77764,0.0112802,0.355961342316,2558,94.1600113701,0.0333905498285,94.7793611174,151.128,-6.80053,93.6465415574,91.4678422962,6.77764,45.7765336792,2.38502544928,6.77765998065
0.840002,2559,72.7822,90.5620290871,98.8591352303,6.79553388828,6.79559,0.0144512,0.333315793877,2559,94.1258166257,0.0344321875463,94.7339218971,151.131,-6.81752,93.6055720514,93.4101956988,6.79559,45.9496310539,2.48647892888,6.79553388828
0.829385,2560,72.7804,90.2220708864,95.0695134335,6.80436800092,6.80423,0.0136773,0.394806503433,2560,94.1716877826,0.035505004199,94.8000912905,151.157,-6.82611,93.6098315801,93.5178249887,6.80423,45.8360198426,1.58461450757,6.80436800092
0.820089,2561,72.7741,89.7317119841,94.478993099,6.78286284078,6.78282,0.0132041,0.349994915453,2561,94.1575929096,0.0356969235055,94.8307474606,151.189,-6.80414,93.6013876364,92.2001210122,6.78282,45.3703195692,1.60378724827,6.78286284078
0.834257,2562,72.7791,84.6920846853,99.9378671946,6.79389812748,6.79384,0.0168587,0.329487110266,2562,94.1926459453,0.0371744887825,94.8256288988,151.196,-6.8161,93.7155245771,93.0765667141,6.79384,46.1494764749,3.88900092139,6.79389812748
0.795795,2563,72.8101,90.8592493624,97.7515694039,6.78486442139,6.78491,0.0139795,0.320490970481,2563,94.3043796964,0.0342547560576,94.8797104439,151.231,-6.8078,93.6821156065,93.6242963204,6.78491,45.3452615873,2.01246365956,6.78486447189
