QFunRegParamNorm,PolicyRegParamNorm,AverageQ,AveragePolicySurr,MinReturn,AverageAction,MaxEsReturn,Iteration,Epoch,AverageEsReturn,StdEsReturn,StdReturn,AverageReturn,AverageDiscountedReturn,AverageAbsY,AverageAbsQYDiff,AverageY,AverageAbsQ,AverageQLoss,MaxReturn,MinEsReturn
107.652,95.0268,23.4004,-23.6966,109.760180457,0.998359,541.361802949,786,786,246.570106245,177.960903207,1089.43783049,1425.50390477,163.915455454,23.4143118078,0.705476355419,23.4024359412,23.4193,2.15256,3381.08854317,82.7717589114
107.69,95.0519,23.4684,-23.7462,93.9742867069,0.998584,1420.38564439,787,787,697.74432391,431.867102537,824.513030312,780.69253242,145.390728413,23.4799902471,0.693731365518,23.4696792359,23.4866,2.11866,2930.14662887,175.840347651
107.774,95.1271,23.4535,-23.7287,73.4669657584,0.998911,544.855459163,788,788,192.396052835,163.770136024,1042.98273875,1132.33725308,132.020281725,23.4664334323,0.675008829651,23.4569498408,23.4716,1.90555,3008.65023004,4.22429158749
107.832,95.0967,23.4613,-23.7377,21.5072495348,0.998074,793.639087599,789,789,253.145146564,244.485093563,886.306470685,692.425376263,94.5199722715,23.471681896,0.69193823461,23.4624406528,23.4763,1.98074,3214.79538816,23.3983372968
107.91,95.1519,23.4789,-23.7522,39.8208773179,0.99808,958.467503053,790,790,309.415704636,374.750501944,895.59373038,699.701489403,103.384274531,23.4937816897,0.694730752984,23.4807724489,23.4988,2.17184,3396.55225981,86.8865051948
107.994,95.2547,23.4573,-23.7531,45.7887719382,0.998532,2680.49721955,791,791,1084.13217393,1079.81114365,783.401906633,886.967110232,119.994282387,23.4686369713,0.69025117242,23.458468542,23.4739,2.06357,2916.40595921,4.42011339916
108.026,95.2944,23.4321,-23.7289,183.106620807,0.998555,395.839463903,792,792,210.322267043,134.818537785,859.593203188,1337.10606094,183.565596855,23.4442797646,0.701343744215,23.4354446918,23.4472,2.06461,3318.15350544,30.0417437553
108.108,95.2949,23.4425,-23.737,275.491402332,0.998679,1177.55953616,793,793,435.797114206,414.857346886,1076.71161147,1841.11517972,187.367605361,23.4539497385,0.683993460623,23.4413792951,23.4607,1.91192,3231.86812115,15.377654011
108.201,95.3944,23.5362,-23.8357,57.6766541291,0.998951,817.899941274,794,794,288.400995106,283.124119467,1106.60163456,1604.75691101,150.600502355,23.5523016551,0.71822231457,23.539568861,23.5545,2.19842,3221.8425656,4.49123854322
108.238,95.4906,23.4637,-23.7616,64.2923054497,0.99853,551.397924693,795,795,150.980107244,179.386435261,668.11525253,789.878748426,110.747033937,23.4770697847,0.684851599318,23.4647126873,23.4858,1.81541,2800.65341412,-18.0274139227
108.279,95.5571,23.6259,-23.9015,15.7138116723,0.998446,988.942475667,796,796,232.561195728,289.848851687,528.826191501,695.042440246,108.908441546,23.6384904516,0.690901484264,23.6258149884,23.643,2.00241,1782.5988556,69.1313921131
108.365,95.6164,23.5503,-23.8431,848.65303778,0.998535,682.862834173,797,797,238.178453171,232.563745668,607.257073263,2189.10354188,175.781870659,23.5667376308,0.684955020865,23.5510975173,23.5718,1.85682,3133.64607283,-4.72335874352
108.417,95.6649,23.5881,-23.8606,222.163632129,0.997739,342.311947324,798,798,263.943764205,78.3681831192,749.918453883,1054.92650906,116.569551705,23.6036717949,0.682816823902,23.5912068158,23.6101,1.80304,2673.63789078,185.575581086
108.494,95.7206,23.5645,-23.852,24.8108943419,0.99872,2343.57392386,799,799,604.823277356,801.844314834,887.390546074,695.214591037,106.081166105,23.5804335256,0.701585892371,23.5675811469,23.5853,2.05544,3257.00653565,38.1664170586
108.575,95.8084,23.5964,-23.8613,43.6336617084,0.998482,1025.46984572,800,800,504.168912885,360.567378655,720.69076038,1145.19057139,121.915350205,23.6065533669,0.688368316232,23.5962105592,23.6132,1.99363,2484.77318,63.11828636
108.639,95.8615,23.5397,-23.8121,261.138313893,0.998078,1287.26999035,801,801,380.804347282,533.800749245,558.954192721,964.713080234,158.558229263,23.553184866,0.700402886654,23.5420465347,23.5594,2.10916,2759.96396107,-34.7941886372
108.7,95.9551,23.6046,-23.8725,18.1319261106,0.997393,637.528709752,802,802,182.999873579,218.013150403,603.910425864,483.071052747,117.338512488,23.6211026086,0.679711339725,23.6068443188,23.6268,1.94204,2130.35381687,7.36243048758
108.765,95.9582,23.5755,-23.8484,121.792122963,0.997923,869.996240177,803,803,313.057901535,277.061028428,735.58549382,624.406424832,134.374483356,23.5918937279,0.711109603581,23.5774096949,23.5974,2.28998,3229.71243028,-1.74170017416
108.806,96.058,23.5911,-23.8678,54.1178779064,0.99837,1248.78957346,804,804,262.477675757,378.342249784,1029.20691871,1700.21385387,204.246710617,23.6032795456,0.686585682877,23.5932701772,23.6075,1.97775,3392.09463214,8.25652512814
108.861,96.1219,23.5669,-23.8407,43.838108065,0.998311,1557.79838953,805,805,525.215607978,730.155468803,814.576148368,1130.28399937,116.224593187,23.5818862729,0.696192618575,23.5666003107,23.59,2.15229,2722.03293904,4.43953512188
108.921,96.1759,23.6056,-23.885,334.436353448,0.998445,1399.22870518,806,806,797.204199386,391.799120055,790.175469132,1362.74731042,198.332026947,23.6209491273,0.682738409092,23.6076543439,23.6279,1.86088,3359.40642487,335.895481739
108.947,96.1753,23.6638,-23.946,242.091164036,0.998501,792.955429126,807,807,241.416128869,248.782206952,859.717780013,1175.99735059,172.636708905,23.6786839482,0.674245100774,23.6634314564,23.6846,1.89612,3248.44479898,-5.98853515791
108.983,96.2123,23.6641,-23.9506,98.1867144799,0.998713,1519.85140299,808,808,441.363581672,542.856655001,891.007235256,1035.7752153,151.241100134,23.6815991471,0.702904742726,23.6659888334,23.6848,2.3036,3242.07922108,99.3643241511
109.026,96.2918,23.6013,-23.8841,134.117854022,0.998109,1051.68594277,809,809,291.768482363,356.653764664,652.248309702,1042.28373164,140.925480685,23.6165873818,0.671865702051,23.6023856031,23.6224,1.97269,2362.82949195,23.8809844769
109.075,96.3248,23.6551,-23.9334,217.001702048,0.998633,561.939495048,810,810,244.67657165,211.089098217,766.410413834,1404.2757091,170.274848884,23.6704181222,0.68144553901,23.6561649395,23.681,1.94974,3090.61749017,6.25532849586
109.168,96.3701,23.7212,-23.9903,373.043096891,0.998711,1223.18630119,811,811,625.653975137,392.161431182,819.613267149,1223.95144854,193.552191934,23.7377333868,0.683317282431,23.7224383586,23.745,1.89469,3664.98336566,218.081111449
109.213,96.4081,23.7,-23.9832,286.352279563,0.998434,985.524888894,812,812,865.71161962,85.032810484,614.245499852,973.181971764,177.415990614,23.7124912476,0.686299518933,23.7009210715,23.7186,2.00641,2484.77329869,796.891306303
109.277,96.4509,23.7107,-23.9866,168.503769314,0.99866,681.873687217,813,813,252.175948105,241.642895261,683.640011737,1162.1233779,158.157649917,23.7223995596,0.672682127968,23.711529951,23.7307,1.88632,2398.25099925,3.0015183313
109.327,96.4917,23.7009,-23.9773,198.240970252,0.998608,1005.37044375,814,814,350.349395272,316.16194944,873.354387196,1900.71091619,169.279029881,23.7161377342,0.679076489139,23.7033872635,23.7224,1.95068,3472.55676153,5.61488419827
109.412,96.5628,23.7082,-23.9889,175.212136862,0.998206,480.678072638,815,815,376.025043723,158.259380321,1025.69906247,1691.44862619,178.777217273,23.7194093433,0.699450047942,23.7087457535,23.7288,2.10114,2953.94617433,102.733982753
109.49,96.6373,23.7633,-24.0536,302.621933243,0.998893,1161.07582502,816,816,999.602554886,161.473270134,1005.49100179,1482.14539616,208.103907504,23.7803069735,0.683263851941,23.7658377701,23.7862,1.9873,3447.89512541,838.129284752
109.551,96.704,23.6994,-23.9972,36.0317627404,0.998235,1332.9798003,817,817,551.371219832,407.838963839,575.883530959,960.834473707,159.334692349,23.7141113102,0.680468357065,23.6998656749,23.7216,1.87374,2271.68520959,111.937583843
109.6,96.7664,23.7608,-24.0553,550.942614323,0.998677,895.792470105,818,818,464.918458045,337.334048408,816.7217638,1491.34024418,177.420020142,23.7772335603,0.693351226691,23.761672132,23.7827,2.07081,3151.43339794,74.7594157281
109.658,96.7634,23.6993,-23.9902,144.309295254,0.998657,738.102921915,819,819,316.779603114,266.824048583,831.282009507,800.435102557,155.951885611,23.7160246503,0.708146861929,23.7006955699,23.7223,2.18899,2789.13142885,27.4634281257
109.696,96.8343,23.753,-24.0298,266.122742483,0.998528,828.680822888,820,820,509.956093658,313.403650043,757.410333269,1161.56395794,186.726907608,23.7664134413,0.706915525904,23.7551586395,23.7697,2.24033,3082.80156474,133.728474799
109.746,96.8769,23.7459,-24.0443,48.8332961678,0.998032,1175.97976552,821,821,562.086769434,383.567106698,841.452311701,849.081171873,128.581123505,23.7621646399,0.712763953429,23.7483225976,23.7705,2.2219,2745.78253207,167.34398428
109.802,96.8981,23.8211,-24.111,88.9511790749,0.998481,725.624394878,822,822,443.868577675,242.142640491,1031.97289892,1204.04437338,166.310036331,23.8376389215,0.702605748917,23.8223407685,23.8429,2.24181,3733.36984468,136.981540093
109.859,96.9802,23.7342,-24.0426,46.9719721841,0.997067,905.921043068,823,823,382.223290557,352.304897575,721.666881728,505.934814544,107.706865362,23.7514410025,0.690579514289,23.7360024288,23.7572,1.974,2609.35333944,4.99783447448
109.952,97.0285,23.7928,-24.0773,19.1975925414,0.997871,689.940142942,824,824,321.087055106,270.347039211,897.387821252,976.636688809,167.311074494,23.8129547849,0.701763160446,23.7937016161,23.8194,2.03906,3268.1209553,3.31421140054
110.027,97.0513,23.818,-24.1005,85.9020332017,0.998425,924.009155574,825,825,424.090164294,320.329246813,782.646159725,986.02955695,183.292189163,23.8360424836,0.708581585461,23.8191924225,23.8402,2.14136,2824.05366903,1.82796326986
110.091,97.1154,23.884,-24.1648,339.544666172,0.998753,219.201661892,826,826,78.9647118696,77.1440590705,1044.16877834,1617.37373386,202.76435607,23.902122794,0.724971554527,23.8848942705,23.9091,2.33359,3600.64323447,2.27161379791
110.135,97.1739,23.8463,-24.1388,301.833197511,0.998699,1964.17760645,827,827,1202.31267052,761.86493593,1083.01676623,1800.2783638,187.396717,23.8587068259,0.704105877713,23.8470497408,23.8653,2.21984,3794.72385112,440.447734587
110.217,97.2164,23.8583,-24.1424,147.610567607,0.998375,2412.70282019,828,828,1011.87269941,828.163293261,941.130608054,1885.94654592,188.633551397,23.8742470884,0.722632858604,23.8609270193,23.8789,2.42909,3180.99258716,318.253124197
110.266,97.2848,23.7988,-24.0918,111.036219803,0.998524,1154.76880556,829,829,622.763990096,397.147528695,434.490480708,449.00684003,149.788563347,23.8174421005,0.718640142157,23.8004806199,23.8222,2.32927,2844.44670609,12.1768678742
110.308,97.3178,23.8658,-24.1227,40.6130115569,0.998493,900.308932012,830,830,373.102282823,337.251624325,800.590750896,1617.17899967,177.004994376,23.8820670617,0.699732053975,23.8674382685,23.8879,2.1185,2913.99016679,15.2276571363
110.341,97.3388,23.8752,-24.16,24.6906006556,0.998738,616.730398253,831,831,273.542050031,212.159617771,984.798512763,1098.888706,92.4299687919,23.8921240792,0.6812965515,23.8760829931,23.8972,1.79918,3040.48131414,48.2454126469
110.389,97.3508,23.9018,-24.1922,72.9777569349,0.998134,1008.01473015,832,832,304.815003657,409.627282583,617.155514525,857.268440654,95.6821859852,23.9162355151,0.693127520348,23.9023729173,23.9218,1.87519,2185.51315072,3.36260084735
110.455,97.4053,23.9158,-24.203,23.8630043557,0.998665,928.885989589,833,833,454.340663762,361.358896807,960.034341387,1329.80975384,100.875460825,23.9329029587,0.701437207212,23.9173807681,23.9387,2.00121,3071.34512746,-2.95293348302
110.528,97.4111,23.8646,-24.1632,18.9136509066,0.998247,631.51403754,834,834,240.985672751,241.720643112,711.746180191,851.724388746,105.398617133,23.8773041202,0.705702154741,23.8663679488,23.8797,2.10425,2995.66921938,26.1219455048
110.602,97.4824,23.8584,-24.1584,15.4005800253,0.998707,1192.82477415,835,835,477.392423738,426.069049101,577.009249098,628.501176061,97.6832949888,23.8749168592,0.718968087104,23.8613679226,23.88,2.23635,2655.12085863,-24.4681475822
110.634,97.5016,23.9117,-24.2101,53.8294926346,0.99852,522.598888483,836,836,310.334672155,178.78269207,619.137018223,791.249566693,116.862648476,23.9285299764,0.706630288749,23.9140758853,23.9333,2.10464,2547.82932361,33.0396540079
110.721,97.5525,23.8927,-24.1796,7.52097420691,0.998434,716.622775185,837,837,475.200908346,242.57339554,1005.4523314,1125.32613165,112.492073684,23.9054191908,0.715158624558,23.8924565291,23.9138,2.1002,3049.32384051,106.239270093
110.808,97.6283,23.8963,-24.1927,34.1412393658,0.998098,908.586472607,838,838,468.13351663,344.761280324,936.795573969,1139.39366301,120.778371442,23.9081268359,0.73609328418,23.8974949899,23.9166,2.32881,2712.39755446,64.9306417554
110.866,97.7334,23.9646,-24.263,50.0153777784,0.998395,836.221601235,839,839,523.18807245,288.412491053,739.772425203,1079.76702363,97.8239786528,23.9750127519,0.712809112952,23.9650568629,23.9847,1.9661,2555.46804792,128.346245511
110.934,97.7448,23.9657,-24.2482,88.6804349884,0.998294,801.959032506,840,840,358.49515362,317.051778192,1033.86787518,1458.53369748,99.4252921589,23.9742438255,0.707023370849,23.9664006218,23.9795,2.06421,3063.28172029,79.4257379939
110.984,97.7904,23.9763,-24.2551,-25.2523640495,0.998275,1502.89108051,841,841,589.61487269,581.4351377,888.625117605,1630.34166321,99.1112927315,23.9847434226,0.716929472427,23.9773777927,23.9917,2.23731,2909.75050191,62.9193481704
111.071,97.8711,23.9257,-24.188,4.49701615447,0.998156,886.795834283,842,842,342.858011608,335.395854808,576.436193012,897.182252987,85.9304912617,23.9406286361,0.718269556122,23.9295881866,23.9433,2.30938,1828.67018835,5.29621670789
111.131,97.9205,23.8773,-24.1574,40.7556713687,0.998656,861.999438231,843,843,263.395906982,297.473541668,782.170526578,975.540669265,117.299903499,23.892348658,0.719625035931,23.8781295769,23.8952,2.23577,2987.7440749,-4.10959209355
111.216,97.9341,24.0134,-24.2902,13.2478652536,0.998459,661.394141169,844,844,204.825347029,220.255768511,552.903051319,429.561826234,59.7071354302,24.0271720537,0.703276845547,24.0140035814,24.032,1.95488,1733.98121314,4.53723378749
111.288,97.992,23.93,-24.2263,25.8547480663,0.998332,1335.3430696,845,845,443.458307165,472.959547841,462.227822959,519.65518016,67.7575208627,23.9407098998,0.744368401678,23.931523375,23.9467,2.46357,1799.2319066,45.9156009898
111.359,98.014,23.9138,-24.2073,8.70418346478,0.998572,345.409230846,846,846,159.415209817,119.282033367,489.306813404,358.916399469,55.8327796956,23.9265099644,0.728774309658,23.9162028021,23.9312,2.37229,1809.99494327,34.4123560973
111.429,98.0611,23.9405,-24.2182,34.4315626562,0.998398,684.175780265,847,847,283.082102831,253.120012437,886.16061507,965.036099906,114.516647569,23.9510309284,0.712245084347,23.9425831497,23.9533,2.12938,3393.72355566,-17.18548506
111.496,98.1194,23.9165,-24.1994,5.70543447976,0.998424,1035.9404621,848,848,354.078242142,351.140986604,615.150361456,642.136256883,67.0873105912,23.9299175044,0.702033301683,23.9176441067,23.9361,1.93488,1999.51660121,57.6670677946
111.567,98.1623,23.9238,-24.2095,14.8158042117,0.998501,1428.57899424,849,849,698.460351932,558.491233677,574.325548447,736.544332813,88.8524072553,23.9336000677,0.709529464529,23.9239193472,23.9426,2.04383,1921.26602555,72.5107027593
111.599,98.2135,23.9783,-24.2551,-0.753888448329,0.998259,830.873557523,850,850,434.495961527,287.863265965,707.686189005,776.643679606,108.173723764,23.9912761239,0.708778680601,23.9803003618,23.9952,1.96162,2348.45877058,18.6054937847
111.648,98.2185,23.9794,-24.2632,9.05002082225,0.998022,666.603984768,851,851,276.002527062,251.930401456,407.340403632,563.313292783,80.9402741435,23.9934244062,0.680136464932,23.97997454,23.9991,1.67447,2031.30825801,38.292185354
111.729,98.3509,24.049,-24.3115,75.1441784144,0.9984,635.145278868,852,852,202.422860323,251.101178261,603.787110585,508.731007102,105.001173475,24.0649785316,0.710756187147,24.0507630506,24.0683,1.99429,3018.27669994,-7.57598394061
111.777,98.4116,24.0195,-24.3061,34.9945101806,0.998797,719.53622225,853,853,468.907095601,261.548258717,629.304504601,937.656813793,185.268682008,24.0308368315,0.69920206399,24.0204547068,24.0387,1.98461,2659.85444077,12.3343350089
111.837,98.4629,23.9683,-24.2607,83.054682029,0.99855,430.599693461,854,854,215.099824339,155.013303243,783.378377619,1167.48694982,161.543336109,23.9860169567,0.734686263795,23.9719365871,23.9894,2.29286,2445.47860423,33.148068793
111.929,98.4399,23.9929,-24.2777,50.5088649011,0.998808,525.270430692,855,855,347.580133951,167.508277616,733.997522456,655.526270605,106.643636485,24.0072817409,0.706413693824,23.9925764842,24.0157,2.07389,2945.94368889,69.2081578122
111.989,98.4781,24.0455,-24.3282,-14.7122098806,0.99878,767.202198669,856,856,266.794032935,242.298640121,637.757707662,798.239578797,98.4133502438,24.0638386067,0.702378570292,24.0472518308,24.0667,1.91897,2675.72077579,44.4772238095
112.026,98.494,24.0056,-24.286,29.1090010934,0.998473,776.582957013,857,857,225.237577724,258.598992458,640.365422031,512.036799361,79.9923086598,24.0231050396,0.71509005748,24.0086570226,24.0274,2.1564,2251.18007727,3.00040746123
112.085,98.4915,23.9835,-24.2837,42.6743649323,0.998707,1323.8402751,858,858,282.455007176,427.708455384,826.698754777,768.383916262,146.43810321,23.9957277628,0.728566549112,23.9838158581,24.0044,2.28677,3660.31175564,40.6580912
112.128,98.5575,24.0739,-24.379,37.4818726451,0.998771,1007.7066161,859,859,433.356667645,373.319326398,963.889701321,1198.36466646,127.802545963,24.0862781135,0.7284140641,24.0740085882,24.0932,2.35459,3143.23957389,8.7826038463
112.181,98.582,24.0131,-24.3274,26.8660495432,0.99877,653.231436658,860,860,323.612424529,215.335408271,1040.21840779,833.707347394,122.664841981,24.0262347721,0.705846341191,24.0143571354,24.0329,2.06284,3744.19305791,1.84849667477
112.217,98.6954,24.0769,-24.3682,238.461918009,0.998829,1014.49055705,861,861,441.432713536,333.344671211,1024.20600801,1471.91157737,214.994286784,24.0912160406,0.718112744688,24.0778372581,24.1003,2.12792,3633.40472651,129.926530467
112.288,98.7198,24.1093,-24.4061,254.941622637,0.99852,1296.44208429,862,862,329.522102058,414.226363358,754.178965839,1265.0597137,164.625453394,24.1240860675,0.709335935315,24.1115641491,24.1257,2.16443,2936.03581886,17.8147091165
112.324,98.7931,24.1301,-24.4143,354.586970374,0.999042,1521.17081845,863,863,344.735513925,541.210019231,866.393136844,1235.17791546,217.58041084,24.1471398961,0.706963206759,24.1328036897,24.1518,2.20004,3434.01349585,17.1220164051
112.446,98.8296,24.1421,-24.4144,109.760022688,0.998759,734.852799003,864,864,341.225098356,271.718484221,699.500220704,1205.42587289,194.564795351,24.155297336,0.693901058447,24.1431892113,24.161,2.01841,2729.98316786,20.0791836595
112.49,98.8605,24.0831,-24.3571,260.553949143,0.998396,863.850698482,865,865,309.036011514,278.178427047,521.476317465,992.648490561,182.601343141,24.0984259359,0.708250468471,24.0845411217,24.1014,2.14325,2371.65316871,44.7823358885
112.555,98.9288,24.0548,-24.3448,209.941363278,0.998838,1028.66899652,866,866,572.109608817,403.249676547,951.614498477,1654.84710362,206.728107941,24.0719892944,0.737396562769,24.0555548014,24.0785,2.46317,3813.57089028,35.2041237627
112.564,98.9639,24.1377,-24.4257,19.3733497101,0.998609,1064.18406331,867,867,609.937334074,318.940047439,1257.98937771,1266.99965973,144.513247177,24.1526601026,0.69809648055,24.1390131091,24.1594,1.95182,3714.30382824,167.417260342
112.605,99.0109,24.1162,-24.3942,20.1906310656,0.998835,1310.11662421,868,868,622.390778492,535.173809544,710.867178665,418.965531909,78.0151036867,24.1299630035,0.711894393292,24.1176562853,24.1372,2.11874,2452.9704289,4.86495993507
112.664,99.0672,24.137,-24.4087,7.35116426721,0.998523,608.06392724,869,869,154.687599231,229.767610416,1315.14064107,1053.44834103,97.7422302697,24.1564093946,0.680758483464,24.1373176602,24.1638,1.71313,3104.7045551,6.4134033179
112.69,99.1704,24.1238,-24.4029,601.717694442,0.998853,1961.22544276,870,870,500.809430941,609.377534547,816.26573766,2442.72795413,229.087269171,24.1406042098,0.700362296844,24.1265375609,24.1444,1.9741,3148.41374614,7.99820563664
112.757,99.1892,24.2176,-24.4807,413.5468484,0.998695,547.401729729,871,871,234.830707907,222.421914879,1160.27624103,1939.16836796,220.238675333,24.2319852823,0.724622277738,24.2192030852,24.237,2.15143,3635.04673465,48.0201324432
112.856,99.2028,24.0748,-24.3653,490.796133384,0.998453,2409.7719823,872,872,758.675469329,773.497483469,953.450588509,2117.48729157,211.535940109,24.0920851051,0.737814557853,24.0766935938,24.0985,2.34248,3247.61046806,165.6793889
112.936,99.2485,24.1782,-24.4539,20.6339579385,0.998524,1585.69763325,873,873,717.515217872,591.754898363,1085.44746154,1706.41337488,119.808250534,24.1955987275,0.722318741709,24.1795478231,24.2006,2.25917,3279.63609162,114.137599548
112.984,99.306,24.2071,-24.494,614.866183533,0.998675,1601.75222349,874,874,421.922964757,681.35573589,1034.91412917,1893.49980918,193.7373448,24.2255250776,0.719513188839,24.2082332575,24.2322,2.19779,3393.32210934,9.664614079
113.027,99.3598,24.1939,-24.4761,30.959232132,0.998751,886.448201347,875,875,461.44143223,291.5643137,828.463125943,2682.12443209,186.77857934,24.2128193231,0.721532263851,24.1952164536,24.2155,2.16043,3296.58821925,110.496248214
113.064,99.4004,24.1826,-24.4531,323.453733669,0.998645,1085.70566727,876,876,538.075687189,419.564554555,1119.5926075,1988.45104766,190.472409451,24.1990963766,0.712274855436,24.1842409667,24.2055,2.08498,3325.18225591,-15.7064338594
113.115,99.4799,24.2159,-24.4937,181.692319593,0.998646,1108.86224834,877,877,428.324840267,482.098095303,1274.09372889,2420.21463626,194.242657718,24.2317841092,0.684043378781,24.2163514868,24.2364,1.86289,3869.21000576,52.2862130753
113.179,99.5397,24.1626,-24.4473,865.77626761,0.998344,1663.91120822,878,878,1424.1041198,239.807088422,709.060242421,1768.63222095,181.432427028,24.1857686505,0.715263422006,24.1644289053,24.1901,2.07407,2904.92521564,1184.29703138
113.228,99.5523,24.1411,-24.4259,393.470868062,0.998732,1184.54580014,879,879,845.907042425,240.569984181,1299.63514955,2508.07722911,214.29926501,24.1637191582,0.729872641609,24.141924175,24.1685,2.26486,3778.85489664,648.237711848
113.282,99.5848,24.1868,-24.4708,107.89725987,0.998321,465.964630261,880,880,465.964630261,0.0,1026.71399097,2270.6248793,160.358520614,24.2120487971,0.729045976655,24.1892857751,24.2163,2.30362,3421.68425664,465.964630261
113.348,99.6632,24.2247,-24.5196,27.921272731,0.999113,3230.21729098,881,881,3230.21729098,0.0,1262.44286637,2018.0325491,216.419090763,24.2451148364,0.715017255089,24.2260052021,24.2501,2.08865,3804.53272637,3230.21729098
113.394,99.7287,24.23,-24.5214,78.1976326274,0.998793,2555.1182483,882,882,1334.39349011,919.603025492,1094.50685579,1355.83420198,140.118877549,24.2515484485,0.720899422009,24.2307907911,24.2548,2.20771,2985.10080747,335.601084755
113.421,99.7617,24.2369,-24.5141,81.7139221314,0.998917,1208.57898942,883,883,581.980684019,412.523740728,570.903096685,902.424306806,157.989595839,24.2618414953,0.727611250527,24.2394078184,24.2674,2.3791,2553.71159085,0.116939405494
113.479,99.8369,24.2339,-24.5149,162.402515592,0.999036,766.961502606,884,884,469.142581817,174.238576823,606.20221369,1170.63180061,179.15833616,24.2563455017,0.721899934219,24.2352599821,24.2601,2.1274,2667.26790766,253.116623418
113.5,99.9066,24.2409,-24.5422,74.2600181662,0.998701,572.300284831,885,885,306.14814836,142.168834563,785.584408638,1016.92844847,138.365594642,24.2672089641,0.725348335931,24.2424622425,24.2731,2.15677,3180.12880305,193.370897456
113.564,99.9624,24.3423,-24.6358,109.231804132,0.998771,716.786400725,886,886,421.912930626,223.887676909,1005.76142866,1276.46973368,151.609846362,24.36749178,0.726624037966,24.3443617989,24.371,2.25889,3355.75730135,12.6299138658
113.579,99.9986,24.3042,-24.5862,51.6909647049,0.998318,2290.04918436,887,887,799.60768358,1053.95364684,512.010685644,487.05109608,85.2303709556,24.328095167,0.703913380356,24.3048152788,24.3339,2.00528,2369.63728919,41.5209282175
113.632,100.065,24.3254,-24.6058,659.603906984,0.999081,972.57798166,888,888,440.173481571,419.626524524,861.006457762,2051.93142218,188.104073931,24.3476897572,0.725628177291,24.3256974265,24.3557,2.20258,3761.77719814,19.0135194633
113.681,100.116,24.2723,-24.5483,66.0406268507,0.998812,810.583969246,889,889,455.966622837,302.37831195,951.964639005,1306.87845474,152.768992666,24.2992721006,0.741436949821,24.2752705584,24.3056,2.34096,3310.65344535,20.5857383626
113.741,100.139,24.3021,-24.587,25.3323005026,0.998944,1620.13217075,890,890,445.340278132,594.974597813,461.594905049,656.601039433,167.712469161,24.3270888354,0.710367956918,24.3023741307,24.3334,1.95827,1642.41178008,1.67741923239
113.804,100.231,24.1995,-24.4793,239.812810877,0.998621,1326.29122837,891,891,634.014159114,452.675215606,273.055613112,653.758095803,203.257277912,24.2257949206,0.721887982394,24.2017531963,24.2311,2.25839,1456.14657038,97.2919953772
113.827,100.234,24.3243,-24.6043,119.065729538,0.999144,1200.85789883,892,892,399.671810869,394.071865139,539.910698217,781.597773485,198.31266712,24.3449408954,0.711052129151,24.3244599478,24.3521,2.07448,2743.63245582,4.33294672649
113.893,100.314,24.3481,-24.6267,407.895412894,0.998925,709.455534469,893,893,387.724877353,263.743268955,898.994540755,1544.14796784,213.049718205,24.371952591,0.72541116703,24.3501851925,24.3754,2.1119,3806.54714142,37.5615734043
113.949,100.341,24.3153,-24.6071,189.025256747,0.998705,827.272300069,894,894,270.970531194,259.635162144,1168.68753777,2099.80795773,206.289602253,24.3388588153,0.701792482892,24.3177214731,24.3438,1.88654,3557.22141271,8.63065979409
113.982,100.365,24.3206,-24.6126,546.909398247,0.998637,684.85631685,895,895,266.030782812,300.368955294,900.231826865,2715.61516678,222.702000062,24.3416923796,0.707836386921,24.3193823276,24.3511,1.99469,3725.99092158,-4.79161687686
114.063,100.421,24.3287,-24.619,133.425906342,0.99812,2517.88734058,896,896,1339.5235206,1051.34289511,1141.66058743,1979.90876304,157.518034202,24.3539738576,0.727993320016,24.3329031461,24.356,2.2494,3560.00043007,81.3874843868
114.088,100.454,24.4238,-24.7186,111.982131532,0.998219,939.244830587,897,897,292.564832361,334.493892773,1147.10062896,1504.65992658,154.627525418,24.4432742783,0.717551790555,24.4226927734,24.4506,2.08844,3416.28531195,26.6721073112
114.152,100.507,24.3871,-24.6763,261.759490356,0.998469,1491.02033705,898,898,581.493589611,549.172452345,1219.22101671,1879.51371238,207.544025066,24.4091988892,0.730822916198,24.3895713216,24.414,2.32712,3626.48972426,96.8730855755
114.203,100.534,24.4128,-24.6966,882.644186713,0.998827,1090.16423286,899,899,892.585573071,165.782077067,983.216355727,2357.64351532,208.324466609,24.4382167388,0.717746328105,24.4155584757,24.4381,2.09922,3939.70673929,684.491391906
114.27,100.607,24.4408,-24.7489,649.975451999,0.998913,939.114072135,900,900,513.598649999,425.515422136,810.67283262,2142.20353726,220.38300217,24.4626881873,0.73801646388,24.4411146973,24.4701,2.43231,3341.62012703,88.0832278633
114.334,100.676,24.4373,-24.729,1055.53294126,0.998747,2263.50553098,901,901,2263.50553098,0.0,690.381733663,2353.01857267,192.820686626,24.4595947137,0.726781476879,24.4406251573,24.4605,2.13966,3512.6932819,2263.50553098
114.407,100.725,24.5573,-24.8391,214.775601833,0.998844,2323.0378355,902,902,2238.60199191,84.4358435929,827.315742249,1374.22568258,144.349441609,24.5765896853,0.721653081182,24.5602401073,24.581,2.1711,2749.61736395,2154.16614831
