AverageAbsQ,AveragePolicySurr,AverageReturn,AverageAbsQYDiff,MinReturn,MinEsReturn,AverageDiscountedReturn,Epoch,AverageAction,QFunRegParamNorm,PolicyRegParamNorm,MaxReturn,StdEsReturn,AverageEsReturn,AverageY,AverageAbsY,AverageQ,Iteration,MaxEsReturn,AverageQLoss,StdReturn
57701.4,-62716.1,1000.0,1203.47260947,1000.0,3.0,99.9956828753,3498,0.251599,2050.66,338.863,1000.0,14.022716847,13.3461538462,57616.1510323,57627.4682184,57617.9,3498,63.0,1.69924e+07,0.0
57644.0,-62787.8,1000.0,1160.11271242,1000.0,3.0,99.9956828753,3499,0.201703,2051.32,338.941,1000.0,13.7041152852,13.6216216216,57559.7169084,57572.78456,57558.9,3499,83.0,1.6081e+07,0.0
57649.5,-62780.3,1000.0,1158.60173331,1000.0,3.0,99.9956828753,3500,0.162922,2052.06,339.018,1000.0,17.7366267648,15.3230769231,57566.9260054,57578.3350767,57563.1,3500,87.0,1.57284e+07,0.0
58043.9,-63029.8,1000.0,1152.38237393,1000.0,3.0,99.9956828753,3501,0.212456,2052.78,339.085,1000.0,14.4606025491,13.7123287671,57957.8659939,57970.7657987,57956.3,3501,99.0,1.61376e+07,0.0
57920.5,-62989.6,1000.0,1135.64780728,1000.0,3.0,99.9956828753,3502,0.196202,2053.47,339.183,1000.0,13.61827229,14.223880597,57831.8586,57844.4993328,57832.1,3502,64.0,1.52718e+07,0.0
58082.9,-63093.1,1000.0,1185.19053862,1000.0,3.0,99.9956828753,3503,0.216521,2054.13,339.255,1000.0,14.866964382,15.9393939394,57989.1943461,58003.4568263,57989.2,3503,66.0,1.65461e+07,0.0
57993.6,-63025.0,1000.0,1159.27432915,1000.0,2.0,99.9956828753,3504,0.224121,2054.79,339.377,1000.0,14.4258100116,14.9545454545,57905.012048,57919.6924197,57904.0,3504,74.0,1.60643e+07,0.0
58090.5,-63151.8,1000.0,1175.11957575,1000.0,3.0,99.9956828753,3505,0.256949,2055.48,339.457,1000.0,17.7695133852,16.0793650794,57997.1439894,58012.1340843,57996.1,3505,121.0,1.65019e+07,0.0
58078.5,-63122.7,1000.0,1178.75099706,1000.0,3.0,99.9956828753,3506,0.218004,2056.05,339.518,1000.0,15.3849293604,14.696969697,57980.8660976,57997.896382,57980.8,3506,90.0,1.64292e+07,0.0
58096.2,-63191.9,732.357142857,1165.54593362,182.0,3.0,97.8980666994,3507,0.274632,2056.63,339.605,1000.0,12.9258703769,15.875,58003.3327185,58019.9521355,58001.5,3507,54.0,1.63026e+07,296.988601788
58198.7,-63275.8,1000.0,1161.51220453,1000.0,3.0,99.9956828753,3508,0.25733,2057.31,339.705,1000.0,9.94960532102,12.0731707317,58105.9115271,58124.5934709,58105.3,3508,49.0,1.53214e+07,0.0
58082.3,-63222.1,1000.0,1184.39593133,1000.0,3.0,99.9956828753,3509,0.21864,2058.09,339.783,1000.0,13.0443994929,14.9264705882,57987.5511389,58007.4212951,57985.0,3509,61.0,1.68025e+07,0.0
58182.6,-63351.3,1000.0,1146.21116532,1000.0,3.0,99.9956828753,3510,0.21448,2058.77,339.86,1000.0,10.7886650758,11.8,58092.6867971,58108.0923592,58093.1,3510,58.0,1.56367e+07,0.0
58354.8,-63462.2,1000.0,1170.41815238,1000.0,3.0,99.9956828753,3511,0.188654,2059.46,339.901,1000.0,10.7328674847,14.0,58260.7709275,58277.2076543,58262.2,3511,45.0,1.59833e+07,0.0
58514.4,-63559.8,1000.0,1191.33898417,1000.0,2.0,99.9956828753,3512,0.120405,2060.17,339.983,1000.0,13.2335457144,15.873015873,58428.7956751,58442.2498345,58426.6,3512,67.0,1.69785e+07,0.0
58322.4,-63427.3,1000.0,1192.90642082,1000.0,2.0,99.9956828753,3513,0.188745,2060.88,340.01,1000.0,21.4859450184,20.75,58236.1178114,58250.5953711,58236.4,3513,107.0,1.74745e+07,0.0
58498.9,-63503.7,853.166666667,1167.4000696,286.0,4.0,99.4954352889,3514,0.328339,2061.55,340.104,1000.0,14.6154776989,17.4210526316,58414.636739,58426.7912305,58414.0,3514,74.0,1.66917e+07,215.038691609
58554.5,-63606.4,1000.0,1148.95635224,1000.0,4.0,99.9956828753,3515,0.202069,2062.34,340.161,1000.0,10.8357319059,15.65625,58464.6124113,58477.4555825,58465.3,3515,46.0,1.52186e+07,0.0
58385.2,-63564.8,1000.0,1193.89711108,1000.0,4.0,99.9956828753,3516,0.172471,2063.02,340.239,1000.0,21.7937479916,25.9210526316,58294.4794787,58306.3321822,58291.1,3516,106.0,1.67226e+07,0.0
58431.8,-63624.5,1000.0,1210.83137199,1000.0,3.0,99.9956828753,3517,0.181495,2063.69,340.282,1000.0,14.5875267681,17.8947368421,58340.7175997,58352.0171815,58342.7,3517,74.0,1.65145e+07,0.0
58558.5,-63667.1,1000.0,1175.94221491,1000.0,3.0,99.9956828753,3518,0.220976,2064.37,340.353,1000.0,11.9400743795,13.4054054054,58471.0463297,58482.2804507,58469.7,3518,58.0,1.59488e+07,0.0
58703.3,-63734.7,1000.0,1167.37832487,1000.0,3.0,99.9956828753,3519,0.198636,2065.14,340.402,1000.0,13.8579081077,17.3103448276,58620.0216972,58632.859447,58618.6,3519,77.0,1.63255e+07,0.0
58841.8,-63946.6,1000.0,1151.90167867,1000.0,4.0,99.9956828753,3520,0.178964,2065.8,340.458,1000.0,13.3189014598,15.3384615385,58758.7588595,58767.9292025,58757.4,3520,82.0,1.57065e+07,0.0
58715.1,-63878.9,1000.0,1217.78610444,1000.0,3.0,99.9956828753,3521,0.179441,2066.48,340.493,1000.0,13.4680946967,18.5925925926,58621.541289,58631.2610963,58621.5,3521,76.0,1.75516e+07,0.0
58889.8,-64070.1,1000.0,1207.63145666,1000.0,3.0,99.9956828753,3522,0.187933,2067.15,340.556,1000.0,13.4424039834,15.3846153846,58798.8454731,58811.4910812,58797.5,3522,73.0,1.71346e+07,0.0
58863.5,-64058.3,1000.0,1206.21196618,1000.0,3.0,99.9956828753,3523,0.166566,2067.83,340.617,1000.0,12.9936353198,14.75,58774.4021372,58786.16211,58772.0,3523,79.0,1.75472e+07,0.0
59044.4,-64178.7,1000.0,1185.61530376,1000.0,3.0,99.9956828753,3524,0.168399,2068.56,340.735,1000.0,10.243330448,14.2985074627,58954.6743781,58965.0310403,58953.6,3524,49.0,1.626e+07,0.0
59090.4,-64141.5,1000.0,1172.28178205,1000.0,3.0,99.9956828753,3525,0.17138,2069.22,340.804,1000.0,11.6569317563,15.0,59005.8495431,59016.2734018,59003.5,3525,50.0,1.62034e+07,0.0
59084.9,-64241.9,1000.0,1196.31721091,1000.0,3.0,99.9956828753,3526,0.149063,2069.88,340.88,1000.0,10.4705710037,13.9,58989.6274409,59001.6354765,58989.0,3526,57.0,1.66575e+07,0.0
59200.3,-64250.6,1000.0,1202.53298262,1000.0,3.0,99.9956828753,3527,0.160028,2070.53,340.967,1000.0,20.8680149617,20.2352941176,59113.8536088,59125.0506683,59108.0,3527,133.0,1.6648e+07,0.0
59279.8,-64450.6,1000.0,1212.4240376,1000.0,4.0,99.9956828753,3528,0.143317,2071.23,341.057,1000.0,12.5322143488,15.421875,59199.8803532,59211.2211741,59196.3,3528,53.0,1.76501e+07,0.0
59269.4,-64369.3,1000.0,1188.55768546,1000.0,3.0,99.9956828753,3529,0.219965,2071.92,341.137,1000.0,12.4884279769,16.85,59177.3952342,59188.1142208,59180.8,3529,69.0,1.6758e+07,0.0
59622.9,-64690.3,1000.0,1201.06251365,1000.0,4.0,99.9956828753,3530,0.143463,2072.59,341.218,1000.0,14.9806923521,16.9491525424,59540.0183545,59551.6769772,59542.5,3530,88.0,1.71129e+07,0.0
59459.3,-64641.0,1000.0,1179.03608294,1000.0,3.0,99.9956828753,3531,0.181659,2073.26,341.291,1000.0,10.3808654198,15.3384615385,59375.6155634,59385.0257031,59370.1,3531,50.0,1.61577e+07,0.0
59431.5,-64593.3,1000.0,1229.06470698,1000.0,3.0,99.9956828753,3532,0.119663,2073.96,341.368,1000.0,11.7903444488,16.5666666667,59340.4116065,59353.2544481,59340.2,3532,52.0,1.83077e+07,0.0
59617.4,-64718.9,1000.0,1201.2734492,1000.0,3.0,99.9956828753,3533,0.156624,2074.67,341.468,1000.0,11.3163137512,15.1428571429,59529.2559141,59540.6237736,59527.8,3533,55.0,1.6965e+07,0.0
59421.9,-64667.2,1000.0,1190.95427328,1000.0,4.0,99.9956828753,3534,0.230516,2075.29,341.547,1000.0,13.9652311378,17.2950819672,59331.5711491,59347.1779315,59328.9,3534,65.0,1.62932e+07,0.0
59598.5,-64824.4,1000.0,1198.36294763,1000.0,3.0,99.9956828753,3535,0.141113,2075.94,341.566,1000.0,10.5657031399,15.4769230769,59510.4886797,59520.7776501,59508.8,3535,58.0,1.75206e+07,0.0
59598.6,-64818.7,1000.0,1193.85631434,1000.0,3.0,99.9956828753,3536,0.128634,2076.63,341.656,1000.0,13.0301266173,13.5068493151,59511.0753398,59522.8943886,59512.1,3536,68.0,1.70691e+07,0.0
59798.6,-64999.1,1000.0,1198.24862576,1000.0,3.0,99.9956828753,3537,0.131326,2077.34,341.722,1000.0,12.3042195955,12.7948717949,59713.2150722,59723.9137397,59714.0,3537,84.0,1.68259e+07,0.0
59856.9,-64995.4,1000.0,1219.83066463,1000.0,3.0,99.9956828753,3538,0.160323,2078.1,341.815,1000.0,12.7680345374,13.9315068493,59765.7001017,59777.2510079,59763.5,3538,60.0,1.77636e+07,0.0
59813.3,-64992.0,1000.0,1195.12242218,1000.0,3.0,99.9956828753,3539,0.139673,2078.79,341.882,1000.0,14.3352631797,14.9848484848,59730.5293387,59740.2116657,59728.4,3539,62.0,1.73363e+07,0.0
59799.5,-65069.7,1000.0,1216.83220135,1000.0,3.0,99.9956828753,3540,0.150382,2079.5,341.97,1000.0,14.768247564,14.671641791,59715.1355618,59728.1745378,59710.7,3540,58.0,1.78643e+07,0.0
59894.9,-65127.8,1000.0,1214.71061387,1000.0,3.0,99.9956828753,3541,0.138481,2080.09,342.047,1000.0,16.4449953354,17.3620689655,59805.1181428,59816.1658673,59805.9,3541,75.0,1.73434e+07,0.0
60012.4,-65210.6,1000.0,1190.37159484,1000.0,3.0,99.9956828753,3542,0.12837,2080.78,342.153,1000.0,19.5648849274,20.9166666667,59925.1948601,59938.0223528,59924.2,3542,82.0,1.72009e+07,0.0
59891.6,-65126.5,1000.0,1203.87713666,1000.0,3.0,99.9956828753,3543,0.156239,2081.42,342.285,1000.0,12.0586927569,15.4153846154,59800.9397359,59814.0234002,59800.6,3543,59.0,1.7502e+07,0.0
59872.6,-65119.6,1000.0,1222.53776441,1000.0,3.0,99.9956828753,3544,0.177705,2082.18,342.312,1000.0,13.5644500081,18.9245283019,59786.6699595,59798.9887897,59785.4,3544,69.0,1.8033e+07,0.0
60135.3,-65316.1,1000.0,1185.00353171,1000.0,3.0,99.9956828753,3545,0.189963,2082.84,342.401,1000.0,18.16283004,22.0222222222,60049.3478741,60061.2100938,60048.1,3545,97.0,1.63015e+07,0.0
59933.8,-65199.9,1000.0,1245.47786762,1000.0,3.0,99.9956828753,3546,0.160133,2083.53,342.436,1000.0,17.0891903864,17.5517241379,59845.9261144,59858.3335437,59848.0,3546,81.0,1.81297e+07,0.0
60021.3,-65286.0,1000.0,1218.25465591,1000.0,3.0,99.9956828753,3547,0.13943,2084.18,342.514,1000.0,13.2086249639,15.46875,59930.2396731,59941.2315223,59928.6,3547,78.0,1.78756e+07,0.0
60266.9,-65486.7,1000.0,1164.01984873,1000.0,3.0,99.9956828753,3548,0.195417,2084.77,342.609,1000.0,12.0661378419,21.1304347826,60185.2556912,60194.6006346,60186.3,3548,55.0,1.62722e+07,0.0
60214.6,-65448.8,1000.0,1188.80623399,1000.0,3.0,99.9956828753,3549,0.175383,2085.51,342.665,1000.0,13.0805978769,16.2380952381,60132.1571351,60142.0347837,60130.7,3549,86.0,1.64096e+07,0.0
60288.8,-65606.7,1000.0,1192.54865343,1000.0,3.0,99.9956828753,3550,0.160958,2086.18,342.736,1000.0,12.6283291544,14.8970588235,60199.6810079,60209.034109,60197.4,3550,77.0,1.55455e+07,0.0
60231.4,-65482.3,1000.0,1201.08880232,1000.0,3.0,99.9956828753,3551,0.135139,2086.86,342.828,1000.0,14.6967400013,16.65,60135.4826449,60146.2072976,60138.5,3551,64.0,1.83385e+07,0.0
60302.2,-65589.6,1000.0,1198.86311028,1000.0,3.0,99.9956828753,3552,0.156466,2087.52,342.906,1000.0,16.9316174485,18.2181818182,60212.9240017,60223.9193123,60210.7,3552,99.0,1.68407e+07,0.0
60491.1,-65721.9,1000.0,1214.16810239,1000.0,3.0,99.9956828753,3553,0.194079,2088.19,342.969,1000.0,11.8468113337,17.2857142857,60406.399023,60416.2061284,60404.3,3553,54.0,1.7885e+07,0.0
60333.9,-65639.0,1000.0,1239.69626379,1000.0,3.0,99.9956828753,3554,0.182887,2088.81,343.009,1000.0,13.0391674246,16.4754098361,60246.4759283,60255.6012114,60246.6,3554,81.0,1.85431e+07,0.0
60560.8,-65781.4,1000.0,1216.55313132,1000.0,4.0,99.9956828753,3555,0.204494,2089.45,343.04,1000.0,12.1059816991,15.7538461538,60466.0657448,60475.8300179,60464.3,3555,47.0,1.75451e+07,0.0
60584.4,-65888.2,1000.0,1201.86812936,1000.0,3.0,99.9956828753,3556,0.219777,2090.12,343.1,1000.0,14.1203986178,17.649122807,60499.5115242,60509.7108164,60499.7,3556,64.0,1.66014e+07,0.0
60676.2,-65847.3,1000.0,1218.83756862,1000.0,3.0,99.9956828753,3557,0.16605,2090.83,343.209,1000.0,13.2992376557,16.6166666667,60587.8477336,60600.7308385,60586.4,3557,61.0,1.78119e+07,0.0
60693.6,-65898.6,1000.0,1214.14543887,1000.0,4.0,99.9956828753,3558,0.170345,2091.53,343.275,1000.0,14.489883739,19.25,60610.2162579,60621.9092453,60606.0,3558,70.0,1.6892e+07,0.0
60706.1,-65957.5,1000.0,1187.80903188,1000.0,3.0,99.9956828753,3559,0.14712,2092.25,343.312,1000.0,17.1847156599,20.306122449,60617.8265259,60630.7703692,60616.9,3559,81.0,1.67076e+07,0.0
60773.2,-66000.4,1000.0,1218.96361622,1000.0,3.0,99.9956828753,3560,0.136968,2092.98,343.375,1000.0,18.7796302774,21.4680851064,60680.6758722,60695.2594906,60678.7,3560,96.0,1.79857e+07,0.0
60837.1,-66110.1,1000.0,1245.69767861,1000.0,2.0,99.9956828753,3561,0.166489,2093.63,343.438,1000.0,12.3871065988,14.8507462687,60744.9973666,60759.1179268,60744.9,3561,67.0,1.86478e+07,0.0
60985.8,-66258.3,1000.0,1204.98791814,1000.0,3.0,99.9956828753,3562,0.134176,2094.31,343.507,1000.0,14.8222834335,16.8305084746,60893.5585628,60911.3790016,60890.8,3562,87.0,1.71006e+07,0.0
60933.0,-66192.6,1000.0,1233.06235455,1000.0,3.0,99.9956828753,3563,0.127936,2095.04,343.585,1000.0,12.2707171543,16.2419354839,60830.3378864,60848.7612618,60830.4,3563,60.0,1.85818e+07,0.0
61154.1,-66352.8,1000.0,1190.6934184,1000.0,3.0,99.9956828753,3564,0.167017,2095.77,343.664,1000.0,12.5101969325,16.6271186441,61051.385181,61071.1961705,61051.5,3564,58.0,1.64271e+07,0.0
60879.9,-66202.8,1000.0,1228.77636768,1000.0,3.0,99.9956828753,3565,0.183934,2096.47,343.719,1000.0,14.4427599846,21.1041666667,60776.1602019,60800.1680555,60775.8,3565,63.0,1.77999e+07,0.0
61261.1,-66543.5,1000.0,1236.43451724,1000.0,4.0,99.9956828753,3566,0.184013,2097.13,343.814,1000.0,13.4162353848,18.3090909091,61159.5967376,61180.6834985,61158.8,3566,60.0,1.84681e+07,0.0
61173.3,-66494.3,1000.0,1208.60803993,1000.0,4.0,99.9956828753,3567,0.183348,2097.83,343.883,1000.0,20.2782296373,19.9583333333,61079.0426023,61097.9891552,61076.4,3567,111.0,1.75643e+07,0.0
61242.2,-66589.3,1000.0,1273.30082095,1000.0,3.0,99.9956828753,3568,0.1396,2098.57,343.971,1000.0,21.8447867235,22.6086956522,61138.3731256,61156.6068386,61138.6,3568,110.0,1.9245e+07,0.0
61245.2,-66549.3,1000.0,1247.31865685,1000.0,3.0,99.9956828753,3569,0.161308,2099.3,344.055,1000.0,11.9243116776,15.671875,61146.0684893,61165.872653,61145.0,3569,51.0,1.80194e+07,0.0
61350.3,-66782.8,1000.0,1220.16879723,1000.0,3.0,99.9956828753,3570,0.172238,2100.04,344.129,1000.0,14.2783967899,16.2131147541,61251.6018074,61271.3916217,61253.8,3570,60.0,1.81114e+07,0.0
61482.5,-66741.7,1000.0,1231.3104268,1000.0,3.0,99.9956828753,3571,0.140431,2100.75,344.216,1000.0,12.0822528253,16.55,61390.5965583,61409.5336418,61384.3,3571,57.0,1.85265e+07,0.0
61342.0,-66831.4,1000.0,1276.48735341,1000.0,3.0,99.9956828753,3572,0.224745,2101.42,344.301,1000.0,11.1981493461,16.2459016393,61239.221256,61259.875036,61240.3,3572,65.0,1.96978e+07,0.0
61549.0,-66957.6,1000.0,1234.68352475,1000.0,3.0,99.9956828753,3573,0.180733,2102.12,344.406,1000.0,11.3736155579,15.984375,61454.0723983,61470.4557668,61449.4,3573,47.0,1.76048e+07,0.0
61649.1,-66993.1,1000.0,1200.69086973,1000.0,3.0,99.9956828753,3574,0.17901,2102.82,344.506,1000.0,19.6493000015,21.7608695652,61559.2304172,61576.9902728,61558.4,3574,84.0,1.71941e+07,0.0
61767.4,-67084.1,1000.0,1255.49844579,1000.0,3.0,99.9956828753,3575,0.239655,2103.67,344.575,1000.0,17.9915866472,17.2909090909,61669.5579325,61688.5984629,61672.8,3575,99.0,1.85068e+07,0.0
61639.4,-66996.7,1000.0,1226.39695386,1000.0,3.0,99.9956828753,3576,0.194725,2104.36,344.669,1000.0,12.7078225643,15.2647058824,61538.7719262,61554.4554582,61538.2,3576,65.0,1.77635e+07,0.0
61825.5,-67160.7,1000.0,1253.10624408,1000.0,3.0,99.9956828753,3577,0.212566,2105.09,344.773,1000.0,17.9820064706,19.6862745098,61727.1393053,61744.8675476,61724.5,3577,78.0,1.90171e+07,0.0
62026.7,-67413.0,1000.0,1247.65344558,1000.0,3.0,99.9956828753,3578,0.154655,2105.81,344.865,1000.0,15.4317739887,15.71875,61940.6375292,61956.3559555,61940.1,3578,81.0,1.81518e+07,0.0
61880.2,-67299.2,1000.0,1222.00293576,1000.0,3.0,99.9956828753,3579,0.174282,2106.58,344.916,1000.0,13.0782261794,13.4,61790.6543404,61803.480579,61791.3,3579,84.0,1.83229e+07,0.0
61935.0,-67365.8,1000.0,1246.28506071,1000.0,2.0,99.9956828753,3580,0.151037,2107.32,344.982,1000.0,18.7827872428,14.0985915493,61841.4094403,61858.5153381,61835.8,3580,134.0,1.8503e+07,0.0
62118.4,-67525.9,1000.0,1235.44699439,1000.0,3.0,99.9956828753,3581,0.123224,2107.99,345.049,1000.0,11.7671151945,12.4,62018.2701031,62034.026984,62021.0,3581,82.0,1.82152e+07,0.0
62122.6,-67464.5,914.727272727,1274.95372256,62.0,3.0,95.1209096574,3582,0.116999,2108.75,345.108,1000.0,16.4917581293,13.4594594595,62029.6825268,62044.0979434,62027.6,3582,123.0,1.97073e+07,269.656040476
61977.7,-67463.3,1000.0,1238.90850259,1000.0,3.0,99.9956828753,3583,0.199005,2109.47,345.182,1000.0,10.4575844729,12.5061728395,61886.1533549,61901.6019607,61882.6,3583,43.0,1.77195e+07,0.0
62190.3,-67586.7,1000.0,1228.46457294,1000.0,2.0,99.9956828753,3584,0.213516,2110.19,345.239,1000.0,12.3042195955,12.7948717949,62097.3452258,62113.7424974,62097.1,3584,54.0,1.86166e+07,0.0
62204.6,-67653.0,1000.0,1232.60491995,1000.0,3.0,99.9956828753,3585,0.173633,2110.96,345.346,1000.0,10.4580763502,13.6307692308,62115.9501035,62131.4598978,62114.2,3585,41.0,1.81634e+07,0.0
62352.3,-67716.0,1000.0,1243.78797573,1000.0,3.0,99.9956828753,3586,0.189267,2111.63,345.438,1000.0,22.9329061291,15.1643835616,62260.6647926,62275.1409352,62259.0,3586,147.0,1.84819e+07,0.0
62275.7,-67708.7,1000.0,1289.55400202,1000.0,3.0,99.9956828753,3587,0.198714,2112.31,345.54,1000.0,13.4909088731,13.4266666667,62181.7161689,62193.7783458,62183.0,3587,71.0,2.01793e+07,0.0
62358.9,-67850.7,1000.0,1241.37133963,1000.0,3.0,99.9956828753,3588,0.153587,2113.01,345.63,1000.0,15.7444315623,15.7777777778,62272.3936066,62285.1615873,62266.5,3588,76.0,1.77266e+07,0.0
62246.3,-67751.4,1000.0,1235.3324677,1000.0,3.0,99.9956828753,3589,0.156481,2113.65,345.724,1000.0,12.154982723,12.2926829268,62155.6296671,62168.0927507,62157.3,3589,70.0,1.79281e+07,0.0
62340.5,-67844.5,1000.0,1251.81566525,1000.0,2.0,99.9956828753,3590,0.157967,2114.31,345.793,1000.0,17.9486034795,18.9615384615,62255.1893041,62265.7956225,62254.7,3590,102.0,1.86238e+07,0.0
62430.0,-67849.7,1000.0,1233.3661768,1000.0,3.0,99.9956828753,3591,0.202753,2115.01,345.847,1000.0,17.7414661101,21.5319148936,62342.7223898,62351.9808126,62340.9,3591,94.0,1.77096e+07,0.0
62413.1,-67927.6,1000.0,1287.66000611,1000.0,3.0,99.9956828753,3592,0.205333,2115.69,345.966,1000.0,13.1253065967,15.8709677419,62328.8721447,62340.9735286,62325.2,3592,81.0,1.93728e+07,0.0
62474.4,-67910.2,1000.0,1260.73285,1000.0,3.0,99.9956828753,3593,0.169378,2116.37,346.053,1000.0,20.9182919403,19.1698113208,62385.7753205,62396.6912254,62383.8,3593,125.0,1.89409e+07,0.0
62709.6,-68023.2,1000.0,1229.71180027,1000.0,3.0,99.9956828753,3594,0.161619,2117.07,346.176,1000.0,13.6897356198,14.9848484848,62623.3602465,62632.8221449,62623.8,3594,87.0,1.8658e+07,0.0
62704.3,-68079.3,1000.0,1242.43800756,1000.0,3.0,99.9956828753,3595,0.170272,2117.71,346.261,1000.0,8.47305452958,14.0857142857,62617.3554977,62629.7833499,62615.3,3595,35.0,1.92685e+07,0.0
62684.2,-68100.1,1000.0,1253.81484622,1000.0,3.0,99.9956828753,3596,0.192261,2118.39,346.343,1000.0,11.39591307,14.7536231884,62595.9033714,62609.4069561,62593.8,3596,63.0,1.82746e+07,0.0
62734.4,-68161.7,1000.0,1241.16982145,1000.0,3.0,99.9956828753,3597,0.180754,2119.11,346.449,1000.0,15.2972827231,18.2592592593,62645.9083404,62656.2984863,62646.4,3597,90.0,1.86017e+07,0.0
62724.2,-68153.6,1000.0,1245.32956702,1000.0,3.0,99.9956828753,3598,0.180127,2119.73,346.55,1000.0,10.4811843133,15.640625,62634.8304762,62648.3084485,62633.7,3598,46.0,1.8958e+07,0.0
62967.7,-68443.4,1000.0,1239.29009293,1000.0,3.0,99.9956828753,3599,0.192559,2120.41,346.65,1000.0,15.5189297528,17.9298245614,62880.8384378,62891.7528715,62878.2,3599,77.0,1.9306e+07,0.0
62804.5,-68250.2,1000.0,1265.91725381,1000.0,2.0,99.9956828753,3600,0.145429,2121.11,346.752,1000.0,13.0062232849,13.6805555556,62699.3589964,62717.9447713,62702.6,3600,77.0,1.96149e+07,0.0
62864.5,-68425.2,1000.0,1268.5775075,1000.0,3.0,99.9956828753,3601,0.181758,2121.82,346.877,1000.0,19.4277221745,16.7833333333,62766.0392085,62782.9327622,62760.9,3601,116.0,1.84822e+07,0.0
62932.4,-68430.9,1000.0,1302.27013474,1000.0,3.0,99.9956828753,3602,0.146375,2122.49,347.008,1000.0,22.2126699322,16.1290322581,62834.150435,62848.1040838,62832.9,3602,126.0,2.02288e+07,0.0
63242.1,-68643.4,1000.0,1233.71358579,1000.0,2.0,99.9956828753,3603,0.198257,2123.16,347.098,1000.0,12.6913880108,13.1842105263,63147.0618175,63161.7848907,63142.1,3603,62.0,1.80858e+07,0.0
63074.4,-68591.4,1000.0,1239.7963065,1000.0,3.0,99.9956828753,3604,0.137961,2123.83,347.221,1000.0,16.2710271197,14.25,62973.5633627,62989.3578427,62974.5,3604,105.0,1.78262e+07,0.0
63229.1,-68601.9,1000.0,1228.69140916,1000.0,3.0,99.9956828753,3605,0.169224,2124.49,347.307,1000.0,15.0883181442,16.1587301587,63129.795296,63143.9560412,63132.4,3605,77.0,1.80294e+07,0.0
63010.9,-68592.0,1000.0,1267.90612306,1000.0,3.0,99.9956828753,3606,0.129529,2125.2,347.493,1000.0,18.218009784,21.6170212766,62917.6632137,62933.4088563,62915.1,3606,103.0,1.8853e+07,0.0
63146.6,-68730.3,843.916666667,1245.6176977,61.0,4.0,91.1895507845,3607,0.128144,2125.88,347.598,1000.0,13.590695831,18.8301886792,63056.1320809,63069.5941584,63054.4,3607,51.0,1.88446e+07,349.014435789
63176.9,-68722.0,1000.0,1271.13278067,1000.0,3.0,99.9956828753,3608,0.146386,2126.59,347.739,1000.0,13.9435956817,14.4927536232,63080.9468224,63093.8907653,63082.2,3608,92.0,1.99205e+07,0.0
63193.9,-68784.3,1000.0,1241.38978801,1000.0,3.0,99.9956828753,3609,0.148773,2127.16,347.835,1000.0,15.1327092382,16.6333333333,63094.4484182,63107.5607663,63094.4,3609,106.0,1.8573e+07,0.0
63206.3,-68740.3,1000.0,1222.81229247,1000.0,4.0,99.9956828753,3610,0.164171,2127.81,347.935,1000.0,13.0092116226,16.0754716981,63111.9991665,63126.0124916,63111.2,3610,89.0,1.76454e+07,0.0
63467.8,-68995.2,1000.0,1271.47788765,1000.0,4.0,99.9956828753,3611,0.179378,2128.51,347.996,1000.0,21.7812036704,19.25,63376.4146584,63389.6320982,63375.2,3611,157.0,1.97665e+07,0.0
63519.7,-69009.9,1000.0,1270.31093595,1000.0,2.0,99.9956828753,3612,0.154998,2129.22,348.118,1000.0,9.79322873349,14.8656716418,63425.8514845,63438.2678407,63422.9,3612,45.0,1.97808e+07,0.0
63470.9,-68940.3,1000.0,1276.96999054,1000.0,4.0,99.9956828753,3613,0.191101,2129.85,348.217,1000.0,11.9682910323,15.296875,63380.4874897,63391.7600315,63378.8,3613,72.0,1.98855e+07,0.0
63557.3,-69157.6,1000.0,1280.0618929,1000.0,3.0,99.9956828753,3614,0.152926,2130.54,348.322,1000.0,12.0162500931,15.3939393939,63459.4036817,63470.4003586,63460.9,3614,65.0,1.98336e+07,0.0
63696.6,-69237.2,1000.0,1260.52947982,1000.0,3.0,99.9956828753,3615,0.13574,2131.23,348.395,1000.0,15.126551415,17.6842105263,63607.9610849,63620.1166021,63608.3,3615,72.0,1.93024e+07,0.0
63673.8,-69205.9,1000.0,1267.50302034,1000.0,3.0,99.9956828753,3616,0.149349,2131.97,348.529,1000.0,15.3057231297,17.1034482759,63584.6304618,63595.649426,63577.2,3616,79.0,1.91336e+07,0.0
63571.6,-69180.3,1000.0,1277.96137013,1000.0,3.0,99.9956828753,3617,0.210103,2132.64,348.58,1000.0,14.0931326854,16.8166666667,63466.6213491,63481.4592583,63470.8,3617,62.0,1.9645e+07,0.0
63722.1,-69190.7,1000.0,1248.61045175,1000.0,2.0,99.9956828753,3618,0.196478,2133.36,348.65,1000.0,10.5340520904,15.1363636364,63622.355679,63634.9600485,63620.6,3618,46.0,1.79144e+07,0.0
64010.9,-69480.6,1000.0,1276.95156831,1000.0,3.0,99.9956828753,3619,0.187708,2134.04,348.763,1000.0,14.2292535057,15.8571428571,63925.2537692,63936.5409852,63923.1,3619,67.0,2.01037e+07,0.0
63716.6,-69396.3,1000.0,1299.07163907,1000.0,3.0,99.9956828753,3620,0.176666,2134.77,348.844,1000.0,18.7048102679,15.9677419355,63619.6643586,63632.4220059,63619.1,3620,90.0,2.05895e+07,0.0
