AverageAbsQ,AverageAbsQYDiff,AveragePolicySurr,MaxEsReturn,MaxReturn,Epoch,AverageEsReturn,StdReturn,AverageAction,StdEsReturn,AverageQLoss,AverageDiscountedReturn,PolicyRegParamNorm,MinReturn,AverageAbsY,MinEsReturn,AverageY,QFunRegParamNorm,Iteration,AverageReturn,AverageQ
429540.0,9932.77690985,-466622.0,72.0,1000.0,3084,18.1071428571,0.0,0.267983,14.8320099922,9.83772e+08,99.9956828753,394.834,1000.0,428885.948851,3.0,428808.821439,4296.83,3084,1000.0,428821.0
429040.0,9912.80464841,-466674.0,85.0,1000.0,3085,23.6666666667,0.0,0.236553,19.3767984316,1.0205e+09,99.9956828753,394.934,1000.0,428433.630806,4.0,428345.204004,4298.25,3085,1000.0,428317.0
429612.0,9830.04526466,-467161.0,143.0,1000.0,3086,17.9090909091,0.0,0.283245,22.9134916408,9.73128e+08,99.9956828753,395.003,1000.0,428978.353432,3.0,428888.30954,4299.64,3086,1000.0,428894.0
428818.0,9987.80347192,-467407.0,58.0,1000.0,3087,19.72,0.0,0.233133,14.0243217305,9.79221e+08,99.9956828753,395.097,1000.0,428166.864952,3.0,428085.599615,4301.16,3087,1000.0,428077.0
429180.0,9981.35019276,-467375.0,70.0,1000.0,3088,22.0212765957,0.0,0.220812,16.3570394264,1.00373e+09,99.9956828753,395.138,1000.0,428591.160892,3.0,428506.423804,4302.64,3088,1000.0,428473.0
429993.0,10039.7150886,-467735.0,48.0,1000.0,3089,19.4705882353,0.0,0.171032,12.5641146956,1.02992e+09,99.9956828753,395.216,1000.0,429355.337759,3.0,429249.191373,4304.04,3089,1000.0,429247.0
430518.0,10138.5400522,-467827.0,67.0,1000.0,3090,19.6470588235,0.0,0.246377,15.4333780494,1.02215e+09,99.9956828753,395.26,1000.0,429903.326778,3.0,429777.760727,4305.43,3090,1000.0,429752.0
430315.0,10082.3773387,-467573.0,85.0,1000.0,3091,24.375,0.0,0.175124,18.4847065165,1.04827e+09,99.9956828753,395.344,1000.0,429652.16717,3.0,429510.871422,4306.83,3091,1000.0,429521.0
430254.0,10072.0536602,-467867.0,113.0,1000.0,3092,25.75,0.0,0.0797782,25.6980057592,1.02171e+09,99.9956828753,395.457,1000.0,429647.843752,3.0,429498.037958,4308.22,3092,1000.0,429485.0
431694.0,10029.8021453,-468673.0,64.0,1000.0,3093,19.568627451,0.0,0.273468,14.8631072438,1.02103e+09,99.9956828753,395.57,1000.0,431062.711997,3.0,430915.073292,4309.59,3093,1000.0,430897.0
432079.0,10149.5893692,-469266.0,67.0,1000.0,3094,18.2,0.0,0.246165,14.269356869,1.02372e+09,99.9956828753,395.633,1000.0,431416.343809,3.0,431277.458897,4311.05,3094,1000.0,431271.0
430982.0,10071.9739565,-468884.0,113.0,1000.0,3095,20.2653061224,0.0,0.281978,18.6337147919,9.96537e+08,99.9956828753,395.763,1000.0,430349.26792,3.0,430240.913943,4312.43,3095,1000.0,430227.0
430797.0,10232.5806703,-468340.0,78.0,1000.0,3096,19.5294117647,0.0,0.186252,14.7838716322,1.0177e+09,99.9956828753,395.871,1000.0,430134.096038,3.0,430023.559569,4313.77,3096,1000.0,430025.0
430707.0,10170.8775401,-468217.0,96.0,1000.0,3097,21.1739130435,0.0,0.0838832,19.4246642272,1.04814e+09,99.9956828753,395.896,1000.0,430033.65587,3.0,429922.362464,4315.16,3097,1000.0,429894.0
431843.0,10042.7314864,-469255.0,50.0,1000.0,3098,15.5757575758,0.0,0.0559266,12.8970992816,9.934e+08,99.9956828753,395.976,1000.0,431206.185566,3.0,431116.960256,4316.5,3098,1000.0,431108.0
431690.0,9912.59371901,-468840.0,61.0,1000.0,3099,19.3846153846,0.0,0.298115,14.5260427219,9.59559e+08,99.9956828753,396.107,1000.0,431047.444447,4.0,430963.955228,4317.87,3099,1000.0,430961.0
431238.0,10069.7928884,-468756.0,80.0,1000.0,3100,22.1333333333,0.0,0.378,19.9528332714,1.02589e+09,99.9956828753,396.232,1000.0,430600.543671,3.0,430512.93613,4319.24,3100,1000.0,430492.0
431492.0,9983.07318863,-469285.0,94.0,1000.0,3101,22.4772727273,0.0,0.398855,17.9132868873,1.01094e+09,99.9956828753,396.364,1000.0,430824.235381,3.0,430742.770562,4320.62,3101,1000.0,430747.0
431686.0,10065.1249858,-469260.0,87.0,1000.0,3102,18.3636363636,0.0,0.270113,14.9658564574,9.96588e+08,99.9956828753,396.501,1000.0,431037.847884,3.0,430957.430426,4321.98,3102,1000.0,430950.0
431426.0,10285.8314592,-469435.0,84.0,1000.0,3103,22.0,0.0,0.286602,15.7758691926,1.03571e+09,99.9956828753,396.602,1000.0,430729.811437,4.0,430638.938896,4323.36,3103,1000.0,430638.0
432495.0,9971.3891848,-470175.0,109.0,1000.0,3104,23.3617021277,0.0,0.241893,21.4728185744,9.71558e+08,99.9956828753,396.738,1000.0,431881.625576,3.0,431803.199532,4324.7,3104,1000.0,431785.0
431915.0,10114.0386787,-469804.0,148.0,1000.0,3105,27.7647058824,0.0,0.252414,27.4580523104,9.955e+08,99.9956828753,396.829,1000.0,431271.291267,3.0,431194.095415,4326.11,3105,1000.0,431178.0
432118.0,10180.6480591,-469837.0,91.0,1000.0,3106,23.0,0.0,0.39198,22.3728731849,1.0376e+09,99.9956828753,396.927,1000.0,431495.291988,3.0,431416.26575,4327.46,3106,1000.0,431398.0
433341.0,9838.20087479,-470251.0,72.0,1000.0,3107,22.8863636364,0.0,0.22953,16.1205908829,9.62443e+08,99.9956828753,397.075,1000.0,432674.587671,3.0,432610.399976,4328.86,3107,1000.0,432602.0
433102.0,10031.4743825,-470832.0,72.0,1000.0,3108,17.2413793103,0.0,0.209897,14.9669870564,9.87706e+08,99.9956828753,397.182,1000.0,432456.428503,3.0,432374.453473,4330.29,3108,1000.0,432364.0
432812.0,10122.9426629,-470797.0,110.0,1000.0,3109,22.5217391304,0.0,0.216685,18.7497700049,1.0187e+09,99.9956828753,397.31,1000.0,432204.148397,3.0,432117.613567,4331.66,3109,1000.0,432109.0
433713.0,9890.71089188,-470884.0,74.0,1000.0,3110,20.2244897959,0.0,0.117303,17.9991669945,9.78158e+08,99.9956828753,397.422,1000.0,433110.365181,3.0,433030.967565,4332.95,3110,1000.0,433009.0
432764.0,10251.5437584,-470857.0,66.0,1000.0,3111,16.9833333333,0.0,0.147734,13.5308187319,1.03979e+09,99.9956828753,397.549,1000.0,432111.705021,4.0,432017.562915,4334.34,3111,1000.0,432022.0
434014.0,9972.42010427,-471710.0,87.0,1000.0,3112,19.3921568627,0.0,0.165103,16.7789298677,9.53551e+08,99.9956828753,397.699,1000.0,433355.423568,2.0,433271.147666,4335.68,3112,1000.0,433256.0
434013.0,10194.7435414,-471832.0,71.0,1000.0,3113,21.6956521739,0.0,0.19412,13.9687065867,1.03954e+09,99.9956828753,397.862,1000.0,433373.400039,3.0,433297.209324,4337.04,3113,1000.0,433291.0
434599.0,10131.6969667,-471512.0,64.0,1000.0,3114,19.862745098,293.098485534,0.342118,15.3393248411,1.02242e+09,97.8465903191,397.992,178.0,433984.997527,3.0,433907.315584,4338.39,3114,850.666666667,433900.0
434464.0,10316.7794979,-471970.0,64.0,1000.0,3115,21.7391304348,0.0,0.276022,14.9119659897,1.04197e+09,99.9956828753,398.014,1000.0,433822.549941,2.0,433745.745881,4339.74,3115,1000.0,433739.0
434254.0,9983.28675839,-471859.0,68.0,1000.0,3116,21.6,0.0,0.240883,15.2772888811,9.76418e+08,99.9956828753,398.097,1000.0,433648.14974,2.0,433579.318143,4341.16,3116,1000.0,433580.0
434553.0,10071.6614507,-472134.0,94.0,1000.0,3117,21.0,363.370062703,0.320255,19.0744156748,1.01179e+09,89.2465224373,398.222,46.0,433960.184565,3.0,433885.136004,4342.55,3117,563.444444444,433871.0
435155.0,10063.9799222,-472782.0,72.0,1000.0,3118,22.2,0.0,0.325937,16.3660896029,1.02489e+09,99.9956828753,398.324,1000.0,434577.567817,3.0,434491.918141,4343.89,3118,1000.0,434467.0
434920.0,10091.2608952,-472585.0,52.0,1000.0,3119,17.9642857143,0.0,0.270868,11.2852056847,1.01501e+09,99.9956828753,398.422,1000.0,434280.516762,3.0,434203.569212,4345.19,3119,1000.0,434220.0
434883.0,10157.8554401,-472774.0,98.0,1000.0,3120,21.5744680851,0.0,0.219193,17.5690064153,1.05774e+09,99.9956828753,398.565,1000.0,434303.723011,4.0,434232.179875,4346.52,3120,1000.0,434200.0
435618.0,9940.62136218,-472949.0,66.0,1000.0,3121,18.0363636364,0.0,0.21625,12.8755774965,9.71655e+08,99.9956828753,398.675,1000.0,434993.676085,3.0,434928.63252,4347.84,3121,1000.0,434944.0
435535.0,10048.7794715,-473247.0,89.0,1000.0,3122,24.5365853659,0.0,0.195525,20.8573524043,9.93668e+08,99.9956828753,398.749,1000.0,434944.697405,3.0,434879.397124,4349.33,3122,1000.0,434862.0
435564.0,9999.95982469,-473480.0,51.0,1000.0,3123,15.7142857143,0.0,0.192546,12.4905406385,1.00684e+09,99.9956828753,398.836,1000.0,434925.879658,3.0,434859.008488,4350.7,3123,1000.0,434831.0
435759.0,10025.0582073,-473412.0,74.0,1000.0,3124,22.1111111111,0.0,0.217431,17.0205395165,1.02334e+09,99.9956828753,398.943,1000.0,435133.372153,3.0,435077.559574,4352.07,3124,1000.0,435071.0
436815.0,9793.47706093,-474562.0,59.0,1000.0,3125,17.3275862069,0.0,0.092667,13.4040497368,9.96923e+08,99.9956828753,399.025,1000.0,436203.940071,3.0,436133.990174,4353.4,3125,1000.0,436121.0
438123.0,9830.46537267,-475413.0,56.0,1000.0,3126,16.813559322,0.0,0.200243,13.0103929464,9.92706e+08,99.9956828753,399.15,1000.0,437532.917577,3.0,437464.154485,4354.77,3126,1000.0,437444.0
436648.0,9951.64645288,-474656.0,77.0,1000.0,3127,18.2727272727,0.0,0.218195,15.3651962629,1.00553e+09,99.9956828753,399.22,1000.0,436007.519572,3.0,435946.908528,4356.08,3127,1000.0,435940.0
437963.0,9980.9691336,-475364.0,76.0,1000.0,3128,19.22,0.0,0.29969,17.4083772937,1.02931e+09,99.9956828753,399.352,1000.0,437351.473928,3.0,437268.502146,4357.35,3128,1000.0,437254.0
437475.0,10188.4733807,-475803.0,96.0,1000.0,3129,20.6470588235,0.0,0.291297,17.1770749289,1.04663e+09,99.9956828753,399.435,1000.0,436828.644594,3.0,436769.678477,4358.72,3129,1000.0,436746.0
438772.0,9864.29076339,-476675.0,66.0,1000.0,3130,15.5714285714,0.0,0.313156,13.8572246766,9.95018e+08,99.9956828753,399.524,1000.0,438158.073521,3.0,438094.116444,4360.13,3130,1000.0,438077.0
437908.0,9894.64269864,-476010.0,82.0,1000.0,3131,20.9361702128,0.0,0.123113,19.3483236454,1.0001e+09,99.9956828753,399.603,1000.0,437248.330975,3.0,437180.36495,4361.57,3131,1000.0,437190.0
438576.0,9904.11947075,-476435.0,59.0,1000.0,3132,13.52,0.0,0.126328,12.0181640306,1.01652e+09,99.9956828753,399.689,1000.0,437916.991014,3.0,437854.438176,4362.9,3132,1000.0,437839.0
439449.0,10013.5348588,-477269.0,76.0,1000.0,3133,14.338028169,0.0,0.175371,14.4679769379,1.02168e+09,99.9956828753,399.81,1000.0,438826.883559,3.0,438756.864652,4364.17,3133,1000.0,438742.0
439345.0,9998.78743317,-476923.0,130.0,1000.0,3134,15.9365079365,0.0,0.255158,19.0512033665,1.05258e+09,99.9956828753,399.91,1000.0,438722.231847,3.0,438660.862886,4365.44,3134,1000.0,438667.0
438273.0,10119.4553137,-476086.0,81.0,1000.0,3135,17.6607142857,0.0,0.167681,17.2950000885,1.0476e+09,99.9956828753,400.078,1000.0,437648.276905,3.0,437576.542783,4366.74,3135,1000.0,437540.0
439242.0,10032.0841016,-476913.0,126.0,1000.0,3136,27.9722222222,0.0,0.125214,26.6056448805,1.04637e+09,99.9956828753,400.211,1000.0,438597.221971,5.0,438516.743885,4368.14,3136,1000.0,438524.0
439841.0,10008.4035298,-477427.0,79.0,1000.0,3137,19.6274509804,0.0,0.174349,17.7829625273,1.02106e+09,99.9956828753,400.339,1000.0,439234.148841,3.0,439169.229382,4369.42,3137,1000.0,439136.0
439484.0,9927.67010704,-477460.0,103.0,1000.0,3138,17.0350877193,0.0,0.153867,19.0437768187,1.00832e+09,99.9956828753,400.474,1000.0,438873.128843,3.0,438802.354329,4370.81,3138,1000.0,438796.0
439538.0,9974.68310224,-477365.0,71.0,1000.0,3139,19.7916666667,0.0,0.170808,16.4923698688,1.0194e+09,99.9956828753,400.621,1000.0,438907.395432,3.0,438837.921721,4372.15,3139,1000.0,438823.0
440068.0,10033.8218087,-477456.0,85.0,1000.0,3140,20.320754717,0.0,0.259811,17.8428925493,1.03037e+09,99.9956828753,400.747,1000.0,439430.275333,3.0,439346.31765,4373.48,3140,1000.0,439345.0
439737.0,9977.47545175,-477640.0,68.0,1000.0,3141,16.8813559322,0.0,0.307679,15.0333919239,1.00419e+09,99.9956828753,400.883,1000.0,439075.887384,3.0,439003.013035,4374.77,3141,1000.0,438996.0
439147.0,9983.47811222,-477286.0,58.0,1000.0,3142,19.4117647059,0.0,0.182895,14.4170058497,1.00495e+09,99.9956828753,401.015,1000.0,438534.166857,3.0,438453.203237,4376.13,3142,1000.0,438440.0
438030.0,10200.9837313,-476380.0,82.0,1000.0,3143,20.387755102,0.0,0.18806,17.5508780251,1.0601e+09,99.9956828753,401.151,1000.0,437393.64383,3.0,437317.795172,4377.53,3143,1000.0,437303.0
439421.0,9962.65337015,-476974.0,55.0,1000.0,3144,16.6885245902,0.0,0.200092,11.8895752431,1.0265e+09,99.9956828753,401.273,1000.0,438796.890012,3.0,438728.381681,4378.82,3144,1000.0,438712.0
439254.0,9901.43751355,-477284.0,53.0,1000.0,3145,17.3214285714,0.0,0.398105,12.2680001031,9.98276e+08,99.9956828753,401.372,1000.0,438628.286559,3.0,438554.582809,4380.22,3145,1000.0,438544.0
438851.0,10060.8931017,-477017.0,60.0,1000.0,3146,17.8947368421,0.0,0.338378,13.0796268665,1.01545e+09,99.9956828753,401.464,1000.0,438235.31972,3.0,438143.510454,4381.65,3146,1000.0,438135.0
439566.0,9918.38397514,-477379.0,96.0,1000.0,3147,22.8181818182,0.0,0.283815,21.224206514,9.85588e+08,99.9956828753,401.586,1000.0,438952.293027,3.0,438867.709554,4382.95,3147,1000.0,438856.0
439987.0,9989.67955964,-477504.0,106.0,1000.0,3148,21.3617021277,0.0,0.223839,18.6324191642,1.0228e+09,99.9956828753,401.703,1000.0,439367.330761,3.0,439249.242077,4384.35,3148,1000.0,439254.0
439443.0,10122.497598,-477392.0,59.0,1000.0,3149,17.5614035088,0.0,0.16265,12.4012132172,1.04946e+09,99.9956828753,401.872,1000.0,438813.998178,3.0,438702.171944,4385.69,3149,1000.0,438692.0
438529.0,10046.9900504,-477372.0,100.0,1000.0,3150,21.0425531915,0.0,0.234679,20.1873748694,1.0174e+09,99.9956828753,402.036,1000.0,437878.126727,4.0,437746.943751,4386.99,3150,1000.0,437752.0
439715.0,10163.7132686,-477918.0,66.0,1000.0,3151,15.859375,0.0,0.149596,11.8095130979,1.0515e+09,99.9956828753,402.145,1000.0,439108.181041,4.0,438970.22601,4388.39,3151,1000.0,438974.0
439969.0,10036.1864109,-477604.0,78.0,1000.0,3152,18.2407407407,0.0,0.117457,14.8572655691,1.02268e+09,99.9956828753,402.223,1000.0,439321.757571,2.0,439175.313902,4389.77,3152,1000.0,439166.0
439457.0,10174.9368123,-476850.0,65.0,1000.0,3153,18.8113207547,0.0,0.178967,15.4077370956,1.02956e+09,99.9956828753,402.289,1000.0,438866.919282,3.0,438678.024904,4391.15,3153,1000.0,438670.0
440061.0,10043.7498688,-477611.0,81.0,1000.0,3154,20.6666666667,0.0,0.109542,18.0131125079,1.02043e+09,99.9956828753,402.373,1000.0,439416.237941,3.0,439224.472011,4392.47,3154,1000.0,439231.0
439236.0,10103.1008817,-477397.0,47.0,1000.0,3155,20.46,0.0,0.140622,10.8318234845,1.00582e+09,99.9956828753,402.476,1000.0,438555.845917,4.0,438402.397926,4393.85,3155,1000.0,438394.0
439995.0,10030.3492724,-477580.0,74.0,1000.0,3156,19.88,0.0,0.171664,16.6079980732,1.02772e+09,99.9956828753,402.638,1000.0,439326.309113,3.0,439190.19188,4395.16,3156,1000.0,439184.0
439828.0,10031.6839661,-476921.0,82.0,1000.0,3157,20.8125,0.0,0.231461,17.5435841193,1.02948e+09,99.9956828753,402.675,1000.0,439190.154661,3.0,439061.823063,4396.49,3157,1000.0,439067.0
440282.0,10106.116821,-477467.0,54.0,1000.0,3158,23.8333333333,0.0,0.163198,15.1844479754,1.04319e+09,99.9956828753,402.683,1000.0,439638.956527,3.0,439487.57828,4397.8,3158,1000.0,439490.0
439333.0,9999.25347613,-476592.0,86.0,1000.0,3159,21.5869565217,0.0,0.132475,17.7146170141,1.00745e+09,99.9956828753,402.858,1000.0,438696.632838,3.0,438527.388876,4399.11,3159,1000.0,438520.0
439444.0,10082.3127655,-476983.0,78.0,1000.0,3160,23.3953488372,0.0,0.123385,16.9899279806,1.03123e+09,99.9956828753,402.977,1000.0,438801.109023,4.0,438634.947026,4400.43,3160,1000.0,438624.0
439141.0,10173.8831407,-477407.0,86.0,1000.0,3161,28.0555555556,0.0,0.169161,19.7384909426,1.04256e+09,99.9956828753,403.086,1000.0,438442.810598,3.0,438280.668053,4401.75,3161,1000.0,438301.0
439552.0,9897.76706601,-476779.0,62.0,1000.0,3162,18.4716981132,0.0,0.11259,14.4321493497,9.766e+08,99.9956828753,403.211,1000.0,438884.505999,2.0,438741.204217,4403.02,3162,1000.0,438733.0
439132.0,10014.7588795,-476656.0,83.0,1000.0,3163,18.0363636364,0.0,0.196508,16.090611194,1.04066e+09,99.9956828753,403.318,1000.0,438509.110859,3.0,438350.326568,4404.42,3163,1000.0,438340.0
439480.0,10044.3568001,-477223.0,111.0,1000.0,3164,25.0975609756,0.0,0.199889,22.3364569958,1.01268e+09,99.9956828753,403.432,1000.0,438781.283981,4.0,438635.277402,4405.72,3164,1000.0,438631.0
438117.0,9996.55945134,-476582.0,90.0,1000.0,3165,21.0434782609,0.0,0.300832,19.6169364733,1.01061e+09,99.9956828753,403.528,1000.0,437441.757984,2.0,437296.368222,4406.99,3165,1000.0,437287.0
439299.0,10011.6598707,-476914.0,100.0,1000.0,3166,24.4285714286,0.0,0.187578,18.2275861803,1.01305e+09,99.9956828753,403.612,1000.0,438671.953931,5.0,438515.652468,4408.27,3166,1000.0,438508.0
439248.0,10103.3084216,-477236.0,64.0,1000.0,3167,19.568627451,0.0,0.225771,13.074829736,1.02866e+09,99.9956828753,403.7,1000.0,438601.207595,4.0,438427.204021,4409.62,3167,1000.0,438425.0
440860.0,9977.45343294,-478345.0,67.0,1000.0,3168,16.2096774194,0.0,0.193848,13.818100678,1.02122e+09,99.9956828753,403.82,1000.0,440230.713168,3.0,440071.391881,4410.93,3168,1000.0,440057.0
440141.0,10036.6869414,-477828.0,52.0,1000.0,3169,18.0,0.0,0.140221,12.3663222474,1.00245e+09,99.9956828753,403.934,1000.0,439504.216129,3.0,439300.930052,4412.29,3169,1000.0,439290.0
440254.0,9924.22864089,-477570.0,93.0,1000.0,3170,20.26,0.0,0.234212,18.3137216316,9.80845e+08,99.9956828753,403.989,1000.0,439579.469381,3.0,439366.201326,4413.63,3170,1000.0,439372.0
440110.0,9881.52278698,-477882.0,100.0,1000.0,3171,17.4561403509,0.0,0.390914,16.7290798139,9.80508e+08,99.9956828753,404.087,1000.0,439450.733952,3.0,439256.392326,4414.97,3171,1000.0,439247.0
440233.0,10055.3312727,-478348.0,69.0,1000.0,3172,18.5272727273,0.0,0.346185,15.5725335656,1.03235e+09,99.9956828753,404.177,1000.0,439585.413467,3.0,439407.045322,4416.36,3172,1000.0,439390.0
439994.0,10031.0794613,-478103.0,89.0,1000.0,3173,19.24,0.0,0.181048,16.6680052796,1.01259e+09,99.9956828753,404.28,1000.0,439301.714613,3.0,439129.484409,4417.68,3173,1000.0,439137.0
441061.0,9759.33850783,-478329.0,87.0,1000.0,3174,18.4107142857,0.0,0.152383,16.2390367256,9.80321e+08,99.9956828753,404.418,1000.0,440429.536122,3.0,440261.513057,4419.02,3174,1000.0,440255.0
440620.0,10116.3587653,-478874.0,105.0,1000.0,3175,24.775,0.0,0.37241,21.3066744238,1.02129e+09,99.9956828753,404.577,1000.0,439953.373072,4.0,439784.002881,4420.43,3175,1000.0,439779.0
441266.0,10110.9937225,-478848.0,69.0,1000.0,3176,16.1111111111,0.0,0.291209,15.1323380322,1.0393e+09,99.9956828753,404.736,1000.0,440562.973676,3.0,440431.458146,4421.71,3176,1000.0,440431.0
441046.0,10019.9803676,-478912.0,90.0,1000.0,3177,20.2857142857,0.0,0.305764,18.0464253909,1.0357e+09,99.9956828753,404.811,1000.0,440391.965683,4.0,440266.285245,4422.92,3177,1000.0,440254.0
441056.0,9985.89152986,-479047.0,72.0,1000.0,3178,20.18,0.0,0.127033,18.0739481022,1.01526e+09,99.9956828753,404.913,1000.0,440421.422585,3.0,440288.966477,4424.24,3178,1000.0,440273.0
442013.0,9844.93284357,-479852.0,129.0,1000.0,3179,17.6964285714,0.0,0.0833362,20.4755251484,9.90201e+08,99.9956828753,405.08,1000.0,441392.024585,3.0,441254.9294,4425.59,3179,1000.0,441247.0
441722.0,10134.0057507,-479952.0,72.0,1000.0,3180,17.3965517241,0.0,0.0616578,16.7907401155,1.05649e+09,99.9956828753,405.151,1000.0,440989.270423,3.0,440890.433516,4426.9,3180,1000.0,440886.0
442164.0,9824.49937146,-480340.0,71.0,1000.0,3181,20.625,0.0,0.108729,16.5625393081,9.99193e+08,99.9956828753,405.303,1000.0,441502.738541,3.0,441412.157621,4428.26,3181,1000.0,441424.0
441963.0,9843.33262762,-480135.0,44.0,1000.0,3182,14.2142857143,0.0,0.207598,10.9686473409,1.00909e+09,99.9956828753,405.466,1000.0,441363.891158,3.0,441262.980907,4429.56,3182,1000.0,441234.0
443080.0,9991.4688358,-480811.0,88.0,1000.0,3183,23.1395348837,0.0,0.142086,17.1716117749,1.03351e+09,99.9956828753,405.563,1000.0,442426.621827,4.0,442332.784745,4430.94,3183,1000.0,442331.0
442991.0,9958.27932121,-480964.0,54.0,1000.0,3184,21.4888888889,0.0,0.327474,14.1116535329,1.00686e+09,99.9956828753,405.714,1000.0,442356.225158,4.0,442256.980206,4432.24,3184,1000.0,442246.0
443308.0,9920.66566191,-481115.0,84.0,1000.0,3185,23.3333333333,0.0,0.272052,23.8402087985,1.02278e+09,99.9956828753,405.812,1000.0,442686.510954,4.0,442587.174156,4433.56,3185,1000.0,442589.0
442949.0,10042.5145618,-481247.0,130.0,1000.0,3186,21.3617021277,0.0,0.18194,21.5134055505,1.0487e+09,99.9956828753,405.958,1000.0,442325.30199,4.0,442224.490846,4434.85,3186,1000.0,442200.0
443089.0,10149.458131,-481184.0,77.0,1000.0,3187,19.98,0.0,0.247001,15.4447272556,1.05278e+09,99.9956828753,406.119,1000.0,442476.370391,3.0,442368.124017,4436.14,3187,1000.0,442353.0
444435.0,9849.0459755,-482596.0,114.0,1000.0,3188,20.2857142857,0.0,0.342442,19.3285239151,9.75479e+08,99.9956828753,406.266,1000.0,443805.023873,3.0,443718.863824,4437.43,3188,1000.0,443682.0
443339.0,9936.34583951,-481906.0,50.0,1000.0,3189,16.393442623,0.0,0.316653,11.5322479979,1.03674e+09,99.9956828753,406.407,1000.0,442654.37637,3.0,442571.392731,4438.62,3189,1000.0,442570.0
444420.0,10067.3211418,-482284.0,98.0,1000.0,3190,20.3673469388,0.0,0.23862,19.0955640511,1.0415e+09,99.9956828753,406.535,1000.0,443769.356268,3.0,443674.983156,4439.88,3190,1000.0,443669.0
444420.0,9975.80946247,-481735.0,166.0,1000.0,3191,20.75,0.0,0.341047,26.8952443132,1.04559e+09,99.9956828753,406.641,1000.0,443803.768641,3.0,443715.805865,4441.09,3191,1000.0,443700.0
444182.0,9980.24616997,-482233.0,55.0,1000.0,3192,15.71875,0.0,0.296762,13.5801656263,9.81701e+08,99.9956828753,406.764,1000.0,443542.134062,3.0,443439.120087,4442.35,3192,1000.0,443433.0
444353.0,10030.7085467,-482448.0,67.0,1000.0,3193,20.5833333333,0.0,0.220225,18.5571564512,1.01659e+09,99.9956828753,406.903,1000.0,443742.035049,3.0,443624.810454,4443.71,3193,1000.0,443611.0
444564.0,10097.0387755,-482523.0,62.0,1000.0,3194,17.0677966102,0.0,0.18939,14.1958031597,1.06144e+09,99.9956828753,407.011,1000.0,443894.977952,3.0,443792.772052,4444.99,3194,1000.0,443792.0
444647.0,10120.172356,-482967.0,116.0,1000.0,3195,19.6470588235,0.0,0.149139,22.4637603835,1.07243e+09,99.9956828753,407.132,1000.0,444029.938177,3.0,443921.442303,4446.29,3195,1000.0,443914.0
444059.0,9897.57812384,-482329.0,92.0,1000.0,3196,19.8235294118,0.0,0.16708,18.3620515347,9.99448e+08,99.9956828753,407.278,1000.0,443455.362603,4.0,443351.561799,4447.54,3196,1000.0,443331.0
444733.0,9982.22019588,-482579.0,85.0,1000.0,3197,17.7142857143,0.0,0.185205,15.7929847511,1.02569e+09,99.9956828753,407.432,1000.0,444106.091098,2.0,443993.370796,4448.86,3197,1000.0,443990.0
443917.0,10062.5361298,-482590.0,81.0,1000.0,3198,19.58,0.0,0.244443,15.4687943939,1.06153e+09,99.9956828753,407.584,1000.0,443299.407544,3.0,443199.315005,4450.15,3198,1000.0,443183.0
444746.0,9962.18414531,-482781.0,74.0,1000.0,3199,22.6136363636,0.0,0.231339,16.4319753545,1.00232e+09,99.9956828753,407.709,1000.0,444090.047887,3.0,443984.296972,4451.41,3199,1000.0,443988.0
445174.0,10071.2719296,-483083.0,81.0,1000.0,3200,22.8666666667,0.0,0.109179,19.3294248923,1.04252e+09,99.9956828753,407.818,1000.0,444550.764738,4.0,444430.932349,4452.7,3200,1000.0,444428.0
445581.0,10207.2729902,-482495.0,55.0,1000.0,3201,16.7457627119,0.0,0.105142,13.3093483399,1.06451e+09,99.9956828753,407.942,1000.0,444962.82644,3.0,444851.172625,4453.97,3201,1000.0,444856.0
445535.0,10243.8010268,-483125.0,64.0,1000.0,3202,21.4893617021,0.0,0.200458,15.2271766294,1.04622e+09,99.9956828753,408.023,1000.0,444905.11871,3.0,444784.939087,4455.2,3202,1000.0,444770.0
445269.0,9960.23304754,-483421.0,87.0,1000.0,3203,23.5,0.0,0.150911,19.2171178653,9.95233e+08,99.9956828753,408.153,1000.0,444645.189747,3.0,444546.511332,4456.39,3203,1000.0,444522.0
445717.0,10044.70394,-483460.0,75.0,1000.0,3204,20.7708333333,0.0,0.153721,17.7930693241,1.02308e+09,99.9956828753,408.246,1000.0,445086.388061,4.0,444985.095222,4457.6,3204,1000.0,444968.0
446217.0,10184.7933452,-483497.0,135.0,1000.0,3205,28.3888888889,0.0,0.300181,26.0589905341,1.05184e+09,99.9956828753,408.315,1000.0,445528.465642,4.0,445420.930888,4458.79,3205,1000.0,445434.0
445320.0,10019.5334585,-482956.0,42.0,1000.0,3206,15.7666666667,0.0,0.422012,11.9991203381,1.0171e+09,99.9956828753,408.368,1000.0,444720.623223,3.0,444571.41123,4459.95,3206,1000.0,444561.0
445856.0,10058.5512519,-483267.0,90.0,1000.0,3207,29.2222222222,0.0,0.201979,21.4231327607,1.02543e+09,99.9956828753,408.514,1000.0,445198.399645,4.0,445078.133467,4461.22,3207,1000.0,445081.0
445469.0,10259.3019479,-483016.0,177.0,1000.0,3208,18.7169811321,354.793210508,0.35315,25.5914028596,1.05352e+09,89.6999186587,408.593,44.0,444803.32439,3.0,444684.928607,4462.43,3208,841.333333333,444668.0
