AverageQLoss,AverageReturn,AverageAbsQ,AveragePolicySurr,MaxEsReturn,QFunRegParamNorm,StdReturn,MaxReturn,AverageY,Epoch,AverageAction,AverageAbsQYDiff,Iteration,AverageAbsY,MinEsReturn,AverageDiscountedReturn,MinReturn,PolicyRegParamNorm,StdEsReturn,AverageEsReturn,AverageQ
560.756,3390.93720737,393.252,-395.647,1167.97912586,264.64,849.189821872,4308.80434379,392.725204517,3211,0.999872,11.6811645802,3211,393.202491788,3.23157934191,228.748023465,1419.03005019,171.89,370.813701157,424.967718256,392.729
565.544,2288.86198644,393.474,-395.743,2093.73094601,264.67,913.251751576,4232.00784586,392.889078171,3212,0.99991,11.5388573918,3212,393.402465333,42.0689324656,215.887355781,933.865647834,171.913,830.952335036,664.75243121,392.87
578.064,1319.3906501,393.137,-395.301,1606.73781704,264.655,886.56973556,3376.71126448,392.573118126,3213,0.999907,11.5959581585,3213,393.060748951,364.146997806,220.117608652,158.935527049,171.909,481.908234557,822.207561088,392.582
531.403,2632.05934773,393.324,-395.653,2096.28410803,264.675,1155.22725343,4131.66963195,392.743200581,3214,0.999906,11.4139319105,3214,393.278367628,-8.63545387362,262.07310862,888.963923658,171.947,819.114184675,461.640200971,392.725
543.481,2084.34315214,393.483,-395.923,1178.74411838,264.708,1465.34380225,4588.97730303,392.98750907,3215,0.999933,11.4126990785,3215,393.41830769,873.085215585,202.121603488,140.605579586,171.961,128.05817971,1046.25760082,392.986
537.744,2788.53059769,393.921,-395.894,1256.86829695,264.717,1179.70080014,4457.98683288,393.367506966,3216,0.999896,11.3655242911,3216,393.861393946,308.403775721,240.036167831,579.496569981,171.959,354.623172017,726.8761799,393.356
512.648,2524.55928937,393.479,-395.647,672.240253709,264.775,1424.26780393,4358.38117995,392.942194936,3217,0.999923,11.3381043917,3217,393.401933632,113.137767438,209.116715457,446.046470006,172.02,180.749634992,434.531804017,392.928
502.933,2581.6087962,393.623,-395.931,1503.62026479,264.815,1380.56601362,4261.15878327,393.010030239,3218,0.999857,11.2738261314,3218,393.534343684,-4.41192060106,200.380082526,301.030215334,172.03,545.037250773,476.002683701,393.018
509.442,3446.80838224,393.964,-396.316,810.796198925,264.887,1013.59833247,4456.09936842,393.441841162,3219,0.999853,11.1778561029,3219,393.916673506,377.524888787,216.325570254,1318.78806818,172.038,159.528830429,593.479540708,393.435
500.918,2431.40962463,393.768,-396.209,924.043517632,264.91,1341.47026366,4021.18117338,393.258695543,3220,0.9999,11.0930412876,3220,393.699319103,164.695613271,217.744813056,600.353438984,172.083,306.045217621,423.061166851,393.248
524.169,1669.67431439,394.445,-397.024,2459.98464107,264.957,1156.02470557,3779.42413296,393.941108903,3221,0.999854,11.2257541843,3221,394.376845599,-6.82794519391,205.919070051,594.898665383,172.045,970.256152995,1033.25161844,393.934
545.856,3673.28280122,394.461,-396.944,1188.176817,264.99,703.295771394,4331.79519046,393.927962222,3222,0.999935,11.1575893793,3222,394.394908616,1.3772775374,230.419763561,1588.84675302,172.077,476.37679244,562.625844997,393.903
528.289,2228.74431543,394.79,-397.329,1774.61111729,265.022,1589.53257634,4456.80631911,394.252532301,3223,0.999895,11.1714731167,3223,394.657818722,-10.2635618934,209.209860255,289.264930948,172.091,578.315083783,431.903896848,394.262
500.605,2543.96656183,394.506,-397.006,550.07956523,265.034,1546.73028713,4447.94574003,394.038141046,3224,0.999913,10.9848067759,3224,394.433670365,-9.49668060589,218.581083118,487.853230719,172.126,236.620178252,285.641968887,394.035
491.69,2996.06801592,394.635,-397.304,1504.43316748,265.082,1149.98369105,4372.32440486,394.181173625,3225,0.999932,11.1214135058,3225,394.55618382,17.6095768409,234.238333146,895.147347043,172.18,532.65887704,528.664549713,394.179
497.446,3411.41412823,394.969,-397.561,2405.60886706,265.149,1035.92249721,4524.77510614,394.481464634,3226,0.999897,10.9923633359,3226,394.938368468,661.311280054,239.723798174,1368.15595493,172.233,756.915275978,1352.04197036,394.468
541.465,3370.16648396,395.329,-397.95,1709.65918452,265.2,900.850501511,4286.77190815,394.89691406,3227,0.999946,11.2267451523,3227,395.259878919,155.680638803,238.487772202,1783.87780366,172.244,596.528110034,565.402750624,394.878
537.878,3288.26034479,395.283,-397.952,1192.59792451,265.25,924.806616355,4677.40974793,394.879978221,3228,0.999926,11.0446485915,3228,395.187294532,-10.7265534678,237.385295526,1693.15778051,172.271,503.234759277,305.473581756,394.901
523.091,3866.83814928,394.807,-397.238,767.407037144,265.261,675.550746342,4465.75963976,394.361752079,3229,0.999867,11.0070673103,3229,394.730055913,-9.66932793057,247.85665224,2352.49408695,172.274,306.756625831,404.6278152,394.333
524.89,2245.47028635,395.195,-397.71,1893.71337993,265.278,1326.86276291,3981.51642596,394.773692546,3230,0.999866,10.9899029464,3230,395.109070354,323.189023778,222.4781725,326.49666914,172.274,625.863257082,901.642072408,394.762
543.522,3090.38403465,395.925,-398.421,1251.64735237,265.34,1371.88414074,4581.37654167,395.455228023,3231,0.999836,11.1162433898,3231,395.85644437,-4.74408647309,233.891316511,344.375770296,172.315,490.777853242,491.871298932,395.449
535.179,3085.47500558,395.603,-398.25,1273.30692868,265.422,908.950989163,4318.9255372,395.168102063,3232,0.999917,11.0124592319,3232,395.498678766,-4.75269698296,248.028162364,1562.20828567,172.319,478.674718455,627.775641457,395.159
548.71,2268.55265902,396.2,-398.84,1289.29886078,265.479,1065.76392379,4889.04550422,395.786711556,3233,0.999893,11.0345004642,3233,396.121451777,145.838467121,259.755841073,875.77438789,172.377,454.861472838,539.847474265,395.779
517.256,2233.08051299,396.149,-398.736,1981.04240247,265.547,1161.32237747,4530.81714546,395.750866599,3234,0.999894,11.0039756579,3234,396.057027779,115.99124987,251.821722216,722.786566583,172.395,697.744561402,824.7692965,395.732
531.523,2300.59744876,395.508,-398.114,1010.19310118,265.618,1237.61422313,4626.67328768,395.136407825,3235,0.999868,11.090704839,3235,395.437079899,-11.9063459951,214.212686129,340.343882832,172.417,379.543477101,304.820582915,395.112
528.07,1933.69787628,395.597,-398.234,1141.85730737,265.666,798.055782197,4406.74646187,395.222718157,3236,0.999923,11.0787591462,3236,395.516800758,-11.5912234874,234.124072942,701.584998146,172.48,477.515860518,372.202033844,395.225
523.617,2424.5017509,396.174,-398.83,1617.14384979,265.689,1047.46329082,4482.21507609,395.807185701,3237,0.999874,10.8819469785,3237,396.08270126,155.059159241,255.501904497,703.548946757,172.52,591.30160722,840.536038986,395.802
539.379,2421.96855986,396.034,-398.8,1461.24468395,265.744,1250.80187132,4571.57080455,395.712853988,3238,0.999929,10.8510061645,3238,395.950233914,-10.6428140605,249.544573799,598.22652855,172.561,633.081324345,439.015032833,395.703
532.308,972.705155219,395.905,-398.699,2154.9537633,265.785,622.164625362,3284.84959303,395.588086021,3239,0.999913,10.9793816429,3239,395.844368781,-8.84935443902,211.885862495,201.710560677,172.583,879.827645503,651.54080373,395.575
495.52,1216.75022389,395.471,-398.015,626.55493072,265.824,691.450308678,3392.47848811,395.093385333,3240,0.999947,10.8256958285,3240,395.394875355,-6.06803370077,231.614064817,646.511126531,172.587,218.199534116,350.740921089,395.077
511.717,2164.79662803,395.609,-398.252,953.469468236,265.876,991.306432736,4363.77921827,395.229075124,3241,0.999867,10.831572186,3241,395.523967335,-4.04692617041,239.896757766,715.672610112,172.61,431.733615142,497.017184252,395.23
529.337,2033.06662279,395.27,-397.772,1019.71496117,265.913,1063.67710312,4334.94974149,394.921653823,3242,0.999909,10.9008302769,3242,395.195961041,211.444513805,225.931518337,496.864146538,172.612,320.177380745,650.865243213,394.907
518.388,2675.38457034,395.188,-397.743,1601.10542573,265.965,1244.35609853,4921.29780579,394.81562994,3243,0.999904,10.799998767,3243,395.088983584,-8.37077649624,247.603893492,874.470869504,172.659,565.324352886,392.190126982,394.797
512.722,2087.27593371,396.286,-398.912,1128.43275103,265.995,873.01554726,4389.18189939,395.950325382,3244,0.999894,10.8628811589,3244,396.207646057,1128.43275103,250.578529377,823.349016887,172.677,0.0,1128.43275103,395.956
532.616,3253.12123582,396.008,-398.701,3961.40590712,266.074,1304.01332941,4756.34230065,395.679527943,3245,0.999933,10.8456603167,3245,395.955594915,-10.7416565956,243.235277455,1245.90482837,172.672,1112.16130533,535.112392389,395.641
523.934,2785.58704175,395.625,-398.033,556.934818284,266.11,1385.14354579,4629.94601386,395.228031281,3246,0.999907,10.8623868097,3246,395.533665824,-12.523693302,240.634072905,446.845836327,172.697,179.963949187,118.534948639,395.218
505.239,2589.70385454,395.94,-398.374,222.807072173,266.153,1473.72863561,4757.91669731,395.543453072,3247,0.99993,10.799764403,3247,395.837128753,-5.97959189084,222.318121745,362.329366008,172.746,99.3668395913,109.625583135,395.555
529.502,3223.18191697,395.439,-397.943,2884.80937816,266.202,1461.35189707,4772.60199615,395.026606772,3248,0.999966,10.8370962679,3248,395.350424254,-9.20775816145,242.189656248,521.496835233,172.734,1050.94028551,1197.90803864,395.014
520.778,3011.54251499,395.409,-397.976,1299.19567199,266.226,1042.60647946,4727.90329297,395.061468477,3249,0.999912,10.7746352242,3249,395.330496549,-7.35414782808,251.079362921,1381.982046,172.731,610.753370876,856.286643454,395.046
505.781,1995.22741572,395.661,-398.062,2621.89484701,266.257,1141.59894427,4827.90667759,395.297656631,3250,0.999927,10.7103503765,3250,395.604629177,232.876092308,228.626591823,549.07301357,172.788,852.728738074,1472.95610323,395.27
503.53,2453.53303028,395.395,-397.809,1065.51344881,266.303,1175.7012272,4126.65369832,395.013664692,3251,0.999939,10.7085201947,3251,395.28082542,-11.1084473571,220.039103939,345.927956952,172.824,412.219642535,248.547572779,395.018
514.399,2667.42226196,395.303,-397.662,2084.90128649,266.347,1519.45690114,4323.42952321,394.867299692,3252,0.999919,10.7729357035,3252,395.207989539,-9.41674855435,235.06955175,544.275783983,172.854,883.002100381,840.233727517,394.856
519.519,2526.31043774,394.658,-397.104,515.04515534,266.348,1317.32310382,4142.29633709,394.263810759,3253,0.999881,10.7899767373,3253,394.602465701,-9.92720928114,233.73553409,697.83373779,172.868,203.921621642,176.069758163,394.254
527.861,3322.1936831,395.179,-397.454,1493.670233,266.383,1387.58773272,5052.94281633,394.788842631,3254,0.999946,10.6797131771,3254,395.080071191,-8.88808779133,240.89265413,609.577648459,172.87,498.071273399,639.873503523,394.791
500.593,2993.01677341,394.704,-397.152,1771.25938395,266.406,1003.93156941,4493.71154363,394.355562072,3255,0.999954,10.6563512326,3255,394.633435598,162.197192971,243.511301418,1123.10182719,172.857,597.371819223,790.319851988,394.346
523.656,3242.35712702,394.348,-396.734,673.206465731,266.451,1500.6271745,4505.93323348,393.983827658,3256,0.99986,10.7640478653,3256,394.2509809,-7.0293420449,233.289675414,388.661814908,172.881,219.535665921,354.187815495,393.973
523.436,1686.62261849,394.462,-397.053,1670.37380051,266.509,1351.12714055,4362.28540957,394.113525908,3257,0.999897,10.8384678897,3257,394.393751778,1115.10655194,213.263470789,219.486958391,172.879,247.176599421,1462.41556073,394.105
531.795,2548.49218667,394.517,-396.973,1086.03816693,266.57,1599.21513937,4721.17021675,394.13809132,3258,0.99991,10.8081675102,3258,394.424405997,1.73842532371,235.616799744,296.5623722,172.909,398.693612969,332.243424172,394.142
482.823,1727.92487151,395.242,-397.5,235.918600785,266.579,1487.53969737,4758.48096672,394.786506835,3259,0.999933,10.7221581532,3259,395.152763121,-7.7672269204,221.776885081,344.784353675,172.932,99.6357561509,117.958563851,394.763
509.285,3461.69264881,394.138,-396.509,3540.87792585,266.61,2182.05621865,5565.75535786,393.722402706,3260,0.999855,10.7626177502,3260,394.022664099,433.669998415,242.239426239,555.300770044,172.976,1177.9851371,1611.37002554,393.712
551.593,3851.52869188,394.063,-396.398,1369.22543336,266.651,1645.89287459,5235.87795838,393.665050883,3261,0.999906,10.9436239085,3261,393.982678617,-6.37859240327,252.295703195,398.056594593,172.99,470.061694765,604.175031627,393.648
555.661,2689.891402,394.724,-397.265,1878.64566009,266.714,1767.90342761,5533.09608606,394.305837087,3262,0.99992,10.9692901922,3262,394.62327172,141.467430807,252.548388879,477.428741856,173.045,687.772758382,884.131765545,394.301
516.59,2017.82229382,394.587,-396.989,748.093881477,266.757,1820.5318167,5566.69847439,394.128230456,3263,0.999934,10.9367260048,3263,394.448478044,-4.78412263336,236.446910151,575.062448048,173.061,316.047795483,360.079493124,394.127
514.022,5074.6720965,394.172,-396.469,1120.68934982,266.795,707.108903677,5658.11535892,393.767487178,3264,0.999875,10.9179400497,3264,394.107002048,193.51410864,255.934509806,3054.47521994,173.086,375.02846623,663.32983206,393.741
510.511,3837.00451528,393.907,-396.355,1059.4836427,266.86,1415.5673238,4837.13656804,393.451437657,3265,0.999893,10.8644811017,3265,393.779030003,-3.73104973123,242.227487489,699.54442163,173.124,467.657502275,464.55891406,393.454
524.399,3210.39986671,393.768,-396.262,977.371837926,266.883,1398.3275362,4367.3601516,393.374381991,3266,0.999919,10.8834809954,3266,393.673419074,471.960095226,251.355637914,384.502684819,173.109,236.030619217,805.712090064,393.37
518.344,4553.88525082,394.352,-396.749,1399.11675583,266.93,496.355423653,4906.88464758,393.991684857,3267,0.999926,10.9222866317,3267,394.291234818,135.039206883,250.622334075,3122.03994329,173.128,461.156109486,709.559428245,393.965
522.263,4204.96160313,394.041,-396.47,434.089000644,266.979,1422.08933762,5292.00913106,393.680253031,3268,0.999862,10.9438386282,3268,393.943973898,12.9028358002,249.455670869,604.208843075,173.136,155.583033661,170.020756172,393.659
544.998,3560.38228004,394.152,-396.659,1966.60412118,267.009,1931.52414235,4855.24514115,393.813097428,3269,0.999895,10.9776273511,3269,394.04921274,-5.11207783664,211.192248254,20.613433856,173.191,900.732818359,766.041161612,393.805
556.923,4159.34945314,394.401,-397.022,1995.24691417,267.025,1038.559769,5232.6049998,394.088878942,3270,0.99989,11.1893959975,3270,394.31467772,-10.3483606701,237.62671128,1502.29328235,173.247,741.832045217,607.812752984,394.077
536.302,5066.29079362,394.019,-396.799,2449.17919343,267.079,261.284551872,5305.01613351,393.706696918,3271,0.999955,11.1373697043,3271,393.958484649,-3.63664922936,261.270778393,4522.7802571,173.267,886.370413858,492.488368617,393.673
512.272,4659.97898299,394.521,-397.237,722.004233932,267.136,593.550223665,5189.59493731,394.148996855,3272,0.999918,11.0052607502,3272,394.422336661,9.71703515139,254.980425293,3123.72854247,173.314,245.482065977,164.553881547,394.161
508.007,4477.3135257,395.419,-398.234,1975.24164081,267.168,608.8355321,4977.25624616,395.119435275,3273,0.999846,10.9148924253,3273,395.34969389,-9.90185764566,265.196169109,2880.21627159,173.343,701.838656654,472.216473328,395.107
535.423,3668.52117041,394.375,-397.322,1234.83455663,267.21,1194.17112268,4926.57972314,393.988980002,3274,0.999917,11.1528384076,3274,394.238424128,-7.85524091441,257.935793478,1622.48534444,173.355,458.657878237,428.370065001,393.993
523.369,3736.80362538,395.565,-398.147,1957.61752706,267.265,1101.00435962,4505.81796812,395.284854264,3275,0.999867,10.8921079743,3275,395.519539615,-8.85471520032,227.789260401,520.390334001,173.339,782.29753179,643.787988716,395.262
547.448,1200.912514,394.783,-397.367,1339.18902607,267.291,1753.89150281,5006.37195625,394.410607808,3276,0.999896,11.0569525509,3276,394.650245586,-11.1665026472,88.9439185087,-7.70876835196,173.413,403.938568622,259.242555255,394.41
511.791,3502.94708165,394.895,-397.512,960.650518524,267.341,1164.45420445,4682.69866447,394.587724236,3277,0.999898,11.0297926326,3277,394.804581818,-13.0562346387,243.772144207,1297.29690655,173.456,287.730284009,158.959668659,394.583
507.58,3823.38368241,395.137,-397.748,1359.46737328,267.391,835.730255156,4651.77614983,394.845250981,3278,0.999826,10.9956399698,3278,395.057066635,26.0216090279,230.141787816,1409.42393984,173.474,593.648379467,525.304754621,394.829
488.945,3890.39501875,395.245,-397.811,2356.66239657,267.427,759.382588053,4691.76892975,394.918234037,3279,0.999889,10.7475542551,3279,395.142923095,-10.6931915465,258.880008164,2015.4436973,173.491,857.414588099,761.671822454,394.922
527.862,3388.46317806,395.327,-397.948,972.134510578,267.455,1355.74965778,4797.63164284,395.055300308,3280,0.999949,10.9549633613,3280,395.262731187,-10.0645642496,256.386350317,801.357546216,173.567,368.05383884,324.764894903,395.028
510.828,4041.68618005,394.525,-397.013,666.842280074,267.484,378.099859841,4459.23955024,394.194981685,3281,0.999931,10.9678542417,3281,394.44644726,-9.66460111255,256.574855789,2952.76067141,173.563,279.413178837,215.365633356,394.194
509.732,3946.36116696,394.605,-397.185,786.533131286,267.534,623.161236485,4642.30172001,394.330828418,3282,0.999864,11.0035957844,3282,394.524577186,-12.7651125192,252.358062777,2075.96342455,173.575,292.93984768,255.128383089,394.309
519.578,4069.42407309,395.232,-397.896,2442.08224878,267.56,456.46482201,4704.93720031,394.881828433,3283,0.999878,10.8782881345,3283,395.159165147,5.40511001967,250.102501844,2932.24333768,173.62,873.377307893,859.989696616,394.87
502.108,3041.20050358,395.52,-398.333,1004.65984177,267.597,1639.72060959,4516.68778933,395.203850541,3284,0.999917,10.7643074945,3284,395.414369271,-2.52910783195,213.835255546,119.922587474,173.674,296.502724674,272.885317957,395.197
507.323,3424.43105487,395.933,-398.735,1224.26063935,267.635,668.897091452,4365.93351756,395.646652409,3285,0.999929,10.7615287188,3285,395.871271859,109.113318157,249.864855821,2462.16634982,173.711,503.588327867,640.60641683,395.634
556.138,3181.84153499,395.926,-398.65,2292.7416715,267.706,1316.24649229,4488.91743412,395.58691381,3286,0.999894,10.9148571754,3286,395.844047666,256.530400408,234.450314261,967.950102752,173.745,913.352111351,1007.0673321,395.587
559.606,3407.56530444,395.764,-398.533,1394.14796691,267.73,603.191945935,4371.63853119,395.456443097,3287,0.999912,10.9505804484,3287,395.689467476,116.395206208,186.202034327,2047.59665968,173.759,455.744399833,769.444716402,395.429
546.747,2852.47198649,395.556,-398.309,2153.26971243,267.778,912.481726379,3665.9654685,395.267373867,3288,0.999894,10.9540948552,3288,395.466602588,7.08098371236,194.800396791,455.114124391,173.812,1073.09436436,1080.17534807,395.247
518.272,3457.68477394,395.785,-398.335,545.439801742,267.814,286.46771823,3782.19325831,395.471734959,3289,0.999886,10.7122152743,3289,395.657611694,408.40494426,218.680999429,2715.93966824,173.828,56.9858620693,484.591459701,395.471
542.498,3100.17187301,395.42,-397.956,2052.87969295,267.849,901.324019101,3826.29551528,395.132935602,3290,0.999872,10.8706346907,3290,395.318139783,1811.93801975,240.990279851,647.512261507,173.846,120.4708366,1932.40885635,395.133
547.584,3015.86196337,395.849,-398.271,1317.70148639,267.857,887.689840191,4069.87271341,395.587500607,3291,0.999916,10.8944133102,3291,395.762621952,996.990606194,204.303338625,1184.33997776,173.848,147.080886675,1109.963512,395.574
516.593,3068.5556725,395.248,-397.564,1893.58958699,267.913,859.188174675,3961.60097943,394.972571192,3292,0.99989,10.774615057,3292,395.183740704,357.841969279,212.255287853,1093.64500293,173.858,638.585079383,1039.97164502,394.96
498.314,2501.10149022,393.833,-396.062,376.523814821,267.943,1308.72675313,4146.44723486,393.493040828,3293,0.999956,10.6778729776,3293,393.736644992,376.523814821,227.353418625,499.089059642,173.89,0.0,376.523814821,393.495
513.514,1968.08200661,394.629,-396.887,3108.06212442,267.968,1212.78990142,3896.51318237,394.3014123,3294,0.999876,10.7587395272,3294,394.521723971,2272.01395345,208.479450567,279.797234544,173.907,418.024085487,2690.03803894,394.298
528.322,3556.565098,394.338,-396.629,2078.6904224,268.054,525.106209219,4134.89479722,393.996285107,3295,0.999907,10.8116683393,3295,394.262268481,169.072835767,225.117285144,2548.33663988,173.958,781.786209827,1082.55090998,393.976
557.132,2401.54238933,393.648,-396.13,1860.92765329,268.086,1252.56090846,3790.35008388,393.306676773,3296,0.999917,10.915389136,3296,393.54460331,430.066627294,222.975410245,236.587004791,173.962,602.021556435,1042.53418143,393.306
506.25,2163.3354574,394.002,-396.22,432.352672167,268.096,1240.3565274,3693.88437534,393.666845347,3297,0.999903,10.7714498687,3297,393.908846522,186.205055702,221.711968664,354.312068689,173.987,88.4351187844,334.509088562,393.651
506.069,3303.6205079,393.706,-395.971,447.298259661,268.135,514.554551401,3736.79811736,393.388204955,3298,0.999918,10.828087292,3298,393.628812458,-3.95062533187,236.651590559,1757.98118752,173.996,154.564023912,221.59083274,393.382
520.927,393.248814971,394.288,-396.617,1547.58621504,268.175,1051.49031059,3878.80010698,393.984010098,3299,0.999895,10.9125547082,3299,394.204934187,-4.02139327499,25.846478736,-8.95195134907,174.052,593.018081636,691.985530193,393.991
501.101,3473.50876776,393.6,-395.958,1511.3002586,268.214,517.235575538,4032.52241918,393.304870806,3300,0.999903,10.8836951586,3300,393.531020582,-10.9241538912,242.861640064,2544.25198633,174.09,392.773960721,145.754454011,393.28
522.376,2943.87079791,393.62,-396.113,1218.85665106,268.248,881.516360477,3992.35175918,393.310642375,3301,0.999893,10.9298631102,3301,393.531885604,21.4407288842,245.544418691,1234.83458704,174.099,468.497552218,493.401027955,393.308
540.592,3346.36364523,393.573,-396.076,1141.20681153,268.293,709.844926469,3848.41732971,393.262268717,3302,0.9999,10.942996357,3302,393.478624696,-8.53732148156,251.94799467,1295.81883803,174.107,457.900530173,325.638464042,393.264
510.295,3337.75058512,392.841,-395.428,1014.70024073,268.34,1027.6126928,4326.82835667,392.55258115,3303,0.999896,10.743991194,3303,392.756115994,69.5560067741,236.181320569,503.091508621,174.135,339.657822874,493.847341118,392.55
520.005,3090.79898156,393.449,-396.221,900.926404382,268.398,1046.94740215,4061.09540104,393.159548255,3304,0.999931,10.8084165725,3304,393.372296411,-5.5743523025,217.600592704,553.830445346,174.148,370.206094243,349.008720128,393.137
504.217,2879.80639905,393.731,-396.359,986.478336511,268.448,1150.30209316,4062.03365758,393.478471375,3305,0.9999,10.7140840164,3305,393.680826753,-11.6881995529,227.880156563,554.974992161,174.131,291.721547812,233.882283024,393.453
528.025,3045.28726636,392.979,-395.625,1306.96963935,268.49,1449.28880901,4115.61123664,392.68176856,3306,0.999931,10.7562666918,3306,392.903531838,-9.3170043177,214.349961851,196.355432678,174.109,465.998155168,462.783429123,392.666
530.887,3439.81528611,393.125,-395.847,635.260081335,268.542,678.301583007,4046.7369697,392.82275169,3307,0.99989,10.9498492547,3307,393.031028638,-6.80493957256,226.038410372,2003.35746315,174.136,238.95166376,303.550285124,392.825
521.932,2814.32359973,393.225,-395.846,1811.15051949,268.602,632.122516399,3714.42421651,392.905282646,3308,0.999907,10.8172636543,3308,393.13585259,211.502299762,225.02318386,1808.09891024,174.128,609.495452759,674.107073413,392.888
518.276,2586.90886186,393.217,-395.761,1512.31813044,268.645,1217.80460741,3786.19637626,392.892308002,3309,0.999842,10.7315059239,3309,393.106190896,140.950944607,211.533006924,341.649081223,174.175,685.683592919,826.634537525,392.872
498.87,2639.6499644,393.357,-395.897,1779.95951256,268.701,931.625731449,3550.859106,393.044293498,3310,0.999895,10.7484821134,3310,393.232018517,-8.10722649436,224.584958297,731.033534607,174.182,703.29150115,558.493488157,393.049
525.709,2411.71881331,393.241,-395.802,991.161416625,268.735,1230.29749338,3783.1749306,392.901471218,3311,0.999941,10.9195409695,3311,393.146794739,-6.01591815274,223.140219669,577.654492622,174.208,410.994942197,363.787115746,392.894
541.719,2841.23400495,393.068,-395.703,2971.43613532,268.743,919.445725609,3606.33668662,392.801735667,3312,0.999891,10.9698609264,3312,393.013588892,2241.27596433,215.703711111,548.990097665,174.22,365.080085496,2606.35604983,392.777
554.09,2513.08775051,393.046,-395.717,1613.34978764,268.813,1110.08420079,3604.17993541,392.753410389,3313,0.9999,11.0004137036,3313,392.97891248,589.405682244,196.368347718,527.090292112,174.237,446.911810926,989.604352049,392.748
481.42,2794.69119427,393.222,-395.832,1777.39058177,268.834,936.449187136,3534.90561068,392.919516563,3314,0.999896,10.7023341512,3314,393.139393736,44.643698099,220.105390208,880.346111396,174.271,619.128568098,579.714196343,392.916
482.044,3417.06558476,393.774,-396.371,2797.72506005,268.896,610.975327817,4143.61128882,393.447242538,3315,0.999856,10.5850521086,3315,393.682966992,162.723049907,253.459168211,1762.87217437,174.311,1317.50100507,1480.22405498,393.424
532.571,3688.99223102,393.654,-396.248,875.294090299,268.947,214.897311175,3976.65358823,393.364327245,3316,0.999905,10.8240799848,3316,393.556601712,684.436191988,233.322174017,3243.72346224,174.363,95.4289491555,779.865141143,393.356
498.033,2780.75112223,394.297,-396.952,2601.66188839,268.966,807.694055875,3608.08342314,394.066141027,3317,0.999914,10.6883502231,3317,394.25061061,123.713934645,222.445463241,1119.76018523,174.346,1051.26690123,781.661498959,394.045
518.463,2764.19556256,394.196,-396.751,2578.10678807,269.049,730.433272154,3527.78710543,393.879270435,3318,0.999951,10.7481362,3318,394.084604232,2477.00386612,215.555433912,1284.28914341,174.341,50.5514609724,2527.55532709,393.918
504.609,2177.59029754,394.283,-396.844,1382.71347465,269.068,1153.51980952,3431.64922964,394.024357552,3319,0.999922,10.8773326784,3319,394.231782867,-9.776701327,202.273632069,152.511957761,174.31,448.018208832,328.563797772,393.985
529.64,1902.41309231,393.96,-396.433,1263.04407425,269.093,929.243781713,3412.48063887,393.695136871,3320,0.999877,10.9113089504,3320,393.888233829,-10.286863023,205.584475434,576.427306397,174.351,461.205327208,415.954268122,393.69
529.587,1296.98334692,394.022,-396.31,1563.16802009,269.155,731.03867022,2784.05167019,393.733170929,3321,0.999857,10.9970705225,3321,393.920414972,-8.83723441096,195.801816294,349.613515036,174.34,581.644617375,664.249771145,393.723
537.015,968.550969091,393.62,-395.48,777.587409221,269.199,521.502495921,2566.31541762,393.29811351,3322,0.999834,11.1725387716,3322,393.490904204,-9.89569684207,185.094840111,154.421182534,174.35,283.989944485,243.17637264,393.307
523.087,943.37830313,392.122,-393.859,1256.09590942,269.251,578.356982662,2412.07602807,391.842007908,3323,0.999901,11.3552584859,3323,392.048088258,-7.96669978907,187.345803238,263.400108502,174.363,381.326212325,228.832705313,391.838
538.935,2390.79237701,392.589,-394.527,1318.38285164,269.287,931.815872435,3741.87252981,392.291410102,3324,0.999902,11.336690359,3324,392.500084984,149.625284251,228.114295471,924.635243985,174.373,486.236519275,667.821577358,392.278
524.729,2980.95487751,392.016,-394.219,852.84336924,269.339,736.081124127,3783.51251582,391.685226303,3325,0.999773,11.1526219425,3325,391.924046374,-9.10496935191,219.548168473,871.624870458,174.415,368.787725573,409.865138247,391.701
488.165,2600.69862854,392.618,-394.705,514.906760614,269.376,958.91317348,4123.28467709,392.307476693,3326,0.999889,10.8916887753,3326,392.528872923,300.815709087,215.993844152,1048.53895679,174.407,95.8919141148,435.754747853,392.294
554.143,2364.30126981,391.187,-393.318,1565.24692339,269.418,881.821443348,3890.87732554,390.862911152,3327,0.999761,11.0766399394,3327,391.123448444,1565.24692339,209.633451436,1041.06855568,174.392,0.0,1565.24692339,390.834
527.333,2638.0963418,391.035,-393.344,3669.86283228,269.461,1205.1619168,4040.55267107,390.638717536,3328,0.999882,10.9691154177,3328,390.890723972,157.292469908,210.745872007,273.611080916,174.439,1328.15061585,1187.5874784,390.657
519.048,2421.96418994,390.653,-392.924,976.894965228,269.49,1120.99297153,3442.4918595,390.275096812,3329,0.999908,10.8329326599,3329,390.551089561,-0.435010241289,192.717830802,427.479177437,174.498,330.918783431,369.857966062,390.24
523.89,2714.0770663,390.869,-393.364,1110.24114006,269.542,756.983454561,3456.57486163,390.513270775,3330,0.999872,10.8644183607,3330,390.774686303,-8.9305578871,215.500595862,1136.77999813,174.536,375.106855444,528.562631368,390.514
530.44,3343.17558063,390.998,-393.551,71.3222237992,269.6,992.27230927,4395.09522248,390.663615984,3331,0.999911,10.8531812241,3331,390.915143288,71.3222237992,233.764819763,1120.92481552,174.576,0.0,71.3222237992,390.679
