AverageAbsQ,StdEsReturn,AverageQ,AverageAbsQYDiff,AverageAbsY,PolicyRegParamNorm,AverageAction,AverageReturn,StdReturn,MinEsReturn,AverageDiscountedReturn,Iteration,AverageEsReturn,MaxReturn,AverageY,Epoch,AverageQLoss,QFunRegParamNorm,MinReturn,MaxEsReturn,AveragePolicySurr
2.90905,0.0,2.85402,0.0297882628499,2.90921475997,217.751,0.979366,3636.00406429,144.471585048,2403.8266924,298.058858688,4079,2403.8266924,3800.88229734,2.85402889432,4079,0.0100278,152.065,3337.9028584,2403.8266924,-2.86543
2.90896,0.0,2.85394,0.0304156057054,2.90919868761,217.71,0.976603,3896.25725756,128.012016826,2484.43346725,311.199140855,4080,2484.43346725,4071.56607678,2.85413904078,4080,0.0104083,152.107,3698.298393,2484.43346725,-2.86556
2.90955,0.0,2.85611,0.0316332872079,2.90961606512,217.679,0.979891,3793.14633312,314.74826829,2201.08404327,315.680089815,4081,2201.08404327,4016.21633145,2.85607324107,4081,0.0141698,152.112,2873.37880153,2201.08404327,-2.86793
2.91325,0.0,2.86061,0.0304298872719,2.913264062,217.721,0.980412,3675.83521021,975.544057786,2424.46896851,332.594916431,4082,2424.46896851,4159.3913802,2.8606192036,4082,0.0129801,152.111,762.463189368,2424.46896851,-2.87378
2.9123,0.0,2.85853,0.0279560415939,2.9124845889,217.81,0.982176,3596.35608625,912.521826627,2551.91930202,325.538994384,4083,2551.91930202,4165.71774859,2.85857745293,4083,0.00792066,152.115,1374.29795873,2551.91930202,-2.87089
2.90774,0.0,2.85239,0.0296709505451,2.90789268985,217.818,0.985059,3206.44442286,1328.92663045,2640.65374374,330.799566063,4084,2640.65374374,4347.76883944,2.85250809833,4084,0.0100986,152.114,545.587998422,2640.65374374,-2.86496
2.91683,0.0,2.86299,0.0285687996435,2.9169763859,217.837,0.988159,3110.3564097,1124.53078957,2464.65784153,302.709632723,4085,2464.65784153,3802.33831846,2.86305957664,4085,0.0090044,152.133,608.082031365,2464.65784153,-2.87508
2.91875,0.0,2.86518,0.0287577710746,2.91879591693,217.857,0.990604,2461.74716824,1536.68183195,2507.03513879,299.53019507,4086,2507.03513879,4008.75303342,2.86512257878,4086,0.00813075,152.13,-1.78432659621,2507.03513879,-2.87782
2.92412,0.0,2.87144,0.0299429089857,2.92416438095,217.887,0.988528,3151.76934613,1515.03097079,2506.48259075,306.110216565,4087,2506.48259075,4216.34010058,2.87150274426,4087,0.0110361,152.122,36.8412995575,2506.48259075,-2.88402
2.92075,0.0,2.8663,0.0306330094372,2.92084353389,217.864,0.984857,3477.61182468,1105.11453001,2266.08793745,320.031037988,4088,2266.08793745,4204.70627112,2.86637528296,4088,0.0132625,152.162,1169.8072345,2266.08793745,-2.87814
2.92004,0.0,2.86489,0.0295837177065,2.9201991215,217.883,0.982154,3628.48433318,81.8966915202,2470.71530794,291.934298701,4089,2470.71530794,3736.47585095,2.86498273778,4089,0.01143,152.18,3456.96180249,2470.71530794,-2.87683
2.92913,0.0,2.87589,0.0299842114913,2.92933957472,217.911,0.97807,3945.70517687,68.736162125,2526.22534938,314.84559122,4090,2526.22534938,4024.0148602,2.87602329248,4090,0.0128861,152.177,3799.56616881,2526.22534938,-2.88765
2.92635,0.0,2.87137,0.0289582458552,2.9262529087,217.887,0.977642,3657.37075203,351.758888087,2439.14302333,309.011774669,4091,2439.14302333,4023.27853118,2.87125495522,4091,0.0105112,152.201,2667.59016347,2439.14302333,-2.88441
2.91988,0.0,2.86321,0.0304182043971,2.91999593907,217.894,0.976101,3825.5185172,72.8318959609,2312.01023292,315.458545225,4092,2312.01023292,3952.54877317,2.86324465706,4092,0.0123094,152.239,3699.82191919,2312.01023292,-2.87545
2.92075,0.0,2.86308,0.0286290756001,2.92077983725,217.91,0.976904,3742.87733959,106.018828961,2425.08112408,308.649356098,4093,2425.08112408,3923.93011761,2.86303944359,4093,0.00949986,152.269,3544.88636324,2425.08112408,-2.87555
2.92258,0.0,2.86532,0.0288747191083,2.92279822734,217.823,0.975306,3566.65181525,50.2925885288,758.644813342,293.461119306,4094,758.644813342,3636.59770726,2.86537729135,4094,0.0105762,152.264,3486.21721234,758.644813342,-2.87707
2.92385,0.0,2.86656,0.02925671787,2.9239657459,217.843,0.973501,4026.8345696,125.215012381,2302.64351649,328.972732449,4095,2302.64351649,4219.15213046,2.86661746704,4095,0.0115608,152.283,3776.47055676,2302.64351649,-2.87878
2.93315,0.0,2.87938,0.0301186257123,2.93322957389,217.922,0.980878,3827.72587547,126.745391017,2259.12440326,311.003036927,4096,2259.12440326,4047.36020957,2.87940000834,4096,0.0115911,152.283,3627.40100187,2259.12440326,-2.89238
2.92763,0.0,2.87247,0.0300129157453,2.92767222125,217.996,0.979748,3626.78338666,616.468293587,2515.50199956,304.682100813,4097,2515.50199956,3974.05009048,2.87244528696,4097,0.01156,152.29,1798.39316723,2515.50199956,-2.8853
2.93084,0.0,2.87676,0.0271252176436,2.93083834998,218.054,0.978814,3876.84865609,125.995175595,2275.80529118,308.516368299,4098,2275.80529118,4072.47952174,2.87668526708,4098,0.00688359,152.321,3614.64058466,2275.80529118,-2.88873
2.93462,0.0,2.88044,0.0287842276623,2.93464750371,218.104,0.981,3785.5396142,178.314269738,2391.86578383,314.027615812,4099,2391.86578383,4033.57489736,2.88045623125,4099,0.0108934,152.331,3472.85192339,2391.86578383,-2.89285
2.94128,0.0,2.88824,0.0274533728117,2.94119941881,218.138,0.976146,3790.44916107,129.271375319,2535.34525758,315.661601426,4100,2535.34525758,3938.23886726,2.88811699033,4100,0.00843329,152.355,3521.73845492,2535.34525758,-2.90105
2.93689,0.0,2.88195,0.0287679215356,2.93701360142,218.162,0.974696,3904.81177604,102.904824467,2236.57187885,314.656797882,4101,2236.57187885,4092.29295072,2.88195978238,4101,0.00943037,152.366,3749.97206734,2236.57187885,-2.89444
2.95047,0.0,2.89718,0.0286463009736,2.95062319781,218.16,0.975225,4004.82052033,73.8048864289,2163.59897114,317.398445657,4102,2163.59897114,4143.80568741,2.89726693253,4102,0.0103613,152.374,3909.24865827,2163.59897114,-2.91004
2.94641,0.0,2.89172,0.0284458549984,2.94641703798,218.171,0.980089,3860.51916262,53.0021611805,2426.38050181,313.694789005,4103,2426.38050181,3960.40630727,2.89160562181,4103,0.00908875,152.402,3777.07836032,2426.38050181,-2.90466
2.94679,0.0,2.89071,0.027504765931,2.9468459816,218.202,0.978405,3648.67045259,53.9864589599,2496.91353861,299.245012455,4104,2496.91353861,3779.72955591,2.8907020541,4104,0.0083286,152.433,3589.0437513,2496.91353861,-2.90366
2.95258,0.0,2.8974,0.0281155901045,2.95258873522,218.165,0.967033,3792.88162745,73.552423056,2442.69571622,310.740646882,4105,2442.69571622,3896.55450664,2.89744665369,4105,0.00871713,152.441,3698.73382161,2442.69571622,-2.91026
2.96505,0.0,2.91302,0.0276950977849,2.96518741505,218.071,0.96692,3506.73432731,70.9366972216,2383.11359288,293.015015093,4106,2383.11359288,3596.85074056,2.91314388677,4106,0.00782169,152.448,3344.03524225,2383.11359288,-2.92585
2.95786,0.0,2.90303,0.0289584795422,2.95794420073,218.089,0.975067,3207.73840022,43.3258196297,2320.00232094,264.832882738,4107,2320.00232094,3285.79320258,2.90308655027,4107,0.00995214,152.464,3165.88332118,2320.00232094,-2.91435
2.95935,0.0,2.90477,0.0294723706992,2.95941171375,218.245,0.975929,3432.39697508,71.6947572589,2236.57308009,277.643477293,4108,2236.57308009,3585.31375653,2.90472660284,4108,0.0105968,152.492,3331.25842602,2236.57308009,-2.91594
2.96497,0.0,2.91116,0.0304166656222,2.96506373085,218.22,0.973362,3426.60688945,37.9093172263,2265.34109847,281.136790689,4109,2265.34109847,3493.72884767,2.91121214071,4109,0.0115618,152.483,3373.42900506,2265.34109847,-2.92464
2.95967,0.0,2.90332,0.0283883611001,2.9596955736,218.199,0.975925,3570.25431058,61.0034629525,2157.89945057,290.73237908,4110,2157.89945057,3628.84787651,2.90334362857,4110,0.00920497,152.5,3446.4666219,2157.89945057,-2.91607
2.9614,0.0,2.90569,0.0296905991977,2.96159389727,218.298,0.976363,3961.03666958,64.8517243143,2315.9226861,319.035277357,4111,2315.9226861,4045.88130701,2.9057386081,4111,0.0109362,152.477,3800.6699283,2315.9226861,-2.91741
2.96736,0.0,2.91342,0.0307616878159,2.96764794752,218.286,0.977438,3935.16140463,69.5966060871,2253.68678779,320.82030213,4112,2253.68678779,4071.21412924,2.91361860594,4112,0.0125332,152.5,3834.71830663,2253.68678779,-2.9256
2.96532,0.0,2.90965,0.0305986593972,2.96533628898,218.321,0.983539,3635.41224287,872.625121167,2501.86458319,329.14013714,4113,2501.86458319,4164.30765986,2.90963340402,4113,0.0120996,152.478,1441.72886545,2501.86458319,-2.92243
2.97101,0.0,2.91602,0.0279036209979,2.97104190168,218.299,0.979644,4003.77726279,130.034300921,2636.70867349,330.57292376,4114,2636.70867349,4126.36192428,2.91599883633,4114,0.0089432,152.515,3720.78534028,2636.70867349,-2.92845
2.97703,0.0,2.92411,0.0298425330959,2.97734052051,218.342,0.986618,3057.54955985,784.63779043,2531.01252341,279.257175921,4115,2531.01252341,3636.9546494,2.92429068486,4115,0.011101,152.52,1104.43061253,2531.01252341,-2.93609
2.96876,0.0,2.91425,0.0298699604534,2.9689037272,218.363,0.978968,3450.50044005,531.74910017,2205.85285327,290.034454065,4116,2205.85285327,3856.63498718,2.9143100294,4116,0.0116014,152.532,2206.02527798,2205.85285327,-2.92614
2.97862,0.0,2.92652,0.0276058879032,2.97861328327,218.361,0.979624,3975.47241641,47.5169925689,1926.11269737,321.3391815,4117,1926.11269737,4046.5288976,2.9265370808,4117,0.00848006,152.546,3891.3276286,1926.11269737,-2.93909
2.97179,0.0,2.91734,0.0283279828578,2.9719326095,218.344,0.978895,4058.29782144,79.216069218,2555.82279826,327.52777788,4118,2555.82279826,4169.91515831,2.91744212098,4118,0.00947124,152.551,3913.67855789,2555.82279826,-2.93023
2.97931,0.0,2.92637,0.0288339928875,2.97935831801,218.385,0.986843,3173.98689012,1305.71471855,2341.84569935,302.647682418,4119,2341.84569935,3945.81937395,2.92637476115,4119,0.0101778,152.571,-0.0915794334586,2341.84569935,-2.93945
2.97874,0.0,2.92566,0.0286478232772,2.97883598582,218.379,0.984796,3743.95496245,102.504650881,2565.69276597,311.38084864,4120,2565.69276597,3846.46181162,2.92575507267,4120,0.00998521,152.593,3508.74491031,2565.69276597,-2.938
2.98209,0.0,2.92868,0.026921638082,2.98211957627,218.497,0.979993,3947.41123206,106.288381662,2635.72412745,317.372157291,4121,2635.72412745,4086.50608052,2.92870789569,4121,0.00744563,152.62,3708.16790431,2635.72412745,-2.94088
2.98465,0.0,2.93101,0.0272748856502,2.98481011657,218.472,0.980462,3700.16964219,51.4578233754,2234.22169029,306.753039704,4122,2234.22169029,3767.0192776,2.93111414386,4122,0.00865217,152.637,3597.66004082,2234.22169029,-2.94265
2.98176,0.0,2.92757,0.0300128960424,2.98173323865,218.55,0.980427,3592.72737617,68.0464009348,2433.35686184,297.019155554,4123,2433.35686184,3726.73742553,2.92749988756,4123,0.0123195,152.623,3473.77237781,2433.35686184,-2.93879
2.97356,0.0,2.91763,0.0292820539028,2.97362940968,218.535,0.978385,3404.07523846,57.4619071979,2554.1378943,278.170338566,4124,2554.1378943,3496.47469461,2.91760340503,4124,0.0110758,152.636,3331.85088702,2554.1378943,-2.93008
2.98903,0.0,2.9381,0.028819872938,2.98916660943,218.571,0.977545,3520.83935248,57.0711071468,2116.12491413,289.096544935,4125,2116.12491413,3615.36349093,2.93818923383,4125,0.0116352,152.63,3407.93600733,2116.12491413,-2.95059
2.98738,0.0,2.9355,0.028423072944,2.98735205964,218.643,0.979744,3844.82850612,74.8008538059,2247.77716492,304.853275477,4126,2247.77716492,3922.55562647,2.93548003879,4126,0.0118659,152.649,3675.29542815,2247.77716492,-2.94774
2.98629,0.0,2.9341,0.0283832378806,2.98647035354,218.748,0.978694,3802.79196146,76.4828840249,2515.70312836,314.158891618,4127,2515.70312836,3894.60209919,2.93420194512,4127,0.0109851,152.673,3623.12280082,2515.70312836,-2.94577
2.9891,0.0,2.93745,0.0273501743718,2.98911738586,218.747,0.978057,3797.57256426,88.7638040643,2559.84144673,307.344659983,4128,2559.84144673,3915.61829079,2.93746761628,4128,0.00856002,152.682,3615.83381755,2559.84144673,-2.94924
2.98066,0.0,2.92746,0.0293733970258,2.98059124694,218.772,0.975612,3477.55450068,796.798389899,2461.15734014,305.053636781,4129,2461.15734014,3852.2103962,2.92735700602,4129,0.0128733,152.696,1101.73173422,2461.15734014,-2.93812
2.98042,0.0,2.92647,0.0276581962188,2.98038569095,218.826,0.983413,3692.95632281,111.59697124,2340.54804519,303.783070559,4130,2340.54804519,3949.30818269,2.92647449472,4130,0.00967064,152.735,3551.43135182,2340.54804519,-2.93713
2.98185,0.0,2.92841,0.0270396559895,2.98192046313,218.889,0.971567,3544.58235798,791.956751945,2309.50196922,310.024823964,4131,2309.50196922,3848.94274978,2.92838246677,4131,0.00899932,152.742,1170.8823718,2309.50196922,-2.93964
2.98346,0.0,2.93112,0.0276831385199,2.98344142296,218.934,0.973576,3940.70368153,137.309699498,2322.03944337,307.992002953,4132,2322.03944337,4145.74340854,2.93109841936,4132,0.00942041,152.764,3754.0702823,2322.03944337,-2.94293
2.97885,0.0,2.92515,0.0303376932419,2.97883124341,218.905,0.983806,3408.71013629,743.93522319,2481.8869982,304.51851456,4133,2481.8869982,3813.28522621,2.92505291663,4133,0.014665,152.799,1243.70618145,2481.8869982,-2.93662
2.98329,0.0,2.92952,0.0278179191511,2.98332352786,218.887,0.982927,3686.59837997,138.667605306,2500.37728746,306.295936186,4134,2500.37728746,3907.98010225,2.92954234334,4134,0.00956863,152.815,3429.80692341,2500.37728746,-2.94166
2.98491,0.0,2.93064,0.028466736481,2.9848334294,218.902,0.978258,3765.98206282,153.311415887,2446.91694814,308.967258102,4135,2446.91694814,3905.63481908,2.93053601924,4135,0.0112183,152.83,3366.52035922,2446.91694814,-2.94343
2.98374,0.0,2.92825,0.0283102622122,2.98404676136,218.888,0.983763,2432.80576544,1439.71602351,2275.089055,279.315505377,4136,2275.089055,3897.69831285,2.92849199066,4136,0.00950383,152.846,441.987735568,2275.089055,-2.94038
2.98633,0.0,2.93093,0.0276935953694,2.98632684308,218.984,0.984894,3013.71403469,651.120531332,1072.42455129,274.653518542,4137,1072.42455129,3383.26431626,2.93089627686,4137,0.00990241,152.863,1079.85103056,1072.42455129,-2.94362
2.99546,0.0,2.94168,0.0285447076138,2.99557619703,218.965,0.98304,2926.37481407,1038.01132235,2136.5605007,276.989088115,4138,2136.5605007,3614.1874841,2.94178355641,4138,0.0100258,152.907,713.061216015,2136.5605007,-2.95408
2.99001,0.0,2.93399,0.0286082534729,2.98994624074,218.937,0.980254,3101.21098067,212.88655659,1912.43174205,271.589855362,4139,1912.43174205,3451.28511252,2.9339223713,4139,0.00972518,152.929,2674.45948999,1912.43174205,-2.9457
2.98684,0.0,2.9298,0.0286253776681,2.98679577809,218.961,0.984006,2686.49514599,1132.69677007,2214.96156987,239.196467315,4140,2214.96156987,3479.82527212,2.92975340917,4140,0.00991924,152.947,-329.020247009,2214.96156987,-2.94098
2.99378,0.0,2.93838,0.0271534524132,2.99353516441,219.015,0.98364,2243.99689004,1151.43374445,2354.696973,240.037068732,4141,2354.696973,3335.17261661,2.93815757685,4141,0.00683497,152.963,-223.889716875,2354.696973,-2.94884
2.99646,0.0,2.94238,0.0292006648389,2.99669976453,219.078,0.984432,2572.8451433,671.942845559,2223.40278835,225.321063169,4142,2223.40278835,3084.25082667,2.9425444564,4142,0.00897383,152.99,631.716707721,2223.40278835,-2.95074
2.99093,0.0,2.936,0.0308211284648,2.99101214224,219.166,0.991765,984.229878601,1257.6971838,2258.48678744,176.602700396,4143,2258.48678744,3105.28969243,2.93606207076,4143,0.0117591,152.998,-483.204734592,2258.48678744,-2.94427
2.98746,0.0,2.9317,0.0312921648616,2.98766544583,219.163,0.982988,2803.61943589,742.734912001,2047.89190473,288.785436635,4144,2047.89190473,3364.0266998,2.93180289855,4144,0.010153,153.038,806.89499782,2047.89190473,-2.94049
2.98503,0.0,2.92931,0.0289145756445,2.98491440214,219.235,0.987406,1640.86923092,1526.64679898,2154.5681209,188.254843005,4145,2154.5681209,3243.18037649,2.9291606626,4145,0.00812317,153.07,-524.819251812,2154.5681209,-2.9381
2.99347,0.0,2.9413,0.0319668700525,2.99359600557,219.197,0.974463,2312.22870161,675.667479207,2194.0446736,229.878059713,4146,2194.0446736,2998.89194243,2.9413592206,4146,0.0136282,153.098,701.115253027,2194.0446736,-2.95289
2.98392,0.0,2.92924,0.0318593116155,2.98396423037,219.234,0.976217,2075.25486743,1113.78094126,1958.9778801,216.447775452,4147,1958.9778801,3011.46796866,2.9291055685,4147,0.0125446,153.074,-435.557401168,1958.9778801,-2.93943
2.9842,0.0,2.93004,0.0306054125306,2.9843541384,219.165,0.974039,2151.85134112,1072.43202055,2073.60637937,235.397476728,4148,2073.60637937,2980.9636963,2.93009339253,4148,0.0114794,153.092,-13.8071766917,2073.60637937,-2.94131
2.98528,0.0,2.93308,0.0304259427114,2.9852896077,219.156,0.986569,1966.0850562,1425.90133408,2357.42228588,232.211769791,4149,2357.42228588,3341.73597021,2.93292843292,4149,0.0112372,153.096,-135.66097666,2357.42228588,-2.9453
2.98417,0.0,2.93141,0.0287664678431,2.98427696075,219.206,0.985629,2789.36646693,723.321114701,2023.20415498,284.940191558,4150,2023.20415498,3454.5961914,2.93146235927,4150,0.00928754,153.105,1114.39485664,2023.20415498,-2.94285
2.98329,0.0,2.93115,0.0294189874773,2.98306954878,219.255,0.986504,2578.77983279,1207.98502508,2661.50953325,271.833609657,4151,2661.50953325,3468.16813142,2.93086843272,4151,0.0101386,153.132,-369.117510965,2661.50953325,-2.94324
2.98919,0.0,2.93868,0.0300265967769,2.9894966507,219.367,0.991106,1553.9778574,1106.20908866,2742.25749011,267.951094134,4152,2742.25749011,3534.4223996,2.93879812906,4152,0.00940532,153.153,90.7979713838,2742.25749011,-2.951
2.99305,0.0,2.94307,0.0298439480851,2.99300489674,219.373,0.993273,1728.5283029,1164.17515789,2377.3034956,273.040113122,4153,2377.3034956,3294.9127511,2.94297759454,4153,0.00958035,153.174,64.6290557658,2377.3034956,-2.95591
2.98875,0.0,2.93819,0.0317072179455,2.98894826164,219.306,0.996133,678.663032183,791.009633377,2825.8439573,258.396378896,4154,2825.8439573,2566.28455127,2.93829691083,4154,0.0125423,153.172,-132.422546247,2825.8439573,-2.95049
2.99625,0.0,2.94789,0.0310646963639,2.99628171821,219.297,0.990817,1914.89229889,1544.23361367,1762.89012336,279.463560841,4155,1762.89012336,3883.6939724,2.94784528109,4155,0.010885,153.164,-259.490492563,1762.89012336,-2.95981
2.99397,0.0,2.9446,0.0309270216288,2.99401518843,219.255,0.987038,2533.00934547,1537.10548724,2643.01008859,297.152721962,4156,2643.01008859,3709.45219023,2.94462043428,4156,0.009538,153.202,98.104328819,2643.01008859,-2.95564
2.98967,0.0,2.93939,0.0318448222958,2.9898565773,219.288,0.985423,1895.20042109,834.934526562,2497.50360608,309.372563927,4157,2497.50360608,3567.81814585,2.93951146389,4157,0.0115097,153.169,833.428315282,2497.50360608,-2.95104
2.98752,0.0,2.93782,0.0301198730907,2.98746852594,219.298,0.986609,2486.18859777,1477.36875883,2128.08880012,302.89265463,4158,2128.08880012,3851.34392189,2.93773109244,4158,0.00932664,153.172,-215.277370705,2128.08880012,-2.95033
2.98995,0.0,2.94053,0.0333247034286,2.99005228911,219.354,0.991384,1554.40295954,1552.45056899,2094.49929204,253.081807768,4159,2094.49929204,3551.02644765,2.94060737137,4159,0.0127105,153.196,-299.076118251,2094.49929204,-2.95438
2.98813,0.0,2.93808,0.0305639884931,2.98807380896,219.252,0.98136,3400.39875725,737.812226116,2121.90340718,295.365271219,4160,2121.90340718,3827.18769106,2.93798270944,4160,0.00840462,153.203,1247.94283414,2121.90340718,-2.9507
2.99494,0.0,2.94651,0.0325050835096,2.99512369764,219.353,0.982383,3544.31387547,615.624172916,2470.9721238,310.627857616,4161,2470.9721238,4010.72888305,2.94659159034,4161,0.0115142,153.231,1736.1253346,2470.9721238,-2.96034
2.99337,0.0,2.94351,0.0324397322957,2.99348077442,219.404,0.992954,1575.56855789,1354.41356917,2337.64532673,274.474831167,4162,2337.64532673,3898.18777968,2.94357159609,4162,0.0112531,153.229,-8.81921840579,2337.64532673,-2.95657
3.00016,0.0,2.95194,0.030856707645,3.00030889311,219.409,0.995298,660.7590369,1044.36272667,2396.62173319,211.814580414,4163,2396.62173319,3484.72865579,2.95192616696,4163,0.00884194,153.23,-495.401909907,2396.62173319,-2.96327
2.99294,0.0,2.94158,0.0319049302195,2.99304645403,219.362,0.981114,3095.68453962,1486.51981935,703.028064942,300.02411963,4164,703.028064942,4039.28984398,2.94164467398,4164,0.00961953,153.271,-259.961398854,703.028064942,-2.95349
2.99605,0.0,2.94516,0.0324434813156,2.99617854652,219.419,0.989009,1330.43683247,1344.57229809,2245.72138874,269.448670049,4165,2245.72138874,3885.72929449,2.94523569446,4165,0.0110642,153.291,-109.234114869,2245.72138874,-2.95674
2.99449,0.0,2.94398,0.0331630762,2.99449453196,219.514,0.984933,2829.40515211,1139.25746301,2302.194826,301.188363755,4166,2302.194826,3955.08293695,2.94391740053,4166,0.0113128,153.334,504.393195449,2302.194826,-2.95458
2.98502,0.0,2.93191,0.033777933479,2.98527475437,219.528,0.99527,1094.16398512,1312.36688944,397.568761905,241.079819078,4167,397.568761905,3676.3370941,2.93201488755,4167,0.0116021,153.351,-534.223151973,397.568761905,-2.94183
2.99379,0.0,2.943,0.033133131485,2.99388174625,219.508,0.988552,2280.10872,1458.67154775,2063.30824295,290.527885759,4168,2063.30824295,3718.7555985,2.94305611684,4168,0.0104726,153.38,-228.472625507,2063.30824295,-2.95275
2.99307,0.0,2.94211,0.0325944498514,2.99303914476,219.476,0.983132,3409.01461126,1158.44748262,2309.09380919,322.049488884,4169,2309.09380919,4065.7442187,2.94205102586,4169,0.00989962,153.415,705.46533665,2309.09380919,-2.95447
2.99916,0.0,2.94951,0.032680212596,2.99924339165,219.498,0.975037,3278.35317997,1168.2679865,2607.61056098,328.632231297,4170,2607.61056098,4045.3404341,2.94945093171,4170,0.010746,153.415,828.595291487,2607.61056098,-2.95951
3.00249,0.0,2.95303,0.0319039328246,3.00243326174,219.494,0.976375,3702.45168879,541.951320275,2431.16398795,329.463469757,4171,2431.16398795,4089.70342861,2.9529274516,4171,0.00962373,153.416,2174.04263602,2431.16398795,-2.96413
2.99601,0.0,2.94521,0.0333486576364,2.99615349716,219.536,0.982546,3446.64812731,1094.41584552,2174.9836035,320.948064889,4172,2174.9836035,3935.71112944,2.94540370821,4172,0.012577,153.448,177.661947376,2174.9836035,-2.95675
2.99413,0.0,2.94341,0.0322677646676,2.99434699629,219.579,0.982382,3812.07814205,133.354331955,2413.08734374,313.429176181,4173,2413.08734374,4035.5176885,2.94355763678,4173,0.0114161,153.467,3564.00735264,2413.08734374,-2.95632
3.0041,0.0,2.95617,0.0320762105038,3.00433765335,219.587,0.974213,3538.7995911,116.00119616,2402.99189301,295.611732174,4174,2402.99189301,3789.79179448,2.95628943766,4174,0.01213,153.469,3401.01883847,2402.99189301,-2.96742
2.99902,0.0,2.94933,0.032309111405,2.998974237,219.702,0.975014,3133.07396404,897.111062279,2276.66084154,282.629891747,4175,2276.66084154,3571.62352466,2.94921818157,4175,0.0127247,153.475,449.144574136,2276.66084154,-2.95905
2.9912,0.0,2.9395,0.0325133462561,2.99122460456,219.729,0.982539,3311.99172313,1201.97741721,2507.43765885,312.292535243,4176,2507.43765885,4129.59643261,2.93940384307,4176,0.0136898,153.485,-11.8422215149,2507.43765885,-2.9497
2.99687,0.0,2.94606,0.031158543824,2.99698699596,219.759,0.9845,2873.25618854,1540.97644819,2366.46606999,282.249372404,4177,2366.46606999,4015.84165442,2.94609055981,4177,0.0098485,153.479,107.233631827,2366.46606999,-2.95758
2.99415,0.0,2.94281,0.0332326791358,2.99433930607,219.825,0.975213,3328.75437607,742.132313498,1268.80326635,281.489755534,4178,1268.80326635,3976.4526357,2.94286869501,4178,0.0137029,153.505,1157.14689489,1268.80326635,-2.95437
2.99416,0.0,2.94297,0.0309287514562,2.9942978567,219.882,0.976763,3814.98749184,90.3267998294,2175.88090956,313.200598295,4179,2175.88090956,3979.39191314,2.94298730811,4179,0.0093228,153.517,3661.74404461,2175.88090956,-2.95448
2.99729,0.0,2.94666,0.0318326743953,2.99743052682,219.894,0.96763,3683.23420959,125.759599186,2453.57752473,296.049368737,4180,2453.57752473,3826.73296428,2.94677623106,4180,0.0128859,153.533,3402.53628535,2453.57752473,-2.95804
2.99402,0.0,2.94271,0.0317706821139,2.99386294226,219.9,0.964885,3695.95031349,64.8313460747,2433.48174503,301.498976475,4181,2433.48174503,3777.42865766,2.94247800788,4181,0.0136234,153.54,3592.18473121,2433.48174503,-2.95388
2.99328,0.0,2.94236,0.0304380174678,2.99324560946,219.944,0.974189,3810.03126582,168.796387983,2556.31248127,305.200021467,4182,2556.31248127,4118.71519079,2.94217024475,4182,0.0110149,153.556,3495.64084441,2556.31248127,-2.9538
2.99566,0.0,2.94597,0.0319203167304,2.99584702629,219.914,0.958236,2075.28351498,1085.79028711,2220.23626736,236.314225001,4183,2220.23626736,3047.39555472,2.94614288301,4183,0.0115026,153.595,-101.859331623,2220.23626736,-2.95771
2.98671,0.0,2.93507,0.0323909704061,2.98698296352,220.012,0.983611,2037.87304523,928.507063041,2323.46310435,240.693034,4184,2323.46310435,2926.42238282,2.93523193983,4184,0.0137475,153.632,138.885613549,2323.46310435,-2.94389
2.99373,0.0,2.94474,0.0331656143884,2.99380267399,219.992,0.986164,3200.59700631,962.326421678,1871.86489006,300.566620962,4185,1871.86489006,4140.75370817,2.94466191661,4185,0.0111915,153.661,1032.51645956,1871.86489006,-2.95543
2.98802,0.0,2.9371,0.0325766511823,2.98800643067,220.041,0.972773,3294.52464112,1083.72840001,-311.510882718,311.242978114,4186,-311.510882718,4000.51325528,2.93694633334,4186,0.0100124,153.706,276.835923799,-311.510882718,-2.94778
2.99089,0.0,2.94203,0.0340918406002,2.99080656559,220.136,0.978212,2530.70907225,1215.03950583,2174.74507338,268.095227619,4187,2174.74507338,3726.54262105,2.94194533377,4187,0.0122299,153.755,-206.277536947,2174.74507338,-2.95237
2.98545,0.0,2.93706,0.0358211369189,2.98562972354,220.134,0.943021,2284.05490959,178.815829603,2151.36228714,181.305483477,4188,2151.36228714,2573.69945154,2.93718135749,4188,0.0133313,153.769,2022.6390751,2151.36228714,-2.94776
2.97818,0.0,2.92757,0.034862866686,2.97833029253,220.138,0.977917,3805.30345085,136.247765149,2127.48284894,318.935862269,4189,2127.48284894,3987.49874915,2.92762872352,4189,0.0128984,153.813,3561.78457298,2127.48284894,-2.93774
2.97885,0.0,2.92906,0.0351866663512,2.97894214349,220.167,0.973281,3890.37424276,178.538351114,2025.90777737,318.294603993,4190,2025.90777737,4146.07922086,2.92899985944,4190,0.0142231,153.807,3455.76162751,2025.90777737,-2.93922
2.98386,0.0,2.93452,0.0317096573992,2.9839590043,220.21,0.97981,3863.10482615,93.3857414904,2241.17732911,321.955969913,4191,2241.17732911,4011.33368437,2.93446100735,4191,0.0103854,153.847,3750.17875508,2241.17732911,-2.94555
2.98562,0.0,2.936,0.0289407384251,2.9856906839,220.175,0.968052,3838.0803584,51.5004941676,2511.6649952,314.501439777,4192,2511.6649952,3957.98495266,2.93603971785,4192,0.00737914,153.86,3775.94448392,2511.6649952,-2.94744
