Gather_AverageReturn,StdEsReturn,PolicyRegParamNorm,Gather_MedianReturn,AverageAbsY,MinEsReturn,MaxEsReturn,wrapped_AverageForwardProgress,AverageY,Gather_MaxReturn,QFunRegParamNorm,AverageQLoss,AverageEsReturn,Epoch,wrapped_StdForwardProgress,wrapped_AverageReturn,StdReturn,MinReturn,AverageAction,AverageDiscountedReturn,AverageAbsQYDiff,AverageReturn,Gather_MinReturn,MaxReturn,AverageAbsQ,wrapped_MaxForwardProgress,AverageQ,Gather_StdReturn,wrapped_MinForwardProgress,AveragePolicySurr
0.0,0.0,20.4079,0.0,0.00301957846133,0.0,0.0,0.364149801286,0.00301957846133,0,19.8534,1.06778e-07,0.0,95,0.114863112431,4.48393929274,0.0,0.0,0.55972,0.0,0.000145666270065,0.0,0,0.0,0.00301956,0.57397362858,0.00301956,0.0,0.19465928889,-0.00313747
0.0,0.0,20.3711,0.0,0.00306866740519,0.0,0.0,0.319055366222,0.00306866740519,0,19.9232,1.47379e-07,0.0,96,0.119669196844,3.54987591746,0.0,0.0,0.568747,0.0,0.000156195642824,0.0,0,0.0,0.00306887,0.510791710422,0.00306887,0.0,0.0517552033059,-0.00311059
0.0,0.0,20.4159,0.0,0.00301226029504,0.0,0.0,0.163007894258,0.00301226029504,0,19.9856,9.97142e-08,0.0,97,0.207422997237,0.616032111684,0.0,0.0,0.529644,0.0,0.000135219396376,0.0,0,0.0,0.00301226,0.666199392031,0.00301226,0.0,-0.118968358977,-0.00299407
0.0,0.0,20.3292,0.0,0.00295167008034,0.0,0.0,0.535011176675,0.00295167008034,0,20.0376,8.04578e-08,0.0,98,0.192288500719,8.03312021534,0.0,0.0,0.529273,0.0,0.000128792614675,0.0,0,0.0,0.00295158,0.879350921537,0.00295158,0.0,0.17787723132,-0.00291218
0.0,0.0,20.4003,0.0,0.00291639134485,0.0,0.0,-0.272778012686,0.00291639134485,0,20.105,1.26525e-07,0.0,99,0.152630713429,-8.31003196417,0.0,0.0,0.561521,0.0,0.00014996178979,0.0,0,0.0,0.00291647,-0.034759402613,0.00291647,0.0,-0.580949910484,-0.00298331
0.0,0.0,20.4855,0.0,0.00299705981945,0.0,0.0,-0.0578767478913,0.00299705981945,0,20.1734,1.69001e-07,0.0,100,0.22432315679,-6.15127866564,0.0,0.0,0.99974,0.0,0.000170499339999,0.0,0,0.0,0.00299704,0.348617507806,0.00299704,0.0,-0.425485819744,-0.0031827
0.0,0.0,20.5037,0.0,0.00311113586377,0.0,0.0,-0.0497935196866,0.00311113586377,0,20.223,1.44619e-07,0.0,101,0.224742077428,-5.98858322799,0.0,0.0,0.999978,0.0,0.000157679171041,0.0,0,0.0,0.0031112,0.33288926985,0.00311116,0.0,-0.431255268001,-0.00348813
0.0,0.0,20.3482,0.0,0.00320473224849,0.0,0.0,-0.131743937564,0.00320472643666,0,20.3162,1.53607e-07,0.0,102,0.227188790123,-6.00409501957,0.0,0.0,0.667336,0.0,0.000164071098723,0.0,0,0.0,0.00320478,0.314823912248,0.00320475,0.0,-0.536445835373,-0.00327374
0.0,0.0,20.4056,0.0,0.00328089486661,0.0,0.0,-0.02158710998,0.00328088381347,0,20.3824,1.49932e-07,0.0,103,0.223701298095,-5.42043478031,0.0,0.0,0.999881,0.0,0.00015779938812,0.0,0,0.0,0.00328086,0.311538798123,0.00328086,0.0,-0.393178453802,-0.00340235
0.0,0.0,20.4317,0.0,0.00337535058703,0.0,0.0,0.0100365625807,0.00337535058703,0,20.4393,1.53742e-07,0.0,104,0.181197844625,-4.80307442644,0.0,0.0,0.999997,0.0,0.000156611449838,0.0,0,0.0,0.00337532,0.376691878411,0.00337529,0.0,-0.258128426445,-0.00357707
0.0,0.0,20.4482,0.0,0.0034906786112,0.0,0.0,0.0583515172579,0.0034906786112,0,20.495,1.70404e-07,0.0,105,0.234726751598,-3.84286057507,0.0,0.0,1.0,0.0,0.000166970153498,0.0,0,0.0,0.00349073,0.445199996679,0.00349054,0.0,-0.314048399136,-0.00360417
0.0,0.0,20.4385,0.0,0.00352400023873,0.0,0.0,0.00776012375443,0.00352400023873,0,20.5582,1.79359e-07,0.0,106,0.163523404009,-4.84718863181,0.0,0.0,0.999998,0.0,0.000177355436706,0.0,0,0.0,0.00352443,0.351895019745,0.00352399,0.0,-0.249724580736,-0.0035884
0.0,0.0,20.432,0.0,0.00357845500034,0.0,0.0,0.00181093869098,0.00357845500034,0,20.626,1.80596e-07,0.0,107,0.210127778609,-4.96295751369,0.0,0.0,0.999996,0.0,0.000161618875587,0.0,0,0.0,0.00357864,0.411235241444,0.00357857,0.0,-0.328490339176,-0.00371141
0.0,0.0,20.3968,0.0,0.00367823718453,0.0,0.0,0.0659851638579,0.00367823718453,0,20.6839,2.04928e-07,0.0,108,0.220303823806,-3.54218214912,0.0,0.0,0.971309,0.0,0.000171266300865,0.0,0,0.0,0.00367843,0.341487110831,0.00367834,0.0,-0.296097111635,-0.00379524
0.0,0.0,20.3811,0.0,0.00369940166643,0.0,0.0,0.0168714967248,0.00369940166643,0,20.7397,1.62896e-07,0.0,109,0.26916249571,-4.66170088952,0.0,0.0,0.998983,0.0,0.000163376386131,0.0,0,0.0,0.00369958,0.460272495853,0.00369926,0.0,-0.403216605711,-0.00379106
0.0,0.0,20.3352,0.0,0.00370957399274,0.0,0.0,-0.00948563190519,0.00370957399274,0,20.7877,2.03309e-07,0.0,110,0.189988921169,-4.93602840122,0.0,0.0,0.950205,0.0,0.000169546016736,0.0,0,0.0,0.00371001,0.289712495776,0.00370973,0.0,-0.381052734284,-0.00377032
0.0,0.0,20.3412,0.0,0.00376757168106,0.0,0.0,0.0641834273044,0.00376757168106,0,20.8674,2.02641e-07,0.0,111,0.191739329996,-3.71321780663,0.0,0.0,0.997259,0.0,0.00016806568619,0.0,0,0.0,0.00376762,0.34200540325,0.00376751,0.0,-0.213149390818,-0.00381887
0.0,0.0,20.401,0.0,0.00375103303286,0.0,0.0,-0.229599168454,0.00375103303286,0,20.9278,1.99193e-07,0.0,112,0.137946321464,-8.44108543059,0.0,0.0,0.771891,0.0,0.00017014963172,0.0,0,0.0,0.00375116,0.045902000799,0.00375114,0.0,-0.498939317626,-0.00381802
0.0,0.0,20.4359,0.0,0.00371324680045,0.0,0.0,-0.0443105766263,0.00371324680045,0,20.9762,1.68992e-07,0.0,113,0.250263666063,-4.69992169979,0.0,0.0,0.76376,0.0,0.000152578175175,0.0,0,0.0,0.00371338,0.354199177383,0.00371319,0.0,-0.432339018237,-0.00375147
0.0,0.0,20.4522,0.0,0.0037033903922,0.0,0.0,4.26203727491e-05,0.0037033903922,0,21.0429,1.69281e-07,0.0,114,0.233023799461,-4.98018433322,0.0,0.0,0.998438,0.0,0.000160335979933,0.0,0,0.0,0.00370353,0.47005641915,0.00370328,0.0,-0.310128689765,-0.00375268
0.0,0.0,20.531,0.0,0.00371996039275,0.0,0.0,0.0422114432709,0.00371996039275,0,21.1094,1.50346e-07,0.0,115,0.219710673641,-4.15407466956,0.0,0.0,0.99903,0.0,0.000148245095364,0.0,0,0.0,0.00372062,0.336273463533,0.00372022,0.0,-0.301147611501,-0.00375891
0.0,0.0,20.5481,0.0,0.00368206871961,0.0,0.0,-0.00901300235127,0.00368206871961,0,21.1791,2.06814e-07,0.0,116,0.219012033544,-5.17147996218,0.0,0.0,0.999556,0.0,0.000163709276688,0.0,0,0.0,0.00368192,0.353321982684,0.00368192,0.0,-0.386825881534,-0.00373009
0.0,0.0,20.5957,0.0,0.00368286799291,0.0,0.0,0.0836140114502,0.00368286799291,0,21.2403,1.70883e-07,0.0,117,0.246113235518,-3.34714744637,0.0,0.0,0.999993,0.0,0.000156435924553,0.0,0,0.0,0.00368286,0.554691213353,0.00368285,0.0,-0.3102725684,-0.0037176
0.0,0.0,20.596,0.0,0.00361337022341,0.0,0.0,-0.0487366210599,0.00361337022341,0,21.2943,1.546e-07,0.0,118,0.265483759532,-5.96286003081,0.0,0.0,0.999983,0.0,0.000154530537792,0.0,0,0.0,0.0036132,0.41508155678,0.00361313,0.0,-0.477483731596,-0.00361805
0.0,0.0,20.5313,0.0,0.00361871584821,0.0,0.0,-0.0601798490636,0.00361871584821,0,21.3264,1.21617e-07,0.0,119,0.229815799038,-6.19547448116,0.0,0.0,0.999197,0.0,0.000143282006518,0.0,0,0.0,0.00361913,0.401221987858,0.00361899,0.0,-0.39170021891,-0.00367138
0.0,0.0,20.5381,0.0,0.00361872793821,0.0,0.0,-0.0414512418008,0.00361872793821,0,21.3728,9.57771e-08,0.0,120,0.221069864436,-5.80757505505,0.0,0.0,0.999971,0.0,0.000121240526986,0.0,0,0.0,0.00361886,0.446193769785,0.00361882,0.0,-0.387415471828,-0.00371131
0.0,0.0,20.5564,0.0,0.00365819609332,0.0,0.0,-0.0718428373504,0.00365819609332,0,21.3998,1.45721e-07,0.0,121,0.200280334363,-6.42222538637,0.0,0.0,0.999998,0.0,0.000154561273944,0.0,0,0.0,0.00365806,0.437861743851,0.00365806,0.0,-0.356048886937,-0.00369299
0.0,0.0,20.5555,0.0,0.00361197678336,0.0,0.0,-0.0516005010407,0.00361197678336,0,21.4463,1.68911e-07,0.0,122,0.254861206759,-6.02099085785,0.0,0.0,0.999999,0.0,0.000147693591962,0.0,0,0.0,0.00361205,0.416668692176,0.00361205,0.0,-0.378642452257,-0.00361586
0.0,0.0,20.5325,0.0,0.00357509717477,0.0,0.0,0.00357011863103,0.00357509717477,0,21.4777,9.89128e-08,0.0,123,0.248070035121,-4.9371130155,0.0,0.0,0.999889,0.0,0.000123127437576,0.0,0,0.0,0.00357501,0.408992922113,0.00357501,0.0,-0.352009410503,-0.0035959
0.0,0.0,20.5616,0.0,0.00356806523543,0.0,0.0,0.000446138647257,0.00356806523543,0,21.523,1.49811e-07,0.0,124,0.274873510414,-4.99177143606,0.0,0.0,0.999741,0.0,0.000149417449495,0.0,0,0.0,0.00356811,0.495004588718,0.00356807,0.0,-0.427125502048,-0.00359839
0.0,0.0,20.6017,0.0,0.00354739661622,0.0,0.0,-0.0162031553319,0.00354739661622,0,21.5494,1.11614e-07,0.0,125,0.24818039799,-5.32055449957,0.0,0.0,0.999559,0.0,0.000131977505914,0.0,0,0.0,0.00354745,0.371469841535,0.00354745,0.0,-0.315312817653,-0.00358252
0.0,0.0,20.6172,0.0,0.00348616602226,0.0,0.0,-0.00107239505575,0.00348616602226,0,21.5812,1.12789e-07,0.0,126,0.203905588869,-5.01420341115,0.0,0.0,0.999434,0.0,0.000134435164611,0.0,0,0.0,0.00348605,0.377955671673,0.00348605,0.0,-0.356075365026,-0.00346295
0.0,0.0,20.6683,0.0,0.00343388677544,0.0,0.0,-0.0332088779059,0.00343388677544,0,21.6325,7.54826e-08,0.0,127,0.231452563458,-5.65227697534,0.0,0.0,0.999685,0.0,0.00011812910615,0.0,0,0.0,0.00343396,0.397931580624,0.00343396,0.0,-0.416719147335,-0.0034295
0.0,0.0,20.7455,0.0,0.00340206719345,0.0,0.0,0.0471072055819,0.00340206719345,0,21.6833,1.50998e-07,0.0,128,0.220463891107,-4.04044839202,0.0,0.0,0.998758,0.0,0.000150819037512,0.0,0,0.0,0.00340218,0.415316818449,0.00340206,0.0,-0.379417210561,-0.00340521
0.0,0.0,20.7302,0.0,0.0033225262052,0.0,0.0,0.188722728758,0.00332247025349,0,21.7248,1.43979e-07,0.0,129,0.168863071812,-1.20937073396,0.0,0.0,0.998428,0.0,0.000137380474064,0.0,0,0.0,0.00332264,0.457911289496,0.00332241,0.0,-0.0819354420137,-0.00332968
0.0,0.0,20.7626,0.0,0.00328589706338,0.0,0.0,0.182846784321,0.00328497030515,0,21.7595,1.23217e-07,0.0,130,0.230705811891,-1.33055642703,0.0,0.0,0.998393,0.0,0.000125094521157,0.0,0,0.0,0.00328611,0.518181296153,0.00328521,0.0,-0.268999562839,-0.00334668
0.0,0.0,20.7469,0.0,0.00329664171603,0.0,0.0,0.132457867897,0.00329664171603,0,21.8189,1.03619e-07,0.0,131,0.216775178378,-2.32972498311,0.0,0.0,0.998919,0.0,0.000126099804013,0.0,0,0.0,0.00329661,0.477248213886,0.00329653,0.0,-0.301192656181,-0.00332367
0.0,0.0,20.771,0.0,0.00333693436913,0.0,0.0,0.124020088296,0.00333692710914,0,21.8617,1.96e-07,0.0,132,0.246037188764,-2.51310158501,0.0,0.0,0.998925,0.0,0.000152632229028,0.0,0,0.0,0.00333691,0.507434435417,0.00333684,0.0,-0.287840265297,-0.00336658
0.0,0.0,20.7641,0.0,0.00333795996774,0.0,0.0,0.12633364535,0.00333793688515,0,21.9214,1.06423e-07,0.0,133,0.210771384061,-2.4709701585,0.0,0.0,0.998621,0.0,0.000123500228928,0.0,0,0.0,0.00333803,0.412162138939,0.003338,0.0,-0.300541903783,-0.00336339
0.0,0.0,20.8035,0.0,0.00333310341742,0.0,0.0,0.059824277839,0.00333310341742,0,21.949,1.343e-07,0.0,134,0.1964059054,-3.79852157592,0.0,0.0,0.999374,0.0,0.000129964641716,0.0,0,0.0,0.00333312,0.47372315057,0.00333307,0.0,-0.221820515999,-0.0033792
0.0,0.0,20.8753,0.0,0.00334341703092,0.0,0.0,-0.0222337666263,0.00334339201957,0,21.9889,9.49383e-08,0.0,135,0.219813515145,-5.42579334173,0.0,0.0,0.999204,0.0,0.00011889789905,0.0,0,0.0,0.00334372,0.38512572813,0.00334369,0.0,-0.505725233855,-0.00336141
0.0,0.0,20.9351,0.0,0.00336088069934,0.0,0.0,-0.122203038142,0.00336087203362,0,22.0219,1.75593e-07,0.0,136,0.210934475443,-7.43517585628,0.0,0.0,0.998343,0.0,0.000158205936097,0.0,0,0.0,0.0033607,0.283899291237,0.00336069,0.0,-0.430202970471,-0.00343156
0.0,0.0,20.9903,0.0,0.00338374410935,0.0,0.0,0.0876384060151,0.00338374410935,0,22.0642,1.16161e-07,0.0,137,0.204445500301,-3.27214993315,0.0,0.0,0.999777,0.0,0.000127860992483,0.0,0,0.0,0.0033834,0.439793120157,0.00338338,0.0,-0.330359659226,-0.00346891
0.0,0.0,21.0766,0.0,0.0034251697008,0.0,0.0,-0.11860281302,0.0034251697008,0,22.1144,1.3259e-07,0.0,138,0.246598530313,-7.37126028586,0.0,0.0,0.999413,0.0,0.000142401436906,0.0,0,0.0,0.00342561,0.305300938199,0.00342557,0.0,-0.479115456707,-0.00346452
0.0,0.0,21.0505,0.0,0.00342647295425,0.0,0.0,0.0608652008316,0.00342647295425,0,22.1594,1.24693e-07,0.0,139,0.1972334301,-3.76232535246,0.0,0.0,0.993453,0.0,0.000143480210617,0.0,0,0.0,0.00342634,0.410086282139,0.00342634,0.0,-0.313942265008,-0.00347209
0.0,0.0,21.151,0.0,0.00343118250526,0.0,0.0,0.178589130263,0.00343118250526,0,22.2134,1.42221e-07,0.0,140,0.163793863101,-1.39678820437,0.0,0.0,0.989399,0.0,0.000149598225733,0.0,0,0.0,0.00343142,0.474000882534,0.00343132,0.0,-0.0818408628724,-0.00348438
0.0,0.0,21.2061,0.0,0.00342982451113,0.0,0.0,0.0274249381948,0.00342982451113,0,22.287,1.72078e-07,0.0,141,0.212246794189,-4.43297617943,0.0,0.0,0.994307,0.0,0.00014955185014,0.0,0,0.0,0.00342994,0.503963790849,0.00342961,0.0,-0.344632392834,-0.00341175
0.0,0.0,21.3059,0.0,0.00344586822614,0.0,0.0,0.0538426691059,0.00344586822614,0,22.3508,1.49992e-07,0.0,142,0.19137835811,-3.9254969753,0.0,0.0,0.997899,0.0,0.000141295583339,0.0,0,0.0,0.00344608,0.405013546395,0.00344605,0.0,-0.250055221356,-0.00351033
0.0,0.0,21.3336,0.0,0.00346536458858,0.0,0.0,0.193605488541,0.00346536458858,0,22.4102,1.77599e-07,0.0,143,0.237946337192,-0.998084864862,0.0,0.0,0.971361,0.0,0.000163124667926,0.0,0,0.0,0.00346539,0.590652514452,0.00346537,0.0,-0.320689841059,-0.00353722
0.0,0.0,21.4032,0.0,0.00351378793393,0.0,0.0,0.047421779047,0.00351378793393,0,22.4858,2.92391e-07,0.0,144,0.224367935885,-3.92155995513,0.0,0.0,0.971917,0.0,0.000192432121086,0.0,0,0.0,0.00351366,0.538799304514,0.00351351,0.0,-0.244482389999,-0.00358585
0.0,0.0,21.5187,0.0,0.00354588626017,0.0,0.0,-0.14559308328,0.00354588626017,0,22.5583,2.34378e-07,0.0,145,0.256459406383,-7.9059803347,0.0,0.0,0.998677,0.0,0.000159986012866,0.0,0,0.0,0.0035461,0.356182524817,0.00354599,0.0,-0.509697271506,-0.00364028
0.0,0.0,21.637,0.0,0.0036188873137,0.0,0.0,-0.0587380616852,0.0036188873137,0,22.6479,4.08072e-07,0.0,146,0.255585101968,-6.17955332418,0.0,0.0,0.999541,0.0,0.000208292525732,0.0,0,0.0,0.00361928,0.353154775089,0.00361907,0.0,-0.464468520786,-0.00369448
0.0,0.0,21.6813,0.0,0.00366810738453,0.0,0.0,-0.0924203094597,0.00366809828603,0,22.7204,5.15836e-07,0.0,147,0.149862207598,-6.84536293165,0.0,0.0,0.996633,0.0,0.000203514760645,0.0,0,0.0,0.00366821,0.268608493389,0.00366806,0.0,-0.265196386236,-0.00377866
0.0,0.0,21.7165,0.0,0.00368587452461,0.0,0.0,-0.235696139169,0.00368583624007,0,22.7932,3.34366e-07,0.0,148,0.205794067049,-9.70275589273,0.0,0.0,0.999074,0.0,0.00018925376889,0.0,0,0.0,0.00368597,0.219811378962,0.00368597,0.0,-0.557664798763,-0.00376775
0.0,0.0,21.7679,0.0,0.00375538225388,0.0,0.0,-0.108828232943,0.00375532064907,0,22.8765,4.54622e-07,0.0,149,0.268202424983,-7.17552825505,0.0,0.0,0.999645,0.0,0.000202314961139,0.0,0,0.0,0.00375536,0.33041793752,0.00375531,0.0,-0.576111153086,-0.00385083
0.0,0.0,21.7947,0.0,0.00380362736671,0.0,0.0,-0.0411805026696,0.00380361124542,0,22.9544,4.46002e-07,0.0,150,0.235447974344,-5.83285924069,0.0,0.0,0.999759,0.0,0.000192319828147,0.0,0,0.0,0.00380356,0.450638687415,0.00380351,0.0,-0.383119772057,-0.00387517
0.0,0.0,21.8096,0.0,0.00387568765407,0.0,0.0,0.0432164609349,0.00387568765407,0,23.0313,1.02712e-06,0.0,151,0.211979768088,-4.15281295796,0.0,0.0,0.999959,0.0,0.000261087207826,0.0,0,0.0,0.00387565,0.38233352648,0.00387562,0.0,-0.384217153054,-0.00392963
0.0,0.0,21.806,0.0,0.00390672472158,0.0,0.0,-0.0265490767561,0.00390672472158,0,23.143,6.3921e-07,0.0,152,0.234662513744,-5.52751571665,0.0,0.0,0.999978,0.0,0.000214073403184,0.0,0,0.0,0.00390677,0.387158861549,0.00390623,0.0,-0.434764253199,-0.00399019
0.0,0.0,21.8081,0.0,0.00397718602857,0.0,0.0,-0.0635510161116,0.00397718602857,0,23.2376,1.00322e-06,0.0,153,0.210102518376,-6.26768464547,0.0,0.0,0.999992,0.0,0.000287503265448,0.0,0,0.0,0.00397667,0.373903013081,0.00397657,0.0,-0.324318148476,-0.0041612
0.0,0.0,21.8044,0.0,0.00405419013284,0.0,0.0,-0.0197290964175,0.00405402700068,0,23.3512,1.01219e-06,0.0,154,0.184441658704,-5.40155663201,0.0,0.0,0.999997,0.0,0.000265299651176,0.0,0,0.0,0.00405576,0.347411712609,0.00405519,0.0,-0.285901106162,-0.00416992
0.0,0.0,21.7617,0.0,0.00420047367209,0.0,0.0,-0.0832936756712,0.00420044209586,0,23.4706,1.72875e-06,0.0,155,0.235086644959,-6.65920356117,0.0,0.0,0.999747,0.0,0.000349031077907,0.0,0,0.0,0.00420047,0.321511684322,0.00420023,0.0,-0.551461097294,-0.0043079
0.0,0.0,21.7329,0.0,0.00426438024456,0.0,0.0,-0.398337419679,0.00426433622208,0,23.5874,1.43727e-06,0.0,156,0.114439998066,-10.7646136001,0.0,0.0,0.55786,0.0,0.000321913284634,0.0,0,0.0,0.00426461,-0.222674794835,0.00426441,0.0,-0.614973908225,-0.00452149
0.0,0.0,21.7172,0.0,0.0041829019078,0.0,0.0,0.0303020897697,0.00418252868464,0,23.7157,1.29475e-06,0.0,157,0.235446097521,-4.40818558298,0.0,0.0,0.99999,0.0,0.000318905082782,0.0,0,0.0,0.00418304,0.426101164722,0.0041824,0.0,-0.442407594497,-0.00417396
0.0,0.0,21.6921,0.0,0.00409250248206,0.0,0.0,-0.445426990498,0.00409250248206,0,23.8647,2.19637e-06,0.0,158,0.127459495695,-11.6257586393,0.0,0.0,0.54328,0.0,0.000361358312471,0.0,0,0.0,0.00409114,-0.272731867739,0.0040911,0.0,-0.697148192984,-0.00398803
0.0,0.0,21.6653,0.0,0.00391893713446,0.0,0.0,-0.297227805804,0.00391893713446,0,23.9779,1.48064e-06,0.0,159,0.155744030166,-9.31540173115,0.0,0.0,0.672545,0.0,0.000318550496513,0.0,0,0.0,0.00392073,-0.037691298653,0.00392024,0.0,-0.563107445773,-0.00409921
0.0,0.0,21.6545,0.0,0.00396540277085,0.0,0.0,-0.277632757156,0.00396540277085,0,24.1096,1.7313e-06,0.0,160,0.142035383594,-8.72476118741,0.0,0.0,0.631373,0.0,0.000323490904389,0.0,0,0.0,0.00396629,0.0955547467071,0.00396571,0.0,-0.524918179031,-0.00395677
0.0,0.0,21.6249,0.0,0.00397179908665,0.0,0.0,-0.291201275893,0.00397179908665,0,24.2308,1.58421e-06,0.0,161,0.201141252624,-8.7404556592,0.0,0.0,0.586085,0.0,0.000304703727915,0.0,0,0.0,0.00397208,0.0345714205744,0.00397198,0.0,-0.614843913782,-0.00399318
0.0,0.0,21.636,0.0,0.00390439200976,0.0,0.0,-0.016982768717,0.00390439200976,0,24.3427,8.42254e-07,0.0,162,0.21476523017,-5.26518049588,0.0,0.0,0.983928,0.0,0.000241821690254,0.0,0,0.0,0.00390424,0.355556935233,0.00390413,0.0,-0.391761362846,-0.00393643
0.0,0.0,21.6877,0.0,0.00389242967121,0.0,0.0,-0.0240359928202,0.00389240940879,0,24.4461,8.28528e-07,0.0,163,0.217033945049,-5.48204553392,0.0,0.0,0.99729,0.0,0.00025601012382,0.0,0,0.0,0.00389243,0.424488114449,0.00389242,0.0,-0.345794030998,-0.00389821
0.0,0.0,21.703,0.0,0.00381867239315,0.0,0.0,-0.111218442472,0.00381867239315,0,24.5537,1.35037e-06,0.0,164,0.184442477523,-7.19490683542,0.0,0.0,0.993088,0.0,0.000275828748057,0.0,0,0.0,0.0038191,0.220454956687,0.00381891,0.0,-0.383049772411,-0.00381279
0.0,0.0,21.6886,0.0,0.00364540949268,0.0,0.0,-0.0378860927752,0.00364406951652,0,24.6673,1.51503e-06,0.0,165,0.226773560436,-5.67657844332,0.0,0.0,0.98366,0.0,0.000278552011133,0.0,0,0.0,0.00364447,0.364143874719,0.00364411,0.0,-0.409009388946,-0.00342418
0.0,0.0,21.685,0.0,0.00354244267126,0.0,0.0,0.0546957679212,0.00353792392659,0,24.7602,1.47731e-06,0.0,166,0.176688005536,-3.86643988942,0.0,0.0,0.989256,0.0,0.00027916251358,0.0,0,0.0,0.00353987,0.285741455128,0.0035378,0.0,-0.350061658467,-0.00359264
0.0,0.0,21.6931,0.0,0.00344287170597,0.0,0.0,-0.159712919328,0.00344016598527,0,24.8464,6.97978e-07,0.0,167,0.160911489545,-6.63355816126,0.0,0.0,0.687839,0.0,0.000212928824692,0.0,0,0.0,0.00344053,0.1292062937,0.00343965,0.0,-0.461786909475,-0.00338533
0.0,0.0,21.6866,0.0,0.00339528395039,0.0,0.0,-0.0766213211986,0.00338651120761,0,24.9277,6.67177e-07,0.0,168,0.157302535913,-6.46123170498,0.0,0.0,0.984728,0.0,0.000191916593657,0.0,0,0.0,0.00339494,0.277363908652,0.00338694,0.0,-0.35763166461,-0.00337631
0.0,0.0,21.7067,0.0,0.00333019821559,0.0,0.0,-0.0375934633743,0.00331333686153,0,24.9925,7.6919e-07,0.0,169,0.167769539605,-5.74633984624,0.0,0.0,0.997539,0.0,0.00021723857269,0.0,0,0.0,0.00332966,0.331828559324,0.00331352,0.0,-0.305910028396,-0.00332456
0.0,0.0,21.7323,0.0,0.00338225553488,0.0,0.0,-0.00777459037644,0.00336945806458,0,25.0765,1.08362e-06,0.0,170,0.241450893842,-5.15303335047,0.0,0.0,0.997909,0.0,0.000240311875613,0.0,0,0.0,0.00338088,0.487463471174,0.00336944,0.0,-0.429074531257,-0.00343693
0.0,0.0,21.7641,0.0,0.00336572050052,0.0,0.0,-0.0449166734069,0.00335646752479,0,25.1564,8.04137e-07,0.0,171,0.221479086723,-5.90181951322,0.0,0.0,0.996951,0.0,0.000202530430302,0.0,0,0.0,0.00336447,0.267049276468,0.00335637,0.0,-0.541002565409,-0.00338174
0.0,0.0,21.7667,0.0,0.00338367998652,0.0,0.0,-0.113016175717,0.00337785992865,0,25.2118,1.07047e-06,0.0,172,0.232548867517,-7.25962583687,0.0,0.0,0.999235,0.0,0.000233189608126,0.0,0,0.0,0.00338381,0.2626098023,0.00337805,0.0,-0.528401153639,-0.00341504
0.0,0.0,21.6883,0.0,0.00337787082006,0.0,0.0,-0.00155785631068,0.00337649956198,0,25.2618,4.74403e-07,0.0,173,0.254749998483,-4.45358768531,0.0,0.0,0.883971,0.0,0.000175123670236,0.0,0,0.0,0.00337825,0.423478198813,0.00337692,0.0,-0.477150633712,-0.00335639
0.0,0.0,21.7107,0.0,0.00334244347366,0.0,0.0,-0.381433483149,0.00334236959059,0,25.3436,9.42469e-07,0.0,174,0.169882687411,-10.5535835161,0.0,0.0,0.58563,0.0,0.000202740740004,0.0,0,0.0,0.003342,-0.0228623508973,0.00334192,0.0,-0.666273173469,-0.00340328
0.0,0.0,21.769,0.0,0.0033843848055,0.0,0.0,-0.29652374319,0.00338396797507,0,25.4182,1.03246e-06,0.0,175,0.163235025712,-9.29911430384,0.0,0.0,0.670687,0.0,0.000206147883211,0.0,0,0.0,0.00338462,-0.0789033042599,0.00338381,0.0,-0.831107432243,-0.00338479
0.0,0.0,21.8107,0.0,0.00333787349943,0.0,0.0,-0.062886158258,0.00333529301889,0,25.4614,3.66498e-07,0.0,176,0.193754175379,-6.02614327569,0.0,0.0,0.956078,0.0,0.00018112216586,0.0,0,0.0,0.00333745,0.3831227974,0.00333538,0.0,-0.422435982539,-0.0034543
0.0,0.0,21.8332,0.0,0.00330047716088,0.0,0.0,0.0179933487111,0.00329961147283,0,25.5216,8.9141e-07,0.0,177,0.228892652501,-4.64137305761,0.0,0.0,0.999486,0.0,0.000196399641449,0.0,0,0.0,0.00330063,0.438465546095,0.00329957,0.0,-0.364153592621,-0.00331205
0.0,0.0,21.8631,0.0,0.0034047316888,0.0,0.0,-0.384879527692,0.00340394865591,0,25.6106,7.31282e-07,0.0,178,0.134096650108,-11.0260656921,0.0,0.0,0.664058,0.0,0.000195761619239,0.0,0,0.0,0.00340481,-0.105800283823,0.00340411,0.0,-0.554263830427,-0.0037163
0.0,0.0,21.85,0.0,0.00347734387819,0.0,0.0,0.0286672684629,0.00347687715625,0,25.6545,2.00618e-07,0.0,179,0.205686987299,-4.26360904122,0.0,0.0,0.965348,0.0,0.000161432392342,0.0,0,0.0,0.00347732,0.359237216259,0.00347674,0.0,-0.324228820964,-0.00344254
0.0,0.0,21.8544,0.0,0.00346975132259,0.0,0.0,-0.130586486469,0.0034697101178,0,25.7149,1.17128e-06,0.0,180,0.124985005835,-6.09212343161,0.0,0.0,0.692903,0.0,0.000235282925139,0.0,0,0.0,0.00346994,0.026177786956,0.00346989,0.0,-0.430323051632,-0.00349452
