MaxEsReturn,AverageAction,AverageAbsQYDiff,MaxReturn,StdReturn,AverageDiscountedReturn,Epoch,MinReturn,MinEsReturn,AverageQLoss,QFunRegParamNorm,AverageReturn,StdEsReturn,AverageAbsQ,AveragePolicySurr,AverageY,PolicyRegParamNorm,AverageAbsY,Iteration,AverageQ,AverageEsReturn
66.6106528513,0.0765019,37.4992260049,981.686905812,0.510971941337,93.4580036131,2383,979.875303574,3.36752363956,9639.65,388.62,980.810802165,18.7439696306,1035.07,-1089.02,1032.96830862,142.675,1033.47401192,2383,1032.9,18.0737741616
72.7862672719,0.422678,37.0842895678,999.266617185,332.745514364,98.6598728455,2384,116.058975422,1.79902859605,9434.13,388.819,382.842033873,17.9534866048,1038.69,-1092.11,1036.69417399,142.691,1037.1811025,2384,1036.65,18.0860775722
83.2999000688,0.163831,37.1663219641,977.20816046,2.51495519222,85.0223141137,2385,970.201718679,2.55343963954,9819.23,389.008,973.882687146,15.3123101573,1039.12,-1093.59,1036.99396822,142.716,1037.51340544,2385,1036.94,15.4948481238
164.526213652,0.0242564,36.9153595285,1009.12010317,0.618420628505,105.720811357,2386,1007.50700494,3.76729932853,9536.28,389.222,1008.28210161,30.955205872,1045.17,-1097.85,1043.32175091,142.753,1043.84797051,2386,1043.22,19.4478966486
123.850022833,0.224854,35.9854543168,980.40230754,188.673379316,93.9536967045,2387,416.690901932,3.95158937372,8754.37,389.414,870.389626961,27.2494445737,1047.11,-1101.4,1045.1491057,142.794,1045.56958168,2387,1045.02,24.3813478932
105.135563207,0.328242,37.2985375518,985.829337499,275.201270522,114.214459689,2388,206.962273739,3.13407512491,9671.83,389.601,625.848143767,19.7879159502,1051.42,-1105.41,1049.39166439,142.835,1049.90316662,2388,1049.31,19.0211125382
95.2090731006,0.353931,38.7460179661,990.467368586,143.122402437,92.1253277892,2389,485.802086819,3.62285245177,10287.0,389.846,937.466836877,21.7458021475,1052.06,-1106.92,1049.99996296,142.813,1050.46882384,2389,1050.02,21.2857565068
95.7344312005,0.530935,38.6297539354,988.176866789,234.747643028,93.7240091582,2390,98.4481547735,3.97430524869,10525.4,390.068,270.765414333,16.7043183142,1056.06,-1109.72,1054.04299626,142.803,1054.67439029,2390,1053.92,16.6207406466
61.9418015183,0.0617327,37.8478301578,1001.43995958,2.43062872208,102.008613171,2391,992.336824253,3.61075019199,9686.84,390.268,994.404255941,13.7012841747,1058.98,-1115.88,1056.91646835,142.845,1057.3899998,2391,1056.83,15.0320465318
70.9676126552,0.236189,36.8645117977,988.075876421,366.479202595,95.8614757338,2392,156.423597689,3.73166423116,9684.22,390.507,624.868658326,17.0583012278,1062.73,-1117.86,1060.65529734,142.917,1061.19207109,2392,1060.56,21.589956708
87.8258080794,0.528914,38.6880532083,979.411569322,141.20576972,38.4325499178,2393,23.707174811,3.45313607309,10508.0,390.663,72.8347669824,21.4192637905,1065.54,-1120.76,1063.20747461,142.948,1063.81695165,2393,1063.17,21.2129982669
193.96036496,0.608971,38.5388669419,1002.63470878,350.336755779,88.4098117082,2394,48.8720662164,4.37114781413,10235.7,390.872,670.300150435,31.7463954002,1069.75,-1125.71,1067.68643006,142.95,1068.12262004,2394,1067.6,22.6434640607
50.3543468922,0.0876915,38.3297307085,1017.76807228,0.409505335482,106.084476374,2395,1016.410152,3.0734688309,10222.4,391.054,1017.12590278,12.911990984,1075.4,-1132.6,1073.27753824,142.966,1073.88601992,2395,1073.14,14.4671458345
80.405615174,0.0402712,37.009767445,1018.56122466,1.26390790268,106.487635043,2396,1013.81199477,3.62138120673,9560.19,391.28,1015.88619879,18.6793788671,1079.23,-1133.46,1076.85238217,142.968,1077.4119732,2396,1076.84,17.9803389654
62.065674936,0.365935,38.5563418566,1233.98232935,349.371807191,98.2140505921,2397,231.47375738,3.28006514038,10542.4,391.51,617.527357154,15.1216502121,1080.35,-1135.23,1078.36116632,143.011,1078.98149542,2397,1078.27,16.4529431991
77.0012747702,0.0617559,39.2697906476,1001.00330811,380.128097512,97.1152097283,2398,146.334763146,1.7804724455,10806.9,391.643,732.315425879,16.456378507,1082.52,-1138.49,1080.32215056,143.038,1080.99600844,2398,1080.26,16.3162048236
53.3706486203,0.0193055,39.2912834411,991.705513553,0.681367363405,98.1264194352,2399,989.655560678,3.21047378893,10778.8,391.856,990.83853084,13.1316533444,1086.54,-1143.18,1084.31781687,143.061,1084.9133407,2399,1084.25,14.2785757606
88.6931510339,0.155004,39.187872117,978.274208261,0.766583939799,87.8670671598,2400,975.73574117,3.79710052421,10660.5,392.09,977.150556524,22.8616409217,1091.74,-1149.52,1089.47735649,143.088,1090.1212305,2400,1089.41,27.1563486739
78.1065859195,0.484824,38.1130497608,971.296427978,1.89636530914,87.6347553613,2401,965.241989095,3.16629339832,10107.1,392.248,968.180027029,12.1226174592,1093.18,-1149.95,1091.01308416,143.116,1091.59877638,2401,1090.9,12.0469863897
62.7362118763,0.187518,39.2987443231,979.218739577,2.74345644913,86.67643134,2402,969.968223092,2.63869941838,10479.5,392.486,973.964986947,15.4945691946,1096.3,-1154.78,1094.00503468,143.149,1094.66439569,2402,1093.96,14.8048776569
90.4648380265,0.600154,39.2406927039,956.001897367,22.3943525084,92.3985024358,2403,869.810506346,3.12366888924,10332.5,392.699,911.599113277,26.3831640124,1100.97,-1157.83,1098.93960372,143.172,1099.56912385,2403,1098.71,24.0047011171
91.1153941003,0.0563712,41.3424483299,973.260269962,0.854850037957,82.9745487112,2404,970.794918348,3.17769168024,11910.2,392.905,972.110241071,19.915691783,1101.47,-1161.76,1098.99532049,143.206,1099.57799432,2404,1099.03,18.4499085084
243.361695424,0.61953,40.0884516557,968.192524943,262.259724786,93.78318755,2405,230.118357916,3.47698878139,11049.7,393.129,625.063512568,36.5538471789,1110.06,-1168.42,1108.09015165,143.267,1108.64117107,2405,1107.96,22.6783277417
73.3651780144,0.531084,38.7800638696,979.705998109,2.79734782609,87.9598347114,2406,968.885571721,1.90854550049,10721.0,393.325,973.877084297,20.5694205081,1114.31,-1170.45,1112.19600913,143.308,1112.65973205,2406,1112.17,20.9985501842
98.2105307287,0.695246,39.2939779384,1082.37809042,233.774057348,102.418440535,2407,254.302410432,2.96340544839,10698.2,393.577,992.767859952,16.9319384833,1115.4,-1171.28,1113.49701254,143.378,1113.92481386,2407,1113.35,14.3469691597
156.350403093,0.468931,40.0604989485,980.496028606,3.89970178517,88.5085720178,2408,965.978908271,3.55805687384,11139.2,393.782,973.380949918,29.8317942443,1118.23,-1174.79,1115.95814182,143.391,1116.36124243,2408,1116.04,21.7204017515
83.0932508076,0.363621,39.1800101368,1162.12449132,146.914062983,119.37768526,2409,450.894408802,3.15647608956,10630.0,393.992,593.827943893,16.0210661839,1119.65,-1175.46,1117.56007885,143.371,1118.05588923,2409,1117.41,15.7378391724
140.523357718,0.593788,40.634043706,974.919018859,88.0291109827,88.9397213455,2410,657.524325982,3.34666492331,11679.6,394.215,932.046126274,26.718195005,1121.62,-1178.51,1119.46478515,143.422,1119.96306513,2410,1119.26,19.3008990454
80.9130241968,0.432145,41.6179637852,992.917801876,4.85669716243,88.5984698175,2411,977.608786849,2.82606807339,11630.0,394.436,984.994354727,19.4476264588,1123.43,-1181.25,1121.33439437,143.443,1121.76900294,2411,1121.33,17.5522989848
119.077304012,0.374965,40.3575946112,798.981311206,91.8158287365,122.976044266,2412,439.726085751,3.12083318777,11099.2,394.665,567.029512133,23.6626842402,1129.52,-1188.7,1127.20171678,143.469,1127.68102489,2412,1127.07,17.9750261629
107.15144577,0.361945,41.3842609014,1021.70602235,295.240500359,51.1299399727,2413,57.0085619803,2.80823682597,11704.2,394.922,163.362771243,20.1780837793,1128.25,-1187.74,1125.73214912,143.464,1126.36250475,2413,1125.7,16.8298435552
73.2359297154,0.619536,42.4795163358,1163.75963528,229.595046419,118.712104366,2414,545.104731197,3.27632442877,12243.2,395.166,946.109977821,17.0518859858,1129.66,-1190.31,1127.18676351,143.518,1127.88435122,2414,1127.1,16.997783363
67.6795125738,0.574095,40.7688333964,943.221160045,9.15871124077,94.773495843,2415,915.013006196,3.06827639693,11148.4,395.35,928.210021922,13.6730935017,1138.05,-1196.04,1135.80866427,143.549,1136.32098478,2415,1135.66,14.8760303352
74.4191241419,0.50193,40.6044486898,1003.78818692,7.09907624393,89.6685915475,2416,976.573878416,3.07539245494,11514.0,395.565,991.218057451,17.7951681728,1144.47,-1200.32,1142.32742051,143.562,1142.89179994,2416,1142.38,13.9335678034
84.5295139908,0.639007,40.8332036328,983.999535675,121.461193797,97.2375200768,2417,543.772505806,1.35398223541,11436.5,395.765,925.566972144,17.029383119,1144.81,-1203.21,1142.69691619,143.579,1143.26978982,2417,1142.63,13.6245170445
59.2825306728,0.138842,42.3946622961,969.34800297,0.950975553162,77.9912794653,2418,966.821622316,2.60547624293,12188.9,395.983,968.317275482,13.6868389045,1147.31,-1207.06,1145.13629336,143.604,1145.77644902,2418,1144.96,15.8782073335
51.8054862085,0.611745,44.2253157524,1121.62008835,35.3940786699,106.636456448,2419,1006.30487619,2.79911943971,13136.7,396.195,1043.3874183,13.1396612731,1150.33,-1210.95,1147.69885503,143.622,1148.42367643,2419,1147.64,13.7472583011
121.533951871,0.484519,42.6020021435,1286.1700093,267.481396042,137.272011715,2420,413.541840188,3.03216994268,11787.3,396.388,724.647337184,26.3707827364,1151.85,-1213.98,1149.30075802,143.625,1149.92468426,2420,1149.22,21.0969724571
139.432660603,0.403347,42.3425580027,1464.59421033,223.246609654,114.942559261,2421,353.786517981,3.20449892259,11793.5,396.664,797.05042115,27.4572646766,1155.32,-1216.34,1152.89827691,143.661,1153.60696886,2421,1152.75,20.3129661336
128.257508497,0.300871,42.8359208161,1006.17125347,3.16770351366,86.9472382105,2422,995.485119445,2.99622128191,12686.8,396.903,1002.43284361,27.0016412879,1159.2,-1219.76,1156.91997912,143.687,1157.63674131,2422,1156.74,20.0087175836
69.7762931785,0.239428,42.7946870036,989.91947757,1.8899137837,86.1132609808,2423,982.966635036,2.47679489086,12412.6,397.078,988.089486832,16.0722143788,1163.0,-1224.65,1160.30284649,143.726,1161.11364855,2423,1160.19,16.2658979076
102.62371038,0.661259,42.8051070595,1000.32505115,6.08633129864,93.1248907134,2424,981.679389926,2.8502581778,12319.1,397.305,989.783005178,18.729038177,1169.12,-1230.15,1166.39654107,143.722,1167.24749664,2424,1166.44,14.801106183
104.154502069,0.494511,43.5023250801,1007.77590126,4.85478908624,85.6816667992,2425,990.944522349,3.48917571971,12344.4,397.56,996.307952216,21.7795460784,1171.0,-1233.8,1168.75635159,143.811,1169.33172966,2425,1168.59,18.1993526581
109.640363198,0.559911,42.760523442,1000.32753753,9.1206964777,88.9124363732,2426,974.691095332,3.1932602384,12211.6,397.787,984.343232061,26.0643299332,1178.09,-1240.53,1175.66698916,143.798,1176.33078654,2426,1175.42,23.2572272685
51.2298496491,0.647862,42.5898901375,961.382851267,10.897077225,93.6060759061,2427,923.94061997,3.90268161691,12191.5,398.001,934.239842854,11.0289186167,1184.4,-1245.97,1181.6698692,143.853,1182.38131746,2427,1181.73,13.7761469033
69.7546278972,0.30339,42.5935979976,989.397738347,1.61101536322,90.1412193639,2428,983.188168673,3.98110456619,12478.2,398.194,986.361164229,15.2955359214,1186.44,-1245.7,1184.2340913,143.861,1184.7476883,2428,1184.11,18.7416852076
41.6809898538,0.210206,42.7845283481,994.110325998,2.45355519229,89.0931641273,2429,985.482068263,3.15133870361,12674.8,398.364,987.901740053,9.82153666337,1188.44,-1249.15,1186.36003445,143.879,1186.9358732,2429,1186.19,12.5108584597
83.2692103493,0.228006,45.8210210975,998.380166556,1.34879607767,92.2934618831,2430,993.963193916,2.98897073258,14117.0,398.638,995.740237678,18.6877098306,1188.13,-1253.39,1185.3319189,143.942,1185.98988906,2430,1185.24,17.5631074227
102.146140004,0.624253,43.5800844308,1431.45859467,302.946105229,138.796043073,2431,162.543165133,3.38846765374,12344.2,398.836,664.197247943,20.159118253,1191.6,-1256.74,1189.01925472,144.015,1189.60246902,2431,1188.96,16.7756397483
97.1126395624,0.550432,44.3664155945,1022.74460619,259.541733907,99.0142695707,2432,255.897940709,3.89806956658,13114.8,399.079,560.9919175,22.5676242515,1203.08,-1265.84,1200.7005525,144.028,1201.16375298,2432,1200.56,21.0887905078
192.781685133,0.73408,43.8383527371,492.870960107,83.9198733816,87.2983006046,2433,127.212830616,2.06573265209,13014.9,399.263,228.008899281,41.4421123028,1204.17,-1267.57,1201.86829171,144.086,1202.55201083,2433,1201.65,28.3450199852
153.751575903,0.696966,44.7622312519,1054.13635094,262.046036072,100.157912011,2434,208.89473473,3.34925764531,12996.8,399.501,672.320492867,23.7283653765,1210.62,-1275.81,1208.2374931,144.078,1208.8033106,2434,1208.25,18.255862246
67.4958962592,0.206556,44.3538666544,985.126796125,2.38000298544,87.085661079,2435,977.469482983,3.11607039799,13100.7,399.751,982.518401443,16.90042995,1213.44,-1277.94,1210.69081645,144.143,1211.46385315,2435,1210.65,22.0257403713
91.4332863605,0.618602,45.0545496731,1050.43576984,245.785070848,74.501011266,2436,53.2932958766,3.87691371896,13500.6,399.951,230.273926308,18.110008064,1219.44,-1284.26,1216.93023234,144.196,1217.6062216,2436,1216.81,16.2557571077
145.336639609,0.417715,45.9142564458,1094.07203189,165.761615327,129.650054251,2437,322.501363159,3.16573726616,14401.7,400.174,613.347004941,28.6813778229,1222.87,-1287.17,1220.4658336,144.207,1221.2097822,2437,1220.42,21.4750125991
127.548531553,0.341168,45.9664508731,562.761157132,93.2224639329,120.843370431,2438,298.109649959,4.03143557518,14442.3,400.404,407.824132319,30.6633892634,1227.91,-1290.86,1225.29587448,144.263,1226.10869516,2438,1225.24,26.5590362452
187.900161641,0.365247,45.8676043574,1219.59111969,60.7339639681,97.9329634242,2439,983.454931435,4.04404394052,13968.5,400.634,1067.46292615,43.9715833072,1230.08,-1294.7,1227.76748161,144.292,1228.47900472,2439,1227.43,28.0933193766
66.3178805815,0.678949,45.1623599589,978.384538897,11.4997819763,92.9297377424,2440,932.972288312,4.02239521277,13987.9,400.849,961.502847245,14.6471826011,1234.85,-1297.67,1232.28842079,144.306,1232.98268035,2440,1232.19,15.039468885
112.759547032,0.713492,45.5561203032,1039.68627368,222.534961972,95.4875056065,2441,118.568576392,3.21670356114,14327.6,401.044,390.062997867,28.3143007399,1238.15,-1301.85,1235.63413782,144.348,1236.23443623,2441,1235.56,22.6193189138
99.0446680758,0.421908,46.3176162695,859.97706078,237.612570032,110.697161722,2442,132.695071857,3.34912941449,14894.1,401.266,531.968333377,22.3869343639,1239.52,-1304.83,1237.30566223,144.35,1237.92247509,2442,1237.14,19.2935236041
97.7065944264,0.750544,47.0135810498,1120.69012178,174.776316995,129.40899357,2443,172.159226529,3.78821578353,15043.6,401.521,447.61166443,22.6772316321,1241.8,-1306.71,1239.23531584,144.371,1239.86719728,2443,1239.09,20.3274917992
99.4781921437,0.415009,44.986596881,950.592189563,204.212975291,127.917257873,2444,246.509620883,3.73978029042,13580.7,401.753,527.307331002,18.3649746422,1246.26,-1311.54,1243.58541795,144.393,1244.18401913,2444,1243.85,19.4368199089
103.963562179,0.517914,46.6920394128,805.778323843,175.283574398,138.475960715,2445,272.140531037,3.59590855211,13963.2,402.016,515.113900277,23.021192253,1249.3,-1315.34,1246.79950386,144.429,1247.49503771,2445,1246.45,17.7213862602
384.433853172,0.627184,47.5533509889,1006.12374266,251.621501346,149.157534713,2446,128.002253847,3.63035994815,15090.1,402.196,385.866657366,74.679546643,1255.23,-1319.0,1252.79398014,144.425,1253.43976449,2446,1252.69,43.220000896
155.599531024,0.543881,47.4501157138,1313.49897031,263.926698866,141.177294156,2447,377.066013079,4.60498341545,15307.4,402.47,626.572232267,30.4200747717,1253.78,-1318.67,1251.38220396,144.469,1252.12269322,2447,1251.15,24.6002462233
161.154984809,0.227134,46.0653170664,995.708336238,4.15093566247,86.8704209715,2448,983.016151367,3.35590046777,14003.2,402.665,989.463664709,29.0124290584,1260.14,-1325.28,1257.55224707,144.452,1258.27297157,2448,1257.47,25.8319843302
195.314477089,0.644244,44.727254914,1444.57731522,315.964994795,136.846357795,2449,269.031028819,3.35808828056,13397.5,402.912,552.012670752,43.0700173135,1263.78,-1327.11,1261.03518785,144.467,1261.85836226,2449,1261.09,28.6148303313
348.159783705,0.676496,46.783773382,1190.46527088,217.831300394,110.147073434,2450,263.373012196,3.32917109432,14843.9,403.178,603.742359118,81.9154724939,1264.32,-1328.82,1261.94510472,144.502,1262.64179786,2450,1261.65,48.8694793098
110.02537866,0.641901,46.356368572,712.184872878,115.203025453,183.921072676,2451,246.858876666,3.96805405329,14695.3,403.369,458.781113083,22.412987045,1269.06,-1334.52,1266.44041761,144.528,1267.17636163,2451,1266.58,21.8359985214
62.6572169101,0.715299,46.8812173597,1314.78155275,241.727510714,98.4366133831,2452,373.803807043,3.73853403336,14736.2,403.601,779.878268396,17.0155117272,1269.35,-1334.38,1266.7392874,144.557,1267.4984406,2452,1266.45,21.4725417449
76.7614807626,0.736042,45.8982609889,937.754938061,195.262375228,103.021740184,2453,202.312654261,2.70109708937,14173.2,403.839,577.288646514,15.6389304399,1274.35,-1340.36,1271.5817765,144.577,1272.46654711,2453,1271.39,15.078064745
81.4631569734,0.695676,47.5238649146,990.913621287,209.034011261,92.9973880533,2454,460.200072503,3.09397029345,15406.2,404.063,836.204046504,13.7457241737,1277.56,-1344.73,1275.11654056,144.595,1275.88976235,2454,1274.89,14.1587657377
132.815833567,0.746966,47.0154448543,651.012067471,144.164297976,101.881372005,2455,151.881731927,2.87473434204,15223.6,404.329,441.157697997,25.7571094502,1281.09,-1346.32,1278.3130719,144.687,1279.06555892,2455,1278.4,21.7222507113
101.17511791,0.569858,46.2392880565,622.318737438,87.7372945184,143.754807793,2456,204.190501396,3.02684250259,14613.8,404.562,348.334325219,20.9322948421,1284.13,-1351.03,1281.49210279,144.684,1282.2555838,2456,1281.3,16.2908845292
334.913284684,0.285892,48.522309702,1159.8948755,267.796385274,104.654794875,2457,177.855579619,4.34217153322,15751.6,404.845,953.510281323,52.620370926,1281.29,-1347.7,1278.40518042,144.714,1279.29156147,2457,1278.37,28.8354839989
349.561753561,0.310373,46.5509340204,942.957763944,61.6855475055,106.836870749,2458,719.5940561,3.9307150658,14519.8,405.077,822.618154127,51.0633631594,1287.15,-1352.7,1284.60083449,144.747,1285.43682511,2458,1284.33,27.1230835171
71.469536031,0.396746,47.4547466887,1017.88414417,187.685057609,110.483536779,2459,411.611549561,3.13628280857,15000.0,405.302,718.730655492,15.0730226544,1289.81,-1356.31,1287.02403679,144.753,1287.77101255,2459,1287.08,16.9317586247
154.898009282,0.436711,47.4182228334,922.014232835,142.906937522,136.237402674,2460,372.795080963,3.40026173885,15394.5,405.531,531.460172583,31.18918254,1290.41,-1355.51,1287.77845736,144.8,1288.50183421,2460,1287.7,27.6364397416
169.989826587,0.724519,48.4833094839,717.604562436,98.1221182595,134.599850652,2461,261.373534137,4.08397416582,15776.2,405.82,369.309390808,27.7713016522,1291.41,-1359.79,1288.91611379,144.808,1289.58393037,2461,1288.7,20.6027549763
127.589043271,0.375355,48.3297153459,996.884529138,7.00760307257,85.1212318154,2462,969.214053925,3.31239971019,16264.7,406.04,982.731889534,26.2924386489,1297.26,-1364.74,1294.80161131,144.827,1295.3961164,2462,1294.79,18.5518597365
271.569898961,0.680966,47.4067260723,1039.19793713,190.560719592,108.368889346,2463,344.818412325,2.79093884518,14813.8,406.255,646.079094428,51.0647364441,1302.24,-1370.41,1299.84311773,144.843,1300.43557793,2463,1299.76,24.9748798383
81.5158769102,0.742075,47.2771014406,140.626165771,18.007160227,40.8196976567,2464,28.8407845742,3.38602347292,14610.0,406.493,56.2033317499,19.814667501,1304.95,-1372.58,1302.68036694,144.848,1303.15794163,2464,1302.56,18.9403542922
77.1482748298,0.718701,47.3207543805,1107.50421903,163.277359516,199.089253431,2465,275.129990609,3.11792966023,14843.6,406.693,550.643028377,17.0905458871,1309.74,-1378.12,1307.04635191,144.93,1307.5816039,2465,1307.01,21.0653384355
93.7383350074,0.301163,47.3391247495,988.715069293,4.40824454503,84.2313317795,2466,972.075159758,3.62589658241,14933.5,406.888,982.793358449,20.9472619655,1311.32,-1379.08,1308.95123416,144.952,1309.43163115,2466,1308.88,18.2830191616
110.000003985,0.24534,47.6061765738,977.21240137,6.40986691711,83.5364279338,2467,953.812109172,3.40790832779,15733.6,407.128,971.762099857,26.0292746161,1314.42,-1382.54,1311.94144981,145.006,1312.54387773,2467,1311.79,22.1559019212
84.9927919758,0.331436,48.6937604797,984.91118371,2.7575689555,86.9244004187,2468,976.028873043,3.50235740799,16133.6,407.315,980.471964089,18.5110388911,1315.5,-1384.06,1313.20273373,145.042,1313.73356115,2468,1313.18,20.361522621
89.9021127435,0.539374,48.6621147649,1009.12472246,5.87810354195,88.3837092175,2469,987.418455225,3.2528270596,15550.8,407.557,997.530407713,19.1820311748,1318.31,-1387.48,1315.87912506,145.066,1316.4061022,2469,1315.66,18.4760261788
115.825336746,0.545475,49.4199371485,1000.19955109,2.9382988012,88.8320129425,2470,991.376539669,3.08333812344,16466.1,407.78,996.49699652,23.7738961149,1321.18,-1390.53,1318.60199268,145.108,1319.11949065,2470,1318.57,21.3639618967
77.8696166399,0.239328,48.5377614877,453.216027511,137.555237467,69.5861216191,2471,71.2140498192,3.24151120552,16776.2,407.989,321.129800442,14.5360550375,1325.43,-1392.07,1323.29249786,145.14,1323.85280442,2471,1323.15,13.3758358011
179.542089852,0.696947,48.704040114,947.723894998,172.829587534,127.009028033,2472,170.596082391,3.69201747775,15960.4,408.248,397.087719782,37.8799007907,1328.61,-1397.59,1326.17541838,145.149,1326.72463766,2472,1326.06,24.3829365849
92.0575245965,0.381832,49.3521035275,998.501038425,2.11416349357,86.3438832923,2473,991.760555352,3.63304354797,16110.4,408.531,994.3157474,16.4783292874,1329.78,-1399.14,1327.34098219,145.204,1327.95719477,2473,1327.2,15.6470213322
167.440730188,0.286248,49.2696607261,988.857980235,1.00018239414,86.5206905538,2474,985.557545942,2.4986285602,16139.9,408.743,987.142423258,34.9158083198,1334.79,-1404.54,1332.35040076,145.213,1332.89068159,2474,1332.07,22.585805804
93.0559414659,0.740153,49.225716969,1384.91718028,234.781523975,100.857474718,2475,351.309422826,4.24610640601,15528.7,408.987,688.243319532,23.9901632169,1335.16,-1407.75,1332.67555586,145.279,1333.30829711,2475,1332.75,25.3266742238
66.9497537384,0.760223,48.3973008918,922.06328804,210.008812579,106.885063589,2476,169.91761606,3.30754404273,15484.6,409.283,478.687013738,14.3366356728,1341.62,-1413.84,1339.30388602,145.317,1339.91997919,2476,1339.0,12.9787583188
104.582353867,0.458342,50.739781337,1001.11100548,6.09195751354,85.625675784,2477,982.976133674,2.88815831928,16990.5,409.549,991.421988915,22.4816889663,1341.17,-1410.69,1338.38560383,145.405,1339.06269725,2477,1338.31,15.8802986254
180.375965833,0.220246,51.8181800394,976.773800165,1.65766831912,81.4835389086,2478,971.223583028,3.04354528028,17697.6,409.735,973.10405781,30.9580318909,1344.44,-1419.62,1342.24783957,145.396,1342.80858729,2478,1342.16,19.0745927649
343.268659395,0.240122,51.5009956601,976.833750616,1.27276134162,83.1834455205,2479,972.035312708,3.67907054281,17056.3,409.978,974.895133512,56.48649978,1349.34,-1422.18,1346.79213899,145.47,1347.28940643,2479,1346.52,28.127135607
84.5653308967,0.456796,50.5413051897,983.228805754,142.967483953,18.3646011872,2480,16.049756934,3.40980501756,17090.2,410.184,41.8559528761,17.9495471904,1351.71,-1424.0,1349.07659196,145.468,1349.52249652,2480,1348.97,16.8699760906
85.0827171886,0.45337,51.0593705383,1720.53063932,303.982239348,112.986520451,2481,575.207601472,3.08006739195,17356.9,410.476,901.538634669,18.5704008795,1359.99,-1432.35,1357.26439825,145.473,1357.69042273,2481,1357.25,15.9298210383
51.0372329419,0.490368,50.7148249453,1200.30528276,238.136835987,110.737255741,2482,331.746723246,3.49627438242,16540.3,410.714,639.835176131,13.0046808027,1362.98,-1436.53,1360.42485542,145.521,1360.91782718,2482,1360.19,14.3126388386
80.7261268364,0.243049,51.5669258655,986.576527357,3.61788368363,84.7954917634,2483,971.959616718,3.08376905244,17679.0,410.908,979.526149707,13.3711081467,1365.19,-1440.38,1362.57334063,145.538,1363.11034126,2483,1362.59,13.6244124826
122.379551695,0.450331,49.8977238384,982.640578722,3.04461664008,85.8507961727,2484,973.760802654,3.65027444645,16581.2,411.146,978.188624605,22.9409292181,1372.54,-1441.83,1370.04701721,145.565,1370.54765266,2484,1369.86,18.0264518158
120.015019131,0.702524,51.1433513463,1310.9094831,260.640500114,121.262332619,2485,164.873111117,3.52559913125,17542.8,411.427,631.074284432,26.6183033666,1373.26,-1445.42,1370.83674537,145.611,1371.35645372,2485,1370.77,24.4534394839
96.0798249468,0.747725,51.0906116556,1317.15498641,190.33686018,134.341822391,2486,247.569762593,3.34316281201,17301.7,411.648,448.99907752,20.9359395596,1373.63,-1445.31,1370.93049937,145.62,1371.50307385,2486,1370.66,19.3624575878
54.5834831846,0.312562,49.7852247376,976.995272776,340.299178709,72.7802630361,2487,60.7358573077,3.62363764212,16232.7,411.902,822.167503472,11.0647425,1382.55,-1454.25,1379.8695557,145.629,1380.53353018,2487,1379.63,12.4665630492
120.279818233,0.728805,50.5896838631,608.900837901,83.6548444515,124.742040113,2488,178.648443349,1.79850313371,17153.1,412.152,352.947325477,23.0991210285,1385.01,-1457.67,1382.46831938,145.673,1383.08109682,2488,1382.45,19.2096338409
136.12029539,0.744989,50.614873726,1168.18747069,190.990563646,93.3036945072,2489,147.120761826,4.18411725508,16856.9,412.403,291.904534098,26.5910347188,1383.84,-1458.19,1381.31408415,145.686,1381.79046595,2489,1381.33,23.938772929
245.010206042,0.76645,52.7338572815,1067.84776056,237.097639062,92.8216757658,2490,229.295819503,3.54825361321,18372.3,412.653,688.117014658,39.5974052878,1388.62,-1464.01,1385.57558931,145.715,1386.2128134,2490,1385.6,24.3599634531
135.133359565,0.716444,51.3780503354,1037.72605578,154.395169427,136.942621302,2491,202.086262496,3.47760213305,17588.8,412.845,384.287219154,28.8422061808,1392.08,-1464.16,1389.38859072,145.765,1389.97012116,2491,1389.26,22.9687825931
124.888318764,0.651478,52.2404671177,1129.37437039,204.709069925,108.009527974,2492,107.282376641,3.13103999319,17709.2,413.104,293.414843258,20.4364988004,1393.57,-1471.79,1390.89324468,145.776,1391.45072022,2492,1390.82,16.1256329038
76.4847670674,0.637848,50.3282598365,1270.12411686,229.677252885,99.8601612846,2493,141.289369409,2.81656851557,16292.1,413.353,457.331110844,19.3894493721,1403.39,-1476.73,1400.81351414,145.799,1401.23477537,2493,1400.71,17.945491858
74.2835246059,0.671043,51.3093377946,870.487414082,146.2466292,125.456667765,2494,214.092459264,4.17461899793,17804.3,413.576,368.03500055,20.4024575888,1403.02,-1478.06,1400.60405124,145.834,1401.09374601,2494,1400.39,19.2015509177
61.7756411548,0.617382,53.2379380775,992.307854812,268.103849945,84.9387341988,2495,50.9706479066,3.29671877703,18567.8,413.835,898.391679889,15.2424655803,1405.07,-1482.29,1402.4919831,145.864,1403.01481356,2495,1402.48,15.5471516846
258.165348712,0.310673,51.3200092669,980.149843172,1.18854978216,83.4015620907,2496,976.505113935,3.60476052586,17147.3,414.079,978.547867628,50.7350291969,1411.72,-1488.53,1409.18064519,145.877,1409.74775759,2496,1408.94,27.761665393
104.148142163,0.632067,53.0379582385,1003.79210193,261.186813458,99.6221560888,2497,114.452546458,3.16402108052,18143.9,414.313,394.338373361,25.6569954484,1416.48,-1493.69,1413.74289473,145.895,1414.3474968,2497,1413.65,19.3118561416
