Iteration,StdReturn,MinReturn,AverageY,AverageAbsY,AverageQLoss,MaxEsReturn,AverageQ,MinEsReturn,Epoch,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,AverageReturn,AverageAbsQ,StdEsReturn,AverageAbsQYDiff,PolicyRegParamNorm,QFunRegParamNorm,AverageEsReturn,AverageAction
953,306.372986129,406.051966056,18.6240234736,18.6296541054,1.01418,552.747471207,18.6234,56.7268810225,953,-18.8233,171.063647527,1611.71990639,857.617293421,18.6346,201.746410098,0.470161253649,96.3618,84.405,341.17811946,0.982819
954,212.415480991,512.029710768,18.5640214025,18.5713296856,1.1092,645.271880332,18.5611,10.0570818048,954,-18.7536,160.14812074,1301.01431144,825.842553646,18.5729,223.642952449,0.484768276167,96.4058,84.4332,381.707577425,0.98085
955,120.743728053,302.554316743,18.6148357675,18.6249929964,1.03884,661.31074974,18.6146,437.455600926,955,-18.8009,167.214327257,906.034273875,553.677882124,18.6281,85.7471501821,0.471813341174,96.4643,84.4367,547.056528593,0.985253
956,179.689125159,148.827504821,18.6116881858,18.622464416,1.09922,656.57704596,18.6108,-0.0396466894516,956,-18.793,158.88631573,1421.711855,658.912569294,18.6262,222.199708948,0.472302497098,96.5037,84.489,414.463484901,0.984572
957,766.459866395,77.1211487238,18.6417425463,18.65284822,0.885198,963.249217556,18.641,114.879582472,957,-18.83,143.801898154,2706.18087168,1060.15577682,18.6558,323.702279579,0.45172610497,96.5395,84.4936,506.37179015,0.982978
958,186.404326269,19.1257663969,18.6516495794,18.6609287379,1.01332,365.370783403,18.6502,-2.63291178712,958,-18.8374,148.231267141,1095.10334562,632.213953698,18.6636,118.521641044,0.467374954028,96.5655,84.5597,120.73633615,0.987636
959,174.747899084,170.22921924,18.6516346995,18.6621187645,1.09335,622.978737387,18.6503,-2.17589682423,959,-18.831,160.930549563,1035.16378811,557.554919903,18.6661,249.665870365,0.479227990742,96.593,84.6031,332.409095714,0.987581
960,163.848910458,233.31414877,18.6625064448,18.6692975521,1.06083,764.099106995,18.6604,-2.89910728998,960,-18.8494,170.854694231,942.211129392,578.687687524,18.6707,247.571748775,0.483470663776,96.6485,84.613,428.103990842,0.987158
961,93.8706242305,305.539364509,18.7394357707,18.7476337563,0.858811,589.120751557,18.739,-3.02220568371,961,-18.9273,175.465394712,741.834323624,567.40581584,18.7522,205.684342332,0.461912236558,96.7307,84.6805,318.590629216,0.985864
962,377.68434344,4.24442080012,18.7019505332,18.7116829192,0.894354,496.793881227,18.7005,85.475344053,962,-18.8843,139.091228014,1477.42551955,750.830386711,18.7147,168.919467399,0.464983685042,96.7798,84.7065,374.40069637,0.986649
963,228.055723848,-88.0682156543,18.7742045805,18.782335257,0.83487,695.142110554,18.7737,249.742133848,963,-18.9562,89.0769231493,905.421949824,440.578493266,18.786,145.880422003,0.459983585704,96.8401,84.7515,490.533654296,0.987722
964,231.682019165,386.843590737,18.7937223815,18.8022712665,0.866934,573.841793325,18.792,187.261488613,964,-18.9753,151.847399635,1213.51646734,675.951864343,18.8043,128.543138291,0.461430210511,96.8737,84.8115,369.049836868,0.989379
965,89.3726461418,350.086137538,18.732428228,18.7415875263,0.937458,659.307315802,18.7318,39.4313372552,965,-18.9238,172.557151304,867.164295503,628.203525581,18.7467,247.143145279,0.45987670939,96.9044,84.8142,346.545378789,0.985569
966,171.691879175,425.861002683,18.8164259109,18.8228588116,0.928413,604.606919304,18.8157,161.874196901,966,-18.9973,180.193976662,1274.89509235,621.69127836,18.8259,141.461402591,0.456567060917,96.9566,84.8298,447.831615543,0.988192
967,226.873784079,320.974652547,18.7657761562,18.7720249583,0.985865,558.285791955,18.7631,75.5864848121,967,-18.9407,177.471654262,1485.8193676,665.702470167,18.7742,170.823087845,0.469710645653,96.9993,84.8395,404.487847157,0.98779
968,352.891720162,15.4462265149,18.8046570063,18.8118121151,0.876751,611.316918932,18.8043,136.89856231,968,-18.9894,131.222987671,1509.43250089,512.446733502,18.8171,153.9241328,0.459140990961,97.0596,84.9033,379.525608973,0.986662
969,204.071909057,337.012751343,18.8094898772,18.8172557258,0.929116,1121.40811974,18.8088,552.300189476,969,-19.0051,141.453706882,1214.99123025,761.139182829,18.8211,262.499402255,0.465019320837,97.1018,84.9731,750.467532953,0.987738
970,191.282602146,358.290124789,18.8360618862,18.8421135593,0.754083,585.038136705,18.8356,54.5847201152,970,-19.0216,174.638635396,1074.1297807,679.507334517,18.848,196.79968575,0.451812347364,97.125,84.9825,371.545824359,0.990335
971,324.474846602,54.0695132974,18.8482182424,18.854918761,0.86337,673.851373656,18.8467,493.915174401,971,-19.0369,142.207867805,1627.69809307,675.003488636,18.8587,66.5869795372,0.459531337342,97.212,84.9986,543.722114748,0.98733
972,350.662095752,144.35152103,18.8632323123,18.8697430527,0.886398,683.183864225,18.8624,60.589982591,972,-19.0474,139.047284317,1612.76329538,712.887891228,18.8719,252.228709936,0.462029387043,97.2062,85.0337,441.558791807,0.99176
973,297.892327369,339.601466704,18.8972614758,18.9030591287,0.989902,703.273027684,18.8958,231.759254959,973,-19.0791,182.376891478,1607.72592399,723.829127285,18.9063,160.10676683,0.475311029864,97.3264,85.0583,418.68141114,0.984784
974,303.699296523,211.6571681,18.916784846,18.9250735714,1.06664,609.215377312,18.9155,219.62980773,974,-19.1061,166.402241604,1746.98440539,544.371902175,18.9266,149.157938881,0.48377766786,97.3307,85.1263,448.026564033,0.988872
975,230.356057457,314.380691239,18.8676582098,18.8753635259,1.08154,565.127317022,18.8675,20.2979914333,975,-19.0581,179.214950575,1384.75223593,704.235489625,18.8823,205.122273976,0.482459314161,97.3919,85.1899,249.220165533,0.987912
976,237.458976983,44.0352407044,18.8576202906,18.868407667,0.887209,623.556968107,18.8555,335.396339256,976,-19.0417,138.753729418,1322.42497723,623.78230572,18.8721,96.5683281572,0.474659692657,97.4614,85.187,442.319580163,0.986919
977,173.929472684,259.955905304,18.857676152,18.8656370867,1.09336,648.436026117,18.8568,78.2007642356,977,-19.0495,128.835105033,963.54450964,595.718326803,18.8678,207.775499027,0.497763217047,97.5261,85.2324,429.566435032,0.988289
978,622.958220753,58.1003944886,18.8718695783,18.8797662001,1.11354,768.191145814,18.8708,26.2817788716,978,-19.0686,124.011702399,2262.07032747,1057.96086283,18.8844,342.686272137,0.489002938046,97.5698,85.2748,389.811949623,0.985879
979,277.308433084,702.008668874,18.8783336279,18.8860777229,1.06179,572.297808427,18.8764,185.917167857,979,-19.0732,176.832814304,1956.40597325,1099.28423233,18.8896,164.176594717,0.48037168861,97.6073,85.2806,425.331203622,0.974925
980,153.349926474,138.169482643,18.9134011161,18.9203448132,0.912926,574.29493072,18.9119,-0.147542678009,980,-19.0989,151.743836636,1113.63620861,560.307531733,18.923,239.114991755,0.470214509706,97.6559,85.3149,308.409339527,0.985682
981,79.0505072608,364.290887871,18.9592101282,18.9670315192,1.0109,645.650614688,18.9583,84.6896695759,981,-19.1452,150.546355233,730.793083554,497.149167878,18.9714,224.947416373,0.479011841184,97.6811,85.3347,447.564108776,0.987127
982,334.834840978,28.5115711552,18.8935280747,18.9036270563,1.07055,735.279570762,18.8941,107.059417731,982,-19.0908,81.5316942397,1015.19391788,352.595269659,18.9091,227.920134518,0.480345606313,97.7607,85.3817,466.181018999,0.986249
983,145.864611052,61.0517338937,18.9325189098,18.9415073159,1.0946,742.796997307,18.9304,-3.20957883427,983,-19.1232,151.131631996,916.105257581,596.454901467,18.9425,283.896416098,0.492693912576,97.8356,85.4059,200.092505623,0.981935
984,194.222420578,109.927616414,18.9267115941,18.9339961323,1.184,723.227882521,18.9256,86.1303374279,984,-19.1086,169.275617081,1175.19452139,639.801123587,18.9368,219.87020205,0.495398691804,97.8252,85.4323,472.128138427,0.985933
985,1007.84689402,52.5966164042,18.9440326769,18.9538415287,0.802367,620.381889031,18.9444,5.14035413037,985,-19.1238,149.571899929,2681.37455601,1512.16360214,18.9561,226.027903345,0.462788717674,97.8998,85.463,244.154761381,0.981336
986,432.041399393,349.325355396,18.8978656732,18.9050574754,1.03554,615.218206503,18.8957,69.7630390892,986,-19.089,175.894221465,1884.13999614,945.862651604,18.9073,219.059316073,0.48256056379,97.9507,85.4968,363.302157447,0.985591
987,500.601808982,7.6512976491,18.9641485837,18.971454389,0.994673,560.205914248,18.9633,-2.13236006869,987,-19.1474,96.4118211844,1728.09223204,625.147040381,18.9735,186.026188701,0.47822632746,97.9457,85.5145,222.226477104,0.99103
988,206.535610605,75.0288435494,18.9205419912,18.9269653635,0.984328,579.596590457,18.9195,13.8585628023,988,-19.099,135.295110605,1002.46903006,622.12726236,18.9306,205.135761542,0.474990683816,97.9984,85.5764,214.141032472,0.98656
989,208.976654447,350.73861189,18.8241864143,18.8329649712,1.03214,612.851987791,18.8209,359.138521891,989,-19.0136,161.905435916,1207.48402347,689.217239551,18.8345,88.9973825988,0.489577127197,98.0376,85.6052,460.509386439,0.990726
990,111.23661828,292.626821744,18.9193872515,18.927194256,0.913577,386.978408566,18.9187,81.5993431068,990,-19.1024,148.063106147,840.849365219,500.487052128,18.9308,112.901163216,0.46914534189,98.1258,85.6115,287.540589689,0.986241
991,671.382087949,25.2921237848,18.9698493818,18.9773789668,0.95957,591.404364916,18.9704,-3.03629791014,991,-19.1512,101.82713346,2609.42864704,623.53129013,18.9829,239.47127504,0.479734573558,98.1271,85.6576,265.020107386,0.987223
992,282.506348598,45.2312548637,18.9171062745,18.9240059092,1.07191,521.298553132,18.9157,3.16999521567,992,-19.095,148.534706769,1152.96944136,692.193991249,18.9253,196.4658748,0.479342457899,98.1665,85.6782,341.700325902,0.988303
993,252.234577409,102.507565469,18.912473089,18.9227311528,0.961633,674.293382422,18.9109,167.397628663,993,-19.096,153.284878613,1505.01373023,652.021908686,18.9265,199.742208064,0.474594851842,98.1643,85.702,432.040317089,0.988775
994,196.413870933,469.195141,18.970441901,18.9782243129,1.0177,607.429590458,18.9701,408.500592535,994,-19.1543,163.362103404,1233.50812831,783.318548172,18.981,70.2794925888,0.478277241761,98.299,85.7437,514.390870015,0.988003
995,300.68505074,77.6381817844,18.9568216158,18.9641150386,0.997396,478.271505453,18.9553,-6.34142922239,995,-19.1349,116.291828712,1135.10619343,469.549726493,18.967,213.183451385,0.475744797438,98.311,85.7802,253.011513344,0.991258
996,148.765302315,392.346820742,18.9240043136,18.9332905316,0.905348,778.134213788,18.9236,251.488955483,996,-19.0917,147.175336435,1014.233981,604.49178061,18.9352,209.520793395,0.459662237757,98.3596,85.8106,437.859763876,0.987824
997,184.977718785,48.9469709837,18.9797549681,18.9883335383,0.897044,612.431130217,18.9785,-0.000233190519981,997,-19.1561,151.432259188,1128.30667453,650.200532744,18.9929,237.926916546,0.464703826592,98.3485,85.8248,319.126504719,0.988751
998,471.041125216,56.0253146849,18.9740474814,18.9843503622,1.00697,782.100666262,18.9734,413.891413768,998,-19.1624,131.975542872,2385.30391263,870.675257884,18.9882,121.252552011,0.476998218899,98.4619,85.8798,597.230748769,0.988972
999,338.078072052,408.195892534,18.9468667351,18.9566661267,0.951457,1055.10323706,18.9464,0.578712247326,999,-19.118,177.173314733,2073.31413452,844.793133786,18.9603,425.94778746,0.467175418892,98.5192,85.9107,416.038441513,0.98725
1000,681.115541875,416.523116683,18.9537949189,18.9627973691,0.917982,664.912077466,18.9538,423.134309503,1000,-19.1391,156.665693489,2453.39610052,1344.96346029,18.9677,92.6045651199,0.466537536501,98.5461,85.9526,535.918078659,0.990082
1001,410.848463112,369.515248834,18.9185554868,18.9288996466,1.0891,939.916456572,18.9171,31.0170139826,1001,-19.0976,178.545825924,2091.88205667,830.617097774,18.9308,326.117142613,0.481130317322,98.5957,85.9835,479.554409675,0.986993
1002,308.021746468,196.06920343,18.9218446372,18.9329392792,0.970758,589.41946301,18.921,133.677249763,1002,-19.0969,144.923278124,1945.87514598,585.565131782,18.9362,148.839120563,0.466486078998,98.6345,86.021,374.660582049,0.990145
1003,434.573172634,192.142360122,18.9607105962,18.9688602148,0.865698,574.887903758,18.9608,1.90500629753,1003,-19.1431,162.822567162,2256.03666715,658.522668743,18.9735,223.310505791,0.46794029171,98.6564,86.0394,327.428798928,0.989504
1004,798.633123571,211.790170062,19.054200739,19.0624822729,0.967172,874.538037355,19.0528,-2.53128450139,1004,-19.2265,167.909839486,2361.48805605,1429.57630785,19.066,289.645396747,0.468826354599,98.7418,86.112,376.229493667,0.985022
1005,362.952673019,249.361240174,18.9967947342,19.0037580607,0.969941,745.974615385,18.997,4.75565362128,1005,-19.1699,170.836480131,1927.4470338,737.828047172,19.0081,295.095140459,0.468770213495,98.7547,86.118,352.33060351,0.986822
1006,397.075630175,73.181630168,19.0204018108,19.0259671203,0.884811,637.955022825,19.0192,90.4689352152,1006,-19.199,159.794732048,1738.25947808,818.259854734,19.029,214.496721042,0.457426678348,98.7751,86.1416,431.550814815,0.98534
1007,552.548252476,71.4610731048,19.045565826,19.0522137165,0.957168,452.282360165,19.0447,15.9398751279,1007,-19.2232,140.148565762,2329.63762085,1242.70765358,19.0568,144.48127824,0.472428778669,98.8304,86.1898,206.626794198,0.986003
1008,243.082006412,232.903622031,19.1095907026,19.1145958949,0.932541,656.886629498,19.1094,-4.6071775083,1008,-19.2821,173.040298879,1236.49636724,659.209155084,19.1181,252.401571536,0.464070702951,98.8582,86.2434,296.482344228,0.989674
1009,331.106731067,-7.08542466507,19.1129524958,19.1175307203,1.08145,553.434081103,19.1123,65.9855603403,1009,-19.2785,112.391499088,1501.03090618,497.220829722,19.1216,202.077408173,0.485104671276,98.8906,86.2915,364.39790326,0.988624
1010,281.794414013,39.2813455625,19.1285364524,19.1337115999,1.04688,595.649418877,19.1278,298.029584481,1010,-19.2952,136.050539728,1162.31061556,502.403651882,19.1387,105.656304507,0.47757609479,98.9355,86.332,453.991193689,0.986867
1011,544.408044893,352.64985423,19.1424126933,19.148117347,0.984991,596.260803786,19.1427,237.972930526,1011,-19.3069,164.740674305,2132.83539444,926.213238471,19.152,137.897499706,0.466591222681,98.9743,86.3938,425.63153448,0.987135
1012,561.040529572,313.386288249,19.1673174625,19.1734801828,0.95436,648.777512754,19.1638,-1.34694844561,1012,-19.316,169.903087333,2092.58482473,992.946697652,19.1736,203.531341696,0.459739130241,98.9981,86.4454,287.513791507,0.98809
1013,899.818887443,10.4168786813,19.1027115223,19.1070574791,1.05251,596.416129956,19.1027,87.9195798725,1013,-19.2684,132.270961551,2644.14980812,1518.10679814,19.1099,165.376021429,0.477607230746,99.0209,86.499,387.927426075,0.985283
1014,164.182222908,294.143958714,19.1728692965,19.1791205933,0.967125,649.032310937,19.1702,-1.40879484334,1014,-19.329,172.84354402,968.61044553,539.368535066,19.1822,248.024675872,0.465151627081,99.0862,86.5582,241.95345103,0.986824
1015,507.778116028,149.109534375,19.1584185011,19.1639286699,0.937439,744.83803735,19.1582,-4.12850373339,1015,-19.3159,150.700345746,2331.76527741,761.368452932,19.1669,305.125333662,0.464406654025,99.1594,86.5896,312.356118171,0.9848
1016,284.325652949,410.24425665,19.1525626419,19.1574325705,1.02624,631.134471271,19.1517,-5.01890862861,1016,-19.3163,144.867496989,1341.14879779,838.125045965,19.1611,243.946784269,0.472679515639,99.2433,86.5859,235.41244692,0.987973
1017,283.689039372,31.7581576297,19.1453232693,19.149539515,1.02848,607.634272772,19.1449,219.610452432,1017,-19.3154,132.59279061,1331.95593975,511.986974716,19.1534,143.76556185,0.477203749852,99.2869,86.5835,405.957952673,0.989924
1018,482.310834337,90.2712248975,19.1892864508,19.1938888409,1.03279,936.024274801,19.1877,316.223353165,1018,-19.3556,131.21440349,2157.71532016,625.46526484,19.1976,243.965961338,0.468635437508,99.3314,86.6267,538.307924416,0.98987
1019,211.346228189,94.4979431312,19.1430508001,19.1481382416,0.964632,624.067517392,19.1426,150.75308457,1019,-19.3025,142.895292118,1193.72484529,561.164226796,19.1516,153.362739721,0.464552029134,99.3867,86.6409,389.424246773,0.989886
1020,190.454890958,314.345590491,19.1488084231,19.1537144179,1.07412,1030.02117752,19.1479,146.341684591,1020,-19.3141,170.977748871,1215.9684692,548.745602195,19.1576,354.066147233,0.479344798201,99.3939,86.6879,592.752697294,0.987742
1021,113.39506479,365.926117558,19.2234767632,19.2284214033,1.01982,509.248984804,19.2223,19.9095883473,1021,-19.3822,178.026266043,945.225571679,588.884220208,19.2316,162.67391231,0.477297991658,99.428,86.7296,323.033804456,0.986991
1022,214.717805595,413.634961898,19.1632876859,19.167200113,0.943759,476.677398591,19.1619,-3.84201186438,1022,-19.3219,192.589264117,1321.65667883,712.85650824,19.1702,145.906023637,0.458783252716,99.4478,86.7756,220.79678239,0.99106
1023,298.717687628,89.190070375,19.2030093282,19.2080196808,1.01476,507.497589865,19.2018,267.384320812,1023,-19.3595,160.883330009,1225.20512065,580.050707012,19.2108,75.2474330645,0.46626619589,99.5043,86.8235,378.164037578,0.987875
1024,219.262548564,229.879211229,19.1737140716,19.1802744328,0.900359,725.326705985,19.1741,-3.83825996499,1024,-19.3296,174.697731124,1260.87741543,611.491193953,19.1833,238.492894547,0.459922968106,99.5365,86.8552,216.090526998,0.98939
1025,159.608588025,322.420201912,19.2160992703,19.2202057001,0.969894,438.160944392,19.215,18.2317394987,1025,-19.3869,173.6340075,1026.29211369,608.36012503,19.2231,167.749249511,0.471068240323,99.5698,86.9028,275.056061131,0.987538
1026,738.704479181,364.333006816,19.1416163286,19.1461810906,1.00893,705.81631,19.1399,-3.86343891608,1026,-19.3063,211.425376462,3019.83035957,1703.57100713,19.1501,243.690230202,0.473651712464,99.5795,86.926,245.929060339,0.986585
1027,451.987809225,25.1910047925,19.1706814842,19.1757293356,1.02137,1233.86543107,19.1707,-3.07067927643,1027,-19.329,131.088608165,1863.58263091,527.024528854,19.1784,507.531406728,0.468829170679,99.6214,86.9711,404.757032683,0.990036
1028,334.790656825,-56.0208823597,19.0967730082,19.1022186856,1.07754,510.171347543,19.095,-1.71892974892,1028,-19.2657,77.7535861178,1032.99346815,517.99553146,19.1032,165.518050069,0.485065399183,99.6297,86.9878,340.770487119,0.988983
1029,216.529899521,83.2228191349,19.1408660666,19.1468445762,1.08717,659.503893695,19.139,27.3088328885,1029,-19.2958,153.056822076,824.599882462,496.198959892,19.1486,225.452221555,0.477569781823,99.6142,87.023,390.447132071,0.989373
1030,685.443080556,359.93737968,19.2611555554,19.2668139207,1.08482,791.030316549,19.2605,1.89088507328,1030,-19.4194,187.617195354,3009.44578853,965.822665337,19.2692,307.130784706,0.481826514488,99.695,87.0392,485.688627733,0.988759
1031,224.733154628,287.364563162,19.203347697,19.2085700521,1.02442,707.071651298,19.2016,63.3833581796,1031,-19.3646,175.060939215,1378.43285928,643.94075222,19.2106,249.863410941,0.471525181448,99.7041,87.0936,411.78864097,0.992294
1032,533.057638823,376.839532389,19.2032277914,19.2085975702,1.0689,557.122018773,19.2034,-3.82086426654,1032,-19.3677,202.146517991,2298.91098735,1119.66468158,19.213,222.951979158,0.479145548695,99.8027,87.1321,236.239919845,0.987887
1033,458.387461877,295.06557568,19.1508266598,19.1566282081,1.03812,776.250554393,19.1493,40.9880266244,1033,-19.3194,167.757316551,1915.40264746,891.250072135,19.1586,244.282761344,0.47040628236,99.8437,87.1916,351.923998034,0.986728
1034,186.148230946,81.9120163865,19.1703814528,19.174333492,1.06788,471.982017534,19.1702,23.4555597257,1034,-19.3246,156.772349744,1087.50918961,683.187827555,19.1779,151.600891549,0.470830307383,99.8663,87.1917,232.783431879,0.989838
1035,96.7444429165,237.680375133,19.1838798499,19.190112939,0.956909,809.495465515,19.1836,71.3770019719,1035,-19.3403,167.431310648,776.115239718,490.404936597,19.1948,241.662179018,0.465621270284,99.9039,87.2574,456.278370745,0.99012
1036,309.441997213,-3.89349850174,19.1418526596,19.1480811621,0.975562,693.648969385,19.1404,-4.7610414372,1036,-19.2901,60.4937399354,1034.13952232,225.743751364,19.151,247.822652007,0.466705432274,99.9613,87.2931,160.535010857,0.992094
1037,186.836939011,124.190014298,19.2007802899,19.2104624181,0.976034,563.721322271,19.2005,-4.8922839278,1037,-19.3568,150.862892455,1070.81902881,547.245687905,19.2155,199.625790893,0.467733625346,100.018,87.3466,105.346120284,0.990777
1038,131.471834439,709.149911775,19.1833659452,19.1906086898,0.945307,770.668994716,19.1819,120.403047582,1038,-19.3298,162.063576828,1323.08098432,878.670352233,19.1929,248.458078199,0.47043021126,100.044,87.3671,482.282858548,0.989963
1039,279.275685346,259.694334916,19.175918403,19.1828977484,0.988093,671.321095775,19.1761,-4.18085624878,1039,-19.3291,159.586874974,1131.15509002,447.906140555,19.1851,264.906461843,0.465037862977,100.118,87.3816,281.278896737,0.989936
1040,131.473337983,206.306787238,19.191763653,19.1992165856,1.01934,680.856930437,19.1911,107.856112471,1040,-19.3474,145.437789334,992.251446385,582.040967702,19.2021,183.235008704,0.472295353203,100.109,87.3882,369.261238762,0.989955
1041,215.158172049,178.206198679,19.1485860572,19.1577832346,1.07442,428.524589161,19.1482,347.657782802,1041,-19.298,152.863790015,1258.81110007,590.101451623,19.1604,27.2129355279,0.474827733446,100.162,87.4024,383.76036549,0.988808
1042,163.50609589,93.0827817021,19.1688289019,19.177726149,1.01544,904.78891032,19.1668,-4.30136957513,1042,-19.3309,151.265308147,964.229317433,513.691643597,19.1784,282.426271853,0.471724841477,100.227,87.4328,358.717059578,0.987882
1043,217.140499188,51.3765093492,19.1175661065,19.1265378342,0.896491,523.862589655,19.1167,16.2415775758,1043,-19.2855,92.9708835611,753.807140771,286.022796119,19.1292,179.814327046,0.460174822981,100.21,87.4561,318.476866485,0.993012
1044,247.367661906,279.827403194,19.1608874691,19.1699514562,1.03826,772.290917925,19.1597,-2.88470131158,1044,-19.3316,160.42043616,1185.2718685,646.522406138,19.1722,262.100554426,0.476044163665,100.25,87.4781,290.260218849,0.990176
1045,180.893671666,-1.72131257974,19.1673935781,19.1755237217,1.1093,597.783936973,19.1661,74.3877576781,1045,-19.3303,38.5622426274,1268.74831583,94.568295266,19.1776,184.806293778,0.477772078703,100.328,87.503,392.299388228,0.989245
1046,390.801591145,54.0906808421,19.2362148111,19.2433766687,0.875807,408.599187213,19.2354,-6.21471396289,1046,-19.4012,134.432204963,1722.61406445,844.387210119,19.2477,151.553639787,0.4517891072,100.399,87.548,138.107178036,0.991488
1047,570.118389693,278.47604633,19.1883544914,19.1946021272,1.10548,711.748648914,19.1879,14.0421286901,1047,-19.3432,162.19740865,2551.00023278,834.480966561,19.1992,287.78803492,0.473637430661,100.437,87.606,456.420919854,0.991445
1048,193.03356797,347.15766191,19.1341488804,19.1407795984,0.975404,690.911090146,19.1326,88.0701833884,1048,-19.2893,167.9434234,1074.83663064,666.896244511,19.1443,255.683102324,0.466541008639,100.441,87.6544,530.048479792,0.991297
1049,269.213767486,60.3394319812,19.091113986,19.0995362921,0.975742,849.526588494,19.0907,-9.31916872865,1049,-19.2514,140.07850925,1385.78119935,808.223972479,19.1015,324.82468724,0.461667412329,100.488,87.6698,250.176680147,0.989968
1050,389.386025036,877.660359565,19.1738241435,19.1798215048,0.877738,661.2079075,19.1726,-7.64679414359,1050,-19.3294,135.632993123,2675.3757783,1150.74172691,19.1853,200.187751016,0.451904405359,100.552,87.695,337.36698265,0.991289
1051,617.44759945,403.788046386,19.1375538228,19.1432514877,1.0006,588.465072027,19.1368,4.73672993833,1051,-19.2849,171.557818175,2568.74419269,1060.03863453,19.1472,232.295585515,0.464569723872,100.585,87.7316,402.976888414,0.990136
1052,187.219651768,455.134337558,19.1443955193,19.1501244895,1.00258,650.303517735,19.1437,82.885196484,1052,-19.2918,160.540497627,1322.77961302,707.76447411,19.1533,213.347927198,0.462173871632,100.617,87.7506,351.852059526,0.989466
1053,200.947600568,66.1170331613,19.1083404199,19.11351177,1.12392,749.987065901,19.1077,-2.46061654988,1053,-19.2584,131.757116525,935.317192228,544.337628248,19.1161,227.771452278,0.465123378375,100.679,87.7675,197.535060104,0.992183
1054,416.854804952,406.5360324,19.1542105565,19.1612590968,1.0451,677.898697749,19.1532,4.94908917607,1054,-19.3045,198.838042547,2326.22925007,976.31290371,19.1649,262.485075666,0.469753264951,100.709,87.7745,315.169788104,0.990476
1055,386.536551671,108.711088636,19.1145636085,19.1187877742,0.920911,719.725105781,19.1133,280.017980505,1055,-19.2601,156.000751859,1778.25238986,724.474222805,19.1214,205.085799292,0.451693267902,100.768,87.7822,514.514201186,0.988535
1056,296.785572664,142.033426813,19.1607133349,19.1662084317,0.94764,929.655443239,19.1588,12.0895363337,1056,-19.3082,135.48849249,1360.81518158,586.510615032,19.1671,308.63345969,0.458673116782,100.842,87.8212,321.928790509,0.988869
1057,508.473930113,360.409691846,19.1497303651,19.1544362116,1.12459,887.462348705,19.1495,-3.36072517279,1057,-19.3064,152.786015957,2371.35900533,1100.80350246,19.1582,301.132612867,0.474306576124,100.881,87.8641,317.128150561,0.989556
1058,701.5620695,114.456494307,19.1034491021,19.1077701871,0.982478,820.358169751,19.1024,202.531219413,1058,-19.2576,152.434833623,2615.59518468,1783.55176582,19.1108,212.183683736,0.454117605327,100.953,87.9017,418.816190846,0.990393
1059,457.549884395,21.7259564074,19.0619162126,19.0664568834,0.964865,813.198449503,19.061,134.160487008,1059,-19.2154,104.846072113,1543.6223784,505.642077769,19.07,248.950062688,0.454188546677,100.972,87.952,459.858996913,0.987453
1060,213.611175689,48.3958077474,19.1315919936,19.1346842575,1.05986,585.589707437,19.131,17.1369098968,1060,-19.2839,150.251607413,1146.08668559,787.433630008,19.1357,252.318716467,0.468142680563,100.971,88.0032,330.93396509,0.991034
1061,336.558040307,49.8583914018,19.1392877803,19.1429994566,0.86865,484.205786847,19.1374,-7.75853963455,1061,-19.2917,119.864870688,1456.63564916,671.18835122,19.1448,188.589513665,0.452064163818,101.018,88.0567,262.55240448,0.993718
1062,207.759794722,136.432967727,19.1106973033,19.1143760304,0.989154,711.019514301,19.1091,2.9405483718,1062,-19.2708,150.577709336,990.760487006,617.828850235,19.1155,295.563556764,0.459831227599,101.082,88.0885,355.831103796,0.988466
1063,367.498625117,31.2976650683,19.1504416766,19.1543956208,0.857332,475.271252836,19.1499,112.205907077,1063,-19.3026,156.494155119,1793.14044325,695.183467036,19.1583,125.859802747,0.445917324628,101.158,88.1287,320.254133118,0.989142
1064,532.298638093,20.5404374941,19.0903300448,19.0953107092,0.983064,1042.19506266,19.089,6.26096437181,1064,-19.2454,129.961010198,1852.30921662,939.867027561,19.0983,409.23205801,0.455213958804,101.202,88.1702,427.097265493,0.994573
1065,269.155659453,503.809399812,19.1764438823,19.1819101726,0.95217,990.239636489,19.1766,50.0357902205,1065,-19.3322,170.964976367,1543.90856026,863.013189089,19.1844,343.745812577,0.453537483645,101.227,88.1823,361.816886846,0.987729
1066,127.552001243,240.088450264,19.1630409608,19.1673697886,0.926675,625.591840861,19.1604,20.345575983,1066,-19.3205,160.992711107,906.674854265,487.55559512,19.1688,219.512617711,0.452065110883,101.239,88.1967,263.249223988,0.989649
1067,334.519364219,43.376308563,19.0856170326,19.0906178111,1.23281,753.609084277,19.0868,59.0852399167,1067,-19.2586,127.879608134,1155.18080187,558.825624466,19.0965,279.124245588,0.473521786571,101.251,88.22,324.405278673,0.988233
1068,423.354141323,203.163922569,19.1148630093,19.1206930383,0.998639,700.04507294,19.1136,1.80700579491,1068,-19.2816,174.188398893,2086.05969829,819.739913377,19.1231,243.224089731,0.451883134851,101.302,88.2609,377.902372853,0.987333
1069,201.680238847,659.320719856,19.1476469749,19.1538883682,0.962576,736.730025275,19.147,-1.64345917618,1069,-19.3162,149.960764335,1369.44745041,896.73613857,19.1564,247.379197714,0.450820592227,101.34,88.3234,327.046080054,0.992251
