AverageAbsQ,AverageEsReturn,MaxForwardProgress,StdForwardProgress,MaxReturn,AverageDiscountedReturn,StdEsReturn,MinEsReturn,MinReturn,AverageQLoss,AverageQ,QFunRegParamNorm,AverageForwardProgress,PolicyRegParamNorm,AverageY,Epoch,StdReturn,MaxEsReturn,AverageReturn,AverageAbsY,AveragePolicySurr,AverageAction,AverageAbsQYDiff,MinForwardProgress
21.1362,42.2112085496,0.531277945318,0.16528808733,87.4826256447,16.5068494385,14.4086753883,0.40751415811,-21.5895649349,14.596,21.0854,131.234,0.0673092458156,20.8437,21.1025091646,96,21.413096196,57.7001956566,27.5647147706,21.1065746186,-22.4592,0.968341,2.28684811186,-0.311498816938
21.4818,31.8836189773,0.46709049448,0.156170836018,78.8603404736,23.2504577234,14.651330968,7.50027676688,-31.9217666899,9.78869,21.4724,132.106,0.172240424716,20.909,21.4938207181,97,20.0575798115,49.5397961882,41.0400231645,21.50180635,-22.5542,0.97597,1.95935877979,-0.395399879754
21.4985,32.3670593338,0.469163073511,0.156306882815,79.4197770189,17.5707714712,26.2502641125,-17.0609409939,-22.8535328412,10.1117,21.4919,133.325,0.0839048245429,20.9971,21.5178005788,98,20.1827696488,74.123450041,29.5333174475,21.5245624885,-22.5787,0.975085,1.99721852162,-0.32684134916
21.5538,-24.7876813616,-0.0550001351927,0.0813996470736,10.9320173057,-11.8019365702,17.210093289,-44.6202662924,-45.8410689971,11.0874,21.5437,136.851,-0.366393215198,21.0891,21.5787993995,99,10.5695096466,8.23617795843,-29.3195931864,21.5850160911,-22.7152,0.984178,2.07256014423,-0.500784019674
21.3142,-25.7353732206,-0.0410950978267,0.0919979632676,12.1650292362,-8.92393263404,12.9208687963,-44.9870389635,-46.5674161373,10.1111,21.2992,137.79,-0.263927841089,21.2558,21.3269169681,100,12.0071048865,0.769839940278,-17.9377861042,21.3373573942,-22.4625,0.978489,2.02022605663,-0.501179321613
22.5878,-3.95724972047,0.157309946931,0.0750941410871,31.2895651694,6.92261587272,15.1755676117,-27.4183218774,-16.4256260583,10.8238,22.5754,140.616,-0.0298009222859,21.3526,22.6214331011,101,8.79093251666,30.7932285326,8.79825909771,22.6251590016,-23.8904,0.984554,2.08200186205,-0.265039572627
26.5739,0.260956672555,0.27390086759,0.0821894539248,51.1019939018,16.5464206803,10.3681061474,-20.1264044394,-3.64877266158,77.1403,26.3951,143.23,0.0764526788166,21.3609,26.6947803817,102,10.6185728387,14.5711481526,25.0233808801,26.6971719662,-27.3843,0.973712,4.79345218473,-0.158058015666
31.1998,-12.4226585359,0.197807295036,0.118906611896,43.6175137795,-2.63908315238,19.8284614668,-43.9336627404,-39.9763903035,132.258,31.1364,147.775,-0.204679288812,21.4536,31.7113161787,103,15.2214016186,13.4834710709,-9.10692753994,31.7122426788,-33.0683,0.9883,6.87501197384,-0.44319865205
35.5092,-9.21237868076,-0.0129824174568,0.0982574765638,16.5548170656,-6.91508777263,9.41146980445,-25.2208957711,-42.1279741496,134.629,35.4996,148.123,-0.257259973167,21.5108,35.7329750687,104,12.629550491,5.81222489252,-16.2634719025,35.7329987045,-39.7297,0.989788,6.73570775818,-0.466187310005
38.4607,-17.1919900648,0.0584449592881,0.10551552377,25.3365225818,-7.04376179939,15.1560474153,-36.136053688,-46.7497219212,102.968,38.4605,147.632,-0.26148157984,21.5553,38.7988621567,105,13.8364811241,12.3179868122,-16.5323759369,38.7988879793,-43.8797,0.991312,6.26863198851,-0.494152516229
50.0485,0.894294433747,0.171513057419,0.0705023441224,39.0080592341,11.3097096543,21.8520041446,-37.4005834255,-9.37399514643,240.539,49.5101,150.147,0.0238018887669,21.5717,50.2164208631,106,9.03596960117,33.9335604477,16.6734549898,50.2164438392,-58.22,0.992444,9.02533346628,-0.174704004799
62.59,15.3987497091,0.197496318857,0.0771051492655,41.8970323913,10.8248486492,8.84826521546,3.01680755421,-6.10653810076,219.288,62.4874,152.985,0.0173598066169,21.6676,62.9657844216,107,9.97446984032,31.2939043752,16.0364152781,62.9660757211,-75.188,0.990864,9.37685235382,-0.151793094816
72.8494,16.5882348581,0.253577230943,0.0916823934327,45.5454548806,12.6464478535,12.0893411189,-4.64148592592,-11.8059722987,216.937,72.8448,153.77,0.0396319681916,21.7839,73.2332265425,108,11.8344188157,38.148198924,19.1515252377,73.2333386182,-87.1619,0.992785,9.57387666176,-0.200659520437
79.5864,22.6638776163,0.402294934314,0.107163679123,70.1377589108,18.1910441636,12.0921065084,3.08386087441,-13.3503534992,271.596,79.5557,154.187,0.0945431423312,21.8934,79.9429039445,109,13.9762929928,53.0890847532,28.0713515207,79.9432301464,-94.7221,0.981588,10.6634766945,-0.231383578929
86.6589,31.0532159448,0.298451153171,0.0834877904974,52.6242282034,15.2344392448,8.4987314245,17.5310888874,-3.63569963686,273.716,86.6535,154.592,0.0551847235485,21.9436,87.1122564921,110,10.6826729699,49.2903088231,21.6873855332,87.1123004568,-100.109,0.981387,10.5637805218,-0.149292387793
79.2408,23.3278891354,0.305393860471,0.0497808077201,51.4374870932,18.2280110601,8.90483569452,10.7129674093,6.61855837373,385.989,78.948,155.155,0.120689510861,21.931,79.3771693982,111,6.53803982709,45.5580586805,25.6596710878,79.8063715992,-88.5626,0.98017,12.3003578069,-0.0273582792468
75.2773,28.0464473656,0.298103837148,0.0532667992546,49.7037700742,22.6593310863,8.84433951576,2.84960829155,7.99042743845,425.785,74.0595,157.249,0.17010803362,21.9548,74.5591508306,112,7.01202807548,36.9380906839,32.9339009281,75.7165172665,-81.6595,0.975139,12.3565610464,-0.0166628610608
77.8262,26.4607352811,0.273237235359,0.0508984004695,46.5569800565,20.294710309,7.80564299264,7.68801801429,12.2563564554,387.176,77.0676,159.681,0.143598790232,21.9878,77.5001733466,113,6.71964133053,41.3734097593,28.9517730535,78.3448352876,-82.1574,0.979041,11.6258077905,0.0191444621655
83.3646,27.7727423024,0.308581812203,0.0599728955685,50.8907943543,20.1041799744,9.93204537397,2.97877082043,11.4543129438,348.873,83.2486,161.845,0.142203872863,22.0448,83.8960422694,114,7.95480073421,47.9627396638,28.8203076529,83.9971798403,-86.813,0.987912,11.3158609265,0.0020958148459
86.6697,40.1960084709,0.608460470607,0.081031152032,94.7702239016,36.0729825396,16.6765019282,8.19526354527,31.1229970075,351.36,86.3829,164.556,0.333549039596,22.0908,87.2490445054,115,11.7050375556,74.9057317034,56.9562198442,87.2493522622,-88.9788,0.964007,11.012921293,0.154199885557
86.003,50.9206018104,0.640310182549,0.111593300364,100.867211918,39.5169547035,13.9688688913,16.9522359708,33.0745983675,282.018,85.9393,167.556,0.39961169293,22.1547,86.5231447159,116,15.5078418147,78.6524426826,68.640100751,86.523198831,-87.8006,0.976294,10.1334064569,0.109561867514
84.3771,67.6621916218,0.535537040927,0.15549760996,87.7063684342,28.3720177478,16.3340233752,34.9812981241,-3.54585685294,243.023,84.3746,170.57,0.241133957929,22.1716,84.7557758505,117,20.173309352,87.1828351787,49.7320557039,84.7587497227,-85.5334,0.988255,9.73228846184,-0.171838898441
84.1403,46.6815260509,0.598581186284,0.168948120815,95.6583095472,29.3049264431,23.3398168303,1.24027675673,-8.70667790794,209.336,84.1389,172.946,0.251996301825,22.2263,84.4241066885,118,21.9486131956,78.3582570195,51.2485561191,84.42521258,-85.4475,0.97433,8.97166341408,-0.191528790783
81.802,-0.886765320948,0.0740609730097,0.129355958114,27.8231234831,-8.94448938186,35.7375395619,-46.9874585471,-49.6624506729,440.667,81.802,178.108,-0.317894007167,22.3081,82.7963649565,119,16.7276756149,51.839850616,-22.6855775781,82.7963852037,-82.8677,0.973663,12.5498793248,-0.52699274048
82.0191,36.1798959833,0.346103585164,0.136376276467,63.3557368572,12.2177330345,13.8265049659,3.3158626329,-20.2043132376,269.22,82.0178,182.354,-0.00380271583935,22.3526,82.2074087676,120,17.5784312227,55.9665006377,18.1935840155,82.2074350182,-82.896,0.973652,10.1870790546,-0.302596074343
81.2164,-0.968896988998,0.200356878196,0.144179943389,44.4891663201,-0.590512958329,36.427563444,-32.0783838723,-40.6385909459,220.642,81.2133,186.978,-0.190722809469,22.4461,81.5267793195,121,18.571765703,77.136395462,-6.34100945032,81.5268002852,-81.9423,0.978545,9.22210289566,-0.456408614781
78.9811,-10.1034401304,-0.0237112425776,0.0909588567207,8.6026352771,-6.41281991081,13.5415576127,-34.1566224055,-38.5412570349,200.204,78.9794,189.918,-0.246447225896,22.4901,79.2530338254,122,10.8808055406,16.4039582545,-16.2693988331,79.2544246305,-79.6175,0.981391,8.69856887424,-0.418984631119
77.1408,-15.7963389813,-0.0292444161962,0.0756926019695,7.66891222925,-10.5814620702,15.2107481886,-39.1510691337,-40.7837405584,176.648,77.1408,189.814,-0.295037801904,22.5649,77.3105778634,123,8.82150085107,15.3761053118,-23.2264145626,77.3108959865,-78.0101,0.983908,8.09019703168,-0.459072414936
76.073,-20.0400982032,-0.139118392041,0.0891856515845,0.55684320132,-12.7032167838,11.3548397214,-37.7895013964,-49.0228247108,157.073,76.0727,193.62,-0.329421796761,22.6607,76.3242800544,124,11.1317458655,-3.60342623397,-26.5973450141,76.3243080504,-77.1921,0.980118,7.71613582714,-0.510597186762
74.7402,-34.6484316168,-0.0850768332958,0.0748983191751,5.95477146216,-16.6952788858,12.362688221,-45.9666804967,-53.4115592504,152.529,74.7396,196.036,-0.400080236306,22.7258,74.9884135624,125,9.40796032557,0.993004089851,-34.9174897577,74.9885684493,-75.8987,0.982407,7.65933691562,-0.55761354316
72.8092,-28.1255053181,-0.234000427137,0.0705097182293,-12.0841350607,-17.3222405505,13.3386155069,-44.3709456345,-49.5101702374,147.946,72.8084,202.441,-0.374210779936,22.7952,73.1897438308,126,7.77206614647,1.55755258357,-33.5175728677,73.1898743553,-73.9531,0.98668,7.65497523127,-0.518972662132
71.9451,-31.2730875809,-0.216115433224,0.0628149984793,-11.1566717928,-18.250552143,11.396385406,-40.6466922842,-51.5136796741,143.643,71.9437,207.302,-0.394294142564,22.8141,72.3038977549,127,7.37591231069,2.65266011968,-35.7597844676,72.3040351504,-73.2141,0.989588,7.51527323042,-0.524321006708
70.572,-29.5039460165,-0.140677486443,0.0688714057462,-3.40687527095,-18.4720619481,12.4921565458,-47.2801216579,-52.2045450523,134.671,70.5704,210.813,-0.413203462372,22.8417,70.7807140653,128,8.5656901382,-0.105080977137,-37.0229243022,70.7809267469,-72.0592,0.985894,7.19923912961,-0.53018798038
69.5082,-14.56790499,-0.0125527121748,0.0903197501131,12.3840844579,-4.41095825551,35.9877904397,-44.1965152864,-49.9176909381,141.07,69.5082,220.017,-0.198735268823,22.8924,69.8644396998,129,10.7213551893,88.292079078,-10.8676314786,69.8645994471,-70.9535,0.993802,7.49267481773,-0.531548029252
68.7078,-19.0896151128,-0.113280759275,0.0704846850291,-0.658474663228,-9.09682903812,12.0951425978,-30.6372020926,-38.7530847492,125.591,68.707,227.359,-0.292492147578,22.931,69.0257399484,130,7.95892007775,11.2500068814,-22.0866901543,69.025771079,-70.2366,0.999073,7.04761206616,-0.442574117163
67.6919,-24.0405937467,-0.204435358944,0.0535682846158,-10.6677160701,-11.57296617,10.7320425921,-36.2632196015,-41.0316633408,110.56,67.6917,226.097,-0.344014497812,22.9565,67.9354969499,131,6.33164700748,-3.22675585021,-27.8539276211,67.9355319228,-69.2577,0.999377,6.62338407082,-0.458563868054
67.0386,-21.8556102055,-0.132176283459,0.0951723052013,1.31908918878,-11.9038720803,9.01357867937,-38.1030587143,-51.9090251618,104.258,67.0376,227.107,-0.365980191505,22.9878,67.3226986341,132,12.4364653368,-10.1006862886,-29.5581433134,67.3227237262,-68.5286,0.998971,6.41377672629,-0.546243251189
72.0462,17.7846742752,0.495078838205,0.149038490078,82.6598901763,25.469661008,28.8797231685,-32.562504579,-3.68881766655,174.359,71.9738,227.779,0.204411504185,22.9926,72.1983528558,133,19.6768343,51.0566144627,44.9129365356,72.1983858842,-74.4569,0.990297,8.49801369139,-0.16905688286
85.2125,45.7712001596,0.146849282463,0.0920826969932,36.8324649971,-6.83122828685,30.4180539704,-17.5471398604,-39.6671411567,212.311,85.184,229.27,-0.239944797995,23.0461,85.3558259942,134,12.440878491,76.2551559964,-14.5758781626,85.3558611997,-89.7756,0.995818,9.60015179845,-0.432597634165
85.6685,-13.768648839,-0.119344656439,0.083394387047,2.87314571106,-16.0463588218,18.7531644508,-38.5209472019,-52.7849273653,174.849,85.6629,235.93,-0.381387683027,23.0654,86.2236823301,135,10.5023143902,21.8483911968,-32.5670950806,86.2237191249,-90.9254,0.9946,8.65972258317,-0.544883331552
86.7701,-33.9599692588,0.033347281595,0.0837879758984,22.7393809516,-17.3224628057,14.6945329645,-48.0315373631,-53.5247353606,161.865,86.7642,238.845,-0.396007782452,23.0576,87.1970957993,136,10.7994478695,7.78316580229,-34.8363787928,87.1971259911,-93.2008,0.997757,8.22083589213,-0.556577908847
89.0513,-35.0995606725,-0.123892467153,0.0808194372716,-2.23562471198,-17.4719962292,12.8406229182,-45.3621187295,-51.8397788794,183.743,89.0405,242.12,-0.395782072022,23.0632,89.4589292936,137,10.0405003373,1.86868583141,-35.0246724794,89.4589624448,-95.6627,0.998947,8.57639208888,-0.544347745701
91.3142,-8.06743898081,0.38533698631,0.153229874861,68.6230164692,16.9382013493,27.3319837834,-40.5808408198,-40.8395528904,182.533,91.3115,246.864,0.0909963883879,23.0881,91.7458726393,138,20.457518341,34.4137881414,29.2280708706,91.7459060549,-97.3497,0.994257,8.53082520018,-0.464307705425
86.6539,19.0606258518,0.553773675768,0.180909499574,89.2851764008,21.2793320097,16.3205054323,-4.65619732142,-13.1716632561,217.572,86.5774,250.06,0.149579835106,23.1063,86.6169487571,139,24.2725987752,49.8824028584,37.0159469463,86.6290297575,-92.6043,0.991912,9.07220877109,-0.232350354825
88.4784,29.5520663903,0.407448609161,0.123056794222,71.2072360431,18.8560799762,19.1823016458,3.38192580167,-9.4143330098,341.459,88.0281,251.234,0.111999123289,23.1147,88.0384049517,140,16.9470788505,57.2995940215,31.3365255055,88.0465305445,-93.5785,0.991705,10.0222809941,-0.221198136647
91.7033,31.984402824,0.34681101347,0.126654542395,63.891662326,19.2573445281,14.5781365996,14.0074083237,-11.8343866273,219.333,91.6863,255.836,0.122407621266,23.1322,92.048078523,141,16.9013042331,71.7584375793,33.8318821745,92.0481170823,-96.2504,0.993711,9.17613167217,-0.23759731188
82.0278,20.5753235879,0.382262886281,0.15489398786,68.2198834837,15.2686419206,17.4064471886,-4.52242064271,-23.7807181139,340.483,80.9684,260.903,0.0531694684757,23.1315,81.1093986611,142,20.1328867444,57.7727736576,25.6914789134,82.1489314268,-84.526,0.987386,10.404428392,-0.331648897934
73.0931,17.9744705567,0.402026000035,0.148199306655,70.8375494452,13.5485222671,21.9117488705,-10.6626953759,-28.9679368476,342.456,66.8668,266.82,0.0320925140431,23.1751,66.9816598175,143,19.1490834019,70.6639377922,22.7040665289,73.8501944447,-70.3743,0.988408,11.2914571019,-0.36741791298
71.1593,26.5531690521,0.486850208993,0.105072609132,81.7036092528,27.8893926697,23.4268844135,-16.6261668126,16.5937190227,720.61,58.1634,267.554,0.244038908468,23.2353,58.5018040535,144,14.4090769219,56.528102332,48.9482616282,71.9945579093,-61.523,0.990606,13.2859573075,0.0133999449925
70.5932,56.5458315937,0.502493752841,0.0976667337166,82.363287619,30.1200947476,11.4116410901,35.4282412036,25.6052465562,1238.5,52.1089,270.899,0.278470714113,23.2809,52.2763620787,145,12.9441703135,73.6318344641,53.7774219656,70.6190958106,-55.3968,0.993278,15.5485177755,0.0609191421831
71.9343,54.745497012,0.499718999284,0.108368506489,82.6337678786,32.3963543099,13.9498873588,36.0847127056,10.7501960996,2278.7,54.8775,274.933,0.31182421665,23.2954,54.3512949731,146,14.2181169744,74.3124032719,58.1621885835,70.8101452709,-57.4448,0.993286,16.894897717,-0.0453059972077
72.0688,51.0411260648,0.619724350982,0.110869680959,98.2690829178,34.4835603227,17.5414696228,12.9035914318,22.6623171387,2899.23,57.5743,274.725,0.342004419945,23.3177,56.7383758501,147,14.7917541514,71.0844944083,61.7975909536,71.0426635722,-60.3738,0.993491,17.2584850932,0.0524355298601
69.8567,55.1408559486,0.57400786679,0.111776558277,92.4991435236,34.1102912991,12.4975671729,36.8544002584,27.974356632,2379.98,55.0325,274.624,0.334288005703,23.3191,53.9743969349,148,15.0430637813,72.6119754821,60.5547672146,69.6113551845,-57.9471,0.99255,17.3340672371,0.0964648782501
64.0233,51.3858888025,0.588700437644,0.108175782625,94.35599601,33.507195713,17.6717043377,8.54275732172,23.1389002932,2038.68,51.0606,274.392,0.328966556975,23.3357,50.5624258081,149,14.6863844222,78.2588261185,60.0816522493,64.0475581319,-53.2341,0.991451,16.9658065979,0.0750321957004
80.0702,-10.5576798794,-0.183615601577,0.0737448544981,-5.42879825976,-14.6124338691,33.3910196756,-41.985923168,-53.1058284147,8817.73,76.4151,275.187,-0.386847850154,23.3934,71.3297852779,150,9.45147331882,56.6701957398,-32.5488572295,74.0220944154,-80.2123,0.994721,24.4720815207,-0.555904425655
84.8712,-31.2881342726,-0.188027234228,0.0694149544506,-6.12763285575,-14.5585586336,13.6255659214,-48.3646297891,-49.2680466871,1323.03,84.6506,275.254,-0.373627299148,23.3954,83.2768856641,151,8.94906171836,-5.5727418743,-31.3867471065,83.8062906062,-88.0489,0.994421,16.2498629417,-0.525994408723
86.5884,15.9012752683,0.294382099674,0.100274269264,54.6631123605,13.8907406275,18.5943288896,-28.8026215048,-16.1076025178,1244.43,86.1319,280.758,0.0494268897755,23.4351,85.6187990634,152,13.0767291618,42.4055399512,21.9667875627,85.992156984,-91.2093,0.995323,15.7745091675,-0.260001467712
89.0571,15.5772125886,0.3492842163,0.108486584077,62.3077957815,13.6633637711,8.64585838522,-3.33171337693,-17.7725863105,2337.15,87.7251,290.398,0.0441270423117,23.4394,88.5554559419,153,13.8527219141,25.5889040471,21.4803422788,88.8112003639,-92.8254,0.999983,19.1596346307,-0.272921473331
89.6591,21.1527039816,0.294902468404,0.0969853460895,52.9464580427,14.6423333856,14.8200262071,-3.0953027099,-10.5888983929,4569.93,87.7358,303.218,0.0635955088457,23.4758,90.7236903972,154,12.7145981452,48.7148797468,22.9114830327,90.7374110878,-93.5827,0.99941,28.0041394275,-0.180901292709
