PolicyRegParamNorm,AverageReturn,QFunRegParamNorm,AverageAbsQYDiff,AverageAction,MinReturn,AverageAbsQ,AverageEsReturn,AverageY,AveragePolicySurr,MinEsReturn,StdReturn,MaxEsReturn,AverageDiscountedReturn,MaxReturn,Epoch,Iteration,AverageQ,AverageQLoss,AverageAbsY,StdEsReturn
184.139,5406.2199767,319.826,3.39962893191,0.995626,5062.62198989,495.072,2490.03616044,495.057362028,-497.032,2490.03616044,198.364966593,2490.03616044,451.212777978,5695.30107874,2212,2212,495.071,306.783,495.057383511,0.0
184.138,5459.23220719,319.956,3.33652925065,0.989862,5117.01384939,494.785,3160.46549505,494.792350026,-496.734,3160.46549505,199.652512718,3160.46549505,439.586901075,5843.1500529,2213,2213,494.785,300.36,494.792543812,0.0
184.177,5221.34195583,320.131,3.19991706292,0.994977,4948.63830472,495.086,2793.36219988,495.088428618,-497.131,2793.36219988,195.785305216,2793.36219988,431.140015385,5663.13752499,2214,2214,495.086,274.359,495.088550147,0.0
184.186,5163.55406316,320.232,3.23555084058,0.996426,5004.85223778,494.672,3213.45629775,494.679716775,-496.663,3213.45629775,87.407979429,3213.45629775,417.863296979,5316.286087,2215,2215,494.672,281.073,494.679748193,0.0
184.169,5088.39477096,320.353,3.22301417326,0.995962,4947.98524571,494.397,3119.11966278,494.390935035,-496.44,3119.11966278,79.9333505547,3119.11966278,409.546783951,5205.50891439,2216,2216,494.397,276.94,494.390935035,0.0
184.207,5205.64308948,320.465,3.2443817446,0.996276,4822.59473884,494.304,3629.87581736,494.306698195,-496.262,3629.87581736,158.479016026,3629.87581736,431.39475612,5392.88046057,2217,2217,494.304,304.796,494.306708239,0.0
184.238,4748.75366662,320.548,3.09194973704,0.991492,4642.77208405,494.261,3224.71528328,494.260660799,-496.148,3224.71528328,90.4065092014,3224.71528328,383.983846684,4915.64608889,2218,2218,494.261,249.548,494.260660799,0.0
184.274,5236.74253086,320.677,3.06103102481,0.993141,4925.57093107,494.007,2714.83807515,494.002981719,-495.914,2714.83807515,134.78595961,2714.83807515,423.318459342,5414.14166099,2219,2219,494.007,244.453,494.003052454,0.0
184.316,5322.07047662,320.769,3.12192157514,0.994865,5225.31314865,493.435,3322.71898885,493.432105334,-495.327,3322.71898885,88.0106489506,3322.71898885,432.937167769,5488.00734496,2220,2220,493.435,267.676,493.43215887,0.0
184.329,4430.81171922,320.852,3.12200692232,0.99773,4249.94379794,493.836,3355.43979546,493.848442759,-495.72,3355.43979546,105.997526081,3355.43979546,361.934605693,4565.38256598,2221,2221,493.836,250.583,493.848451657,0.0
184.379,5011.35313277,321.002,3.07771554119,0.99795,4866.77514098,493.068,3095.67830884,493.070040907,-494.843,3095.67830884,87.8299263108,3095.67830884,404.23572143,5172.15484621,2222,2222,493.068,250.107,493.070088149,0.0
184.387,4691.97087106,321.117,3.1609719614,0.995962,4526.17809553,493.066,3054.7665985,493.060371816,-494.798,3054.7665985,82.2570053005,3054.7665985,381.497325824,4804.19861319,2223,2223,493.066,280.445,493.060401948,0.0
184.492,5288.43382398,321.25,3.12772370092,0.995781,5219.64445111,492.831,3225.17342706,492.831047361,-494.748,3225.17342706,48.4347580487,3225.17342706,422.939544167,5377.37912474,2224,2224,492.828,266.364,492.83108886,0.0
184.502,5323.40439246,321.374,3.09888341261,0.997797,5253.87248941,492.38,3241.77245038,492.383867347,-494.271,3241.77245038,56.8578058453,3241.77245038,424.73245688,5454.89907249,2225,2225,492.38,258.837,492.384037912,0.0
184.562,5464.07646869,321.458,3.03026535308,0.994055,5324.37911664,492.138,3222.54857425,492.1373671,-494.017,3222.54857425,97.1779223947,3222.54857425,432.014345816,5616.03893426,2226,2226,492.138,249.984,492.137396386,0.0
184.637,4722.1407365,321.582,3.14003670126,0.996576,4628.48711044,492.449,3441.53427781,492.456491534,-494.337,3441.53427781,55.5856548316,3441.53427781,380.011155908,4800.03297853,2227,2227,492.449,277.473,492.456491534,0.0
184.659,5361.9339719,321.614,2.97666166402,0.998053,5218.32963165,491.847,3536.40986719,491.846584534,-493.689,3536.40986719,63.3220559689,3536.40986719,418.608599416,5439.03098273,2228,2228,491.847,229.851,491.846591916,0.0
184.673,5388.56915541,321.745,2.99450649845,0.996425,5290.95918093,492.017,2978.35017245,492.009503874,-493.986,2978.35017245,62.1747098077,2978.35017245,439.334835757,5466.20867953,2229,2229,492.017,244.221,492.009633452,0.0
184.725,5567.03521567,321.779,2.69918720342,0.996304,5338.76214571,491.941,3381.8954192,491.945501834,-493.82,3381.8954192,137.605474757,3381.8954192,439.16249914,5722.48149471,2230,2230,491.941,154.811,491.945534658,0.0
184.807,5263.63183582,321.877,3.10978444977,0.996444,5138.19825646,491.529,3411.08447722,491.532191082,-493.354,3411.08447722,67.7426616459,3411.08447722,427.763746955,5358.18697144,2231,2231,491.529,263.515,491.532255528,0.0
184.86,5116.03923122,321.937,2.97971158073,0.996877,4960.54257842,491.46,3148.28827087,491.457161788,-493.275,3148.28827087,105.002899021,3148.28827087,410.343085088,5315.50105693,2232,2232,491.46,237.02,491.457179342,0.0
184.882,5532.37793869,322.067,3.20667373341,0.997922,5462.57917806,491.189,3337.69073361,491.182784416,-493.063,3337.69073361,60.6276539846,3337.69073361,446.954704787,5640.13940233,2233,2233,491.189,302.96,491.182806022,0.0
184.989,5057.98230905,322.223,3.16690691527,0.991838,4696.42747763,490.531,3353.82797885,490.539235905,-492.387,3353.82797885,141.336733588,3353.82797885,423.621504033,5213.24398276,2234,2234,490.53,273.776,490.539300487,0.0
184.952,6088.78846673,322.26,2.84051625515,0.997322,5929.29330255,490.731,3262.88577051,490.73516974,-492.62,3262.88577051,108.412547129,3262.88577051,482.521732245,6318.3279643,2235,2235,490.731,211.86,490.735178379,0.0
184.913,4807.19123175,322.353,3.22979685756,0.996958,4653.32440449,490.44,3261.40386012,490.434660488,-492.439,3261.40386012,84.1721962798,3261.40386012,388.771628346,4930.94473496,2236,2236,490.44,293.84,490.434673183,0.0
184.936,5242.72040621,322.456,3.18956328791,0.996391,5106.18347521,490.351,3071.44290268,490.359107993,-492.17,3071.44290268,76.7421207754,3071.44290268,419.547729764,5338.98704253,2237,2237,490.351,292.056,490.359128004,0.0
185.033,5185.52251806,322.52,2.91528262118,0.99871,4944.42454377,490.381,3419.10560328,490.380375411,-492.242,3419.10560328,126.98727142,3419.10560328,416.797030967,5353.28283034,2238,2238,490.381,212.54,490.380383991,0.0
185.047,5419.00866111,322.6,2.8955647354,0.998395,5264.95705709,490.111,3275.5242284,490.106275092,-492.008,3275.5242284,87.8091464354,3275.5242284,441.425161497,5532.17588886,2239,2239,490.111,219.567,490.106275451,0.0
185.032,5167.87398816,322.735,3.22351657827,0.998454,5092.30224621,490.206,3246.71211597,490.208010029,-492.001,3246.71211597,65.2628251144,3246.71211597,424.027444215,5295.61191521,2240,2240,490.206,289.94,490.208093555,0.0
185.059,5073.62072036,322.832,3.14155025484,0.99505,5000.27899159,489.677,3254.39253668,489.671480037,-491.569,3254.39253668,45.2732161857,3254.39253668,409.901077426,5143.1199753,2241,2241,489.677,260.559,489.671487418,0.0
185.107,4853.05420631,322.874,3.13881270037,0.996827,4751.21949643,489.515,3079.35672706,489.522478577,-491.272,3079.35672706,51.9867820413,3079.35672706,394.444925326,4936.15781848,2242,2242,489.515,263.878,489.522487216,0.0
185.095,4840.55535595,322.96,2.91016055975,0.999124,4740.14981031,489.435,3110.30581592,489.437314593,-491.127,3110.30581592,76.4553034535,3110.30581592,395.992300762,4970.22927805,2243,2243,489.435,233.625,489.437333944,0.0
185.135,4974.19329786,323.098,2.92749636886,0.997395,4850.93780295,489.066,3142.11582234,489.052486408,-490.868,3142.11582234,78.9365586283,3142.11582234,400.906740307,5110.66820403,2244,2244,489.066,237.668,489.05249018,0.0
185.102,5000.2449653,323.198,3.02116384774,0.997041,4931.58796286,488.695,3311.53729217,488.702116217,-490.542,3311.53729217,43.6252727623,3311.53729217,404.260381266,5065.53724296,2245,2245,488.695,250.28,488.702116217,0.0
185.131,5556.50886424,323.307,3.03624565815,0.996782,5428.14301072,488.46,3306.41584356,488.458548845,-490.316,3306.41584356,70.3640231827,3306.41584356,435.762113429,5652.30270558,2246,2246,488.46,234.373,488.458603992,0.0
185.114,5172.88149184,323.407,2.97560198979,0.998164,5055.78862438,488.455,3373.95475008,488.456884252,-490.171,3373.95475008,80.2795717024,3373.95475008,409.145571128,5305.35727222,2247,2247,488.455,239.047,488.456884252,0.0
185.208,5336.6489213,323.501,3.07550929298,0.99675,5220.24358108,488.181,3462.69342449,488.173424129,-489.934,3462.69342449,74.721891419,3462.69342449,422.69881106,5441.38038466,2248,2248,488.18,267.21,488.173424129,0.0
185.255,5441.47912433,323.59,3.10189403986,0.996726,5130.30880635,487.55,3294.22827124,487.552874425,-489.395,3294.22827124,144.351253627,3294.22827124,439.051572172,5637.81954384,2249,2249,487.55,281.699,487.552882489,0.0
185.312,5258.29256269,323.644,2.89048820068,0.996078,5122.94607114,487.393,3118.84186286,487.401624594,-489.207,3118.84186286,77.1969877295,3118.84186286,411.651997201,5394.46005832,2250,2250,487.393,220.765,487.401660575,0.0
185.342,5479.83040438,323.788,3.10969666344,0.994761,5272.25895862,487.5,3109.79195554,487.491350372,-489.459,3109.79195554,124.515544426,3109.79195554,424.578560089,5666.03496606,2251,2251,487.5,272.662,487.491350372,0.0
185.413,5377.58860235,323.893,3.22778298448,0.993233,296.562343115,487.211,2933.63648945,487.209682932,-489.177,2933.63648945,1700.16762828,2933.63648945,449.871555724,6202.41459932,2252,2252,487.211,304.918,487.209697826,0.0
185.467,5185.15908378,324.062,3.16154800442,0.994424,1430.97038699,486.451,3164.55357032,486.45276644,-488.369,3164.55357032,1264.57628789,3164.55357032,447.429480459,5907.06260933,2253,2253,486.451,302.449,486.452800856,0.0
185.506,5426.2254063,324.156,3.16002640481,0.998098,5318.09772804,486.39,3083.29892757,486.392290902,-488.285,3083.29892757,77.6397836301,3083.29892757,435.728404825,5560.95341378,2254,2254,486.39,285.229,486.392312322,0.0
185.517,5656.88380941,324.253,3.13005086041,0.998178,5437.23439445,486.648,3382.65696496,486.651856619,-488.53,3382.65696496,130.415366938,3382.65696496,445.888453688,5868.92966983,2255,2255,486.648,275.284,486.651879398,0.0
185.507,5527.79273259,324.361,3.18942597814,0.996018,5380.77512552,486.242,3074.77251598,486.243099302,-488.113,3074.77251598,89.0835218161,3074.77251598,445.037679677,5662.03102156,2256,2256,486.242,293.077,486.24314898,0.0
185.547,5679.53548586,324.412,2.91952875472,0.99663,5595.47258358,486.984,3514.86568587,486.975174764,-488.808,3514.86568587,64.8730851754,3514.86568587,458.437241411,5824.01146688,2257,2257,486.984,213.177,486.975174764,0.0
185.635,5875.69671766,324.534,3.00464321548,0.993717,5648.32416265,486.263,3508.60803371,486.261129472,-488.201,3508.60803371,104.820759299,3508.60803371,462.23403109,6032.84509368,2258,2258,486.263,225.574,486.261164292,0.0
185.684,5646.84017764,324.696,3.34443988753,0.990733,4432.91489273,485.806,3667.91280165,485.811345505,-487.74,3667.91280165,453.108422568,3667.91280165,464.718611734,6031.54881063,2259,2259,485.806,299.468,485.811357668,0.0
185.653,5461.68384637,324.85,3.0845022592,0.993052,4924.76956801,486.189,3208.94476994,486.19253247,-488.206,3208.94476994,314.584588979,3208.94476994,448.615899779,5904.85940801,2260,2260,486.189,248.984,486.192624819,0.0
185.69,5434.75731485,324.974,3.09750175586,0.993064,4982.198711,485.838,3380.05647456,485.835113108,-487.822,3380.05647456,263.820597387,3380.05647456,433.75379649,5881.65522896,2261,2261,485.838,237.473,485.835171442,0.0
185.673,5112.81108579,325.062,3.06570003123,0.994473,4903.75705094,486.259,2725.21506295,486.254309126,-488.241,2725.21506295,198.167599775,2725.21506295,424.227750652,5511.51841006,2262,2262,486.259,240.206,486.254328743,0.0
185.702,5845.19367714,325.15,3.03180788854,0.989362,5552.2365586,486.388,3480.75965586,486.393098654,-488.308,3480.75965586,161.657695352,3480.75965586,471.19037587,6124.68056222,2263,2263,486.388,217.802,486.393107292,0.0
185.713,4892.80110807,325.257,3.12548658953,0.991754,1705.85888654,486.176,3403.01801701,486.173459927,-488.152,3403.01801701,1084.1422548,3403.01801701,428.69103413,5553.34504374,2264,2264,486.176,231.219,486.17349426,0.0
185.777,5471.95070807,325.31,3.19804210086,0.990268,5100.68710994,485.85,2766.28465129,485.851795053,-487.903,2766.28465129,178.14607992,2766.28465129,452.375979968,5723.32314788,2265,2265,485.85,236.347,485.851904399,0.0
185.84,5374.95933241,325.413,3.22851107636,0.989349,-39.0706282276,486.487,3348.87663644,486.490953554,-488.503,3348.87663644,1810.96382903,3348.87663644,462.371548024,6164.5796633,2266,2266,486.487,261.658,486.491196387,0.0
185.891,6243.5756144,325.499,3.15863876596,0.988819,5966.61907018,485.856,2861.42050056,485.853129117,-487.995,2861.42050056,115.667163313,2861.42050056,498.014539882,6396.82742529,2267,2267,485.856,250.462,485.853184467,0.0
185.973,5753.58407303,325.622,3.12099904372,0.989543,5289.1034607,486.727,2806.54574446,486.722799677,-488.84,2806.54574446,204.191415599,2806.54574446,480.522198182,6023.13176595,2268,2268,486.727,241.454,486.722849866,0.0
186.051,4709.71859503,325.663,3.11161427146,0.992432,82.151875531,486.794,3642.01414586,486.799635316,-488.816,3642.01414586,1562.70240544,3642.01414586,421.979371847,5700.85189556,2269,2269,486.794,242.682,486.799668879,0.0
186.069,5626.58384186,325.805,3.54517328382,0.991258,5151.23451804,486.29,3586.93775884,486.282798141,-488.2,3586.93775884,173.829282156,3586.93775884,454.546604705,5800.10655515,2270,2270,486.29,359.776,486.282975652,0.0
186.094,5393.14045795,325.905,3.19408758976,0.990269,4953.33494596,486.406,2486.95742192,486.408197462,-488.504,2486.95742192,241.548135799,2486.95742192,433.05613998,5772.98916615,2271,2271,486.406,256.451,486.408499886,0.0
186.132,5462.91288882,325.98,2.9711880436,0.992271,5127.42077042,486.332,2960.31479616,486.330695298,-488.326,2960.31479616,145.505900299,2960.31479616,430.336255554,5626.84362025,2272,2272,486.332,209.211,486.330707461,0.0
186.199,5187.09937969,326.011,2.92385816725,0.995202,3628.39724548,486.367,3243.06258604,486.352348928,-488.296,3243.06258604,528.72896485,3243.06258604,434.156520623,5512.50235898,2273,2273,486.367,213.768,486.352367611,0.0
186.187,5356.44423609,326.094,3.06473261897,0.997953,5197.40868931,486.754,3297.96865687,486.760614262,-488.684,3297.96865687,100.321276296,3297.96865687,438.219025467,5503.19034936,2274,2274,486.754,236.659,486.760805843,0.0
186.165,5666.34652329,326.205,3.19785815623,0.995583,5228.38208929,486.013,3365.95366294,486.008783067,-487.882,3365.95366294,177.174259239,3365.95366294,461.818683717,5823.40807944,2275,2275,486.011,278.09,486.008799866,0.0
186.26,5361.40871873,326.386,3.26439524073,0.991805,5003.69609614,486.153,3395.32693537,486.155351897,-488.046,3395.32693537,280.822370509,3395.32693537,433.837546081,5758.38083729,2276,2276,486.153,272.163,486.155504274,0.0
186.256,5511.43834864,326.486,3.13859057735,0.994154,5350.2049626,486.017,3376.88409446,486.017797774,-487.947,3376.88409446,113.734013309,3376.88409446,421.571561191,5667.3892217,2277,2277,486.017,251.878,486.017828773,0.0
186.29,5701.50269718,326.582,3.11814935022,0.995196,5365.71310903,485.975,3206.50994663,485.967156838,-488.079,3206.50994663,159.090214094,3206.50994663,442.839901398,5942.94548777,2278,2278,485.975,261.547,485.967212305,0.0
186.323,5248.88256552,326.666,3.14558721233,0.995531,5133.85181033,486.336,3291.41137083,486.346098822,-488.432,3291.41137083,66.0679723983,3291.41137083,415.03172861,5363.12675756,2279,2279,486.336,264.851,486.346098822,0.0
186.324,5289.53523481,326.769,3.34108191934,0.99466,4801.87107951,485.827,3365.82734928,485.823760575,-487.791,3365.82734928,201.433209536,3365.82734928,431.321529273,5626.73789642,2280,2280,485.827,325.147,485.823800328,0.0
186.338,5259.93179876,326.894,3.14496301153,0.993261,5084.07274376,485.841,3279.39775651,485.843609736,-487.768,3279.39775651,118.32073994,3279.39775651,421.04936579,5485.91199448,2281,2281,485.841,260.496,485.843615373,0.0
186.348,5600.35217833,326.956,2.89159629603,0.994285,5425.38674026,486.291,3368.66855923,486.286552704,-488.293,3368.66855923,94.2078539259,3368.66855923,448.699991455,5758.30503775,2282,2282,486.291,217.816,486.286569726,0.0
186.378,5030.09569245,327.088,3.34040904037,0.994515,4875.88120999,486.244,3187.42188745,486.236742853,-488.305,3187.42188745,105.151723246,3187.42188745,397.325881348,5280.57092062,2283,2283,486.244,314.814,486.236840147,0.0
186.465,5079.55661458,327.196,3.06058115547,0.993059,4941.9948476,486.096,3512.54360583,486.107121601,-488.124,3512.54360583,74.4148383583,3512.54360583,418.484489442,5193.62273485,2284,2284,486.096,248.303,486.107121601,0.0
186.53,5659.14717339,327.343,2.94330626878,0.994135,5508.95959623,486.194,3395.80393378,486.182983576,-488.155,3395.80393378,95.0589926044,3395.80393378,463.578640057,5855.71429217,2285,2285,486.194,231.97,486.182990958,0.0
186.561,5607.40252989,327.353,2.83063251417,0.99147,5462.1348925,486.508,2664.53753099,486.51880695,-488.528,2664.53753099,145.408675086,2664.53753099,455.540661939,5941.41587478,2286,2286,486.507,170.756,486.518827359,0.0
186.582,5513.05111313,327.407,3.08780682999,0.992543,5241.24683432,485.876,3138.66640048,485.871167674,-487.966,3138.66640048,148.433038672,3138.66640048,430.066696111,5792.12410731,2287,2287,485.876,243.204,485.871176572,0.0
186.632,5855.37564938,327.437,3.10481713198,0.9927,5599.85637831,486.239,3067.69165961,486.247115069,-488.192,3067.69165961,159.984573356,3067.69165961,474.500328533,6106.05579127,2288,2288,486.239,231.533,486.247141767,0.0
186.612,5129.01551735,327.47,2.86641027938,0.995279,4092.18641156,486.753,3262.21262871,486.754276022,-488.742,3262.21262871,404.992581915,3262.21262871,434.555885168,5580.60908233,2289,2289,486.753,186.134,486.754498515,0.0
186.618,5180.32032257,327.532,3.13057198048,0.99686,1456.01123082,486.721,3009.96893868,486.730108746,-488.637,3009.96893868,1250.26372285,3009.96893868,432.662048362,5741.21627238,2290,2290,486.721,238.948,486.73013909,0.0
186.58,5476.44299039,327.617,3.18108021466,0.997351,5391.83408791,486.36,3121.28098491,486.360619037,-488.224,3121.28098491,73.4387606223,3121.28098491,440.279570934,5616.42222822,2291,2291,486.36,275.66,486.361106833,0.0
186.595,5610.20588232,327.664,3.11531773271,0.995429,5343.02512705,486.114,3318.90365583,486.104686575,-488.0,3318.90365583,112.970517709,3318.90365583,445.974267349,5747.1807135,2292,2292,486.114,264.076,486.104686575,0.0
186.613,5448.33445836,327.715,3.00651649454,0.996626,4648.24842542,486.036,3271.97035011,486.035471545,-487.949,3271.97035011,283.646264893,3271.97035011,447.839535997,5724.73868646,2293,2293,486.035,241.38,486.035488013,0.0
186.654,4757.44300722,327.792,3.27292228797,0.994973,815.761384535,485.65,3407.0520365,485.653869192,-487.628,3407.0520365,1331.81327534,3407.0520365,422.536103923,5491.19344993,2294,2294,485.65,298.336,485.65393524,0.0
186.662,4399.72971543,327.827,3.08820638364,0.991614,1233.51299283,485.982,3128.03367652,485.984476979,-488.005,3128.03367652,1072.82653159,3128.03367652,392.567778651,5176.0089505,2295,2295,485.982,255.051,485.984494509,0.0
186.761,4552.58388317,327.95,3.25460496217,0.990773,1045.5796222,485.982,3045.85835541,485.985344247,-488.049,3045.85835541,1177.03081235,3045.85835541,393.26650937,5189.44050612,2296,2296,485.982,280.702,485.985402911,0.0
186.778,4290.38342178,328.008,3.28128024368,0.992643,788.460653106,485.891,3242.68971399,485.896091893,-487.915,3242.68971399,1203.60817388,3242.68971399,376.403664914,5069.61851261,2297,2297,485.891,267.406,485.896091893,0.0
186.765,4564.13798531,328.095,3.30317600658,0.987868,4274.7704284,485.469,2544.07846495,485.453642051,-487.534,2544.07846495,170.844813997,2544.07846495,393.787139367,4794.99622702,2298,2298,485.469,289.94,485.453642051,0.0
186.763,5482.81711078,328.212,3.22974333111,0.992037,5253.21185181,485.922,2631.37735481,485.933513696,-488.109,2631.37735481,125.152704578,2631.37735481,429.965417787,5693.01599006,2299,2299,485.922,263.376,485.933625635,0.0
186.805,5410.86766817,328.32,3.25691683822,0.994128,5121.52960807,485.94,3584.65090208,485.937151543,-487.998,3584.65090208,138.889337769,3584.65090208,440.684276435,5636.17591744,2300,2300,485.94,273.661,485.937167956,0.0
186.766,5613.1323934,328.387,3.09051501717,0.991643,5168.20078,486.104,3121.92412974,486.099591499,-488.286,3121.92412974,210.838731907,3121.92412974,448.419355413,5896.73486525,2301,2301,486.104,231.496,486.099591499,0.0
186.795,4999.06030929,328.466,3.08392778279,0.995387,4785.90879162,486.502,3183.29886359,486.514700342,-488.628,3183.29886359,106.591141023,3183.29886359,398.817707352,5145.1953824,2302,2302,486.502,221.105,486.514810878,0.0
186.785,4881.09546389,328.601,3.26710789576,0.993203,4789.85524562,486.571,3178.66601364,486.576385305,-488.451,3178.66601364,55.2470518761,3178.66601364,397.271075746,4995.90754765,2303,2303,486.571,266.723,486.576385305,0.0
186.89,5515.96361896,328.734,3.40021717489,0.995208,5067.34431425,486.247,3255.5465394,486.234347356,-488.049,3255.5465394,250.988648795,3255.5465394,458.636385009,5964.62500274,2304,2304,486.247,316.483,486.234456599,0.0
186.895,5593.97774465,328.777,3.23054858238,0.997469,5504.70745417,485.688,3199.5256913,485.688753871,-487.594,3199.5256913,76.9659277455,3199.5256913,441.199653872,5767.59784663,2305,2305,485.688,266.837,485.688892282,0.0
186.896,4696.72150178,328.847,3.12020446353,0.996451,581.804933572,485.839,3244.65226152,485.84068352,-487.671,3244.65226152,1390.20087417,3244.65226152,403.654789,5393.15111913,2306,2306,485.839,231.642,485.84072113,0.0
186.983,5237.64878284,328.919,3.11710612317,0.996011,2445.25872421,485.684,3123.24097022,485.683273031,-487.517,3123.24097022,943.647482016,3123.24097022,455.348892947,5771.1772511,2307,2307,485.684,250.14,485.683470537,0.0
187.036,4729.71872224,329.008,3.00802704033,0.993242,4632.32995395,485.289,3421.97672979,485.286478521,-487.121,3421.97672979,82.0608884955,3421.97672979,391.034001854,4888.5609772,2308,2308,485.289,224.679,485.286558525,0.0
187.105,5719.47324443,329.081,3.09499625417,0.997877,5550.1854434,485.359,3473.15685336,485.364940654,-487.219,3473.15685336,108.572274336,3473.15685336,449.98262066,5828.75925346,2309,2309,485.359,253.723,485.36496994,0.0
187.17,5339.80523834,329.109,3.01022150373,0.994552,5196.99626917,485.258,3104.35091965,485.253527525,-487.088,3104.35091965,95.5137904132,3104.35091965,427.137754839,5583.72129759,2310,2310,485.258,229.869,485.25420027,0.0
187.211,4797.41686977,329.225,3.11761631258,0.995155,4647.17428863,485.176,3512.21373538,485.175118484,-486.98,3512.21373538,100.969422401,3512.21373538,391.258943011,4945.44833842,2311,2311,485.175,241.331,485.175161927,0.0
187.216,4692.45821573,329.306,2.95520644446,0.993541,4137.29039043,485.484,3225.15245616,485.484377537,-487.328,3225.15245616,281.21973571,3225.15245616,400.431685096,5094.63397822,2312,2312,485.484,232.039,485.485009902,0.0
187.246,5644.27145802,329.409,3.0535642913,0.994853,5332.07445198,485.107,3562.13842796,485.101709439,-486.986,3562.13842796,132.709588227,3562.13842796,446.425662844,5830.59871467,2313,2313,485.107,246.211,485.101709439,0.0
187.27,5244.76998257,329.503,3.16227955312,0.997789,5127.71827934,484.956,2999.48906881,484.949131504,-486.848,2999.48906881,69.0783658944,2999.48906881,425.079818966,5360.47443327,2314,2314,484.952,253.867,484.949131504,0.0
187.249,5227.87212654,329.658,3.33772512011,0.997097,5133.83739332,484.435,3385.26513798,484.447285591,-486.301,3385.26513798,65.2452916644,3385.26513798,418.678174736,5362.22744614,2315,2315,484.434,309.839,484.448381773,0.0
187.26,5290.59781776,329.75,3.10251527111,0.996986,5035.04004451,484.692,3333.33407313,484.683675292,-486.626,3333.33407313,150.862364723,3333.33407313,417.185420575,5485.09860096,2316,2316,484.688,259.682,484.685488282,0.0
187.386,4616.52521528,329.813,2.84339056964,0.992927,3636.61926067,485.024,3307.38332041,485.017732802,-486.877,3307.38332041,374.331015731,3307.38332041,387.33104236,5173.52069147,2317,2317,485.024,182.155,485.018015687,0.0
187.41,5811.56157122,329.909,3.1193038859,0.99698,5377.95218998,484.774,3283.13134821,484.78354359,-486.684,3283.13134821,237.975408089,3283.13134821,448.630582252,6107.3347635,2318,2318,484.774,255.308,484.783638029,0.0
187.445,5025.07441583,330.035,3.24240715958,0.993674,4646.64130666,484.332,2913.62128825,484.335491992,-486.24,2913.62128825,240.492475457,2913.62128825,412.924746011,5413.55388385,2319,2319,484.331,276.104,484.335491992,0.0
187.463,5368.97193956,330.097,3.15307444043,0.995397,5093.6881167,484.504,3079.64207015,484.507873487,-486.508,3079.64207015,144.043636464,3079.64207015,431.853856311,5604.59529369,2320,2320,484.503,264.52,484.507878346,0.0
187.433,5280.23436127,330.148,2.99631523567,0.995136,5134.35428921,484.282,3004.25161894,484.27854276,-486.057,3004.25161894,91.4109365746,3004.25161894,420.061510137,5460.91869255,2321,2321,484.282,238.88,484.278626286,0.0
187.493,4852.51742806,330.25,2.87444544318,0.997233,4540.55790238,484.575,3229.68041555,484.575308423,-486.514,3229.68041555,163.98658033,3229.68041555,406.405896656,5050.66261046,2322,2322,484.575,181.018,484.575671827,0.0
187.51,5157.47040143,330.312,3.06110188487,0.998556,4968.43762146,484.298,3314.47175667,484.297732125,-486.215,3314.47175667,130.990324471,3314.47175667,412.423026234,5390.81114783,2323,2323,484.297,242.753,484.298010879,0.0
187.532,5294.33943004,330.44,3.35818451493,0.997979,5244.17667606,484.223,3192.68745758,484.217312709,-486.096,3192.68745758,35.8725947543,3192.68745758,429.237441069,5349.53950749,2324,2324,484.223,317.873,484.217341639,0.0
187.57,5212.81929703,330.529,3.12135595132,0.994947,5146.62758838,483.986,3257.59889504,483.993183226,-485.731,3257.59889504,32.6176550858,3257.59889504,428.974185045,5266.24157517,2325,2325,483.986,259.109,483.993202577,0.0
187.575,5320.39863629,330.638,3.05456505553,0.99101,5003.79513332,483.78,3503.77734718,483.778409267,-485.678,3503.77734718,143.168198866,3503.77734718,420.411080126,5552.52410894,2326,2326,483.78,228.839,483.778409267,0.0
187.647,5853.35216071,330.724,2.96725418181,0.994992,5725.91622049,484.009,3458.89346395,484.008106174,-485.978,3458.89346395,98.4703678602,3458.89346395,458.041295282,6022.12207625,2327,2327,484.009,212.688,484.008201863,0.0
187.65,5771.03758337,330.868,3.12229209541,0.995559,5563.76950414,483.796,3384.22016352,483.795560321,-485.677,3384.22016352,106.817231021,3384.22016352,461.100085864,5960.70520202,2328,2328,483.796,249.535,483.795664991,0.0
187.745,5424.49000785,330.954,3.44898127692,0.996299,5080.90014787,483.247,3518.96806136,483.248357765,-485.117,3518.96806136,207.861517556,3518.96806136,435.411579877,5739.22303176,2329,2329,483.247,331.161,483.248372245,0.0
187.734,5113.56136376,331.052,3.03632023931,0.99692,4784.93804076,483.576,3326.88239992,483.573972727,-485.54,3326.88239992,235.786207384,3326.88239992,424.629511833,5526.16164503,2330,2330,483.575,227.292,483.574333742,0.0
187.724,5153.40270348,331.16,3.13419420926,0.995773,5024.8664507,483.345,3165.10414926,483.350661286,-485.473,3165.10414926,88.3704894796,3165.10414926,415.26687254,5304.39499773,2331,2331,483.345,242.923,483.350735312,0.0
187.756,4681.71550907,331.23,3.05412236934,0.997773,4543.96318551,484.1,3252.38368533,484.097298887,-486.01,3252.38368533,89.1847455175,3252.38368533,370.877625864,4825.7712224,2332,2332,484.1,205.151,484.097316441,0.0
