Epoch,AverageY,MinForwardProgress,StdReturn,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageAbsY,AverageQ,MaxEsReturn,MaxReturn,AverageReturn,AverageForwardProgress,QFunRegParamNorm,AverageQLoss,MinEsReturn,AveragePolicySurr,MinReturn,AverageAction,StdEsReturn,AverageAbsQYDiff,MaxForwardProgress,PolicyRegParamNorm,StdForwardProgress
186,11.4691654014,-0.301322748835,30.1470585019,42.3516763339,11.4725,36.8738021705,11.4705447302,11.4668,95.7553148639,127.472355487,60.2559518102,0.319883341149,88.5483,1.23709,-16.9972113756,-11.9855,-10.8091993867,0.97704,42.4780694996,0.449067888461,0.816071384941,31.5155,0.229416153178
187,11.6944680323,-0.417434344574,35.5714488589,39.8004826865,11.6949,28.3904176721,11.6963451156,11.6896,126.264776387,140.451362948,40.215424672,0.151174067818,88.8272,1.5238,-4.55782050827,-12.1994,-25.2067169871,0.977971,36.3916742431,0.445946451218,0.873515869845,31.5582,0.284785389996
188,11.6563012501,-0.266455355367,25.8885143388,52.7520699422,11.657,29.0456994731,11.6580222099,11.6508,100.574210357,138.026935693,43.4851267726,0.203053590483,89.1637,1.12738,12.8766073281,-12.1899,-6.00107939188,0.977008,23.2580179963,0.455944175659,0.834087589792,31.5998,0.1866283692
189,11.6380435382,-0.262141770564,20.0883709879,45.6174979782,11.6396,28.5656921439,11.6398833461,11.6333,83.3869016975,121.284688611,42.7256695868,0.208646458277,89.4357,0.700499,21.9621484224,-12.1454,-12.5691860002,0.980047,19.8867117918,0.428283976739,0.759803423421,31.6442,0.141143908637
190,11.9203586522,-0.0768926577724,15.372355948,43.3597208585,11.9216,30.3607183719,11.9225537844,11.9155,101.605367261,103.380066809,44.0672856111,0.238676045204,89.8208,2.31599,24.6772161418,-12.4163,10.7605101346,0.983188,19.3538309535,0.484706936625,0.644773429489,31.6793,0.106265251208
191,12.037317506,0.00855160408005,10.8372676201,38.4652001287,12.0395,26.0908688272,12.0401120093,12.0325,66.9897016017,90.8314648342,37.265159661,0.191358576272,90.0691,1.35371,1.32247854711,-12.5053,16.3604934001,0.984199,12.7064165621,0.459538161251,0.512937939054,31.7063,0.0715403008056
192,12.0124198175,0.0102446387059,7.93281101833,32.9129550111,12.0155,24.1639659698,12.0155380463,12.0079,47.8820066466,54.481812458,33.6840955013,0.168228771527,90.3424,2.20062,4.36763045396,-12.4855,12.9556518058,0.98375,10.6817021457,0.477950313003,0.33604345562,31.7383,0.0605979286618
193,12.2162593624,0.0354083235836,8.7971864824,34.8740859507,12.22,24.6628574181,12.2199106337,12.2127,45.0395968028,83.489871958,34.2366479249,0.175591666264,90.6301,2.45848,21.516661527,-12.7717,16.480247607,0.979732,7.02702859688,0.474034151438,0.510809165547,31.7831,0.066785344186
194,12.4164695701,-0.00210509183511,7.71040600953,27.9394770153,12.419,22.2837260605,12.4199627423,12.4118,41.2141556144,56.0062437941,30.8481711268,0.148583557592,90.8877,2.14098,-0.543890254218,-12.9503,12.1520661742,0.973282,9.37050320373,0.473422821406,0.294724048039,31.8163,0.0590135130805
195,12.3864968383,-0.0325879579581,9.86642845448,25.49564731,12.3881,20.4548485971,12.389851617,12.381,38.6964128921,80.2021697894,28.6853496767,0.128998016429,91.2246,4.58553,17.3577489192,-12.9298,7.13129873554,0.974805,5.90162046446,0.512540267453,0.472753231656,31.86,0.0731027162207
196,12.791813677,-0.0249683287155,8.59451493803,35.1836179976,12.7961,23.2908591023,12.7963821733,12.7871,68.1477340516,69.689508516,32.7930238437,0.156245946885,91.5415,3.06,18.4233438696,-13.3387,14.3332153568,0.967864,11.9206644966,0.499486611166,0.361037433706,31.9054,0.0646257438932
197,12.9524359971,-0.00578439474188,15.0489398962,42.4051347832,12.9581,27.9224670739,12.9573712577,12.9479,73.7006700046,91.1120884978,42.9215684168,0.218388608095,91.8329,3.06909,7.208026736,-13.4786,15.6853361793,0.966346,16.3368458063,0.492295188406,0.529487358437,31.9381,0.103481977774
198,12.7450554653,0.185059796592,15.4202452786,56.7786262439,12.749,42.7627727176,12.7491562611,12.7403,122.912727571,114.26261153,79.8981898181,0.467848927738,92.2044,6.71985,10.9239851332,-13.2541,37.0347710418,0.97264,34.2492779341,0.552850423182,0.709617461736,31.9816,0.107283546619
199,13.0799135749,-0.215472166579,25.2264341326,75.4281562549,13.0839,41.2760846252,13.0847208455,13.0754,116.229122245,121.272659417,78.0635043993,0.435630587295,92.5295,3.79021,9.69186496519,-13.5366,-6.84955318961,0.973561,27.6081321125,0.518476640684,0.75567947408,32.0192,0.201406506438
200,13.0712459558,0.0774951921527,20.8079801953,84.2993283375,13.0797,42.1690953524,13.0770602641,13.0693,117.485273836,128.859633486,78.3100128702,0.453446753719,92.8196,1.34759,57.8391676938,-13.5658,27.1664598723,0.971399,19.1991430256,0.489801971225,0.840408149178,32.0538,0.154607390429
201,13.1952749645,0.201230417406,14.1285473775,65.2593750981,13.1979,43.4631219629,13.2007310598,13.1891,96.6110277335,142.424673762,77.8326040401,0.462194985566,93.2315,4.96704,28.5972497729,-13.7101,37.4078003384,0.961218,18.5593207785,0.561115182172,0.921649032507,32.0974,0.102160135523
202,13.2955381832,-0.584982768066,16.6864666115,64.2552143531,13.3002,38.6352121354,13.3010473441,13.2912,102.098185743,104.167124257,66.5711050751,0.376253916641,93.5089,2.47814,-6.72438194933,-13.8585,-39.3321109415,0.967444,29.4572176491,0.511341118704,0.614845111268,32.1312,0.136219965548
203,13.5070940867,0.103687874878,14.5190855947,69.4820952393,13.5105,40.0877093847,13.511804306,13.502,100.523581556,111.774559108,69.2322405237,0.404129632992,93.9492,5.38494,32.8568392728,-14.0772,30.2183945606,0.959918,18.9416484845,0.560002848917,0.716397802827,32.1666,0.102905667966
204,13.8126284239,0.0431415801858,12.9070504523,70.253138273,13.816,35.7490474491,13.8183495474,13.8068,111.578374072,92.9858246135,59.8912446638,0.334499741198,94.3685,6.82728,41.6674732842,-14.3625,23.4063392936,0.961501,19.1114129626,0.58371555303,0.575091428104,32.211,0.0984779730749
205,14.0500642543,0.0634290774178,12.7819586618,52.4979846797,14.0563,28.6368167397,14.0558215534,14.0472,86.7852608023,86.1727626838,43.1068210398,0.225228488564,94.7617,7.61482,15.3789807789,-14.602,22.3051687024,0.963904,17.302980911,0.592933376145,0.485192332775,32.2461,0.092700382693
206,14.0392928385,-0.00791391865928,12.6503429607,45.2285954344,14.0413,29.2829383334,14.044594058,14.0327,59.7992973643,81.0250399585,44.0269466337,0.232850582674,95.073,3.04201,29.8251170492,-14.6074,14.6793432172,0.963223,8.24186810022,0.546639368729,0.480879203647,32.2879,0.0924068857772
207,14.2211624235,-0.0640950808002,16.3590222563,51.9759408162,14.2264,35.017019774,14.2257597957,14.2182,89.8952522218,107.542141132,55.6916748629,0.307943120292,95.4288,4.63747,10.8300343568,-14.7539,6.01698063931,0.965464,20.9805209301,0.568142306338,0.681272163136,32.3298,0.125336486205
208,14.1327300344,0.0697013310454,13.9954715688,51.3559754702,14.1366,36.8114265878,14.1373161601,14.1283,89.90733685,87.3176015394,58.2525182219,0.332780161617,95.8107,4.56278,8.96614317002,-14.6948,22.5854587368,0.960049,19.0154802518,0.582047154644,0.537428516312,32.3894,0.102365009535
209,14.587747497,0.0294767281482,14.838741205,52.2048641557,14.5924,37.2993145918,14.5928547662,14.5836,95.349655976,100.089640632,61.0013228958,0.347150926432,96.1213,3.78222,31.9840076254,-15.1887,22.4837054814,0.965768,16.1918643956,0.581678774899,0.624095320319,32.4335,0.108059296559
210,15.0591854866,-0.233678483113,22.2312942895,53.441322,15.0646,35.2805747417,15.065967068,15.0554,86.4943098299,133.007117656,59.0407931802,0.315256448515,96.4552,6.92897,0.552442556347,-15.7293,-6.77997005845,0.969993,20.9367640675,0.628027215155,0.829893322721,32.4887,0.176249914645
211,15.3071673587,-0.194398755408,27.9044845566,57.1826363052,15.3092,39.1838538011,15.3146692295,15.298,85.5770450737,156.878112078,67.00542141,0.373919770437,96.7836,5.84823,29.4750594647,-16.0247,2.33832267834,0.970139,19.6216052644,0.669856104992,0.957211668254,32.5319,0.208077817529
212,15.5402074606,-0.0717172336528,23.804674684,86.7225436331,15.5441,42.1200551093,15.5479660266,15.5329,109.962791589,122.352324343,71.9847612245,0.416274241002,97.1497,4.53882,50.3329786743,-16.2885,8.38755457174,0.967253,15.500069651,0.688570398934,0.768552482924,32.5725,0.178028967579
213,15.8962225906,0.0559564892516,17.8645833894,78.8238672169,15.906,43.965772546,15.9093491257,15.8906,115.966564235,128.637718626,74.9816785553,0.446572603489,97.4743,3.09804,18.5904413087,-16.6493,30.992365328,0.966716,26.0040796631,0.702307105507,0.809627605703,32.6065,0.127626694824
214,16.1225541581,-0.0413075113231,18.0935718653,66.9905554197,16.1346,45.1214196099,16.1394302951,16.1143,101.708101867,134.127358338,79.52423689,0.472371606274,97.898,9.83113,28.2049457973,-16.9265,13.1292780127,0.960813,18.7073032445,0.811140106661,0.86845153401,32.6408,0.133666634312
215,16.305516671,0.249782903243,10.9749000472,76.3634061698,16.3266,47.6009496239,16.3294944003,16.3003,101.093607178,103.52680888,83.7908412031,0.506268034542,98.2597,4.97172,16.7168861003,-17.2804,48.0184737029,0.959908,24.1420156977,0.82409321968,0.66766677753,32.6738,0.0833493427906
216,16.9723981131,0.109820288823,21.0605813854,66.9570177745,16.9904,33.2890907419,16.9965424916,16.9627,97.4758731419,112.574230535,52.5604491993,0.297063120451,98.6095,6.97303,30.6115952074,-17.9907,25.8247797981,0.966812,23.5406054283,0.884072993972,0.715947158907,32.7128,0.141163803501
217,17.7672291605,0.0507204942909,7.81794584184,44.5438556328,17.7846,25.4445955108,17.7928813466,17.7563,100.677709925,62.7407744454,35.3094492603,0.182909968489,99.0601,10.4008,16.2634287875,-18.7559,18.0703062579,0.964075,19.9156894274,0.947782326554,0.33312386223,32.7485,0.0594201542137
218,18.1854567378,0.0677229777729,14.7245411179,32.827709104,18.1951,28.1787479827,18.2014164924,18.1739,49.7831885467,106.569152559,40.8968302519,0.219769831484,99.3911,11.3122,15.0392046016,-19.1042,21.1569788752,0.961572,9.63366245777,0.995992248498,0.63686873397,32.7779,0.102468155311
219,18.6762627139,0.0418058929165,13.7888622804,38.7741733783,18.6899,26.3231723729,18.6920930801,18.67,87.0134762459,106.781385383,37.7967058564,0.197780018588,99.7275,10.9429,13.9513599178,-19.5459,17.5551036702,0.96573,17.0534936986,0.992478667885,0.654927753321,32.804,0.0940470878867
220,18.7819311815,0.0382517073059,18.0463161402,41.6455713085,18.7888,27.9555353841,18.7942997774,18.7706,80.1090032532,114.801322836,41.1134866923,0.219881214874,100.069,13.2916,13.4671434455,-19.6308,20.3285053061,0.968358,16.8886165116,1.03110328348,0.752676494986,32.8262,0.125269699743
221,19.0480745573,0.0704441227227,18.9982799758,46.1382215587,19.057,28.6054484502,19.0598771969,19.0398,99.8256103977,111.547955455,41.9794354828,0.228516139685,100.404,13.7397,0.118135767957,-19.8997,21.1576195566,0.980758,27.7799027604,1.04116749369,0.719705124665,32.8481,0.131215714793
222,19.7561330764,0.0258609703993,23.2357062816,38.9373111979,19.7587,29.4342519825,19.7656818547,19.7441,96.6753458678,121.131853454,43.7334180135,0.238539577173,100.743,13.5831,24.0975058594,-20.6282,16.200166897,0.977256,17.6132577201,1.03093892459,0.765301418929,32.8698,0.163301388281
223,19.7409867514,-0.244596178826,28.6296350576,40.3407326862,19.7384,32.2783443707,19.7479551497,19.7276,98.492234873,124.95509791,50.0944734729,0.279996302157,101.177,14.0803,19.7072502818,-20.5435,-3.91767815425,0.984209,20.3773443659,1.05031305364,0.792920217904,32.8796,0.20087893149
224,20.6481292764,0.0596787738858,20.6983056813,38.419808902,20.651,27.0817443098,20.6556710377,20.6388,86.5804389035,120.266626379,40.3564274353,0.211269270032,101.49,13.4519,14.1049797905,-21.5456,20.0414076976,0.984225,18.0868465939,1.00010016344,0.714323169144,32.8913,0.142419874999
225,20.1129547769,-0.0144124025936,12.7610506543,37.3191108036,20.1106,24.2013309628,20.1195984681,20.1001,82.3180605148,103.002656442,34.0991965379,0.16777740479,101.775,7.67863,13.9969921902,-20.9634,11.0309808115,0.980144,14.8451413361,0.97458248719,0.667597386931,32.9155,0.0930637990884
226,20.6868383698,-0.036665380168,21.605238437,36.2739180915,20.6852,26.5406782906,20.6933759358,20.6729,90.5694651385,131.265893526,38.8739106338,0.200915106556,102.051,8.71224,11.2432218833,-21.4989,8.57098333141,0.976793,17.5561660181,1.02128964231,0.794690851649,32.9465,0.149965579856
227,20.9116280632,0.0102190902574,22.6367249565,29.3236978235,20.9155,28.5425291564,20.9185679259,20.9026,69.2237265673,103.897337725,43.7630731661,0.234579926872,102.265,6.31368,6.5680524896,-21.7172,13.3190575352,0.980114,12.8541477565,0.969805893158,0.658861990233,32.9907,0.157301076833
228,21.001839202,-0.0144864922857,26.9964011798,46.5859062764,20.9986,29.5667487894,21.0076498703,20.9878,87.5959599612,118.506620402,47.519848856,0.257291007705,102.695,21.3369,22.474688922,-21.8645,10.46245717,0.982213,22.6447787201,1.09576027414,0.718471923982,33.0371,0.184440983777
229,21.6615885996,0.0265687542441,21.4592178066,37.902610338,21.6638,26.8780294868,21.6681159202,21.6491,74.3173110565,110.37154512,40.6284767759,0.212272093346,103.043,11.2179,21.5052761946,-22.5184,15.4511998481,0.981601,15.3731750587,1.04013109233,0.682283489881,33.0729,0.147455897298
230,21.8607570672,0.018448452652,22.6336468685,43.2519254972,21.8615,27.4078772211,21.8676922401,21.8479,89.9850358667,121.086694354,41.8420164663,0.221123280144,103.337,20.7511,12.4734390376,-22.7449,14.2080363385,0.977102,24.3690976167,1.06676959027,0.788428221132,33.112,0.156907077718
231,22.3116318288,-0.0180619626665,21.0786658169,29.4322224612,22.3121,26.4743557675,22.3181789464,22.299,47.20291104,110.569880265,39.2351625329,0.205303931915,103.58,10.889,14.3215818735,-23.2091,9.67186599611,0.976181,7.88256939827,1.04001981014,0.726310823025,33.1545,0.146866403118
232,22.3600019739,0.0502539500289,21.2445143271,39.9809587426,22.3619,35.3150110744,22.3674847627,22.3496,99.0431081562,102.863513092,56.6490255977,0.322922873119,103.898,22.9212,17.6395223837,-23.1238,19.3802788816,0.969012,22.7510942207,1.11242145521,0.666002233613,33.1968,0.150351157308
233,22.7667893024,-0.238531541821,22.7115484785,44.6876932079,22.7674,29.1209373577,22.7742890485,22.7555,93.5733804879,124.430831821,43.6430719279,0.232491021799,104.289,16.0885,25.9889665329,-23.5124,-7.79946017075,0.97351,20.7704460442,1.07644927936,0.816059991885,33.2275,0.162534681658
234,22.823341052,-0.147832135029,29.90243394,44.1284803231,22.826,30.6792374913,22.8308399824,22.8126,100.45106175,123.295691078,49.5223333805,0.256771435888,104.53,12.8852,21.8879595268,-23.6389,-2.36779576862,0.974383,25.0697912233,1.03345251062,0.752583036822,33.2763,0.213022946587
235,22.8338649587,0.00964024677626,21.0634606893,36.3529692185,22.8386,29.8106233953,22.8407208549,22.8241,81.7243994833,107.822176523,46.2870992111,0.248316140712,104.801,7.66379,-0.667893291528,-23.6822,14.5766700553,0.963982,23.999466847,0.992081951464,0.66330082357,33.3268,0.146364445114
236,22.928483758,0.0479980642643,14.114839113,35.1540320739,22.9339,28.1973695624,22.9356038203,22.9213,68.5433251874,81.0744573325,41.9680003352,0.220939945142,105.114,13.6802,21.923395942,-23.7946,19.1462065137,0.968878,14.5800741567,1.01747647864,0.512506166734,33.3587,0.099493493324
237,23.2450510357,0.0297350826933,10.4991753738,45.2833114296,23.2538,30.293797359,23.2531232958,23.238,76.0849130566,74.5788592738,46.4001832199,0.248291779706,105.426,16.5197,6.05096710614,-24.1015,18.2652680172,0.954005,16.2806167589,1.05950079414,0.419784278743,33.381,0.0780530272767
238,23.9901355029,0.0519423840553,10.4190925102,44.5277470182,23.9889,29.988029943,23.9971191244,23.9746,62.9642086469,70.8210474828,45.7941150013,0.246387373915,105.735,9.60995,25.2119698257,-24.8289,17.53293145,0.957501,7.95541511743,1.04183946676,0.442470366651,33.4029,0.076798385889
239,24.3485141143,0.0201909693183,10.8935242267,40.85595615,24.3472,27.0843408357,24.3555688731,24.3351,62.501217446,74.4064308155,39.8473117047,0.204622102101,106.091,27.5114,9.52030874447,-25.2122,16.4020746332,0.960052,12.2779576225,1.11935471232,0.452527659564,33.4287,0.0786582238063
240,24.3794063652,0.0287842336754,8.81610214612,35.4765845688,24.3775,25.1989966452,24.3841881749,24.3692,48.2850640032,58.8834276323,36.7203220249,0.183661797905,106.354,8.43009,18.2560098331,-25.2403,18.2536477138,0.96381,8.93103339208,1.02375132585,0.344327077883,33.4631,0.064503545068
241,24.3866961022,-0.0390629610763,8.86205074814,36.7453084168,24.3829,26.4028011126,24.3916113069,24.3726,53.9724779653,69.2469915644,38.3504235954,0.197728859729,106.761,22.4365,0.101340426352,-25.2268,13.2240918559,0.97108,14.0226311244,1.1216074053,0.414900103423,33.4881,0.0659878825397
242,24.4975341538,0.00304045019766,10.1537216832,39.7863952112,24.4975,25.0700241313,24.502978451,24.4868,55.0324318525,71.4595648244,37.329835783,0.184559006223,107.065,8.83104,8.30175593988,-25.3625,9.91932428589,0.969115,11.4060966057,1.02903044308,0.443280281543,33.507,0.0733934666615
243,24.7920912727,-0.25317766612,12.052732557,32.0688518549,24.7966,27.0233477207,24.7968701486,24.7869,50.5562213259,102.032799597,39.6522524349,0.203065173969,107.442,44.2221,0.7714976039,-25.634,5.77796356046,0.972157,11.2926479491,1.15339022592,0.608170152345,33.533,0.0898073518791
244,24.5822651362,-0.55847644592,26.3574804581,35.2725594766,24.5749,27.2589927093,24.5864166898,24.5658,51.7886775409,132.048230722,40.765251463,0.19605778893,107.799,17.0506,0.533380998338,-25.3781,-41.3999485319,0.97566,11.4490275829,1.05992056558,0.793177080896,33.5653,0.198675450998
245,25.217880609,-0.0370853098302,20.805854024,43.1673006625,25.2149,29.8790625863,25.22114234,25.2071,95.3643027394,123.060804401,46.2695015048,0.246903029735,108.198,19.8639,1.83584084123,-26.0428,11.9393364361,0.974797,24.6377692145,1.08253984609,0.763051266591,33.5916,0.13910587673
246,25.3456389084,-0.189086241768,4.47115088688,43.3639838244,25.343,4.796851977,25.3500070594,25.3344,86.8492529981,19.1805762071,5.598979498,-0.00454249223104,108.502,14.8029,18.9988904141,-26.1675,-17.435443863,0.9819,22.0241591211,1.02686164365,0.0985152271997,33.6149,0.0349484736544
247,25.4483268997,-0.0716125112512,4.04225286566,5.99827444809,25.4424,5.36646116088,25.4526567264,25.4334,19.0752333795,16.8630549884,6.30036832374,0.000417522811665,108.874,25.734,-1.96389191803,-27.419,-3.21310037711,0.983093,4.7733908439,1.10112999388,0.0813437886777,33.6377,0.03129714743
248,25.9039137394,-0.133642734879,4.26294894811,8.31890602438,25.8958,5.2026451688,25.9082027234,25.887,16.3043666345,16.5519293473,6.06316888763,-0.000743238767344,109.148,12.3411,0.533493271014,-27.7873,-10.791672927,0.986146,3.77079497369,1.09612641863,0.0796708616781,33.6629,0.0331844283808
249,26.5940621371,-0.119729939364,4.61882972412,5.59834685957,26.5798,4.8603509839,26.598370724,26.5713,13.0126603756,21.2434477064,5.73986536932,-0.00548658626235,109.576,31.9887,-0.340053721266,-28.3196,-9.03867089207,0.992075,3.34322361576,1.21886631888,0.113790600403,33.6969,0.035873918282
250,27.6845660271,-0.0780954173855,3.98213796724,6.36228882241,27.6815,5.26826916365,27.6915483639,27.6703,14.5580171424,22.4860423352,6.22631571694,-0.00179182126402,110.026,28.9754,-5.5723398157,-29.3245,-3.02050470578,0.99008,4.97858849852,1.22138676323,0.124663210613,33.7201,0.0308967802152
251,27.2332473323,-0.0984632139945,3.89804077154,6.56606007133,27.233,4.75863423919,27.2426771113,27.221,16.6002631129,18.0378899561,5.53674726635,-0.00284757436768,110.399,29.2867,-1.11061796501,-28.398,-7.05630955769,0.990851,3.85569274133,1.21635959111,0.0916089773763,33.7387,0.030273753892
252,27.3969371148,-0.104287952215,3.70321595048,5.63863361709,27.4085,4.51653518181,27.4189393199,27.3854,13.5764395748,15.8736853942,5.25330842548,-0.0050324658389,110.708,10.1013,-2.46886014297,-28.4527,-6.97188660604,0.982157,3.78961565732,1.17861640944,0.0790715439984,33.7628,0.0288183886273
253,27.1566172593,-0.102255025876,4.01675008298,5.62136932949,27.2608,5.07707418422,27.2769696695,27.1452,13.6882788219,19.2290972522,5.9055618054,0.000338038038333,111.123,34.3935,0.330741238036,-28.0563,-7.46757398937,0.981797,3.32534884588,1.29797318228,0.103317949375,33.7887,0.0310801843817
254,27.3580411065,-0.0735895484168,3.68084724682,6.08957871303,27.7037,5.14150048773,27.7392102091,27.3436,14.5816571259,15.8498591367,5.97158106445,0.00118117873737,111.493,26.2545,1.11874660443,-28.5118,-3.5555648167,0.981033,3.46263557553,1.30536460061,0.0761321594958,33.821,0.0285970889811
255,26.640060918,-0.0759912271716,3.66562232626,4.9497570531,26.8826,5.17624537826,26.8955786109,26.6299,12.2928474316,15.770029211,6.01738496036,0.00131854157229,111.745,8.19998,-4.10423366759,-27.8767,-3.74427288766,0.983917,3.56037915342,1.21043127177,0.0764270238382,33.8442,0.0284601619843
256,27.2333064888,-0.0834677880398,3.83416508905,6.66270493964,27.2422,4.93230712622,27.2507097932,27.2222,12.5849690938,16.9189497442,5.73124754214,-0.000809036341925,111.914,7.26433,0.487704847506,-28.3527,-5.04825890141,0.981134,2.85928077293,1.10219733542,0.0844876501159,33.8684,0.0297263102554
257,26.469853541,-0.0816462250091,3.68916678883,6.32327006495,26.48,4.90517317483,26.4847692187,26.4596,16.5354316198,15.7818013004,5.70647371373,-0.00133108883918,112.209,27.9064,0.408691938588,-28.006,-4.56609771307,0.980853,3.76512066877,1.18897693416,0.075479653387,33.8979,0.0285355520242
258,26.792178947,-0.0662804826236,3.73480006931,4.95459708937,26.8012,5.0737204764,26.8093874159,26.7807,14.9768339046,16.896725502,5.90335407644,0.000246117071376,112.578,54.5247,-6.13263211496,-28.1681,-3.06003257247,0.985102,4.67565291237,1.30783748528,0.0774169386261,33.9231,0.0287894087589
259,26.7570616929,-0.0821599240954,3.8675970899,5.0538650547,26.7612,4.97911291072,26.7728413467,26.7432,10.4793377944,19.4237792833,5.79407563847,-0.000592649955017,112.855,26.321,-1.98191285341,-28.0392,-4.88556276996,0.987064,3.67103839566,1.18254615795,0.102699324581,33.947,0.0297684243925
260,27.4464660024,-0.0856074067461,3.93145781089,5.04726984531,27.4641,4.84907427544,27.4649636592,27.4443,14.9008593038,17.9034405225,5.62905138243,-0.00438576136241,113.187,36.6236,-8.76813845068,-28.6205,-4.66849470488,0.980639,5.07028051473,1.28551060362,0.0902085070443,33.9795,0.0307635290385
261,26.3193116111,-0.45979773327,10.5140173084,3.74340197171,26.3281,0.388749133287,26.3388395406,26.3069,16.9265573686,28.4036555011,-1.88872544462,-0.109065260526,113.515,40.9121,-28.8957076471,-27.4939,-41.280680172,0.973299,10.2892081999,1.28685040125,0.14317421567,33.9921,0.0918898050097
262,26.8136269036,-0.452231677363,16.6850263403,-10.1313214461,26.8265,-2.55314159616,26.831884659,26.8062,11.653052413,41.2501403312,-8.87506129328,-0.18856143942,113.794,24.0425,-29.7780924617,-27.7836,-40.5693124338,0.979234,13.9494169707,1.2644671314,0.202352581151,33.9959,0.135841644934
263,26.7505006044,-0.423385917868,12.442229154,-1.06041916764,26.7729,-4.10980724106,26.7666169151,26.7497,10.2817738418,21.620046968,-10.6450718815,-0.194099920048,113.998,14.1542,-25.5702724627,-27.6243,-38.4693296439,0.979872,9.49270614028,1.18554483995,0.0537448430259,33.9973,0.102065331219
264,26.7673640692,-0.199034906415,8.37260138851,5.41527502376,26.7809,7.54326669818,26.7794076696,26.7613,17.8301006309,31.9013457608,10.0993031199,-0.0230310808375,114.239,48.9966,-2.31743709564,-27.5372,-12.2595274011,0.982776,5.32133351853,1.28538766087,0.138923133453,34.0044,0.0636656811344
265,26.8030434615,-0.213648087617,10.2113135101,10.83360287,26.8199,12.7611502818,26.8157366903,26.8007,31.6977532423,48.2994604746,17.9791927259,0.0359750788184,114.399,18.647,-12.707726375,-27.54,-8.55139735662,0.980981,10.0353833392,1.16214996176,0.273496917257,34.0146,0.0801844223489
266,26.4528551575,-0.189419934316,9.20256069898,17.9937248978,26.4667,15.4840098761,26.4645167956,26.4474,39.2109935059,44.511550203,22.4645414854,0.0749872565477,114.67,31.607,4.32231354062,-27.25,-11.6267662759,0.978291,9.04623452867,1.16539783613,0.249454742225,34.0295,0.0711560824467
267,25.8739818167,-0.140777118182,9.56786477506,20.112848857,25.889,12.2235615775,25.8862278202,25.8699,38.8911326239,38.3003562941,17.6062954045,0.0355504362677,114.852,25.2879,-6.82908286151,-26.7573,-6.26231661919,0.975895,10.0180874376,1.1591811928,0.187466909007,34.0491,0.0718853485606
268,26.238768286,-0.0812506654039,6.94536213318,22.7265866745,26.2458,11.8621989683,26.2483629097,26.2287,42.5767690402,35.855135727,16.6362946441,0.0350058397791,115.01,4.9669,10.050012891,-27.1974,1.34221499205,0.97897,9.89960214241,1.06191694509,0.176693165063,34.0612,0.0536411511934
269,26.2722041617,-0.140267782146,8.50489249937,15.2792621784,26.28,18.9539537822,26.2823501081,26.2645,40.7466568108,46.879364004,26.8512899307,0.109046677317,115.212,24.0887,1.07375037398,-27.2986,-5.96066561238,0.987943,9.89871433904,1.16331064957,0.269107665744,34.0682,0.0653127492428
270,26.3174157583,-0.124446661646,10.9163269311,24.4779612293,26.3263,20.9790716541,26.3283719816,26.3101,39.0205069691,58.360828698,31.1150151039,0.131576828692,115.453,22.6936,10.4193280188,-27.6589,1.27832300556,0.987276,8.70733180142,1.18854582967,0.334976955563,34.0773,0.0805821542597
271,26.3323716674,-0.569270058772,13.6818763556,27.9022403193,26.3427,23.1237548069,26.3421288896,26.3248,73.3047694393,68.9187399275,34.0891323338,0.156942646264,115.599,33.1281,3.74603596379,-27.655,-44.8377427234,0.983572,17.6836644648,1.18686489771,0.395082187894,34.0823,0.105390007492
272,27.0193915624,-0.0422845491088,14.1065927707,32.9063038302,27.0285,25.7534599749,27.0285267034,27.0123,51.0130539765,82.5644736167,38.930038985,0.186302727032,115.781,18.8473,11.283142648,-28.2599,12.9779689314,0.983102,10.6022393608,1.16591225007,0.518156003557,34.0977,0.103642896924
273,27.3764682496,-0.064542085556,14.4185405491,35.6899183741,27.3849,27.6485598937,27.3874262828,27.367,59.886303231,85.6434291724,41.5345679848,0.207731261564,115.939,7.52275,13.4862973056,-28.4944,7.23223399778,0.981899,14.0579446145,1.15337046162,0.525977094444,34.1193,0.105152828216
274,27.9376902808,-0.105533171309,14.8319468919,42.664112766,27.948,30.0309285306,27.9481375365,27.9299,60.8939127165,81.0735972672,47.6663685934,0.24252473135,116.128,13.7727,1.44564360354,-29.0852,7.14404152526,0.986646,17.7127945917,1.18420045648,0.499554630902,34.1493,0.114593694341
275,27.9763543267,-0.109406267079,17.5778524236,41.478068878,27.9879,28.8858280479,27.9891257902,27.9696,58.5340554026,95.5236560238,44.3084532826,0.226043354624,116.306,7.69499,17.591500254,-29.1137,1.85246754957,0.987939,10.9806085718,1.18137749751,0.580998714163,34.1819,0.128221446077
276,27.4106649392,-0.00742448544338,16.5220883939,52.7551764455,27.4245,34.4911264587,27.4272657416,27.4025,96.7308024636,97.968145687,57.1997521618,0.312343370631,116.604,38.4027,2.48766511649,-28.5552,14.3650816788,0.988497,21.8947449025,1.31807946143,0.626160642511,34.2117,0.121874474335
