AverageAction,MaxReturn,MinReturn,AverageDiscountedReturn,AveragePolicySurr,AverageEsReturn,MaxEsReturn,Iteration,AverageQLoss,AverageQ,AverageAbsQ,QFunRegParamNorm,AverageAbsY,AverageY,StdReturn,AverageReturn,AverageAbsQYDiff,StdEsReturn,MinEsReturn,PolicyRegParamNorm,Epoch
0.999858,3762.27479438,99.8818288322,191.835476187,-29.6821,919.916885757,2815.68076984,1983,3.00924,29.4827,29.5194,169.397,29.5126051065,29.4847968721,1069.21298821,1330.82354292,0.807220003925,1095.10286974,30.594004369,137.942,1983
0.999831,3775.82749627,79.156336946,176.626322525,-29.6261,494.249577181,1716.01268459,1984,2.58326,29.4219,29.4549,169.406,29.4554156366,29.4238031274,1180.50728315,1352.83824065,0.798254089639,662.797561088,6.33536351411,137.988,1984
0.999898,4211.23112683,1333.46780504,227.803121788,-29.7082,447.745925426,1451.23014948,1985,3.14148,29.4866,29.5253,169.48,29.5202039494,29.488250466,929.024521108,3177.90837439,0.830865888322,519.626923185,22.9477387919,138.108,1985
0.999873,4094.77310409,3149.27996848,249.448154951,-29.619,644.872587146,1187.33662335,1986,2.8363,29.4118,29.451,169.543,29.4502052694,29.4144325106,274.031007675,3859.38141655,0.814964467039,395.991901136,253.16668923,138.123,1986
0.999897,4293.37140575,3134.75078317,204.431822507,-29.6654,566.532921917,1235.32331169,1987,2.73069,29.4424,29.4777,169.566,29.4730103864,29.4439621311,360.196763853,3846.03490018,0.808772218434,482.108151228,117.324987627,138.2,1987
0.999785,4038.21873359,161.895969638,193.226271079,-29.7283,1074.99479197,2484.1659421,1988,2.76625,29.5019,29.5412,169.641,29.5384670142,29.5047438374,962.407515399,1290.86156709,0.814179035178,976.955792129,89.6178954752,138.222,1988
0.999868,3444.53368897,114.213383699,183.021391036,-29.7259,481.475171444,1201.34304193,1989,2.79542,29.5057,29.5349,169.677,29.5279426807,29.505421938,1135.96991032,1687.29447819,0.811937384292,409.480301473,124.246665154,138.24,1989
0.999835,3743.37547693,105.781637797,191.989244691,-29.6811,370.514895629,568.968615643,1990,2.78806,29.4709,29.4975,169.705,29.4932912082,29.4724244409,1304.32904579,1810.57347628,0.827996781574,142.691930506,173.273792742,138.23,1990
0.999854,4049.73388179,3439.31762499,221.274211855,-29.7692,495.457548192,993.837678147,1991,2.99928,29.5507,29.5802,169.704,29.5804940796,29.5537679995,183.630523781,3764.39467887,0.824039991061,413.026968844,19.0368706109,138.31,1991
0.999856,4104.90873206,999.080782767,216.835427185,-29.7739,609.227994793,989.699676251,1992,3.26042,29.5533,29.5833,169.743,29.5789893,29.5543325586,1006.82165276,3273.89893376,0.841018625858,346.207895859,106.086341894,138.289,1992
0.999809,3731.8401994,1577.3551215,200.623035758,-29.7842,415.513359632,929.256513813,1993,3.47746,29.5658,29.5974,169.776,29.59355466,29.5689986711,584.691212613,3270.72234744,0.846732521349,383.829563768,30.5101737797,138.317,1993
0.999839,3967.05869706,646.08444237,158.769822273,-29.7198,840.993204273,2006.74675465,1994,2.98246,29.5074,29.5335,169.825,29.5304162005,29.5082690467,1202.51459795,2609.87823614,0.815189260206,849.562368079,6.32619748564,138.33,1994
0.999895,4211.67493739,639.712843899,203.822270028,-29.7843,447.118216287,950.069530391,1995,3.07739,29.5754,29.604,169.877,29.5975249637,29.5768911688,1168.93552292,2864.62555297,0.813926951689,287.63109978,121.764518528,138.323,1995
0.99984,3824.72369904,479.081141132,201.114073697,-29.7195,624.626232444,1567.73166763,1996,2.74168,29.5152,29.5439,169.923,29.5386084378,29.5156858301,1051.69439802,1663.69569824,0.809882188265,675.374736416,22.2658106514,138.375,1996
0.999904,4041.34938583,225.556264206,159.052427386,-29.7235,1245.10179134,1909.89652106,1997,2.91785,29.5161,29.5469,169.98,29.5438908138,29.5167747958,1349.4778441,2886.712162,0.805696604299,664.794729726,580.307061612,138.41,1997
0.999777,4204.85028819,3207.05036491,245.903909033,-29.775,944.645431365,2325.12653828,1998,2.42566,29.5626,29.589,170.023,29.5862178813,29.5624659112,275.974669287,3997.00705583,0.781923395052,976.619317024,217.231356858,138.361,1998
0.999901,4212.75913679,3536.87963407,246.857970625,-29.8147,901.535414662,1839.72441992,1999,2.85759,29.6015,29.6304,170.069,29.6280202753,29.604039029,193.775921482,3974.96248548,0.794516119672,691.010665107,195.59781683,138.4,1999
0.999809,3680.81394841,616.712749572,206.094405049,-29.8101,700.718518051,1126.54117334,2000,2.75818,29.6018,29.6289,170.104,29.6245858846,29.6031165854,898.94814674,3156.72818488,0.796097717982,393.001732374,124.309085336,138.456,2000
0.999873,3734.25179393,186.524741757,214.26124271,-29.7792,305.659594966,534.949045766,2001,2.96981,29.5618,29.5931,170.124,29.5905904051,29.5639882977,1247.4641164,2500.64639189,0.812095499216,182.551699163,49.7223220669,138.519,2001
0.999801,4060.92731013,2309.75786603,242.398610798,-29.8253,829.396884563,1056.9175332,2002,2.67198,29.5993,29.6316,170.138,29.629542539,29.6016578406,608.766904307,3600.85315592,0.801605022159,171.091703017,644.760467017,138.523,2002
0.999907,4635.29515055,765.02809347,246.431244902,-29.8887,472.975249762,950.189374987,2003,2.96202,29.6805,29.7145,170.185,29.7098657746,29.6804626039,1272.90883228,3324.20183105,0.796485159533,278.350510292,164.05748808,138.583,2003
0.999933,4384.73595105,1497.87073013,249.670365298,-29.8338,585.870587745,1242.99654767,2004,2.91318,29.624,29.6539,170.197,29.6480175166,29.6243757731,966.762954119,3291.83660185,0.815112441244,468.203280126,186.876280432,138.551,2004
0.999868,4542.13791995,204.322858069,245.718888457,-29.8041,802.88248581,1475.67372285,2005,3.12477,29.5883,29.6145,170.256,29.6099809338,29.5897489479,1218.47294553,3288.58448724,0.824831369189,672.791237035,130.091248774,138.521,2005
0.999867,4199.80958372,213.304405959,230.25906292,-29.829,1082.46937494,3107.92906945,2006,2.95298,29.6236,29.6533,170.296,29.647767559,29.6254242746,1301.9517163,3337.38517664,0.809832033956,1029.49836973,396.546449605,138.532,2006
0.999864,4142.49816789,596.41965764,244.630973126,-29.821,578.00836825,1248.05590316,2007,2.78382,29.6234,29.6585,170.32,29.6529112761,29.6255265419,1109.78145244,3032.12916659,0.798357296084,446.015903434,161.229081523,138.577,2007
0.99987,4219.03891172,1104.47369437,253.184222008,-29.8604,287.579019814,480.849923512,2008,2.61903,29.6802,29.706,170.352,29.7019696558,29.679733563,1018.06013991,3236.89255649,0.782191082482,151.746388357,56.5814972729,138.552,2008
0.999846,3927.64993104,839.204700582,204.010914455,-29.7874,2068.38148986,3088.43546925,2009,2.87037,29.5911,29.6232,170.379,29.6174336419,29.5893920556,1015.05385813,2417.97171984,0.806311283067,1020.0539794,1048.32751046,138.623,2009
0.999869,3876.89629724,558.710521987,208.760030906,-29.8832,1689.38125297,3296.86853554,2010,2.72226,29.6865,29.7148,170.419,29.7140611879,29.6880863016,888.113384491,1821.93974034,0.793472251266,1607.48728258,81.8939703865,138.641,2010
0.999851,2624.03630649,459.403007365,218.473461856,-29.8499,862.407391471,1661.92651866,2011,2.68294,29.6474,29.6821,170.442,29.6756660652,29.6478186871,533.676835653,1100.98962497,0.794452642356,799.519127185,62.8882642859,138.653,2011
0.999742,4041.15906818,297.461939887,186.620857414,-29.7822,1863.9686807,2151.39257156,2012,3.14372,29.5768,29.6019,170.479,29.5999718004,29.5779610001,880.373226634,860.075133612,0.824763462797,287.423890863,1576.54478983,138.689,2012
0.999886,3995.76376502,367.00049778,188.636301657,-29.7992,1051.1294846,1386.01803443,2013,3.20328,29.5978,29.6332,170.491,29.6268655747,29.5985033428,632.777257744,811.254725346,0.83551701407,255.117028621,677.597474081,138.744,2013
0.999891,2660.37216325,319.564603272,189.703760252,-29.7334,453.775074831,564.875061054,2014,3.0638,29.5411,29.5734,170.527,29.5678372514,29.5409347352,670.407415304,839.821101726,0.821330956514,140.17152624,185.679718506,138.745,2014
0.999916,3714.21621306,-45.8280162884,102.645716081,-29.6641,702.227963157,1227.34413124,2015,2.66087,29.464,29.4954,170.585,29.4908036215,29.4666720447,1453.38653888,1747.62304215,0.793971817245,496.15051021,16.0173734493,138.766,2015
0.999803,3770.03494747,-88.5232643529,59.9608105972,-29.8052,29.1392495081,137.040869266,2016,3.12453,29.6058,29.6364,170.633,29.630160736,29.6057003927,1171.97015765,776.26901283,0.818127697987,100.596969142,-115.283038189,138.8,2016
0.999878,3520.82884609,381.862616247,156.585306831,-29.663,106.656212735,450.311729948,2017,2.70925,29.4663,29.4983,170.689,29.4963313321,29.4683987678,986.419586755,1520.27487788,0.818605992679,179.739498024,-64.5189622688,138.849,2017
0.999847,3703.63149518,179.138116854,165.995076214,-29.8093,422.143635416,558.835675066,2018,2.71964,29.6143,29.6465,170.73,29.6411282089,29.6152803487,1253.12346956,1928.19279167,0.81930782452,103.108608114,309.825552606,138.856,2018
0.999821,3485.83781243,16.5580929368,156.433268376,-29.7012,726.680293314,1984.24637285,2019,3.26614,29.5269,29.559,170.763,29.5514805325,29.525685179,1141.81283052,1398.12332085,0.832424153204,907.794542132,-92.6705776132,138.936,2019
0.999818,3059.95117582,-67.278532285,28.6406164954,-29.6665,383.109936636,624.759220005,2020,2.82987,29.4809,29.5097,170.781,29.5056753071,29.4821093069,640.485029997,209.65902354,0.822429737326,211.141582773,43.9634623558,138.944,2020
0.999834,3111.99600426,-31.6226528068,97.2193527773,-29.7165,193.825146179,678.398756228,2021,2.74665,29.547,29.5806,170.806,29.5761170694,29.5485782699,818.108492068,942.673693974,0.803211720272,293.362247799,-49.0936208214,138.884,2021
0.999893,2046.62617667,496.694332391,160.554621695,-29.6015,609.268036317,810.098318787,2022,3.04169,29.4374,29.475,170.833,29.4691169156,29.4354263036,375.856654247,806.336251462,0.831407564085,161.004279977,381.632431383,138.886,2022
0.999761,3078.01962241,17.7094038206,140.134344723,-29.5911,257.554863499,458.116687918,2023,2.64142,29.4133,29.4494,170.839,29.4467697506,29.4153517768,769.780400016,1006.95880239,0.815006472439,163.018009335,10.7440322085,138.898,2023
0.999896,3702.28436766,354.138897809,151.610230211,-29.5945,832.839303837,1413.30585771,2024,2.80429,29.413,29.4474,170.88,29.441295193,29.4131174845,1001.49602988,1743.37337817,0.810379427478,408.516417944,402.063076447,138.902,2024
0.999848,3700.85755805,34.2830266611,162.269636023,-29.6489,477.462550017,1202.44044692,2025,3.00396,29.4643,29.5055,170.924,29.4971487186,29.4626459779,1161.12713817,2061.43079261,0.833237428363,547.414791678,7.40440325122,138.903,2025
0.999823,4302.7739805,-18.3443861782,157.158873881,-29.6306,169.982479492,625.76106956,2026,2.93769,29.4425,29.4827,170.958,29.4783196093,29.4433957205,1598.76262214,2482.45186983,0.813921742798,205.903350676,7.71981335803,138.903,2026
0.999855,4021.20156661,63.7635841757,170.130749798,-29.5848,315.413909792,956.362651741,2027,3.11394,29.406,29.4433,171.003,29.4398953777,29.4083080938,1312.15447097,2855.24993901,0.830308840103,386.318529108,-16.6465497442,138.939,2027
0.999838,4299.47531912,39.5874729616,112.650283873,-29.5965,495.161840811,1164.15588961,2028,2.6918,29.4158,29.4474,170.99,29.4416262634,29.4158683361,1908.24605822,1987.24827088,0.821794607947,484.178009079,34.2617360859,138.963,2028
0.999902,4237.78196505,1405.59907065,236.831020987,-29.5754,1177.3576076,1177.3576076,2029,2.77212,29.3884,29.4176,171.068,29.4098130617,29.3859805642,993.88120456,2913.14688292,0.818248851316,0.0,1177.3576076,138.979,2029
0.999878,4354.07283858,14.8419071988,117.762422801,-29.623,994.842236704,3315.71010775,2030,3.03623,29.4291,29.4627,171.103,29.4580800392,29.4313988598,1775.34808413,1772.30847015,0.824950770024,1287.19397339,21.5888667163,138.997,2030
0.999891,4332.85599473,1150.96433272,203.705624564,-29.5648,376.897722622,1160.85246328,2031,2.7445,29.3789,29.4084,171.14,29.4003629189,29.3772141298,1039.62944228,3176.3510529,0.8098801773,422.298034438,2.01254243814,138.999,2031
0.999913,4462.51440657,45.5695269842,192.172768729,-29.6354,601.468497276,1204.82516623,2032,2.86591,29.4653,29.4936,171.146,29.4865233777,29.4657196107,1306.58440443,2425.73796676,0.81814396656,396.5006078,9.06792019911,138.992,2032
0.999936,4320.9299982,45.8698858555,179.143998517,-29.6273,608.801988085,1347.67206455,2033,2.73654,29.4399,29.4624,171.226,29.4592379796,29.4410900198,1538.97971843,2109.95388887,0.805847970814,515.351772462,60.3042545181,138.977,2033
0.999913,4177.94207492,678.64528125,209.656054069,-29.5796,188.880109451,492.907214842,2034,2.90797,29.4039,29.4285,171.261,29.4230938131,29.4028159195,1142.80166506,2946.61403386,0.822364370371,135.861331794,51.6821024259,139.052,2034
0.999928,4071.85088778,1081.63484199,222.244231852,-29.5928,459.557890485,874.805045935,2035,2.65699,29.4077,29.4312,171.282,29.4262225843,29.4093259786,939.58351791,3362.63648026,0.796062112766,415.24715545,44.3107350346,139.001,2035
0.999882,4138.10786681,1410.21318201,202.469582046,-29.5394,767.420800035,2499.34811807,2036,2.98564,29.3299,29.3567,171.311,29.3504948416,29.3303232984,820.489315973,3492.89565315,0.829634759873,868.999564736,238.661086386,139.041,2036
0.999881,3892.46875555,-46.0807851051,65.0755223856,-29.6007,794.702165765,1026.16000462,2037,3.07152,29.3951,29.4219,171.364,29.4157990277,29.3970675957,1292.33455957,935.92067131,0.818516434612,168.78510794,628.445327132,139.056,2037
0.999845,3891.96023069,11.3529933207,110.05770526,-29.6389,484.063155057,1514.82363696,2038,2.78191,29.4426,29.4657,171.434,29.4595963457,29.4432028561,1576.25400278,1590.82677723,0.80969200066,522.981938941,16.0243605531,139.093,2038
0.99982,4055.14803474,11.3616529431,117.833804137,-29.6356,332.429071519,1017.26200463,2039,3.04562,29.4311,29.4528,171.507,29.4489302553,29.4328640811,1796.47105265,1903.11541445,0.819888685392,422.73795817,8.84570074076,139.146,2039
0.999695,5.9461618143,-8.31240092596,-6.43293084014,-29.6798,55.7008723192,571.330000213,2040,2.80587,29.4803,29.5039,171.519,29.4973612193,29.4794467076,2.57805727468,-6.91118974306,0.801732646699,144.542686132,-6.63979565463,139.15,2040
0.999934,-6.83345213431,-7.92354810911,-6.90244955728,-29.5855,8.86970215997,353.398818688,2041,2.69046,29.3839,29.4062,171.537,29.400641779,29.3836129721,0.241735893689,-7.39757129081,0.819834132716,57.9186502367,-8.87899273221,139.161,2041
0.999746,244.303437067,-2.37552524577,2.42618375613,-29.4975,73.7346551051,1435.01082891,2042,2.86025,29.2849,29.3071,171.551,29.3031770451,29.2860983243,14.172971339,4.31278706205,0.821657046192,321.023692098,-7.87050622848,139.158,2042
0.999789,2268.65732202,-6.62288440546,11.6375393656,-29.5575,33.1235880195,680.625369954,2043,2.92546,29.3563,29.3812,171.593,29.3746067688,29.356213555,310.174413333,76.3258887339,0.832050505303,131.316071965,-10.4732842269,139.198,2043
0.999777,2619.02897612,-6.11484316029,9.37381977396,-29.5898,70.1880654339,871.427449158,2044,2.81871,29.3809,29.4026,171.638,29.3942309021,29.3818804158,310.991011569,57.7905525874,0.82614624226,199.636715834,-6.33742963058,139.249,2044
0.999858,3883.061712,-7.63895623553,9.9672985318,-29.6052,138.983161118,689.093536472,2045,2.85393,29.4044,29.4245,171.673,29.4227809236,29.4074672395,404.568832334,65.1252535806,0.826660470456,227.305653395,-3.03929085078,139.264,2045
0.999825,35.135949355,-4.85354902273,0.408727556295,-29.616,253.355905716,1209.5911804,2046,2.749,29.4083,29.4293,171.721,29.4235958056,29.4079335978,4.60889920881,0.377516743714,0.811813061601,478.255093017,-6.23143459154,139.301,2046
0.999913,6.63707191638,-4.69581303984,0.805872599724,-29.5672,190.983525876,603.954246879,2047,2.94697,29.3561,29.3793,171.76,29.3730983825,29.3569352443,3.13548902491,0.753400180662,0.831205675749,247.581471029,0.400013362178,139.316,2047
0.999778,3467.29799188,-4.29238038667,14.3271927684,-29.6551,557.26737614,2554.66292225,2048,2.76981,29.4471,29.4673,171.826,29.4609496405,29.4484199542,457.830160484,87.1849110664,0.817643129877,902.527758903,-2.06058436787,139.312,2048
0.99986,3880.72926895,26.2577775466,205.624388232,-29.596,256.15994984,874.076904752,2049,2.72595,29.3973,29.4145,171.866,29.4115253661,29.3989499073,1498.97004105,2287.64884363,0.82280691158,350.561217444,1.82322505106,139.298,2049
0.999864,4049.33792669,1646.11193149,239.074629944,-29.7141,323.934682292,911.907146908,2050,2.57718,29.5015,29.5226,171.871,29.5163121889,29.5014684055,654.969578854,3602.95746399,0.79826382075,315.556284537,-2.67679232729,139.36,2050
0.99992,4541.91837662,154.47749681,204.842028711,-29.8218,679.321673006,1409.22957644,2051,2.73688,29.6231,29.6467,171.874,29.6377625978,29.6228180886,1520.28926056,1798.0469199,0.808082022426,490.97424547,155.011365417,139.404,2051
0.999855,3329.26828073,429.336093372,206.480499346,-29.7245,876.352663479,1559.48100797,2052,3.18474,29.5249,29.5493,171.937,29.5387885762,29.523833474,664.180681875,1484.50093828,0.832618921398,609.708677609,79.13647923,139.471,2052
0.999869,4054.85124743,45.2190336715,180.573785493,-29.6403,395.867233,755.208752973,2053,2.98388,29.442,29.4659,171.97,29.4622630045,29.4437173922,944.735139113,1272.39956067,0.818254945828,243.071732539,65.7285965064,139.471,2053
0.999916,3408.62499334,129.419158999,189.968855645,-29.6653,454.1682597,909.851885528,2054,2.95627,29.4641,29.4856,171.957,29.4819028944,29.4661561653,700.380664454,946.816125278,0.822535447582,329.654483678,67.278765291,139.45,2054
0.999871,2711.8229089,121.824198983,209.764790909,-29.6675,325.852486647,658.848695408,2055,2.98539,29.4744,29.4957,171.977,29.4915924358,29.4760220248,606.270463522,1314.32654867,0.82915582462,226.000044269,1.643394282,139.484,2055
0.99982,4492.26909924,164.125495718,216.723209184,-29.7194,364.242853949,1213.84640445,2056,3.06752,29.5475,29.5695,172.047,29.560567707,29.5452756606,1459.71297405,1766.57914926,0.825233836861,446.0772134,10.377392187,139.503,2056
0.999799,4381.06783159,25.2718233592,170.77682558,-29.6388,423.145967417,909.097587136,2057,3.02632,29.4507,29.4693,172.085,29.4661408129,29.4524273711,1508.30143918,2088.98711337,0.822556696333,304.222565217,78.707959938,139.49,2057
0.999855,4398.17024793,22.3875522581,152.736824535,-29.6399,997.41533347,2215.57808146,2058,2.87703,29.4234,29.4432,172.108,29.4390950883,29.4252722706,1728.99336074,1977.17996025,0.820092804474,866.346405378,274.783174736,139.495,2058
0.999769,3676.02176773,6.4753331332,108.624276387,-29.6319,1278.21772374,2194.63932341,2059,3.01206,29.4271,29.4477,172.169,29.4451787807,29.428632336,1164.07511723,953.868960494,0.827877259003,916.421599667,361.796124072,139.513,2059
0.999833,3214.89241621,148.007785839,166.634851017,-29.6982,288.887465005,1060.4838462,2060,2.67148,29.4955,29.5138,172.204,29.5144662346,29.4984348634,782.473190341,897.332179837,0.807160708378,385.801244077,-1.8329335326,139.516,2060
0.999829,3729.68558006,134.311199601,172.453387484,-29.6937,243.39430727,1008.3414211,2061,2.839,29.4952,29.5118,172.219,29.509289056,29.4962426271,1055.36973237,1265.5763268,0.812637768025,304.61834834,14.8348255094,139.541,2061
0.999842,3940.84073098,568.243030976,251.678129931,-29.7037,530.847749323,1141.25530866,2062,2.99921,29.4925,29.5146,172.24,29.5092770927,29.4938528078,1181.49263275,2124.79655558,0.82132748767,368.316151811,144.320852432,139.616,2062
0.999808,2500.32538088,3.21056278482,140.569893084,-29.7134,449.789355823,1474.16025398,2063,3.01307,29.5113,29.5314,172.3,29.5270706621,29.5128840822,779.075137646,855.027312907,0.831001555323,599.096339972,8.7169823937,139.662,2063
0.999827,4655.64186008,-0.341439298365,252.19854532,-29.7448,208.766313316,810.277115288,2064,2.92901,29.559,29.5765,172.319,29.5720355475,29.5593290838,1520.68703544,2695.88514368,0.828041419842,313.252914,-3.6234740809,139.721,2064
0.999921,0.361516984263,-4.94349165099,-3.33387844544,-29.6675,90.4327689215,719.387561464,2065,3.04556,29.4761,29.4948,172.353,29.4907422575,29.4774560964,0.923652224213,-3.55461450241,0.826557773701,208.386520683,-7.63867534975,139.737,2065
0.999825,1.06167806486,-4.68056624986,-2.5703125329,-29.6798,91.29830158,832.054012083,2066,2.83691,29.493,29.5137,172.384,29.5103874997,29.4954236288,1.60924864982,-2.67934521086,0.816425308337,249.180176328,-7.11367195682,139.743,2066
0.999814,4188.73403814,-3.14122006138,84.7957443161,-29.6429,310.566467724,1555.2591668,2067,3.17637,29.4403,29.4618,172.43,29.4567835851,29.4410601236,1270.41744137,795.529822516,0.840140251787,546.505317765,-8.23414269918,139.748,2067
0.999811,3978.72578718,220.173489108,197.696746469,-29.6972,311.767550261,1958.59354393,2068,2.923,29.4965,29.5182,172.456,29.512222125,29.4970909403,850.745494247,1318.48224438,0.822137595955,605.692395719,-6.72166389336,139.738,2068
0.999859,4305.61435962,310.024648351,234.626982961,-29.7512,290.604473945,900.565538073,2069,2.42444,29.5606,29.5814,172.5,29.57729977,29.5603546298,1636.27501588,2441.96762404,0.799134452743,365.590509973,-3.67424942817,139.792,2069
0.999796,3849.9373367,200.345970276,212.017512007,-29.7068,356.741633481,1369.37660661,2070,2.92989,29.5036,29.528,172.568,29.5229231915,29.5049180175,1113.2478311,1461.94311173,0.823760234497,517.583316842,4.64955629432,139.808,2070
0.999889,3971.970441,-2.47383477771,25.5834568398,-29.6958,244.701752924,1375.95127978,2071,2.85154,29.4991,29.5246,172.584,29.5221355103,29.499759203,630.856824022,189.75855244,0.827747617381,458.056291617,-7.07800697574,139.79,2071
0.999886,4351.30378677,845.756635806,193.241617919,-29.7278,497.004433911,1932.74319847,2072,2.7016,29.5177,29.5529,172.622,29.5528000161,29.5206105844,1007.30867304,2026.48039986,0.817545448211,829.257692929,-6.99288416254,139.818,2072
0.999829,4419.70059963,432.991242776,239.512334991,-29.7743,669.885803348,1214.04688555,2073,2.89404,29.5573,29.5891,172.704,29.5844456002,29.5577662622,1028.68527856,2000.32914419,0.825661442737,426.629748223,9.86350168031,139.85,2073
0.999784,4310.7170146,1332.08725277,220.515787363,-29.7542,483.36473749,1376.1775588,2074,2.89729,29.5126,29.5448,172.743,29.5407076242,29.5142634633,860.083156958,3357.29609999,0.836677059428,541.116004229,11.1263256854,139.861,2074
0.999842,4635.49076557,2677.46153009,205.776238384,-29.8819,1350.86937876,1932.11000566,2075,2.97616,29.6633,29.6858,172.831,29.68490937,29.6636833938,541.664134705,3893.80489348,0.82342690493,581.2406269,769.628751865,139.856,2075
0.999832,4523.43453964,95.5034615107,194.500701953,-29.8616,724.724443915,1055.61319734,2076,2.77265,29.6396,29.6645,172.855,29.6605748855,29.6393185089,1485.47832374,2519.78613128,0.814797516167,237.194241754,466.787429292,139.869,2076
0.999863,4290.45806929,527.076094262,212.328103603,-29.9353,703.268479357,1642.51501935,2077,2.82121,29.7095,29.7443,172.91,29.7415654293,29.7109835328,1451.22423798,2835.12596784,0.818660379546,582.906808859,12.5022985651,139.884,2077
0.9999,4372.08320204,509.842647838,198.396008267,-29.8619,563.209050423,1427.85288945,2078,3.02919,29.6483,29.6796,172.96,29.6758484457,29.6502400744,1345.72080485,2791.96867987,0.841245355027,561.434116488,8.45445650925,139.894,2078
0.999884,4120.45116763,652.399455539,191.675216346,-29.8651,672.908887187,1270.78246218,2079,2.80507,29.6505,29.6861,173.001,29.6805225355,29.6500858908,1276.87540868,2454.36658739,0.828916849739,548.370498094,8.56891227395,139.893,2079
0.999789,4017.31735563,625.394006304,133.406712525,-29.8827,448.890357059,1434.202108,2080,3.12626,29.6731,29.7117,173.014,29.7112479771,29.6773269211,1119.24656414,2940.13082301,0.847396028488,532.058926969,-30.360890108,139.93,2080
0.999866,3452.39048718,473.702726626,160.334759911,-29.9924,638.073374609,973.263227204,2081,2.92259,29.7973,29.8343,172.997,29.8293500651,29.7976260761,949.308781006,1525.90098438,0.837516250803,305.659352099,175.709816103,139.964,2081
0.999858,3234.13192739,115.656159009,171.360096902,-29.9761,608.105743716,1024.62539415,2082,2.71356,29.7669,29.8052,173.052,29.799171779,29.7644706312,751.598873436,1096.8087735,0.825704863587,438.342427378,2.22843766969,139.983,2082
0.999802,3507.43545578,613.881083069,170.6758502,-30.0465,470.513409009,892.84796616,2083,2.92145,29.8395,29.8768,173.102,29.8752118546,29.8418850895,1020.80834436,1830.83227351,0.837791445358,341.291823021,6.77325403803,139.98,2083
0.999867,3367.97491568,247.282515792,184.475022919,-29.9702,475.630733079,711.426239879,2084,3.26867,29.7885,29.8286,173.121,29.828352988,29.7917099826,959.02123489,1899.37997874,0.845236851116,273.336876101,11.1810205447,140.013,2084
0.999911,3172.10678136,189.829416819,147.103034016,-29.8241,922.711771111,1917.52384531,2085,2.99085,29.6506,29.6883,173.153,29.6871169883,29.6502364364,812.995431208,1786.08595255,0.83751468505,720.211529255,236.047516033,140.025,2085
0.999751,3013.28231922,1094.09771905,185.212407531,-29.9027,331.631918029,768.230152757,2086,3.00757,29.7332,29.7777,173.196,29.7702364285,29.7324166531,513.65167116,2667.81454163,0.834769129714,267.669524871,7.03423606704,140.016,2086
0.999301,955.893449501,6.03817973762,86.9466827587,-29.9183,645.789296365,2250.24481441,2087,2.77494,29.7447,29.7875,173.249,29.7850558642,29.7464224549,267.84506336,851.56794816,0.811821987901,935.430518443,3.27251943611,140.037,2087
0.999321,3349.34380063,624.248824096,102.694163222,-29.7644,1091.41249436,2090.96038139,2088,2.86616,29.5802,29.6228,173.3,29.6192012483,29.5803137039,988.723027192,1140.3496699,0.823422391021,999.547887032,91.8646073294,140.007,2088
0.999821,3364.80919693,466.012308165,136.261678117,-29.8383,377.873610449,377.873610449,2089,2.9921,29.6559,29.6936,173.329,29.686172368,29.6544593228,834.585849292,2585.02633937,0.813717775031,0.0,377.873610449,139.985,2089
0.999694,4068.35765125,-0.811969633567,102.136354166,-29.8264,646.462184819,2606.36710333,2090,2.49722,29.6453,29.683,173.341,29.6857077103,29.6495168147,1656.94985231,1793.73169476,0.783160388314,854.476138326,3.18211938279,139.973,2090
0.99985,4042.39405955,-2.0106149823,69.4922638089,-29.8048,1148.05949802,2244.64541171,2091,2.92454,29.611,29.6517,173.409,29.6439483623,29.6108705243,1529.8397473,1229.12677922,0.821491062529,1096.58591369,51.4735843267,140.046,2091
0.999804,3940.91203721,-3.11776533076,50.9196340836,-29.7848,343.551926909,948.507853895,2092,2.65093,29.5979,29.6325,173.456,29.6282737937,29.5987428158,1373.3542119,757.858644249,0.79453716351,367.149277924,-0.546629025076,140.116,2092
0.999852,4325.43990134,-2.19102029745,170.486979268,-29.8927,414.124490651,999.180358031,2093,2.68495,29.6969,29.7311,173.484,29.7256187951,29.6981538824,1667.6612127,2753.2405766,0.799602418758,419.55401626,0.135597939615,140.124,2093
0.99992,4244.3494539,173.679752595,182.844384411,-29.6967,911.916103676,1826.16073379,2094,3.1986,29.509,29.5431,173.542,29.5383708052,29.5097180015,1480.39106999,2872.54809508,0.827712844208,651.888560339,352.053290829,140.168,2094
0.999745,4065.28195011,240.017593422,186.118698101,-29.7588,205.870566763,611.894250785,2095,2.98884,29.5528,29.5857,173.531,29.5815402952,29.553638457,1050.91319585,3514.40161391,0.817435959989,230.605092471,0.441267384871,140.341,2095
0.99975,4260.33987924,2214.32908415,230.038966348,-29.7992,2235.1074689,3156.81776895,2096,3.04145,29.5835,29.6186,173.576,29.615480907,29.5859873247,733.961325382,3733.22154429,0.811600418586,921.710300049,1313.39716885,140.371,2096
0.999831,4282.28713533,1613.05911518,185.896911908,-29.8816,730.164055637,1824.0360088,2097,3.06417,29.673,29.6992,173.616,29.697665426,29.6738871414,811.068951193,3721.13582089,0.81587216162,701.412882775,0.63675170059,140.39,2097
