AveragePolicySurr,PolicyRegParamNorm,AverageReturn,StdReturn,MaxReturn,AverageQ,AverageAction,StdEsReturn,AverageEsReturn,MinEsReturn,AverageY,AverageQLoss,MaxEsReturn,Iteration,AverageAbsQ,MinReturn,AverageDiscountedReturn,QFunRegParamNorm,AverageAbsY,Epoch,AverageAbsQYDiff
-28.8912,157.052,994.343707062,391.435266645,1741.94796998,28.6827,0.99805,230.87278651,515.529978818,163.34130908,28.6814227356,2.66286,790.791609337,3094,28.6985,326.023226415,198.62877669,143.732,28.691673589,3094,0.646388724368
-28.9136,157.107,1197.8090878,628.190725571,2408.79562731,28.6992,0.997675,307.027193992,388.175562,24.6946104421,28.7001363744,2.63392,1008.2607034,3095,28.7174,363.654794681,199.599434086,143.737,28.7117069316,3095,0.654497459409
-28.8171,157.174,1210.10172711,636.063642048,2439.66935295,28.6088,0.997388,89.606665448,180.149516718,60.0542247368,28.6099907021,2.47701,333.706994733,3096,28.6247,268.804068631,181.581732738,143.769,28.6189027916,3096,0.635670096601
-28.7875,157.188,1285.8330251,725.690341371,2951.95527436,28.5839,0.997529,270.4833501,662.676738093,313.264042271,28.5842415992,2.59456,1035.73684758,3097,28.6002,489.332930568,216.01044634,143.812,28.5956394511,3097,0.640892606222
-28.7753,157.242,1163.66388156,575.338983763,2400.33468161,28.5746,0.997064,422.859240341,573.149720771,137.294483453,28.575585772,2.38724,1270.15671069,3098,28.5898,374.736130806,208.20649874,143.853,28.5862792134,3098,0.626235607798
-28.7396,157.243,1198.60825081,649.714238944,2563.30098455,28.5391,0.997388,386.017577092,907.303680502,521.28610341,28.5415400928,2.52761,1293.32125759,3099,28.5524,384.242277602,201.036729497,143.908,28.550780251,3099,0.641359291835
-28.7705,157.278,1422.52149361,653.474956711,2588.8571371,28.5622,0.997481,686.189602455,728.977003208,8.21029309549,28.5608718015,2.73625,1627.75677475,3100,28.576,592.116091647,214.011106256,143.923,28.5701692934,3100,0.642855117103
-28.6773,157.298,1538.72633242,703.862089146,2755.16800752,28.4562,0.997031,210.756095962,228.49463801,17.7385420485,28.4572132086,2.55021,439.250733972,3101,28.482,502.978007834,232.315851492,143.956,28.4704812814,3101,0.642969739255
-28.7303,157.304,1690.18170254,773.896618628,2957.93824662,28.5049,0.997443,428.854505428,1961.50900276,1532.65449734,28.5078607616,2.41936,2390.36350819,3102,28.5231,704.823532025,251.533524818,143.969,28.5206269714,3102,0.635938372913
-28.6884,157.325,1152.15458085,900.895477804,2823.30569652,28.4684,0.99691,413.178358458,558.992711595,26.7127030368,28.4693092655,2.59443,1237.41016551,3103,28.489,208.327541502,216.88552943,143.976,28.4826745084,3103,0.642319712278
-28.6431,157.376,2050.40333486,965.438311604,3380.99715568,28.4249,0.997134,560.144804452,665.119982078,184.022914419,28.4240283886,2.66185,1616.36960791,3104,28.4427,572.228831869,243.717599261,143.998,28.4347969612,3104,0.642176009
-28.6013,157.376,1536.00531338,756.155738965,2877.58152448,28.3838,0.997663,346.370670804,496.526136159,39.3538192381,28.3836545506,2.67498,877.441106309,3105,28.4029,757.173381426,241.426420308,143.996,28.3956929591,3105,0.651540414171
-28.6469,157.437,1337.86061516,792.28656323,2663.27878731,28.4612,0.997401,313.138837195,587.850358646,231.446108402,28.4623231431,2.3728,1076.02131401,3106,28.4727,271.68019594,196.142579341,144.01,28.4695116625,3106,0.621492160045
-28.562,157.472,1080.82723878,647.953308982,3017.91416108,28.3524,0.997957,140.520949189,746.788905228,569.607582778,28.352546459,2.63307,913.317297833,3107,28.3665,285.208241505,197.125747133,143.993,28.3641702594,3107,0.650788827957
-28.5876,157.485,1556.2493643,902.266375337,2841.76873848,28.3752,0.997828,403.327826664,817.361619105,150.758232339,28.3749703075,2.22021,1162.90622851,3108,28.3924,244.765659503,222.70727715,144.045,28.386614067,3108,0.626330663713
-28.5904,157.495,1545.29647582,760.793883856,2819.71635063,28.3849,0.997952,183.590330422,391.210330977,160.46896296,28.3869266862,2.60371,658.447889563,3109,28.403,288.092354027,185.912426264,144.074,28.399644595,3109,0.641700092132
-28.5241,157.519,1207.22061748,711.941075935,2985.55655873,28.3155,0.997504,359.936819432,548.390631757,17.9648189318,28.3149992336,2.60431,922.675185241,3110,28.3303,281.724785463,208.873336942,144.081,28.3265225552,3110,0.645554702224
-28.4679,157.513,1443.35445116,765.151605066,2906.16935158,28.2666,0.997781,536.078647416,463.076541727,-1.58443067965,28.267478256,2.55547,1493.30518742,3111,28.2844,539.477372773,222.203516609,144.083,28.281465669,3111,0.637554709085
-28.4498,157.577,1530.04174094,830.332564862,3120.23946535,28.2563,0.99734,242.038902181,353.70491817,16.1768916117,28.2574758041,2.63619,588.272752342,3112,28.2772,524.441406156,222.730851484,144.157,28.2714950784,3112,0.645031807787
-28.4622,157.608,1224.53133594,754.34473869,2829.35636462,28.2533,0.996918,598.278228167,1009.46058388,190.866901267,28.2537209241,2.44938,1604.05055657,3113,28.2753,355.01669566,216.636373949,144.194,28.2719027266,3113,0.631990735062
-28.377,157.623,48.7624874639,37.493607726,261.497454786,28.195,0.998772,290.581451596,174.10867748,-0.597194763835,28.1927920084,2.77512,994.565716704,3114,28.2158,26.22321949,36.433356959,144.248,28.2102634604,3114,0.641881648364
-28.3499,157.628,1130.0864362,817.78569434,2666.56032867,28.1561,0.997302,235.815812714,228.70824255,5.27501635286,28.1563516735,2.52785,697.215249374,3115,28.1788,179.731886439,183.606344691,144.268,28.171833264,3115,0.645969765785
-28.3777,157.7,1586.38820837,652.757009838,2637.07728806,28.1857,0.997401,496.456800606,670.450664353,196.506802988,28.1869089698,2.34419,1356.01700484,3116,28.2087,755.57808735,220.086472379,144.333,28.2028188017,3116,0.629863766818
-28.4204,157.744,1531.2444515,825.035518905,3027.57784305,28.217,0.997353,212.072713141,783.305581722,574.207968734,28.2169888992,2.10737,1074.05560913,3117,28.2369,556.031170557,223.600943228,144.355,28.2308167072,3117,0.605055066357
-28.2911,157.782,2095.50654198,917.95164192,2985.45613641,28.0778,0.997392,121.713710805,835.692165853,664.524156133,28.0771563178,2.58209,937.007522629,3118,28.1025,275.07777183,199.448860783,144.384,28.0959149723,3118,0.638113446122
-28.344,157.812,1302.45534221,892.337627804,2946.28088942,28.1088,0.998043,462.083028724,758.766370979,282.59423284,28.1100009,2.24784,1255.4015562,3119,28.1319,198.550151178,184.042789224,144.382,28.1284610613,3119,0.619838604081
-28.3881,157.842,2025.1006466,868.201535137,2929.74815347,28.1616,0.997291,434.106959284,941.182504987,507.075545703,28.1599713357,2.61994,1375.28946427,3120,28.181,395.307492239,210.186142937,144.398,28.175010395,3120,0.635025612115
-28.2994,157.832,1358.39552893,638.429809745,2690.232427,28.0944,0.997954,446.868773636,463.595679892,0.54495209014,28.0969623739,2.24634,1285.76396813,3121,28.1138,539.072095277,183.824312252,144.401,28.1095500125,3121,0.610972767096
-28.3138,157.857,1423.69039475,865.102202692,2687.73727781,28.0992,0.998526,303.654874507,337.207064141,27.1029327356,28.0995189104,2.29271,836.576412741,3122,28.1188,246.26959548,183.741405154,144.432,28.1143836692,3122,0.624603775943
-28.234,157.832,1827.80199148,961.925395669,2922.73280202,28.0266,0.99741,246.319045692,734.555014475,404.305251495,28.0272661199,2.94189,995.653480583,3123,28.0463,287.391298972,190.594644625,144.479,28.0404200173,3123,0.65373418771
-28.2937,157.836,1053.13799431,821.701209518,2850.27926825,28.0776,0.997583,297.713736277,798.988742597,393.958154849,28.0784790922,2.2081,1101.06743533,3124,28.1027,258.30827606,194.968297702,144.494,28.0984962812,3124,0.608901755948
-28.2288,157.869,1771.15930169,908.035374151,3219.66873868,28.0117,0.997415,452.647527663,738.663241407,16.181588376,28.01148775,2.72586,1254.10023653,3125,28.0382,486.453624524,202.862773072,144.514,28.0325398615,3125,0.652678037894
-28.3166,157.935,1453.9530127,640.423145094,3028.8411454,28.1065,0.997846,984.75139686,995.261237888,10.5098410275,28.107202859,2.1059,1980.01263475,3126,28.1238,711.401955163,212.16323611,144.542,28.1196650948,3126,0.621965244485
-28.2586,157.966,1535.78681665,782.8454676,2786.53368664,28.0242,0.997936,280.879394304,829.790068684,421.443940263,28.0245739073,2.84817,1141.08709901,3127,28.0459,327.075161415,192.071964184,144.588,28.0412732507,3127,0.662883451793
-28.2023,157.956,1008.23481194,812.094367209,2813.30468404,27.982,0.997712,185.998060014,452.643282835,159.92723608,27.9842306238,2.52975,676.426752943,3128,28.0072,203.578384525,183.363444988,144.615,28.0083355809,3128,0.639400518964
-28.247,157.964,887.810019841,859.546070653,2683.78765317,28.0361,0.997916,117.111762377,131.59568446,2.32066531227,28.0376591119,2.47418,402.283365816,3129,28.0543,84.7142759566,147.11343085,144.608,28.0544618706,3129,0.641831174294
-28.1883,157.972,1175.30134689,735.201217487,2851.34465451,27.9798,0.9977,343.110547275,414.994959025,60.0967313658,27.980143916,2.73171,970.616974969,3130,28.0026,180.661505804,183.433970794,144.642,27.9975235642,3130,0.646527049347
-28.209,158.03,1038.05920048,846.402544321,2862.27731068,27.9939,0.997896,680.039958267,525.810646532,11.3630843899,27.9957933795,2.75809,1692.63015825,3131,28.013,21.0625252511,163.122303424,144.639,28.0090789284,3131,0.657701725248
-28.1415,158.101,1624.75676754,1040.7321895,3234.66791978,27.9355,0.997802,362.308398131,391.31042188,17.0566829702,27.9354243339,2.5365,1021.64124754,3132,27.9578,246.980082101,200.975921621,144.661,27.9519699432,3132,0.641059526467
-28.1542,158.109,1535.9202168,735.636241884,2936.34273612,27.9449,0.99727,324.89260274,648.12958651,332.771363031,27.9460204979,2.24188,1145.24498315,3133,27.9664,319.271580216,194.060460623,144.678,27.9610017092,3133,0.625459022903
-28.2016,158.088,901.349149907,644.040992644,2868.09303464,27.9946,0.997641,485.013395797,632.74116337,270.888935432,27.9959929504,2.43242,1318.30002995,3134,28.0143,231.400860759,194.176567715,144.705,28.0115416624,3134,0.6405052939
-28.0716,158.102,888.911399422,533.953149154,2343.13520462,27.8639,0.997569,423.622170622,596.799792797,90.6143985984,27.8632002201,2.38196,1244.86591771,3135,27.887,221.169295917,181.628619797,144.771,27.8817046507,3135,0.631056537332
-28.0436,158.156,687.011276036,458.00104347,1797.0496433,27.8427,0.997617,256.10077266,198.002973091,27.710182451,27.8435023583,2.67342,766.486119785,3136,27.8617,172.636618908,160.4407572,144.747,27.8550159919,3136,0.650213176319
-28.1353,158.177,355.730993278,475.397498713,2396.37523481,27.9354,0.997737,245.929609687,395.124846378,89.7716836274,27.9362633382,2.59557,693.065844685,3137,27.9528,20.4246004763,93.48418728,144.764,27.9483010573,3137,0.637284739872
-28.0953,158.256,1040.07381841,791.773010201,2970.82951584,27.8903,0.997798,379.623001793,678.479231393,252.839526231,27.8919639744,2.44326,1292.86579095,3138,27.9061,170.850816173,162.175045967,144.771,27.9019562348,3138,0.632251617235
-28.1493,158.267,753.814838671,737.623252878,2720.94277633,27.9398,0.998024,192.854439443,225.780923912,4.92434196986,27.9412552464,2.23576,517.890960363,3139,27.954,177.432269128,158.836277003,144.771,27.9487126227,3139,0.626587449012
-28.1229,158.272,1547.60766494,694.975181426,2980.68319072,27.9203,0.997708,360.816978777,659.324876679,303.162252558,27.9190858416,2.29021,1153.86231073,3140,27.94,493.338027847,221.368085749,144.761,27.9346020265,3140,0.633898239107
-28.1138,158.343,742.846850815,517.134167373,1983.17009695,27.9034,0.997812,366.152328629,590.05414577,15.2308423376,27.9028362633,2.41996,1154.0442493,3141,27.921,18.0210717102,171.545113041,144.764,27.9168529977,3141,0.633466892026
-28.1181,158.334,1158.38256709,563.370447265,2108.52548073,27.9001,0.997782,134.435645819,267.259751021,9.32696975113,27.8994275698,2.57025,515.287796237,3142,27.9193,316.887157292,185.787636322,144.719,27.9091161059,3142,0.653616590431
-28.1638,158.357,1425.77720521,698.575602346,2905.09721764,27.9444,0.997558,222.858029098,295.318161981,32.2349002992,27.9462351243,2.20828,694.251533836,3143,27.9596,465.731357166,216.544323344,144.743,27.9575332172,3143,0.630877121073
-28.1391,158.393,1172.68778186,477.117201086,1983.92549708,27.9101,0.997895,268.774707793,522.377942749,51.6993786566,27.9122691747,2.47162,822.971302632,3144,27.9226,184.017741427,202.871089493,144.778,27.9197098672,3144,0.644905273039
-28.0988,158.418,1371.16050814,930.953078038,2848.51475282,27.8719,0.997769,206.075762501,434.500792471,255.798882756,27.8715324313,2.87473,767.941510102,3145,27.8843,159.378467409,176.512111835,144.747,27.8775927977,3145,0.657856407852
-28.0377,158.413,1057.15918212,631.874397354,2613.09240468,27.82,0.998043,284.429937067,587.113050325,23.3737167705,27.8208575879,2.51462,769.448322619,3146,27.8334,246.167304872,168.560503722,144.78,27.8325683358,3146,0.659346424917
-28.1064,158.389,1751.06853175,754.97346646,2815.17626276,27.8874,0.997494,489.364587116,467.785456778,20.0231332195,27.8893353729,2.96221,1290.63149791,3147,27.9016,550.145010609,174.447383907,144.849,27.8982375526,3147,0.677848571233
-28.0765,158.435,1721.99831818,751.495753643,2619.78771828,27.8524,0.997733,371.090876925,825.617398892,556.144539543,27.8552857698,2.88075,1350.35503621,3148,27.8672,304.680465616,173.229326945,144.853,27.8631394796,3148,0.682359990069
-28.0967,158.447,1362.87839446,721.828697212,2326.19648116,27.8761,0.997956,471.420182218,731.625879804,260.205697586,27.8756655778,2.59082,1203.04606202,3149,27.8864,348.539437016,176.054418016,144.883,27.8820458676,3149,0.654421661705
-28.0873,158.489,1553.95115245,865.266650585,2802.3520043,27.8835,0.99764,404.847689193,764.568041111,311.498076365,27.883087181,2.01791,1294.25015352,3150,27.9012,340.574814965,181.24598286,144.887,27.8930771756,3150,0.626271663652
-28.1092,158.52,631.763340815,741.375781014,2780.69453864,27.9043,0.997046,400.286709318,608.014523159,159.128654394,27.9034473582,2.37433,1378.90544892,3151,27.9196,139.612400605,138.403249312,144.915,27.9145128917,3151,0.641258616197
-28.1874,158.54,1039.99971139,701.578207044,2529.74799645,27.972,0.997716,225.466707161,284.261367024,18.6331355898,27.9757137427,2.45172,667.174202844,3152,27.984,314.44701811,161.211648902,144.941,27.9835352134,3152,0.649417302843
-28.0591,158.565,1811.45589503,572.954933369,2700.35664216,27.8438,0.997727,576.469356488,833.740957746,362.330842085,27.8426942753,2.43973,1645.47097649,3153,27.8584,818.21328634,177.414412638,144.968,27.8554579116,3153,0.651257225425
-28.1672,158.559,1485.46605963,686.050221098,2683.39874429,27.9464,0.997547,555.94712099,849.322592307,293.375471317,27.9469828343,2.41371,1405.2697133,3154,27.9602,504.114484527,172.910597488,144.974,27.9565064519,3154,0.64558659465
-28.0907,158.585,1075.81555106,728.453411839,2540.55903498,27.8722,0.997813,535.610047402,730.649789517,17.7649310783,27.8723394527,2.07609,1514.43862015,3155,27.8833,221.119145035,150.677501715,144.981,27.879195573,3155,0.626796522395
-28.1082,158.624,1069.14149396,957.271134404,2861.37454936,27.8954,0.998093,184.267022383,247.456804176,6.65453153279,27.8962393002,2.77615,497.785862752,3156,27.9079,175.986582982,135.486287996,145.005,27.9038336675,3156,0.670233252947
-28.1176,158.629,1429.03811265,724.264376482,2598.75503207,27.9022,0.997437,1216.53535539,1300.77506171,84.2397063202,27.904329356,2.49843,2517.3104171,3157,27.9109,455.863216765,169.396900886,145.026,27.9079820564,3157,0.659338047185
-28.0949,158.672,906.507970806,562.995321222,2269.61939364,27.8819,0.998356,272.040628761,611.685501441,284.206098662,27.8836038938,2.59373,1000.43392425,3158,27.8934,222.315359063,156.608596173,145.06,27.8891560649,3158,0.661570101849
-28.1096,158.71,809.137468833,442.508415674,1763.50251726,27.8848,0.997991,542.303298168,532.254075696,3.43942999213,27.8855982734,2.47775,1253.53313971,3159,27.8955,175.764314888,156.366149283,145.08,27.89203303,3159,0.646680827183
-28.1227,158.751,799.364393039,577.117320886,2418.35099595,27.8928,0.997899,250.041999879,657.630084304,328.526158306,27.8939891304,2.54024,934.206406148,3160,27.9041,187.978086084,172.582591408,145.097,27.9002462596,3160,0.667769446016
-28.2657,158.754,819.393684487,615.09492232,2848.17100968,28.0447,0.998315,370.994184804,499.772530985,14.2163261326,28.0443045974,2.12508,1017.17495301,3161,28.0577,161.019769925,172.990522054,145.118,28.0493373624,3161,0.629238381597
-28.2164,158.744,844.473153105,784.412915674,2911.49558912,27.9894,0.997804,0.0,858.301817891,858.301817891,27.9893382863,2.35626,858.301817891,3162,27.9988,164.775965022,160.481657953,145.129,27.9951560405,3162,0.651229896422
-28.2977,158.757,1626.1005655,1128.88329292,3073.22160526,28.0802,0.998235,599.037007582,1180.6060302,341.638836757,28.0817664933,2.65049,1968.34322443,3163,28.0925,172.949346946,176.669756478,145.14,28.0888586316,3163,0.663341808599
-28.2492,158.814,1889.68201626,880.454390209,3040.24989019,28.0232,0.997469,495.532211871,561.670836553,42.8160908084,28.0241177926,2.62184,1369.46554369,3164,28.0348,208.098517061,200.062799147,145.179,28.0299263014,3164,0.656357634654
-28.1955,158.82,1270.53564765,926.676954133,2742.32525649,27.9775,0.997562,245.19303914,279.888088435,-0.22422691828,27.978111336,2.61451,601.286503018,3165,27.9896,147.053243391,155.230572063,145.196,27.9868956947,3165,0.650887262918
-28.2809,158.843,1278.78380827,778.5097228,2646.73212572,28.0616,0.997357,165.681541159,186.791723953,7.89895468675,28.0631984362,2.59491,481.874015067,3166,28.0746,195.511324756,168.064163657,145.23,28.0723190385,3166,0.656263901153
-28.1755,158.832,491.204318253,624.764416843,2692.18459144,27.9629,0.99758,178.761884045,535.339449809,351.034694412,27.9645259047,2.60721,863.397164374,3167,27.9788,17.5802565279,139.606705546,145.232,27.970455427,3167,0.651727118163
-28.1181,158.887,1799.47080914,639.05090544,2603.18374467,27.8985,0.996986,333.390442242,459.267062254,110.655509874,27.9001154746,2.96134,908.484223491,3168,27.9151,699.257772163,208.532587402,145.229,27.9111453221,3168,0.669198076444
-28.1694,158.895,1787.51182342,798.578333544,2775.5046983,27.9567,0.997291,409.305745936,561.817445261,1.87624510572,27.957898538,2.30416,1169.76138216,3169,27.9727,494.447037908,197.279345534,145.261,27.9681082869,3169,0.645101988732
-28.2147,158.905,1225.38625978,673.491990871,2537.74208221,27.9946,0.997288,317.83036017,665.392810107,253.716126009,27.9945596294,2.60995,1058.54110395,3170,28.0049,171.904590118,183.712897123,145.268,28.0020714207,3170,0.657971961833
-28.2234,158.916,1356.60648737,577.909021519,2598.30112563,27.9819,0.997536,214.681502101,223.430814476,2.91212465355,27.9840089121,2.32447,536.11609979,3171,27.9997,287.66629216,192.080106987,145.283,27.9925361803,3171,0.646132898315
-28.2004,158.948,684.364323844,479.100636521,2489.69886041,27.9729,0.996934,164.037666117,410.568789032,180.479343304,27.9731768537,2.32976,551.239067135,3172,27.984,159.042086743,163.16121862,145.304,27.9796112184,3172,0.644906843556
-28.2373,158.951,367.742980538,543.577319969,2471.41217496,28.0257,0.997573,421.10742702,394.609150792,23.8200910588,28.0244961185,2.30877,1161.41121728,3173,28.0375,19.8242138127,92.3151687394,145.354,28.034386499,3173,0.633710114308
-28.2762,158.953,1008.66266266,601.887672163,2460.14388351,28.0576,0.997781,263.297761141,332.651476988,12.2864951335,28.0586693472,2.39222,847.853463827,3174,28.0706,186.848814493,177.398597932,145.357,28.0632650493,3174,0.644183257706
-28.2787,158.975,792.909075218,446.858276403,1840.44631166,28.0418,0.997498,505.740060759,750.76226675,249.431735412,28.0427450792,2.38176,1573.99538882,3175,28.0512,169.363937823,171.023054393,145.404,28.0503738232,3175,0.639286237808
-28.4043,159.024,1822.04398095,886.107129981,3062.24772735,28.1679,0.997629,289.246280513,328.377702253,39.1314217407,28.1677042585,2.28451,617.623982766,3176,28.177,527.225083086,200.659861864,145.439,28.1751264953,3176,0.637853907121
-28.2886,159.006,1226.99304253,774.243687465,2573.09948811,28.0479,0.997348,605.938654702,696.45527222,65.6479513975,28.0478111529,2.66876,1910.10136326,3177,28.0606,266.41766817,176.051584136,145.465,28.0541224187,3177,0.665250347806
-28.3039,159.044,1930.93444809,880.937576434,2886.46468951,28.0671,0.997247,776.694372708,605.43710927,11.3528404222,28.06863788,2.5455,1937.26936337,3178,28.079,251.190585571,179.906174302,145.505,28.0745473037,3178,0.654511092264
-28.3026,159.128,924.262832091,733.381596925,2742.97832285,28.0891,0.997638,165.075707933,275.327705107,26.2888418186,28.0872046413,2.72837,528.623425256,3179,28.0997,33.8959908696,156.988759868,145.527,28.0942560134,3179,0.653944572796
-28.3707,159.19,1807.95694693,711.374658353,2722.51606199,28.1563,0.997547,218.026741116,643.43071831,458.289034867,28.1582902134,2.48472,1010.50795342,3180,28.1662,480.515810537,188.331987404,145.536,28.162779815,3180,0.643249895901
-28.4118,159.229,1507.44196194,980.428570322,3059.46910404,28.2089,0.997475,250.208255329,409.093732557,37.0429708225,28.2091500123,2.27481,634.323696812,3181,28.2181,49.2541231029,183.28984279,145.554,28.2145486083,3181,0.617269832093
-28.311,159.26,2006.15108536,781.12622067,3270.8396804,28.0924,0.997684,229.622260528,246.036749673,43.3294245621,28.0934373304,2.65859,694.518177732,3182,28.1071,569.624878078,203.852002172,145.578,28.1022362787,3182,0.6505558666
-28.3329,159.325,1555.26960363,893.390891055,2879.84802359,28.119,0.997537,356.846374021,608.689951961,24.0956071719,28.1188356933,2.84486,953.3089546,3183,28.1311,426.294332142,203.138059304,145.619,28.1280498998,3183,0.655160010663
-28.3078,159.319,1032.59889889,819.229244665,2768.33747629,28.0833,0.997297,212.853790185,230.223065378,31.6650101133,28.0837111355,2.76301,651.820208959,3184,28.0948,320.962324643,178.965725995,145.632,28.0925532664,3184,0.653549191494
-28.3265,159.335,398.358724103,463.764015489,1989.87090215,28.1007,0.997285,367.456355981,687.420261807,83.4660108446,28.102262802,2.76984,1124.93108983,3185,28.1136,22.1658524928,113.809277749,145.656,28.1090491524,3185,0.657450377089
-28.2419,159.421,1491.02514377,858.027810538,2909.33177526,28.0177,0.997564,390.991029624,422.570460855,22.7181331063,28.0175839791,2.40781,825.605431318,3186,28.0312,295.810590231,196.727527415,145.696,28.0256818251,3186,0.646410689214
-28.3048,159.417,1222.50655402,929.50708354,3371.52281676,28.059,0.997409,389.276086077,361.341550805,10.2195816251,28.0581046091,2.34513,1182.25135699,3187,28.0709,200.558763932,210.955244096,145.723,28.0633328639,3187,0.63833581395
-28.3159,159.451,969.798614637,546.66466452,2834.58214181,28.0747,0.997504,235.470361277,240.995328253,17.7887082417,28.0762825388,2.53637,693.975115488,3188,28.0847,246.447360841,206.780206141,145.77,28.081892183,3188,0.654017195371
-28.4494,159.485,1246.10209101,635.781260992,2670.86208245,28.2105,0.997416,218.434901957,303.86630304,30.6107933641,28.2113360329,2.43733,817.1795637,3189,28.222,472.973253955,208.5925188,145.773,28.2171704809,3189,0.645638257215
-28.3403,159.546,817.681019669,628.585602442,2334.61261089,28.1125,0.997594,335.222854737,640.157444367,110.819838092,28.1152465909,2.46567,968.609421023,3190,28.1256,184.970530437,175.323242571,145.757,28.1215835651,3190,0.643381756266
-28.3747,159.542,771.757665045,382.964166844,1827.22312618,28.1487,0.997773,807.804945879,807.179313638,127.942720803,28.1495741642,2.2903,1942.28581493,3191,28.1644,206.805597341,174.938023943,145.77,28.1609281511,3191,0.626552789507
-28.439,159.555,1182.94451069,580.17965123,2842.10017813,28.2046,0.997699,171.963569381,411.496400081,262.254208708,28.2060319364,2.92689,716.566156476,3192,28.2222,398.229018797,207.422057821,145.831,28.2139375376,3192,0.661891431344
-28.4441,159.573,1332.77816201,812.452893441,3209.87838757,28.2284,0.99774,403.365602789,519.797607847,73.372507445,28.2289624459,2.34025,1251.90226247,3193,28.2394,421.271585814,197.76584792,145.868,28.2365679048,3193,0.621461004813
-28.4227,159.62,1449.11668654,708.075310983,2663.86651805,28.211,0.997265,179.933864871,323.450301235,157.145751091,28.21288034,2.67301,624.872512101,3194,28.2273,489.595508862,207.623468568,145.889,28.2233946587,3194,0.641640214976
-28.408,159.633,1241.13321587,783.466107455,2877.0288149,28.1896,0.997709,414.829236955,763.877303026,258.426251643,28.1880367539,1.9215,1303.79684551,3195,28.2045,431.707306475,235.450141728,145.888,28.1983075524,3195,0.602242076415
-28.3538,159.618,1216.19043207,896.320767412,3059.69025073,28.1444,0.997284,121.580763107,167.167704972,9.89560985387,28.1475407186,2.36039,305.986299913,3196,28.1577,234.740484769,198.102129419,145.9,28.1551458245,3196,0.631505580925
-28.3779,159.666,850.908509705,717.246794468,2638.97934629,28.1557,0.997461,829.736808666,691.29419506,5.33943493567,28.1529951263,2.6442,2315.23617972,3197,28.1701,197.936201675,171.146589869,145.922,28.1636497222,3197,0.637259566088
-28.3912,159.675,760.007533513,643.015474518,2670.93464089,28.1943,0.997256,444.138481653,452.334871061,93.3701391729,28.1974604087,2.3806,1321.45448862,3198,28.2052,182.747232799,165.476749333,145.936,28.2059774129,3198,0.613735046564
-28.4378,159.68,347.555403681,327.687722321,2088.08033674,28.2212,0.997084,388.363636206,398.348763899,82.7471901968,28.2212022818,2.35559,945.426066736,3199,28.235,170.836773434,134.38097786,145.964,28.2309153345,3199,0.612368081585
-28.3687,159.735,634.069128304,586.450909524,2833.97072046,28.157,0.997026,392.90711627,405.905442369,45.5395542949,28.1565426517,2.08745,1289.53238268,3200,28.1722,241.911675707,164.082256979,145.974,28.1672682386,3200,0.603646075739
-28.3051,159.774,758.544433165,725.696182804,2601.62255502,28.0934,0.997438,279.535406785,274.398775425,6.60536291593,28.0967819792,2.50725,772.049813968,3201,28.1102,173.691254264,149.276324672,145.999,28.1090695278,3201,0.626941231143
-28.3176,159.825,400.618903458,701.323398401,3233.94402399,28.112,0.997838,566.798081031,523.076428259,40.9225284825,28.1098193577,2.41667,1501.35810201,3202,28.1237,10.3919204659,77.1082579764,145.976,28.1171923367,3202,0.619410807626
-28.3817,159.861,1142.95863163,900.997894743,2859.19826624,28.1673,0.997173,219.161448082,251.636864093,24.0552862578,28.1680752078,2.37289,594.240045235,3203,28.1803,214.00020545,177.703060969,146.016,28.1763703444,3203,0.614822467629
-28.3473,159.896,1523.12392869,942.447859412,2794.52046287,28.1192,0.997793,371.112032941,399.927069511,34.9160289942,28.1198111778,2.13053,907.674388686,3204,28.1329,172.495882105,164.445525943,146.043,28.1282599123,3204,0.606302732756
-28.3337,159.915,1501.56528314,691.991804045,2551.23259231,28.1303,0.997267,292.874941129,588.854679457,17.8730102119,28.1303686251,2.63205,830.547182512,3205,28.1453,393.824129209,192.370777828,146.051,28.1432596672,3205,0.62984392218
-28.3341,159.924,1102.46199282,709.158532301,3066.5885995,28.1236,0.99745,192.251370708,212.844280247,0.128097621625,28.1246371489,2.38152,477.681092119,3206,28.1388,440.500894723,199.012600371,146.101,28.1348600324,3206,0.613038075058
-28.3642,159.962,1504.88879782,608.718054511,3000.42665795,28.1683,0.997741,188.700455705,435.58340844,190.468735966,28.168064866,2.48105,700.884447761,3207,28.1885,842.231907489,206.721953064,146.127,28.184861423,3207,0.607617256735
-28.2927,160.019,969.363015886,667.523044087,2985.76694278,28.062,0.997833,341.322577954,608.337080923,129.200182661,28.0642768473,2.37226,939.53859637,3208,28.0848,159.941936653,182.68808677,146.128,28.0847085631,3208,0.611482166966
-28.3367,160.029,1819.18491502,680.81739232,2738.10283259,28.1034,0.99725,364.903369539,605.972463941,133.487606465,28.1053117553,2.65998,1127.56728065,3209,28.1265,461.890318861,216.773188132,146.153,28.1241641972,3209,0.63715844714
-28.2813,160.053,1112.0983292,805.363260904,2789.34750503,28.0738,0.997909,445.933773701,411.609358423,11.0037175533,28.0714347476,2.67959,1142.38547156,3210,28.0923,295.42039181,158.022332541,146.197,28.0849169924,3210,0.629479480923
