MaxReturn,StdEsReturn,PolicyRegParamNorm,AverageQLoss,StdReturn,AverageAction,MinEsReturn,AverageAbsQ,MinReturn,MaxEsReturn,AverageAbsQYDiff,AverageY,Iteration,AverageQ,AverageAbsY,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,Epoch,AverageReturn,AveragePolicySurr
2704.44700521,160.287506855,161.883,168.348,886.610217223,0.999784,101.034277292,225.25,158.323148929,531.71113923,6.9123976518,224.876633782,2891,224.854,225.248721073,134.48689546,356.852618412,250.911,2891,935.962293246,-226.431
2834.34957253,105.185451374,161.872,144.067,688.737495721,0.999868,754.409359415,227.401,549.959985127,1005.08026061,6.65465227653,226.915932622,2892,226.925,227.379039492,169.407468528,862.549911593,250.951,2892,1210.66708912,-228.49
2610.36559071,286.187836365,161.894,176.902,666.907442939,0.999884,529.676160289,226.585,529.421165264,1176.48874998,6.78133679777,226.146063285,2893,226.141,226.53747234,174.903928804,931.107205438,250.962,2893,1413.17969891,-227.442
2273.18231872,405.753733052,161.952,164.875,600.279481301,0.999847,82.6034522564,227.185,103.474940559,984.6660096,6.51607909859,226.758201698,2894,226.749,227.166780287,130.421586282,413.184293696,250.96,2894,948.493288253,-227.778
2167.04723213,247.523549945,161.984,164.683,571.449765715,0.999876,305.410533665,226.532,157.517101508,865.273846361,6.55621120795,226.081285679,2895,226.06,226.506121117,168.011494709,652.523857751,251.027,2895,923.549994901,-227.108
2679.79983327,551.99771005,162.012,155.02,676.228492081,0.999955,154.478963422,226.813,190.03327583,1258.47438352,6.3956706151,226.479570205,2896,226.471,226.790025511,176.030323456,706.476673472,251.071,2896,1102.81174743,-227.505
2602.70429842,412.653636616,161.99,150.14,576.473092622,0.99989,209.028763285,227.525,153.845382507,1353.82011877,6.3108783294,227.141317424,2897,227.134,227.493077975,178.768472215,701.324636422,251.147,2897,1016.26071259,-228.255
3048.17963643,186.974661031,162.026,161.714,685.551149224,0.999946,153.873417037,226.259,143.639820475,632.902823408,6.47876056499,225.789942805,2898,225.795,226.220870736,152.633793403,441.415503775,251.19,2898,802.632485533,-227.036
2568.93725028,367.605939795,162.051,169.238,788.993100082,0.999828,216.694446218,226.515,147.940585787,1102.22555564,6.46719187853,226.157484064,2899,226.138,226.508491743,149.400383946,706.576360508,251.272,2899,1047.30978605,-227.47
2654.12491442,604.706555621,162.044,159.489,686.770691995,0.999886,127.747472211,226.472,41.3605064721,1505.01667481,6.34840497818,226.204461489,2900,226.208,226.427767614,124.661448962,659.021115292,251.311,2900,791.522186442,-227.581
2187.7014326,643.401420336,162.07,169.652,502.313129174,0.999905,123.423842454,226.293,131.92105099,1522.33760823,6.42599586572,225.825434251,2901,225.825,226.275842466,169.868480147,613.350973659,251.358,2901,716.992553949,-227.213
2946.75104956,122.453458008,162.08,171.784,667.223796462,0.999894,485.132586214,225.987,154.076350576,770.704362655,6.41170590689,225.559874881,2902,225.541,225.958018464,172.79746869,654.404094383,251.408,2902,845.071363891,-226.905
2343.95695087,305.05840098,162.128,140.423,710.43590419,0.999915,442.834882998,226.174,176.262656089,1137.38018549,6.26346515391,225.744083991,2903,225.74,226.152728571,150.556795015,710.540690835,251.45,2903,898.40159118,-227.109
2878.61021384,272.998668943,162.128,141.475,721.886339235,0.999856,-7.77772298625,225.898,195.653674736,716.812105063,6.27380126095,225.525840868,2904,225.507,225.873895274,155.959391741,268.665729662,251.489,2904,1144.72379322,-226.888
2614.41067073,169.942487146,162.085,152.1,653.003113919,0.999901,323.991331251,226.291,104.095074138,756.374594421,6.39166318043,225.936393728,2905,225.951,226.25818559,144.235695517,513.560207625,251.503,2905,698.580722266,-227.337
2331.5301643,144.076433436,162.152,146.399,607.709170201,0.999902,131.89090407,226.488,131.34132729,588.993408139,6.29183977449,226.119242777,2906,226.096,226.4713511,174.167842816,246.624289789,251.534,2906,1199.707872,-227.5
2648.73547663,169.386530746,162.183,162.878,907.74177915,0.999897,109.758805554,226.478,112.176565935,533.890208315,6.38612121026,226.092719852,2907,226.089,226.468949417,142.02151722,247.434562696,251.596,2907,1062.63443645,-227.38
2802.92797418,233.334831629,162.117,162.057,824.095205073,0.999874,109.296910469,226.245,115.4943069,748.3223876,6.37204284547,225.777679506,2908,225.771,226.231616809,131.283800148,415.332777048,251.627,2908,812.4814595,-227.21
2589.54336954,278.101947071,162.134,155.563,742.760484124,0.999914,-6.83528645184,225.923,145.730885771,744.951514053,6.36276099447,225.559404594,2909,225.556,225.896632472,168.478797505,382.451408507,251.681,2909,1157.601921,-226.924
2505.3900258,229.928375053,162.129,174.618,729.847622524,0.999961,-7.10484438125,226.462,133.000423682,529.027372104,6.48932420082,226.060796942,2910,226.048,226.440464287,147.419345586,247.099740764,251.727,2910,933.366716561,-227.367
2337.42331638,439.712464305,162.164,152.649,593.741417922,0.999831,229.470744813,226.195,141.298247511,1339.88270378,6.37513369413,225.876832179,2911,225.869,226.184018522,152.260358446,586.719927375,251.771,2911,766.645777565,-227.129
3033.07089425,180.655229457,162.142,169.225,751.841600761,0.99992,-4.73062113703,226.225,153.101379923,510.999846347,6.43268372028,225.917118767,2912,225.922,226.214213228,158.971428079,232.246317748,251.797,2912,1008.18417677,-227.217
2832.39657581,300.11494898,162.105,166.199,668.580787108,0.999894,-0.303327284382,225.712,182.139966166,973.029414653,6.49090024864,225.359819435,2913,225.348,225.708672964,168.428659725,333.337883629,251.837,2913,1055.15974631,-226.753
2343.45184081,206.082678648,162.123,164.289,590.711405876,0.999894,81.1637690481,225.488,161.534369053,600.254184895,6.51872869163,225.135724172,2914,225.115,225.468638971,152.137316062,380.01380073,251.837,2914,807.614712675,-226.555
2789.61216381,165.975328494,162.086,169.708,750.329037859,0.999908,422.011165138,225.727,223.825016531,823.71527318,6.52521787322,225.310716021,2915,225.313,225.692616651,170.851365257,597.881705941,251.897,2915,1266.92017828,-226.731
2929.55071089,301.836243566,162.063,155.816,697.184061615,0.999904,0.681352920884,225.699,185.837463448,821.211460815,6.4037886539,225.355615164,2916,225.358,225.643625886,177.061850415,439.148687895,251.961,2916,1145.74026585,-226.756
2946.80350255,175.689100373,162.085,154.722,553.75826129,0.999904,-1.94444536821,225.452,157.737757823,620.495491945,6.35184195607,225.206266053,2917,225.193,225.45302854,163.153185586,245.300030529,251.992,2917,918.353904854,-226.628
1901.55727999,200.566375566,162.101,159.425,410.526577895,0.999949,291.396040309,226.313,146.640509294,722.056367098,6.34627891147,226.010722568,2918,225.989,226.306818572,167.73137838,478.25116462,252.047,2918,855.295452122,-227.482
2091.53100441,114.628672254,162.163,153.009,505.851347824,0.999965,150.541525224,226.443,152.367980084,443.715395827,6.29615616147,226.167079729,2919,226.194,226.393841457,144.489675179,284.277103515,252.064,2919,661.000060368,-227.68
2786.48561768,335.596025731,162.132,147.625,456.788519762,0.999931,-8.20273573708,226.439,247.725539069,916.972929063,6.33074008231,226.06058561,2920,226.025,226.42624936,193.981953325,400.714277348,252.17,2920,763.207297501,-227.505
2419.47929956,228.19516852,162.134,156.869,470.366858269,0.999942,-7.44373867203,225.787,523.926381542,770.804706763,6.37844037105,225.475481573,2921,225.464,225.765517831,204.902649882,204.89287987,252.183,2921,1127.23814666,-226.908
2315.8407156,207.0070015,162.127,166.43,381.002442058,0.99991,0.868438193989,226.084,386.113141163,576.953289799,6.38005882825,225.785231632,2922,225.784,226.06054277,201.296180045,287.319684724,252.206,2922,1060.14026612,-227.245
2946.24821904,212.384445227,162.23,145.713,584.646459915,0.999906,-11.1821933617,225.949,335.145123203,588.084685967,6.333602725,225.722931545,2923,225.717,225.925035332,199.073280963,221.0933165,252.212,2923,1141.3275457,-227.267
1399.85647303,155.247646728,162.246,173.961,347.019547326,0.999891,-10.6707627006,225.742,254.111769924,451.766494225,6.50003444321,225.478855065,2924,225.484,225.723687069,187.663927524,225.964962866,252.288,2924,690.975259183,-226.951
1933.32405447,189.64690749,162.255,150.657,520.095463885,0.999898,-10.6125966972,226.863,245.553974793,737.874760153,6.32831431947,226.551893347,2925,226.537,226.841363212,195.477260648,117.69656783,252.335,2925,874.543775769,-227.942
3536.79278123,208.828758114,162.284,154.209,432.028181907,0.999911,-11.4458887775,226.511,-9.98003705034,721.685302976,6.40157377104,226.133968716,2926,226.131,226.458862608,73.7276374206,165.132157723,252.416,2926,226.665452948,-227.409
1733.88490488,133.079619741,162.233,180.843,464.745640755,0.999857,-10.8947244628,225.886,159.603208677,357.337646567,6.6160108181,225.571452053,2927,225.569,225.869024102,200.415168855,153.034940232,252.448,2927,830.287816688,-226.688
1694.40304037,119.111239391,162.284,170.18,463.560013111,0.999948,-9.61372134392,225.742,148.420087152,447.374406989,6.59208131546,225.358477094,2928,225.354,225.727915984,176.057111456,112.689018216,252.511,2928,595.60567813,-226.73
2748.48647763,170.570251454,162.327,196.565,617.53193414,0.999856,-10.4841510183,225.493,153.927786618,581.449576535,6.75567221101,225.089220209,2929,225.085,225.466182731,185.24913761,159.035485705,252.611,2929,797.360380473,-226.481
2180.0686957,141.079859504,162.361,184.695,529.019789051,0.999915,-7.12089140027,225.095,143.380280948,495.032283187,6.65076388139,224.686131938,2930,224.708,225.057751365,164.915196639,113.055567003,252.665,2930,561.827711641,-226.085
3418.36564744,171.923075912,162.413,150.04,1076.53836312,0.999943,-0.363835679754,226.035,151.986581458,579.305389906,6.37883148603,225.738751018,2931,225.73,226.012217162,188.167903913,331.624906816,252.681,2931,1024.78697484,-227.035
2997.66879481,283.894505495,162.488,142.764,817.073351467,0.999936,5.89254567014,226.235,181.517601134,722.796846493,6.33946296237,225.887396304,2932,225.873,226.229107518,177.232039168,379.737478121,252.737,2932,1804.973034,-227.389
2743.29974108,185.365612453,162.478,151.849,690.232775378,0.99989,190.943711402,226.034,188.16562666,703.934248143,6.35671734019,225.58365048,2933,225.57,225.998883301,176.327871313,539.076649306,252.815,2933,1126.77351744,-227.16
2988.70064128,168.513743556,162.486,158.48,733.651837965,0.999876,13.329942696,226.341,137.712793884,603.841233818,6.29047148533,225.980848278,2934,225.986,226.290080278,167.264579312,240.976671857,252.874,2934,885.092192646,-227.491
2959.70394226,312.154383138,162.501,149.045,957.128844583,0.999871,145.283573489,226.381,134.348332118,1082.62643443,6.25268940731,226.127785584,2935,226.113,226.368000122,140.917607745,415.914354595,252.943,2935,769.604680819,-227.578
2878.12685239,166.137694743,162.591,173.867,877.727674596,0.999829,-2.51094425945,226.378,134.177460723,561.366069705,6.47628777901,225.930198134,2936,225.924,226.344546839,169.881704314,265.302373667,252.956,2936,991.866341601,-227.435
2527.70569336,268.862093765,162.603,171.857,771.760269498,0.99978,133.549014775,225.952,140.06544788,867.865257424,6.44685068483,225.595478516,2937,225.592,225.932545792,162.320523946,379.24816881,252.945,2937,792.979592006,-227.044
2748.11298868,289.441880337,162.619,162.032,897.039786076,0.999936,25.000442746,226.539,300.212599181,797.537939957,6.37410602912,226.230351591,2938,226.234,226.51995372,181.899569759,317.546196458,252.999,2938,1156.74435895,-227.686
3107.99953332,272.523260221,162.581,159.939,696.37187643,0.999873,-5.74665785771,225.571,145.380036684,931.517165909,6.38080156439,225.142765898,2939,225.135,225.52977883,172.990961775,328.981854852,253.002,2939,728.057013338,-226.659
3131.02514406,296.116083611,162.597,159.795,840.425416525,0.999912,-5.59345930253,226.289,133.327154753,726.938862035,6.34303827183,225.947343385,2940,225.951,226.243564582,164.79996803,350.951817069,253.061,2940,759.825399988,-227.458
2874.72525801,366.179892342,162.624,156.811,812.704821176,0.999834,-8.14867978185,226.152,296.609120846,1201.33288733,6.34409220985,225.821831452,2941,225.823,226.145957177,189.241471943,330.454538269,253.111,2941,1194.38788872,-227.283
2823.14247788,176.788910503,162.668,161.886,843.881022658,0.999867,-8.07853961556,227.027,132.071928326,456.471299095,6.28201750452,226.652140797,2942,226.632,226.999905191,169.170586076,220.274893472,253.158,2942,946.74054975,-228.252
2747.12461655,422.774692583,162.684,149.656,657.850645302,0.999889,-8.20736080042,226.708,219.970680759,1013.3766561,6.24286503795,226.323417232,2943,226.323,226.665987996,167.701303772,441.948810858,253.208,2943,663.621205207,-227.892
2292.3155738,185.970892065,162.71,165.495,622.847280469,0.999951,-8.43555246352,226.425,153.617499575,589.870070023,6.32724194479,226.006451931,2944,225.995,226.42085631,185.830362633,315.757285055,253.249,2944,798.227029777,-227.614
2830.86032314,146.668335313,162.692,136.569,688.522938346,0.999878,171.783799892,225.792,247.466061048,570.362222381,6.20701175389,225.661246565,2945,225.651,225.76205321,187.749254679,419.173450623,253.266,2945,795.6980221,-227.176
2684.65069336,75.4329931604,162.655,143.392,689.19241903,0.99989,-8.11980528869,226.652,156.865187968,261.9325572,6.23215218207,226.396627645,2946,226.396,226.643034125,187.152300539,161.538969477,253.319,2946,778.127798647,-227.894
2758.96956311,280.917215249,162.631,164.12,605.962751943,0.999949,-9.57453420033,226.814,235.174399247,867.086286104,6.36761123326,226.584230597,2947,226.577,226.783888656,199.553168797,393.335643462,253.407,2947,936.537238366,-228.168
2704.63017523,286.954186307,162.659,151.639,656.752931931,0.999861,221.151153501,227.62,224.961280868,1025.21340243,6.3364801051,227.149180563,2948,227.14,227.598303772,206.371950755,602.148542035,253.532,2948,1097.71340881,-228.71
2999.52770324,322.466599216,162.665,182.824,907.360453031,0.999929,-8.57636076908,226.815,134.390255241,953.028275765,6.57867965109,226.466851343,2949,226.45,226.797896947,186.005410524,395.104746561,253.58,2949,993.473652593,-228.076
2383.64532813,450.513696753,162.746,150.42,702.475018645,0.999897,-10.1216920672,226.719,186.327476646,1318.62777674,6.24244352733,226.540887157,2950,226.54,226.699795917,165.143946497,467.703878109,253.62,2950,725.377332097,-228.262
2628.4260962,210.585478583,162.77,165.98,787.982996776,0.9999,159.759788093,227.548,249.142056676,753.002103831,6.31456119439,227.162334358,2951,227.154,227.536118328,196.777171824,488.401351973,253.677,2951,1376.60300306,-228.79
2779.06477542,416.285032702,162.844,157.28,979.088193142,0.999911,-5.6849119288,226.676,254.181714439,1202.11745624,6.37526065163,226.320651582,2952,226.309,226.67049675,190.289207484,393.995449302,253.721,2952,1545.38451306,-228.046
2670.91516468,283.307470722,162.822,153.452,661.596727094,0.999904,2.6957114211,227.804,130.001757855,771.289069697,6.21834963031,227.568746575,2953,227.556,227.791298839,180.346018793,398.086301004,253.785,2953,875.111993818,-229.146
3111.59528167,755.035208135,162.85,156.382,912.017369798,0.999945,-5.53649761036,227.384,169.483959466,1948.88633795,6.29275389131,227.269074441,2954,227.255,227.374600122,186.832100202,668.632539973,253.857,2954,1647.59659983,-228.826
2547.14282827,229.929677918,162.86,155.527,609.748045787,0.999939,0.78852899124,228.389,237.594127044,608.723029662,6.23952056511,228.074114408,2955,228.082,228.362029801,216.060239925,410.063688015,253.885,2955,1277.31375601,-229.646
2833.45263724,232.108796917,162.85,164.698,772.643822896,0.999862,-9.15953106396,228.123,138.278419629,758.995549748,6.3545647866,227.842670975,2956,227.826,228.116754607,178.342377622,231.042787215,253.971,2956,995.817443766,-229.402
3006.88906516,220.541006355,162.839,157.053,737.645891653,0.999881,-5.18052203949,227.291,227.749902676,656.209549392,6.3254580074,226.926103763,2957,226.919,227.269151504,190.766441769,224.840874484,254.04,2957,1775.68455153,-228.459
2911.65925072,445.243185201,162.845,155.919,782.936564247,0.99996,-4.70882754921,228.04,182.988047474,1090.64191085,6.38044330388,227.596081294,2958,227.597,228.012127674,209.661519389,440.5429762,254.08,2958,1312.28432336,-229.155
3181.50888016,246.18956015,162.885,164.395,668.242105682,0.99984,-7.3862157533,228.115,135.140111856,686.616942273,6.38843609572,227.672136387,2959,227.674,228.091958747,213.783703399,282.229948521,254.176,2959,1106.1397435,-229.249
2392.73212476,376.709100546,162.93,162.204,488.416078983,0.999921,-8.38928774731,227.795,283.372991436,1261.58764351,6.36810138236,227.399258583,2960,227.382,227.786555609,211.611927357,312.908714778,254.234,2960,828.442911728,-228.977
2040.80968065,273.678321109,163.003,149.477,446.52761457,0.999982,-7.59002486321,228.163,156.204562792,788.504166852,6.28349445473,227.861595278,2961,227.846,228.154364498,200.856112735,301.883264874,254.296,2961,694.500811495,-229.351
2432.14653608,268.524261706,163.015,178.066,635.725701577,0.999929,144.355400298,228.364,147.922316226,932.284653214,6.50049125697,228.125635139,2962,228.139,228.319695814,179.955415229,455.18675108,254.365,2962,1121.18452636,-229.709
3322.17350849,168.911167563,163.005,175.108,873.32789124,0.999912,274.279251734,227.97,419.614248349,699.716203946,6.49636294259,227.628094563,2963,227.63,227.927397888,220.94203219,426.164861217,254.461,2963,1496.91863106,-229.128
2971.05764073,354.057608235,163.083,160.541,900.331163886,0.999957,-4.86507108525,228.575,262.533750954,1229.39321691,6.36656192675,228.261528403,2964,228.253,228.557964052,205.478535823,436.875964551,254.502,2964,1308.34173239,-229.862
3023.12687224,700.923263747,163.158,154.695,800.321386917,0.999916,-2.54307810194,228.162,66.9174766151,1441.25258348,6.27150250009,227.931968314,2965,227.912,228.131888713,168.193606739,701.065649996,254.561,2965,1118.94843152,-229.513
2848.06323915,216.474539914,163.141,176.361,700.788563169,0.999954,52.6846514684,228.77,170.919440604,770.343105177,6.41978398393,228.512956461,2966,228.509,228.732059408,186.784753162,289.327978848,254.651,2966,779.535938771,-230.109
2910.8108309,337.002212236,163.194,173.076,982.317585359,0.99993,1.48257202568,228.686,180.324252689,999.420127869,6.43147973131,228.388809967,2967,228.39,228.661993694,194.114045075,286.792989402,254.73,2967,1415.00328336,-230.145
2802.26372123,239.031661649,163.279,145.209,836.405937952,0.999916,144.175003533,228.789,158.243730049,760.635291423,6.27803614337,228.666420548,2968,228.653,228.769722666,175.68585193,449.594633698,254.798,2968,939.703214295,-230.279
3042.48417356,281.850505347,163.283,162.025,1006.99245428,0.999841,90.1462708085,229.181,158.214837136,975.998263447,6.30220738079,228.94880865,2969,228.94,229.148946618,202.022969163,407.908323792,254.854,2969,1608.72574377,-230.603
2641.87282623,163.483940983,163.277,178.898,712.572381529,0.999861,-2.04445624271,229.248,194.321855751,382.54531746,6.42845599874,228.922044699,2970,228.903,229.210267148,222.098698882,227.667087583,254.956,2970,1500.87645319,-230.562
3037.72043855,202.368079047,163.29,171.771,801.488968476,0.999913,324.185956254,228.979,145.37263693,886.666365154,6.44105111225,228.766716718,2971,228.772,228.969996964,196.142844935,581.415233045,255.0,2971,1460.46289328,-230.474
3083.57834053,225.931406715,163.385,134.035,1070.45036788,0.999933,-8.83200088461,229.62,131.974943575,644.83880763,6.207987538,229.453343835,2972,229.434,229.588998342,194.702976867,262.811159451,254.99,2972,1565.63132687,-231.168
3033.36156489,294.175441401,163.396,166.764,787.002498038,0.999869,-4.06740751883,229.078,362.024851377,854.57929757,6.38888975103,228.805134681,2973,228.811,229.064492132,207.583949298,331.076106538,255.055,2973,1622.2258433,-230.479
3395.29371215,133.10503617,163.378,143.544,834.153357692,0.999928,-9.45409279912,229.157,114.778926083,399.039475487,6.31884405577,228.91513797,2974,228.896,229.145604314,156.129759634,132.60395694,255.071,2974,646.513994058,-230.619
3383.20129932,452.581403102,163.425,159.884,723.736159372,0.999926,-7.97560751183,230.21,118.900009148,1222.419377,6.33571445222,229.874780934,2975,229.872,230.195479442,133.241579962,451.008434151,255.105,2975,452.621432862,-231.534
3075.14403008,256.433113718,163.44,167.251,965.666396067,0.999928,201.453907144,228.93,141.441350858,949.583156193,6.39367623673,228.712888207,2976,228.708,228.903364732,191.870781651,468.900309704,255.155,2976,1168.07152158,-230.351
3191.04944246,260.753854921,163.49,185.931,995.767201576,0.999904,312.155776345,229.49,171.452167307,911.398608543,6.49763220505,229.364251845,2977,229.363,229.485903177,193.780367081,594.154707978,255.248,2977,1140.88722515,-230.882
2830.62595575,396.577720006,163.484,142.841,794.154071858,0.999929,126.54673601,230.039,349.337330871,1234.84014748,6.2310755341,229.821657463,2978,229.819,230.021936711,220.411435022,465.977558208,255.259,2978,1691.96715621,-231.371
2556.09320387,197.774282254,163.53,154.7,672.842432104,0.999797,-6.71964294393,229.89,294.858062049,612.624984315,6.26429212066,229.650795556,2979,229.642,229.878411813,205.462099421,169.757478309,255.305,2979,1148.48119365,-231.206
3520.81123209,309.729738359,163.54,186.858,941.811997123,0.99989,28.7022343026,229.295,174.130286393,871.50300914,6.49653294016,229.084844455,2980,229.077,229.274981835,202.81921342,460.508142327,255.336,2980,1147.38294575,-230.646
3303.58998011,267.124395876,163.546,174.147,888.283082501,0.999871,-11.3094635402,229.11,96.7729411424,841.619331954,6.38308065424,228.805453054,2981,228.802,229.067112514,165.684208496,277.942928281,255.366,2981,792.278646026,-230.372
3426.41177772,242.789280552,163.59,154.873,1020.12500229,0.999973,416.843985247,230.106,209.226073569,1018.01327387,6.32846430251,229.81647723,2982,229.808,230.112217701,230.244381213,606.301864899,255.43,2982,1724.21874848,-231.372
3082.45697105,222.142090148,163.572,178.591,962.425687481,0.999878,189.836435648,229.71,160.971368315,784.434052611,6.4809090126,229.539523004,2983,229.535,229.679174113,200.044068156,435.3976217,255.517,2983,1210.77597161,-231.086
3160.33835346,231.315155816,163.565,146.415,971.208686819,0.999891,260.161410517,229.616,150.363394197,890.614485829,6.23255859148,229.383116451,2984,229.38,229.584360673,189.748252241,560.974099937,255.536,2984,986.275939502,-230.958
3468.08547509,140.488933902,163.536,146.848,811.017560938,0.99995,162.01998788,229.061,141.286251365,625.01484657,6.33025601176,228.849781542,2985,228.846,229.041660071,199.157100485,411.51685397,255.614,2985,957.952098717,-230.434
2246.90581259,192.256555659,163.553,173.816,556.586114937,0.999916,-6.95423809298,229.627,136.014352015,538.563750013,6.47493421404,229.43552931,2986,229.414,229.60387036,187.679221033,225.788880306,255.669,2986,749.859346299,-231.066
3054.92678718,245.843881971,163.646,156.619,956.5134034,0.999906,171.707154172,229.621,184.464638542,834.492619218,6.29744298359,229.391658035,2987,229.39,229.573332408,209.855501793,514.316374139,255.696,2987,1441.68331979,-231.016
3526.5643246,353.972641774,163.66,166.318,720.48919511,0.99988,-10.0982189141,229.811,124.420811383,1069.44550655,6.3354447548,229.500777008,2988,229.5,229.798599814,132.690787541,243.638666051,255.754,2988,478.77106356,-231.223
2798.20297083,307.157612265,163.739,149.669,851.602832519,0.999833,300.578357218,230.099,154.331811604,1011.22652175,6.30916762448,229.916908325,2989,229.917,230.056001225,187.608197115,727.231476861,255.836,2989,992.649602023,-231.598
3131.76180319,479.152520577,163.69,156.527,858.826720054,0.999963,-8.93419418057,229.826,143.332578284,1391.59206717,6.38722626206,229.561825729,2990,229.557,229.802568835,179.943469023,391.552342801,255.811,2990,923.127088714,-231.338
2851.59500059,186.072054832,163.751,165.614,852.173595607,0.999887,-5.93182409126,229.87,139.649342945,621.140568647,6.41429878784,229.681721794,2991,229.66,229.870654413,182.928223605,319.019355,255.858,2991,1098.13606519,-231.295
2807.81198217,730.627943404,163.729,161.671,683.163016946,0.999891,-8.86680984472,230.392,142.575973303,1602.19319092,6.44958768001,230.14805694,2992,230.147,230.341767788,178.640431448,571.683779621,255.925,2992,793.200147938,-231.819
2567.80395371,359.717445496,163.696,181.259,675.396542273,0.999973,-8.50977168748,229.614,256.675638155,1060.30907949,6.4791855679,229.418969471,2993,229.424,229.574641263,187.214968199,359.281077335,255.965,2993,899.421833313,-231.075
3081.45532363,874.545977007,163.722,146.433,870.450971761,0.999905,-7.98811685025,230.227,369.247165061,2185.63800601,6.30967369368,230.063667505,2994,230.05,230.201922384,192.946864262,718.955480358,255.975,2994,1230.02575066,-231.701
2917.28256999,456.333965348,163.701,151.687,841.715248283,0.999897,39.1322986075,229.601,158.669067859,1322.15605267,6.41784926879,229.400362603,2995,229.397,229.569522727,178.319163148,631.094331078,256.019,2995,914.176769754,-231.091
3078.21566961,302.468515836,163.747,161.113,978.826519976,0.99991,-1.90813159343,229.902,145.474336846,772.377133285,6.42377677376,229.777495521,2996,229.765,229.891426358,190.178622714,368.546240688,256.098,2996,1199.70173689,-231.414
3095.57947958,505.437202066,163.769,171.599,946.289851595,0.99985,-10.0204110763,230.809,147.308291036,1332.44984437,6.5168704999,230.593141519,2997,230.588,230.795496837,181.025097013,336.836694566,256.144,2997,1271.62529519,-232.174
2934.42780099,247.524267332,163.788,169.426,1142.21671546,0.999923,-10.6553543364,230.684,186.358985797,739.904630547,6.57080525791,230.510205293,2998,230.497,230.668300358,172.930440975,191.062933138,256.172,2998,1691.3588224,-232.124
2926.56579133,277.94045554,163.848,170.526,881.786267926,0.999928,-10.6844586824,230.663,202.912243497,1015.44715587,6.530429239,230.451531894,2999,230.461,230.610192714,171.162269679,162.157096277,256.254,2999,1379.93746561,-232.131
2882.88143121,472.644179326,163.831,182.95,763.325613946,0.999916,-11.4134560362,230.621,373.046991978,1174.82120913,6.70763160045,230.28694714,3000,230.263,230.622156784,183.577602975,229.557270343,256.294,3000,1954.76060014,-231.961
3137.50687071,617.33686952,163.787,167.464,829.854134379,0.999925,-10.5309983058,231.583,132.480519757,1624.36724455,6.56978136934,231.287001055,3001,231.296,231.554201103,187.952900607,531.030670676,256.367,3001,829.407615987,-233.068
2693.13596702,532.487129286,163.891,155.453,743.548476943,0.999904,-7.94972743792,231.561,291.318594703,1468.77451705,6.45181647899,231.319655454,3002,231.307,231.540324583,193.086946041,329.412652286,256.417,3002,1426.63156592,-233.102
3000.99099817,114.579184837,163.87,175.026,703.990309653,0.999901,-8.59167953776,231.29,361.202637461,370.230796656,6.59496079065,231.088119071,3003,231.084,231.270718605,210.156393575,189.313687544,256.464,3003,1618.12570183,-232.845
2912.37287042,416.894333104,163.864,173.911,798.776383548,0.999911,-9.36404428272,232.806,392.338365429,1276.69903334,6.55933494881,232.680406751,3004,232.655,232.802179493,212.36855905,391.163297064,256.517,3004,1342.41720117,-234.351
2874.18727474,292.630218969,163.915,190.021,871.136818238,0.99989,-10.8252345265,231.796,239.107441351,902.036240375,6.73292904958,231.564981484,3005,231.556,231.784628217,179.126245223,252.485703253,256.551,3005,1185.32285446,-233.048
3068.55276686,219.417679127,163.905,192.499,701.162550394,0.999902,-9.7154066971,232.106,614.891676138,656.942464579,6.68163895131,231.922005785,3006,231.912,232.07375871,213.280096884,154.690540283,256.602,3006,1480.36072376,-233.451
3025.61394479,213.673621188,163.956,178.49,838.26724819,0.999875,-9.01476465168,231.896,202.085325061,585.579967892,6.57177148652,231.751118908,3007,231.742,231.853432219,189.428069458,141.089594083,256.651,3007,1524.1403169,-233.324
2814.26605039,247.707545595,163.914,189.214,700.468686561,0.999914,-10.0211310803,232.372,211.306343004,754.857017047,6.68748246295,232.199350406,3008,232.19,232.341113909,171.348563722,203.199289344,256.693,3008,855.256524815,-233.774
1770.19869025,281.919632499,163.929,170.62,357.542902761,0.999959,-7.78646454385,232.614,387.851609468,815.786749353,6.53875103411,232.33514436,3009,232.323,232.59417826,226.031118793,236.113726282,256.696,3009,1114.62321381,-233.917
2939.96733053,249.208037823,164.019,170.655,988.928992752,0.999931,-9.30110237823,232.283,197.55687849,637.244814398,6.62492033465,232.171337421,3010,232.166,232.24691185,168.883765051,206.333212099,256.734,3010,1048.73348063,-233.802
3075.67244943,226.102796286,164.027,148.011,656.694109896,0.999878,-9.07732771179,233.151,254.11943987,523.311069805,6.38425249826,233.007525747,3011,232.995,233.128219359,178.602696906,160.619797661,256.82,3011,1406.16604986,-234.708
2595.91423182,656.056838169,164.055,165.43,687.887369845,0.99993,-6.81265732444,233.263,306.065286135,1890.47812276,6.53011060738,233.082653311,3012,233.07,233.240609097,170.24723494,522.069547534,256.856,3012,1383.1263581,-234.708
2801.44793728,668.904370542,164.033,180.126,705.381045896,0.999951,125.452310251,231.943,613.306346462,1744.22666081,6.66548311357,231.749346544,3013,231.755,231.885114376,185.750615289,861.714054719,256.908,3013,1670.31831099,-233.473
