AverageEsReturn,Iteration,Epoch,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,AverageReturn,AverageQLoss,MinReturn,AverageAbsQYDiff,AverageAbsQ,QFunRegParamNorm,PolicyRegParamNorm,AverageAbsY,StdEsReturn,AverageAction,StdReturn,AverageY,MinEsReturn,AverageQ,MaxEsReturn
3370.87017248,3808,3808,-503.296,434.803077848,6314.37890433,5538.50767306,280.211,1457.57962406,3.70252247712,502.69,497.966,242.141,502.701766605,0.0,0.999963,1368.91506887,501.113781291,3370.87017248,501.1,3370.87017248
3606.75689652,3809,3809,-503.342,457.536613028,6358.3095432,5133.82275455,270.798,1273.28742165,3.66721233667,502.902,498.012,242.209,502.907449471,0.0,0.99995,1814.07369583,501.348158987,3606.75689652,501.344,3606.75689652
3599.36173362,3810,3810,-503.994,446.190716354,5917.43606809,5724.61041728,286.353,5218.23274672,3.65641073117,503.471,498.124,242.249,503.478567856,0.0,0.99997,183.039456101,502.017246749,3599.36173362,502.012,3599.36173362
3574.04697384,3811,3811,-504.303,439.866646715,5667.24461988,5514.59504735,269.432,5363.53540625,3.63778501526,503.729,498.207,242.2,503.729806131,0.0,0.999929,89.0530373913,502.297226241,3574.04697384,502.296,3574.04697384
3361.46988017,3812,3812,-503.376,426.649630106,5474.02419005,5369.99389719,235.099,5288.75542869,3.45615088816,502.993,498.276,242.277,503.004516471,0.0,0.999951,64.8209580196,501.448503341,3361.46988017,501.44,3361.46988017
3440.17606552,3813,3813,-503.488,489.835235637,6730.19138207,5172.14295612,329.314,1603.08186143,3.82370302685,503.047,498.344,242.361,503.05365551,0.0,0.999964,1782.00939177,501.514992281,3440.17606552,501.51,3440.17606552
3682.15958061,3814,3814,-503.658,447.142100542,5986.20213943,5846.35654424,283.248,5500.77430143,3.62018256473,503.247,498.382,242.302,503.252174199,0.0,0.999943,140.450003,501.679674001,3682.15958061,501.675,3682.15958061
3738.70926577,3815,3815,-502.898,462.19284998,6210.1649431,4217.74078437,279.804,531.159499038,3.61293761206,502.62,498.494,242.273,502.61654294,0.0,0.999955,1898.85872335,500.99222536,3738.70926577,500.994,3738.70926577
3449.24166711,3816,3816,-503.441,454.78993453,6431.73521553,5492.65458458,279.063,2097.62041578,3.54420013772,503.024,498.539,242.295,503.044571052,0.0,0.999965,1404.9503291,501.471106493,3449.24166711,501.453,3449.24166711
3666.95979937,3817,3817,-503.72,462.335924289,6303.53415465,4849.28611866,299.013,321.552299374,3.7493682608,503.177,498.661,242.394,503.189742135,0.0,0.99993,2001.00573273,501.711343691,3666.95979937,501.699,3666.95979937
3545.04477594,3818,3818,-503.351,406.642566944,5628.85353726,4263.16250288,248.134,-45.1259421391,3.44463084462,502.854,498.732,242.52,502.857161125,0.0,0.999946,1954.88287755,501.273453787,3545.04477594,501.27,3545.04477594
3648.30573544,3819,3819,-503.962,406.169089332,5391.28402768,4179.27489119,224.807,191.334596228,3.45278103101,503.376,498.821,242.494,503.373054627,0.0,0.999952,1501.98401395,501.874492636,3648.30573544,501.876,3648.30573544
3923.12659504,3820,3820,-504.093,386.885334504,5701.03554208,3561.18627375,322.681,442.319438645,3.84425367776,503.403,498.939,242.512,503.413315721,0.0,0.999948,2207.44913448,501.94143594,3923.12659504,501.93,3923.12659504
3653.8265159,3821,3821,-505.156,395.440826741,5980.07167515,3207.95591888,261.3,-159.435665064,3.64736934462,504.335,499.025,242.453,504.334623665,0.0,0.999975,2303.59033153,502.966914448,3653.8265159,502.975,3653.8265159
2597.00463086,3822,3822,-504.543,446.669132798,5993.393757,5111.8889277,292.681,2332.09264042,3.78522265574,503.802,499.132,242.459,503.814780115,0.0,0.999967,1235.63113884,502.370352114,2597.00463086,502.354,2597.00463086
3758.33212541,3823,3823,-504.553,471.064873571,6260.76271171,5366.59027057,248.43,2513.67316565,3.53803558827,503.921,499.217,242.402,503.932930644,0.0,0.999931,1333.61702376,502.479385593,3758.33212541,502.467,3758.33212541
3353.53559802,3824,3824,-504.999,423.142088952,6124.88878737,2711.6181169,317.522,343.323990938,3.86368621886,504.326,499.299,242.489,504.338638052,0.0,0.999964,2172.22532866,502.960449752,3353.53559802,502.949,3353.53559802
3776.11274422,3825,3825,-504.477,470.08824876,6311.22303098,4436.49721893,266.481,1521.2671278,3.65944875939,503.92,499.378,242.51,503.916830538,0.0,0.999951,1786.78038974,502.465819593,3776.11274422,502.47,3776.11274422
3685.944513,3826,3826,-505.141,425.605758184,6105.08715993,3595.96612611,271.791,386.65104569,3.60779865522,504.439,499.465,242.549,504.441196632,0.0,0.99995,2214.31880694,503.074216149,3685.944513,503.068,3685.944513
3415.55036469,3827,3827,-504.373,406.615542566,5576.21561396,3921.15111017,318.161,821.585934983,3.81171655882,503.862,499.567,242.579,503.869642316,0.0,0.999955,1906.1939982,502.422988658,3415.55036469,502.417,3415.55036469
3866.02089193,3828,3828,-504.675,471.707940125,6404.33735105,4965.69862497,235.052,369.362141319,3.50896198783,504.123,499.648,242.542,504.126540468,0.0,0.99996,1901.45480659,502.691275355,3866.02089193,502.688,3866.02089193
3436.94544711,3829,3829,-504.734,456.310268325,6157.60580869,5913.92379629,230.164,5743.26621196,3.4814850458,504.091,499.703,242.569,504.093891363,0.0,0.999893,119.91116265,502.663133584,3436.94544711,502.66,3436.94544711
3574.23147666,3830,3830,-504.903,477.74999688,6617.45004014,6278.64443573,278.91,6086.97142763,3.65379586325,504.287,499.8,242.516,504.286538537,0.0,0.999982,154.608242708,502.853927796,3574.23147666,502.856,3574.23147666
3703.00042905,3831,3831,-505.434,469.169336774,6276.374926,5765.01664985,308.571,3724.76583649,3.69694864074,504.706,499.881,242.524,504.718330072,0.0,0.999952,692.730160388,503.362838416,3703.00042905,503.349,3703.00042905
3668.48336451,3832,3832,-505.197,456.206491948,6559.68078883,5208.87755633,374.317,-223.075101394,3.95591670008,504.578,500.026,242.591,504.575772389,0.0,0.99994,1947.55518907,503.223663956,3668.48336451,503.227,3668.48336451
3530.26458039,3833,3833,-505.412,460.098967578,6381.9539396,5658.24034315,272.933,3667.62103111,3.68050132693,504.754,500.088,242.61,504.766930646,0.0,0.999991,830.295798779,503.441757319,3530.26458039,503.429,3530.26458039
3569.37456593,3834,3834,-505.007,404.432179952,6012.14296135,4994.53403243,284.901,-275.328141601,3.68339492232,504.455,500.175,242.692,504.464285719,0.0,0.99996,1820.96235949,503.112507849,3569.37456593,503.104,3569.37456593
3151.14319839,3835,3835,-504.601,475.503448301,6488.50542227,5948.42258641,252.518,4314.36580557,3.60129377436,504.035,500.227,242.754,504.030957023,0.0,0.99998,592.15170454,502.646826528,3151.14319839,502.655,3151.14319839
3482.75602354,3836,3836,-504.617,452.778673786,5963.42566157,5221.80885522,255.81,3013.13134418,3.60569780613,503.96,500.319,242.726,503.968387778,0.0,0.999941,1060.35242184,502.564926124,3482.75602354,502.56,3482.75602354
3800.5677331,3837,3837,-504.826,439.515178057,6044.44278644,5072.98736487,327.693,304.942818258,3.83172090647,504.109,500.449,242.838,504.111454661,0.0,0.999946,1732.0703917,502.726175016,3800.5677331,502.723,3800.5677331
3449.08917275,3838,3838,-505.076,414.689181039,5337.92546903,4986.91799317,269.69,3263.5782704,3.5635641404,504.534,500.546,242.855,504.550534434,0.0,0.999936,580.325065712,503.169826656,3449.08917275,503.154,3449.08917275
2262.67203453,3839,3839,-504.681,453.843035719,6321.1008524,5800.70181551,317.015,4074.49114339,3.73611452886,504.096,500.652,242.937,504.097727991,0.0,0.999962,591.05124949,502.682261477,2262.67203453,502.685,2262.67203453
3460.63489911,3840,3840,-504.41,448.318694492,5990.7533353,5461.02744398,244.494,4476.45646663,3.42377997462,503.936,500.733,242.967,503.949063237,0.0,0.999942,420.679862651,502.474381918,3460.63489911,502.462,3460.63489911
3671.73623964,3841,3841,-504.594,473.007096863,6460.79368248,5535.77134941,325.226,2439.8043135,3.87929842407,503.977,500.904,242.98,503.984744872,0.0,0.999938,1066.13947755,502.558876687,3671.73623964,502.552,3671.73623964
3716.60382394,3842,3842,-505.179,398.870922999,5759.41066663,3975.90171126,227.815,156.310900826,3.48346184265,504.424,500.96,243.033,504.428665564,0.0,0.999956,2419.68296539,503.050904983,3716.60382394,503.049,3716.60382394
3815.7101034,3843,3843,-504.845,384.306156052,5716.99569844,4975.84900738,272.005,2558.36690817,3.61109781693,504.174,501.072,243.072,504.180045527,0.0,0.99997,849.672111729,502.810218683,3815.7101034,502.806,3815.7101034
3462.66215637,3844,3844,-505.239,456.323476512,6493.86108369,5575.13431609,276.732,932.940170262,3.63141187725,504.542,501.175,243.102,504.545938804,0.0,0.999956,1575.30396577,503.25685492,3462.66215637,503.253,3462.66215637
3729.01551226,3845,3845,-504.842,424.28096274,6486.54427271,4876.78280142,256.755,97.3116459849,3.54562840363,504.084,501.238,243.12,504.090488331,0.0,0.999971,2377.13883978,502.752901639,3729.01551226,502.746,3729.01551226
3477.82795035,3846,3846,-505.229,459.598558847,6029.63192936,5803.59084431,258.065,5264.0052875,3.53768497366,504.489,501.279,243.109,504.493691206,0.0,0.999917,209.822702651,503.142132564,3477.82795035,503.137,3477.82795035
3707.72995785,3847,3847,-505.239,417.524491978,5579.66875256,4923.41071051,244.599,1718.06362795,3.49094127404,504.596,501.347,243.084,504.59497869,0.0,0.999954,1079.7230805,503.255013131,3707.72995785,503.259,3707.72995785
3604.31873221,3848,3848,-505.352,412.408361288,5330.20197856,5160.9944182,277.843,5036.64251001,3.69962166688,504.712,501.425,243.056,504.726701419,0.0,0.999977,104.332314817,503.405774567,3604.31873221,503.392,3604.31873221
3745.12582302,3849,3849,-505.523,365.581168393,4715.56637947,4568.44107268,281.586,4457.83519803,3.69971999847,504.849,501.502,243.042,504.858590561,0.0,0.99998,72.8362652548,503.535789476,3745.12582302,503.529,3745.12582302
3474.25180501,3850,3850,-504.954,406.787747038,5362.85327442,5092.52086131,287.407,4905.17440041,3.71052714891,504.43,501.587,243.117,504.419487628,0.0,0.999937,118.543199406,503.064661816,3474.25180501,503.076,3474.25180501
3464.64869698,3851,3851,-504.412,437.71994899,5934.82788294,5656.66877188,325.193,5411.69278843,3.8124786763,503.772,501.71,243.153,503.786883226,0.0,0.999955,166.556525193,502.3726597,3464.64869698,502.357,3464.64869698
3659.32818738,3852,3852,-505.3,466.818875313,6315.18204967,5887.52411832,298.232,4439.33698926,3.65591880031,504.588,501.829,243.174,504.587365036,0.0,0.999913,519.438721383,503.287944582,3659.32818738,503.287,3659.32818738
3477.55580137,3853,3853,-504.736,444.251492825,5797.36954362,5661.74525466,347.435,5524.11860738,3.87037443485,504.018,501.921,243.094,504.029335781,0.0,0.99997,93.4375031897,502.684809758,3477.55580137,502.674,3477.55580137
3589.86269053,3854,3854,-505.027,445.932846449,5869.51545472,5590.46079022,312.447,5424.1288533,3.7170736735,504.412,501.977,243.214,504.41859563,0.0,0.999953,129.356711185,503.106588193,3589.86269053,503.105,3589.86269053
3702.21863364,3855,3855,-504.868,450.304685205,6152.61039364,5826.52090202,239.908,5413.44197293,3.45366995288,504.208,502.054,243.226,504.221468661,0.0,0.999962,282.230578939,502.87226981,3702.21863364,502.859,3702.21863364
3762.93793661,3856,3856,-505.177,433.23714708,5867.40559952,5630.40242501,234.685,5388.93741685,3.46929059118,504.479,502.127,243.282,504.483522054,0.0,0.999934,132.3726045,503.122514302,3762.93793661,503.117,3762.93793661
3825.65742215,3857,3857,-505.141,431.474187466,5712.18924435,5129.15205302,241.784,3915.13260524,3.48452637699,504.466,502.19,243.341,504.468081502,0.0,0.999923,442.608854661,503.095537226,3825.65742215,503.092,3825.65742215
3932.5969,3858,3858,-504.921,437.535565289,6273.29793852,4444.3826655,314.043,50.4174920996,3.71919613027,504.172,502.27,243.459,504.178621107,0.0,0.999958,1915.30020664,502.767068928,3932.5969,502.764,3932.5969
3568.34065314,3859,3859,-504.871,414.237025801,6147.53883699,4813.43340107,261.569,2686.61533809,3.52602656115,504.195,502.344,243.437,504.198677249,0.0,0.999948,1019.06700181,502.776877205,3568.34065314,502.774,3568.34065314
3802.20221262,3860,3860,-505.822,460.996470515,6080.61009398,3851.84180618,292.108,1103.73615255,3.63509203529,504.95,502.41,243.433,504.95622116,0.0,0.999982,1960.90491119,503.614068967,3802.20221262,503.609,3802.20221262
3934.49016052,3861,3861,-505.892,280.471849747,4163.13775209,2360.14098821,235.705,-225.697628861,3.53120581619,504.952,502.48,243.49,504.956299904,0.0,0.999939,1381.72312811,503.564614655,3934.49016052,503.557,3934.49016052
1790.81362728,3862,3862,-506.269,406.372159483,6477.49381454,3801.6950743,277.572,-562.703113807,3.62733392789,505.36,502.599,243.443,505.356528459,0.0,0.999982,2767.32786942,503.956041739,1790.81362728,503.957,1790.81362728
3117.29536453,3863,3863,-506.912,353.885775377,5491.44191212,2658.52651203,306.882,-79.3089785148,3.75809515195,505.9,502.689,243.521,505.898863802,0.0,0.99998,1741.58499441,504.540530306,3117.29536453,504.539,3117.29536453
4023.50898334,3864,3864,-506.615,293.747433737,4399.060504,1708.55233168,323.518,-214.983159305,3.90253525528,505.782,502.803,243.564,505.802289196,0.0,0.999975,1585.65702207,504.399064978,4023.50898334,504.381,4023.50898334
719.127120524,3865,3865,-506.51,348.711842177,4952.41016036,3302.59904807,228.751,561.251998542,3.44228877367,505.751,502.876,243.585,505.755773289,0.0,0.999986,1542.05611999,504.26092447,719.127120524,504.257,719.127120524
3620.65253471,3866,3866,-506.418,414.134964872,6168.87711608,4315.03345735,253.708,248.572985812,3.64301351244,505.778,502.905,243.555,505.785379723,0.0,0.999962,2027.99878874,504.220466909,3620.65253471,504.213,3620.65253471
3933.22619816,3867,3867,-506.553,369.637007002,5082.67559122,3664.83563466,254.458,1781.60542565,3.64266476475,505.828,502.989,243.605,505.8374306,0.0,0.999927,1086.47870081,504.259251151,3933.22619816,504.25,3933.22619816
3562.58753179,3868,3868,-508.035,418.506079862,5995.26631225,3742.52266561,221.454,-191.71108987,3.50061452077,507.193,503.078,243.562,507.202610586,0.0,0.99998,2556.25299366,505.698384331,3562.58753179,505.689,3562.58753179
3658.03068231,3869,3869,-508.03,457.586281115,6092.93151525,5938.84912231,281.448,5517.07364175,3.73040563584,507.219,503.183,243.431,507.222781026,0.0,0.999925,166.375498278,505.657289765,3658.03068231,505.655,3658.03068231
3748.65326108,3870,3870,-508.509,447.110266387,6102.17056089,5278.72428732,231.019,2265.91668706,3.5143770182,507.757,503.266,243.446,507.752644135,0.0,0.999949,1265.87220034,506.199051294,3748.65326108,506.209,3748.65326108
3673.61074761,3871,3871,-508.689,352.447250053,5110.67672857,3725.55187841,248.622,-419.372614763,3.54213322616,507.875,503.284,243.469,507.879627124,0.0,0.999961,1907.75514778,506.269379372,3673.61074761,506.263,3673.61074761
3335.13034822,3872,3872,-509.528,435.058642588,5949.8533018,5367.86627405,247.729,3495.07688257,3.56650567889,508.74,503.334,243.379,508.751812472,0.0,0.999953,657.489365662,507.200174428,3335.13034822,507.187,3335.13034822
3829.01049036,3873,3873,-509.266,464.454890814,6035.17034029,5226.52251589,328.619,2573.27739308,3.88159024523,508.562,503.383,243.385,508.57455651,0.0,0.999958,1201.34540553,506.991028018,3829.01049036,506.981,3829.01049036
3590.0333718,3874,3874,-509.058,468.943071146,6040.47147966,5893.92000363,288.611,5598.16291075,3.75212827887,508.509,503.462,243.39,508.515417354,0.0,0.999924,149.394129837,506.911939004,3590.0333718,506.906,3590.0333718
1069.0778659,3875,3875,-509.429,494.613107091,6358.9352089,6189.6608237,287.967,5863.64211947,3.81339420785,508.587,503.522,243.467,508.600310468,0.0,0.999938,140.397262655,506.990819683,1069.0778659,506.982,1069.0778659
3719.27285978,3876,3876,-510.085,443.945088984,5898.70345377,4054.03837698,282.701,1006.38357944,3.735395098,509.251,503.564,243.53,509.255504097,0.0,0.999927,1962.89082703,507.715765674,3719.27285978,507.712,3719.27285978
4059.48905938,3877,3877,-511.212,458.368201562,6248.45250733,5628.80632207,272.225,5149.06436455,3.62932949888,510.232,503.658,243.56,510.240149162,0.0,0.999929,338.345991932,508.765976761,4059.48905938,508.758,4059.48905938
3533.52909109,3878,3878,-510.547,394.221807944,5168.42900213,3468.49318934,353.413,1478.36905536,3.95791316477,509.716,503.777,243.661,509.724494468,0.0,0.999993,1214.0619534,508.178651477,3533.52909109,508.172,3533.52909109
3395.13940952,3879,3879,-511.103,299.274510735,4570.91458877,1364.54976446,215.214,-514.602510571,3.47517655324,510.464,503.825,243.641,510.471043784,0.0,0.999955,1652.20434652,508.911938058,3395.13940952,508.905,3395.13940952
3621.96301701,3880,3880,-510.999,269.519031494,4898.88166385,2040.64988677,262.312,-438.724055268,3.76596162096,510.32,503.842,243.703,510.324386772,0.0,0.999958,1773.12100453,508.720359542,3621.96301701,508.721,3621.96301701
3924.33853231,3881,3881,-510.831,242.206230144,2951.52840586,2283.66114702,319.302,763.47784359,3.90977916923,510.334,503.991,243.799,510.357840207,0.0,0.999948,786.383897904,508.740229931,3924.33853231,508.722,3924.33853231
3542.58350833,3882,3882,-510.782,201.885776817,3141.83033541,1712.38036872,286.655,-410.841114303,3.80246312101,510.518,504.047,243.843,510.511860693,0.0,0.999953,1327.31689513,508.890678481,3542.58350833,508.896,3542.58350833
2310.38099269,3883,3883,-510.214,277.714489952,3819.02454163,2146.61301579,285.449,227.64336757,3.94769044415,510.012,504.102,243.87,510.008601005,0.0,0.999941,1415.68498281,508.297737248,2310.38099269,508.296,2310.38099269
2747.47465951,3884,3884,-511.034,303.812481208,4139.13913958,2805.06748531,244.642,279.919856437,3.8476262899,510.682,504.139,243.904,510.687919316,0.0,0.999934,1346.54245005,509.07124538,2747.47465951,509.066,2747.47465951
2900.78677696,3885,3885,-510.553,276.186946056,4000.4459457,2878.55739805,299.976,1272.84168888,4.06470129754,510.476,504.298,244.011,510.484485538,0.0,0.999919,787.931027845,508.838722801,2900.78677696,508.827,2900.78677696
2780.47556892,3886,3886,-510.038,352.193977725,5553.75366604,4633.91398972,295.537,1950.75326643,4.06806377515,509.948,504.424,244.073,509.956097656,0.0,0.999961,958.544639896,508.31078509,2780.47556892,508.306,2780.47556892
3427.33823282,3887,3887,-509.842,449.622388528,6296.00239786,5911.62605434,331.296,5493.2077995,4.30883016014,509.671,504.518,244.049,509.67693259,0.0,0.999937,264.633829971,507.9957813,3427.33823282,507.992,3427.33823282
3582.78280072,3888,3888,-510.032,464.120818017,6545.63650382,5772.53150321,298.96,2687.69950333,4.14498719908,509.645,504.604,244.031,509.656192328,0.0,0.999955,1052.45527857,507.983548727,3582.78280072,507.977,3582.78280072
3281.98127386,3889,3889,-510.527,429.817874162,6192.65421178,4793.6413647,298.4,126.763612656,4.03070128294,510.07,504.662,243.996,510.072035925,0.0,0.999986,2301.16564851,508.456261502,3281.98127386,508.455,3281.98127386
3259.84107846,3890,3890,-509.854,467.273782483,6104.92681263,5475.89454293,323.206,1738.62768488,4.11196613767,509.538,504.752,243.98,509.541306882,0.0,0.999941,1251.63005316,507.794896165,3259.84107846,507.793,3259.84107846
3107.18304344,3891,3891,-510.588,452.953360516,6283.48610401,5815.42782259,291.093,5576.18992823,3.95634151806,510.052,504.814,243.967,510.064002628,0.0,0.999951,198.325269266,508.387601063,3107.18304344,508.38,3107.18304344
3757.85726787,3892,3892,-510.506,433.830187773,5690.77627385,5528.056828,301.864,5401.18325389,3.921865946,509.913,504.881,243.966,509.923715369,0.0,0.999964,83.0479874095,508.184786645,3757.85726787,508.176,3757.85726787
3647.42426248,3893,3893,-511.575,417.182445493,5799.64920698,5507.2262392,246.16,5387.44752837,3.65462790647,510.958,504.902,243.98,510.974946397,0.0,0.999949,120.493533939,509.314330172,3647.42426248,509.296,3647.42426248
3334.00709403,3894,3894,-510.164,366.226835719,5728.78821057,3532.1536635,329.167,-434.571756674,3.85278510784,509.949,504.99,243.981,509.960621082,0.0,0.999981,2483.52582799,508.119956132,3334.00709403,508.112,3334.00709403
3670.80243511,3895,3895,-509.956,476.362921628,6466.82038022,5196.94345072,284.977,2452.31291465,3.68905874028,509.761,505.021,244.016,509.757955386,0.0,0.999972,1317.03838434,507.948539147,3670.80243511,507.952,3670.80243511
3648.76649601,3896,3896,-510.815,475.672141449,6092.78220589,4302.0817553,259.821,2289.0617906,3.68805897113,510.402,505.046,244.028,510.398016806,0.0,0.999912,1414.67071584,508.678447838,3648.76649601,508.683,3648.76649601
4044.49525876,3897,3897,-511.129,410.903724922,5634.62562084,2742.32138718,274.078,308.139731555,3.65328438535,510.651,505.096,244.065,510.662474246,0.0,0.999953,1939.36318915,508.922416032,4044.49525876,508.914,4044.49525876
3657.00685166,3898,3898,-511.236,351.138741375,4833.39196376,2666.96213212,328.877,-6.62145413128,4.0134885555,510.798,505.147,244.116,510.819415864,0.0,0.999975,1749.82150804,509.107318793,3657.00685166,509.086,3657.00685166
3753.08371306,3899,3899,-511.788,372.54451974,5227.82886582,2815.89959388,288.792,-227.675740544,3.82806727783,511.3,505.173,244.136,511.298803201,0.0,0.999974,1856.84210532,509.655596432,3753.08371306,509.659,3753.08371306
3736.16042771,3900,3900,-511.072,346.830115204,5165.88685894,2990.54099901,271.767,-229.847793965,3.77866761446,510.734,505.257,244.186,510.738500393,0.0,0.999955,2084.79709531,508.999083923,3736.16042771,508.995,3736.16042771
3289.91365683,3901,3901,-511.519,392.138623474,5608.2392456,3606.01185824,265.265,107.55052539,3.8155496367,511.18,505.383,244.211,511.190830061,0.0,0.999948,1858.83269408,509.451689146,3289.91365683,509.44,3289.91365683
3428.73182918,3902,3902,-511.21,370.415035512,4751.71585622,4326.01762565,298.477,1975.40965775,3.83089048524,510.909,505.439,244.172,510.911890683,0.0,0.999971,790.659876238,509.101047156,3428.73182918,509.101,3428.73182918
3419.04906816,3903,3903,-512.102,393.77044639,4937.81579295,4818.25733558,301.533,4591.53474947,3.75145732499,511.834,505.561,244.196,511.841710624,0.0,0.999967,105.39834064,510.112364242,3419.04906816,510.107,3419.04906816
3063.52912408,3904,3904,-511.979,483.564302842,6490.98206794,5139.41177859,263.012,1451.83139403,3.6193014753,511.581,505.631,244.224,511.584478468,0.0,0.999985,1623.29608504,509.832222786,3063.52912408,509.83,3063.52912408
3666.06386246,3905,3905,-511.717,390.807414389,6184.21898215,4212.36254921,278.728,-477.808346078,3.66563249173,511.484,505.688,244.237,511.501757467,0.0,0.999903,2385.37997851,509.668614122,3666.06386246,509.655,3666.06386246
3832.11838733,3906,3906,-512.542,471.628618245,6453.45315155,5404.5888553,284.784,1336.51898976,3.679500644,512.073,505.752,244.229,512.090684069,0.0,0.999898,1709.48919996,510.298640453,3832.11838733,510.283,3832.11838733
3752.60421198,3907,3907,-512.795,421.225946439,5990.92690993,5156.49065804,226.924,27.32621412,3.47859599845,512.368,505.766,244.24,512.36629124,0.0,0.999979,1717.77223264,510.586456818,3752.60421198,510.588,3752.60421198
3666.03376026,3908,3908,-512.627,485.263941399,6483.63710899,6201.8022707,264.841,5877.83031715,3.53791800657,512.243,505.823,244.221,512.245304672,0.0,0.999951,192.640920436,510.404958551,3666.03376026,510.404,3666.03376026
3725.49113507,3909,3909,-513.122,490.173005021,6547.35657687,5395.25045557,262.165,755.300680435,3.60478774808,512.705,505.858,244.253,512.70867535,0.0,0.999949,1691.52595292,510.905531047,3725.49113507,510.902,3725.49113507
3610.62793413,3910,3910,-513.199,476.353235679,6297.91164962,5795.95705789,286.569,2950.81226351,3.70187999127,512.846,505.953,244.234,512.857059733,0.0,0.999917,955.028686829,511.038183256,3610.62793413,511.027,3610.62793413
3777.57154597,3911,3911,-513.184,479.723278638,6571.28705474,6172.7420207,291.284,5708.33336281,3.6431758659,512.806,506.029,244.322,512.812126424,0.0,0.999974,240.011750089,510.995586318,3777.57154597,510.994,3777.57154597
3891.69022926,3912,3912,-513.467,466.575338927,6144.45652548,5487.66132983,309.102,1169.76943806,3.69835386225,513.037,506.106,244.322,513.044789643,0.0,0.999949,1441.98060058,511.234500282,3891.69022926,511.229,3891.69022926
3738.29880093,3913,3913,-513.271,393.650140098,5747.08267975,4452.68053903,319.991,-328.528483505,3.77782237308,513.036,506.178,244.22,513.030797696,0.0,0.999968,2287.06341453,511.181183895,3738.29880093,511.187,3738.29880093
3726.52842073,3914,3914,-513.414,422.14001557,5674.37455086,5482.95486625,322.626,5216.53267381,3.75854868649,513.198,506.28,244.257,513.221954013,0.0,0.999952,131.764997899,511.411562607,3726.52842073,511.389,3726.52842073
3889.10621051,3915,3915,-513.339,414.816926951,5410.59763641,5262.22381148,271.346,5149.43482586,3.58204403218,513.113,506.358,244.285,513.109873074,0.0,0.999939,72.4127030912,511.280944239,3889.10621051,511.286,3889.10621051
3618.5005183,3916,3916,-512.76,371.767013081,4918.91080167,4771.55299765,288.972,4547.40784577,3.60946822518,512.668,506.481,244.242,512.679523956,0.0,0.999896,99.9293389198,510.811527703,3618.5005183,510.802,3618.5005183
3340.29279889,3917,3917,-512.679,432.185349839,5856.47563254,5668.87773693,214.43,5433.64169137,3.41060414171,512.702,506.513,244.277,512.698360866,0.0,0.999921,125.571767131,510.778965205,3340.29279889,510.788,3340.29279889
3203.52891916,3918,3918,-512.926,386.389438922,5381.94144525,5145.5217199,271.145,4895.64745775,3.59475086776,512.829,506.568,244.282,512.844393812,0.0,0.999931,130.841145683,510.995427579,3203.52891916,510.984,3203.52891916
3773.82018841,3919,3919,-512.87,401.731279194,5438.75853372,4208.21828705,292.058,563.235881492,3.65112168008,512.796,506.656,244.258,512.809366993,0.0,0.99994,1446.76251751,511.01720394,3773.82018841,511.003,3773.82018841
3434.10784073,3920,3920,-512.344,405.565207531,5316.49732868,4540.31563495,263.925,1085.79684539,3.4823622023,512.486,506.749,244.22,512.486020553,0.0,0.99998,1195.4520777,510.630806268,3434.10784073,510.635,3434.10784073
3341.3872628,3921,3921,-512.103,424.258953842,6007.54234247,5355.0633442,272.935,3283.88450447,3.57287310999,512.188,506.844,244.38,512.189571177,0.0,0.999934,749.972257052,510.358926674,3341.3872628,510.357,3341.3872628
3470.24491357,3922,3922,-512.791,438.612770361,5981.73026768,5649.06119759,248.238,5275.06015013,3.48455413306,512.585,506.875,244.386,512.596442785,0.0,0.999968,232.94195051,510.785606623,3470.24491357,510.777,3470.24491357
3778.36623046,3923,3923,-512.23,429.555231968,5798.34561937,5144.46224435,292.954,2053.18772026,3.55711874923,512.124,506.986,244.461,512.130737104,0.0,0.999959,1053.85539997,510.246076509,3778.36623046,510.237,3778.36623046
3589.52958669,3924,3924,-511.936,328.049763532,5758.40950522,4608.01093094,342.665,3898.79213176,3.76997155273,511.823,507.047,244.513,511.839418326,0.0,0.999906,602.587568539,509.937669927,3589.52958669,509.925,3589.52958669
3287.20786291,3925,3925,-511.518,311.852864648,6105.56762266,3758.52077371,287.907,-531.286300056,3.61994405888,511.318,507.123,244.517,511.325016064,0.0,0.999917,2190.67355492,509.332134191,3287.20786291,509.326,3287.20786291
952.228793608,3926,3926,-511.307,242.084960121,3941.82703884,1786.82991266,279.416,-137.442065547,3.65585110078,511.459,507.236,244.525,511.462661699,0.0,0.999936,1234.92527938,509.418509792,952.228793608,509.418,952.228793608
3030.4817376,3927,3927,-510.983,289.652966102,4036.3179275,2465.38223983,285.322,462.094824881,3.64746287633,511.073,507.299,244.636,511.080667656,0.0,0.999938,1240.90621892,509.013566744,3030.4817376,509.007,3030.4817376
3441.32231999,3928,3928,-511.156,361.065055477,5056.64632267,3873.76379394,225.17,1058.92781181,3.52394576091,511.167,507.376,244.621,511.175590874,0.0,0.999931,1152.11807342,509.09408658,3441.32231999,509.087,3441.32231999
3754.40578015,3929,3929,-511.216,355.464691978,5309.85873899,4269.00080172,264.018,-143.543736983,3.62057252981,511.29,507.439,244.624,511.29393079,0.0,0.999931,1591.13270695,509.157812306,3754.40578015,509.156,3754.40578015
