Iteration,Epoch,MinEsReturn,MaxReturn,StdReturn,MinReturn,AverageAbsQYDiff,MaxEsReturn,AverageReturn,AverageY,PolicyRegParamNorm,AverageEsReturn,AverageAbsQ,QFunRegParamNorm,AverageDiscountedReturn,StdEsReturn,AverageQ,AverageQLoss,AverageAbsY,AveragePolicySurr,AverageAction
2864,2864,59.5217261201,1712.73582956,346.779338862,195.301285504,4.09686473626,893.980097529,793.509817075,188.255249107,149.745,261.487388029,188.45,310.672,193.881750844,253.043294971,188.26,105.251,188.346129576,-190.086,0.999806
2865,2865,135.919552096,645.107375953,66.0895896826,187.156002573,3.90428702905,598.298349014,213.069930786,188.496776991,149.74,359.708110387,188.674,310.711,123.397821713,178.478698671,188.504,93.8686,188.585607096,-190.482,0.999859
2866,2866,64.9962371127,2188.00445149,449.610534116,201.03063547,3.93719965974,851.777174706,785.272532156,188.856253771,149.801,396.30593052,189.02,310.726,180.564483244,262.528350505,188.849,100.35,188.936328559,-190.853,0.99992
2867,2867,98.2924229188,3005.36243754,783.324812152,441.839263783,3.80709075482,1032.64873675,1322.28899012,189.46009464,149.749,388.910724767,189.629,310.753,214.157437434,340.936922775,189.462,96.4547,189.538650675,-191.353,0.999994
2868,2868,24.6388654039,2330.28342509,584.67587499,190.967538991,3.9955322371,454.611784656,1015.63760335,189.829999425,149.828,192.911974546,189.989,310.768,194.0161545,151.42849383,189.826,111.004,189.905914009,-191.501,0.999974
2869,2869,109.880581515,2327.96204239,417.312266481,836.20155325,3.87121538585,1054.53143015,1360.18895861,190.101914333,149.834,567.108546411,190.27,310.76,207.066816587,298.239299104,190.103,101.463,190.182541191,-192.003,0.999903
2870,2870,22.9424995586,2124.84947894,437.0658356,718.338201553,3.79726669504,901.505271992,1235.21831506,190.928532028,149.876,372.507446985,191.053,310.787,195.190363157,321.575178245,190.917,98.1306,190.988015576,-192.809,0.999869
2871,2871,173.318753089,1385.96236495,231.454940987,538.396693406,3.79316840052,1628.945564,998.346252896,191.182545514,149.873,838.17954116,191.314,310.864,201.590968278,600.889035383,191.176,97.4198,191.238437722,-193.246,0.99994
2872,2872,66.9939130536,2155.8141327,303.238336323,1037.28203348,3.83442783226,588.27116164,1990.94723994,191.547045166,149.967,328.360161036,191.722,310.885,190.312591014,190.436050656,191.548,96.7736,191.632119329,-193.743,0.999882
2873,2873,200.722183002,2119.59436754,501.170397103,765.852508758,3.90335043139,650.149106325,1792.28801109,192.263582476,149.958,485.17039294,192.423,310.89,190.15079573,196.037239112,192.269,105.342,192.339811199,-194.593,0.999939
2874,2874,62.3015159681,1803.09539001,21.8155999975,1732.38752648,3.7964271106,492.578509941,1769.69887756,193.808792164,149.92,262.798852776,193.959,310.881,173.113223677,182.627483037,193.804,103.82,193.885779524,-195.868,0.999778
2875,2875,758.20580802,1733.54272757,24.3427787208,1644.17004149,3.7325572555,1052.54076733,1688.07144257,193.840944367,149.913,905.373287674,193.992,310.9,165.994485942,147.167479653,193.841,92.2246,193.916652321,-195.781,0.999974
2876,2876,812.133188386,1796.29406292,38.5398182547,1674.79012849,3.93972943875,1018.81692602,1737.74845966,194.385213582,149.982,915.475057205,194.533,310.913,170.940274921,103.341868819,194.382,109.879,194.45723171,-196.403,0.999846
2877,2877,936.052750707,1862.24735878,261.899374164,1047.10974449,3.86520058458,936.052750707,1682.62679538,194.547978354,149.933,936.052750707,194.702,310.933,180.568507478,0.0,194.545,100.214,194.619148902,-196.489,0.999819
2878,2878,241.166643742,2153.72924207,531.569204031,674.419604065,3.8971544999,1860.83353258,1516.14725917,194.870606024,149.899,915.202405233,195.001,310.973,194.81785483,699.558445126,194.869,114.426,194.941311706,-196.926,0.99995
2879,2879,106.711343184,2456.62995097,865.675738452,254.139203786,3.79328504536,745.160566472,1412.02924964,195.690962626,149.857,369.967720259,195.825,311.033,185.710595612,236.141486502,195.687,97.8073,195.747662574,-197.837,0.99989
2880,2880,293.615311864,2651.54271847,837.01932419,250.704837843,3.74261502329,967.738396255,1299.57700182,196.227628129,149.845,568.158142421,196.384,311.076,195.121341487,235.069343194,196.225,96.5454,196.303264853,-198.341,0.999936
2881,2881,63.3659878403,2585.78742709,520.460055184,569.81845264,3.86241215388,851.555930598,1306.23181942,196.932456317,149.898,350.0767665,197.063,311.084,218.49165571,275.968505603,196.937,105.634,196.999165642,-198.898,0.999932
2882,2882,55.3795048417,3040.15616121,709.384476365,616.852452147,3.90908483806,755.176028932,1332.71385652,197.430256542,149.869,511.788087253,197.555,311.122,216.974461063,245.948408556,197.421,110.876,197.489451954,-199.471,0.999964
2883,2883,183.650434098,1528.95092794,278.500436585,614.497558993,3.76829142625,631.181922653,913.189212271,198.171788994,149.931,417.918258678,198.309,311.134,226.968374669,194.723006614,198.172,95.6528,198.242016781,-200.036,0.999966
2884,2884,273.958796129,1986.24858842,397.040886348,561.724428449,3.938628645,677.899772978,867.023594252,198.118000484,149.94,460.228858676,198.261,311.166,209.681686582,160.359027182,198.106,102.708,198.18552438,-200.023,0.999968
2885,2885,66.1696414668,2434.68605073,702.112830042,422.304165753,3.94767682939,835.470954358,1127.25653907,198.58906651,149.965,419.795264978,198.74,311.22,207.103165045,262.64093482,198.587,111.046,198.675768977,-200.47,0.999923
2886,2886,106.890120647,1276.23631567,204.859110684,485.344736681,3.93393212898,876.778407716,734.184086036,198.859097064,149.93,570.884023234,199.039,311.257,222.647722579,252.219201134,198.859,102.3,198.948604031,-200.706,0.999927
2887,2887,57.578191639,1014.20736179,75.8628854725,601.780711568,3.96545242325,544.819669277,697.426418526,199.348182622,149.933,307.394030642,199.489,311.234,225.971853918,194.900129911,199.327,109.708,199.43350755,-201.154,0.999976
2888,2888,116.883601759,668.091545026,27.9062072265,570.353190572,3.9403362097,581.850755718,623.77554614,199.511051292,149.959,406.637588271,199.702,311.289,225.233859906,177.548246569,199.517,109.665,199.61715565,-201.311,0.99997
2889,2889,67.4083407268,863.430296829,88.8116175117,214.317981916,4.06750611191,833.618830888,623.04109557,199.93575375,150.019,381.622016624,200.093,311.324,212.343381282,247.673275606,199.926,112.869,200.027020958,-201.882,0.999932
2890,2890,135.914697699,881.836254664,92.8426104798,325.285467913,4.00414773767,737.615851377,599.35584255,200.069276322,150.038,392.133981779,200.261,311.382,210.398692743,192.112661142,200.069,113.035,200.169637461,-201.88,0.99985
2891,2891,56.0160989081,896.375976746,129.80301907,334.932851581,4.05213548079,706.422286663,621.50350838,200.611652622,150.043,276.785557092,200.79,311.386,212.948695457,210.73136315,200.616,108.886,200.710551609,-202.599,0.999975
2892,2892,49.0897141973,774.037013942,25.1916307144,647.328882393,3.99822829751,692.188410245,687.698003234,200.634918444,150.128,337.32729467,200.795,311.433,229.218643503,205.807765912,200.625,102.009,200.742879899,-202.555,0.999963
2893,2893,416.625314941,971.681714376,52.1444608698,660.825480901,4.071020996,620.349911684,703.977866599,201.431651458,150.112,531.821388748,201.626,311.486,227.720630626,78.1223493429,201.427,113.994,201.529965119,-203.438,0.999955
2894,2894,54.2931466684,1156.50887258,159.892845216,481.452152014,3.99481111524,957.734626198,825.550397912,202.152568258,150.147,380.273970368,202.341,311.538,229.514882799,287.478014157,202.148,111.029,202.252932124,-204.008,0.999876
2895,2895,146.54615767,2818.73306181,669.610893013,484.900763227,4.04185021735,742.476496084,1352.35327021,201.867678775,150.188,467.192137968,202.04,311.584,220.235234825,238.781330334,201.859,113.056,201.972925486,-203.834,0.999928
2896,2896,131.837865668,2549.26582523,726.939449756,625.856606167,4.06684219767,738.815334146,1489.73834564,202.579273953,150.168,506.12167647,202.763,311.585,209.948716768,221.549860633,202.585,110.379,202.672541256,-204.66,0.99997
2897,2897,408.629784531,2641.6682727,554.911363495,796.85381005,4.01277036863,1710.98632146,2133.48835726,202.908598913,150.178,924.376503059,203.069,311.623,219.748059064,565.130221854,202.9,108.542,202.990338182,-204.893,0.999958
2898,2898,388.51539847,2646.17136027,665.129257261,528.188130275,3.97288005836,1001.28997216,1243.63477992,203.124316534,150.217,730.619579626,203.268,311.63,213.036581958,224.56464748,203.117,111.428,203.215532738,-205.124,0.999981
2899,2899,54.9238791909,2374.95285703,382.495258906,247.838157919,3.94798048612,1561.51650693,766.442149686,203.827859386,150.173,364.162530907,204.012,311.649,207.56401123,538.256248321,203.834,108.517,203.911994416,-205.835,0.999892
2900,2900,244.86942955,2414.07195831,606.33112983,678.469019532,4.09186280391,729.557065489,1348.15223551,204.344582516,150.255,505.372872383,204.488,311.718,208.760580066,160.774503232,204.329,122.824,204.422741086,-206.433,0.99988
2901,2901,175.927679125,2352.26099224,691.54279623,709.581303511,3.98484421209,497.861152799,1823.30060586,204.337185443,150.29,342.811956882,204.503,311.754,205.786565173,131.694956217,204.346,105.688,204.410078086,-206.507,0.999911
2902,2902,1066.6238844,2984.55539143,668.168331455,765.248344397,3.95510899272,1798.33586276,1721.32508683,205.429597179,150.323,1432.47987358,205.574,311.799,232.824796673,365.85598918,205.424,98.0035,205.50399588,-207.388,0.999851
2903,2903,181.85748669,1600.42757178,234.522660188,513.011128948,3.92883933001,1619.15241638,1127.59268277,205.910801762,150.388,695.169735277,206.055,311.814,244.395943397,473.492077055,205.906,90.4121,205.98359999,-208.106,0.999933
2904,2904,268.866502482,1073.67795621,115.604873244,710.768897467,4.08656103317,989.682491487,792.219139187,206.284388273,150.38,532.841161439,206.43,311.852,236.243702346,259.877635576,206.282,112.173,206.348284255,-208.428,0.999877
2905,2905,30.7499187302,744.366986632,38.92012169,600.824743287,3.97688088966,742.690791469,681.82899236,206.878792893,150.39,371.651878024,207.028,311.906,233.436828457,258.148865034,206.875,101.9,206.943126139,-209.09,0.999906
2906,2906,120.026860982,588.342966914,25.5685983359,492.155971427,4.01135707052,374.054307271,547.602577996,207.428765731,150.426,276.604238054,207.569,311.978,217.973497028,66.4619204041,207.428,107.994,207.486076995,-209.341,0.999894
2907,2907,86.3447878256,742.89725738,56.4401432351,472.331517218,4.11569467678,541.572952411,680.005485383,207.642869429,150.463,265.345360715,207.785,311.973,232.549457532,142.13295636,207.632,116.549,207.714177103,-209.483,0.999915
2908,2908,57.0285311869,733.783307952,55.4163994475,448.871766213,4.02230113918,527.355192336,649.701292226,207.795336093,150.455,294.628483655,207.98,312.007,229.116219109,147.700754424,207.807,111.424,207.873867142,-209.794,0.999997
2909,2909,117.451034721,707.941815538,47.2707533886,544.660587674,3.97342949993,577.841996326,635.063547349,207.799885961,150.41,392.48477124,207.963,312.027,227.098498743,147.408639363,207.799,102.026,207.875567098,-209.812,0.999972
2910,2910,53.5505640017,1113.05303006,145.676791521,519.364769655,3.94933597586,570.059454421,954.963522155,208.171633511,150.41,409.819833692,208.33,312.02,237.150710666,195.795364434,208.166,106.107,208.258615814,-210.291,0.99997
2911,2911,65.332071702,1288.03090452,175.591806858,510.288538017,3.92481521866,1013.72076205,987.611930277,209.083903615,150.428,519.015593727,209.225,312.037,238.521938245,312.445799765,209.082,106.021,209.150772482,-211.162,0.999986
2912,2912,68.539331247,2432.84324985,467.074812485,249.05381179,3.90777530857,786.998873657,1213.98093875,209.281784043,150.446,494.834361036,209.434,312.116,217.705310812,302.611804427,209.29,101.979,209.346702271,-211.273,0.999949
2913,2913,274.265430418,2140.22021348,439.602224003,206.724672605,4.00002481885,953.877375254,924.732352387,209.59872175,150.434,628.005030941,209.728,312.126,192.987822158,219.711172707,209.585,112.22,209.660182482,-211.498,0.999888
2914,2914,16.7241942202,2402.15753942,556.01959839,865.493136488,4.07393015554,1623.39226072,1716.16514988,209.998347496,150.441,602.828998018,210.127,312.208,201.633770314,613.376879108,209.999,117.527,210.052619225,-211.858,0.999937
2915,2915,9.87899035635,2302.51608456,580.964769114,613.425846714,3.96916026004,925.085753513,1468.43837379,210.286244128,150.455,367.691185065,210.45,312.28,199.235980919,310.381195571,210.295,106.629,210.355094974,-212.357,0.999858
2916,2916,175.11418891,2335.00225545,589.466596649,820.041363193,3.97961004909,1117.52511675,1709.7612627,210.273383553,150.455,459.56367437,210.383,312.319,200.110395843,382.426644377,210.265,115.542,210.322002411,-212.077,0.9999
2917,2917,462.634750298,2497.30892548,320.550287169,546.840397573,4.08130464557,1875.33819436,750.480678391,209.697838945,150.424,984.03784749,209.826,312.352,208.347775004,633.272314622,209.692,117.733,209.74696729,-211.742,0.999968
2918,2918,54.5106433415,964.659257063,234.508944551,223.420716569,3.95572553061,878.724319157,491.822882672,210.367688132,150.403,318.266000088,210.482,312.369,178.773817491,275.649453231,210.365,107.924,210.414976568,-212.209,0.99999
2919,2919,59.2017431664,725.634559713,107.864069084,203.321178861,4.04014661578,872.181534213,248.622151651,210.046332336,150.393,212.403913474,210.188,312.402,135.542093617,225.115305602,210.044,118.946,210.103011028,-211.828,0.999911
2920,2920,57.151521996,72.0476926775,3.57464530692,55.9388084508,4.04446203694,729.635308563,62.9850753699,210.53574019,150.337,252.874840645,210.658,312.442,51.5758462814,249.880262155,210.533,113.845,210.587693125,-212.086,0.999906
2921,2921,29.5638064695,76.0017090774,2.22453406291,55.4627208199,4.27412084463,100.476818525,59.1777186705,210.113237339,150.308,68.9485805502,210.265,312.463,48.872772012,14.7724197894,210.116,124.192,210.183327158,-210.821,0.999999
2922,2922,22.9251179615,86.750552949,3.69368720524,62.9515121842,5.03217731218,338.973077787,69.5608410788,208.395961408,150.34,101.856289237,208.567,312.5,55.7270748314,70.5864287975,208.396,171.319,208.474549824,-208.104,0.999916
2923,2923,16.4826880537,583.961371631,140.462497182,77.413521471,5.3077625595,247.01177023,155.342549214,207.051785832,150.391,97.9996626231,207.213,312.524,85.9838420975,57.3641295424,207.043,160.782,207.140508844,-206.295,0.999905
2924,2924,37.8108773399,1735.74783771,410.406885415,268.461766589,5.56859117277,599.442515661,1562.50910545,204.881268258,150.515,189.700080059,205.059,312.559,156.226500125,166.397434675,204.884,161.43,204.973847816,-204.509,0.999881
2925,2925,162.504204929,1866.83411908,17.985030792,1814.10807918,5.60348602718,1208.98617808,1844.24737805,203.395107879,150.583,485.749397076,203.562,312.573,167.132951025,421.019374297,203.39,154.578,203.499772541,-204.199,0.999812
2926,2926,54.7425829311,1479.72210194,421.281911485,392.095066836,5.55629314347,986.355151496,984.023897685,202.79356695,150.6,446.262393341,202.958,312.61,140.326382596,394.572287486,202.784,140.139,202.879075035,-203.948,0.999932
2927,2927,36.9625963702,1372.2590098,410.44547284,232.644422182,5.45131602737,508.364935043,869.695043329,202.605485341,150.733,312.021527568,202.75,312.607,131.557270618,159.388858217,202.594,129.645,202.684059573,-204.244,0.999759
2928,2928,110.27092515,1362.32413212,388.254420427,255.470374355,5.27368126625,1028.94954782,726.614212204,202.848858022,150.782,439.36859986,203.002,312.619,129.947364305,417.836694314,202.849,119.477,202.92300263,-204.82,0.999859
2929,2929,223.314769055,1367.29964266,390.030831445,379.674296453,5.06578138639,638.98914581,989.751653389,203.31159072,150.768,388.325451492,203.458,312.637,133.687146435,154.998507805,203.318,120.019,203.377704867,-204.972,0.999833
2930,2930,181.498184684,1323.57323773,274.753639332,362.172399019,4.96136595001,857.849042552,1176.97333888,202.696283637,150.747,401.477606037,202.849,312.674,132.820915894,267.386170138,202.696,119.054,202.781239372,-204.179,0.999868
2931,2931,33.5186518062,1514.28379807,22.0800168657,1428.15014763,4.94953409169,316.669510129,1472.51061703,202.840035931,150.771,208.770119045,202.991,312.707,141.002496896,125.022208064,202.837,121.988,202.90847667,-204.174,0.999756
2932,2932,77.1236446267,1548.90644062,33.4221090004,1428.00316509,4.83786474907,713.261528999,1500.59884225,202.815785707,150.78,359.175143161,202.971,312.711,141.908207774,203.90778614,202.822,116.815,202.882424119,-204.416,0.999816
2933,2933,69.3964649284,1648.77100992,373.245610986,440.956021185,4.76374024432,468.574046175,1452.02374313,203.037894963,150.754,268.985255552,203.198,312.731,148.733154501,199.588790623,203.04,123.887,203.10858077,-204.678,0.999857
2934,2934,246.655956832,1733.97982987,25.8641390521,1658.98465561,4.70856747072,913.894370419,1695.14587621,202.360391297,150.775,624.25521015,202.496,312.721,156.869921005,279.409506661,202.358,119.651,202.421719929,-204.078,0.999919
2935,2935,65.3307087545,1585.06382488,34.1157181634,1469.19918958,4.65468471345,713.023845576,1544.27445937,202.738919128,150.771,305.912116917,202.868,312.765,143.343842112,256.592829332,202.734,119.34,202.799148384,-204.294,0.999804
2936,2936,77.4993953523,1181.35261206,278.101022823,245.398976502,4.71772451828,630.891717901,551.474203197,202.225620191,150.715,245.934031881,202.362,312.769,137.827410658,196.076267331,202.223,127.779,202.285619071,-203.726,0.999727
2937,2937,369.100794228,1811.11336789,671.899483131,185.650117801,4.42112929089,726.382759828,1139.25981429,202.413422366,150.759,489.994308223,202.554,312.754,152.177462625,139.577592247,202.416,113.181,202.47612385,-203.834,0.999931
2938,2938,30.5498647447,1827.40629963,156.552633374,1370.15732301,4.48057483922,481.013814805,1689.58872755,201.938359632,150.873,207.206005314,202.109,312.799,164.852887364,178.15475391,201.943,120.611,202.013663324,-203.291,0.999875
2939,2939,86.9082718719,1845.72669029,675.458927891,216.370992515,4.28280023065,692.287044073,953.70548734,202.151683049,150.855,423.647767348,202.293,312.799,150.192806651,216.785955211,202.138,102.926,202.224422835,-203.449,0.999944
2940,2940,189.083976157,1947.9663099,453.434559652,176.923486844,4.32353311625,189.083976157,444.926666776,201.463128944,150.876,189.083976157,201.616,312.828,136.799376765,0.0,201.466,108.336,201.527224007,-202.684,0.999939
2941,2941,75.9487854833,2096.70230156,548.811646417,213.805776886,4.33540972985,2006.35307558,593.00512647,200.958063513,150.834,1162.68306593,201.103,312.865,149.880065409,806.60827362,200.949,108.372,201.014861139,-202.279,0.999947
2942,2942,11.2591832095,2268.83879981,534.320328027,223.581679205,4.19529852228,2117.1465526,402.905301355,200.715779209,150.811,674.148072173,200.841,312.858,137.649761045,855.685966157,200.716,100.971,200.767759936,-202.117,0.999904
2943,2943,52.4896738666,2869.1247518,624.696180194,248.956819966,4.22657477989,1045.60747774,438.987583151,200.37491224,150.934,270.828958958,200.512,312.927,147.645026239,325.728103417,200.369,112.274,200.429512272,-201.511,0.99984
2944,2944,215.784632722,2492.32139056,526.439210876,250.943970031,4.14141051162,1382.0799213,453.339079125,199.986496854,150.822,543.764741265,200.13,312.955,152.437989258,484.935022515,199.982,104.029,200.057696536,-201.37,0.999904
2945,2945,107.521713193,2948.40581713,697.299572587,273.539775573,4.07810148469,1082.9678057,635.721273505,199.722569848,150.797,467.580434997,199.844,313.032,168.112373761,310.933893827,199.718,97.1866,199.775558457,-201.177,0.999897
2946,2946,120.310709683,2942.11953103,599.559764598,230.003476568,4.09632121154,1316.23679873,1242.18689659,199.926925546,150.773,499.379392054,200.04,313.04,217.94346173,438.303129413,199.929,106.023,199.975868841,-201.454,0.999922
2947,2947,115.95253537,3031.81600969,916.298292416,215.431418973,4.00906103433,393.204971038,1244.21802456,199.435821781,150.74,239.423341896,199.559,313.075,211.669227679,85.3625985275,199.432,100.999,199.487086283,-200.984,0.999899
2948,2948,231.622883494,2886.87067135,640.677968985,226.900192184,4.01347964882,1134.32770854,1061.19750594,198.841581444,150.739,415.784052823,198.97,313.138,210.368256883,280.485145364,198.83,103.118,198.896114651,-200.495,0.999968
2949,2949,176.769281812,2959.12977044,858.971064093,619.477282115,3.99815283579,1155.08665628,1329.91608466,199.25821382,150.749,523.944483833,199.39,313.168,217.119950721,368.925261104,199.259,107.89,199.302269587,-200.829,0.999899
2950,2950,143.759610344,3153.88680269,792.148691527,214.197067347,3.92936202755,783.835603564,1030.66226095,199.063548566,150.763,400.822686925,199.19,313.203,207.384065668,235.032721492,199.059,102.941,199.113576237,-200.707,0.99994
2951,2951,133.482000401,2621.35434596,590.782705634,656.921771452,3.9209598313,639.657708712,1382.36747728,198.877559849,150.79,391.422617582,198.998,313.248,221.491753772,180.405534596,198.871,100.836,198.92996514,-200.556,0.999947
2952,2952,273.093267955,3053.87377183,792.966855558,193.185454285,3.89579919806,740.545542717,1500.65565103,199.27794404,150.786,520.179144624,199.409,313.292,206.678133687,178.502450762,199.278,110.391,199.325188013,-200.774,0.999906
2953,2953,10.9897295968,1058.73342444,145.909268164,184.18319866,3.9193362155,598.164597867,252.082057269,199.066064019,150.774,297.937492577,199.167,313.319,131.696986662,166.647477823,199.053,99.9169,199.112294367,-200.646,0.999945
2954,2954,10.9575667586,454.420161265,29.2726080867,186.715938022,4.04680346821,433.24580064,217.566796726,199.272879487,150.744,236.928839175,199.373,313.34,127.98381853,121.59277456,199.265,116.103,199.317243959,-200.663,0.999934
2955,2955,18.0064930137,270.397988705,49.4653318759,91.3695919019,4.08086185667,508.977843835,226.250918671,198.774298127,150.713,224.881994843,198.877,313.427,130.5298534,150.103884008,198.763,112.224,198.828903392,-199.965,0.99998
2956,2956,79.7196925787,278.555734296,10.123821638,233.249475892,3.96888952034,362.85211273,257.220240619,198.434642644,150.709,215.407092618,198.567,313.49,143.473629502,74.803001398,198.432,98.8137,198.485734458,-199.549,0.999897
2957,2957,128.865146045,799.447187381,107.461256403,232.325827813,4.00247179903,531.771753307,287.169871025,198.160036969,150.789,329.936793459,198.287,313.554,149.141482809,129.119452539,198.156,100.747,198.22185195,-199.356,0.999769
2958,2958,98.7673692486,761.990438854,194.264941819,283.662301177,4.13531364111,566.675144703,450.661727895,197.847265133,150.731,272.387025823,197.973,313.588,188.057438397,143.721148297,197.841,105.905,197.903010706,-198.916,0.999919
2959,2959,89.0810396838,779.312922919,143.853888443,249.316849834,4.22140168742,595.742252435,348.054684179,197.450832141,150.683,330.4593471,197.579,313.658,166.654908371,178.354870769,197.453,114.805,197.495595255,-198.356,0.999908
2960,2960,83.875540371,2717.75779763,569.612432197,243.028268221,4.29166409884,545.290939077,1243.97252473,196.193754622,150.703,245.825926194,196.317,313.725,222.91498495,131.568201382,196.184,107.993,196.247925999,-197.009,0.999841
2961,2961,130.589878351,1739.4035277,423.492404437,247.259967957,4.19736404494,785.053487468,923.223787716,195.940213539,150.7,371.332899523,196.048,313.742,221.613002121,233.334500569,195.942,98.3814,195.983533612,-196.773,0.999903
2962,2962,255.816491578,3052.29233859,860.842976207,303.635783909,4.39134462142,1456.41389285,2151.2299873,194.424192392,150.732,638.008124778,194.554,313.802,191.237976745,480.95417929,194.431,113.079,194.479320785,-195.422,0.999828
2963,2963,62.5488852723,2972.94451691,660.942572355,860.654415188,4.45236836498,673.098207145,2372.85563274,194.164275858,150.779,457.238671932,194.283,313.83,198.958809354,216.638634373,194.161,113.012,194.209566342,-195.02,0.999858
2964,2964,116.77806042,2954.51607143,415.575375782,1566.78161963,4.40263484505,745.630182623,2493.33070098,193.644805818,150.767,460.773528867,193.777,313.844,202.628872271,223.627582659,193.642,103.982,193.70695719,-194.606,0.999917
2965,2965,65.3987043837,2049.25267099,430.368124909,238.66802919,4.40744070415,703.748869367,557.782698581,192.937165612,150.632,395.001134294,193.075,313.854,146.434511491,246.394588609,192.933,108.415,193.011481902,-194.138,0.999914
2966,2966,227.469956379,939.283925154,168.314004499,129.882475973,4.43041862806,653.410594903,332.547680775,192.713124505,150.662,446.542196266,192.831,313.879,138.973883145,167.576364369,192.706,106.36,192.774085755,-193.998,0.999954
2967,2967,104.674613593,397.278990605,99.5178183578,102.449183223,4.54480333091,565.719426811,197.739881578,192.636237423,150.625,321.57611796,192.751,313.927,105.330779283,169.867657939,192.634,114.677,192.689734942,-193.964,0.999785
2968,2968,25.8438832091,1928.45898048,297.11648784,135.368085196,4.45188685836,674.112713719,427.394110339,192.233981576,150.616,366.236376965,192.365,313.962,150.622519264,233.05567956,192.24,113.113,192.291287361,-193.565,0.999864
2969,2969,61.9148230199,1665.66048459,267.540056431,136.674184893,4.37332862547,537.499700526,570.204454726,191.687847241,150.639,208.627168064,191.816,314.001,174.383398381,151.714536655,191.676,103.958,191.752526809,-193.047,0.999927
2970,2970,86.0867468258,728.603774635,153.100098801,148.407833095,4.36294492882,548.184244415,422.512343363,191.41314206,150.615,305.875992571,191.529,314.005,168.816476804,161.596521741,191.408,109.987,191.475613036,-192.529,0.999907
2971,2971,172.893105511,2552.06198357,705.337502815,218.088341575,4.2185343275,561.648678265,862.875509317,191.030444736,150.671,400.931384992,191.171,314.06,174.330623852,134.583751266,191.033,99.1304,191.096852664,-192.481,0.999893
2972,2972,124.84418005,892.416598421,119.819869733,133.940591743,4.15742776998,913.665739369,276.52651987,191.409417959,150.709,349.482689495,191.528,314.087,134.357258679,254.304973294,191.407,96.0308,191.466394447,-192.771,0.99988
2973,2973,105.788781294,2517.12268089,762.56351149,505.332218113,4.19278903333,447.106037191,1817.93973644,191.131578368,150.676,249.549742927,191.262,314.113,192.772243973,126.414523497,191.125,103.35,191.195568948,-192.641,0.999936
2974,2974,142.216274503,2326.20035653,151.728774439,1939.8938594,3.99986066283,955.954741707,2197.4398276,191.151608192,150.747,506.865834258,191.285,314.136,191.746407268,307.247774492,191.152,85.1113,191.216367103,-192.796,0.999855
2975,2975,277.027957487,2652.90616882,552.5044097,797.808127916,4.12288506398,1461.08100038,2228.78808671,191.352728613,150.784,768.171443592,191.486,314.187,203.128083632,504.002356182,191.359,98.7771,191.410422672,-193.125,0.999839
2976,2976,124.462605146,2595.79315022,705.80821897,763.746783285,3.99130583519,1173.58346084,1673.41323929,191.667185888,150.84,695.222447149,191.806,314.221,196.407394759,435.450717736,191.668,94.8596,191.731070802,-193.513,0.999888
2977,2977,164.700708912,2814.24327397,669.048244833,788.546304634,3.9762601382,1366.3446678,1893.70448663,191.891287301,150.793,672.221909309,192.03,314.278,205.241636137,508.004040076,191.889,97.0539,191.960873818,-193.703,0.999944
2978,2978,438.521807184,2340.54839785,793.084901295,402.960526543,4.00186449154,1683.09397261,1591.03588455,192.47720292,150.778,878.875753023,192.601,314.31,185.58545325,569.524875676,192.476,106.569,192.531562976,-194.415,0.999751
2979,2979,195.602984019,2461.08927419,805.475740295,407.3695174,3.82822648843,988.568576844,1532.95602636,192.719305547,150.829,485.806695915,192.839,314.304,190.249831515,356.916740307,192.718,94.0413,192.778837614,-194.467,0.999867
2980,2980,540.913920721,2940.54608437,728.2261577,646.312914575,3.62075848816,1508.66265063,2251.12574285,193.146675262,150.85,1002.38239467,193.254,314.343,214.957293066,396.350411392,193.145,80.4293,193.188823523,-194.845,0.999685
2981,2981,285.9493759,2797.62652574,545.611923402,1067.02290959,3.8043501268,604.529018568,2169.82233274,192.930664087,150.833,410.128632924,193.052,314.405,213.518694028,110.531771104,192.935,100.881,192.977472045,-194.671,0.999842
2982,2982,726.687374694,2552.95962406,625.274369885,809.116567565,3.68446626797,1187.99062692,1959.31685152,193.205470207,150.896,1018.62238283,193.332,314.401,205.295450603,207.311571259,193.2,87.6772,193.258724923,-194.919,0.99984
2983,2983,248.219030757,2861.97365361,548.833146,1333.50477256,3.62247876756,780.414248658,2207.63040359,193.462732567,150.899,526.641304612,193.571,314.414,215.174467113,225.721755154,193.467,90.4383,193.499113741,-195.255,0.999913
2984,2984,30.1354787775,3112.90041873,760.863792089,663.170878972,3.4757472029,937.470772936,1993.50362364,193.810110921,150.925,398.978782609,193.922,314.411,227.145433631,284.653337199,193.818,84.217,193.851848215,-195.432,0.999849
2985,2985,118.437342089,981.254980225,116.386916866,446.350344289,3.54671753817,620.345763463,772.192984416,193.86634574,150.924,335.524327443,193.961,314.422,230.684251983,163.082903184,193.865,91.4744,193.900340566,-195.474,0.999937
2986,2986,92.9312117588,1043.67196492,108.537356944,625.27821839,3.41301144422,663.16870452,811.656324606,193.747612424,150.907,356.626287455,193.85,314.428,235.285615818,163.294034662,193.75,84.1804,193.786701306,-195.267,0.999952
