AverageReturn,AverageAbsQ,StdEsReturn,Iteration,QFunRegParamNorm,AverageAbsQYDiff,MinReturn,AverageAction,AverageDiscountedReturn,AverageQLoss,AverageAbsY,MaxReturn,AveragePolicySurr,AverageEsReturn,StdReturn,AverageQ,Epoch,PolicyRegParamNorm,AverageY,MinEsReturn,MaxEsReturn
842.277473887,305.847,313.413025419,2974,232.693,7.54169500409,65.3129413394,0.999838,136.69582409,277.276,305.783465975,2933.02648662,-307.691,385.333804221,697.19221116,305.576,2974,180.213,305.574207291,-9.30011079428,766.009889465
1019.58514243,305.791,217.469496843,2975,232.727,7.53497560209,315.286538658,0.999734,158.233418642,284.96,305.693421027,2344.15248614,-307.682,290.474858231,551.295074874,305.497,2975,180.246,305.506998853,-4.67997334382,623.451813412
1064.35919184,305.431,398.183393281,2976,232.759,7.57838186585,106.717080805,0.999754,149.689521257,288.369,305.345768496,2550.80982162,-307.295,351.811477748,625.247630654,305.169,2976,180.287,305.16514547,-2.47338978022,1213.0345233
1027.48046841,305.819,643.978339631,2977,232.827,7.51279006062,90.665487827,0.99978,135.341172962,264.244,305.736750137,3084.84337217,-307.556,401.020655751,1032.32550513,305.566,2977,180.298,305.571170622,-6.47263511269,1771.42384296
763.164017293,305.698,133.085532821,2978,232.822,7.67281509316,125.681559614,0.999831,153.692698067,304.815,305.616488985,2933.80351771,-307.498,131.102899907,608.077262349,305.448,2978,180.302,305.454477632,-11.5666532249,426.844181487
1106.78658863,305.289,496.283794787,2979,232.853,7.58449571541,273.14357284,0.99967,182.042954125,278.729,305.197896278,2692.10326192,-307.005,570.657442558,590.871621406,305.021,2979,180.345,305.020622775,12.2024548292,1218.04580814
1112.0323982,305.442,870.476454433,2980,232.888,7.57768242677,70.8280418754,0.999641,115.692731024,278.913,305.36789922,2743.56765558,-307.154,1249.27052021,933.743769577,305.171,2980,180.389,305.177905867,378.794065776,2119.74697464
1772.71957524,305.363,762.582250882,2981,232.912,7.60051670949,153.928111906,0.999747,203.854347851,279.447,305.314007679,3308.94456916,-307.118,1046.41696079,813.49928411,305.134,2981,180.42,305.14360495,308.258002572,2096.40652819
1457.16534233,305.719,149.629138127,2982,232.987,7.70998459244,139.659097058,0.999695,172.748340273,296.958,305.620819592,3321.45979563,-307.398,120.962579238,1060.32194533,305.461,2982,180.408,305.463112485,-9.42910856368,411.886055744
2117.15232545,305.42,616.035849346,2983,233.017,7.60071501021,152.003658932,0.99962,197.599293139,283.721,305.363964824,4100.09023747,-307.105,1033.87310054,1468.09934994,305.182,2983,180.439,305.194374787,282.710125091,1791.64026272
1519.48128741,305.34,935.687514918,2984,233.064,7.60096316035,118.575824558,0.999746,190.448433934,282.359,305.236452527,3860.39504204,-307.198,846.43451209,1226.4717193,305.07,2984,180.483,305.072804904,-3.28250259694,2149.78743295
1536.38546503,305.646,254.40466921,2985,233.101,7.60232552614,116.079396011,0.999679,245.131124625,291.811,305.582821424,2788.55781073,-307.561,164.781841355,725.147159605,305.416,2985,180.522,305.420298147,-11.7817604979,922.8311173
1264.35033653,305.242,784.280182014,2986,233.157,7.50494916644,124.137569997,0.999727,185.871176735,275.287,305.169909386,3548.59218565,-307.135,595.101086928,928.45753919,305.0,2986,180.537,305.005429964,96.5735238843,1952.29184934
1669.57094958,305.273,478.904619339,2987,233.175,7.63268013383,125.42957875,0.999735,220.145053809,305.666,305.200772155,4105.47081698,-307.124,390.472156356,1177.84098967,305.019,2987,180.594,305.026220701,-8.94482981309,1239.98372391
1690.88942751,305.38,591.247584402,2988,233.217,7.40794921189,113.930719886,0.999812,219.175111146,260.094,305.27808356,3500.53642721,-307.25,395.741402117,1093.13073155,305.093,2988,180.597,305.095771194,-9.28122958837,1822.41244489
1263.24092618,305.221,368.530037094,2989,233.232,7.37537707247,142.279431449,0.999565,195.514985335,256.377,305.145931127,2775.58798406,-307.066,370.203833842,810.655982456,304.968,2989,180.612,304.967885474,-8.92650242964,867.490381804
1343.26483583,305.446,347.443896904,2990,233.262,7.56924831594,129.710174147,0.999745,193.198510382,279.931,305.358054697,3326.11010285,-307.2,376.69549281,966.249974955,305.159,2990,180.624,305.16947933,-8.42373238871,1021.59862978
1035.66390462,305.632,476.203604087,2991,233.275,7.39164086038,129.714667031,0.99972,179.024582298,262.571,305.559436843,3502.41783156,-307.407,646.743217817,1003.02346671,305.381,2991,180.658,305.384418304,187.938561784,1445.74323207
630.246321743,305.745,98.1465219735,2992,233.313,7.4621708928,-9.89641505841,0.999722,67.3475505026,282.704,305.684021183,3974.29126053,-307.529,82.8747918902,1120.83433914,305.497,2992,180.719,305.503997441,-10.0607770768,302.464013695
1372.73792627,305.442,301.291749875,2993,233.356,7.55616173537,191.257654815,0.999707,222.948617117,290.294,305.358999112,3644.2186599,-307.082,197.755950079,916.640913284,305.172,2993,180.732,305.178137721,-10.0880920603,921.509979169
1888.33949756,305.549,427.914771071,2994,233.4,7.46959007752,165.825705895,0.999732,237.03257725,279.389,305.456242611,4598.93828343,-307.364,326.973100115,1229.20009258,305.262,2994,180.788,305.263332274,-6.23321708834,1360.58161328
1300.89159958,305.574,208.694794063,2995,233.463,7.50433967872,110.069865084,0.999692,159.946784501,271.973,305.508163852,3890.13755449,-307.333,198.843397881,1185.17610498,305.322,2995,180.772,305.325757341,-10.8961418315,620.655996584
1741.98458644,305.254,426.408530503,2996,233.491,7.55157702667,117.683703254,0.999699,148.522066287,274.729,305.171692155,3761.22893986,-306.958,731.090118133,1224.57346301,304.962,2996,180.761,304.96321286,214.969983062,1226.69035444
1423.56657534,305.151,404.881447838,2997,233.516,7.66559081084,192.992180277,0.999704,164.134287639,303.612,305.059504789,3199.30414316,-306.849,410.219823553,1029.22411492,304.856,2997,180.763,304.863308576,43.1491927884,1194.48769114
818.447890524,305.02,176.3146978,2998,233.583,7.49449900377,98.8759096307,0.99967,144.558595851,276.722,304.949094381,2471.48674519,-306.741,156.98943558,662.471922836,304.725,2998,180.802,304.735494162,-10.3155760964,598.668337644
911.351707371,304.921,401.568823833,2999,233.589,7.49179615348,123.689841728,0.999636,148.198326055,280.563,304.848491152,3492.7454241,-306.683,332.722980383,900.393637872,304.621,2999,180.84,304.628623338,-2.64960872615,1004.6918902
1115.60035096,305.046,286.60595283,3000,233.636,7.51534788524,91.185669421,0.999644,151.125288245,273.301,304.944926363,2804.72317932,-306.812,287.1055524,972.901288894,304.731,3000,180.913,304.729684599,-6.54429805875,789.313389936
1632.83666928,305.159,505.695709884,3001,233.677,7.53274322755,204.548937492,0.999746,185.92850961,279.115,305.075400792,2735.84210025,-306.911,330.009696931,784.357757796,304.869,3001,180.918,304.869701236,-7.2604830935,1452.96937142
1173.06891333,305.273,235.907901376,3002,233.748,7.53304607161,196.045287358,0.999724,158.189298031,283.374,305.197446414,2896.60063062,-307.13,368.237095915,819.865711706,304.953,3002,180.961,304.96167401,122.092188567,747.36777981
961.98168608,305.208,894.060782576,3003,233.727,7.49916497375,108.78947471,0.999707,140.345164129,283.061,305.135048351,3919.89305999,-307.096,1034.87119115,1077.76423657,304.919,3003,180.929,304.92202735,188.044521639,2271.41456979
1149.06254605,305.209,248.652377358,3004,233.825,7.47233513673,109.902412158,0.999766,152.530171625,282.204,305.123600763,3764.05178545,-307.064,245.909985236,1199.41276397,304.899,3004,180.933,304.910293279,-6.58382493212,785.117235876
731.026471215,305.452,463.81117166,3005,233.851,7.40613474161,115.672580569,0.999857,128.023656104,266.914,305.392189863,2301.92156158,-307.272,537.22769969,765.47491766,305.206,3005,180.941,305.213477454,-9.47726081705,1144.15263584
823.3246094,305.33,318.004490248,3006,233.878,7.56577796655,99.1373801663,0.999711,139.493562705,300.095,305.240578334,3296.11112776,-307.104,329.006775642,970.220359416,305.009,3006,181.003,305.014776608,-4.29728266627,915.847594135
1728.25334063,305.475,509.28357507,3007,233.907,7.50152937473,159.036588519,0.999771,214.126020404,280.592,305.3944821,3654.19014793,-307.264,550.253109782,1058.24991143,305.176,3007,180.992,305.178408202,123.242541759,1465.269962
2107.36440111,305.544,478.406102757,3008,233.938,7.41193215886,189.902310186,0.999657,185.368434125,272.281,305.492398491,3610.05750277,-307.365,339.274695074,1121.4160282,305.286,3008,181.009,305.294724714,-1.52579270252,1015.83683933
1634.30018562,305.323,506.207807476,3009,233.969,7.47719504202,259.174725257,0.999748,192.618163871,274.27,305.232048068,4260.6890582,-307.037,1485.45676966,1064.79930446,305.021,3009,181.054,305.023360253,769.605130439,1849.45214403
1383.4406229,305.488,354.100714701,3010,234.009,7.47945510316,191.071779462,0.999697,175.58214258,280.302,305.414849301,2621.0911256,-307.253,419.026143746,778.417144776,305.202,3010,181.117,305.200612538,143.75996456,1066.45313417
1632.88475867,305.681,315.941656319,3011,234.046,7.4292955017,232.480702071,0.99975,210.081840622,270.144,305.601478592,3356.09394075,-307.451,436.721362314,872.42140637,305.399,3011,181.131,305.405227284,55.1858868836,1013.02182301
2227.04569558,305.625,232.380157,3012,234.101,7.41412836139,126.125160829,0.999745,241.731265578,267.917,305.54267734,4199.03926287,-307.388,209.797562543,1278.00350024,305.348,3012,181.166,305.352192832,-5.63996008753,686.286113395
1932.23115003,305.482,484.794847657,3013,234.132,7.35864394929,153.16767907,0.999745,230.12450296,254.052,305.407118045,4464.83452708,-307.315,314.751931457,1218.09710096,305.227,3013,181.187,305.230423227,-6.70992272212,1572.77141965
1966.40137119,306.026,824.183028445,3014,234.145,7.44297516962,121.199397468,0.999767,249.173680006,290.389,305.947859638,4421.67991642,-307.834,395.747714172,1121.48635082,305.784,3014,181.195,305.788410046,-6.08040024994,2402.55375182
920.803454713,305.75,290.552566596,3015,234.172,7.37308668801,121.804410582,0.999737,162.251474595,267.748,305.69166245,4351.60529612,-307.556,151.666389053,1164.43864511,305.526,3015,181.17,305.530817226,-11.8630764365,1040.71518317
2408.57281569,305.556,164.287495701,3016,234.25,7.4090648785,417.172830015,0.99976,234.300576165,281.041,305.495341478,4386.79531811,-307.303,251.419108899,1351.25935703,305.329,3016,181.198,305.342341341,-8.5564266308,516.516587217
2089.56992997,305.403,381.110672941,3017,234.283,7.29106666791,454.009731056,0.999641,248.346869458,257.808,305.333301505,4651.00644196,-307.244,665.425931117,1555.1665862,305.179,3017,181.248,305.183573859,194.399994229,1249.31157904
1938.46209912,305.268,474.906386223,3018,234.336,7.44199063281,381.967850904,0.999678,248.890114903,270.376,305.193534968,4272.55684593,-307.118,350.775546888,1268.7026009,305.033,3018,181.27,305.037076867,-6.94911922373,1330.86921068
1733.91354779,305.499,260.681420289,3019,234.356,7.42657803619,441.983657425,0.999858,246.820083877,282.676,305.433738222,4005.41440061,-307.379,194.163445564,1044.52982777,305.262,3019,181.318,305.265428953,-6.93407642828,893.285151997
1968.57263215,305.195,132.504252102,3020,234.411,7.42633351391,355.445890577,0.999695,248.653182882,282.956,305.105570392,4185.34940338,-307.071,106.150578874,1238.08861973,304.937,3020,181.344,304.942666072,-11.7201060314,357.234390028
2058.47561546,305.616,1004.96531229,3021,234.449,7.3896746061,301.921164629,0.999752,227.075689122,267.623,305.531977103,4051.30314556,-307.496,1541.27254078,1291.29769996,305.377,3021,181.395,305.384182603,536.307228493,2546.23785307
1858.70886495,305.677,831.04048922,3022,234.51,7.35372297584,143.253461015,0.999742,217.92434252,266.136,305.605690022,3980.61628001,-307.637,543.154653906,1295.59924532,305.446,3022,181.396,305.450039868,-9.71930901188,2376.56965869
1323.56916285,305.797,165.877343188,3023,234.553,7.43354154324,131.777078217,0.999774,183.813381859,268.851,305.712392501,4298.72468454,-307.613,149.38983445,1454.66809419,305.546,3023,181.403,305.557354883,-11.2207241061,492.025578393
1830.86150678,305.807,412.299460105,3024,234.599,7.4428130465,128.234281971,0.99968,210.709655053,275.958,305.742098376,3604.42269395,-307.658,333.198477913,1230.087412,305.589,3024,181.432,305.594824577,-9.5609146604,1309.1771197
1957.75462049,305.559,443.417416677,3025,234.635,7.50306601793,124.40617223,0.999754,246.898891128,284.843,305.484261473,4763.41087518,-307.411,317.437395362,1280.64849028,305.302,3025,181.465,305.311169782,-6.3869652979,1337.32327933
1822.41295732,305.814,820.474422471,3026,234.69,7.41732149643,117.902057048,0.999811,221.616344139,280.936,305.717057938,4768.59721161,-307.66,980.874463461,1333.74219156,305.563,3026,181.475,305.558157127,131.274475161,2090.07369183
2033.5411781,305.219,287.926526819,3027,234.711,7.41780857436,404.97352587,0.999706,249.973799703,278.924,305.149748968,4455.34212771,-307.13,491.382964707,1183.06784049,304.982,3027,181.534,304.996289589,-6.52184055141,923.316267144
1532.37129705,305.633,211.083750176,3028,234.757,7.3730534797,-2.48872400639,0.999695,213.434084414,268.535,305.556136788,3833.42380339,-307.444,405.8281955,1192.47092734,305.41,3028,181.59,305.414320013,170.83442659,742.064398026
1127.25784483,305.445,354.829712447,3029,234.801,7.42546823645,99.166900071,0.999774,143.046968064,265.911,305.352353826,3289.33975846,-307.241,487.336368359,1109.46718745,305.203,3029,181.607,305.201253136,3.72116780187,880.385020769
1873.83799759,305.637,653.05473583,3030,234.834,7.42868913197,155.890635256,0.999673,218.828913689,269.184,305.563412798,3966.28091259,-307.465,574.572930599,1276.95620226,305.432,3030,181.63,305.43561503,-6.30514335311,1783.79080964
2610.8463522,305.159,538.021183917,3031,234.847,7.44003712815,1273.02792146,0.999548,252.628882348,274.562,305.066999277,4256.91555412,-306.983,694.894587489,965.045079924,304.916,3031,181.664,304.915360766,18.6940308943,1453.152897
1810.39114857,305.436,676.984413587,3032,234.864,7.3553824904,319.977629916,0.999755,228.962288063,255.109,305.362503419,3750.21126723,-307.262,866.668720447,1100.45923821,305.197,3032,181.657,305.206017776,311.901111833,1978.37809722
1411.8804008,305.377,163.178188163,3033,234.902,7.46331122981,122.423037691,0.999751,212.012510954,281.084,305.291720557,3167.21090418,-307.235,146.236756002,878.806172302,305.162,3033,181.673,305.160239339,-7.01617320279,529.157154615
1500.12370906,305.178,344.914771298,3034,234.949,7.45696904092,116.301648979,0.999748,225.645470019,277.286,305.096893377,4419.85733717,-306.966,305.594692913,1174.88484155,304.933,3034,181.658,304.933953935,-7.47688687472,1095.76511645
1808.43802887,305.841,392.125626571,3035,234.976,7.31118690667,518.642541592,0.999776,227.540027233,251.255,305.756625575,3130.80959408,-307.575,364.887674869,810.198390186,305.564,3035,181.651,305.570035808,1.13874968441,1036.47956712
1595.94609745,305.143,181.260511311,3036,235.009,7.47174344204,-2.45347065198,0.999665,197.917229718,283.265,305.059100298,3664.09860299,-306.954,207.520283344,1177.54007412,304.882,3036,181.735,304.887341253,-8.22324040961,521.3303783
1081.93071844,304.936,770.383979122,3037,235.084,7.38993746314,127.985243693,0.999732,159.599331038,265.042,304.85657524,2982.93237721,-306.771,344.254870507,851.658216906,304.678,3037,181.721,304.676129928,-11.1147497598,2368.18431867
2309.59244574,305.16,205.380539368,3038,235.117,7.427198416,287.542073851,0.999561,195.125362356,270.711,305.083073795,3796.99678061,-306.875,411.186788279,1264.30988549,304.881,3038,181.742,304.890464461,243.041412186,700.362129406
1736.50747329,305.133,514.802914098,3039,235.165,7.48277771224,478.667714975,0.999696,191.716499881,273.817,305.05569866,3641.2407596,-306.888,1325.16318701,1055.44688475,304.844,3039,181.793,304.854090671,696.706296435,1957.69104019
2553.84599126,304.853,301.292111754,3040,235.168,7.42068847832,121.780375078,0.999782,230.771857299,264.069,304.762139735,4548.46215486,-306.718,844.298494681,1671.7977977,304.589,3040,181.826,304.586155049,484.928839723,1199.81419252
2203.69793309,304.953,227.329167895,3041,235.201,7.44761383809,300.82327755,0.999747,185.434163784,283.162,304.879323066,3580.44944097,-306.757,190.666590573,1165.79708946,304.684,3041,181.855,304.689591345,-4.45980873467,622.56486135
2465.22973439,305.17,363.455526988,3042,235.235,7.48693632034,175.407151837,0.999841,207.872613721,283.008,305.094673605,4082.4433706,-306.911,2177.63186319,1252.39491002,304.911,3042,181.842,304.918018994,1814.1763362,2541.08739018
2508.60218112,305.034,548.973379087,3043,235.253,7.38060976315,438.967497294,0.999724,245.203820847,263.131,304.955068517,4436.56770333,-306.708,415.02897373,1300.6162488,304.751,3043,181.877,304.746739497,-7.85756750398,1671.63366846
2216.62389991,305.005,242.80643512,3044,235.356,7.49035446763,249.243883415,0.999643,226.021192845,282.167,304.933323664,4000.14573208,-306.708,161.354283521,1197.34996979,304.721,3044,181.858,304.727907528,-7.05979207455,733.361544319
1286.88882598,304.595,101.324763362,3045,235.363,7.55866283714,260.319599946,0.999784,204.076262104,290.866,304.515779749,2519.04399831,-306.338,1411.31383795,704.504891143,304.299,3045,181.858,304.306202309,1309.98907459,1512.63860131
1017.29019884,304.597,649.353768841,3046,235.423,7.43009266518,92.2272663936,0.99977,168.765795437,274.207,304.526075061,3701.11002619,-306.391,581.921196443,971.516626729,304.282,3046,181.884,304.296929877,-6.09316853192,1656.72821667
1673.2485319,305.391,464.805152706,3047,235.475,7.38129647408,144.903020584,0.999668,208.884155798,255.764,305.31520259,3562.82150823,-307.121,309.505653484,1067.02504846,305.117,3047,181.917,305.112670817,-10.5938099723,1418.40909601
343.885546762,304.94,117.457735475,3048,235.531,7.52783177505,-6.32076096014,0.999679,71.7990602363,279.828,304.890149946,2680.2645328,-306.73,132.602447003,501.519044773,304.652,3048,181.943,304.658073252,-11.0202561514,342.649681148
2309.02933247,304.646,645.065974635,3049,235.57,7.47702595136,266.633173364,0.999679,196.052921568,263.344,304.563140119,4763.79410027,-306.406,636.060375781,1441.71706524,304.327,3049,181.979,304.330782728,0.25944653075,1699.3560852
1859.18219221,304.578,654.51183801,3050,235.585,7.47971733836,98.4193885997,0.999808,172.199567544,280.338,304.50101918,4286.73115888,-306.352,511.829364496,1357.86500634,304.261,3050,182.006,304.266252596,-8.90099293415,1740.05437955
1723.41813689,304.69,210.754219723,3051,235.629,7.5300057004,53.5927765016,0.999779,116.328584166,280.455,304.60848853,4163.16021739,-306.427,133.053352599,1494.23983623,304.379,3051,182.023,304.378022199,-12.0501070883,780.300398108
1988.89179538,304.842,294.901181488,3052,235.632,7.63073288277,-6.54697668889,0.999747,155.338147532,292.082,304.758940392,4332.47951191,-306.54,91.1665825764,1510.07992863,304.543,3052,182.031,304.554515345,-14.5840021945,1250.80672905
721.446177443,304.905,564.606279925,3053,235.7,7.50368975458,-0.113758618122,0.999639,70.7470209798,262.687,304.817720166,3279.86851196,-306.664,413.274585002,1077.21270174,304.579,3053,182.068,304.577575655,-7.46465735353,1489.36245869
830.567907313,304.577,215.808454716,3054,235.744,7.65189015381,-9.81057315703,0.999734,62.8815618026,289.567,304.498748597,3595.26949513,-306.399,165.470400467,1195.34445741,304.281,3054,182.104,304.284855836,-13.4483863659,525.179252278
-9.28891944488,304.875,620.095160264,3055,235.781,7.57320286514,-10.2295212562,0.999997,-9.03141642085,274.664,304.778773186,-7.94877287954,-306.668,299.180242281,0.478101630326,304.561,3055,182.135,304.56437076,-10.6457652504,1938.06203567
991.099385101,304.814,251.193722207,3056,235.806,7.52436715876,-74.0058922031,0.999738,88.7333865875,280.695,304.76676276,4108.43671973,-306.632,171.30237082,1252.72737904,304.515,3056,182.156,304.520893021,-14.247122104,719.998379618
287.270078481,304.695,457.331171588,3057,235.851,7.5663480406,-4.13550320239,0.999681,49.5451881474,284.899,304.613077852,2946.38327078,-306.471,294.947232186,619.331249869,304.359,3057,182.237,304.361704555,-6.89238354821,1084.40870456
1222.71629505,305.108,236.148139552,3058,235.886,7.49047934298,-7.38316965033,0.999751,115.934196282,267.755,305.005036433,4246.28824493,-306.965,89.6706536331,1259.79157653,304.782,3058,182.254,304.785093657,-12.8604791489,1020.45245577
1987.89876254,304.903,140.724539108,3059,235.95,7.59209895651,31.3544373129,0.999688,133.928481217,273.081,304.829467948,4110.75327156,-306.663,67.4815601043,1388.99589179,304.588,3059,182.311,304.590762824,-13.4758001536,527.42451321
275.649458002,304.966,222.288225349,3060,235.965,7.6383166773,-7.00837683081,0.999826,33.0657407063,289.649,304.900930877,3345.82596305,-306.741,93.8822275884,683.060150186,304.65,3060,182.347,304.661673241,-13.5664455422,904.300704362
1971.88316485,304.538,214.132086242,3061,236.026,7.6537641865,275.385056896,0.999785,140.676985349,284.017,304.44064268,3872.28297348,-306.341,164.421964943,1271.97040904,304.165,3061,182.359,304.166730683,-12.846175452,649.010209507
1298.72647505,304.98,298.117652869,3062,236.058,7.62369035742,84.326998688,0.999773,125.128069641,285.39,304.905165474,3989.62393459,-306.778,190.647856776,1260.63157765,304.668,3062,182.363,304.666734013,-11.0520907358,957.078340286
2236.44717873,304.723,221.611741262,3063,236.081,7.67525184754,161.606804888,0.999779,182.713933583,280.683,304.650015243,4218.52578567,-306.52,192.418965863,1234.29249936,304.384,3063,182.422,304.38846654,-7.62025015084,627.34454002
2643.84037747,304.625,366.939128038,3064,236.123,7.7425629752,45.6312575587,0.999595,143.168667678,302.667,304.536062634,4221.56906184,-306.442,238.154114252,1225.86380163,304.303,3064,182.482,304.302011917,-10.1325622124,1178.34520134
1425.75383486,304.747,293.812625177,3065,236.134,7.68657448242,51.4749777185,0.999699,132.863962041,284.95,304.692264231,3016.78017095,-306.609,286.057154304,966.18991652,304.417,3065,182.537,304.438535211,-5.61109617288,939.31485172
1304.17054522,304.948,762.286452279,3066,236.155,7.59016692493,36.9834755675,0.999785,155.830630218,269.913,304.868326205,3284.57759638,-306.715,1050.53712198,1134.93128101,304.618,3066,182.528,304.611686269,147.204057077,2011.72596345
1924.36466354,304.819,241.907346983,3067,236.167,7.69105282301,59.7078758549,0.999562,170.499982756,280.167,304.738757706,3835.05583673,-306.634,150.666983051,1187.18495671,304.485,3067,182.56,304.493920384,-11.1875000086,710.140787354
1750.48786763,304.638,375.041447917,3068,236.178,7.71410462225,105.966029682,0.999734,197.964869997,282.107,304.57855437,4406.52861818,-306.406,467.222167277,1323.97154066,304.314,3068,182.611,304.319902894,74.7736667647,1144.92946997
1745.61323478,305.147,1362.39883285,3069,236.185,7.6518634279,119.71080022,0.999777,205.446915296,279.548,305.081064223,3864.65338403,-307.006,1798.68004169,1239.07927107,304.84,3069,182.682,304.841881741,436.281208836,3161.07887454
3213.08395869,305.09,793.884441375,3070,236.236,7.53558808907,467.557458581,0.99978,247.771959727,260.486,305.011948813,4877.63590584,-306.93,749.81244078,1192.64730947,304.782,3070,182.747,304.782011054,-6.38761856421,2084.62854144
3036.92221897,305.061,199.010098241,3071,236.312,7.67382322929,1241.5416658,0.999636,218.862148627,268.001,304.996532189,4555.2488355,-306.878,453.654223914,949.460023934,304.766,3071,182.76,304.766194536,200.600112038,713.723322637
2432.72932309,305.304,173.211142344,3072,236.3,7.68925130215,562.44840363,0.99969,229.51174669,279.805,305.213358961,3863.16342223,-307.129,718.032001885,1022.48847948,304.994,3072,182.767,305.000595838,508.884828126,967.654916101
2227.91847295,305.31,76.0730017218,3073,236.308,7.63394621522,193.606842194,0.999846,205.271515115,287.395,305.227090079,3766.50839887,-307.077,654.561994247,1033.96493368,305.006,3073,182.82,305.011166454,548.59561531,723.638576386
2823.34306324,305.57,203.242500302,3074,236.349,7.71418163645,701.687585833,0.999713,226.151526476,297.806,305.477810573,4531.71694217,-307.385,1263.99395228,1025.57294843,305.253,3074,182.844,305.244114209,979.133283307,1439.62173168
2570.99236513,305.065,329.565623542,3075,236.392,7.76336028976,689.930185845,0.999723,204.879506709,298.025,305.009048233,3840.6417492,-306.89,413.01590369,1036.98362117,304.759,3075,182.876,304.777327551,3.68515476402,953.668777844
1404.08409282,305.255,385.797206592,3076,236.416,7.67438544071,83.2850168162,0.999752,183.21118436,284.047,305.19731377,2776.56772993,-307.018,382.295919107,836.275587766,304.939,3076,182.948,304.948639321,-2.26299470925,1060.30628734
1877.82586755,305.188,500.100214967,3077,236.441,7.77188912293,459.215843341,0.999784,205.354211441,290.401,305.09577612,4014.02536829,-306.95,336.751449685,1156.39802388,304.901,3077,182.991,304.896459176,4.39229309451,1434.20042316
2491.33027571,304.92,265.893167794,3078,236.45,7.70466754897,914.435668845,0.999726,190.177681983,291.498,304.848886088,3824.96051607,-306.706,459.244711803,1006.30301426,304.599,3078,183.026,304.602614896,-6.26497144711,807.351790678
2758.68670481,305.172,547.938074311,3079,236.473,7.65600993312,184.59709979,0.999635,175.251771082,287.954,305.0968712,3797.29115852,-307.09,435.377982612,952.606451462,304.867,3079,183.058,304.878529945,-1.30849338364,1605.54099521
2295.34304313,305.049,229.105929523,3080,236.499,7.5493186909,98.0848597362,0.999705,189.932475639,270.193,304.964682201,3944.27306726,-306.878,288.394912106,1243.53622954,304.768,3080,183.052,304.76138114,8.26974877408,573.884815652
2097.78353452,305.141,411.447256752,3081,236.537,7.53510920594,150.240897063,0.999655,196.216269313,267.793,305.061437014,4292.68833473,-306.972,662.73340854,1382.34044268,304.869,3081,183.049,304.876481025,34.8275425887,1186.23418066
1969.48048395,305.478,576.167306127,3082,236.562,7.49050072878,404.418185637,0.99971,208.849613806,272.934,305.377481687,3703.23256994,-307.305,546.364789795,964.36689875,305.25,3082,183.102,305.243642889,6.37337848957,1344.81115895
1586.01047204,305.092,528.312954307,3083,236.599,7.60435729472,397.293974587,0.999749,204.045178377,297.43,305.017790391,4399.49999228,-306.97,576.530603894,1018.36066028,304.858,3083,183.095,304.867895543,-7.40840648508,1467.5534722
2143.24521726,305.79,185.71802288,3084,236.656,7.53741634522,84.8139420009,0.999766,203.952253261,280.483,305.71298662,4448.13897045,-307.677,164.790168413,1411.17148066,305.572,3084,183.169,305.567807097,-5.06015687108,481.325023661
2068.95865126,305.362,581.32753801,3085,236.71,7.54715045428,132.813422147,0.999797,207.713581689,274.998,305.298171944,4583.48082144,-307.25,993.393783203,1389.43742942,305.149,3085,183.183,305.158103084,412.066245193,1574.72132121
1437.4905962,305.094,937.911867753,3086,236.743,7.48624901178,36.0574795511,0.999795,158.768357533,265.049,305.017605327,3060.43142915,-306.999,724.845103112,873.487761568,304.857,3086,183.205,304.867936111,7.29971565582,2597.79941769
1683.74719553,305.603,301.88103881,3087,236.805,7.63330033358,141.686977668,0.99976,187.904841178,284.935,305.513817138,3954.10081295,-307.401,451.272727123,1068.13022881,305.346,3087,183.251,305.344707741,129.937930694,840.719271144
1030.53186195,305.502,375.226493465,3088,236.839,7.59798155292,94.2485294164,0.999841,139.015177265,274.707,305.440544977,2804.74568066,-307.323,515.786689016,892.870763311,305.269,3088,183.265,305.279237106,157.216284375,1081.13982368
2323.90259584,305.675,288.338320501,3089,236.891,7.58261880544,293.115240004,0.999686,191.701114434,283.694,305.594448123,4027.31362087,-307.492,269.62733627,1195.44766182,305.43,3089,183.343,305.425358281,-5.7078501887,1051.4124842
2170.18951485,305.665,235.329174255,3090,236.936,7.56538359851,113.784879968,0.999746,194.400404562,271.784,305.588707588,4134.62887993,-307.447,208.908492101,1232.64101641,305.411,3090,183.338,305.417728157,2.85442326304,581.842301767
1116.23168658,305.549,844.132130789,3091,236.994,7.60474585669,64.4271949768,0.999777,116.23068558,278.154,305.474385662,3881.60119133,-307.397,1119.53242993,1363.36700368,305.278,3091,183.359,305.28830993,120.452759329,2012.70136284
1374.51294464,305.826,884.341512672,3092,237.055,7.56393859456,63.4726139661,0.99973,122.105878544,275.13,305.734824901,3163.4983454,-307.668,962.201497281,1209.9200198,305.573,3092,183.423,305.573218129,134.084969384,2187.89830684
2141.31660254,305.529,174.147654501,3093,237.079,7.61015685545,380.698465266,0.999739,193.602810816,280.347,305.445135035,3471.78404302,-307.411,706.696376503,905.366016418,305.257,3093,183.425,305.261148576,568.556129135,952.342439644
1456.70510479,305.776,910.822836325,3094,237.115,7.56766777436,72.101517898,0.999598,140.21211139,279.764,305.677756347,3798.04072777,-307.639,683.362613347,1308.1365187,305.513,3094,183.416,305.516662946,-7.7822503878,2480.43697292
