AverageReturn,AverageEsReturn,QFunRegParamNorm,AverageQLoss,AverageAbsQYDiff,MinReturn,MinEsReturn,Epoch,AveragePolicySurr,MaxEsReturn,AverageAction,AverageAbsQ,Iteration,StdEsReturn,AverageDiscountedReturn,AverageQ,PolicyRegParamNorm,AverageY,StdReturn,AverageAbsY,MaxReturn
586.515669222,317.022697501,105.599,2.09452,0.555882881345,302.341632657,60.6799618632,656,-31.032,620.448198805,0.982747,30.6821,656,196.447401129,199.042886163,30.6615,82.4818,30.6620967843,132.498481675,30.6706441306,857.394033365
738.651138188,348.022609932,105.632,2.44859,0.574957484196,509.649120624,7.73727643917,657,-31.0708,628.176724681,0.983872,30.7196,657,251.73448167,218.698857613,30.6996,82.5465,30.7012483215,139.306577031,30.7068289161,1055.82831349
1632.15684777,532.949583029,105.651,2.64067,0.592235374227,303.761154144,68.4218807776,658,-31.0492,925.311184326,0.987113,30.711,658,283.670454567,208.615247634,30.6903,82.5553,30.6899702788,672.234167679,30.6970513595,2433.52923284
765.026168594,399.293549824,105.705,2.08592,0.559702679379,539.66165258,71.3740339673,659,-31.0356,676.316012564,0.985637,30.6759,659,248.868746272,219.483578668,30.6526,82.572,30.6552671323,203.406542257,30.663507269,1257.60295914
559.272057173,670.022049177,105.75,2.56894,0.585076278355,379.00946851,16.8269991925,660,-31.0065,1327.25476461,0.986515,30.6571,660,483.509905025,200.612692945,30.6365,82.6164,30.6373468703,59.395395534,30.6471236175,696.978045975
650.153412251,318.328610677,105.803,2.25716,0.565082060841,437.600626833,54.8044069014,661,-30.914,673.275352004,0.985719,30.5813,661,221.118174769,200.840901536,30.5609,82.6617,30.5612244173,109.474887187,30.5693809618,1045.49022059
522.939335501,384.91345188,105.851,2.07444,0.560639770478,190.165655843,67.7382124171,662,-31.1263,815.837525509,0.988734,30.7757,662,288.877368956,184.415299978,30.7551,82.6886,30.7563646716,216.783504612,30.7644680272,1104.22590256
624.698321058,387.336962641,105.912,2.38294,0.563338713905,440.32810549,45.5097987319,663,-30.9855,1194.85133799,0.986411,30.6553,663,364.776446559,208.873054998,30.6382,82.8069,30.6398942681,135.079582838,30.6464574328,1276.19997215
708.465649611,285.364334465,105.94,2.50319,0.581665294912,455.322689526,21.9940386769,664,-31.0074,621.244671382,0.986637,30.6402,664,221.722034707,201.710247967,30.6164,82.8486,30.6168902937,339.694956343,30.6263354009,1986.9335994
830.970468816,287.512296023,106.02,2.38142,0.563058297005,306.586743017,27.5799254263,665,-31.0486,676.707596782,0.988512,30.6993,665,247.957543366,213.089043761,30.674,82.8219,30.6735509434,322.354308883,30.6843343118,2017.29007309
1163.27526288,384.911145212,106.093,2.83061,0.605936333673,307.424898685,104.811623138,666,-30.9363,651.767749452,0.989773,30.5708,666,212.367074371,223.838049331,30.5421,82.8379,30.5442306458,740.182270412,30.5577445156,2896.16674925
369.444543266,348.340835693,106.148,2.33446,0.565002491775,182.278331363,18.162943388,667,-30.9914,859.543726576,0.99154,30.6426,667,232.849793187,164.834292307,30.6176,82.8659,30.6184076548,192.449194833,30.6314341056,927.00238567
1200.09586246,222.750626336,106.279,2.50251,0.584830905153,293.720207572,65.507014541,668,-31.047,618.244802594,0.989013,30.7106,668,210.437308682,240.905124808,30.6784,82.8771,30.6792522524,674.453765764,30.6966007625,3162.18817931
930.830195664,397.916800456,106.316,2.77815,0.597032164981,305.457507072,54.9772410629,669,-30.9708,809.168802686,0.989158,30.6287,669,261.520340872,208.709869703,30.5973,82.9741,30.5980084916,449.932062814,30.6173531171,1775.19308667
1936.09459982,553.556909128,106.406,2.53843,0.580787927031,1065.38458034,22.3332394916,670,-31.0813,1700.68412702,0.988064,30.7425,670,604.595882149,212.130012393,30.7122,83.0152,30.7124088357,488.187469691,30.7297029221,2348.53674405
977.713434012,435.40201531,106.505,2.34532,0.584554838226,491.774641729,7.06010500574,671,-31.0184,1015.91309953,0.989256,30.6585,671,386.646326746,221.680478836,30.6318,83.0752,30.6325973627,320.667237908,30.6454828298,1546.62132526
962.194595432,452.235814377,106.591,2.47817,0.579059519192,506.168404331,77.498208929,672,-31.1559,908.88779337,0.989708,30.8259,672,327.479771102,224.408477605,30.8042,83.1123,30.8057328711,253.692291981,30.8146393903,1516.77631661
790.408812285,467.514741606,106.643,2.08944,0.552309584626,470.456902489,97.4855532969,673,-31.0096,705.029943567,0.988633,30.6494,673,259.552771714,216.912447068,30.628,83.1198,30.6291208991,313.540290556,30.6386214407,1765.4313265
726.486726976,404.765390246,106.69,2.28247,0.554754593186,458.612735408,24.693121463,674,-31.0083,564.862517131,0.982247,30.6744,674,180.699933501,213.064635849,30.6485,83.183,30.6499504191,177.279703508,30.6634372155,1172.65132088
735.099598414,463.380753766,106.748,2.73243,0.595692030037,512.187693745,36.0037720566,675,-30.9759,1070.1758534,0.981136,30.6382,675,395.18832,216.403793053,30.6144,83.2021,30.6168326219,213.789482155,30.6272185447,1210.93727297
660.30107479,455.067499082,106.812,2.75701,0.603535104529,538.324928429,170.503355444,676,-31.0474,718.383853484,0.981938,30.692,676,219.627047345,214.267887455,30.6681,83.2286,30.6688983916,108.225661565,30.6772795895,1013.62249466
623.650960973,470.591088933,106.849,2.0244,0.547443156478,326.543741721,38.7192870681,677,-30.9829,837.739443327,0.979875,30.637,677,270.254731212,206.793184445,30.6164,83.3122,30.6165443324,131.621712608,30.623356436,1001.93026168
427.44292298,316.906501393,106.935,2.76059,0.591494944689,309.411423326,4.54806431194,678,-31.006,799.48263293,0.98896,30.6717,678,270.043116825,181.147977248,30.6525,83.3918,30.652083379,85.2531013255,30.659178954,690.629291277
586.757283448,325.212783516,107.023,2.15771,0.548948216074,348.165124522,18.8969480484,679,-31.003,890.421814631,0.985693,30.6705,679,341.882518962,211.143973402,30.6499,83.4081,30.6505386803,98.481353425,30.6568733295,846.132057336
443.672538188,365.706899036,107.114,2.43586,0.570375687332,284.947785036,9.69878820755,680,-31.0369,649.862357417,0.984094,30.692,680,225.150305048,181.274234519,30.6747,83.4267,30.676321256,137.902491396,30.6817328667,808.437987917
651.605298842,385.924253387,107.181,2.57678,0.587180251533,308.694654045,130.477544192,681,-31.0106,699.047661083,0.985193,30.6618,681,179.584861265,208.253647434,30.6412,83.4874,30.6426889731,167.637613949,30.6512601491,1095.32406626
782.87131727,370.335635866,107.253,2.65873,0.600801333971,523.597257818,91.9937602991,682,-30.9719,986.949691765,0.986423,30.6032,682,306.078897583,221.590881684,30.5846,83.5724,30.5843449909,171.536171062,30.5927219436,1111.19309692
857.997261118,533.501841529,107.311,2.56216,0.597302988664,346.30548298,1.99794756065,683,-30.9953,948.598376752,0.985478,30.6281,683,350.703864273,217.455389991,30.6114,83.5928,30.6132228192,452.059702526,30.6216957624,2714.73090884
970.584535364,327.375908155,107.374,2.06681,0.546924516258,573.429736151,48.7221559658,684,-31.0867,1005.11240468,0.987429,30.722,684,338.452644827,220.599382517,30.7043,83.6262,30.7046437511,429.263062547,30.7124325386,2749.97979167
1371.5633377,589.446029635,107.46,2.33601,0.564286324708,662.322039667,15.7938787878,685,-31.0941,1529.81314664,0.990345,30.7528,685,533.325107915,227.820133026,30.7299,83.6804,30.7304724286,659.905850393,30.7411980064,2977.50498317
1238.72839046,233.629521575,107.478,2.4741,0.582360204174,370.937311374,27.6631823114,686,-31.1127,434.175624437,0.988745,30.753,686,145.967397914,226.781117747,30.7245,83.7195,30.7260343075,542.286655472,30.7388590484,2742.00909968
1044.32057991,259.942002348,107.572,2.22049,0.556720838229,429.641135166,49.9661238478,687,-31.0353,517.816122143,0.991557,30.7084,687,145.96571043,223.683418846,30.6882,83.8135,30.6892295522,474.083189487,30.6999857616,2603.48896548
658.29060775,454.72665012,107.641,2.27353,0.564951300807,292.12879713,23.347548945,688,-31.068,935.839119025,0.991858,30.71,688,333.217821539,203.031861103,30.6849,83.8314,30.6862289821,332.049536198,30.6987312968,1634.11875864
913.053493286,384.677404017,107.67,2.64474,0.588181692142,379.262274881,28.2826810887,689,-31.119,840.168863939,0.987052,30.767,689,323.174569704,209.603406581,30.7443,83.9006,30.7439780297,465.26701463,30.7570161149,2150.27180427
158.915183472,261.209550798,107.738,2.47593,0.57161661219,139.187345202,30.9816702528,690,-31.0734,1107.2896572,0.989215,30.7564,690,310.357195379,104.015037127,30.7293,83.8989,30.7296716351,20.9418933481,30.7435013152,369.382834328
819.912291064,164.515787951,107.816,2.34637,0.562860371997,506.085914296,40.0047166175,691,-31.0517,636.096161219,0.987062,30.7282,691,167.104517638,204.052581649,30.7034,84.0087,30.7069610086,309.813147472,30.7168924942,1791.49226244
712.142912308,374.527048889,107.848,2.12814,0.55452156869,112.244399761,116.619521197,692,-31.0958,579.50721289,0.987287,30.7733,692,200.827983548,194.182476871,30.7438,84.0588,30.7459453266,418.61375113,30.7625830487,2101.29078469
1443.03484519,272.334581622,107.882,2.35891,0.575698268208,698.858797143,66.0726478914,693,-31.0549,554.775382698,0.987085,30.7411,693,185.32420837,229.161880498,30.7055,84.096,30.7045887767,601.871881809,30.7214414655,2788.35854139
1009.89832074,360.368196788,107.899,2.80856,0.598342988534,394.471637578,71.8404920318,694,-30.9447,626.96462764,0.987369,30.6199,694,189.540589747,238.567162757,30.5932,84.1349,30.5966529304,264.521973596,30.6129311818,1637.58987918
1275.2310641,253.081815589,107.971,2.63015,0.58160344783,688.181760588,17.7469793136,695,-31.0439,565.488376189,0.988807,30.7253,695,221.874883267,229.754439216,30.695,84.2353,30.6943118331,538.4748749,30.7122819915,2662.77883457
876.620877441,341.995657207,108.073,2.5309,0.574898019983,325.97155946,42.2928980773,696,-31.0122,613.975132435,0.989939,30.6995,696,193.095356355,205.364565156,30.669,84.2455,30.6688534251,513.378548826,30.6852237158,2050.81147252
727.344823002,296.504223379,108.111,2.46886,0.575177951247,277.361720244,52.1358615598,697,-31.0131,1010.50724097,0.987479,30.7087,697,301.139005196,191.73426972,30.6844,84.3189,30.684791401,279.95597152,30.6982374202,1575.64107189
1342.50700472,341.658358138,108.161,2.64923,0.598752322541,690.343606851,122.540593784,698,-31.0346,869.757009615,0.986234,30.6863,698,255.640940646,217.140461388,30.6667,84.3983,30.6695442228,540.951968719,30.6775084472,2584.51451622
1241.75874257,638.623976645,108.195,2.41492,0.583057756662,577.555762258,153.668984129,699,-30.9376,1140.22697406,0.984199,30.5783,699,356.459444083,218.734780846,30.56,84.4232,30.5610211892,529.158902871,30.5665527291,2308.2314122
727.150999207,448.936949794,108.251,2.79296,0.603097266356,198.213806444,42.3575889698,700,-30.9646,1354.34738972,0.987641,30.6189,700,439.079753634,203.906641745,30.5989,84.4548,30.6004179077,231.229181804,30.6087871851,1399.95872102
1228.12836083,296.982821097,108.266,2.35548,0.569054140263,739.724867902,195.325851189,701,-30.9576,424.484922651,0.987503,30.621,701,99.319594605,229.512549104,30.6014,84.5056,30.6029679389,485.669906764,30.6122612821,2459.53978076
1113.795048,659.865108437,108.294,2.25661,0.573952092912,290.714743058,176.384261617,702,-30.926,991.969001329,0.989155,30.61,702,299.422441816,205.877639959,30.5876,84.6227,30.5879380505,710.812638215,30.5987782256,2599.89713462
720.14646413,263.438169288,108.321,2.21571,0.555815466366,245.956389403,7.85324329875,703,-30.9574,614.88719131,0.983927,30.6364,703,190.048970003,196.361380357,30.6161,84.6875,30.6190152788,342.887807065,30.627773983,1648.71684482
612.686559969,337.055639553,108.414,2.40067,0.574030569009,282.400578727,156.607752952,704,-30.8837,689.780363321,0.985929,30.5683,704,174.363079509,193.230539004,30.5392,84.6995,30.5425249197,210.849223523,30.5565480383,1139.6370633
888.548237526,455.814455199,108.477,2.32996,0.584602505365,434.015174782,23.7256718979,705,-30.9338,673.376588011,0.982328,30.6163,705,238.540155269,231.005878394,30.5947,84.7139,30.594100503,239.1835672,30.6053301029,1385.13689673
1269.83455065,487.148052497,108.552,2.3656,0.564222694672,865.868600256,42.5928896492,706,-30.8771,915.350072626,0.985916,30.5635,706,352.726881862,245.622454327,30.5312,84.7392,30.5332232584,272.508660466,30.5525281444,2110.25549594
995.59917596,310.63382144,108.662,2.70529,0.57701777797,680.747310582,20.8278794607,707,-30.9977,713.189045896,0.98962,30.6613,707,194.161677422,255.078018185,30.6273,84.7704,30.6248658296,215.851986128,30.6446086807,1361.15166379
1103.73453663,361.566734581,108.709,2.13674,0.543889245221,499.717059988,50.893571379,708,-30.9482,962.010239397,0.988119,30.6086,708,292.686367175,217.617933447,30.5827,84.7779,30.5848050944,387.345906466,30.5974932485,2384.81276586
1538.22320159,504.66063798,108.764,2.28839,0.547942963044,673.977458225,111.541511841,709,-30.934,903.859907864,0.988539,30.5965,709,335.307529863,252.453859948,30.5677,84.8001,30.5678730085,648.026389441,30.5879273314,3139.72933727
934.942778931,466.827967671,108.824,2.32511,0.55075216076,669.817059015,11.66811212,710,-31.0049,827.906881713,0.989885,30.67,710,253.372368294,251.329395567,30.6441,84.8662,30.6463354273,151.035509199,30.6617166522,1170.30100397
1282.29889777,436.862092368,108.893,2.30161,0.549929452455,699.503231598,17.4244987912,711,-30.8486,730.904037994,0.987245,30.534,711,279.248088361,239.434887796,30.5034,84.9678,30.5037328971,496.782613269,30.5235151346,2464.81725719
1515.81320933,396.582031133,108.972,2.5159,0.583095223642,863.008606627,120.635151302,712,-30.8967,1324.81935736,0.989716,30.5554,712,385.816972426,247.835780702,30.5274,84.9418,30.5303004862,427.640045113,30.5477157949,2398.99319487
2701.53547034,282.826303356,109.01,2.6261,0.580598661331,1730.33330254,21.8209058531,713,-30.8807,670.417197293,0.988488,30.5279,713,194.539689417,244.225799091,30.5067,85.0102,30.5069218922,485.044633396,30.5192370988,3245.01016993
1513.41154162,416.861186538,109.079,2.43349,0.564099629507,938.268186599,116.927518474,714,-30.8887,1003.43186866,0.987908,30.5725,714,349.455853267,248.534541478,30.5575,85.0521,30.5598341361,479.965417693,30.568163252,2741.47912994
1015.52484573,590.152412078,109.131,2.37391,0.572144717426,758.920657993,97.4363687277,715,-30.8204,921.336817045,0.988779,30.5166,715,322.477098554,247.260124577,30.4939,85.1341,30.4942108101,165.631101994,30.5050236158,1453.04535559
1150.73965422,398.509381471,109.203,2.62934,0.57857555044,694.084717697,27.9717440994,716,-30.8397,729.017824006,0.989908,30.5378,716,206.639919391,241.739069869,30.5124,85.206,30.5147842169,220.477478862,30.5244285396,1672.62443425
1032.27053915,573.600672195,109.268,2.58603,0.582531819802,632.665724867,95.2272989567,717,-30.8314,911.646908159,0.990032,30.5221,717,281.673538506,228.088614932,30.5014,85.289,30.4995306057,232.625650391,30.5087814888,1451.4802664
781.283903737,266.959861988,109.318,2.26933,0.567408549069,535.8493351,115.788582353,718,-30.8201,493.312077192,0.990782,30.4935,718,131.995924576,218.001399201,30.4703,85.3509,30.4718626296,143.672697815,30.4847969804,1046.66873107
1084.50217623,354.67389411,109.426,2.49332,0.570284921073,714.164333837,28.4463639295,719,-30.7737,857.86479369,0.982196,30.4473,719,270.036726921,242.619753502,30.4261,85.393,30.4272207663,517.451627177,30.4404909813,3193.87819053
1248.47910961,260.011057026,109.485,2.11717,0.551097512756,612.977683736,80.2655933632,720,-30.8109,602.569972944,0.988597,30.5011,720,162.778499032,247.559277393,30.4744,85.3964,30.4763131453,626.296918664,30.4883679229,3375.74398087
911.872119937,337.478446488,109.575,2.38106,0.577336964196,293.938436273,61.7117948197,721,-30.7757,879.842191335,0.992751,30.474,721,257.213418192,211.846931076,30.4453,85.5445,30.446604226,688.530103816,30.4637881254,2994.52404037
985.908768452,186.036005955,109.633,1.9979,0.536941327089,658.027438023,34.4317546495,722,-30.8279,355.283132253,0.990347,30.508,722,110.834562272,235.704886218,30.4818,85.5975,30.4817204383,225.436951923,30.496967119,1672.04225644
1502.48134955,434.812296407,109.713,2.52082,0.582056242928,334.668738521,73.7871763596,723,-30.8365,1058.12895159,0.993919,30.515,723,325.802030995,241.692829771,30.4857,85.6307,30.4881833337,569.017160915,30.502770867,2580.47911986
1153.76637136,347.445670097,109.76,2.28994,0.561918660572,640.682874459,110.575594022,724,-30.8002,723.359962411,0.991031,30.4871,724,204.265431866,254.521961644,30.4542,85.711,30.4536244479,291.303784351,30.4735441518,2050.71704424
1018.7885462,303.521292649,109.816,2.20867,0.561072390366,716.093999282,50.7642397923,725,-30.7353,725.225250322,0.990191,30.4273,725,250.263166428,240.64618048,30.3944,85.7304,30.3942166471,319.608680678,30.4160664293,2269.34382908
890.88444263,319.184783991,109.937,2.24953,0.572440426329,751.652978561,115.32678561,726,-30.763,631.12387723,0.99145,30.4408,726,144.799510889,236.462298258,30.4082,85.7288,30.4123235941,137.488908916,30.4287286861,1359.26033945
177.737505799,587.808413701,110.028,2.28425,0.573483567175,73.489873141,24.8865469031,727,-30.7115,889.826900804,0.994221,30.3683,727,301.320657581,86.3406910144,30.3396,85.743,30.3399764933,267.296612283,30.3591167306,1249.69532774
1152.24080207,347.625995502,110.088,2.36665,0.561791677812,845.163677313,83.7149525,728,-30.7647,922.066712206,0.990422,30.4269,728,294.370275184,251.806281021,30.4049,85.8594,30.4062115318,321.379597648,30.4189154884,2369.67746564
789.12179501,228.915910283,110.166,2.26725,0.568471873377,583.84230971,30.7105916203,729,-30.7037,638.669466851,0.991468,30.391,729,174.923005577,215.936351611,30.362,85.9255,30.362620722,144.296060417,30.377094984,1354.72815682
509.211541471,423.443400556,110.248,2.25642,0.566046682191,71.5129074762,25.7581041368,730,-30.7905,885.248905139,0.98973,30.4445,730,337.609334114,156.421309907,30.4147,85.9635,30.4169742196,495.952965307,30.4338720906,2294.27694795
1000.47918542,554.570596845,110.297,2.4403,0.576765763135,262.130557644,26.1783193781,731,-30.7087,1362.8704311,0.991533,30.404,731,495.037465502,200.019002899,30.3793,85.9512,30.3796787103,518.541214866,30.3922313947,2538.91431765
346.418472712,581.213008176,110.344,2.19819,0.562938965624,238.945234611,24.1053619329,732,-30.7193,1152.26274091,0.995121,30.4036,732,425.901681883,155.182072591,30.3787,86.0479,30.3807782388,259.914692602,30.3930549413,1756.01612591
717.644534173,263.471144473,110.407,2.28937,0.563349402466,14.8662019964,24.3097425765,733,-30.7065,647.708764687,0.986949,30.3973,733,224.252752674,152.240756743,30.376,86.1466,30.3771025892,671.904735407,30.3896839772,2495.30621461
1138.51882993,312.435681638,110.459,2.526,0.587122151142,788.545794411,30.4643078491,734,-30.7247,801.453717093,0.988773,30.399,734,269.552835082,235.64603552,30.3724,86.2717,30.3717810872,379.856877497,30.3846959098,2319.45678992
1116.24636048,201.833801667,110.494,2.38952,0.572045252389,690.742758236,85.3904353169,735,-30.7595,657.232449788,0.987785,30.4323,735,161.158447841,228.525176147,30.4039,86.2821,30.4064172715,435.560527376,30.4242689425,2447.4821132
1423.36548338,409.604718843,110.566,2.5011,0.572414728746,239.812794772,31.2771082701,736,-30.7938,936.905658835,0.991229,30.4707,736,323.565522447,232.463046135,30.4411,86.2867,30.4431256679,955.638256041,30.4586257367,3110.34642589
1131.31489672,276.946518742,110.581,2.12701,0.549363920354,295.926471016,14.4658160222,737,-30.8669,700.993557394,0.9908,30.5321,737,203.827531572,223.739937552,30.5057,86.3887,30.506172686,676.477669958,30.5203247357,3058.17020994
1094.55742742,311.152549529,110.632,2.15441,0.570519364622,252.269146616,14.7217491322,738,-30.8604,842.364619813,0.991644,30.495,738,292.452815738,221.503348664,30.4691,86.4164,30.4712618609,602.76370639,30.4862844621,2988.97130383
1774.31528043,411.102921904,110.678,2.33625,0.556734813911,286.406367195,235.708145762,739,-30.9208,727.244245427,0.989974,30.5832,739,176.406235811,233.06544168,30.5598,86.4697,30.5600372765,868.946929639,30.5712985518,3071.58947636
1762.8924089,362.446698172,110.721,2.43613,0.574000010809,262.633192708,46.4855685986,740,-30.7757,791.444478586,0.991766,30.4483,740,229.029033548,230.632423454,30.428,86.4983,30.4301579039,1034.61925337,30.4383149676,2986.56983719
917.231090527,255.4696779,110.715,1.86084,0.539272575896,143.387518086,15.3895356142,741,-30.9251,686.074381168,0.991175,30.5897,741,194.19045749,211.401706461,30.5665,86.5892,30.5654408599,345.006323023,30.5762335885,1673.25756816
1129.50762419,547.934740037,110.777,2.50082,0.572906234415,281.667786727,48.2105127914,742,-30.9025,1593.20570917,0.989449,30.59,742,612.087858274,204.296513128,30.5682,86.6132,30.5700706457,799.089213707,30.5774857681,2558.98068397
2338.95237061,567.668594648,110.814,2.36099,0.563883928636,887.192411103,112.372641413,743,-30.7646,1474.81053055,0.991664,30.4478,743,483.422580542,249.817928667,30.4289,86.6411,30.4289685458,717.008252962,30.4368440436,3072.31136696
204.477777125,250.965773398,110.86,2.37333,0.565694702832,153.22371807,28.9985757607,744,-30.859,570.221807042,0.994116,30.552,744,184.58871859,116.383007317,30.5277,86.662,30.5295572418,176.577360087,30.539236847,1794.82378938
1449.54575292,286.197070817,110.907,2.1261,0.534092411523,495.496250831,114.092729807,745,-30.799,533.364394705,0.992744,30.4948,745,139.280524594,207.448163143,30.4755,86.7908,30.4756740969,653.08608426,30.4847926356,2550.32260875
1550.87636049,563.223254221,110.939,2.56228,0.571391527162,817.512834115,351.334253905,746,-30.7557,729.917051366,0.991645,30.4626,746,137.993134821,213.542805426,30.4343,86.8386,30.4351908605,522.142963872,30.4437611967,2420.21515146
600.764389394,558.274057464,111.012,2.27493,0.550991380592,336.264060511,200.751549698,747,-30.7623,855.685278803,0.993705,30.4506,747,223.38499391,205.771952943,30.4251,86.8687,30.4259935555,159.224956877,30.4373641793,878.268076039
1132.08205898,233.589924386,111.038,2.43224,0.567472250374,693.395126613,26.9382598212,748,-30.8346,757.960149461,0.99171,30.5307,748,226.320851599,219.970784303,30.5064,86.9424,30.5069553234,281.697583328,30.5195237503,2006.52591209
1355.98545818,203.939257976,111.095,2.15468,0.557498516589,112.656865026,43.7100381463,749,-30.692,433.632769493,0.992492,30.3758,749,142.977083018,216.241566108,30.3517,86.9856,30.3522081854,825.070264474,30.3650109841,2741.3089739
1096.57330464,340.743883864,111.189,2.44092,0.580155923105,204.458514316,98.3043381253,750,-30.7201,823.351029583,0.992401,30.4006,750,227.186607854,196.859485556,30.3725,86.983,30.3746229725,996.73917236,30.3888316618,2831.30408266
1814.13700327,522.644443994,111.291,2.35073,0.573070571213,782.155796638,82.4417859739,751,-30.6803,935.273842592,0.99119,30.3615,751,286.149654327,231.211761276,30.3362,87.0673,30.3354318377,698.228455678,30.3483807583,2768.88534229
1963.32068279,546.225911261,111.4,2.51142,0.582975171906,597.066061736,259.618131433,752,-30.6962,914.297726803,0.992623,30.3838,752,242.67336004,235.886433818,30.3577,87.1052,30.3607581088,848.283951286,30.3749237964,2890.38989106
1910.01991946,383.63755749,111.439,2.4302,0.576779110231,907.822312926,24.5858001121,753,-30.7623,1414.5606096,0.992992,30.4111,753,478.482824206,240.67573471,30.3851,87.0883,30.3855264651,723.573390684,30.3962478418,2846.82976883
1337.15578843,388.394204815,111.444,2.11793,0.539393784243,823.340766826,42.108164542,754,-30.815,880.480543565,0.993353,30.5005,754,288.973072121,236.739403666,30.4782,87.168,30.47996563,604.216801242,30.4909072478,2872.03906955
1103.4464791,291.002626936,111.543,2.5887,0.57692710031,290.036907894,69.905052127,755,-30.7682,482.105633232,0.993508,30.4424,755,121.32427498,212.329143307,30.4217,87.1678,30.4216769548,691.710514289,30.4290394811,2667.07511868
1315.59574865,373.388367059,111.625,2.27145,0.560266671761,314.407585017,204.786669764,756,-30.7497,718.956087171,0.992926,30.4417,756,162.712567421,212.672054795,30.4211,87.2068,30.4228247284,663.19712762,30.4319950053,2413.50466112
1792.70839736,712.589542003,111.668,2.46745,0.567644468653,806.197525926,36.8810476332,757,-30.7387,2332.44949392,0.990775,30.4122,757,939.048226233,238.775527538,30.3892,87.2838,30.3897433437,635.398475496,30.4011040978,2800.47997213
1688.81086263,444.728075868,111.704,2.24779,0.549547312208,876.685033459,71.1999772911,758,-30.8233,1044.43432121,0.991558,30.4952,758,340.861108369,239.930419304,30.4747,87.3247,30.474304856,746.727248104,30.4840681565,2860.68784209
1264.36592447,368.241339564,111.771,2.38381,0.562531511756,331.089453439,47.1012205872,759,-30.8064,795.912435523,0.990584,30.4822,759,216.976741679,215.468792963,30.4581,87.3561,30.4617080302,651.101361749,30.4713977373,2565.64489164
1669.27396747,291.778148804,111.853,2.44733,0.569867073664,624.395095635,52.6142026841,760,-30.904,700.307816009,0.989589,30.5931,760,252.997237854,238.598935155,30.5719,87.3861,30.5712073371,918.892743381,30.5805765722,3080.10711097
1362.65130514,392.031282428,111.927,2.08159,0.552271354063,571.098811683,76.9121974504,761,-30.8855,915.950620904,0.991837,30.557,761,279.881647786,235.807019593,30.5336,87.45,30.5326994799,691.619810493,30.5438013122,2875.14741638
1312.98680081,369.722089041,111.963,2.28513,0.563996974223,675.252601338,174.973259956,762,-30.8566,869.805633906,0.991412,30.5181,762,233.511337206,235.994350192,30.5001,87.3931,30.5025399697,614.338065187,30.5124534365,2758.90021991
1583.13829423,256.982063731,112.004,2.20746,0.568359565592,362.177500966,27.4853288051,763,-30.821,534.890191316,0.99145,30.4898,763,140.814886026,231.363301617,30.4655,87.4422,30.4670535234,795.732921883,30.4772736463,2928.295337
1040.88796138,656.263322643,112.126,2.56855,0.574731409314,310.337934241,49.9723955418,764,-30.8775,1890.83624525,0.991738,30.5468,764,742.696627606,220.751426458,30.524,87.4421,30.5252173019,499.464737794,30.5338005798,2253.09774904
1967.97638956,392.786748959,112.236,2.45726,0.574445464446,1007.33554235,93.3745699439,765,-30.8052,891.618083836,0.991176,30.468,765,302.311130161,245.738624765,30.4456,87.4444,30.4471945966,682.987523016,30.4566241707,3133.13607068
2001.78834863,476.982760713,112.309,2.51972,0.582177766967,321.94353434,234.648755085,766,-30.7367,640.493453879,0.992888,30.3977,766,175.987622844,227.460418558,30.3745,87.4733,30.3764302745,799.02171602,30.3869095546,2842.75005337
1937.23000478,773.727898037,112.407,2.13833,0.536765688048,673.723173504,133.562640982,767,-30.9186,1380.26482132,0.990928,30.6148,767,474.957481928,232.476616135,30.5968,87.4586,30.5969104792,834.258917056,30.6053600691,2821.84979815
1289.07221147,312.956723981,112.487,2.32138,0.555643660129,588.598411803,150.913947902,768,-30.8127,805.179931396,0.990485,30.5018,768,202.871092951,221.030133827,30.4789,87.4839,30.4807970932,562.824530921,30.4913238102,2305.87046776
1026.37845813,710.306457962,112.564,2.6354,0.570812622111,265.770402186,92.3621198426,769,-30.9097,1778.5278757,0.992818,30.5867,769,675.398823999,214.204619947,30.5608,87.5225,30.5601462475,701.007461379,30.5753532466,3106.32384242
782.955384721,365.085477713,112.605,1.93058,0.526954758454,265.967326014,55.1659663379,770,-30.9472,673.998825889,0.992021,30.6294,770,198.161055814,207.582076909,30.605,87.5793,30.6074262535,350.639435279,30.6224177625,1787.90766963
1068.79909717,505.354140513,112.687,2.34882,0.570859928289,192.032318576,126.694078531,771,-30.8902,1148.64241042,0.990675,30.5463,771,391.481060604,238.360070097,30.5191,87.6254,30.5199074736,380.998804507,30.5349703619,2253.84247734
1026.03442708,412.37833649,112.745,2.26481,0.561666065204,208.617944913,22.0780769396,772,-30.8758,1041.25387844,0.992336,30.5548,772,307.578372419,221.956522684,30.523,87.6553,30.5249798408,697.726478505,30.5431151202,2899.9017657
690.599041847,410.982972061,112.777,2.098,0.545060850645,444.704257109,5.01505036073,773,-30.9226,677.210065451,0.993768,30.6002,773,248.219132337,232.17823732,30.5682,87.7281,30.5704868648,200.193372259,30.5887133618,1851.4354185
857.447949121,416.586022985,112.9,2.11609,0.541515707485,270.581046798,13.4011847334,774,-30.8729,670.640912276,0.993012,30.5479,774,225.736556548,203.088430225,30.5202,87.8262,30.5217351444,605.561108128,30.5385660152,2871.90177751
