AveragePolicySurr,AverageAbsQYDiff,AverageAbsY,MinReturn,AverageForwardProgress,StdForwardProgress,AverageAction,MaxForwardProgress,StdEsReturn,AverageQ,AverageY,QFunRegParamNorm,AverageAbsQ,StdReturn,PolicyRegParamNorm,AverageEsReturn,AverageQLoss,AverageDiscountedReturn,MinEsReturn,MaxReturn,MinForwardProgress,MaxEsReturn,Epoch,AverageReturn
-0.807559,0.0486233705282,0.745999462985,-132.512495169,-0.454202145681,0.0842491192507,0.894622,-0.273520738699,27.4169213159,0.709711,0.709689681718,39.8416,0.74575,17.323649864,23.0694,-80.7616361,0.00603648,-52.904649931,-102.940742923,-57.4046115778,-0.632087521411,-3.11832058923,95,-95.186376875
-0.854577,0.0514042172306,0.802551470528,-72.1563922725,-0.138593245942,0.0588109455528,0.872503,0.00246883145034,26.540793979,0.761331,0.761589284099,40.039,0.801905,12.1055891698,23.1282,-54.3755592013,0.00661822,-19.8464555513,-99.4404067791,-1.51133322217,-0.345836809225,-0.73629758719,96,-30.3468254189
-0.887661,0.0537251683648,0.847127160175,-50.8974873366,-0.0848573093705,0.054186280034,0.844018,0.0273396146253,14.2591875563,0.801737,0.802187645616,40.3457,0.846408,10.9803061155,23.16,-19.3395233446,0.00756678,-13.6040967012,-38.1367573983,2.88258102706,-0.239844343217,11.9806744511,97,-20.0331597702
-0.895792,0.0514778941349,0.875360487585,-2.00376710902,0.0543537213018,0.0225722928108,0.864542,0.123189670475,6.60455570399,0.828453,0.828596844156,40.5885,0.875201,4.47866276369,23.1784,-1.54328079818,0.00685938,7.30328303371,-15.0466239986,22.7252697186,0.00369694951103,12.3170941511,98,9.11992631037
-0.894766,0.0493062735644,0.889888301095,-3.24791988674,0.0263020793491,0.0117183626144,0.896917,0.061917754294,3.33287440162,0.840088,0.840399133258,40.7793,0.889316,2.44821180745,23.2193,5.29261752337,0.0065479,3.39613489617,-1.95972754698,11.3900921726,-0.00780168650668,13.3579970687,99,4.0084783704
-0.892713,0.0503800239298,0.892425099719,-2.83474479099,0.0356972559845,0.0149904695733,0.878027,0.0807229507925,3.85967266719,0.840842,0.840903371485,41.126,0.892355,3.09934940721,23.269,6.37681977425,0.00707998,4.67861842406,-1.45409659771,15.1748283207,-0.00630908485183,15.7364347644,100,5.84914600762
-0.888324,0.0488502548083,0.89582487409,-0.971550543534,0.0491500492695,0.017405285451,0.906792,0.10146228119,3.87081144014,0.841328,0.841609188493,41.2815,0.895074,3.58485228637,23.3369,5.2069288774,0.00650827,6.75152940801,-1.50812003398,19.3453234958,0.00269375202296,15.965722935,101,8.59006788441
-0.89389,0.0477347604802,0.897541633432,-0.0436232393089,0.0519356887502,0.0177540791053,0.917609,0.101233087542,4.70678951163,0.846027,0.84631415348,41.463,0.897211,3.65772041488,23.381,9.01951861492,0.00628531,7.42945188876,-1.54001363871,19.420816444,0.00671846808902,20.2807499295,102,9.27153556992
-0.905648,0.0479875538845,0.901222186415,-1.15788095196,0.0501685464005,0.0150236814879,0.921195,0.100343160441,3.18226588493,0.8526,0.85265933587,41.6349,0.900938,3.09661218455,23.4299,8.74553438869,0.00615849,7.2323115593,0.0422578707388,19.22391583,0.00130608407886,14.2330465135,103,8.96174307879
-0.90858,0.0484457558074,0.901318028676,0.0881218912276,0.051835144449,0.0164554989081,0.938144,0.10059344692,3.34836538778,0.853807,0.854030655174,41.8414,0.900762,3.39006642263,23.493,8.19575638695,0.00613738,7.47814457075,2.03418596885,19.3063662566,0.00705772307292,13.1201296955,104,9.27733711411
-0.913754,0.0477170999383,0.905713678235,-0.314818415535,0.0587780572353,0.0181897245246,0.922904,0.11551664926,4.48162851932,0.856286,0.856584295103,42.03,0.905127,3.75896459331,23.5596,9.5134869181,0.00606395,8.51706976519,-3.54109582068,22.43798056,0.00500625201786,17.0924973425,105,10.6657818173
-0.926718,0.0478624404539,0.906046133555,4.74574543551,0.0680238903033,0.0157100598042,0.915988,0.118787952414,3.18010956723,0.861084,0.861227137409,42.2875,0.905707,3.25344354058,23.5856,10.5438441026,0.00638947,10.2178562005,1.31632929843,23.1692147452,0.0300252141317,15.7489304307,106,12.6676221691
-0.927503,0.0479817933045,0.90814035254,2.43725544357,0.0741437943666,0.0179853174174,0.954069,0.120077418327,3.65424272733,0.861971,0.862153406925,42.5382,0.907959,3.72565331309,23.6082,12.8344062474,0.00670511,10.7461764613,2.67676910052,23.317761983,0.0197838743681,20.1790650716,107,13.6892813971
-0.929026,0.0476213030378,0.909607053645,2.43379279664,0.0707798634794,0.0196976816358,0.96494,0.133239645364,4.7241270281,0.864225,0.864450459998,42.7341,0.909523,4.06355134838,23.6494,12.5775631288,0.00629511,10.1992258683,0.101219405164,25.8663334473,0.0193123412614,21.4846253149,108,12.9772613625
-0.921829,0.0455290433492,0.908567613622,0.341553710826,0.0727332932814,0.0201980446716,0.957199,0.123713314627,4.43384774734,0.862083,0.862129511091,42.9002,0.908444,4.15295982712,23.6873,13.1186292596,0.00591751,10.3799415312,-1.62534738879,23.8793026991,0.00929457063227,19.1674185872,109,13.3168306006
-0.912361,0.0453211813558,0.903832538289,3.2184028327,0.0749942348168,0.0209632430791,0.974996,0.137491289566,5.1770695756,0.855468,0.855641469969,43.1302,0.903656,4.31238918035,23.7313,12.9318723809,0.0059979,10.6971138032,1.47843992468,26.6697202023,0.023104878796,23.4912481827,110,13.7313023178
-0.905635,0.0435502447046,0.897947233479,1.92322652691,0.0734491069965,0.0189478024839,0.980463,0.140214892565,5.01987417023,0.84859,0.848677762352,43.3075,0.898114,3.88172056094,23.7412,12.7035518418,0.00574014,10.4942035765,0.989980981007,27.094185638,0.0174629360289,23.6559866721,111,13.4601603772
-0.893283,0.0428772061609,0.88854317629,1.55513849959,0.0750368716065,0.0191246690825,0.979323,0.127327945527,4.35927836086,0.835645,0.83583078282,43.4526,0.888369,3.9188139771,23.7666,12.6015502926,0.00543145,10.6373505739,2.46162920571,24.1517929351,0.0151676296924,21.757563863,112,13.7098538318
