AverageAbsQYDiff,AverageY,MinReturn,AverageQ,Iteration,AverageAction,StdReturn,Epoch,AverageAbsQ,MaxEsReturn,AverageEsReturn,MinEsReturn,AverageReturn,AverageQLoss,QFunRegParamNorm,MaxReturn,AverageAbsY,PolicyRegParamNorm,AveragePolicySurr,StdEsReturn,AverageDiscountedReturn
0.237747866862,4.76171797198,46.1278171177,4.75994,70,0.760146,84.9273814346,70,4.77339,287.509287614,177.353277128,4.80293085792,182.365180231,0.179233,28.7945,391.249713977,4.77551456278,29.6767,-5.33392,101.172058525,84.7698093549
0.243132832019,4.92683583575,26.2967594792,4.92459,71,0.77264,169.099729003,71,4.93855,285.187634203,78.3866860885,-15.8743566751,157.150433114,0.18224,29.0911,968.983321406,4.94111645333,29.9069,-5.50347,106.316412411,60.2055248981
0.256874212599,5.14640236551,-49.9965830021,5.14419,72,0.799764,15.6513570505,72,5.15791,276.768115411,140.071160996,16.7279462318,7.60748213028,0.211797,29.4151,85.462378193,5.16001800688,30.1002,-5.77141,97.1424381338,14.027875178
0.263455434284,5.38483705815,-22.6793374002,5.38344,73,0.793393,172.924076943,73,5.39631,76.391864807,44.3939906021,10.8704657074,167.464909178,0.221313,29.7256,960.483559889,5.39793520197,30.2639,-5.98944,25.2104417409,79.4730545614
0.279494180925,5.5511129783,-29.1233031314,5.54885,74,0.752222,93.6054170332,74,5.5621,328.53518163,129.856716868,-16.3501683899,126.679768016,0.243046,30.0589,381.260931047,5.56387199005,30.3956,-6.16414,116.033764728,67.7767887728
0.279639871486,5.73522023309,-174.671908434,5.73327,75,0.782832,73.0598774179,75,5.74667,396.354044217,117.907786385,-3.27393431824,-2.12356755604,0.245703,30.3752,218.829108101,5.74840516837,30.6037,-6.34386,147.982561559,7.21855883756
0.283121389078,5.88015404386,-31.1126692806,5.87841,76,0.75822,97.4923361991,76,5.89291,177.61513244,81.1570708776,-22.9567910337,130.169119285,0.239801,30.64,390.265656534,5.8937024422,30.7311,-6.47843,75.5244134909,46.3412063642
0.290951211799,6.09628501774,-10.4637924753,6.09387,77,0.761188,73.0811982074,77,6.10804,280.797551645,120.80499604,-11.8672120278,68.4626032411,0.261349,30.9568,266.401295509,6.10898452888,30.8777,-6.68869,95.3639831219,38.0023466503
0.30146234592,6.22569484866,-25.553286659,6.22382,78,0.707779,184.224754641,78,6.23901,199.215707788,115.214365913,-22.8896091101,151.950821294,0.261666,31.2685,702.202196883,6.23925728519,30.9877,-6.8279,87.3454671472,38.3278159742
0.304264501364,6.43525319337,102.449374334,6.43351,79,0.697864,82.2538567686,79,6.44854,167.400746326,62.1437445071,-26.2489950812,228.12175466,0.282734,31.5845,454.758285497,6.44833023413,31.1539,-7.04897,58.2338556064,110.400464396
0.317099668037,6.56768471942,358.577349609,6.56549,80,0.778864,213.490159926,80,6.58336,322.302706185,175.937143216,56.9209545247,889.364348135,0.306863,31.94,1128.3678585,6.58241257303,31.3955,-7.15571,92.6496058716,91.0142216177
0.310348113308,6.73289583992,-39.6197974541,6.73085,81,0.729318,132.432769489,81,6.74897,351.050260545,167.81371689,1.52966482711,259.415513956,0.287463,32.2626,551.615990926,6.74790285619,31.6053,-7.32486,122.927214915,109.034984148
0.316558757023,6.90654541647,-13.3373760314,6.9043,82,0.801803,1.56978666275,82,6.92041,298.517687615,39.5929746784,-15.6428652464,-8.47231383866,0.306878,32.5502,-4.65557092365,6.9196769191,31.7899,-7.51446,79.1655859378,-7.1271426639
0.324550041455,7.06892409641,-6.30411691763,7.06653,83,0.79753,92.2329308123,83,7.08211,38.5328770639,-2.13980548692,-19.31764224,60.4814297349,0.325045,32.8875,488.326356089,7.08143611383,31.9327,-7.68288,12.1102381539,34.2131680954
0.326500977341,7.21797623351,-15.3822041145,7.21627,84,0.863445,1.26637649,84,7.23118,138.477784925,18.2740234036,-16.1878818089,-12.3838478699,0.327626,33.1397,-5.21213834034,7.23004974036,32.0627,-7.83215,45.9729846557,-11.5731674832
0.320656456143,7.34516610039,-19.1505740317,7.34277,85,0.859361,1.51723729657,85,7.35679,-3.54766916758,-13.0549617735,-20.1856288802,-13.7129819304,0.30852,33.3822,-9.7458923909,7.35692367489,32.2021,-7.94229,3.78947377632,-12.7508717256
