AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAbsQ,QFunRegParamNorm,AverageQ,StdEsReturn,Iteration,AverageAbsQYDiff,MaxReturn,StdReturn,AverageAbsY,AverageAction,AveragePolicySurr,AverageReturn,AverageY,MinReturn,AverageEsReturn,Epoch,AverageDiscountedReturn,MaxEsReturn
1.32293,159.829,-305.350782393,31.5839,132.732,31.5838,0.0,1240,0.319495480078,675.493990874,371.079793353,31.5848993184,0.998919,-31.7207,-61.6295059454,31.584880535,-568.214108931,-305.350782393,1240,127.656684697,-305.350782393
1.04263,159.924,102.604996154,31.5969,132.767,31.5963,0.0,1241,0.302801121663,3406.41957902,1131.12879181,31.5963432087,0.998942,-31.7391,352.262340023,31.5961618951,-566.038110002,102.604996154,1241,120.89633562,102.604996154
1.2137,160.036,-325.510561104,31.6074,132.802,31.6071,0.0,1242,0.315440734472,218.083861465,306.022605517,31.6083807427,0.999322,-31.7395,-190.874599527,31.6082670534,-522.02222856,-325.510561104,1242,93.9117234006,-325.510561104
1.09235,160.089,2305.37543388,31.6861,132.867,31.686,0.0,1243,0.305174102033,1030.66791967,490.528366884,31.6844073269,0.99869,-31.8247,105.117087389,31.6843289828,-510.79888215,2305.37543388,1243,140.068577587,2305.37543388
1.11833,160.135,299.969793472,31.6009,132.897,31.6006,0.0,1244,0.311177796327,1284.08914457,586.423322547,31.6036479282,0.998939,-31.7403,172.949810771,31.6035433469,-520.479821045,299.969793472,1244,163.164098746,299.969793472
1.26405,160.203,800.460389968,31.5179,132.962,31.5179,0.0,1245,0.320300733796,1085.61548568,420.605471407,31.5181373145,0.998485,-31.6598,183.773022721,31.5181011811,-536.778545452,800.460389968,1245,182.573847915,800.460389968
1.13505,160.302,2539.80281695,31.7344,132.978,31.7343,0.0,1246,0.306018084119,2407.81948003,814.555416314,31.7354790758,0.998196,-31.8611,578.349487348,31.7354553634,-540.684149053,2539.80281695,1246,206.219623916,2539.80281695
1.15012,160.405,2671.64654144,31.6586,133.004,31.6586,0.0,1247,0.311821148721,3845.89205894,1142.23778273,31.6580521996,0.998147,-31.786,863.410127596,31.6576102261,-317.818647967,2671.64654144,1247,248.842823778,2671.64654144
1.45473,160.453,2892.93286114,31.6184,133.12,31.6179,0.0,1248,0.321630406147,1668.56381776,841.462066654,31.6189359936,0.999141,-31.7576,254.963202837,31.6188345435,-538.276478776,2892.93286114,1248,165.548800675,2892.93286114
1.16345,160.517,2880.74519221,31.7042,133.157,31.7037,0.0,1249,0.309030128312,2260.39673348,823.683699171,31.7040826133,0.998312,-31.8315,515.225331174,31.7033427909,-531.011216269,2880.74519221,1249,209.857963925,2880.74519221
1.33407,160.59,718.161955068,31.6319,133.212,31.6319,0.0,1250,0.319328799992,1018.80013415,419.975566589,31.6324927328,0.998523,-31.7562,29.8849475091,31.6324765137,-522.81563749,718.161955068,1250,174.373800639,718.161955068
1.50532,160.593,-383.142538628,31.6359,133.288,31.6351,0.0,1251,0.324636076621,2106.09500482,984.196287079,31.6368153906,0.999049,-31.7676,288.690464527,31.6365502379,-565.466949886,-383.142538628,1251,141.774812966,-383.142538628
0.851288,160.642,2474.14885446,31.6649,133.293,31.6647,0.0,1252,0.291755604766,1403.69472495,633.460048334,31.6657875921,0.998478,-31.7927,206.619248939,31.6653080975,-460.709238291,2474.14885446,1252,188.767806007,2474.14885446
1.64967,160.7,309.042606099,31.6219,133.379,31.6217,0.0,1253,0.340893314307,3099.15642274,1042.33350885,31.6226169129,0.999445,-31.7569,30.2565832339,31.6224952115,-545.073002207,309.042606099,1253,108.08034335,309.042606099
1.01889,160.844,3255.1182145,31.6335,133.408,31.6331,0.0,1254,0.304572494884,462.246291923,282.864931198,31.6346315337,0.99911,-31.7809,-195.859031251,31.6344485723,-548.500021624,3255.1182145,1254,99.4495645892,3255.1182145
1.30974,160.912,1299.0633565,31.6579,133.473,31.6576,0.0,1255,0.32127809121,1445.4242352,560.696905318,31.6587747424,0.999257,-31.8014,-9.44267584216,31.6587390922,-507.408590177,1299.0633565,1255,128.908283323,1299.0633565
1.18471,160.982,207.006183492,31.5779,133.52,31.5772,0.0,1256,0.317544441419,1473.1222167,583.818725287,31.5789776483,0.999231,-31.7174,305.280835681,31.5786677294,-560.567528678,207.006183492,1256,172.655696478,207.006183492
1.14762,161.079,1491.85474773,31.5943,133.542,31.5933,0.0,1257,0.315130534707,1709.22126152,547.270612051,31.593712803,0.998714,-31.7296,763.445614817,31.5936217128,-83.5698986115,1491.85474773,1257,239.361955527,1491.85474773
1.11235,161.245,2584.50126241,31.7059,133.606,31.7051,0.0,1258,0.309804959245,3296.76537826,1277.4348704,31.7051133802,0.998235,-31.8403,1424.5486931,31.704775304,65.3695476934,2584.50126241,1258,239.676202849,2584.50126241
1.4253,161.251,406.942725532,31.5384,133.645,31.5372,0.0,1259,0.322819527096,3541.52057967,1249.4429337,31.5390790667,0.998212,-31.6605,1117.36599887,31.5379785517,-564.060190303,406.942725532,1259,238.404940732,406.942725532
1.31667,161.237,3059.2123443,31.5873,133.695,31.586,0.0,1260,0.313385374708,2688.44836991,1033.38686871,31.5868374622,0.9988,-31.7131,276.148627335,31.5861198033,-553.818417451,3059.2123443,1260,129.377807779,3059.2123443
1.22427,161.273,2069.8823603,31.5646,133.751,31.5632,0.0,1261,0.314191927941,3564.96775757,1360.10483761,31.5647625827,0.998903,-31.6896,799.732489606,31.5640533009,-443.960186234,2069.8823603,1261,201.954809384,2069.8823603
0.898435,161.343,2508.50006604,31.6455,133.751,31.644,0.0,1262,0.294686937495,3860.56040095,1215.82206755,31.6452522755,0.997979,-31.7645,1039.7399613,31.6445001616,-526.423827774,2508.50006604,1262,239.918400844,2508.50006604
0.976485,161.435,1027.99704139,31.5664,133.785,31.5645,0.0,1263,0.296501456192,3082.99764133,1084.76647008,31.5649925462,0.997503,-31.6909,1425.97981738,31.5636368112,54.2917555256,1027.99704139,1263,270.283092822,1027.99704139
1.01568,161.47,2523.4097394,31.523,133.81,31.5211,0.0,1264,0.304096771956,2941.32182579,833.388384213,31.5245448131,0.997713,-31.6486,763.658085261,31.5233288029,171.16695535,2523.4097394,1264,206.580586109,2523.4097394
1.03906,161.59,2813.76704202,31.6722,133.868,31.6704,0.0,1265,0.299982995313,2815.19981803,842.621453224,31.6714115467,0.998481,-31.7914,604.085570238,31.6698557588,-393.338451839,2813.76704202,1265,215.458568782,2813.76704202
1.05651,161.642,1586.93799637,31.6831,133.94,31.6797,0.0,1266,0.308374599104,3191.87773913,1129.05916925,31.682626249,0.997717,-31.8058,1372.64914072,31.6810144586,-64.4914451864,1586.93799637,1266,251.666025803,1586.93799637
1.03471,161.656,2390.46822438,31.4996,133.973,31.495,0.0,1267,0.302244723786,3043.4850277,980.787479742,31.4984326613,0.997632,-31.6204,1622.23983945,31.4951093281,8.2279621883,2390.46822438,1267,250.62909784,2390.46822438
1.21276,161.664,2764.56669725,31.592,134.05,31.5879,0.0,1268,0.312560567024,3418.85082434,1217.84563895,31.5907972796,0.998307,-31.7144,1156.17136112,31.5882477096,-453.354258549,2764.56669725,1268,225.478902412,2764.56669725
1.21536,161.743,2492.92451524,31.655,134.066,31.6516,0.0,1269,0.310315893137,3496.0452226,1113.09266191,31.654401619,0.998805,-31.7656,781.398523086,31.6521604224,-240.75388465,2492.92451524,1269,253.405767243,2492.92451524
1.2989,161.812,1899.76235501,31.5975,134.101,31.594,0.0,1270,0.319851249911,1684.69906005,579.874687842,31.5970239486,0.998375,-31.7105,726.409399039,31.5945557436,-217.085085098,1899.76235501,1270,255.947616937,1899.76235501
1.18221,161.921,2856.19968192,31.5829,134.184,31.5785,0.0,1271,0.306777411781,4081.7581126,1177.98257334,31.5812449108,0.997521,-31.6984,1393.65332023,31.5781520191,142.559889764,2856.19968192,1271,260.579745401,2856.19968192
0.89327,161.982,2935.33199467,31.6848,134.233,31.6793,0.0,1272,0.292524996118,3789.06972423,1474.61126546,31.6858791741,0.997733,-31.8037,1523.77069936,31.6810920435,42.9107495845,2935.33199467,1272,237.609901493,2935.33199467
1.2751,162.02,1405.52670784,31.4661,134.342,31.4579,0.0,1273,0.319612691487,2580.18557212,658.818245868,31.4650939918,0.998172,-31.5758,790.777682332,31.4581630302,99.2667623988,1405.52670784,1273,269.491355427,1405.52670784
1.32882,162.109,2658.03056752,31.4558,134.368,31.4446,0.0,1274,0.316822510039,871.910663716,319.832675042,31.4545209601,0.998901,-31.5626,346.550040407,31.4447549915,-107.776397308,2658.03056752,1274,206.621493026,2658.03056752
1.0877,162.122,2061.21918327,31.5694,134.41,31.5519,0.0,1275,0.303323642602,3455.85331117,1158.27591725,31.5680758899,0.998672,-31.6707,725.550003814,31.5530291098,-494.561545473,2061.21918327,1275,199.679972965,2061.21918327
1.45418,162.133,1043.11517453,31.5454,134.471,31.5247,0.0,1276,0.332254730612,2136.74169655,839.114468547,31.5435064886,0.998704,-31.6478,793.432697046,31.5235937709,-508.871336966,1043.11517453,1276,233.558513741,1043.11517453
1.35555,162.206,2406.37702332,31.4756,134.616,31.4503,0.0,1277,0.322304478731,990.096367228,558.948406353,31.4775693113,0.998963,-31.5763,95.5741947362,31.45212477,-554.223744396,2406.37702332,1277,142.1366503,2406.37702332
0.944244,162.256,413.020245499,31.5002,134.652,31.4712,0.0,1278,0.30054413871,1287.4015385,376.236239738,31.5006145148,0.997869,-31.591,342.388785876,31.4718113177,-256.520868075,413.020245499,1278,224.056018871,413.020245499
1.03799,162.336,865.884929699,31.4904,134.669,31.4586,0.0,1279,0.314039613638,1515.16087857,600.094955449,31.4907053652,0.999054,-31.5852,224.794569816,31.4591360044,-525.773875264,865.884929699,1279,196.496247156,865.884929699
1.4775,162.44,1478.03988561,31.4717,134.739,31.438,0.0,1280,0.337965340107,1964.42281363,677.470819574,31.4717149511,0.99835,-31.5655,1034.22294989,31.4384467163,-217.980388511,1478.03988561,1280,279.606250926,1478.03988561
1.02453,162.558,2603.36627405,31.5257,134.789,31.4877,0.0,1281,0.308151738807,987.727887076,464.019446901,31.5247904266,0.998877,-31.6117,191.288288481,31.4876731927,-413.005938302,2603.36627405,1281,190.613416224,2603.36627405
0.983349,162.592,2696.05014988,31.5018,134.838,31.4619,0.0,1282,0.307455849196,3763.83074035,1114.59903557,31.5028551784,0.998372,-31.5912,1254.02595356,31.4636482495,-524.671959587,2696.05014988,1282,271.59078035,2696.05014988
1.18055,162.62,1931.00735826,31.6818,134.898,31.6457,0.0,1283,0.312130925621,4050.05751587,1155.77513582,31.6814285775,0.998009,-31.7733,1892.91750662,31.6453676695,585.501422381,1931.00735826,1283,316.033769315,1931.00735826
1.38692,162.681,1831.2987294,31.4603,134.962,31.4235,0.0,1284,0.330046130005,3654.7322338,1323.45618874,31.4622991456,0.997552,-31.5533,1808.63393084,31.4254910243,-390.207543855,1831.2987294,1284,301.302928822,1831.2987294
1.61664,162.809,731.493623,31.4097,135.032,31.372,0.0,1285,0.337212532423,1799.1703314,644.704259704,31.4101460553,0.99692,-31.51,580.960170954,31.3722769078,-90.6649754555,731.493623,1285,194.985917639,731.493623
1.08566,162.845,2171.64507846,31.4807,135.026,31.4435,0.0,1286,0.301167461015,3192.05378087,896.788351824,31.4809317025,0.997914,-31.5848,646.939769282,31.4434518409,-127.637099846,2171.64507846,1286,212.937539952,2171.64507846
1.24239,162.938,2807.12544621,31.5045,135.107,31.4665,0.0,1287,0.316943707169,2532.69923526,851.575887367,31.5054542617,0.998573,-31.6153,424.404800018,31.4675424887,-549.219097973,2807.12544621,1287,172.799525359,2807.12544621
1.21641,163.056,967.296618419,31.3938,135.184,31.3567,0.0,1288,0.31936102345,1446.7926363,616.819590777,31.3937248375,0.998939,-31.4994,209.090579083,31.3564150818,-497.813171116,967.296618419,1288,172.456525823,967.296618419
1.22763,163.072,2727.29473529,31.6397,135.213,31.601,0.0,1289,0.315099827766,1853.83324135,788.061286224,31.6403475004,0.998871,-31.7405,410.635964869,31.6023750914,-500.347889141,2727.29473529,1289,209.843677867,2727.29473529
1.38047,163.195,1268.27005192,31.5294,135.311,31.4888,0.0,1290,0.324364828265,3480.63554499,876.785418616,31.5297021487,0.997934,-31.6193,1438.62274916,31.4892327878,265.060714944,1268.27005192,1290,304.977698265,1268.27005192
1.41815,163.241,2604.02398985,31.6033,135.323,31.5597,0.0,1291,0.325158347286,3223.86412874,1026.51978585,31.6046113067,0.99789,-31.692,682.130075115,31.5613656809,-374.272176201,2604.02398985,1291,242.068945513,2604.02398985
1.29314,163.236,-113.060392512,31.536,135.408,31.4882,0.0,1292,0.31891922349,2383.39992385,806.726323524,31.5356051166,0.99807,-31.6124,1108.63941853,31.4874787439,-18.5107935695,-113.060392512,1292,264.05989047,-113.060392512
0.941742,163.283,687.5320744,31.5848,135.442,31.5351,0.0,1293,0.301387398451,3445.25593617,1389.69912514,31.5858555894,0.997961,-31.6658,1333.90694188,31.5363662584,-315.213634051,687.5320744,1293,255.13216733,687.5320744
1.3917,163.284,2526.35462547,31.467,135.469,31.4151,0.0,1294,0.318274085076,4015.40804247,1619.32242808,31.4680727502,0.997611,-31.5344,1500.98781177,31.4163052002,-265.893915028,2526.35462547,1294,257.676147075,2526.35462547
1.27425,163.352,2820.20206209,31.4843,135.52,31.4278,0.0,1295,0.313539152884,3577.02065782,1135.30065489,31.4839943178,0.997142,-31.5509,1805.90359604,31.4276720542,85.4586385189,2820.20206209,1295,299.430850906,2820.20206209
1.11506,163.412,2683.60616586,31.5472,135.584,31.4914,0.0,1296,0.304937697996,3959.60922635,1061.387869,31.5485793369,0.997985,-31.6205,1231.29692583,31.4921187954,111.843470299,2683.60616586,1296,303.186739832,2683.60616586
0.918366,163.373,2615.27855725,31.5512,135.601,31.4918,0.0,1297,0.299873075797,3548.63601119,1270.21857565,31.5516311755,0.998319,-31.6185,1330.10140002,31.4926284646,-63.4779200211,2615.27855725,1297,286.802623271,2615.27855725
1.02393,163.465,2628.39296189,31.6274,135.659,31.5697,0.0,1298,0.305466461798,3104.86670729,1080.60362346,31.6274849458,0.998353,-31.7032,1394.21058696,31.5697227507,-232.749644235,2628.39296189,1298,280.595813196,2628.39296189
1.59315,163.543,2536.61463534,31.5772,135.759,31.522,0.0,1299,0.336727069482,3939.81326139,1055.28525341,31.5772654079,0.997288,-31.6613,2263.04563296,31.5220121096,828.032195882,2536.61463534,1299,306.179725898,2536.61463534
0.975043,163.631,2645.54746553,31.5455,135.802,31.4886,0.0,1300,0.304352902883,3762.3671631,1440.50926658,31.5455709313,0.99632,-31.6376,1640.00388279,31.4892171008,-277.075321893,2645.54746553,1300,254.659331255,2645.54746553
1.07278,163.678,1280.35746516,31.6263,135.851,31.5752,0.0,1301,0.30986463793,4011.16949058,1266.54043112,31.626280979,0.997469,-31.7058,1656.73413691,31.5750400658,134.736636461,1280.35746516,1301,301.853193903,1280.35746516
1.2542,163.722,3092.07010253,31.529,135.934,31.4834,0.0,1302,0.323651077468,3436.02883186,1210.06769876,31.5300169012,0.996679,-31.6207,1886.80124138,31.4846151151,-80.5045844383,3092.07010253,1302,233.313071312,3092.07010253
1.34717,163.76,2845.79551792,31.5106,135.983,31.4657,0.0,1303,0.322938249607,3099.97793848,1256.61722671,31.5108914545,0.99757,-31.6084,1118.52240365,31.4659957097,-169.020123254,2845.79551792,1303,215.49328184,2845.79551792
1.29455,163.783,2487.31726216,31.6021,136.046,31.562,0.0,1304,0.320627328229,2380.88956181,721.138923601,31.601920232,0.998185,-31.7011,1036.71673076,31.5622233406,179.849013275,2487.31726216,1304,270.259060027,2487.31726216
1.1354,163.805,2856.98899853,31.6317,136.103,31.5958,0.0,1305,0.316594166309,2770.89143604,987.375893295,31.6319544067,0.998324,-31.7205,1032.73259531,31.5960432525,-413.474080825,2856.98899853,1305,183.663846909,2856.98899853
1.17233,163.868,2443.73415402,31.5769,136.229,31.5416,0.0,1306,0.313784149831,2899.68493509,1290.63538764,31.5767900666,0.998749,-31.6675,1084.43717026,31.5419193794,-397.755006088,2443.73415402,1306,199.465478228,2443.73415402
1.23797,163.887,2356.50429651,31.566,136.288,31.533,0.0,1307,0.318178759543,2695.12407375,958.005517843,31.5673940643,0.9985,-31.6656,625.283332661,31.5341915981,-547.923021183,2356.50429651,1307,149.596851363,2356.50429651
1.2019,163.92,2152.06797923,31.6813,136.35,31.6505,0.0,1308,0.324484811506,455.72235419,302.149322251,31.6806462444,0.999649,-31.7853,-215.226846468,31.6505710583,-533.94248538,2152.06797923,1308,116.167418031,2152.06797923
1.14071,164.056,2313.21291546,31.6566,136.378,31.6281,0.0,1309,0.315927897531,567.306914631,374.615443868,31.6574948627,0.999352,-31.7705,-169.371692819,31.6290083922,-548.900839523,2313.21291546,1309,118.645989295,2313.21291546
1.05856,164.095,2474.30571921,31.7229,136.439,31.6962,0.0,1310,0.313685040565,1408.70625545,591.100894256,31.7228031176,0.998673,-31.8342,155.974128885,31.6961367943,-509.86438465,2474.30571921,1310,133.144876068,2474.30571921
1.00419,164.119,2804.66943596,31.656,136.514,31.6266,0.0,1311,0.314808122134,2270.83089967,746.945814172,31.6553894497,0.99818,-31.7563,668.231493249,31.6268760068,-342.48290039,2804.66943596,1311,218.24686929,2804.66943596
1.4543,164.274,2426.65553101,31.6598,136.587,31.6325,0.0,1312,0.335472121154,3138.1549646,1047.0501246,31.6607490948,0.998143,-31.7661,481.825729096,31.6331474094,-536.379227955,2426.65553101,1312,145.841692369,2426.65553101
1.1888,164.309,2474.74938987,31.7299,136.55,31.7061,0.0,1313,0.31525468373,2846.63903318,1046.80032592,31.7303152054,0.99773,-31.8239,937.499011795,31.7069826296,-370.36730075,2474.74938987,1313,225.330065757,2474.74938987
1.19393,164.305,2842.83146089,31.6824,136.598,31.6586,0.0,1314,0.310307800107,3283.93781934,1339.47075052,31.6829906032,0.997844,-31.7804,872.322680135,31.6598988497,-528.335998535,2842.83146089,1314,169.983295374,2842.83146089
1.29336,164.401,2694.9701339,31.6568,136.679,31.6358,0.0,1315,0.321812549708,2170.12954337,732.164669997,31.656218459,0.998305,-31.7702,657.251510581,31.6358790176,-490.769830249,2694.9701339,1315,220.398305165,2694.9701339
1.34198,164.455,731.226594365,31.7278,136.733,31.7114,0.0,1316,0.324909524954,1723.6449996,567.054312974,31.7265619613,0.998268,-31.8427,244.946250529,31.7106027935,-193.524010806,731.226594365,1316,191.528497633,731.226594365
1.15261,164.543,3004.80469094,31.6447,136.81,31.6308,0.0,1317,0.316918174976,2058.4783696,818.313164946,31.6457436889,0.998343,-31.7747,703.904081049,31.6325432338,-498.805137412,3004.80469094,1317,231.216325447,3004.80469094
1.33905,164.642,2517.48395851,31.6781,136.88,31.6634,0.0,1318,0.333732350315,4323.43620631,1507.06771417,31.6769052273,0.997611,-31.7991,1498.6041395,31.6635043956,-485.317180149,2517.48395851,1318,267.353961069,2517.48395851
1.32479,164.648,3016.03067993,31.6943,136.899,31.6803,0.0,1319,0.32229151895,3997.56502839,1343.84088399,31.6941640924,0.997187,-31.8084,1436.19508161,31.6810670621,-15.0195083023,3016.03067993,1319,274.048273003,3016.03067993
0.840955,164.642,1466.11165388,31.6967,136.962,31.683,0.0,1320,0.291034885638,4116.56262349,1602.20793292,31.6960859033,0.996993,-31.8102,1850.48967106,31.6832539551,-506.022794278,1466.11165388,1320,268.829959851,1466.11165388
0.905212,164.737,2988.23738623,31.643,136.96,31.6291,0.0,1321,0.290057551434,3479.37653913,1196.10046849,31.6430398985,0.998815,-31.7558,741.02728327,31.6296023754,-526.316757179,2988.23738623,1321,192.402982164,2988.23738623
1.30862,164.736,2945.91827352,31.6324,136.942,31.6191,0.0,1322,0.316616386861,3985.04477373,1728.94408844,31.6333648948,0.998052,-31.7431,1176.86607256,31.6200478225,-554.550351798,2945.91827352,1322,171.482276997,2945.91827352
1.21911,164.751,2799.49159611,31.6295,136.997,31.6148,0.0,1323,0.301119860265,3898.12749627,1287.94971983,31.6292312085,0.997541,-31.74,1716.11505552,31.6149897159,-312.763446198,2799.49159611,1323,250.899982079,2799.49159611
0.854599,164.848,2791.73414984,31.6895,137.04,31.6765,0.0,1324,0.288215611975,3148.34606704,1283.1138844,31.6902874959,0.998906,-31.8045,848.328770789,31.6774039687,-550.080909696,2791.73414984,1324,176.811530425,2791.73414984
1.43155,164.969,2724.22733034,31.6368,137.076,31.6229,0.0,1325,0.332607063666,1852.21043103,681.947407083,31.6368196227,0.998825,-31.7518,478.193170143,31.6234601181,-403.018355292,2724.22733034,1325,193.197389404,2724.22733034
1.25467,165.027,1474.78629202,31.6766,137.183,31.6618,0.0,1326,0.311665423423,436.792452367,217.579841301,31.6758992862,0.998627,-31.797,30.3920136186,31.6623660926,-282.880275354,1474.78629202,1326,132.20193027,1474.78629202
1.57422,165.143,1168.96845251,31.6673,137.275,31.6513,0.0,1327,0.33077144985,659.969835603,360.513786783,31.6666018816,0.999245,-31.7773,-14.615430888,31.6516776252,-542.341013985,1168.96845251,1327,144.977092126,1168.96845251
1.75921,165.184,901.242034938,31.6188,137.337,31.5998,0.0,1328,0.34054708811,2674.32559479,754.474682244,31.6190534768,0.998426,-31.7247,623.946729711,31.6009188577,-12.1323256805,901.242034938,1328,203.568815896,901.242034938
1.2464,165.228,542.206605915,31.6881,137.411,31.6674,0.0,1329,0.315458978141,3055.82800311,996.540683475,31.6879263602,0.998205,-31.7926,1102.90349624,31.6672579286,-485.266999001,542.206605915,1329,223.381176801,542.206605915
1.30735,165.325,2233.94248162,31.6836,137.439,31.6621,0.0,1330,0.321138799321,3721.07546388,1185.64649157,31.6849668734,0.998677,-31.78,944.074174783,31.6635950434,-510.247059846,2233.94248162,1330,210.093152979,2233.94248162
1.45832,165.342,2896.2503414,31.7216,137.507,31.6991,0.0,1331,0.322412489268,4110.25510366,1208.86850521,31.7227104504,0.998171,-31.8237,1559.47744104,31.6999911522,129.212954761,2896.2503414,1331,267.861361124,2896.2503414
1.2651,165.45,1129.34958984,31.7044,137.55,31.6809,0.0,1332,0.317487932924,3593.63155882,1285.8664766,31.704676847,0.998461,-31.8055,1190.61850037,31.6812189276,-315.341485502,1129.34958984,1332,244.276408955,1129.34958984
1.4926,165.535,2795.26693444,31.4087,137.629,31.3791,0.0,1333,0.326806056083,3739.30080694,1468.31443834,31.4086691339,0.998884,-31.5042,1159.74397274,31.3792811593,-520.223165207,2795.26693444,1333,185.128599294,2795.26693444
1.09124,165.625,2743.96949848,31.5533,137.686,31.5223,0.0,1334,0.296316642336,3162.79019238,970.773459117,31.5541199664,0.999026,-31.6378,675.473140931,31.5233157871,-286.349334526,2743.96949848,1334,202.70396794,2743.96949848
1.4461,165.588,641.358480364,31.4198,137.773,31.3873,0.0,1335,0.322886970501,688.469490074,411.493387302,31.4184030755,0.999353,-31.5072,92.3480418592,31.3859518636,-540.732808065,641.358480364,1335,159.655219289,641.358480364
1.02615,165.656,2252.21805612,31.6152,137.874,31.5823,0.0,1336,0.307718878304,1668.00112215,636.181038915,31.6153728753,0.998137,-31.695,503.365448077,31.5835997815,-275.671337464,2252.21805612,1336,194.56502712,2252.21805612
1.00422,165.765,791.752265913,31.582,137.878,31.5479,0.0,1337,0.307255436133,3514.35959033,1150.51455551,31.5833953029,0.997762,-31.666,1351.00744628,31.5488364529,-5.93494724924,791.752265913,1337,246.317811483,791.752265913
1.07965,165.804,2234.6526705,31.5468,137.968,31.5142,0.0,1338,0.313204447705,3470.81045191,1391.99806445,31.5474655143,0.997611,-31.6436,1761.63855792,31.5150481094,-12.4644614545,2234.6526705,1338,231.436476262,2234.6526705
1.2851,165.814,1206.47156331,31.4397,138.04,31.408,0.0,1339,0.317129074982,3671.59523467,1113.1055382,31.4403288659,0.99737,-31.5338,1730.57037176,31.4084595279,-71.4045162987,1206.47156331,1339,250.599990107,1206.47156331
1.08219,165.853,2635.54969838,31.5249,138.109,31.4948,0.0,1340,0.314081455743,3582.58821832,1289.28294014,31.5257912817,0.99775,-31.6172,2079.19426675,31.4958527965,100.051056547,2635.54969838,1340,265.98192613,2635.54969838
1.05456,165.909,590.694401054,31.3729,138.176,31.3409,0.0,1341,0.312074302188,3458.18975317,1288.32779942,31.3721331679,0.997551,-31.4754,1443.31100314,31.3408216758,-73.6860976741,590.694401054,1341,247.357775342,590.694401054
1.02743,166.061,2409.0786032,31.5029,138.274,31.4723,0.0,1342,0.31049990077,2908.58194726,867.180447694,31.5031265647,0.997263,-31.6038,1306.66906655,31.4730350954,339.584187213,2409.0786032,1342,249.677508024,2409.0786032
0.955792,166.184,3051.3985096,31.685,138.299,31.6588,0.0,1343,0.305787134863,3592.29841646,1172.02560523,31.685551547,0.997613,-31.7905,1455.02570004,31.659232239,-16.5116135512,3051.3985096,1343,271.148087091,3051.3985096
1.00152,166.238,2752.56603045,31.671,138.38,31.6449,0.0,1344,0.30006343381,3502.10907292,1195.58690349,31.6720677666,0.99763,-31.7709,1127.37429328,31.6459274845,-516.717634619,2752.56603045,1344,219.317632259,2752.56603045
1.38632,166.293,2844.4678293,31.6163,138.43,31.5878,0.0,1345,0.329936670565,3931.9414293,1304.86029502,31.6162563362,0.996928,-31.72,2546.14740478,31.5881014587,20.8255018669,2844.4678293,1345,317.874932988,2844.4678293
0.800642,166.288,2702.93623987,31.6441,138.49,31.6158,0.0,1346,0.291800977759,3423.59761112,1142.68573148,31.6444761824,0.997724,-31.7439,604.844996836,31.6167413745,-309.880509936,2702.93623987,1346,200.397262067,2702.93623987
1.51748,166.352,544.857446124,31.5375,138.562,31.5075,0.0,1347,0.327017801075,2939.3384037,1049.83276126,31.536398493,0.998749,-31.6315,1188.44259118,31.5073287637,-282.233661541,544.857446124,1347,233.574256317,544.857446124
0.982079,166.31,2419.82968543,31.6505,138.611,31.6219,0.0,1348,0.299573678908,3131.66222495,1116.19148752,31.6505814533,0.998812,-31.7457,780.304523761,31.6220324999,-284.61685515,2419.82968543,1348,208.20668148,2419.82968543
0.963062,166.362,2339.58049017,31.6114,138.673,31.5815,0.0,1349,0.298482046185,3552.24295006,1298.82866353,31.6113801782,0.998144,-31.6948,874.665825289,31.5814297324,-168.503172628,2339.58049017,1349,221.319624292,2339.58049017
0.726585,166.454,1983.30429189,31.6908,138.689,31.6643,0.0,1350,0.289618064308,3823.61838598,1567.88719413,31.6905958687,0.997371,-31.7833,2089.19948002,31.6647572207,173.775552428,1983.30429189,1350,281.535287951,1983.30429189
1.37679,166.567,2483.86000667,31.6561,138.768,31.6301,0.0,1351,0.328044722913,3816.84269049,1488.83526254,31.6564649442,0.996853,-31.7497,1350.69479213,31.6307862937,-303.574801246,2483.86000667,1351,245.880940438,2483.86000667
1.2126,166.596,2772.96373149,31.5679,138.888,31.5422,0.0,1352,0.308659074397,3430.85271771,994.898322803,31.5661015248,0.997916,-31.6623,1148.82285765,31.5411477978,104.698932773,2772.96373149,1352,271.502676069,2772.96373149
0.898175,166.66,2614.33138017,31.5138,138.956,31.4873,0.0,1353,0.293679503054,4161.62239548,1513.87345068,31.5142024582,0.997003,-31.6072,1938.7297408,31.4882043555,-159.838190262,2614.33138017,1353,289.843112624,2614.33138017
0.92332,166.646,2518.92033045,31.5947,138.972,31.5716,0.0,1354,0.293453779098,3880.20383537,1408.41670051,31.5953771282,0.997116,-31.6959,1667.37606047,31.5724841261,53.4194034902,2518.92033045,1354,270.140038926,2518.92033045
1.5019,166.641,2574.09912771,31.6757,139.035,31.6525,0.0,1355,0.330478001276,3820.1449158,1507.24154377,31.6747875944,0.997405,-31.7825,2081.40185628,31.6520144679,-363.472788414,2574.09912771,1355,264.853989085,2574.09912771
1.08968,166.703,1867.66580367,31.6042,139.103,31.5805,0.0,1356,0.31557861023,3815.49440374,1320.40938618,31.6055826988,0.997461,-31.7051,1220.9299633,31.582258861,-168.607966622,1867.66580367,1356,249.833470169,1867.66580367
