Epoch,AveragePolicySurr,AverageQ,AverageAbsQYDiff,AverageQLoss,StdReturn,AverageAbsY,AverageAbsQ,AverageEsReturn,StdEsReturn,QFunRegParamNorm,PolicyRegParamNorm,MinEsReturn,MaxEsReturn,AverageAction,AverageY,AverageDiscountedReturn,AverageReturn,MinReturn,Iteration,MaxReturn
894,-2.12443,2.11396,0.0234199540185,0.00674008,26.5517348923,2.16245059668,2.16245,1582.09115303,0.0,78.0929,92.9873,1582.09115303,1582.09115303,0.99958,2.11391062814,206.061129627,2546.06244556,2488.54904565,894,2578.38262692
895,-2.12353,2.11405,0.022446221497,0.00539057,58.5802927846,2.16265155037,2.16258,1866.35581474,0.0,78.1368,92.947,1866.35581474,1866.35581474,0.999721,2.11403821618,188.921597818,2282.56763655,2204.60539836,895,2379.60867352
896,-2.12647,2.11511,0.0235893376408,0.00648663,37.9754840761,2.16339715686,2.16324,1451.94793766,0.0,78.1633,92.9898,1451.94793766,1451.94793766,0.999823,2.1151721682,187.514368658,2341.6602413,2278.89069549,896,2417.59951646
897,-2.13453,2.12433,0.023108789573,0.00625551,40.2962333134,2.17053709336,2.1705,1557.45882623,0.0,78.1751,93.0478,1557.45882623,1557.45882623,0.999743,2.12434074133,207.552739946,2445.61024925,2381.27624824,897,2540.55184758
898,-2.12255,2.11341,0.0218285026424,0.00460699,32.9903907202,2.162927514,2.16288,1756.55864083,0.0,78.2209,93.1711,1756.55864083,1756.55864083,0.999818,2.11340228359,227.306940809,2814.30232839,2777.19809129,898,2877.04086218
899,-2.12548,2.11678,0.0233558889204,0.00576706,50.3155013722,2.16657123206,2.16646,1706.36002059,0.0,78.2658,93.1515,1706.36002059,1706.36002059,0.999782,2.11679752354,225.390603316,2833.40354659,2739.6422338,899,2947.42464081
900,-2.12934,2.12033,0.0227255941061,0.00564255,58.0121665604,2.17035519435,2.17028,1618.69581007,0.0,78.2901,93.1609,1618.69581007,1618.69581007,0.999719,2.12034009689,230.402895793,2781.81175275,2684.40697247,900,2866.64380744
901,-2.12237,2.11356,0.0231632848021,0.00572318,38.0546836459,2.16628840828,2.16618,1712.20139433,0.0,78.3084,93.085,1712.20139433,1712.20139433,0.999626,2.11363696924,201.359706654,2372.42081452,2323.41352727,901,2469.13759361
902,-2.13187,2.12448,0.0227652773477,0.00527492,56.9682640971,2.17401339331,2.17396,1547.11065469,0.0,78.3656,93.0879,1547.11065469,1547.11065469,0.999808,2.12448650204,187.381469894,2174.09555518,2083.85426714,902,2286.71881317
903,-2.11477,2.10767,0.024575476834,0.00645972,34.4831625456,2.16019097724,2.1601,1331.77199401,0.0,78.398,93.1263,1331.77199401,1331.77199401,0.99992,2.10766064739,204.72622913,2461.97206448,2406.95592796,903,2509.96933008
904,-2.11232,2.10577,0.0228989512828,0.00478622,43.681053112,2.15783269381,2.15776,1485.05701676,0.0,78.4445,93.1506,1485.05701676,1485.05701676,0.999924,2.10579773948,210.425038002,2558.90821197,2445.70202285,904,2607.01247534
905,-2.11947,2.11275,0.0239025486011,0.00607111,66.6878413985,2.16122766067,2.16114,1436.35124138,0.0,78.4911,93.2208,1436.35124138,1436.35124138,0.999684,2.11269928855,179.29104082,2131.69269143,1998.04243756,905,2238.41281608
906,-2.11378,2.10676,0.0233979661277,0.00591775,48.0126545184,2.15617264509,2.15607,1402.33130095,0.0,78.5328,93.2645,1402.33130095,1402.33130095,0.999652,2.10681846496,189.655545196,2279.83287937,2201.47415064,906,2367.47549901
907,-2.11268,2.10532,0.0231130316408,0.00546761,53.5870280465,2.15447255915,2.15438,1230.50742006,0.0,78.5257,93.2855,1230.50742006,1230.50742006,0.999922,2.10534265979,205.369103362,2503.72886214,2403.18942356,907,2586.66972887
908,-2.11185,2.10377,0.0216040776641,0.00428061,24.6641704917,2.15264386,2.15247,1402.32328494,0.0,78.5366,93.3725,1402.32328494,1402.32328494,0.999819,2.10384235711,188.358732449,2276.45450222,2248.13928215,908,2323.60690847
909,-2.10662,2.09817,0.0234344156443,0.00630286,42.3467523868,2.14831861984,2.14824,1427.46728338,0.0,78.5553,93.5102,1427.46728338,1427.46728338,0.999924,2.09817395019,215.685110349,2613.27749462,2538.21505387,909,2692.33234121
910,-2.10804,2.09915,0.0235138969326,0.00696759,54.8209678156,2.14881860532,2.14872,1528.52395432,0.0,78.6007,93.5363,1528.52395432,1528.52395432,0.99993,2.09921454968,191.280953078,2512.91783877,2379.32184543,910,2602.76296303
911,-2.11194,2.10163,0.0215173767552,0.0047937,32.2143024461,2.15085082587,2.15078,1572.48471947,0.0,78.624,93.5927,1572.48471947,1572.48471947,0.999831,2.10156994103,200.491455094,2509.64067364,2458.94033807,911,2553.987513
912,-2.10819,2.09942,0.021825111012,0.00519777,45.7717237912,2.14959649028,2.14954,-569.489255481,0.0,78.6215,93.4854,-569.489255481,-569.489255481,0.999798,2.09944613275,198.523805854,2430.66379939,2333.83876423,912,2501.49997757
913,-2.1094,2.10056,0.022194006027,0.00580451,38.4503685305,2.15089562434,2.15077,1533.52173811,0.0,78.6334,93.5281,1533.52173811,1533.52173811,0.99969,2.10059572107,194.58785968,2434.11606063,2385.55883334,913,2498.70480784
914,-2.10725,2.09901,0.021366862779,0.00447719,23.8525768155,2.14961011182,2.14962,1486.89637145,0.0,78.6395,93.5392,1486.89637145,1486.89637145,0.999778,2.09892278511,184.007913421,2135.37972135,2110.32330684,914,2182.06652243
915,-2.10695,2.09975,0.0228697863288,0.00662096,36.6544467539,2.14935698665,2.14928,1463.55960925,0.0,78.6553,93.5582,1463.55960925,1463.55960925,0.999733,2.099781828,193.143537069,2325.50494541,2263.34518663,915,2376.37261517
916,-2.10708,2.10031,0.0228348285987,0.00686296,24.2826390433,2.14890693288,2.14889,1363.34655414,0.0,78.6797,93.6121,1363.34655414,1363.34655414,0.999599,2.10025868934,182.356200907,2321.22122332,2281.47772696,916,2357.5713835
917,-2.09594,2.08775,0.0218408920477,0.00524718,54.7906519855,2.13968063507,2.13952,1533.66729481,0.0,78.7196,93.6667,1533.66729481,1533.66729481,0.999681,2.08780099004,192.368227258,2343.3865621,2209.500507,917,2417.57541493
918,-2.10587,2.09615,0.0216868214757,0.00520895,27.9278913007,2.14459084911,2.14454,1353.43309026,0.0,78.7644,93.5625,1353.43309026,1353.43309026,0.999439,2.09604198594,183.565181756,2196.05632285,2160.34714435,918,2237.83560133
919,-2.09849,2.092,0.0228769725262,0.00607599,21.66741329,2.1408899375,2.14078,1452.66177955,0.0,78.7867,93.5552,1452.66177955,1452.66177955,0.999929,2.09211779948,197.51074225,2343.10005076,2304.13751924,919,2371.78425277
920,-2.09023,2.08449,0.0222752028823,0.005244,23.1305108284,2.13474475973,2.1347,1187.74953381,0.0,78.8488,93.5621,1187.74953381,1187.74953381,0.99993,2.08446641792,201.905847228,2427.39348294,2391.29334874,920,2460.07011837
921,-2.09663,2.08719,0.0216966504123,0.00472557,27.588613028,2.1355283055,2.13539,1467.82297975,0.0,78.8894,93.7067,1467.82297975,1467.82297975,0.999933,2.08722731248,207.287129562,2598.54350026,2556.6334043,921,2642.17342975
922,-2.09089,2.08183,0.0222251026453,0.00488162,50.0341878912,2.13110649904,2.13108,-89.1713399731,0.0,78.9443,93.7377,-89.1713399731,-89.1713399731,0.999878,2.08179679053,212.879905009,2638.91469286,2523.37129422,922,2698.01707743
923,-2.09639,2.08697,0.0235962325134,0.00720331,41.704361342,2.13471298529,2.1346,1368.21938415,0.0,78.9743,93.757,1368.21938415,1368.21938415,0.999907,2.0869999176,220.680385193,2772.5386103,2703.38850114,923,2836.94621016
924,-2.08825,2.08008,0.0216332590344,0.0044724,52.2232229502,2.13015062546,2.13005,1524.42139033,0.0,79.0039,93.7747,1524.42139033,1524.42139033,0.999817,2.08008890484,208.727062375,2500.50916582,2383.99763081,924,2565.63719885
925,-2.09221,2.0838,0.0227013431657,0.00629436,35.5589018243,2.13297681414,2.13296,1612.81824176,0.0,79.0622,93.7981,1612.81824176,1612.81824176,0.999714,2.08376013765,216.055969561,2553.69715657,2488.27124268,925,2608.25828842
926,-2.09687,2.08725,0.0211410862193,0.00394826,40.4683370668,2.1355775029,2.13549,1214.8779182,0.0,79.0714,93.8468,1214.8779182,1214.8779182,0.99979,2.08728128556,213.456805616,2594.54407126,2527.45846508,926,2660.4309088
927,-2.09364,2.08463,0.0215167313926,0.00428422,48.558512349,2.13334098946,2.13333,1667.83275035,0.0,79.0779,93.7927,1667.83275035,1667.83275035,0.999701,2.08454347946,180.89213853,2125.35005041,2018.17300907,927,2194.29837049
928,-2.08817,2.08188,0.0228091295574,0.00554799,77.4723759489,2.13014748505,2.13012,1652.09775348,0.0,79.1379,93.821,1652.09775348,1652.09775348,0.999798,2.08189430764,180.389984296,2264.7743361,2062.55493906,928,2338.90045022
929,-2.07945,2.07381,0.0239978990459,0.00634773,682.223275912,2.12319516022,2.12314,1444.77817622,0.0,79.1796,93.8788,1444.77817622,1444.77817622,0.999771,2.07380745214,161.864961635,1791.4726905,-240.404402021,929,2104.02694435
930,-2.08101,2.07538,0.0244287603688,0.00715154,86.2394050551,2.12371201254,2.12357,1613.66911808,0.0,79.1986,93.9189,1613.66911808,1613.66911808,0.999647,2.07544144407,170.565444477,2040.713053,1856.98312155,930,2177.01774856
931,-2.08181,2.07607,0.0251528076294,0.00755006,203.051554826,2.12296609622,2.12298,1446.10272793,0.0,79.2597,94.0151,1446.10272793,1446.10272793,0.999651,2.07604650135,163.777675251,2078.37913809,1771.70380588,931,2362.645906
932,-2.07142,2.06408,0.0256005743563,0.00721797,868.913725722,2.11372085482,2.11363,1328.16352612,0.0,79.2829,94.206,1328.16352612,1328.16352612,0.999558,2.06396927243,160.693290962,1599.94018301,-301.309425944,932,2176.67086401
933,-2.06741,2.06075,0.0231310208434,0.0059543,166.75513755,2.11166889669,2.11161,-200.141276101,0.0,79.3103,94.1681,-200.141276101,-200.141276101,0.999408,2.06078013457,162.709032407,1876.2393309,1607.25945764,933,2299.76113077
934,-2.07148,2.06476,0.0230514860164,0.0050146,779.05059225,2.11425826583,2.11422,1328.87041644,0.0,79.3252,94.2378,1328.87041644,1328.87041644,0.999651,2.06479214255,175.270236427,1375.22114,-385.915465081,934,2238.42895204
935,-2.07237,2.065,0.0244738598827,0.00582748,1127.82976985,2.11364180206,2.11364,1237.56829805,0.0,79.3906,94.2818,1237.56829805,1237.56829805,0.999683,2.06495168112,143.518964793,1171.17669461,-444.244627941,935,2384.13783323
936,-2.05862,2.05123,0.0245440819946,0.00598248,107.487649901,2.10309646265,2.10302,1633.30934468,0.0,79.4383,94.33,1633.30934468,1633.30934468,0.999853,2.05122270153,213.898899941,2609.07461536,2401.44211553,936,2751.31627713
937,-2.07292,2.065,0.0250771073754,0.00592518,51.952887172,2.11368618227,2.11349,1552.63921828,0.0,79.4457,94.3991,1552.63921828,1552.63921828,0.999865,2.06507978101,220.904460326,2680.13746729,2583.48935052,937,2753.18316643
938,-2.06593,2.05812,0.0239849051145,0.00443444,140.510552076,2.10861494619,2.10858,1588.7603551,0.0,79.4428,94.4599,1588.7603551,1588.7603551,0.99987,2.05808535049,206.429406409,2601.68617926,2218.66868129,938,2753.53295944
939,-2.07118,2.06369,0.0260027082901,0.00698264,128.481904057,2.11280065443,2.11282,1470.35443251,0.0,79.494,94.5394,1470.35443251,1470.35443251,0.999723,2.06367254556,156.500843586,1942.64100663,1760.59274336,939,2176.59819288
940,-2.06298,2.05414,0.0253026497662,0.00612946,133.484384867,2.10549054965,2.10541,838.319205003,0.0,79.5275,94.6253,838.319205003,838.319205003,0.999634,2.054131297,135.132459602,1649.74602163,1361.88652821,940,1852.61846257
941,-2.06951,2.06085,0.0248154824238,0.00464061,157.36271035,2.11001052761,2.10994,1179.15585721,0.0,79.5822,94.5788,1179.15585721,1179.15585721,0.999548,2.06085412995,172.805208603,1911.8056251,1617.28421908,941,2185.54762255
942,-2.07134,2.06216,0.0242460436817,0.00449227,107.221962842,2.11059510714,2.11057,1346.05744543,0.0,79.6175,94.6098,1346.05744543,1346.05744543,0.99974,2.06209787775,176.39163094,2228.46831406,2005.65277376,942,2386.81352485
943,-2.06807,2.05826,0.0252560760823,0.00642303,140.848439713,2.10817641476,2.10821,1156.00593291,0.0,79.6761,94.7102,1156.00593291,1156.00593291,0.999733,2.05821635361,215.162256732,2634.06658343,2301.39617773,943,2802.10180739
944,-2.06653,2.05728,0.0261542734976,0.00690929,95.0429010646,2.10820179788,2.10793,1556.10990103,0.0,79.6839,94.8295,1556.10990103,1556.10990103,0.99969,2.05737679785,190.294936875,2460.01977076,2280.73674912,944,2602.99441906
945,-2.06888,2.06075,0.0255611335767,0.00607532,27.3873983086,2.11072535605,2.11064,1652.48476105,0.0,79.7166,94.8148,1652.48476105,1652.48476105,0.999947,2.06079815618,209.327716939,2586.21646693,2535.84240785,945,2619.53973217
946,-2.06763,2.05962,0.0246829436668,0.00550646,39.6076565913,2.11099046487,2.11098,1582.88487707,0.0,79.7699,94.9295,1582.88487707,1582.88487707,0.999885,2.05960411817,212.993537157,2603.93750904,2552.68815016,946,2688.1821965
947,-2.0753,2.06662,0.0250859858829,0.00640383,50.6346265893,2.11624304803,2.11617,1625.15859653,0.0,79.812,95.0453,1625.15859653,1625.15859653,0.999897,2.06660018873,196.179821459,2535.86849371,2459.63271283,947,2619.00208684
948,-2.06743,2.05945,0.0238276261188,0.00524008,142.224455076,2.11195857339,2.11187,1683.8200119,0.0,79.8746,95.0197,1683.8200119,1683.8200119,0.999819,2.05949240732,221.048206286,2592.15635682,2355.69356528,948,2779.83750446
949,-2.06106,2.05279,0.0238835724546,0.00458463,154.781576082,2.10795368414,2.10791,1549.59470405,0.0,79.9531,95.1167,1549.59470405,1549.59470405,0.999787,2.05274164963,216.619250803,2564.23695976,2132.8773683,949,2708.26926343
950,-2.06907,2.05977,0.0254047646714,0.00579413,115.487714227,2.1119426349,2.11181,1531.63339932,0.0,79.9825,95.2342,1531.63339932,1531.63339932,0.999886,2.0597867057,228.405764832,2736.12221492,2612.20103469,950,2967.86801609
951,-2.07486,2.06596,0.0258108526914,0.00601651,88.5681677346,2.11646726677,2.11643,1479.18765057,0.0,80.0194,95.2062,1479.18765057,1479.18765057,0.999969,2.06600961568,209.855645541,2660.10964996,2511.16835481,951,2777.05573856
952,-2.0793,2.07033,0.0250251598679,0.00544994,102.065661088,2.11981391958,2.11958,1771.98452701,0.0,80.0188,95.1975,1771.98452701,1771.98452701,0.999863,2.07038277475,226.693897463,2686.30767872,2481.24616238,952,2804.59779054
953,-2.07647,2.06769,0.0235163897463,0.00464139,55.1254376598,2.11894616903,2.11889,1598.94388295,0.0,80.0711,95.2403,1598.94388295,1598.94388295,0.999969,2.06763609982,223.807504024,2778.82331025,2667.84122398,953,2859.87711797
954,-2.07506,2.06433,0.0252023559848,0.00558865,110.616727528,2.11605775009,2.11586,1696.39568409,0.0,80.1072,95.2902,1696.39568409,1696.39568409,0.999947,2.06439267274,232.306007525,2805.20928223,2552.02180993,954,2911.2087637
955,-2.0746,2.06485,0.0246412132814,0.0056435,124.152990002,2.11578343518,2.11566,1840.86496974,0.0,80.1281,95.4045,1840.86496974,1840.86496974,0.999896,2.06484514283,223.529137249,2808.70422643,2636.39128774,955,2969.93574094
956,-2.0813,2.07071,0.0244969244903,0.00548065,133.464181674,2.11955938093,2.1195,1724.38761436,0.0,80.1696,95.4318,1724.38761436,1724.38761436,0.999865,2.07067586807,226.069589104,2756.52604679,2436.59341093,956,2887.28845307
957,-2.08268,2.07415,0.0246611907192,0.00568476,275.964568547,2.1227801148,2.12268,1510.46290457,0.0,80.2005,95.4529,1510.46290457,1510.46290457,0.999794,2.07414925614,218.53983173,2650.44542146,2163.19247817,957,2933.58055203
958,-2.0802,2.0707,0.0236859543463,0.00481854,121.641649253,2.12156715456,2.12143,1242.92389891,0.0,80.2178,95.4455,1242.92389891,1242.92389891,0.999797,2.0707648442,217.611043191,2796.67557946,2518.94208092,958,2899.3132599
959,-2.07988,2.06893,0.0239481713488,0.0052085,89.8124964217,2.12161306165,2.12149,1647.43107812,0.0,80.2148,95.59,1647.43107812,1647.43107812,0.999877,2.06895094214,202.463956142,2719.55645521,2604.88014074,959,2862.21361295
960,-2.078,2.06824,0.0240231518586,0.00587664,131.315317488,2.12122961303,2.12124,1685.64207294,0.0,80.2633,95.804,1685.64207294,1685.64207294,0.999843,2.06816968585,164.421612514,2211.841977,1980.7226808,960,2368.40959829
961,-2.092,2.08161,0.0253261696873,0.00662143,122.452370944,2.13179970856,2.13168,1688.89045559,0.0,80.3129,95.8035,1688.89045559,1688.89045559,0.999826,2.08163567046,201.988620671,2616.73914927,2286.16862499,961,2745.39832891
962,-2.0846,2.07506,0.0240823225607,0.00550561,494.774138668,2.12728196136,2.1272,1446.66253214,0.0,80.3576,95.8577,1446.66253214,1446.66253214,0.999707,2.07507399719,192.96558197,2283.09439552,820.533383461,962,2589.20526166
963,-2.08652,2.07845,0.0244041293172,0.00511412,95.7224090048,2.13138209007,2.13131,1751.41674483,0.0,80.3772,95.9557,1751.41674483,1751.41674483,0.999812,2.07845381374,197.880378331,2515.55967579,2378.59798422,963,2650.35651716
964,-2.08745,2.07904,0.0269131292552,0.00866515,91.0241117961,2.1305808339,2.13051,1652.14259344,0.0,80.4175,96.0357,1652.14259344,1652.14259344,0.999807,2.07904620216,193.768105504,2476.26913391,2283.95067344,964,2575.79290452
965,-2.09306,2.08263,0.024066444399,0.00432955,58.6323140767,2.13364163289,2.13362,1447.84957395,0.0,80.4527,96.0042,1447.84957395,1447.84957395,0.999847,2.08262927402,230.772212881,2800.09481046,2675.73146168,965,2879.71596715
966,-2.09183,2.08019,0.0261425670425,0.00727431,408.448615487,2.13207260715,2.132,1705.17814555,0.0,80.501,96.0228,1705.17814555,1705.17814555,0.999833,2.08017688387,225.579592853,2618.47480152,1401.24106844,966,2821.39156699
967,-2.0957,2.08461,0.0253517998166,0.00611183,80.104073472,2.13585435644,2.13569,1698.40306859,0.0,80.507,96.1116,1698.40306859,1698.40306859,0.999869,2.08472701405,225.975497656,2734.20333141,2541.885784,967,2819.06167786
968,-2.09447,2.0845,0.0250103234942,0.0058254,37.6679937637,2.13603463075,2.13592,1820.79569043,0.0,80.5627,96.1243,1820.79569043,1820.79569043,0.999806,2.0845821954,219.51670764,2686.24343118,2643.79975815,968,2748.42910284
969,-2.08711,2.07881,0.0250367207216,0.00511675,235.949140495,2.13253949146,2.13246,1812.91639144,0.0,80.6005,96.0371,1812.91639144,1812.91639144,0.999783,2.07881446425,206.893038069,2429.00596149,1743.11275157,969,2590.83223266
970,-2.08927,2.08312,0.0247136473634,0.00556676,56.1000214263,2.13537938059,2.13535,1568.83989718,0.0,80.6321,96.1064,1568.83989718,1568.83989718,0.99981,2.08313695811,214.967205052,2648.03089047,2517.7539431,970,2711.2190435
971,-2.0883,2.07959,0.0246115177797,0.00499427,313.696811851,2.13284620897,2.1328,1487.56387448,0.0,80.6661,96.1397,1487.56387448,1487.56387448,0.999757,2.07957458462,217.825435221,2571.46194942,1650.89062601,971,2762.74220439
972,-2.09854,2.08849,0.0243754102943,0.00516245,54.8768227762,2.13862120392,2.13857,1642.10998618,0.0,80.7174,96.1734,1642.10998618,1642.10998618,0.999781,2.08850296484,222.696713942,2748.47024347,2669.9977888,972,2827.53669408
973,-2.09797,2.08883,0.023502297332,0.00379619,32.3341602871,2.13883457521,2.13874,1714.8702582,0.0,80.7277,96.2016,1714.8702582,1714.8702582,0.999635,2.08882741778,217.23842479,2645.68071287,2581.39985027,973,2689.92968527
974,-2.09044,2.08155,0.0278512656626,0.00855922,660.071852622,2.13245499885,2.13245,1744.33518246,0.0,80.7921,96.308,1744.33518246,1744.33518246,0.99978,2.08151364381,217.602857252,2289.1400147,481.476700677,974,2639.63325477
975,-2.09179,2.08396,0.0247578673636,0.00595904,927.888254426,2.13393756828,2.1338,1645.87617129,0.0,80.8269,96.3422,1645.87617129,1645.87617129,0.999888,2.08398874163,197.160377206,2316.67559393,-453.444245041,975,2785.51192975
976,-2.09222,2.083,0.0239563707822,0.00457091,83.4792611911,2.13300123613,2.13309,1724.42772972,0.0,80.8359,96.416,1724.42772972,1724.42772972,0.999843,2.08292352959,223.517467288,2792.08746216,2605.1066992,976,2917.56828761
977,-2.10178,2.09256,0.0249686201299,0.00592203,674.131277324,2.14051338546,2.14039,1583.23579609,0.0,80.8974,96.5133,1583.23579609,1583.23579609,0.999835,2.09261501055,225.018515974,2451.04230749,651.070709779,977,2838.96756814
978,-2.09711,2.08866,0.0244270634571,0.00541183,1138.7341783,2.13824658247,2.1382,1733.83590615,0.0,80.9333,96.5103,1733.83590615,1733.83590615,0.999854,2.08866097183,217.88108438,2255.58257424,-65.0241709126,978,2878.585629
979,-2.09111,2.08191,0.0246123420182,0.00621394,971.932829107,2.13312129235,2.13303,1843.85288782,0.0,80.981,96.5275,1843.85288782,1843.85288782,0.999816,2.08192876634,207.471023415,2267.08588338,-442.950854557,979,2766.29352179
980,-2.10246,2.09269,0.0225419743061,0.0033627,982.21694421,2.14148603745,2.14145,1672.35224792,0.0,81.0034,96.6686,1672.35224792,1672.35224792,0.999783,2.09267049353,220.646719124,2411.68352748,-141.267811641,980,3048.60652421
981,-2.09421,2.08427,0.0249806094759,0.00648832,878.760098063,2.1358598751,2.13571,1821.87684079,0.0,81.0374,96.5944,1821.87684079,1821.87684079,0.999723,2.08434359548,217.428290756,2188.26157425,-64.0112895115,981,2914.77081053
982,-2.09362,2.08395,0.0247080330781,0.00579926,663.711455786,2.13530854221,2.13535,1879.5617586,0.0,81.0656,96.773,1879.5617586,1879.5617586,0.999765,2.08379622181,190.264504484,1922.82745718,239.136370909,982,2546.1095366
983,-2.09827,2.08974,0.023883789289,0.00495501,1228.8794904,2.14051633927,2.14035,1839.9830412,0.0,81.1087,96.7854,1839.9830412,1839.9830412,0.999832,2.08981210854,178.107374665,1057.85830755,-509.419161339,983,2773.51876194
984,-2.10422,2.09546,0.0229404718702,0.00397803,918.720107565,2.14602490792,2.14594,1547.83460913,0.0,81.1274,96.8307,1547.83460913,1547.83460913,0.99957,2.0955102288,184.649385133,1549.07541948,206.161441558,984,2592.26031623
985,-2.10266,2.09332,0.0253221591784,0.00624501,117.171559779,2.14470200296,2.14471,1799.26324555,0.0,81.1923,96.9055,1799.26324555,1799.26324555,0.99966,2.09322145076,225.397136563,2708.49141685,2489.2878168,985,2926.59171051
986,-2.10639,2.09694,0.0247394716231,0.00564271,328.776264759,2.14798895504,2.14784,1825.47290202,0.0,81.2181,96.9428,1825.47290202,1825.47290202,0.999785,2.09700553932,210.636962562,2474.54223203,1831.37234412,986,2974.36005576
987,-2.11186,2.10211,0.0240769351442,0.00494792,910.79678259,2.15142648207,2.15133,1862.30447513,0.0,81.2609,96.9947,1862.30447513,1862.30447513,0.99979,2.10214515528,220.856129286,2509.78582369,-195.494633331,987,2941.27528375
988,-2.10607,2.09482,0.0262282097427,0.00715832,83.3934237605,2.14605958856,2.14597,1772.68767948,0.0,81.2615,97.0395,1772.68767948,1772.68767948,0.999878,2.09484463691,237.284511048,2921.68298946,2799.70435784,988,3056.64116628
989,-2.11392,2.10279,0.0255052909268,0.00699544,105.798047494,2.15130106323,2.15124,1760.51271262,0.0,81.305,96.9676,1760.51271262,1760.51271262,0.99977,2.1027586244,233.839581119,2829.35295334,2537.32169702,989,2958.85914125
990,-2.11368,2.1028,0.0247370252248,0.00609384,54.7644339673,2.15175616525,2.15166,1682.55000031,0.0,81.3263,97.12,1682.55000031,1682.55000031,0.999821,2.1028644417,229.585375303,2873.11194912,2790.79831664,990,2995.05973239
991,-2.1097,2.09887,0.0254341517865,0.00634831,70.9524018077,2.1494174195,2.1493,1604.0981196,0.0,81.3544,97.1693,1604.0981196,1604.0981196,0.999803,2.0988925829,235.023459909,2878.20133021,2713.60520711,991,2970.47378914
992,-2.11302,2.10183,0.0249573380907,0.00619229,159.608376142,2.15179789956,2.1517,1776.59126285,0.0,81.4116,97.2467,1776.59126285,1776.59126285,0.999815,2.10180950835,218.240198053,2701.94220512,2311.18734275,992,2897.01422282
993,-2.122,2.11107,0.0234033009768,0.00409937,68.7877822748,2.15990309473,2.1599,1832.94369276,0.0,81.4528,97.2226,1832.94369276,1832.94369276,0.999869,2.11102593535,232.598803141,2844.00088447,2751.1831068,993,2941.76314586
994,-2.1194,2.10921,0.0242760767963,0.00475194,179.512070895,2.15869003576,2.1586,1874.76924457,0.0,81.449,97.2399,1874.76924457,1874.76924457,0.999818,2.10923977908,217.46989388,2753.07760971,2299.78175225,994,2908.87906756
995,-2.12339,2.11199,0.0270356728034,0.00757574,82.2257205488,2.16036365228,2.16023,1655.57047554,0.0,81.5153,97.2784,1655.57047554,1655.57047554,0.99985,2.11200831262,226.299804997,2688.2496346,2578.32825164,995,2793.02178271
996,-2.12756,2.11644,0.0254106874126,0.00623425,592.103191063,2.16494319579,2.16488,2038.88627169,0.0,81.5282,97.3447,2038.88627169,2038.88627169,0.999706,2.11643169626,228.898116573,2632.55955946,883.791091366,996,2974.76843819
997,-2.13252,2.12042,0.0247977533537,0.005063,52.6759449403,2.16842419154,2.1684,1790.85069828,0.0,81.5519,97.3321,1790.85069828,1790.85069828,0.999831,2.12037855507,234.050177813,2893.63508185,2804.26657518,997,2977.58796684
998,-2.13031,2.11849,0.024337870334,0.00442042,76.1099391374,2.16935169076,2.16913,1835.2937824,0.0,81.5766,97.302,1835.2937824,1835.2937824,0.999781,2.11859764349,236.100514106,2859.91890889,2684.00891522,998,2966.47477926
999,-2.1439,2.13209,0.026045700528,0.0064957,64.6662938899,2.17992264426,2.17986,1646.15251809,0.0,81.6031,97.2713,1646.15251809,1646.15251809,0.99985,2.13209512337,238.167557913,2801.9109333,2702.9318193,999,2900.57317561
1000,-2.13465,2.12403,0.0258345996126,0.00693008,102.961571988,2.17444511682,2.17439,1665.37722864,0.0,81.6419,97.312,1665.37722864,1665.37722864,0.99987,2.12405067503,215.867157906,2818.95527783,2540.1332359,1000,2905.40171483
1001,-2.14457,2.13452,0.0262364717973,0.00680965,56.7101895051,2.18326051192,2.18315,1754.32289535,0.0,81.7116,97.3405,1754.32289535,1754.32289535,0.999891,2.13457553451,231.191030977,2770.17673693,2644.50792492,1001,2863.53869643
1002,-2.14336,2.13227,0.0260335347561,0.00661184,40.5082331334,2.18161632459,2.18153,1670.72111286,0.0,81.7295,97.3283,1670.72111286,1670.72111286,0.999749,2.13224172613,221.111939677,2725.87723768,2653.47250773,1002,2786.2228805
1003,-2.1346,2.1237,0.0249919728708,0.00563551,41.0917881131,2.17488550673,2.17479,1645.26814515,0.0,81.7558,97.4165,1645.26814515,1645.26814515,0.999885,2.123725459,216.061148776,2725.99232383,2662.73423113,1003,2774.37458433
1004,-2.1351,2.12495,0.0255808335334,0.00701839,55.0142394028,2.17540451938,2.17534,1751.55722773,0.0,81.7827,97.4819,1751.55722773,1751.55722773,0.999776,2.12494173482,224.551711503,2823.36220742,2734.96785688,1004,2886.85648428
1005,-2.1425,2.13176,0.0241238806756,0.00486411,61.6946925132,2.18075032102,2.18063,1886.95692194,0.0,81.8433,97.4627,1886.95692194,1886.95692194,0.999832,2.1317839552,237.209543241,2804.34049431,2736.8524567,1005,2935.2734855
1006,-2.1465,2.13584,0.0240813494349,0.00492099,40.4555405928,2.18315444474,2.18305,1824.88701625,0.0,81.879,97.48,1824.88701625,1824.88701625,0.999835,2.13588040461,227.393593323,2822.32946729,2755.02427302,1006,2880.04498365
1007,-2.14532,2.13478,0.0237987956893,0.00454928,501.937804975,2.1825373475,2.18248,1870.82719125,0.0,81.9276,97.6204,1870.82719125,1870.82719125,0.999881,2.13473627341,227.580213164,2744.28601818,1245.8344058,1007,3025.94248072
