MaxReturn,AverageAbsQYDiff,AverageQLoss,Iteration,PolicyRegParamNorm,Epoch,MinReturn,AverageReturn,QFunRegParamNorm,AverageAction,AverageY,MaxEsReturn,StdEsReturn,AverageAbsY,StdReturn,MinEsReturn,AverageEsReturn,AveragePolicySurr,AverageDiscountedReturn,AverageQ,AverageAbsQ
1029.73743936,7.8454492951,526.366,859,109.591,859,1026.69426869,1028.20493849,207.756,0.35076,410.352128615,210.841971657,45.7933276302,410.52194528,0.832826405363,6.1077024083,40.4819249947,-418.605,117.543556623,410.309,410.827
1027.87976224,8.04051730912,565.184,860,109.613,860,1025.42563348,1027.08353047,207.988,0.413416,409.81109425,518.519277503,131.333107598,409.993602547,0.689358308335,5.74105019075,83.3574644823,-418.093,112.969615737,409.822,410.329
1027.12679175,7.92233656508,524.616,861,109.648,861,1025.19755294,1026.19860518,208.16,0.377661,409.782588424,338.616213806,70.8126423663,409.950184965,0.635399602362,1.86870177126,46.946641247,-417.963,112.404921056,409.77,410.308
1622.93720191,7.77598989543,534.571,862,109.72,862,268.335910037,972.218393475,208.298,0.45063,411.258167877,911.40811806,235.857367633,411.428771494,360.818924939,6.87534951835,130.500375913,-419.193,152.064820321,411.24,411.753
1005.34885448,7.71014910696,518.784,863,109.738,863,1001.95188306,1003.32016528,208.484,0.329329,410.425229252,215.398680446,52.2688265647,410.632315071,0.885805526518,4.91342152474,39.4893047989,-418.626,97.4726977459,410.401,410.915
1027.80301534,8.02918247561,567.077,864,109.771,864,1025.97359107,1026.75285041,208.672,0.327068,410.134826733,344.898861604,68.7031853832,410.308827968,0.59110775641,8.19305210166,52.1427962576,-418.575,107.60822928,410.137,410.648
2740.29750094,7.93668052443,551.682,865,109.813,865,701.549147507,1302.76317453,208.826,0.704974,410.755259387,432.718065619,123.214571,410.938656339,566.238647599,8.49691773631,82.8566022446,-418.96,212.904899162,410.741,411.254
1029.89262704,8.18813968051,597.915,866,109.896,866,1027.06638615,1028.28079218,208.996,0.485592,411.035160677,606.298120934,190.896996453,411.207358225,0.74508312657,6.67341876069,139.567155453,-419.133,118.246603428,411.006,411.444
1027.46785235,7.82439616699,537.54,867,109.931,867,1025.72607683,1026.36871389,209.123,0.458797,411.329640196,436.88453047,105.335063385,411.479915146,0.546308790605,4.79178350194,74.8529722532,-419.435,113.438042054,411.323,411.79
1028.20480755,8.10768018361,574.652,868,109.98,868,1026.1079896,1027.10465491,209.298,0.401856,410.928994444,319.089711347,78.5628100793,411.10568184,0.5675581836,5.71803392164,61.2461175061,-419.679,114.564750858,410.916,411.512
2494.98386048,7.81262968573,543.493,869,110.071,869,545.614766727,1356.6401051,209.462,0.605647,412.342315236,221.936167713,46.4527581776,412.554919912,717.863358904,4.50284478713,32.693412557,-420.617,174.187767242,412.31,412.84
2035.68916287,7.99263637349,558.862,870,110.082,870,770.645480183,1241.71272327,209.673,0.701154,411.549164686,966.321912042,240.378148377,411.707588427,317.498611581,10.5702339795,120.965242479,-420.046,212.743727798,411.556,412.066
1028.15780612,8.27201619963,579.88,871,110.141,871,1025.83423294,1026.75390574,209.888,0.405447,411.684748464,586.805046865,125.849201495,411.878769405,0.68803838698,4.8443990036,69.4814918669,-420.319,115.783934596,411.676,412.194
2258.05338053,7.99422011952,586.135,872,110.185,872,995.697558039,1306.41402012,210.024,0.601923,412.967353288,494.464195624,138.025713562,413.148210926,352.847249499,4.9181527687,88.7341404356,-421.251,158.5365295,412.937,413.436
1027.78428275,8.23245543697,586.182,873,110.227,873,1025.7975632,1026.8937079,210.142,0.364544,412.798751967,329.958971388,72.5177605276,412.970172186,0.61017205584,6.085967315,55.3310646829,-421.271,107.662046847,412.79,413.305
1312.59614736,7.98687051824,576.631,874,110.257,874,1025.03225813,1052.25286628,210.336,0.499176,412.40964904,178.254808766,54.9012966732,412.572888876,82.3380007078,5.20255131216,55.8823171088,-420.863,118.950654028,412.373,412.861
1028.68078128,7.96832360495,601.575,875,110.331,875,1026.6635678,1027.73519315,210.509,0.443887,412.832121334,829.704443008,163.19554269,413.01997081,0.642249804682,5.409711527,74.2664262965,-421.328,115.602008634,412.838,413.366
1981.17587826,7.934450898,560.581,876,110.353,876,808.357618964,1284.67640435,210.691,0.718233,413.742669363,779.19450379,161.140551721,413.907127587,319.238543734,4.42365340338,75.8095311946,-422.003,225.543947545,413.723,414.208
1501.67965202,8.01659256158,592.709,877,110.404,877,603.352358891,948.518168636,210.834,0.718125,413.504884209,560.800971038,93.8059052361,413.690809015,223.181242412,4.5264459115,42.098839019,-422.081,224.395984477,413.493,414.013
1029.87356284,8.13803980497,584.054,878,110.429,878,1027.67300951,1028.65421045,211.029,0.3412,413.176586221,793.857489123,180.713980533,413.382964736,0.715551343387,4.64627314215,93.1786400067,-421.904,114.460297672,413.161,413.756
2626.11315987,8.01757694224,585.996,879,110.478,879,817.186401348,1673.14757575,211.231,0.617517,414.049368643,1131.64111736,210.004175268,414.253877601,544.565593713,6.3084351736,66.7677149869,-422.331,204.532156918,414.016,414.562
2111.29450021,7.87488122727,542.121,880,110.613,880,740.923216523,1071.07306521,211.435,0.686248,413.32104625,186.525352868,42.2698585551,413.566085184,331.125330979,6.37868543962,40.0978807159,-421.786,215.272674266,413.326,413.9
1026.3763131,7.90983691131,526.817,881,110.7,881,1024.24351659,1025.39937846,211.62,0.408473,414.140708582,307.218758269,54.10362316,414.334310343,0.663634935084,4.71461112353,31.6649840957,-422.296,109.724248546,414.119,414.62
1029.93381003,8.00246313212,557.737,882,110.733,882,1027.53066387,1028.77787907,211.79,0.341378,414.136817326,379.805195991,71.4647442667,414.322636486,0.665949941255,6.16831583691,41.9623894821,-422.554,118.716536749,414.126,414.646
1029.05050823,8.10153670114,591.696,883,110.778,883,1027.2486264,1028.07392122,211.971,0.337743,414.705618496,372.145570315,79.7753224644,414.904369669,0.515528190947,5.06061981684,55.418591555,-422.925,113.841451254,414.709,415.265
718.554507852,8.13938968251,593.045,884,110.881,884,372.579116738,493.165615704,212.19,0.714696,415.527767263,581.583513596,215.784289007,415.719803598,62.8240623843,7.4275931195,156.892593176,-423.808,189.759583056,415.507,416.078
1029.27012518,8.14293435304,599.259,885,110.954,885,1027.84455108,1028.41240383,212.382,0.349199,415.085912236,1023.73924904,337.29488831,415.246173385,0.53577132867,6.1987091806,158.378495162,-423.441,106.49778907,415.057,415.544
1034.78309226,8.21195745936,594.403,886,110.992,886,1026.21083724,1031.19313701,212.466,0.33414,415.28201841,429.198879755,98.8537608366,415.4483326,2.87827704547,5.6321203194,47.5823078731,-423.795,105.296995849,415.297,415.86
1030.34424813,8.43355464081,616.282,887,111.035,887,515.224553076,981.472336442,212.668,0.471653,414.567941273,120.086244611,36.5227320731,414.75256192,147.444540185,5.31780535667,40.2599869204,-423.244,118.436963229,414.54,415.074
1036.06292156,8.21210017343,608.333,888,111.091,888,1028.11274708,1032.32102792,212.839,0.359787,415.183877587,580.891051846,95.4777900156,415.37988413,2.6487719313,5.40596541208,39.0284967381,-424.001,104.993979908,415.175,415.713
1007.63451115,8.21750216472,607.362,889,111.139,889,965.776191196,1002.41550559,213.029,0.354025,414.906385208,228.166098218,39.8357065635,415.08867436,12.2302908839,5.78138500374,29.2784979126,-423.753,95.9194903463,414.875,415.429
2283.26966617,8.09715083128,605.718,890,111.203,890,361.353412923,977.677526216,213.251,0.70197,415.42373491,231.638129301,43.3674596261,415.627406644,494.65594468,4.84446428901,31.5808837716,-423.887,202.499732295,415.426,415.996
1357.89477623,8.07480677001,596.775,891,111.274,891,613.571210798,808.105192717,213.338,0.688707,416.608372893,592.423456614,147.174417501,416.84571241,119.818245556,8.46039131835,83.6338502682,-425.093,216.391622551,416.605,417.186
1029.20710623,8.16160356898,589.247,892,111.292,892,1027.92940404,1028.49594674,213.534,0.366461,415.640793299,235.982730228,52.0117615809,415.807108982,0.382220541009,6.05420028596,47.6119968896,-424.279,113.948295598,415.621,416.191
1029.12385572,8.06522069139,556.075,893,111.371,893,1026.76445345,1027.91579792,213.68,0.386124,416.797769323,141.457938586,39.2947628436,416.997399007,0.689531343324,6.02159517275,38.9810426681,-425.242,114.968186774,416.785,417.341
1030.81829325,8.20887893001,574.576,894,111.422,894,1027.74865421,1029.00144901,213.869,0.403189,416.792702625,221.490364405,48.4645650767,416.968049905,0.895825329947,6.12425427059,38.4752303582,-425.306,105.994654062,416.775,417.263
1027.90664505,8.42802624022,617.894,895,111.432,895,1025.66436547,1026.80176884,214.087,0.388555,416.589120025,440.470950925,89.0893122287,416.826272357,0.630581405451,6.99093033226,50.0329790465,-425.198,113.856524689,416.564,417.131
1031.16893768,8.3208589771,616.413,896,111.468,896,1029.12725399,1030.17317862,214.299,0.487172,416.738121696,796.269220295,156.353734167,416.934451747,0.671657300686,5.20370236824,61.7107666518,-425.357,107.71830901,416.747,417.299
1021.44699243,8.31528501907,617.615,897,111.58,897,1017.04318972,1019.49727156,214.508,0.393227,416.622262681,353.31144185,67.6800331256,416.787161787,1.4244067614,6.10307115121,43.2806857671,-425.507,105.416536,416.589,417.154
1014.77723461,8.04860129179,540.612,898,111.618,898,1013.1228642,1014.04077118,214.724,0.330279,417.406514246,120.942858593,26.2646082257,417.602497687,0.57249140348,4.67583672389,26.8855972992,-426.095,102.604173432,417.385,417.956
996.207336307,8.28075579079,592.296,899,111.679,899,152.76058399,765.022327036,214.894,0.350095,417.89915703,440.81490591,81.0245800233,418.091531355,364.633784725,6.65527661365,35.7293778859,-426.643,88.0831180553,417.903,418.439
1016.32944662,8.29895108394,590.456,900,111.752,900,1012.88430052,1014.95928531,215.03,0.379794,417.563956341,634.572102092,123.857881929,417.745139871,1.05988400444,5.2380778952,58.3206792696,-426.116,107.188340586,417.55,418.11
1028.74894621,8.31479768377,608.444,901,111.834,901,1025.92518957,1027.23130105,215.189,0.660513,417.6279889,830.135172506,166.434155009,417.810323925,0.811121045777,5.5796437396,74.7948141643,-426.366,111.981650819,417.615,418.137
1028.06742567,8.26495033957,576.42,902,111.873,902,1026.32266624,1027.01754614,215.306,0.599508,418.497158691,102.604906151,24.4322948939,418.6709959,0.598045172384,5.88561777354,32.7672490853,-427.283,107.266735057,418.463,419.015
1027.79915299,8.20353387607,590.814,903,111.91,903,1024.87008514,1026.66989761,215.404,0.649587,418.48840229,993.882018891,199.870175141,418.65810558,0.852827076187,4.49189282852,67.2575922285,-427.169,112.014222848,418.485,419.061
1028.47356952,8.32516512398,594.131,904,111.95,904,1026.83901819,1027.47149745,215.598,0.579899,418.751762111,588.618741622,155.089385787,418.94479632,0.413377562577,4.01788109812,86.2150277622,-427.103,111.665025054,418.731,419.27
1027.92173257,8.28363974893,624.516,905,112.019,905,1023.11727864,1025.41017775,215.773,0.668747,418.452455376,112.732171514,27.1681674441,418.599134598,1.24166012421,5.1114228698,29.28842363,-426.896,107.161570038,418.435,418.946
1029.24919562,8.0711225599,562.024,906,112.108,906,1024.20438371,1027.3373345,215.968,0.497852,418.197139672,1221.58139556,267.532097517,418.348769791,1.44301556999,5.78263548189,90.6708803022,-426.716,107.930736013,418.19,418.648
1029.54316032,7.98341844029,555.57,907,112.169,907,1027.6468375,1028.47792224,216.16,0.375721,419.070862323,576.919418385,119.844371443,419.25291227,0.550069498425,5.17141202904,61.2953271709,-427.533,107.678847224,419.054,419.58
1376.77000847,8.12757692918,583.631,908,112.227,908,444.310391833,867.25380503,216.328,0.751834,418.666686491,526.483852807,117.577331066,418.798077744,210.152850318,5.94425665572,67.6359383847,-427.215,205.221621387,418.666,419.135
1032.30532835,8.39258589736,634.441,909,112.252,909,1028.25011235,1029.7342337,216.557,0.373304,418.739356219,921.144363643,161.355626913,418.909684795,1.13603818099,5.3765814495,53.398676644,-427.506,111.269648749,418.713,419.225
1708.99356595,8.21405013486,601.791,910,112.286,910,332.840371654,739.127328153,216.713,0.694743,419.327744236,182.316049671,40.7734770143,419.490926708,336.23870957,6.15522169116,34.2181744702,-427.951,194.436886138,419.32,419.841
1030.42219659,8.27619302706,555.63,911,112.376,911,1028.63916942,1029.48412201,216.944,0.334541,419.102327149,1087.93830684,282.140130707,419.28858149,0.615591174846,6.38900865127,154.005513486,-427.769,115.845067087,419.071,419.614
1389.43377163,8.02927842935,572.554,912,112.391,912,278.845798845,855.565662166,217.111,0.637099,420.004437033,221.935418229,57.6843936052,420.181222524,291.94739432,5.49702661696,40.025676964,-428.43,159.099636383,420.006,420.483
2350.60833457,8.31239044698,619.687,913,112.444,913,305.283025312,1025.68609034,217.298,0.70011,418.974450201,456.643917221,91.9362644664,419.164685335,406.965338565,5.60942449473,46.6401716445,-427.503,223.120521646,418.952,419.489
1026.91710815,8.24699916711,572.423,914,112.479,914,1023.62099154,1025.49322094,217.525,0.411955,418.943842563,926.499750887,244.6848225,419.111892696,0.929111577578,5.57361056763,123.968285583,-427.69,107.732360689,418.945,419.474
1025.95822264,8.29162573193,613.968,915,112.55,915,1008.44327941,1011.3468063,217.683,0.318986,420.0413935,552.70404338,120.353013894,420.21569741,4.95138198752,6.27302833193,67.5973740809,-428.932,100.842602814,420.028,420.536
2673.17424042,8.27537259295,583.184,916,112.578,916,650.081114686,1172.21096271,217.895,0.73683,420.080523516,264.838181289,68.0507605693,420.291164973,412.248980851,6.10989820783,50.8783699248,-428.724,226.845531494,420.05,420.602
1029.27533307,8.24638279714,581.031,917,112.608,917,1025.58572784,1027.32277421,218.06,0.655198,419.873873729,295.858906487,84.0163879048,420.049605127,1.06472841165,5.66969731202,66.7314494107,-428.671,109.883619097,419.865,420.443
2034.00024256,8.4685596224,647.854,918,112.638,918,166.777575636,925.571744886,218.288,0.725632,419.998031925,669.197002533,160.96691068,420.184271927,385.636431572,4.72899027614,92.8286604711,-428.742,214.42039767,419.98,420.535
1495.5530823,8.5496528554,654.962,919,112.713,919,566.50526658,899.002954212,218.537,0.595331,420.377100352,299.917444505,86.6724428005,420.628042555,241.251722803,4.55524905982,55.8824747316,-428.815,173.518513151,420.376,420.935
1027.29521093,8.50207866293,640.117,920,112.733,920,1023.98432253,1025.6932874,218.761,0.554046,419.354272719,245.487178056,48.7607300003,419.571354331,0.91129759732,5.23260562401,39.5863930479,-428.416,112.997721655,419.334,419.899
1029.00275759,8.21570164105,586.845,921,112.778,921,1025.34232214,1026.80458764,218.956,0.760259,421.508634928,873.588858782,197.688629231,421.797384482,1.0430165333,1.91487345128,82.8115875613,-430.305,114.193042029,421.494,422.122
1014.87645183,8.47021830078,639.789,922,112.842,922,1012.17435055,1013.10708343,219.188,0.302035,420.136933928,275.144994909,62.2941791111,420.364422508,0.812389264715,1.82170037659,39.113082025,-428.972,103.018351986,420.109,420.673
1170.38563914,8.47928495026,638.571,923,112.893,923,503.886582655,732.820135784,219.362,0.787068,420.720714321,426.321589389,74.2604073601,420.94074144,156.864209595,3.34523605557,38.3410105182,-429.363,206.187844141,420.726,421.312
2063.93758719,8.79032619554,665.834,924,112.942,924,646.67805754,1095.92121262,219.538,0.714407,421.343566154,672.256441762,176.483628355,421.552962725,342.520424484,6.0548721156,92.6754654457,-430.14,215.027734638,421.311,421.863
1029.23491576,8.86743612294,721.483,925,112.983,925,1027.48454927,1028.3735018,219.695,0.408293,420.442066495,599.013249718,114.045359571,420.637374143,0.624642914658,6.2361930346,59.6390213146,-429.402,114.24077767,420.442,421.003
2371.37751288,8.35250973798,607.888,926,113.035,926,570.075133538,909.73675184,219.873,0.707174,421.617198681,516.899620629,93.4730348831,421.818383726,448.734421914,3.87266446139,43.0656748026,-430.673,218.588456291,421.603,422.135
1027.90083391,8.34937997389,613.794,927,113.095,927,1026.19366846,1027.04913583,220.1,0.564948,422.041152272,422.501358605,95.5002416008,422.239693159,0.453934537532,4.00443457086,53.1273261196,-430.879,111.326731131,422.024,422.566
1045.43212984,8.36880680964,599.557,928,113.14,928,534.537842377,716.045133764,220.281,0.708051,422.224184734,616.650880321,171.927419261,422.436231884,117.185797761,5.84107361196,94.2689452152,-431.173,206.50746271,422.213,422.793
1028.46269172,8.36480431657,596.884,929,113.207,929,1025.50157728,1027.38367242,220.457,0.393384,423.041651452,349.200053075,71.9242373135,423.233817941,0.968467867877,4.29717739404,44.1567300816,-431.984,108.353060789,423.019,423.519
1026.25292179,8.49337450565,646.629,930,113.291,930,1024.58715893,1025.63011195,220.596,0.619088,422.90999779,508.561878265,97.450775802,423.08367435,0.524705830085,4.23724151475,45.8700116729,-432.009,109.752809578,422.899,423.453
1028.64884734,8.31351192341,573.116,931,113.343,931,1026.35021132,1027.36164769,220.819,0.436532,424.096938588,469.242236533,98.8030720921,424.292420125,0.743068407863,5.39250209379,52.6501992097,-433.09,111.405814034,424.075,424.655
1022.60936797,8.38440233614,625.298,932,113.426,932,1020.55638441,1021.76038982,220.961,0.314381,423.301642797,427.433153233,74.3862691645,423.495330192,0.677233223185,6.24767508125,42.1023033289,-432.562,107.163387981,423.285,423.85
2283.80648236,8.51594597996,625.07,933,113.511,933,776.049028525,1202.40889375,221.181,0.68993,423.943830322,265.505391885,61.3046329406,424.112302217,385.41517571,4.0434202912,37.5167495942,-432.845,201.081542612,423.953,424.473
1032.84173522,8.65848736174,627.463,934,113.565,934,331.160747494,753.602262713,221.382,0.571662,423.520627695,404.677634551,68.4017576165,423.725868398,286.973622112,5.50446493694,38.464320579,-432.921,143.998728058,423.497,424.027
1022.1917187,8.730843421,681.782,935,113.658,935,1019.17689458,1020.67678304,221.577,0.295214,424.7980168,423.3960622,145.659873195,424.946679872,0.904040513371,8.9787215244,100.120158347,-434.091,109.894177772,424.785,425.318
1018.24198303,8.30754703951,613.157,936,113.776,936,1014.58483004,1016.58930076,221.745,0.318505,424.181896489,870.301933857,281.399341714,424.367725937,0.920606071663,2.85565251454,182.399687546,-433.103,106.477453054,424.153,424.694
1637.57667712,8.48553493864,630.757,937,113.805,937,640.920157427,984.449507191,221.959,0.689243,425.078709212,685.567445125,149.159393515,425.292284591,219.798409137,10.93407325,79.7093767914,-434.055,205.025226544,425.082,425.661
1035.47748449,8.81896114718,682.109,938,113.845,938,321.211498601,897.279786131,222.159,0.450874,425.61990602,609.178131375,196.162480836,425.812849095,256.082799896,6.2838493792,158.340742715,-434.867,125.311943867,425.587,426.141
1023.95596471,8.39768299717,614.426,939,113.915,939,1021.31754596,1022.61966348,222.335,0.294809,425.512681781,696.806144696,138.336986167,425.758316686,0.877141780903,4.61132796839,71.4106085438,-434.523,111.118659915,425.522,426.113
1033.75671841,8.62128401113,602.152,940,113.966,940,452.736170256,758.650967456,222.525,0.56367,425.846412778,420.188430346,73.7901998958,426.037227924,244.007447348,4.42973937019,38.821533324,-435.091,155.722316469,425.796,426.339
1032.35107102,8.70223602578,658.484,941,114.038,941,381.766427676,584.885096912,222.701,0.67701,425.315169337,761.737915397,195.63811654,425.516678287,198.033289595,4.57007715327,107.872475808,-434.61,173.47803837,425.304,425.858
1000.96328552,8.58837042817,659.281,942,114.064,942,999.250468267,1000.18441361,222.853,0.312304,425.959483202,797.356623415,208.936228917,426.166453655,0.548439457624,6.35147711158,107.338747944,-435.229,98.9315182692,425.972,426.512
1017.09514745,8.47480899298,643.551,943,114.117,943,1014.98038519,1015.9984782,223.037,0.29779,425.586177609,428.206326989,118.006646446,425.79447707,0.646415453413,4.00083318698,75.9063888769,-434.679,107.061973795,425.585,426.179
1024.41049444,8.62052355651,626.844,944,114.133,944,1021.40563388,1022.4207087,223.241,0.360481,426.089094521,572.979634218,111.036396349,426.25704919,0.943210726783,5.18310550759,55.8432295147,-435.139,109.335332574,426.053,426.616
1014.05656861,8.47582914029,634.074,945,114.203,945,1010.94785119,1012.46453507,223.415,0.31144,425.734579009,177.600999201,56.3726805723,425.913213002,0.83800239939,4.96195918985,47.5682154496,-434.854,103.590981853,425.714,426.268
1024.57769459,8.40894134929,631.972,946,114.249,946,1021.4700965,1023.43398099,223.584,0.280435,426.582775551,779.106886474,215.504116122,426.77876949,0.953320620298,6.17240213697,101.836496094,-435.56,108.840953243,426.58,427.174
1572.24293714,8.73322405783,695.644,947,114.248,947,606.19437916,792.37952014,223.765,0.680854,426.506078757,406.495291955,118.277795049,426.707105337,196.481494284,4.4282012093,67.0027611216,-435.709,219.731791387,426.496,427.043
2394.08608814,8.54848322669,644.539,948,114.301,948,552.685863982,1012.72459194,223.967,0.644675,426.924032797,539.809683938,118.642348195,427.129310174,475.341463164,5.75403333339,68.603519879,-436.14,210.710797822,426.898,427.447
2430.81845275,8.57458228874,659.316,949,114.352,949,406.99558663,912.70301874,224.136,0.638074,426.469258516,327.676934605,95.8639944052,426.680369627,456.33100024,4.86340466779,64.4913577222,-435.784,191.044619701,426.465,427.085
1521.80410669,8.47089115786,630.009,950,114.391,950,583.244382943,987.983543478,224.301,0.688793,426.208576831,501.222562328,133.765574352,426.428179345,259.027898709,4.42183676008,85.7036316203,-435.247,215.565870624,426.192,426.749
2278.58039745,8.74389625551,689.393,951,114.456,951,821.534564799,1197.68273216,224.456,0.67946,426.269985065,836.113542772,249.170195238,426.480683011,418.852001719,4.68849736553,150.476235943,-435.701,216.04498998,426.245,426.81
1288.55165205,8.81629805418,706.5,952,114.489,952,157.366502169,397.828317838,224.644,0.644944,427.430231877,453.591601941,122.63342448,427.572172034,373.129534709,5.92982437887,83.9719224455,-436.557,133.748501407,427.426,427.961
1636.19506738,8.31445888426,624.394,953,114.561,953,469.077387464,793.546965819,224.79,0.691703,427.445322317,293.611775736,79.0193411474,427.605194123,260.275819121,5.10134934146,51.4842718993,-436.546,202.29858237,427.44,427.985
1051.92982054,8.63790208045,655.003,954,114.616,954,1035.38378788,1046.25691897,224.965,0.579745,428.479547975,596.696376373,151.522393849,428.668345377,4.62024054229,5.25511202741,79.9588091024,-437.764,107.241059864,428.458,429.054
1533.57448627,8.49086860119,619.503,955,114.673,955,517.698086647,837.106006165,225.18,0.699325,427.954499133,241.464324691,54.6076326775,428.101467495,270.535273092,5.62340126315,39.3632598614,-437.239,206.033062328,427.943,428.447
2116.01399728,8.57607818118,658.332,956,114.744,956,425.288418344,911.141414344,225.425,0.738245,427.796970279,289.377758249,81.3430033016,427.985153364,373.211079465,4.09337424411,66.842227355,-437.06,215.316144683,427.778,428.326
1020.71109875,8.66732158195,665.781,957,114.78,957,1018.46850605,1019.66983449,225.62,0.29914,427.69717372,491.875786928,151.246184567,427.857729889,0.6466747123,4.44858656971,143.103377524,-437.035,108.589268366,427.678,428.251
2593.06270982,8.45757825961,598.447,958,114.831,958,405.068619678,1128.64950138,225.8,0.702084,428.352308267,347.194951651,93.8818693482,428.522075109,518.237556899,6.60369000257,66.9583181863,-437.69,216.459097482,428.361,428.865
1580.98964744,8.6567637607,660.091,959,114.879,959,419.814996564,924.492648828,225.965,0.720929,428.5395837,613.670743055,134.01481674,428.698461585,349.774846403,5.53792523763,77.6743946992,-437.617,197.763161617,428.509,428.987
2156.28849648,8.60135803895,631.715,960,114.952,960,603.86821361,1390.55808864,226.172,0.711992,429.103964112,948.546119032,297.28875833,429.26766809,364.131530156,12.0397577872,184.923528931,-438.1,202.107690963,429.1,429.64
1031.10408909,8.63686202433,656.148,961,115.005,961,1029.44478501,1030.27511146,226.359,0.410122,429.084112594,1233.26359805,187.995733953,429.225381209,0.513971590868,4.19550439711,54.6573391324,-438.335,113.66936754,429.045,429.532
2324.34779406,8.66960138835,653.744,962,115.042,962,503.513711257,1072.61037387,226.584,0.700654,428.80083242,926.181639339,199.84050669,428.955016358,524.321552521,4.46927769938,102.859751091,-438.131,204.726288706,428.79,429.293
2444.82601663,8.58094258959,666.529,963,115.108,963,489.009746628,1133.97300187,226.761,0.658247,429.916643675,269.124879049,61.6313535838,430.059836252,609.356036495,6.0421818947,47.0673691287,-439.277,203.307399034,429.914,430.393
1675.25239897,8.56538378679,655.757,964,115.164,964,545.190257654,789.31494653,226.9,0.699432,428.953153366,666.042219739,219.649805341,429.102453199,283.196946401,4.95319848075,177.42439001,-438.333,205.560181676,428.951,429.536
1012.41308913,8.79657387612,657.898,965,115.219,965,1006.44564717,1008.47194821,227.106,0.306282,430.562115698,809.914078204,170.596380397,430.726292951,1.54484684471,4.0283832422,65.4851344901,-439.693,101.12171553,430.527,431.105
449.728297787,8.67122501591,702.174,966,115.22,966,130.513999623,141.274261656,227.273,0.652065,430.904782845,346.601023919,82.1315339921,431.066099801,25.9112744942,1.88610964633,38.9153049779,-440.064,94.0451065052,430.894,431.378
1969.57819155,8.65026472679,666.039,967,115.283,967,566.126818582,1060.43295627,227.414,0.705314,430.309248556,814.567514337,218.404405875,430.435730767,378.941293929,5.16350100079,110.799030455,-439.403,217.66984676,430.295,430.758
1278.53503528,8.90130695972,687.672,968,115.334,968,545.976132635,864.560109542,227.609,0.722972,430.167137994,348.417013678,82.0603155788,430.284620024,186.362694444,4.12303898853,49.420417818,-439.351,209.535987218,430.151,430.661
1890.72384927,8.65518026019,685.82,969,115.387,969,541.130514347,830.283960436,227.776,0.731675,430.810678286,664.459395072,191.422410052,430.927012343,231.925168711,4.18332228463,101.868977725,-440.011,212.673641758,430.792,431.266
1034.33521419,8.88608562804,695.219,970,115.452,970,676.357874977,884.676197,227.981,0.419851,429.889997593,737.298773465,228.438556522,430.02449235,144.001438406,4.39246726925,134.362802239,-439.466,167.507612185,429.898,430.407
1884.43875742,8.72237065489,666.442,971,115.498,971,523.086269872,833.454316325,228.225,0.685079,430.644343663,622.189248035,135.96474091,430.763273472,321.015974297,7.11494860668,87.8542651043,-440.074,209.149741615,430.628,431.096
1025.94815826,8.8795600536,670.886,972,115.518,972,1024.01450012,1025.03257503,228.404,0.761432,430.155930616,546.729696922,154.929954661,430.289746152,0.614877586088,4.77319357093,85.7737289537,-439.686,109.305464397,430.127,430.687
1583.7198477,8.92038992173,706.429,973,115.537,973,147.915055194,558.393121134,228.569,0.706407,430.509092968,490.903297578,102.54370678,430.666635114,344.779447235,3.89719163473,49.8773001171,-439.879,174.58103973,430.511,431.058
1710.4937238,8.74357142875,675.963,974,115.553,974,353.448267689,590.142275618,228.804,0.772336,431.554024929,413.519248132,99.911934815,431.695001245,301.281676788,4.43285554971,65.8413815626,-441.013,188.534055581,431.53,432.083
2653.73518642,8.70033565477,663.416,975,115.63,975,717.998857944,1604.54029426,229.023,0.671817,431.765812514,391.07499454,89.0444168147,431.900696197,629.899190539,4.81019056225,47.0393259027,-440.807,206.221677641,431.739,432.29
2292.91911327,9.06242613054,727.246,976,115.681,976,352.973392251,1655.70798433,229.167,0.6534,431.672821039,660.958152275,160.147138189,431.775827111,778.815661426,4.04258374805,86.3757066048,-441.283,197.521423137,431.661,432.177
2400.47460164,8.7670573895,700.092,977,115.686,977,566.678773326,1305.23541212,229.354,0.652061,433.134023958,433.155354626,155.363996176,433.248374844,475.090808203,6.60921537261,111.41462756,-442.637,199.756556379,433.108,433.638
2445.27296802,8.91400022284,735.811,978,115.708,978,580.578347857,1539.76827322,229.511,0.720196,432.488817592,517.662955989,105.631598154,432.605044843,644.038415347,6.19068439654,52.0843288197,-441.729,202.70403381,432.487,432.994
1745.27753693,8.79670338766,712.803,979,115.746,979,537.876424808,932.287028973,229.695,0.669986,433.192804632,775.972107627,166.931000756,433.33838151,255.024440319,4.20669082211,77.805111473,-442.521,203.988950734,433.167,433.679
1026.36481533,8.45436771174,618.945,980,115.775,980,60.5242469679,207.223130292,229.941,0.70345,431.789400769,681.867297582,206.109562512,431.99568523,270.631859347,5.71617522742,148.382565398,-441.454,85.0385255135,431.789,432.378
2287.97854959,8.78039917887,694.388,981,115.844,981,473.250131667,877.20264762,230.107,0.765584,433.199253465,473.71462536,149.940906499,433.37847698,496.991894799,6.08705821254,116.997238322,-442.404,195.002812723,433.18,433.694
