MaxEsReturn,AverageQ,AverageDiscountedReturn,StdReturn,AverageAction,AverageY,QFunRegParamNorm,MinEsReturn,AveragePolicySurr,AverageReturn,StdEsReturn,Epoch,AverageQLoss,Iteration,AverageAbsQ,PolicyRegParamNorm,AverageAbsY,AverageEsReturn,MaxReturn,AverageAbsQYDiff,MinReturn
805.375865164,10.0845,77.2550505202,64.0358303246,0.965483,10.0853415627,80.8655,805.375865164,-10.1424,853.880262603,0.0,638,0.102672,638,10.0845,81.6701,10.0853604313,805.375865164,954.962351625,0.09951913869,731.554680279
699.606425046,10.0917,87.257487006,115.232204121,0.961462,10.0917037402,80.9101,699.606425046,-10.1446,943.536257256,0.0,639,0.113587,639,10.0917,81.6882,10.0917529382,699.606425046,1049.84490737,0.102550233326,619.999373055
698.179313203,10.0995,102.352804177,23.8306351543,0.955871,10.0997278566,80.9568,698.179313203,-10.1536,1130.50811717,0.0,640,0.0960277,640,10.0995,81.6798,10.0997588057,698.179313203,1186.69087675,0.0985802253334,1095.61144763
731.151049173,10.0992,85.9527378308,540.62098197,0.971762,10.0996185835,81.0425,731.151049173,-10.1559,900.340655953,0.0,641,0.146777,641,10.0992,81.7635,10.0996740851,731.151049173,1173.17100874,0.113014461866,-714.898226798
693.092195617,10.1059,79.4362675,491.797724886,0.964559,10.1060729185,81.0721,693.092195617,-10.1653,860.618418118,0.0,642,0.107788,642,10.1059,81.8223,10.1061292564,693.092195617,1096.94661584,0.0986829286624,-609.710388816
735.868018236,10.1251,88.8392609465,62.7938230765,0.961978,10.1252257426,81.1046,735.868018236,-10.1842,1058.36328259,0.0,643,0.116563,643,10.1251,81.8522,10.1252791104,735.868018236,1165.20891218,0.103047860889,985.598817637
820.779003563,10.1194,93.2889999838,412.542637564,0.960658,10.1198855263,81.147,820.779003563,-10.1776,950.70954028,0.0,644,0.119109,644,10.1194,81.9215,10.1198942686,820.779003563,1154.64344065,0.103979246388,-282.403584867
773.091418539,10.1299,80.1395187463,161.213319237,0.959297,10.1299529002,81.1735,773.091418539,-10.1847,981.352567377,0.0,645,0.102615,645,10.1299,81.9993,10.1300096149,773.091418539,1164.65726459,0.101623992444,545.813560908
805.420128517,10.1311,82.7935423695,147.470954763,0.964965,10.1319035474,81.2352,805.420128517,-10.1858,1062.2551825,0.0,646,0.129662,646,10.1311,82.0596,10.1319448029,805.420128517,1203.6375168,0.105340739946,657.239163636
745.599494185,10.1453,89.5157480037,34.7338887884,0.956078,10.1453503468,81.2701,745.599494185,-10.2012,1009.74026336,0.0,647,0.130526,647,10.1453,82.1007,10.1453835861,745.599494185,1056.66001995,0.104725014002,940.839069543
713.208186146,10.1429,97.3320045458,26.1613782493,0.951706,10.1430311977,81.3308,713.208186146,-10.1936,1093.31142934,0.0,648,0.126014,648,10.1429,82.1538,10.1430945737,713.208186146,1122.11982571,0.103550398739,1044.91983216
673.116266307,10.1322,89.4175216536,26.4299630869,0.948776,10.1323648173,81.3966,673.116266307,-10.1822,1048.63727956,0.0,649,0.141739,649,10.1322,82.2108,10.1324330761,673.116266307,1083.14259836,0.105499985749,1002.98990758
727.035191787,10.1374,81.7677668346,61.450950522,0.969827,10.1375309805,81.4064,727.035191787,-10.1837,969.965874077,0.0,650,0.0880764,650,10.1374,82.2921,10.1375625699,727.035191787,1047.84209996,0.0958244881477,825.165082096
777.943419718,10.1269,96.3044099621,59.3588301857,0.967529,10.1272423362,81.4537,777.943419718,-10.1749,1055.51056292,0.0,651,0.149927,651,10.1269,82.3713,10.1272758421,777.943419718,1146.89465737,0.105100769776,940.10036328
651.608337286,10.1277,90.9423923349,55.1413791289,0.948927,10.1277288841,81.4778,651.608337286,-10.1789,1029.99019792,0.0,652,0.113639,652,10.1277,82.3777,10.1277696391,651.608337286,1101.44255284,0.0999422114111,894.852273233
706.278490983,10.127,77.8854295265,281.150980401,0.971937,10.1271022241,81.4983,706.278490983,-10.1806,821.405612354,0.0,653,0.106637,653,10.127,82.4464,10.1271327794,706.278490983,969.866271981,0.0970433259869,-12.7105495977
726.697885429,10.1221,81.8510517016,34.8907343428,0.960974,10.1224517524,81.5155,726.697885429,-10.1754,977.733713328,0.0,654,0.120641,654,10.1221,82.4395,10.1224915071,726.697885429,1038.8992896,0.102858945297,914.881356632
753.13530193,10.127,85.1656224784,46.8319496118,0.966284,10.1269276642,81.5646,753.13530193,-10.1788,1063.15299591,0.0,655,0.0812199,655,10.127,82.4888,10.1269508665,753.13530193,1098.71185013,0.0933948176129,954.277489402
653.292051847,10.1171,83.894573078,97.3959698727,0.965661,10.1174850725,81.6332,653.292051847,-10.1677,924.433347662,0.0,656,0.12827,656,10.1171,82.5944,10.1175532364,653.292051847,1014.37763895,0.0994324849487,660.420626175
699.299070472,10.122,93.7156535408,43.3867949496,0.966454,10.1215130948,81.6606,699.299070472,-10.173,1030.50702559,0.0,657,0.104419,657,10.122,82.6156,10.1215537827,699.299070472,1105.85968693,0.098350716769,972.782546154
664.07381618,10.1172,93.5357227855,269.819937627,0.964977,10.1179221326,81.7104,664.07381618,-10.1722,935.06884658,0.0,658,0.104482,658,10.1172,82.6839,10.1179464952,664.07381618,1057.53679244,0.0985497519209,129.986852435
659.252964459,10.1243,99.2548806578,47.717593368,0.950246,10.1247307406,81.7169,659.252964459,-10.1776,1062.42232229,0.0,659,0.117834,659,10.1243,82.714,10.1247630777,659.252964459,1158.38723165,0.101603209161,1007.7203597
644.662741145,10.1263,101.986169708,44.2340056135,0.963714,10.1262914191,81.7422,644.662741145,-10.1809,1074.31783466,0.0,660,0.110794,660,10.1263,82.7573,10.1263411694,644.662741145,1128.9329455,0.0983865244285,970.542061532
812.41824399,10.1201,87.9970247659,55.0566239663,0.967652,10.1205547892,81.7854,812.41824399,-10.1712,892.400122703,0.0,661,0.124349,661,10.1201,82.7621,10.1206099191,812.41824399,995.385465009,0.101841421064,791.887868012
688.546009667,10.1294,91.4783642085,332.421186418,0.949878,10.1291337555,81.8411,688.546009667,-10.1799,926.819297721,0.0,662,0.109312,662,10.1294,82.8547,10.1291582568,688.546009667,1067.54919881,0.0992137576374,-68.9495572388
757.459742778,10.1349,93.7803820424,36.184952167,0.949681,10.1350645544,81.8675,757.459742778,-10.1918,1014.37818476,0.0,663,0.113488,663,10.1349,82.9126,10.1351108867,757.459742778,1064.59927411,0.0999941222577,961.530865192
742.850423529,10.1464,75.4016858702,79.5425946819,0.96729,10.1467617046,81.923,742.850423529,-10.2042,787.606215442,0.0,664,0.0955716,664,10.1464,82.8932,10.1468040374,742.850423529,882.306339531,0.0976629038472,653.017882956
701.749553001,10.1463,88.5903635398,348.440581044,0.967838,10.1467189382,81.987,701.749553001,-10.2056,874.808807354,0.0,665,0.119577,665,10.1463,82.9625,10.1467731631,701.749553001,1077.45295492,0.100622643677,-154.352933262
766.313227961,10.1518,89.4332811306,48.4700504988,0.959834,10.1519714549,82.0106,766.313227961,-10.2126,1020.57866062,0.0,666,0.143093,666,10.1518,83.0013,10.1520198103,766.313227961,1114.66655021,0.106790868317,960.860425971
759.595724266,10.1608,81.8744762869,56.9443737019,0.964891,10.161102986,82.0802,759.595724266,-10.2149,825.999404331,0.0,667,0.130631,667,10.1608,83.0912,10.1611657373,759.595724266,918.849944373,0.103157161982,724.479310508
658.419119592,10.1663,67.199977797,599.674257418,0.961833,10.1669197431,82.1318,658.419119592,-10.2162,590.733863933,0.0,668,0.140644,668,10.1663,83.0825,10.1669642557,658.419119592,952.701441417,0.109051005911,-704.084534488
705.714315142,10.1634,90.1696797499,44.4010442805,0.933981,10.1633816658,82.1821,705.714315142,-10.2163,1010.68075665,0.0,669,0.0993174,669,10.1634,83.1525,10.1634325935,705.714315142,1124.35547015,0.0990535083488,968.055468973
804.923797046,10.176,95.848548058,61.6648526983,0.95663,10.1760671936,82.234,804.923797046,-10.2403,1081.22835844,0.0,670,0.115731,670,10.176,83.1925,10.1760881146,804.923797046,1189.14983693,0.0995940912054,966.592297584
759.720359928,10.1884,99.2939586392,340.846857875,0.949904,10.1883877819,82.3049,759.720359928,-10.243,980.798546789,0.0,671,0.10927,671,10.1884,83.2647,10.1884121348,759.720359928,1161.26619692,0.10081439161,-30.4438532848
709.638733948,10.1891,100.313536058,35.8408061245,0.958107,10.1896376466,82.3537,709.638733948,-10.2447,1130.45112913,0.0,672,0.108806,672,10.1891,83.2686,10.1896806043,709.638733948,1206.49489182,0.102295894982,1088.32638807
680.728052468,10.1854,91.1301183997,375.082919789,0.962773,10.1856934364,82.3519,680.728052468,-10.2365,928.767921886,0.0,673,0.154084,673,10.1854,83.3886,10.1857631037,680.728052468,1147.55468903,0.109564517199,-190.119071156
789.336513339,10.1861,95.4797860173,256.83425123,0.966301,10.1862888283,82.3993,789.336513339,-10.2484,1032.56170303,0.0,674,0.108879,674,10.1861,83.3914,10.1863311142,789.336513339,1181.66290313,0.0991429195984,273.199436608
756.222445528,10.1917,97.4372881182,78.1641597886,0.957303,10.19204692,82.4587,756.222445528,-10.2446,1018.89535392,0.0,675,0.103493,675,10.1917,83.4679,10.1920973376,756.222445528,1121.91301912,0.0943948565224,907.527286392
790.534142538,10.202,95.5547939949,41.057675167,0.954787,10.2021811777,82.5142,790.534142538,-10.2547,1021.84835564,0.0,676,0.100679,676,10.202,83.5043,10.2022327753,790.534142538,1088.88179976,0.0964385709673,956.031878126
766.425381537,10.1998,91.4203072319,34.9289526621,0.956814,10.2000018763,82.5921,766.425381537,-10.2562,982.503326116,0.0,677,0.160827,677,10.1998,83.5573,10.2000394165,766.425381537,1049.64774407,0.108736505625,927.794605913
738.928164941,10.2022,82.6320811099,52.3240997016,0.954061,10.2024391139,82.6437,738.928164941,-10.2583,990.049806509,0.0,678,0.124895,678,10.2022,83.6506,10.2025134406,738.928164941,1052.40352148,0.0988024405852,906.939855646
720.906119241,10.2005,89.5305465688,37.0283337761,0.948934,10.2004853912,82.6655,720.906119241,-10.2551,963.603669401,0.0,679,0.120919,679,10.2005,83.7265,10.2005329642,720.906119241,1027.37399099,0.1015330844,894.869954584
620.732536882,10.2006,93.4681278655,30.5485417875,0.96131,10.2008008615,82.7307,620.732536882,-10.2513,1061.94880003,0.0,680,0.139843,680,10.2006,83.7818,10.2008608422,620.732536882,1116.388076,0.103225699458,1015.82612749
662.48733057,10.1991,90.4598278578,48.161721244,0.956259,10.1997162429,82.7856,662.48733057,-10.2543,1002.98563776,0.0,681,0.130162,681,10.1991,83.8566,10.1997426788,662.48733057,1075.42413638,0.1037267437,915.512714469
722.036706056,10.2037,97.3889608895,29.9174534519,0.950687,10.2039083037,82.8456,722.036706056,-10.2609,1106.72967233,0.0,682,0.107299,682,10.2037,83.9137,10.203937373,722.036706056,1156.22187138,0.0971297777816,1065.1391668
771.841298019,10.2083,86.2979922648,42.6234193926,0.96337,10.2083090445,82.8473,771.841298019,-10.2573,993.513308394,0.0,683,0.114167,683,10.2083,83.962,10.2083482569,771.841298019,1055.95827019,0.100089546279,915.636169949
701.088521207,10.2079,96.3365483742,57.0047681909,0.962205,10.2083417109,82.9015,701.088521207,-10.2632,1043.49141411,0.0,684,0.114661,684,10.2079,84.0339,10.2083782492,701.088521207,1146.56124576,0.0973981327268,962.39816124
707.391228784,10.2032,78.0475379699,48.4369181867,0.966221,10.202897632,82.9569,707.391228784,-10.2526,897.767930083,0.0,685,0.130685,685,10.2032,84.0534,10.2029624641,707.391228784,964.266186794,0.100417307223,791.168948259
721.606960883,10.2044,85.5124779086,32.258834073,0.942295,10.2050370291,82.9957,721.606960883,-10.2566,916.538499596,0.0,686,0.109738,686,10.2044,84.1408,10.205079785,721.606960883,978.331800852,0.0975959094828,854.436359473
728.632826719,10.2049,93.5079367681,41.9392903781,0.967225,10.2048292719,83.0155,728.632826719,-10.2555,1064.1334057,0.0,687,0.111586,687,10.2049,84.1659,10.2048929675,728.632826719,1175.14844456,0.0975528009388,1012.82111758
832.691620162,10.2068,95.1465713439,44.8874900071,0.965216,10.2070580176,83.0305,832.691620162,-10.2602,1012.27368827,0.0,688,0.11612,688,10.2068,84.2483,10.2071036759,832.691620162,1077.88462632,0.103888891238,901.195902624
737.203039415,10.208,99.2507143844,41.4718007747,0.973122,10.2081185308,83.0046,737.203039415,-10.2635,1066.87874508,0.0,689,0.111554,689,10.208,84.2472,10.2081662094,737.203039415,1136.99210996,0.0989248832418,1000.20302599
748.151690329,10.2117,92.4886161584,46.4482163961,0.958611,10.2118774027,83.0285,748.151690329,-10.2627,1053.03591044,0.0,690,0.130117,690,10.2117,84.3428,10.2119327534,748.151690329,1133.49425904,0.103668019928,971.832329014
754.53480365,10.2133,83.5264270393,50.5229594615,0.957003,10.2131301072,83.0879,754.53480365,-10.2703,950.401759756,0.0,691,0.146278,691,10.2133,84.3512,10.2131769189,754.53480365,1020.44983028,0.104447025862,873.262413735
832.911573502,10.2136,85.1559380888,30.9676204399,0.970139,10.2144584809,83.1362,832.911573502,-10.2701,959.251745654,0.0,692,0.143207,692,10.2136,84.4414,10.2145286235,832.911573502,1034.56330217,0.106257237563,926.321699637
681.740991794,10.2141,90.3846926742,59.7733853929,0.96467,10.2139376842,83.2076,681.740991794,-10.2647,1088.09049522,0.0,693,0.13346,693,10.2141,84.4642,10.2139741228,681.740991794,1176.65371848,0.103602295997,974.070804772
781.609827534,10.2223,72.5910537275,67.676655109,0.964134,10.2226545846,83.2244,781.609827534,-10.2794,826.426132933,0.0,694,0.0929227,694,10.2223,84.4727,10.2227071639,781.609827534,934.393610971,0.0938201722366,719.994741096
706.788916147,10.2202,70.4649740152,585.331677894,0.967194,10.2202572898,83.3197,706.788916147,-10.2732,554.259511699,0.0,695,0.145047,695,10.2202,84.5574,10.2203019462,706.788916147,948.05484055,0.106557355873,-640.861477743
725.767453273,10.2187,93.9422090425,270.037863519,0.958424,10.2189345408,83.358,725.767453273,-10.268,973.535095659,0.0,696,0.113523,696,10.2187,84.6021,10.2189735854,725.767453273,1120.79627106,0.0995025297291,177.167646783
763.480072182,10.2242,84.5892632793,100.337341904,0.956881,10.2243010262,83.4281,763.480072182,-10.2763,861.790488964,0.0,697,0.0987354,697,10.2242,84.6486,10.224331241,763.480072182,952.214485001,0.0971893542703,594.103940955
721.283665749,10.2182,80.4658648384,31.2579880695,0.965931,10.2184013349,83.502,721.283665749,-10.2721,1025.00818017,0.0,698,0.122372,698,10.2182,84.6864,10.2184374555,721.283665749,1072.28967465,0.103656310771,948.07899174
673.719555674,10.217,97.0719596548,47.9248097597,0.954588,10.2172153732,83.5339,673.719555674,-10.2735,1103.37784738,0.0,699,0.123766,699,10.217,84.7265,10.2172402245,673.719555674,1219.30105818,0.104007892645,1048.25477191
699.581978724,10.2296,94.9022331133,45.522949188,0.967538,10.2297820981,83.5666,699.581978724,-10.2847,1068.65511881,0.0,700,0.103319,700,10.2296,84.7574,10.2298321938,699.581978724,1153.48065813,0.0975743885826,997.400760556
814.542608349,10.2315,95.7910084119,36.9367827211,0.968005,10.2317730557,83.5779,814.542608349,-10.285,1025.60403317,0.0,701,0.112505,701,10.2315,84.8036,10.2318177079,814.542608349,1087.88616612,0.0993924919771,972.089715006
748.287585604,10.2223,94.7415590246,56.4949852616,0.950447,10.2221159781,83.6494,748.287585604,-10.2727,1049.76202054,0.0,702,0.139732,702,10.2223,84.8777,10.2221426605,748.287585604,1128.33953917,0.105923563308,947.989968027
784.712189632,10.2264,87.8567614368,24.2184800046,0.971945,10.2269785389,83.6931,784.712189632,-10.2795,1037.42004265,0.0,703,0.118109,703,10.2264,84.95,10.2270120463,784.712189632,1082.57440199,0.102229723673,1012.46663541
675.645707054,10.2234,93.0669857961,37.7302784267,0.953635,10.2236469007,83.7357,675.645707054,-10.2773,1046.47606167,0.0,704,0.136666,704,10.2234,85.0202,10.2237052763,675.645707054,1137.37877021,0.104603426488,999.646743515
713.981715504,10.2224,97.7568260906,78.8971396276,0.957197,10.2226453475,83.7753,713.981715504,-10.2753,971.605355943,0.0,705,0.108495,705,10.2224,85.0657,10.2226914022,713.981715504,1102.98008446,0.0971866123317,796.950049093
708.273101163,10.2245,92.1782460068,46.4582162947,0.960291,10.2245096069,83.823,708.273101163,-10.2784,1000.53679675,0.0,706,0.141515,706,10.2245,85.1599,10.2245488946,708.273101163,1061.71864471,0.103480167257,927.193885217
752.99115012,10.2261,97.218227575,38.1884655338,0.963018,10.2262748164,83.8558,752.99115012,-10.2787,1047.33151427,0.0,707,0.12639,707,10.2261,85.2065,10.2263455699,752.99115012,1109.75912559,0.103519676863,999.080467529
669.856242859,10.2154,91.5905977138,39.0666372263,0.967724,10.2159147908,83.9148,669.856242859,-10.2635,1038.52086455,0.0,708,0.169563,708,10.2154,85.2464,10.2159897206,669.856242859,1121.52210708,0.109503879427,981.68283618
699.637392675,10.2146,81.1375810609,320.841834011,0.966418,10.2143795942,83.9825,699.637392675,-10.2634,816.849986226,0.0,709,0.103675,709,10.2146,85.3355,10.2144049535,699.637392675,1049.98812685,0.0981419572274,17.121386346
629.40915184,10.2028,90.9086011865,41.3716918954,0.963785,10.2028528618,84.0532,629.40915184,-10.2532,1003.26864933,0.0,710,0.1457,710,10.2028,85.3224,10.2029065048,629.40915184,1064.21190709,0.103638425646,915.230978332
676.212925771,10.2083,89.7711507834,45.187710898,0.965323,10.2088533036,84.0618,676.212925771,-10.2583,997.402572142,0.0,711,0.0972428,711,10.2083,85.3045,10.2088914703,676.212925771,1107.93727524,0.0961968544971,944.69294259
832.211391557,10.1999,91.1692235317,340.835612951,0.961244,10.1999711931,84.0912,832.211391557,-10.2537,1021.25708088,0.0,712,0.0908682,712,10.1999,85.4087,10.1999982722,832.211391557,1194.33542575,0.0951978353802,5.91342422696
769.806559138,10.203,96.0900954267,345.574531479,0.963918,10.2028172157,84.0999,769.806559138,-10.2546,1002.51794203,0.0,713,0.112528,713,10.203,85.4811,10.2028670771,769.806559138,1184.99338018,0.0995890596297,-18.7085591559
733.528900249,10.2113,92.1720611057,52.9337075959,0.940529,10.2117643934,84.0759,733.528900249,-10.2637,980.567287009,0.0,714,0.0956061,714,10.2113,85.5789,10.2117913601,733.528900249,1065.05983277,0.0965375771128,910.816801038
698.716957991,10.21,97.1483894048,52.3605695107,0.963485,10.2101240185,84.1353,698.716957991,-10.2635,1065.36782226,0.0,715,0.102657,715,10.21,85.5996,10.2101640709,698.716957991,1149.71977569,0.10056793068,988.496763809
758.313022396,10.222,93.5779928137,61.7619446418,0.963463,10.2221400921,84.1512,758.313022396,-10.2842,1024.9297045,0.0,716,0.117448,716,10.222,85.6193,10.2221736648,758.313022396,1116.72516687,0.100856123218,909.727876791
718.59815885,10.229,96.0082404876,415.753974049,0.960945,10.2294319068,84.1839,718.59815885,-10.2842,796.126597967,0.0,717,0.123912,717,10.229,85.6342,10.2294848041,718.59815885,1114.0069488,0.105280286967,-89.9243172081
724.750493683,10.2298,101.654562405,40.5756351462,0.960797,10.2299645207,84.2183,724.750493683,-10.2845,1128.73322128,0.0,718,0.11949,718,10.2298,85.6926,10.2300000152,724.750493683,1194.30986214,0.102034198502,1057.29199756
680.977528135,10.2325,86.6934618591,183.708777536,0.968111,10.2325391435,84.2777,680.977528135,-10.2917,906.641360828,0.0,719,0.135432,719,10.2325,85.7714,10.2325887833,680.977528135,1056.24763113,0.107229768535,381.604692448
742.07687034,10.2442,88.3907803319,438.146097089,0.945419,10.2443555246,84.3167,742.07687034,-10.3029,785.277965293,0.0,720,0.0921042,720,10.2442,85.8214,10.2443964675,742.07687034,1144.10921871,0.0994615071626,-362.828135948
742.775542716,10.248,96.3603606254,172.301077133,0.934929,10.2485800917,84.3873,742.775542716,-10.3021,1033.05490459,0.0,721,0.120943,721,10.248,85.8927,10.2486059965,742.775542716,1176.67919791,0.105130159632,539.947553696
834.74329973,10.2429,91.0315317306,705.983331213,0.947733,10.2430735904,84.4402,834.74329973,-10.2981,583.99017586,0.0,722,0.132589,722,10.2429,85.928,10.2431276165,834.74329973,1187.09855794,0.103042814156,-515.290971879
709.73433413,10.2507,86.9803896901,32.4726784418,0.947157,10.2511075733,84.4898,709.73433413,-10.3067,899.691791171,0.0,723,0.12444,723,10.2507,85.9769,10.2511513141,709.73433413,936.056185355,0.101855221864,835.139409776
706.439625087,10.2573,92.9792105945,43.4356355881,0.958839,10.2575629684,84.5138,706.439625087,-10.3135,1033.23022769,0.0,724,0.106103,724,10.2573,86.0548,10.2575861545,706.439625087,1073.89018847,0.0977891296909,920.747250898
761.834978112,10.2636,103.62093966,62.2510529366,0.961432,10.263763509,84.5641,761.834978112,-10.3182,1135.16408109,0.0,725,0.118754,725,10.2636,86.086,10.2637928526,761.834978112,1236.0839063,0.0989379676326,1020.35933392
654.265226485,10.2713,90.5900952944,698.784560788,0.95903,10.2717341336,84.5875,654.265226485,-10.3257,617.937763088,0.0,726,0.105889,726,10.2713,86.0746,10.2717663665,654.265226485,1080.25653867,0.0981439633792,-889.165786368
729.034056795,10.2728,81.3765895856,37.0862485083,0.946528,10.2728759912,84.6368,729.034056795,-10.3241,876.858682177,0.0,727,0.106568,727,10.2728,86.0965,10.2729355607,729.034056795,931.943222942,0.0996302647624,807.955362084
663.599059989,10.2718,81.6095357361,234.637236275,0.955198,10.2717750459,84.6727,663.599059989,-10.3212,867.700930396,0.0,728,0.135957,728,10.2718,86.14,10.2718022442,663.599059989,1072.57865781,0.103342098299,343.588221566
671.06033967,10.2606,93.0889306624,322.362117491,0.95502,10.2611526554,84.7099,671.06033967,-10.3112,941.728076812,0.0,729,0.154706,729,10.2606,86.1824,10.2612075326,671.06033967,1107.03575858,0.107385629897,-18.3140655436
699.405717168,10.2586,90.9169997739,46.686345126,0.960893,10.2587866776,84.7428,699.405717168,-10.313,1077.68460258,0.0,730,0.129486,730,10.2586,86.2661,10.2588382678,699.405717168,1135.07692542,0.100030158953,973.652287694
760.723644686,10.2655,91.0868155797,184.49292253,0.962977,10.2655927704,84.7826,760.723644686,-10.3177,1008.9727511,0.0,731,0.100755,731,10.2655,86.3428,10.265652273,760.723644686,1190.04768107,0.0949960155124,503.996369778
790.890146632,10.2688,69.0931223515,597.967812385,0.96526,10.2688849896,84.8156,790.890146632,-10.3199,894.196150499,0.0,732,0.105486,732,10.2688,86.4085,10.2689152481,790.890146632,1137.86988685,0.0974759376886,-896.590040071
709.616699328,10.2684,71.3835272392,143.747588642,0.955794,10.2686689678,84.8675,709.616699328,-10.325,799.248607304,0.0,733,0.134866,733,10.2684,86.427,10.2687175702,709.616699328,930.722572355,0.102986011379,404.957761374
753.679960552,10.2663,97.3896518159,45.4053948616,0.966589,10.2661185181,84.8906,753.679960552,-10.3141,992.236878182,0.0,734,0.13566,734,10.2663,86.4933,10.2661677157,753.679960552,1100.04088534,0.103854987177,933.084520258
771.321011674,10.2691,84.1870248429,69.9847700845,0.961088,10.2696407736,84.9734,771.321011674,-10.3258,940.170261986,0.0,735,0.128049,735,10.2691,86.5574,10.2696798799,771.321011674,1112.01454394,0.103017544153,837.242922866
821.061064477,10.2792,79.686550838,84.1369028773,0.967345,10.279387306,85.0305,821.061064477,-10.3334,1040.25611126,0.0,736,0.1085,736,10.2792,86.5704,10.2794610822,821.061064477,1181.07078846,0.0989111499543,914.03603901
805.610259345,10.2767,72.3947185913,422.669979727,0.965908,10.2768927056,85.0758,805.610259345,-10.331,804.739147726,0.0,737,0.142023,737,10.2767,86.6254,10.2769636728,805.610259345,1060.67409465,0.10542162155,-452.227927481
709.227370373,10.2936,85.5563693591,226.625902323,0.964936,10.2934934818,85.122,709.227370373,-10.3494,908.61655608,0.0,738,0.106282,738,10.2936,86.6308,10.2935403298,709.227370373,1057.59028918,0.0995528948915,245.580995369
740.196573497,10.2957,96.7180217134,36.5106591945,0.963553,10.2960753663,85.1286,740.196573497,-10.3516,1057.32303124,0.0,739,0.104154,739,10.2957,86.6759,10.2961131456,740.196573497,1109.99044317,0.0997545807992,983.041234449
824.765802407,10.306,100.485587179,132.891216575,0.96897,10.3063544404,85.1342,824.765802407,-10.3638,1054.10414149,0.0,740,0.102409,740,10.306,86.6942,10.3064038909,824.765802407,1209.87410927,0.0995768594438,710.12217674
786.68511345,10.3136,93.2152380258,30.6574847549,0.967587,10.3140457358,85.1776,786.68511345,-10.3704,1087.60236213,0.0,741,0.143887,741,10.3136,86.6889,10.3141126588,786.68511345,1128.62071347,0.109420996463,1022.85364508
798.977233643,10.3229,76.3741667061,752.789705293,0.958211,10.323095379,85.2091,798.977233643,-10.3801,533.012750888,0.0,742,0.112474,742,10.3229,86.7528,10.3231333046,798.977233643,1138.08056316,0.102356352453,-721.942202286
740.981682245,10.328,83.7730249938,58.0854480251,0.963413,10.3279956727,85.2657,740.981682245,-10.3863,1009.88942127,0.0,743,0.135349,743,10.328,86.7821,10.3280727468,740.981682245,1079.35509873,0.105240141457,881.495972323
756.407637211,10.3235,95.3594823846,166.831232268,0.956004,10.3239771344,85.3073,756.407637211,-10.3808,1020.84017796,0.0,744,0.11561,744,10.3235,86.8816,10.3240161622,756.407637211,1117.40053051,0.09802063165,525.955102056
754.924538882,10.34,89.8676020078,28.0483822749,0.962508,10.3400212927,85.3267,754.924538882,-10.3979,925.745412163,0.0,745,0.115613,745,10.34,86.9266,10.3400633565,754.924538882,987.967602182,0.101654216612,894.701105541
744.778274693,10.3415,87.9009736,69.4633022437,0.971555,10.3418868988,85.356,744.778274693,-10.3952,993.145534108,0.0,746,0.113794,746,10.3415,86.9618,10.3419305269,744.778274693,1100.71232736,0.100322167068,881.449013328
714.241864704,10.3391,79.5661442556,43.8334646509,0.956556,10.3393204314,85.4071,714.241864704,-10.3968,940.784810301,0.0,747,0.107071,747,10.3391,86.9942,10.3393436533,714.241864704,999.410805252,0.100401991699,846.602278498
780.213462091,10.3542,70.1799653936,428.00198753,0.958811,10.3543864232,85.4856,780.213462091,-10.4136,709.707240558,0.0,748,0.0974762,748,10.3542,87.0381,10.3544056586,780.213462091,1073.1035117,0.0990146735955,-275.582777461
718.836195324,10.3633,94.9916432867,94.9767260708,0.962465,10.3637143708,85.4794,718.836195324,-10.4216,991.235514853,0.0,749,0.107567,749,10.3633,87.0911,10.3637411624,718.836195324,1094.51847685,0.101860179598,725.667447757
756.461359358,10.3739,89.0659136768,84.7031717007,0.962013,10.3738510349,85.4913,756.461359358,-10.4323,1044.32031916,0.0,750,0.106432,750,10.3739,87.0511,10.3739017315,756.461359358,1141.08988144,0.0974059162278,816.551591226
812.829462359,10.3662,93.933775987,68.7773851457,0.966351,10.3665285432,85.5325,812.829462359,-10.4188,1061.18340827,0.0,751,0.143779,751,10.3662,87.0923,10.3665719505,812.829462359,1167.50253807,0.108072669688,900.382014109
785.633598489,10.3703,87.474229751,44.3124862599,0.959364,10.3705224894,85.5464,785.633598489,-10.424,951.827645993,0.0,752,0.0894522,752,10.3703,87.1241,10.3705435138,785.633598489,1044.84058081,0.0979766284944,918.631515955
705.937835073,10.3725,88.7337371995,41.1229592154,0.979804,10.3727463799,85.5492,705.937835073,-10.4289,978.378156274,0.0,753,0.122836,753,10.3725,87.2046,10.3727846188,705.937835073,1050.68659567,0.10403292224,916.176019342
704.933309561,10.3604,97.3506438731,42.871235313,0.959634,10.3606144816,85.5681,704.933309561,-10.4074,1085.02262705,0.0,754,0.14431,754,10.3604,87.2222,10.3606593262,704.933309561,1160.41988605,0.104554375678,1008.70138685
708.748288871,10.3619,86.5041312702,192.45085227,0.961096,10.36220334,85.5979,708.748288871,-10.4141,961.377103135,0.0,755,0.131975,755,10.3619,87.2709,10.3622492047,708.748288871,1130.70336812,0.100544957745,402.454612459
765.510847445,10.3596,91.3956509853,44.3951341409,0.968698,10.3594599939,85.6243,765.510847445,-10.4104,1031.13889238,0.0,756,0.121464,756,10.3596,87.3705,10.3595045409,765.510847445,1127.41103239,0.0985040434233,969.552528971
