MaxEsReturn,MaxReturn,AverageQ,AverageAbsQ,Iteration,AverageAction,AveragePolicySurr,QFunRegParamNorm,AverageReturn,StdEsReturn,AverageAbsQYDiff,AverageY,AverageDiscountedReturn,Epoch,StdReturn,PolicyRegParamNorm,AverageAbsY,MinEsReturn,AverageEsReturn,AverageQLoss,MinReturn
412.555611864,773.975574956,350.039,350.375,1160,0.814304,-356.852,276.758,222.631632435,115.45330427,6.84620623849,350.043529788,113.010874399,1160,153.245992947,122.652,350.114555389,5.65515003511,88.2293475919,462.281,22.9452683594
562.185343519,2725.54267124,350.19,350.537,1161,0.860198,-357.108,276.89,2414.85243565,151.731129764,6.97163851438,350.194805517,234.12737309,1161,514.318996765,122.627,350.253831615,4.50898129951,110.902046705,457.185,1108.04275104
422.493348687,2788.41467016,350.523,350.855,1162,0.831552,-357.401,277.0,2378.67386741,107.1946325,6.72109758735,350.524151281,233.679911644,1162,605.931974355,122.69,350.582724095,5.84613279215,86.3728760532,416.766,874.632752168
639.332011299,2616.68543908,349.931,350.291,1163,0.826377,-356.872,277.129,2150.67222367,128.412468084,7.04580414951,349.950844256,220.455403999,1163,771.306250275,122.752,350.017437508,6.63908419868,84.0199412015,499.739,329.114443648
466.790635079,2921.27549352,349.631,350.008,1164,0.853174,-356.467,277.238,2299.28901716,147.71203188,7.06668589804,349.636794354,235.268957119,1164,722.453379009,122.828,349.702470205,6.97192577697,133.458165354,510.31,816.672089573
852.728228339,2744.7704276,349.839,350.191,1165,0.83233,-356.569,277.349,1595.15709578,216.754642121,6.95279478438,349.845944107,211.024166066,1165,984.123942783,122.861,349.906992499,7.33439594698,121.880534977,491.5,309.835668904
838.052262769,2619.65787733,348.456,348.799,1166,0.83331,-355.531,277.439,2033.12658638,167.080900067,6.86465130716,348.452381932,227.632961694,1166,596.938802399,122.9,348.538718634,6.87223382481,92.2686849069,456.395,789.140931907
466.808829489,2485.52352379,348.653,349.018,1167,0.794398,-355.867,277.531,2414.75565402,133.248058944,6.94448631792,348.649080547,222.757810041,1167,55.5051201294,122.959,348.730620884,6.84377414111,89.7238061962,457.326,2290.01205802
269.863353441,2831.4892249,349.128,349.527,1168,0.82298,-356.182,277.641,2317.11974473,63.5335697524,6.99142096701,349.137300934,232.492049866,1168,664.818208562,123.012,349.221374976,6.80311146191,61.5827136762,484.668,829.239043528
255.13722823,2850.28222723,349.208,349.581,1169,0.837428,-356.134,277.719,1725.15966917,60.9735423737,6.71204052371,349.218440283,183.403094295,1169,1103.98758773,123.102,349.30746819,6.43404303035,54.7658582615,446.297,28.6470871218
233.553778848,2407.7766431,348.847,349.217,1170,0.867543,-355.79,277.792,504.344646421,57.8903772621,6.93226206187,348.83852719,145.017875452,1170,532.225796911,123.175,348.92043812,6.9098302691,56.3478588476,479.241,85.037456397
544.276896715,2569.67667322,348.992,349.401,1171,0.853314,-355.678,277.893,768.757018757,106.073840987,6.71276576138,348.981706386,182.16397555,1171,557.244690101,123.258,349.070298258,6.00999109229,71.4579773974,445.475,74.2648315788
305.094519872,2572.28711063,348.902,349.258,1172,0.832464,-355.766,277.997,1370.98164635,79.4869363896,6.95540341888,348.895647283,209.370350565,1172,717.085725639,123.287,348.968982945,5.18326593742,56.1154202433,474.37,93.4888194227
226.662733049,2356.16801738,348.739,349.157,1173,0.820699,-355.69,278.089,1262.46902418,62.4364136989,6.91883684349,348.746999806,218.733134115,1173,529.276248443,123.351,348.821497179,6.78151035047,60.0914671246,456.952,532.066452984
590.798989157,2464.55181497,348.907,349.275,1174,0.803263,-355.623,278.223,1506.76013905,185.873128645,6.7352715239,348.910310222,211.238810178,1174,749.995069624,123.38,348.979009167,5.73878377862,143.524505235,453.036,521.962360865
618.980078844,1380.27346274,348.52,348.827,1175,0.894166,-355.132,278.322,294.40495747,162.238026954,6.8098647089,348.524048119,100.484457852,1175,336.079066695,123.463,348.583021964,5.84300925657,119.606227128,457.904,16.9049210718
619.448114573,2737.85789025,348.102,348.461,1176,0.858251,-355.06,278.457,799.879890931,161.178729062,6.93716742464,348.121438748,179.398148013,1176,540.507028849,123.506,348.173746373,4.8828935609,95.5754626814,480.281,131.637117963
673.723547203,2404.71822038,348.236,348.58,1177,0.845798,-355.067,278.531,1066.44108646,164.93379442,6.76763498019,348.2284609,212.444619346,1177,633.259841346,123.541,348.283556759,5.08659960606,124.840199534,436.557,406.402801401
593.518191896,2646.51474112,347.541,347.839,1178,0.820603,-354.388,278.645,1071.25212921,145.275401795,6.80199075513,347.545453091,172.47025459,1178,746.981700825,123.6,347.599972477,4.46860007667,99.8510858367,466.461,138.933686557
459.082621021,1539.66762707,347.472,347.814,1179,0.882305,-354.48,278.773,613.944045204,108.965537975,7.02991096493,347.47558788,185.691734233,1179,298.936311308,123.671,347.541565352,4.60660632937,61.9739832778,483.89,111.055571285
651.870519895,1284.04796586,347.326,347.641,1180,0.852677,-353.712,278.851,180.084806714,163.816009935,6.91621847239,347.323418274,75.3022124081,1180,262.978675232,123.736,347.391825845,5.10817742514,127.525382404,446.083,35.3299845248
372.981601467,1589.49313455,346.271,346.658,1181,0.901206,-353.03,278.953,740.316296317,102.256456458,7.04341764056,346.290940264,192.728009511,1181,394.183583946,123.765,346.351465167,4.87666303943,75.0336220446,470.317,140.578468491
360.336318825,2295.26276063,346.286,346.652,1182,0.855914,-353.239,279.023,871.229360934,85.3910815247,7.01976148689,346.28406308,196.829062361,1182,478.025394002,123.781,346.351755269,6.25332807886,81.3630979217,478.318,275.157486893
335.617479566,1901.65266761,346.256,346.591,1183,0.82733,-353.183,279.125,691.764676642,85.2876872881,7.11881164848,346.259053109,187.793465904,1183,394.963648606,123.818,346.317739225,5.48096093331,73.0604041772,502.548,247.293583405
700.149250337,1421.73819351,346.622,346.947,1184,0.835449,-353.581,279.186,514.807679535,141.706730416,6.7298347242,346.636812701,171.180316215,1184,298.336231441,123.821,346.677969545,4.65303689642,82.0496763914,441.321,222.535582417
445.611733401,2321.56561006,346.675,347.012,1185,0.847549,-353.605,279.338,980.119029782,71.8639015459,6.8606472277,346.681919274,197.674024229,1185,667.731168743,123.882,346.742916488,3.7379579644,39.4047626822,455.004,290.780910861
265.493784359,2371.76277481,346.027,346.368,1186,0.822628,-353.3,279.446,1233.38535601,68.6822752943,7.07080566798,346.028929592,193.922067304,1186,747.670138941,123.958,346.085228268,4.60917122582,62.3122774688,494.686,243.312972485
505.194013064,2456.12635518,346.02,346.375,1187,0.846657,-353.041,279.541,1045.68753734,114.440364244,6.88646989726,346.017301466,198.868570009,1187,703.215512241,124.042,346.081121217,6.45790997255,80.0425698522,481.411,310.864643088
511.476334539,2442.67923409,346.243,346.6,1188,0.852168,-353.358,279.702,1195.32239339,111.555588448,6.92546015065,346.24484588,222.537312389,1188,563.055328047,124.115,346.307451727,4.60269304565,71.7961043639,466.533,494.606085117
391.759127165,2153.85044979,346.593,346.941,1189,0.810956,-353.725,279.788,744.981652725,91.9904516494,6.72547318747,346.594747847,195.462320811,1189,530.829413863,124.098,346.647274163,3.61725358334,64.2014749885,446.574,33.6989787023
428.630053552,2505.17627968,346.204,346.546,1190,0.861143,-353.225,279.912,1232.50712732,88.0533330483,6.78231066506,346.208188059,223.487774871,1190,595.047566023,124.148,346.268215743,4.67235840537,60.1180069962,470.619,628.965507733
575.88623233,2387.89199218,346.947,347.27,1191,0.826503,-353.965,280.014,1060.36778662,159.685753653,6.71067334308,346.950860686,227.225373083,1191,500.449399551,124.176,346.996337877,4.66111646185,91.9991536014,480.372,595.4154059
943.802187661,1292.34267908,345.628,345.972,1192,0.854598,-352.5,280.108,825.565850855,273.482928543,6.62373249204,345.638220046,209.627100879,1192,298.720639401,124.222,345.700369222,4.89273493391,172.154616963,424.154,24.3729627431
394.555256726,2992.01525739,346.508,346.849,1193,0.857516,-353.462,280.194,1158.11721195,114.687254899,6.84136860707,346.489619711,236.082204415,1193,544.423477271,124.245,346.545487098,4.35312709275,77.5789741428,467.617,316.964869689
1118.69791105,1279.41684055,346.485,346.814,1194,0.855683,-353.259,280.321,316.059393623,221.507866809,6.684933364,346.493658673,148.592356038,1194,204.383546783,124.322,346.545052215,5.12120358007,91.0947266457,467.079,208.130677216
248.378563514,1858.43854982,345.975,346.314,1195,0.8747,-353.026,280.481,501.006903838,57.4953933098,6.75549628789,345.968467511,154.322703755,1195,499.65647522,124.39,346.0186683,5.21353599787,42.8896668486,477.673,172.470253209
309.418539511,1495.11731735,345.832,346.143,1196,0.864252,-352.879,280.578,347.473218555,76.4722757313,6.78083514951,345.834799096,157.89231943,1196,196.940261863,124.524,345.881712427,5.13806228201,66.6228817243,471.045,190.496094978
782.771240019,2535.17396344,345.67,346.004,1197,0.837548,-352.762,280.671,1207.72505925,178.632074704,6.72491285762,345.679768491,216.02882498,1197,682.862254728,124.563,345.731118074,5.02389823862,92.1606531044,477.389,216.375050632
381.527399526,2824.07666215,345.227,345.57,1198,0.867734,-352.237,280.768,1343.14223483,93.0136117382,6.76183231515,345.226492262,215.192933752,1198,827.292645407,124.607,345.281434094,5.207952601,73.9656785901,456.871,327.846376794
568.431305908,2768.81571421,344.913,345.225,1199,0.890024,-351.812,280.9,1476.87103282,122.243646917,6.69725004095,344.921075817,213.860509846,1199,863.40908787,124.568,344.98038765,6.03937671253,85.0771907943,457.313,16.0098096219
310.083426116,2377.92487676,344.637,344.998,1200,0.878317,-351.577,281.013,999.251983034,80.9567409431,6.57869819864,344.653579515,203.535453495,1200,669.12406002,124.599,344.728033311,8.01994604493,64.9912487837,433.554,200.509443071
776.156152764,2624.62313953,344.865,345.181,1201,0.873598,-351.781,281.166,1000.16862499,157.05680184,6.96663720664,344.855357275,229.779312077,1201,475.279822475,124.657,344.916907826,5.78708752175,80.9865247556,495.341,580.453073843
686.716781542,2778.5062527,344.815,345.137,1202,0.855045,-351.873,281.28,1967.21278979,143.927985251,6.66233939903,344.823380316,235.317149427,1202,750.355063727,124.686,344.891123188,5.04482268499,85.4665721155,450.182,422.92787611
803.971170632,3016.87161789,344.339,344.687,1203,0.850812,-351.329,281.36,1945.78341465,283.648260594,6.81812052968,344.357998239,236.187612771,1203,687.390892065,124.722,344.446932561,5.53306273924,225.510067748,479.742,821.080706308
359.728288812,768.253501987,344.61,344.941,1204,0.850677,-351.754,281.459,331.041129271,112.160207951,6.80551460768,344.606388274,160.816741067,1204,77.6928080497,124.749,344.672937725,6.67134063301,80.5943307161,465.748,184.549622089
574.406403609,293.750222981,344.672,345.025,1205,0.791091,-351.828,281.565,270.609224736,120.971273969,6.90760280235,344.675314108,144.200449071,1205,24.8346851846,124.792,344.726319694,6.57324058589,85.2703575015,495.14,155.973162387
295.916370323,309.088230447,344.254,344.619,1206,0.854421,-351.41,281.664,238.044369233,86.1086010228,6.80030030321,344.271385708,132.495852145,1206,55.9320819104,124.85,344.330032082,5.12461159121,76.0730329458,477.73,158.382128936
283.262664504,952.789419635,344.505,344.877,1207,0.831209,-351.451,281.771,299.133794902,79.0116828846,6.6477863047,344.492196933,151.415969015,1207,88.0966595641,124.884,344.55762033,4.15109599458,64.7219851767,451.651,143.432398231
393.862244627,1435.31220763,344.669,345.017,1208,0.847673,-351.525,281.86,325.099423737,91.0491049083,6.74426697284,344.671658803,145.366825543,1208,211.651181785,124.853,344.748504556,4.71227252975,69.1389182852,473.476,195.43339952
319.31844474,874.541067573,344.665,345.02,1209,0.806005,-351.711,281.966,469.482485433,63.2232044327,6.57729757729,344.666925509,181.805763309,1209,175.419969483,124.902,344.731219466,3.51542875834,56.239052403,434.687,193.505787459
477.363357232,2764.52025774,344.901,345.265,1210,0.813002,-351.689,282.047,1731.67408209,154.135136653,6.45535684533,344.916980533,220.706657618,1210,733.695973812,124.909,344.993583871,3.74917691177,122.790702215,404.915,501.918029499
555.999062721,2501.12545687,343.613,344.016,1211,0.821764,-351.141,282.13,1946.77019385,106.680673385,6.81202181726,343.611567746,222.027490732,1211,639.96038674,124.953,343.692704695,5.17254379119,52.2383337805,462.448,342.726373457
328.677003587,2770.84346496,343.871,344.239,1212,0.828083,-350.937,282.264,1418.28851048,94.925642089,6.86817269662,343.892197977,229.255550006,1212,696.524708959,125.0,343.974339203,3.88517442561,65.9484097988,481.641,509.895304268
275.067013881,2604.92063946,343.826,344.186,1213,0.800822,-351.041,282.342,2175.06889507,57.0248975378,6.70035179555,343.822034199,223.780511838,1213,362.177815988,125.035,343.885904324,4.56035854702,42.3636831838,479.025,1366.59246894
513.644538434,2569.1341424,344.263,344.651,1214,0.82724,-351.506,282.426,1987.35390505,103.160729491,6.58314386422,344.255517838,225.133600154,1214,624.052548047,125.068,344.314196154,4.24776796212,58.2883291636,435.085,837.646508289
633.152133983,2544.54203051,344.013,344.363,1215,0.827471,-351.18,282.592,910.426956076,127.945602423,6.63144483824,344.035013144,220.979918388,1215,373.074155749,125.152,344.109523857,4.64723952468,75.6952267087,449.39,304.21293798
661.553555211,2416.87900452,344.548,344.923,1216,0.84888,-351.517,282.7,1752.05335293,156.038975446,6.60575458775,344.546923772,229.807926807,1216,507.436723601,125.197,344.602409848,5.04737134217,93.0375462116,444.074,1018.01000532
670.499369889,2523.69778167,344.666,344.984,1217,0.825599,-351.527,282.797,1817.28946105,196.707563599,6.64927937865,344.656334533,223.173630445,1217,852.700670049,125.257,344.73463473,4.35392367148,115.60185177,469.235,350.321432536
141.26652079,2527.51951808,343.881,344.195,1218,0.833134,-350.814,282.93,1951.06073633,38.5792439745,6.59733739576,343.888351019,224.708745577,1218,773.139413485,125.282,343.948496324,4.2010200253,39.1102955612,457.678,682.872187875
572.197494267,2584.67491095,343.879,344.223,1219,0.83017,-350.836,282.988,2322.0344666,114.192591584,6.44542708065,343.871217394,225.431909087,1219,370.705796031,125.343,343.924168998,3.85254383677,63.4142439763,422.65,1396.73394031
511.769118848,2704.41304881,344.097,344.436,1220,0.869446,-351.166,283.156,2271.31396634,146.037392252,6.91224143563,344.120230394,232.095969817,1220,625.985513596,125.373,344.172069263,4.86935572852,123.963697824,479.168,926.68408255
607.808818439,2605.37840955,343.578,343.929,1221,0.883727,-350.688,283.24,1518.49720588,159.239245407,6.44947225555,343.568003435,228.821527732,1221,629.180246008,125.453,343.617806807,5.38739570975,113.221864488,414.331,882.260155037
459.448275764,1577.44902845,343.098,343.445,1222,0.854896,-350.47,283.366,800.240460622,111.467521905,6.94419651528,343.108876339,210.135546402,1222,302.609358106,125.48,343.157939583,5.76191988882,108.615273089,476.982,462.012454348
297.745252987,2548.00588742,343.182,343.521,1223,0.859551,-350.085,283.433,1198.55591135,72.651338303,6.85229413898,343.178270853,203.24718312,1223,746.479612224,125.523,343.22774636,4.32341490397,57.2832528967,500.938,249.678361292
368.227903586,2283.84964885,342.762,343.099,1224,0.833595,-350.031,283.577,813.348492071,73.9761055628,6.76121547436,342.783333645,194.462153681,1224,593.597475329,125.528,342.836738065,3.84295472613,55.0044371151,469.059,328.939846666
412.170971225,1725.62174161,342.628,342.975,1225,0.838785,-349.634,283.69,530.522635391,86.4281836328,6.7387279133,342.619368477,178.37180274,1225,338.105480954,125.621,342.67359099,5.24566019802,59.1202069635,455.086,268.899984776
427.178386547,2827.39404385,342.791,343.094,1226,0.830056,-349.799,283.784,1870.80620701,90.6834760885,6.77360448996,342.786985884,237.193225526,1226,833.060218684,125.641,342.837716014,5.16761189911,55.4214430362,472.523,545.387149452
647.622532395,2514.90770274,342.317,342.655,1227,0.823747,-349.489,283.854,1497.22107083,161.215597112,6.85555593955,342.343665498,207.256616056,1227,863.409916514,125.717,342.398568546,4.82660988405,96.1543507179,464.909,319.082158493
435.97079589,2733.32281163,342.043,342.355,1228,0.870769,-349.03,283.967,1636.54344559,108.700269526,6.68571175241,342.038741082,222.718940416,1228,951.72773425,125.754,342.107105894,4.99684602486,68.212727724,423.827,323.593396235
378.045912679,2743.0350785,342.539,342.82,1229,0.8514,-349.841,284.073,1197.50016473,117.349873296,6.85660049205,342.536009085,233.814208151,1229,551.530595395,125.807,342.591901334,5.39619461337,106.91953627,474.344,571.39922546
758.11302461,2764.55436603,341.718,342.065,1230,0.843039,-348.935,284.202,1124.4797146,203.78130764,6.9973998757,341.736247319,226.364639762,1230,571.895652882,125.86,341.791573938,4.59821142927,101.619962468,495.939,309.358709045
714.500826984,2932.0873977,342.019,342.357,1231,0.875203,-349.26,284.337,1198.82839893,242.640783348,6.79910345461,342.004188959,232.134191455,1231,651.722370812,125.929,342.086737956,4.35136836622,169.241620125,466.631,274.698491164
590.23571325,1534.20144977,341.775,342.133,1232,0.88014,-348.934,284.438,718.440545884,153.7182663,6.83681204091,341.788738842,209.683180839,1232,285.371379985,125.977,341.885916673,5.14234026988,123.509593841,459.281,479.291396929
592.633527633,3170.0747465,342.14,342.494,1233,0.869162,-349.266,284.566,2042.33104829,188.763106328,6.48967498518,342.140853279,243.043762099,1233,810.343960635,126.04,342.191661379,5.38740200516,140.506529627,423.573,844.857124698
206.027825802,1148.59206879,341.485,341.856,1234,0.864954,-348.883,284.636,722.664047743,52.9347026244,6.93800398103,341.501601659,227.616894454,1234,218.079809551,126.087,341.577233229,4.22983420665,50.2220459187,504.546,352.037533653
521.275199068,1846.98368733,342.072,342.46,1235,0.873015,-349.136,284.767,978.302624195,144.634136102,6.68563568676,342.063450112,237.568792324,1235,355.464171929,126.119,342.149642743,5.6097527652,99.7456059969,447.676,283.580143502
811.560049591,1717.06565652,341.367,341.765,1236,0.881845,-348.563,284.849,792.757146172,201.1950828,6.67618275769,341.376561251,218.036530307,1236,343.369238194,126.165,341.468994654,4.86708005634,106.67623928,441.379,344.623129244
262.761621003,3084.67330625,341.76,342.153,1237,0.890789,-349.081,284.91,1660.5442796,76.371274038,6.62871363573,341.761689409,232.981139294,1237,994.735132466,126.214,341.843966524,4.221960418,78.0094524393,434.121,296.666148473
312.528873554,2926.62367693,341.994,342.373,1238,0.882054,-348.981,285.053,1462.96103235,88.029671382,6.67426347311,341.988062414,238.079411597,1238,664.13828687,126.223,342.074005962,4.4401515841,53.769336498,474.238,583.799788843
377.181246214,2773.4523433,341.838,342.192,1239,0.841368,-348.832,285.195,2170.27807797,79.1889366759,6.78918828056,341.862339352,219.580696933,1239,646.889222393,126.285,341.922976835,4.29113029966,63.5339080422,463.693,866.446928707
344.059965596,2976.338114,342.256,342.674,1240,0.84702,-349.114,285.253,1734.1811126,81.6472217627,6.5486528969,342.2467095,239.964777267,1240,866.787060034,126.302,342.363617033,4.04222319064,66.873645383,438.75,526.45735781
295.521458112,2727.97426364,341.708,342.105,1241,0.839177,-348.82,285.363,1301.33284874,62.0679036366,7.0115291117,341.714576379,230.529531987,1241,672.654258691,126.375,341.823534813,4.54259423954,52.9880857724,504.031,520.73270665
554.685341281,2734.63751846,341.933,342.335,1242,0.820307,-348.984,285.449,1857.82420162,130.690189111,6.67486529608,341.923172048,216.947207582,1242,858.589115447,126.416,342.030050008,5.13106165098,73.0192528518,454.83,256.165700675
620.770541255,2489.30491803,341.49,341.874,1243,0.861431,-348.526,285.546,1081.19478524,148.504622592,6.64444712125,341.481231628,208.724242627,1243,523.771517232,126.499,341.589886051,6.7151017994,70.1816247633,427.479,522.395870223
596.490201582,2476.52232234,341.264,341.637,1244,0.841794,-348.383,285.654,2024.97230627,117.05994964,6.78427414901,341.273524748,217.562625198,1244,445.317970619,126.553,341.361049434,5.58362741054,68.4705368171,455.948,1061.79324483
381.385396981,2709.16009579,340.923,341.301,1245,0.846588,-347.983,285.727,1673.38224089,100.467545577,6.76912849771,340.910271691,219.200338909,1245,662.795691946,126.549,341.001787638,5.54581721541,93.7814649335,444.454,699.539676884
814.928618851,2798.75628262,341.004,341.41,1246,0.811073,-348.316,285.844,1445.43675885,200.417226284,6.87994838837,341.029999968,197.256373296,1246,767.270469352,126.536,341.120887984,5.52522005742,126.799854339,477.492,254.566102144
279.57255022,1803.15726086,341.289,341.673,1247,0.839055,-348.473,285.979,515.968689041,83.5514548455,6.7627932962,341.298688072,179.171342242,1247,288.478903388,126.577,341.386875659,5.56604780207,68.4836014303,453.624,197.782021786
412.914750512,2662.64405986,341.148,341.539,1248,0.832249,-347.367,286.129,1873.37650867,110.802019501,6.73664147134,341.146070551,215.335215181,1248,734.077964688,126.601,341.227054597,8.85916308366,104.203367027,480.198,224.055642109
239.922253145,2506.11900163,340.58,340.971,1249,0.804071,-347.731,286.259,1663.4928788,56.0003877868,7.09518154103,340.562718104,205.663831672,1249,715.955408185,126.658,340.676446524,4.63921339338,48.3578462137,495.313,236.182211427
423.244863412,2654.08184307,340.022,340.383,1250,0.803314,-347.714,286.399,1520.0404023,86.3344080683,7.1772965478,340.032003501,203.32879599,1250,737.49435182,126.691,340.106464521,4.92447800281,54.8042121851,482.267,258.870007318
501.884259222,2249.23021318,341.012,341.408,1251,0.834619,-348.36,286.469,976.439453729,124.84996854,6.63680745828,341.020009019,192.216319002,1251,707.457724501,126.677,341.117770281,3.31183547896,69.6482763135,419.949,197.157688088
350.789491101,2503.06266375,340.214,340.574,1252,0.791994,-347.415,286.555,2035.41803757,88.557365558,6.83336641881,340.205868022,219.466113166,1252,620.3379612,126.763,340.276354389,5.25166757011,89.5009248454,460.329,689.886096283
640.660381902,1127.61979781,340.47,340.813,1253,0.751435,-347.272,286.691,539.962337532,157.752967905,6.68923823785,340.490869288,168.705723589,1253,243.381539382,126.812,340.546873273,5.17332543719,82.2668973671,455.606,199.348089773
578.598856339,2309.91965944,341.51,341.89,1254,0.807985,-348.82,286.775,1273.74566936,105.642234296,6.71785229832,341.502148248,210.632889665,1254,852.415871811,126.838,341.610741345,4.42763045378,45.9620806931,461.232,382.360122011
653.208498958,512.289146202,341.729,342.089,1255,0.751959,-349.226,286.894,201.506554197,118.334270709,6.6210387044,341.737207762,106.794893439,1255,155.006999836,126.819,341.816135428,5.66114650343,53.8354635203,420.784,15.4399187999
515.54266002,2619.8332994,341.492,341.885,1256,0.826089,-349.002,287.034,1328.83834447,116.190204647,6.83893628001,341.507580771,200.646315776,1256,943.342953496,126.843,341.583267169,5.3574357052,77.2231265878,452.931,276.086205273
470.749933697,2467.74233115,341.94,342.312,1257,0.848521,-349.215,287.182,464.553979226,99.5759609124,7.0596027057,341.946336754,161.23204502,1257,498.639215409,126.873,342.028668676,5.55883645282,52.181351098,515.705,261.573933092
553.124837553,2270.98309864,341.685,342.083,1258,0.808751,-348.776,287.269,797.717752306,130.756355964,6.66435436531,341.680152924,177.53181102,1258,503.954567605,126.924,341.760707459,4.7645507229,87.4593332154,454.19,180.355695009
374.530756492,2251.46617301,341.383,341.716,1259,0.833863,-348.723,287.391,811.712370853,83.5451636938,6.99094007828,341.393633066,205.537224578,1259,592.193131598,126.942,341.448227902,4.84246773808,57.1723979409,510.61,221.131212894
434.605445865,2613.31543749,340.852,341.202,1260,0.835064,-348.102,287.517,1616.12321854,121.23582086,6.62017251206,340.8507156,229.574098545,1260,679.602714479,126.977,340.908739591,3.15170696538,78.0856900286,445.545,668.02245381
447.24697902,2501.99745405,340.997,341.351,1261,0.840529,-347.991,287.64,1715.07074335,89.724482124,6.81435185663,340.993769181,216.173038265,1261,769.03797131,127.036,341.059412716,6.24711658086,61.7113027068,478.907,365.145489351
737.291436103,2527.55422062,341.107,341.462,1262,0.820206,-348.314,287.739,1298.85313301,189.440639648,7.04675299156,341.114032091,217.54971608,1262,592.512533617,127.098,341.166290961,5.98368647985,122.798404479,506.605,481.193931194
647.652523942,1779.17918062,339.816,340.232,1263,0.858123,-347.374,287.856,649.384653432,210.614518247,6.89270316934,339.820151817,169.217666577,1263,483.082847535,127.126,339.890165646,6.04298405751,137.354890514,467.904,211.028161896
406.351658306,2518.32458159,341.806,342.12,1264,0.855488,-349.08,287.925,2337.91113442,83.2936605137,6.73429199098,341.822545812,225.473149066,1264,391.897584784,127.174,341.878074801,5.98871003333,57.6361229934,440.535,1104.68286852
644.011792126,2430.14410899,341.129,341.464,1265,0.81792,-348.545,288.028,1320.06213383,115.438825817,6.78307781487,341.12413777,191.650910107,1265,712.457388437,127.184,341.189092838,5.71631138633,55.4681820131,466.593,332.56273809
596.896255519,2373.65544806,341.854,342.234,1266,0.790207,-349.316,288.108,2040.1567746,130.498073783,6.82386732965,341.846172184,202.271535531,1266,435.619609087,127.265,341.932498168,5.63542936929,75.7744974878,457.366,801.865489692
369.673781597,2419.01853107,341.551,341.972,1267,0.855304,-349.079,288.204,684.037715123,98.4778510044,6.79316413112,341.544612841,173.148962097,1267,684.138531818,127.292,341.633303268,5.76824188362,78.3247641345,454.317,294.304998465
652.550766641,2609.30703799,341.87,342.282,1268,0.857265,-349.089,288.323,478.452408509,165.070989862,6.73826890727,341.878984852,159.663550873,1268,512.10775496,127.341,341.987091339,5.50335253507,115.276721561,439.542,272.042675484
575.597423415,2689.45674855,342.125,342.533,1269,0.798419,-349.529,288.428,1387.66150336,176.71653372,6.98737392669,342.130270279,191.165077362,1269,963.759323255,127.379,342.207753503,5.12402452102,115.146068035,485.394,286.460389995
496.325698798,2590.94459951,342.013,342.361,1270,0.846986,-349.378,288.55,843.480456496,114.554639329,6.61794383927,342.013806678,195.016307123,1270,656.777058654,127.43,342.080037561,7.5618843018,89.6815504785,453.677,220.299547849
220.518119488,2679.13695549,341.65,342.029,1271,0.851585,-348.945,288.715,1299.66427468,48.3581296513,6.80344357814,341.642749894,199.160232201,1271,946.364027945,127.442,341.731373682,5.2134619025,39.0593252899,445.904,269.575556228
441.580549283,2540.61606999,341.693,342.059,1272,0.853446,-348.831,288.857,858.307413439,114.424598294,6.74016626612,341.706557412,171.417865237,1272,869.712385569,127.493,341.78730578,6.94371038786,84.2184417445,444.889,240.520216946
342.906745498,2516.05742392,341.33,341.705,1273,0.835953,-348.839,288.95,606.509196032,96.0678578042,7.11386809218,341.348009489,160.321995564,1273,662.099705793,127.556,341.435224147,4.92625227371,85.2594191111,501.767,239.047725679
699.551230157,2811.79145612,341.358,341.734,1274,0.883779,-348.687,289.067,1164.97431949,134.947121197,6.83879769508,341.337391353,198.44050624,1274,959.450686539,127.606,341.436204547,6.98222552687,62.5451316639,472.862,290.886689952
822.506328655,2610.46525334,340.961,341.32,1275,0.865986,-348.535,289.207,1099.12005607,208.667853377,6.98965589958,340.968928589,188.550478916,1275,953.265512936,127.611,341.066273422,5.7304094481,124.429781954,487.106,283.427464201
488.222807539,2720.52937698,341.973,342.35,1276,0.856837,-349.204,289.291,2339.14957071,146.866490552,6.86402141654,341.979113274,236.92055419,1276,701.789534423,127.688,342.052983681,6.19757982961,96.5033831867,470.989,768.77846486
529.936388505,2650.85082398,341.901,342.293,1277,0.841135,-349.099,289.391,1985.848665,109.023243493,6.76163509198,341.908453379,223.112713868,1277,761.47225095,127.712,341.992892899,6.38089006506,77.0654016547,462.509,325.47642015
696.986467205,2683.36491063,342.147,342.502,1278,0.838398,-349.534,289.54,1385.6574032,189.262269894,6.86369679538,342.152590875,213.609099515,1278,802.407166074,127.732,342.230170408,9.17538216782,135.597101837,497.244,310.835959923
462.690697286,2557.21585168,341.957,342.326,1279,0.826074,-349.4,289.673,1203.70106546,147.875235873,6.73246875029,341.950278692,224.103623783,1279,580.168968423,127.782,342.035925296,11.3896357548,133.271902663,450.405,472.562098354
265.022258641,2037.86066821,342.257,342.638,1280,0.835344,-349.699,289.777,910.773096233,55.3843591148,6.92936843303,342.292365991,216.294737066,1280,467.501550296,127.794,342.374064258,6.33421646869,52.4842307897,478.76,278.159925102
516.956493575,2530.75655082,342.068,342.44,1281,0.808166,-349.475,289.883,2166.75960055,99.0225460872,6.7483740791,342.06774713,230.643404292,1281,537.383686272,127.854,342.14305507,8.02772816932,63.9971059556,461.324,1030.8212991
