MaxReturn,StdEsReturn,QFunRegParamNorm,AverageReturn,MinEsReturn,Epoch,MaxEsReturn,AverageAbsQ,AverageAbsQYDiff,AverageY,Iteration,PolicyRegParamNorm,AverageDiscountedReturn,MinReturn,AveragePolicySurr,AverageQ,StdReturn,AverageAbsY,AverageAction,AverageEsReturn,AverageQLoss
1142.17970227,0.0,192.138,1078.89214679,794.531995798,2424,794.531995798,11.8881,0.102242718358,11.8877518755,2424,267.992,82.0568911111,957.337669488,-11.9347,11.8876,56.5564148536,11.8880781261,0.921056,794.531995798,0.150577
1328.71257545,0.0,192.161,1262.04978444,821.402064012,2425,821.402064012,11.8929,0.0992859308898,11.8929100751,2425,267.951,101.90450004,1173.16920604,-11.9427,11.8926,56.4773204854,11.8930245793,0.955051,821.402064012,0.154912
1311.53162478,0.0,192.2,1236.90060856,830.627086549,2426,830.627086549,11.8944,0.0995563411253,11.893773605,2426,267.973,100.768082822,1170.73438268,-11.946,11.8942,46.2388469479,11.893859858,0.935403,830.627086549,0.150774
1232.69214638,0.0,192.223,1169.10634484,888.825112818,2427,888.825112818,11.9022,0.101070597822,11.9022797943,2427,268.028,91.1356054183,1081.33117127,-11.9528,11.9019,46.1889288989,11.9025484582,0.962304,888.825112818,0.146925
1195.50609852,0.0,192.23,1153.66319377,847.510566948,2428,847.510566948,11.9088,0.0936456282896,11.908729507,2428,268.043,95.8267470699,1087.48106792,-11.9585,11.9083,29.0478513455,11.9091437462,0.94967,847.510566948,0.09889
1284.65228263,0.0,192.256,1241.50334465,945.818582264,2429,945.818582264,11.9089,0.105216596074,11.9088094884,2429,268.01,103.166954347,1139.30989423,-11.9552,11.9086,38.3960898266,11.908976027,0.951304,945.818582264,0.17636
1221.38121567,0.0,192.307,1161.40155665,840.792911559,2430,840.792911559,11.9051,0.105972242958,11.904292266,2430,268.088,91.7708113695,1108.87224648,-11.9482,11.9042,37.8663660309,11.9048323698,0.954001,840.792911559,0.20392
1265.16039033,0.0,192.307,1168.62658775,890.655935855,2431,890.655935855,11.9005,0.0979528287932,11.8996513888,2431,268.096,97.6463006672,1068.91359153,-11.9413,11.8996,52.1615944381,11.9002151848,0.953138,890.655935855,0.157971
1253.50472037,0.0,192.346,1191.69274276,785.431161649,2432,785.431161649,11.8998,0.102204723185,11.8987032231,2432,268.098,101.420799483,1107.16948496,-11.9456,11.8989,43.3107648564,11.8994109822,0.952748,785.431161649,0.190849
1315.74334311,0.0,192.38,1239.31673359,790.888374378,2433,790.888374378,11.8979,0.0976175937878,11.8973524745,2433,268.1,100.812170818,1165.8171295,-11.9396,11.8971,49.7150492381,11.8981414977,0.953515,790.888374378,0.151763
1169.19413929,0.0,192.403,1101.47872046,945.981838314,2434,945.981838314,11.899,0.0962346955013,11.8980160718,2434,268.183,93.8477073862,978.705221605,-11.9431,11.8983,58.5014232773,11.8986567031,0.940293,945.981838314,0.131224
1238.80232952,0.0,192.452,1200.28848875,831.697122955,2435,831.697122955,11.908,0.097682476074,11.907341623,2435,268.242,99.1647473743,1138.76658882,-11.9584,11.9073,35.3183340294,11.9077359754,0.951475,831.697122955,0.150739
1347.91085843,0.0,192.502,1203.94205796,834.118384816,2436,834.118384816,11.9051,0.10389817755,11.9043781558,2436,268.297,99.8998023442,1144.65032029,-11.9586,11.904,60.51655007,11.9051749792,0.961213,834.118384816,0.195141
1377.73987409,0.0,192.542,1258.4513582,841.914949282,2437,841.914949282,11.9216,0.0945600908502,11.9210861888,2437,268.331,99.9913879765,1189.01368295,-11.9746,11.9207,58.3346525396,11.9217362668,0.958854,841.914949282,0.123531
1305.5072887,0.0,192.561,1250.54985863,757.401244981,2438,757.401244981,11.9179,0.0969957788422,11.9167674318,2438,268.41,104.813093261,1201.38924556,-11.9666,11.9169,26.7346714691,11.9173941198,0.957051,757.401244981,0.143438
1373.71906312,0.0,192.587,1268.187642,868.472406431,2439,868.472406431,11.925,0.0979134061725,11.9234671809,2439,268.412,104.051765046,1191.76328148,-11.973,11.9242,50.0669089347,11.9241327403,0.965727,868.472406431,0.159365
1345.77780281,0.0,192.654,1262.1433361,935.038120697,2440,935.038120697,11.9202,0.098350126,11.9194606864,2440,268.44,101.770800608,1215.40919215,-11.9727,11.9191,44.3886747011,11.9202763183,0.959792,935.038120697,0.153166
1335.58911653,0.0,192.687,1253.34893054,814.048034852,2441,814.048034852,11.9285,0.105275333721,11.9278118331,2441,268.501,99.5779222388,1167.07634899,-11.976,11.9275,48.1397085627,11.9285599121,0.963793,814.048034852,0.183704
1389.70994151,0.0,192.706,1246.37273627,831.457823577,2442,831.457823577,11.9297,0.0974442788709,11.9287316229,2442,268.531,99.6612916162,1130.42300585,-11.9803,11.9286,87.1684044551,11.9296027662,0.951555,831.457823577,0.151361
1176.71271998,0.0,192.745,1124.81565719,881.070230349,2443,881.070230349,11.9268,0.103341101073,11.9255480763,2443,268.539,93.3015045105,1064.22281535,-11.9818,11.925,33.5265966648,11.9269997943,0.960868,881.070230349,0.190476
1270.61860608,0.0,192.726,1201.59216132,939.933746122,2444,939.933746122,11.9431,0.0973409692389,11.9418877394,2444,268.539,98.2790118901,1114.35028136,-11.9913,11.9415,47.6679333385,11.9430009691,0.957746,939.933746122,0.135917
1350.14039118,0.0,192.733,1286.32817643,909.019009076,2445,909.019009076,11.9473,0.0925241915907,11.94577096,2445,268.559,99.193383509,1229.2313746,-11.9967,11.9457,39.1113163483,11.9470588736,0.964475,909.019009076,0.109832
1301.58821838,0.0,192.791,1090.10709072,828.672975658,2446,828.672975658,11.9509,0.107165331122,11.9501441462,2446,268.626,94.6418253442,-475.834354453,-12.0017,11.9501,522.902693212,11.9508074015,0.964252,828.672975658,0.205499
1371.61607749,0.0,192.803,1320.37614002,751.009165224,2447,751.009165224,11.959,0.0976564404719,11.9577489493,2447,268.646,105.272362006,1253.8709704,-12.0102,11.9574,33.2382001635,11.9590122456,0.952799,751.009165224,0.124846
1204.20978339,0.0,192.83,1118.78019844,905.248563434,2448,905.248563434,11.9445,0.101203901138,11.9428675926,2448,268.716,92.3744222961,1071.78490066,-11.9923,11.9429,37.6351411086,11.94420881,0.948492,905.248563434,0.165522
1281.71278636,0.0,192.837,1247.544905,885.059106664,2449,885.059106664,11.9545,0.098047801875,11.9529098288,2449,268.736,100.774299113,1167.26659615,-12.0,11.953,35.0047855554,11.9538466087,0.954101,885.059106664,0.143571
1391.93206275,0.0,192.9,1296.80632064,906.341279596,2450,906.341279596,11.9575,0.104760865834,11.9560548248,2450,268.766,102.077778121,1235.10890555,-12.0068,11.9561,48.983442458,11.9571130638,0.948975,906.341279596,0.191127
1225.80583093,0.0,192.95,1146.88296509,866.335870377,2451,866.335870377,11.9613,0.103279688263,11.9602809157,2451,268.78,89.3667135053,1098.71596042,-12.0106,11.96,37.9072041085,11.9614183307,0.967395,866.335870377,0.167064
1360.23798355,0.0,192.973,1306.52278815,833.522415236,2452,833.522415236,11.9594,0.107550247126,11.9584324742,2452,268.812,106.967868903,1232.41977997,-12.0032,11.9583,35.4881921368,11.9595014607,0.964644,833.522415236,0.181661
1374.30145873,0.0,192.993,1269.3575452,797.180922803,2453,797.180922803,11.9587,0.104209559447,11.9580013538,2453,268.885,110.033066233,1194.35480968,-12.0056,11.9575,57.7440539443,11.9589584404,0.937712,797.180922803,0.163308
1302.31858248,0.0,192.997,1224.60157151,885.374192269,2454,885.374192269,11.949,0.100834568783,11.9468039894,2454,268.921,95.1406316893,1148.46069664,-11.9958,11.947,44.2543967436,11.9483096469,0.947155,885.374192269,0.163119
1162.54362391,0.0,193.026,1100.16648969,804.344522866,2455,804.344522866,11.9421,0.105454386475,11.9411585195,2455,268.975,78.1373748629,1057.70046871,-11.9887,11.9405,27.1110268927,11.9427884395,0.937887,804.344522866,0.19197
1251.86533721,0.0,193.046,1220.93726123,826.381479727,2456,826.381479727,11.9534,0.0975152322336,11.9513277167,2456,269.01,97.5783824699,1183.53645758,-11.9959,11.9513,25.9118756726,11.9531963564,0.95179,826.381479727,0.130961
1304.70683794,0.0,193.071,1245.5264246,807.784407846,2457,807.784407846,11.9441,0.10326831553,11.941736936,2457,268.993,98.999724299,1176.2085481,-11.9924,11.942,34.9035548213,11.9435718373,0.967673,807.784407846,0.177612
1210.57351159,0.0,193.117,1094.71724682,829.411659186,2458,829.411659186,11.9451,0.105617100945,11.9436274464,2458,269.047,87.1239175963,967.928997802,-11.9913,11.9435,74.6792401619,11.9451109871,0.958748,829.411659186,0.201092
1208.45103664,0.0,193.126,1136.78319512,854.412649176,2459,854.412649176,11.9468,0.102957271726,11.9453716906,2459,269.07,87.6109646736,1084.44174924,-11.9949,11.9452,40.8742233928,11.9467196774,0.967983,854.412649176,0.161083
1275.98510742,0.0,193.146,1213.28955507,852.295369855,2460,852.295369855,11.9543,0.0955292252267,11.9533299724,2460,269.136,93.0242934412,1120.44154334,-12.0041,11.9531,58.6985362025,11.9543945731,0.944212,852.295369855,0.129366
1238.38879755,0.0,193.153,1116.22940667,884.918343831,2461,884.918343831,11.9628,0.100755601353,11.9620578175,2461,269.138,80.9348119702,1014.62339258,-12.0113,11.9617,72.3172021062,11.9628268966,0.956136,884.918343831,0.145414
1265.96106643,0.0,193.224,1195.37811947,894.854696026,2462,894.854696026,11.9546,0.106672559492,11.953374576,2462,269.166,90.7852361911,1125.49633511,-12.0051,11.9533,43.3670314077,11.9544720484,0.958035,894.854696026,0.17972
1212.55194392,0.0,193.258,1121.54583385,836.933001398,2463,836.933001398,11.9534,0.111170431156,11.9518908264,2463,269.182,82.6376179763,1045.7374804,-12.0022,11.9516,55.5311487768,11.953402386,0.964034,836.933001398,0.189887
1301.40721619,0.0,193.262,1197.64378244,784.318223975,2464,784.318223975,11.9636,0.103210880546,11.9627921435,2464,269.177,90.2102652749,1032.30790746,-12.0143,11.9624,79.7222661236,11.9638966548,0.969805,784.318223975,0.139951
1164.33773794,0.0,193.281,1115.85423372,860.776618369,2465,860.776618369,11.9745,0.100748618825,11.9723551954,2465,269.207,93.3902601171,1061.14839782,-12.0241,11.9728,31.4344836568,11.9738838473,0.954329,860.776618369,0.135624
1373.02638642,0.0,193.308,1289.32796169,735.714731974,2466,735.714731974,11.9731,0.105756872044,11.9715437492,2466,269.234,104.518780636,1229.70810545,-12.0193,11.9711,42.7711462155,11.9733048337,0.957862,735.714731974,0.158063
1378.34657082,0.0,193.374,1252.62635088,827.122546924,2467,827.122546924,11.9733,0.101045743829,11.9711878855,2467,269.312,102.339072285,1178.18247493,-12.0222,11.971,50.3783875323,11.9732050716,0.948598,827.122546924,0.145941
1313.02733794,0.0,193.376,1186.78033911,892.933574731,2468,892.933574731,11.98,0.106247793605,11.9781664509,2468,269.331,86.2202989409,1086.1884945,-12.0305,11.9782,64.2166795135,11.9794681328,0.953004,892.933574731,0.17114
1335.61109248,0.0,193.395,1276.7146405,789.039197276,2469,789.039197276,11.9909,0.0983535039436,11.9905270761,2469,269.375,108.320741272,1195.25153043,-12.0448,11.9903,44.7233159987,11.9910556874,0.952003,789.039197276,0.130207
1232.89109464,0.0,193.428,1140.89109975,885.633241255,2470,885.633241255,11.9921,0.103716416418,11.9904507492,2470,269.468,89.6118625871,1072.3598254,-12.0419,11.9905,54.6825130766,11.9918904657,0.940255,885.633241255,0.152891
1327.85529002,0.0,193.448,1240.66080873,830.571986412,2471,830.571986412,12.0068,0.100657298176,12.0059432609,2471,269.518,101.546713738,1102.76459227,-12.0608,12.0056,56.8468627276,12.0070140514,0.95058,830.571986412,0.120767
1348.5626106,0.0,193.47,1286.18445279,809.803908669,2472,809.803908669,12.0168,0.0986939810394,12.0155714118,2472,269.579,102.610881148,1243.07120012,-12.0689,12.0154,35.2707041527,12.0169087507,0.948706,809.803908669,0.117871
1211.51114455,0.0,193.511,1162.18519786,865.897647152,2473,865.897647152,12.0147,0.107366840164,12.0126674093,2473,269.59,92.6926210835,1114.12882795,-12.0681,12.0129,30.0988151311,12.0142949831,0.956691,865.897647152,0.169359
1286.04268741,0.0,193.524,1212.92246679,934.513584907,2474,934.513584907,12.0237,0.101485678536,12.0209883805,2474,269.632,99.0140908573,1124.53590887,-12.0769,12.0212,54.9365873323,12.0230576008,0.958192,934.513584907,0.123209
1224.53359097,0.0,193.518,1174.17788101,774.931586737,2475,774.931586737,12.0372,0.107248492114,12.0364702496,2475,269.638,98.7007734133,1087.82748868,-12.0903,12.0354,37.0445185423,12.0381069414,0.957353,774.931586737,0.16267
1279.61796129,0.0,193.54,1223.48715351,864.075972743,2476,864.075972743,12.0445,0.104191045227,12.0420273542,2476,269.646,100.893297255,1168.12814336,-12.0931,12.0422,36.9524976149,12.0442474148,0.957003,864.075972743,0.141571
1168.4445015,0.0,193.534,1091.36502194,912.875123447,2477,912.875123447,12.0489,0.106651457531,12.0474385735,2477,269.72,98.4091860504,1008.52202315,-12.0984,12.0475,44.6743118974,12.0486878558,0.953522,912.875123447,0.174382
1347.26929929,0.0,193.563,1235.51691328,913.095655329,2478,913.095655329,12.0473,0.105606823368,12.0451344614,2478,269.724,109.221039683,1136.81667135,-12.0978,12.0451,55.2610917624,12.0469579322,0.944082,913.095655329,0.165406
1248.34566012,0.0,193.606,1195.55454194,824.724843831,2479,824.724843831,12.0624,0.100691437974,12.0595882811,2479,269.734,101.247308016,1159.01424003,-12.1129,12.0598,25.5209798224,12.061934328,0.963688,824.724843831,0.132016
1330.74745548,0.0,193.623,1225.09757453,899.335513249,2480,899.335513249,12.0672,0.104406506321,12.0649366585,2480,269.78,104.768520083,1162.29554528,-12.119,12.0646,46.5042111465,12.0673979948,0.952654,899.335513249,0.157123
1390.68218052,0.0,193.635,1325.85515514,888.377452763,2481,888.377452763,12.0708,0.103426032514,12.0685293426,2481,269.791,111.237088822,1282.41452049,-12.1213,12.0683,31.2075785083,12.0709503768,0.947714,888.377452763,0.155276
1287.77898048,0.0,193.634,1208.86678209,909.958952176,2482,909.958952176,12.081,0.100319265178,12.0793453777,2482,269.891,99.7143846417,1125.88304314,-12.1348,12.0788,43.4781764535,12.0812502073,0.933902,909.958952176,0.144355
1118.21676375,0.0,193.655,997.198629028,917.456266777,2483,917.456266777,12.0923,0.101462533721,12.0901804026,2483,269.859,80.0921857666,860.315149169,-12.1446,12.0901,84.9967379459,12.0924124547,0.955601,917.456266777,0.138947
1280.41880976,0.0,193.688,1202.12310218,772.388738384,2484,772.388738384,12.0919,0.105675375716,12.0892600543,2484,269.865,105.03455341,1129.6764346,-12.1446,12.0891,47.2268578045,12.092038284,0.955433,772.388738384,0.171252
1301.71126731,0.0,193.71,1207.75251097,836.008809375,2485,836.008809375,12.0974,0.102679153502,12.0938947363,2485,269.871,95.8345953063,1142.13378301,-12.1466,12.0939,45.7142662031,12.0972705667,0.947151,836.008809375,0.139249
1393.24442259,0.0,193.732,1282.17071903,917.049682458,2486,917.049682458,12.106,0.104168297828,12.1025653172,2486,269.939,113.814083089,1182.55855354,-12.1499,12.1024,61.9111886095,12.1059180504,0.954927,917.049682458,0.162862
1365.62536966,0.0,193.757,1315.15231308,817.930389352,2487,817.930389352,12.1131,0.0944924686879,12.1106501615,2487,269.986,111.415666618,1246.42340129,-12.1621,12.1103,35.617239133,12.1131656921,0.949367,817.930389352,0.110205
1216.64031336,0.0,193.813,1174.76879699,857.484039923,2488,857.484039923,12.1032,0.113319886112,12.1013938383,2488,270.014,100.47976206,1082.36957359,-12.1496,12.1009,39.5393603611,12.1035643132,0.949143,857.484039923,0.225703
1240.02815835,0.0,193.829,1176.02861746,801.077922114,2489,801.077922114,12.1056,0.0996974991249,12.1032275237,2489,270.068,94.9838708792,1065.37955858,-12.1535,12.1034,55.3661968702,12.1053552303,0.947306,801.077922114,0.124982
1219.97650405,0.0,193.856,1074.84451515,862.867522468,2490,862.867522468,12.1062,0.105679668259,12.1047027386,2490,270.093,78.6610926876,944.675610366,-12.1533,12.1041,74.6013825099,12.1065964425,0.948132,862.867522468,0.163904
1141.64470022,0.0,193.882,1076.5212493,794.414622234,2491,794.414622234,12.1,0.104019248839,12.0976925748,2491,270.059,83.901421173,1000.60797165,-12.1476,12.0975,51.3588435114,12.099960891,0.943381,794.414622234,0.158797
1188.91858949,0.0,193.941,1123.01443056,760.794859206,2492,760.794859206,12.1095,0.0998514615785,12.1082195527,2492,270.073,94.5012064972,1064.22206247,-12.1587,12.1078,38.1614290869,12.1099406445,0.949779,760.794859206,0.129217
1283.28154834,0.0,193.954,1205.30428122,741.589311154,2493,741.589311154,12.1095,0.10449353554,12.1076925106,2493,270.128,91.8504886064,1107.74574603,-12.1535,12.1076,62.8059860657,12.1094955257,0.922157,741.589311154,0.160419
1248.58899841,0.0,193.971,1175.14512104,791.843352062,2494,791.843352062,12.1034,0.102276164725,12.1019372437,2494,270.18,90.9519479027,1097.55987647,-12.1504,12.1014,46.0868481496,12.1035303551,0.928614,791.843352062,0.148041
1149.57095583,0.0,194.009,1069.97926288,788.311763318,2495,788.311763318,12.1017,0.101254976318,12.0996158164,2495,270.25,89.2957677968,1018.50973605,-12.1539,12.0995,39.5406690631,12.1016118072,0.959357,788.311763318,0.157403
1268.74695849,0.0,194.035,1147.57505666,727.962524447,2496,727.962524447,12.1031,0.105734816851,12.1012525079,2496,270.25,91.5114084673,1051.40676793,-12.1482,12.1011,60.9725032757,12.1031899555,0.958306,727.962524447,0.212594
1224.98558803,0.0,194.036,1150.05135346,855.346970564,2497,855.346970564,12.0952,0.102001258681,12.0927550279,2497,270.296,93.0639271399,1082.30114768,-12.1395,12.0928,41.2282611013,12.095058561,0.947468,855.346970564,0.18251
1247.54075446,0.0,194.06,1178.75259204,746.895158355,2498,746.895158355,12.0858,0.10048636277,12.0838419394,2498,270.377,91.4072327708,973.206409578,-12.1289,12.0837,80.431860377,12.0856590523,0.958324,746.895158355,0.166444
1332.88320595,0.0,194.089,1204.22675462,881.911794774,2499,881.911794774,12.0957,0.0953348308501,12.0933252412,2499,270.409,90.4800596525,998.651484371,-12.1438,12.0939,92.4620260246,12.0950493634,0.958802,881.911794774,0.124207
1318.14199658,0.0,194.107,1174.81314408,833.402866285,2500,833.402866285,12.0899,0.104093648143,12.0879375871,2500,270.378,95.3922488689,1053.28626879,-12.1375,12.0881,64.5028051139,12.0895431054,0.96475,833.402866285,0.16542
1264.22864823,0.0,194.137,1155.81388059,746.917241586,2501,746.917241586,12.0817,0.107526092184,12.0799497522,2501,270.422,100.833452885,1073.18292023,-12.1286,12.0793,64.7580383245,12.0821253416,0.94973,746.917241586,0.175653
1363.60023845,0.0,194.163,1270.59753556,893.792409615,2502,893.792409615,12.0911,0.101586573318,12.0896361808,2502,270.492,102.147866272,1194.10046235,-12.1393,12.0897,51.5813344951,12.0909376574,0.93047,893.792409615,0.161581
1265.11751072,0.0,194.161,1151.17986286,973.93573713,2503,973.93573713,12.0906,0.10278193654,12.089011943,2503,270.564,78.6975357314,956.555723857,-12.1357,12.089,81.837428137,12.0905421334,0.94986,973.93573713,0.160219
1252.85914749,0.0,194.203,974.695895756,861.515194269,2504,861.515194269,12.0849,0.10029055143,12.0828547559,2504,270.613,81.2176748996,-609.094850219,-12.1297,12.0831,531.457535535,12.0845801625,0.952033,861.515194269,0.145652
1207.97335513,0.0,194.229,1135.94046882,788.300619209,2505,788.300619209,12.0831,0.105698615779,12.0812269627,2505,270.627,96.5332350662,1019.30300501,-12.1277,12.0812,64.9873619198,12.0830808124,0.935639,788.300619209,0.181791
1259.15361346,0.0,194.235,1122.85169717,813.111053034,2506,813.111053034,12.0875,0.0979739842899,12.0858407212,2506,270.612,98.4388237476,985.513976326,-12.1345,12.0861,84.7005351384,12.0872778149,0.958893,813.111053034,0.150192
1384.48893534,0.0,194.278,1305.01146953,921.415727388,2507,921.415727388,12.0815,0.0997949650316,12.0800604609,2507,270.616,108.07204511,1195.28018115,-12.1309,12.0796,51.7297369949,12.0818903132,0.956743,921.415727388,0.150616
1362.88254995,0.0,194.287,1219.16204344,842.150391241,2508,842.150391241,12.0885,0.103098443589,12.0868286129,2508,270.639,106.242441801,1124.42752973,-12.1358,12.0868,71.1405601871,12.0883842339,0.955473,842.150391241,0.156829
1277.53714248,0.0,194.31,1203.40192253,907.878473562,2509,907.878473562,12.0925,0.100868926731,12.0908406614,2509,270.674,107.763491077,1135.41413774,-12.1437,12.0908,46.5238688844,12.0924885482,0.959224,907.878473562,0.146704
1309.46944531,0.0,194.347,1201.4684006,901.692525081,2510,901.692525081,12.0878,0.0984723204668,12.0858134386,2510,270.681,98.8777402122,1086.06929247,-12.1365,12.0855,64.6511695675,12.0881326613,0.958612,901.692525081,0.138659
1239.58336503,0.0,194.349,1149.58394263,800.010482147,2511,800.010482147,12.095,0.0929369629926,12.0929033921,2511,270.728,103.718563906,1023.10539377,-12.1448,12.0928,67.1138507845,12.0951552517,0.952039,800.010482147,0.122709
1295.19173697,0.0,194.358,1229.92891359,909.554869366,2512,909.554869366,12.0966,0.105165651214,12.0948106458,2512,270.76,103.504152375,1151.96158332,-12.1462,12.0943,48.0093646092,12.0971916447,0.952237,909.554869366,0.189545
1313.4972006,0.0,194.365,1268.48036102,905.75424816,2513,905.75424816,12.0984,0.0930060655148,12.0956573114,2513,270.759,107.712554052,1232.4412358,-12.1475,12.0959,30.826365871,12.0982482911,0.963494,905.75424816,0.111768
1344.72292359,0.0,194.397,1256.86112739,925.250475521,2514,925.250475521,12.1063,0.09896903004,12.1051977714,2514,270.792,99.9144265687,1103.31280883,-12.1567,12.1049,74.1324907791,12.1064842381,0.964832,925.250475521,0.151487
1298.83261941,0.0,194.416,1236.36277808,916.95835409,2515,916.95835409,12.1077,0.10035901163,12.1067244252,2515,270.818,104.316237256,1178.3954821,-12.1581,12.1063,35.2141213238,12.1080368519,0.950242,916.95835409,0.169886
1316.512084,0.0,194.442,1235.19120842,905.723993079,2516,905.723993079,12.1097,0.102009785559,12.1080681561,2516,270.879,97.6401425109,1173.66317179,-12.1558,12.1082,42.5486896443,12.1096150677,0.922226,905.723993079,0.18507
1246.36968555,0.0,194.482,1162.12488344,882.343301276,2517,882.343301276,12.1105,0.0996566728168,12.1084977484,2517,270.935,93.7939668865,1072.1231429,-12.161,12.1084,48.5596658453,12.1105910366,0.944004,882.343301276,0.159935
1342.1065587,0.0,194.494,1267.49946611,799.937501988,2518,799.937501988,12.1087,0.100655782981,12.1061745965,2518,270.933,92.1005686613,1176.16361755,-12.1563,12.1061,50.044934655,12.1087161234,0.949622,799.937501988,0.164362
1277.65588387,0.0,194.544,1202.53283064,816.236915814,2519,816.236915814,12.1158,0.0989575278442,12.1141310425,2519,271.018,90.3278515937,1135.3242829,-12.1693,12.114,38.3859433759,12.1159010163,0.952586,816.236915814,0.154123
1294.10026104,0.0,194.61,1214.83685644,958.937998038,2520,958.937998038,12.1215,0.105713371162,12.1206619986,2520,271.032,94.3537212271,1156.80729034,-12.1753,12.1202,41.8195348704,12.1219896859,0.967848,958.937998038,0.189123
1248.84053923,0.0,194.63,1198.71556023,968.479853257,2521,968.479853257,12.1252,0.0967128947904,12.1229259116,2521,271.081,89.3672358161,1134.4837966,-12.1743,12.123,36.4518745673,12.125088805,0.961923,968.479853257,0.133771
1334.04156012,0.0,194.68,1283.55906309,812.874065708,2522,812.874065708,12.1296,0.0994208850195,12.1284199782,2522,271.153,98.912725545,1210.39637468,-12.1795,12.1277,35.0001992241,12.1303645337,0.949764,812.874065708,0.138843
1344.99734326,0.0,194.683,1266.81456731,815.220506298,2523,815.220506298,12.1377,0.103151208532,12.136188812,2523,271.186,101.616302857,1177.99365714,-12.1862,12.1362,47.251590165,12.1376781309,0.946869,815.220506298,0.166019
1415.95369702,0.0,194.701,1330.08451059,890.967161155,2524,890.967161155,12.1276,0.101334105482,12.1259696158,2524,271.206,108.687925711,1253.56133043,-12.1711,12.1257,49.0589158477,12.12799125,0.946677,890.967161155,0.156793
1358.49067225,0.0,194.76,1250.34395263,810.627771284,2525,810.627771284,12.1237,0.091398071892,12.1209368852,2525,271.255,109.508351394,1107.9209371,-12.1697,12.1212,72.6629871285,12.1234334815,0.922319,810.627771284,0.111902
1284.17390506,0.0,194.768,1245.11898786,851.461424693,2526,851.461424693,12.1288,0.0983701988042,12.1259699351,2526,271.268,100.967637102,1206.02256849,-12.1809,12.1258,28.6003406608,12.1290147071,0.942845,851.461424693,0.149282
1326.12938645,0.0,194.79,1266.7422197,782.721973482,2527,782.721973482,12.1309,0.105866769376,12.1286998225,2527,271.304,99.3398221573,1202.63397177,-12.1819,12.1284,41.6855943279,12.1312513318,0.956152,782.721973482,0.180887
1362.04412457,0.0,194.853,1281.47925994,946.770690639,2528,946.770690639,12.1225,0.111650732908,12.1198743324,2528,271.368,103.749021467,1211.05284093,-12.1679,12.1198,44.8163257846,12.1225194935,0.961159,946.770690639,0.214919
1268.59213661,0.0,194.824,1212.45543395,872.760616499,2529,872.760616499,12.1213,0.0990645065893,12.1190760037,2529,271.441,93.0918393904,1134.90743281,-12.1683,12.1187,42.2869030421,12.1216687639,0.933183,872.760616499,0.145605
1259.01783293,0.0,194.855,1205.37613491,824.284975893,2530,824.284975893,12.1243,0.100467106718,12.121985337,2530,271.495,96.9170272763,1161.34465123,-12.1745,12.1221,33.4486648931,12.1241223271,0.934959,824.284975893,0.141965
1406.72370157,0.0,194.849,1280.79705566,1030.29098864,2531,1030.29098864,12.1311,0.0958916416561,12.1294526186,2531,271.476,97.5476572241,1156.94144542,-12.1818,12.1298,67.0474408772,12.1307414452,0.950639,1030.29098864,0.137489
1272.72473187,0.0,194.856,1202.5628179,838.069479258,2532,838.069479258,12.1268,0.104722419965,12.1259459948,2532,271.555,93.0793059129,1098.51609026,-12.1749,12.125,55.5450196626,12.127825971,0.948174,838.069479258,0.175757
1357.86785935,0.0,194.863,1275.73410806,808.789477907,2533,808.789477907,12.1276,0.101015266082,12.1256982936,2533,271.56,102.468015664,1194.59105489,-12.1772,12.1259,61.16299658,12.1274443882,0.935434,808.789477907,0.152318
1332.83803432,0.0,194.897,1257.80355511,818.869565351,2534,818.869565351,12.1342,0.0990257977429,12.1321563658,2534,271.558,99.7285696124,1171.56365205,-12.184,12.1323,42.7580437617,12.1338548395,0.946205,818.869565351,0.147485
1365.35479887,0.0,194.934,1120.68074004,879.747395262,2535,879.747395262,12.1313,0.107949163728,12.130306215,2535,271.579,90.2569526252,-324.412839607,-12.1833,12.1296,484.308456586,12.1320553474,0.94744,879.747395262,0.208752
1332.90534232,0.0,194.961,1262.14007808,828.506046368,2536,828.506046368,12.1296,0.102041623038,12.1279702556,2536,271.599,95.9488451457,1214.14103827,-12.1806,12.1277,35.9947354108,12.1298777088,0.959747,828.506046368,0.181119
1290.29177724,0.0,194.998,1240.79227547,888.040378644,2537,888.040378644,12.1351,0.0982699406528,12.1331348837,2537,271.677,93.0920100844,1157.571974,-12.1841,12.1331,42.2744626931,12.1350955761,0.949469,888.040378644,0.164992
1259.05523223,0.0,195.009,1157.76362353,930.901556964,2538,930.901556964,12.1402,0.0976983226237,12.1391758439,2538,271.702,85.774378667,1079.22411309,-12.1886,12.1389,62.9237877858,12.1405201695,0.952687,930.901556964,0.143851
1348.22063479,0.0,195.026,1244.91711221,984.133872323,2539,984.133872323,12.1372,0.104079984027,12.135675312,2539,271.763,100.016351737,1132.21747805,-12.1816,12.1357,66.933439197,12.1371864136,0.948097,984.133872323,0.180031
1407.76093431,0.0,195.023,1308.43602388,703.712257777,2540,703.712257777,12.135,0.0963158554555,12.1328120212,2540,271.824,103.326068529,1248.06181003,-12.1809,12.1328,41.8011829531,12.1350058146,0.930985,703.712257777,0.137742
