MaxReturn,QFunRegParamNorm,Epoch,AverageEsReturn,MinReturn,AverageQ,AverageY,StdReturn,AverageAction,AveragePolicySurr,Iteration,AverageAbsY,AverageAbsQYDiff,AverageReturn,AverageQLoss,AverageAbsQ,StdEsReturn,MinEsReturn,AverageDiscountedReturn,MaxEsReturn,PolicyRegParamNorm
6192.22938152,227.148,1379,3996.71929041,-105.453589247,580.549,580.547337453,2026.50727133,0.99231,-582.869,1379,580.573824351,4.52152961589,4638.09772788,359.68,580.577,0.0,3996.71929041,442.241778058,3996.71929041,157.622
6257.41362667,227.259,1380,4166.55443289,294.626792087,580.238,580.24427624,1703.78815189,0.990908,-582.636,1380,580.269275753,4.64697043466,5230.86753601,364.6,580.265,0.0,4166.55443289,445.639913357,4166.55443289,157.669
5871.70585791,227.44,1381,4626.74841266,1571.03132645,580.174,580.186783619,1348.49001339,0.988912,-582.597,1381,580.215563433,4.80600097964,5041.29111019,405.149,580.206,0.0,4626.74841266,444.707984154,4626.74841266,157.752
5981.15977998,227.509,1382,4230.31425109,658.580600516,580.673,580.676396353,2092.75718991,0.991855,-583.02,1382,580.708265481,4.26649274419,4092.70885401,284.078,580.707,0.0,4230.31425109,439.505487913,4230.31425109,157.778
5793.66239395,227.667,1383,3976.02024261,4221.90626978,580.075,580.089808075,450.334405785,0.988015,-582.396,1383,580.115893491,4.68921468586,5475.02255926,403.463,580.106,0.0,3976.02024261,457.791093684,3976.02024261,157.891
6294.42894924,227.761,1384,4306.61560136,4682.49252368,579.458,579.45629277,506.229015361,0.988231,-581.831,1384,579.48351996,4.73128876599,5827.79578326,409.275,579.487,0.0,4306.61560136,479.411836745,4306.61560136,157.977
5947.35061388,227.904,1385,4198.74773904,-15.2219930514,580.331,580.349467764,2453.75533186,0.994047,-582.714,1385,580.375789557,4.73864109538,3351.55882418,406.333,580.36,0.0,4198.74773904,417.515798225,4198.74773904,158.026
6061.76331236,228.039,1386,3993.69445972,649.43614195,580.298,580.300572611,1964.9460037,0.991413,-582.671,1386,580.32798273,4.69504235704,4410.2214582,393.087,580.329,0.0,3993.69445972,458.462499937,3993.69445972,158.122
5909.61620717,228.165,1387,4431.064968,-394.330470474,580.132,580.15504092,2515.83235229,0.994101,-582.6,1387,580.184588175,4.64831235532,3251.78503404,371.062,580.165,0.0,4431.064968,378.75905035,4431.064968,158.112
6055.86894761,228.278,1388,4355.23145146,15.9468877833,580.881,580.885168174,2471.3430786,0.991524,-583.31,1388,580.912137203,4.45710288282,3845.60231796,312.269,580.909,0.0,4355.23145146,412.102077579,4355.23145146,158.24
5904.58790542,228.47,1389,4154.07024838,-283.848792283,580.156,580.182953766,2585.01900338,0.993198,-582.546,1389,580.20832229,5.04782347385,3075.39143068,454.407,580.185,0.0,4154.07024838,400.095813706,4154.07024838,158.252
5984.48595047,228.539,1390,3696.91062479,-24.8244411909,580.71,580.697389694,2328.94201089,0.994979,-583.088,1390,580.722786974,4.6194772003,2403.35681642,352.961,580.74,0.0,3696.91062479,359.966599151,3696.91062479,158.352
5966.98310333,228.644,1391,4600.25543091,1875.00983989,581.024,581.027932371,1223.42440971,0.989615,-583.37,1391,581.05300384,4.60498841486,5283.02830795,343.443,581.051,0.0,4600.25543091,446.583220284,4600.25543091,158.352
5685.5579863,228.771,1392,4399.66330665,990.051767506,580.718,580.725781987,1465.66347924,0.990512,-583.168,1392,580.754765193,4.58289675401,4470.88033437,353.655,580.751,0.0,4399.66330665,427.652821544,4399.66330665,158.406
5735.37752124,228.904,1393,4341.09920595,-325.169476903,580.568,580.592728815,2241.61781296,0.992349,-582.92,1393,580.623819305,4.79683461057,4321.07094193,383.104,580.606,0.0,4341.09920595,389.033636586,4341.09920595,158.45
5713.93280101,229.046,1394,4077.00012957,2055.21855671,581.054,581.05456545,1510.33855568,0.993555,-583.332,1394,581.089632314,4.81848697962,3794.80416363,403.139,581.091,0.0,4077.00012957,405.57340597,4077.00012957,158.493
5892.52111108,229.112,1395,491.698853821,2702.73442705,580.701,580.719577684,932.80148651,0.989972,-582.985,1395,580.759550959,4.53025536248,5145.72082296,345.13,580.747,0.0,491.698853821,452.689184905,491.698853821,158.557
5780.78927635,229.215,1396,4470.09915253,1151.39026506,580.26,580.272591389,1303.04238992,0.991283,-582.519,1396,580.308702249,4.86106255939,5000.17884658,413.656,580.3,0.0,4470.09915253,419.96947682,4470.09915253,158.61
6048.34182176,229.313,1397,3842.0001952,716.176825419,579.685,579.689177076,2029.42244712,0.99287,-582.044,1397,579.726403707,4.64602934109,4202.40887433,380.006,579.726,0.0,3842.0001952,438.656362077,3842.0001952,158.719
5862.88495571,229.44,1398,4054.87963202,1185.79531073,580.65,580.658347276,1827.82903477,0.992369,-583.029,1398,580.694734684,4.50999643466,3585.76148013,327.809,580.687,0.0,4054.87963202,435.029619235,4054.87963202,158.828
5932.96541498,229.539,1399,4353.52540487,358.636318732,579.919,579.923829985,1772.20850329,0.993823,-582.274,1399,579.961602027,4.67816002667,3496.96035375,379.484,579.959,0.0,4353.52540487,430.465844942,4353.52540487,158.875
5811.87725043,229.693,1400,393.148208318,85.1606664113,579.301,579.292511466,1980.92362126,0.993641,-581.63,1400,579.330911639,4.8075841144,3260.0645386,398.408,579.34,0.0,393.148208318,401.674454517,393.148208318,158.962
5659.16062757,229.804,1401,3928.3819077,850.865098758,578.972,578.991841741,1727.91545937,0.992467,-581.257,1401,579.037821032,4.81985160657,3923.31098326,412.668,579.021,0.0,3928.3819077,421.501631045,3928.3819077,159.047
5875.31946781,229.923,1402,4254.06035172,1600.02906205,579.773,579.778971453,1619.07127756,0.99186,-582.135,1402,579.817764499,4.56452331703,3907.25734097,340.107,579.815,0.0,4254.06035172,422.246100362,4254.06035172,158.995
6127.94090651,230.032,1403,4499.01575811,2174.56991329,579.062,579.069439273,1419.90669817,0.991963,-581.434,1403,579.104023606,4.5878783991,4644.50746271,344.905,579.099,0.0,4499.01575811,448.514223157,4499.01575811,159.092
5932.89036256,230.142,1404,775.944095351,93.1141480395,578.972,578.98693101,1793.73694209,0.991808,-581.433,1404,579.017232987,4.51540711563,4129.00476099,307.467,579.005,0.0,775.944095351,431.581572966,775.944095351,159.14
5879.27492873,230.248,1405,3791.94250671,-156.781024536,579.422,579.434959224,1824.63920169,0.991568,-581.794,1405,579.469013459,4.77990924293,4549.9163782,407.501,579.46,0.0,3791.94250671,437.228650283,3791.94250671,159.102
5880.86182859,230.36,1406,4272.68329024,1332.05114255,579.76,579.757871419,1348.28288549,0.991431,-582.067,1406,579.78883758,4.63069402427,4911.23162166,347.622,579.796,0.0,4272.68329024,432.454141093,4272.68329024,159.2
5878.30326138,230.417,1407,4280.65831322,455.555512336,579.386,579.388882835,1526.91254449,0.990835,-581.663,1407,579.416480645,4.51614259675,4962.898961,322.688,579.418,0.0,4280.65831322,419.717209066,4280.65831322,159.236
5692.52112191,230.543,1408,4245.25644702,67.0071468656,579.781,579.794133357,1892.27153271,0.992188,-582.097,1408,579.825356558,4.49295718721,3918.25795902,313.604,579.815,0.0,4245.25644702,429.061855383,4245.25644702,159.297
5303.52987083,230.692,1409,4336.00627738,1834.59811675,579.891,579.899637398,1099.70050173,0.993001,-582.235,1409,579.924331897,4.7029035846,4587.58246466,373.209,579.919,0.0,4336.00627738,407.644638476,4336.00627738,159.302
5797.9534097,230.817,1410,4438.93321484,4665.398995,579.334,579.33962526,316.649056361,0.989466,-581.632,1410,579.367709576,4.78047036949,5458.66601471,364.282,579.368,0.0,4438.93321484,431.973479846,4438.93321484,159.363
5592.60139108,230.906,1411,3942.11846847,1134.74568505,579.922,579.927611141,1863.43066259,0.994378,-582.253,1411,579.94810375,4.68518409861,3942.32407633,378.325,579.943,0.0,3942.11846847,407.12098216,3942.11846847,159.369
5560.41175792,231.011,1412,4078.46534505,1.79756763447,579.48,579.48600623,2058.20419105,0.994281,-581.792,1412,579.505879999,4.57904162053,3653.0708614,337.037,579.504,0.0,4078.46534505,395.970730826,4078.46534505,159.355
5916.00481642,231.132,1413,3971.36297886,538.428523727,579.312,579.324555588,1866.07502795,0.990548,-581.689,1413,579.347186996,4.64976951019,4803.21593067,367.935,579.336,0.0,3971.36297886,434.092296585,3971.36297886,159.375
5940.85049367,231.218,1414,4282.66583204,1973.60557397,579.306,579.316304252,1602.49268444,0.991682,-581.825,1414,579.336716385,4.75396178698,3675.31711635,382.854,579.333,0.0,4282.66583204,466.908099987,4282.66583204,159.375
5661.75210517,231.327,1415,3776.00986571,3987.63433075,579.603,579.605000095,472.100319338,0.989928,-581.992,1415,579.617000839,4.92324978217,5310.38723183,425.007,579.616,0.0,3776.00986571,431.76082863,3776.00986571,159.453
6254.86343737,231.474,1416,4220.87781231,548.038308729,579.096,579.110208751,2077.88794538,0.991107,-581.414,1416,579.123749081,4.86197512124,4406.38667172,423.373,579.117,0.0,4220.87781231,438.38807715,4220.87781231,159.52
5558.73402973,231.604,1417,3844.96023205,809.30423827,580.224,580.229420147,2002.15377256,0.993754,-582.594,1417,580.237476007,4.65231786311,3573.15368363,332.814,580.234,0.0,3844.96023205,401.829749357,3844.96023205,159.56
5899.6068827,231.727,1418,4219.01727467,1110.98969876,579.994,579.993398334,1805.05759028,0.992584,-582.429,1418,580.003497325,4.72809156139,4145.36078916,365.615,580.009,0.0,4219.01727467,416.629546313,4219.01727467,159.579
5613.38481786,231.819,1419,4002.70416229,2493.10334818,578.885,578.901757958,1017.36539462,0.992939,-581.256,1419,578.915619718,4.64214090386,4568.83254697,353.224,578.9,0.0,4002.70416229,415.067381101,4002.70416229,159.618
5934.19237428,231.85,1420,3792.67839237,5005.32923874,579.58,579.589193033,281.192405158,0.989462,-581.955,1420,579.596365671,4.76357453637,5515.65199147,388.227,579.593,0.0,3792.67839237,429.476061847,3792.67839237,159.666
5909.81840563,231.933,1421,3610.68900011,2498.01204604,580.073,580.079165678,1139.52536428,0.990448,-582.431,1421,580.085793308,4.52180602303,5041.23867555,321.911,580.082,0.0,3610.68900011,447.321689675,3610.68900011,159.722
5539.81556071,231.981,1422,4063.52117772,4097.04613705,579.856,579.869627265,417.806865943,0.992664,-582.224,1422,579.881538605,4.65076748643,5120.08089925,348.063,579.872,0.0,4063.52117772,411.587938462,4063.52117772,159.803
5664.38456085,232.065,1423,4272.02920456,539.5241997,580.619,580.6164463,1713.74358783,0.992206,-583.014,1423,580.626173129,4.76256107202,4530.50472627,383.284,580.636,0.0,4272.02920456,401.478194434,4272.02920456,159.838
5401.39701621,232.103,1424,4017.33755326,-47.7093863127,580.201,580.211200028,1755.63298666,0.992851,-582.628,1424,580.219668121,4.35710315347,4000.21481808,263.323,580.211,0.0,4017.33755326,343.778389779,4017.33755326,159.887
5911.88394409,232.212,1425,4152.96802946,1342.59160424,580.333,580.345056366,1280.96109466,0.990915,-582.733,1425,580.357252007,4.78211179973,4997.28372949,370.871,580.347,0.0,4152.96802946,418.585988428,4152.96802946,159.931
6013.19580455,232.294,1426,3956.69606197,461.918449399,580.448,580.452663997,1928.16305363,0.993067,-582.872,1426,580.465805071,4.69030615124,4175.78379952,355.36,580.463,0.0,3956.69606197,415.491957797,3956.69606197,160.01
6021.69288335,232.372,1427,4275.20757944,422.361938795,581.051,581.061633059,1714.04429394,0.992466,-583.464,1427,581.067463184,4.76686099606,4988.61983298,357.891,581.061,0.0,4275.20757944,453.381009316,4275.20757944,160.006
5809.28398033,232.432,1428,4330.44602904,304.567066176,580.604,580.609637521,2187.39954501,0.992719,-582.978,1428,580.621068418,4.73665571661,3667.30371602,381.559,580.613,0.0,4330.44602904,434.543745374,4330.44602904,160.047
6032.7948282,232.55,1429,3783.02741627,3677.95217607,580.521,580.52380346,718.154843638,0.990987,-582.891,1429,580.540249251,4.68948479451,5351.85769201,361.958,580.534,0.0,3783.02741627,429.497406651,3783.02741627,160.104
5849.88033934,232.64,1430,4158.53018375,910.018411356,580.727,580.730591999,1687.92017026,0.991689,-583.115,1430,580.737257919,4.85746534786,4633.71296534,390.311,580.738,0.0,4158.53018375,439.311670881,4158.53018375,160.176
5930.34165801,232.709,1431,3793.71922365,359.906409843,580.234,580.261269684,2127.31410098,0.994125,-582.623,1431,580.267455533,4.63170855899,3089.83085538,370.143,580.243,0.0,3793.71922365,409.347930703,3793.71922365,160.191
5851.76334133,232.787,1432,3758.85974829,13.4096630063,580.983,580.98173228,1931.1509229,0.991792,-583.352,1432,580.991434949,4.50052579206,4638.09068174,335.323,580.996,0.0,3758.85974829,397.678054371,3758.85974829,160.209
5939.82827227,232.891,1433,3687.03468613,192.346244547,581.097,581.107948053,2062.35265863,0.991769,-583.377,1433,581.116716798,4.62828291165,3843.41296678,340.232,581.108,0.0,3687.03468613,430.533056408,3687.03468613,160.275
5835.57280345,233.002,1434,3693.48475232,505.348426098,580.785,580.795833757,1837.62763555,0.992202,-583.14,1434,580.808156799,4.7347378731,4660.88745838,378.467,580.799,0.0,3693.48475232,426.68266866,3693.48475232,160.395
5827.4541646,233.178,1435,4286.4011976,-35.2786050773,581.019,581.025633565,2212.14295006,0.992821,-583.399,1435,581.035303471,5.01370379061,3881.65400181,495.366,581.031,0.0,4286.4011976,403.789064038,4286.4011976,160.41
6082.81341583,233.295,1436,4073.66159122,2573.18420054,580.798,580.805761725,1250.33283577,0.99032,-583.163,1436,580.812490963,4.70283604721,5040.58159503,371.737,580.809,0.0,4073.66159122,445.723380477,4073.66159122,160.49
5909.06613764,233.379,1437,4251.82799152,5101.31659186,580.265,580.277719631,211.299077803,0.989347,-582.611,1437,580.281673217,4.80097295657,5660.31060403,403.46,580.271,0.0,4251.82799152,430.346839334,4251.82799152,160.442
6212.06373885,233.452,1438,3629.99523305,4592.15179277,580.634,580.632546863,446.848259122,0.988808,-582.984,1438,580.636769764,4.59756160538,5817.01879465,366.791,580.64,0.0,3629.99523305,449.285389246,3629.99523305,160.535
5520.0911319,233.526,1439,3878.05975261,2851.58081908,580.725,580.741708937,776.060453402,0.990469,-583.084,1439,580.745831562,4.69844323604,5171.09286788,372.022,580.731,0.0,3878.05975261,439.163848813,3878.05975261,160.584
5833.72260996,233.62,1440,4353.11438522,5276.24817139,580.045,580.049922438,157.037387235,0.989835,-582.367,1440,580.054037969,4.91243710867,5627.31716795,445.258,580.049,0.0,4353.11438522,429.70256095,4353.11438522,160.658
6091.70803377,233.739,1441,4254.77333629,5100.56953091,580.152,580.166891975,289.209533622,0.989816,-582.432,1441,580.172809901,4.90776309976,5593.42465663,415.448,580.163,0.0,4254.77333629,428.211850804,4254.77333629,160.764
6408.69663086,233.806,1442,3930.39577444,849.145881386,580.677,580.688808541,1889.09014133,0.992746,-582.989,1442,580.692115424,4.67262439074,4480.35616268,387.21,580.685,0.0,3930.39577444,476.260954447,3930.39577444,160.844
6050.41059997,233.899,1443,3962.12647676,1364.30052314,580.893,580.888024716,1816.33620837,0.993144,-583.311,1443,580.890287454,4.88888053756,4229.1779953,415.504,580.896,0.0,3962.12647676,430.663251176,3962.12647676,160.95
6089.78549018,234.047,1444,4305.49624456,3313.54778993,579.873,579.883636879,996.257810233,0.991507,-582.235,1444,579.889349889,4.82206899812,4954.06185069,418.328,579.88,0.0,4305.49624456,423.130921733,4305.49624456,160.932
6132.33811291,234.193,1445,3986.03485183,-297.438751484,581.706,581.730988665,2284.89707808,0.991911,-584.169,1445,581.734440835,4.61525270466,4115.33392451,366.463,581.711,0.0,3986.03485183,375.613513889,3986.03485183,160.962
5727.05365845,234.26,1446,4010.81696676,138.588110448,579.974,579.976614419,2187.10470368,0.992153,-582.297,1446,579.982609765,4.43563537387,4080.55577674,291.939,579.98,0.0,4010.81696676,411.618719037,4010.81696676,160.959
5745.75639554,234.362,1447,4331.385479,857.261201943,580.273,580.282249594,1801.93922107,0.991763,-582.631,1447,580.283411198,4.81348903736,4518.46259629,402.735,580.275,0.0,4331.385479,415.585163193,4331.385479,160.987
5553.50890209,234.447,1448,4079.25244603,383.988456446,580.525,580.523561892,1512.17232228,0.990871,-582.775,1448,580.526624594,4.74076699523,4511.89882154,363.455,580.531,0.0,4079.25244603,390.173609977,4079.25244603,160.976
6301.63532908,234.599,1449,4298.36089474,880.21342125,579.77,579.784503413,1919.21305609,0.992687,-582.046,1449,579.787453551,4.7334034313,3651.10854465,386.651,579.774,0.0,4298.36089474,433.16709591,4298.36089474,160.971
5708.75834192,234.708,1450,4606.70336982,327.007669152,580.246,580.249483067,2024.67684187,0.99315,-582.553,1450,580.251604525,4.77182893662,3676.20290595,398.331,580.248,0.0,4606.70336982,398.406930776,4606.70336982,161.005
5590.59729138,234.78,1451,4078.17822886,3112.80097237,579.822,579.830615686,864.278076185,0.991734,-582.138,1451,579.833694372,4.62854008834,4605.26394884,369.795,579.826,0.0,4078.17822886,434.862697063,4078.17822886,161.068
5876.92222086,234.871,1452,4406.10494748,1285.97702647,580.036,580.04706041,1759.46334236,0.991458,-582.324,1452,580.049064996,4.52477032865,4142.02363457,323.622,580.038,0.0,4406.10494748,427.442532943,4406.10494748,161.121
5867.48613052,235.0,1453,3296.46265103,1970.71507922,580.612,580.612399317,1234.30007487,0.991073,-583.022,1453,580.616061152,4.71604602012,4772.09577007,382.251,580.614,0.0,3296.46265103,428.182769784,3296.46265103,161.206
5767.61662997,235.109,1454,3676.01979373,2713.96356983,580.322,580.344011888,1046.75450478,0.991593,-582.703,1454,580.34769889,4.78625263861,4787.11972981,373.488,580.327,0.0,3676.01979373,434.503149698,3676.01979373,161.286
5920.85364165,235.275,1455,4468.06050185,-122.000773455,580.363,580.370482336,2144.62716353,0.99241,-582.761,1455,580.372539723,4.72049562732,4430.36775207,360.882,580.367,0.0,4468.06050185,406.555668033,4468.06050185,161.336
6106.61817463,235.341,1456,4350.2042361,-62.5540169198,579.969,579.971045927,2419.42707938,0.994528,-582.422,1456,579.973191294,4.34855600945,2370.2443388,278.959,579.975,0.0,4350.2042361,399.920706624,4350.2042361,161.358
6185.3546544,235.429,1457,4291.70964886,510.269679464,581.11,581.112094153,2049.42428578,0.990462,-583.532,1457,581.115101073,4.88348936634,4411.85192994,443.884,581.117,0.0,4291.70964886,441.944940339,4291.70964886,161.345
5727.33005636,235.551,1458,4063.78913141,225.428273943,580.336,580.356273995,1797.904735,0.992142,-582.723,1458,580.359003043,4.89102818547,4276.94639176,444.957,580.338,0.0,4063.78913141,408.586125338,4063.78913141,161.409
5211.84138966,235.71,1459,4000.21965233,-93.3976336663,580.962,580.982912727,1633.38260891,0.997344,-583.359,1459,580.9858852,4.70701290046,1286.55332136,386.814,580.964,0.0,4000.21965233,335.976557792,4000.21965233,161.45
5748.39874748,235.787,1460,4352.76453173,2760.9219674,580.017,580.022494533,1163.13427177,0.991829,-582.465,1460,580.026574842,4.80632544774,4680.30001741,415.221,580.023,0.0,4352.76453173,439.766635206,4352.76453173,161.575
6085.99034708,235.911,1461,3972.55467145,1135.65705485,581.163,581.171977102,1816.73030635,0.993174,-583.575,1461,581.175764602,4.9201668793,4115.63481741,446.197,581.167,0.0,3972.55467145,433.070168572,3972.55467145,161.685
5774.88222922,235.987,1462,4529.78480477,764.338427575,581.163,581.16208282,1861.47690546,0.992752,-583.581,1462,581.16488923,4.34052798133,3954.72286221,294.483,581.167,0.0,4529.78480477,416.300634287,4529.78480477,161.714
6071.47711197,236.116,1463,4304.03020885,1148.12838147,580.908,580.92238724,1420.88815612,0.991865,-583.28,1463,580.925183969,4.75644598077,4631.66095274,380.388,580.911,0.0,4304.03020885,432.435952187,4304.03020885,161.759
5771.46233564,236.171,1464,4222.2805613,1934.6008785,581.148,581.155091734,1089.17609182,0.990531,-583.519,1464,581.158263413,4.45067763082,5053.81933203,301.122,581.152,0.0,4222.2805613,428.560944919,4222.2805613,161.782
5900.80720116,236.24,1465,4011.80678861,48.7890338866,580.93,580.932049146,1773.519501,0.992421,-583.17,1465,580.93505327,4.52688276373,4643.60609241,325.475,580.934,0.0,4011.80678861,408.13100686,4011.80678861,161.799
5913.24736555,236.358,1466,4101.30165742,90.8811549923,580.801,580.810326,2045.84153385,0.99208,-583.08,1466,580.812669867,4.56115838602,3759.20901125,341.589,580.804,0.0,4101.30165742,417.4873287,4101.30165742,161.823
5866.95568627,236.458,1467,4430.44039645,969.209717719,580.738,580.737699912,2053.8278051,0.993292,-583.047,1467,580.741250614,4.70110074774,3760.72269235,385.851,580.742,0.0,4430.44039645,422.173587099,4430.44039645,161.817
5898.26438904,236.631,1468,3981.73470982,4398.05795485,580.461,580.483055262,419.835781047,0.989633,-582.798,1468,580.486081535,4.73462187029,5371.53788971,392.349,580.465,0.0,3981.73470982,426.044901287,3981.73470982,161.885
6254.1980472,236.82,1469,4424.10348195,288.537278508,581.24,581.251041576,1865.45170161,0.992146,-583.527,1469,581.256199292,4.87377946333,4682.5930525,423.122,581.246,0.0,4424.10348195,443.950129625,4424.10348195,161.919
6307.41851502,236.987,1470,3796.74105491,1091.04725161,580.661,580.662766359,1714.79839084,0.992273,-582.999,1470,580.666127676,4.93143668278,4471.65334593,456.697,580.67,0.0,3796.74105491,433.422998279,3796.74105491,161.923
5958.31567741,237.072,1471,4055.89721178,366.944299171,580.369,580.378578985,1845.68630291,0.99061,-582.796,1471,580.382061969,4.80970365085,4556.11779236,400.218,580.378,0.0,4055.89721178,435.6886759,4055.89721178,161.955
6093.33577206,237.195,1472,4133.41495001,1044.05489303,579.678,579.686958349,1731.16793974,0.991452,-582.079,1472,579.692198036,4.76862008729,4510.84160128,398.206,579.69,0.0,4133.41495001,448.380637497,4133.41495001,162.0
5825.35937727,237.258,1473,4170.56367786,1278.88505851,580.515,580.535532474,1755.49154876,0.991974,-582.945,1473,580.537842501,4.60507456283,4537.66096631,351.844,580.518,0.0,4170.56367786,433.628150799,4170.56367786,162.048
5759.30541103,237.348,1474,3692.78002136,131.384270657,580.586,580.600036237,2100.13922591,0.993057,-582.99,1474,580.603157044,4.66651625044,3306.61304722,353.475,580.59,0.0,3692.78002136,400.944261323,3692.78002136,162.064
4584.22867392,237.524,1475,4147.62590407,-218.854061984,581.192,581.207341023,1700.01215254,0.995601,-583.558,1475,581.211872616,4.75168356093,2038.63335385,387.474,581.196,0.0,4147.62590407,372.025869817,4147.62590407,162.09
5792.29071091,237.635,1476,4290.13027205,336.088677499,579.962,579.958420515,1995.64166199,0.992279,-582.301,1476,579.96170012,4.97093430172,3859.92704585,428.166,579.965,0.0,4290.13027205,405.447106255,4290.13027205,162.164
5546.62561133,237.745,1477,1674.27312646,-165.460897934,580.275,580.266891552,2147.93068944,0.99589,-582.652,1477,580.268192279,4.68714928554,2084.51775419,377.826,580.277,0.0,1674.27312646,354.651012694,1674.27312646,162.34
6052.32030322,237.839,1478,4353.53502039,187.482257974,580.101,580.123637919,2291.50644429,0.99307,-582.555,1478,580.125986783,4.41748725523,3430.65031793,280.406,580.104,0.0,4353.53502039,407.768862979,4353.53502039,162.319
6117.79978607,237.926,1479,4413.670372,-42.7770261262,580.589,580.60699278,2050.78566973,0.992901,-583.005,1479,580.610327914,4.66767426804,4005.77635852,367.358,580.595,0.0,4413.670372,425.869909345,4413.670372,162.307
5985.35093086,238.06,1480,4122.61164423,4562.18448863,580.354,580.360151309,379.131001324,0.988863,-582.752,1480,580.361139216,4.88146821448,5471.4911554,400.725,580.357,0.0,4122.61164423,431.995592046,4122.61164423,162.368
5783.58420037,238.166,1481,3999.31201289,215.001680935,580.86,580.867779157,1645.41287589,0.989438,-583.343,1481,580.869405938,4.676087223,4594.53048452,344.689,580.863,0.0,3999.31201289,411.195040606,3999.31201289,162.474
6101.77528124,238.293,1482,4135.71098463,663.981989036,580.717,580.735285907,1834.37914423,0.99031,-583.054,1482,580.736637217,4.98318821039,4814.44785664,458.109,580.722,0.0,4135.71098463,442.733387799,4135.71098463,162.468
5723.50630274,238.421,1483,4088.38931001,827.068671144,580.665,580.663831223,1912.43918966,0.993266,-582.972,1483,580.667767513,4.73639122319,3731.38269274,367.157,580.676,0.0,4088.38931001,423.783719573,4088.38931001,162.53
5819.95323406,238.582,1484,3515.2236229,1375.23350931,580.681,580.691650444,1528.87917235,0.990267,-582.99,1484,580.692250849,4.55910349234,4741.35190342,332.865,580.683,0.0,3515.2236229,428.806979662,3515.2236229,162.555
5820.47682037,238.689,1485,4157.09637771,1587.3428803,580.475,580.481427072,1230.56035789,0.988924,-582.716,1485,580.482922518,4.66473281184,5251.03391487,380.846,580.479,0.0,4157.09637771,442.135457278,4157.09637771,162.622
5815.66406646,238.782,1486,4230.51899842,754.357340617,580.502,580.512818059,1858.25127321,0.993812,-582.695,1486,580.515456845,4.44449946148,3761.03711458,284.191,580.507,0.0,4230.51899842,412.113097412,4230.51899842,162.604
5914.19323867,238.89,1487,4184.41768999,-85.1570278463,580.469,580.475675739,2212.664903,0.993513,-582.663,1487,580.476860827,4.46604191424,3754.33163739,293.932,580.471,0.0,4184.41768999,386.333472041,4184.41768999,162.663
5612.48989135,238.941,1488,4079.71339428,996.164602299,580.824,580.819121707,1807.61720739,0.992659,-583.129,1488,580.825117259,4.7849807649,4245.1857652,366.045,580.833,0.0,4079.71339428,408.461077792,4079.71339428,162.649
5629.4217335,239.07,1489,4130.56694852,2585.89003113,580.08,580.101147915,1248.06484568,0.991393,-582.42,1489,580.101790185,5.01538196985,4443.29050592,442.067,580.084,0.0,4130.56694852,427.45993444,4130.56694852,162.649
5815.98757639,239.218,1490,4289.00244283,-231.481687982,581.245,581.244888273,1772.10943461,0.992592,-583.54,1490,581.24894013,4.80237844017,4073.9530648,403.002,581.25,0.0,4289.00244283,414.10103223,4289.00244283,162.721
6335.58627132,239.348,1491,3906.5374225,1502.6969534,580.814,580.832663308,1762.71215584,0.989205,-583.098,1491,580.833851655,4.67056521815,5163.56539335,381.906,580.817,0.0,3906.5374225,457.54646597,3906.5374225,162.797
6087.01067024,239.45,1492,4389.01736064,1560.82151595,580.102,580.110667306,1556.7668156,0.993628,-582.36,1492,580.112708274,4.99066574708,4609.70694874,500.716,580.103,0.0,4389.01736064,439.390228198,4389.01736064,162.908
6165.49355028,239.515,1493,1413.69829471,1703.83736731,579.563,579.572212639,1640.29844335,0.991985,-581.797,1493,579.57478202,4.71949252587,4550.40548752,406.856,579.569,0.0,1413.69829471,451.332008895,1413.69829471,162.947
6407.48731795,239.587,1494,4642.8018549,5803.8781031,580.234,580.24052889,193.78151238,0.988024,-582.421,1494,580.241731063,4.5018491717,6066.45006045,331.669,580.235,0.0,4642.8018549,458.487265705,4642.8018549,162.911
6252.89033295,239.647,1495,4280.1923746,1267.71902224,579.724,579.735714872,1363.46127259,0.988581,-581.933,1495,579.736463852,4.6382716063,5307.92077643,396.244,579.728,0.0,4280.1923746,436.049083262,4280.1923746,162.941
6010.64413876,239.784,1496,4330.18315711,2284.92654974,579.654,579.655226131,1042.19972527,0.9884,-581.731,1496,579.65590365,4.52022297039,5393.07013203,356.985,579.654,0.0,4330.18315711,444.766294511,4330.18315711,163.008
6174.76287105,239.869,1497,4216.98309582,632.981585917,578.944,578.954898234,1848.16038398,0.989592,-581.124,1497,578.954985363,4.82953004185,4950.49068999,422.915,578.945,0.0,4216.98309582,464.917282494,4216.98309582,163.073
6130.06063625,239.942,1498,4286.91902319,970.276396676,579.85,579.857033658,2184.15657546,0.990814,-582.027,1498,579.857677015,4.62226609177,4050.70725785,392.409,579.85,0.0,4286.91902319,427.700078712,4286.91902319,163.185
5675.42153433,240.011,1499,3960.16344295,50.9588842905,579.547,579.558681508,1928.95148625,0.992616,-581.654,1499,579.558939964,4.61524780495,4088.11140431,400.771,579.549,0.0,3960.16344295,403.28625798,3960.16344295,163.245
