AverageAbsY,MinEsReturn,PolicyRegParamNorm,AverageQ,AveragePolicySurr,MaxReturn,AverageEsReturn,StdEsReturn,AverageAbsQYDiff,MinReturn,AverageDiscountedReturn,AverageReturn,MaxEsReturn,AverageY,StdReturn,AverageAction,QFunRegParamNorm,Iteration,AverageAbsQ,AverageQLoss,Epoch
339.406960513,0.288421997096,134.045,339.29,-341.78,4190.34870427,248.136549505,342.604659979,7.10224900016,502.446742087,289.503804596,2422.10908304,1137.45720911,339.295722757,1265.97744312,0.99769,201.462,1671,339.507,339.162,1671
339.357687223,27.1774671162,134.059,339.235,-341.904,4571.16025548,471.518728515,431.736442062,7.10075872343,352.280309831,285.735301908,2986.25425439,1180.89894685,339.256488727,1470.354932,0.997986,201.483,1672,339.471,332.03,1672
339.43450458,15.8055180804,134.093,339.33,-341.754,4002.84136963,355.683895283,524.056855297,6.83654582478,302.455087071,286.080750718,2500.83710232,1667.343073,339.339090731,1169.14301764,0.99713,201.555,1673,339.548,314.565,1673
339.666733847,-0.722300237061,134.101,339.554,-341.988,4202.68783585,125.160873956,89.2203695835,6.86683444436,696.532104593,273.878541779,2585.63561674,230.873750539,339.546851923,905.450727145,0.997828,201.588,1674,339.763,324.74,1674
339.405204968,-0.638704415315,134.133,339.284,-341.944,3872.97236016,1680.18653495,1392.7205762,7.04291745954,739.445298925,297.823481501,2537.68922166,3409.77056168,339.296940098,1067.31064066,0.997725,201.667,1675,339.521,337.665,1675
339.399068647,-2.16746435022,134.184,339.275,-341.763,4313.99824227,466.895305695,586.30864685,7.0584692725,558.015726216,224.676330246,2514.77917043,1500.50109064,339.279627331,1239.89296396,0.997226,201.753,1676,339.506,359.736,1676
339.579968273,-6.32575269192,134.227,339.439,-341.902,4591.13235712,231.425348533,297.029262159,6.98283860602,383.711172859,251.144121092,2427.26383679,853.238109455,339.431197408,1321.56192799,0.997601,201.782,1677,339.658,348.891,1677
339.444817138,216.472511685,134.241,339.3,-341.941,4454.56740787,776.832918521,660.064423304,7.1414095297,1029.1285987,321.67281495,3444.48266274,1831.13061459,339.323442913,962.673243489,0.997381,201.824,1678,339.521,365.561,1678
339.363686428,-4.7882780171,134.265,339.256,-341.88,4336.29285129,301.283542464,202.999897309,6.95206994222,151.009228537,270.734985584,1480.69978992,588.193111981,339.265800657,1064.6992533,0.997686,201.896,1679,339.473,337.363,1679
339.082996777,19.9342461117,134.322,338.934,-341.505,4180.28746046,507.9809678,438.283545708,7.06785386725,152.635900431,243.963979297,1580.90893417,1145.38274532,338.930092497,1257.66293449,0.997836,201.941,1680,339.182,371.072,1680
338.87720448,858.566827407,134.337,338.714,-341.311,4843.92067968,1023.12393782,164.557110411,6.93891632786,218.430914139,279.847568214,2796.65379389,1187.68104823,338.73454216,1705.75023729,0.997672,202.005,1681,338.969,321.232,1681
339.527442803,-8.00813542691,134.387,339.393,-342.002,4263.70100539,456.578184011,783.04756703,6.96970939238,193.005200214,251.230023434,2498.93574159,1812.78571413,339.387802608,1461.13200766,0.99814,202.034,1682,339.672,330.903,1682
339.019072438,10.4119181129,134.45,338.882,-341.529,4231.43395593,1225.17525882,1338.50858106,7.20165330775,235.79706565,277.066017082,1904.7504023,3405.98464955,338.894218136,1293.26462029,0.997725,202.094,1683,339.112,382.669,1683
339.273599605,160.671695344,134.482,339.167,-341.733,4481.60054218,304.856756739,108.953920319,6.83980725138,337.178373672,299.56730656,2372.67623844,433.029868512,339.16736597,1283.68074893,0.99779,202.152,1684,339.383,315.333,1684
339.037100821,-0.264443369803,134.539,338.9,-341.566,4416.04818161,375.463235061,470.342537387,7.21833954433,1200.76751313,314.571293308,3265.62425545,1350.51182914,338.921198411,1039.84948822,0.997311,202.21,1685,339.128,380.28,1685
339.306984772,-6.44020809258,134.559,339.204,-341.759,3428.9181181,285.049358806,384.421736439,7.08279990389,576.003946608,243.344910714,1509.2895097,1289.05963229,339.198378446,706.210422572,0.997885,202.225,1686,339.427,363.538,1686
338.947830075,-6.98662210242,134.601,338.799,-341.323,3062.92841726,561.30611948,540.128444686,6.78377474815,123.385604557,178.364091378,1224.72278492,1287.48260807,338.811171531,1044.14631478,0.998366,202.287,1687,339.044,299.736,1687
338.069104883,288.182073158,134.623,337.928,-340.564,2722.7144467,743.899337611,345.416183825,7.25049708212,322.679901246,224.050139029,1000.69868555,1259.24616013,337.938858467,637.982383731,0.998688,202.331,1688,338.192,371.896,1688
338.45430211,32.4052227962,134.635,338.327,-340.885,2974.33177883,247.053144539,182.941087719,7.10624616078,179.121029534,214.577109513,1530.06382362,589.639530028,338.336306467,1050.33037848,0.998218,202.407,1689,338.551,349.777,1689
338.231202517,109.567838495,134.658,338.09,-340.718,3059.97362292,510.439646154,372.558282969,7.18678488733,521.658402538,241.652354287,1483.61189823,1006.97664198,338.086118071,712.971974897,0.998101,202.451,1690,338.331,362.006,1690
338.612682715,160.59667541,134.724,338.504,-340.962,3973.73319479,619.115318933,437.932747203,6.9427898705,217.366622407,252.909639906,1726.95488353,1422.78299972,338.509376211,1178.10964299,0.99797,202.48,1691,338.721,325.376,1691
337.911729421,479.879963835,134.782,337.772,-340.394,4105.62615064,828.475964016,387.381841189,7.0557388107,643.625469683,285.540891723,1992.61245506,1480.85208408,337.792296728,1011.60996365,0.997519,202.549,1692,338.014,340.376,1692
338.032787306,14.2325610891,134.809,337.9,-340.369,4464.46823613,576.741886636,457.5944664,6.97549546004,477.236311579,268.626540736,2272.50544087,1260.6997398,337.890925796,1356.32692096,0.997902,202.592,1693,338.141,334.979,1693
338.574420972,-2.57158876781,134.847,338.465,-341.099,4274.47079044,260.850274572,339.840145016,6.94643502935,418.755188639,253.50022672,2140.65918243,1068.23641785,338.476577368,1227.84452847,0.99783,202.652,1694,338.672,328.228,1694
338.344098849,226.644664031,134.896,338.261,-340.792,4503.43145624,920.971430559,694.326766528,6.76314542204,410.499489779,305.180035373,2481.68466829,1615.29819709,338.256150658,1336.41107446,0.998042,202.717,1695,338.441,302.624,1695
338.348862139,-2.16592546302,134.962,338.223,-340.841,4115.5649076,828.960550523,732.248803917,7.03224305843,217.49960891,210.06574973,2480.72701537,1895.23279051,338.242457538,1064.95390282,0.997983,202.793,1696,338.432,328.706,1696
338.539114363,776.613347887,134.993,338.459,-340.889,3399.30059378,947.130359416,194.324379209,6.84602129147,274.317611886,251.40264719,1663.96766583,1276.32320362,338.461971065,957.28387406,0.998107,202.843,1697,338.609,295.987,1697
338.541710258,6.78457966212,135.038,338.434,-340.875,3740.98185153,442.121637101,370.969912528,7.02606665097,154.07714439,224.084748069,1624.75099316,1225.98128404,338.442881732,1218.8142188,0.998146,202.883,1698,338.637,332.873,1698
338.844205874,34.6393381059,135.119,338.737,-341.205,3707.2356701,506.42697719,601.472882741,6.92016169331,-29.3257433165,196.628830881,1764.87485681,1798.20262304,338.746406176,1214.17045566,0.998177,202.953,1699,338.939,322.318,1699
338.064080094,250.282590763,135.147,337.974,-340.492,3502.71974207,479.759314415,191.147556343,6.92041048285,63.3064564896,186.402012041,1305.81837099,758.101800422,337.975408478,1022.88554822,0.997689,203.004,1700,338.171,312.47,1700
338.601539337,-4.94298237923,135.184,338.495,-341.046,3621.70508128,353.536539533,413.723312025,7.03074272559,347.351139232,248.399128054,1706.58579087,1334.70655404,338.501855562,1078.04046903,0.99761,203.055,1701,338.681,335.448,1701
338.167963597,-3.51424103276,135.245,338.04,-340.609,3849.07537827,113.441409038,122.923919843,7.01499325659,237.897020171,221.072065396,1672.42995789,359.254575792,338.062030046,1117.56667569,0.998319,203.097,1702,338.264,328.085,1702
338.171595951,30.7591372203,135.287,338.087,-340.648,3644.34935402,497.78605795,650.109410801,6.97207252793,105.081609831,237.116601597,2029.7707599,1913.2118178,338.08905367,1103.14834954,0.997889,203.152,1703,338.26,319.469,1703
338.468343318,140.992756039,135.301,338.349,-340.814,4003.23953851,483.628452326,564.428514341,6.98091750074,201.042551301,204.215788486,2202.71323184,1460.66785201,338.35438623,1189.92758476,0.998536,203.197,1704,338.583,320.125,1704
338.647775968,119.232484176,135.302,338.549,-341.283,4349.81120811,609.210184075,394.905835237,6.86402232512,362.930047695,266.992655065,2861.92541463,1037.57049537,338.571836483,1181.05747847,0.998546,203.223,1705,338.717,305.681,1705
338.458386716,19.3523812074,135.322,338.367,-340.995,3508.42558647,224.441539268,140.117776449,7.01447590085,178.372941329,193.620253085,1637.47407676,411.260812049,338.375347489,1000.61446153,0.998226,203.3,1706,338.569,333.757,1706
339.201140983,135.209766998,135.382,339.116,-341.764,4167.77899138,672.647408014,558.859615017,6.8783785959,144.496683318,240.455325801,1739.72998327,1608.66164358,339.137409513,1187.86352139,0.998083,203.342,1707,339.279,288.508,1707
339.210424596,204.018189479,135.413,339.136,-341.781,4042.31901552,434.30297659,207.941476565,7.07695711822,657.145623952,209.513417413,2034.45491974,741.269766002,339.139780905,1033.14753091,0.997832,203.38,1708,339.3,329.901,1708
338.483494748,-1.49386200116,135.431,338.386,-340.983,3653.36153167,698.312971107,676.591638138,7.07367933443,110.725585126,194.590485638,1006.53369001,1664.69173426,338.390700928,717.883466897,0.997733,203.432,1709,338.574,339.238,1709
338.607204846,4.17882527729,135.479,338.5,-341.098,3328.65875669,192.01558138,194.680046891,7.05492964655,64.1816013253,247.745337436,1321.50025585,654.224679107,338.517161053,958.057347158,0.997913,203.492,1710,338.694,315.792,1710
338.487509935,8.40734989737,135.501,338.364,-340.994,3877.29360636,209.871442114,205.239956806,7.17891732814,686.947154325,298.779002234,1969.33476287,550.890388344,338.377596506,1110.03336216,0.997992,203.544,1711,338.591,362.095,1711
338.427316495,12.4033932384,135.54,338.357,-340.958,4098.2508807,759.602962979,816.967626682,7.2395823886,673.650548716,268.798682573,2182.84749804,2450.39704461,338.345085559,1126.00603658,0.998138,203.612,1712,338.556,356.286,1712
338.708868035,88.2752444108,135.594,338.568,-341.179,3746.59687742,582.868813123,451.219025677,7.16338765019,790.956065571,225.984919796,2416.71979682,1072.88880377,338.597178682,1081.64219155,0.997527,203.661,1713,338.774,351.17,1713
339.04150325,8.32619677613,135.626,338.937,-341.651,3851.00610056,359.975185391,343.649959482,7.18460086198,1667.16997601,223.800994607,2963.63110948,944.253661676,338.944438102,659.912614388,0.998101,203.674,1714,339.138,341.028,1714
338.978642433,29.3474358582,135.647,338.875,-341.521,3883.11935958,296.179401585,212.614644952,7.36067799556,1093.19448656,284.767680373,2701.00687194,679.176987045,338.87343373,962.301264749,0.997588,203.735,1715,339.083,380.618,1715
339.412896965,17.6241099074,135.652,339.282,-341.962,3517.14459912,407.407557109,456.687080031,7.10836914656,90.5342862084,180.773857011,1669.40270907,1310.872061,339.305277578,971.050296215,0.997379,203.774,1716,339.463,335.644,1716
339.43889673,36.9103214481,135.747,339.314,-341.852,3132.10087997,474.255794176,505.727204973,7.11999154919,286.66852866,199.490460342,1592.06213195,1326.94755919,339.318820474,992.923674617,0.997044,203.833,1717,339.532,327.668,1717
339.45443527,226.078838845,135.803,339.346,-342.025,3532.755934,639.433238848,239.928462542,7.19427583217,122.805725974,223.210875954,1711.4380808,805.654598615,339.36370421,1084.55555591,0.997323,203.88,1718,339.536,366.137,1718
338.70406369,815.897054896,135.862,338.576,-341.289,3860.57413597,1518.51880549,702.621750594,7.19863860698,609.411752644,212.06235409,2449.7597762,2221.14055608,338.583390807,1088.52381872,0.997167,203.987,1719,338.793,361.709,1719
339.345345812,523.889133612,135.89,339.23,-341.832,3634.17708856,856.814360624,282.288108443,7.18312662712,588.727885976,193.675500473,2260.5251975,1237.03201512,339.24160516,1027.19009666,0.997827,204.027,1720,339.423,347.962,1720
339.543849692,84.3455869055,135.904,339.443,-342.045,3700.84601305,238.298323697,126.806954354,7.0953849921,537.03524466,212.892488191,2001.86963358,430.702458067,339.438599797,965.561531917,0.998132,204.118,1721,339.628,339.844,1721
339.170866474,487.34171749,135.932,339.028,-341.63,3788.78278306,997.17962112,463.063665488,7.24051012842,175.858960488,178.73985299,1920.22756487,1529.64499248,339.043388423,1322.47487811,0.998031,204.176,1722,339.265,326.615,1722
339.464732375,4.09678546832,135.963,339.342,-341.932,4232.23488252,421.272499341,392.795162362,7.11191898583,259.423310233,249.678534827,2452.31950112,951.499899558,339.356392373,1321.80762498,0.997894,204.237,1723,339.553,325.758,1723
339.049192207,727.699235143,136.0,338.928,-341.62,4020.1778943,973.816764515,244.905865401,7.23859580808,369.878099477,232.906729012,1937.95779378,1318.00468554,338.929356624,1012.45172638,0.997794,204.301,1724,339.167,344.782,1724
339.906459852,205.611773597,136.099,339.794,-342.287,4111.57254261,383.869958386,138.743255119,7.25264624664,173.962487345,238.649342938,2745.98681873,592.745905083,339.807620455,1281.14039939,0.998218,204.352,1725,339.982,364.417,1725
339.097261733,-1.94059574941,136.15,339.012,-341.584,3884.1444291,537.213033935,689.468135412,7.15951387355,104.564195593,227.867231579,2247.54519751,2123.91196212,339.016332047,1119.73265488,0.99788,204.417,1726,339.196,332.732,1726
338.90655657,-1.04081132863,136.185,338.783,-341.452,3819.99908148,284.531081678,422.064307611,7.23164381155,116.18532437,201.639177388,1879.73341667,1276.46827219,338.794056111,1214.72009136,0.997688,204.506,1727,339.036,352.12,1727
339.34165246,203.410203156,136.218,339.237,-341.909,3537.60552825,476.629606135,380.081811959,7.251405393,191.603641893,223.789553076,2423.18719289,1014.12163955,339.255319167,1201.51269684,0.997916,204.575,1728,339.429,355.978,1728
339.671112338,-2.31079925013,136.293,339.549,-342.162,3805.01449669,723.357986316,563.975640129,7.08611547455,241.184556065,251.755983078,2636.90345455,1372.82174645,339.546666734,1287.68401109,0.997683,204.62,1729,339.754,324.507,1729
339.343686825,433.773611524,136.32,339.23,-341.789,4107.50359926,897.749909101,463.976297577,7.10606400491,341.064626047,245.110699159,2207.11366097,1361.72620668,339.241543895,1290.12931545,0.997699,204.679,1730,339.429,339.284,1730
339.401194271,206.449089254,136.33,339.294,-341.839,4284.56038688,912.428583856,874.498571103,6.94486314887,1511.06717096,267.304387514,3416.10868921,2553.65832331,339.309362344,902.544175664,0.998112,204.761,1731,339.498,295.376,1731
338.976052757,223.748666882,136.401,338.879,-341.563,3700.65918745,488.753245593,151.721714939,7.20091373409,174.716543543,227.546908442,2545.47982543,620.298520243,338.874053598,1102.22449659,0.997984,204.793,1732,339.077,364.643,1732
339.999353935,255.027969496,136.41,339.874,-342.415,4011.01748225,604.028268732,221.384466353,7.09216697899,143.652134597,218.571743372,1793.77064827,914.110416818,339.890603727,1362.52563635,0.998025,204.86,1733,340.087,319.757,1733
339.953339115,4.63396495586,136.464,339.838,-342.295,3880.04544205,245.28995795,305.035826904,7.1423758212,230.605253049,267.145227122,1599.60029408,981.026490013,339.839946579,1135.99389129,0.997385,204.938,1734,340.03,342.343,1734
339.265692481,70.6212713049,136.524,339.153,-341.607,4722.97533655,576.865701971,325.192107935,7.06279685825,1621.03862996,292.940453238,3587.40310843,1088.9934478,339.169807352,848.977226479,0.99735,204.986,1735,339.342,328.252,1735
339.336545758,143.758902008,136.532,339.259,-341.805,3966.28958525,438.477089614,244.152926778,7.0661105998,191.382894905,236.009616806,1522.1601566,772.091907928,339.250321106,1075.39617461,0.997727,205.042,1736,339.461,315.987,1736
339.213787218,43.2154783031,136.565,339.086,-341.811,4213.56235102,324.957941497,195.187937571,7.32544575095,194.131241378,256.075594022,2784.0676779,668.749718554,339.108721889,1233.50861728,0.997838,205.085,1737,339.301,355.447,1737
340.135254715,14.871997871,136.56,340.01,-342.61,4192.11438186,469.625598565,618.555951669,7.1245785256,680.694581619,274.034566288,3004.49583571,1779.30492474,340.013514966,1046.9801776,0.997958,205.14,1738,340.204,320.684,1738
339.681204772,223.595861571,136.595,339.521,-342.147,2799.08716939,646.606368177,373.994060851,7.08787896115,395.613024411,254.144385657,1071.19707379,1106.86288016,339.534398512,654.036401055,0.997577,205.177,1739,339.744,310.312,1739
340.194336464,55.7512069732,136.649,340.091,-342.58,3973.86577985,586.136213897,371.011595468,7.1158259189,377.931182077,238.973467647,1578.60288469,1023.01739986,340.09136392,1182.898444,0.998225,205.228,1740,340.286,313.224,1740
339.971553731,-3.01501251089,136.665,339.817,-342.482,4212.65872678,503.897166031,588.90427793,7.17186241734,386.079783151,273.802301927,1698.67293585,1597.58121144,339.829727769,1232.47972541,0.99808,205.236,1741,340.069,333.128,1741
340.511507097,208.508530667,136.674,340.37,-342.871,4259.63250772,611.637578075,453.717027997,7.24232239796,531.063461572,289.994502243,2156.15173911,1535.00878045,340.392305591,1265.60953857,0.997177,205.243,1742,340.586,337.261,1742
339.700174556,7.93339150141,136.737,339.587,-342.155,3588.45818622,240.673749072,197.834312052,7.11228581762,345.904894479,266.411800386,1848.36699789,467.866645914,339.579311496,1063.3791201,0.997847,205.268,1743,339.794,328.166,1743
340.219480848,203.488249983,136.781,340.089,-342.742,3741.6338337,879.791910122,587.535104082,7.23830022363,382.85617196,274.159607161,1946.14336551,1777.18259864,340.093933334,1098.01947067,0.997676,205.364,1744,340.293,350.292,1744
340.351379135,62.4926845282,136.811,340.241,-342.785,4679.16494292,546.622486251,525.694891334,7.17549886157,2176.82873698,325.487723424,3319.15178862,1367.85236267,340.251637813,850.216402215,0.997517,205.433,1745,340.435,334.331,1745
340.179059924,7.96982724033,136.853,340.056,-342.608,4032.17037936,452.948258383,337.866018816,7.13626059783,348.062304559,271.746921422,1878.77727751,965.974247255,340.07289504,1111.86150151,0.99778,205.466,1746,340.275,325.457,1746
339.843016694,108.654075916,136.906,339.718,-342.429,3869.12236674,556.750830385,427.521712717,7.25268412512,180.074955462,244.704019676,1634.64564831,1193.72036391,339.723219536,1060.58840013,0.997971,205.504,1747,339.93,358.373,1747
340.024174077,4.00990870377,136.925,339.891,-342.609,3658.34004149,309.32660125,277.61827999,7.19144381028,452.10395686,283.075967561,2198.85318966,800.617075881,339.901725878,1138.39342159,0.997858,205.543,1748,340.113,329.769,1748
340.200327326,9.62108201626,136.969,340.073,-342.697,3989.17139966,362.400925208,310.004095962,7.21482130666,157.426213709,224.898659179,2306.31947863,1048.77891209,340.073828212,1284.7452774,0.998292,205.618,1749,340.309,360.961,1749
340.302721306,167.634068352,137.0,340.199,-342.908,4048.98813712,696.678682226,465.64909518,7.12695833485,1535.27270053,290.954405478,3079.6611329,1551.94559691,340.210506207,820.180468254,0.997733,205.654,1750,340.391,341.348,1750
340.43295865,-1.44430514516,137.025,340.342,-343.006,4047.09050897,406.374226509,428.209107178,7.14119830423,1865.96209503,315.081916338,3222.41668464,1233.66384031,340.334703474,634.40475577,0.997716,205.725,1751,340.531,336.095,1751
340.10520972,25.3316609184,137.051,339.983,-342.741,4228.31022291,992.982615057,965.680115549,7.2886358864,1082.10876224,298.058412808,3480.58347447,2311.40131734,339.992111412,886.189911303,0.997998,205.795,1752,340.188,345.182,1752
341.04340564,5.4718708511,137.038,340.93,-343.7,4053.94772673,717.165958825,623.203331053,7.24590926478,645.258609757,309.605282064,2070.68519663,1544.13675131,340.945947192,967.593175382,0.998049,205.863,1753,341.121,360.728,1753
341.026089941,111.141339914,137.094,340.902,-343.502,4477.18617592,778.275990226,717.317416211,7.22609642714,172.591026594,302.380194773,1977.04148476,1972.59640639,340.923665707,1111.38911297,0.998171,205.934,1754,341.111,351.409,1754
341.090601253,109.563159654,137.104,341.014,-343.531,4218.62884021,425.149249654,286.497242,7.24664928792,263.311112873,289.025682691,1842.93841297,1073.25986716,341.007182593,1254.17970574,0.998166,205.968,1755,341.178,358.252,1755
340.295654141,-5.69939965149,137.138,340.161,-342.778,4097.18282885,381.629769929,319.737102749,7.22081802447,234.872980072,265.552019379,1391.94596495,838.825718537,340.177021929,1086.39943084,0.998368,206.031,1756,340.4,348.047,1756
340.822274468,110.731340326,137.149,340.692,-343.511,3752.89746516,384.302177944,190.031130725,7.36401377051,138.074011856,242.240901745,1561.11383779,595.608670467,340.700553412,1254.18364433,0.998183,206.1,1757,340.955,363.841,1757
340.952680187,71.0007896678,137.166,340.787,-343.381,3631.1037066,649.805718064,515.450216721,7.31525980447,85.6308291378,222.932396127,1476.15137276,1549.97703657,340.801470555,1152.00591812,0.998045,206.178,1758,341.05,365.956,1758
340.775517752,169.906978878,137.215,340.675,-343.317,3517.84935836,502.640756133,295.16671934,7.12255874207,447.160389127,288.971140888,2031.56176434,1051.67202842,340.672297946,931.859930527,0.998056,206.226,1759,340.871,324.526,1759
341.110415599,128.790796515,137.279,340.967,-343.456,3674.41608033,343.313509389,181.575069998,7.12614409586,627.073288729,286.509601539,2648.29092344,662.788926854,340.966277194,858.736378404,0.997945,206.292,1760,341.19,324.366,1760
340.687085123,230.413433597,137.332,340.532,-343.113,3443.01408055,659.744855311,338.012102979,7.28696527212,475.790376615,287.668060336,2075.88722201,1086.2401973,340.544821144,845.585060799,0.998352,206.335,1761,340.789,361.281,1761
340.961636273,2.44963482732,137.347,340.814,-343.399,4104.37741959,418.340733331,441.49783993,7.28473674431,1149.71591581,320.465594455,2908.99975283,1321.72351295,340.820016021,1142.21933237,0.997887,206.351,1762,341.06,362.714,1762
341.31462408,188.414788435,137.401,341.169,-343.751,3532.5814911,972.094462938,579.919253794,7.14035932431,699.073684198,286.194261215,1845.55189088,1573.32421688,341.177848804,934.817712456,0.998255,206.398,1763,341.416,333.224,1763
340.922566925,75.3766454896,137.424,340.823,-343.343,4316.64110909,1058.17863507,1156.71574819,7.22884730442,377.984675172,296.490998347,2714.70893273,2682.0822436,340.821842913,1262.43023143,0.998108,206.472,1764,341.047,340.228,1764
340.934413831,16.2639412849,137.443,340.788,-343.375,4168.79527936,549.258963756,585.858115087,6.97368884516,578.951938969,293.889448321,2574.73211587,1596.30384569,340.802362446,1081.66652727,0.998053,206.537,1765,341.022,317.165,1765
340.987062224,88.8037354859,137.521,340.862,-343.409,3992.95866969,333.379920982,295.2328532,7.30115003732,156.933336532,224.24468403,1647.75675374,1004.85471291,340.876724731,1274.97690831,0.998281,206.581,1766,341.064,370.218,1766
340.337968132,201.21667242,137.564,340.233,-342.798,3847.93556265,633.170653229,321.483625331,7.25112226606,1105.67298199,308.408692036,2970.43221462,1178.03515568,340.235988353,796.782204286,0.997916,206.655,1767,340.425,366.391,1767
340.571808721,146.509251839,137.593,340.459,-343.05,3627.85827336,994.545942553,853.612391312,7.16239046297,569.246168093,276.274452322,2348.93256447,2162.61166564,340.458738129,1042.61533884,0.998426,206.704,1768,340.679,328.817,1768
341.182740481,-3.12384621901,137.608,341.075,-343.517,3651.11876628,571.727079373,574.608091835,7.11938950009,161.404611375,248.685267325,2090.8527928,1784.85585126,341.090600649,1160.78859247,0.998172,206.751,1769,341.281,332.334,1769
340.861607295,0.948141185263,137.617,340.77,-343.214,3794.92951371,394.190656881,275.738773555,7.16205068133,1044.04113078,294.904045209,2435.04096912,748.592568155,340.762406078,895.786524917,0.99798,206.783,1770,340.989,336.066,1770
340.887858374,16.9912185527,137.728,340.77,-343.221,3204.86631712,294.542935469,193.820737345,7.22412359483,245.789406246,229.571283379,1488.99618321,631.307692568,340.782118466,850.285814839,0.998139,206.873,1771,340.979,353.22,1771
340.258712855,159.590288375,137.791,340.146,-342.678,3934.25979582,426.131923207,200.456552632,7.32352558582,517.404881981,208.261919634,2139.89696138,684.891575864,340.137028019,1089.53558553,0.998341,206.933,1772,340.366,388.172,1772
340.711354595,-1.83167039678,137.813,340.584,-343.001,3866.26565701,524.599203095,357.318661679,7.02089100282,783.538207226,234.943063146,2053.5946846,1042.05051595,340.610025023,927.633183975,0.998163,206.972,1773,340.748,307.905,1773
340.628097308,0.0454123633862,137.876,340.503,-342.863,3935.74683059,370.457895754,405.498191782,7.04246417589,234.060226174,242.774885169,1685.90963099,1123.54131366,340.508487405,1187.01422038,0.998275,207.027,1774,340.73,305.046,1774
340.302387618,117.039743396,137.966,340.168,-342.638,4109.29945308,1146.58703738,1095.40923344,7.20807473234,639.725800817,212.701317177,2554.21417758,2663.81086275,340.182567664,1046.99404109,0.998467,207.047,1775,340.381,335.591,1775
340.055137885,-2.7479509514,138.013,339.93,-342.533,3682.21658878,1179.47331124,1261.75528401,7.23426216009,167.564831034,236.331046074,2527.15783834,2928.08308294,339.934167121,1299.52160175,0.998294,207.097,1776,340.179,346.185,1776
340.159064547,201.551843808,138.057,340.053,-342.633,3980.16015243,591.058948847,433.349552292,7.34004824616,600.999287372,247.349281774,2384.4710244,1365.46453746,340.047589069,1077.93940625,0.998316,207.161,1777,340.256,368.11,1777
340.455811754,82.6525928422,138.055,340.329,-342.918,4049.41809952,621.133311752,432.772806226,7.0407045575,418.024924332,270.591501016,2634.4033372,1243.44206442,340.351265524,1141.73212105,0.997999,207.239,1778,340.555,318.062,1778
340.46571526,22.5000691462,138.106,340.364,-342.935,3837.04882078,648.650680423,575.061166425,7.18116208185,488.07726841,246.633969623,2342.15945609,1486.57720949,340.364993188,1242.63582514,0.998396,207.325,1779,340.593,343.434,1779
340.298364348,-9.04125644217,138.156,340.148,-342.66,3111.41099631,301.527893828,265.27739405,7.12858736538,193.307844109,198.069679114,2103.1273729,657.60823134,340.154864492,844.640271305,0.998731,207.37,1780,340.392,337.509,1780
340.156502324,-2.45950241529,138.152,340.036,-342.424,2971.9434295,348.455690184,283.858837958,7.21311271783,131.619011079,166.281494202,1727.17414947,844.384954817,340.042801025,1054.98671536,0.998432,207.435,1781,340.234,349.961,1781
339.917602469,30.7017445632,138.214,339.829,-342.381,3249.38630028,327.293607407,278.360613666,7.26606047502,449.255688309,190.627677596,1734.39413155,856.776507969,339.823843456,927.803055238,0.998205,207.512,1782,340.052,367.887,1782
340.056191665,11.7227134365,138.24,339.938,-342.399,2712.33547338,335.158529739,425.439908518,7.24224167591,121.275579767,164.302032343,1300.54630623,1313.89440491,339.940930691,910.032280115,0.998407,207.589,1783,340.181,352.755,1783
339.787802388,25.8784000877,138.283,339.64,-342.227,3376.10423819,456.22026056,239.976132407,7.18408324739,270.197804929,198.355277048,1629.05583069,755.630775508,339.660095171,1083.14934164,0.998627,207.621,1784,339.859,330.718,1784
340.196323457,15.550251452,138.315,340.081,-342.638,3517.2331722,541.911595374,502.153921021,7.09889020434,155.738706418,221.538983305,2118.54979245,1310.18727217,340.08272932,989.796349558,0.998608,207.651,1785,340.303,331.63,1785
340.046542607,150.072119632,138.334,339.923,-342.585,3922.62658176,683.056790209,330.828722214,7.14458731856,158.015393277,256.410003718,2307.71822195,964.40171262,339.93354683,1294.03647067,0.998354,207.747,1786,340.099,330.103,1786
340.946937585,4.24419284841,138.357,340.854,-343.502,4104.71125861,420.772490764,506.730681276,7.31708991497,361.432157593,272.595131913,2363.23611934,1384.10421604,340.854771975,1292.78066751,0.998001,207.746,1787,341.033,363.193,1787
340.697905204,354.816843993,138.379,340.558,-343.154,4009.18998092,671.627456538,436.677331139,7.20009928945,244.83478876,288.197728584,1683.10501094,1524.94660283,340.572039621,1182.63744897,0.998148,207.816,1788,340.795,337.058,1788
341.064123309,3.39047269816,138.427,340.936,-343.475,4724.68599671,368.262085893,401.867383382,7.02826694225,764.164822051,335.299195905,2781.23192998,1162.63829587,340.927281143,1359.67939768,0.998291,207.853,1789,341.161,312.955,1789
340.165785401,2.34644862693,138.453,340.046,-342.646,4116.96342896,575.739483006,623.483146345,7.42292775721,1280.6656049,351.32371144,2520.88350019,1501.92855051,340.064095239,855.269805644,0.99817,207.947,1790,340.262,349.804,1790
340.424879482,451.553609859,138.482,340.302,-342.9,3704.70725769,530.242711249,102.012932699,7.16522600714,281.602159041,281.749370114,1682.79526498,674.30582118,340.311608979,880.589061425,0.998519,208.009,1791,340.51,333.75,1791
