AverageQLoss,Iteration,AverageAction,MaxReturn,AverageAbsQ,AverageEsReturn,StdEsReturn,MaxEsReturn,AverageDiscountedReturn,AverageQ,StdReturn,AveragePolicySurr,AverageAbsQYDiff,PolicyRegParamNorm,QFunRegParamNorm,Epoch,MinEsReturn,AverageY,AverageReturn,MinReturn,AverageAbsY
9.85255e-05,254,0.153431,1000.0,0.156591,23.3636363636,19.1122175454,94.0,99.9956828753,0.156061,0.0,-0.164218,0.00246026648795,52.6533,25.9865,254,4.0,0.156066480012,1000.0,1000.0,0.15610732668
9.25403e-05,255,0.0655305,1000.0,0.155624,18.7407407407,16.7034983974,108.0,99.9956828753,0.155006,0.0,-0.163129,0.00252510311083,52.7402,25.988,255,3.0,0.154998155848,1000.0,1000.0,0.155065826389
9.3961e-05,256,0.351904,59.0,0.15456,16.6779661017,12.3979777984,57.0,42.9160238513,0.154092,1.79009621095,-0.162323,0.00234593974694,52.8161,25.9862,256,3.0,0.154085421949,55.8,53.0,0.154172998934
0.000106232,257,0.271478,1000.0,0.15291,16.8644067797,12.6911922309,67.0,99.9956828753,0.152286,0.0,-0.161031,0.00258153773801,52.8174,25.9835,257,3.0,0.15227906473,1000.0,1000.0,0.152394292722
8.05698e-05,258,0.0481997,1000.0,0.15293,20.0980392157,14.5699864777,61.0,99.9956828753,0.15238,0.0,-0.160497,0.00234302527844,52.8494,25.9806,258,3.0,0.152378625382,1000.0,1000.0,0.15247202519
0.000110392,259,0.0313714,1000.0,0.15259,23.1428571429,24.4214693101,145.0,99.9956828753,0.151952,0.0,-0.159908,0.00268035419105,52.8746,25.9688,259,3.0,0.151950460517,1000.0,1000.0,0.152050901128
9.04722e-05,260,0.255758,1000.0,0.151508,24.5365853659,16.1579061083,71.0,99.9956828753,0.150934,0.0,-0.159057,0.00242776011028,52.9261,25.9772,260,3.0,0.150941161487,1000.0,1000.0,0.151061124583
9.14926e-05,261,0.380948,72.0,0.150883,28.8571428571,24.4973967796,105.0,48.9117467677,0.150343,1.71689642475,-0.158195,0.00234738473562,52.9916,25.9922,261,4.0,0.1503277758,66.84,64.0,0.150432546092
0.000114748,262,0.24928,1000.0,0.150128,24.5365853659,23.1665207984,122.0,99.9956828753,0.149553,0.0,-0.1575,0.00273844947184,53.0589,26.0076,262,3.0,0.149560699641,1000.0,1000.0,0.149619037436
9.67595e-05,263,0.290796,1000.0,0.148946,22.6818181818,24.1997114251,116.0,99.9956828753,0.148354,0.0,-0.156413,0.00254980586596,53.0889,25.9891,263,3.0,0.14835103747,1000.0,1000.0,0.148405807709
8.04212e-05,264,0.436097,164.0,0.148581,22.9318181818,21.1718055734,128.0,45.5975128403,0.148078,15.9794011895,-0.155822,0.00224245172578,53.1148,26.001,264,3.0,0.148080317939,61.527607362,56.0,0.14816419167
9.48875e-05,265,0.382313,1000.0,0.147639,21.0869565217,15.918032005,65.0,99.9956828753,0.147038,0.0,-0.155014,0.00255581605053,53.1649,26.0247,265,3.0,0.147029795966,1000.0,1000.0,0.147089565802
9.24406e-05,266,0.311378,1000.0,0.147197,23.5813953488,16.9681405405,70.0,99.9956828753,0.146599,0.0,-0.154245,0.00253967499887,53.1483,26.0215,266,4.0,0.146609192578,1000.0,1000.0,0.146675722114
8.96182e-05,267,0.238711,1000.0,0.146346,33.9655172414,25.0564641789,97.0,99.9956828753,0.145808,0.0,-0.153509,0.00239273936666,53.1943,26.0203,267,6.0,0.145805330147,1000.0,1000.0,0.145872330246
9.62523e-05,268,0.167279,1000.0,0.145555,28.9142857143,21.7707161488,95.0,99.9956828753,0.144969,0.0,-0.152861,0.00257924056322,53.2068,26.035,268,3.0,0.144965686739,1000.0,1000.0,0.145049384733
9.45084e-05,269,0.0477863,1000.0,0.144576,26.0769230769,21.7884756829,116.0,99.9956828753,0.143971,0.0,-0.15163,0.00252508097575,53.2579,26.0319,269,3.0,0.143963461276,1000.0,1000.0,0.144048690123
9.18102e-05,270,0.0188421,1000.0,0.143975,21.7826086957,16.4698842997,73.0,99.9956828753,0.143421,0.0,-0.151076,0.00247516284795,53.2728,26.0431,270,4.0,0.143420163275,1000.0,1000.0,0.143511297303
7.67552e-05,271,0.0632595,1000.0,0.142959,25.5789473684,20.2947122734,90.0,99.9956828753,0.142485,0.0,-0.15031,0.00221605084041,53.3378,26.0418,271,4.0,0.142484849683,1000.0,1000.0,0.142560539816
7.99422e-05,272,0.0357818,1000.0,0.142868,21.0217391304,15.817559217,66.0,99.9956828753,0.14232,0.0,-0.149756,0.00236966756789,53.4031,26.0616,272,3.0,0.142310889388,1000.0,1000.0,0.142372623576
0.000103438,273,0.0243715,1000.0,0.141965,27.9189189189,19.8608379813,66.0,99.9956828753,0.141364,0.0,-0.148751,0.00275024350823,53.4754,26.0732,273,3.0,0.141368958243,1000.0,1000.0,0.141445686276
7.75504e-05,274,0.143774,1000.0,0.141201,25.3,21.7798071617,103.0,99.9956828753,0.140657,0.0,-0.147963,0.00233052352719,53.5051,26.0753,274,3.0,0.140648871751,1000.0,1000.0,0.140746716658
8.338e-05,275,0.0703808,1000.0,0.140705,37.1851851852,29.1281167934,141.0,99.9956828753,0.140167,0.0,-0.147533,0.00244055413797,53.5454,26.0883,275,4.0,0.140165782178,1000.0,1000.0,0.140278111108
8.42422e-05,276,0.0466445,1000.0,0.140138,28.8857142857,21.0289208046,95.0,99.9956828753,0.139602,0.0,-0.146937,0.00233948149513,53.5835,26.1031,276,4.0,0.139609949726,1000.0,1000.0,0.13967825514
8.29219e-05,277,0.236781,1000.0,0.139094,33.1,32.365980082,144.0,99.9956828753,0.138532,0.0,-0.145818,0.00238473189558,53.6643,26.1087,277,5.0,0.138527666132,1000.0,1000.0,0.138590693748
7.9945e-05,278,0.124689,1000.0,0.138732,34.8275862069,24.2758130877,85.0,99.9956828753,0.138252,0.0,-0.145515,0.00225075386597,53.7445,26.1133,278,3.0,0.138252080861,1000.0,1000.0,0.138326159696
7.67963e-05,279,0.103213,1000.0,0.138348,22.1777777778,15.6066778996,61.0,99.9956828753,0.13789,0.0,-0.144747,0.00218808709102,53.8049,26.1348,279,2.0,0.137886459382,1000.0,1000.0,0.137928486795
8.28538e-05,280,0.0602613,1000.0,0.137847,17.224137931,12.5024730015,59.0,99.9956828753,0.137312,0.0,-0.14462,0.00252371407378,53.8777,26.1485,280,3.0,0.137309755403,1000.0,1000.0,0.137358809718
7.76818e-05,281,0.157728,1000.0,0.137333,24.9,20.626196935,92.0,99.9956828753,0.136928,0.0,-0.143879,0.00220740426235,53.9485,26.152,281,3.0,0.136932071264,1000.0,1000.0,0.136976522928
7.73891e-05,282,0.253279,54.0,0.136759,20.14,18.5202699764,90.0,41.7012830088,0.136276,0.462559117119,-0.143325,0.00236426028664,53.9818,26.1442,282,3.0,0.136265674172,53.6898395722,53.0,0.136311014657
6.11324e-05,283,0.25398,1000.0,0.136052,23.2558139535,15.721549458,65.0,99.9956828753,0.135684,0.0,-0.142859,0.00208358541238,54.0109,26.1615,283,2.0,0.135686847265,1000.0,1000.0,0.135721098966
7.52889e-05,284,0.20606,48.0,0.135256,29.3636363636,25.0850893558,131.0,38.2530856552,0.134736,0.166984960446,-0.141853,0.00236840641265,54.0946,26.1749,284,2.0,0.134741952753,47.971291866,47.0,0.134782373659
8.42732e-05,285,0.0897307,1000.0,0.134724,21.5652173913,16.6402500163,83.0,99.9956828753,0.134204,0.0,-0.141192,0.00249056784102,54.1704,26.18,285,3.0,0.134188241846,1000.0,1000.0,0.134235435658
7.9609e-05,286,0.174212,1000.0,0.134443,21.8,16.0036107037,83.0,99.9956828753,0.133979,0.0,-0.140871,0.00239064508976,54.207,26.177,286,3.0,0.133976020945,1000.0,1000.0,0.134017408916
7.90004e-05,287,0.126982,1000.0,0.133939,34.9666666667,33.4509425212,147.0,99.9956828753,0.133346,0.0,-0.140342,0.00234653425736,54.2995,26.1974,287,5.0,0.133345740531,1000.0,1000.0,0.133392229826
6.61746e-05,288,0.189976,1000.0,0.132674,28.1714285714,23.5693332402,101.0,99.9956828753,0.13225,0.0,-0.139407,0.00212320824539,54.3273,26.1751,288,3.0,0.132260482287,1000.0,1000.0,0.132297674833
7.73367e-05,289,0.0952021,1000.0,0.132603,26.0,19.3689931266,98.0,99.9956828753,0.132179,0.0,-0.138923,0.002230128904,54.3877,26.1863,289,3.0,0.132167244564,1000.0,1000.0,0.132229249559
7.60174e-05,290,0.196197,1000.0,0.131869,36.7037037037,32.865398685,177.0,99.9956828753,0.131302,0.0,-0.138393,0.00243781721468,54.4165,26.1775,290,6.0,0.131317520094,1000.0,1000.0,0.131377614673
7.48902e-05,291,0.0264794,1000.0,0.131598,29.7941176471,17.9931022924,66.0,99.9956828753,0.131131,0.0,-0.138056,0.00232741635252,54.4336,26.1737,291,5.0,0.131117493255,1000.0,1000.0,0.131164486039
6.59963e-05,292,3.22656e-05,1000.0,0.131016,30.75,41.6735827593,225.0,99.9956828753,0.130569,0.0,-0.137322,0.00216517377513,54.53,26.1846,292,3.0,0.130569200979,1000.0,1000.0,0.130613167425
6.93201e-05,293,2.84192e-05,1000.0,0.130568,29.6176470588,32.0716245355,143.0,99.9956828753,0.130064,0.0,-0.136807,0.0023175353398,54.6167,26.2026,293,3.0,0.130066454448,1000.0,1000.0,0.130106834605
7.98991e-05,294,9.0836e-06,1000.0,0.130165,32.4838709677,21.5793673376,85.0,99.9956828753,0.129741,0.0,-0.136754,0.00241192018776,54.62,26.2038,294,4.0,0.129721956145,1000.0,1000.0,0.129754474558
6.95241e-05,295,0.119292,1000.0,0.129307,31.78125,22.5384870485,96.0,99.9956828753,0.128809,0.0,-0.135607,0.00225729068616,54.6812,26.1909,295,3.0,0.128821046814,1000.0,1000.0,0.128859170884
6.65343e-05,296,0.169793,1000.0,0.129004,24.2682926829,16.0107043312,62.0,99.9956828753,0.128595,0.0,-0.135207,0.00211151357222,54.739,26.1728,296,3.0,0.128604095845,1000.0,1000.0,0.128635662321
7.24301e-05,297,0.0453558,1000.0,0.128554,38.7692307692,26.4390557441,91.0,99.9956828753,0.12806,0.0,-0.134328,0.0023324768822,54.8122,26.1905,297,3.0,0.128051933375,1000.0,1000.0,0.128085387057
6.89865e-05,298,0.122353,1000.0,0.127382,28.0,19.7554493185,86.0,99.9956828753,0.126939,0.0,-0.133849,0.002295393481,54.8516,26.1726,298,4.0,0.126939080724,1000.0,1000.0,0.126971669944
7.45178e-05,299,0.101837,1000.0,0.127299,29.5454545455,33.2967292134,130.0,99.9956828753,0.126811,0.0,-0.133517,0.00243224550351,54.8621,26.1735,299,3.0,0.126803740244,1000.0,1000.0,0.12683739532
6.1317e-05,300,0.00979508,1000.0,0.126786,23.7209302326,20.2051404712,107.0,99.9956828753,0.12642,0.0,-0.132977,0.00205464497189,54.8658,26.1934,300,4.0,0.126428725873,1000.0,1000.0,0.126469314715
6.40454e-05,301,0.0165635,1000.0,0.127063,22.4,19.5236608589,92.0,99.9956828753,0.126673,0.0,-0.132738,0.00212970602692,54.8615,26.1899,301,3.0,0.126666697489,1000.0,1000.0,0.126681146846
6.90345e-05,302,0.0398989,1000.0,0.125872,22.5227272727,17.0086724355,90.0,99.9956828753,0.125389,0.0,-0.131966,0.00229024640824,54.8587,26.1868,302,3.0,0.125389661587,1000.0,1000.0,0.12542133318
7.17484e-05,303,0.143374,1000.0,0.125729,24.512195122,17.1138539675,78.0,82.7539154607,0.125246,446.686691093,-0.131737,0.00230341781402,54.8552,26.1759,303,4.0,0.125243910868,654.0,74.0,0.125280428588
6.16786e-05,304,0.0708894,1000.0,0.124928,20.12,13.4218329598,51.0,99.9956828753,0.12455,0.0,-0.131144,0.00199480120551,54.8558,26.1879,304,3.0,0.124552303936,1000.0,1000.0,0.124593858462
5.99862e-05,305,0.138117,1000.0,0.124741,18.2592592593,20.7151627998,127.0,99.9956828753,0.124359,0.0,-0.130697,0.0020364911815,54.918,26.2042,305,2.0,0.124352933816,1000.0,1000.0,0.12438733756
7.227e-05,306,0.27435,1000.0,0.124453,22.5333333333,17.1069836292,62.0,97.4337053817,0.123964,251.25733409,-0.130399,0.0023008320907,54.9187,26.2159,306,3.0,0.12397092044,920.545454545,126.0,0.12400522606
6.57085e-05,307,0.188326,1000.0,0.123776,21.4347826087,19.7260059797,102.0,99.9956828753,0.123381,0.0,-0.129646,0.00213155170579,54.9394,26.2216,307,2.0,0.123375076641,1000.0,1000.0,0.123412105675
5.67349e-05,308,0.326273,1000.0,0.123114,21.9130434783,14.3947848149,55.0,99.9956828753,0.122669,0.0,-0.128996,0.00201750967709,54.9698,26.2349,308,3.0,0.122670855561,1000.0,1000.0,0.122721018668
6.55181e-05,309,0.131785,1000.0,0.122762,26.5945945946,21.3661255761,89.0,99.9956828753,0.122265,0.0,-0.12873,0.00229251203684,55.0207,26.2218,309,3.0,0.12226707879,1000.0,1000.0,0.122310166643
5.86834e-05,310,0.0187555,1000.0,0.122019,20.38,15.465949696,75.0,99.9956828753,0.121662,0.0,-0.128227,0.00202906931433,55.0507,26.2329,310,3.0,0.12165576041,1000.0,1000.0,0.121698044633
6.87309e-05,311,0.0085304,1000.0,0.122027,30.3636363636,24.7163523123,130.0,99.9956828753,0.121563,0.0,-0.127714,0.00225430723576,55.0679,26.2436,311,5.0,0.121560486385,1000.0,1000.0,0.121592449819
6.09563e-05,312,0.00306511,1000.0,0.121632,23.1627906977,27.021034212,140.0,99.9956828753,0.121292,0.0,-0.127284,0.00198342436633,55.0872,26.241,312,3.0,0.121294136089,1000.0,1000.0,0.121326770328
5.84136e-05,313,1.01289e-05,1000.0,0.120986,21.7777777778,18.7366413318,76.0,99.9956828753,0.12058,0.0,-0.126894,0.0020411666733,55.1161,26.2404,313,5.0,0.12058109926,1000.0,1000.0,0.120594627386
6.09188e-05,314,0.00134074,1000.0,0.120743,27.6756756757,16.5088904043,62.0,99.9956828753,0.120324,0.0,-0.126649,0.00216262883604,55.1638,26.2504,314,3.0,0.120313831533,1000.0,1000.0,0.120337815263
5.84561e-05,315,0.00418999,1000.0,0.120393,18.537037037,13.0294722371,58.0,99.9956828753,0.119977,0.0,-0.12607,0.00208400650811,55.2203,26.2406,315,3.0,0.119982394498,1000.0,1000.0,0.120017318996
6.96655e-05,316,0.166223,1000.0,0.119472,22.3255813953,16.190322878,76.0,64.4734907927,0.11897,387.476309743,-0.125297,0.00231049003988,55.2728,26.2554,316,2.0,0.118970678966,288.228571429,71.0,0.118994507692
5.28947e-05,317,0.0679056,1000.0,0.11915,32.064516129,25.3006891196,102.0,99.9956828753,0.11878,0.0,-0.124911,0.00194052077458,55.2711,26.2452,317,5.0,0.118779966605,1000.0,1000.0,0.11880739119
5.72474e-05,318,0.013024,1000.0,0.11904,21.625,16.3269013696,67.0,99.9956828753,0.118651,0.0,-0.124444,0.00198937272894,55.3191,26.265,318,3.0,0.118646411094,1000.0,1000.0,0.11869039919
5.12794e-05,319,0.00588939,1000.0,0.118563,29.7419354839,20.5457282931,105.0,99.9956828753,0.118155,0.0,-0.124342,0.00195019187867,55.3419,26.2606,319,5.0,0.118154136192,1000.0,1000.0,0.118208334508
6.10014e-05,320,0.0134712,1000.0,0.118009,27.6153846154,24.9138159432,114.0,99.9956828753,0.117571,0.0,-0.123865,0.00215040589822,55.4098,26.2836,320,4.0,0.117569286859,1000.0,1000.0,0.117613639431
6.75189e-05,321,0.02567,1000.0,0.117336,31.4193548387,19.117251445,79.0,99.9956828753,0.116908,0.0,-0.123263,0.00226468912198,55.5005,26.2787,321,4.0,0.116906396284,1000.0,1000.0,0.1169646087
5.38072e-05,322,0.018715,1000.0,0.117322,20.9183673469,12.9706682198,56.0,99.9956828753,0.116994,0.0,-0.123063,0.00192280286035,55.5317,26.3061,322,3.0,0.11699972077,1000.0,1000.0,0.117031493042
5.17785e-05,323,0.0284618,1000.0,0.117323,21.3404255319,16.3372392727,73.0,99.9956828753,0.1169,0.0,-0.122787,0.00202314223547,55.576,26.2965,323,3.0,0.116896388353,1000.0,1000.0,0.116919976712
5.79521e-05,324,0.00989342,1000.0,0.116209,17.7321428571,15.0588026837,89.0,99.9956828753,0.115834,0.0,-0.121873,0.00204559527931,55.6427,26.3099,324,3.0,0.115828901338,1000.0,1000.0,0.115862992382
5.98812e-05,325,0.0491464,1000.0,0.116279,25.8717948718,14.1116054933,63.0,99.9956828753,0.115854,0.0,-0.121676,0.00218150974261,55.6695,26.3202,325,3.0,0.115850439,1000.0,1000.0,0.115871619621
5.51528e-05,326,0.0506939,1000.0,0.115816,21.3617021277,17.2619684437,78.0,99.9956828753,0.115439,0.0,-0.121091,0.0019786915042,55.7359,26.3164,326,3.0,0.115440830461,1000.0,1000.0,0.115460061016
5.12219e-05,327,0.0571718,1000.0,0.115664,18.4150943396,14.4528301887,79.0,99.9956828753,0.115263,0.0,-0.120915,0.00199429325337,55.7937,26.3126,327,3.0,0.11526973414,1000.0,1000.0,0.115297174267
5.08436e-05,328,0.081349,1000.0,0.114893,27.1428571429,20.4242752725,82.0,99.9956828753,0.114535,0.0,-0.120442,0.00194649489228,55.8836,26.3185,328,6.0,0.114535621339,1000.0,1000.0,0.11454750264
5.05754e-05,329,0.0947711,1000.0,0.11487,38.7777777778,32.226436506,121.0,99.9956828753,0.114497,0.0,-0.120239,0.00192561052689,55.918,26.3208,329,3.0,0.114490958194,1000.0,1000.0,0.114502768659
4.61062e-05,330,0.00968396,1000.0,0.114718,31.0303030303,20.4975753902,92.0,99.9956828753,0.114392,0.0,-0.119904,0.00183369159968,55.9752,26.3348,330,5.0,0.114393795542,1000.0,1000.0,0.114410945306
4.92826e-05,331,0.270115,1000.0,0.114185,33.5357142857,24.3185439867,92.0,99.9956828753,0.113791,0.0,-0.119463,0.00206293626592,56.0182,26.3282,331,4.0,0.113786778816,1000.0,1000.0,0.113811920975
5.8293e-05,332,0.137544,1000.0,0.113693,28.4054054054,24.0545095614,93.0,99.9956828753,0.113233,0.0,-0.119199,0.0021864269273,56.0831,26.3344,332,4.0,0.113235367871,1000.0,1000.0,0.113246633635
5.07647e-05,333,0.289046,1000.0,0.113542,27.2058823529,19.0583923335,92.0,99.9956828753,0.113212,0.0,-0.118739,0.00189301444803,56.1133,26.3423,333,4.0,0.113202933757,1000.0,1000.0,0.113236536577
5.21485e-05,334,0.107887,1000.0,0.113255,27.0,20.4156802483,91.0,99.9956828753,0.112868,0.0,-0.118512,0.00202460093357,56.1662,26.3663,334,4.0,0.112871093753,1000.0,1000.0,0.112895323032
4.87601e-05,335,0.121593,1000.0,0.112892,17.3214285714,14.5493091918,97.0,99.9956828753,0.112499,0.0,-0.117942,0.00195692539868,56.2633,26.3612,335,3.0,0.112505056239,1000.0,1000.0,0.11252024082
5.543e-05,336,0.027758,1000.0,0.112418,29.4705882353,28.4255842654,155.0,99.9956828753,0.112042,0.0,-0.11763,0.00203964308929,56.3475,26.3588,336,3.0,0.112036952852,1000.0,1000.0,0.112058922329
4.87063e-05,337,0.0446087,1000.0,0.112201,32.1,27.9348647154,115.0,99.9956828753,0.111854,0.0,-0.117478,0.00190559636268,56.4026,26.3562,337,4.0,0.111855862241,1000.0,1000.0,0.111887173638
5.57669e-05,338,0.131738,1000.0,0.111364,36.4827586207,27.6911795862,112.0,98.5247208124,0.110933,277.733397344,-0.11694,0.002120297337,56.4414,26.3591,338,6.0,0.11092926851,682.6,223.0,0.110966265444
4.79753e-05,339,0.0158088,1000.0,0.111631,25.3157894737,18.901552795,82.0,99.9956828753,0.11127,0.0,-0.116801,0.0019006872438,56.463,26.3651,339,5.0,0.111273042191,1000.0,1000.0,0.111303807933
5.3017e-05,340,0.0115489,1000.0,0.111488,37.4285714286,27.6914486174,97.0,99.9956828753,0.111131,0.0,-0.116636,0.001995083481,56.4928,26.3681,340,5.0,0.111128507982,1000.0,1000.0,0.111163527076
4.52417e-05,341,0.033464,1000.0,0.110685,19.5294117647,13.8498289664,58.0,99.9956828753,0.11031,0.0,-0.115994,0.00190950140867,56.551,26.3641,341,3.0,0.110313758115,1000.0,1000.0,0.110352062443
4.0199e-05,342,0.0290689,1000.0,0.110817,27.9714285714,33.3170790302,161.0,99.9956828753,0.110454,0.0,-0.11616,0.00180159514809,56.5886,26.4016,342,3.0,0.11045065959,1000.0,1000.0,0.110476914777
5.10026e-05,343,0.307689,1000.0,0.110633,25.7894736842,21.182363437,86.0,99.9956828753,0.110288,0.0,-0.115803,0.00194499115935,56.6554,26.3869,343,3.0,0.110293490826,1000.0,1000.0,0.110323809727
5.21133e-05,344,0.447931,1000.0,0.110173,28.1428571429,26.2723568546,126.0,99.9956828753,0.10978,0.0,-0.115384,0.0019991144732,56.6941,26.4112,344,3.0,0.109777448127,1000.0,1000.0,0.109796696504
5.38123e-05,345,0.0431792,1000.0,0.109962,21.847826087,16.6393553796,68.0,99.9956828753,0.109628,0.0,-0.11506,0.00199230130793,56.7722,26.4135,345,3.0,0.109635623681,1000.0,1000.0,0.109663483293
4.69789e-05,346,0.0236058,1000.0,0.109694,24.1860465116,17.8459243135,85.0,99.9956828753,0.1094,0.0,-0.114854,0.00189748635648,56.805,26.4214,346,5.0,0.109385614702,1000.0,1000.0,0.109400310227
5.15277e-05,347,0.0114549,1000.0,0.109572,25.45,19.1271404031,90.0,99.9956828753,0.10924,0.0,-0.114695,0.00190842679721,56.8493,26.4348,347,5.0,0.10923922548,1000.0,1000.0,0.109260332079
4.90536e-05,348,0.08521,1000.0,0.109123,23.8780487805,35.1701058772,213.0,99.9956828753,0.108725,0.0,-0.114212,0.00198529718615,56.8804,26.4399,348,3.0,0.108733643812,1000.0,1000.0,0.108752883143
3.91952e-05,349,0.0607084,1000.0,0.108858,21.5652173913,18.2633538683,92.0,99.9956828753,0.108548,0.0,-0.114032,0.00175527212999,56.9635,26.4454,349,4.0,0.108544677748,1000.0,1000.0,0.108562890352
4.69699e-05,350,0.0132019,1000.0,0.108687,29.7352941176,28.2908307984,122.0,99.9956828753,0.10833,0.0,-0.113809,0.00193327537653,57.0106,26.4559,350,4.0,0.108330881844,1000.0,1000.0,0.108352382884
4.46229e-05,351,0.0255655,1000.0,0.108271,26.1578947368,18.1985053114,96.0,99.9956828753,0.107923,0.0,-0.113447,0.00181559032378,57.0803,26.443,351,3.0,0.107919038567,1000.0,1000.0,0.107937144276
5.04589e-05,352,0.0665598,1000.0,0.107905,17.5172413793,14.4571201636,66.0,99.9956828753,0.107561,0.0,-0.113013,0.00201900274547,57.1561,26.4463,352,3.0,0.107557590544,1000.0,1000.0,0.107579563339
4.87792e-05,353,0.0878352,1000.0,0.10763,35.962962963,24.7018989846,89.0,99.9956828753,0.107322,0.0,-0.112799,0.00196189091982,57.1605,26.4665,353,3.0,0.107322526124,1000.0,1000.0,0.107353048598
4.60285e-05,354,0.251655,1000.0,0.107751,27.3157894737,17.3237063968,72.0,99.9956828753,0.107416,0.0,-0.112621,0.00182683766428,57.1933,26.4597,354,3.0,0.107413979901,1000.0,1000.0,0.107442865277
4.56123e-05,355,0.0882902,1000.0,0.107234,23.8333333333,19.0874137871,98.0,99.9956828753,0.106922,0.0,-0.112296,0.0018160618967,57.2848,26.4644,355,4.0,0.106926354293,1000.0,1000.0,0.10694900403
3.82374e-05,356,0.0355159,1000.0,0.107251,26.8108108108,23.9603702514,127.0,99.9956828753,0.106943,0.0,-0.112172,0.00167852981897,57.3903,26.4568,356,3.0,0.106940819817,1000.0,1000.0,0.106957692294
4.16942e-05,357,0.416265,75.0,0.10702,20.8541666667,15.6271526295,68.0,48.9681524896,0.106705,1.91602597987,-0.111945,0.00176487790259,57.4467,26.4537,357,5.0,0.106703426491,66.9533333333,63.0,0.10672977261
4.34271e-05,358,0.0744767,1000.0,0.106971,30.1875,23.0250373235,94.0,99.9956828753,0.106626,0.0,-0.11167,0.00178475992835,57.4805,26.4577,358,3.0,0.106624060674,1000.0,1000.0,0.106643372885
5.12392e-05,359,0.00566661,1000.0,0.106175,29.7714285714,23.8448385721,83.0,99.9956828753,0.105823,0.0,-0.111146,0.00197955307502,57.5433,26.4904,359,3.0,0.105827420846,1000.0,1000.0,0.105844323307
4.84382e-05,360,0.425616,58.0,0.106043,32.8620689655,35.2397934727,155.0,41.6253663868,0.105718,1.22782891408,-0.110909,0.00194720184749,57.631,26.4901,360,2.0,0.105711820681,53.5668449198,51.0,0.105740171795
4.66006e-05,361,0.267534,47.0,0.105748,19.6226415094,15.8937823551,63.0,36.5015222136,0.105426,0.4934437455,-0.110771,0.00182787311261,57.6499,26.5008,361,3.0,0.105425580688,45.1891891892,44.0,0.105443502754
4.68786e-05,362,0.160064,46.0,0.105519,16.3442622951,14.9072380328,56.0,36.3467561304,0.10521,0.294602111312,-0.110529,0.00182296950327,57.6933,26.5035,362,3.0,0.105208152646,44.9461883408,44.0,0.10522745748
4.29487e-05,363,0.326083,61.0,0.105422,21.7727272727,19.5493125157,100.0,44.5894703338,0.105055,0.911868252843,-0.110296,0.00185633785925,57.7555,26.5105,363,3.0,0.105057104257,58.7485380117,57.0,0.105076226521
3.84263e-05,364,0.000412299,1000.0,0.104898,38.0,37.7300351915,152.0,99.9956828753,0.104559,0.0,-0.109845,0.00174279485117,57.7946,26.5046,364,4.0,0.104553361384,1000.0,1000.0,0.104584470387
3.74563e-05,365,0.105456,1000.0,0.105116,29.1428571429,27.5672091516,131.0,99.9956828753,0.10482,0.0,-0.10996,0.00164714148433,57.852,26.5007,365,5.0,0.10482389227,1000.0,1000.0,0.104849675736
4.14219e-05,366,0.0133022,1000.0,0.104672,29.0294117647,23.3924136698,75.0,99.9956828753,0.104368,0.0,-0.10928,0.00171332704585,57.8685,26.5141,366,4.0,0.104372257958,1000.0,1000.0,0.10439729708
4.6386e-05,367,0.0559002,1000.0,0.104487,23.6046511628,17.1153943148,80.0,99.9956828753,0.104059,0.0,-0.10932,0.0019602201958,57.9156,26.517,367,3.0,0.104056322127,1000.0,1000.0,0.104095055066
4.43291e-05,368,0.142974,1000.0,0.104152,24.125,23.7867478862,106.0,99.9956828753,0.103807,0.0,-0.108937,0.00180684353221,57.9601,26.5472,368,4.0,0.103800818245,1000.0,1000.0,0.103841940065
4.69998e-05,369,0.00790722,1000.0,0.103633,28.4242424242,31.0229927469,123.0,99.9956828753,0.103334,0.0,-0.108616,0.00177670560099,58.0209,26.5413,369,3.0,0.103339460776,1000.0,1000.0,0.103397990019
4.70926e-05,370,0.0814523,1000.0,0.103541,18.0491803279,16.8264294738,103.0,54.0830881396,0.103216,384.803049228,-0.10856,0.00178249567314,58.0693,26.5511,370,3.0,0.103208116009,252.093023256,52.0,0.103262674991
4.8536e-05,371,0.0863327,48.0,0.103333,24.925,16.0832016402,71.0,37.9134192101,0.102861,0.494574231211,-0.108206,0.00203311606121,58.1131,26.5403,371,2.0,0.102871584809,47.4265402844,47.0,0.10292756233
3.87743e-05,372,0.195858,56.0,0.103211,21.0425531915,13.9573170726,52.0,42.540204365,0.102914,0.424750507474,-0.108084,0.00172024502693,58.1542,26.5451,372,3.0,0.102912660812,55.1318681319,54.0,0.102975844046
3.98551e-05,373,0.00145038,1000.0,0.10302,29.2058823529,24.7443153445,137.0,99.9956828753,0.102674,0.0,-0.107722,0.00177980632841,58.1579,26.5446,373,4.0,0.102674572096,1000.0,1000.0,0.102741537937
4.39804e-05,374,0.000262954,1000.0,0.102797,35.9642857143,38.4480002665,161.0,99.9956828753,0.102379,0.0,-0.107522,0.00189638243935,58.1967,26.5406,374,3.0,0.10237284196,1000.0,1000.0,0.102451684176
4.46061e-05,375,0.178993,56.0,0.102332,26.0789473684,19.6621217184,67.0,42.8001486065,0.101903,0.493006648592,-0.107036,0.00194684442695,58.2343,26.5347,375,4.0,0.101903618205,55.5833333333,55.0,0.101986010306
