MaxEsReturn,StdEsReturn,MaxReturn,MinReturn,AveragePolicySurr,AverageDiscountedReturn,AverageQLoss,AverageAbsQYDiff,AverageY,AverageAbsY,QFunRegParamNorm,AverageAbsQ,Epoch,AverageAction,AverageEsReturn,AverageReturn,PolicyRegParamNorm,StdReturn,Iteration,AverageQ,MinEsReturn
2872.74014232,0.0,4811.04335693,2800.15115038,-38.1375,366.2009179,1.83813,0.30886121102,37.9921765942,38.1259274203,205.442,38.1243,2392,0.999918,2872.74014232,4317.48742279,168.635,573.211607639,2392,37.9913,2872.74014232
2875.45610144,0.0,4197.01150048,843.849405635,-38.1652,352.011019599,1.05156,0.266501219979,38.0097610633,38.1428835407,205.487,38.1442,2393,0.999941,2875.45610144,3288.30060789,168.626,1021.01643748,2393,38.0111,2875.45610144
3063.12019569,0.0,4599.44107778,4445.05553118,-38.1983,378.461387307,1.43801,0.289711993893,38.0642209521,38.1939125236,205.566,38.191,2394,0.999979,3063.12019569,4507.28490605,168.647,45.634032919,2394,38.0611,3063.12019569
2691.00734699,0.0,4573.31168019,1843.41639345,-38.1828,365.798044156,1.98505,0.312481010712,38.0396163477,38.1698932405,205.591,38.1697,2395,0.999911,2691.00734699,3784.06456275,168.794,887.459071626,2395,38.0396,2691.00734699
2958.23865807,0.0,4630.21939095,-454.496344488,-37.984,338.565295577,2.1409,0.317149588983,37.8360872117,37.9856764086,205.615,37.9848,2396,0.999837,2958.23865807,3216.65488693,168.809,1893.52632575,2396,37.8354,2958.23865807
2978.7459083,0.0,4676.62617697,4409.586008,-38.0714,369.753263956,2.02921,0.309212428872,37.9116196907,38.0512004751,205.652,38.0506,2397,0.999894,2978.7459083,4540.46137349,168.83,99.5859645814,2397,37.9108,2978.7459083
2833.84436652,0.0,4514.43851948,4162.4406976,-38.2254,360.558886801,1.78559,0.290644455252,38.07566329,38.2038006448,205.678,38.2031,2398,0.999919,2833.84436652,4412.61168532,168.777,95.6807982612,2398,38.0753,2833.84436652
3002.59495011,0.0,4708.9290147,810.303749912,-38.1055,366.262097145,1.04087,0.259593584107,37.9496647024,38.0903489971,205.681,38.0902,2399,0.999905,3002.59495011,4231.18230084,168.739,1141.33500432,2399,37.9497,3002.59495011
2867.45125741,0.0,5056.67980764,4633.48886675,-38.1406,402.844422322,1.60349,0.293164269054,37.9868993759,38.1271926556,205.701,38.1266,2400,0.999938,2867.45125741,4880.98112443,168.779,123.390418573,2400,37.9862,2867.45125741
2981.37915307,0.0,4642.26389984,4447.12449818,-38.1482,368.309474678,1.42539,0.278192068526,37.9858945711,38.1312233416,205.751,38.1319,2401,0.999845,2981.37915307,4556.49738754,168.862,59.6203110442,2401,37.9867,2981.37915307
2862.91132631,0.0,4773.22965806,-269.372557607,-38.1978,349.949251072,1.43955,0.292497960884,38.0419284748,38.1815926439,205.801,38.1799,2402,0.999914,2862.91132631,3839.20214123,168.921,1572.09004573,2402,38.0402,2862.91132631
2784.13598858,0.0,3299.59754712,447.31020109,-38.2485,254.639414925,1.54285,0.286620190124,38.1021829092,38.2381822233,205.842,38.2367,2403,0.99988,2784.13598858,2402.43012925,168.956,943.344351661,2403,38.1008,2784.13598858
2967.01561566,0.0,3178.51977726,-12.4569666646,-38.2062,238.831911674,2.14607,0.321270199143,38.0564170901,38.1933953482,205.927,38.1931,2404,0.999806,2967.01561566,2180.61529671,168.933,980.364209639,2404,38.0563,2967.01561566
2699.4471466,0.0,3034.97957023,1012.63669654,-38.219,226.972507973,1.79022,0.306033331041,38.0813869858,38.2160253249,205.963,38.2151,2405,0.999929,2699.4471466,2440.6365914,168.925,572.845604386,2405,38.0802,2699.4471466
2779.3986977,0.0,3065.5788205,-216.94390194,-38.165,223.264702928,1.49412,0.287322453952,38.0282601436,38.1673080292,205.999,38.1697,2406,0.999929,2779.3986977,2292.12999471,168.956,1115.10795827,2406,38.0307,2779.3986977
2867.79556583,0.0,3912.94460398,970.9381384,-38.1603,291.611968031,1.23348,0.283231141571,38.0231446495,38.1606516776,206.01,38.1584,2407,0.999908,2867.79556583,3308.22070162,168.99,803.458529608,2407,38.0202,2867.79556583
2613.65892214,0.0,4397.6262204,4188.70938227,-38.2516,349.26577866,1.97014,0.317293369219,38.1082880193,38.2375407214,206.066,38.237,2408,0.99994,2613.65892214,4264.37959808,168.991,68.5344673615,2408,38.1077,2613.65892214
2896.44431379,0.0,4675.31919186,2680.95884037,-38.1264,320.892495378,1.53284,0.29080666267,37.9824774458,38.1242053073,206.122,38.1235,2409,0.999901,2896.44431379,3788.46535938,168.94,493.048256198,2409,37.9821,2896.44431379
2872.5484962,0.0,4672.7379422,4017.25553997,-38.1313,347.760401535,1.69113,0.30025123159,37.9881819963,38.1285336563,206.173,38.1266,2410,0.999918,2872.5484962,4369.65981437,168.921,169.89417511,2410,37.9862,2872.5484962
2644.33059481,0.0,4778.13864443,59.756697581,-38.1805,348.165974333,1.57696,0.300514158385,38.0360704689,38.1729675026,206.227,38.174,2411,0.999968,2644.33059481,3707.79376572,168.8,1551.99846249,2411,38.0371,2644.33059481
2650.4916898,0.0,3591.62911839,-373.615161158,-38.1218,270.047701486,1.32074,0.281403214866,37.976147079,38.1189547569,206.245,38.1184,2412,0.999951,2650.4916898,1703.34344881,168.77,1408.67716838,2412,37.9756,2650.4916898
2881.39470176,0.0,4599.70982453,970.24248823,-38.328,366.00544659,1.34083,0.285200002503,38.1827997563,38.3028907487,206.274,38.3026,2413,0.999958,2881.39470176,3487.48064866,168.749,1362.68493435,2413,38.1826,2881.39470176
2848.35813688,0.0,4628.71201114,-0.0493245769855,-38.3212,341.69687622,2.05278,0.314211650379,38.1810968953,38.3005350378,206.322,38.2999,2414,0.99993,2848.35813688,3697.2789608,168.679,1376.58821426,2414,38.1802,2848.35813688
3084.63882811,0.0,4513.83984896,3714.11903367,-38.1592,336.531529733,1.48232,0.290778822791,38.0326458307,38.1688252579,206.402,38.1684,2415,0.999934,3084.63882811,4102.56925657,168.703,215.190533425,2415,38.0323,3084.63882811
2973.18130314,0.0,4684.77787077,852.204516122,-38.1638,347.926692984,1.82894,0.301254121043,38.0217424233,38.1566302226,206.486,38.1561,2416,0.999946,2973.18130314,3618.75899037,168.733,1225.88973854,2416,38.0217,2973.18130314
2963.361578,0.0,3743.99004069,-437.845111859,-38.1236,268.914089558,1.85544,0.301336267738,37.9819624754,38.1244076554,206.522,38.1229,2417,0.999972,2963.361578,1697.18365635,168.669,1424.10059381,2417,37.9806,2963.361578
3076.13346184,0.0,3475.06757956,-349.179585196,-38.2214,204.750358517,1.70834,0.298994437955,38.0700184344,38.2015561745,206.576,38.2015,2418,0.999966,3076.13346184,1115.83290092,168.725,1425.16790535,2418,38.0697,3076.13346184
2670.21115608,0.0,4488.88521723,4033.14386261,-38.2111,355.827549751,1.44625,0.282264661669,38.0593013078,38.1972588718,206.609,38.1976,2419,0.999901,2670.21115608,4345.3284774,168.787,121.703864665,2419,38.0597,2670.21115608
3091.35557981,0.0,4907.96667182,213.457204739,-38.1397,342.04020767,1.73945,0.302077301826,37.9866852995,38.1331479873,206.708,38.1318,2420,0.999898,3091.35557981,3411.363213,168.812,1470.62252091,2420,37.9857,3091.35557981
3097.60660165,0.0,4133.30506491,3945.2780968,-38.2093,348.72070195,2.01495,0.306969605783,38.0541791972,38.1939717999,206.765,38.1936,2421,0.999963,3097.60660165,4064.77652145,168.7,62.7761839425,2421,38.0542,3097.60660165
2743.46116085,0.0,3978.70178116,3801.72138355,-38.2357,327.628828181,1.39754,0.27908742423,38.084357641,38.220366877,206.781,38.22,2422,0.99996,2743.46116085,3901.49633367,168.78,54.6865218801,2422,38.0842,2743.46116085
2851.09003609,0.0,4238.09494868,4052.61057998,-38.144,340.112192698,1.75738,0.295004097286,38.0028636237,38.1489583528,206.815,38.1473,2423,0.999956,2851.09003609,4129.48221638,168.766,58.0421481002,2423,38.0013,2851.09003609
2832.29350224,0.0,4174.50620819,3903.81708525,-38.2187,336.926294826,1.50492,0.28395112976,38.0733423576,38.2105794285,206.854,38.2098,2424,0.999911,2832.29350224,4055.13026406,168.743,83.6610008449,2424,38.0729,2832.29350224
2731.22738649,0.0,4002.0979222,3792.13515876,-38.1851,323.506819843,1.56732,0.286100376918,38.0496569473,38.1919346736,206.845,38.1906,2425,0.999874,2731.22738649,3911.57082946,168.695,71.5664228159,2425,38.0485,2731.22738649
2617.46858863,0.0,4226.73382979,4032.05181387,-38.2145,345.46021123,1.45346,0.27515357062,38.0746639579,38.2169774487,206.86,38.2173,2426,0.999912,2617.46858863,4140.98395292,168.796,59.4867320346,2426,38.0753,2617.46858863
2592.40667751,0.0,4867.96512984,-252.078845642,-38.2499,343.585253249,1.58887,0.287096105333,38.1125755613,38.2513224029,206.911,38.2507,2427,0.999949,2592.40667751,2495.78459734,168.869,1730.92824429,2427,38.1118,2592.40667751
2974.78246904,0.0,4358.16639886,4066.00723622,-38.2185,342.318575266,1.04792,0.258272196409,38.0627866432,38.2136778257,206.929,38.2139,2428,0.999925,2974.78246904,4193.8790453,168.925,96.4530085858,2428,38.0631,2974.78246904
675.586393485,0.0,4378.84953523,4082.34630432,-38.2777,357.536194983,1.83192,0.296227419317,38.1087310863,38.2590909023,206.969,38.2583,2429,0.999862,675.586393485,4254.64432873,168.991,108.496206624,2429,38.1079,675.586393485
3068.15523394,0.0,4711.35355061,2644.63061816,-38.2645,380.815549972,2.16574,0.311907704026,38.0889120994,38.2439193413,207.008,38.243,2430,0.999909,3068.15523394,4380.6055744,169.037,587.165468963,2430,38.0881,3068.15523394
2912.30574998,0.0,4770.52878548,4354.04542514,-38.2579,385.132034519,1.69703,0.290102002893,38.082889747,38.2469824127,207.063,38.2472,2431,0.999866,2912.30574998,4627.31236908,169.073,123.118033555,2431,38.0829,2912.30574998
681.695689704,0.0,4878.17969858,4442.95857149,-38.2417,383.511680592,2.09614,0.303002795818,38.0754185241,38.2463521466,207.131,38.2447,2432,0.999919,681.695689704,4677.69277315,169.09,119.49284221,2432,38.0742,681.695689704
2822.45705188,0.0,4764.01479299,2213.97819376,-38.3078,363.817189311,1.6649,0.28490697593,38.1499104387,38.3167933546,207.19,38.3149,2433,0.99987,2822.45705188,4046.66650132,169.056,761.710946183,2433,38.1482,2822.45705188
3045.2967379,0.0,4793.31229326,1449.84185141,-38.3147,361.934205704,1.39438,0.2729215115,38.1592844355,38.3291360344,207.226,38.3298,2434,0.999908,3045.2967379,4123.02697798,169.022,1091.34799397,2434,38.1602,3045.2967379
3120.34647559,0.0,4805.56932423,4566.26256499,-38.409,375.087337657,1.57901,0.281866031015,38.2557723913,38.4096875303,207.268,38.4094,2435,0.999944,3120.34647559,4679.0446328,169.162,82.9242633015,2435,38.2557,3120.34647559
3092.98260911,0.0,5038.9775914,413.309068136,-38.3864,365.383199701,2.05539,0.298785772704,38.2342176242,38.3880559083,207.32,38.3871,2436,0.999951,3092.98260911,3975.17252033,169.21,1626.61789248,2436,38.2331,3092.98260911
2932.75572661,0.0,4606.44937817,75.7983522247,-38.4111,330.34338888,1.26362,0.268131492786,38.2512468199,38.4071955856,207.36,38.4063,2437,0.999872,2932.75572661,2566.82736566,169.268,1415.54284208,2437,38.2503,2932.75572661
2640.46705723,0.0,4774.40599416,344.36101143,-38.3319,380.55450775,1.47464,0.275438234222,38.1855848654,38.3443283648,207.42,38.3439,2438,0.999903,2640.46705723,3927.72582673,169.216,1364.03695169,2438,38.1852,2640.46705723
3012.62791958,0.0,4469.59656835,4241.34685601,-38.3677,356.444962609,1.70587,0.282711796584,38.2100475267,38.369388949,207.464,38.3698,2439,0.999918,3012.62791958,4349.09808786,169.317,57.509189949,2439,38.2106,3012.62791958
2793.51951189,0.0,4496.30560855,4397.53713074,-38.3861,369.251985965,1.48303,0.280001515646,38.2310904495,38.3852449816,207.528,38.384,2440,0.999888,2793.51951189,4439.03670458,169.224,28.2722239518,2440,38.2296,2793.51951189
2840.75313397,0.0,4452.52479468,525.034811514,-38.3542,343.813200492,1.87312,0.298892618945,38.201523768,38.3602456162,207.569,38.3597,2441,0.999913,2840.75313397,3960.63718655,169.176,1146.38463776,2441,38.2011,2840.75313397
2863.47455225,0.0,4514.90118809,4160.74122388,-38.3718,353.384856463,1.46345,0.276525610407,38.2192905684,38.3810163237,207.606,38.3805,2442,0.999979,2863.47455225,4401.20271603,169.202,109.557727831,2442,38.219,2863.47455225
2700.84924067,0.0,4410.67173028,4083.52137333,-38.2907,345.574889316,2.00856,0.300612787901,38.1472858907,38.3177887803,207.669,38.3161,2443,0.999923,2700.84924067,4309.46254244,169.198,105.04337345,2443,38.1463,2700.84924067
2897.27353447,0.0,4340.07655711,4139.18868761,-38.2886,347.013678623,1.40904,0.277146075802,38.1449125958,38.316988198,207.725,38.3172,2444,0.999883,2897.27353447,4226.63219403,169.219,65.6136162635,2444,38.1453,2897.27353447
2916.35775196,0.0,4523.28093334,4184.77384218,-38.37,350.95799836,1.15301,0.269549115235,38.2118040441,38.3782272809,207.796,38.3779,2445,0.999912,2916.35775196,4388.01331662,169.298,100.766918273,2445,38.2119,2916.35775196
2871.74213666,0.0,4779.53956771,6.29687793989,-38.2897,323.73500099,2.18445,0.305584679068,38.132930729,38.3095856574,207.836,38.3094,2446,0.999936,2871.74213666,3760.6406701,169.416,1540.0218023,2446,38.1329,2871.74213666
2724.00362765,0.0,4761.31686005,4156.85897927,-38.4791,358.788932056,1.23777,0.265676513027,38.3050698354,38.4669859764,207.869,38.4655,2447,0.999947,2724.00362765,4524.75500471,169.472,195.035702712,2447,38.3038,2724.00362765
2756.60921665,0.0,4894.85674873,-36.9197919945,-38.5455,336.40588745,1.70739,0.289229702246,38.3728325617,38.5299420027,207.953,38.5296,2448,0.999819,2756.60921665,3782.39398706,169.489,1428.82554479,2448,38.3723,2756.60921665
2775.5808291,0.0,4953.24892832,366.869582864,-38.5363,381.549897531,1.34984,0.277605192971,38.3675002349,38.5276905803,207.981,38.5269,2449,0.999908,2775.5808291,3822.73138416,169.464,1603.26446515,2449,38.3669,2775.5808291
3248.71119792,0.0,4212.36859911,4086.69848846,-38.4388,349.474574378,2.13632,0.309336106703,38.2554142625,38.4281369196,208.056,38.4271,2450,0.999902,3248.71119792,4145.10409011,169.473,31.6297758829,2450,38.2545,3248.71119792
2890.49561427,0.0,4097.0763679,3904.58156237,-38.5904,331.936002783,1.73909,0.287461487405,38.4181331745,38.5787793393,208.114,38.5782,2451,0.999847,2890.49561427,3991.86508399,169.477,58.9145462481,2451,38.4175,2890.49561427
2865.10100187,0.0,4376.81268049,-465.780767134,-38.5428,250.28674119,1.9333,0.294686778739,38.3812345346,38.5411589808,208.163,38.5409,2452,0.999922,2865.10100187,1965.21361128,169.503,1899.15793647,2452,38.3809,2865.10100187
2689.2146943,0.0,4687.15052617,1104.29192786,-38.5319,358.84472663,1.78376,0.288699599611,38.3731036579,38.5356263002,208.153,38.5351,2453,0.999875,2689.2146943,3161.07614814,169.558,1175.93091324,2453,38.3724,2689.2146943
2762.60854348,0.0,4661.07648507,664.918167452,-38.5698,367.728932932,1.7623,0.284184024052,38.4115219149,38.5706004122,208.196,38.5715,2454,0.999891,2762.60854348,3524.0501723,169.565,1556.36796225,2454,38.4124,2762.60854348
2961.36990033,0.0,4390.51001887,4129.38268291,-38.5434,351.464103936,2.03079,0.299797702505,38.3872842395,38.5498169299,208.236,38.5474,2455,0.999923,2961.36990033,4237.65419617,169.535,82.7302194195,2455,38.3851,2961.36990033
2580.54834986,0.0,4088.66076968,3747.94996824,-38.641,331.519125871,1.26154,0.268845443489,38.4748839203,38.630548273,208.28,38.6306,2456,0.999919,2580.54834986,3985.16744379,169.5,93.6861242423,2456,38.4747,2580.54834986
2926.86591549,0.0,4247.6281184,3981.61844846,-38.6415,324.683550262,1.8329,0.293936157703,38.4791213584,38.6325423346,208.303,38.6323,2457,0.999867,2926.86591549,4098.81811673,169.538,94.0699366501,2457,38.4794,2926.86591549
2483.57042566,0.0,4255.29549856,3898.75804748,-38.6413,329.835042357,2.18132,0.305620063866,38.4811234159,38.6363759254,208.365,38.6348,2458,0.999968,2483.57042566,4020.57851216,169.541,94.2610527261,2458,38.4797,2483.57042566
2780.88427073,0.0,4131.28782155,3914.97584294,-38.6166,331.068670145,1.73454,0.2943431331,38.4567386638,38.6156374826,208.416,38.6166,2459,0.999928,2780.88427073,4017.84339647,169.517,60.1571360255,2459,38.4577,2780.88427073
2776.43368268,0.0,4160.455569,3827.92013754,-38.676,337.001299814,1.35767,0.265449175658,38.5267940099,38.6814640149,208.395,38.6804,2460,0.99992,2776.43368268,4045.91892522,169.522,92.9768376519,2460,38.5259,2776.43368268
2867.49818286,0.0,4173.00868864,3848.82170699,-38.6619,337.802523634,1.48363,0.280797028768,38.5140686852,38.666654563,208.439,38.666,2461,0.999921,2867.49818286,3981.35742083,169.553,93.6452681835,2461,38.5136,2867.49818286
2654.02631437,0.0,4029.47671312,3705.7961015,-38.7062,322.759691494,1.8223,0.299075088383,38.5608522797,38.7040262636,208.47,38.7037,2462,0.999942,2654.02631437,3870.27916293,169.598,91.5933831131,2462,38.5606,2654.02631437
2697.36205428,0.0,3918.9066266,3684.62369181,-38.6,320.96201406,1.98288,0.299239516223,38.4513898554,38.6073482719,208.534,38.6068,2463,0.99993,2697.36205428,3825.65581725,169.53,67.6704171357,2463,38.4507,2697.36205428
2767.89096966,0.0,3979.42897108,3825.13633389,-38.6052,319.199514647,1.37547,0.270655076999,38.4636158151,38.6194078918,208.582,38.6191,2464,0.999935,2767.89096966,3897.78609458,169.706,46.4945356819,2464,38.4633,2767.89096966
2564.96567583,0.0,4032.06036562,3805.47580871,-38.6895,312.286405828,1.40542,0.271701769323,38.5389376551,38.6895097273,208.63,38.6911,2465,0.999922,2564.96567583,3933.9558098,169.678,70.3444863458,2465,38.5403,2564.96567583
2816.58912606,0.0,4000.13180844,3757.17363579,-38.6637,321.359363943,1.72426,0.292394048201,38.4993238739,38.6527436821,208.685,38.6512,2466,0.999922,2816.58912606,3897.51020755,169.689,68.6147441066,2466,38.4978,2816.58912606
2672.15611294,0.0,4064.80180965,3924.79939691,-38.6716,326.604705851,1.52963,0.278082996997,38.5246555396,38.6794881741,208.705,38.6794,2467,0.999914,2672.15611294,4013.01529542,169.678,39.8842497377,2467,38.5249,2672.15611294
2649.38481015,0.0,4182.22981891,3870.3534138,-38.6567,332.648009041,1.63601,0.292165118912,38.5066520928,38.6606312383,208.719,38.6597,2468,0.999897,2649.38481015,4044.0562869,169.722,90.2555614193,2468,38.5059,2649.38481015
2592.23515041,0.0,3863.39272562,3673.54003748,-38.8063,315.078901591,1.43236,0.275535437392,38.6608319146,38.8019123606,208.766,38.8013,2469,0.99988,2592.23515041,3783.60811026,169.673,58.9767731274,2469,38.6601,2592.23515041
2802.57892577,0.0,4159.86631603,3968.01103095,-38.7375,336.172414031,1.61749,0.291458650805,38.5794544406,38.7287929471,208.784,38.7289,2470,0.999978,2802.57892577,4079.3832701,169.816,56.5977749702,2470,38.5796,2802.57892577
2682.47799284,0.0,4132.92186914,3965.50651909,-38.7706,330.661540309,1.27019,0.280469289898,38.6271530396,38.7748546695,208.792,38.7744,2471,0.999919,2682.47799284,4033.93479924,169.84,51.8976654948,2471,38.6268,2682.47799284
2799.86645557,0.0,4234.89138606,3982.28337976,-38.7056,331.338909498,1.25747,0.27609219821,38.5611618765,38.7197519564,208.811,38.7185,2472,0.99993,2799.86645557,4113.69889536,169.824,79.7450804451,2472,38.5605,2799.86645557
2568.00273041,0.0,4276.37465591,4036.14673506,-38.6768,331.496759975,1.64113,0.296913645461,38.5255747006,38.6891748344,208.838,38.6892,2473,0.999938,2568.00273041,4163.59846176,169.852,79.4425811121,2473,38.526,2568.00273041
-9.84905266669,0.0,4139.69580439,3920.97636479,-38.7039,334.705154928,1.25879,0.273558570986,38.5380651414,38.7044239627,208.87,38.7047,2474,0.99995,-9.84905266669,4020.93438127,169.916,64.8074171016,2474,38.5383,-9.84905266669
2415.18583482,0.0,4549.67254019,182.321260054,-38.6702,340.652938659,1.61412,0.286809194123,38.4952866719,38.6724874384,208.9,38.6706,2475,0.999935,2415.18583482,3758.7268304,169.976,1315.0427038,2475,38.4938,2415.18583482
2751.60157772,0.0,4290.06902789,4067.32211085,-38.7895,346.964618247,1.51971,0.284811846089,38.6267197239,38.7917070113,208.926,38.7915,2476,0.999905,2751.60157772,4178.39868189,169.982,60.0518329325,2476,38.6268,2751.60157772
2565.66222814,0.0,4263.12587652,4032.58537786,-38.6583,341.908440603,1.74999,0.295294170436,38.4970690252,38.6794726403,209.0,38.6801,2477,0.999918,2565.66222814,4142.82091639,169.979,82.2448260365,2477,38.4976,2565.66222814
2471.75106536,0.0,4400.5103083,-109.989544658,-38.7534,337.934879514,1.52468,0.297567628271,38.5944600427,38.7662151363,209.042,38.7645,2478,0.999901,2471.75106536,3871.94465224,169.988,1330.91137935,2478,38.5929,2471.75106536
2718.13833055,0.0,4457.96704293,4179.12170815,-38.7963,345.723996735,1.36101,0.28468642956,38.6265076811,38.8015625712,209.076,38.8012,2479,0.99993,2718.13833055,4323.32240676,170.125,86.7634622598,2479,38.626,2718.13833055
2540.73412713,0.0,4396.67355775,4051.32982513,-38.7736,337.31485259,1.59488,0.300127680763,38.6071892519,38.7869090597,209.081,38.787,2480,0.999888,2540.73412713,4235.82410997,170.079,94.9349047519,2480,38.6071,2540.73412713
2630.55269496,0.0,4406.91010966,4133.84613049,-38.8229,336.304158929,1.70494,0.306897364382,38.6421672365,38.8230782952,209.133,38.8225,2481,0.999939,2630.55269496,4279.9029005,170.097,98.7750045023,2481,38.6414,2630.55269496
2781.86754448,0.0,4353.65839895,4069.107299,-38.9257,342.561367632,1.45017,0.299762968291,38.7447570477,38.9187061369,209.139,38.9178,2482,0.999945,2781.86754448,4209.02669231,170.11,86.2615476582,2482,38.744,2781.86754448
2930.68794013,0.0,4450.17852065,4238.90630575,-38.8864,339.564613739,1.51301,0.295532058192,38.7079032464,38.8939356522,209.172,38.8932,2483,0.999962,2930.68794013,4332.39672634,170.204,75.0685252912,2483,38.7076,2930.68794013
2740.03980401,0.0,4580.45472182,4185.03130324,-38.8562,363.041831273,1.8192,0.31373510474,38.6825854668,38.873030542,209.222,38.8729,2484,0.999854,2740.03980401,4438.3320788,170.218,114.031530883,2484,38.6821,2740.03980401
2938.88644546,0.0,4659.35281066,4407.96559821,-39.0062,363.701544429,1.37115,0.288227907185,38.8281622613,39.0088266731,209.222,39.0078,2485,0.999988,2938.88644546,4544.32864687,170.302,69.0679120587,2485,38.8269,2938.88644546
2845.81457632,0.0,4768.4171871,4550.07349296,-38.9536,374.626630763,1.68511,0.301809634461,38.7842447006,38.9732838686,209.224,38.9737,2486,0.999923,2845.81457632,4631.73154609,170.257,67.9434517265,2486,38.7848,2845.81457632
3130.82209052,0.0,4361.48286053,4116.09712213,-39.0033,348.538949254,1.20423,0.282821966034,38.8348042177,39.0220944391,209.258,39.0209,2487,0.999912,3130.82209052,4188.21608787,170.203,72.5836284276,2487,38.8337,3130.82209052
2965.96287676,0.0,4201.85908103,3797.86551313,-38.9453,327.913533067,2.42485,0.32953607519,38.7665246631,38.9622459172,209.339,38.9619,2488,0.999954,2965.96287676,4006.23436613,170.231,115.074100798,2488,38.766,2965.96287676
2988.79072994,0.0,4427.41981958,3978.63209839,-39.0876,337.440796987,1.27722,0.281064660333,38.9253470814,39.1080328749,209.351,39.1074,2489,0.999924,2988.79072994,4221.19565268,170.301,129.144524298,2489,38.9251,2988.79072994
2788.84310449,0.0,4532.13156549,4292.2776843,-39.055,367.081174527,1.77238,0.298358837809,38.8789316969,39.0708352194,209.395,39.0703,2490,0.999944,2788.84310449,4451.91522001,170.326,72.2934440128,2490,38.8781,2788.84310449
2980.20821653,0.0,4549.20949614,4305.68970533,-39.0873,354.560256181,1.68923,0.297302734951,38.9047793965,39.0987706594,209.404,39.098,2491,0.999903,2980.20821653,4456.55461366,170.305,65.0818393902,2491,38.9045,2980.20821653
2670.29965067,0.0,4619.52875035,4301.5618272,-39.151,358.566286696,1.3426,0.279064249345,38.9693479726,39.1591030362,209.417,39.1587,2492,0.999926,2670.29965067,4519.39752613,170.343,104.70461288,2492,38.9689,2670.29965067
3074.2104879,0.0,4657.40667185,4152.14637139,-39.2639,354.770326175,1.66423,0.303115689841,39.0700316953,39.2516942193,209.448,39.2512,2493,0.999884,3074.2104879,4456.13911323,170.359,144.396663148,2493,39.0693,3074.2104879
2864.05184856,0.0,4427.69025289,3291.22137304,-39.1989,329.373729727,1.50316,0.290536235218,38.9916391674,39.1887404957,209.481,39.1876,2494,0.999953,2864.05184856,4175.25842092,170.394,305.413324737,2494,38.9909,2864.05184856
3044.55119374,0.0,4465.76789248,1944.18177995,-39.2929,326.778628295,1.66964,0.296103153129,39.0859262161,39.2750272386,209.513,39.2747,2495,0.999885,3044.55119374,3912.01567129,170.458,681.933955113,2495,39.0856,3044.55119374
2857.52339004,0.0,4708.23610767,4356.10218386,-39.355,369.336723655,2.42272,0.338531755131,39.1556137386,39.3410067363,209.526,39.3391,2496,0.999971,2857.52339004,4542.19806987,170.489,102.177928451,2496,39.1542,2857.52339004
3043.09562815,0.0,4219.8388996,3838.03019195,-39.3759,334.478246737,2.04423,0.319819648654,39.1727194863,39.3553352426,209.579,39.356,2497,0.999958,3043.09562815,4037.07529964,170.549,102.880587008,2497,39.173,3043.09562815
2776.57955581,0.0,4196.32623478,4027.07143406,-39.4136,341.487265313,1.7059,0.311106391666,39.2087981597,39.3918455359,209.614,39.3904,2498,0.999831,2776.57955581,4099.90134,170.639,47.9592071723,2498,39.2074,2776.57955581
2788.39295966,0.0,3734.82106007,3594.9429963,-39.5085,305.75266638,1.38338,0.296868106383,39.30082686,39.4833258971,209.648,39.4828,2499,0.999898,2788.39295966,3675.00946456,170.56,40.9567796333,2499,39.3003,2788.39295966
2820.71378958,0.0,3703.92795988,3460.64504082,-39.4863,301.166767972,1.74493,0.313139437063,39.287652521,39.4774331484,209.666,39.4782,2500,0.999918,2820.71378958,3573.80704332,170.613,60.7537649205,2500,39.2884,2820.71378958
2602.52735122,0.0,4108.15695095,3733.28949845,-39.5067,320.931344398,1.89109,0.318981729603,39.3243392004,39.5112483612,209.697,39.5093,2501,0.999975,2602.52735122,3914.59973913,170.649,105.627659645,2501,39.3224,2602.52735122
2778.19937473,0.0,4282.67832243,3962.63573455,-39.5369,331.008633362,1.79656,0.306027698134,39.3544430636,39.5429914365,209.751,39.5425,2502,0.999888,2778.19937473,4152.53914901,170.723,89.1814005512,2502,39.354,2778.19937473
2999.27982717,0.0,4395.40916664,4138.1674682,-39.6102,355.052292144,1.77583,0.305269334451,39.4254368682,39.6077975344,209.791,39.6073,2503,0.999902,2999.27982717,4282.91895749,170.664,74.9684832683,2503,39.4251,2999.27982717
2877.1190111,0.0,4436.67455951,4130.31937009,-39.6515,345.53948338,1.62561,0.300986094195,39.4509473676,39.6337712838,209.786,39.6321,2504,0.999954,2877.1190111,4275.93006905,170.635,97.3082171272,2504,39.4499,2877.1190111
2814.16767146,0.0,4065.08310626,3815.49668998,-39.6555,320.335794204,2.03168,0.32541292402,39.4705598149,39.6516322184,209.876,39.6519,2505,0.999928,2814.16767146,3955.80335687,170.737,73.6780123325,2505,39.4708,2814.16767146
2968.25203677,0.0,4502.8251548,4221.28911201,-39.7066,346.683352256,1.58177,0.300532397815,39.5142383606,39.6935020683,209.923,39.693,2506,0.999952,2968.25203677,4381.7696953,170.787,86.0446301071,2506,39.5138,2968.25203677
2967.22520036,0.0,4578.81276412,4268.09487393,-39.7126,360.568116051,1.73322,0.308630153657,39.5260323504,39.7043720914,209.979,39.7023,2507,0.999934,2967.22520036,4403.87494712,170.867,103.244897182,2507,39.5242,2967.22520036
