AverageQLoss,AverageDiscountedReturn,QFunRegParamNorm,MinEsReturn,AverageEsReturn,AverageAbsY,MaxEsReturn,AverageQ,MinReturn,AverageReturn,AveragePolicySurr,AverageY,StdReturn,Epoch,Iteration,MaxReturn,StdEsReturn,PolicyRegParamNorm,AverageAction,AverageAbsQYDiff,AverageAbsQ
0.00967678,107.539148455,109.507,19.0689448785,269.361692167,1.64334198328,396.525698734,1.63801,283.44685551,296.460871595,-1.65287,1.638113166,5.51787426404,2875,2875,310.000253879,118.840778633,134.757,0.999958,0.0459414602401,1.64366
0.00858738,108.324159062,109.518,63.4822278017,286.374127215,1.64391290474,406.28858538,1.63873,279.483890419,294.457652524,-1.65298,1.63871526502,6.81662156266,2876,2876,304.7600212,125.16251016,134.755,0.999928,0.0440248842411,1.64447
0.00882779,111.57802915,109.514,107.785825708,240.811254295,1.6535007605,331.419735971,1.64823,297.790332808,330.609989448,-1.66331,1.6482218047,22.4760643294,2877,2877,380.897877673,97.4600453348,134.721,0.999973,0.0441297603485,1.65408
0.00909699,111.678310775,109.524,103.571272759,278.646463678,1.64936251791,533.564699964,1.64389,305.495013707,344.864505746,-1.65815,1.64397097938,25.653018265,2878,2878,384.96585346,152.732994568,134.718,0.999892,0.0441662768858,1.64962
0.00877854,111.978338174,109.523,45.9373329292,211.229265382,1.6528585558,569.016445586,1.64744,267.261375722,364.225317946,-1.66188,1.64741677629,33.0846519911,2879,2879,434.703867964,208.513206014,134.71,0.999917,0.0435797984684,1.65343
0.00885087,107.951442258,109.529,89.7203919451,256.374404513,1.64906567362,487.708287625,1.64296,288.968196896,339.946523089,-1.65852,1.64318481107,55.0308660408,2880,2880,586.770707113,144.615850367,134.686,0.999962,0.0452403693692,1.6492
0.00847786,93.375276059,109.513,25.6974410104,124.059381591,1.66056576715,281.319224001,1.6552,162.550964239,281.409453143,-1.67002,1.65517495116,154.78683548,2881,2881,759.998692757,89.6378469328,134.704,0.99989,0.0435765599204,1.6608
0.00767105,93.3069530031,109.525,26.7810251535,188.810586002,1.65980275437,506.833195566,1.65379,163.318892111,249.923764397,-1.66782,1.65387603542,94.5712435787,2882,2882,503.481923602,187.261840633,134.704,0.999876,0.0423416092373,1.65996
0.00898564,92.4825154389,109.569,109.186676267,162.523677472,1.66110661758,261.64043037,1.65479,190.802294068,246.143978883,-1.67023,1.65482154482,58.5896258698,2883,2883,465.477838403,61.0841407514,134.713,0.999838,0.0439923628652,1.66151
0.00962355,106.032461815,109.588,9.52766778124,122.411513098,1.66847205684,304.339692741,1.66146,228.48977873,594.830598626,-1.67814,1.66153646664,293.565232824,2884,2884,1167.90714466,97.5875240208,134.704,0.999913,0.0447827857093,1.66864
0.00848061,65.6803912699,109.572,91.9437487291,138.501118075,1.67664711217,244.923460337,1.66935,67.7603215038,115.753044801,-1.6854,1.66931981445,56.3451265915,2885,2885,402.889940536,62.757898362,134.701,0.999658,0.0442291678429,1.67683
0.0105239,88.2696032855,109.581,105.290127338,340.492712589,1.67281546751,678.18806705,1.66512,83.8677489244,287.693298405,-1.68265,1.66517516446,114.983758967,2886,2886,476.936997561,244.855859826,134.653,0.999727,0.0463006172962,1.67304
0.0113063,91.9655956926,109.569,42.4351972335,184.734153642,1.67095322563,316.167373214,1.66248,94.7252281384,334.438420623,-1.67739,1.66252794299,168.925421595,2887,2887,997.337316213,112.014505666,134.653,0.999783,0.0464241087202,1.67128
0.00832311,105.751432486,109.575,214.311481769,422.231339576,1.68193587684,716.675462186,1.67363,319.171090532,583.851919736,-1.68861,1.67363329993,312.054034376,2888,2888,1078.59061528,214.020604156,134.68,0.999893,0.0444317924172,1.68219
0.00966451,111.909786675,109.6,165.359271653,351.926194636,1.67753596974,528.595664923,1.66798,1032.9428249,1092.36762085,-1.6849,1.66794213562,59.4667249865,2889,2889,1211.62816394,148.455692664,134.671,0.999837,0.0455582327918,1.67756
0.0106013,113.076935928,109.613,403.559293136,560.003608932,1.68440823299,846.853346594,1.67457,1040.72344483,1146.24774124,-1.69021,1.67489247234,93.3395247381,2890,2890,1305.38819331,203.111767257,134.691,0.999788,0.0467667652131,1.68438
0.0101878,107.908993838,109.621,94.5646434642,225.199212682,1.69514214125,480.962532439,1.68639,353.267446993,446.499397166,-1.70086,1.68637338848,181.920610528,2891,2891,1020.1589312,180.865945402,134.752,0.999753,0.045709439715,1.69578
0.00901809,114.641485046,109.636,348.859740447,444.100667236,1.68664111011,563.880836897,1.67774,410.365467257,913.047861207,-1.69118,1.67770164391,262.980764156,2892,2892,1176.7557073,89.4805334892,134.859,0.998753,0.0448783545708,1.68683
0.0097879,115.96007219,109.646,334.436396499,541.057333435,1.69434298996,848.456089523,1.6846,682.630205997,1145.43694713,-1.69892,1.68472881074,183.943373619,2893,2893,1404.91231813,221.617068881,134.853,0.998683,0.0450157539115,1.69439
0.00922576,116.329955356,109.683,11.6921644447,447.287576577,1.68928867194,882.882988709,1.68032,686.641579026,1080.36680071,-1.693,1.68039303354,129.109749519,2894,2894,1211.08228815,435.595412132,134.857,0.998299,0.0450689234481,1.68969
0.00990465,113.722944763,109.663,40.7156727046,270.843157135,1.69201771918,515.846742491,1.68254,418.05406518,1062.42851567,-1.695,1.68244233791,248.889175942,2895,2895,1340.23164444,208.409769432,134.874,0.999545,0.0459803593421,1.69258
0.00973615,110.260584556,109.675,145.419073718,145.419073718,1.69711218537,145.419073718,1.68733,373.666794986,974.04724452,-1.70042,1.68741889413,268.259369035,2896,2896,1215.54737824,0.0,134.925,0.999712,0.0456766321999,1.69748
0.00979512,106.768926908,109.67,242.965622652,600.05216212,1.69317670476,1053.32200107,1.6831,326.355028166,793.93391054,-1.69693,1.68312519143,306.881917684,2897,2897,1096.62837123,337.745254431,134.957,0.99981,0.0462691021549,1.69366
0.00923652,109.750416492,109.688,386.280270191,759.004059014,1.69476696052,1131.72784784,1.68544,1037.02545071,1043.18914608,-1.6988,1.68538317653,6.11978456468,2898,2898,1056.43638474,372.723788823,134.958,0.999584,0.0456390900978,1.69531
0.0106997,108.281799471,109.719,31.3328223815,244.023387971,1.69251354689,498.395569786,1.68348,807.375187576,1101.65199278,-1.69597,1.68344602038,99.9991276457,2899,2899,1172.59439077,182.481711095,134.982,0.9997,0.0472188047274,1.69277
0.0113963,100.829100659,109.701,19.816102266,196.482932686,1.69631621719,308.836037464,1.68723,260.561220485,407.203311776,-1.69821,1.68734988998,177.736283917,2900,2900,887.193433437,108.442278686,134.968,0.999876,0.0469790495739,1.69646
0.0101271,95.9604076413,109.702,155.783264531,399.986729527,1.69587497675,798.104723226,1.68631,250.816971733,285.130039688,-1.6971,1.68630345018,29.2169526983,2901,2901,416.72789259,283.914864804,134.9,0.999933,0.0459588838183,1.69616
0.0114052,97.3623998795,109.701,16.4196826594,271.638674699,1.69421124028,515.912626912,1.68416,248.045306656,267.842806549,-1.69495,1.68424987386,15.4137949119,2902,2902,335.238074436,179.053045416,134.906,0.999912,0.0477310201191,1.69434
0.0103302,111.151431478,109.734,55.4666530721,250.581434172,1.69294440269,447.878789783,1.6835,1042.28663463,1072.67690101,-1.69331,1.68351725413,19.5839130416,2903,2903,1124.94372232,170.630891593,135.001,0.999838,0.0476912067522,1.69335
0.0101434,113.600277758,109.741,119.11369384,315.814367523,1.68511530393,400.154349533,1.67473,323.439394006,901.612042403,-1.68545,1.67486566707,304.824826733,2904,2904,1236.69292526,101.744156455,135.055,0.999899,0.0473582876681,1.68546
0.00983411,110.621972496,109.764,149.161025791,310.942981502,1.68121320507,580.835491838,1.67079,1056.25165985,1062.63903065,-1.68263,1.67086777024,2.8554621473,2905,2905,1066.30516401,155.330918657,135.059,0.999927,0.0470870392941,1.68153
0.0100511,109.701368327,109.774,69.2876306592,297.770681344,1.68955254314,439.477166521,1.68034,305.477880116,322.912352248,-1.69363,1.68024276615,12.0482572135,2906,2906,378.536937737,125.999568678,135.067,0.999949,0.047073218373,1.69029
0.0108364,103.754366425,109.785,130.372079777,399.944158478,1.69137737399,740.583181688,1.68224,162.895072525,280.046681855,-1.69505,1.68218994547,58.5569990645,2907,2907,326.408322938,220.13935719,135.1,0.999972,0.0480227714358,1.69168
0.00974853,103.773813134,109.8,28.8031736495,228.582113209,1.69153600558,322.631629543,1.68161,162.689976325,283.062562661,-1.6942,1.68171945728,63.5457637183,2908,2908,334.583126748,123.909105331,135.11,0.999976,0.0473126049641,1.69171
0.00927096,104.238457416,109.81,1.55307130044,194.68007524,1.69048739271,331.149515347,1.681,161.265429706,283.670639483,-1.69348,1.68092440601,60.2649212686,2909,2909,336.759964902,142.11357589,135.11,0.999952,0.0470117783003,1.69085
0.011131,104.377466775,109.815,48.3271983302,218.183144431,1.69511538642,331.061402297,1.68565,157.716189087,285.453524321,-1.69868,1.68565547873,74.235231507,2910,2910,353.477133431,98.9027598497,135.055,0.999952,0.0482402505346,1.69531
0.0100447,106.437269491,109.834,217.204567658,330.198151826,1.69544116614,413.808488,1.68577,970.587485852,1029.19212729,-1.69796,1.68589893021,19.8778100712,2911,2911,1044.94756299,69.7601539895,135.013,0.999891,0.0477141892279,1.69547
0.011042,107.465110472,109.861,72.8239493212,322.754636068,1.69139373,521.101111248,1.68145,1035.73949288,1040.83555874,-1.69426,1.68150609849,3.44305512564,2912,2912,1045.19953363,188.700512583,135.027,0.999848,0.0491426060455,1.69159
0.0104203,105.621916483,109.879,281.960634719,520.421324808,1.6967720039,766.498769112,1.68739,172.619721165,582.843627602,-1.70087,1.68726869715,376.150003896,2913,2913,1045.73447306,197.885172307,135.092,0.999878,0.0481905578238,1.69761
0.0103099,106.737728137,109.921,181.319253769,356.095437977,1.69362389346,655.743621607,1.68572,241.250244715,818.217932606,-1.69841,1.68588476557,342.929490618,2914,2914,1042.90957358,162.325565339,135.09,0.999863,0.0480834169365,1.69371
0.0103149,108.070305909,109.926,81.8184872302,330.680393881,1.70037006629,462.18946599,1.69225,271.079632691,756.413598952,-1.70623,1.69214742685,346.503876924,2915,2915,1042.145166,118.187733006,135.091,0.999724,0.0483891508395,1.70094
0.00899036,103.228274376,109.933,3.52286403352,210.786991376,1.69532117324,509.995540893,1.6867,180.507931228,631.292604524,-1.69941,1.68674822969,418.754315003,2916,2916,1053.15014871,185.4790872,135.068,0.999642,0.0469257314501,1.69549
0.00915045,108.803361019,109.936,57.3300258047,588.497602342,1.70202105527,1119.66517888,1.69543,182.796747521,634.337846479,-1.70844,1.69541850701,397.437495572,2917,2917,1056.3903603,531.167576538,135.086,0.999542,0.0468525027924,1.70237
0.0100426,111.121546101,109.963,32.0038586644,287.918443273,1.68997534848,804.407213813,1.68224,194.734724249,781.790290344,-1.69322,1.68228907126,379.626254025,2918,2918,1053.16102029,312.508089929,135.097,0.999481,0.0475840172434,1.69034
0.0107686,112.552203859,109.936,247.409967545,247.409967545,1.69664761143,247.409967545,1.69034,265.741850231,861.824377691,-1.7021,1.69007843963,321.331942955,2919,2919,1051.4309803,0.0,135.114,0.999322,0.047982215725,1.69741
0.0101426,115.367321579,109.978,1.5700900908,215.172512975,1.69621332957,1074.96830178,1.68998,274.169205795,839.691618293,-1.70088,1.69019013256,335.514959257,2920,2920,1056.44381822,350.429307859,135.125,0.999448,0.048028194993,1.69611
0.0102975,107.732695885,109.979,34.718569372,294.054851133,1.69207685322,687.426054642,1.68593,187.844018851,694.755726775,-1.69716,1.68600904673,401.11964433,2921,2921,1053.57989554,258.875481307,135.146,0.999399,0.0485214609226,1.69225
0.0117555,95.9993791597,109.988,4.20342625455,156.614541554,1.6957783431,379.385883123,1.69046,36.3820759557,255.860110224,-1.70253,1.690528522,153.576025006,2922,2922,464.684701467,141.528641661,135.197,1.0,0.0487496261573,1.69623
0.0100209,98.5255909669,109.993,3.0366923671,76.2865801923,1.6980485108,378.991953604,1.6938,37.6086327172,265.454292344,-1.70533,1.69359522341,168.995675652,2923,2923,465.14010655,113.022758772,135.234,0.999984,0.0476213239474,1.69873
0.0113223,85.0002957069,110.03,0.134985802885,29.4252134656,1.6970861962,294.171310583,1.69318,36.1130860751,212.801577047,-1.70636,1.69299225625,159.390570035,2924,2924,469.279899703,55.8945814253,135.269,0.999999,0.0494378833082,1.69785
0.0109095,119.747052685,110.023,2.31312399756,107.020532688,1.6906571836,423.562508613,1.68662,41.82564138,344.608030424,-1.70106,1.68669195354,71.6171143199,2925,2925,404.626420212,148.87563491,135.254,0.999974,0.0493797644097,1.69131
0.0109964,94.5065343173,110.027,2.56755074384,69.748881915,1.69548392466,410.944966462,1.69131,36.8990736314,234.805569311,-1.70598,1.69153299516,117.966589716,2926,2926,367.966088494,121.38549914,135.3,0.999987,0.0492123359485,1.69566
0.0110928,91.4686949652,110.031,1.78113805313,61.0115396924,1.69541417583,561.708902467,1.69193,35.9213552289,235.225069352,-1.70553,1.69178859981,151.911624406,2927,2927,443.215847874,137.357047184,135.3,0.99997,0.0490926827933,1.69596
0.0112235,97.3995235283,110.05,2.66673662716,62.6106945512,1.70061932573,365.365107624,1.69711,37.2225406165,254.787125167,-1.71038,1.69720806643,144.422934656,2928,2928,442.212521889,106.292061362,135.295,0.999993,0.0503907631267,1.70101
0.0136325,86.5944688644,110.061,5.11962135702,52.0151542938,1.69506554207,319.984353543,1.69165,35.3845041535,223.498574701,-1.70457,1.69174059241,167.066825829,2929,2929,467.915158313,90.0556353419,135.296,0.999965,0.0521060319208,1.69535
0.0117942,99.5026438933,110.071,1.78324489832,58.6225704975,1.69758804208,355.356818019,1.69389,37.4712333549,253.816034128,-1.70755,1.69371229851,117.684744696,2930,2930,386.195658264,108.762087135,135.299,0.999986,0.0507545193297,1.69819
0.0112075,125.477179124,110.134,1.86121743308,137.07109529,1.696840019,492.432879419,1.69314,200.94783962,333.608024755,-1.70874,1.69325589751,33.2832054196,2931,2931,382.455349471,159.072527689,135.287,0.999997,0.0503145321768,1.6971
0.0112625,115.438547767,110.127,1.85842293934,97.9268294202,1.70622887322,354.962991828,1.70185,175.815431847,311.117995434,-1.71384,1.70190552195,82.1524618541,2932,2932,408.455807577,135.287421018,135.349,0.999984,0.050502406971,1.70657
0.0111919,122.387473782,110.145,0.68320695507,228.677745193,1.70735307841,422.396071834,1.70328,177.881515669,351.183610585,-1.71903,1.70316890931,101.563316898,2933,2933,456.173566907,157.124959222,135.339,0.99999,0.0504417675523,1.70802
0.0123233,135.799756751,110.16,8.66098871791,177.735923497,1.70142017903,401.369497569,1.69638,44.2383398652,367.425188445,-1.7119,1.69639606602,90.7863035916,2934,2934,452.348169675,150.866043895,135.355,0.999975,0.0515254198653,1.70171
0.0116073,129.479340469,110.186,3.85147319168,226.382953345,1.71107349532,505.340174107,1.70685,243.883340505,401.573962248,-1.7239,1.70698449485,78.0609857741,2935,2935,497.19513337,198.415708865,135.389,0.999957,0.0501248628478,1.71152
0.0111445,132.087811611,110.191,84.5550039511,330.629782497,1.71660387285,486.893790992,1.71207,223.512146005,405.024760849,-1.72835,1.71231951413,63.7539711986,2936,2936,453.873342297,144.662463674,135.386,0.999951,0.048739682319,1.71665
0.00958994,131.5613003,110.194,30.4602104871,296.858823202,1.7156761955,491.548409246,1.71153,259.120874423,410.294270321,-1.72836,1.71151063155,60.5502563398,2937,2937,455.341121397,169.313121794,135.406,0.999988,0.0468165660368,1.71611
0.0105008,133.7226223,110.228,29.0929132441,180.750498948,1.72803195899,414.101220584,1.725,182.699478782,397.904514564,-1.73914,1.72505099857,76.2926604839,2938,2938,465.739930651,147.245968016,135.397,0.99998,0.0472664275509,1.72834
0.0106757,106.762894209,110.203,31.5227681926,255.129915136,1.72085730839,621.335280946,1.71725,174.85086476,765.900725185,-1.72942,1.71719729261,415.262665992,2939,2939,1063.8983204,211.977999224,135.337,0.999943,0.0468822682305,1.72117
0.0111495,113.494798444,110.233,45.2755090199,237.80248148,1.71547598087,360.688383791,1.71224,180.748472445,917.912431589,-1.72413,1.71206924631,318.611786536,2940,2940,1069.76814945,119.603587864,135.328,0.999873,0.0483106920655,1.71615
0.00980455,110.976915336,110.229,78.7367514619,398.501576942,1.71703434431,707.054675902,1.71365,170.23062946,860.414363098,-1.72651,1.71379988676,375.363266466,2941,2941,1075.56925464,228.455526407,135.322,0.999883,0.0460277260833,1.71741
0.0102309,121.284680815,110.233,4.36527273057,466.852599531,1.71545723889,1092.90957311,1.71249,172.758754785,983.405821139,-1.72498,1.7123939188,256.418023519,2942,2942,1080.04941977,459.201078312,135.335,0.999936,0.0467715122873,1.71622
0.00917867,124.894879619,110.236,17.6613329186,203.612871832,1.71740109706,819.175500462,1.71506,1053.20869305,1058.31250255,-1.72653,1.71493106322,3.16077019322,2943,2943,1064.85838503,308.833930847,135.317,0.999914,0.0451482222981,1.71801
0.0101468,139.464732896,110.235,13.3185360229,300.505572326,1.71472218577,892.656452421,1.71256,172.972054704,451.01055188,-1.72599,1.71247292203,239.532832901,2944,2944,1073.33263352,356.735202812,135.372,0.999995,0.0467497795166,1.71544
0.0111998,128.956131315,110.242,20.0000692847,176.818242855,1.71579328414,560.110917306,1.71347,341.150272523,898.314610751,-1.72713,1.71359378646,297.988530338,2945,2945,1070.52434634,182.94538242,135.373,0.999885,0.0480325848321,1.71626
0.00948522,80.0717736332,110.234,1.99086036215,62.577309693,1.71381952505,389.832458844,1.71234,49.7159307557,429.006884786,-1.72492,1.71222135006,471.588207688,2946,2946,1079.65335152,103.751100718,135.324,0.999945,0.0468337823899,1.71445
0.0105482,97.4744367011,110.258,3.09654272267,44.3038591536,1.71078999624,433.288116711,1.70881,50.239325417,313.173643473,-1.71771,1.7089744232,296.296124728,2947,2947,1079.98748955,94.7108208723,135.346,0.99998,0.0476123797859,1.71127
0.0108729,50.1453500178,110.266,3.10316083718,28.996551289,1.70760595026,174.169217716,1.70569,45.6071171341,82.9954481386,-1.71363,1.70564212275,86.8997273357,2948,2948,735.574424591,37.5364469298,135.358,1.0,0.0474900391519,1.70834
0.0118143,37.3697075272,110.309,0.506746500769,25.3463324693,1.69421194658,153.110647233,1.6907,32.0858804087,50.0870733196,-1.69465,1.69075249447,6.58419026069,2949,2949,61.9394334575,30.9679797736,135.313,1.0,0.0500524122133,1.69476
0.0114817,30.293355879,110.31,-1.29912324652,23.1575285859,1.68650792539,197.556665955,1.68186,31.7398962175,38.0690344038,-1.6824,1.68187853812,2.90123977969,2950,2950,43.2698486423,39.1101530713,135.293,1.0,0.0507142781083,1.6869
0.0140205,33.0442044288,110.338,-0.055164401567,24.7368827907,1.68269434117,191.701359648,1.67722,30.6345722217,42.8080325327,-1.67781,1.67703241729,8.20947505745,2951,2951,61.1263903033,36.8590488542,135.323,1.0,0.0531621606763,1.68364
0.013157,33.1604052082,110.377,1.2816463302,18.4402190716,1.66725711069,119.299206906,1.65953,31.1402226402,42.974495947,-1.65925,1.65973083255,8.04626900321,2952,2952,58.2653238321,23.1421967218,135.323,1.0,0.0542909794557,1.66789
0.0136305,38.0421108033,110.404,1.84326762678,29.1070157747,1.65484018195,343.627282303,1.64632,31.6565578293,51.2225981202,-1.64653,1.6459715069,6.3013607068,2953,2953,63.9497613963,63.4381412688,135.293,1.0,0.0557897151978,1.6555
0.0134002,38.4616010295,110.455,1.10526192321,22.5971643629,1.6415907625,156.781626058,1.63158,40.3112605116,51.9599563151,-1.62825,1.63149552707,5.84642176938,2954,2954,65.5943397932,29.327907193,135.313,0.999992,0.0561600282105,1.64215
0.0156369,35.7050475476,110.477,0.820287167068,54.8955707302,1.63353047673,622.391799511,1.62283,31.1378345247,47.2639238514,-1.6168,1.62279871715,7.53125127051,2955,2955,61.5434781304,135.152072256,135.271,1.0,0.0588537007786,1.63407
0.017073,36.739549336,110.53,-0.305954956103,23.6669974071,1.61292713529,181.968100747,1.60098,31.1086789451,48.9812251911,-1.59401,1.60091182446,6.70626681509,2956,2956,60.98190862,36.0948383007,135.258,1.0,0.0623146247552,1.6135
0.0176769,36.8824665254,110.571,-0.0872191450224,14.2350248244,1.59298063895,57.1298975725,1.57895,32.1388347105,49.2302239224,-1.57043,1.57870687722,6.47886202892,2957,2957,60.6879855068,14.7981517727,135.257,0.999997,0.0648266182682,1.59353
0.0176961,30.0312588704,110.582,0.602053667257,21.5622062589,1.57399550235,147.426369418,1.56081,30.6658809327,37.6755801638,-1.55262,1.56087486249,2.95587242413,2958,2958,42.3781518484,27.9635314741,135.306,1.0,0.0659686293434,1.57472
0.0182825,30.2292220197,110.637,0.280559347772,22.4215852693,1.56241158286,65.5402422899,1.55137,31.280396937,37.9788066262,-1.54424,1.55140123737,3.03727263208,2959,2959,43.7349286215,17.7407120839,135.305,1.0,0.0662164733737,1.56354
0.0183497,30.0574517407,110.71,-1.39653799852,24.9320718768,1.52748220622,382.129927697,1.51483,31.6861603022,37.7271080152,-1.5039,1.51465353942,2.84676885849,2960,2960,42.9545180262,69.3695418013,135.304,1.0,0.06871101993,1.5289
0.0188987,30.1726044715,110.754,-13.7195513653,18.9230050319,1.50914345377,87.6859405567,1.49853,31.6320213636,37.8905557574,-1.4843,1.4982932443,2.85284563047,2961,2961,42.5781265496,20.1538036489,135.304,1.0,0.0697921340777,1.51073
0.0189109,29.5936194004,110.814,0.756927043106,36.5310758984,1.48031819243,287.675713716,1.46826,30.1195246885,37.0396794705,-1.45016,1.4678243564,3.531890422,2962,2962,46.9541017333,58.3688463314,135.392,1.0,0.0699504468425,1.48094
0.0196186,30.1398949321,110.861,-0.0587713766839,21.3379929516,1.44711247405,90.9841718797,1.43402,31.3828377911,37.8399565089,-1.41735,1.43397020505,2.98977111849,2963,2963,43.5110511489,20.0250385054,135.386,1.0,0.0722373145946,1.44853
0.0195172,30.3295322815,110.919,-0.308470479666,15.1034023463,1.41655719303,54.4362656304,1.40484,31.1937864654,38.1255404861,-1.38661,1.40452324154,2.92026663041,2964,2964,43.2352950833,13.8571676794,135.388,1.0,0.072918507148,1.41765
0.0177896,30.5238013757,110.967,0.110969254041,16.5152039503,1.39016219947,88.6044159446,1.37808,31.0790786877,38.4094037123,-1.35882,1.37806583786,2.87275538601,2965,2965,43.3244925637,20.7519806753,135.36,1.0,0.071967324505,1.39115
0.0200265,31.8555183517,110.983,4.01772882048,34.0521059659,1.36260754432,200.641635516,1.35129,31.6584936294,40.7613452043,-1.33401,1.35074482432,6.66519593888,2966,2966,55.3911026385,41.5270374315,135.364,1.0,0.0734344616527,1.36416
0.019234,29.6718562885,111.016,-0.304359012999,37.8629624965,1.33283176731,268.323829158,1.31962,31.8594419884,37.0997196703,-1.30016,1.31922888153,3.43456689457,2967,2967,47.3307457976,60.4791122572,135.423,0.99999,0.0730775995433,1.33371
0.0176551,30.0218904556,111.065,-0.712019164791,17.3069818945,1.29652361828,62.7409322968,1.28306,31.68511123,37.6652495945,-1.26311,1.28264850844,2.99062283038,2968,2968,42.8122859221,14.3920738406,135.417,1.0,0.0722874014301,1.2976
0.0174303,30.169663162,111.106,-0.345458780246,21.075424862,1.27324858995,75.3496507291,1.25775,31.6289906637,37.8884182075,-1.23813,1.25752521232,2.9058494024,2969,2969,42.5110706501,18.3492058455,135.399,1.0,0.070896809555,1.27424
0.0180876,30.1627411971,111.164,4.87003689401,26.6180924762,1.24376633865,83.5480506078,1.22753,30.9023410523,37.8789880227,-1.20798,1.22712072099,3.12855921319,2970,2970,43.3731953385,19.9106519292,135.388,1.0,0.0727698801082,1.24514
0.0180536,30.2803631513,111.2,1.16595613113,14.8080339697,1.21156130245,52.4724746087,1.19373,31.7797816045,38.0594205743,-1.17294,1.19316689367,2.97636514179,2971,2971,42.9834321957,15.0677307878,135.382,1.0,0.072003880452,1.21294
0.0149056,30.1687937707,111.198,0.997435915109,21.1974302937,1.18807757933,60.1377638463,1.16848,31.6678947406,37.8825428553,-1.14652,1.16809737047,2.94809000437,2972,2972,43.249897756,17.4044265065,135.417,1.0,0.0687746152672,1.18872
0.0156566,29.8950106671,111.23,1.64858959573,23.6489801839,1.1619327936,69.9759611767,1.14141,31.4648756086,37.4834400511,-1.12048,1.14093593274,3.05016691513,2973,2973,43.424401335,21.5901128788,135.413,1.0,0.0701296990404,1.16299
0.0142775,30.1945348464,111.243,1.00067066063,28.2542006852,1.13292401461,190.309335388,1.10885,31.8963538745,37.9331536655,-1.08801,1.10864690386,2.92663853087,2974,2974,43.2013815165,37.2685394258,135.469,1.0,0.0691558703368,1.13343
0.0140365,30.3929765854,111.249,0.0565667079364,13.8383266639,1.11165329681,45.8197591828,1.08776,32.0226927061,38.216177003,-1.06726,1.08751473705,2.82815889239,2975,2975,42.7448451323,12.2851354614,135.474,1.0,0.0689423412366,1.11227
0.013696,30.2899554557,111.245,-4.47461999856,19.1675834872,1.08833160318,44.3374172727,1.0637,31.0637658533,38.071822256,-1.0452,1.06334630909,2.95599859791,2976,2976,42.5644418248,12.2289484602,135.456,1.0,0.0679005601439,1.08893
0.0137563,30.2498499223,111.241,0.00513817146651,17.069804664,1.06043894165,55.9231527816,1.03698,31.0241069772,38.0074982185,-1.01641,1.03665587995,2.98231242281,2977,2977,42.8732728896,14.1251177545,135.534,1.0,0.0685687536493,1.06128
0.0125219,30.2883168906,111.218,1.6332679166,16.5974653838,1.02824381719,86.1096654677,1.00321,30.8822511577,38.0561479615,-0.98232,1.00290018946,2.96180322563,2978,2978,43.3188080475,17.0081887597,135.482,1.0,0.0672194518288,1.02903
0.012304,30.5455415081,111.217,0.824818546689,17.8757409175,1.00932436202,66.6946126753,0.983375,30.5483411177,38.4488616884,-0.964694,0.983089415033,2.86474747526,2979,2979,43.6463643935,16.5456166687,135.433,1.0,0.0663054297796,1.0096
0.0126697,30.1216641977,111.209,0.371257646408,19.5177968252,0.989488457445,75.3342389255,0.962079,30.9857575487,37.81414671,-0.943933,0.961860283766,2.92015611062,2980,2980,43.0505034991,21.0067869429,135.453,1.0,0.0659739453966,0.989755
0.0121075,29.9523430254,111.201,-1.1645730424,19.9704548088,0.967209585001,58.5979292302,0.938491,30.6878975244,37.573321145,-0.918188,0.938140811752,3.03514061975,2981,2981,42.1775332853,15.9387221869,135.488,1.0,0.0662766095079,0.967984
0.0111205,30.608682447,111.199,1.77070398206,17.5501323283,0.943266500772,82.1106440528,0.913778,30.814890251,38.5073301311,-0.895925,0.913515827433,3.08724844494,2982,2982,44.8675184301,17.5300551244,135.535,1.0,0.0644505487695,0.943622
0.0120048,30.2617474435,111.18,1.4867680154,22.4508115492,0.91952732791,68.4427733288,0.889212,30.879720172,38.0285251016,-0.871125,0.888993733308,3.0965240359,2983,2983,43.5549322292,18.6877324264,135.547,1.0,0.0641458730767,0.919808
0.011084,54.7252682868,111.176,-0.364903046624,18.1419657622,0.904246121192,81.7460359809,0.873844,16.8057534536,86.643469385,-0.858517,0.873588354994,56.4536201255,2984,2984,178.245234504,19.7191116184,135.548,0.999989,0.0638614119407,0.904413
0.0112335,29.5511612648,111.193,-2.2503004168,18.2486030372,0.881274877056,85.0808630018,0.847468,30.4355285654,36.9577643612,-0.831799,0.847299460727,3.33299981711,2985,2985,48.9245012488,18.817323376,135.563,1.0,0.0639798087995,0.88192
0.0115202,29.9591304274,111.16,-0.262151517737,16.0007683527,0.861224743034,89.4980118696,0.82559,30.5521347188,37.5520810823,-0.812821,0.825342078916,4.33574644402,2986,2986,51.2997490215,20.4460467399,135.582,0.999996,0.0638584448231,0.861514
0.0104794,25.3159406387,111.152,0.158696722708,30.5851358907,0.850145088567,141.271974473,0.814925,15.5474889978,65.8502223956,-0.801571,0.814614183438,200.944204139,2987,2987,1095.67191412,28.3617913505,135.556,0.999983,0.062506783201,0.850537
0.0109838,22.7424351198,111.146,0.0528830477386,14.2823000787,0.843245773219,55.4288279906,0.806786,15.3491369302,28.7036458674,-0.799831,0.806633662733,5.59245906338,2988,2988,35.7331502948,12.7942684373,135.562,0.99997,0.0630005377319,0.842637
