AveragePolicySurr,AverageEsReturn,MinReturn,MaxReturn,AverageAbsQYDiff,MaxEsReturn,StdEsReturn,AverageDiscountedReturn,AverageReturn,AverageQ,AverageAbsY,StdReturn,MinEsReturn,PolicyRegParamNorm,AverageAbsQ,Epoch,AverageY,AverageAction,QFunRegParamNorm,Iteration,AverageQLoss
-438.632,91.5713618245,166.902259443,1503.62110685,9.57160861913,380.561080273,95.8943890308,123.216447055,280.039215005,430.515,430.587196416,222.580373104,4.03432225541,90.1217,430.977,660,430.498495742,0.792986,207.547,660,703.583
-438.53,168.052962835,176.462553708,2122.46671841,9.08766977166,579.417592947,179.145015489,151.405184511,1042.73239286,430.315,430.487369789,572.049862691,9.64895671704,90.1991,430.8,661,430.352074936,0.713962,207.714,661,594.987
-439.51,99.6353023997,204.012206803,1044.65061326,9.0404069183,403.232923693,116.76108875,147.834469173,354.122574227,431.657,431.780707625,194.16294498,15.6116094007,90.2357,432.044,662,431.652549672,0.730832,207.84,662,612.264
-438.245,146.888159212,147.427590838,2114.1359746,9.45510440712,524.647198647,130.937496688,142.417150016,582.098757767,430.207,430.370676217,487.127001807,14.4014598902,90.338,430.58,663,430.25424684,0.772412,208.071,663,684.94
-438.002,335.54703604,152.354775799,2322.12896128,9.30484020233,507.371335319,153.628366929,177.273775074,999.351831974,430.456,430.588643503,604.126185932,69.1976770191,90.3783,430.988,664,430.441438628,0.843698,208.228,664,697.13
-439.263,134.015462204,216.022409216,2443.05011686,9.39643594701,416.578414948,125.39153087,152.572210248,1112.27704436,431.221,431.3208043,786.495360512,8.99475842732,90.4343,431.616,665,431.24671882,0.760042,208.36,665,681.314
-438.922,103.625335525,302.527669052,2387.43713271,9.26674632811,590.907834683,151.41955132,178.366712198,1456.31138998,431.046,431.176161438,677.722380747,10.0621286395,90.4697,431.41,666,431.052686432,0.76125,208.53,666,664.133
-438.677,112.546256506,285.171965926,2519.96938918,9.10053293882,432.11631204,130.750178087,166.628486058,1366.89178958,430.926,431.037012238,897.871177722,9.42633314697,90.5251,431.363,667,430.915321153,0.74445,208.785,667,642.639
-439.925,103.390474395,218.568927664,2341.99389147,9.29362677109,661.393852558,170.693079633,155.356743539,595.378924033,432.069,432.168170761,632.896337625,6.19494557086,90.5742,432.504,668,432.086288471,0.74376,208.83,668,696.069
-438.552,123.060669565,223.748591986,2433.03873279,9.26905989066,623.320190806,150.490221829,162.314012925,1209.67761528,431.177,431.279031576,701.614067574,9.99885107261,90.6259,431.517,669,431.177162219,0.724947,208.955,669,723.519
-439.028,78.6890095671,181.09882115,1230.96064911,8.88033006141,176.538986543,60.1411226712,147.840050449,366.835990298,431.297,431.403091789,243.282266417,13.2616303006,90.7209,431.651,670,431.295892599,0.793944,209.113,670,626.862
-438.927,123.789581912,193.22203176,2590.08345312,9.01359794527,586.437914993,161.778389351,148.676960439,674.67563052,430.978,431.100162121,708.325060035,7.63821299921,90.7671,431.404,671,430.990986257,0.66657,209.229,671,627.483
-440.065,95.3082990966,235.104618501,1726.52641039,9.18740197421,277.437795573,78.7994395592,154.860296622,351.018188811,432.371,432.477329257,246.726531124,20.3209791586,90.8279,432.736,672,432.387612058,0.758741,209.36,672,690.966
-439.608,259.599530675,167.985687576,2514.61203172,9.08494125521,970.813298006,319.286699196,167.56902319,1421.14972397,431.768,431.851032719,1002.3490487,23.0491762252,90.8968,432.164,673,431.761147299,0.6869,209.494,673,639.81
-439.614,107.871658201,119.719586596,2093.54421677,9.08277828133,430.288296741,109.501285022,166.470794351,521.891298686,431.664,431.747358174,396.752394118,8.89697979221,90.9515,432.037,674,431.662563395,0.750603,209.667,674,671.306
-439.471,93.2740182341,122.579153779,1716.64282656,9.09352421926,343.784187612,89.5572573607,138.846802035,310.400293035,431.763,431.899191579,284.282945984,12.5737256643,91.0938,432.158,675,431.801346456,0.733719,209.857,675,626.577
-440.714,101.289927225,119.694273661,1248.4313493,9.80541471931,503.910506491,138.090413172,100.635693116,177.54229768,432.509,432.58637096,168.546411193,9.67095030799,91.1651,432.873,676,432.525319471,0.728221,210.001,676,795.868
-440.611,121.553302418,159.359784843,2314.13955744,9.45542173912,489.849552727,126.561578915,163.290275842,715.510281845,432.524,432.598675766,705.664426087,7.56887978714,91.2834,432.909,677,432.505881235,0.754405,210.162,677,709.67
-440.927,167.248001344,121.710268178,1466.29628674,9.19752799815,662.590975303,172.004897565,134.574094744,288.025010429,433.056,433.160229092,231.858550386,8.30252961721,91.3365,433.42,678,433.072606069,0.75899,210.266,678,686.777
-440.897,126.996781739,241.686739476,2503.88961097,9.43796612371,562.63712707,148.236062932,173.492378888,1052.19884674,432.94,433.034147185,939.096541989,15.9477609403,91.3936,433.346,679,432.973556373,0.815929,210.424,679,730.061
-441.927,143.592577852,461.508682891,2906.72392091,9.42940531308,552.204431407,145.882380147,232.458151727,1356.3100934,434.136,434.208164409,733.724186228,17.5569590597,91.4654,434.407,680,434.144063441,0.810366,210.592,680,688.06
-441.848,200.388930875,216.181836463,2604.16757547,9.09719612383,494.369647604,154.646960985,168.866387617,969.223907841,434.241,434.320065006,866.454079209,9.401903948,91.4972,434.648,681,434.228596923,0.851458,210.701,681,677.621
-441.832,156.197102974,283.53028214,2618.21507684,9.61546125027,422.779028033,103.791118746,206.891378261,1083.81730758,433.887,434.015906827,680.134430638,22.6128567319,91.552,434.292,682,433.923368773,0.775915,210.935,682,749.391
-441.553,178.709350219,1833.82980443,2630.76927316,8.78775168114,512.118596948,158.627779686,213.33641785,2447.6559442,433.798,433.87789922,242.371253992,6.09375871642,91.6205,434.113,683,433.816649093,0.864583,211.113,683,595.905
-441.54,220.13490304,272.480418624,3013.67905718,9.30517093235,497.316726938,113.708657471,211.355665944,1891.62650166,433.561,433.624520609,975.747457374,70.4557545432,91.6115,433.955,684,433.573173808,0.8409,211.284,684,665.88
-441.417,275.648968702,261.493419561,2724.14629066,9.33613036354,840.531260026,257.843735428,207.563495133,1905.27846744,433.421,433.517705359,881.403351976,9.22789779566,91.6805,433.832,685,433.4452949,0.833098,211.387,685,682.346
-442.334,173.848521628,587.723428683,2883.41688067,9.70635930949,475.673831942,112.746448666,232.941896039,2038.82449703,434.306,434.402433949,785.062511069,57.3702913591,91.7785,434.705,686,434.320118757,0.795118,211.537,686,724.046
-441.979,214.654835804,245.074233612,2685.70736555,9.67234146524,528.183271152,132.976857506,191.507449175,985.525295179,434.048,434.114117812,730.39729302,53.8545858264,91.8553,434.449,687,434.054504293,0.905061,211.64,687,764.331
-443.556,223.399603728,293.59604483,3035.25121442,9.54265008474,897.310338346,235.196667167,214.441373259,1194.35364392,435.724,435.775533298,804.367670336,10.0817520755,91.9673,436.106,688,435.711662196,0.801404,211.79,688,713.866
-442.91,233.047932685,173.373414783,2567.7202839,9.56591998124,777.994939882,248.489152598,243.397238527,1136.24531661,435.009,435.084801943,531.06932739,10.5893121695,92.0285,435.356,689,435.016129446,0.79123,211.967,689,712.757
-442.076,293.891002419,295.428531134,2909.38118637,9.43661808426,769.640709576,239.415539087,243.59332247,1420.6459772,434.517,434.606468734,679.883585133,24.7610266566,92.0925,434.899,690,434.536578696,0.820877,212.16,690,698.925
-443.894,177.746478446,133.958756851,2758.59174556,9.50165146497,667.835586833,202.421635427,170.583581919,621.899082846,436.004,436.065591399,701.639583603,11.8096402999,92.1184,436.387,691,435.998951717,0.802685,212.248,691,687.736
-443.469,125.981829114,122.832948262,1738.28792316,9.64617653781,606.628463903,174.067582428,118.307966,261.268079943,435.601,435.681938271,302.994934184,4.84529758355,92.2113,436.014,692,435.641980367,0.898478,212.311,692,728.032
-444.727,155.65644747,674.043625141,3219.6166899,9.58686018027,790.800343107,222.390035753,246.611160459,1153.86211889,436.288,436.332384914,514.806838444,7.31071355692,92.2959,436.669,693,436.281377639,0.762882,212.555,693,695.699
-444.674,229.716668731,126.292814012,2323.1315492,9.60230648483,817.566217155,244.806103996,209.247513298,1007.76990862,436.867,436.919393302,657.336558896,24.7088344135,92.3694,437.273,694,436.859963899,0.840111,212.692,694,743.456
-445.357,134.9246382,454.876613567,1766.66167966,9.64354948811,431.565967381,118.775674942,236.639313509,884.185452057,437.424,437.474200164,276.575263292,8.56747652643,92.5029,437.772,695,437.413983214,0.748985,212.833,695,734.729
-446.011,114.620712729,259.782211593,2898.21853194,9.23581588307,523.10036736,138.79493741,203.216287934,881.973986043,438.027,438.141411488,669.310696754,5.6066690753,92.5781,438.401,696,438.07450348,0.812368,212.925,696,680.572
-445.645,177.205759585,535.652868895,2851.48362905,9.94161187894,549.047841504,157.653177884,233.561160498,1321.94436693,437.568,437.619699056,675.216349045,7.25985672241,92.5828,437.961,697,437.580616565,0.801101,213.106,697,736.553
-445.564,136.904869638,730.548214576,2989.47036408,9.52857821413,383.474783862,119.059640601,242.731522448,1448.70131888,437.556,437.569354074,724.025908349,9.93670446099,92.6497,437.83,698,437.522086212,0.767182,213.201,698,719.289
-446.003,246.762871723,279.474195222,2739.89482114,9.63007189924,591.119460431,180.221811675,233.868703146,1265.81561646,437.992,438.059604257,575.88057465,19.571926246,92.7155,438.366,699,437.99393476,0.804383,213.358,699,710.154
-445.448,347.512467326,160.836959092,2833.62776211,9.34079753011,993.648604416,386.520716894,215.568756201,1791.14945629,438.023,438.050665331,813.91033431,8.069060806,92.761,438.414,700,437.99617535,0.756769,213.527,700,694.824
-446.164,271.722242714,693.052486918,3230.44630169,9.5887587539,802.087988595,235.014394929,235.782486345,1775.38948079,438.245,438.328044017,869.725999499,11.2253427835,92.7981,438.603,701,438.266393246,0.719315,213.654,701,696.031
-446.337,210.941796735,139.787026372,2407.74986604,9.62323017106,564.88868865,182.192108573,209.905717989,1000.0445316,438.207,438.303186558,663.171347753,8.00668848241,92.8756,438.655,702,438.243892115,0.785236,213.854,702,758.309
-446.793,104.334047757,142.499861332,1570.50946624,9.50504463462,560.764766463,146.643326376,179.829481856,591.069448454,439.105,439.1905843,381.120741944,7.0902310646,92.9247,439.437,703,439.108705941,0.799388,214.025,703,740.06
-446.933,159.513234573,147.084073854,1793.55305766,9.9302915774,706.073320706,173.900829361,175.460099825,545.359818162,438.531,438.596804723,407.35779676,8.07483312453,92.9499,438.97,704,438.547445374,0.731985,214.138,704,753.932
-447.077,103.596992947,322.939537548,2296.53373272,9.94733516046,632.792144304,143.14244502,204.778904538,845.546818353,438.792,438.919548341,587.757468522,6.27538023722,93.0872,439.236,705,438.824623472,0.746397,214.321,705,777.549
-446.978,94.7280440176,296.569280432,2907.60348525,9.81955121128,488.863659677,123.979503286,166.407800059,441.519571429,438.585,438.627269551,415.366392599,8.86783816655,93.1496,438.99,706,438.553026512,0.763446,214.464,706,742.763
-447.69,86.51864392,201.92689582,2709.29882237,10.0336641376,233.220729957,81.809949133,168.726860129,757.189058217,439.275,439.378459108,802.997835804,5.60823969923,93.2271,439.664,707,439.282847672,0.666899,214.593,707,854.899
-449.052,165.519092277,314.027960415,2848.43666058,9.77613699074,672.364485587,212.460145933,215.13807217,1771.28509804,440.546,440.657942036,1035.30997029,5.91724435634,93.2683,440.969,708,440.554554674,0.751685,214.757,708,691.248
-450.391,187.833836776,323.74254339,2658.57772097,9.74623225866,588.324130917,202.397087519,222.946392071,1295.28990981,442.093,442.207188983,692.392806307,10.2257217876,93.3343,442.482,709,442.125114468,0.720496,214.884,709,734.731
-450.904,245.385567019,593.460808031,2842.39726008,9.75594203357,815.718236327,254.910924504,234.895454531,1495.47673473,442.603,442.671653371,749.254557662,6.59464387928,93.4131,443.02,710,442.584477936,0.767908,215.05,710,739.728
-450.773,323.566672731,632.696672007,2985.89275725,9.76994527453,1023.08914857,367.246833119,254.763186136,2487.00555176,442.524,442.635053209,692.068437465,22.3481525295,93.4779,442.979,711,442.546792661,0.697595,215.245,711,774.988
-450.722,117.134828008,798.625331367,2830.05342616,9.79751326547,312.668281879,95.0206431591,243.761891994,1542.00917971,442.853,442.955936604,674.073835006,9.88978659777,93.5338,443.163,712,442.872285754,0.709054,215.435,712,741.741
-451.199,102.209252188,781.136673699,2751.67672564,10.2317372344,359.618670322,109.592881529,236.16348062,1243.14489793,442.797,442.862673165,580.172302823,10.9943046888,93.5829,443.232,713,442.797401904,0.782196,215.631,713,880.349
-451.212,124.308892938,742.04777745,3176.28307738,9.75724510104,536.942690353,167.886273119,245.779408398,1688.89656189,443.053,443.089987504,883.021409035,6.038861234,93.6642,443.45,714,443.01986346,0.773086,215.743,714,755.207
-451.127,74.7478310745,834.509936007,3066.72953524,9.31443613601,371.139681423,87.0342816958,249.575337116,2141.61078482,443.066,443.161474074,844.261746369,8.99405044268,93.7274,443.431,715,443.084277541,0.738067,215.915,715,661.176
-453.203,149.273621234,545.956850325,3058.68200124,9.69388331322,681.762908341,195.921775367,243.652203183,1287.37785474,444.869,444.952666103,832.080848491,4.45450685881,93.7515,445.243,716,444.891158532,0.734998,216.05,716,755.381
-453.327,230.270919128,781.40841252,2860.45435515,9.58203409464,712.434810655,246.207353056,247.232774002,2525.70341593,445.09,445.145428373,608.303867113,8.38475129219,93.8205,445.439,717,445.089372164,0.711767,216.241,717,739.019
-453.244,150.677858915,678.019993819,2181.10946683,9.75252358919,663.325478826,187.144694505,251.610079892,1031.97975478,444.785,444.88738512,346.376202361,8.1386475914,93.8867,445.258,718,444.791087061,0.762897,216.38,718,749.627
-454.428,170.056763104,758.73203642,3157.08311715,9.97097384327,739.815158743,217.272976064,251.299815664,1099.36152934,445.99,446.074789008,504.253963692,10.4947722094,93.971,446.386,719,446.001658669,0.715998,216.584,719,820.58
-453.128,70.3027708887,202.539562746,2112.91582033,10.045528631,283.762300771,81.0356788528,126.826293074,307.299900216,444.297,444.355728042,265.786875267,3.99408307914,94.0037,444.739,720,444.282540821,0.618945,216.739,720,782.691
-454.218,134.323106464,622.941783517,3036.69703493,10.0250641352,654.377164088,166.811098282,245.843169326,2078.57424438,445.612,445.709881069,887.020563125,11.1935580786,94.0871,446.062,721,445.635017569,0.708692,216.923,721,801.577
-454.542,71.9894482967,184.695055401,2696.87029624,9.84584083354,490.408177278,123.541041767,236.945190046,962.584783192,446.337,446.437435657,404.819927534,4.78228648472,94.2029,446.691,722,446.36883502,0.741847,217.1,722,735.672
-454.82,78.8514797448,463.175250984,2596.16503924,9.97109635482,245.003829866,77.9728483744,232.250473269,1069.72881168,446.284,446.385229725,507.082667489,7.19248064742,94.2174,446.717,723,446.280456116,0.775667,217.268,723,826.808
-454.033,114.885032124,183.443844266,3045.37808065,9.54165076787,556.078151307,171.035071799,203.063822375,1131.98871123,446.053,446.150425416,902.050096687,6.3112593403,94.2874,446.452,724,446.046120446,0.838876,217.327,724,758.824
-455.071,130.178939547,451.921754722,2989.05439998,9.42548947441,707.417175143,215.562325503,239.777875593,859.748741115,447.15,447.237406916,506.209010696,8.78889699425,94.3227,447.615,725,447.122465956,0.774374,217.41,725,695.157
-454.43,86.8525446931,658.878246787,1081.21757711,9.64569919044,402.59829816,117.908436064,251.246848586,849.210765147,446.442,446.567053535,111.599656296,7.10024976306,94.3803,446.878,726,446.452404034,0.72777,217.606,726,735.136
-455.609,117.503989031,192.713364171,845.93541134,9.26284074109,671.77634641,152.846000862,182.020266845,455.342857593,447.491,447.645329088,263.048278938,9.06088282037,94.3977,447.977,727,447.528133514,0.745832,217.765,727,686.212
-455.735,150.798364979,664.040248284,1956.01838758,9.57575250089,455.989548461,141.303375225,252.119637778,977.154349207,447.098,447.175808174,309.121919251,7.2566595497,94.4888,447.575,728,447.087112836,0.79058,217.893,728,739.941
-455.463,161.816294158,1228.78217172,3447.46901799,9.68572459398,783.287739541,218.739233195,260.907995647,1926.44193561,447.031,447.169090818,574.400048213,6.15575481118,94.5769,447.469,729,447.052088064,0.774505,218.075,729,728.323
-457.097,167.388908588,245.52710776,1331.01122237,9.544891283,321.093870944,107.375339518,210.575972118,588.176091572,448.802,448.89904487,257.347186198,7.99925453277,94.639,449.246,730,448.774001243,0.787394,218.298,730,737.607
-456.038,227.639406216,706.622269105,1819.28329446,9.52426129243,722.717113469,226.960254877,250.679912711,1137.59934718,447.813,447.965103727,286.80927981,17.3673615082,94.6767,448.273,731,447.83407008,0.791548,218.438,731,725.241
-456.314,141.225761816,1281.48202182,3021.0550967,9.55741747695,629.036742996,165.154500528,240.974894559,2106.21260095,448.192,448.328779473,641.818013697,5.43148524614,94.7252,448.608,732,448.206816224,0.791954,218.637,732,724.691
-455.449,123.368488405,705.338672445,2453.77545856,9.83064797196,468.584094793,149.198607668,238.185406762,1127.4052292,447.546,447.708039521,401.86799996,5.14791671071,94.7651,448.027,733,447.54803829,0.824205,218.729,733,842.868
-456.086,113.721393595,567.216806117,3028.33462037,8.95587427702,460.847765705,139.512623394,245.598065406,1533.12028442,448.721,448.816076779,853.72459194,5.90227440471,94.8344,449.092,734,448.690989142,0.816852,218.877,734,675.783
-455.775,211.843460145,899.079935469,3436.95100917,9.79243932855,607.801685588,221.2752878,259.460344629,2067.21436296,447.469,447.636120133,788.958130518,5.36334547858,94.8998,447.946,735,447.502392858,0.795515,218.978,735,802.751
-455.599,432.213817994,585.054974075,3102.20997977,10.0586964023,829.599261704,321.946024981,246.32061316,1831.36044603,447.164,447.324935116,934.435586732,4.08249916733,94.964,447.618,736,447.161717821,0.736361,219.133,736,815.129
-455.554,161.080631686,507.736715952,3134.66867061,10.1438286154,477.543480421,160.391135626,248.08036265,2193.37872111,447.187,447.327796704,916.382235648,10.1068229148,95.0035,447.672,737,447.185461863,0.728219,219.213,737,874.473
-455.942,189.031836194,143.0241957,2884.18178416,9.65112776343,905.140234656,250.601690365,177.413347936,810.016991301,447.785,447.976928896,770.551329209,6.30734129938,95.0973,448.278,738,447.829212603,0.774604,219.408,738,719.067
-456.172,150.607872175,712.859674346,2940.25386833,9.7423968047,503.810292355,164.730802906,236.906375998,1563.41591441,448.055,448.186006973,744.406448572,14.2714041461,95.1142,448.524,739,448.065847886,0.831772,219.52,739,806.726
-456.796,153.814046626,382.180433952,887.973366123,9.4163313583,439.227418762,164.002017339,206.537349558,564.940736759,448.469,448.615491097,120.597047826,6.76149153757,95.1851,448.953,740,448.489512742,0.689106,219.64,740,706.053
-457.292,229.263156504,494.02976728,1367.41808356,9.29495562118,616.507218384,221.115672751,229.130447017,858.389582206,449.142,449.302996822,184.706930166,7.15663395186,95.2762,449.655,741,449.125297563,0.784046,219.719,741,685.631
-456.743,147.633662508,167.54980426,3195.04692061,9.4891365068,569.485656222,172.357679018,200.953552113,1161.32034381,448.434,448.537349235,1004.4026781,5.04465638534,95.35,448.918,742,448.429781243,0.765864,219.879,742,733.378
-455.598,135.128048557,560.690842155,3150.27416279,9.61249901034,962.243417964,243.772513195,231.700121672,1318.00979633,447.598,447.732163251,616.004199884,8.25207141156,95.3857,447.99,743,447.628804077,0.720264,219.958,743,792.103
-457.094,145.356232155,660.609389732,2668.04216267,9.67641414891,562.775753411,152.820222462,218.941960825,1644.9195419,448.562,448.742253821,772.646560054,6.30270294777,95.4866,449.049,744,448.59269058,0.854763,220.117,744,755.916
-456.24,107.706287223,887.220380751,2849.98416451,9.58924876654,587.350148,164.08610732,231.90164817,1742.96966114,447.814,447.909654319,696.531737896,13.0969782793,95.5161,448.198,745,447.828387812,0.812774,220.261,745,732.394
-457.435,135.472539819,288.189591758,2727.5278979,9.66703172293,549.427842621,172.607835325,214.189267855,1577.14024584,449.281,449.373403264,921.582629761,4.35453985685,95.5943,449.686,746,449.296033379,0.817436,220.355,746,776.591
-457.252,116.476544265,195.269325598,3004.20578986,9.74580540995,701.626831611,188.343094319,168.820272784,686.959147671,448.747,448.833674001,751.756938935,10.9525202301,95.6299,449.207,747,448.741094631,0.841386,220.546,747,767.776
-456.567,143.449652542,629.857446308,2887.99082769,9.62480456307,617.220992788,203.2363427,215.013274892,1280.47862768,448.383,448.506766285,671.510489319,6.72033956646,95.7062,448.833,748,448.393068128,0.824972,220.731,748,798.325
-455.588,98.1504003151,322.303742979,2766.88219872,9.56496902438,419.472800515,113.517013896,215.215176729,1506.05119013,447.717,447.797776324,810.732872872,8.95654619999,95.7999,448.104,749,447.714841126,0.832021,220.872,749,761.472
-456.865,276.465423754,620.870295796,1396.27430766,9.63739759601,941.12361658,359.379853384,218.690849059,853.525514197,448.597,448.692708173,177.75028082,8.49982641407,95.8252,448.991,750,448.604949101,0.892459,221.048,750,780.432
-455.506,200.422885681,597.50187555,3073.13584382,9.5612017578,498.903162091,174.834633665,218.56485073,2199.08839779,447.331,447.415560362,744.68504624,8.61233021304,95.8744,447.781,751,447.321049883,0.794522,221.181,751,743.693
-455.801,191.076094988,163.735857717,2745.58947549,9.65258631484,500.352375437,183.485631104,175.706792305,1156.90860272,447.629,447.725787599,737.640785458,6.04422624197,95.8707,448.054,752,447.651499614,0.846429,221.33,752,805.133
-455.775,215.596414877,285.34417807,2865.34593773,9.4636336162,783.501927033,272.374620879,196.755689933,1454.20551649,447.574,447.653866971,704.599456459,6.25808134887,95.899,447.949,753,447.586075675,0.823317,221.46,753,739.767
-456.505,143.642834787,730.473551337,2084.35865658,9.48279644939,700.842957915,190.434052686,218.805782896,1135.19707885,448.5,448.572264727,356.757319058,6.71098857391,96.0095,448.918,754,448.509636499,0.89842,221.58,754,715.82
-455.745,239.209361409,152.86529636,2497.71713604,9.58273222365,451.232141415,146.374288805,195.309607049,987.124415351,447.638,447.736751168,559.74457143,14.8550387892,96.0646,448.081,755,447.650767626,0.918967,221.676,755,772.391
-456.338,263.874583102,265.262488881,2755.17370407,9.96417570158,736.218995332,225.086738762,213.64884498,1349.07547254,448.074,448.165948548,728.872521579,7.49436595439,96.1118,448.506,756,448.111383841,0.913998,221.866,756,803.611
-456.871,268.506345291,179.448179107,2840.69073583,9.78918687226,657.511579822,222.675996103,210.982977335,1308.46388727,448.562,448.600545751,780.784684659,8.21007089495,96.1668,448.963,757,448.530069277,0.907589,222.117,757,778.03
-457.084,201.452091168,315.420412497,2839.57112304,9.82260130166,793.84737975,241.359923321,214.452165766,1147.53255658,448.795,448.846277982,661.318622597,10.03360139,96.2428,449.189,758,448.776367355,0.889214,222.268,758,799.505
-456.681,295.036761792,118.451039506,2678.31907801,9.5694216847,749.46410284,205.629747613,140.068297622,591.595210004,448.457,448.545001385,676.932015797,58.63468651,96.3395,448.849,759,448.456921082,0.846341,222.403,759,782.109
-456.151,225.7109535,129.652424565,2424.97326722,9.88326034014,415.540029198,115.529056141,148.1198101,523.020122324,448.22,448.321697011,610.670002877,65.8013327719,96.3737,448.652,760,448.234880155,0.901998,222.506,760,812.436
-456.446,344.500414011,207.043166858,2491.96030294,9.71316881171,680.978634944,253.024239569,185.850349697,1090.88328727,448.233,448.346121585,670.635951935,13.2697648897,96.4165,448.715,761,448.238162578,0.883239,222.685,761,745.505
-457.128,138.115507113,103.844732155,2552.01934889,9.53493273465,513.091122465,163.215091736,179.486257811,842.565380941,449.007,449.042475071,610.289686226,6.29226754335,96.4693,449.384,762,448.97850968,0.897785,222.796,762,676.985
-456.905,236.877268528,302.255239933,2838.9057311,9.72816795807,549.394965998,187.841443503,191.954503774,1030.29052301,448.772,448.85654999,553.308191869,4.50841023176,96.5517,449.137,763,448.796540613,0.847207,222.944,763,757.71
-456.46,106.192851664,209.26887106,2544.29564439,9.68178129005,488.644995612,138.74999569,164.320100005,917.741075222,448.113,448.192145319,805.134923411,4.21287203313,96.5992,448.522,764,448.103496265,0.802717,223.076,764,778.734
-456.353,224.062415361,258.468980136,2789.07098992,10.0664349574,799.159782681,229.340346982,182.858571184,888.244906207,448.433,448.489198697,708.539418499,12.9620089987,96.6211,448.784,765,448.434553126,0.798642,223.271,765,801.564
-455.749,131.649611222,233.619160113,335.88562956,10.052112243,490.026379926,134.562264016,147.433142981,289.986448557,447.593,447.676907668,22.2771846353,9.28950905245,96.6728,448.01,766,447.600628979,0.777057,223.488,766,821.957
-455.7,191.633424243,306.685825766,2973.94565474,9.44081043768,494.951428211,166.131688415,214.561354655,1398.90288158,447.704,447.771696956,647.633180503,11.0319245044,96.717,448.067,767,447.718864215,0.767907,223.602,767,694.355
-456.821,227.788517432,240.517152466,2837.38917784,9.48508870514,799.802994146,218.109466854,159.343727179,480.052324925,449.076,449.139591171,546.410366857,5.63608047782,96.7868,449.39,768,449.079873668,0.788638,223.682,768,755.37
-456.091,131.491874773,211.851886167,2597.80028224,9.78431927131,716.199464695,205.346013793,143.545760351,399.235634509,448.112,448.145329123,514.337039237,5.55127095578,96.8073,448.512,769,448.094313803,0.818056,223.747,769,814.367
-456.024,152.859969496,277.01804376,2687.61547335,9.30610505355,541.76032761,171.001328332,177.280913071,736.246705706,448.106,448.152538467,733.040183232,5.4970339604,96.8623,448.481,770,448.104814392,0.814849,223.889,770,662.322
-456.481,164.772834286,259.365581035,2658.56370404,9.76729507655,793.879436525,216.490073912,223.015001059,974.439151459,448.011,448.059629478,468.040034385,4.96136691281,96.9433,448.407,771,448.010350824,0.862166,224.061,771,793.979
-456.177,147.64110671,113.146900283,3033.77524343,9.50578157889,383.372044534,144.608569187,218.759007066,1146.46082297,448.234,448.317282362,748.391500025,5.01273704482,97.0347,448.615,772,448.245923151,0.873437,224.255,772,740.262
-456.228,194.188586797,256.24474288,2103.65464426,8.99629664355,758.450536196,255.856776687,179.019288674,782.635754696,448.288,448.398529488,418.466902635,4.84969885946,97.0783,448.648,773,448.294099652,0.799031,224.419,773,663.187
-456.639,222.979330584,241.821913071,1318.74430534,9.80256512006,1057.43454032,303.427434228,175.843579424,395.759079362,448.654,448.743744523,205.99120398,4.45184611704,97.1102,449.106,774,448.676620623,0.879193,224.586,774,782.23
-455.964,188.482860842,524.014343652,1205.65132168,9.80147927661,495.399898732,180.881281207,205.218634058,729.521136571,447.806,447.917503759,155.822490302,6.22853073292,97.1745,448.269,775,447.832450527,0.796112,224.754,775,799.981
-456.332,118.520479428,596.968398092,2682.89872999,9.62390435713,495.559146855,166.676545556,195.191454739,1151.0087515,448.29,448.361941345,505.533741141,5.26821701252,97.2133,448.578,776,448.295766302,0.794222,224.952,776,742.065
-455.767,264.643684339,179.368994201,1372.62081973,9.64319604388,959.685543388,291.864512047,199.553019892,750.228682627,447.397,447.476696448,296.139602275,12.804724835,97.2326,447.833,777,447.381889187,0.792646,225.036,777,793.503
-456.989,93.1046178158,344.766288992,1457.24759208,9.71042920505,786.929650429,173.32298008,210.335151174,777.992816779,448.682,448.722533602,268.788078693,7.32206699491,97.3157,449.034,778,448.670876903,0.804912,225.132,778,761.041
-456.183,169.222666936,442.012659491,1354.63048965,9.55369384491,673.4658746,188.731274139,209.037114159,808.18818579,447.864,447.959561683,231.438763438,5.12335603304,97.354,448.228,779,447.891580602,0.796793,225.303,779,696.273
-456.61,123.052768115,286.458092365,1701.47938525,9.23060885339,491.208461294,150.092516958,205.197163217,871.270091655,448.553,448.580409229,361.243793936,9.95987283922,97.3804,448.98,780,448.519203789,0.771187,225.457,780,654.996
-456.579,286.076791137,408.970593789,1168.45372475,9.42297880828,1152.21100259,341.007340278,216.847765091,842.120779662,448.706,448.824098188,175.352142882,12.3698941583,97.4651,449.091,781,448.751517226,0.838044,225.616,781,699.604
-456.546,115.356321678,29.2321152119,1119.05452065,9.85566950242,586.183759419,193.083709174,176.426188291,555.104880937,448.257,448.324360598,286.397927064,8.27952271547,97.4947,448.687,782,448.259324449,0.81991,225.722,782,828.638
-456.425,170.171696104,261.204208656,1544.6585637,9.81236834936,815.240928698,236.055250299,220.242680212,783.277215734,448.303,448.341002317,247.934165204,7.36587897853,97.5274,448.688,783,448.278309249,0.831263,225.847,783,827.06
-457.064,168.095000739,232.004021891,1872.86169328,10.2885787479,517.274911321,200.106124977,230.623021516,935.552014982,448.591,448.723714767,310.967733925,4.68098795898,97.5858,449.012,784,448.632595493,0.836805,225.96,784,896.854
