QFunRegParamNorm,AverageDiscountedReturn,Epoch,MinReturn,AverageAction,MaxReturn,AverageAbsQ,AverageAbsQYDiff,AveragePolicySurr,AverageReturn,PolicyRegParamNorm,MinEsReturn,AverageForwardProgress,StdReturn,AverageY,MaxEsReturn,MaxForwardProgress,StdForwardProgress,StdEsReturn,AverageEsReturn,AverageQ,MinForwardProgress,AverageAbsY,AverageQLoss
24.8994,28.0332159834,96,23.1623908374,0.855293,51.699793605,2.06967,0.0736950026379,-2.14853,38.1296909095,23.6754,8.68020504953,0.203443257496,5.50788546274,2.05913433316,44.1194455567,0.270755054723,0.0271763564181,10.1968131272,26.6200568214,2.05893,0.129011476017,2.06811688825,0.0172409
25.0099,25.7568004799,97,18.7310898877,0.89896,51.8798325774,2.08167,0.0750293709323,-2.16271,35.1551441171,23.7269,4.73588447903,0.193762464694,5.68935955658,2.07199386186,43.9754433926,0.275015518935,0.0279548281649,10.7044083424,27.60886972,2.07185,0.113636532559,2.08007596162,0.0166494
25.1192,26.2307242694,98,19.327159803,0.879308,55.8979148653,2.10169,0.0747887574593,-2.17701,36.0219209496,23.7823,-0.204895498876,0.198961964815,6.40052908064,2.09074841591,44.2501554007,0.295741139312,0.031090892722,13.5875273574,25.4165910975,2.09057,0.117117725336,2.10027622677,0.0176734
25.2116,26.6447345329,99,17.9018069994,0.888377,53.9858840696,2.10431,0.0764813858256,-2.18128,36.3327045695,23.8518,14.0448106617,0.198371130689,6.41345496659,2.09326268071,43.2966922581,0.284932562893,0.0312611241576,7.31069335532,30.9938693306,2.09301,0.109219497769,2.10288709269,0.0191043
25.3045,28.4919862259,100,22.8817845774,0.882628,57.6376681553,2.11277,0.0781905104044,-2.18644,39.7473389504,23.8921,-0.0510050250368,0.215937073901,6.78664219779,2.10116848429,52.5032785061,0.30447668423,0.0334046902564,14.0282418272,28.5989627034,2.10102,0.13527664226,2.11151181711,0.0207957
25.4371,28.4746135821,101,23.6160664785,0.87182,57.3093315128,2.12896,0.0771004255009,-2.20274,39.9723495902,23.9238,-126.32497704,0.216356952523,6.86882306779,2.1171030602,96.0176894882,0.305150744545,0.0344041475984,49.8832991881,18.2925994224,2.11698,0.134120594002,2.12722656591,0.0186243
25.5567,28.8533422302,102,-21.6973213424,0.862748,60.5919796304,2.13905,0.0778103527512,-2.2093,40.338431311,23.9574,1.17667374835,0.220001963534,8.07904047915,2.1237559247,47.8941142178,0.323638382933,0.0391842112131,12.8524816179,26.880016712,2.12373,-0.070944986583,2.13727380074,0.0192175
25.6968,26.8636276555,103,21.7992465575,0.868806,52.8812357945,2.14207,0.0787943952817,-2.21702,36.375286498,23.985,1.17179192437,0.194960521255,5.80594171694,2.12800066944,44.1127794604,0.276522414607,0.0286706104131,13.5009786395,29.1014777843,2.12795,0.122947590887,2.14003228547,0.0204163
25.8047,26.2474183195,104,18.3281698915,0.822555,48.862461327,2.15456,0.078597061437,-2.22708,35.4465566444,24.0159,10.5815277032,0.189356704572,5.94956223583,2.14033215146,60.4308694303,0.254723010128,0.029362880204,11.0146095222,30.9412279148,2.13997,0.10534112682,2.15320593841,0.0190484
25.9016,27.0227930485,105,18.3175302948,0.854029,62.6936659472,2.16478,0.0787540256803,-2.23639,36.9932857524,24.0501,0.526202317392,0.197827443679,7.07404297967,2.15157675829,45.8358309791,0.325292500148,0.0349965661372,12.9940279641,25.8581267705,2.15137,0.106360951467,2.16316268961,0.0192634
