AverageAction,StdEsReturn,AverageEsReturn,AverageReturn,AverageY,AverageAbsQ,AverageDiscountedReturn,AverageQLoss,QFunRegParamNorm,MaxReturn,AverageAbsQYDiff,AverageAbsY,MinEsReturn,AveragePolicySurr,PolicyRegParamNorm,StdReturn,MaxEsReturn,Iteration,Epoch,AverageQ,MinReturn
0.583029,23.5014259063,11.2840909091,1000.0,1.48956133755,1.49612,99.9956828753,0.0110898,90.5017,1000.0,0.0327648332843,1.49039015927,3.0,-1.60271,82.9016,0.0,214.0,1416,1416,1.48968,1000.0
0.0370141,21.366282191,10.4948453608,1000.0,1.50455949783,1.51004,99.9956828753,0.0100116,90.5249,1000.0,0.0303429504137,1.50547137693,3.0,-1.61421,82.9423,0.0,192.0,1417,1417,1.50455,1000.0
0.120343,12.0450336245,9.92079207921,1000.0,1.5061043508,1.51126,99.9956828753,0.0112826,90.5432,1000.0,0.0322762362495,1.50712550444,3.0,-1.62047,83.0114,0.0,88.0,1418,1418,1.50589,1000.0
0.0147778,12.54808529,11.0333333333,1000.0,1.52025137009,1.52635,99.9956828753,0.0109709,90.626,1000.0,0.0317631998492,1.5213769862,3.0,-1.63371,83.0255,0.0,73.0,1419,1419,1.52021,1000.0
0.0569867,12.2579856052,9.02678571429,1000.0,1.52545022949,1.53117,99.9956828753,0.0102449,90.6382,1000.0,0.0316962803365,1.52625577908,3.0,-1.64481,83.0347,0.0,95.0,1420,1420,1.52541,1000.0
0.109868,8.03437199685,7.56488549618,1000.0,1.53880748422,1.54461,99.9956828753,0.0118779,90.6772,1000.0,0.0335129767024,1.53964206496,2.0,-1.65657,83.0775,0.0,69.0,1421,1421,1.53883,1000.0
0.167507,22.9453553504,10.6741573034,1000.0,1.54916352735,1.55451,99.9956828753,0.0110891,90.6932,1000.0,0.0314393392972,1.55013891582,2.0,-1.66996,83.085,0.0,207.0,1422,1422,1.54904,1000.0
0.209225,20.3269717473,9.80373831776,1000.0,1.55613560789,1.56138,99.9956828753,0.010496,90.7181,1000.0,0.0313258482967,1.55699743318,3.0,-1.67498,83.1077,0.0,193.0,1423,1423,1.556,1000.0
0.859099,10.8844945782,8.33333333333,1000.0,1.56268732894,1.56835,99.9956828753,0.0113949,90.7857,1000.0,0.0317708270584,1.56347115204,3.0,-1.68114,83.1291,0.0,65.0,1424,1424,1.56268,1000.0
0.0978895,22.101532342,15.2878787879,1000.0,1.566938874,1.57274,99.9956828753,0.0125885,90.8376,1000.0,0.0339120195139,1.56767050017,3.0,-1.68625,83.1852,0.0,104.0,1425,1425,1.56667,1000.0
0.0682646,32.2465564053,19.86,1000.0,1.57199873282,1.57842,99.9956828753,0.0133176,90.8937,1000.0,0.033969887688,1.57301632278,3.0,-1.69085,83.2408,0.0,188.0,1426,1426,1.57198,1000.0
0.0462577,10.7283854927,10.1818181818,1000.0,1.5764314427,1.58249,99.9956828753,0.0123638,90.9667,1000.0,0.0328889667116,1.57757835631,3.0,-1.69414,83.2771,0.0,46.0,1427,1427,1.57641,1000.0
0.0576954,14.2034928903,10.0909090909,1000.0,1.57684181976,1.58272,99.9956828753,0.0117954,91.0381,1000.0,0.031575582426,1.57823703544,2.0,-1.69994,83.2922,0.0,90.0,1428,1428,1.57673,1000.0
0.0256139,9.11661894678,8.41739130435,1000.0,1.58741137079,1.59363,99.9956828753,0.0110428,91.0739,1000.0,0.0313289019675,1.58887049743,3.0,-1.70559,83.3491,0.0,68.0,1429,1429,1.58727,1000.0
0.073366,26.1602931513,13.2337662338,1000.0,1.58454587298,1.59111,99.9956828753,0.0126361,91.0833,1000.0,0.0331666096062,1.5858947238,3.0,-1.70528,83.408,0.0,207.0,1430,1430,1.58452,1000.0
0.11953,16.7367166951,12.8974358974,1000.0,1.58405877128,1.58972,99.9956828753,0.0116952,91.1231,1000.0,0.0313336934812,1.58543865147,3.0,-1.70097,83.4286,0.0,75.0,1431,1431,1.58401,1000.0
0.17228,41.6490397184,23.0930232558,1000.0,1.58531971816,1.59157,99.9956828753,0.0115669,91.1996,1000.0,0.0312188992175,1.58632794166,3.0,-1.69927,83.4063,0.0,200.0,1432,1432,1.58552,1000.0
0.474166,49.6167079554,40.625,1000.0,1.58692573993,1.5916,99.9956828753,0.0114544,91.2588,1000.0,0.0312329363886,1.58770207106,3.0,-1.69996,83.4073,0.0,170.0,1433,1433,1.58665,1000.0
0.712516,26.4474599561,19.2452830189,1000.0,1.58024140639,1.5857,99.9956828753,0.0124458,91.2832,1000.0,0.0327221413517,1.58149964747,3.0,-1.69692,83.4254,0.0,169.0,1434,1434,1.58021,1000.0
0.126519,29.9284249048,22.5777777778,1000.0,1.58181720686,1.58846,99.9956828753,0.0113514,91.3821,1000.0,0.03264334731,1.58269206648,3.0,-1.69843,83.4539,0.0,105.0,1435,1435,1.58187,1000.0
0.0199213,27.3480962289,20.2857142857,1000.0,1.58238725419,1.58799,99.9956828753,0.0117893,91.4294,1000.0,0.0317765335612,1.58311225253,3.0,-1.69945,83.5371,0.0,138.0,1436,1436,1.58228,1000.0
0.0322687,19.4385702412,14.2898550725,1000.0,1.58111914956,1.58758,99.9956828753,0.0128378,91.4557,1000.0,0.0342734343929,1.58190812838,3.0,-1.69813,83.5809,0.0,106.0,1437,1437,1.58125,1000.0
0.364862,30.4503172099,18.6,1000.0,1.57907075418,1.58518,99.9956828753,0.0116522,91.5255,1000.0,0.0323533256638,1.58002452296,3.0,-1.69919,83.5793,0.0,184.0,1438,1438,1.579,1000.0
0.143762,21.2806380439,16.6333333333,1000.0,1.58468142684,1.59021,99.9956828753,0.0113396,91.5246,1000.0,0.0318057194357,1.58558276394,3.0,-1.70137,83.6162,0.0,100.0,1439,1439,1.58454,1000.0
0.406291,11.0937299281,9.28301886792,1000.0,1.58809607085,1.59307,99.9956828753,0.0118216,91.5548,1000.0,0.0320577363011,1.58900753661,3.0,-1.70549,83.6461,0.0,77.0,1440,1440,1.58803,1000.0
0.0747636,13.6668551144,11.2159090909,1000.0,1.58653606388,1.59275,99.9956828753,0.0130104,91.61,1000.0,0.0355156129019,1.58735268175,3.0,-1.70993,83.6511,0.0,86.0,1441,1441,1.5866,1000.0
0.153212,10.6915854764,9.7,1000.0,1.59471347004,1.60099,99.9956828753,0.0122237,91.6401,1000.0,0.0349360238033,1.59540470266,3.0,-1.71201,83.6882,0.0,60.0,1442,1442,1.59473,1000.0
0.615976,26.1200563971,15.9848484848,1000.0,1.59378378689,1.59972,99.9956828753,0.0131672,91.6742,1000.0,0.0351069719012,1.59470362945,3.0,-1.71532,83.7077,0.0,171.0,1443,1443,1.59378,1000.0
0.49251,8.89809272656,8.77192982456,1000.0,1.59437046363,1.60063,99.9956828753,0.0128199,91.711,1000.0,0.0343309202955,1.59541994455,3.0,-1.71625,83.7196,0.0,43.0,1444,1444,1.59436,1000.0
0.636145,15.0242064778,11.367816092,1000.0,1.60357727811,1.60977,99.9956828753,0.0130331,91.7214,1000.0,0.0341761167538,1.60456019017,3.0,-1.72167,83.7383,0.0,80.0,1445,1445,1.60378,1000.0
0.699171,17.8716272826,13.2777777778,1000.0,1.60770168616,1.61306,99.9956828753,0.0119944,91.7506,1000.0,0.033123426142,1.60882891975,3.0,-1.72879,83.7902,0.0,96.0,1446,1446,1.60748,1000.0
0.236868,21.1508249449,13.3116883117,1000.0,1.60825710031,1.61481,99.9956828753,0.0127381,91.7631,1000.0,0.0349892069877,1.60920865804,3.0,-1.72933,83.8222,0.0,106.0,1447,1447,1.60841,1000.0
0.834772,11.2058020686,10.3,1000.0,1.61153788275,1.61748,99.9956828753,0.0113967,91.8008,1000.0,0.0333388776303,1.61264312269,3.0,-1.7417,83.8953,0.0,56.0,1448,1448,1.6114,1000.0
0.684998,8.53707117734,9.03603603604,1000.0,1.61774759546,1.6249,99.9956828753,0.0143971,91.8352,1000.0,0.0363229409193,1.61910557273,3.0,-1.74656,83.9471,0.0,58.0,1449,1449,1.61788,1000.0
0.139487,10.3836868395,9.4,1000.0,1.6293847889,1.63558,99.9956828753,0.0112071,91.8441,1000.0,0.0323929863265,1.63078829473,3.0,-1.7558,83.9713,0.0,54.0,1450,1450,1.6294,1000.0
0.100774,10.726469655,9.14851485149,1000.0,1.63714156732,1.64409,99.9956828753,0.0142319,91.8751,1000.0,0.0357868427347,1.63833907983,2.0,-1.76598,84.0084,0.0,65.0,1451,1451,1.63722,1000.0
0.680988,16.2590529938,11.5268817204,1000.0,1.65034795117,1.6564,99.9956828753,0.0146559,91.9417,1000.0,0.0365331348356,1.65180362138,3.0,-1.7787,84.0659,0.0,95.0,1452,1452,1.65018,1000.0
0.19346,10.202315548,9.03539823009,1000.0,1.66447864399,1.67055,99.9956828753,0.0118234,91.9814,1000.0,0.0335274718061,1.66565572184,3.0,-1.79163,84.0903,0.0,69.0,1453,1453,1.66441,1000.0
0.133783,13.3418898781,10.8369565217,1000.0,1.67656516844,1.68285,99.9956828753,0.0136719,92.0057,1000.0,0.0351800145546,1.67755290616,2.0,-1.80593,84.1292,0.0,62.0,1454,1454,1.67655,1000.0
0.140797,14.5144445295,10.03,1000.0,1.68283623701,1.68861,99.9956828753,0.0126434,92.0168,1000.0,0.0335142162292,1.68389281565,3.0,-1.81393,84.1318,0.0,96.0,1455,1455,1.68268,1000.0
0.315201,11.5712834462,9.59615384615,1000.0,1.68833816063,1.69441,99.9956828753,0.0146174,92.0283,1000.0,0.0354654267734,1.68941902017,2.0,-1.82166,84.1544,0.0,81.0,1456,1456,1.68845,1000.0
0.302668,8.40805675417,7.22962962963,1000.0,1.69083653551,1.69733,99.9956828753,0.0126191,92.0565,1000.0,0.0339540895267,1.69187004017,3.0,-1.82932,84.1545,0.0,74.0,1457,1457,1.69056,1000.0
0.135372,15.1925648206,9.96116504854,1000.0,1.70406842319,1.70975,99.9956828753,0.0129468,92.1047,1000.0,0.0344598511414,1.70526834262,3.0,-1.83886,84.1822,0.0,101.0,1458,1458,1.70389,1000.0
0.685303,17.4477611933,10.3854166667,1000.0,1.70811785699,1.71497,99.9956828753,0.0143801,92.1112,1000.0,0.0371139665863,1.70953001847,2.0,-1.84461,84.1967,0.0,149.0,1459,1459,1.70797,1000.0
0.0556943,15.094233773,9.46739130435,1000.0,1.72081576256,1.72804,99.9956828753,0.0157659,92.1349,1000.0,0.0380445074887,1.72203682662,3.0,-1.85313,84.1957,0.0,103.0,1460,1460,1.72077,1000.0
0.316986,16.7550927192,11.4183673469,1000.0,1.72122278157,1.72713,99.9956828753,0.0135846,92.1878,1000.0,0.0358381213414,1.72232603332,3.0,-1.85857,84.2102,0.0,134.0,1461,1461,1.72118,1000.0
0.491146,29.0619250242,14.0416666667,1000.0,1.73119939362,1.73812,99.9956828753,0.015935,92.2467,1000.0,0.038689746316,1.7324579597,3.0,-1.86476,84.2497,0.0,230.0,1462,1462,1.73115,1000.0
0.18257,16.613128295,11.8333333333,1000.0,1.73857413578,1.7451,99.9956828753,0.0143859,92.2665,1000.0,0.0360071522809,1.74009980007,2.0,-1.86627,84.2508,0.0,93.0,1463,1463,1.73828,1000.0
0.268273,21.2726120556,15.4461538462,1000.0,1.73613576017,1.74231,99.9956828753,0.0121279,92.3203,1000.0,0.0325273169036,1.73748934695,3.0,-1.86847,84.2567,0.0,137.0,1464,1464,1.73604,1000.0
0.133461,14.7686954891,9.30487804878,1000.0,1.73297396724,1.7387,99.9956828753,0.012522,92.3384,1000.0,0.0316563615551,1.73429285109,3.0,-1.86624,84.266,0.0,92.0,1465,1465,1.73305,1000.0
0.183573,38.2524732401,19.328125,1000.0,1.74220478653,1.74868,99.9956828753,0.0127286,92.3767,1000.0,0.0329407739072,1.74363251863,3.0,-1.86651,84.2878,0.0,243.0,1466,1466,1.74208,1000.0
0.679481,29.1896993604,23.7619047619,1000.0,1.73739538881,1.74402,99.9956828753,0.0138661,92.4459,1000.0,0.0349338286463,1.73863568928,3.0,-1.86364,84.2643,0.0,119.0,1467,1467,1.73749,1000.0
0.743157,31.8499316476,25.3076923077,73.7279411765,1.7289900051,1.73573,52.1746370376,0.015371,92.4751,125.0,0.0356422107029,1.73006838412,3.0,-1.85907,84.3361,8.36701059815,188.0,1468,1468,1.7291,62.0
0.759746,26.1480281283,24.925,1000.0,1.72401531881,1.73037,99.9956828753,0.0160472,92.5202,1000.0,0.0365751366776,1.72523478534,3.0,-1.85336,84.3555,0.0,112.0,1469,1469,1.72397,1000.0
0.502833,21.0788137448,17.0166666667,912.636363636,1.72460540675,1.73046,93.8530839861,0.0134851,92.6058,1000.0,0.0333790839746,1.72595214181,3.0,-1.85366,84.3644,276.268075584,106.0,1470,1470,1.72453,39.0
0.805739,29.5154888429,28.5142857143,1000.0,1.72011575384,1.72589,99.9956828753,0.0143122,92.6364,1000.0,0.0343473990504,1.72149643763,3.0,-1.85166,84.353,0.0,107.0,1471,1471,1.72023,1000.0
0.604586,24.2037365231,23.5238095238,1000.0,1.72185711479,1.72787,99.9956828753,0.0121842,92.7246,1000.0,0.0319744074303,1.72290728528,3.0,-1.84862,84.3726,0.0,116.0,1472,1472,1.72178,1000.0
0.653362,24.7043303016,16.9661016949,1000.0,1.71411772549,1.72073,99.9956828753,0.0146143,92.7902,1000.0,0.0350449688192,1.71507675394,3.0,-1.84374,84.4565,0.0,174.0,1473,1473,1.71416,1000.0
0.226505,20.4591990103,16.3387096774,1000.0,1.71039506288,1.71659,99.9956828753,0.0152209,92.8361,1000.0,0.0357054035167,1.71113317346,3.0,-1.84262,84.4903,0.0,119.0,1474,1474,1.71042,1000.0
0.757447,14.1279533063,11.8214285714,1000.0,1.70766728959,1.71344,99.9956828753,0.0141226,92.8771,1000.0,0.0353968162209,1.70845994098,3.0,-1.8389,84.5245,0.0,102.0,1475,1475,1.70761,1000.0
0.295022,15.4653195241,10.3505154639,1000.0,1.70875524804,1.71466,99.9956828753,0.0144854,92.9545,1000.0,0.0359386265611,1.70948822388,2.0,-1.83702,84.5554,0.0,133.0,1476,1476,1.70878,1000.0
0.176255,14.4357305715,12.7808219178,1000.0,1.70134180965,1.70752,99.9956828753,0.0160039,92.9876,1000.0,0.0370230115353,1.70196429256,3.0,-1.83589,84.5732,0.0,69.0,1477,1477,1.7012,1000.0
0.0891539,17.825717742,16.4615384615,1000.0,1.70946180404,1.71522,99.9956828753,0.0139438,93.0521,1000.0,0.0349694510414,1.7101543725,3.0,-1.83732,84.5747,0.0,99.0,1478,1478,1.70962,1000.0
0.112578,11.3976121256,12.1829268293,1000.0,1.70644363417,1.71215,99.9956828753,0.0129431,93.0919,1000.0,0.03570806463,1.70692565286,3.0,-1.84166,84.5899,0.0,65.0,1479,1479,1.70644,1000.0
0.0729922,9.33707127038,9.9696969697,1000.0,1.71730943342,1.72321,99.9956828753,0.0147621,93.1357,1000.0,0.0366062745725,1.71792161434,3.0,-1.84689,84.5889,0.0,71.0,1480,1480,1.71748,1000.0
0.112418,10.5625290356,11.2840909091,1000.0,1.7107809622,1.71764,99.9956828753,0.0151832,93.1617,1000.0,0.0383310423299,1.71172467974,3.0,-1.84322,84.6008,0.0,61.0,1481,1481,1.71051,1000.0
0.0845275,7.39259514399,9.41666666667,1000.0,1.71933529937,1.72625,99.9956828753,0.0156161,93.1597,1000.0,0.0382555622131,1.72030534552,3.0,-1.85204,84.5983,0.0,34.0,1482,1482,1.71959,1000.0
0.0943531,12.1746661889,8.97321428571,1000.0,1.72552858814,1.7316,99.9956828753,0.0136026,93.1704,1000.0,0.0368549825046,1.72670641465,2.0,-1.85761,84.6059,0.0,99.0,1483,1483,1.7255,1000.0
0.0861974,25.4582680634,14.8955223881,1000.0,1.7303214631,1.73701,99.9956828753,0.0134112,93.2096,1000.0,0.0375084559356,1.73146788715,2.0,-1.86016,84.6254,0.0,176.0,1484,1484,1.73033,1000.0
0.371216,9.2802105443,8.33613445378,1000.0,1.73720289797,1.7436,99.9956828753,0.0145988,93.2479,1000.0,0.0381990926905,1.73844511029,3.0,-1.8678,84.5943,0.0,57.0,1485,1485,1.73737,1000.0
0.272141,11.8696969267,10.1717171717,1000.0,1.7443648843,1.75136,99.9956828753,0.0146995,93.2762,1000.0,0.0379677395653,1.74578755309,3.0,-1.88005,84.5969,0.0,85.0,1486,1486,1.74432,1000.0
0.0785946,12.1096518239,10.8260869565,1000.0,1.7509308345,1.75713,99.9956828753,0.0148082,93.3305,1000.0,0.0366385462543,1.75221165955,2.0,-1.88919,84.6299,0.0,80.0,1487,1487,1.75097,1000.0
0.25726,15.6505463163,9.98,1000.0,1.75615891699,1.76284,99.9956828753,0.0153606,93.3515,1000.0,0.0380467160862,1.75763406281,3.0,-1.89406,84.6683,0.0,137.0,1488,1488,1.75613,1000.0
0.0826912,18.8776291785,12.4074074074,1000.0,1.76113672346,1.76754,99.9956828753,0.0147358,93.4176,1000.0,0.0374575907328,1.76259137968,3.0,-1.90096,84.6803,0.0,113.0,1489,1489,1.76143,1000.0
0.833116,13.2264699942,10.8695652174,1000.0,1.76930755744,1.77663,99.9956828753,0.016622,93.4393,1000.0,0.0392730307413,1.77069500983,3.0,-1.90973,84.7432,0.0,81.0,1490,1490,1.7693,1000.0
0.209882,7.79308810564,8.36666666667,1000.0,1.77691862075,1.7841,99.9956828753,0.0168752,93.4708,1000.0,0.0394653102695,1.77804645248,2.0,-1.91737,84.7883,0.0,45.0,1491,1491,1.77686,1000.0
0.172273,10.926119942,7.99173553719,1000.0,1.78038369969,1.78642,99.9956828753,0.0166253,93.5242,1000.0,0.0374140559755,1.78181776421,2.0,-1.92365,84.8456,0.0,89.0,1492,1492,1.78042,1000.0
0.259516,19.4956169852,8.78571428571,1000.0,1.79532251926,1.80173,99.9956828753,0.0145308,93.5633,1000.0,0.0364810642953,1.79652363179,3.0,-1.93586,84.896,0.0,165.0,1493,1493,1.79515,1000.0
0.0670217,14.0884606706,11.0989010989,1000.0,1.79536391182,1.80205,99.9956828753,0.0159807,93.5529,1000.0,0.0380652613623,1.79653189917,3.0,-1.94599,84.895,0.0,97.0,1494,1494,1.79512,1000.0
0.133303,15.2544844855,11.6976744186,1000.0,1.81687324476,1.82388,99.9956828753,0.0176282,93.5753,1000.0,0.039707585801,1.8181877153,3.0,-1.96401,84.9345,0.0,81.0,1495,1495,1.81683,1000.0
0.0488513,18.3422744556,13.0632911392,1000.0,1.8210875005,1.82855,99.9956828753,0.0170031,93.6048,1000.0,0.0400324404171,1.82257261273,3.0,-1.96761,84.9511,0.0,99.0,1496,1496,1.82093,1000.0
0.627713,25.4037398822,12.5,1000.0,1.82925732382,1.83632,99.9956828753,0.0153657,93.6503,1000.0,0.0393010718014,1.83068873743,3.0,-1.98219,84.9809,0.0,147.0,1497,1497,1.82888,1000.0
0.553799,13.1888199623,8.72972972973,1000.0,1.83737326056,1.84525,99.9956828753,0.0174726,93.6478,1000.0,0.0406820861899,1.83916877172,3.0,-1.97865,85.006,0.0,96.0,1498,1498,1.8373,1000.0
0.158252,22.5381005484,12.7307692308,1000.0,1.84943649009,1.85727,99.9956828753,0.0168543,93.6832,1000.0,0.0389206026747,1.85153106387,3.0,-1.99816,85.0542,0.0,136.0,1499,1499,1.84936,1000.0
0.639194,20.4313484626,10.9333333333,1000.0,1.85575916276,1.86267,99.9956828753,0.0141317,93.7248,1000.0,0.0367450784074,1.85779202904,3.0,-2.0028,85.1062,0.0,154.0,1500,1500,1.85536,1000.0
0.427999,21.8842313367,14.7164179104,1000.0,1.85508498302,1.86221,99.9956828753,0.0154133,93.7726,1000.0,0.0373136032081,1.85681315103,3.0,-2.0041,85.1262,0.0,104.0,1501,1501,1.85513,1000.0
0.372455,23.1810648714,13.7051282051,1000.0,1.85900591272,1.86586,99.9956828753,0.016163,93.8118,1000.0,0.0390203840757,1.86037085057,3.0,-2.01386,85.1601,0.0,160.0,1502,1502,1.85894,1000.0
0.584365,19.0865357713,14.7058823529,1000.0,1.86686279959,1.87403,99.9956828753,0.0168866,93.8433,1000.0,0.0390321903538,1.86810706103,2.0,-2.02091,85.2242,0.0,96.0,1503,1503,1.86684,1000.0
0.0952561,15.0620900692,11.1797752809,1000.0,1.87116360451,1.87728,99.9956828753,0.0174344,93.8742,1000.0,0.0382441094172,1.87222588698,2.0,-2.01587,85.3252,0.0,85.0,1504,1504,1.87092,1000.0
0.149925,24.5764340267,18.3653846154,1000.0,1.86477397191,1.87127,99.9956828753,0.0163267,93.9243,1000.0,0.0373387668657,1.86601407669,3.0,-2.01771,85.3616,0.0,97.0,1505,1505,1.86482,1000.0
0.168662,20.4253035254,13.4459459459,1000.0,1.87281967253,1.87974,99.9956828753,0.016352,93.9785,1000.0,0.0387079148073,1.87426630328,3.0,-2.01958,85.4187,0.0,107.0,1506,1506,1.87264,1000.0
0.331701,21.3011763634,16.3387096774,1000.0,1.87328863274,1.87999,99.9956828753,0.0177586,94.0151,1000.0,0.0374238828304,1.87465430965,3.0,-2.02099,85.4401,0.0,92.0,1507,1507,1.87325,1000.0
0.0313751,28.5599139551,14.9117647059,1000.0,1.870882464,1.87747,99.9956828753,0.0160569,94.0563,1000.0,0.036954128706,1.87221787798,3.0,-2.01492,85.455,0.0,227.0,1508,1508,1.87082,1000.0
0.261107,16.6219347367,13.8513513514,1000.0,1.86708612585,1.87407,99.9956828753,0.0177907,94.1081,1000.0,0.0385558228481,1.86843104451,3.0,-2.01375,85.4871,0.0,102.0,1509,1509,1.86732,1000.0
0.823504,14.7329771182,16.9152542373,1000.0,1.87456461234,1.88117,99.9956828753,0.0154572,94.138,1000.0,0.0356655650769,1.87564745149,3.0,-2.01485,85.5187,0.0,72.0,1510,1510,1.87447,1000.0
0.603833,16.2999954931,14.7121212121,1000.0,1.86061449396,1.86742,99.9956828753,0.0180011,94.169,1000.0,0.0383708546903,1.86158993911,3.0,-2.00814,85.5297,0.0,69.0,1511,1511,1.86069,1000.0
0.666297,38.6348021075,18.5454545455,1000.0,1.86203360665,1.86866,99.9956828753,0.0153568,94.2021,1000.0,0.0356953420305,1.86308657384,3.0,-2.00826,85.513,0.0,229.0,1512,1512,1.86211,1000.0
0.0861309,19.1868756217,12.7974683544,1000.0,1.85367682632,1.86077,99.9956828753,0.0175688,94.2416,1000.0,0.0394206494994,1.85482069855,3.0,-2.00298,85.5216,0.0,142.0,1513,1513,1.85363,1000.0
0.177864,17.3272347582,13.3698630137,1000.0,1.86188418345,1.86804,99.9956828753,0.0137807,94.3027,1000.0,0.0346093397293,1.86320898808,3.0,-2.00385,85.5199,0.0,98.0,1514,1514,1.86178,1000.0
0.0365172,22.7189282156,15.2985074627,1000.0,1.85178634441,1.85788,99.9956828753,0.0158116,94.3491,1000.0,0.0363284685864,1.85314343207,3.0,-2.00129,85.5366,0.0,153.0,1515,1515,1.85168,1000.0
0.424374,17.8576154359,14.350877193,1000.0,1.85319897425,1.86081,99.9956828753,0.0189076,94.3792,1000.0,0.0406065017225,1.85459975554,3.0,-1.99437,85.5015,0.0,115.0,1516,1516,1.85351,1000.0
0.56207,28.901330776,14.9726027397,1000.0,1.84434734703,1.85172,99.9956828753,0.0185749,94.435,1000.0,0.0401125315209,1.845474997,3.0,-1.99167,85.5212,0.0,186.0,1517,1517,1.84435,1000.0
0.155087,21.7061965731,13.4320987654,1000.0,1.84165248149,1.84796,99.9956828753,0.0162541,94.4753,1000.0,0.0374116489612,1.84234310105,3.0,-1.98889,85.5443,0.0,117.0,1518,1518,1.84179,1000.0
0.134802,22.2661822496,14.7352941176,1000.0,1.83793231733,1.84438,99.9956828753,0.0155739,94.5269,1000.0,0.0371473804867,1.83874731645,2.0,-1.98645,85.569,0.0,124.0,1519,1519,1.83773,1000.0
0.100153,12.4615368234,10.01,1000.0,1.84471105756,1.85091,99.9956828753,0.0153116,94.5572,1000.0,0.0360937847164,1.8454884711,3.0,-1.98494,85.597,0.0,72.0,1520,1520,1.84478,1000.0
0.642552,17.67180005,11.5714285714,1000.0,1.83682859818,1.84386,99.9956828753,0.0172307,94.5919,1000.0,0.0390577445953,1.83773673881,2.0,-1.98205,85.5923,0.0,107.0,1521,1521,1.83684,1000.0
0.712762,15.7276826011,8.8,1000.0,1.8371219329,1.8438,99.9956828753,0.017756,94.6391,1000.0,0.0373762876467,1.83802452478,2.0,-1.9802,85.6214,0.0,118.0,1522,1522,1.83704,1000.0
0.467806,12.0261692492,9.84821428571,54.6612021858,1.83576047037,1.84184,34.6533317409,0.0172283,94.6749,400.0,0.0369149149248,1.83662801829,2.0,-1.98073,85.65,63.9652823584,106.0,1523,1523,1.83572,20.0
0.778778,14.3553914252,10.1123595506,1000.0,1.82830981617,1.83557,99.9956828753,0.0144603,94.7345,1000.0,0.0357740097423,1.82968803633,3.0,-1.96994,85.6632,0.0,85.0,1524,1524,1.82832,1000.0
0.803488,16.2234691496,12.6206896552,1000.0,1.82517536965,1.83253,99.9956828753,0.0159106,94.7689,1000.0,0.0375702791698,1.82659165975,3.0,-1.97035,85.6982,0.0,103.0,1525,1525,1.8252,1000.0
0.646418,7.85871569055,7.57575757576,1000.0,1.81645241205,1.82382,99.9956828753,0.0187466,94.8309,1000.0,0.0397725790592,1.81806197829,3.0,-1.96335,85.7125,0.0,63.0,1526,1526,1.81638,1000.0
0.127854,16.1056699323,10.902173913,1000.0,1.81598170719,1.82332,99.9956828753,0.0156533,94.8821,1000.0,0.0367018990911,1.81748690818,3.0,-1.96423,85.6968,0.0,113.0,1527,1527,1.81607,1000.0
0.228803,13.1256993498,10.2371134021,1000.0,1.81570418141,1.82271,99.9956828753,0.0162695,94.8792,1000.0,0.0375394141725,1.81707245178,2.0,-1.96181,85.726,0.0,100.0,1528,1528,1.81571,1000.0
0.156041,17.8332138368,12.0240963855,1000.0,1.81445378388,1.82157,99.9956828753,0.0147469,94.9119,1000.0,0.0359461346812,1.81598694566,3.0,-1.95948,85.7553,0.0,119.0,1529,1529,1.81447,1000.0
0.164569,15.9414306588,10.6813186813,1000.0,1.81729767108,1.82432,99.9956828753,0.015784,94.959,1000.0,0.036240886201,1.81875956311,3.0,-1.96236,85.7606,0.0,116.0,1530,1530,1.81735,1000.0
0.618339,20.576655713,14.3181818182,1000.0,1.81622985646,1.824,99.9956828753,0.0186486,94.967,1000.0,0.0404596099941,1.81741899597,3.0,-1.95792,85.7762,0.0,116.0,1531,1531,1.81621,1000.0
0.6597,17.3742960562,12.9638554217,1000.0,1.8219845425,1.828,99.9956828753,0.0161108,94.9927,1000.0,0.0370313046784,1.82323847346,3.0,-1.96463,85.8201,0.0,112.0,1532,1532,1.82191,1000.0
0.423457,12.071123873,11.0769230769,1000.0,1.81522203699,1.82231,99.9956828753,0.0170573,95.0524,1000.0,0.03736985936,1.8160707656,3.0,-1.9615,85.8091,0.0,53.0,1533,1533,1.81536,1000.0
0.120826,21.2929030325,13.7590361446,1000.0,1.80898742286,1.81501,99.9956828753,0.0172797,95.1042,1000.0,0.0379241151806,1.80995229678,3.0,-1.95694,85.8563,0.0,154.0,1534,1534,1.80899,1000.0
0.944936,16.7641111685,10.4574468085,1000.0,1.81546946835,1.82196,99.9956828753,0.0161618,95.154,1000.0,0.0368026242872,1.81660859896,2.0,-1.96148,85.8827,0.0,144.0,1535,1535,1.81566,1000.0
0.204955,15.6418370823,9.875,1000.0,1.8201583265,1.82631,99.9956828753,0.0156819,95.1774,1000.0,0.0363411151278,1.82113040438,3.0,-1.96741,85.9014,0.0,126.0,1536,1536,1.82015,1000.0
0.649316,11.2770336349,11.3181818182,1000.0,1.82282535992,1.82946,99.9956828753,0.0166583,95.227,1000.0,0.0373218355853,1.82391291095,2.0,-1.96771,85.8792,0.0,57.0,1537,1537,1.82287,1000.0
0.636694,9.41741220052,9.19266055046,1000.0,1.82701567189,1.83404,99.9956828753,0.0192174,95.3135,1000.0,0.0405027517074,1.82804113242,3.0,-1.9709,85.8831,0.0,51.0,1538,1538,1.82707,1000.0
