AverageAction,AveragePolicySurr,AverageAbsQYDiff,AverageAbsQ,MinReturn,AverageDiscountedReturn,AverageQLoss,MaxEsReturn,StdEsReturn,AverageQ,QFunRegParamNorm,AverageReturn,PolicyRegParamNorm,Iteration,Epoch,MaxReturn,AverageAbsY,MinEsReturn,AverageY,AverageEsReturn,StdReturn
0.999206,-286.768,4.73009819544,284.691,521.301538355,219.648067635,170.563,1277.49149811,403.802410092,284.45,247.892,1350.80676935,144.882,2453,2453,2846.69897392,284.594323637,71.0458354444,284.461761711,356.570912559,745.776794213
0.999202,-285.807,4.94167245002,283.439,535.972220348,209.450458594,220.432,794.531997927,207.567688971,283.212,247.963,736.608513701,144.876,2454,2454,1747.46909631,283.339280062,153.567646636,283.232164822,523.358094628,311.566912872
0.999564,-287.137,4.59319274481,285.003,543.987233314,215.216636176,188.04,819.74162644,254.291049194,284.787,247.994,760.505049952,144.876,2455,2455,1430.93491818,284.871584302,99.0775004417,284.77784431,337.772854228,255.185140556
0.999568,-285.861,4.66506837933,283.592,259.289209432,186.463227467,184.712,822.002206277,217.858552833,283.428,248.012,453.401133391,144.881,2456,2456,679.246998241,283.517838067,67.198579019,283.443024242,326.311581308,129.759727696
0.999486,-286.592,4.99291182694,284.461,333.483193779,209.732443014,225.49,527.848994413,168.177470507,284.262,248.068,555.239663366,144.901,2457,2457,669.2403606,284.355203317,45.9880234639,284.278130707,265.684498755,98.227644891
0.999533,-284.983,4.78044368253,282.919,672.548938633,234.542516742,198.244,621.767354475,191.399797074,282.707,248.092,1301.04685905,144.881,2458,2458,2954.67593566,282.782388271,107.716413099,282.695272929,343.128167186,807.738663045
0.999493,-285.472,4.79561040659,283.744,840.239269355,247.7470539,202.641,431.059879183,144.765809334,283.558,248.122,1315.35718609,144.893,2459,2459,3106.8644151,283.643004898,7.93665893982,283.584526009,148.861410305,541.506220594
0.999601,-285.222,4.77526011767,283.283,193.451119442,161.533682029,200.667,519.422952629,179.681006841,283.101,248.127,448.245015289,144.877,2460,2460,1415.01926979,283.184986092,13.1680750262,283.116852154,190.797083489,361.580241489
0.999446,-284.364,4.75485565136,282.171,647.11934068,252.634773261,189.16,826.452494002,230.936487772,282.003,248.184,1479.15749121,144.937,2461,2461,2853.30443693,282.050273157,35.6584624515,281.994766889,211.738712053,515.572697805
0.999403,-284.572,4.66443445956,282.178,125.810613955,180.22391652,189.052,538.706961999,155.270887072,281.993,248.256,656.284605485,144.959,2462,2462,1780.50340992,282.074148724,49.5785085709,282.000252545,210.0806386,497.238799114
0.999403,-285.338,4.63282766575,282.98,152.613664959,198.618431236,194.501,737.60975484,254.971194262,282.776,248.303,966.923763351,144.99,2463,2463,2597.4750801,282.851950267,64.3840481893,282.776925377,449.801502512,691.710011957
0.999355,-285.26,4.61438250443,282.856,928.776772545,231.472468055,181.576,558.231618008,208.952906315,282.643,248.328,1615.7834887,144.972,2464,2464,2749.93204307,282.761940041,12.6521999773,282.660558079,306.503138226,629.857468662
0.999433,-285.363,4.34796181839,283.351,1014.50190025,238.814312508,164.768,943.982013122,330.712898846,283.154,248.378,1691.96598421,144.995,2465,2465,2961.64000212,283.253972398,52.4292662822,283.140476066,434.74857346,665.797978686
0.99971,-285.517,4.5562328829,283.435,948.223842809,256.521148614,202.057,812.43073595,286.20678478,283.259,248.436,1700.64794407,144.982,2466,2466,3463.80821519,283.337629127,63.0167569324,283.264791961,405.316695787,935.789029999
0.999604,-285.699,4.57245721611,283.337,706.382337853,251.0630206,184.768,333.169624874,82.6737976575,283.138,248.504,1488.1718465,145.0,2467,2467,3521.39746316,283.257248521,61.4564099688,283.157554721,177.344267658,938.507888745
0.999512,-285.462,4.27872171856,283.22,158.904948214,224.906413753,157.374,705.590018613,199.543287993,283.035,248.566,1354.13219129,145.016,2468,2468,2865.7057315,283.099213143,112.450606134,283.02064666,410.619878816,664.981144872
0.999403,-284.918,4.78594517135,282.561,144.054210051,194.302833546,216.764,897.672240475,301.690650458,282.355,248.586,992.107471391,145.058,2469,2469,2765.42597978,282.484101009,27.7957366115,282.384290096,327.951284193,651.261470497
0.999752,-285.612,4.4702218217,283.402,661.928730936,245.582639964,186.242,613.204530136,165.417780645,283.221,248.63,1583.0220078,145.057,2470,2470,3298.6177555,283.300510673,43.5594968237,283.214912292,231.434495273,769.598414854
0.99978,-284.788,4.31270722469,282.772,179.647406968,232.469854159,162.255,848.276742536,149.871529614,282.553,248.671,1248.36602548,145.048,2471,2471,2716.85413098,282.634040865,393.150349915,282.567389998,637.659182626,587.56228057
0.999605,-285.112,4.54122827901,283.182,168.081570651,196.27963275,201.207,444.4063263,103.163249279,282.948,248.731,753.356418163,145.063,2472,2472,1700.5646873,283.04504305,116.805698437,282.952346511,235.173252171,406.120619086
0.99969,-284.791,4.40563764311,282.738,404.055320657,212.732271963,174.271,619.925776582,151.209071971,282.552,248.747,662.46528993,145.127,2473,2473,1018.19719361,282.633917576,108.206854741,282.553208145,315.204543766,86.1627590663
0.999538,-285.122,4.27201556404,283.163,583.217788732,223.04259307,168.534,654.206603082,173.354840179,282.953,248.786,1251.96009856,145.162,2474,2474,2292.79231298,283.060312863,125.450134497,282.957101524,292.29581382,467.181795059
0.999566,-285.068,4.28065511169,283.077,680.842434647,245.054211639,160.137,683.048785227,182.948664497,282.829,248.826,999.933485803,145.144,2475,2475,1944.02075897,282.976895131,68.0087933819,282.841776905,353.441595986,228.804305542
0.999479,-284.823,4.57756368695,282.953,661.005681687,236.340928843,197.151,756.231379053,239.633506419,282.762,248.847,807.698328275,145.181,2476,2476,1255.43779564,282.896169679,115.822829261,282.774098348,307.485513101,137.954785271
0.999418,-284.629,4.57420570853,282.565,702.555470165,239.118525533,196.356,530.934126739,130.643091092,282.318,248.864,784.240677377,145.169,2477,2477,1072.61593389,282.443241938,67.1928891324,282.317670809,266.688944253,90.3089356031
0.999628,-284.944,4.30011350308,283.051,642.353283335,237.280534828,167.965,576.665277774,196.242756077,282.841,248.91,1409.86199047,145.179,2478,2478,3300.40050169,282.982142885,24.32665284,282.846295257,351.674870612,696.87711526
0.999596,-284.113,4.39096954373,282.124,630.395549876,243.470243401,164.388,922.054790557,246.972678241,281.887,248.92,827.468480771,145.184,2479,2479,1084.30804669,282.019790619,150.43743182,281.88258413,328.633170757,106.73396994
0.999385,-284.248,4.56234762515,282.239,663.226634064,240.501686788,185.837,630.848161922,144.589025848,281.999,248.941,990.305665902,145.193,2480,2480,2345.80363594,282.151832198,187.052231531,282.009495456,321.429163869,359.928343231
0.999398,-284.16,4.6022965749,282.078,236.09833604,201.483604487,194.722,813.7034379,202.716568507,281.876,248.957,766.048295472,145.189,2481,2481,1889.91513958,281.991361986,69.8633185582,281.875933082,259.32911556,416.035892075
0.99922,-284.283,4.53997547414,282.412,186.826744766,136.466328334,181.664,949.14835702,258.86630478,282.175,248.974,251.633712013,145.217,2482,2482,581.100681602,282.331911283,71.4666837504,282.184764404,286.030952729,68.8622319812
0.999291,-284.313,4.53788469673,282.203,257.897359323,199.681288647,185.189,726.438424122,234.73128124,281.963,248.988,1402.56188997,145.275,2483,2483,2481.79159026,282.12918614,12.8765654362,281.970548202,285.654976392,628.090413597
0.99899,-283.63,4.60834186263,282.074,168.822662578,166.623472889,189.635,507.039871722,138.131168761,281.788,249.05,438.466939092,145.331,2484,2484,801.000833816,281.976586968,101.120132893,281.789925544,283.706408305,130.148310862
0.999339,-282.715,4.777611174,281.062,420.069910946,211.247071521,213.504,708.050302656,194.566664846,280.818,249.053,1194.33033726,145.339,2485,2485,2810.9465078,280.963463409,6.19996744182,280.810677857,269.295262888,580.673431613
0.999392,-282.38,4.79294445759,280.541,239.14040848,230.570939116,218.624,1292.18243422,429.111754087,280.287,249.143,1146.21299117,145.364,2486,2486,2618.50459464,280.458137428,99.5684096597,280.302427909,619.232401752,557.564156172
0.999288,-283.225,4.46965207618,281.254,828.0630198,244.370251013,180.682,776.967675672,227.883831028,280.949,249.193,1865.60286879,145.384,2487,2487,3198.62495126,281.120467554,108.4100658,280.950566941,372.809975183,880.770777346
0.999614,-282.164,4.65812879263,280.132,1005.61872817,254.717008636,204.077,926.733095101,291.403059101,279.887,249.241,2953.92920744,145.391,2488,2488,3398.99146302,280.036597826,24.0216878713,279.88651435,442.747064701,700.542231127
0.999443,-283.307,4.51277529461,281.066,169.340982056,213.518116365,173.064,1702.19867523,848.518858732,280.861,249.263,2328.36946777,145.447,2489,2489,3399.02640707,280.997028095,5.1609577614,280.876292501,853.679816494,1420.34128153
0.999354,-282.61,4.70959795612,280.442,1016.63220512,262.968849548,204.568,1498.68556324,432.835007509,280.172,249.301,2783.55673358,145.463,2490,2490,3508.43261726,280.334888187,209.472389161,280.174893901,542.272258605,829.383146306
0.99943,-283.214,4.38371033679,280.994,750.752322562,255.188543111,176.675,1099.94598499,353.687232706,280.755,249.367,911.339734301,145.52,2491,2491,1870.99684409,280.890975756,11.9133469108,280.74171803,489.332602642,199.643952781
0.999489,-283.284,4.57691270771,281.234,12.8137744837,213.378704127,175.432,614.406151554,197.046977986,280.958,249.366,907.691905027,145.497,2492,2492,2314.56120576,281.093349927,9.38578401359,280.963518355,152.15323897,613.017699583
0.999427,-283.275,4.43264375646,281.302,190.615592029,257.409123277,171.925,515.07965875,202.583420677,281.091,249.42,955.886400425,145.561,2493,2493,1197.33173782,281.216071567,8.5012913951,281.099816346,172.939177235,180.515639053
0.999578,-282.526,4.99731748567,280.867,668.890530324,259.480738688,228.01,624.164661558,239.836580649,280.56,249.423,1040.49741163,145.597,2494,2494,3559.65549287,280.74299457,8.6184323493,280.569220404,258.413844275,493.119412423
0.999508,-282.594,4.56187777513,280.517,1195.94256293,247.732978217,178.179,1644.31857071,444.829577151,280.248,249.46,2609.76769707,145.628,2495,2495,3367.70396963,280.39055581,9.14087729398,280.240613705,222.396320382,855.114180468
0.999569,-283.154,4.46239993915,280.947,1185.15687137,257.560919235,154.955,1446.36540811,477.073869381,280.699,249.468,2392.57009885,145.664,2496,2496,3496.8908592,280.874695836,103.856460804,280.698538962,728.766192334,807.81968197
0.999393,-282.41,4.37935461115,280.414,1088.74800825,258.951727522,155.21,870.093782587,244.317095604,280.15,249.505,1244.21504987,145.684,2497,2497,1820.04363064,280.31979331,169.454554915,280.164039429,556.93882181,192.696690133
0.999343,-282.83,4.56253873591,280.59,725.539794714,258.003469311,185.984,943.467972947,306.210780187,280.33,249.588,976.962324379,145.651,2498,2498,1177.70935536,280.479834059,11.1796233932,280.336105323,309.972574841,140.789941783
0.999446,-282.888,4.65886675549,281.09,204.255644751,170.292508507,187.375,670.330742944,231.641391991,280.85,249.622,411.529365765,145.656,2499,2499,1119.53299597,281.000079152,8.00997816635,280.839777764,169.181289298,274.392520023
0.99936,-282.291,4.59214501772,280.309,77.1196575181,95.8687192909,185.41,1132.597165,351.333835676,280.062,249.665,142.170536176,145.712,2500,2500,191.553973462,280.218696032,16.192737224,280.083611196,380.625940506,42.6274008002
0.999294,-282.193,4.60866451564,280.174,170.247388478,224.718093461,185.689,999.873368957,272.54962355,279.917,249.689,2564.78261556,145.788,2501,2501,3300.58371159,280.076340746,73.9548990092,279.921822245,282.557201195,1085.70900003
0.999254,-282.652,4.38509665945,280.587,184.710068602,234.950818335,141.226,2392.06135951,964.45953627,280.357,249.732,2870.60001523,145.787,2502,2502,3497.48347225,280.513203415,88.2938210007,280.363119987,724.008366512,1116.00278844
0.999442,-282.084,4.38058534482,279.981,2295.8448513,255.296291662,162.933,972.636148933,303.558367272,279.732,249.763,3342.48070225,145.797,2503,2503,3495.47272381,279.914195058,24.5724236934,279.740090765,342.622260337,332.005778154
0.999496,-282.806,4.80209063787,280.655,654.302370942,245.853358125,210.114,1433.16361209,479.572139083,280.455,249.826,2914.00947084,145.807,2504,2504,3359.43088976,280.575543487,17.2995475046,280.471250497,460.06887913,879.252399045
0.999488,-283.11,4.5551891509,280.675,1442.81484352,258.36477902,170.04,695.775065186,163.519368767,280.456,249.879,2605.66070813,145.802,2505,2505,3541.67834825,280.567682897,137.551274676,280.46218576,321.53509431,696.170329677
0.999415,-282.975,4.71728361418,280.541,1159.30431301,265.463608688,186.029,1129.07336418,464.614818545,280.37,249.914,1491.44978523,145.824,2506,2506,1876.14002582,280.483366498,7.98967697365,280.377749233,402.023988592,185.017947993
0.999539,-283.097,4.68143737792,280.719,690.183625351,242.085218908,191.891,752.515169609,269.477952245,280.523,249.948,740.104847721,145.882,2507,2507,856.315534319,280.644815855,15.1274359547,280.535225823,248.615159974,38.2089400156
0.999556,-281.713,4.65028847978,279.42,16.496863965,253.71940147,190.617,496.055566526,174.613318559,279.236,249.984,967.852511686,145.93,2508,2508,1154.87955423,279.328544266,16.404081033,279.2386374,232.100025892,171.647815958
0.9995,-283.463,4.65198926196,281.199,1373.77873441,257.852006094,197.907,1010.5406612,286.56601999,280.98,250.016,2095.7947942,145.945,2509,2509,3492.03547025,281.072048866,10.2201379759,280.977327177,227.188864783,743.361430041
0.99934,-283.291,4.46916901419,281.233,292.689615869,235.393177121,180.173,839.819142252,320.350088215,281.062,250.027,2711.94431046,145.952,2510,2510,3423.19730443,281.167674246,12.8072062604,281.078576286,514.268338799,1135.07234389
0.999543,-283.088,4.41939622427,281.075,681.963157934,243.010406518,183.983,1229.327485,349.882930228,280.907,250.1,713.283956892,145.949,2511,2511,748.147179525,280.994167769,152.723701293,280.908536995,625.816873238,14.5349806388
0.999382,-282.566,4.76670176863,280.494,901.939725511,263.093933011,203.069,648.905383648,212.088445442,280.272,250.181,1131.47159575,145.97,2512,2512,1594.73253921,280.383398821,10.2872896082,280.286831687,423.624626343,190.916402911
0.999277,-282.533,4.49404460193,280.4,1948.0012323,269.790564689,190.677,808.579320911,281.856616449,280.221,250.211,3181.44016295,145.984,2513,2513,3533.53427546,280.305553965,14.3763707098,280.219617906,409.681666576,508.790878051
0.999361,-281.524,4.55548595863,279.484,925.320497849,264.203251608,184.114,742.482366716,283.634552305,279.33,250.269,2329.35546341,145.97,2514,2514,3487.24803023,279.381901189,18.2045080426,279.324568449,416.873026631,978.050118257
0.999551,-282.518,4.59308163454,280.402,407.076524249,231.061189111,202.202,858.307594615,215.676158265,280.238,250.343,678.91015829,146.016,2515,2515,990.195974627,280.319347744,192.126711045,280.251068814,497.593659981,119.743044275
0.999099,-281.688,4.52706411873,279.303,377.410843643,189.295687432,198.436,723.532191727,235.92772736,279.135,250.42,459.738489191,146.046,2516,2516,725.902331807,279.200675935,95.8602253234,279.140753279,367.737910969,109.807685014
0.999345,-282.555,4.43099668431,280.461,378.743526221,179.364941057,168.711,494.017497396,117.086305259,280.314,250.446,399.9746233,146.071,2517,2517,422.204387872,280.376956405,122.357614413,280.330347692,254.24549954,12.8477583537
0.999385,-282.621,4.71406348605,280.543,411.33606843,228.506100668,194.034,1284.7926515,419.438763829,280.356,250.468,823.486938464,146.097,2518,2518,1550.98115627,280.417952514,15.3470330941,280.349178426,502.500957674,282.963233619
0.999306,-282.797,4.4264250578,280.849,382.571002664,221.680406728,176.759,641.353027048,107.140020832,280.68,250.5,753.919005948,146.092,2519,2519,1490.16213786,280.754904198,295.900535273,280.69301995,397.755121487,277.723182479
0.999434,-282.539,4.45285038324,280.365,681.261916371,255.577642906,172.494,576.719316023,161.87583413,280.208,250.527,1054.35265198,146.123,2520,2520,1996.79409575,280.262576703,19.0491031995,280.208556317,196.659403378,237.334400335
0.999273,-282.403,4.56682296588,280.227,381.669049271,251.322037159,198.084,624.432078281,151.700126446,280.065,250.531,927.587305326,146.122,2521,2521,1608.77954965,280.135492859,140.769224722,280.065620193,332.346042718,191.827227637
0.999382,-282.225,4.37872984466,279.912,355.33623296,220.466158074,167.597,942.152363312,319.577002679,279.752,250.584,756.451041418,146.176,2522,2522,2280.76400443,279.851327495,14.5250666689,279.763686636,387.759687104,420.228842873
0.99946,-282.264,4.5387187307,280.018,342.224879146,237.183903469,191.417,881.914441807,320.431084405,279.821,250.583,938.04769849,146.189,2523,2523,1553.54433962,279.916021906,16.2880874055,279.844611374,336.075920845,276.659758647
0.999408,-282.384,4.62791725112,280.075,334.712513163,234.536902646,216.586,864.614066579,294.876701382,279.952,250.662,857.055883429,146.191,2524,2524,1585.21294939,280.00271114,9.80280883669,279.949600272,320.066076823,268.304058499
0.999358,-283.615,4.31239299044,281.459,632.704413271,244.263673175,166.0,977.578188221,271.07003632,281.286,250.672,1231.09309358,146.216,2525,2525,2426.89240971,281.356410475,20.090649881,281.290304622,320.387378359,391.24949105
0.999129,-282.049,4.543344441,279.649,863.752354221,242.734579954,193.41,719.146332997,221.081774347,279.463,250.735,1471.43603737,146.243,2526,2526,3114.96651153,279.528592222,14.0988757318,279.477523484,363.24347556,741.08594585
0.999244,-282.261,4.20582285994,280.047,86.2924525359,194.712164209,138.649,814.831285234,317.788519355,279.878,250.781,719.592125648,146.238,2527,2527,1513.17967476,279.940915926,26.6154056977,279.885989122,336.04907115,388.337037397
0.999617,-282.401,4.65946430017,280.293,81.8581887414,96.8107692362,208.281,1044.02774074,335.267553071,280.142,250.792,267.015874816,146.239,2528,2528,2430.89956532,280.197043468,57.4061124889,280.158506367,379.627765512,462.354511337
0.999524,-282.26,4.44646260958,280.001,1012.59857286,250.439323436,186.924,819.220284621,272.270917733,279.813,250.859,1780.49992974,146.296,2529,2529,3252.12485455,279.902109882,15.080663027,279.827739955,375.087622505,841.440913905
0.999322,-283.103,4.47732572371,280.904,857.21228679,249.936630146,190.318,1257.21310847,345.261940668,280.773,250.922,1581.55605847,146.3,2530,2530,3138.63611214,280.831098947,299.877823558,280.765784711,694.273455907,694.063981217
0.99929,-282.953,4.42659404732,280.678,751.455133699,264.036775756,179.863,1031.67741488,331.906190732,280.491,250.976,1163.75202841,146.32,2531,2531,3236.30584695,280.607881895,22.4187013337,280.510463326,299.286027316,601.13032544
0.999417,-283.306,4.27236004211,281.126,734.549869617,264.08129225,157.413,592.006285739,181.414404049,280.895,251.002,916.069428694,146.329,2532,2532,1134.38459091,281.012420377,10.6479384714,280.902768747,217.978055996,110.457002977
0.999259,-283.059,4.67391730112,280.901,96.0191453148,244.191295307,219.56,599.904419249,213.77824056,280.729,251.047,1176.80357395,146.329,2533,2533,2248.08082251,280.820824495,15.3809195288,280.741752346,280.19543175,460.155233173
0.999215,-283.726,4.25518082228,281.462,96.0310431543,212.626972402,158.145,654.75241316,180.405381002,281.324,251.091,1044.99227657,146.34,2534,2534,3013.63122689,281.384829322,30.868256546,281.334033194,292.743194072,647.618324527
0.999387,-283.66,4.26001551515,281.385,273.515871923,191.631657153,168.187,1471.94543394,469.111113052,281.24,251.168,661.60984844,146.388,2535,2535,2850.07195011,281.307518149,95.0047816753,281.237168135,460.270074986,545.845139206
0.999326,-283.831,4.31167564282,281.81,381.411296085,219.119343942,170.433,935.201643997,228.155846709,281.667,251.213,906.306182716,146.412,2536,2536,3290.99096737,281.739955202,284.219073355,281.686057504,592.327985836,653.493894424
0.999357,-282.963,4.67491641387,280.77,301.399599015,171.370746011,211.127,686.224750708,181.904527955,280.634,251.267,359.62982412,146.391,2537,2537,402.242385398,280.69726317,125.318425249,280.632847021,314.66777428,24.7781071327
0.999335,-283.104,4.28135254022,281.062,333.466822228,200.54386211,148.326,373.80272627,130.20052835,280.857,251.293,661.893423074,146.399,2538,2538,3320.98348217,280.955021369,20.4248370553,280.86726307,173.900834351,570.328806877
0.999424,-283.624,4.58468364053,281.646,353.064905634,229.486524687,203.781,1049.68044708,328.736207262,281.481,251.342,902.519559638,146.462,2539,2539,3348.31289261,281.556086337,90.8166832108,281.48229357,476.272597242,568.849231465
0.999215,-283.241,4.58838982279,281.24,381.562911506,226.316629542,200.722,802.972723249,216.96258514,281.051,251.382,888.977198052,146.463,2540,2540,3360.65437314,281.15293881,79.6266700001,281.077330787,325.885803907,535.629559748
0.999165,-283.61,4.57112550381,281.415,99.9077353657,238.020602263,180.302,637.112167368,151.326101868,281.248,251.375,2199.4660166,146.449,2541,2541,3231.95742862,281.31393912,138.06621431,281.244728458,283.859284335,1096.83134111
0.999302,-283.606,4.76000343456,281.572,999.179025898,251.328620975,210.322,430.460196471,127.777020035,281.371,251.446,2246.13534324,146.487,2542,2542,3387.84687271,281.4880288,6.12097861975,281.388840611,285.285731072,915.277265671
0.99917,-282.947,4.71463592007,280.79,304.374930466,221.308942905,198.675,827.180594692,306.582549874,280.565,251.464,1156.82686459,146.516,2543,2543,3404.0022727,280.667405681,17.6252047628,280.562057756,310.387866679,881.930725955
0.998998,-283.563,4.56806229003,281.53,376.985674072,231.83786473,165.558,634.573808974,165.841301543,281.317,251.508,782.871052207,146.53,2544,2544,1709.62109498,281.45006697,34.6422516779,281.325361014,239.337111544,333.257402307
0.99939,-283.031,4.78769338281,280.928,711.372665859,265.174820566,186.178,769.242291488,211.010999109,280.728,251.596,1432.21275987,146.583,2545,2545,3407.09573205,280.90620566,45.9489913406,280.728235199,305.080360764,857.394992868
0.999352,-283.068,4.57433619149,280.763,389.159196598,246.646163573,173.024,980.822127779,234.423635738,280.583,251.579,1420.23657477,146.586,2546,2546,3503.41815374,280.689304324,283.742957364,280.58899129,679.627742706,1030.31208573
0.999329,-283.413,4.66229314109,281.227,302.291260951,239.924563541,181.623,568.87704731,178.130807036,281.007,251.56,2287.09471212,146.617,2547,2547,3260.57033123,281.144871141,14.0272023515,281.018049622,159.344768597,1211.92679236
0.999422,-284.053,4.66457004467,281.815,1234.43195586,252.530331257,179.053,887.626278967,275.732672559,281.614,251.59,2884.0259691,146.612,2548,2548,3227.49995093,281.728721444,11.7645320743,281.612901486,232.166693699,704.256119796
0.99926,-282.806,4.61890077407,280.66,977.525534092,266.035408217,188.179,1094.81090995,377.164294629,280.417,251.578,2570.67056811,146.652,2549,2549,3492.48795316,280.571869781,39.4035316913,280.441326732,569.44906658,952.287304094
1.0,-282.988,4.7418391152,280.771,14.8726353043,16.6299953222,190.298,420.591550995,156.236140254,280.547,251.629,18.2539560811,146.665,2550,2550,22.925359328,280.649161629,14.2276273406,280.538577354,190.018642247,1.66218667152
0.998994,-283.229,4.57431692936,281.031,865.543219823,263.482159327,187.61,713.840397961,200.853712176,280.808,251.674,1974.74439218,146.714,2551,2551,3445.11456427,280.953305768,13.0620366434,280.813897476,157.549523384,1055.08076338
0.9995,-283.498,4.68549038216,281.236,408.908981682,246.28355734,204.37,738.040341748,191.803401876,281.038,251.664,877.156965122,146.694,2552,2552,1645.4289918,281.133919234,38.3455881701,281.045676171,391.586424163,230.383180511
0.999302,-282.915,4.4610021489,280.604,581.437386737,229.647088601,178.123,647.357458485,227.322855102,280.448,251.711,1019.50686906,146.737,2553,2553,2908.50223171,280.548499275,28.5225007417,280.459901524,333.099066674,551.425689678
0.999255,-283.101,4.44796806038,280.785,781.345916879,247.497077984,173.34,998.623030202,289.640961452,280.615,251.749,1263.29321586,146.815,2554,2554,3258.20216168,280.702644986,62.1450956411,280.631445665,468.569243126,683.554860628
0.999271,-284.383,4.58047211756,282.138,512.668622958,242.159768239,196.122,841.199467875,285.945768565,281.984,251.74,716.952994043,146.843,2555,2555,1030.07761281,282.008152945,72.116867791,281.97711238,507.311255481,95.2639561924
0.999463,-283.539,4.44927172896,281.257,606.292455822,256.218770259,175.391,639.353548126,231.649158255,281.116,251.766,1101.48076804,146.853,2556,2556,2441.81030778,281.19787897,20.2438378701,281.141124687,302.714464638,414.823399142
0.999545,-284.265,4.61677878561,282.03,820.915968481,257.131781412,205.353,588.753809821,193.442429352,281.847,251.806,1401.61379527,146.84,2557,2557,3471.3004369,281.922361756,39.244212048,281.845830208,359.045996519,794.053727435
0.99927,-283.424,4.39446915863,281.285,801.257341312,253.597430753,169.098,848.522223429,305.057573268,281.089,251.826,1551.47279014,146.909,2558,2558,3324.60752163,281.190357569,6.62488202386,281.103806936,338.00827741,880.796311331
0.999392,-283.263,4.49933757837,281.372,931.341251258,261.261986836,182.177,591.08895114,147.34343642,281.142,251.848,2113.59517569,146.957,2559,2559,3337.03313762,281.273476323,187.270644906,281.147369354,389.134027827,1001.15086579
0.999553,-282.885,4.2750903733,280.923,808.035638196,249.449389544,148.905,658.89508088,225.831754425,280.683,251.875,940.770401582,147.005,2560,2560,2419.00518059,280.849244393,10.5813596071,280.692059919,246.634226787,257.52425451
0.999708,-283.103,4.65382178797,281.361,13.2003685559,28.2417889397,192.52,923.570731119,203.768715593,281.157,251.936,77.2379343587,147.072,2561,2561,2155.31441845,281.277476804,8.87740971557,281.153047235,86.6840915612,259.820040212
0.999514,-282.574,4.64503841993,280.873,442.27485122,245.562610475,180.862,831.542227875,156.140054854,280.638,251.984,914.970666679,147.108,2562,2562,1680.50913014,280.811310581,7.27243142424,280.644768956,59.7129073946,252.921060876
0.999532,-283.419,4.71925694796,281.389,565.471098205,255.432183408,220.127,838.603598415,288.420802994,281.145,252.025,945.586993471,147.1,2563,2563,1397.87721545,281.330840946,9.24345872248,281.151902508,418.403671344,167.069305972
0.999308,-283.2,4.64053263644,281.074,753.908765498,244.370899684,198.075,738.982155061,272.304300164,280.842,252.093,913.958164331,147.103,2564,2564,1038.96766695,280.992753746,13.7893841012,280.86141434,350.219328202,74.3651018433
0.99947,-283.191,4.51599610062,280.969,195.292049969,185.653729482,204.601,556.799085978,137.282970743,280.718,252.147,669.877356535,147.105,2565,2565,1701.26860866,280.894304338,80.8600770021,280.717343036,254.680673144,417.215404406
0.999595,-282.621,4.54587558805,280.458,207.557158279,215.930464887,187.018,859.210339383,326.32839258,280.173,252.154,839.820640385,147.091,2566,2566,1782.50771483,280.372469994,71.4316471841,280.193705811,490.354908038,388.262239005
0.999517,-283.293,4.26940664293,281.116,194.168470877,135.930464413,160.393,775.137127801,220.138330407,280.892,252.198,273.837432193,147.096,2567,2567,1040.24064546,281.065577522,83.3229895604,280.901508956,368.241545502,204.555207395
0.999377,-282.766,4.69614958479,280.541,823.080659548,251.523973513,220.88,1068.01224725,287.92728959,280.301,252.228,1315.03012639,147.145,2568,2568,2362.31672008,280.468763307,40.2231837327,280.308345237,356.583791399,494.647452866
0.999333,-283.333,4.36568141071,281.266,210.013008638,209.847122858,183.773,847.435513347,298.580384141,280.928,252.256,1195.11641176,147.172,2569,2569,3211.80009554,281.165301787,30.3378470038,280.932148853,343.232324563,854.315272189
0.999315,-283.03,4.33097798354,281.114,215.302367384,204.706408953,165.757,577.42821528,174.262428494,280.769,252.315,654.280987662,147.189,2570,2570,2247.58933822,281.06379078,79.2842702269,280.772204147,359.30566289,450.917567333
0.999297,-282.296,4.69051315999,280.397,210.523645086,243.301181773,190.974,1197.28705914,487.451390034,279.947,252.339,1522.37472482,147.209,2571,2571,3073.71761038,280.305331071,25.1349115264,279.953227746,456.114422538,591.670024554
0.99957,-282.417,4.6632913907,280.355,17.0595232987,53.1725134464,209.709,1239.33446262,331.790944706,279.859,252.373,181.863448565,147.228,2572,2572,2882.29624765,280.288959602,14.1186441638,279.860252673,245.076105105,438.052172735
0.99989,-283.087,4.64020048487,281.116,16.8898909545,17.0094794894,200.749,417.998792741,101.641789815,280.578,252.396,18.3138275955,147.255,2573,2573,19.5990337231,281.01736773,14.8186417616,280.57650657,68.0853495663,1.03095659121
0.999869,-282.828,4.32233688233,280.839,14.6569275702,16.6208109804,162.32,757.403087374,183.877949605,280.439,252.462,17.8696316395,147.361,2574,2574,19.5335526873,280.712215159,5.65564998713,280.439107301,83.6294098956,1.1758751278
0.99924,-283.116,4.53463844977,280.995,14.637564646,16.304205534,177.08,540.683087645,141.117839602,280.616,252.446,18.9065903774,147.39,2575,2575,1281.99460227,280.911775272,12.5702434131,280.637715346,81.4517990722,46.7561299108
