StdEsReturn,AverageAbsY,AverageAbsQ,AverageQ,AveragePolicySurr,Epoch,Iteration,QFunRegParamNorm,AverageDiscountedReturn,AverageAction,MaxReturn,StdReturn,MinEsReturn,PolicyRegParamNorm,MinReturn,AverageEsReturn,AverageQLoss,MaxEsReturn,AverageAbsQYDiff,AverageReturn,AverageY
194.654274876,28.3676312944,28.3762,28.3633,-28.6276,1952,1952,144.535,253.200344015,0.842392,3165.79670456,511.226328836,77.7794229491,128.063,1345.12675005,355.506078396,2.12564,681.452126305,0.438826048749,2956.99266555,28.36370904
158.227240914,28.4008688612,28.4088,28.3964,-28.6642,1953,1953,144.595,245.655608366,0.84434,3214.98796755,800.005761584,69.5452408039,128.055,377.536403933,332.816878957,2.17195,540.314589995,0.443533770597,2882.30592673,28.3974592943
282.827357624,28.4102298877,28.4201,28.4048,-28.677,1954,1954,144.608,254.461883645,0.828301,3371.21384988,845.698323029,26.188196609,128.064,1254.72064041,288.683225544,1.87313,940.398006652,0.420377255378,2342.07807984,28.4045062948
185.989152935,28.3939787402,28.4036,28.389,-28.6595,1955,1955,144.571,260.4151452,0.807873,3294.54936543,761.133047257,58.8878764674,128.103,1117.43992761,301.210357754,1.85098,640.969208981,0.424703516633,2727.92407384,28.3902634039
278.234098728,28.4610881981,28.4692,28.4554,-28.7075,1956,1956,144.629,249.568551267,0.824535,3211.78603271,51.6160377821,68.0879104111,128.165,3041.49117949,377.492480901,2.14342,800.263414963,0.422645213695,3105.20465384,28.4547843521
141.037025496,28.4053254335,28.4106,28.399,-28.6713,1957,1957,144.642,252.514652055,0.81407,3354.13026921,393.816403996,168.802338269,128.169,1870.55747026,337.793018024,1.97738,543.545356448,0.433293286927,3096.60323601,28.40049543
169.249222848,28.4475499528,28.4535,28.4416,-28.6826,1958,1958,144.681,258.092478155,0.836757,3399.99590706,23.6540187647,60.7233102805,128.209,3327.83537968,269.29742775,1.99097,652.428965203,0.436070318863,3367.20884395,28.4428953519
104.45489773,28.509950664,28.5201,28.5071,-28.76,1959,1959,144.683,256.464155117,0.768426,3345.1405311,24.9652324663,152.495814945,128.245,3254.02110193,331.611721109,1.71388,498.323822216,0.402889779896,3289.71253345,28.5061333951
197.244677227,28.4309904526,28.4374,28.4257,-28.6964,1960,1960,144.742,249.858187382,0.828868,3336.24257635,346.617196403,22.329040583,128.304,1969.0244247,234.600853508,1.68077,754.02657685,0.403860705883,3042.24507621,28.4278298218
300.117240514,28.4441493996,28.4511,28.4395,-28.6929,1961,1961,144.765,244.814143949,0.819184,3219.77346098,896.708716296,11.3857460156,128.324,302.775233725,280.144801558,1.94071,814.336064178,0.43303930251,1870.23371866,28.440365681
468.117950521,28.3587132755,28.3672,28.3532,-28.6184,1962,1962,144.843,238.072775685,0.86792,3002.65269322,752.164660314,76.7912136985,128.363,801.207902592,391.449777711,2.01341,1509.99969284,0.433901129423,1863.42425447,28.3529773195
165.321820958,28.4841001745,28.4937,28.4813,-28.7249,1963,1963,144.888,244.82948379,0.822781,1172.27790292,87.2471492659,66.8017217088,128.397,719.021263737,301.395709627,2.04943,592.956026472,0.427178808527,911.663925797,28.4803276427
248.326107855,28.4781221944,28.4832,28.4694,-28.7293,1964,1964,144.911,251.504864758,0.806407,3122.70212571,563.188767323,250.648719604,128.413,816.358076093,480.268857404,1.93953,938.939569383,0.422184766637,1379.57878433,28.4718921464
203.721384783,28.4715051382,28.4803,28.4653,-28.7294,1965,1965,144.964,249.569371984,0.835575,1456.16310731,130.601257046,132.69055871,128.484,839.675211764,323.368268012,1.76788,774.444643487,0.408077426185,1036.5243278,28.466190932
155.607391901,28.4673882987,28.4747,28.4626,-28.7008,1966,1966,144.974,245.029579551,0.84416,1037.82229465,91.3729980797,127.139310821,128.549,715.186225511,284.789703551,1.71424,618.17693547,0.401353969987,877.824586954,28.4630880327
229.721064733,28.4513281703,28.4602,28.4478,-28.7006,1967,1967,144.995,247.655822674,0.845583,1300.37900721,127.83212449,58.456977786,128.58,747.728866116,380.331099983,1.73482,800.641529773,0.410940546811,918.372183518,28.4481862236
171.404316432,28.4946168457,28.5042,28.4901,-28.7358,1968,1968,145.079,231.524734542,0.839924,994.897892103,92.4863937026,90.2703657332,128.599,585.310450713,363.057600993,1.88629,581.077335245,0.415120766161,748.75371999,28.4899095651
145.508437802,28.3787359286,28.3868,28.3712,-28.6161,1969,1969,145.118,230.202455567,0.845253,1351.79101774,190.620554742,6.23770958978,128.64,521.365023257,292.490615928,1.76724,550.630057352,0.415563991949,811.526089027,28.3730303933
240.480475724,28.4381787433,28.4463,28.4332,-28.6745,1970,1970,145.122,236.727759361,0.83392,1882.44713845,327.103713361,13.3346280121,128.7,448.726927735,305.862109575,1.77265,824.804503831,0.420870219972,1104.54884432,28.4333680087
92.8919674917,28.4736572505,28.4805,28.4669,-28.7077,1971,1971,145.162,243.437445874,0.807388,2117.15766206,337.878814561,101.343150519,128.724,266.017931092,223.435528478,1.86252,382.806094297,0.413171170472,1233.96749156,28.4682829463
291.602842895,28.3901027949,28.4017,28.3844,-28.6512,1972,1972,145.196,250.604169052,0.813211,3077.43896325,539.488161982,31.3913938956,128.77,1249.11627399,385.145218441,2.06802,768.028549828,0.441865484974,2745.17103974,28.3837185415
154.566210366,28.3642251909,28.3712,28.3548,-28.6274,1973,1973,145.2,258.762287179,0.78375,1753.01389875,217.543672129,216.721076405,128.798,961.21095988,372.275429095,1.97632,633.991919567,0.435153313437,1200.38797925,28.355347479
402.139114523,28.4478063217,28.4556,28.4407,-28.7027,1974,1974,145.247,247.880344609,0.813704,2261.636788,331.839639671,32.2706550546,128.837,905.775418053,303.963454934,2.1996,1311.95155556,0.448965704478,1162.60253253,28.4428167863
141.334884399,28.4994544615,28.5077,28.4924,-28.7585,1975,1975,145.316,249.074292345,0.796151,2600.74794247,369.178952201,124.596438905,128.869,748.181679585,269.423576439,1.96148,620.586276116,0.424014006359,1003.762696,28.4928136379
153.620659642,28.4234321458,28.434,28.4178,-28.6926,1976,1976,145.318,253.434127311,0.809466,3113.24427011,700.032494226,79.941140309,128.961,889.343736497,257.820303147,2.01351,659.880349489,0.43296542671,1702.709935,28.4180322459
168.465830664,28.5144733677,28.524,28.5079,-28.766,1977,1977,145.36,230.733406949,0.82864,938.321005719,91.3829347011,6.93585786407,129.022,559.188911648,232.623470821,2.04929,639.804011124,0.437867473618,695.651842763,28.5082329764
171.998603378,28.3743401397,28.3848,28.3688,-28.6197,1978,1978,145.4,243.969091432,0.848265,2349.80606891,347.793943238,114.681988156,129.07,490.336723138,307.459122021,1.93314,674.685088575,0.435231407332,929.610565082,28.3687082956
212.365111964,28.5445677709,28.5519,28.5395,-28.7778,1979,1979,145.432,243.56064183,0.843921,1174.22273772,141.829215226,22.5806341587,129.095,489.48189629,320.736242741,1.82672,695.127614171,0.415540984357,877.983915689,28.5390925683
90.9037214334,28.4009807065,28.4057,28.3927,-28.6618,1980,1980,145.453,218.115052095,0.862089,1170.66372469,157.195016959,171.437862728,129.106,436.849579938,315.196942347,1.82418,468.611910577,0.417957450126,667.269415428,28.3929645348
113.306483946,28.4171877458,28.4243,28.4093,-28.6715,1981,1981,145.523,215.127266455,0.853696,1099.17479975,260.1231713,18.1653853316,129.135,256.135613943,178.525738959,2.14882,335.41616266,0.429944739284,685.932722519,28.4109908643
176.345684587,28.4660111491,28.4715,28.4589,-28.7153,1982,1982,145.561,208.041794859,0.868274,2345.1410279,410.8047702,13.8903074921,129.195,211.077014144,231.150648277,2.41996,565.988014314,0.453964001903,699.775845468,28.4606239482
121.637065298,28.4207176325,28.4315,28.4141,-28.6715,1983,1983,145.56,249.997496914,0.806215,2008.45854572,224.544787708,12.0590225177,129.287,846.782715914,183.804436062,1.8988,430.846505625,0.420132766043,1030.0271884,28.4145677325
251.775963064,28.4448094723,28.455,28.4392,-28.6809,1984,1984,145.591,227.890754833,0.842089,2645.08416191,406.772438694,17.7863888177,129.323,170.422180876,291.039727818,2.39939,787.936199766,0.446825321872,1001.02309627,28.4392192608
229.621784741,28.4474434739,28.4538,28.4377,-28.6933,1985,1985,145.568,225.378732046,0.854769,2040.56980841,335.637825305,8.22449309766,129.372,341.878095388,265.519823469,2.02297,910.575635012,0.430627606694,884.080082605,28.4392668546
194.798760895,28.3378591794,28.3463,28.333,-28.5911,1986,1986,145.579,234.577563996,0.838882,1411.5207978,136.528967523,7.66578323824,129.419,706.439601423,238.920198572,2.15913,646.357172128,0.431400887586,879.579784107,28.3317595545
155.183131717,28.4125435402,28.4197,28.4066,-28.6592,1987,1987,145.567,228.810335169,0.833884,1906.79767598,402.824797594,10.0453690236,129.469,97.793180248,182.050654955,1.74734,499.311599052,0.404886971792,984.32623104,28.4070050003
148.549399293,28.4767493799,28.4875,28.4711,-28.7367,1988,1988,145.628,216.712191499,0.857841,1082.69387379,179.270271356,23.7728631153,129.547,300.098606268,188.006713708,1.80072,553.655972735,0.420269370567,831.37935872,28.4721494097
220.027807828,28.3566927791,28.3676,28.3506,-28.6335,1989,1989,145.666,227.322630342,0.87155,857.070386981,52.3321776021,34.5890088769,129.557,663.352509098,327.691263735,1.89072,704.47725903,0.423005646417,738.547615458,28.3510179766
127.695580082,28.436869404,28.4437,28.4285,-28.6786,1990,1990,145.713,242.848370978,0.853071,1196.53983018,129.910243796,7.07620664183,129.586,696.719861698,232.663997506,1.95592,455.989805393,0.434479759938,907.356902696,28.4298476715
226.720380734,28.483133067,28.4895,28.4764,-28.7291,1991,1991,145.707,220.231869794,0.891069,1454.24929511,211.893695427,5.0231981171,129.538,161.472780375,279.878859409,2.01542,668.613027769,0.426174324881,749.197650944,28.4776659564
159.007828916,28.4254551995,28.4355,28.4205,-28.6962,1992,1992,145.762,224.438088139,0.86355,1102.82378454,107.208322028,23.3319553072,129.566,498.607239373,284.53726375,2.26136,550.322074217,0.452283478156,739.153685167,28.4205472419
190.258979192,28.4011366848,28.4073,28.3958,-28.6367,1993,1993,145.776,236.000475084,0.856549,1400.90073345,216.502944898,24.8591480664,129.658,325.907081873,208.482380029,1.99506,680.033980937,0.425922226164,895.680527816,28.3958087664
131.683956709,28.4190405542,28.4255,28.4112,-28.6559,1994,1994,145.779,234.385175713,0.853883,1679.95505097,280.937870086,5.54923726443,129.646,314.276486035,296.894439509,1.79274,486.027325609,0.419506866731,968.80379518,28.4128276456
229.209512014,28.40826291,28.4182,28.4024,-28.662,1995,1995,145.85,236.046599803,0.853183,2469.73339374,319.405622008,81.7216156854,129.706,599.440863512,372.285578488,1.83385,745.589289171,0.424464414748,1036.54753607,28.4022037586
220.754598912,28.4161061777,28.425,28.4108,-28.6613,1996,1996,145.893,243.016078397,0.841677,2459.45917911,317.825084443,7.0775850626,129.761,904.018505821,314.803145983,2.01522,637.573224527,0.436376531618,1096.63581291,28.4118371581
135.066480153,28.4292078881,28.4366,28.422,-28.6564,1997,1997,145.941,234.478365027,0.842386,3206.01611519,713.30593962,46.9472221459,129.768,539.944684006,266.138576373,2.02811,461.139292995,0.433699778827,1066.63344362,28.422189552
235.533002421,28.4688363121,28.4756,28.4636,-28.723,1998,1998,145.937,233.95953717,0.799962,1229.83934926,180.379976797,7.04653726714,129.791,623.24178962,217.427265142,1.72942,788.939452149,0.40838745913,862.831496064,28.4638042397
99.7848025359,28.4392937874,28.4476,28.4345,-28.7006,1999,1999,145.972,258.292933594,0.853593,3176.96460679,765.807847976,9.53670985256,129.843,970.312488413,166.997961009,2.09377,418.62352798,0.439264075241,2422.43351696,28.4334666529
177.203536111,28.4482099282,28.4542,28.4409,-28.6822,2000,2000,145.978,255.626454866,0.812266,3142.25778459,842.208912225,5.68923224,129.914,1053.88321438,191.664183901,2.02757,605.979964954,0.421681162866,2376.24844029,28.4416789449
89.4753986673,28.3980172698,28.4053,28.3929,-28.6212,2001,2001,146.074,5.89997216538,0.996439,7.72434765792,0.232111757549,5.10650072721,129.931,5.91123971388,38.7632586409,2.28922,434.861703851,0.448231193066,6.08196348726,28.3922703472
416.346815071,28.3408484852,28.3463,28.3328,-28.5653,2002,2002,146.166,259.455846391,0.836752,3292.17482475,142.500415079,4.98361592212,129.944,2772.54156893,209.197435844,2.69756,1534.71597728,0.500310342101,3200.50930134,28.3355806362
150.467276047,28.3366364725,28.3444,28.3296,-28.6368,2003,2003,146.213,188.838977299,0.881409,3271.64370702,808.604845032,8.46290566369,129.937,193.190463649,251.209009937,2.16626,472.518045501,0.471408590384,741.6964885,28.3303611463
145.093793689,28.3740402861,28.3842,28.3698,-28.6418,2004,2004,146.262,245.662719472,0.877237,3044.71323279,333.056180502,83.4516681328,129.946,1805.52789983,275.915825918,1.85337,595.474883623,0.438315193136,2842.11764389,28.3692987119
251.264473736,28.5015684036,28.508,28.4943,-28.7442,2005,2005,146.232,247.672427102,0.863063,3212.1492747,720.685689379,53.7650908237,129.956,625.802420955,347.968344358,1.8732,712.099497247,0.436399676551,1544.06821947,28.4944138217
149.633823659,28.4635746774,28.4716,28.4565,-28.719,2006,2006,146.307,178.298684062,0.911971,2959.0942672,1122.16975829,175.489591878,129.954,157.005474831,350.635552786,1.99301,609.986377791,0.43107007379,1087.05395828,28.4575756284
89.5453321828,28.4582964237,28.4671,28.4541,-28.6985,2007,2007,146.352,233.298423304,0.848248,3392.66901411,885.107993572,177.097176233,129.916,163.593108551,333.635821531,2.00624,452.058142471,0.427400096132,1477.62014858,28.4543109306
226.184385481,28.402071293,28.4082,28.3974,-28.6484,2008,2008,146.384,178.923035111,0.895376,1560.97061481,315.055102947,8.33758891225,129.96,160.921977461,284.935833107,2.1911,727.672271461,0.449055547986,513.561330845,28.3990689417
163.715127909,28.4413970156,28.4485,28.4354,-28.6952,2009,2009,146.39,222.432963093,0.888326,1906.50098085,327.320920183,30.8251731215,129.969,186.046497917,242.236691304,1.95378,522.300655629,0.423505584542,814.794475957,28.4356250245
212.680493248,28.5044543463,28.5155,28.4988,-28.7683,2010,2010,146.42,173.226147296,0.918995,1749.36203131,405.009377907,10.9067839019,130.005,151.544777347,211.12401923,1.61907,784.023166779,0.39757213271,523.937964098,28.4984098537
236.999669317,28.4421484372,28.4497,28.4349,-28.675,2011,2011,146.475,258.403739459,0.82009,3405.54035485,507.009371675,155.228569975,130.023,719.405538065,352.670317681,2.27442,861.988743912,0.438594814432,1074.9963613,28.4360957093
226.135493187,28.3662574679,28.3719,28.3606,-28.6232,2012,2012,146.503,249.687145281,0.848151,3428.56767287,883.16281537,5.37724209802,130.077,274.723105881,228.688106344,1.85667,840.747254938,0.405473393279,3065.06864799,28.3612350536
264.832517822,28.4405637234,28.4496,28.4359,-28.6866,2013,2013,146.497,221.652194533,0.866276,2307.63041815,509.422851341,15.9760643307,130.151,240.02518601,319.697056349,1.80832,783.735423939,0.409658385727,944.487759498,28.4345899421
156.589781846,28.3484427655,28.3542,28.3396,-28.5766,2014,2014,146.515,7.34847034889,0.999892,9.24423500349,0.314463306797,6.12080899178,130.179,6.47175720603,107.599460075,1.89347,512.146740747,0.422410933929,7.7250393544,28.3415568364
186.805990241,28.4015327056,28.4106,28.3971,-28.6373,2015,2015,146.533,260.394621262,0.815801,3472.94864233,1012.2003459,5.69030731619,130.263,822.505783039,113.907713683,2.23887,813.022108707,0.451560775755,1571.06929233,28.398595762
283.580645217,28.3347715609,28.3438,28.3306,-28.5904,2016,2016,146.539,265.053397828,0.853018,3600.1578016,927.009245063,76.3236688879,130.295,1048.52101534,444.482856272,1.91081,863.075968677,0.42603685227,2692.46630836,28.3309649775
153.81861512,28.3331721746,28.3409,28.3278,-28.5874,2017,2017,146.551,257.661974508,0.844488,3536.72779535,1093.85354926,30.3751461178,130.317,619.871608555,283.772554523,2.08073,637.771314505,0.437005202378,1479.5998253,28.3277801841
353.579329426,28.4120003496,28.4227,28.4079,-28.6656,2018,2018,146.54,234.484769516,0.883427,3592.08986435,1231.90612611,124.748659336,130.346,166.949938998,449.515104882,2.07685,1065.30669242,0.434497041463,1856.46230841,28.4093920984
145.755178488,28.4059237911,28.4143,28.4011,-28.6672,2019,2019,146.576,231.207458005,0.864687,1177.8765659,259.862910498,22.6202443451,130.396,222.722941669,186.902205058,1.89628,434.157128447,0.425551745607,885.638564753,28.4006280788
163.291115524,28.3360404012,28.3447,28.3281,-28.5916,2020,2020,146.585,187.340989366,0.884727,3153.81195813,986.839286338,20.3239525112,130.465,237.473215231,185.934500951,1.77676,621.451157613,0.418127811083,1019.14189299,28.3287855174
262.540967191,28.4104645265,28.4203,28.405,-28.6647,2021,2021,146.591,230.056332723,0.871364,3295.50140661,1136.31674217,28.0488054897,130.51,264.270341906,382.989531192,2.00273,805.349676214,0.428374095393,1804.35766699,28.4043993821
252.942231315,28.4513049365,28.4582,28.4452,-28.7118,2022,2022,146.618,234.062835026,0.88765,3389.29866181,736.03151338,19.8516076161,130.582,320.048224634,277.639903062,2.02162,768.645103988,0.423318698435,1026.31410865,28.4464233614
287.919152428,28.3983852976,28.4051,28.3935,-28.6698,2023,2023,146.656,237.963262287,0.88979,3272.99454376,743.700299739,144.182908823,130.587,462.285069902,397.141756681,1.93471,894.776730499,0.431100935134,1126.60083248,28.3936484356
187.005701879,28.3746768567,28.3818,28.3696,-28.6381,2024,2024,146.655,245.0123822,0.894672,3157.94237269,860.548437292,20.5229707724,130.621,298.252386394,224.762235606,1.98035,543.984852473,0.42508035439,1579.76499466,28.3696372316
94.8495350229,28.4888900396,28.4959,28.4853,-28.7572,2025,2025,146.717,220.525621459,0.891204,3166.8756122,991.242102226,33.5160742247,130.645,169.351016793,141.0987108,2.02293,335.871499612,0.426151277874,1357.22921609,28.4851937266
115.614167777,28.4866598545,28.4937,28.4807,-28.7711,2026,2026,146.789,190.68352647,0.896022,2734.86560094,503.781330109,23.1599040679,130.699,94.2759309553,209.396138551,1.82318,423.946404901,0.417727115566,593.71363918,28.4816774779
223.996283167,28.5454026759,28.5538,28.5393,-28.8167,2027,2027,146.854,234.086060963,0.842798,2996.89703687,580.492947563,53.5054194479,130.689,560.026718843,322.852439411,1.97684,843.921603098,0.424564881128,1217.83485468,28.5407806669
240.11437738,28.4273407933,28.4384,28.4218,-28.7055,2028,2028,146.93,249.966441617,0.84865,3092.67988939,740.085490658,22.401861302,130.744,625.532227476,248.405152534,2.11465,773.218609709,0.439242757701,1730.30052531,28.4223098875
263.961634572,28.5088813929,28.5177,28.505,-28.787,2029,2029,146.955,251.911593108,0.839555,3135.79722695,633.52950918,28.4753256508,130.832,1272.94645,298.398696725,2.02205,970.281790136,0.42944321787,2637.67977933,28.5055908113
204.806559878,28.5491241654,28.5572,28.5432,-28.7974,2030,2030,146.999,248.628669532,0.819728,3012.10870601,685.760760944,28.4943301405,130.853,1018.18388748,315.319203729,2.10197,684.070895821,0.421651149431,1728.25538838,28.5444104748
276.872327202,28.4687039584,28.4761,28.4634,-28.7182,2031,2031,147.02,235.241353196,0.852717,2921.77179593,515.603259714,16.5860373506,130.878,796.874020741,294.206923718,2.01346,774.241873482,0.428417580286,1360.84542584,28.4639123339
265.578534744,28.4916967545,28.502,28.4882,-28.7528,2032,2032,147.027,254.93259293,0.85089,3173.75557511,858.474334535,16.1792348998,130.934,1080.60012667,273.838567081,2.07398,861.899347747,0.431576936497,1946.31934917,28.4887053262
176.859054963,28.4878123287,28.4961,28.4835,-28.7212,2033,2033,147.038,249.28923664,0.873621,3206.02185321,577.366894988,23.9207440396,130.954,687.151920707,254.737457952,2.02367,577.335936672,0.434894358062,1369.74764652,28.4836279204
170.05925455,28.5755411709,28.584,28.5711,-28.8132,2034,2034,147.044,260.379023579,0.828319,3340.46571999,470.104911065,21.3109620251,130.976,1722.07704637,351.020650333,1.79529,608.826613723,0.417215373216,3090.95620049,28.5718498523
252.026766133,28.5272382236,28.5352,28.525,-28.7743,2035,2035,147.079,257.147799016,0.841408,3301.38657563,35.4123416079,48.05027974,131.006,3171.83341227,357.774859266,1.58131,831.876026694,0.401483636268,3250.86706032,28.525358916
166.087388029,28.5199584965,28.5272,28.5151,-28.7679,2036,2036,147.054,260.918523566,0.835482,3333.80703483,755.54311154,127.092279445,131.042,1141.1806295,309.022309502,1.81742,541.529595637,0.408640858507,2796.87975533,28.5155600419
213.37446197,28.4395358277,28.4473,28.4371,-28.6951,2037,2037,147.051,256.573001613,0.839963,3018.65655518,454.904811558,25.4509324343,131.061,772.690596387,320.787577526,1.83947,677.939304744,0.429116828662,1252.6406645,28.4369303438
147.693245339,28.4737897137,28.4834,28.4694,-28.7351,2038,2038,147.098,239.232175994,0.839147,1968.8938623,392.068333883,204.633018082,131.064,263.848337851,439.200621843,2.0424,640.294348784,0.43886097657,982.821202214,28.4705697896
229.785085592,28.4559575366,28.4659,28.4519,-28.7156,2039,2039,147.118,245.486013919,0.855984,2887.1764573,446.218143103,26.6822314427,131.086,281.291984503,332.114264958,2.00046,642.552195177,0.435876388418,1008.32399227,28.4514935277
226.537302012,28.5357465835,28.5435,28.5315,-28.7945,2040,2040,147.118,253.13263869,0.832175,3240.97083635,751.909465842,24.0283543013,131.127,252.19376286,327.597466855,2.17269,709.187070347,0.4480394889,1501.33411581,28.5328176678
200.99201994,28.505006217,28.5123,28.5004,-28.7622,2041,2041,147.134,262.149995604,0.825357,3307.00596806,921.009107873,17.0722000769,131.179,1025.54322663,228.161197577,1.84796,606.228077822,0.432223292382,1730.11532555,28.5012021079
127.226445007,28.5326922497,28.5413,28.5306,-28.7794,2042,2042,147.158,253.498066902,0.83473,3179.46503429,936.357454543,7.52389180033,131.23,500.741209796,202.180709393,1.76868,369.847755593,0.412719635732,1811.73497492,28.529613696
285.476486703,28.5211475307,28.5297,28.5174,-28.7728,2043,2043,147.178,231.540012174,0.844826,2054.28870053,383.175873746,62.5873727856,131.207,188.588362071,400.063799359,1.72611,978.719766212,0.416356785735,924.116975938,28.5187808055
83.4598893555,28.5025598069,28.5107,28.5002,-28.7732,2044,2044,147.226,255.631141351,0.795807,3131.42545004,881.646399137,5.1707950196,131.243,1013.7906977,149.355788921,2.23257,261.921588896,0.450668279583,2261.49420686,28.5002768234
325.70531645,28.4458391697,28.4552,28.4399,-28.7222,2045,2045,147.233,266.308274418,0.806923,3397.87035379,783.119971251,4.36295756635,131.281,1368.00952988,302.030106961,1.9782,1115.16745513,0.424915286719,2168.82629991,28.4398325293
243.952750735,28.5761220609,28.5844,28.5701,-28.8555,2046,2046,147.248,259.383176968,0.864858,3335.35016689,412.435749475,5.86964775374,131.277,2173.70073967,265.055898805,1.70036,622.739273258,0.419438653867,2907.34477553,28.5711713631
301.282796623,28.6125162735,28.6182,28.6091,-28.8834,2047,2047,147.33,250.675847049,0.860629,1809.3873677,206.417873955,75.3541462436,131.335,842.332573608,381.642335772,1.81467,980.631929355,0.423894971795,1072.37074953,28.6087118132
167.866640564,28.5816255487,28.5905,28.5762,-28.8602,2048,2048,147.308,242.597283676,0.878336,1054.05682618,114.221014226,14.9570458138,131.33,260.095330888,201.111185257,1.90465,581.820059803,0.429074995898,883.207123523,28.5768521721
205.850177623,28.5567054115,28.5642,28.5509,-28.8225,2049,2049,147.366,254.076860763,0.842481,3092.10610408,799.902989141,7.90310604424,131.328,812.463628597,191.189892473,2.15044,657.289293929,0.438114585019,1509.00208213,28.5528801527
178.725042797,28.6495494241,28.6571,28.6471,-28.9158,2050,2050,147.383,224.264850124,0.860852,1099.14217393,198.984173244,13.1066513752,131.398,171.157279099,202.270116437,1.90503,556.439276906,0.422080253839,856.019656477,28.6470228127
185.707956019,28.6423056393,28.6494,28.6391,-28.9265,2051,2051,147.397,249.691555984,0.829938,3210.84670587,902.280198312,119.695100281,131.444,511.847502873,264.944281361,1.94152,658.6500781,0.422352380451,1914.52865246,28.6385935145
260.667987595,28.6227295765,28.6312,28.6197,-28.875,2052,2052,147.4,257.808848097,0.795635,3220.50863385,753.829502491,19.1985219357,131.453,966.077669728,253.14012431,1.72005,986.169528758,0.405702051571,1589.45915751,28.6196315817
247.69694775,28.5890669234,28.5942,28.5847,-28.8664,2053,2053,147.413,260.922354948,0.865141,2683.80076451,569.602979202,103.192879929,131.47,849.114071909,258.862622941,2.07613,947.710529019,0.439687153999,1575.58512736,28.5862547561
210.687552508,28.575818949,28.5847,28.572,-28.849,2054,2054,147.43,262.261897869,0.812062,3184.18342933,837.827716609,13.976733169,131.519,845.045673453,254.181376481,1.69173,671.788079085,0.421050345882,2114.20095869,28.5734793592
191.89504268,28.634212893,28.6468,28.6297,-28.8835,2055,2055,147.445,195.761566291,0.844934,885.922785771,91.990083255,4.6852654959,131.55,258.298575379,230.505492295,2.2748,559.274919763,0.454397211117,482.504231046,28.6297353735
266.404640173,28.7623804942,28.7708,28.7562,-29.0058,2056,2056,147.439,256.409895853,0.860321,3175.84183695,585.338220463,6.27361713423,131.63,1106.13143974,235.581235113,1.3869,928.276298643,0.38615781859,2952.80402963,28.7581705262
245.269232765,28.7115367156,28.7197,28.7086,-28.9756,2057,2057,147.477,261.977471584,0.791256,3320.5421838,808.733307223,4.82181680814,131.646,928.62108208,244.740371127,1.90421,783.547889488,0.427925794713,1675.59891936,28.7081828693
132.822741641,28.6864784732,28.6935,28.684,-28.9563,2058,2058,147.462,263.180389665,0.833991,3308.74427428,918.650702467,131.113042964,131.683,1153.67581314,324.530156743,1.98804,562.996995853,0.427956531936,2530.57931903,28.6852549597
103.574557866,28.6336635728,28.6415,28.6303,-28.9103,2059,2059,147.517,259.09744243,0.814387,3281.68024132,1026.44568335,59.1826830994,131.719,938.981852541,208.478129447,1.70219,427.516757702,0.410777330821,1946.06790446,28.6304606883
326.007386463,28.7432760257,28.7509,28.7383,-29.0159,2060,2060,147.515,238.051054666,0.861142,3172.65142711,1002.63402888,5.98764102849,131.74,502.905934463,455.14364964,1.84191,1061.7739483,0.415436781108,1959.12782605,28.7400709723
172.660952811,28.703228325,28.7129,28.701,-28.9597,2061,2061,147.496,249.347558174,0.857033,1247.1523948,175.283445144,116.381625572,131.77,534.082832976,279.807517323,2.00671,688.2611585,0.423187761361,859.558734917,28.700791043
238.660218058,28.6877100062,28.6943,28.6824,-28.96,2062,2062,147.532,225.660149925,0.853927,1806.24184563,322.483098156,21.3731823488,131.843,161.267173525,268.13423556,1.98602,791.352235624,0.429542918829,764.1369334,28.6837175164
163.362400531,28.7536511689,28.766,28.748,-29.0145,2063,2063,147.556,260.487018271,0.832396,2665.15932109,433.045004646,43.7198398741,131.871,862.240395597,195.173108403,1.60602,657.631404577,0.399948430202,1191.72002002,28.7468358212
166.346763797,28.7413704454,28.749,28.7354,-28.9871,2064,2064,147.622,170.114608415,0.85303,887.005144234,215.154760089,12.1995488131,131.906,228.915091231,235.8728516,1.93478,515.982766012,0.425300436934,386.224226953,28.7363912308
212.881949344,28.8102521442,28.8186,28.804,-29.0721,2065,2065,147.637,258.788900202,0.813029,3566.63029244,625.199704179,5.23194410588,131.927,717.114344255,218.862919938,1.92728,671.802542182,0.423301897628,1214.57034355,28.8048955765
277.396898468,28.7626471371,28.7712,28.7574,-29.0178,2066,2066,147.684,183.368480384,0.816467,3421.4399531,1117.1252051,167.644067818,131.99,58.19621035,391.093241077,2.0494,991.92558072,0.431038518508,1202.53008522,28.7575033464
172.673993143,28.7556927468,28.7631,28.75,-29.0163,2067,2067,147.708,138.519735144,0.892244,3163.07249232,873.199965087,8.91148407283,132.037,154.078416994,207.105341171,1.91617,524.716515329,0.41611913702,552.980714563,28.7517079748
100.173902162,28.7806559766,28.7894,28.7765,-29.0437,2068,2068,147.768,259.538462429,0.831125,3422.41986732,1202.86132787,41.2406788975,132.092,819.467837913,158.835742643,1.97722,438.718125995,0.421424974533,2397.58985999,28.7763248869
