AverageAbsQ,MinReturn,MinEsReturn,MaxEsReturn,AverageEsReturn,AverageAbsY,Iteration,MaxReturn,AverageReturn,AverageAction,StdReturn,AveragePolicySurr,Epoch,AverageAbsQYDiff,StdEsReturn,AverageDiscountedReturn,PolicyRegParamNorm,AverageQ,QFunRegParamNorm,AverageQLoss,AverageY
16.3441,49.1974524235,-74.4239087562,398.07521771,142.417894282,16.3426293191,124,678.430086888,219.127921413,0.962832,143.118683874,-16.6893,124,0.518737890523,182.0167618,94.052808606,107.965,16.3336,89.3705,0.919512,16.3370696936
16.4133,76.690384623,45.5015838033,281.663287359,193.94158531,16.4122091329,125,1213.568135,283.090764845,0.95054,164.936896641,-16.7746,125,0.512235893797,78.2834626563,113.852117003,108.357,16.4024,89.7688,0.834184,16.4054343371
16.4735,95.3232762107,-1.26068893338,313.038336209,124.568006984,16.4715647572,126,767.113387456,271.378249301,0.962949,156.827767001,-16.8245,126,0.519107684682,93.7120844419,115.111803963,108.793,16.4626,90.1362,0.854286,16.465049869
16.6058,-45.1629746038,82.7888389627,292.109710178,225.809503199,16.6031473051,127,722.767411416,278.040955707,0.968915,187.293760041,-16.9616,127,0.513638391162,70.1747921487,105.440528821,109.122,16.5938,90.4741,0.876572,16.5971952058
16.5872,-111.172192795,23.3148233603,493.944478983,203.824652233,16.5843844575,128,759.970845657,265.749576941,0.960056,174.105052956,-16.934,128,0.516037952012,175.120907342,118.416448061,109.51,16.5758,90.8331,0.852991,16.5778314497
16.706,27.6725677558,-0.323492435137,676.451053765,222.773627939,16.7063635866,129,701.116527176,173.277118328,0.965902,123.5849094,-17.055,129,0.513416241589,238.169006969,97.162056587,109.898,16.6961,91.2063,0.866782,16.6999319686
16.6596,117.024007286,44.6845630801,599.790593391,221.978631115,16.6576144686,130,696.830466387,349.232467475,0.964289,155.762944995,-17.0177,130,0.5368941025,206.357860073,122.375586363,110.213,16.648,91.5661,0.9872,16.6510254639
16.8183,97.4792699472,2.81695225056,534.897389179,298.388097107,16.8172840173,131,113.048730493,106.983972745,0.966321,2.30519390124,-17.1698,131,0.536041385874,169.183421127,77.2373337609,110.578,16.8083,91.9246,1.0275,16.8111814105
16.8786,75.3974201137,69.9006803815,373.089766323,220.568183878,16.8776207267,132,742.88317715,325.810608932,0.964038,116.325746393,-17.2287,132,0.52261914949,126.195662081,137.623805501,110.884,16.8669,92.2782,0.87474,16.8704246175
16.8151,90.1661119496,-18.0886056267,362.035068493,162.80081769,16.8137654266,133,914.253257943,248.217986491,0.966477,136.021911382,-17.1777,133,0.531557276512,131.561470661,117.317363416,111.294,16.8014,92.6362,0.903441,16.8051197679
16.937,-1.39582123599,-2.72192452177,434.956416356,210.210301109,16.9346159715,134,0.382187297529,-0.485190636035,0.812949,0.424389491497,-17.2786,134,0.525928386832,147.096523896,-0.551732462707,111.708,16.923,92.9669,0.874152,16.9259201308
16.9677,46.2973864741,-0.551567470181,525.085428723,193.751264402,16.9678092947,135,718.878603978,230.439805732,0.961433,117.405310175,-17.3207,135,0.53322488599,191.248480219,104.862810426,112.049,16.9558,93.3112,0.907269,16.9602925719
17.0385,170.514500078,-1.89278853056,252.145078669,129.861047469,17.0390252621,136,487.221063791,293.020034643,0.964306,67.0973005505,-17.404,136,0.536723397108,83.9316021351,138.206556198,112.384,17.0278,93.6611,0.920097,17.0304660213
17.1755,-43.0715090742,-1.03185258086,604.8087665,284.02320412,17.1730077396,137,1298.30591982,331.175345558,0.962743,276.517391651,-17.5395,137,0.538534882926,200.707649337,93.8832027492,112.807,17.1627,94.0574,0.969893,17.1656701932
17.2089,158.456950987,-3.23701909067,739.062581435,188.79611011,17.2084155586,138,677.452658468,253.719360261,0.974083,81.5344848723,-17.577,138,0.565297643201,227.617290811,124.217901485,113.153,17.197,94.3943,1.18279,17.2014771821
17.2287,180.106897268,133.550776333,449.521143292,246.949155108,17.2242858321,139,546.969373408,282.883578547,0.964797,81.2801570979,-17.5862,139,0.540444175786,102.045519606,115.228535701,113.515,17.2163,94.7617,0.936625,17.2179930166
17.3417,145.668778477,49.1340166259,402.348241219,239.768609639,17.3415206033,140,706.650411793,253.062595239,0.966256,101.057563299,-17.7251,140,0.550027311391,111.503083467,122.986912269,113.889,17.3299,95.1339,1.01158,17.3337170659
17.4776,148.4146548,62.3120070037,395.70785578,196.284036782,17.474332457,141,524.009988447,291.431236478,0.972437,72.7078085269,-17.8298,141,0.538922807651,95.2376448235,136.498835886,114.251,17.4648,95.4968,0.938448,17.4680446505
17.4863,179.790491822,-0.965471646665,415.926475576,260.619668122,17.4858902698,142,518.612071083,283.196184682,0.96467,78.239559225,-17.8597,142,0.53755786991,143.407186659,130.913505084,114.533,17.4765,95.871,0.906485,17.4800726483
17.5063,108.349823154,133.270696737,319.562761827,222.326426452,17.5021439719,143,887.784657507,385.273706221,0.95715,182.835870942,-17.8727,143,0.549749893295,63.7769706904,137.89818918,114.853,17.495,96.2426,1.01154,17.4976236752
17.5779,154.487735786,132.106286012,385.24828745,281.922206273,17.5757187246,144,529.204058616,305.247870828,0.965298,80.8410621122,-17.934,144,0.539475529736,86.1403761502,134.385266561,115.18,17.5672,96.6193,0.920329,17.5703068805
17.6207,180.139086283,60.3395320226,339.957305891,218.068307748,17.6188157968,145,890.115413394,323.658466368,0.953116,135.72418094,-17.9722,145,0.552648869962,113.641333376,140.817706138,115.608,17.6117,96.9743,1.04274,17.6154613201
17.6239,143.382632851,83.4164276968,446.249686559,281.111250951,17.6240223574,146,525.588510803,197.251509924,0.96227,49.0824767619,-17.9787,146,0.553145425338,115.775649635,110.77022275,115.982,17.6171,97.2975,1.01074,17.6202890911
17.6647,126.481626079,113.500178593,536.43348236,279.324573765,17.6635485598,147,540.410423778,204.999419583,0.971044,84.5562539508,-18.009,147,0.534814067751,157.273888951,109.16315265,116.279,17.6562,97.6364,0.874568,17.6596343697
17.7022,134.956408919,212.484044658,554.902879785,397.054933494,17.699632218,148,555.263163137,279.08789101,0.974482,81.4278248473,-18.0346,148,0.541540995038,111.09338537,128.28296155,116.73,17.6937,97.9681,0.909563,17.6965739944
17.7518,186.055047821,-2.77449736489,447.534362336,234.207117143,17.7500684045,149,637.926017608,337.626504275,0.979299,113.35574886,-18.0838,149,0.562384895179,159.347079877,127.605082999,117.064,17.7442,98.2934,1.11279,17.7466882388
17.7741,-0.767893936397,117.347824613,527.492944855,352.945079399,17.7712745238,150,579.347068523,16.9289261559,0.909497,81.637736209,-18.1247,150,0.554775312496,138.254191139,5.62481971477,117.418,17.7641,98.6487,1.00721,17.7676343028
17.9248,44.9706042218,-3.46882893602,372.454150269,158.913946078,17.9257064921,151,1094.61086445,366.995575699,0.970763,194.306130698,-18.2718,151,0.543276193267,118.61521985,140.269902063,117.748,17.917,98.9724,0.968043,17.9217557737
17.9122,80.1332636628,-3.72302502809,321.52509919,153.921227115,17.9089667008,152,683.887090585,364.597481192,0.971854,151.767032377,-18.2351,152,0.554569717865,117.28346391,136.523517418,118.064,17.9022,99.2939,0.985688,17.9053199297
17.8928,44.3052609738,26.2755518363,399.386430287,153.707091078,17.8887091491,153,1591.75944395,325.386630347,0.966168,353.407007778,-18.2369,153,0.551746280976,118.320968188,103.801855655,118.401,17.8819,99.6517,0.971586,17.885055673
17.9481,47.0217454254,12.6250761359,360.886526151,136.060688513,17.9458560695,154,896.625739472,316.715282298,0.966528,181.34144707,-18.2959,154,0.558753172929,118.802911697,125.867190979,118.758,17.939,99.9522,1.06812,17.9418026371
18.0405,32.9732331168,-2.01494420552,352.951277909,154.320156892,18.0380829921,155,1245.19761304,413.085668551,0.964332,288.199603523,-18.3799,155,0.544319631918,113.202726213,131.953471366,119.044,18.0313,100.241,0.985348,18.0341608517
18.0515,16.2608860146,28.4145698051,492.429596969,236.336410582,18.0511181223,156,936.430987459,379.933115569,0.966517,205.432154974,-18.4127,156,0.565894936869,195.959357168,120.403839388,119.361,18.0428,100.61,1.09578,18.0477305533
18.0669,79.010644198,1.10780968016,381.071580449,203.02155736,18.0632784633,157,814.851620339,375.663798529,0.963873,166.61761851,-18.4401,157,0.557648912728,142.409976925,123.312471764,119.686,18.0559,100.906,0.990851,18.0578628843
18.1737,52.8166582142,67.0256453801,352.790820418,196.254608184,18.1727673507,158,635.26301737,299.776693948,0.959963,132.789077211,-18.5335,158,0.549712716708,81.4371140417,124.767209623,119.928,18.1643,101.246,0.984299,18.1681216475
18.1866,-79.7511936242,30.0615618436,468.232779692,261.266021926,18.1831016235,159,686.420031778,315.125939391,0.955043,190.454763264,-18.5577,159,0.556044783763,133.814382791,80.4673580184,120.268,18.1755,101.552,0.981146,18.1785784037
18.3067,-7.40567143761,-1.89211287136,619.041373533,196.71383639,18.3063900351,160,1266.32407485,347.154610286,0.965884,219.077007695,-18.6527,160,0.538490426204,200.246804707,119.243424285,120.62,18.2967,101.858,0.940086,18.300433365
18.2655,-92.6505395026,84.5150026633,573.540940649,345.964688511,18.2650452341,161,830.258962772,177.622069276,0.966726,206.132811936,-18.6172,161,0.573596831882,173.729952752,75.6229868488,120.913,18.2562,102.227,1.12594,18.2595792453
18.3275,219.690873223,148.53655832,633.050274851,308.22835393,18.3248027977,162,791.081442519,398.791681744,0.976247,128.334089098,-18.6958,162,0.554248871999,158.270589764,157.567184474,121.234,18.3153,102.533,0.988231,18.3188183194
18.3491,115.777004256,221.946278798,444.891639501,336.764160402,18.347992875,163,1350.64981334,331.712284344,0.968337,207.66578382,-18.7072,163,0.556967491432,91.1399275072,129.214917202,121.583,18.3402,102.816,1.0595,18.3430810006
18.4518,31.773861732,32.5553578796,527.999658214,287.614095395,18.4514095533,164,785.646484601,290.906751595,0.970053,182.608375855,-18.8026,164,0.574216872972,141.78735678,106.473305339,121.925,18.4425,103.162,1.19807,18.4462664653
18.4343,88.713804366,-0.819078437719,360.267330185,202.542172054,18.4331825224,165,935.907507304,212.490219048,0.963787,162.841819081,-18.7728,165,0.550958941005,126.45113078,103.154319344,122.262,18.4243,103.467,0.971445,18.4275812539
18.4747,151.097022332,-4.67204401322,705.655699985,349.368669325,18.4744186309,166,1108.25035981,399.967277219,0.974101,190.536003368,-18.8012,166,0.540803976061,226.713714132,150.836375722,122.568,18.4642,103.789,0.887235,18.4684014527
18.3893,-20.6802633022,38.0289956971,409.422029514,212.772124522,18.3882989663,167,781.358408622,45.5678629733,0.96098,99.5292460753,-18.7255,167,0.574815939621,113.44146248,47.1531422185,122.818,18.378,104.111,1.19345,18.3809614587
18.455,96.9569121772,46.3303527303,477.240617492,275.982673529,18.4537057748,168,1143.76464741,314.630372333,0.962578,146.004309171,-18.7733,168,0.546265266871,164.160474676,125.366938525,123.038,18.4438,104.448,0.92958,18.4458504193
18.4596,-11.0329784925,79.9494624043,295.663646525,187.228063902,18.4566946791,169,980.187342787,237.616061972,0.965557,267.772047728,-18.7773,169,0.561030615794,72.7239504853,79.7055160874,123.399,18.4459,104.722,1.04746,18.4493501928
18.4506,4.29755254197,48.5693245692,657.494595722,370.48515135,18.4483415236,170,652.935010623,158.710261383,0.966922,184.176772464,-18.7677,170,0.548919870451,227.202102507,70.3978069787,123.768,18.4375,105.014,0.985766,18.4403069515
18.517,59.0071466623,-3.40357517931,528.794146771,274.289260151,18.514049244,171,1641.42835191,551.599970331,0.967952,383.705248123,-18.8168,171,0.555550434204,174.093502931,139.17683121,124.08,18.5007,105.329,1.08064,18.5047813901
18.4583,66.4178333484,63.6931552771,526.73746208,234.675561013,18.4555123736,172,2088.30045187,190.878487301,0.968916,282.885707006,-18.7638,172,0.556008750348,165.033683273,88.6933702812,124.397,18.4459,105.632,1.05529,18.4481452706
18.4842,36.9391994515,-1.78040890658,558.681330045,253.000227658,18.4813939069,173,2246.31531007,425.167437776,0.961917,488.830577453,-18.7998,173,0.553564445358,208.193514164,108.274392813,124.713,18.4699,105.917,0.992481,18.4733079209
18.539,159.463929876,-0.83729844197,790.045146578,353.643551024,18.534948362,174,1364.0917698,534.116821846,0.968799,292.460641941,-18.8496,174,0.545316193316,258.116244906,144.905970274,124.967,18.5236,106.22,0.977823,18.5249545045
18.5727,54.5014184181,-2.98016878555,979.758774558,338.647003119,18.5699900317,175,1764.79702525,718.809112045,0.969359,477.258611409,-18.8864,175,0.550040520566,342.374907988,118.87916172,125.275,18.5566,106.508,1.06636,18.5592852942
18.5884,-131.572559541,34.4550676678,478.484581521,249.781030528,18.5850091553,176,1267.88218421,384.515526435,0.969186,358.746287445,-18.8807,176,0.557410798985,158.057550811,78.4776235443,125.591,18.5741,106.826,1.13259,18.575850408
18.4906,89.1440051298,60.2556047823,732.551813739,306.035024201,18.4867455399,177,1316.72571667,469.193234472,0.967633,373.40013,-18.7789,177,0.543561700097,239.052469319,123.78313838,125.894,18.4733,107.132,0.999074,18.476150307
18.5046,84.9172558714,177.955296279,911.032172761,617.491237813,18.5030286879,178,1924.40092492,690.748549611,0.964307,455.598675584,-18.7916,178,0.564492210341,303.304009954,139.633196602,126.24,18.4901,107.441,1.21921,18.4937409213
18.5313,40.1080334584,-1.10112260541,698.562260059,267.241450745,18.528401923,179,1806.23022164,522.344138624,0.975484,384.121642629,-18.8346,179,0.54861456419,249.187463775,138.881783019,126.612,18.5156,107.657,1.11286,18.5174136815
18.474,20.8629267904,-0.530088019289,474.151598671,181.449969049,18.4719808275,180,2420.21219683,719.433575031,0.973824,568.788349231,-18.7704,180,0.543788796549,175.839377357,124.24762588,126.93,18.4581,107.992,1.04909,18.4600062965
18.4981,90.5876313034,3.28931960187,689.727656944,310.335501533,18.4956507172,181,1244.62193236,458.426537548,0.972024,272.782507105,-18.7906,181,0.544880392606,288.633916005,119.686464722,127.288,18.4805,108.277,1.07859,18.4836511414
18.5194,6.30082281323,38.356410164,963.558636531,315.365896888,18.5158997332,182,1587.0365037,315.713371997,0.973599,378.508931277,-18.8031,182,0.550528477343,380.692135288,84.2173982327,127.629,18.5042,108.576,1.1548,18.5058224423
18.5106,63.6562869412,196.14922916,1017.40504901,484.587064975,18.509729425,183,1360.12858743,556.300190213,0.980815,415.673042562,-18.8017,183,0.543991083001,377.188302262,97.5460533405,127.885,18.4947,108.858,0.994998,18.49862198
18.6087,98.7717897741,43.2395027742,1169.84117351,463.266104747,18.6054747021,184,1439.62556944,449.940950153,0.97841,293.967658993,-18.9063,184,0.531007563325,432.086556153,127.700730546,128.218,18.5939,109.159,0.936332,18.5959366855
18.6452,77.8156819987,-1.0449765628,559.42197982,241.91442697,18.6422264593,185,928.441209715,304.916618219,0.975906,210.588559914,-18.9546,185,0.548667792834,217.002890937,103.143376372,128.482,18.6325,109.466,1.00022,18.6351785805
18.568,218.518558339,281.873695008,704.756280269,383.427002523,18.5646961227,186,1650.83947975,554.827023813,0.979767,327.219842191,-18.8606,186,0.536787919873,161.183448107,142.481711675,128.767,18.5533,109.726,0.987769,18.5565738209
18.6462,170.288941748,-26.1509713516,552.123735199,202.499760924,18.6440780846,187,1977.28390633,747.857151213,0.977226,463.07272312,-18.9552,187,0.547507273456,163.750715012,164.284472611,129.048,18.6324,110.038,1.08353,18.6353106456
18.6767,230.156998127,0.810542386572,824.223516058,371.536264707,18.6756665279,188,1139.6988593,504.0697709,0.97036,248.135711825,-18.9826,188,0.521151664905,329.511388069,141.947438488,129.321,18.6637,110.303,0.812899,18.6670250242
18.6761,102.705538152,377.528724479,748.14766831,534.758824092,18.6728262399,189,1817.470585,425.251484565,0.976604,355.915827028,-18.9733,189,0.550956034969,156.428799199,111.280867439,129.597,18.6622,110.621,1.04214,18.6644001454
18.7084,-30.0467790486,38.1405895337,632.312111533,238.537434145,18.707893648,190,1243.31082988,457.522239667,0.935205,417.453007833,-19.0014,190,0.549656600642,197.763241803,77.9131080053,129.96,18.6942,110.93,1.05453,18.6978502853
18.7159,237.04507738,-1.68338984112,716.634763465,354.296021532,18.7137143839,191,1935.62194824,806.195826571,0.9823,454.002729284,-19.0019,191,0.547555518334,290.04714033,158.94497348,130.212,18.7019,111.226,1.00416,18.704361445
18.7283,260.145083037,59.9265121959,523.239843092,309.331745481,18.7251095422,192,1983.42355947,1154.16000038,0.982357,591.647162984,-19.0176,192,0.557104743428,165.150424575,139.364075217,130.509,18.7142,111.542,1.13119,18.7162853014
18.7278,153.90421768,437.100390084,641.024946398,534.538817112,18.7247929745,193,2007.89069114,676.973144179,0.983118,493.411717995,-19.0248,193,0.571124774704,77.4458354987,124.629390243,130.781,18.7138,111.898,1.18318,18.7166818634
18.6892,206.303062882,25.9186526668,716.089810609,420.819106339,18.6867083004,194,2849.52385354,976.451090765,0.980711,670.163046322,-18.9897,194,0.569183673748,231.198322412,143.665522052,131.018,18.674,112.187,1.21861,18.6767944254
18.6973,355.148468394,-3.7626297817,911.131055469,258.789440424,18.6963199405,195,2362.6487605,859.832757027,0.9817,447.766337542,-18.9772,195,0.554553307796,310.96525327,142.730370195,131.241,18.6821,112.442,1.14245,18.6855636435
18.698,465.58353998,100.433625607,989.224383943,588.588892756,18.6965530381,196,1572.80951725,870.017668759,0.972158,316.125583756,-18.9845,196,0.554063656777,368.086979227,140.86856594,131.566,18.6844,112.756,1.07868,18.6872885907
18.6877,-52.5164150284,36.571745504,467.213238656,289.666540745,18.6836140484,197,1824.35765255,806.352273839,0.975839,433.463896453,-18.9806,197,0.550653453385,172.270239703,111.512075034,131.884,18.6708,113.078,1.02049,18.6727504665
18.6744,66.0526969852,176.615828673,673.048655288,390.095009748,18.6721289522,198,2063.18210421,1117.9928721,0.983138,583.901283784,-18.9638,198,0.557102019072,176.589577994,120.585103893,132.146,18.6591,113.336,1.0947,18.6612616029
18.7399,442.862842168,23.4209351992,377.249048244,188.016806263,18.7358632592,199,2119.76631694,1100.35435139,0.982397,480.708869557,-19.0148,199,0.554472971799,159.306778778,127.399068478,132.45,18.723,113.629,1.02172,18.7248286942
