AverageAbsQ,QFunRegParamNorm,AverageReturn,MinEsReturn,StdEsReturn,MaxReturn,PolicyRegParamNorm,MinReturn,AveragePolicySurr,AverageAbsQYDiff,MaxEsReturn,AverageY,Epoch,StdReturn,Iteration,AverageQLoss,AverageEsReturn,AverageAction,AverageDiscountedReturn,AverageAbsY,AverageQ
119.943,358.881,1000.0,3.0,14.3753943902,1000.0,136.738,1000.0,-127.497,2.217657884,77.0,119.671703079,2222,0.0,2222,46.5591,15.0144927536,0.0319759,99.9956828753,119.707373957,119.669
120.698,358.969,1000.0,3.0,10.6905599748,1000.0,136.746,1000.0,-128.071,2.22391226734,67.0,120.375301446,2223,0.0,2223,47.8015,12.256097561,0.0311662,99.9956828753,120.411849606,120.383
120.796,358.996,312.757575758,3.0,11.9613752566,1000.0,136.783,48.0,-128.292,2.11878888095,57.0,120.527452992,2224,264.844497578,2224,43.0043,13.6575342466,0.473698,82.9291740366,120.556502898,120.521
121.435,359.103,1000.0,3.0,13.1897378167,1000.0,136.745,1000.0,-129.098,2.22857772893,61.0,121.139089941,2225,0.0,2225,44.9891,14.2714285714,0.0314953,99.9956828753,121.174947398,121.14
121.646,359.182,1000.0,3.0,14.0410609741,1000.0,136.74,1000.0,-129.318,2.25006727836,68.0,121.390206546,2226,0.0,2226,46.7028,16.0338983051,0.0293474,99.9956828753,121.419543523,121.386
122.013,359.226,1000.0,3.0,15.3112097027,1000.0,136.73,1000.0,-129.724,2.21198910055,63.0,121.739349959,2227,0.0,2227,47.2516,17.0483870968,0.0281239,99.9956828753,121.768629447,121.736
122.746,359.347,1000.0,3.0,17.9649503948,1000.0,136.71,1000.0,-130.227,2.24103127539,94.0,122.460659214,2228,0.0,2228,48.021,16.8474576271,0.0352154,99.9956828753,122.495356778,122.464
123.057,359.457,1000.0,3.0,15.4123995077,1000.0,136.713,1000.0,-130.772,2.34930416305,82.0,122.747899634,2229,0.0,2229,53.998,16.3606557377,0.0363514,99.9956828753,122.779529016,122.743
123.637,359.581,1000.0,3.0,13.1686288888,1000.0,136.684,1000.0,-131.175,2.34220878797,70.0,123.336096159,2230,0.0,2230,50.9195,14.4626865672,0.0303211,99.9956828753,123.368348166,123.334
124.135,359.73,1000.0,3.0,13.292945247,1000.0,136.669,1000.0,-131.714,2.34871231642,56.0,123.857263121,2231,0.0,2231,49.2487,16.6774193548,0.0278997,99.9956828753,123.899025526,123.853
124.456,359.816,1000.0,3.0,16.6113628074,1000.0,136.654,1000.0,-132.214,2.17128102185,85.0,124.218984344,2232,0.0,2232,45.515,16.8305084746,0.365278,99.9956828753,124.246063738,124.219
125.253,359.89,1000.0,3.0,14.3410831762,1000.0,136.654,1000.0,-133.077,2.20716968538,88.0,124.995057688,2233,0.0,2233,48.6639,14.0,0.0178112,99.9956828753,125.025272105,124.994
125.681,359.966,1000.0,3.0,14.5315482679,1000.0,136.631,1000.0,-133.526,2.25237564732,93.0,125.397180773,2234,0.0,2234,45.9497,13.9722222222,0.023519,99.9956828753,125.423282821,125.395
126.386,360.061,1000.0,2.0,10.2892616788,1000.0,136.627,1000.0,-133.964,2.37955967122,56.0,126.093969739,2235,0.0,2235,53.9878,11.8452380952,0.0190421,99.9956828753,126.121651296,126.09
126.664,360.099,1000.0,3.0,15.9755286233,1000.0,136.648,1000.0,-134.43,2.45064144042,71.0,126.366851607,2236,0.0,2236,58.2508,15.1692307692,0.0281388,99.9956828753,126.3936727,126.365
127.253,360.233,1000.0,3.0,16.8819430161,1000.0,136.633,1000.0,-135.227,2.16184167569,106.0,126.983298424,2237,0.0,2237,42.8578,16.0,0.0283534,99.9956828753,127.008648174,126.984
127.65,360.328,1000.0,3.0,21.063614864,1000.0,136.616,1000.0,-135.566,2.33089610803,167.0,127.386534808,2238,0.0,2238,48.4765,13.1282051282,0.0220094,99.9956828753,127.413034857,127.384
128.295,360.424,1000.0,3.0,17.1814242957,1000.0,136.616,1000.0,-136.421,2.17933106852,107.0,128.027711875,2239,0.0,2239,49.2602,14.7205882353,0.0227867,99.9956828753,128.059113701,128.029
128.938,360.593,1000.0,3.0,11.0552291184,1000.0,136.587,1000.0,-136.955,2.30245321049,74.0,128.637996326,2240,0.0,2240,50.1331,11.5930232558,0.0177965,99.9956828753,128.664136887,128.636
129.583,360.725,1000.0,3.0,11.0092796604,1000.0,136.574,1000.0,-137.447,2.33841445482,58.0,129.312384878,2241,0.0,2241,56.5802,11.9759036145,0.015158,99.9956828753,129.344595544,129.308
129.97,360.836,1000.0,3.0,12.448920579,1000.0,136.552,1000.0,-138.222,2.39494729229,75.0,129.666893515,2242,0.0,2242,50.2526,12.0238095238,0.0243557,99.9956828753,129.705964628,129.668
130.72,360.965,1000.0,3.0,14.8036313113,1000.0,136.54,1000.0,-139.029,2.37230183732,95.0,130.432569459,2243,0.0,2243,55.2747,12.45,0.0341257,99.9956828753,130.460840877,130.434
131.319,361.129,1000.0,3.0,14.2049840735,1000.0,136.539,1000.0,-139.756,2.33354361687,81.0,131.041470483,2244,0.0,2244,51.6617,13.7397260274,0.0265065,99.9956828753,131.068577623,131.042
132.107,361.216,1000.0,3.0,9.39047397384,1000.0,136.53,1000.0,-140.275,2.36305556898,55.0,131.791491703,2245,0.0,2245,52.3266,10.8390804598,0.0803845,99.9956828753,131.814507034,131.79
132.503,361.303,1000.0,3.0,14.8683887145,1000.0,136.533,1000.0,-140.859,2.37998613664,70.0,132.226610882,2246,0.0,2246,57.3769,13.7532467532,0.0237327,99.9956828753,132.249289163,132.225
133.067,361.385,1000.0,2.0,14.3249138154,1000.0,136.535,1000.0,-141.443,2.40082527604,72.0,132.771826849,2247,0.0,2247,52.8767,12.7692307692,0.232412,99.9956828753,132.802648856,132.768
133.606,361.517,1000.0,3.0,20.3887880402,1000.0,136.501,1000.0,-142.248,2.41322966454,98.0,133.291041279,2248,0.0,2248,58.598,17.2631578947,0.0236679,99.9956828753,133.31962601,133.293
134.547,361.613,1000.0,3.0,16.6077037011,1000.0,136.492,1000.0,-143.198,2.32164612359,99.0,134.278870441,2249,0.0,2249,54.6342,13.5866666667,0.349262,99.9956828753,134.307885314,134.277
135.273,361.727,1000.0,3.0,9.16698341144,1000.0,136.474,1000.0,-143.734,2.32207145232,56.0,134.983285461,2250,0.0,2250,54.2199,10.1340206186,0.0268843,99.9956828753,135.02426347,134.981
135.957,361.818,1000.0,3.0,12.8230359062,1000.0,136.457,1000.0,-144.589,2.18377675604,53.0,135.66065168,2251,0.0,2251,49.6398,12.3780487805,0.0248604,99.9956828753,135.703670045,135.661
136.655,361.966,1000.0,3.0,12.687341782,1000.0,136.413,1000.0,-145.413,2.61706865653,101.0,136.300783744,2252,0.0,2252,60.8258,10.3229166667,0.125527,99.9956828753,136.346894558,136.298
137.07,362.116,1000.0,3.0,12.8223050799,1000.0,136.423,1000.0,-146.158,2.47106791641,71.0,136.767778066,2253,0.0,2253,62.1869,10.8152173913,0.033226,99.9956828753,136.802307083,136.765
138.157,362.156,1000.0,3.0,18.8410290324,1000.0,136.453,1000.0,-147.075,2.41114920293,104.0,137.871608604,2254,0.0,2254,52.7058,15.125,0.0821754,99.9956828753,137.907501911,137.87
138.833,362.279,1000.0,3.0,26.0699964216,1000.0,136.491,1000.0,-147.789,2.61140280215,127.0,138.55251276,2255,0.0,2255,62.7773,19.6981132075,0.0266085,99.9956828753,138.595459523,138.543
139.676,362.392,844.25,3.0,8.57271382991,1000.0,136.509,57.0,-148.525,2.54498257532,44.0,139.340533183,2256,348.284875019,2256,59.4916,9.79207920792,0.0367115,91.3360254589,139.382658705,139.35
140.179,362.505,1000.0,3.0,15.3358136538,1000.0,136.48,1000.0,-149.296,2.65176077591,79.0,139.84466155,2257,0.0,2257,67.3485,13.6891891892,0.138261,99.9956828753,139.876579799,139.841
140.735,362.607,1000.0,3.0,10.018310397,1000.0,136.486,1000.0,-149.89,2.43596971405,42.0,140.440942401,2258,0.0,2258,54.6494,11.0111111111,0.0270316,99.9956828753,140.474920664,140.435
141.741,362.756,1000.0,3.0,7.52554641551,1000.0,136.454,1000.0,-150.853,2.5380092278,41.0,141.473210873,2259,0.0,2259,65.0297,8.99107142857,0.0159097,99.9956828753,141.497830186,141.474
142.19,362.956,1000.0,3.0,16.1812952017,1000.0,136.43,1000.0,-151.599,2.57923190589,90.0,141.866048086,2260,0.0,2260,67.5984,13.1447368421,0.0177334,99.9956828753,141.897411997,141.865
143.163,363.036,1000.0,3.0,10.4487912948,1000.0,136.425,1000.0,-152.414,2.58903957793,63.0,142.863209573,2261,0.0,2261,65.994,9.86274509804,0.0129936,99.9956828753,142.904650641,142.859
143.518,363.145,1000.0,2.0,14.5564093531,1000.0,136.432,1000.0,-152.737,2.66648565615,70.0,143.178929703,2262,0.0,2262,68.3958,12.7307692308,0.0147687,99.9956828753,143.225654553,143.183
144.218,363.25,1000.0,3.0,16.4324187722,1000.0,136.465,1000.0,-153.626,2.48697564188,106.0,143.913273595,2263,0.0,2263,65.4475,12.1084337349,0.0201664,99.9956828753,143.957044153,143.908
145.125,363.305,1000.0,3.0,9.74586397007,1000.0,136.518,1000.0,-154.356,2.7258832719,49.0,144.814954533,2264,0.0,2264,77.7384,9.35643564356,0.0264604,99.9956828753,144.842697523,144.817
145.379,363.416,1000.0,3.0,11.4810243643,1000.0,136.505,1000.0,-154.615,2.61495353833,63.0,145.083873731,2265,0.0,2265,72.834,10.875,0.0211009,99.9956828753,145.107651268,145.084
146.384,363.56,1000.0,3.0,20.4046380128,1000.0,136.505,1000.0,-155.772,2.48337379439,107.0,146.122069291,2266,0.0,2266,63.0056,12.9879518072,0.0202232,99.9956828753,146.151758307,146.119
146.729,363.654,1000.0,3.0,17.2756255649,1000.0,136.507,1000.0,-156.408,2.61264721289,112.0,146.432961152,2267,0.0,2267,68.7528,12.9615384615,0.0134097,99.9956828753,146.459849264,146.425
147.543,363.736,1000.0,3.0,17.7667505947,1000.0,136.514,1000.0,-157.079,2.56165423395,117.0,147.262071782,2268,0.0,2268,70.5672,12.746835443,0.00856153,99.9956828753,147.287870497,147.263
148.39,363.844,1000.0,3.0,19.9438804486,1000.0,136.543,1000.0,-157.845,2.70173603129,143.0,148.083752623,2269,0.0,2269,72.9259,14.3142857143,0.0149101,99.9956828753,148.11080755,148.073
148.586,363.988,1000.0,3.0,15.7671833204,1000.0,136.578,1000.0,-158.108,2.48436611226,97.0,148.320348731,2270,0.0,2270,61.6132,12.5189873418,0.017834,99.9956828753,148.354932183,148.318
149.621,364.096,1000.0,3.0,16.4122284687,1000.0,136.599,1000.0,-159.184,2.56463625365,96.0,149.296016896,2271,0.0,2271,69.4579,12.256097561,0.00925137,99.9956828753,149.337342713,149.297
149.933,364.286,1000.0,3.0,10.7445103328,1000.0,136.605,1000.0,-159.607,2.49720813818,59.0,149.66409405,2272,0.0,2272,64.0722,10.2755102041,0.078792,99.9956828753,149.697128052,149.66
150.234,364.409,1000.0,3.0,16.6380052282,1000.0,136.619,1000.0,-159.931,2.74586957814,140.0,149.920891656,2273,0.0,2273,77.0493,11.1704545455,0.072401,99.9956828753,149.959838585,149.923
150.958,364.528,1000.0,3.0,14.6154873041,1000.0,136.637,1000.0,-160.722,2.68477189201,80.0,150.623140799,2274,0.0,2274,73.0487,11.2555555556,0.0298436,99.9956828753,150.656661823,150.62
151.648,364.65,1000.0,3.0,9.49653699387,1000.0,136.621,1000.0,-161.409,2.55516895487,62.0,151.3507737,2275,0.0,2275,60.8853,9.08181818182,0.0287914,99.9956828753,151.387704199,151.346
152.307,364.807,1000.0,3.0,9.02569608858,1000.0,136.639,1000.0,-162.089,2.68966157736,41.0,152.003226266,2276,0.0,2276,68.7839,9.73267326733,0.0202464,99.9956828753,152.0377346,152.001
152.794,364.893,1000.0,3.0,8.25029965324,1000.0,136.631,1000.0,-162.846,2.91145495971,39.0,152.444479314,2277,0.0,2277,75.852,9.24752475248,0.0333839,99.9956828753,152.484253008,152.444
153.266,365.092,1000.0,3.0,15.6302001441,1000.0,136.644,1000.0,-163.362,2.66796471662,91.0,152.939222668,2278,0.0,2278,75.505,13.0253164557,0.036075,99.9956828753,152.978103122,152.94
154.391,365.259,1000.0,3.0,16.4565065854,1000.0,136.636,1000.0,-164.387,2.5789216652,95.0,154.110717952,2279,0.0,2279,69.951,12.3529411765,0.0324483,99.9956828753,154.148662409,154.101
154.788,365.32,1000.0,3.0,10.1620153317,1000.0,136.629,1000.0,-164.735,2.81391472003,54.0,154.432481997,2280,0.0,2280,78.3615,10.2448979592,0.0366954,99.9956828753,154.477507548,154.427
155.31,365.469,1000.0,2.0,11.1295262336,1000.0,136.613,1000.0,-165.187,2.94480608686,94.0,154.941422953,2281,0.0,2281,90.0185,7.7984496124,0.0238165,99.9956828753,154.985260401,154.944
155.542,365.598,1000.0,2.0,14.7668491492,1000.0,136.602,1000.0,-165.631,2.70925990468,120.0,155.219097213,2282,0.0,2282,80.1351,10.5263157895,0.0881394,99.9956828753,155.255373169,155.222
156.315,365.684,1000.0,2.0,12.973833572,1000.0,136.567,1000.0,-166.21,2.90622960256,87.0,155.923649521,2283,0.0,2283,83.2812,9.79411764706,0.0276382,99.9956828753,155.959941038,155.919
156.683,365.841,1000.0,3.0,18.1430669817,1000.0,136.577,1000.0,-167.031,2.73154726829,85.0,156.370989807,2284,0.0,2284,71.6436,12.9868421053,0.0241182,99.9956828753,156.417904331,156.372
156.983,365.935,1000.0,3.0,12.6193413065,1000.0,136.59,1000.0,-167.006,2.87139565973,112.0,156.677917699,2285,0.0,2285,80.6693,9.45283018868,0.0240291,99.9956828753,156.716719141,156.678
157.788,366.035,1000.0,3.0,10.1878349603,1000.0,136.599,1000.0,-167.822,2.8730451028,51.0,157.433010584,2286,0.0,2286,84.9036,9.9900990099,0.029919,99.9956828753,157.470628094,157.426
158.153,366.269,1000.0,3.0,9.56328395479,1000.0,136.583,1000.0,-168.282,2.83007020009,60.0,157.81748057,2287,0.0,2287,78.6666,9.94,0.0233921,99.9956828753,157.849277337,157.822
158.985,366.457,1000.0,3.0,10.4347391434,1000.0,136.61,1000.0,-168.87,2.58433818573,61.0,158.705469179,2288,0.0,2288,66.4096,11.1590909091,0.0184747,99.9956828753,158.73939038,158.701
159.185,366.618,842.916666667,3.0,11.4304701296,1000.0,136.641,55.0,-169.199,2.91922548053,76.0,158.789135841,2289,351.250494266,2289,85.9696,10.3636363636,0.0368709,90.642140793,158.827196679,158.787
159.381,366.809,1000.0,3.0,14.8313109452,1000.0,136.641,1000.0,-169.717,2.71138722608,88.0,159.078936577,2290,0.0,2290,80.1511,12.8205128205,0.0309931,99.9956828753,159.119831215,159.088
160.003,367.032,1000.0,3.0,15.7929851942,1000.0,136.639,1000.0,-170.193,2.8127055071,86.0,159.674323676,2291,0.0,2291,81.8098,12.2962962963,0.106259,99.9956828753,159.70891787,159.67
160.543,367.215,1000.0,3.0,17.7643603881,1000.0,136.625,1000.0,-170.928,2.9789498158,135.0,160.180879719,2292,0.0,2292,90.1487,12.55,0.018678,99.9956828753,160.215722877,160.175
160.859,367.395,1000.0,3.0,15.8734398166,1000.0,136.635,1000.0,-171.311,2.77371430985,114.0,160.552408175,2293,0.0,2293,76.159,11.9024390244,0.0252142,99.9956828753,160.592319939,160.555
160.998,367.469,1000.0,3.0,18.3093224501,1000.0,136.655,1000.0,-171.605,3.18262390764,127.0,160.619301428,2294,0.0,2294,95.0444,14.1805555556,0.0135288,99.9956828753,160.67126755,160.619
162.197,367.623,910.363636364,3.0,19.7845603873,1000.0,136.663,14.0,-172.317,2.72738489347,139.0,161.855131219,2295,283.455070266,2295,79.2229,12.858974359,0.407658,92.0983861342,161.917264396,161.853
162.427,367.799,1000.0,3.0,14.51715998,1000.0,136.697,1000.0,-173.031,2.7862264315,122.0,162.084936185,2296,0.0,2296,79.7234,10.5454545455,0.0227958,99.9956828753,162.142345374,162.083
163.175,367.974,1000.0,3.0,28.3434655753,1000.0,136.72,1000.0,-173.498,3.00556832197,215.0,162.822809874,2297,0.0,2297,88.4088,15.0714285714,0.0191321,99.9956828753,162.863673375,162.819
163.895,368.115,1000.0,3.0,10.4364015027,1000.0,136.73,1000.0,-174.432,2.99203427106,55.0,163.545562429,2298,0.0,2298,90.8854,9.39622641509,0.0119737,99.9956828753,163.604386341,163.548
164.178,368.292,1000.0,3.0,15.5014565825,1000.0,136.753,1000.0,-174.931,2.94861370532,129.0,163.81870392,2299,0.0,2299,84.9646,10.7872340426,0.0193147,99.9956828753,163.877162602,163.82
164.796,368.465,1000.0,3.0,13.0353008787,1000.0,136.76,1000.0,-175.117,3.12459058175,81.0,164.371912286,2300,0.0,2300,94.6276,10.8369565217,0.0169109,99.9956828753,164.425422225,164.372
165.475,368.603,1000.0,3.0,10.813229209,1000.0,136.795,1000.0,-175.935,2.86297359069,63.0,165.148069592,2301,0.0,2301,84.5987,9.33333333333,0.0196475,99.9956828753,165.210352968,165.145
165.766,368.801,1000.0,3.0,11.5277443105,1000.0,136.846,1000.0,-176.488,2.91029992666,65.0,165.3850524,2302,0.0,2302,84.2595,11.0,0.0141664,99.9956828753,165.431440198,165.379
166.272,368.963,1000.0,3.0,17.5716060128,1000.0,136.876,1000.0,-176.719,3.04623751614,131.0,165.920694515,2303,0.0,2303,96.2281,11.9761904762,0.018983,99.9956828753,165.966759998,165.915
167.021,369.125,1000.0,3.0,19.8116758504,1000.0,136.883,1000.0,-177.524,3.14164782281,158.0,166.630037316,2304,0.0,2304,102.217,12.35,0.0161232,99.9956828753,166.676430657,166.633
167.344,369.289,1000.0,3.0,11.4568349189,1000.0,136.914,1000.0,-178.198,2.95155321585,52.0,167.025797213,2305,0.0,2305,89.0742,14.0694444444,0.0157398,99.9956828753,167.067183498,167.021
167.694,369.449,1000.0,3.0,13.8513234463,1000.0,136.959,1000.0,-178.497,2.89415774913,78.0,167.349687035,2306,0.0,2306,84.1021,11.5243902439,0.0245846,99.9956828753,167.394833423,167.351
168.477,369.598,1000.0,3.0,11.3223350145,1000.0,136.96,1000.0,-179.416,3.18957424518,63.0,168.114723878,2307,0.0,2307,103.409,11.6781609195,0.0209146,99.9956828753,168.159768611,168.112
168.735,369.8,1000.0,3.0,12.653315771,1000.0,136.992,1000.0,-179.926,3.18303970834,90.0,168.367323225,2308,0.0,2308,95.4122,10.44,0.0241408,99.9956828753,168.424004395,168.357
169.907,369.921,1000.0,3.0,7.84834466928,1000.0,136.997,1000.0,-180.901,2.98338228884,51.0,169.53367009,2309,0.0,2309,90.2483,7.98387096774,0.0189332,99.9956828753,169.585880099,169.537
170.258,370.078,1000.0,3.0,16.5888133074,1000.0,137.01,1000.0,-181.299,3.04665004986,132.0,169.869994073,2310,0.0,2310,96.8876,12.2073170732,0.0190941,99.9956828753,169.94201774,169.869
171.123,370.173,1000.0,3.0,15.2945724846,1000.0,137.066,1000.0,-181.96,3.28993282143,127.0,170.692241347,2311,0.0,2311,103.934,10.2340425532,0.0177728,99.9956828753,170.763511559,170.69
171.578,370.316,63.9240506329,3.0,18.3159794755,140.0,137.08,27.0,-182.865,3.05893200369,95.0,171.223274822,2312,22.522153455,2312,96.5644,14.6197183099,0.697382,46.0868016619,171.286481311,171.224
172.344,370.422,1000.0,3.0,10.9992501822,1000.0,137.081,1000.0,-183.545,3.06504182753,66.0,171.978461055,2313,0.0,2313,90.2088,9.78640776699,0.0269717,99.9956828753,172.049631732,171.976
172.869,370.577,1000.0,3.0,8.44678654952,1000.0,137.099,1000.0,-184.2,3.0670804896,51.0,172.474053651,2314,0.0,2314,88.3883,9.19266055046,0.0216419,99.9956828753,172.535918552,172.473
173.78,370.742,1000.0,2.0,8.10528908164,1000.0,137.124,1000.0,-185.015,3.16065734335,50.0,173.400230345,2315,0.0,2315,93.572,8.90178571429,0.0347911,99.9956828753,173.463512892,173.398
173.605,370.921,1000.0,3.0,15.7973023915,1000.0,137.146,1000.0,-185.533,3.06826155735,88.0,173.261884726,2316,0.0,2316,101.102,11.4252873563,0.0232037,99.9956828753,173.343034914,173.253
174.72,371.088,1000.0,3.0,6.16413181203,1000.0,137.136,1000.0,-186.093,3.0520270546,33.0,174.381067542,2317,0.0,2317,92.4273,7.8359375,0.0215909,99.9956828753,174.453127916,174.383
175.322,371.299,1000.0,3.0,10.2660500682,1000.0,137.139,1000.0,-187.0,3.09512971648,57.0,174.966776799,2318,0.0,2318,92.8135,11.7951807229,0.0278235,99.9956828753,175.03280886,174.967
176.19,371.52,1000.0,3.0,16.6458526395,1000.0,137.175,1000.0,-188.095,3.14064543427,111.0,175.842220304,2319,0.0,2319,97.6789,11.2417582418,0.0252647,99.9956828753,175.909611291,175.835
177.201,371.674,1000.0,3.0,8.95342165571,1000.0,137.169,1000.0,-188.617,3.00548023567,65.0,176.83204487,2320,0.0,2320,91.1096,9.39622641509,0.0186381,99.9956828753,176.890020696,176.834
177.546,371.793,1000.0,3.0,9.13714486832,1000.0,137.199,1000.0,-189.177,3.23204548412,51.0,177.145113948,2321,0.0,2321,106.666,9.57281553398,0.044825,99.9956828753,177.204416996,177.14
177.851,371.933,1000.0,3.0,15.9843673631,1000.0,137.265,1000.0,-189.568,3.08322796188,130.0,177.516440284,2322,0.0,2322,101.394,10.2,0.0117908,99.9956828753,177.566957379,177.519
178.836,372.087,1000.0,3.0,20.3974397546,1000.0,137.291,1000.0,-190.654,3.12767492829,159.0,178.512932974,2323,0.0,2323,97.8726,11.2134831461,0.0202071,99.9956828753,178.562427249,178.503
179.331,372.271,1000.0,3.0,10.4162325243,1000.0,137.284,1000.0,-191.269,3.21613782996,73.0,178.936983361,2324,0.0,2324,106.886,9.89,0.0137942,99.9956828753,178.985000854,178.939
180.141,372.426,1000.0,2.0,7.16809594421,1000.0,137.271,1000.0,-192.05,3.24917674543,43.0,179.750820506,2325,0.0,2325,112.125,7.44776119403,0.0146683,99.9956828753,179.801142331,179.753
180.948,372.553,1000.0,2.0,8.84255206506,1000.0,137.286,1000.0,-193.26,3.26630075245,71.0,180.588353423,2326,0.0,2326,107.05,7.5037037037,0.0204669,99.9956828753,180.636696105,180.588
181.958,372.716,1000.0,3.0,12.8995646104,1000.0,137.322,1000.0,-194.291,3.21048273073,81.0,181.614179532,2327,0.0,2327,107.934,10.1546391753,0.0156968,99.9956828753,181.674757337,181.6
182.69,372.869,1000.0,3.0,13.6521243261,1000.0,137.331,1000.0,-194.911,3.30474029558,91.0,182.294303158,2328,0.0,2328,102.204,10.6947368421,0.0164036,99.9956828753,182.351819021,182.297
183.245,372.974,1000.0,2.0,11.5054565407,1000.0,137.349,1000.0,-195.501,3.3349627543,70.0,182.874796287,2329,0.0,2329,105.972,9.60194174757,0.0243611,99.9956828753,182.92794309,182.872
184.015,373.156,1000.0,3.0,13.9516934704,1000.0,137.349,1000.0,-196.615,3.37714162687,97.0,183.58969968,2330,0.0,2330,109.048,10.5157894737,0.0152158,99.9956828753,183.654682609,183.585
185.365,373.291,1000.0,3.0,12.569407305,1000.0,137.35,1000.0,-197.604,3.16572072178,75.0,184.985086564,2331,0.0,2331,99.8421,10.1,0.0246703,99.9956828753,185.038017416,184.983
186.141,373.476,1000.0,3.0,9.7222517077,1000.0,137.377,1000.0,-198.546,3.34126287293,47.0,185.780422696,2332,0.0,2332,111.969,9.02752293578,0.0167358,99.9956828753,185.831647233,185.77
186.545,373.686,1000.0,3.0,31.4486675958,1000.0,137.39,1000.0,-198.921,3.3967200594,252.0,186.211121821,2333,0.0,2333,120.416,14.768115942,0.0320022,99.9956828753,186.272769357,186.2
187.265,373.871,1000.0,3.0,8.60258824194,1000.0,137.38,1000.0,-200.261,3.30058096383,48.0,186.898468704,2334,0.0,2334,116.619,9.61165048544,0.147976,99.9956828753,186.948466932,186.911
188.201,374.015,1000.0,3.0,11.9275926705,1000.0,137.441,1000.0,-201.22,3.46772360409,73.0,187.833996379,2335,0.0,2335,116.579,8.82456140351,0.0133437,99.9956828753,187.881259356,187.84
188.592,374.244,1000.0,2.0,10.5751981854,1000.0,137.481,1000.0,-201.478,3.37884931102,69.0,188.235147913,2336,0.0,2336,124.051,9.49056603774,0.139756,99.9956828753,188.297573415,188.225
190.031,374.349,1000.0,2.0,14.4407601338,1000.0,137.52,1000.0,-203.026,3.36515386158,96.0,189.675749281,2337,0.0,2337,122.894,10.7419354839,0.0129459,99.9956828753,189.716718086,189.668
190.877,374.54,1000.0,2.0,12.8065299348,1000.0,137.523,1000.0,-203.617,3.30764104058,114.0,190.493848654,2338,0.0,2338,110.814,9.04716981132,0.0258897,99.9956828753,190.531370062,190.495
191.246,374.724,1000.0,3.0,11.1085041689,1000.0,137.525,1000.0,-203.841,3.34606411158,54.0,190.893700704,2339,0.0,2339,117.292,11.3736263736,0.028209,99.9956828753,190.940171342,190.895
191.534,374.888,1000.0,3.0,16.7379807623,1000.0,137.548,1000.0,-204.66,3.28565803674,119.0,191.199217949,2340,0.0,2340,106.393,11.1333333333,0.0262614,99.9956828753,191.237969048,191.192
192.128,375.006,1000.0,3.0,10.2394781889,1000.0,137.57,1000.0,-205.412,3.56303083179,67.0,191.735887254,2341,0.0,2341,131.707,10.4444444444,0.0252676,99.9956828753,191.785320077,191.729
193.439,375.126,1000.0,3.0,11.2229144693,1000.0,137.571,1000.0,-206.685,3.38564596572,67.0,193.054758956,2342,0.0,2342,118.058,9.7641509434,0.0222877,99.9956828753,193.107846784,193.065
194.054,375.24,1000.0,3.0,12.0803857904,1000.0,137.598,1000.0,-207.444,3.57444611155,78.0,193.644495664,2343,0.0,2343,131.191,10.3939393939,0.01666,99.9956828753,193.694226113,193.64
195.395,375.358,1000.0,3.0,11.8164299063,1000.0,137.588,1000.0,-208.445,3.56477380148,90.0,195.001771548,2344,0.0,2344,130.572,10.2886597938,0.0268492,99.9956828753,195.046317255,195.002
195.472,375.499,1000.0,3.0,12.9177910858,1000.0,137.561,1000.0,-209.207,3.35520283539,111.0,195.101434072,2345,0.0,2345,122.3,9.89108910891,0.0202118,99.9956828753,195.149255524,195.099
196.714,375.669,1000.0,3.0,11.3232234805,1000.0,137.557,1000.0,-210.078,3.4796610104,81.0,196.307093607,2346,0.0,2346,129.895,9.3738317757,0.0200196,99.9956828753,196.356493622,196.306
197.677,375.883,1000.0,3.0,12.8527262612,1000.0,137.562,1000.0,-211.188,3.5751108846,77.0,197.286316416,2347,0.0,2347,135.338,9.71844660194,0.0220491,99.9956828753,197.332885397,197.287
198.201,376.032,1000.0,2.0,19.5555954877,1000.0,137.556,1000.0,-211.794,3.5405554322,133.0,197.800479697,2348,0.0,2348,132.966,11.7529411765,0.0285179,99.9956828753,197.861146053,197.787
199.236,376.247,1000.0,2.0,7.79318266179,1000.0,137.522,1000.0,-212.634,3.27378925655,46.0,198.85376372,2349,0.0,2349,109.587,7.952,0.0117466,99.9956828753,198.910609058,198.856
199.769,376.376,44.9103139013,3.0,11.7889759066,113.0,137.532,39.0,-213.494,3.41744161524,92.0,199.43084295,2350,8.10585966373,2350,122.482,9.04504504505,0.808822,36.1389779765,199.474433469,199.431
200.773,376.52,1000.0,3.0,11.233782691,1000.0,137.523,1000.0,-214.41,3.6936252603,72.0,200.389919718,2351,0.0,2351,143.402,9.01801801802,0.0267353,99.9956828753,200.447879539,200.382
201.168,376.673,1000.0,3.0,11.2244527792,1000.0,137.51,1000.0,-215.235,3.58643142019,67.0,200.770576619,2352,0.0,2352,130.683,9.25925925926,0.0168817,99.9956828753,200.821988975,200.763
202.729,376.832,1000.0,2.0,11.6921677468,1000.0,137.513,1000.0,-216.589,3.61082623777,63.0,202.315512741,2353,0.0,2353,133.93,9.17757009346,0.0176148,99.9956828753,202.375478099,202.32
