AverageEsReturn,MaxEsReturn,StdEsReturn,MaxReturn,MinReturn,AverageForwardProgress,Epoch,AverageAbsQYDiff,AverageQ,QFunRegParamNorm,AveragePolicySurr,AverageDiscountedReturn,PolicyRegParamNorm,MinForwardProgress,AverageAbsY,StdReturn,AverageY,StdForwardProgress,MaxForwardProgress,AverageReturn,AverageQLoss,AverageAbsQ,AverageAction,MinEsReturn
167.507017832,274.680197094,98.735217015,772.942871531,71.7339110457,4.38884359111,501,0.305523239825,17.891,114.862,-17.9428,104.752414711,41.2827,1.34787971273,17.8911771285,159.051670348,17.8911771285,1.58345617458,8.34887781455,376.342055703,0.241983,17.891,0.978089,62.9851614982
232.160925479,344.795963293,101.646020364,631.450355944,132.189269746,4.33404189499,502,0.297519877004,17.8969,114.987,-17.9482,103.363553349,41.2964,1.90827342835,17.8976158504,117.16660607,17.8976158504,1.17688912925,6.94199951264,372.884318985,0.222365,17.8969,0.977397,76.6848840568
384.492769614,659.631650487,237.871188735,688.95008188,69.8557662775,5.17711923172,503,0.294260692188,17.9032,115.083,-17.9519,121.202325276,41.3114,1.33638916798,17.903790417,141.876602479,17.903790417,1.42451032825,7.47681241441,455.907113488,0.219498,17.9032,0.977719,51.3703767909
524.540245553,661.791790172,100.969042728,660.622344299,146.91550609,4.50235526805,504,0.292033912776,17.8827,115.218,-17.9366,105.788774461,41.3431,2.10952477812,17.8830549998,133.571525918,17.8830549998,1.33486328503,7.24720034827,388.344331876,0.214467,17.8827,0.972407,427.368625544
499.635779571,544.485696684,26.9061625056,630.856617357,23.0833327279,4.12371291133,505,0.303616003454,17.9112,115.335,-17.9594,81.0763174462,41.3631,0.865016479952,17.9115274096,139.883728152,17.9115274096,1.39925233691,6.96372736369,349.924263868,0.246842,17.9112,0.968545,473.194791809
592.299135978,620.786341588,22.5412393236,706.260472681,156.144277347,4.97365879774,506,0.300349659363,17.9368,115.457,-17.9863,109.476636658,41.3916,2.16635375642,17.9371778575,146.580886285,17.9371778575,1.47367313789,7.68370475768,434.222516075,0.236022,17.9368,0.977423,557.86293683
461.715934915,733.693139522,210.082846176,644.655958611,32.5247667145,3.47019088688,507,0.304251241921,17.9287,115.557,-17.9758,65.1332293482,41.4075,0.977365416914,17.9293155497,141.850696165,17.9293155497,1.41774708341,7.08189557547,285.800540788,0.240818,17.9287,0.965806,219.070768678
380.526062662,504.977500984,95.8221349152,748.961296171,210.217752639,4.9076964611,508,0.307603890789,17.9074,115.684,-17.9544,116.617376461,41.4185,2.67842790958,17.9076090121,116.052663587,17.9076090121,1.16547464864,8.09637251438,429.916820428,0.246359,17.9074,0.979399,237.090260197
489.383719255,638.600038984,131.596392552,818.435344543,167.457070214,6.19493131588,509,0.301749114077,17.9054,115.811,-17.955,142.451106409,41.4394,2.34236461667,17.9059983074,147.373014518,17.9059983074,1.48565072724,8.87604413928,556.086401391,0.232753,17.9054,0.98172,351.714440754
334.49870491,480.614842987,108.580060787,713.956196223,132.283319143,5.54463557073,510,0.307498221758,17.9151,115.936,-17.9665,128.37184,41.4447,1.95918141968,17.9152746174,116.151184001,17.9152746174,1.15476322325,7.74030565085,490.197063614,0.250976,17.9151,0.980284,187.124000753
514.684169229,676.402291032,102.626451053,794.587484222,189.349922889,6.0245241475,511,0.309238476178,17.9467,116.055,-18.0016,143.532577291,41.4519,2.52018313461,17.9476893527,130.498620182,17.9476893527,1.30406334458,8.58724982408,539.752697469,0.241112,17.9467,0.983602,399.006308738
504.79290532,587.319347087,90.0445238467,862.04460116,189.632665143,5.80792812271,512,0.304032547408,17.9423,116.165,-17.9957,138.363593875,41.4846,2.48813601415,17.9428079366,135.958677901,17.9428079366,1.36958888268,9.23354296048,516.02431111,0.233156,17.9423,0.985747,360.837994303
435.97746527,607.533528177,113.938369767,852.066578854,234.071136216,5.53873316324,513,0.309035625584,17.9842,116.308,-18.0403,132.865523834,41.5031,2.94232242576,17.984249814,103.331444944,17.984249814,1.0185356408,9.12217783748,490.221712938,0.250316,17.9842,0.98434,292.208668391
446.406021248,514.098864736,88.3962678777,874.180991041,121.992057912,5.77830602391,514,0.30569022588,17.9846,116.427,-18.0399,139.385423061,41.5283,1.79593223808,17.9848709268,161.988756107,17.9848709268,1.63085629654,9.35195231977,515.621054255,0.23836,17.9846,0.983509,294.367808711
522.422003091,628.229240726,118.624850545,893.458752004,118.032373564,6.05307952324,515,0.309986003565,18.0089,116.524,-18.061,141.393698772,41.5438,1.77975202071,18.0091549531,145.249111442,18.0091549531,1.4637662825,9.54566354615,540.177208129,0.249335,18.0089,0.982276,335.44598588
539.216504262,793.270220111,190.479879335,809.033968061,228.828533883,5.91019278298,516,0.30846876878,18.0122,116.602,-18.0674,134.45077144,41.5737,2.89302264642,18.0129679553,129.145532902,18.0129679553,1.29787886028,8.74002122543,527.024416496,0.247346,18.0122,0.98497,257.452872157
386.575174351,585.129587759,176.767613908,800.910540128,198.509718671,5.35722804624,517,0.311228118064,18.0581,116.718,-18.1138,130.634656533,41.5944,2.60473149175,18.0584693514,169.506483244,18.0584693514,1.69979105558,8.59815996677,474.769177086,0.253987,18.0581,0.981386,112.282143079
457.599267657,628.083447011,127.03750343,857.574905907,187.733083058,5.66969750807,518,0.312934858611,18.0404,116.801,-18.0992,138.417620315,41.6126,2.4762404547,18.0404126069,137.949185588,18.0404126069,1.37839716984,9.16074442489,505.185613719,0.254537,18.0404,0.984721,334.132026586
235.768891336,416.828939449,114.823253437,890.043401126,298.31528089,6.28202776386,519,0.310728894378,18.0737,116.9,-18.1309,149.030092307,41.6275,3.5960235139,18.0737842796,128.87823505,18.0737842796,1.29605879679,9.55513341506,564.86408315,0.243547,18.0737,0.984364,104.874035994
503.336780394,831.897309312,239.930790467,815.418641529,61.8800543306,5.44056202049,520,0.313357746407,18.092,117.041,-18.1513,134.091846727,41.6486,1.23014826789,18.0927086668,138.724109461,18.0927086668,1.3736687464,8.8008683218,475.085466397,0.257222,18.092,0.983798,213.800367749
509.364266827,688.873809078,132.935848894,809.879210221,28.0647012427,5.50302639555,521,0.308901747005,18.0572,117.131,-18.115,135.498494524,41.6608,0.943812072882,18.0574530366,175.539952863,18.0574530366,1.75156412615,8.74899823724,487.563600503,0.247395,18.0572,0.983504,337.458652848
495.876760222,779.264625639,204.991825426,819.620749584,133.171212368,5.66845723791,522,0.311806601811,18.1008,117.218,-18.1583,138.060893744,41.6776,1.91383442465,18.1013672087,162.201827805,18.1013672087,1.63041911374,8.78786926509,503.175723071,0.24698,18.1008,0.979305,207.822933577
555.131611671,794.00118286,192.682131369,784.411393425,295.718781616,5.76511749228,523,0.31191465807,18.0903,117.305,-18.1469,141.25147346,41.6921,3.53463309273,18.0904464964,116.897715797,18.0904464964,1.1747841758,8.51523910953,514.164662803,0.251874,18.0903,0.981771,264.025831088
418.85391805,551.859148788,144.230562413,834.232851086,110.924669983,5.75157616394,524,0.320852413066,18.0826,117.429,-18.1389,138.263157088,41.7036,1.74182566653,18.0834584462,178.286804842,18.0834584462,1.79693325576,8.97157127604,514.073490348,0.272194,18.0826,0.983149,178.665019146
634.441072864,894.038821272,176.9650577,886.75646962,175.611157622,6.28525410075,525,0.31600583097,18.1604,117.51,-18.2137,152.306819452,41.6961,2.35711173226,18.1606202288,182.443970321,18.1606202288,1.83084278232,9.45008577111,568.107248112,0.262229,18.1604,0.98288,426.581149161
588.598041256,660.773012603,67.2726107464,807.669415047,286.326031365,5.3361643093,526,0.313682572879,18.1334,117.64,-18.1888,127.814228661,41.7249,3.45588124985,18.1339905202,112.649899798,18.1339905202,1.13199236573,8.65816003402,473.371657342,0.258786,18.1334,0.980594,478.304293356
646.140199595,840.067857783,215.759109243,956.18959971,280.142126997,6.86549093533,527,0.315610658352,18.1572,117.74,-18.2136,162.034948361,41.741,3.39947944826,18.1578480174,185.070222926,18.1578480174,1.84981196686,10.1386556146,626.445751448,0.255468,18.1572,0.982879,289.007456798
531.205973568,797.947965497,163.013463358,974.825717765,131.948649421,6.17657072804,528,0.315262779972,18.1958,117.808,-18.2514,152.969825156,41.7643,1.9119856353,18.1958388907,193.823704489,18.1958388907,1.94468341058,10.3178918761,558.961714377,0.258207,18.1958,0.981349,357.429858753
684.172947622,913.108621138,133.570025643,824.037411437,168.066083782,5.94462129343,529,0.312117732966,18.2027,117.896,-18.2567,146.631652944,41.7789,2.25773808586,18.2029880082,161.370722808,18.2029880082,1.62473142799,8.8541496007,534.422041821,0.252783,18.2027,0.978908,587.296201084
642.741270286,806.250308612,102.515921513,906.999060249,294.243396628,6.32831842391,530,0.323364911847,18.2027,117.997,-18.2567,154.258663007,41.794,3.54077324565,18.2027428359,158.498078765,18.2027428359,1.58981703224,9.66184708374,570.494032187,0.270208,18.2027,0.980368,523.12957719
523.416357242,594.75087296,79.9304345572,932.826068494,176.114645621,7.06387743361,531,0.322698044676,18.2345,118.077,-18.2923,165.702439011,41.8055,2.32519316668,18.2347750023,157.930990815,18.2347750023,1.58102345126,9.93210879191,641.550962975,0.281009,18.2345,0.984546,388.5873679
520.735168189,857.218248027,243.963349919,922.807124429,360.442903853,7.25186062585,532,0.322946778046,18.2527,118.151,-18.3119,167.932668147,41.8276,4.17719840482,18.2526005334,144.80850373,18.2526005334,1.44644068495,9.81332898512,665.921145911,0.273671,18.2527,0.98577,179.204239875
658.359047365,778.035222385,97.5294318573,907.72439092,121.351438819,6.85157805562,533,0.319639129407,18.2704,118.225,-18.3273,161.504342679,41.8451,1.83482443187,18.2705491048,169.927372762,18.2705491048,1.68671413717,9.66398228484,622.554143116,0.264045,18.2704,0.98415,506.152109909
425.348861755,578.805845065,165.849566523,861.577261427,245.596762068,6.29502783423,534,0.325695190228,18.259,118.324,-18.3164,148.152327488,41.8763,3.03116286492,18.2592574937,156.587180046,18.2592574937,1.58524261281,9.20818846488,569.199404342,0.273279,18.259,0.982995,156.786565142
487.758695272,757.814171252,173.575397023,817.377495871,153.402890351,5.95257597538,535,0.319363588488,18.2929,118.384,-18.3506,146.106863807,41.8721,2.12688971277,18.2934818717,171.305286417,18.2934818717,1.72310716998,8.81460254249,533.943433147,0.260128,18.2929,0.978931,280.282975305
597.071158598,701.710562898,127.168395569,816.601004011,79.6176083088,6.08150140598,536,0.319354012994,18.314,118.509,-18.3728,149.863634448,41.8886,1.35762738802,18.3140039406,166.344235515,18.3140039406,1.67514949892,8.78153102539,547.011250644,0.259896,18.314,0.981937,384.295073948
492.5056527,541.103278374,40.8804769791,943.359479337,213.063305832,6.04370307261,537,0.319622023019,18.2991,118.604,-18.3594,145.473317369,41.9037,2.7303122536,18.2996748284,139.999229673,18.2996748284,1.4122477869,10.0467120641,543.168576818,0.258979,18.2991,0.982566,448.12559271
636.498386259,703.516584851,64.6631233709,906.240369905,321.385364796,6.29041652125,538,0.320364800809,18.3476,118.721,-18.4079,149.485330972,41.9075,3.75727169284,18.3480081219,150.798883576,18.3480081219,1.5250531516,9.62981444202,569.301359732,0.259151,18.3476,0.985115,551.098208312
408.022126755,777.642527745,224.929435884,865.881723188,360.272887862,6.77418579324,539,0.322231480211,18.3586,118.807,-18.4154,160.188371413,41.9287,4.13705360963,18.3585640186,147.739439268,18.3585640186,1.48933137141,9.27036282071,616.596332397,0.268728,18.3586,0.984173,169.835541826
622.210972532,792.308258535,119.00095185,857.712238544,89.6709505552,5.81893746578,540,0.319797439649,18.3965,118.919,-18.4518,140.566322273,41.9416,1.52519363468,18.3969194075,158.703137384,18.3969194075,1.59185931584,9.16137072244,521.12487785,0.255122,18.3965,0.981734,462.388299597
584.962281888,721.449695233,110.56516085,893.123917609,260.444814515,6.3534962484,541,0.325067458116,18.4095,119.033,-18.4673,153.634803474,41.9496,3.18471233019,18.4097789292,139.972845087,18.4097789292,1.40991460084,9.53691945606,574.557886384,0.270529,18.4095,0.980846,452.291047727
596.623893632,753.584294688,146.495332793,805.900098294,216.632872332,6.30391616016,542,0.318909509538,18.4703,119.066,-18.5322,147.967618263,41.9691,2.74839724818,18.4707820418,139.963948681,18.4707820418,1.41359034152,8.67342695986,568.091958637,0.259776,18.4703,0.980091,415.214704039
585.974421178,659.022168194,103.597113789,847.34646473,351.02681248,6.53689723786,543,0.323950279573,18.4347,119.163,-18.4933,156.790250126,42.0119,4.12264212664,18.4344654872,145.216828388,18.4344654872,1.46205768894,9.07825848802,593.754550762,0.263829,18.4347,0.978247,407.777802921
587.474229986,836.803937718,216.943383055,852.37733256,320.712150741,6.98342137829,544,0.328030458837,18.4765,119.206,-18.5413,158.358529198,42.0267,3.75497833759,18.4768783511,134.77817448,18.4768783511,1.35687847828,9.12793396146,637.636901851,0.278811,18.4765,0.982406,244.216549421
545.193007492,648.965835951,107.30401143,870.285814597,327.657297625,6.53037101363,545,0.319466086735,18.5141,119.338,-18.5775,157.862354506,42.0407,3.87413800441,18.5144076974,116.075774957,18.5144076974,1.16768565095,9.30375038245,592.455090453,0.257261,18.5141,0.982933,373.469153557
664.513935518,792.558468804,94.1850896201,910.177160864,214.646189571,6.76195005222,546,0.321127427688,18.5578,119.427,-18.6226,155.899354967,42.0517,2.70865047204,18.5575305137,172.477991033,18.5575305137,1.73187531542,9.68988701472,616.1541075,0.259855,18.5578,0.984792,531.284699594
470.404142952,616.154271737,142.189719041,900.6020085,153.632183286,7.01750683518,547,0.325334211425,18.5899,119.497,-18.6485,163.927460566,42.0519,2.18237439299,18.590418908,170.489882937,18.590418908,1.70487477857,9.60276489144,641.262214689,0.27138,18.5899,0.985477,240.770897275
511.474860743,775.397365324,158.316773436,907.420140503,302.070511699,6.56466974533,548,0.322567227283,18.627,119.616,-18.6876,154.642072893,42.0789,3.59409503852,18.6280265147,154.506355757,18.6280265147,1.54944623806,9.62635025602,597.967113156,0.263901,18.627,0.983251,373.03285995
498.23966236,626.207708968,110.070484266,866.547948481,248.821134269,6.06051149584,549,0.331740301472,18.6222,119.697,-18.6784,142.365142077,42.0961,3.03686252142,18.6222997312,185.224668326,18.6222997312,1.85958102047,9.23498114754,547.547691134,0.291656,18.6222,0.982285,369.589067045
660.360039262,893.778372491,188.446485092,924.308557529,337.22920262,6.11907438616,550,0.324795605983,18.6559,119.791,-18.7136,147.81719649,42.1169,3.96424977949,18.6570095904,134.453423606,18.6570095904,1.35071163444,9.83673892134,552.416079891,0.273164,18.6559,0.981526,368.464354436
603.408217562,748.339344644,127.200000433,853.920878742,303.383777226,6.62222090915,551,0.324131163874,18.65,119.907,-18.7072,155.645362023,42.1474,3.63388708205,18.6503905937,149.556116016,18.6503905937,1.50149128272,9.16142553016,601.906502226,0.270522,18.65,0.981795,439.18703276
610.816768709,743.860852052,118.649873136,875.104402563,294.950195775,6.32893120068,552,0.330268473482,18.6569,119.995,-18.7184,145.951064296,42.1543,3.55238045595,18.6576369501,164.06208604,18.6576369501,1.63424397782,9.31714058494,573.063553396,0.27706,18.6569,0.985225,433.708366185
663.721377062,853.583897534,126.090732381,970.091435177,141.933746859,6.38191067179,553,0.324230891066,18.6828,120.065,-18.7391,150.511015947,42.1752,1.99183540996,18.6826694077,186.898008318,18.6826694077,1.87672974075,10.2732737636,577.59047352,0.270884,18.6828,0.983217,526.158101512
324.581244012,429.66185667,99.8678300652,856.821087,44.9714316983,5.68586372207,554,0.325024214852,18.7414,120.146,-18.8007,129.779707007,42.1991,1.05612666845,18.7421094118,197.143661646,18.7421094118,1.97028291098,9.18314430241,506.739468121,0.274179,18.7414,0.982259,160.936366965
493.288282805,615.312649096,81.1976395957,898.477014318,13.5304186128,6.04609305877,555,0.326861934348,18.7615,120.278,-18.8175,140.425296283,42.2156,0.773610596743,18.7626067742,203.625202613,18.7626067742,2.03415871154,9.5855474525,543.28668279,0.279036,18.7615,0.986017,386.829617942
529.322844038,699.091761415,116.10884001,914.951980752,242.991248477,5.98595796969,556,0.327263885051,18.8261,120.393,-18.8834,137.134516372,42.2494,3.03602221899,18.8262255833,173.956424896,18.8262255833,1.74316552678,9.75762813062,538.694547693,0.278317,18.8261,0.98629,413.917907885
578.312949218,764.73769973,153.345669654,871.072218357,126.736754123,5.61187046102,557,0.321185241664,18.7861,120.489,-18.845,126.123661988,42.2715,1.84988023511,18.7867297657,182.082472099,18.7867297657,1.82568496116,9.31202459367,500.558756404,0.274899,18.7861,0.983079,414.76841574
646.115442156,844.506924961,221.317857525,842.077438196,166.494631726,6.18656436942,558,0.324884810983,18.7847,120.65,-18.8435,142.543966458,42.2883,2.30238106975,18.7853618762,189.016710756,18.7853618762,1.89552225142,9.07345920451,557.359036883,0.280917,18.7847,0.98657,272.084294416
511.853411832,602.554979768,68.8704401072,945.567204019,176.994472121,6.15736915191,559,0.330215681043,18.7907,120.756,-18.8535,144.50552446,42.3231,2.32471923404,18.7909229919,176.181862517,18.7909229919,1.77444611248,10.0954507173,553.391569388,0.287531,18.7907,0.986561,426.818585754
512.77380999,578.01840493,39.4088916877,896.839616217,232.467845951,5.95633205081,560,0.322307001391,18.8257,120.866,-18.8913,137.090897516,42.3595,2.94999076065,18.8263120159,164.968994404,18.8263120159,1.65727130795,9.57529497242,534.569890214,0.273829,18.8257,0.985315,472.133971509
583.508277188,756.028689043,111.360355655,903.498245197,13.910907283,5.99255284121,561,0.324501821495,18.9021,120.99,-18.9681,133.939735265,42.3827,0.763754571577,18.901904269,169.184392003,18.901904269,1.69334665452,9.6592198573,538.468298367,0.273106,18.9021,0.987657,461.998810568
479.910262269,666.42639945,115.559701281,898.648458896,235.929287653,6.59461795314,562,0.326196875931,18.9015,121.1,-18.964,150.340210811,42.4091,2.95794814227,18.9023087292,194.927553512,18.9023087292,1.95796761001,9.5927926874,599.942581924,0.277965,18.9015,0.984568,352.161024506
662.912660651,727.872800173,57.7990487703,889.431810813,205.474662577,6.21994423916,563,0.327120172354,18.8881,121.175,-18.952,146.462446635,42.4432,2.66095708741,18.8887301852,170.02823485,18.8887301852,1.70667137812,9.48366383265,562.382033546,0.282,18.8881,0.984914,577.98169638
573.041357053,716.301088691,118.016614803,963.52041712,289.643588949,6.36295238394,564,0.321930631032,18.9155,121.235,-18.9779,149.970805079,42.4626,3.40548346257,18.915973087,162.009320109,18.915973087,1.63383682961,10.2384025724,577.334141648,0.264032,18.9155,0.983664,392.530838706
518.68335053,700.987187549,113.477848216,810.592229069,121.508001648,5.87479140265,565,0.330313794457,18.9602,121.344,-19.0256,130.622766358,42.481,1.83088438815,18.960136887,163.328202162,18.960136887,1.64739674286,8.71044674204,527.423568047,0.284128,18.9602,0.98517,393.499273328
574.603789219,670.676416035,95.8252529202,810.455111156,194.010367278,5.77895532306,566,0.328629097797,18.9953,121.438,-19.0611,133.831897058,42.5032,2.50533853159,18.9966092049,168.341532219,18.9966092049,1.69022897199,8.71458802297,518.62146795,0.28875,18.9953,0.984269,417.694376283
506.336482351,571.065984547,82.7556834445,748.395742714,229.8074888,5.68139571377,567,0.328701942754,19.0138,121.495,-19.0802,126.748551965,42.5209,2.8524746949,19.0134877892,123.497048534,19.0134877892,1.24909712422,8.09567302847,507.738881093,0.282863,19.0138,0.983615,367.089088049
607.827360713,750.860523935,94.8597970493,847.846422481,258.025188387,6.2187657594,568,0.334191052569,19.0382,121.638,-19.1058,140.952065023,42.5535,3.1541191106,19.0386724106,154.767595691,19.0386724106,1.56186659284,9.08656602623,562.44731995,0.290909,19.0382,0.986034,500.145101759
531.561087367,763.439983561,147.128610723,798.563669816,323.662862522,6.09205437873,569,0.329903182389,19.08,121.767,-19.1475,138.887296737,42.5788,3.77268883894,19.0814208283,140.104323012,19.0814208283,1.41407154754,8.58747562127,550.21473658,0.289521,19.08,0.985451,354.893762733
514.128457987,687.545044032,126.757646325,838.064506535,208.274261948,5.97949018646,570,0.336117810586,19.086,121.876,-19.1533,134.578575251,42.6099,2.66415289137,19.0860059573,166.281799307,19.0860059573,1.66706327332,8.98795472168,537.347420407,0.293931,19.086,0.981124,346.084528551
577.852087562,658.809417147,72.6577758554,810.390903733,232.659991262,6.10500958979,571,0.329356665053,19.1667,121.947,-19.2336,148.226093248,42.6253,2.90494440111,19.1673245817,152.755152095,19.1673245817,1.54011604433,8.73035992021,551.013748203,0.274149,19.1667,0.980025,502.652600925
599.56350122,721.508918704,92.4773835253,908.63164962,127.823417375,6.66614322674,572,0.327049764259,19.1487,122.055,-19.2146,158.377818306,42.6461,1.83622272612,19.1498621368,162.170849912,19.1498621368,1.63718617621,9.70217951327,604.111097088,0.27589,19.1487,0.984581,500.337013866
464.227348516,633.182962352,149.62530309,789.278458482,224.144390027,5.54294591744,573,0.335539076258,19.2127,122.178,-19.2857,136.36004798,42.6682,2.76343217727,19.2132892438,157.54335208,19.2132892438,1.59859958266,8.51382905454,495.126138915,0.295527,19.2127,0.982103,314.33594774
627.615299068,797.578366105,122.751001732,950.008452052,70.7382238848,5.56121929013,574,0.335622747245,19.2314,122.263,-19.3046,133.847906792,42.6941,1.30955597797,19.2323085037,243.156869364,19.2323085037,2.44953606676,10.1003275263,494.95511066,0.296837,19.2314,0.983257,483.636748362
685.002349,848.352500585,129.227105379,808.372356648,90.0880515213,5.96310199054,575,0.334645754407,19.2794,122.332,-19.351,144.471569348,42.7237,1.54473237327,19.2799660221,183.085355484,19.2799660221,1.84054467139,8.75338464555,534.140381591,0.286205,19.2794,0.983266,486.824794579
518.232147256,804.596924771,182.667116167,882.25582926,-2.63306154873,5.74648976437,576,0.333557484116,19.2942,122.415,-19.3656,137.840472007,42.7543,0.538459740822,19.2948301018,222.684283169,19.2948301018,2.24506317619,9.44714632212,514.975134024,0.280551,19.2942,0.98371,348.636510446
515.17038188,797.820511977,190.715292831,918.884578862,155.832330037,6.23449518805,577,0.331525120641,19.3136,122.5,-19.3842,146.766487924,42.7732,2.17819540314,19.3139292266,189.505188087,19.3139292266,1.91167456529,9.79056365768,562.184283798,0.284743,19.3136,0.983211,299.352097295
664.227384592,922.841021487,211.369267324,900.569297163,206.262634092,6.03350076105,578,0.334861658099,19.3017,122.594,-19.3727,144.096946267,42.8018,2.60795978583,19.3019636839,181.878019842,19.3019636839,1.83815545014,9.60568155168,544.057921486,0.292336,19.3017,0.982808,338.578133748
599.046906296,896.726776723,230.781559357,955.274501046,252.962313238,6.95647168684,579,0.340556201416,19.373,122.717,-19.4438,164.305726595,42.8192,3.08850651293,19.3731975014,174.91716049,19.3731975014,1.75959777258,10.1890071892,635.002243418,0.300519,19.373,0.983917,296.839657061
683.630769266,731.403242429,42.2409465291,891.719175845,190.139672013,6.56812128417,580,0.333533192534,19.4286,122.8,-19.5006,156.776833471,42.8368,2.47690669736,19.4285422379,177.248940055,19.4285422379,1.78876852357,9.52277548553,594.876728294,0.282287,19.4286,0.985585,616.252301351
382.038193143,478.535885084,63.9564185894,897.121471225,192.522324408,6.50663280672,581,0.343028736173,19.4189,122.912,-19.4919,153.536322976,42.8475,2.46572990365,19.4191685995,181.843013547,19.4191685995,1.84384994375,9.58177338564,590.425971656,0.304099,19.4189,0.984553,304.378529546
615.425549898,964.327396757,216.517559982,911.154805213,367.32615898,6.58376283523,582,0.341122063655,19.4643,123.037,-19.5389,150.392031868,42.869,4.295440106,19.4655866957,130.645867858,19.4655866957,1.31336165399,9.75555002265,593.603584188,0.294473,19.4643,0.981563,400.780345444
561.269292882,753.444858642,156.054807766,903.165604262,308.467290998,6.99319694373,583,0.347168860547,19.5091,123.164,-19.5845,161.079836475,42.8985,3.63595016003,19.5101119062,175.906849515,19.5101119062,1.7793399268,9.64681662359,638.416011077,0.31532,19.5091,0.983508,373.176539201
613.830680917,812.134180525,165.989403251,959.675935309,290.833912846,6.75416961429,584,0.344475251887,19.5193,123.289,-19.5952,159.674008854,42.9305,3.51028633757,19.5197803238,165.360314672,19.5197803238,1.6660030139,10.217213439,614.356596223,0.30273,19.5193,0.987027,414.330902006
564.030513208,836.430713804,269.082800843,978.256029231,186.566219222,7.27025932322,585,0.342352764135,19.5743,123.394,-19.6572,172.146698697,42.9494,2.41985685663,19.5748250691,190.83761086,19.5748250691,1.92480220844,10.4074103741,666.829441858,0.292975,19.5743,0.986777,137.927514137
561.797724814,754.039338813,209.196510787,917.185329303,331.431643361,6.59479039927,586,0.346261896084,19.601,123.488,-19.684,160.04735776,42.9809,3.93017826857,19.6014355769,166.587309641,19.6014355769,1.68783563305,9.81827156669,597.9510121,0.302276,19.601,0.985845,229.693070109
473.381513849,644.563737302,160.567613489,901.672746436,167.414004777,6.12690836185,587,0.347869289042,19.6322,123.554,-19.7114,148.786607132,43.0099,2.22729856193,19.6324185531,169.393469349,19.6324185531,1.7099725503,9.61905128252,551.619490229,0.312609,19.6322,0.987189,210.865984181
433.96132872,811.086044842,241.379629416,858.300290786,112.548370754,6.5007711433,588,0.346869700417,19.6433,123.599,-19.7223,152.870829285,43.0285,1.69474632336,19.6445163882,191.300544732,19.6445163882,1.93294990892,9.26271654538,588.063628738,0.309326,19.6433,0.98782,154.230206897
342.465494492,632.350831072,224.297025469,879.560478248,123.506007676,5.55427702163,589,0.347502810094,19.6649,123.686,-19.7443,133.008545202,43.0365,1.94896771464,19.6655417198,187.307575236,19.6655417198,1.88936124272,9.42061966859,494.593911308,0.320248,19.6649,0.988387,32.5677955209
703.680331792,830.352399186,108.081242993,953.7621969,129.797215668,6.78511299255,590,0.349504829441,19.7339,123.786,-19.815,159.000725091,43.0518,1.89017478609,19.7344409998,187.670548307,19.7344409998,1.88462067785,10.1543700704,617.588263798,0.311564,19.7339,0.988084,547.419955653
685.986447825,850.485267128,128.599588165,900.725103938,92.8207074865,6.05311223354,591,0.353506844046,19.7589,123.898,-19.8342,144.747798054,43.0736,1.54796739731,19.7590658424,233.001027085,19.7590658424,2.34781613393,9.64386135957,545.283180651,0.312661,19.7589,0.987237,500.72603058
504.204552504,692.383377229,167.943863641,787.61516391,119.489527636,4.85536368357,592,0.357165837436,19.7926,124.061,-19.8689,124.013787217,43.0968,1.78426328844,19.7932483057,192.683192195,19.7932483057,1.93646525178,8.48806405206,427.250446117,0.337404,19.7926,0.98456,315.397468967
512.53610107,696.593093206,139.257305404,836.342822575,119.520896467,5.23681829421,593,0.347313785466,19.7892,124.155,-19.8621,127.38606723,43.1131,1.69966190753,19.7898154089,221.010464732,19.7898154089,2.22424663801,8.96758345107,464.72535619,0.315002,19.7892,0.985207,368.868170401
536.925267531,801.052576455,239.421922977,831.772797859,14.3430634123,5.90544244204,594,0.353646320228,19.8433,124.286,-19.9146,137.736657381,43.1256,0.844002482457,19.8437019258,173.892004598,19.8437019258,1.74872731804,8.98471152238,526.621651028,0.321339,19.8433,0.986806,147.522641114
538.878791493,743.604977713,191.142430816,730.469682893,146.694988731,5.1886025155,595,0.348698375483,19.853,124.344,-19.9206,119.858365935,43.1572,1.97355095265,19.8538572202,135.543994031,19.8538572202,1.3773140692,7.89396995407,458.534525354,0.317224,19.853,0.985541,226.420682017
545.291333783,620.570100625,57.4877788858,744.375481848,48.4076862089,5.32251622073,596,0.349391254168,19.9139,124.431,-19.9801,121.387629227,43.1707,1.00149252006,19.9142096123,183.990136135,19.9142096123,1.84010753655,8.10752660537,465.881522806,0.311184,19.9139,0.98814,486.734568168
350.833025678,524.62366491,100.850510829,854.037077142,112.524324268,5.59838979708,597,0.352553907267,19.9001,124.523,-19.9639,126.552153922,43.1883,1.65370820968,19.9001483059,152.95542175,19.9001483059,1.54053412606,9.18124803512,490.44992396,0.315923,19.9001,0.987165,276.937814179
453.058651126,648.278041393,133.172805629,806.375478503,107.911799573,4.90787185693,598,0.356037300398,19.9107,124.698,-19.9739,114.623841817,43.2078,1.83800968165,19.9109558815,138.152481278,19.9109558815,1.37675853075,8.75964333488,422.86221124,0.323081,19.9107,0.98794,316.301939131
