MaxEsReturn,Epoch,StdEsReturn,AverageReturn,QFunRegParamNorm,Iteration,AverageQLoss,AverageAction,AverageAbsQ,AverageAbsY,MinReturn,AverageQ,AverageAbsQYDiff,AverageY,AverageDiscountedReturn,MinEsReturn,AverageEsReturn,StdReturn,MaxReturn,PolicyRegParamNorm,AveragePolicySurr
712.557751375,1501,165.85004377,289.653715272,313.488,1501,698.696,0.93736,372.601,372.177701395,184.698214441,372.084,8.8941700951,372.087455199,146.085101012,6.37830827233,76.8786876843,142.623632135,800.408538742,133.923,-383.072
217.042639675,1502,50.5794008146,381.554707037,313.603,1502,699.626,0.925521,373.116,372.706977664,131.675616462,372.618,8.92930495621,372.626450875,166.10630963,5.28660867325,52.1150000991,160.063314325,1053.39327756,133.928,-383.893
631.088359229,1503,177.775091697,569.872293274,313.735,1503,723.969,0.941182,373.416,373.028462956,212.857005715,372.953,9.05907676587,372.958389659,203.040865855,2.84644379794,126.492076347,178.207273223,1073.84458231,133.935,-384.084
512.357001396,1504,126.686389749,610.946390772,313.87,1504,684.959,0.937065,373.581,373.208728095,222.934416338,373.102,8.96200936394,373.113881446,204.864204577,7.22367029011,82.716324464,205.186931921,1201.10995568,133.999,-384.786
368.425148679,1505,77.2876914377,370.635444065,313.942,1505,690.308,0.954948,373.772,373.322771913,81.6628427904,373.232,8.94239468556,373.226701339,159.616245514,5.45797009153,60.9682119795,208.269271111,989.203784201,134.04,-384.357
584.23542422,1506,151.486849325,953.86295151,313.989,1506,711.968,0.969664,373.748,373.331989869,482.157515156,373.238,8.8276730079,373.244866353,220.250809032,6.05454286987,130.880247457,214.595901695,1490.41699758,134.042,-383.855
577.600086112,1507,211.015310641,714.226604688,314.073,1507,658.489,0.955151,373.996,373.574151083,230.769868646,373.474,8.68723395873,373.454835207,202.956739722,5.85583087631,158.403857627,193.272065461,1166.44708474,134.057,-384.674
432.531714802,1508,100.102162645,806.982650214,314.161,1508,745.579,0.953483,373.752,373.355148367,279.632988005,373.238,9.34854692511,373.251466924,208.54645693,4.83244713209,63.9963493132,240.68980448,1848.47430617,134.054,-384.633
274.16537771,1509,83.1499706886,674.130777413,314.352,1509,717.912,0.95338,373.417,373.020159294,202.637810489,372.884,8.9999728469,372.887360955,204.106979049,5.46473524529,73.309936663,187.823036051,966.77309974,134.118,-383.603
543.537048159,1510,159.126502291,295.842749389,314.438,1510,720.04,0.898192,372.418,371.944323879,197.132625454,371.818,9.09234303012,371.79805546,136.112061373,6.62654482593,124.9510627,215.507275992,1081.94220856,134.185,-383.074
701.102038624,1511,152.387185632,397.668976309,314.532,1511,674.647,0.952376,373.477,373.148793226,199.551942452,372.965,8.87962820219,373.001767295,155.532603785,7.11020239803,79.7094072679,240.575756291,1076.66181651,134.209,-383.831
396.723465183,1512,127.067390955,550.299492383,314.638,1512,616.575,0.928987,373.695,373.26843756,129.919686908,373.097,8.64763786538,373.095341363,176.415694664,10.2179156198,151.981072099,290.505459109,1065.8891097,134.256,-384.371
503.550229731,1513,129.471530112,627.538334352,314.706,1513,672.257,0.946659,373.742,373.338892762,195.030797662,373.175,8.77914839283,373.167841586,190.185540733,6.63148757651,86.5127324795,276.962689787,1500.87082955,134.29,-384.518
192.075675913,1514,51.6852667382,319.411003499,314.862,1514,705.854,0.922301,373.456,373.105752645,188.053171868,372.938,8.94819347707,372.948209253,150.525960032,7.02644137021,44.3367568648,161.813881508,976.592445193,134.333,-384.387
584.546668546,1515,129.257043463,381.350710294,314.978,1515,683.239,0.924189,373.304,372.854881096,32.3693486678,372.692,8.89328077169,372.703892756,146.677390981,6.24802362867,88.4494563696,301.079690408,1593.18430139,134.365,-384.354
642.815814737,1516,173.635684088,443.478566407,315.122,1516,686.112,0.934672,373.616,373.235435487,231.71948117,373.11,8.95889738899,373.104411282,173.112153997,5.98070311564,130.746294261,201.410924817,1189.0140079,134.404,-384.519
754.323855017,1517,173.755864522,643.442076055,315.238,1517,702.265,0.964869,373.575,373.166968369,261.665018786,373.055,9.01190747898,373.05900689,188.768814613,5.64468309126,96.2990913998,384.584136039,1783.23891618,134.451,-383.677
468.932238958,1518,117.020794358,522.57924023,315.36,1518,683.744,0.900146,372.539,372.10239859,215.723614668,371.994,8.94960952506,372.005493356,171.545059402,7.32123188118,67.1391994634,407.940213501,2144.45189117,134.484,-383.406
511.901309485,1519,128.073582642,472.778504457,315.491,1519,689.514,0.901111,372.684,372.275872819,212.74497797,372.156,8.91313593536,372.149882549,172.798734316,6.72179173355,71.5854690502,271.843004301,1162.47689345,134.486,-383.158
789.938857618,1520,187.385328563,602.251004085,315.603,1520,645.061,0.919259,372.942,372.550068951,220.718593906,372.426,8.82775293324,372.41453665,178.939708369,6.77178298571,98.8222702471,345.632689734,1343.90619741,134.505,-383.786
254.755298231,1521,65.6002665506,379.033073457,315.718,1521,682.805,0.939132,373.039,372.631621874,121.939993423,372.455,8.96448162474,372.477241571,159.448321807,5.26769172566,49.0109614081,184.912562861,1006.69144968,134.543,-383.605
553.770126256,1522,136.110528979,517.243323438,315.797,1522,672.166,0.95939,372.674,372.246343373,140.341990534,372.123,8.95169469961,372.121001605,171.936627669,5.72719265929,67.1245662589,288.020059339,1275.33855344,134.579,-383.553
301.092659775,1523,80.5742066625,580.741569266,315.906,1523,680.353,0.933955,372.816,372.421939341,128.14243748,372.304,8.804786688,372.317482147,144.466995978,7.29005058001,74.5528657628,465.993318623,1994.10232108,134.619,-383.481
389.386297223,1524,143.260637011,826.075567365,315.991,1524,727.096,0.931562,373.07,372.687420618,144.500779453,372.596,9.19124369571,372.587994551,175.656848178,6.14968555883,112.428440794,506.588195974,2231.56219158,134.649,-383.631
316.613168345,1525,86.0899121699,456.246891013,316.083,1525,702.112,0.961438,371.72,371.283559529,136.404859924,371.214,8.93662146034,371.196917598,156.393897639,5.90554081518,73.7140282448,383.757460995,1974.74510799,134.673,-382.552
355.42293368,1526,104.31537587,362.457541556,316.205,1526,660.881,0.925096,372.084,371.702741481,175.320325643,371.594,8.77823155698,371.599977173,159.357409331,7.20499469193,66.4272972691,147.503062896,789.842481363,134.707,-382.813
471.122348425,1527,129.3346063,434.005121972,316.292,1527,643.873,0.934152,372.165,371.774538154,229.250262468,371.644,8.79694379674,371.653110729,162.081335331,8.63245699593,83.8701753942,308.819777837,1703.82500364,134.709,-383.056
396.45281237,1528,100.88458474,442.558745514,316.417,1528,728.64,0.92542,371.537,371.141050406,159.047691644,371.045,9.07454789701,371.042376429,151.129703136,7.65764995486,76.1539857747,377.71984714,1973.72702072,134.799,-382.663
357.400007765,1529,93.9149007146,484.90863898,316.509,1529,693.003,0.954564,372.094,371.690397579,215.757423228,371.612,8.79547477606,371.599632126,170.395751428,4.83287945498,80.4447538978,362.042788695,2108.14311678,134.851,-382.874
668.838566081,1530,153.863810136,712.323512876,316.534,1530,670.514,0.955602,372.151,371.708821973,134.98002485,371.602,8.78373589433,371.608589002,164.335552936,9.771116681,103.445901237,547.572517535,2481.46382194,134.895,-382.228
265.631044968,1531,71.3112114101,821.902136836,316.564,1531,677.519,0.95606,371.854,371.429264702,261.841888446,371.331,8.84084932374,371.324759641,194.917234357,4.7227379255,60.7216749435,396.280804007,1947.16412552,134.962,-382.151
510.631392571,1532,115.364208527,743.627572934,316.667,1532,718.305,0.954391,370.905,370.449443464,216.223281375,370.324,9.07657766877,370.332426995,185.866165007,6.39149704381,72.7432186059,622.297385257,2642.91025777,134.988,-381.367
1242.49661639,1533,318.690256367,376.545197701,316.757,1533,687.487,0.965873,370.295,369.862472842,182.472868632,369.76,8.69208386429,369.764250712,156.496769892,10.6924317708,162.046083956,187.178479878,1085.2417148,134.98,-380.938
479.648518206,1534,105.149098905,432.400112929,316.845,1534,679.779,0.939482,370.308,369.838771703,239.512030109,369.766,8.68943854491,369.734620037,169.85351147,5.21612346893,64.230415175,143.06238901,901.027051874,134.989,-380.913
772.124856486,1535,245.700678931,656.600124353,316.902,1535,667.327,0.962299,370.247,369.818151555,200.300811581,369.686,8.51975994656,369.694438365,166.65313119,39.3285955475,317.817932946,512.683380032,2270.67542481,135.059,-379.055
355.760642164,1536,111.461063785,866.786750511,316.963,1536,664.726,0.951187,368.406,367.952244499,315.210693499,367.841,8.71869169585,367.833420945,178.352011228,4.52925785685,127.15585187,652.492115162,2326.51662629,135.144,-378.467
582.344736996,1537,169.558394815,460.013593341,317.087,1537,701.894,0.942243,368.584,368.164167504,119.898396594,368.017,8.95725572095,368.00755345,154.493428972,7.29860311403,137.793686661,289.186406504,1835.94685822,135.181,-378.836
488.117153034,1538,99.2133925566,500.503456333,317.199,1538,716.854,0.964438,368.244,367.828108341,140.436066007,367.662,8.95235553604,367.678480165,184.342658937,6.40535973825,64.6046598204,352.355750622,2286.04844274,135.163,-378.835
368.872927804,1539,87.7987486715,593.178422593,317.261,1539,663.207,0.941684,367.717,367.216047227,137.303007048,367.073,8.64132774157,367.062728819,156.642023142,6.60086427416,63.6285338172,568.671940165,2807.30496744,135.199,-378.102
617.918079907,1540,137.82882057,915.516533642,317.394,1540,639.002,0.929404,367.121,366.66785491,190.385081831,366.524,8.54774679023,366.509833129,189.934385416,4.93007923518,90.002901436,629.859785177,2487.08960269,135.238,-377.553
538.158760274,1541,133.248104723,996.253862886,317.465,1541,638.487,0.957463,367.845,367.425982753,364.244342963,367.263,8.45814256003,367.253333693,193.344638447,6.7708427463,94.1734765435,323.948208178,1584.06948562,135.302,-377.836
220.248524148,1542,60.8155451602,529.758141925,317.574,1542,654.123,0.8752,367.202,366.813548982,121.826592003,366.61,8.58730555708,366.637165533,144.756417176,5.36995367938,52.099967746,400.096505211,1594.26490358,135.34,-377.576
583.825259871,1543,210.697680398,650.270449177,317.607,1543,701.255,0.919385,366.846,366.445805741,130.555429301,366.284,8.83287308019,366.257792108,165.980731971,6.36037271589,123.615747961,593.750070055,2284.58656859,135.398,-377.234
480.101078407,1544,108.936311426,1199.3506685,317.759,1544,715.834,0.967087,366.6,366.160740883,410.679511621,365.985,8.94276091682,365.981430943,218.128385811,4.64895362101,56.6821630298,598.066821499,2821.28752786,135.495,-377.144
298.616210653,1545,88.7980413099,426.509087409,317.852,1545,644.11,0.940215,366.547,366.125219885,218.050847976,365.984,8.61490424826,365.988325087,155.320861511,4.32389840554,77.7936935537,441.939376155,2975.97443606,135.483,-376.636
335.189705925,1546,80.154858678,693.492287132,317.916,1546,665.352,0.941498,365.648,365.182949741,53.6544209278,365.035,8.54995152682,365.032488713,178.742742861,6.2733475365,70.7248419416,707.192955726,2932.15101564,135.598,-374.768
428.133198459,1547,103.656482472,316.842815939,318.021,1547,626.529,0.948151,365.227,364.768005143,193.745622498,364.648,8.56549277434,364.659486463,142.711792183,5.56617031667,74.5118351085,318.499779209,2679.39432719,135.614,-374.551
615.705579994,1548,167.70355038,376.529593483,318.118,1548,656.496,0.965812,364.632,364.173160206,134.466607548,364.048,8.69268725882,364.051677608,154.870872525,6.56086565634,108.219991863,241.402804855,1366.05988998,135.701,-375.018
397.265256273,1549,86.09350606,477.377921422,318.168,1549,705.856,0.956098,364.338,363.926581977,131.796979847,363.805,8.76577002957,363.79968042,175.830289893,4.51902077674,55.1893956437,318.014181501,1610.11812612,135.713,-374.684
240.10915053,1550,55.9087949637,819.887869204,318.242,1550,623.73,0.962451,365.319,364.895232042,130.481880818,364.793,8.53630549954,364.795384649,204.421541243,6.10301912402,43.6173568181,592.792284493,2480.93959084,135.72,-375.605
584.449925059,1551,175.406794547,403.988334281,318.356,1551,673.375,0.927347,363.922,363.476087165,142.270808173,363.366,8.68042195924,363.353161952,156.819532133,4.33361044974,132.660184889,372.235415704,2210.03776833,135.764,-374.473
640.092230578,1552,180.410821307,494.758670486,318.473,1552,645.236,0.94387,363.46,363.004779785,125.139142512,362.893,8.64733032264,362.8845154,156.124639005,6.50527493632,118.633302738,382.620531218,1528.80015044,135.789,-374.088
533.516064938,1553,130.936184647,357.216067649,318.521,1553,620.65,0.934029,363.908,363.462854855,12.2411265159,363.354,8.31976463035,363.350654491,157.766195265,4.9883567062,92.220737856,246.059652859,1806.32003604,135.821,-373.922
282.403395416,1554,71.1445471043,340.544382159,318.543,1554,689.818,0.933137,363.931,363.507086917,223.490844477,363.398,8.80286971222,363.383459138,158.306041478,4.21029664611,52.4404535831,146.92990273,1047.54086633,135.847,-373.807
225.486317028,1555,64.7054427019,346.052366014,318.653,1555,689.054,0.948102,363.203,362.768746338,235.761113889,362.647,8.71150505591,362.652762013,157.933789323,5.84730343138,52.1975568218,193.596527889,1425.05145117,135.823,-373.966
584.990695888,1556,173.487568792,452.284011932,318.727,1556,652.375,0.966639,363.89,363.506337922,162.142083438,363.395,8.53272910832,363.378229292,173.313020919,7.69935060367,219.448959781,219.233745114,1149.14557417,135.879,-374.403
591.239074237,1557,186.076631838,628.572443861,318.772,1557,651.659,0.963202,363.285,362.879250356,142.38915486,362.745,8.62272733141,362.75530422,162.083217186,8.87101552602,132.054808338,489.280467689,2410.65711862,135.891,-372.243
538.461738249,1558,157.119865546,173.386489816,318.854,1558,652.241,0.954206,361.695,361.22644253,58.3078921241,361.149,8.78257131977,361.103581614,85.9301966976,7.25002854699,114.05186887,202.118157148,924.257040953,135.921,-371.475
405.527252012,1559,102.678494849,862.191946396,318.903,1559,699.756,0.974031,361.627,361.136516914,196.40413394,361.024,8.96718655956,361.005583814,189.735081241,6.71925014144,81.3352892194,526.765050245,2524.22626192,135.931,-371.771
684.303090953,1560,186.779478043,599.78299722,319.037,1560,662.787,0.972697,360.839,360.424677304,221.409680786,360.282,8.59260117382,360.278044707,182.918274502,6.38760436175,133.919590396,361.984552857,1746.07024569,135.938,-370.993
245.574844476,1561,77.2220651123,650.906610515,319.109,1561,605.875,0.945483,361.141,360.730840371,157.110782067,360.583,8.35643162645,360.604944985,179.996103672,6.79773710857,72.545632111,334.910479083,1231.21574359,135.934,-371.607
548.071927704,1562,165.79785786,674.859482629,319.202,1562,667.349,0.961259,360.551,360.123252394,244.879711198,360.003,8.49988848043,359.98673759,197.638260626,6.30915609559,103.490758721,273.138352047,1321.90425125,135.91,-371.091
368.655398514,1563,99.4077896176,822.179558287,319.298,1563,659.439,0.960829,360.634,360.242305489,308.947147054,360.093,8.47301387078,360.106594243,223.163366411,8.10498172525,91.389346549,296.505312066,1289.8646586,135.98,-370.712
528.004271496,1564,129.203589949,502.724961849,319.375,1564,648.732,0.939495,359.918,359.490986747,224.687881993,359.289,8.47589143586,359.31995175,179.193473743,4.52399831206,87.6486015345,264.008845093,1132.61709936,136.002,-370.25
573.254885551,1565,123.48719836,653.796131586,319.47,1565,638.858,0.956903,360.475,360.025886781,244.187329271,359.889,8.45110590886,359.8717789,198.811372526,5.31616897395,72.6777361269,340.81514698,1556.74747096,136.067,-370.078
568.770912837,1566,199.724319476,430.3594118,319.523,1566,695.031,0.949079,359.435,358.999734109,214.889492424,358.84,8.62878937135,358.830315591,176.391260409,7.9105636275,239.471183521,188.364770514,1129.03782945,136.08,-369.236
365.1306001,1567,123.891524806,488.462848348,319.634,1567,631.129,0.942749,358.49,358.096581887,196.268115732,357.895,8.53173233014,357.928979754,166.033541527,9.00486493591,102.222383943,334.659656162,1568.73296584,136.076,-368.388
228.571862955,1568,72.9554303006,372.816784423,319.675,1568,632.834,0.936677,358.91,358.457448953,136.021318707,358.345,8.47270684634,358.307658795,137.573073512,6.45485211148,90.981857161,311.031495949,1564.56520342,136.06,-368.982
253.706494098,1569,57.866920494,222.405269943,319.781,1569,611.857,0.926574,358.378,357.995291843,157.171947029,357.818,8.43325026857,357.820038877,124.302830853,4.82883569631,44.0225990736,93.3529755512,876.085457791,136.09,-368.579
269.594371606,1570,89.0671187951,316.927038152,319.8,1570,618.133,0.943601,358.555,358.133497777,69.304388199,357.966,8.53696906312,357.965275536,127.381076354,4.62765877606,89.3648354337,278.437717401,1736.33624721,136.094,-368.614
434.226423736,1571,148.571274686,266.29332121,319.91,1571,647.439,0.949793,358.588,358.183946643,193.238986561,358.03,8.78591921363,357.994346669,141.013228957,6.30112607493,107.030080262,120.676798559,929.715922632,136.15,-368.535
457.843689278,1572,113.152359279,621.75183836,319.984,1572,619.079,0.960265,358.583,358.176331023,231.249633922,358.027,8.51764088913,358.029239382,206.097803004,5.9223274203,84.6643721358,260.086014423,1284.07872391,136.171,-368.915
690.110873272,1573,157.563835123,353.091612292,320.072,1573,641.069,0.931389,358.905,358.514868822,128.398482915,358.37,8.56010015852,358.369275997,147.086537458,6.6402255744,83.0411698252,262.031283091,1827.71066967,136.191,-369.442
342.163120819,1574,86.2749530416,141.336419202,320.165,1574,647.762,0.95172,359.766,359.383179296,67.450308762,359.24,8.61042863498,359.238545155,90.0105851141,6.34383754625,66.5075912461,71.5603658266,548.004440588,136.238,-369.692
329.309958457,1575,65.9741546727,152.494399885,320.185,1575,639.926,0.962688,358.292,357.832156841,68.4609832246,357.69,8.7519431738,357.673615314,96.3720363052,5.80694515097,49.2676680062,67.2006076795,558.068855574,136.258,-368.87
471.933430644,1576,93.0449587054,290.128493241,320.231,1576,605.681,0.953714,359.357,358.992814362,129.695530033,358.819,8.56541620557,358.823486548,142.888097211,5.62139284054,50.6653395638,140.538110369,851.500262187,136.311,-369.482
289.781184287,1577,89.1828425183,161.792519575,320.311,1577,650.027,0.975339,359.056,358.621226063,63.0876580637,358.475,8.81302704606,358.454697631,102.724322862,6.06403533111,102.602068331,76.0827032912,590.093796796,136.383,-369.056
322.752812418,1578,100.265646418,225.015477418,320.389,1578,660.606,0.981239,358.933,358.544321898,66.6696569581,358.366,8.80993894601,358.391881338,127.49918694,4.45411737356,106.557971687,87.4356149219,524.587055277,136.412,-369.797
533.897618223,1579,154.638013136,460.40717872,320.422,1579,614.418,0.964934,358.577,358.18439637,222.542005566,358.058,8.59868977846,358.056870373,172.976807334,4.11777326795,154.25772724,326.252426919,1542.77101561,136.438,-369.23
555.615054766,1580,167.517547864,398.222191919,320.51,1580,596.495,0.978329,358.973,358.579657879,210.845902873,358.443,8.39749329013,358.438998746,169.311306026,7.04826162788,125.706286865,206.436409104,1139.17046468,136.464,-369.69
532.225475553,1581,122.058312301,419.401837339,320.546,1581,620.237,0.964974,359.373,358.971792953,222.580538933,358.794,8.49941437697,358.808586606,161.779579123,8.48290380757,74.9452464244,301.240347371,1336.60979947,136.502,-369.869
789.165973871,1582,210.459775539,507.309885096,320.655,1582,651.505,0.971595,360.252,359.824985918,69.3242905831,359.686,8.78227740744,359.68595329,186.245984205,6.59789849973,123.50977181,268.970155709,1212.69612084,136.53,-371.032
672.222662784,1583,183.613178076,496.355602717,320.727,1583,674.227,0.965906,359.31,358.912698006,214.923895286,358.732,8.86125902301,358.760741826,172.715375986,4.58289391767,169.706973867,397.511087058,2070.67144671,136.554,-370.069
521.841229775,1584,124.347049259,748.196292576,320.8,1584,662.812,0.980545,359.392,358.949975188,256.105344645,358.848,8.80309830372,358.832463415,211.287060271,5.20634124888,75.1144521078,339.240191398,1757.16183044,136.584,-369.949
494.226114638,1585,113.765345955,461.647376301,320.868,1585,602.793,0.984402,359.434,359.006077383,221.793656262,358.821,8.49448634278,358.818880251,155.565593725,7.66421117568,90.2345345831,559.674052822,2945.97964094,136.639,-369.308
632.927910913,1586,190.546472086,333.429634854,320.923,1586,658.803,0.985583,358.324,357.888044824,181.824460301,357.736,8.7033062341,357.717171893,169.427655322,6.54213970122,160.226402599,66.3297056417,479.321740892,136.665,-368.762
625.402909842,1587,161.289377967,588.075559964,320.943,1587,631.344,0.973983,359.001,358.578388517,218.070195975,358.387,8.52964697684,358.39541023,188.338588424,5.91785880485,141.494041986,361.753181654,1544.61678286,136.657,-369.121
458.085780742,1588,139.905507572,265.556565341,321.02,1588,680.418,0.978712,357.814,357.42116464,138.709561366,357.251,8.73453217085,357.241459605,136.51403521,9.86294817112,150.052060215,124.301731031,622.674829793,136.721,-367.956
615.425328426,1589,152.783004095,524.355196936,321.04,1589,649.165,0.972638,359.122,358.764939854,139.746692594,358.603,8.60507586411,358.630806246,189.231562552,6.40417273859,93.5654331197,251.687046983,1359.50717732,136.729,-368.867
452.54186379,1590,134.57373635,319.214690979,321.058,1590,632.171,0.951406,358.398,357.982057544,205.42519035,357.846,8.58737568405,357.827547314,145.303581879,5.31142614225,105.302357632,234.865529102,1531.8850825,136.811,-368.496
561.776024027,1591,145.397552094,622.961964757,321.142,1591,628.877,0.962103,358.628,358.187089683,216.462796027,358.069,8.47256851973,358.059263374,191.196905305,3.90463401648,86.708177071,369.402884899,1576.53192614,136.823,-368.45
494.401834296,1592,140.905709833,271.673858629,321.205,1592,636.134,0.968669,358.494,358.079617973,203.264375483,357.915,8.58981862634,357.936490569,141.052419203,8.02956684845,121.915000213,129.731835813,1008.91929848,136.879,-368.568
556.133958166,1593,168.244223358,348.640298349,321.252,1593,666.632,0.973853,357.803,357.409489005,247.796805898,357.224,8.68409474633,357.227875947,155.069614888,5.14141857417,162.124060477,237.369358674,1526.09268987,136.913,-367.864
603.710736252,1594,226.893613702,459.631300572,321.371,1594,629.22,0.965165,357.224,356.776435257,188.272476638,356.626,8.45201739825,356.615224574,192.282873482,6.23885350767,173.46549916,152.207839521,876.798722905,136.928,-367.176
443.618848482,1595,127.963336853,269.164489099,321.424,1595,672.826,0.971757,356.735,356.297488995,202.121091583,356.139,8.81336546584,356.117446738,141.983660459,4.77712526509,107.957393248,119.091187509,1317.57361099,136.966,-366.619
475.461349986,1596,146.011042916,284.791587601,321.447,1596,588.675,0.967271,357.359,356.98773036,202.702478055,356.797,8.43735269289,356.810584247,139.911247447,9.30673398002,161.771965827,171.113384184,1139.96784756,137.001,-367.31
349.360621535,1597,99.7332268469,327.532571886,321.506,1597,607.21,0.972643,357.088,356.662467017,225.276032908,356.498,8.42020857848,356.489137725,153.003336092,5.75554585487,100.965523683,207.002179105,1211.1694613,137.003,-366.966
284.425468686,1598,103.662631576,235.843036105,321.584,1598,690.276,0.970946,356.825,356.3828403,215.603877261,356.195,8.868520784,356.189132839,134.220644354,6.76738116441,88.902796881,38.9330001565,586.229349276,137.041,-366.722
943.346767466,1599,250.378199497,538.174581581,321.725,1599,629.433,0.974215,356.331,355.940175551,243.891192499,355.693,8.48885855533,355.706998426,188.726168149,8.23660289159,176.653006132,291.128804715,1282.6888488,137.092,-366.18
1408.80617805,1600,352.306915757,557.312622141,321.854,1600,626.315,0.976763,357.509,357.091505199,214.167585538,356.871,8.40563702518,356.861690017,170.400647111,5.48693662445,149.895752016,485.788367563,2084.63866185,137.157,-367.252
469.779784893,1601,112.174459997,870.623132071,321.857,1601,631.389,0.983995,356.135,355.672680205,256.866268316,355.431,8.56136386357,355.406457865,227.511667656,4.09569302834,86.0926289529,348.935772795,2106.88886769,137.184,-366.197
553.158804841,1602,209.808540121,1084.92095554,321.924,1602,637.148,0.980651,356.361,355.941840833,236.857528297,355.725,8.56077605042,355.751422366,213.480488809,7.62919622795,211.229661575,644.446557477,2660.9365635,137.215,-366.142
974.875793567,1603,332.53938098,2149.75609366,321.965,1603,616.29,0.983888,355.295,354.842658596,1057.14760438,354.675,8.3967948033,354.668277707,233.632086117,7.16700016923,295.196815171,604.165877819,2824.43155104,137.173,-365.004
394.075580323,1604,91.1494724021,627.98103357,322.046,1604,622.984,0.970846,355.307,354.863568842,168.270294782,354.704,8.41527648135,354.692788836,180.118502465,7.19955649408,73.0010943808,577.106454494,2200.8693654,137.227,-364.885
656.763941709,1605,167.735871746,1027.45070503,322.181,1605,567.686,0.981494,355.404,355.013118437,213.976634406,354.846,8.24292846422,354.852691881,203.835230117,4.8932509623,140.629924117,815.94927781,2778.15691414,137.278,-365.046
579.724493353,1606,149.687621375,1052.78323896,322.235,1606,636.457,0.980223,354.494,354.069605355,257.21500051,353.945,8.57479545965,353.934716563,203.681544484,6.60074537557,124.04738641,776.564853986,2580.32612398,137.301,-364.485
599.74572715,1607,158.89051704,434.97337421,322.321,1607,617.881,0.941314,354.524,354.160745529,192.614080781,354.011,8.32524465337,353.993700113,152.028581787,4.20128921384,118.709478216,468.647174348,2693.62365395,137.381,-363.857
454.945789979,1608,113.72632471,615.708411774,322.342,1608,613.064,0.974989,354.436,354.023563445,168.106918709,353.891,8.36010603728,353.882496629,168.018836744,7.99394455105,98.4538801748,584.716038419,2752.11914483,137.394,-363.896
496.948431464,1609,169.12928932,1465.62804987,322.458,1609,628.025,0.975257,354.29,353.892604529,270.571800133,353.757,8.44946578308,353.735727189,205.236671161,4.97634371522,166.837149135,985.443355219,2945.22520125,137.41,-364.057
536.682335892,1610,177.7730042,636.148295161,322.554,1610,600.121,0.961649,354.32,353.910613313,223.574298949,353.744,8.34848947624,353.758980043,163.603224422,7.54791977538,179.641674397,707.574425108,2813.23180762,137.401,-364.125
578.21849735,1611,151.204804468,470.781258892,322.634,1611,607.928,0.971057,354.486,354.110428278,206.323850965,353.971,8.27900419905,353.96319363,158.81900975,9.74603384816,155.633106733,407.999412793,1619.84304634,137.414,-364.095
643.703034984,1612,158.348263362,725.771058225,322.704,1612,581.869,0.966241,353.405,353.037289291,228.337613592,352.878,8.15497233197,352.882578429,166.353780039,4.33602081476,98.7149802137,780.51047193,2695.17592665,137.447,-362.883
484.185663473,1613,159.694605799,358.404676765,322.742,1613,606.62,0.956908,352.593,352.198603112,217.274466327,352.053,8.31672956525,352.036371153,160.06439669,15.2307528867,202.014912924,180.044371925,971.294615032,137.502,-362.451
421.771153428,1614,162.216299143,329.828410956,322.792,1614,584.562,0.953407,352.776,352.391527537,212.05023766,352.218,8.29395343777,352.222369303,146.322392033,4.19353488112,165.016955632,211.961219979,1128.31775255,137.52,-362.392
576.061897805,1615,147.308521667,392.246597414,322.854,1615,605.459,0.960514,352.042,351.626658133,207.32329911,351.47,8.60097575032,351.459558996,154.722968636,4.12528091909,135.077682607,295.718317311,1299.73354975,137.551,-361.284
592.262925292,1616,159.560422514,596.757362436,322.897,1616,615.241,0.966876,353.691,353.341139767,212.862392708,353.17,8.26797373395,353.181149003,187.714049878,5.17634228488,112.002870001,364.368377644,1559.87240184,137.592,-363.375
846.418643974,1617,262.804017525,511.821140521,322.937,1617,577.084,0.976018,352.228,351.839097934,205.551672758,351.65,8.22920890801,351.642229929,182.647798308,4.27695192079,174.985014407,247.816850396,1189.89410882,137.625,-362.12
610.010155299,1618,184.502525511,662.134040053,323.014,1618,609.091,0.977004,352.945,352.606525581,193.060246897,352.425,8.32552512307,352.43639739,187.359258711,4.60305387707,149.190958117,416.494161411,2008.59355003,137.618,-362.359
645.864313702,1619,173.506948966,915.528171797,323.031,1619,600.627,0.960233,352.786,352.399005488,234.527058886,352.2,8.37895493941,352.194334907,193.93160274,4.24567615744,189.976175868,614.844417659,2129.68141614,137.679,-361.83
852.086067906,1620,244.753478474,268.955001517,323.153,1620,616.981,0.981115,351.267,350.839386348,178.714022396,350.654,8.37274178135,350.63738205,138.698144914,9.14418432751,223.663765652,132.642367315,822.417479814,137.643,-359.821
594.051546722,1621,162.839302251,502.38236022,323.258,1621,657.93,0.955568,350.866,350.507816703,236.956067191,350.333,8.75175309096,350.335803009,174.012969899,5.15958913994,122.958678953,304.736090894,1469.30838119,137.707,-360.973
987.298788443,1622,380.754182352,713.401215043,323.297,1622,594.501,0.979317,352.216,351.810709551,299.72869682,351.654,8.23394946831,351.651624389,227.846229494,8.40144780225,319.971737838,166.669975565,1221.49786147,137.722,-361.891
662.64551613,1623,168.959317554,278.965421539,323.375,1623,608.933,0.946758,351.876,351.490948887,170.849089228,351.298,8.29510701111,351.321349844,152.309941464,5.21732323624,107.032431767,88.8832502827,544.703131234,137.738,-361.754
