StdReturn,StdEsReturn,MaxReturn,AveragePolicySurr,QFunRegParamNorm,Epoch,AverageAbsY,AverageAction,PolicyRegParamNorm,AverageDiscountedReturn,AverageReturn,AverageQ,AverageAbsQYDiff,MaxEsReturn,AverageEsReturn,AverageAbsQ,AverageQLoss,MinEsReturn,Iteration,MinReturn,AverageY
46.1307031153,0.0,5064.37167062,-482.26,304.127,2384,481.37066466,0.9995,184.539,390.877683646,5002.68904222,480.352,3.65141494688,3263.87891362,3263.87891362,481.332,227.158,3263.87891362,2384,4930.47679215,480.391212361
65.935019159,0.0,5646.45006459,-482.072,304.174,2385,481.080901938,0.999499,184.64,427.885306927,5487.36472401,480.072,3.863629706,3402.65209593,3402.65209593,481.064,255.465,3402.65209593,2385,5365.50336568,480.085069484
87.1776758192,0.0,5486.17264804,-482.449,304.288,2386,481.366455942,0.999532,184.658,415.155435209,5343.2046438,480.389,3.98741487189,3377.96328479,3377.96328479,481.358,290.357,3377.96328479,2386,5190.37966981,480.401066772
82.3155197859,0.0,5755.99478193,-481.849,304.323,2387,480.78367627,0.99951,184.733,455.467567854,5623.65613781,479.77,3.7379696431,3110.72174269,3110.72174269,480.795,234.648,3110.72174269,2387,5488.79919596,479.764625207
131.299992056,0.0,5709.18766534,-482.645,304.423,2388,481.353491438,0.999686,184.746,428.783865496,5546.85991954,480.376,4.19913932387,3458.23938075,3458.23938075,481.34,354.235,3458.23938075,2388,5275.48623737,480.39282436
293.99674442,0.0,5814.2042681,-481.483,304.478,2389,480.56975301,0.999544,184.793,422.891914281,5335.79374042,479.484,3.96228679643,3521.3012796,3521.3012796,480.557,307.799,3521.3012796,2389,4698.55907864,479.495818789
1295.93040869,0.0,5372.91375612,-481.55,304.575,2390,480.615553482,0.999577,184.752,415.090916165,4601.37297796,479.578,4.02984099963,2941.82158232,2941.82158232,480.606,320.112,2941.82158232,2390,989.914378177,479.591180619
83.3152552511,0.0,5594.64331962,-482.714,304.674,2391,481.603605172,0.999602,184.709,430.766293008,5479.66137101,480.645,3.92215188358,3217.57353795,3217.57353795,481.604,291.377,3217.57353795,2391,5299.35459105,480.646479345
114.841687187,0.0,5829.13207147,-481.926,304.768,2392,480.904096101,0.999857,184.743,439.240239027,5630.23333247,479.845,3.92892396344,3025.0223726,3025.0223726,480.886,291.43,3025.0223726,2392,5445.70809709,479.864029379
547.545449456,0.0,5758.05558809,-483.191,304.778,2393,482.050316632,0.999797,184.804,439.793089131,5395.63108025,481.115,3.43177942545,3057.25059257,3057.25059257,482.072,163.779,3057.25059257,2393,3773.55636191,481.095299676
110.813244346,0.0,5712.04347047,-483.145,304.829,2394,482.010710342,0.999875,184.823,433.636198445,5537.47514857,480.975,3.63647455028,3358.49268668,3358.49268668,481.976,216.096,3358.49268668,2394,5342.95771448,481.008775341
847.265713044,0.0,5099.56803296,-482.674,304.962,2395,481.600837729,0.999804,184.872,401.893876311,4579.69951184,480.532,4.0717760904,3343.91607159,3343.91607159,481.589,325.725,3343.91607159,2395,2092.72934089,480.544055471
146.512289524,0.0,5726.01947076,-482.797,305.142,2396,481.868025125,0.99981,184.928,434.739915635,5520.0909235,480.883,4.210090649,3451.4024513,3451.4024513,481.873,354.316,3451.4024513,2396,5249.12529826,480.876407911
1406.90886011,0.0,4866.33968324,-481.931,305.292,2397,480.933649856,0.999766,185.021,347.116140296,3450.35739887,479.865,4.09712506397,3122.46893686,3122.46893686,480.934,335.585,3122.46893686,2397,-114.689151962,479.87175261
103.617608492,0.0,4958.35081769,-482.125,305.311,2398,481.234673833,0.999814,184.964,380.958568783,4756.15165327,480.183,3.85132498453,2956.09907587,2956.09907587,481.228,284.668,2956.09907587,2398,4530.80261387,480.187621652
1442.83217485,0.0,5005.82465443,-482.819,305.341,2399,481.936878754,0.999774,185.025,389.516265815,4065.86110552,480.934,3.33469574542,3112.36057739,3112.36057739,481.935,136.877,3112.36057739,2399,104.473108317,480.939527452
93.9107330696,0.0,5415.52498087,-481.646,305.415,2400,480.81691526,0.999802,185.083,414.532057053,5312.47189767,479.753,3.88471918669,2627.56704571,2627.56704571,480.814,258.973,2627.56704571,2400,5174.48114416,479.756494779
111.704942744,0.0,5703.59903881,-481.559,305.473,2401,480.627711077,0.999857,185.139,437.947459488,5533.60881108,479.53,3.64417960411,3352.52019712,3352.52019712,480.636,223.271,3352.52019712,2401,5356.97304086,479.519679485
76.2737590682,0.0,5712.74081809,-483.147,305.549,2402,482.113748416,0.999738,185.183,436.579841204,5591.80839374,481.094,3.82640656405,3176.04596854,3176.04596854,482.086,256.915,3176.04596854,2402,5473.90150445,481.120446544
2096.66735083,0.0,5472.4973888,-481.965,305.581,2403,481.018459498,0.999858,185.162,377.61474656,3201.69500139,479.917,3.76763955004,3029.52868999,3029.52868999,481.018,275.849,3029.52868999,2403,-366.241112711,479.917522926
142.792146614,0.0,6070.06069677,-482.882,305.652,2404,481.808466088,0.99973,185.292,454.873422121,5746.74868285,480.782,4.12065584122,3437.34119329,3437.34119329,481.802,332.934,3437.34119329,2404,5578.10250513,480.784172999
82.6810549976,0.0,5875.83621102,-481.484,305.771,2405,480.602092634,0.999717,185.321,454.909579315,5694.41339749,479.456,3.95562510498,3160.17113111,3160.17113111,480.583,300.179,3160.17113111,2405,5540.86668147,479.475839922
217.163802216,0.0,5748.24354434,-481.307,305.872,2406,480.410961036,0.999817,185.359,425.316444122,5315.81450739,479.253,3.68947667119,3267.97910943,3267.97910943,480.439,242.808,3267.97910943,2406,4925.3553864,479.225321963
161.099718516,0.0,5832.88428673,-482.619,305.906,2407,481.774779198,0.99973,185.41,435.878763131,5575.31440499,480.677,3.36411949465,3364.49968092,3364.49968092,481.747,164.331,3364.49968092,2407,5345.10336615,480.701631378
134.49061253,0.0,5598.23007078,-481.8,306.002,2408,480.894937767,0.999717,185.398,425.110247738,5370.90402118,479.762,3.88216011928,3108.94052811,3108.94052811,480.887,286.677,3108.94052811,2408,5173.4612974,479.767592654
234.202002724,0.0,5330.77994628,-482.023,306.052,2409,481.168157399,0.999674,185.43,384.782805496,4878.50793851,480.052,3.73803581009,3370.72859058,3370.72859058,481.161,260.875,3370.72859058,2409,4585.22349079,480.062556159
102.07207246,0.0,5775.44899797,-482.448,306.133,2410,481.438671289,0.999711,185.462,434.460436218,5595.94855372,480.303,3.81188368212,3070.15415316,3070.15415316,481.411,278.003,3070.15415316,2410,5382.4102603,480.329886079
270.982513419,0.0,5698.11342509,-481.983,306.214,2411,481.083472489,0.999891,185.524,400.725653076,5056.88776243,479.947,3.6671698396,3043.90792122,3043.90792122,481.081,254.051,3043.90792122,2411,4740.31526182,479.946398589
1481.40808136,0.0,5936.69600977,-482.265,306.285,2412,481.26988637,0.999886,185.462,407.272718965,4623.72231065,480.102,3.52131127984,3353.37736302,3353.37736302,481.257,199.327,3353.37736302,2412,320.721544426,480.114190709
133.688822485,0.0,6152.92138138,-482.378,306.347,2413,481.354968567,0.9999,185.457,444.526539622,5805.15647462,480.203,3.52771286645,548.3901175,548.3901175,481.359,193.483,548.3901175,2413,5643.24949391,480.19918868
80.640589108,0.0,5190.79615074,-482.731,306.398,2414,481.776713914,0.999755,185.537,406.009993533,5087.68649154,480.673,3.98834729684,3474.92815162,3474.92815162,481.77,326.537,3474.92815162,2414,4965.99735114,480.678359393
120.162935567,0.0,5805.64339966,-481.856,306.497,2415,481.09985358,0.99987,185.574,444.21164311,5621.20716566,479.897,3.65763851047,3522.51052636,3522.51052636,481.095,228.142,3522.51052636,2415,5448.59781104,479.904063905
1735.93959013,0.0,5824.15020443,-481.546,306.558,2416,480.689855308,0.999779,185.592,422.069531324,4910.99582351,479.485,3.80690511249,3507.6922531,3507.6922531,480.693,285.513,3507.6922531,2416,-160.852841489,479.476879246
660.835338794,0.0,5375.23935313,-482.012,306.661,2417,481.14070744,0.9997,185.638,412.413694668,4701.1050128,479.949,4.06114952289,3515.54235049,3515.54235049,481.116,313.422,3515.54235049,2417,2895.28176758,479.974596607
125.055843021,0.0,5995.59048548,-481.207,306.751,2418,480.298515696,0.999865,185.646,432.730621863,5753.52869817,479.066,3.86601538134,3369.4467576,3369.4467576,480.295,291.659,3369.4467576,2418,5585.30648788,479.073446733
102.448706791,0.0,5994.95006991,-482.41,306.807,2419,481.430105896,0.99977,185.71,449.405872968,5834.71574938,480.306,3.60015482925,3519.29915529,3519.29915529,481.429,226.342,3519.29915529,2419,5708.89373454,480.308590299
114.018425379,0.0,5970.81789202,-482.17,306.885,2420,481.000771182,0.99982,185.634,442.119755615,5721.39232425,479.824,3.82143895267,3063.48940634,3063.48940634,480.992,272.984,3063.48940634,2420,5567.17628745,479.835157913
1195.75806615,0.0,5251.66638133,-481.57,306.984,2421,480.627933405,0.999888,185.717,387.608759464,4565.96083348,479.434,4.05792941412,3621.94812995,3621.94812995,480.617,321.119,3621.94812995,2421,1034.02435677,479.439830249
64.4466538312,0.0,5664.70175368,-482.409,307.082,2422,481.496966082,0.999856,185.7,442.161119622,5595.75752119,480.375,3.7029275892,2964.41914968,2964.41914968,481.49,235.807,2964.41914968,2422,5443.79103221,480.378458896
78.8311571294,0.0,5745.43043452,-482.761,307.129,2423,481.691569364,0.999812,185.714,452.759819489,5635.12457551,480.615,3.85670378325,3324.20335291,3324.20335291,481.676,269.394,3324.20335291,2423,5511.42178489,480.629956966
110.535018251,0.0,5896.46529709,-483.72,307.198,2424,482.514794363,0.999765,185.745,451.234546704,5718.5481778,481.5,3.76654553833,3563.19071879,3563.19071879,482.505,259.499,3563.19071879,2424,5517.7099382,481.510702606
1434.26556822,0.0,5679.73942412,-482.897,307.31,2425,481.83774242,0.999741,185.737,434.788942472,5051.07133484,480.689,3.76707745687,3539.27647373,3539.27647373,481.814,266.895,3539.27647373,2425,763.978520577,480.716433537
72.804864356,0.0,5656.44214157,-483.789,307.375,2426,482.667425888,0.99988,185.697,441.656526013,5527.20799281,481.614,3.62626560124,3564.33430218,3564.33430218,482.679,244.154,3564.33430218,2426,5424.26804302,481.599663615
78.2027898149,0.0,5648.74760959,-482.753,307.488,2427,481.693933889,0.999715,185.724,431.665315569,5494.08440165,480.479,3.65809128233,3383.16771665,3383.16771665,481.676,239.656,3383.16771665,2427,5386.17286759,480.501722777
101.144161228,0.0,5507.33408257,-483.749,307.544,2428,482.810962187,0.99989,185.65,427.647762724,5317.42539143,481.683,3.26843772152,3560.57508242,3560.57508242,482.806,149.991,3560.57508242,2428,5176.42420237,481.681097767
45.8272299081,0.0,5202.11367804,-483.618,307.646,2429,482.777953838,0.999827,185.686,407.512744232,5141.38458134,481.71,3.95380816768,3267.38262984,3267.38262984,482.766,299.676,3267.38262984,2429,5071.56597842,481.717296849
1309.76630422,0.0,5971.5345069,-482.666,307.775,2430,482.139811854,0.999864,185.74,442.380912738,5283.62300954,481.025,4.00056030824,3207.62742509,3207.62742509,482.125,322.792,3207.62742509,2430,1386.64269657,481.039806765
1838.76333228,0.0,5734.85601223,-482.985,307.864,2431,482.180050858,0.999686,185.715,392.820966353,4369.92657189,481.136,3.82396637253,2935.78440939,2935.78440939,482.168,256.499,2935.78440939,2431,-161.321333294,481.152817875
1527.82579975,0.0,4875.0754996,-482.756,307.981,2432,482.049079532,0.999699,185.675,320.026036826,3583.64780294,481.037,4.15804582132,2918.59535938,2918.59535938,482.039,328.804,2918.59535938,2432,162.909172196,481.043221774
809.076750124,0.0,4072.58861779,-482.238,308.022,2433,481.609595799,0.999813,185.73,308.454026972,3266.34840155,480.558,4.05169153095,2866.4906492,2866.4906492,481.596,259.109,2866.4906492,2433,943.191270155,480.569351325
1041.46823526,0.0,3684.03334083,-482.182,308.088,2434,481.414122064,0.999808,185.71,297.466231941,2750.15791607,480.378,4.01923057295,2559.9666663,2559.9666663,481.417,246.981,2559.9666663,2434,-21.4196201789,480.376846133
284.133514102,0.0,4275.64609186,-482.454,308.183,2435,481.652901793,0.999809,185.797,355.650083918,3963.24105836,480.661,4.1561263336,2850.3810647,2850.3810647,481.648,266.475,2850.3810647,2435,3382.82867138,480.667567989
1105.4659,0.0,4600.52338678,-481.74,308.361,2436,480.89977303,0.999867,185.772,307.302508515,3406.97437197,479.87,4.51414434792,2817.59609136,2817.59609136,480.874,335.718,2817.59609136,2436,360.352449365,479.896170873
673.446137936,0.0,3885.43913589,-481.657,308.383,2437,480.998371655,0.999815,185.767,284.677425134,2915.60833093,479.984,4.18765124958,2975.20864927,2975.20864927,480.99,226.373,2975.20864927,2437,1914.97084643,479.989861056
1256.50128807,0.0,3818.56943647,-480.89,308.423,2438,480.347090449,0.999878,185.788,280.403897777,2413.63333448,479.321,4.2850006104,2746.91619808,2746.91619808,480.354,265.371,2746.91619808,2438,-55.5134069443,479.316762903
1298.08951483,0.0,3974.82325972,-481.218,308.507,2439,480.398315191,0.999891,185.843,298.689518679,3006.79091762,479.393,4.29730274466,2467.82730629,2467.82730629,480.391,274.339,2467.82730629,2439,-429.875675414,479.399411786
1301.66607367,0.0,4840.82977243,-481.021,308.604,2440,480.131236508,0.999785,185.936,334.825050755,3788.16153709,479.179,4.33418753306,2615.43528187,2615.43528187,480.116,256.701,2615.43528187,2440,246.517081245,479.192650943
74.2114343073,0.0,5613.52532477,-480.461,308.678,2441,479.373737564,0.999649,185.916,424.29486847,5474.2796376,478.356,4.4852335407,3260.70821375,3260.70821375,479.367,303.495,3260.70821375,2441,5334.74055758,478.359373841
100.504427258,0.0,5349.50620067,-480.733,308.786,2442,479.634806882,0.999719,185.843,420.797101257,5115.07655466,478.629,4.00181822191,3199.52333663,3199.52333663,479.621,247.591,3199.52333663,2442,4982.99002992,478.644759228
77.5313004977,0.0,5036.80642709,-480.047,308.834,2443,479.110574288,0.999703,185.856,397.567875148,4934.16048837,478.059,4.18793359006,2992.2782381,2992.2782381,479.102,315.197,2992.2782381,2443,4809.06906628,478.064291898
83.4702933035,0.0,5194.09167567,-481.02,308.924,2444,480.052032541,0.999648,185.882,404.329537722,5021.53062947,479.102,3.85864092095,3246.61759195,3246.61759195,480.045,228.573,3246.61759195,2444,4882.91668999,479.109988194
85.7442967694,0.0,5294.84862113,-480.827,308.973,2445,479.800956031,0.999695,185.881,408.029783634,5154.99220841,478.829,3.67812095811,3199.23365718,3199.23365718,479.8,189.269,3199.23365718,2445,5002.11803791,478.831214407
106.028256314,0.0,5359.31477916,-479.777,309.044,2446,478.825416396,0.999771,185.96,409.787101482,5207.05683501,477.796,4.32766884894,2663.87673423,2663.87673423,478.813,355.824,2663.87673423,2446,5070.40047089,477.805124565
206.134118711,0.0,5634.42073222,-480.262,309.095,2447,479.463711356,0.999679,185.987,415.67628571,5413.83107783,478.475,3.7848981551,3120.47844443,3120.47844443,479.454,215.204,3120.47844443,2447,4881.63566534,478.485424572
1260.91354387,0.0,5019.10853722,-480.633,309.164,2448,479.720426621,0.999785,186.052,368.487573215,3828.48689136,478.764,3.91043554304,2761.00679255,2761.00679255,479.709,269.596,2761.00679255,2448,979.153630235,478.778990365
534.730254951,0.0,5693.1966359,-480.099,309.212,2449,479.199755831,0.999772,186.124,383.144195468,5004.14795286,478.211,3.94282836575,2982.96215102,2982.96215102,479.194,241.74,2982.96215102,2449,3940.41071538,478.220162415
288.336663327,0.0,4949.29827308,-479.877,309.322,2450,478.918069801,0.999701,186.144,303.660992799,4468.06805258,477.941,4.14698388176,3275.20001897,3275.20001897,478.913,307.571,3275.20001897,2450,3859.98272315,477.940517464
90.1793880596,0.0,5354.85649788,-480.187,309.466,2451,479.278443731,0.999558,186.265,416.38794672,5166.32069597,478.349,4.00479179736,2875.97433266,2875.97433266,479.271,255.361,2875.97433266,2451,5026.30003135,478.354565057
155.577303562,0.0,5680.90047643,-479.384,309.613,2452,478.522313548,0.999441,186.333,441.13632433,5419.95888149,477.533,4.27361529483,2997.36481867,2997.36481867,478.502,318.393,2997.36481867,2452,5199.05564389,477.547895413
133.059639829,0.0,5780.52210548,-480.135,309.706,2453,479.122950871,0.999513,186.369,436.845542678,5560.67866671,478.188,3.84522956962,3294.24304256,3294.24304256,479.108,254.313,3294.24304256,2453,5364.50035037,478.199773074
118.621347025,0.0,5711.17138489,-480.135,309.794,2454,478.881748334,0.999537,186.396,425.432579694,5523.21039418,477.957,3.91662285303,3111.27993219,3111.27993219,478.889,262.606,3111.27993219,2454,5318.77002965,477.946141972
118.278084876,0.0,5748.56556241,-479.924,309.965,2455,478.78141665,0.999428,186.452,430.126906615,5517.69484749,477.808,4.04672393186,3068.22962623,3068.22962623,478.753,303.572,3068.22962623,2455,5375.94394682,477.837688765
136.712415299,0.0,5818.17259287,-479.996,309.992,2456,478.777129148,0.999551,186.526,438.916991512,5583.73645468,477.788,3.77165554264,2928.39353324,2928.39353324,478.769,225.595,2928.39353324,2456,5412.25481567,477.796077548
82.8532488936,0.0,5136.94404728,-479.328,310.1,2457,478.24138996,0.999514,186.608,412.268242836,5013.34553841,477.233,4.10145901938,3260.008594,3260.008594,478.241,312.992,3260.008594,2457,4867.12748043,477.232707753
148.356447205,0.0,5835.27227588,-480.087,310.161,2458,478.987053902,0.999384,186.617,442.879684281,5583.89352503,478.018,4.11489179912,3013.89622378,3013.89622378,478.969,341.769,3013.89622378,2458,5376.55608643,478.034250293
280.994135345,0.0,5634.97867383,-479.108,310.243,2459,478.140781659,0.999281,186.67,431.586165966,5299.23820572,477.115,3.7908547494,2961.43991471,2961.43991471,478.138,277.82,2961.43991471,2459,4762.29764969,477.118689138
231.890891501,0.0,5547.23731756,-480.047,310.307,2460,479.110163005,0.998708,186.602,417.243221322,5222.88151758,478.145,3.7746468897,3502.55891576,3502.55891576,479.086,231.458,3502.55891576,2460,4896.61724473,478.1685384
133.319081491,0.0,5570.13476242,-479.039,310.461,2461,478.224451079,0.997652,186.567,424.008414696,5283.10153945,477.188,3.71767922026,3349.9515634,3349.9515634,478.219,233.46,3349.9515634,2461,5078.9310985,477.197310637
444.37644343,0.0,5273.59714656,-479.982,310.58,2462,478.89667262,0.997179,186.568,401.628591597,4931.09655502,477.961,3.93833031736,3185.88095274,3185.88095274,478.887,306.023,3185.88095274,2462,3674.00227226,477.968479233
100.841258849,0.0,5321.83820677,-479.338,310.663,2463,478.563912824,0.997065,186.6,411.445119396,5141.65871689,477.622,3.85356701978,2924.94688828,2924.94688828,478.556,307.594,2924.94688828,2463,5025.84802091,477.633264002
153.901952381,0.0,5514.99101637,-478.691,310.72,2464,477.933966827,0.997704,186.566,423.798941018,5369.72284405,476.932,3.74510740941,2791.48950735,2791.48950735,477.924,242.95,2791.48950735,2464,4969.85827608,476.939894228
1311.90525134,0.0,4955.48918771,-478.697,310.812,2465,477.906334844,0.998293,186.685,340.040369687,3752.9098008,476.922,3.64848192571,2922.26667216,2922.26667216,477.921,216.368,2922.26667216,2465,8.40528146036,476.905187302
1032.97468188,0.0,4682.86168393,-478.094,310.893,2466,477.381758165,0.995647,186.748,359.033943139,3829.96518804,476.397,3.94014598744,2951.23491075,2951.23491075,477.364,267.245,2951.23491075,2466,1022.08379373,476.416535747
1945.56685637,0.0,5453.97843522,-478.536,310.987,2467,477.614465271,0.994778,186.818,387.317713631,4250.56764537,476.654,3.78606933424,3199.09884836,3199.09884836,477.616,244.1,3199.09884836,2467,-141.002781475,476.650233867
1466.15057838,0.0,5740.38934209,-477.802,311.092,2468,476.950432787,0.995638,186.796,414.416318724,4977.10234729,475.937,3.87725734687,3246.13477079,3246.13477079,476.927,273.828,3246.13477079,2468,626.763834336,475.959248959
2150.97413887,0.0,5971.45110742,-479.421,311.125,2469,478.396379132,0.997743,186.836,367.275001963,4160.89689402,477.542,3.57556763701,3070.98251855,3070.98251855,478.394,221.182,3070.98251855,2469,-253.653467474,477.546774009
231.585653677,0.0,5421.13615173,-477.519,311.165,2470,476.7759881,0.995866,186.859,403.006116271,5109.02895669,475.762,3.65338604425,2885.07824816,2885.07824816,476.762,231.924,2885.07824816,2470,4747.78693276,475.773475632
211.404805845,0.0,5869.84619645,-478.123,311.192,2471,477.22762767,0.99488,186.776,442.280523959,5532.66661889,476.274,3.50290725838,3031.71110637,3031.71110637,477.224,189.446,3031.71110637,2471,5131.43003062,476.281953954
265.909230811,0.0,5408.1660401,-477.65,311.277,2472,476.81053956,0.991641,186.803,407.821675061,4879.79357822,475.817,3.48742110504,2983.56123107,2983.56123107,476.802,194.524,2983.56123107,2472,4520.44202709,475.825913279
127.446758143,0.0,5619.97097321,-477.148,311.335,2473,476.456987305,0.993762,186.839,436.02234217,5370.15939501,475.444,3.62008310179,2676.01699971,2676.01699971,476.443,251.534,2676.01699971,2473,5168.47331158,475.456684045
154.002130301,0.0,5614.73160404,-477.743,311.43,2474,476.82052667,0.993668,186.807,431.778613929,5396.08698595,475.88,3.47811463738,2840.63333916,2840.63333916,476.829,202.46,2840.63333916,2474,5089.72071878,475.874349542
199.618917072,0.0,5702.87710905,-477.316,311.517,2475,476.513343613,0.994687,186.882,417.674040473,5451.9035691,475.517,3.61959229809,2894.13195802,2894.13195802,476.501,246.46,2894.13195802,2475,5113.9781823,475.526858559
93.0197913909,0.0,5892.46073714,-476.751,311.604,2476,475.849807439,0.994436,186.898,453.29604837,5716.25228724,474.833,3.54996005499,3167.37998865,3167.37998865,475.844,225.505,3167.37998865,2476,5625.23543311,474.842294025
271.160853941,0.0,5540.78751616,-477.673,311.71,2477,476.626963295,0.9954,187.008,422.716845877,5168.80436988,475.691,3.66319916331,3054.98486569,3054.98486569,476.633,267.871,3054.98486569,2477,4715.98221766,475.686570454
224.266965411,0.0,5898.43587824,-477.444,311.801,2478,476.436632266,0.993997,187.001,440.950345096,5553.31875899,475.5,3.71685177418,3313.46358003,3313.46358003,476.407,265.589,3313.46358003,2478,5158.30555178,475.531489866
268.327982789,0.0,5315.15034028,-479.15,311.824,2479,477.850432919,0.99514,187.138,390.390965757,4773.18887772,477.018,3.46080160445,3056.9708615,3056.9708615,477.846,210.235,3056.9708615,2479,4391.14861339,477.018874653
256.908061578,0.0,5661.47457773,-478.286,311.923,2480,477.147364721,0.99529,187.092,415.384713758,5251.62298676,476.247,3.59258269805,3285.05690103,3285.05690103,477.142,248.511,3285.05690103,2480,4906.21598745,476.249066225
221.910585174,0.0,6249.88632201,-477.504,312.025,2481,476.441003991,0.996264,187.104,453.092809308,5882.06195635,475.46,3.58953401206,1217.67782931,1217.67782931,476.43,244.782,1217.67782931,2481,5466.88092077,475.47287183
227.435667817,0.0,6072.12664907,-477.473,312.094,2482,476.306305523,0.996538,187.116,427.042933159,5651.13335736,475.313,3.59184262462,3329.91000735,3329.91000735,476.301,228.411,3329.91000735,2482,5345.75212724,475.318831579
236.282079521,0.0,5440.77993204,-478.214,312.192,2483,477.003588818,0.996591,187.157,411.975647609,5187.67612643,476.046,3.53377729025,3587.39664493,3587.39664493,476.993,223.652,3587.39664493,2483,4669.63415528,476.053731374
52.8848475328,0.0,5577.14834049,-477.654,312.308,2484,476.530684517,0.996662,186.996,422.796435259,5499.42730854,475.554,3.78825131219,3334.82668884,3334.82668884,476.523,275.142,3334.82668884,2484,5398.53183053,475.563485565
975.440285883,0.0,5860.72199628,-478.1,312.398,2485,477.045550852,0.997885,187.019,436.233391156,5354.41676614,476.089,3.48923880385,3388.15164189,3388.15164189,477.049,214.392,3388.15164189,2485,2445.17847153,476.091912332
107.846833574,0.0,5782.23274767,-478.539,312.433,2486,477.420498317,0.998366,187.007,435.099349349,5579.00485452,476.522,3.62193629511,2929.56330471,2929.56330471,477.422,245.996,2929.56330471,2486,5410.854061,476.521194567
219.501658311,0.0,5770.05743908,-478.345,312.516,2487,477.373537938,0.997064,187.119,420.981844944,5432.32240978,476.414,3.4351926629,3251.78490764,3251.78490764,477.341,183.892,3251.78490764,2487,5040.73684096,476.438475643
300.324117933,0.0,5298.28111596,-477.64,312.713,2488,476.532604764,0.995577,187.164,403.546856148,4872.98051252,475.544,4.27036169352,2879.18014749,2879.18014749,476.521,361.929,2879.18014749,2488,4265.59160913,475.555876996
438.519701688,0.0,5227.9694964,-478.709,312.86,2489,477.532717466,0.9917,187.208,381.344664758,4551.20080855,476.633,3.61630185754,3185.14808184,3185.14808184,477.546,206.371,3185.14808184,2489,3769.18320782,476.62335997
348.034426896,0.0,5988.17737535,-478.606,312.945,2490,477.499458746,0.990915,187.3,427.976170471,5419.82045878,476.565,3.76924421987,2753.21206743,2753.21206743,477.479,248.872,2753.21206743,2490,4733.27061063,476.576659824
522.597300843,0.0,5642.77943955,-478.145,313.032,2491,477.078603201,0.991322,187.26,423.247651619,5045.3614711,476.129,3.65656311706,2916.08521736,2916.08521736,477.075,241.051,2916.08521736,2491,3679.85190756,476.135736042
1472.21607039,0.0,5066.19149205,-478.75,313.07,2492,477.622278956,0.994579,187.305,396.27581445,4018.00570817,476.699,3.53816077174,2596.47363865,2596.47363865,477.609,203.982,2596.47363865,2492,685.761814577,476.711896687
237.860772595,0.0,5456.08137657,-478.807,313.144,2493,477.641917933,0.994541,187.296,396.75513375,5112.19102707,476.724,3.71813414398,3486.8590773,3486.8590773,477.651,255.249,3486.8590773,2493,4697.93656107,476.711895093
183.43381501,0.0,5253.37876493,-478.575,313.265,2494,477.573188781,0.991931,187.341,402.485153038,5029.6677968,476.599,3.68827791212,2988.44413345,2988.44413345,477.541,234.423,2988.44413345,2494,4627.82845417,476.62984338
377.764363893,0.0,4750.95566343,-478.395,313.322,2495,477.565081417,0.993503,187.39,294.272913607,3881.25331416,476.619,3.69780110366,2992.0769455,2992.0769455,477.565,244.457,2992.0769455,2495,3492.1204033,476.616875573
387.504147011,0.0,4459.29266491,-477.702,313.455,2496,476.965783802,0.99167,187.419,335.304780282,3760.40648494,476.027,4.13580095829,1940.6470651,1940.6470651,476.954,325.242,1940.6470651,2496,3018.12261739,476.036787716
120.490502689,0.0,4568.87763721,-477.456,313.581,2497,476.601630278,0.986172,187.387,364.191528382,4405.21775148,475.657,4.08484644631,1879.9879347,1879.9879347,476.603,302.782,1879.9879347,2497,4168.64206345,475.657760972
1704.62928446,0.0,4846.43941421,-476.113,313.712,2498,475.266120359,0.986816,187.376,333.923759517,3618.59810536,474.254,3.95840002205,2457.12735828,2457.12735828,475.263,269.849,2457.12735828,2498,-331.908969527,474.261957331
636.446200567,0.0,4844.19227344,-476.753,313.844,2499,475.905652938,0.9866,187.408,383.318985922,4149.20890383,474.893,3.60941458696,2724.01407513,2724.01407513,475.898,211.886,2724.01407513,2499,2547.36367434,474.898293528
269.645483904,0.0,5224.0207058,-477.359,313.988,2500,476.312328071,0.988108,187.431,404.423096296,4775.66602164,475.404,3.777713688,2731.50548493,2731.50548493,476.327,260.557,2731.50548493,2500,4373.0023708,475.393385574
182.89532378,0.0,5325.91673896,-476.94,314.115,2501,476.004385436,0.98705,187.462,396.853488464,5000.42742147,475.053,3.93467935341,2398.37033077,2398.37033077,475.967,280.136,2398.37033077,2501,4747.93302341,475.08791466
170.838250794,0.0,5267.26769139,-476.503,314.253,2502,475.637193392,0.985612,187.514,400.214402674,4936.63665936,474.688,3.86640798292,3067.03055257,3067.03055257,475.642,255.576,3067.03055257,2502,4704.57618379,474.687770345
771.100053974,0.0,5742.82796909,-476.435,314.304,2503,475.458491042,0.991267,187.581,380.906782908,4837.55343001,474.493,3.84596683031,3229.04125595,3229.04125595,475.446,258.231,3229.04125595,2503,2887.86821293,474.502273621
190.506472499,0.0,5567.16809977,-476.63,314.404,2504,475.526071909,0.987685,187.598,425.281395868,5332.35220064,474.558,3.6984406223,3045.59803957,3045.59803957,475.524,234.409,3045.59803957,2504,5024.64579902,474.562879464
134.324098104,0.0,5298.36635976,-476.836,314.464,2505,475.687408433,0.991284,187.757,411.321355506,5160.54294643,474.746,3.78031447358,2831.36309016,2831.36309016,475.692,286.488,2831.36309016,2505,4846.49579049,474.743896321
