QFunRegParamNorm,AverageDiscountedReturn,AverageReturn,AverageEsReturn,AverageAbsY,MaxEsReturn,AverageAction,AverageQLoss,MinEsReturn,AverageQ,AverageAbsQYDiff,AveragePolicySurr,StdEsReturn,MaxReturn,MinReturn,Epoch,StdReturn,AverageAbsQ,AverageY,Iteration,PolicyRegParamNorm
55.8224,259.244322426,3156.89532431,1984.8441091,17.7401530655,1984.8441091,0.953742,0.436846,1984.8441091,17.7384,0.225526372894,-17.853,0.0,3218.38761658,2995.63525601,234,64.6894533075,17.7384,17.7401157394,234,57.6267
55.8931,277.743442411,3221.07263358,2185.97550949,17.7471699236,2185.97550949,0.951223,0.406248,2185.97550949,17.7465,0.226337599054,-17.8717,0.0,3551.59914139,1331.1466787,235,633.866203347,17.7465,17.7471122477,235,57.7276
55.9792,201.60328083,1685.579488,1860.65275059,17.8659092123,1860.65275059,0.951681,0.416738,1860.65275059,17.8645,0.22319343098,-17.9754,0.0,2699.06761694,239.885793558,236,993.300997146,17.8645,17.865888575,236,57.8521
56.1047,233.854326352,2985.95037272,1932.48949126,18.0274525006,1932.48949126,0.95757,0.466806,1932.48949126,18.027,0.228801731525,-18.1359,0.0,3151.65900569,2846.00782146,237,90.6366174953,18.027,18.0274193397,237,57.9408
56.2148,271.340745051,3240.41094711,2056.59546442,17.9130147951,2056.59546442,0.937913,0.433445,2056.59546442,17.9112,0.222406221922,-18.0271,0.0,3371.27050501,3066.27729712,238,91.5140941395,17.9112,17.9129710531,238,58.0137
56.3527,264.719105886,3097.21221171,2048.70542272,18.0574360342,2048.70542272,0.946671,0.501788,2048.70542272,18.0569,0.226215429771,-18.1724,0.0,3456.6351037,635.515977342,239,822.428850106,18.0569,18.057360139,239,58.0975
56.4488,226.748528255,2654.50146828,2018.61961861,18.0829078373,2018.61961861,0.96383,0.589558,2018.61961861,18.0812,0.243534678945,-18.1991,0.0,2960.07279666,1687.89067107,240,346.87263918,18.0812,18.0828585249,240,58.1308
56.5328,256.646770674,2650.87448025,2146.12616117,18.1329950763,2146.12616117,0.977183,0.470848,2146.12616117,18.1319,0.226760931386,-18.2577,0.0,3329.97801292,393.113018079,241,1005.98442914,18.1319,18.1329642522,241,58.2865
56.5879,223.169019769,2576.01673895,1999.97334253,18.2626821096,1999.97334253,0.984097,0.646777,1999.97334253,18.261,0.24775117209,-18.3976,0.0,2958.80447992,1482.91191594,242,396.973881981,18.261,18.2626514705,242,58.4216
56.6796,251.946239838,3066.42016373,2159.29108304,18.2988429112,2159.29108304,0.963139,0.477642,2159.29108304,18.2978,0.220037677264,-18.4128,0.0,3147.96799172,3005.06271008,243,47.5240136743,18.2978,18.2988075859,243,58.4719
56.845,248.17150845,2929.53833143,1845.47869214,18.3480876683,1845.47869214,0.96565,0.528292,1845.47869214,18.3468,0.232809917853,-18.4626,0.0,3277.94625733,1694.96608013,244,421.844669248,18.3468,18.3480485086,244,58.6344
56.9457,260.345857816,3189.09912803,2116.53681204,18.4745426771,2116.53681204,0.961963,0.453989,2116.53681204,18.4732,0.221474367323,-18.5883,0.0,3277.82137246,3009.51828963,245,80.1727563793,18.4732,18.4745174277,245,58.6707
57.029,264.543570017,3261.96490303,2078.54539661,18.4775917967,2078.54539661,0.950335,0.397239,2078.54539661,18.4767,0.213465788775,-18.5938,0.0,3344.12781452,3216.41271306,246,38.8517255766,18.4767,18.4775658933,246,58.7313
57.126,245.153101929,2713.46367993,2007.52027654,18.5831451262,2007.52027654,0.957454,0.380841,2007.52027654,18.5822,0.214720709418,-18.7004,0.0,3210.41953828,323.988401256,247,809.554117918,18.5822,18.5831030038,247,58.8739
57.236,254.211662445,3039.51642252,2171.17921856,18.6137437707,2171.17921856,0.955902,0.56165,2171.17921856,18.612,0.232997264584,-18.7252,0.0,3151.15077195,2915.69803028,248,87.0748646805,18.612,18.6137261853,248,58.9748
57.3621,253.364174483,3083.34844258,2075.43013801,18.6830165122,2075.43013801,0.958942,0.563626,2075.43013801,18.6816,0.234347346525,-18.7888,0.0,3122.33799922,3016.16992516,249,34.5704616507,18.6816,18.6829874943,249,59.0332
57.4462,218.758511773,2652.45172663,1766.87416381,18.6819030391,1766.87416381,0.944727,0.474852,1766.87416381,18.6809,0.223859583533,-18.7877,0.0,2696.66071159,2600.02504112,250,29.8720884176,18.6809,18.6818631039,250,59.1177
57.5218,257.384437631,3223.43612457,1747.31376539,18.7534103938,1747.31376539,0.953999,0.469011,1747.31376539,18.7522,0.222973932359,-18.8723,0.0,3323.39107857,3102.96304028,251,58.4662939179,18.7522,18.7533890931,251,59.2466
57.5915,242.490879863,2253.95045146,1821.62407717,18.8544709487,1821.62407717,0.971389,0.50694,1821.62407717,18.8547,0.220858476823,-18.9776,0.0,3276.22532096,550.179156306,252,889.933028953,18.8547,18.8544317287,252,59.3225
57.6901,34.756659186,310.440275469,1967.46929105,18.9009761246,1967.46929105,0.968693,0.410431,1967.46929105,18.8986,0.222906255978,-18.9981,0.0,2621.20875847,-821.824559044,253,1486.93488104,18.8986,18.9009565543,253,59.3346
57.7497,243.735474073,2935.89023466,1497.55119197,18.9338270926,1497.55119197,0.939122,0.509765,1497.55119197,18.933,0.221635442927,-19.0385,0.0,3030.95103989,2735.49258684,254,87.451599407,18.933,18.9337925764,254,59.4497
57.894,184.614586058,1521.83390905,1591.43011978,19.0306051072,1591.43011978,0.976508,0.330694,1591.43011978,19.0299,0.208064564717,-19.1428,0.0,2663.18938515,464.194862998,255,721.5711642,19.0299,19.0305596787,255,59.5329
57.9987,186.866943652,1463.94867156,1856.3442924,18.9922500382,1856.3442924,0.986079,0.558685,1856.3442924,18.9907,0.23493486659,-19.1,0.0,2478.74115741,588.329761075,256,591.80050555,18.9907,18.9922125098,256,59.6489
58.064,223.608411877,2194.08407116,1719.0784492,19.1846947424,1719.0784492,0.974302,0.506468,1719.0784492,19.1836,0.230106536997,-19.2927,0.0,2921.71190026,506.386705142,257,703.495567823,19.1836,19.184666924,257,59.6941
58.1687,205.726688794,1775.69340289,1918.98360781,19.0876270929,1918.98360781,0.975412,0.596477,1918.98360781,19.0861,0.235558331699,-19.189,0.0,2738.02263574,248.273970278,258,804.582408939,19.0861,19.0876005314,258,59.7803
58.329,235.141935369,2277.67443164,1731.91070953,19.2225077872,1731.91070953,0.969437,0.512549,1731.91070953,19.222,0.229893097987,-19.3266,0.0,3186.43965672,804.855151266,259,838.658051908,19.222,19.2224976561,259,59.8932
58.3756,227.019010486,1898.70600362,1520.25471848,19.2190643331,1520.25471848,0.967168,0.44576,1520.25471848,19.2184,0.217356979294,-19.3115,0.0,3226.61338548,466.625071545,260,1062.01047293,19.2184,19.219004755,260,59.9626
58.4875,215.883529716,1618.06687764,2149.93511779,19.2877388391,2149.93511779,0.979495,0.707366,2149.93511779,19.2858,0.253739134781,-19.3901,0.0,2554.27831217,483.142192159,261,727.223441557,19.2858,19.2877146687,261,59.9947
58.5794,195.400412575,1439.69713786,2032.15143546,19.3682103961,2032.15143546,0.983803,0.623968,2032.15143546,19.3675,0.239625307957,-19.4647,0.0,2549.59738974,-119.773675433,262,885.905803093,19.3675,19.3681759165,262,60.1602
58.6147,210.208781417,1854.10481905,2132.39977124,19.3606240078,2132.39977124,0.971539,0.388123,2132.39977124,19.3595,0.21428317183,-19.4756,0.0,2874.42516225,133.432190837,263,882.788086749,19.3595,19.3606135963,263,60.2292
58.7013,241.88338912,2599.44757019,1994.75987946,19.4897198591,1994.75987946,0.978991,0.433228,1994.75987946,19.4885,0.218757441711,-19.6025,0.0,3155.76523639,705.122217819,264,655.690408421,19.4885,19.4897072427,264,60.307
58.8,266.845904422,3280.35301586,2213.87860431,19.4615578499,2213.87860431,0.95128,0.494751,2213.87860431,19.4607,0.219702771099,-19.5619,0.0,3399.58878048,2960.8773338,265,127.047097647,19.4607,19.4615253342,265,60.3508
58.8697,93.5656726317,386.670969506,2058.36619891,19.4667832954,2058.36619891,0.980243,0.500539,2058.36619891,19.4663,0.225618235286,-19.5677,0.0,1317.89070844,-531.270624777,266,633.133775033,19.4663,19.4667533972,266,60.4541
59.0068,214.47679365,2124.04042288,2042.99771361,19.4922000661,2042.99771361,0.973662,0.45837,2042.99771361,19.4913,0.221503321093,-19.5944,0.0,2698.82817357,585.561551423,267,746.040890608,19.4913,19.4921819514,267,60.635
59.1325,269.430806936,3439.43787104,1753.56817635,19.6503753217,1753.56817635,0.976656,0.414509,1753.56817635,19.6492,0.217170821559,-19.754,0.0,3624.45623166,3217.33205945,268,104.68644251,19.6492,19.6503120947,268,60.762
59.2503,209.761318042,1492.41539531,2058.73524132,19.6190620539,2058.73524132,0.972219,0.500812,2058.73524132,19.6181,0.232985866222,-19.7353,0.0,2827.42295397,-68.8558683551,269,1014.69233253,19.6181,19.6190361062,269,60.8171
59.3321,148.350539235,724.186594001,2110.14748936,19.6683544632,2110.14748936,0.990981,0.617678,2110.14748936,19.6677,0.236296360162,-19.7877,0.0,2229.81241172,-392.205073105,270,857.751110672,19.6677,19.6683142742,270,60.9359
59.364,278.034774637,3277.90857462,1949.01945624,19.7786427066,1949.01945624,0.973313,0.394615,1949.01945624,19.7775,0.210171551899,-19.8835,0.0,3357.1242891,3210.93359752,271,47.6785878759,19.7775,19.7785967915,271,60.9218
59.4623,237.432680677,2481.95591538,1852.5280728,19.7067017516,1852.5280728,0.955651,0.559881,1852.5280728,19.7071,0.235839072589,-19.8037,0.0,3046.90196683,107.925418835,272,878.03486504,19.7071,19.7066574772,272,61.0562
59.5678,222.550369345,2083.51651036,2097.45890967,19.8180328135,2097.45890967,0.969019,0.408762,2097.45890967,19.8168,0.220041311881,-19.9302,0.0,3004.87875039,972.360833142,273,694.792376554,19.8168,19.8179876081,273,61.2101
59.6982,269.310347793,3185.44959713,669.195539783,19.8069772126,669.195539783,0.959673,0.568328,669.195539783,19.8051,0.238070957305,-19.9147,0.0,3539.03076411,2069.61153352,274,384.582071459,19.8051,19.8069347265,274,61.2837
59.8082,232.710456326,1934.46484818,2127.01530515,19.8346726366,2127.01530515,0.97264,0.536216,2127.01530515,19.8345,0.227803746524,-19.9411,0.0,3173.2195178,71.2654167256,275,1009.73730542,19.8345,19.8346352046,275,61.4282
59.9442,245.168245036,2843.53657388,889.773737205,19.876075864,889.773737205,0.959137,0.610194,889.773737205,19.875,0.243089082556,-19.9787,0.0,3200.7572763,2305.90948116,276,297.357428156,19.875,19.876018523,276,61.4219
60.0122,247.720560076,2495.02881923,-370.436784167,19.9472008357,-370.436784167,0.956537,0.541295,-370.436784167,19.9459,0.237354026154,-20.0487,0.0,3467.89846246,-72.7329996842,277,1231.32739253,19.9459,19.9471816585,277,61.4712
60.0972,229.631911109,2887.24335976,2014.81413265,20.0523513154,2014.81413265,0.956378,0.617498,2014.81413265,20.0515,0.238503135178,-20.1538,0.0,3348.94146237,-550.873745437,278,1146.99214534,20.0515,20.0523253269,278,61.5834
60.1883,268.890643154,3090.14481895,2177.12607437,19.9292269766,2177.12607437,0.94644,0.589064,2177.12607437,19.9284,0.236046426899,-20.0348,0.0,3411.4285276,1852.02109809,279,441.84561049,19.9284,19.9292132498,279,61.6301
60.2652,270.063057289,3368.22411026,2174.96413474,19.9919084881,2174.96413474,0.966283,0.536691,2174.96413474,19.9904,0.227269153775,-20.0905,0.0,3429.60603925,3298.84101956,280,43.0087679648,19.9904,19.9918480834,280,61.7124
60.3476,251.620759935,2784.11580056,2013.60701118,20.0583250611,2013.60701118,0.950097,0.563701,2013.60701118,20.058,0.234843556736,-20.1688,0.0,3511.7181799,93.6372061776,281,952.609481401,20.058,20.0582902258,281,61.8029
60.4296,262.440917841,2854.58367504,1986.72750026,20.0943197997,1986.72750026,0.952673,0.350218,1986.72750026,20.0934,0.212457922003,-20.1988,0.0,3243.88903873,973.158408552,282,662.697370023,20.0934,20.0942765175,282,61.8573
60.5116,111.014891228,391.204270542,1776.12388073,20.1596452154,1776.12388073,0.989985,0.559741,1776.12388073,20.1588,0.235099869807,-20.2567,0.0,723.950494771,146.368640832,283,185.42675495,20.1588,20.1596133259,283,61.909
60.63,201.949247842,1881.34065531,1654.28001176,20.0588380278,1654.28001176,0.988148,0.634186,1654.28001176,20.0577,0.252862587335,-20.1568,0.0,2731.03155938,193.304973942,284,965.318915167,20.0577,20.0588011225,284,61.9812
60.7098,222.83711787,2531.44525796,1407.7980955,20.2352075878,1407.7980955,0.951851,0.637579,1407.7980955,20.2339,0.248424938984,-20.3359,0.0,3105.50781595,786.327407989,285,829.617336586,20.2339,20.2351872881,285,62.0319
60.7765,219.951973596,2467.86420478,919.828921083,20.0753431537,919.828921083,0.948755,0.531568,919.828921083,20.0748,0.231274135952,-20.181,0.0,3133.14059603,823.897335188,286,673.596250633,20.0748,20.0753176961,286,62.1143
60.8598,219.948686138,1345.71937273,1609.3007693,20.2072141224,1609.3007693,0.976033,0.545426,1609.3007693,20.2061,0.231774741219,-20.3149,0.0,2218.30150352,534.538317905,287,485.645146858,20.2061,20.2071931692,287,62.2294
60.95,214.783536979,1510.11363993,1366.79453794,20.1991535973,1366.79453794,0.969899,0.621403,1366.79453794,20.1982,0.242642291898,-20.3049,0.0,3024.86573882,-445.848190807,288,1074.31546629,20.1982,20.1991361388,288,62.3937
61.0187,185.55302512,1164.1673603,1799.64367592,20.2991206557,1799.64367592,0.970814,0.550298,1799.64367592,20.298,0.238046583245,-20.404,0.0,1924.91342378,627.749249782,289,392.138126283,20.298,20.2990722686,289,62.4838
61.0932,195.483725537,965.628955136,1377.00314951,20.2982662125,1377.00314951,0.986381,0.511605,1377.00314951,20.2974,0.240870059797,-20.3914,0.0,1509.52693339,483.884179623,290,310.636392894,20.2974,20.2982403909,290,62.6072
61.2194,169.989459885,1030.76001947,1370.3237517,20.3061678857,1370.3237517,0.987306,0.605407,1370.3237517,20.305,0.25183790566,-20.3924,0.0,2049.70274745,314.971501266,291,520.394059769,20.305,20.3060962897,291,62.6515
61.3224,160.695776753,1333.13312399,1466.67839796,20.34507548,1466.67839796,0.977872,0.601064,1466.67839796,20.3453,0.243629560453,-20.4271,0.0,2274.07389005,-491.451134304,292,919.562199927,20.3453,20.3450537433,292,62.749
61.4401,184.854267306,1624.06777835,1550.65045163,20.3564539929,1550.65045163,0.986349,0.679181,1550.65045163,20.3547,0.262707057305,-20.4529,0.0,2711.37782291,493.450497908,293,731.368890511,20.3547,20.3564327716,293,62.7984
61.5406,168.457185373,943.397995715,1787.06132683,20.3009231035,1787.06132683,0.992537,0.542071,1787.06132683,20.3006,0.242454744548,-20.4069,0.0,2848.59281433,-435.937669419,294,1235.63110077,20.3006,20.3008862233,294,62.8864
61.619,229.990142089,1882.19355665,2380.82638727,20.5005257188,2380.82638727,0.984175,0.393681,2380.82638727,20.4999,0.233185136981,-20.6106,0.0,3332.68657408,-202.393221632,295,1374.21830349,20.4999,20.5005014665,295,62.9675
61.7144,260.987491232,3069.49277777,2026.03516423,20.497921101,2026.03516423,0.953476,0.589254,2026.03516423,20.4968,0.248507920367,-20.6012,0.0,3200.40206213,2859.60119902,296,94.6702961915,20.4968,20.4978742147,296,63.0888
61.8016,270.130353475,3169.10180536,1945.89305426,20.6962668517,1945.89305426,0.935351,0.395516,1945.89305426,20.6947,0.234758372253,-20.8083,0.0,3405.44820829,2432.69219965,297,254.745679876,20.6947,20.6962580788,297,63.0979
61.9474,275.016346681,3408.95088275,2007.66429387,20.6506303446,2007.66429387,0.967918,0.62692,2007.66429387,20.6496,0.255448704104,-20.7674,0.0,3500.48235371,3083.27822595,298,117.241989924,20.6496,20.6505863035,298,63.1698
62.0018,189.301391984,1843.9564969,2036.02204604,20.6143070935,2036.02204604,0.963478,0.556108,2036.02204604,20.6131,0.244578970992,-20.7328,0.0,2516.38898073,356.535366367,299,702.596432424,20.6131,20.6143004199,299,63.2807
62.105,237.80863093,2664.0149728,2070.98430473,20.7168469066,2070.98430473,0.974217,0.675843,2070.98430473,20.7155,0.255888268689,-20.8277,0.0,3019.99996231,1750.69393406,300,344.882686031,20.7155,20.7168233069,300,63.3112
62.1962,182.26359878,2067.94874077,1893.0929008,20.7197752481,1893.0929008,0.985316,0.670358,1893.0929008,20.7188,0.260244799622,-20.827,0.0,2543.10805265,822.061756794,301,505.922756517,20.7188,20.7197570293,301,63.3174
62.2905,202.391077097,2188.55841635,1976.57973274,20.6566835791,1976.57973274,0.986437,0.621788,1976.57973274,20.6566,0.253989934008,-20.7648,0.0,2448.49715778,1676.66633447,302,256.450604133,20.6566,20.6566075838,302,63.4904
62.3816,188.195681977,2053.1328647,1489.93530998,20.8120432146,1489.93530998,0.983334,0.583848,1489.93530998,20.811,0.24793443209,-20.9087,0.0,2428.99704625,1117.35305173,303,376.194263747,20.811,20.812005984,303,63.6173
62.4904,202.370886888,2452.23461414,1675.89002402,20.9109842654,1675.89002402,0.985585,0.491246,1675.89002402,20.9105,0.247547054634,-21.0196,0.0,2817.17327953,2163.6247304,304,206.76996562,20.9105,20.9109506622,304,63.6616
62.582,194.634079046,1791.74062848,2078.14210342,20.8728216316,2078.14210342,0.945521,0.692799,2078.14210342,20.8711,0.262557662022,-20.9814,0.0,2499.25615999,-370.810148492,305,861.688314776,20.8711,20.8727863525,305,63.7145
62.6718,204.970708955,1825.10758504,2182.74800326,20.929367442,2182.74800326,0.980833,0.562575,2182.74800326,20.9285,0.250342852731,-21.045,0.0,2688.84001444,562.582181455,306,642.795339214,20.9285,20.9293315527,306,63.7581
62.7641,159.747570784,1760.04119252,1544.44740811,20.9237411979,1544.44740811,0.978319,0.830347,1544.44740811,20.9223,0.261098183395,-21.0352,0.0,1998.96437715,1508.83896648,307,156.149754848,20.9223,20.923717151,307,63.8409
62.8492,144.270922438,1274.814534,1319.31673163,20.9798587963,1319.31673163,0.983117,0.597127,1319.31673163,20.98,0.247091539822,-21.1026,0.0,1702.09743773,397.012894203,308,435.214374844,20.98,20.9798209901,308,63.9661
62.9462,145.257018034,1482.0637753,1237.01189378,21.1158321814,1237.01189378,0.988895,0.529273,1237.01189378,21.1144,0.244616506822,-21.2416,0.0,1823.36698946,666.622606941,309,322.395919579,21.1144,21.1158239337,309,64.0571
63.09,232.138320078,2284.13427289,1009.17911546,21.1368571727,1009.17911546,0.978643,0.592765,1009.17911546,21.1363,0.256355615338,-21.2494,0.0,2877.88511317,1127.86072364,310,592.063078105,21.1363,21.1367948828,310,64.1372
63.1788,222.969762448,2593.42799367,1013.75169417,21.1425255616,1013.75169417,0.977986,0.598284,1013.75169417,21.1416,0.244652587433,-21.2489,0.0,3140.09052793,577.272124285,311,718.613228547,21.1416,21.1424745198,311,64.2128
63.2555,238.189601755,2586.02755537,1734.74059463,21.1602544336,1734.74059463,0.973906,0.546606,1734.74059463,21.1595,0.246493029809,-21.2683,0.0,3062.31388007,1340.39021011,312,491.705164356,21.1595,21.1602267018,312,64.2733
63.3502,270.354292411,3333.11987545,1599.03813139,21.119516526,1599.03813139,0.982792,0.608968,1599.03813139,21.1186,0.256869031767,-21.2269,0.0,3380.79906253,3248.85883754,313,43.735468808,21.1186,21.1194568031,313,64.302
63.4113,247.304264369,3102.89930217,2141.60341677,21.2644224079,2141.60341677,0.976222,0.606319,2141.60341677,21.263,0.255047151104,-21.3803,0.0,3211.37337088,2998.73344439,314,62.1520286813,21.263,21.264397729,314,64.3144
63.5416,247.782360154,2859.81846809,2079.99438926,21.2726089694,2079.99438926,0.98922,0.597301,2079.99438926,21.2722,0.255611893052,-21.4001,0.0,3226.94518456,2099.07486668,315,302.543917,21.2722,21.2726005381,315,64.4412
63.6776,279.994613593,3377.74667956,2114.11568201,21.3361493962,2114.11568201,0.9781,0.511508,2114.11568201,21.3346,0.241614787602,-21.4679,0.0,3498.78231425,3161.25729652,316,84.65242227,21.3346,21.3361308316,316,64.5241
63.7679,204.805559539,1854.12277103,1956.51055783,21.2711144044,1956.51055783,0.992159,0.737885,1956.51055783,21.2701,0.261999073347,-21.399,0.0,2622.95893911,706.168012369,317,678.466113396,21.2701,21.271078059,317,64.6315
63.8558,249.227184525,3002.90531051,1967.30614145,21.291284413,1967.30614145,0.94983,0.623198,1967.30614145,21.2899,0.248492034575,-21.4069,0.0,3117.2396295,2286.29205936,318,241.75201635,21.2899,21.2912586815,318,64.7575
63.9215,262.398802014,3139.68542471,1661.21071368,21.4154088336,1661.21071368,0.973905,0.556126,1661.21071368,21.4152,0.246971794708,-21.5358,0.0,3327.32175316,2786.7742044,319,146.008693542,21.4152,21.4153875662,319,64.7951
64.0061,200.163345516,1951.45774214,1796.13113655,21.372445569,1796.13113655,0.983705,0.593068,1796.13113655,21.3708,0.24987567755,-21.4949,0.0,3036.18271563,604.648236112,320,868.302916131,21.3708,21.3724146497,320,64.9012
64.1063,210.149399109,2194.57250757,2162.84458714,21.4839846119,2162.84458714,0.976106,0.62646,2162.84458714,21.4836,0.248354577939,-21.6025,0.0,2821.71350662,1385.39895906,321,423.444231763,21.4836,21.4839520812,321,64.9961
64.1866,215.033972264,2536.51668727,1895.77688999,21.5483998313,1895.77688999,0.893923,0.613499,1895.77688999,21.5467,0.240540128739,-21.6817,0.0,2590.94228887,2494.04313704,322,31.1109030602,21.5467,21.5483769045,322,64.9988
64.3063,265.533457189,2916.16997256,1800.07647317,21.509937761,1800.07647317,0.96789,0.894927,1800.07647317,21.5096,0.269926833171,-21.6318,0.0,3344.77084912,1437.93765566,323,579.851423975,21.5096,21.5098822795,323,65.026
64.3729,249.178683181,2945.39617599,1913.12214383,21.6293442094,1913.12214383,0.976297,0.514064,1913.12214383,21.6272,0.23407495247,-21.7482,0.0,2999.4307625,2852.80079772,324,48.6092142253,21.6272,21.6293317934,324,65.0453
64.4355,252.509625827,2903.01983038,1966.08775613,21.5339404137,1966.08775613,0.94951,0.666946,1966.08775613,21.5338,0.248231908912,-21.641,0.0,2947.10673865,2825.88501173,325,32.6848200243,21.5338,21.5339136088,325,65.1552
64.5067,218.166886729,2042.51978764,1636.85990406,21.7344975156,1636.85990406,0.971591,0.61849,1636.85990406,21.7338,0.24831779353,-21.8428,0.0,2808.46684233,827.42610429,326,718.562376307,21.7338,21.7344533742,326,65.2688
64.5963,215.475203786,2150.65225919,1827.25284698,21.6386054183,1827.25284698,0.976912,0.607553,1827.25284698,21.6371,0.244657133715,-21.7513,0.0,2885.87555657,505.179964439,327,861.367554046,21.6371,21.638564965,327,65.2779
64.7031,192.62632998,2228.02311102,2154.46212261,21.8008742825,2154.46212261,0.981239,0.498927,2154.46212261,21.8,0.231781637884,-21.918,0.0,2630.89429275,1222.41708938,328,437.824777157,21.8,21.8008588553,328,65.4312
64.7642,221.75301812,2746.06773823,1899.55064927,21.7203917668,1899.55064927,0.949402,0.553211,1899.55064927,21.7196,0.238637206701,-21.8382,0.0,2884.54368994,2571.64917096,329,95.206848288,21.7196,21.7203702154,329,65.5195
64.865,219.939961361,1549.1450779,1871.22453987,21.9065682859,1871.22453987,0.986678,0.48226,1871.22453987,21.9058,0.230241170881,-22.0229,0.0,3059.63830166,-6.83310854428,330,1127.29850313,21.9058,21.906539601,330,65.6259
64.9388,211.014030647,2156.62075649,1674.42609971,21.8581774409,1674.42609971,0.990304,0.479836,1674.42609971,21.8573,0.236936072311,-21.966,0.0,2831.34775251,132.697690812,331,912.168531186,21.8573,21.858150672,331,65.6861
65.0099,196.906094675,1640.35576318,1125.31666163,21.9296525632,1125.31666163,0.98791,0.726768,1125.31666163,21.9291,0.254721928603,-22.0358,0.0,2938.16073745,-93.2056861132,332,1173.0714292,21.9291,21.9296264543,332,65.6841
65.1315,210.957017846,1373.08178164,1639.15250492,21.8624147068,1639.15250492,0.978311,0.794111,1639.15250492,21.8604,0.260267254544,-21.9728,0.0,2691.61024937,226.176335625,333,944.05981646,21.8604,21.8623743733,333,65.8075
65.2249,249.855859024,2367.48201496,2076.72072211,21.9578751274,2076.72072211,0.962408,0.552461,2076.72072211,21.9576,0.24111514134,-22.0667,0.0,3198.50294202,504.823799833,334,950.812442694,21.9576,21.9578437637,334,65.9067
65.2884,265.682556593,3300.00848226,2042.21958496,22.0230407506,2042.21958496,0.974107,0.562146,2042.21958496,22.0219,0.243123007428,-22.143,0.0,3510.3533318,3072.54754217,335,107.738362273,22.0219,22.0229995082,335,65.9153
65.3446,258.98278108,2950.69441345,2121.91856833,21.9749056375,2121.91856833,0.966919,0.775183,2121.91856833,21.9731,0.263420308195,-22.0852,0.0,3338.52494028,1401.23271996,336,547.063880669,21.9731,21.9748835917,336,66.0565
65.4686,238.664721972,2718.06145306,2003.00959257,22.0025269115,2003.00959257,0.959022,0.628961,2003.00959257,22.002,0.249704673537,-22.1246,0.0,3107.29263125,982.586085417,337,595.724933653,22.002,22.0025132041,337,66.1024
65.5654,245.802951307,2650.11354896,2032.25113518,21.9180358101,2032.25113518,0.946273,0.607801,2032.25113518,21.9168,0.245822491617,-22.0374,0.0,3182.12045418,30.9556307199,338,934.334202886,21.9168,21.9180015068,338,66.1836
65.697,230.119046914,1807.0980518,2079.66544699,22.0570402677,2079.66544699,0.984697,0.701725,2079.66544699,22.056,0.25092824577,-22.1712,0.0,2931.76469982,609.031831202,339,761.838463316,22.056,22.0570010829,339,66.194
65.749,233.912235481,2221.16641234,2043.81524601,21.9982048362,2043.81524601,0.976345,0.4494,2043.81524601,21.9988,0.229103542696,-22.1127,0.0,3487.30425369,611.43985149,340,1053.88286817,21.9988,21.9981667537,340,66.2582
65.7646,266.797153845,3289.51905277,2239.31191154,22.1553175594,2239.31191154,0.964255,0.490887,2239.31191154,22.1536,0.233725753035,-22.272,0.0,3398.11151164,3123.05424934,341,78.5689308346,22.1536,22.1553002296,341,66.2769
65.8559,237.519577154,2864.84957805,2055.32011257,22.0748702941,2055.32011257,0.950012,0.678124,2055.32011257,22.0735,0.24877420831,-22.185,0.0,2971.60654795,2747.61178764,342,63.7986501192,22.0735,22.0748597945,342,66.4037
65.9396,246.114362079,3055.39297892,1694.47847059,22.1291461783,1694.47847059,0.947194,0.638583,1694.47847059,22.1284,0.24545270066,-22.2445,0.0,3209.88221404,2613.85581428,343,155.202884542,22.1284,22.1291013135,343,66.4637
66.0439,269.076288604,3225.12902073,712.842064599,22.2322289411,712.842064599,0.89096,0.517828,712.842064599,22.2312,0.232821788007,-22.3475,0.0,3358.43892189,3047.4521272,344,85.5418203037,22.2312,22.2322129052,344,66.6026
66.1464,240.200143255,2834.39266607,2091.0140694,22.1652027531,2091.0140694,0.906873,0.37096,2091.0140694,22.1652,0.221566685665,-22.277,0.0,2976.64831211,2595.43064585,345,102.434757323,22.1652,22.1651724944,345,66.6506
66.2411,261.579232329,3265.08899372,2094.72608149,22.2034563554,2094.72608149,0.926095,0.698545,2094.72608149,22.2018,0.254803910674,-22.3117,0.0,3365.81017947,3113.45857385,346,75.5294381683,22.2018,22.2034142473,346,66.7501
66.3148,275.872267274,3365.56466862,1910.17408663,22.2548877441,1910.17408663,0.959518,0.628902,1910.17408663,22.2541,0.246653658013,-22.3664,0.0,3425.08820895,3249.36979663,347,58.1225665724,22.2541,22.2548593163,347,66.776
66.4009,275.206052615,3371.96700534,2084.62156128,22.3593449672,2084.62156128,0.958713,0.644669,2084.62156128,22.3593,0.241015263316,-22.4756,0.0,3498.52397795,3195.92457899,348,75.3021615357,22.3593,22.3593025566,348,66.8297
66.4666,262.258670793,3078.43335061,2076.8217075,22.2861279237,2076.8217075,0.908876,0.585283,2076.8217075,22.2848,0.238206295334,-22.3917,0.0,3146.7620029,2987.22381513,349,52.508320348,22.2848,22.286088049,349,66.8867
66.5417,250.579463231,3052.41955303,2118.807074,22.1976166331,2118.807074,0.930109,0.720267,2118.807074,22.1971,0.246464692943,-22.3017,0.0,3146.37123844,2952.49304681,350,48.700934652,22.1971,22.1975920661,350,67.0206
