AverageQLoss,AverageDiscountedReturn,Epoch,AverageY,MinForwardProgress,StdForwardProgress,AverageReturn,AverageEsReturn,AverageQ,MaxEsReturn,AverageForwardProgress,AverageAbsQYDiff,MaxForwardProgress,PolicyRegParamNorm,MaxReturn,MinReturn,QFunRegParamNorm,AverageAbsQ,MinEsReturn,AverageAbsY,StdEsReturn,AverageAction,AveragePolicySurr,StdReturn
0.108683,84.4751090826,168,7.7105836175,0.620127384093,0.984511192266,288.004112178,355.290782522,7.70973,589.215157196,3.49748537565,0.186693328001,5.10171518442,30.6067,450.698684194,3.36615311801,60.4506,7.71399,211.128976073,7.71515001059,147.281193493,0.957504,-7.80095,98.1776340809
0.106487,98.4148064129,169,7.79870770418,1.82233395709,0.995693511565,376.451252577,321.712106866,7.79776,434.756205556,4.38044170326,0.185773516284,6.18498182535,30.6523,555.842150674,117.934136399,60.6453,7.80129,117.342822731,7.80235189269,126.040063202,0.94619,-7.88398,99.4170279933
0.105985,105.051954665,170,7.88324540562,2.91212841064,0.864578570159,414.829766545,248.843873702,7.88224,364.381596104,4.7851473598,0.187662011202,6.31404943136,30.658,567.970654687,229.460242236,60.8144,7.88521,141.384684701,7.88644230105,94.2958142844,0.931384,-7.96342,86.3098931994
0.104355,93.7667725483,171,7.95082296488,2.06118213916,0.736841196655,362.305907189,433.353325376,7.94997,483.528832443,4.27212863001,0.183617091708,5.75901473722,30.7171,509.943733879,145.845486851,60.9805,7.95356,366.913082346,7.95443393219,50.0864726844,0.931913,-8.02654,73.113492985
0.109869,95.3186098774,172,8.02064719465,1.99377021825,0.865162357634,373.205548984,386.379230154,8.01987,430.129501761,4.3808947851,0.188774591622,5.38078815992,30.7657,474.284560006,128.259735572,61.16,8.02319,335.597308204,8.02415788782,34.8514783197,0.933498,-8.09169,86.2281160639
0.108777,96.5880429496,173,8.0878966154,0.0793492413365,1.10986551102,378.723094886,419.356136514,8.0868,519.092734064,4.41164337559,0.188079670558,6.43010909627,30.8134,578.79098374,-61.5956464276,61.3503,8.08998,342.006798579,8.09143286287,65.0164260229,0.932421,-8.15736,110.592669779
0.103487,93.9763351043,174,8.19132227717,3.124399135,0.489872265315,380.470447435,389.584820047,8.19069,481.760764446,4.44886221914,0.184900249482,5.32496254449,30.8415,468.941491672,248.094854384,61.5152,8.19418,278.757881942,8.19487091651,72.4090122417,0.923989,-8.26634,49.5109130377
0.103526,104.748860572,175,8.23650218971,2.06848009854,0.874227426125,397.047293726,454.932764797,8.23581,496.491379186,4.58895320441,0.18377337581,5.84913398427,30.8763,523.653695433,139.719372555,61.712,8.23931,408.276499987,8.24013717864,31.5881107142,0.934572,-8.30851,87.4283543583
0.111763,102.167942621,176,8.31985398026,2.40304579679,0.599962420679,404.996775625,355.028444216,8.31897,431.13224791,4.67489661543,0.191632549351,5.68539585555,30.9142,507.18052199,183.864586437,61.8773,8.32273,286.486433455,8.32378530768,58.4430482228,0.931154,-8.39189,59.8718840816
0.106481,111.215744755,177,8.38743020983,2.76180547696,0.877322171177,422.33576602,424.671365231,8.38668,528.41538124,4.84720510968,0.187948670663,6.06905816343,30.9969,544.499066461,214.818355103,62.0711,8.3902,309.532016551,8.39099033144,77.6758809586,0.939323,-8.4527,86.8312764194
0.104838,97.3321891212,178,8.41828588368,2.14762251998,0.674924152819,336.637932965,393.995702601,8.41766,506.334871149,3.98386270571,0.186765988439,5.02524985548,31.0465,434.911226064,157.318350013,62.2808,8.42164,332.908153941,8.42247935959,66.807008856,0.931674,-8.48558,64.6129783199
0.108833,96.69511728,179,8.48954331643,1.14806997858,0.957600579958,336.138346013,382.490833485,8.48922,445.561925529,3.97183318477,0.190601076766,5.45984066291,31.1091,481.073025201,46.7393717561,62.5401,8.49233,317.528343524,8.49314011768,49.3496220744,0.938675,-8.55988,93.7802707903
0.104257,104.329631253,180,8.53921653627,1.82247138273,0.870727218284,378.701392234,299.91588604,8.53853,407.243545037,4.39227936451,0.188039771845,5.69771951909,31.1758,507.983079573,120.611820307,62.6927,8.54172,187.297470159,8.54234553366,87.9104340021,0.939105,-8.61128,86.2454744785
0.100706,97.0536073594,181,8.63638046239,1.72012868221,0.750576711051,324.724794832,362.955187117,8.63571,507.319313575,3.83921875433,0.185391682959,5.29544483655,31.231,471.204711497,112.383406796,62.8593,8.63889,206.551843066,8.63958618352,139.658646747,0.939742,-8.70678,75.1219202744
0.111714,92.7944664072,182,8.6902647335,1.32558386077,1.00420841044,331.414042955,305.664230384,8.68899,402.217017575,3.90761141403,0.192320169541,5.4601812555,31.2442,482.057468047,74.3632323285,63.0777,8.6918,222.413834656,8.69316269741,64.2842364754,0.935024,-8.76161,98.4324122127
0.106569,89.9515212955,183,8.75833394461,1.90637956862,0.836195024592,329.884016912,353.31017295,8.7575,397.551426712,3.90433841853,0.190118149717,5.4283347346,31.2874,482.156247068,134.904156797,63.2992,8.7599,332.288753021,8.76098037042,26.3685044348,0.929236,-8.83355,83.1513657337
0.108447,94.3807041382,184,8.82433666117,2.34827335829,0.712061105147,334.677144852,313.983186905,8.82406,405.866891418,3.93010508004,0.191320405388,5.23965262254,31.3222,465.17328354,175.482475575,63.4952,8.82665,221.26654902,8.82675173244,89.68310936,0.94356,-8.89953,70.9368007473
0.107707,94.6421480898,185,8.85567651074,1.59054451195,0.842034577061,334.111013027,248.016899637,8.85479,294.24709255,3.9363701473,0.191138887448,5.47375510854,31.3617,486.778986204,95.9213131696,63.667,8.85658,192.53983196,8.85751738154,40.3548623493,0.948981,-8.93364,84.1327970236
0.105646,96.4879433949,186,8.95660964975,2.760739907,0.526188379268,338.535078112,364.341887964,8.95622,426.862467484,3.97855810851,0.189335219667,5.20292664468,31.3934,460.959292897,216.667650867,63.8696,8.95835,335.38504992,8.95877507194,36.9459269186,0.942791,-9.031,53.2611031532
0.107885,96.1650203034,187,9.00907642699,2.03528531257,0.653378978901,349.676262675,362.099346361,9.00819,412.99236029,4.10072771677,0.192211958295,5.08806480437,31.4366,453.254010795,146.917701809,64.0839,9.01003,303.975538952,9.0108962533,42.0767630514,0.942046,-9.08812,64.9261840289
0.105945,94.7822647124,188,9.06441569856,1.3449503059,1.13717240625,319.518051243,294.111414866,9.06364,468.803706031,3.78465080654,0.191357883862,5.78549158946,31.4541,518.076539628,77.3676635969,64.2418,9.06514,132.373927258,9.06592415548,134.361564895,0.942977,-9.1388,112.958758035
0.103128,101.274243962,189,9.11422917807,2.81902145162,0.523229334344,361.155178677,379.804416729,9.1134,451.518694216,4.21157304409,0.189572641668,5.20160516436,31.4966,461.542229921,225.96453966,64.4233,9.11451,310.169583639,9.11545384444,49.9856255094,0.949848,-9.18571,51.5364015492
0.0997152,97.5005383006,190,9.19162713805,1.94682249027,0.638249351984,339.766648637,309.845609098,9.19109,449.739683109,3.99306486814,0.188505953313,5.37153411131,31.5572,478.222439092,138.211715998,64.6273,9.19199,234.891603545,9.19261805122,84.7211332447,0.946691,-9.26293,63.0456197841
0.101892,112.97797384,191,9.23096319135,2.05119658322,0.709121187077,412.200201155,316.255150546,9.23011,423.703416267,4.73128885574,0.18738590593,5.70424300031,31.5913,507.769321793,146.951943648,64.7944,9.23129,193.638853089,9.23219967484,96.3426966618,0.92973,-9.30666,69.9942639935
0.105638,98.4206239369,192,9.31826807172,2.32455942937,0.643167089541,340.288797446,418.458430711,9.31768,473.128184543,3.99528089386,0.192156352179,5.34634399552,31.6332,473.788587331,174.373337381,64.9168,9.31866,300.746192514,9.31927852992,69.4327362711,0.949047,-9.39555,63.797565595
0.102481,88.7012449311,193,9.3775701602,1.74769307261,0.678425087365,298.551241622,404.0727217,9.37697,462.171687527,3.57980035576,0.189476278533,4.64897227302,31.6763,406.458650573,114.695553878,65.1192,9.37836,326.14221716,9.3791178733,51.1491576634,0.946655,-9.45322,67.4287086171
0.110191,115.192308956,194,9.46736404822,2.59917086676,0.790754530493,424.079760272,413.423123662,9.46656,534.206848181,4.82523978135,0.195551837824,6.84698069255,31.7344,626.735964989,203.052386213,65.3023,9.46727,180.242355044,9.46803905236,139.441522984,0.935627,-9.54531,78.8944717563
0.11011,120.317788471,195,9.50827094171,3.75374407989,0.483035284463,456.64412238,323.683387376,9.50743,478.303399845,5.17037792522,0.196341476807,6.6074109253,31.7802,601.328705637,317.407607527,65.4979,9.50824,149.757738305,9.50917091651,119.146627932,0.916984,-9.58931,48.184429212
0.103499,111.572821165,196,9.5940686845,1.76688914334,0.740312064707,398.125241883,278.844815574,9.59349,370.240709688,4.58132743052,0.189732525981,6.07256002901,31.8348,548.932425566,118.471678117,65.693,9.59447,187.4523992,9.59495379015,74.5135977835,0.94255,-9.67344,73.4181960539
0.109493,111.770076401,197,9.66766139629,2.27210323541,0.899171858632,399.738106267,406.447455889,9.66662,476.126636726,4.59452028726,0.195965695145,6.41409107548,31.8909,581.483495276,169.894678104,65.8375,9.66706,367.073699943,9.66810041687,41.4906777119,0.939044,-9.74944,89.6000416805
0.112359,116.513101689,198,9.73352185923,2.64105477059,0.795697198045,432.268972989,412.959162064,9.73274,543.927188567,4.92865608531,0.198597619017,6.52906769543,31.9295,594.851632631,205.09447163,66.0155,9.73309,325.290240918,9.73396567389,80.6449058763,0.930796,-9.80867,78.9729600208
0.10482,103.171420773,199,9.79305116382,2.31808480323,0.70639580385,387.558289973,403.888909626,9.79214,458.164706004,4.50823127571,0.192932273783,5.83383200362,31.9564,521.381920326,160.571777618,66.1418,9.79293,324.355654668,9.79381429219,51.7413987035,0.934186,-9.86523,72.0409355101
0.1089,115.936139277,200,9.85409228716,3.25215703622,0.698034917181,431.912009465,404.514202765,9.85331,543.573541868,4.93308189212,0.197140669176,6.0731264901,31.9981,547.614860983,270.753373992,66.2878,9.85404,268.669620812,9.85493685262,100.969094215,0.933779,-9.92786,70.7760886808
0.109967,117.647509933,201,9.91612821961,2.63723307716,0.832159209391,433.353501528,416.885286504,9.91541,515.34547281,4.94400940956,0.19741346718,6.37300012405,32.0502,578.465416547,202.808697534,66.4332,9.91629,287.763933599,9.91702017024,83.6862392902,0.940024,-9.99023,83.2090326623
0.108099,114.851519496,202,9.98441403318,4.28230519278,0.371737828152,453.269938134,447.356388886,9.98365,539.705141906,5.13060751369,0.196118062216,5.80835242407,32.091,522.089774378,365.187419774,66.5735,9.98436,397.678068363,9.98517913322,57.385801806,0.937511,-10.0545,37.5746967888
0.111938,98.0758302142,203,10.0268056956,2.80550915536,0.618674214394,379.910388703,375.187055036,10.026,423.41790351,4.41494934628,0.1985101603,6.17053554773,32.1418,556.035259206,214.341923407,66.7022,10.0267,322.512201462,10.0275015259,45.4854237165,0.941576,-10.0981,62.9778819443
0.106643,106.833036543,204,10.0854675433,3.47871544753,0.507104529345,415.491548394,438.67386079,10.0849,544.066602618,4.76352652523,0.195321699889,6.00360391738,32.1693,542.417140833,282.66744406,66.8507,10.0864,297.296073753,10.0869715606,93.3518961844,0.943339,-10.1594,52.062671144
0.104666,92.6748017799,205,10.1492252115,0.32401980962,1.05298952895,355.38013551,382.128957842,10.1481,414.930646772,4.17638344992,0.195697058325,5.38102442887,32.2038,478.313384528,-41.9320890334,67.0061,10.1491,310.198136792,10.1501923953,42.8103845043,0.942172,-10.2233,108.476638481
0.106874,121.847967547,206,10.2354046108,4.70982153873,0.382940163729,486.277052679,445.78128187,10.2345,518.807084519,5.47647673259,0.196043498571,6.33408617989,32.2085,573.191174464,408.818920659,67.1873,10.2356,370.276172023,10.2366296478,53.5106285339,0.938339,-10.3047,38.5375347738
0.113583,107.557319708,207,10.2990728289,2.82819418479,0.74485365471,408.199723225,439.892173568,10.2984,498.000509459,4.7039373011,0.198294960621,6.05026481811,32.2689,543.388262619,221.630271544,67.3125,10.2994,345.057466652,10.3001013337,62.5296075444,0.940217,-10.362,75.5359100565
0.106659,96.9701713085,208,10.3190901691,3.00889798636,0.511139372162,375.817743043,433.690802247,10.3183,507.474302454,4.37204803661,0.195003016544,5.29722788661,32.3103,470.556786385,235.465452641,67.4424,10.3197,365.405746228,10.3204636234,63.93716989,0.945179,-10.3892,52.4623196551
0.107919,109.50969128,209,10.3728306541,1.81027142343,0.888946606139,416.681383486,413.408127427,10.3721,474.629892585,4.79582196424,0.197830579456,6.10928813992,32.3658,550.476258072,108.180379981,67.6085,10.3731,318.640777059,10.373892917,62.0119249136,0.944049,-10.4426,91.0242833391
0.111374,115.717006459,210,10.4350388756,4.1334203598,0.544595445662,455.41028359,419.721863635,10.4342,465.02396741,5.19047475628,0.198789475001,6.20490744769,32.38,557.318472199,352.298784193,67.7939,10.4354,338.396076485,10.4361828969,48.7954418463,0.93809,-10.5092,55.0470936277
0.108565,102.188886993,211,10.5013893815,3.3155273064,0.614872034752,414.988331271,431.613740775,10.5008,502.198553542,4.77916219823,0.196987887952,5.78365368301,32.4159,515.578794576,268.482878811,67.9477,10.5019,358.118578177,10.5024717981,56.889514728,0.943164,-10.5788,61.6876344526
0.113038,117.748269916,212,10.5759292851,4.35883314264,0.497049865449,465.734465021,413.352243867,10.5754,450.277492871,5.27104864391,0.200947034317,6.47543304347,32.4416,585.798673748,374.66271005,68.0694,10.577,359.956349675,10.5774115371,33.1055319618,0.937476,-10.6548,49.7271062231
0.106471,99.6824714484,213,10.6495539545,3.90366592825,0.427485406938,418.522346431,430.256002351,10.6488,455.257696262,4.78766097257,0.194652396178,5.81667550285,32.4638,522.65581031,330.116656223,68.2034,10.6498,385.751269829,10.6506473053,27.8051818501,0.935994,-10.7243,42.8099998779
0.110493,103.627671329,214,10.7147119736,3.44345299893,0.666131443879,425.179291542,426.012263226,10.7141,552.300928866,4.86723874584,0.199428175888,6.06694056927,32.5179,544.180561641,282.569912336,68.3522,10.7154,322.345928619,10.7160400038,83.0089592227,0.93773,-10.7933,66.7330185884
0.105758,94.5470550742,215,10.7957712779,3.54270937626,0.537166746449,417.300582286,386.241529792,10.7954,424.558595317,4.79001534242,0.195837457275,6.13140134687,32.5588,552.381926614,291.885118766,68.5035,10.7963,323.634640647,10.7968791927,41.8912804187,0.93607,-10.8741,53.8375580144
0.10338,108.149826782,216,10.8461766149,3.04478970278,0.803309429208,451.429053702,477.754772265,10.8452,549.407625156,5.13675892189,0.195128810024,6.05937032719,32.609,545.317192246,239.194147038,68.6733,10.8464,410.711529917,10.8474992864,51.9075490556,0.941204,-10.9222,81.0406861172
0.107874,98.1702816882,217,10.9093023548,3.51521272684,0.666821403393,409.582848902,441.276287224,10.9084,548.176192026,4.72275302333,0.19792418865,6.15199077763,32.6458,552.85563918,286.182299966,68.8482,10.9095,332.779802216,10.910342233,79.7030077529,0.937288,-10.9868,68.0594878186
0.111662,89.6233619557,218,10.9797472193,2.76454330627,0.74441974093,389.028624835,342.792594275,10.9789,383.995307324,4.50742310455,0.200250959193,6.01196328658,32.6686,540.043684042,214.616022944,69.0736,10.9797,300.084931214,10.9806364147,35.3531711754,0.942424,-11.059,74.5528804096
0.105305,96.4864949245,219,11.0553894389,3.79578385439,0.426479736562,423.301405555,423.382162285,11.0548,464.267555643,4.83564957322,0.197285551727,5.5653385008,32.69,495.80192093,319.693158194,69.2592,11.0557,400.630959549,11.0563679809,24.8363611923,0.940713,-11.1395,42.6116148387
0.109666,81.9985864838,220,11.1136062196,3.41793676704,0.512429954387,378.535553681,418.375159763,11.1128,488.51756753,4.39313693997,0.19896066227,5.29682157478,32.6934,469.640305478,282.078382601,69.4566,11.1139,285.887780654,11.114620369,78.1301486087,0.934316,-11.1933,51.2579712475
0.102348,88.8995139304,221,11.1973958896,3.87168292555,0.363790434354,404.950527177,382.253629091,11.197,485.963218227,4.65409229422,0.19571848415,5.44888109182,32.7061,484.835637727,327.035958348,69.5869,11.1984,265.073361004,11.1987959186,79.5969529544,0.928945,-11.2774,36.5280878296
0.103455,109.691586264,222,11.2487665292,4.68585035009,0.385485076109,480.173253525,404.527902932,11.2484,470.449914036,5.42264461164,0.19425534527,6.31499594802,32.7012,569.58440513,406.945256101,69.7819,11.2495,314.567783283,11.2500145936,57.3928155608,0.939376,-11.3281,38.5742293665
0.10241,93.4827234526,223,11.3179008055,3.73668561106,0.401995744584,393.393665626,441.334315107,11.3176,481.909502677,4.55217597453,0.195656789791,5.27056947825,32.7231,464.866375645,312.865120733,69.9833,11.3185,381.290082928,11.3188301061,37.095957261,0.94136,-11.3953,40.2966693065
0.105116,83.7538399936,224,11.3908101676,2.42962303651,0.35129720125,303.680853033,404.618405919,11.3901,463.122111486,3.6614140668,0.196488375235,4.54566714939,32.7384,392.845678627,181.733483673,70.1844,11.3908,355.785891633,11.391558557,45.824905574,0.937131,-11.4736,34.9948798716
0.103968,102.628431602,225,11.4301406681,3.4660776334,0.591787877899,433.708638721,368.254787547,11.4299,391.46104158,4.96002778851,0.193962777541,6.50318579304,32.7601,587.947689951,287.216574991,70.3957,11.4305,352.320583918,11.430946309,15.7874619333,0.940918,-11.5096,58.9542631681
0.0996082,97.0755430504,226,11.4864342791,3.14232824932,0.500943823393,405.62536463,424.222903651,11.4858,472.139988427,4.68516679386,0.190556491494,5.68833744528,32.796,505.748766632,252.344662749,70.5416,11.4868,353.099892121,11.48750058,45.0827887882,0.934684,-11.56,49.8496967727
0.101037,91.9336166554,227,11.5573013081,3.54283510396,0.419231705593,384.892007448,326.21434972,11.5569,415.521101549,4.45981859534,0.192715141747,5.23677660544,32.8035,462.79303788,294.256197901,70.704,11.5574,231.785811195,11.5578238655,68.196366663,0.946271,-11.636,41.697160841
0.1013,68.5804230713,228,11.6189933047,2.55463701893,0.312704677184,270.378315554,326.826395993,11.6184,394.291765546,3.30950963399,0.193722892478,3.90667754534,32.8608,329.125432171,196.291598639,70.8316,11.619,170.855670921,11.619759562,91.7127500962,0.925165,-11.6978,30.8209174686
0.104801,85.5801181707,229,11.661882009,3.98767061206,0.230963277439,384.358122052,361.000835291,11.6611,402.50701571,4.46271993549,0.195880503221,5.01657264604,32.8755,441.580980264,336.678240606,70.9889,11.6621,324.079422741,11.6628793985,30.6947422574,0.936492,-11.744,23.3998499232
0.108106,78.0420572219,230,11.7095084011,2.33365165527,0.656114989897,367.45180498,384.870415022,11.7089,449.188661133,4.28823546153,0.199441898005,5.33216506584,32.9093,472.709011543,174.927231266,71.165,11.7097,340.138263972,11.7104043632,40.2282406125,0.934884,-11.7875,64.7815508263
0.102963,88.5686986822,231,11.7688681168,3.56943668123,0.415525056845,374.526806908,310.323859707,11.7683,368.515729133,4.35781265651,0.194783067364,5.38427646068,32.9408,478.461939784,297.079085328,71.3043,11.769,250.048458842,11.7696110402,42.1094242703,0.937822,-11.8484,41.202783283
0.107,83.9473747496,232,11.8560807991,0.593291920873,0.781902876933,358.147386891,330.977532321,11.8552,393.145537099,4.18766228353,0.198745925748,5.10429680718,32.9409,449.726080778,0.5356440266,71.4816,11.856,279.144378839,11.857019299,40.8103141032,0.926408,-11.9334,77.52342005
0.105923,90.6911844565,233,11.9131181962,3.3144583524,0.379311054473,406.263777185,406.223811594,11.9127,457.530015559,4.68103623787,0.198190951513,5.25021969079,32.9401,462.453346626,272.535905584,71.6627,11.9134,327.614725331,11.9137951211,53.6928364138,0.92317,-11.9929,37.3319706244
0.106645,98.9960402692,234,11.9612209591,3.26728649426,0.512625405882,421.366148365,419.321972902,11.9606,498.958599476,4.84063902655,0.197854776193,5.40283936651,32.9506,476.538198937,266.219332457,71.8222,11.9611,374.761318197,11.9617217659,50.1554779939,0.922545,-12.0376,50.6161163378
0.106809,91.3422023187,235,11.9843406601,2.67252085498,0.666860714617,372.726727813,258.530364624,11.9834,371.087441506,4.33376532565,0.198573310998,5.50241643231,32.9841,488.812581372,207.524955525,71.9748,11.9837,145.402132792,11.9846567405,83.2119868615,0.914766,-12.063,65.9624996126
0.106894,97.7410429445,236,12.0580061408,3.95508465613,0.361608084436,422.193559972,417.705896992,12.0577,487.666620447,4.8375710298,0.200369615371,5.45154066962,33.0214,483.807187066,336.310780578,72.1553,12.058,328.437666392,12.0583590704,63.6401763697,0.926442,-12.1247,35.9291510817
0.109162,97.6143287377,237,12.1280062933,2.91701583865,0.582671425296,363.31560941,420.662844708,12.1274,462.80880157,4.24065350956,0.20116855257,5.2449040755,33.0792,464.639372726,231.135096713,72.3049,12.1278,402.476451695,12.1284616138,24.4774293354,0.934409,-12.1968,58.1933687338
0.109548,90.6729604796,238,12.148042002,2.15453540142,0.752317041629,327.504848765,340.228037323,12.1475,420.595669564,3.89536682739,0.201904201063,5.14685812204,33.0956,452.382696407,156.162963233,72.4898,12.1481,129.59653466,12.1488050172,121.916027407,0.936979,-12.2166,74.5714817909
0.106274,98.9680349627,239,12.1894629339,2.286816087,0.760390248504,354.978630421,326.833306864,12.1888,410.291591451,4.18431947175,0.197744394579,5.60673124838,33.1257,497.136580488,166.118303451,72.6191,12.1894,253.949427024,12.1902440703,71.5850237982,0.939492,-12.2556,75.7272527446
0.105375,83.6211500084,240,12.2264438432,1.72451178103,0.599021921286,290.49636922,324.240325423,12.2256,366.813389848,3.52484567765,0.1979298541,4.70380858434,33.1909,408.532533048,110.95920954,72.7746,12.2258,279.980237679,12.2266693568,38.0716325691,0.938514,-12.2973,59.5744111716
0.106789,103.94219278,241,12.2692469193,3.078942119,0.485775048936,365.565671963,342.479408887,12.2685,506.212120381,4.2728855655,0.19928952535,5.57455564368,33.2022,494.218720219,248.313451279,72.9239,12.2688,197.451890001,12.2696082414,110.488737106,0.955579,-12.3338,48.0632936894
0.116024,104.402435426,242,12.3004472106,3.16229583832,0.488726866317,385.085520514,346.569671701,12.3002,419.813203995,4.47558518788,0.205992559587,5.62488294474,33.2344,501.047208418,257.685467575,73.0805,12.3008,250.207008636,12.3011673336,61.2049087405,0.938675,-12.367,48.5317222229
0.10853,101.658535588,243,12.3364420178,3.07285756736,0.50520872154,352.554654769,393.051300214,12.3358,447.611295094,4.14230058845,0.203532598679,5.63974220327,33.2507,500.60560814,246.644758136,73.1817,12.3364,361.138099305,12.3369599731,32.6026942475,0.941165,-12.4002,50.1759519779
0.11207,101.07980609,244,12.3673556453,2.07032593169,0.701305132169,345.274968641,305.081814065,12.367,319.475523895,4.0768940206,0.20377314389,5.18718097375,33.2717,455.756331777,147.910791347,73.3164,12.3676,292.890773964,12.3680017929,9.53998187806,0.943054,-12.4332,69.4111287551
0.113175,103.012226864,245,12.4226066417,2.69247644714,0.748498540752,376.355022604,305.305739002,12.4217,368.670828881,4.37828694218,0.203242673749,5.52045677474,33.3016,491.761945269,209.306445666,73.5247,12.4221,249.920927889,12.4230062005,43.9016432967,0.950831,-12.4875,73.9592057567
0.115211,87.0288110511,246,12.4737040936,2.17871565313,0.480979103351,293.08070557,306.745349599,12.4732,403.89817805,3.54770643302,0.205232501853,4.55369493234,33.3772,392.831351744,159.540224232,73.6435,12.4738,175.792705158,12.4742389379,82.8088579739,0.949032,-12.5331,47.3357456903
0.108342,102.533114218,247,12.47535724,3.07413016454,0.798651122428,368.931519149,339.505760027,12.4751,412.152431067,4.29674210778,0.20019774551,6.16574792662,33.3869,555.105903696,246.666002674,73.8164,12.4759,279.132309774,12.4761819252,59.9290759772,0.936235,-12.5403,79.0149606733
0.112167,112.983663092,248,12.5197105828,3.13203112877,0.712747957175,416.037273117,320.890360874,12.5192,372.445185188,4.76807342951,0.206725370803,6.23037692777,33.4146,564.017198326,257.243939244,73.9591,12.5195,257.953652591,12.5199919105,50.359027758,0.939262,-12.5811,70.6934224667
0.115725,115.013369177,249,12.5634211007,3.36639371172,0.727061235182,442.418577046,413.848780737,12.5626,434.121774886,5.04336925395,0.206651398356,6.44390951568,33.4152,583.306045196,277.321530013,74.1199,12.5631,364.689399512,12.5639867172,28.6335671327,0.930475,-12.6283,72.930609372
0.109915,104.977158438,250,12.6046611283,2.93339532221,0.67569768228,391.128978934,385.590293844,12.6043,414.798306628,4.5251142693,0.203297812003,5.74007636463,33.476,512.461916152,233.314885186,74.2468,12.6049,339.001553692,12.605228682,31.270352264,0.929607,-12.6708,67.3449506914
0.112186,109.96696759,251,12.6357349331,3.77211286334,0.552286674531,438.858096936,451.504617218,12.6348,516.006979848,5.00575773179,0.205543198886,6.1273151286,33.5093,552.786831364,314.545754991,74.4118,12.6354,404.060344482,12.6363744647,44.5801348423,0.924586,-12.7011,55.5704498493
0.116562,124.328773092,252,12.70189245,4.33134629274,0.560229460271,483.159239672,453.870820509,12.7013,546.69883244,5.44605988401,0.207280263208,6.64092463975,33.5175,603.489685591,372.404987288,74.6528,12.7022,379.698076019,12.7027360868,66.7199754809,0.915428,-12.772,56.4547895612
0.117161,96.9204156764,253,12.7351601694,3.57679945165,0.408140529634,380.375451445,440.710923569,12.7344,471.672130251,4.43386857218,0.207665155534,5.173780886,33.5286,454.321319124,293.747417319,74.8648,12.7349,381.116653356,12.7357221265,35.1223215329,0.92286,-12.8059,41.3352279335
0.118292,109.778362632,254,12.7977845791,4.02201536537,0.454159329874,439.905619869,411.071583063,12.7972,467.987389851,5.01840769748,0.207285190098,5.83082077143,33.5594,521.881725593,337.564444679,75.0142,12.7979,336.092305134,12.7985735636,55.4954700611,0.909613,-12.8724,45.9293392069
0.123848,102.892664996,255,12.8539505421,3.66224016888,0.520649983321,418.115833697,459.148469604,12.8531,515.11293386,4.80502475881,0.212982155479,5.7106623752,33.5945,509.92614427,302.084113723,75.1934,12.8537,435.749163814,12.854519559,32.5135217939,0.918518,-12.9173,52.7715741121
0.12233,86.6882704439,256,12.9266199425,2.80182298507,0.565305396981,349.274434427,363.204115243,12.9258,427.402933176,4.13774331672,0.212332288493,5.36561851458,33.6025,471.919946585,213.075013317,75.3564,12.9266,306.666972898,12.9274072119,44.1369055662,0.931206,-12.9903,57.1494830048
0.114651,112.206077545,257,12.9262939676,3.4722398507,0.559313667713,445.313271489,385.690305403,12.9258,474.146907047,5.07840045467,0.209222984503,6.02807689494,33.6079,541.631448116,289.191696864,75.4889,12.9264,327.718432595,12.9269373496,60.8801220943,0.926526,-12.99,56.2000890995
0.115958,89.678747521,258,12.9751074662,3.07620861745,0.477010408737,356.164859412,396.89446496,12.9743,492.536926232,4.21135218903,0.209617820416,5.21408892097,33.6319,457.513842196,243.239138795,75.6264,12.9748,321.463474107,12.9756516186,63.6521110607,0.920746,-13.038,47.7825044278
0.119418,115.034222143,259,13.0121163801,3.7500901268,0.500415027373,454.244621354,379.039148621,13.0115,446.16488711,5.15806049492,0.211770773334,6.29707177107,33.6876,567.989844609,312.55134437,75.8784,13.0126,316.004997544,13.0133234996,52.2490702526,0.915984,-13.0702,50.6375721566
0.122946,120.771185867,260,13.0702662071,3.75118105956,0.616904850391,468.978021711,460.58073873,13.0695,521.095959106,5.31120526874,0.215197163252,6.50924365152,33.7116,589.238635914,310.182570991,76.0785,13.0698,408.316879006,13.0705698369,40.5899688712,0.927284,-13.1357,62.3594533345
0.120318,124.670699996,261,13.0934997303,4.06801198985,0.521210494411,495.657406697,411.506072764,13.0928,526.351576648,5.57651662005,0.213621972226,6.59551918037,33.7553,597.122595416,343.578559661,76.2118,13.0935,317.686844503,13.0942635838,84.3762895814,0.934015,-13.1594,52.3520089006
0.122391,117.421156726,262,13.1364374514,3.75105561716,0.669308122648,466.516777833,421.948892676,13.1353,504.296897915,5.29187724503,0.21421925261,6.51195807341,33.7796,590.264320556,309.889480953,76.3688,13.1358,324.417216672,13.1370208067,69.220127993,0.94209,-13.2025,67.6260501346
0.117269,94.3781217963,263,13.1672119066,3.47774686551,0.498815365131,384.2520047,384.917402606,13.1669,444.658237696,4.48286955424,0.210258615516,5.43618736046,33.7999,480.097233973,281.571277715,76.5376,13.1673,331.350686648,13.1677622556,45.4135002823,0.940178,-13.2362,50.1853114639
