Epoch,AveragePolicySurr,MinEsReturn,MinReturn,MaxEsReturn,AverageAbsQ,PolicyRegParamNorm,StdReturn,AverageQLoss,AverageDiscountedReturn,AverageEsReturn,AverageQ,AverageReturn,MaxReturn,StdEsReturn,AverageAction,QFunRegParamNorm,Iteration,AverageAbsQYDiff,AverageY,AverageAbsY
2177,-26.8214,5.18131831132,219.055245516,647.165722704,26.8777,236.451,465.092622091,2.1651,230.204676263,109.200847226,26.8556,842.868361692,2501.6701334,203.913403598,0.999387,238.557,2177,0.55111057114,26.8570660583,26.8678950553
2178,-26.6983,122.573051511,461.710114495,671.095952303,26.6058,236.676,931.187175095,2.56437,224.486135172,423.034825254,26.5883,1515.34789849,2865.61107999,189.927299047,0.999417,238.608,2178,0.617985253569,26.5889036594,26.597353934
2179,-27.1584,60.8234065383,330.99582918,446.74336417,26.7133,236.883,642.665847828,2.82747,202.561208836,211.359566718,26.6991,957.142326929,2363.85978223,131.951542725,0.999214,238.638,2179,0.686742158759,26.7001537699,26.704802156
2180,-27.332,88.1970453057,471.101112477,824.451428346,27.0727,236.865,420.790310626,1.65015,227.169981795,431.146152009,27.0595,948.191040678,2354.26152017,281.075106993,0.999366,238.623,2180,0.513818144749,27.0589369576,27.0653973748
2181,-27.3234,119.92946468,581.194877829,851.318335915,27.1434,236.882,453.517374576,1.79125,247.771557452,444.575498666,27.1296,1128.80320411,2067.92342862,269.059680506,0.999611,238.632,2181,0.508311073433,27.1293775247,27.1364103436
2182,-27.3218,96.9080904416,587.393046925,502.425336123,27.1639,236.881,587.31791404,1.68089,248.138355213,289.086770543,27.1529,1178.77047388,3343.20763571,119.646192382,0.999539,238.639,2182,0.477230635797,27.1532189019,27.1581145049
2183,-27.2828,73.9570332252,928.887554813,1234.07540705,27.1181,237.089,857.407906012,1.77966,255.822813801,425.850966167,27.1045,2013.25931618,3226.55334808,386.630852191,0.999524,238.681,2183,0.490705687056,27.1052559948,27.112868464
2184,-27.2333,6.05340189128,621.386564045,1447.59555813,27.0624,237.009,380.822051794,1.57545,252.848582032,531.908148911,27.0487,1103.30616957,2104.09055931,493.288289594,0.999681,238.742,2184,0.47249491428,27.0478680215,27.0532487461
2185,-27.2934,67.5224142724,445.149715524,639.804569269,27.1223,237.061,72.047435152,1.75969,242.659017534,290.062168603,27.1104,686.833403012,740.112694715,165.660102922,0.99968,238.777,2185,0.481870575269,27.1110612849,27.1157466238
2186,-27.2583,19.7562306099,711.531297279,569.088265681,27.0982,237.151,130.454326473,1.56975,262.415580629,244.082709677,27.0853,976.697651776,1318.534102,168.454215765,0.999838,238.799,2186,0.459106886078,27.0851582105,27.0897739357
2187,-27.2195,8.66464828716,173.324126811,604.097908192,27.0482,237.168,270.425814395,1.76425,218.805602791,278.889601417,27.034,643.144558994,1106.23015525,188.608325411,0.999726,238.814,2187,0.480683111165,27.0356423382,27.0413947229
2188,-27.2707,115.518705169,527.437865478,773.397944689,27.1039,237.279,378.63894791,2.08877,250.453830932,282.386650325,27.0925,1023.19118841,2326.12224038,202.218547987,0.999847,238.846,2188,0.471399084513,27.0922273366,27.096985663
2189,-27.2044,136.321396343,220.805361673,489.747126849,27.0318,237.335,317.726209139,1.35013,169.992246196,285.4478939,27.0202,469.707996049,1826.73626184,127.210181564,0.99964,238.893,2189,0.424639350543,27.0200501588,27.0245969929
2190,-27.2014,24.7581847535,215.243811568,540.400490846,27.0114,237.5,403.065551406,1.65662,172.929647151,175.394509055,26.9997,537.896946762,1589.66493646,130.175152003,0.99976,238.897,2190,0.45833974468,26.9998123287,27.004916825
2191,-27.1809,73.9473427546,251.220986723,685.396727549,27.0002,237.478,357.728470005,1.56342,166.248093147,312.705783936,26.9891,436.102424158,1596.4728149,175.707773582,0.999722,238.884,2191,0.440385363682,26.991412845,26.9967579769
2192,-27.2942,29.7457449578,179.879859749,767.038848552,27.1254,237.36,765.810595055,1.61248,227.838298113,237.890069795,27.1173,1067.83465608,3789.75352402,223.114918406,0.999613,238.924,2192,0.448930626033,27.1170224561,27.1198633577
2193,-27.2361,60.0217059313,210.993263617,789.117928486,27.0527,237.443,519.419470071,2.09296,176.332840667,294.754191968,27.0408,617.846863972,2460.97594916,208.526623442,0.999559,239.005,2193,0.479693030209,27.0409219049,27.0437904863
2194,-27.1716,30.4767552033,271.1493672,640.261220997,26.9975,237.354,541.337931246,1.7642,221.305890574,234.279262403,26.9854,1032.54187356,2812.78125675,160.903968946,0.999757,239.003,2194,0.46096493387,26.9867065648,26.9900694357
2195,-27.1762,18.6848561636,208.366852648,435.688786792,27.0043,237.36,5.13300152721,1.73031,128.816379137,151.969397373,26.9928,221.397132994,233.961357576,100.22651584,0.99958,239.008,2195,0.454121704787,26.992687833,26.998679777
2196,-27.1655,137.390805941,253.2199776,340.3474888,27.0094,237.336,217.145040396,1.80481,207.939751353,204.318357693,26.9982,632.325309849,1228.59531607,52.3085045882,0.999498,239.059,2196,0.461287185213,26.9992110911,27.0034817238
2197,-27.1179,117.84116204,203.341846767,574.810758785,26.9598,237.44,77.2886042365,1.72126,136.683916837,307.076265471,26.9477,250.01113881,873.032406953,152.676999612,0.999812,239.033,2197,0.464968821865,26.947315371,26.9510220425
2198,-27.0654,21.7233761309,236.685090142,532.353746136,26.9104,237.531,178.489267774,1.97149,165.536711675,285.785464896,26.9001,389.934678782,855.819692811,143.744975652,0.999492,239.079,2198,0.511738252921,26.9023185648,26.9054808673
2199,-27.0941,40.9348211919,192.558300881,251.140043152,26.9299,237.71,11.7445430241,2.31418,132.768790754,211.061967532,26.9162,233.578082366,256.126727147,61.6862389347,0.999602,239.1,2199,0.533818999279,26.9166572033,26.9235830585
2200,-27.0561,24.5630820928,200.258873563,425.846324543,26.851,237.892,13.2551700846,1.90241,133.184430907,215.243400961,26.8392,233.692180555,254.11203072,115.341840465,0.999654,239.113,2200,0.515685608033,26.8405142442,26.845000555
2201,-27.1274,25.0489417586,218.350843725,456.884965056,26.9167,237.918,7.75334870129,2.00463,135.291446833,164.309596367,26.9048,237.932443676,255.208529511,140.925991359,0.999642,239.078,2201,0.516375708675,26.90673238,26.9110800569
2202,-27.1177,28.5002844728,234.332955056,507.008687068,26.9384,237.929,6.21158545835,1.95733,137.509519068,268.624835743,26.9242,244.849513294,263.645445498,158.31078438,0.999529,239.09,2202,0.497288104335,26.9237942437,26.9278628978
2203,-27.123,78.0096231181,243.65555311,544.694391875,26.9511,238.032,5.78513075921,1.94363,143.151370029,251.448458495,26.9381,259.897383009,271.134822299,122.798850218,0.999626,239.114,2203,0.490583408825,26.9393734776,26.9443838101
2204,-27.1232,27.0746216388,204.441211965,418.591036253,26.9401,238.096,8.37590878416,1.88875,131.958217199,209.825377449,26.9299,227.419981207,244.077716386,124.770741037,0.999691,239.133,2204,0.488279285255,26.9311967447,26.9332589979
2205,-27.0449,19.609204992,232.510603977,574.940711722,26.8622,238.109,5.41745550978,1.97733,141.288840235,266.516123991,26.8517,248.806510237,265.29798669,180.661707077,0.999542,239.144,2205,0.493798315708,26.8535772043,26.8565902612
2206,-27.1235,17.3196785473,246.357161774,473.269507091,26.9672,238.18,72.545151661,1.71101,156.264100515,232.835827176,26.9548,300.727410456,495.752835578,148.808422434,0.999557,239.17,2206,0.481195068823,26.9547251541,26.9594579392
2207,-26.9881,49.1835171397,205.295628063,478.193533245,26.8204,238.232,65.7638067082,2.07959,148.592572966,301.328119082,26.8089,277.214355282,495.612833641,133.251351436,0.999594,239.216,2207,0.502050336737,26.8113780976,26.8148798731
2208,-27.1082,92.424559209,201.438382706,416.562372251,26.9472,238.247,72.7568742141,1.72179,147.372792165,269.327115781,26.9354,274.274155262,560.254855651,104.382190091,0.999456,239.279,2208,0.469727172244,26.934257366,26.9378501315
2209,-27.0215,103.741771053,206.50551055,356.661548121,26.8655,238.222,109.63577773,1.9465,151.287612947,269.797981621,26.8544,292.459398463,932.524863805,84.9998216225,0.999763,239.296,2209,0.483610851846,26.8566161079,26.8590096177
2210,-27.1028,143.074130688,429.625429916,421.189693188,26.9312,238.392,565.828638296,1.80511,252.514774421,256.22581558,26.9189,1362.83941697,3329.17522033,81.1332023344,0.999601,239.333,2210,0.473687060308,26.9198007223,26.9237304614
2211,-26.9919,10.7775431739,380.425798119,710.623534918,26.8273,238.409,915.633177124,2.07221,230.826473205,369.687539343,26.8163,1505.13923169,3137.40138245,265.161913084,0.999276,239.422,2211,0.4959130663,26.8175896577,26.8205149388
2212,-27.0225,281.887166343,1058.31393681,1173.25576836,26.8621,238.428,768.489202463,1.50325,249.995478318,608.383646495,26.8523,1998.72050742,3200.94848348,292.668570551,0.999524,239.471,2212,0.451107012085,26.8559554216,26.8588595569
2213,-26.9586,262.376565524,1083.82445193,1007.97820361,26.7886,238.552,621.493298037,1.76192,242.140037631,611.890013264,26.7754,1940.94861943,2964.4759313,255.315833908,0.999325,239.497,2213,0.464377419874,26.7760267665,26.7821982257
2214,-27.0509,46.5235396673,672.211513201,691.117341884,26.864,238.528,559.603840829,1.7108,244.330124655,387.222804422,26.8473,1187.07562746,3111.27873299,235.386982384,0.999467,239.515,2214,0.469279657256,26.8489993628,26.8567146325
2215,-26.9848,39.9075663719,266.827142515,863.45834821,26.7872,238.647,256.813882851,1.68723,239.419592404,358.679338781,26.7753,878.928586652,1524.17653365,303.806904914,0.999446,239.542,2215,0.458248973297,26.7756147841,26.7807957326
2216,-26.9935,333.200970909,483.246406043,928.395458773,26.8225,238.617,219.765916543,1.61202,239.250027317,505.324988778,26.8082,938.32182564,1520.76137403,209.652570818,0.999437,239.62,2216,0.452695568787,26.8091245223,26.8130471745
2217,-26.9565,80.541708374,479.481290192,810.377771303,26.7773,238.738,455.136328304,1.64956,236.446467707,433.581066806,26.7606,1142.12180933,2520.78582101,256.408847276,0.999399,239.661,2217,0.456360591001,26.7620823158,26.76933216
2218,-27.0222,17.160389797,556.281785713,838.288088367,26.8489,238.748,708.516388648,1.41071,241.275886961,383.873609398,26.8357,1489.42345253,3041.17336033,262.983326375,0.999309,239.691,2218,0.44027645302,26.836322051,26.8415352374
2219,-27.0534,109.741980495,844.876649623,689.30514381,26.8717,238.753,940.535050896,1.95191,247.49187489,509.209184736,26.8586,2183.23066643,3067.4681586,212.5136081,0.999294,239.718,2219,0.456912402652,26.8592585791,26.864302765
2220,-26.9773,333.463969657,758.576384416,993.565793218,26.8026,238.808,499.416814495,1.79916,253.744730496,652.199063105,26.7918,1343.44719017,2951.94271754,217.654392338,0.999417,239.788,2220,0.450465954579,26.792804547,26.7968148783
2221,-27.0683,88.8606948386,743.113523942,771.394305651,26.891,238.794,59.5855285055,1.51185,255.09619122,366.953730323,26.8788,814.364414233,949.482348177,221.336407924,0.999528,239.841,2221,0.426453002921,26.880460652,26.8836343477
2222,-26.929,30.3169757208,1030.7776676,711.295324946,26.7378,238.814,695.038285405,1.68177,256.4075926,406.351308077,26.727,2389.55991911,3196.08131775,248.234037904,0.999489,239.892,2222,0.436928686817,26.7278019035,26.7307744442
2223,-26.9411,172.67745136,602.98747299,804.939408092,26.7634,238.809,1006.44936105,1.60825,245.182439516,448.782193474,26.7508,1792.45132464,3275.6492878,232.972613739,0.999564,239.919,2223,0.430331183461,26.7501700674,26.7541750504
2224,-27.0358,133.693721467,1102.27220149,649.430909192,26.8502,238.872,557.917085477,1.57876,251.778275533,352.924307908,26.8383,1625.70934,3167.03347763,179.214097899,0.99943,239.957,2224,0.430475372598,26.8382391733,26.8416599334
2225,-26.9545,38.726499373,693.712316715,708.923132722,26.7924,238.901,639.090116136,1.57363,264.787995895,377.248716512,26.779,1482.84986104,3413.93966545,221.439011401,0.999647,239.983,2225,0.434210519913,26.7820322424,26.7872691131
2226,-27.0588,272.526367428,341.634738937,738.862272128,26.8861,238.912,930.647262605,1.46664,254.72596623,468.260441392,26.8769,1868.00364074,3412.93531838,143.076815249,0.999311,240.009,2226,0.421606710669,26.8772606481,26.8800975537
2227,-26.9537,88.830045479,505.18905987,615.861283782,26.7999,238.879,72.2695880252,1.65523,231.915649347,343.955695038,26.7871,611.140908088,748.636874461,208.803445021,0.999505,240.038,2227,0.433372654313,26.7873374498,26.7915760411
2228,-26.9992,57.7671408083,344.736219907,663.552696098,26.8366,238.874,75.7291686214,1.79803,250.343005158,318.025483887,26.8256,772.003769546,916.938980177,172.082429467,0.999431,240.068,2228,0.444432441618,26.8274674915,26.8321236868
2229,-26.9528,29.3278658049,300.68952425,655.009916697,26.7734,238.845,595.773014947,1.77333,211.299492404,291.822040476,26.7615,754.891797491,3056.66928839,219.45205761,0.999471,240.144,2229,0.437471470551,26.7621538631,26.765402967
2230,-26.9847,41.3160863999,790.898526209,667.069362576,26.7837,238.798,666.084083039,1.3663,260.833642759,389.166653804,26.7728,1604.10541479,3384.40670554,236.859547215,0.999265,240.205,2230,0.409483940324,26.7741173145,26.7782275066
2231,-27.0144,36.8206947049,787.431074258,1090.57348595,26.8227,238.796,437.478399023,1.83866,255.935602517,433.649164997,26.8146,1430.44999263,2754.23625841,351.594552939,0.999213,240.274,2231,0.442046916029,26.8158057202,26.8187106389
2232,-27.0618,35.0695128767,902.766187027,775.066759883,26.886,238.765,308.865651019,1.50007,264.330684817,405.911566968,26.8784,1296.6869422,1935.41353621,223.493394074,0.998923,240.311,2232,0.415364516759,26.8790994283,26.8813569191
2233,-27.0249,32.9901435066,224.214022252,942.129973516,26.8272,238.824,445.452120362,1.52422,228.398452243,280.429426216,26.8133,958.637934455,1898.55381395,247.372980425,0.99916,240.277,2233,0.413673713673,26.8145603421,26.8204274346
2234,-27.0468,63.9843340271,115.565138402,842.591319927,26.8631,238.929,284.097873974,1.61053,221.035718246,308.497646186,26.85,692.702262206,1506.40316185,231.171754708,0.99925,240.336,2234,0.421132808103,26.8519136348,26.8559471283
2235,-27.0429,39.3103772713,628.125303416,811.153748739,26.8471,239.059,343.448006132,1.45212,250.904420076,194.59289697,26.8365,1295.97322255,2329.61106384,201.715745256,0.999497,240.371,2235,0.417563746493,26.8382093659,26.8428032699
2236,-27.0472,37.9909083213,612.496258739,1060.26947515,26.8662,239.085,459.20200718,1.56893,241.80161737,460.292660329,26.8538,1125.72214744,2533.60285603,399.754951273,0.999628,240.425,2236,0.411510925115,26.8545904882,26.8580613978
2237,-27.0146,121.44621757,349.213006468,864.124486374,26.8279,239.203,613.369376572,1.62883,230.991129832,395.912837954,26.8168,1006.77787701,2951.33410506,238.468189109,0.999308,240.49,2237,0.421970968988,26.8176303752,26.8220636794
2238,-27.0569,103.119938011,360.338908019,1568.80337315,26.8545,239.229,473.288167281,1.40552,243.904686356,767.463342373,26.8426,1034.19797397,2741.76257106,525.850886272,0.999285,240.582,2238,0.405633435416,26.8420998804,26.8461240212
2239,-27.0656,90.9394436986,322.85965633,949.374135764,26.8814,239.289,641.650108019,1.60973,232.718519585,430.613397077,26.871,967.039455347,3208.33795992,281.502619214,0.999423,240.602,2239,0.417507611191,26.8731590696,26.8759278283
2240,-27.0357,12.707303049,315.641260303,624.560475407,26.8696,239.221,378.213767014,1.36603,210.476647819,338.825974375,26.8598,651.241909202,1750.26298026,225.557566343,0.999513,240.658,2240,0.396192328726,26.8599642343,26.863059203
2241,-27.0874,56.2726044354,325.179587946,1043.96781786,26.9092,239.173,548.250964928,1.53979,221.92284086,492.478485784,26.9,850.957056445,2422.20357851,412.19796774,0.999547,240.752,2241,0.413514968705,26.9007851754,26.9039529679
2242,-27.0136,67.1421190358,93.1021809875,1176.7797185,26.8353,239.161,425.327865912,1.76418,187.297143327,310.061015503,26.82,564.122180657,2697.74919981,366.942072447,0.999415,240.817,2242,0.431380912431,26.8217526579,26.8273464518
2243,-27.0645,594.03025635,310.962368727,1208.78187144,26.8892,239.167,473.153957513,1.53263,191.909999696,877.805311809,26.8761,591.618142061,2362.30672327,259.321424381,0.999315,240.88,2243,0.409867174701,26.8765988663,26.882502531
2244,-27.106,54.4483295782,897.614940984,1153.65342352,26.927,239.323,201.765756399,1.67271,254.885081699,354.935071352,26.9114,1135.28145387,1778.90922289,358.811138533,0.999422,240.902,2244,0.43497423436,26.913343172,26.9200562636
2245,-27.0776,208.08799932,787.547748029,915.094000247,26.8884,239.444,462.30784925,1.44844,254.850706696,446.61751393,26.8755,1398.73586479,2606.92679959,277.55019801,0.999401,240.962,2245,0.423258339995,26.8743301155,26.8801576819
2246,-27.0425,39.7954115796,550.530391078,1013.92945844,26.8552,239.589,344.175146514,2.0121,244.276367708,567.722016503,26.8417,1008.77269964,2236.40755604,311.074181315,0.999405,240.999,2246,0.458967375815,26.8455287516,26.8498002899
2247,-27.0673,70.9120009414,816.464710426,575.326615319,26.9015,239.68,388.613069017,1.45709,255.845255987,370.859127665,26.8903,1212.32101696,2541.6414088,151.25184791,0.999595,241.06,2247,0.41772133161,26.8912144556,26.8948025365
2248,-27.0906,287.089954897,996.811598718,721.666739202,26.9064,239.764,797.294875995,1.66412,250.033310282,509.948961111,26.8954,2043.18456437,3047.83700557,176.916821726,0.999234,241.136,2248,0.431570207555,26.8974758973,26.9022575984
2249,-27.1164,266.158218521,1029.46559494,963.049556957,26.9383,239.813,783.089435194,1.50424,247.62959772,609.750660794,26.9273,1780.00083154,2887.1635829,221.892624325,0.999323,241.145,2249,0.424646979701,26.9277003618,26.9301439862
2250,-27.0828,16.8037097369,979.585918034,770.664479959,26.9003,240.008,715.985711141,1.35215,240.351793276,388.309677862,26.8882,1942.03412665,2787.40595951,245.892587617,0.999345,241.188,2250,0.41304510702,26.8893950206,26.8921456082
2251,-27.143,49.4748229818,778.837621632,1036.01090437,26.9531,240.267,608.518084885,1.49639,218.907353776,547.02985457,26.9387,1288.002078,2621.01629269,333.678885639,0.999448,241.267,2251,0.431193465061,26.9409261509,26.9476583619
2252,-27.1166,177.391772635,909.209783523,1200.5349181,26.9331,240.355,735.800150702,1.4586,232.514666092,670.19202937,26.9224,1833.60964683,2808.55641099,367.686661478,0.999491,241.305,2252,0.430793590251,26.9215341203,26.92573841
2253,-27.1614,75.7462279982,912.587658107,1182.81704943,26.9616,240.429,323.813399296,1.29521,249.227885802,448.016821455,26.9471,1194.46212823,2411.68405002,333.242193487,0.999578,241.316,2253,0.415382868881,26.948632963,26.9546980058
2254,-27.0741,41.1158238802,682.503220575,785.228223917,26.8994,240.41,85.1354457473,1.64348,249.665257406,403.15131964,26.8835,760.614900818,1040.13141905,264.250331674,0.999593,241.331,2254,0.434613828944,26.8842601022,26.8910318889
2255,-27.169,114.042540976,518.636807084,719.611239816,26.9629,240.519,291.519450991,1.76675,260.992876382,372.461291539,26.948,1206.48819225,1805.4466802,219.661338296,0.99964,241.441,2255,0.443329788529,26.9492165011,26.9561196581
2256,-27.1545,16.6675220111,975.967780628,943.809486446,26.9608,240.594,524.722530985,1.67184,248.707528868,579.970851933,26.9491,2179.74358059,2969.49083117,316.006113236,0.999655,241.472,2256,0.439040807155,26.9491354511,26.9543988529
2257,-27.1364,24.1647438078,1164.28462359,978.916936349,26.9684,240.604,614.810525325,1.30511,251.500964355,403.915936228,26.9545,2157.94191035,2977.54943353,293.091462491,0.99947,241.46,2257,0.400950607066,26.9557260923,26.9622778254
2258,-27.2084,15.9389047459,1026.92450522,851.659284443,27.0368,240.647,527.441924383,1.69032,243.636506457,355.523422493,27.0249,1985.69829074,2963.8029938,267.322120262,0.999608,241.485,2258,0.427617249232,27.025121901,27.0300031082
2259,-27.137,208.419815673,644.328960759,743.029106917,26.9395,240.652,635.629961309,1.86947,234.271933927,473.382782024,26.9271,1853.07694398,2766.65520703,192.566043899,0.999306,241.53,2259,0.452464632303,26.9292016236,26.9346210321
2260,-27.1635,22.557512986,21.2034145028,871.582407204,26.9762,240.664,481.70724953,1.83907,188.833874345,314.84444887,26.961,787.477324032,1671.56989867,263.973800822,0.999594,241.585,2260,0.449410709184,26.9615230607,26.9685006749
2261,-27.2492,22.9935696153,494.305569672,702.407151467,27.0572,240.759,449.43995561,1.72115,253.296090431,345.533809868,27.0424,1291.39068727,2088.30963303,260.374752529,0.999628,241.642,2261,0.42975754304,27.044711532,27.0519076242
2262,-27.284,23.8237186841,766.993540752,696.10796694,27.0984,240.786,273.927771499,1.43395,258.597999632,249.267803577,27.0821,1218.13533328,1756.80117773,214.531513043,0.999583,241.641,2262,0.417489768566,27.0817556678,27.089360287
2263,-27.1603,18.2019473243,241.06238765,785.119140664,26.9966,240.847,123.710080255,1.92378,168.106935711,421.283998194,26.9842,354.601444566,544.465877479,306.106400009,0.999621,241.694,2263,0.455265585393,26.9840129283,26.9897419966
2264,-27.1613,50.7322583844,761.05993554,716.947884221,26.9871,240.737,256.405641374,1.75661,264.611692173,333.462793182,26.9704,1091.72233772,2140.77443485,250.81830179,0.999701,241.761,2264,0.463728473806,26.9719277585,26.9817821173
2265,-27.2461,18.7265212011,782.640753646,634.336934923,27.0485,240.649,542.207621103,1.90664,241.200670694,331.893085751,27.0296,1903.99972628,2814.56004998,181.029232914,0.999398,241.756,2265,0.488474661739,27.0308855278,27.0399003812
2266,-27.2725,173.847273552,178.674311374,1147.38904417,27.0705,240.662,860.990558824,1.9898,239.512424502,624.705300688,27.0564,2152.55138288,2990.5738288,392.327792545,0.999603,241.817,2266,0.487480348789,27.0573893227,27.063653413
2267,-27.2673,6.42983357644,168.568963611,854.962298326,27.0513,240.638,784.248304043,1.59435,173.476182926,442.1750678,27.0395,744.595134984,2974.88500426,335.178643598,0.999154,241.842,2267,0.46430648758,27.0407655767,27.0468908775
2268,-27.2846,72.0809412972,172.701219904,774.718629965,27.0979,240.579,767.344539652,1.84888,201.531521899,288.090315891,27.0843,1036.80600448,2893.81906348,212.689155355,0.999121,241.856,2268,0.483057209329,27.0867682051,27.0911260702
2269,-27.2672,13.7507960216,257.499196321,979.701168758,27.1002,240.478,249.420082535,1.80753,200.601412901,264.623784809,27.0876,533.899741364,956.943897725,262.725789056,0.99958,241.897,2269,0.482345847993,27.0865990486,27.0912529244
2270,-27.2126,15.436753079,1047.92526853,711.951956241,27.053,240.575,847.290782791,2.13944,265.344739931,335.226403472,27.0413,1854.75120902,3593.10158189,198.336769999,0.999374,241.951,2270,0.503118914845,27.0422692122,27.0462359789
2271,-27.3449,82.6999906107,685.862035258,771.624132373,27.1345,240.569,716.365724593,1.84325,254.031688076,369.542929213,27.1227,1568.92041688,3264.1151109,224.742024165,0.999461,241.929,2271,0.486027138669,27.1242446665,27.1278290575
2272,-27.2515,123.175827652,710.83231596,562.083809622,27.0613,240.575,47.3774761851,1.90946,246.314522478,397.48003139,27.0489,768.234825092,967.373654994,146.940732758,0.999288,241.983,2272,0.489617378002,27.0499327011,27.0547205927
2273,-27.1694,102.570333159,730.286310945,584.398688029,27.001,240.781,210.956151105,1.76347,256.146615701,335.540440779,26.9868,946.93082098,1712.01751504,133.388236444,0.999511,242.005,2273,0.472748828477,26.9866753338,26.9930481928
2274,-27.2436,43.3198557268,918.184845073,767.677675023,27.0635,240.771,856.925493078,1.80011,267.362661723,353.914627065,27.0511,2275.63518576,3599.03304788,224.70491064,0.999418,242.028,2274,0.479363205519,27.0516452279,27.0577981117
2275,-27.1941,121.642081687,752.778091115,680.64438852,27.0144,240.84,776.37690663,1.86807,260.769869071,341.158936952,26.9978,1498.73041409,3057.76279568,153.725839435,0.999161,242.05,2275,0.486958009434,26.9997411885,27.006704426
2276,-27.2285,110.116895123,768.651796722,717.320669701,27.0478,240.829,284.19236432,1.82022,261.798118301,439.334139517,27.0327,1135.59870707,2118.68056211,201.856399296,0.999279,242.048,2276,0.479558056625,27.03284168,27.0417186932
2277,-27.1813,228.55029012,706.408316822,657.801117358,26.9801,240.829,54.0690332918,1.74047,244.424472358,486.416779719,26.9646,757.143273656,946.436425676,136.951250801,0.999532,242.088,2277,0.484626239725,26.9667378734,26.9736716937
2278,-27.2352,43.3969672823,379.119030655,457.901849308,27.0771,240.848,149.978299098,1.78394,249.199619508,311.483101476,27.0635,835.088078517,1078.32072952,123.710306417,0.999447,242.129,2278,0.483167809611,27.0650924722,27.0701520295
2279,-27.1552,18.9912664731,1169.52190463,932.034082062,26.9651,240.902,788.439651185,1.55723,269.16205055,314.740179285,26.9509,2285.88871369,3476.67451143,269.536619309,0.999331,242.156,2279,0.466252177065,26.9526231977,26.9565064816
2280,-27.3003,14.6793214911,578.948426643,909.669413752,27.1204,240.911,782.087271488,1.76331,263.649974684,296.728701328,27.1084,1515.84466649,3418.91116474,305.507399883,0.99935,242.174,2280,0.467661420167,27.1083479032,27.1130731715
2281,-27.234,435.635514729,545.976194738,1013.83081601,27.0534,241.019,690.763088431,1.73854,245.281333888,809.945915749,27.04,1327.07113138,3379.37752178,233.710012752,0.999354,242.232,2281,0.469322305043,27.0409997364,27.047849202
2282,-27.0894,8.81516900127,877.965981187,1173.82949909,26.9053,241.002,626.47604826,1.88432,258.045607616,432.351016005,26.8912,1682.42555965,3138.86448039,411.725772664,0.999465,242.225,2282,0.471483792025,26.8894020232,26.8964599911
2283,-27.2138,184.093558949,893.732047339,627.756276644,27.0285,241.039,706.542338509,1.94392,239.931866723,399.873948126,27.0173,1877.39356691,3089.77598363,165.185691551,0.999525,242.247,2283,0.481980245135,27.0179648795,27.0227870579
2284,-27.1975,8.03424260082,536.558452436,1374.24167808,26.9926,241.06,596.564840846,1.59452,232.708444027,626.138783424,26.9801,1312.88981169,2924.80816077,486.659871596,0.998985,242.269,2284,0.462270777523,26.9805186303,26.9871741266
2285,-27.1911,12.9150602615,886.893096234,1124.43759697,26.9959,241.114,472.817827134,2.12651,244.645305825,522.640364253,26.9825,1339.87826361,2758.4812666,432.5793228,0.999028,242.301,2285,0.504532508328,26.9827328647,26.9882505223
2286,-27.2229,19.1438024513,451.813321096,811.980704833,27.0055,241.31,426.822031764,1.76848,201.595996706,322.00607062,26.992,830.125831063,2254.19851833,266.183755315,0.998852,242.329,2286,0.482702253583,26.9932340247,26.9984279776
2287,-27.2756,19.6748574357,397.393538722,676.884243294,27.0631,241.293,653.671457623,1.83146,213.871606305,343.180563923,27.0507,1364.56468453,2548.01788252,228.45904015,0.998979,242.37,2287,0.492108145362,27.0508619833,27.0574145115
2288,-27.3397,16.9930832381,986.192642013,1778.88883264,27.1297,241.29,698.906327632,1.61882,236.185504144,640.533452594,27.1199,1927.17196638,2880.54534981,675.421864631,0.999268,242.411,2288,0.470349281695,27.1214252079,27.1240352128
2289,-27.381,8.01576063761,222.836479313,1339.89540462,27.1446,241.271,203.138353489,1.41354,231.06648193,591.537076694,27.1352,768.460510834,1281.94584992,495.080764686,0.999281,242.431,2289,0.459103070796,27.1366162823,27.1398017874
2290,-27.3579,8.51965788128,268.536370986,952.070455473,27.1145,241.395,64.630196843,1.82378,167.268415783,278.851846966,27.1033,335.920421217,580.671308354,301.732574258,0.999187,242.465,2290,0.478028690295,27.1027982129,27.1068641066
2291,-27.4435,5.59254083906,6.97644959548,469.968807705,27.255,241.448,0.521701680556,1.48348,7.42929645118,113.410865868,27.2429,7.82174146384,9.95050395613,157.337725343,0.99906,242.477,2291,0.435895676181,27.2442413582,27.2493647251
2292,-27.3708,5.43636991996,8.25160493048,742.436867769,27.2265,241.547,198.873695649,1.55247,47.1097557678,29.1704823209,27.2146,104.950429056,1085.62470014,108.133947063,0.999097,242.517,2292,0.443077770843,27.2169484397,27.2229732216
2293,-27.2788,5.58225269044,306.817798908,1040.47250202,27.1222,241.566,366.671328186,1.8247,186.711153187,105.238574187,27.1067,559.760140094,1985.61491596,235.124578336,0.999058,242.557,2293,0.485766917734,27.1092382374,27.1154464692
2294,-27.2252,6.16753631539,295.627155457,1157.60870577,27.095,241.605,203.085774984,1.86915,187.519072645,194.512982267,27.078,496.040869434,1028.75862083,317.06998229,0.998985,242.593,2294,0.491017347092,27.0781867253,27.0841985068
