MaxEsReturn,AveragePolicySurr,PolicyRegParamNorm,AverageAction,AverageAbsY,AverageEsReturn,AverageQ,AverageAbsQYDiff,StdReturn,StdEsReturn,MinEsReturn,AverageAbsQ,Iteration,MinReturn,QFunRegParamNorm,AverageY,MaxReturn,Epoch,AverageQLoss,AverageDiscountedReturn,AverageReturn
3978.852651,-545.528,227.902,0.992756,546.829955966,3978.852651,543.254,5.01651079716,1875.6645741,0.0,3978.852651,546.841,3152,575.815620986,413.47,543.258087447,6112.48219811,3152,383.05,424.06926842,4116.89105765
4364.48251646,-545.086,227.881,0.995823,546.518824641,4364.48251646,542.863,4.89748420092,1839.39499957,0.0,4364.48251646,546.526,3153,573.412628255,413.597,542.87496482,6156.97340322,3153,359.381,399.335545829,2778.17275213
2104.59301364,-545.097,227.96,0.996187,546.508405424,2104.59301364,542.871,4.82818758481,1897.60155093,0.0,2104.59301364,546.507,3154,-585.555509233,413.637,542.875725793,6021.9127824,3154,322.206,342.836092382,1939.91763079
615.029229508,-543.707,228.004,0.995833,545.350150118,615.029229508,541.57,4.75794536529,2108.68288249,0.0,615.029229508,545.35,3155,-479.730525496,413.669,541.579011844,5586.74084562,3155,274.708,354.753453922,2418.04990122
4240.65500226,-544.352,228.026,0.99523,545.893980899,4240.65500226,542.148,4.80386955968,1262.09647134,0.0,4240.65500226,545.909,3156,717.142419896,413.764,542.142611352,5522.08881655,3156,301.673,405.046486955,3365.65442491
3586.39215691,-544.682,228.024,0.995798,546.131322913,3586.39215691,542.401,5.06515246621,2429.03808572,0.0,3586.39215691,546.135,3157,14.8105462641,413.851,542.40504055,6119.59915987,3157,371.74,392.995936023,2576.7560455
4047.919356,-544.49,228.095,0.995658,546.00688046,4047.919356,542.261,4.94167954218,1909.58378619,0.0,4047.919356,546.007,3158,154.680939353,413.922,542.268766617,5954.12464212,3158,351.257,413.63829765,2878.88835544
3967.57962697,-544.472,228.13,0.994906,546.035707905,3967.57962697,542.226,4.77595257142,1466.69739284,0.0,3967.57962697,546.028,3159,1028.12722754,414.029,542.240839048,5817.45957926,3159,292.902,402.428099389,3971.92519023
4209.58616768,-543.435,228.214,0.99486,545.134544393,4209.58616768,541.229,4.71307728582,2149.81790367,0.0,4209.58616768,545.14,3160,-142.407997101,414.082,541.228598102,5380.49740203,3160,280.909,350.674662223,2646.74023379
3250.20120138,-544.255,228.24,0.997241,545.83119176,3250.20120138,541.981,4.61398721607,1636.00357892,0.0,3250.20120138,545.856,3161,205.632712656,414.077,541.979972406,5433.56414459,3161,237.652,373.330562041,1494.21641931
4268.29315327,-544.847,228.249,0.99542,546.353879596,4268.29315327,542.576,4.93619887364,2202.77975561,0.0,4268.29315327,546.342,3162,75.5132340406,414.139,542.594692201,5724.59890233,3162,352.174,378.69565011,2972.98153501
2102.7560644,-543.959,228.284,0.996434,545.672403738,2102.7560644,541.844,5.02212963372,1867.36748638,0.0,2102.7560644,545.678,3163,58.4221418434,414.271,541.840359933,5772.43989069,3163,366.802,365.289886059,1849.36762978
4260.18718873,-544.385,228.209,0.99584,545.998642914,4260.18718873,542.22,4.69727646493,2045.93260435,0.0,4260.18718873,545.988,3164,302.41359875,414.32,542.241136748,5616.94781778,3164,275.964,356.460742404,2951.00839404
3590.68211605,-544.828,228.366,0.995203,546.405095481,3590.68211605,542.696,5.0155119229,1733.36080618,0.0,3590.68211605,546.422,3165,180.788483434,414.418,542.692109473,5374.61923287,3165,381.961,398.544467892,2887.65616732
4168.36723965,-544.856,228.406,0.996218,546.46685995,4168.36723965,542.689,4.74414972697,2107.89567127,0.0,4168.36723965,546.468,3166,-22.5510501719,414.472,542.702831178,5587.63358306,3166,294.563,368.216989807,2430.32355068
3855.13590954,-546.286,228.462,0.996384,547.681038676,3855.13590954,544.051,4.97403197214,1747.42244892,0.0,3855.13590954,547.676,3167,-37.5736614437,414.539,544.058814851,5593.34072497,3167,380.401,397.536472624,2939.97219283
4080.4508451,-544.876,228.484,0.993872,546.406932167,4080.4508451,542.685,5.00253426495,1798.77420938,0.0,4080.4508451,546.41,3168,1238.54928622,414.64,542.685361107,5926.62977535,3168,370.955,411.737070524,4125.84452759
4509.27587051,-544.998,228.593,0.993345,546.560105761,4509.27587051,542.823,4.95368145907,1874.31437004,0.0,4509.27587051,546.557,3169,63.5903130529,414.687,542.837216577,5780.21379662,3169,341.851,392.254882215,3968.43393242
3890.7588069,-544.355,228.621,0.993421,545.914788884,3890.7588069,542.157,4.87359096958,2043.00003746,0.0,3890.7588069,545.914,3170,543.061660153,414.732,542.163788668,6196.27898198,3170,335.584,414.123057822,4079.55084954
3634.46718531,-544.668,228.656,0.991935,546.28929253,3634.46718531,542.557,4.91124839896,1916.72973209,0.0,3634.46718531,546.289,3171,690.699930157,414.819,542.570070287,6108.95028874,3171,355.604,427.243774419,3912.01293748
4217.07398751,-544.129,228.619,0.98929,545.697015892,4217.07398751,541.931,5.14495600994,1854.00767322,0.0,4217.07398751,545.706,3172,411.774689998,414.971,541.94015635,6327.7281894,3172,404.972,415.581640268,4754.32339671
3988.43014505,-543.72,228.678,0.993023,545.282480482,3988.43014505,541.476,4.7185479258,347.086261074,0.0,3988.43014505,545.286,3173,4483.95282111,415.01,541.473844688,5773.71516167,3173,301.988,419.942581449,5478.45902186
3850.56764593,-544.145,228.714,0.995728,545.796715113,3850.56764593,542.024,4.90622861934,2332.7443165,0.0,3850.56764593,545.797,3174,228.157403664,415.113,542.033907109,5984.14103084,3174,365.252,389.113751131,3668.08969295
4137.90873346,-545.153,228.707,0.99275,546.75216923,4137.90873346,543.042,4.75233036345,1742.58922156,0.0,4137.90873346,546.763,3175,856.207954883,415.196,543.039044808,6087.73805315,3175,314.991,420.807699241,4494.70768944
2441.93817044,-544.251,228.71,0.992729,545.843259245,2441.93817044,542.067,4.89537554563,2306.75290202,0.0,2441.93817044,545.842,3176,86.214860702,415.233,542.071645313,6189.55643624,3176,377.436,408.335112127,3280.76667075
3883.94927259,-544.323,228.833,0.995192,545.916790611,3883.94927259,542.123,4.82778804934,1843.2728759,0.0,3883.94927259,545.917,3177,300.975638372,415.263,542.13686012,5664.53549229,3177,328.947,392.650851265,2763.64556657
4004.31501779,-545.289,228.877,0.992794,546.790756205,4004.31501779,543.083,4.86788857554,1698.14922002,0.0,4004.31501779,546.796,3178,1727.86192768,415.312,543.077404726,5859.53354019,3178,358.494,413.865619953,4093.61102321
4049.62996894,-545.937,228.909,0.994565,547.371243766,4049.62996894,543.675,4.77496096546,2101.56961887,0.0,4049.62996894,547.352,3179,846.949564214,415.383,543.704521262,5838.99502693,3179,312.54,417.671160243,3434.41567539
3835.88521287,-543.481,228.966,0.996608,545.24522003,3835.88521287,541.318,4.6736493464,1676.1740902,0.0,3835.88521287,545.25,3180,-89.9653332953,415.489,541.326722568,4661.29950086,3180,265.324,388.821738753,1922.5791883
3675.35373599,-544.99,228.976,0.995272,546.62820948,3675.35373599,542.817,4.73367031532,1859.10464162,0.0,3675.35373599,546.638,3181,132.001700261,415.514,542.812571073,5622.43090994,3181,309.831,379.35596394,3159.28615833
1287.26501802,-544.267,229.003,0.993702,546.031639795,1287.26501802,542.108,4.81098095792,1871.54714285,0.0,1287.26501802,546.035,3182,1171.96305468,415.669,542.11691271,5959.89641648,3182,328.72,419.882253227,4014.20216121
3695.72896565,-545.181,229.051,0.993456,546.835437908,3695.72896565,542.998,4.91171173304,1868.45116814,0.0,3695.72896565,546.846,3183,551.069913792,415.742,542.996409218,5762.38385009,3183,361.274,394.747722932,4247.89217301
4143.07961457,-544.78,229.083,0.991591,546.488714553,4143.07961457,542.549,4.64757111667,805.749665326,0.0,4143.07961457,546.478,3184,3093.27177501,415.818,542.559363711,5964.30661683,3184,274.523,421.31446808,5415.04921158
714.369870271,-542.702,229.2,0.993252,544.602473738,714.369870271,540.494,5.18657267494,1830.08810439,0.0,714.369870271,544.603,3185,-364.428221543,415.922,540.509173363,5804.69850677,3185,398.314,404.300592941,4151.69775356
3816.84837176,-543.558,229.238,0.992982,545.314461782,3816.84837176,541.239,4.91477262691,1982.97900067,0.0,3816.84837176,545.333,3186,297.192209371,416.081,541.223016491,6216.31171903,3186,370.376,425.991335325,4177.36164373
4346.69918817,-542.848,229.251,0.992531,544.791186628,4346.69918817,540.556,4.85330161813,1734.20421153,0.0,4346.69918817,544.77,3187,-17.5510426673,416.106,540.581848841,6036.74712983,3187,322.896,409.464360319,4730.20567604
4001.69166953,-544.02,229.271,0.993949,545.928929469,4001.69166953,541.799,4.93814620239,1735.5625346,0.0,4001.69166953,545.914,3188,733.690237425,416.145,541.810692787,5920.19995518,3188,386.259,421.405593201,4657.79996445
3614.26590489,-543.51,229.322,0.994841,545.438406409,3614.26590489,541.295,5.08608600306,1825.45930808,0.0,3614.26590489,545.438,3189,731.251670665,416.223,541.307550275,5707.80420239,3189,407.141,391.490723348,3815.06030933
3883.09630494,-543.847,229.39,0.993349,545.699530235,3883.09630494,541.554,4.65156699776,2218.24015365,0.0,3883.09630494,545.717,3190,-9.441290407,416.245,541.545436437,6363.29160309,3190,285.439,401.402041607,4272.96660246
3933.01749637,-544.959,229.437,0.99165,546.770462384,3933.01749637,542.659,4.61547892265,1853.35051098,0.0,3933.01749637,546.762,3191,951.191315826,416.258,542.67184584,5861.92960208,3191,283.79,414.837483954,4023.91390836
4176.97713812,-544.493,229.52,0.993305,546.466103088,4176.97713812,542.349,5.0270645434,1960.14851116,0.0,4176.97713812,546.483,3192,161.6019013,416.34,542.354587928,6148.39009854,3192,382.454,427.810067699,3819.79054857
4431.21769189,-544.26,229.497,0.9946,546.298580376,4431.21769189,542.129,4.69870987641,2022.30793547,0.0,4431.21769189,546.288,3193,94.7952212984,416.401,542.142118735,6211.64634046,3193,299.923,412.917760871,3481.29124661
3994.12880609,-544.077,229.468,0.993985,546.159549055,3994.12880609,541.98,4.89545918893,2005.28653586,0.0,3994.12880609,546.161,3194,298.308568679,416.437,541.987476413,5948.69394551,3194,337.697,403.654664525,2992.42383956
4106.53566795,-544.331,229.482,0.994401,546.447663703,4106.53566795,542.289,4.84443641438,1404.37530217,0.0,4106.53566795,546.432,3195,394.940721934,416.469,542.297512693,5395.25889457,3195,358.773,388.32415754,4231.87062138
4087.49120797,-545.48,229.505,0.995695,547.445364484,4087.49120797,543.391,4.74283845588,1858.39135945,0.0,4087.49120797,547.451,3196,1095.32358439,416.53,543.39699244,5259.33024633,3196,313.705,416.373159128,3226.11464755
3473.792536,-543.021,229.595,0.995419,545.311271516,3473.792536,541.026,4.87131443365,1023.95424378,0.0,3473.792536,545.322,3197,975.040307887,416.607,541.029316175,4179.0640755,3197,365.978,401.00990968,2434.34696308
4049.03981833,-542.718,229.64,0.994473,545.009945038,4049.03981833,540.703,4.76751781102,1909.55114203,0.0,4049.03981833,545.013,3198,225.786306553,416.666,540.705245096,5843.93671097,3198,322.23,393.422383463,3759.26961895
2533.66725075,-542.922,229.661,0.995926,545.161468587,2533.66725075,540.911,4.79820842468,1955.19865122,0.0,2533.66725075,545.162,3199,-541.188002698,416.75,540.919434722,5861.35684367,3199,349.941,364.358380279,2646.52714265
3749.75570888,-542.068,229.709,0.993108,544.43130861,3749.75570888,540.065,4.79062801723,2072.67067638,0.0,3749.75570888,544.434,3200,317.603156237,416.753,540.081183781,5658.95651127,3200,342.892,368.808462254,3713.18596127
3761.91572431,-543.675,229.768,0.995623,545.742233645,3761.91572431,541.591,4.88898525366,1789.86288945,0.0,3761.91572431,545.751,3201,-482.195900641,416.867,541.590879468,5158.30725871,3201,341.469,325.329934787,2012.21943766
3698.70728377,-542.959,229.796,0.995278,545.105395667,3698.70728377,540.884,4.74461140189,1920.49838684,0.0,3698.70728377,545.12,3202,508.608749326,416.937,540.886717868,5964.35218495,3202,322.16,423.191284054,2945.35270815
4066.93855633,-543.272,229.859,0.994868,545.450264093,4066.93855633,541.283,5.03403517193,1931.81881185,0.0,4066.93855633,545.441,3203,382.964146811,416.992,541.296515431,5668.27394201,3203,381.2,376.569719874,3409.14921394
3695.26419879,-542.391,229.917,0.995585,544.552800867,3695.26419879,540.297,4.76281651588,2142.03477595,0.0,3695.26419879,544.553,3204,-39.9307312817,417.058,540.297022332,5485.69192627,3204,309.39,368.696132223,3016.15233417
4004.02358659,-543.31,229.955,0.99711,545.479650399,4004.02358659,541.31,4.89679235352,1713.86628803,0.0,4004.02358659,545.469,3205,237.206788977,417.103,541.324794404,5278.46166394,3205,341.715,383.745673286,2020.97698924
4299.12542177,-543.02,229.958,0.995757,545.103950194,4299.12542177,540.909,4.78272832898,1904.44926699,0.0,4299.12542177,545.098,3206,183.133163696,417.151,540.904400163,5597.16757788,3206,300.144,396.647140443,3202.23229185
4065.52523253,-543.005,230.021,0.992987,545.039766483,4065.52523253,540.818,5.16891824308,2171.56211498,0.0,4065.52523253,545.059,3207,350.750078311,417.299,540.818083543,5880.14462199,3207,408.316,408.997289326,3317.41194467
4604.88561504,-542.742,230.097,0.995149,544.794667689,4604.88561504,540.558,5.02447300628,1987.48533999,0.0,4604.88561504,544.769,3208,-151.094955694,417.444,540.587796879,5476.58072723,3208,406.921,378.283738593,3720.22107867
3681.10171818,-542.95,230.165,0.992925,545.063034407,3681.10171818,540.883,4.95775167303,1668.92881451,0.0,3681.10171818,545.069,3209,149.438781391,417.521,540.88523449,5861.97521006,3209,357.144,398.37040896,4063.08481201
4012.79077269,-541.155,230.186,0.997317,543.396349953,4012.79077269,539.076,4.82073011157,1902.8947665,0.0,4012.79077269,543.398,3210,-285.860189459,417.615,539.081630319,5152.69782478,3210,345.38,345.625249058,2338.93102697
3612.97573393,-541.935,230.193,0.994804,544.091149945,3612.97573393,539.875,4.76257358648,1283.38854494,0.0,3612.97573393,544.084,3211,1542.4815629,417.654,539.879193981,5540.06085626,3211,301.615,364.53845085,3044.93795331
4384.84738591,-542.53,230.232,0.996447,544.6070234,4384.84738591,540.406,4.69007171378,2196.79155306,0.0,4384.84738591,544.6,3212,-50.3162261409,417.668,540.407396552,5250.18661045,3212,305.762,343.715366554,2599.47083893
4171.93643246,-542.309,230.325,0.995693,544.366374474,4171.93643246,540.195,4.76542070086,1896.87421074,0.0,4171.93643246,544.371,3213,-67.9928951381,417.805,540.186995077,5894.03591253,3213,336.581,394.222093758,3255.79025338
3026.89463204,-541.241,230.382,0.994555,543.505120459,3026.89463204,539.176,4.72687082128,1363.58849937,0.0,3026.89463204,543.492,3214,1582.77972685,417.937,539.19544001,5710.12630273,3214,319.323,413.951207031,4457.96701586
3962.10481708,-541.216,230.393,0.9941,543.365217551,3962.10481708,539.091,4.87358923081,2062.66275946,0.0,3962.10481708,543.348,3215,355.523206613,418.016,539.098475935,5577.09831473,3215,376.811,380.185247179,3704.39373415
4520.3709071,-541.208,230.417,0.992448,543.261765712,4520.3709071,539.046,4.88303607128,2217.17692052,0.0,4520.3709071,543.264,3216,539.672289158,418.077,539.04410345,5801.35076338,3216,368.68,407.860437147,3649.20834384
4053.98159766,-542.693,230.515,0.994799,544.625550267,4053.98159766,540.542,4.80681125425,2145.3463336,0.0,4053.98159766,544.621,3217,193.02076023,418.128,540.55348681,5996.88764253,3217,341.391,413.636382606,3003.16629264
4393.04500648,-541.619,230.498,0.99324,543.596124599,4393.04500648,539.439,4.82076555211,1639.01411568,0.0,4393.04500648,543.608,3218,1200.72021608,418.24,539.431109316,5900.90847193,3218,351.499,423.244865043,4797.18172646
4272.59891937,-542.818,230.601,0.9944,544.707635381,4272.59891937,540.677,4.6672101154,2102.20912925,0.0,4272.59891937,544.703,3219,9.62150363742,418.312,540.684053977,5931.71165593,3219,304.802,381.038995373,2784.11955686
3877.02467806,-542.904,230.665,0.995814,544.742286548,3877.02467806,540.748,4.93532259428,2012.85548157,0.0,3877.02467806,544.734,3220,251.365290822,418.403,540.767557786,5519.83034688,3220,361.997,391.346618759,2269.51476107
3295.50287903,-541.566,230.771,0.995078,543.493926694,3295.50287903,539.393,4.97293022746,2152.58581729,0.0,3295.50287903,543.527,3221,-42.8776885169,418.504,539.377922329,5822.87146419,3221,402.419,396.087263922,3086.6996661
4166.60786252,-540.571,230.746,0.993136,542.69522373,4166.60786252,538.509,5.06646389261,1635.11591273,0.0,4166.60786252,542.674,3222,652.78668051,418.636,538.53503237,5988.69373725,3222,424.147,392.420611908,4058.85362915
4152.64379579,-540.167,230.75,0.994102,542.230030424,4152.64379579,538.048,4.83631141047,2191.18037682,0.0,4152.64379579,542.23,3223,78.0137553871,418.722,538.055714993,5839.226797,3223,357.3,364.39266454,3991.74534859
4012.77281168,-542.138,230.835,0.996199,544.009770821,4012.77281168,540.001,4.81234594851,1769.17701841,0.0,4012.77281168,544.006,3224,465.729554725,418.757,540.005767597,5830.59071121,3224,310.59,398.165110129,2671.95080282
3798.92371549,-541.921,230.824,0.995089,543.864149127,3798.92371549,539.838,4.84607002797,1994.41554738,0.0,3798.92371549,543.877,3225,90.8513159946,418.79,539.834687512,5401.10933174,3225,382.671,399.796006627,3373.21994312
3999.35819055,-541.181,230.823,0.995337,543.085472239,3999.35819055,538.976,4.76147418884,2449.12767216,0.0,3999.35819055,543.075,3226,196.285671812,418.919,538.989457899,5587.51737731,3226,323.357,371.155967221,3345.99407946
4379.08052758,-541.267,230.841,0.993708,543.160256909,4379.08052758,539.11,4.96896637366,1954.60761644,0.0,4379.08052758,543.181,3227,1032.37038222,419.02,539.115805098,5816.43901854,3227,381.277,395.574498194,3835.11749653
3856.11503568,-542.118,230.857,0.99352,544.018806304,3856.11503568,540.025,4.74121165646,1954.66153273,0.0,3856.11503568,544.015,3228,125.0238138,419.069,540.042901213,5897.8659944,3228,307.252,393.891139536,3576.50332725
3759.22962162,-541.097,230.844,0.994888,543.014674051,3759.22962162,538.994,4.92780893195,1902.23479558,0.0,3759.22962162,543.015,3229,122.28599908,419.189,539.003511191,5551.94168952,3229,361.424,397.86224402,3150.45532409
3225.70191379,-541.458,230.911,0.995327,543.310391359,3225.70191379,539.296,4.56905522697,1878.43242283,0.0,3225.70191379,543.31,3230,232.349148804,419.244,539.302679618,5660.61037863,3230,258.641,371.259409252,2426.65716092
4267.19301912,-542.876,230.958,0.994305,544.503282215,4267.19301912,540.593,4.75951618848,1782.06222257,0.0,4267.19301912,544.52,3231,92.0155605241,419.241,540.596757481,5697.36037471,3231,298.062,409.967858633,3957.55111519
4014.45454178,-543.261,230.966,0.993492,544.895867375,4014.45454178,541.055,4.72683751028,1945.98735413,0.0,4014.45454178,544.9,3232,692.054076819,419.327,541.057377708,5652.32732887,3232,317.178,411.721783147,3724.31211983
3997.91393521,-541.846,231.022,0.994027,543.592448031,3997.91393521,539.677,4.76315004932,2273.55250159,0.0,3997.91393521,543.591,3233,-96.5035219152,419.38,539.683028069,5678.49030218,3233,337.73,370.793865327,3195.66256133
3569.31341738,-541.956,230.962,0.995258,543.716203071,3569.31341738,539.843,4.91762839669,1677.05983009,0.0,3569.31341738,543.716,3234,706.178602363,419.422,539.844801895,5478.03394629,3234,395.475,373.741054,4002.09453973
4194.59937704,-542.442,230.987,0.995061,544.099049276,4194.59937704,540.301,4.83253755278,1770.35148254,0.0,4194.59937704,544.103,3235,-4.67500611803,419.508,540.308663758,5296.39676996,3235,346.301,375.184921974,3523.60055188
4135.65815885,-542.651,231.075,0.993782,544.35047915,4135.65815885,540.566,4.73942797249,2132.91792542,0.0,4135.65815885,544.36,3236,-451.263531557,419.606,540.579429388,5387.44211096,3236,328.79,327.087496862,2836.5724792
4334.99035405,-541.451,231.094,0.993855,543.207971727,4334.99035405,539.359,4.73561220121,1967.66873199,0.0,4334.99035405,543.22,3237,183.773532394,419.66,539.362308667,5566.27306867,3237,314.894,365.859395124,2843.59266116
4105.374963,-541.722,231.101,0.995328,543.438711328,4105.374963,539.575,4.63583291348,2234.91903273,0.0,4105.374963,543.432,3238,50.9781329779,419.704,539.583548465,5615.16973478,3238,318.357,386.241757759,2726.3223632
3895.13047157,-542.276,231.13,0.995337,543.834603565,3895.13047157,540.018,4.80490384914,2077.70379172,0.0,3895.13047157,543.843,3239,230.162078974,419.788,540.024542256,5726.51405732,3239,351.167,372.483477805,2501.48869068
4364.2128062,-543.233,231.11,0.993713,544.834719738,4364.2128062,541.078,4.48935801529,2323.73949832,0.0,4364.2128062,544.839,3240,222.870647638,419.77,541.081177353,5581.34045618,3240,263.149,383.078958861,3376.73652606
3376.68961777,-541.663,231.203,0.995554,543.456640097,3376.68961777,539.582,4.73981664662,2198.60614706,0.0,3376.68961777,543.46,3241,-238.376659871,419.859,539.583483263,5512.77235705,3241,327.149,354.838897257,3545.5074277
4160.41052788,-542.536,231.276,0.995538,544.255267098,4160.41052788,540.455,4.71957444953,2068.12891198,0.0,4160.41052788,544.248,3242,579.207840858,419.942,540.47009215,5810.98857873,3242,313.306,397.453913156,3426.82938229
4110.48039298,-543.148,231.219,0.994142,544.845837587,4110.48039298,541.079,4.7394591604,2006.54025645,0.0,4110.48039298,544.857,3243,-121.442437568,420.081,541.074160758,6088.76342387,3243,327.099,406.817513853,3629.42979029
4026.95557923,-540.831,231.179,0.993258,542.734233223,4026.95557923,538.773,4.83149244449,2099.62637413,0.0,4026.95557923,542.718,3244,298.817480254,420.109,538.791711746,5849.42732889,3244,363.973,387.082830448,3426.87343796
3991.53903999,-542.176,231.205,0.989223,543.910161443,3991.53903999,540.093,4.58817746258,703.750639109,0.0,3991.53903999,543.912,3245,3164.81092891,420.189,540.095457057,5566.75062865,3245,292.055,403.004662806,5101.5288455
3398.32712472,-541.462,231.195,0.991497,543.301731174,3398.32712472,539.448,4.77385122391,2368.67158613,0.0,3398.32712472,543.306,3246,218.78289622,420.292,539.444388993,6068.32288728,3246,352.719,397.790032061,3276.43175617
3810.42968866,-541.684,231.164,0.9904,543.521720022,3810.42968866,539.71,4.894604939,804.109800278,0.0,3810.42968866,543.536,3247,2773.54293045,420.402,539.695978463,5585.29875578,3247,384.752,402.453283464,5110.86068941
3927.33099633,-541.867,231.185,0.991161,543.562323628,3927.33099633,539.779,4.77221485399,216.172963205,0.0,3927.33099633,543.534,3248,4514.78266194,420.446,539.81192476,5383.24613774,3248,322.503,364.039367434,5083.21184076
3915.83529416,-541.566,231.149,0.98899,543.238260736,3915.83529416,539.447,4.77516089159,816.195968143,0.0,3915.83529416,543.252,3249,2728.38316605,420.537,539.454827895,5476.40719474,3249,317.417,406.912517767,4963.21013396
3861.57372156,-541.784,231.167,0.991054,543.527191475,3861.57372156,539.777,4.99916179505,1779.41299397,0.0,3861.57372156,543.531,3250,725.548217289,420.581,539.779701491,5845.02112234,3250,394.19,401.545875946,4365.66532094
-246.371349341,-541.707,231.272,0.994101,543.337771092,-246.371349341,539.651,4.98607975588,1262.4513907,0.0,-246.371349341,543.345,3251,2107.81877204,420.681,539.652796552,5736.33171321,3251,390.417,400.172862734,4514.45411567
3571.91320578,-540.114,231.341,0.990792,541.757423933,3571.91320578,537.984,4.82094543899,1123.56595462,0.0,3571.91320578,541.761,3252,1488.14114303,420.717,538.00142662,5430.53559139,3252,343.236,413.481701102,4821.7818139
2771.22831709,-540.714,231.34,0.993029,542.328810965,2771.22831709,538.641,4.89608974263,1657.1314112,0.0,2771.22831709,542.335,3253,1117.68627449,420.776,538.650231665,5676.95193008,3253,340.134,393.934145637,3904.30148487
3854.02973952,-540.947,231.421,0.993536,542.596942267,3854.02973952,538.926,4.6776628952,1520.0960602,0.0,3854.02973952,542.613,3254,983.220115692,420.82,538.928318628,5395.97536619,3254,304.146,370.373824205,4095.53811809
-145.166779745,-539.263,231.427,0.994604,540.934446599,-145.166779745,537.151,4.83003838522,1319.14066893,0.0,-145.166779745,540.934,3255,1080.9758276,420.936,537.158838703,5123.10486702,3255,358.86,380.933116792,3295.27657823
3882.7237399,-538.67,231.485,0.991214,540.353678489,3882.7237399,536.57,4.94029791399,1625.16884016,0.0,3882.7237399,540.361,3256,976.633508234,421.023,536.575757761,5502.42471624,3256,354.637,382.958993957,3994.84978195
4094.00839157,-540.282,231.432,0.992252,541.732135585,4094.00839157,538.114,4.88904740702,1200.18779279,0.0,4094.00839157,541.737,3257,1509.73778653,421.129,538.112892883,5561.11692569,3257,342.834,412.296595789,4657.24568963
3926.20341865,-540.752,231.44,0.992751,542.217817263,3926.20341865,538.663,4.73977730171,1677.44166969,0.0,3926.20341865,542.224,3258,908.989404027,421.257,538.673784046,5763.41729585,3258,320.331,385.664527226,4147.49757397
3736.5657828,-539.645,231.477,0.99235,541.078737566,3736.5657828,537.5,5.06666280019,1523.66903013,0.0,3736.5657828,541.077,3259,805.519642631,421.338,537.507911131,5402.40899648,3259,412.071,410.502304275,3823.36555972
4023.33733005,-539.207,231.516,0.993489,540.67847434,4023.33733005,537.09,4.64331586985,1931.48043215,0.0,4023.33733005,540.685,3260,58.8521363125,421.401,537.094857457,5821.43829091,3260,281.157,390.076599832,3729.74365149
3789.42062686,-540.06,231.563,0.994734,541.377058093,3789.42062686,537.861,4.72406578537,1791.09213417,0.0,3789.42062686,541.377,3261,170.97117726,421.461,537.865957961,5721.55271036,3261,289.176,391.96391741,2977.97664745
3800.45049171,-540.04,231.587,0.997528,541.375795447,3800.45049171,537.927,4.99691180498,1344.93539713,0.0,3800.45049171,541.375,3262,-551.619836702,421.519,537.937804065,3562.03644483,3262,391.391,340.729295976,1585.73371528
4104.78868,-540.43,231.597,0.993821,541.74377529,4104.78868,538.414,5.14371506226,1882.15476179,0.0,4104.78868,541.767,3263,509.262967289,421.582,538.404706089,5830.01845955,3263,420.419,401.020687341,4117.14358743
3537.52393628,-539.923,231.628,0.994632,541.287711836,3537.52393628,537.961,4.93554069183,1841.18148877,0.0,3537.52393628,541.279,3264,363.994878736,421.607,537.974110345,5235.43926211,3264,305.438,363.881461508,3619.64612163
1409.54553041,-538.888,231.693,0.993098,540.04651745,1409.54553041,536.713,5.09667826473,2073.72119653,0.0,1409.54553041,540.052,3265,-31.2595220276,421.691,536.719186168,5914.84910118,3265,344.856,392.088823658,4301.46698041
3665.92093639,-538.756,231.73,0.992762,539.906213989,3665.92093639,536.625,5.13005868609,2330.0918632,0.0,3665.92093639,539.905,3266,79.8194036679,421.798,536.638929127,5872.08268384,3266,369.075,384.997201815,3399.38415341
4146.89672902,-538.984,231.689,0.989837,540.072302368,4146.89672902,536.895,5.10434666905,2011.18378718,0.0,4146.89672902,540.08,3267,-85.5525332778,421.888,536.895585305,6141.29691309,3267,371.506,387.885216776,4428.82402381
478.563743223,-538.87,231.762,0.992281,539.963435582,478.563743223,536.808,4.73857246431,2144.47196582,0.0,478.563743223,539.966,3268,62.2180314797,421.918,536.817554228,6157.2671601,3268,259.118,407.910668066,3570.6825956
3593.19334957,-540.321,231.7,0.990699,541.202316409,3593.19334957,538.225,5.20361363773,1633.36071322,0.0,3593.19334957,541.199,3269,101.030678262,421.974,538.239215744,5892.85760969,3269,408.348,386.146031544,4958.67229318
3968.3729433,-539.252,231.709,0.989559,540.100930613,3968.3729433,537.077,5.04294761842,254.124851214,0.0,3968.3729433,540.102,3270,5074.89582375,422.111,537.082594145,5950.86351029,3270,354.207,414.330055112,5412.96962319
3536.41626367,-538.836,231.734,0.991064,539.683778497,3536.41626367,536.693,4.94184293494,1748.11426012,0.0,3536.41626367,539.694,3271,1235.68921088,422.186,536.69001972,6065.99944396,3271,353.266,396.657420321,4424.08342879
3743.86735369,-539.457,231.872,0.99279,540.246332712,3743.86735369,537.316,4.89018839944,1606.93592694,0.0,3743.86735369,540.252,3272,1551.0724256,422.248,537.320864056,5640.64474207,3272,333.455,401.107101211,3998.23308908
4189.67061195,-539.329,231.861,0.992821,540.047875564,4189.67061195,537.157,4.91629501427,1314.48685651,0.0,4189.67061195,540.041,3273,938.100404044,422.3,537.176529141,5369.86510362,3273,356.995,360.388468811,4173.75875004
