AverageAction,Iteration,AverageEsReturn,AverageQ,MaxReturn,QFunRegParamNorm,StdReturn,StdEsReturn,MinReturn,AverageAbsQ,MaxEsReturn,AverageQLoss,PolicyRegParamNorm,Epoch,AverageReturn,AverageY,AverageAbsQYDiff,AverageAbsY,MinEsReturn,AveragePolicySurr,AverageDiscountedReturn
0.999977,2901,436.410692256,19.3835,643.86972573,174.719,41.8854302996,109.629781314,440.697499269,19.4006,521.305747566,1.03738,149.41,2901,562.446861564,19.3838702491,0.366755685167,19.3958648725,242.505316269,-19.5039,178.067440461
0.999844,2902,461.984317479,19.3689,647.22159715,174.783,20.0509718436,67.7995392551,556.329955617,19.385,541.97957659,1.15804,149.43,2902,603.96170854,19.3692659013,0.375522264976,19.3809473123,377.193201902,-19.4958,178.489803297
0.999944,2903,461.877010248,19.2875,689.837129581,174.841,36.2167936297,162.376803626,546.403823541,19.3008,674.495563616,1.07459,149.401,2903,620.452595738,19.2875835683,0.367492648737,19.2963671984,184.981558573,-19.4081,176.051457644
0.999927,2904,411.342142303,19.3845,1023.79471583,174.879,76.4021521703,202.601945743,754.085169556,19.4004,545.128190148,0.976925,149.435,2904,894.467676144,19.3848567205,0.36197223687,19.3967112349,11.6511977178,-19.4891,170.607507435
0.999989,2905,520.140225253,19.3092,1178.4878766,174.874,13.920705318,217.797327751,1131.61486135,19.3265,714.11442545,1.17813,149.461,2905,1156.86312697,19.3112957119,0.375181767315,19.3222970902,215.947861692,-19.4047,161.901455425
0.999989,2906,256.620153175,19.3206,1143.79558046,174.882,91.0315644852,202.799547697,51.4335409319,19.3372,593.299960891,1.10734,149.459,2906,90.8289219186,19.320774314,0.380704248586,19.3332605078,6.59133804527,-19.415,55.8803510077
0.99997,2907,35.8502813672,19.2478,1059.44877678,174.946,79.3267580693,43.7386059595,50.7271393227,19.2664,126.281080749,1.19685,149.439,2907,71.6489833784,19.2466707055,0.392892224495,19.2600758741,1.42020199819,-19.2995,46.0720725775
0.999983,2908,158.400351435,19.254,75.0547413836,174.97,6.50253840663,325.984805446,34.7681245452,19.2724,941.117142845,1.25727,149.44,2908,63.974192426,19.2547280046,0.406125217169,19.2678018087,-1.35390762923,-19.2892,45.0589318682
0.999937,2909,97.4901554903,19.1723,1199.75495748,175.015,10.2150653903,168.611859697,1168.38924775,19.1902,588.714878331,1.38728,149.481,2909,1181.05644909,19.1717816411,0.430448826336,19.1883213421,4.14958788935,-19.251,165.762990193
0.999953,2910,123.511263632,19.0971,1289.20711579,175.049,222.864306759,190.34034284,409.505277347,19.1177,559.95701169,1.33478,149.48,2910,1131.78837728,19.0970969658,0.424065795566,19.1115812434,-0.621128964726,-19.2093,159.558732693
0.999901,2911,588.792321246,19.1352,1214.65457025,175.086,150.238597071,54.4021049627,768.201540255,19.1548,640.809980173,1.31816,149.498,2911,954.067220578,19.136806123,0.425468087306,19.1509448347,513.691680791,-19.2671,167.359760173
0.999978,2912,668.453841576,19.1225,2416.62946025,175.08,349.621647888,199.202673129,828.845711479,19.1404,872.181203398,1.2732,149.502,2912,1195.30321535,19.1238561408,0.409677531558,19.1359923838,398.085178524,-19.2632,168.875214967
0.999951,2913,605.855396506,19.127,2688.84103796,175.101,873.339248991,202.93937605,603.349115453,19.1397,899.016636836,1.25737,149.537,2913,1703.68781127,19.1274606799,0.407762005883,19.1368688976,343.703589541,-19.2617,184.89917749
0.999957,2914,362.267710758,19.1242,2271.83917165,175.097,578.187606381,355.587423885,559.66490988,19.1377,986.898907688,1.11474,149.559,2914,1205.70589332,19.1226820653,0.395666868394,19.1301398218,52.3741989215,-19.2624,163.990645646
0.999941,2915,319.779015495,19.1949,2560.62381029,175.134,704.061053736,281.250394531,644.262829843,19.2102,750.484325441,1.21193,149.544,2915,1773.70607796,19.1966350485,0.407116368502,19.2060042419,5.95647746812,-19.3264,196.709744341
0.999957,2916,375.144260773,19.2128,2416.10456361,175.16,545.075282183,327.143269512,623.280984593,19.2259,870.157360521,1.054,149.544,2916,1766.47023677,19.2133953048,0.39042343778,19.2217092154,4.03483362054,-19.3407,186.136500086
1.0,2917,305.594703211,19.2164,67.675354985,175.169,5.38004224058,365.474799096,36.6479042433,19.23,957.516021566,1.09396,149.611,2917,56.1337206463,19.2169691493,0.397678730443,19.2244451514,6.05304014438,-19.3365,40.0453985099
0.999987,2918,32.8912731867,19.1201,73.775932675,175.225,5.69826862239,28.9359947735,38.6908133704,19.1312,122.504298031,1.24558,149.631,2918,57.5019832606,19.1196356975,0.418227948184,19.1257801855,-0.190892096,-19.2172,40.8684347819
0.999998,2919,64.1289244582,19.1429,66.8824481489,175.266,10.5951510028,171.514079523,27.2783442099,19.1581,810.405525588,1.3669,149.642,2919,45.736676262,19.1423570707,0.440894030881,19.1520928036,7.39542096649,-19.2261,33.4939463864
0.999955,2920,237.173903933,19.0882,1372.75969014,175.293,300.806686218,325.221065103,64.1850224895,19.1024,834.839553903,1.38631,149.674,2920,699.310947185,19.0898027324,0.456768076178,19.0991401747,-0.294742186592,-19.2233,185.030413516
0.999998,2921,21.3075121736,19.1185,15.6311194587,175.288,4.44541043545,18.4788981627,0.0674333307754,19.1347,60.6117114491,1.25503,149.692,2921,5.73574089182,19.1201936047,0.440568224477,19.1296294869,-2.59479068563,-19.1906,5.1042683778
0.999948,2922,31.0743512825,19.017,929.838341643,175.321,221.487732827,87.9798513374,30.5862059151,19.0324,397.317069444,1.3753,149.75,2922,151.96439022,19.0171487393,0.464638129987,19.0278055674,-1.09908925203,-19.0211,65.9637629113
0.999971,2923,133.906909296,18.957,1135.0441216,175.34,245.913198343,213.986446842,47.3387331245,18.9723,715.371350524,1.28369,149.802,2923,481.002801314,18.9545404609,0.461833268286,18.9662526377,4.75916284919,-19.0581,163.21158084
0.999924,2924,255.88737754,18.9344,1225.73139462,175.374,197.535703462,234.358962219,60.449451014,18.9529,654.322842035,1.29942,149.835,2924,575.047681249,18.9367748761,0.460394039594,18.9505707525,4.85652719359,-19.0587,187.261037555
0.999982,2925,191.234267268,19.016,1164.42406033,175.403,172.591180969,200.652849956,309.195405286,19.0322,561.300733315,1.27244,149.875,2925,579.333034392,19.0157671784,0.442383235953,19.0286055324,1.17799641432,-19.149,180.852045746
0.99996,2926,349.617975388,19.0313,1556.89562186,175.381,222.971461631,346.319292284,297.915165523,19.0502,938.361569695,1.13663,149.891,2926,637.079635063,19.032918186,0.429945838022,19.0480665056,45.6347912979,-19.156,186.814653537
0.999888,2927,369.635842026,19.0241,2528.26454613,175.417,354.129822902,252.3355012,315.797737266,19.0459,709.31304244,1.27458,149.883,2927,644.707191552,19.0248721447,0.437417817732,19.0409698828,6.46687135448,-19.1516,187.988247187
0.999921,2928,258.91468682,18.9804,1667.64370087,175.406,334.620164225,323.09933657,301.479919412,19.0051,845.517832541,1.19055,149.909,2928,708.059318737,18.981301703,0.44025158494,19.0002002284,5.07912656714,-19.1083,182.694149774
0.999938,2929,577.650831554,18.9474,2509.33619159,175.402,620.106346618,149.228522638,526.691421758,18.9661,822.849871946,1.35678,149.967,2929,1029.76419323,18.9489564078,0.446368657423,18.9642731591,386.291790284,-19.097,180.117788192
0.999888,2930,419.371659001,18.9949,1709.30480008,175.442,343.322372489,251.529749618,512.270263804,19.0179,698.340855123,1.234,149.982,2930,961.675561071,18.9950657253,0.422837556166,19.0121691205,12.0183555573,-19.1509,187.220460619
0.999926,2931,429.617622913,19.0336,1434.35405917,175.462,256.421641185,265.538268611,526.168386308,19.0485,731.680185107,1.05822,149.996,2931,734.9187033,19.0354285389,0.407835148278,19.0449501591,60.016633014,-19.18,178.694310177
0.999958,2932,547.513157295,19.111,1422.69729826,175.512,279.075389903,153.600179797,499.396310004,19.1254,773.130991361,1.12264,150.022,2932,787.105022594,19.1114131237,0.40478372907,19.1198702353,294.475780311,-19.2666,179.678410012
0.999891,2933,405.889376471,19.0818,907.710680147,175.536,89.754602966,181.366988271,497.659239298,19.0957,522.640529068,1.03303,150.038,2933,595.084238601,19.0834096652,0.396593482981,19.0910689177,44.6477992357,-19.223,178.155510518
0.999849,2934,546.47308154,19.092,1177.0998395,175.53,169.615576107,128.225407549,501.883677709,19.1067,736.646884145,1.1252,150.06,2934,667.833342619,19.0928101218,0.400347117298,19.1012391722,373.366899806,-19.2465,184.192402485
0.999949,2935,316.533215084,19.1492,1340.81295184,175.546,233.066928121,300.450056282,505.697595691,19.1633,675.649925962,1.09828,150.082,2935,829.980833419,19.1499152525,0.396249372933,19.1594433094,6.83331559198,-19.295,171.901219914
0.999964,2936,356.653198877,19.1447,2262.01700866,175.594,533.153666206,432.224151739,565.830311332,19.1561,1200.66586456,1.22496,150.097,2936,1009.93243432,19.1449235097,0.396767280783,19.1517145545,3.410508613,-19.2792,175.060843763
0.999926,2937,342.815282699,19.1952,2037.17671748,175.587,414.414241251,339.8791962,508.74330841,19.2066,720.743732618,1.1978,150.136,2937,943.829251964,19.1969546921,0.398052720685,19.204098516,3.21582714117,-19.3346,167.924363666
0.999923,2938,457.549301697,19.1301,1262.97590047,175.609,145.495314526,272.230941305,512.463332675,19.141,810.294857594,1.21106,150.139,2938,639.901063349,19.1313981477,0.401378794043,19.1369930135,45.9725657708,-19.2767,176.792469616
0.999957,2939,557.336848878,19.2172,2515.50550768,175.636,689.741646028,227.282816263,598.025114531,19.2298,983.754835365,1.15708,150.13,2939,1484.41208804,19.2179227976,0.385563437829,19.2257216931,311.813256346,-19.3464,180.049086232
0.999927,2940,402.817649845,19.2357,2212.66591406,175.667,653.104658098,292.702639031,610.442332332,19.2465,712.567494156,1.14767,150.094,2940,1365.59826217,19.2353805045,0.386474200427,19.2429408639,10.1328712794,-19.3605,169.039946423
0.999919,2941,463.218282705,19.2238,2116.63737635,175.699,377.890213459,311.025349195,548.575962935,19.2384,807.972853408,1.20435,150.104,2941,894.494805187,19.2258627075,0.387392646525,19.2337891682,20.2978312605,-19.3452,169.094480425
0.999938,2942,735.893043569,19.1927,2181.21473535,175.722,505.418201212,240.796730752,661.524264926,19.2037,1036.87263104,1.12851,150.17,2942,1407.08807877,19.1950046893,0.382095409417,19.2012631488,447.442877786,-19.3229,175.155793397
0.999926,2943,602.715086094,19.1959,1933.87420209,175.735,350.658510372,352.384409229,655.694046748,19.2076,1071.26120608,1.06922,150.187,2943,1049.93805737,19.1953730915,0.369219827796,19.2028047384,221.436727272,-19.3211,172.233184723
0.999952,2944,779.271700523,19.1756,1872.89691636,175.753,384.081887397,128.86792176,752.353122505,19.1869,905.193222331,1.02625,150.189,2944,1259.53840825,19.1755292997,0.367218205103,19.1827713463,602.213439001,-19.2933,172.022497638
0.999909,2945,276.341906722,19.1988,1978.68343747,175.794,298.323482446,240.241990772,640.668581716,19.2095,583.356114303,1.09413,150.208,2945,853.288028212,19.2007122161,0.382140978193,19.2072407697,2.17134298298,-19.3202,176.952616454
0.999927,2946,376.058558081,19.234,2447.47844853,175.824,520.196378399,241.815318132,658.890810257,19.2486,705.746043343,1.07306,150.22,2946,1142.94569714,19.2348718972,0.371505501053,19.2438702773,132.528135055,-19.3567,175.996093882
0.99993,2947,550.242279812,19.2854,1380.3491533,175.855,137.875914625,210.487873046,602.484068598,19.2951,771.445055404,1.07499,150.226,2947,782.622759815,19.2863115205,0.371813915323,19.2933646421,286.47299458,-19.4054,173.315866269
0.999875,2948,657.318105668,19.2182,1512.92005679,175.897,217.225079273,121.955989952,690.873997699,19.229,803.311313444,1.17575,150.219,2948,870.442310101,19.2182999865,0.373453405322,19.2254472091,504.795514264,-19.3554,170.356796578
0.999953,2949,748.944595202,19.2722,1742.13183688,175.936,329.602532258,452.095880036,791.63559675,19.2854,1370.78772969,1.23374,150.252,2949,1376.64853145,19.2721650805,0.376700326712,19.2785523507,309.300985621,-19.4045,172.862621127
0.999934,2950,418.944938075,19.2388,1872.34437724,175.995,328.20386818,352.259583316,607.732343706,19.2494,771.204521391,1.06127,150.273,2950,882.650590076,19.2404503837,0.366583466511,19.2465207861,66.6853547593,-19.3837,173.144266958
0.999938,2951,556.846232472,19.2,1750.55618424,175.975,241.862423647,472.596454342,521.98859266,19.2133,1243.27396285,1.291,150.311,2951,744.157304721,19.1993960301,0.39282853973,19.2066810467,2.65807028212,-19.3378,173.550964016
0.999962,2952,220.772527013,19.2844,1583.87789014,176.003,223.240656753,262.503324591,595.782138497,19.2952,614.439278098,0.962379,150.297,2952,787.949855598,19.2863593242,0.363048008959,19.2910321559,6.55050979151,-19.4189,167.880360959
0.999912,2953,303.992330962,19.2614,2157.37688165,176.014,508.198848211,248.382913089,581.612434786,19.2725,562.623377293,1.13103,150.305,2953,1133.04312434,19.2617498521,0.38165215797,19.2676452488,1.83373632354,-19.4133,176.558775463
0.999892,2954,371.938586703,19.3345,2210.56994573,176.056,625.128034627,301.558304871,512.813888173,19.3434,929.688707358,1.18232,150.446,2954,1226.79558069,19.3343591259,0.374953636092,19.3399507781,58.476621036,-19.4652,177.441529741
0.999914,2955,493.552862628,19.2886,1435.4745466,176.075,239.845374389,276.553559685,576.683557391,19.3021,860.276162047,1.12743,150.435,2955,813.795500311,19.2902163744,0.370916062856,19.296220684,5.33416225816,-19.4232,185.961085191
0.999964,2956,331.011988361,19.2944,1185.25078765,176.079,206.455941669,289.756236411,413.35529303,19.3056,859.523092213,1.11163,150.502,2956,619.832292369,19.2950815663,0.369031249254,19.3009015512,2.3066664722,-19.4318,184.955398335
0.999942,2957,446.276208027,19.3609,1081.58742425,176.118,182.509772635,219.526349306,434.816364903,19.3708,724.416793373,0.979834,150.51,2957,601.850336501,19.3608485739,0.358645869807,19.3643365686,36.8811015549,-19.5099,181.832412251
0.999949,2958,267.124661061,19.4123,1309.1810316,176.165,205.918585878,248.120120226,446.26188738,19.4233,658.66849687,1.07993,150.528,2958,651.077386808,19.4142293364,0.363700703207,19.4205909843,6.52552305958,-19.5501,191.24916884
0.999938,2959,366.394448875,19.4095,1375.97670037,176.193,160.89745616,278.943045541,503.726330168,19.4223,837.13102039,1.2228,150.533,2959,641.668633719,19.4110344783,0.373822322096,19.416959431,47.165386643,-19.5487,189.854370782
0.999935,2960,309.920399026,19.3381,1302.99328633,176.226,263.177059304,160.544067,92.9153310805,19.3494,543.041202425,1.09027,150.543,2960,658.304004181,19.3368300944,0.364803984001,19.3431912808,56.9125414498,-19.4639,184.990106094
0.999982,2961,43.6301803278,19.3782,86.9742468208,176.27,11.4884649238,48.5957627272,38.8183960446,19.3913,186.59482976,1.12222,150.542,2961,69.3374665657,19.3779207478,0.367749045068,19.3841613587,0.921265488804,-19.4625,47.7613350877
0.999949,2962,291.491355568,19.408,1383.56155558,176.283,237.343978681,288.871203634,449.784774981,19.4185,818.567134189,1.31257,150.57,2962,749.689830861,19.4100299775,0.389258653823,19.4166473264,7.27006340891,-19.5301,202.363724818
0.999948,2963,241.131790437,19.4121,1244.64320393,176.338,194.303890182,221.726143934,474.25887166,19.4212,514.900098186,1.47973,150.609,2963,698.691653111,19.4112581425,0.40042111418,19.4159358986,4.17731314015,-19.5519,192.937983587
0.999927,2964,109.662799694,19.3738,1710.33098259,176.394,338.103999994,184.75486447,484.699582417,19.3853,646.112554835,1.3997,150.621,2964,838.526840826,19.3753720467,0.392137477563,19.3814258134,2.96501547125,-19.5042,191.261055077
0.999958,2965,38.1003553738,19.3684,1611.02307054,176.412,225.279662599,109.491566659,40.6637278488,19.3799,596.406731458,1.17504,150.626,2965,142.913741643,19.3676186578,0.381762106529,19.374315437,-0.776551207126,-19.4622,66.5860834703
0.999931,2966,143.160495198,19.3361,169.758284375,176.432,25.5327462718,212.381696508,43.2488309726,19.3496,587.355026636,1.43947,150.652,2966,92.0634732462,19.3364256453,0.413488952508,19.3444057262,1.31157806282,-19.421,58.8993522374
0.999993,2967,31.9262027692,19.2664,96.897576785,176.486,14.1952952765,37.4375835484,32.3071575081,19.2801,145.288863439,1.53203,150.634,2967,56.2527574226,19.2675532726,0.432366780186,19.2751995781,-0.278612764895,-19.3524,40.1131309091
0.999989,2968,29.3979867906,19.3024,1413.58956754,176.488,115.549700069,53.6810485735,36.4081566137,19.3171,301.898504078,1.3727,150.673,2968,82.6280411995,19.3005493152,0.432069338208,19.3113249095,0.290482334593,-19.3639,49.9176942022
0.999921,2969,59.8560085406,19.3067,1005.35973057,176.526,188.543984772,73.2328412465,72.1830142997,19.3214,303.510938417,1.62222,150.679,2969,601.218192775,19.3065724629,0.453669316203,19.3159462165,0.894512139222,-19.4339,185.651367278
0.999955,2970,352.068841278,19.2938,1779.08535033,176.543,247.030671917,174.00701263,458.189398563,19.3072,522.566276604,1.51589,150.686,2970,648.845331443,19.2954942435,0.448524837622,19.3021735752,4.49714751043,-19.4625,176.263790296
0.999949,2971,414.522375791,19.373,2000.82298557,176.568,273.189242659,118.742241238,511.65796977,19.3862,547.627758873,1.34656,150.715,2971,738.184092836,19.3746372398,0.428841071229,19.3811880158,185.09002006,-19.5474,193.688904809
0.999905,2972,270.74326051,19.3969,1158.91465471,176.564,166.058998,221.224655236,380.099180543,19.4108,559.921533056,1.06597,150.719,2972,540.594542165,19.3984437163,0.387169864386,19.4047001011,2.84170525994,-19.5367,158.878197755
0.999928,2973,327.022906906,19.3731,1249.3471901,176.559,232.978013543,146.496318047,365.325446583,19.3862,535.803621534,1.30779,150.734,2973,604.839389792,19.3730455328,0.3950596059,19.3816015483,146.269536428,-19.516,164.348665259
0.999958,2974,324.743458438,19.4149,1964.76900816,176.611,304.38047985,209.623923631,230.667307968,19.4281,578.795295067,1.0996,150.695,2974,759.691085073,19.4156196585,0.376642813856,19.4224131891,33.5032205275,-19.5488,185.714582822
0.999918,2975,155.475782909,19.3745,1654.38568603,176.617,272.008923866,166.483215151,184.840271784,19.3874,607.43765985,1.10267,150.727,2975,667.599979243,19.3751562029,0.377257860914,19.3858197423,22.7510867456,-19.5055,178.532780453
0.999935,2976,166.30149333,19.3806,1458.91474685,176.637,264.467592939,140.060122431,152.078311051,19.3942,413.855289016,1.25818,150.728,2976,614.989529046,19.3808411025,0.393149594566,19.3877997754,11.58533395,-19.5212,172.287324172
0.999894,2977,316.204903393,19.4358,2545.80485924,176.65,364.758274514,407.253786205,524.933131333,19.447,1155.05774969,1.26885,150.701,2977,764.98079607,19.4342485839,0.387357267765,19.4419614201,6.91535082129,-19.5585,187.981932178
0.999943,2978,441.604757451,19.3816,1297.1298538,176.685,246.860114655,242.309708879,531.437125847,19.3953,749.16323896,1.25569,150.731,2978,796.801403845,19.3853599503,0.395418968989,19.3940815412,39.0976906754,-19.542,197.834015861
0.999983,2979,362.093132948,19.506,1535.02218864,176.702,302.351648563,308.793293663,505.091347792,19.5188,899.123141842,1.06897,150.773,2979,843.796711234,19.5072002459,0.366382565639,19.5155446405,2.82143513354,-19.6561,195.04778474
0.999924,2980,313.601160222,19.4867,1915.44479807,176.733,349.327962,271.544180699,541.899520163,19.4996,803.056234712,1.33439,150.79,2980,782.231751934,19.4867016913,0.387080361419,19.4943673779,25.3164439128,-19.6282,189.842389223
0.999966,2981,429.205677107,19.4823,1176.61081116,176.737,135.987825856,137.930627692,527.871056198,19.4967,570.746970817,1.11791,150.823,2981,673.154551048,19.4837226937,0.374017839126,19.4925925311,175.962337267,-19.628,187.731034823
0.999876,2982,281.279122515,19.4577,2188.69661979,176.777,283.161562334,216.905154294,509.121071551,19.4725,607.908492892,1.12034,150.86,2982,696.087815178,19.457982207,0.375464357918,19.4675936121,11.6739130169,-19.6189,188.45782498
0.999954,2983,371.923407161,19.5404,1733.05556906,176.825,249.980109192,236.745276719,472.018323749,19.5542,633.712724074,1.26111,150.881,2983,601.971333924,19.5414652215,0.375894171469,19.5498307493,45.5242622383,-19.6912,181.058107166
0.999955,2984,231.697485268,19.5079,1015.57289301,176.872,142.649378314,249.276532014,475.316838108,19.5184,751.742910723,1.07778,150.911,2984,582.460872336,19.5091539703,0.370529982586,19.5159656886,2.39367251105,-19.6519,183.839364079
0.999955,2985,228.585599423,19.5361,1504.50854592,176.919,267.83023795,313.120645994,476.556909063,19.5509,833.308293296,1.09487,150.981,2985,712.814177094,19.5368995917,0.372493572898,19.5482878155,8.40151134733,-19.6825,189.18499675
0.999989,2986,103.780005401,19.5313,1033.6990075,176.942,139.338294737,172.877846033,38.8112345711,19.5435,549.613099563,1.29556,150.958,2986,90.2923402022,19.5308854898,0.381434920797,19.5391801255,2.59021243846,-19.6756,50.0240797593
0.999964,2987,153.286129071,19.5572,1766.07124582,176.969,315.517884116,223.117959066,10.9600832386,19.5725,650.668487088,1.10146,150.987,2987,171.630653125,19.5581420285,0.374613448264,19.5651903992,-0.613102291078,-19.6585,58.3953628559
0.999947,2988,75.1958814041,19.5256,1571.19845225,177.006,380.432554611,100.53321118,33.0942882221,19.5393,426.366205907,1.29232,150.978,2988,203.405189624,19.5276830872,0.407294065205,19.5365078882,2.90408604636,-19.6324,58.0335223998
0.99998,2989,74.1365024833,19.543,2053.99240826,177.021,469.81854264,134.214359096,165.279858535,19.5573,424.599248063,1.23918,150.991,2989,616.151757633,19.5429866206,0.412068032402,19.5535254247,1.32781144656,-19.667,146.864682477
0.999995,2990,207.406943222,19.5657,1886.461563,177.031,536.425352957,294.291382655,62.1431584005,19.5832,1023.04193514,1.17545,151.012,2990,613.290975883,19.565384497,0.403595833744,19.5770562065,11.6810699484,-19.7185,135.251768508
0.999947,2991,157.661831828,19.6329,1303.70562144,177.071,151.886858426,191.391713518,610.276415728,19.648,482.9231349,1.14561,151.015,2991,814.118499248,19.6354871188,0.401043599248,19.6460223989,6.26216069878,-19.7789,187.128162208
0.999864,2992,471.8164044,19.5181,1694.00425295,177.089,433.351166588,293.853957278,59.079359611,19.5341,734.836096708,1.20384,151.055,2992,1350.68902481,19.517291969,0.402010616888,19.5311956015,15.5236091589,-19.6526,174.724881845
0.999948,2993,561.329187541,19.637,1998.97554213,177.134,434.033137251,312.438395161,879.013451951,19.6527,976.38326285,1.25148,151.001,2993,1467.62920674,19.6390732127,0.403289789145,19.6499752159,93.0809870644,-19.7934,189.958958066
0.999928,2994,506.573001535,19.58,1782.17035844,177.138,354.602048545,522.820133456,149.238364423,19.5959,1374.31744315,1.00331,151.008,2994,718.531434347,19.5807864581,0.384689160867,19.5910062853,56.8880637601,-19.7281,169.566904722
0.999963,2995,163.176979579,19.6187,1208.77453655,177.145,180.155112996,247.364467453,436.866216519,19.6377,862.817311332,1.20075,151.04,2995,758.857149479,19.6196601264,0.403923082393,19.6335264559,-0.601412982229,-19.7498,189.032299542
0.999904,2996,245.429966555,19.6206,2037.54668937,177.17,370.431589784,312.280599054,357.772177495,19.6378,994.429290366,1.26694,151.065,2996,824.811865728,19.6222854141,0.403883890981,19.6349685301,1.12408585095,-19.7656,186.135717532
0.99998,2997,195.66774718,19.6163,1972.51922389,177.17,293.880043016,431.316061656,490.890941986,19.6373,1410.93796721,1.24377,151.099,2997,666.523163682,19.6165751201,0.40324857592,19.6305409104,4.44086201656,-19.7692,180.19303034
0.999898,2998,272.966754212,19.673,543.219822956,177.206,12.954331883,164.47133084,499.653657184,19.6919,469.207389444,1.13987,151.125,2998,528.803803443,19.6735703291,0.389958819702,19.6882992427,22.3681850685,-19.8424,178.371568841
0.999946,2999,368.647575642,19.6575,2054.25954759,177.259,488.578207084,184.414994836,557.297342852,19.6745,524.300370844,1.10759,151.146,2999,1267.11550649,19.6584799339,0.38844261808,19.6722575178,23.016574152,-19.8226,198.68878948
0.999964,3000,445.992123959,19.7162,1867.99383866,177.278,398.682854897,225.903706889,106.849917901,19.7366,625.978368864,1.20963,151.163,3000,847.854636217,19.7163856635,0.390998428119,19.7307917905,2.21375864793,-19.8637,177.078784914
0.999989,3001,461.034763331,19.718,2017.57047506,177.296,386.559660428,229.958961206,616.035776813,19.7355,718.269836173,1.27284,151.16,3001,1032.1244741,19.7196403265,0.400919887137,19.7325238072,75.6062255641,-19.8726,192.687957648
0.999916,3002,143.962046789,19.7162,1508.15823624,177.329,311.618563944,167.976277078,63.4876088648,19.728,486.078806635,1.12598,151.158,3002,863.323780131,19.7161292955,0.389668909615,19.7230656794,3.46739102873,-19.8546,181.877230641
0.99992,3003,82.2405356177,19.6731,1293.84563423,177.357,317.168146414,131.439046762,29.247170922,19.6862,438.972222806,1.17432,151.157,3003,349.176663586,19.6724879501,0.376647049627,19.6795963984,7.57206090932,-19.8015,92.9708817506
0.999958,3004,51.923817963,19.7026,1203.9774195,177.378,339.752270172,163.939248478,33.9175202889,19.7191,686.243721274,1.029,151.186,3004,342.037430902,19.7036510317,0.386098676224,19.7158398925,-1.37424301822,-19.8167,83.8210338842
0.999943,3005,222.906760377,19.7185,1231.70644268,177.389,234.493983527,236.350880527,245.920693908,19.7364,597.064314087,1.48336,151.204,3005,512.993249111,19.7180209168,0.414130624387,19.7306083639,18.4919634746,-19.8461,139.834924862
0.99997,3006,137.26015068,19.7571,1365.96369469,177.41,223.179167936,222.854234752,23.1082331657,19.7673,691.689394794,1.34286,151.249,3006,482.18326018,19.7579728068,0.402573647048,19.7644695534,2.22547376856,-19.8857,151.418252371
0.999925,3007,145.988006581,19.6835,1157.66012919,177.411,202.635543495,212.98920685,186.780979995,19.7029,761.895215526,1.27992,151.26,3007,548.094701118,19.684099344,0.403305996629,19.6978371705,4.88235958725,-19.8268,170.861408465
0.999968,3008,295.133165391,19.7364,1449.85658439,177.424,178.404321631,207.44005256,435.339339687,19.7529,578.892958738,1.45695,151.291,3008,545.808067683,19.7392702174,0.422708943248,19.751741997,43.8042668896,-19.9172,177.700073779
0.999962,3009,395.984350603,19.7384,1214.9668371,177.462,121.523401308,330.696729881,423.280090308,19.7536,928.147395649,1.3044,151.267,3009,524.907888425,19.7376924827,0.397147326465,19.7479376481,11.1036677897,-19.8974,177.216147152
0.99996,3010,413.781295781,19.7772,977.251572091,177.488,119.395295985,177.322574795,464.469473468,19.7915,669.369350381,1.23642,151.247,3010,585.112729223,19.7799890533,0.391575810008,19.7904456575,131.559335397,-19.9168,187.076405021
0.999957,3011,370.375376454,19.74,1884.34752896,177.488,278.463908129,143.362415242,38.5208602395,19.7568,521.695050604,1.21349,151.277,3011,176.100706467,19.7403584175,0.39695578766,19.751492818,97.6103272005,-19.8854,68.7653054554
0.999951,3012,171.121861755,19.7659,1502.71042705,177.517,252.917834859,190.71129415,33.1121493856,19.7815,527.891925251,1.06744,151.276,3012,125.488201311,19.7666362243,0.384997732439,19.7785389406,7.51015378917,-19.8907,47.3151645253
0.999947,3013,275.117658152,19.7895,1589.43849797,177.559,370.467789089,200.702310295,38.0290502374,19.8101,649.723614293,1.26505,151.266,3013,567.175841076,19.7893459485,0.402973092962,19.8050311047,5.09362379117,-19.8903,147.508494424
1.0,3014,73.207472076,19.7817,1845.74080661,177.56,103.964102563,175.663669802,10.6737124976,19.8033,711.53539727,1.29273,151.284,3014,20.1778082232,19.7817889287,0.408574427193,19.7989390255,5.48587932776,-19.8618,12.9205437816
0.99999,3015,109.158093263,19.5885,1482.00735075,177.629,102.382309726,283.429357272,10.6144772239,19.6162,1076.49188305,1.48733,151.307,3015,21.8189932599,19.5898630404,0.44720480795,19.6105743496,2.46465190562,-19.5686,12.82682599
0.999937,3016,89.9857662789,19.4939,2106.04124601,177.651,525.069258046,194.825864109,48.1059640549,19.5225,683.904098248,1.56764,151.291,3016,695.750229716,19.4928824918,0.463951788156,19.5183109414,1.29176531341,-19.6112,139.688136091
0.999923,3017,242.396934343,19.4937,2194.50940593,177.689,554.3817098,514.025471098,53.4438383898,19.5184,1599.65275649,1.46868,151.289,3017,538.265444163,19.4957487907,0.457361643377,19.516014737,10.4358466743,-19.6528,110.814955354
