AverageDiscountedReturn,AverageAbsQYDiff,AverageY,MaxReturn,AverageQ,AverageEsReturn,AverageAbsY,MaxEsReturn,AveragePolicySurr,MinEsReturn,AverageAction,AverageAbsQ,StdEsReturn,AverageReturn,AverageQLoss,PolicyRegParamNorm,QFunRegParamNorm,StdReturn,Epoch,Iteration,MinReturn
95.7989457181,0.109718680798,12.2242798544,1168.41875126,12.2242,820.732780433,12.2243470057,820.732780433,-12.2712,820.732780433,0.966006,12.2242,0.0,1099.3171918,0.218049,263.293,183.499,41.7970952505,2155,2155,1038.65738565
92.9024516223,0.105932816131,12.2207628656,1213.58561315,12.2205,756.151008916,12.2207987968,756.151008916,-12.2687,756.151008916,0.962745,12.2205,0.0,1133.15513217,0.176646,263.284,183.591,44.660265554,2156,2156,1070.48030835
104.796326851,0.0986978447543,12.2232956331,1281.83883448,12.2234,767.516910754,12.2233226636,767.516910754,-12.275,767.516910754,0.955943,12.2234,0.0,1173.68949314,0.139068,263.291,183.595,65.5738879636,2157,2157,1075.17729575
109.446435443,0.108181228253,12.2193194372,1295.28872177,12.2189,885.403673759,12.2193442751,885.403673759,-12.2684,885.403673759,0.969719,12.2189,0.0,1251.51715219,0.203442,263.354,183.652,37.6394029402,2158,2158,1160.06566185
104.283551461,0.104373087735,12.2194908003,1329.82663473,12.2197,912.004057065,12.21952581,912.004057065,-12.2725,912.004057065,0.968666,12.2197,0.0,1216.30115404,0.185688,263.398,183.679,48.3829739476,2159,2159,1155.19133723
102.708793504,0.0994518571109,12.2220512043,1235.94476104,12.222,798.634422127,12.2220862391,798.634422127,-12.2728,798.634422127,0.97246,12.222,0.0,1176.20857861,0.15278,263.445,183.661,68.9211739052,2160,2160,990.244704345
102.011626926,0.100421402474,12.2218155649,1294.53135821,12.2223,879.035914269,12.2218535781,879.035914269,-12.2745,879.035914269,0.970871,12.2223,0.0,1137.48801444,0.159451,263.426,183.721,71.1020628562,2161,2161,1014.75342266
100.160316744,0.102376958352,12.221321895,1239.54249142,12.2209,847.695698538,12.2213576334,847.695698538,-12.2695,847.695698538,0.968466,12.2209,0.0,1108.88750414,0.168242,263.473,183.781,66.1268192537,2162,2162,1023.27326013
104.535819455,0.102012045798,12.2227435803,1272.47327274,12.2226,839.78588326,12.222779922,839.78588326,-12.274,839.78588326,0.962954,12.2226,0.0,1211.46692501,0.162496,263.501,183.807,40.6170687497,2163,2163,1150.27375935
97.2635354694,0.105172241929,12.2215931491,1226.55315859,12.2212,879.703097715,12.2216382239,879.703097715,-12.2671,879.703097715,0.961157,12.2212,0.0,1095.74823462,0.176333,263.551,183.862,51.0443769609,2164,2164,1041.2491856
108.934428183,0.101626148175,12.2162381233,1236.79098667,12.2166,861.776415124,12.2162654858,861.776415124,-12.2644,861.776415124,0.965124,12.2166,0.0,1191.45801918,0.175355,263.598,183.889,30.5466732635,2165,2165,1147.9934612
102.977439321,0.102970440709,12.2102238273,1288.63774133,12.2096,767.483915614,12.210255398,767.483915614,-12.2594,767.483915614,0.965984,12.2096,0.0,1235.39614343,0.162197,263.687,183.91,33.2206708425,2166,2166,1162.58265408
104.30235048,0.103253849259,12.2067094547,1253.28065523,12.2066,813.646491788,12.2067428654,813.646491788,-12.2575,813.646491788,0.954016,12.2066,0.0,1119.06551257,0.164424,263.718,183.972,78.3402764984,2167,2167,997.393920533
109.601407541,0.105622782197,12.2057819416,1321.51092283,12.2059,966.160328025,12.2058357327,966.160328025,-12.256,966.160328025,0.972678,12.2059,0.0,1259.12158785,0.171664,263.772,184.005,46.2685554439,2168,2168,1160.20156544
102.694270256,0.100529336174,12.2039771078,1303.54355668,12.204,819.907267352,12.2040005183,819.907267352,-12.2536,819.907267352,0.963068,12.204,0.0,1215.25173107,0.156186,263.805,184.052,51.6306061267,2169,2169,1134.49335252
113.28431057,0.101465304142,12.2011503775,1409.69043002,12.2014,817.85118408,12.201162117,817.85118408,-12.2541,817.85118408,0.963807,12.2014,0.0,1290.44601717,0.159556,263.823,184.083,53.039756344,2170,2170,1226.3642629
101.69862179,0.099772757303,12.2137837145,1293.64352987,12.2131,880.876002546,12.213817934,880.876002546,-12.2698,880.876002546,0.959477,12.2131,0.0,1188.67666758,0.138148,263.832,184.133,75.3377894601,2171,2171,1071.56506477
103.033620337,0.108290857735,12.2093190172,1255.06031406,12.2094,881.301460314,12.2093595669,881.301460314,-12.2636,881.301460314,0.969915,12.2094,0.0,1203.29899513,0.180201,263.872,184.152,47.8887640167,2172,2172,1117.46994324
85.8755088996,0.104043093661,12.2126109786,1185.03419989,12.213,764.284256616,12.2126249475,764.284256616,-12.2631,764.284256616,0.962746,12.213,0.0,1085.35413658,0.159493,263.896,184.18,77.7101716402,2173,2173,972.290359211
110.878918429,0.0978774025195,12.212349632,1337.81863851,12.2119,908.272229477,12.2123757739,908.272229477,-12.2627,908.272229477,0.950935,12.2119,0.0,1281.96042252,0.143371,263.95,184.227,44.7881455541,2174,2174,1199.68556914
107.028345108,0.100309574648,12.2078335546,1245.2072107,12.208,797.772186023,12.2078699943,797.772186023,-12.2587,797.772186023,0.962166,12.208,0.0,1179.04384489,0.15258,263.934,184.231,44.0900024675,2175,2175,1082.71065157
90.5737470592,0.102435206129,12.2041241239,1183.63994596,12.204,835.451315746,12.2041874125,835.451315746,-12.2502,835.451315746,0.950595,12.204,0.0,1131.32968247,0.162512,263.987,184.271,42.3915105627,2176,2176,1065.45697468
96.133999581,0.100189929147,12.2061081393,1233.40579234,12.206,753.681935492,12.2061275545,753.681935492,-12.2559,753.681935492,0.964368,12.206,0.0,1193.93258694,0.151977,264.037,184.306,40.8907064845,2177,2177,1106.56906528
100.032346904,0.101299206882,12.2019964123,1246.53191875,12.2019,870.028839888,12.2020230308,870.028839888,-12.2517,870.028839888,0.950281,12.2019,0.0,1180.19789606,0.151544,264.032,184.334,58.6295322254,2178,2178,1060.43037501
102.455745579,0.10246595296,12.2023457588,1265.9850238,12.2026,848.030804698,12.2024129577,848.030804698,-12.2512,848.030804698,0.961586,12.2026,0.0,1189.54708507,0.158196,264.136,184.379,65.2270879296,2179,2179,1025.06800696
98.6722044811,0.099462454111,12.1999705989,1297.17749151,12.1999,805.847454531,12.2000045827,805.847454531,-12.249,805.847454531,0.956126,12.1999,0.0,1194.06297223,0.148255,264.2,184.43,74.4582739612,2180,2180,1072.88115974
109.994655688,0.090625341786,12.2074324311,1396.60018293,12.2077,835.469501792,12.2074481538,835.469501792,-12.2574,835.469501792,0.954559,12.2077,0.0,1305.08634019,0.0995172,264.225,184.465,40.436219764,2181,2181,1242.46460968
110.416342599,0.104848634797,12.2017121436,1240.81117643,12.2019,852.736237926,12.2017538846,852.736237926,-12.2516,852.736237926,0.961749,12.2019,0.0,1187.12692745,0.190745,264.24,184.511,42.2812306552,2182,2182,1103.73335714
114.89749784,0.101596689785,12.2001802429,1324.4164694,12.1999,835.114658553,12.2002180465,835.114658553,-12.2493,835.114658553,0.964221,12.1999,0.0,1271.85939538,0.170664,264.313,184.506,32.0542735687,2183,2183,1226.55780939
110.097912761,0.0988383785093,12.2072197839,1315.54354677,12.2071,881.606663037,12.2072537527,881.606663037,-12.2615,881.606663037,0.962045,12.2071,0.0,1239.45732358,0.143807,264.335,184.502,52.2328527954,2184,2184,1151.05960627
105.961737446,0.107859318915,12.2086398006,1341.17716561,12.2082,880.7542764,12.2086866069,880.7542764,-12.2626,880.7542764,0.967155,12.2082,0.0,1261.61362132,0.177729,264.392,184.497,46.4366162369,2185,2185,1193.95410138
91.8560900911,0.10661926898,12.2092486106,1282.65228914,12.2091,870.655701524,12.2093092343,870.655701524,-12.2622,870.655701524,0.957022,12.2091,0.0,1183.40581874,0.179936,264.423,184.553,56.0073832227,2186,2186,1091.61771415
94.6679368735,0.100058592269,12.2163899874,1299.05514661,12.2163,876.673640344,12.2164195595,876.673640344,-12.2689,876.673640344,0.961257,12.2163,0.0,1205.00297464,0.134671,264.467,184.555,57.0678642139,2187,2187,1100.07510496
99.522619306,0.105551103438,12.2129306512,1165.48907389,12.2128,809.740268247,12.2129704071,809.740268247,-12.2643,809.740268247,0.962751,12.2128,0.0,1110.14159096,0.172071,264.524,184.624,48.3546683838,2188,2188,1009.7918189
108.469884548,0.101411285018,12.2183591692,1372.57547315,12.2189,766.631952488,12.2184107615,766.631952488,-12.2691,766.631952488,0.958363,12.2189,0.0,1331.55420786,0.160085,264.549,184.652,35.2568658966,2189,2189,1279.22027032
106.820088331,0.0979462342063,12.2265356149,1331.8658338,12.2261,869.024139556,12.2265444895,869.024139556,-12.28,869.024139556,0.953529,12.2261,0.0,1259.09551326,0.111191,264.581,184.717,53.2547705818,2190,2190,1169.72972356
101.220726243,0.105225899275,12.2253551192,1377.93194794,12.2253,874.30715944,12.2253913061,874.30715944,-12.2781,874.30715944,0.951752,12.2253,0.0,1258.33466968,0.175132,264.575,184.734,71.7826149824,2191,2191,1130.13935873
113.662730734,0.105629542074,12.2206517405,1403.52616412,12.2203,916.497772764,12.2206803333,916.497772764,-12.2741,916.497772764,0.9573,12.2203,0.0,1348.63676905,0.163426,264.603,184.749,41.7485147755,2192,2192,1254.66663778
107.92974785,0.106194791028,12.218916388,1385.69109808,12.2185,756.435579135,12.2189359233,756.435579135,-12.2697,756.435579135,0.958948,12.2185,0.0,1336.59857284,0.186363,264.679,184.783,44.6970468768,2193,2193,1237.57124398
105.552476218,0.0998456360141,12.2172452749,1397.21359302,12.2172,698.841224299,12.2172645426,698.841224299,-12.2689,698.841224299,0.958921,12.2172,0.0,1312.27058024,0.153707,264.737,184.851,40.4796226888,2194,2194,1259.48740064
98.159944879,0.0972502047249,12.2195325507,1348.45430422,12.2195,847.864001793,12.2195650919,847.864001793,-12.2709,847.864001793,0.960937,12.2195,0.0,1277.14707712,0.142724,264.779,184.866,44.2479774681,2195,2195,1204.72878669
93.4945915729,0.104879189349,12.2133355252,1345.69255167,12.2131,807.40710186,12.2133686435,807.40710186,-12.258,807.40710186,0.95964,12.2131,0.0,1239.39500773,0.186482,264.777,184.892,59.0349878615,2196,2196,1119.22646033
95.4890352015,0.104002923847,12.2027579496,1309.96068394,12.2026,884.663136583,12.2027978036,884.663136583,-12.2497,884.663136583,0.964203,12.2026,0.0,1233.62032582,0.199707,264.816,184.927,33.6822012948,2197,2197,1190.74610469
108.141022638,0.0925356423538,12.2037328874,1454.09333685,12.2039,951.415560422,12.2037499796,951.415560422,-12.2532,951.415560422,0.960235,12.2039,0.0,1352.82227513,0.128846,264.815,184.937,57.2082067739,2198,2198,1264.22666604
93.1445946548,0.0957812636325,12.2086073519,1268.1099382,12.2083,861.09111623,12.2086333748,861.09111623,-12.2559,861.09111623,0.961063,12.2083,0.0,1197.9550505,0.142536,264.867,184.994,62.6785978658,2199,2199,1085.97100476
98.3250914384,0.0952510388317,12.2075083302,1369.3901078,12.2078,871.389934153,12.2075406038,871.389934153,-12.2545,871.389934153,0.951399,12.2078,0.0,1267.9762501,0.141956,264.922,185.022,42.0181792488,2200,2200,1200.77121873
97.3264907243,0.0936736624107,12.2030178267,1317.58508417,12.2029,860.647305412,12.2030458857,860.647305412,-12.2494,860.647305412,0.956039,12.2029,0.0,1258.70498741,0.132252,264.982,185.031,42.7925333168,2201,2201,1191.72936933
94.4426961773,0.104703876875,12.1978089586,1241.19726459,12.198,841.545555113,12.1978665491,841.545555113,-12.2469,841.545555113,0.958194,12.198,0.0,1177.71808625,0.189907,265.036,185.073,32.6751287454,2202,2202,1130.9892353
63.7638832617,0.10077800962,12.198992969,1313.9104886,12.1988,766.287109997,12.1990156966,766.287109997,-12.2497,766.287109997,0.961259,12.1988,0.0,1230.25829973,0.160794,265.02,185.106,73.7590049274,2203,2203,1109.58420832
64.371867354,0.105311576258,12.18891084,1152.4341538,12.1891,815.684938761,12.1889484364,815.684938761,-12.2342,815.684938761,0.951395,12.1891,0.0,1038.8291853,0.197813,265.108,185.19,67.519624492,2204,2204,919.812845483
21.2809726861,0.102440013961,12.186568718,1197.49476123,12.1867,781.763359195,12.1865998494,781.763359195,-12.2342,781.763359195,0.960987,12.1867,0.0,955.02865617,0.179627,265.145,185.236,237.118880007,2205,2205,304.171205836
104.28522852,0.0944195856904,12.1881429323,1456.74947347,12.188,751.284327795,12.1881568577,751.284327795,-12.2377,751.284327795,0.951301,12.188,0.0,1324.35279966,0.109293,265.18,185.236,54.4920916365,2206,2206,1268.82203855
66.4187732394,0.0964656354193,12.1908174096,1129.52326901,12.1908,737.727031049,12.1908382076,737.727031049,-12.243,737.727031049,0.957381,12.1908,0.0,1027.13103765,0.137029,265.175,185.28,68.0237549422,2207,2207,918.366235621
79.4124136044,0.0981521359505,12.1901127133,1303.90991405,12.1899,817.486230913,12.1901703148,817.486230913,-12.2394,817.486230913,0.966017,12.1899,0.0,1237.83717234,0.152179,265.247,185.311,60.8487249188,2208,2208,1119.53183606
79.4780236834,0.100867760492,12.1867333365,1229.24645405,12.187,804.367651224,12.1867752225,804.367651224,-12.2322,804.367651224,0.961927,12.187,0.0,1121.00638889,0.165889,265.36,185.35,60.2836269948,2209,2209,1004.42294207
61.9268519936,0.103059039605,12.1888417606,1165.8855888,12.1889,884.466117255,12.1888763938,884.466117255,-12.2337,884.466117255,0.961037,12.1889,0.0,961.646122908,0.184589,265.377,185.378,532.779368981,2210,2210,-633.700273437
20.4735182748,0.106600500615,12.1798428829,1183.06255328,12.1794,909.222390535,12.1799014273,909.222390535,-12.2255,909.222390535,0.968636,12.1794,0.0,603.826319569,0.203009,265.415,185.403,800.209439423,2211,2211,-627.124549264
-15.9191386949,0.10602549277,12.1690281449,1044.91594572,12.1696,843.402292792,12.1690481149,843.402292792,-12.222,843.402292792,0.97858,12.1696,0.0,410.623928346,0.213625,265.435,185.42,689.464785264,2212,2212,-668.009116619
52.7962430434,0.0965187487524,12.175497202,1203.32170999,12.1747,775.957180597,12.1755409421,775.957180597,-12.2229,775.957180597,0.967268,12.1747,0.0,1053.00736499,0.137975,265.499,185.437,118.446868636,2213,2213,793.826579487
84.6879284015,0.100436780356,12.1768878321,1237.63885211,12.1772,806.635952342,12.1769340773,806.635952342,-12.2276,806.635952342,0.959564,12.1772,0.0,1176.44040732,0.157119,265.469,185.456,54.7982384507,2214,2214,1056.36048514
49.0463328782,0.0986110838566,12.1748217003,1235.95144498,12.1749,796.420824395,12.1748526184,796.420824395,-12.2259,796.420824395,0.965469,12.1749,0.0,1070.33456081,0.150389,265.492,185.527,174.017695927,2215,2215,675.483938679
83.7155789192,0.0988185416364,12.1743945415,1255.1708547,12.1744,788.888670273,12.1744297514,788.888670273,-12.2227,788.888670273,0.947356,12.1744,0.0,1144.61723327,0.152765,265.532,185.539,56.7599212295,2216,2216,1062.64082116
84.4310568555,0.0977193935474,12.1749217551,1105.50519172,12.1747,703.11025139,12.174947641,703.11025139,-12.2279,703.11025139,0.956312,12.1747,0.0,1036.85921593,0.149781,265.542,185.566,47.3656031336,2217,2217,950.959058044
99.3809103274,0.0989890603294,12.1799608467,1269.80942728,12.1805,824.713662025,12.1799741284,824.713662025,-12.2286,824.713662025,0.953763,12.1805,0.0,1183.4219618,0.140372,265.543,185.542,37.8315865646,2218,2218,1147.21525181
94.6735492557,0.0969594143147,12.1759080335,1294.02729958,12.1759,727.116373663,12.1759324615,727.116373663,-12.2229,727.116373663,0.949183,12.1759,0.0,1208.5971161,0.111209,265.546,185.553,50.1106887011,2219,2219,1097.6430661
103.861683891,0.0948644077975,12.1821698407,1279.53895806,12.1827,819.167768862,12.182194154,819.167768862,-12.233,819.167768862,0.959507,12.1827,0.0,1222.12011004,0.114637,265.604,185.572,27.9276793704,2220,2220,1188.981975
98.7173288243,0.0983196571863,12.1837904841,1236.94928019,12.1833,808.471946974,12.1838217649,808.471946974,-12.233,808.471946974,0.963791,12.1833,0.0,1175.72702337,0.131958,265.674,185.61,32.3631884585,2221,2221,1126.9667399
91.2472313092,0.104792133663,12.1853108417,1246.63191618,12.1853,825.761855171,12.1853539487,825.761855171,-12.2347,825.761855171,0.958129,12.1853,0.0,1183.72981782,0.185739,265.684,185.634,41.5782567825,2222,2222,1105.18570064
98.721207349,0.0998305345884,12.1855916582,1137.9253861,12.1858,818.808509274,12.1856246277,818.808509274,-12.2369,818.808509274,0.97092,12.1858,0.0,1094.29518448,0.170649,265.724,185.663,35.6652144682,2223,2223,1015.26707859
101.928455479,0.108787521933,12.1841247624,1304.43573483,12.1843,702.49764852,12.1841668982,702.49764852,-12.2429,702.49764852,0.969035,12.1843,0.0,1242.99953015,0.204902,265.723,185.725,42.7615785766,2224,2224,1178.00394672
102.482053673,0.107481235147,12.18911574,1248.42640376,12.1886,737.301251217,12.1891507834,737.301251217,-12.2436,737.301251217,0.962717,12.1886,0.0,1175.74660841,0.186709,265.761,185.761,52.824421269,2225,2225,1052.06469763
97.6044311654,0.105226096166,12.1898777797,1258.07246965,12.1899,894.794027143,12.189904425,894.794027143,-12.2391,894.794027143,0.967512,12.1899,0.0,1183.42513733,0.168049,265.853,185.804,40.3482548876,2226,2226,1123.14411973
101.522542579,0.0977130049563,12.1984177643,1318.01449764,12.1985,834.826192389,12.1984504788,834.826192389,-12.2467,834.826192389,0.96425,12.1985,0.0,1249.75558065,0.132841,265.862,185.824,68.9946718708,2227,2227,1061.64906058
109.408962123,0.10511935652,12.1911064557,1274.50665369,12.1913,842.079629662,12.1911307417,842.079629662,-12.2418,842.079629662,0.960025,12.1913,0.0,1216.34890141,0.181568,265.888,185.869,51.2682224925,2228,2228,1094.9354616
106.773165749,0.0988204659076,12.1969277347,1379.66069087,12.1969,884.798873584,12.1969642971,884.798873584,-12.2492,884.798873584,0.966525,12.1969,0.0,1283.97349792,0.133939,265.919,185.932,51.7540332468,2229,2229,1200.00808649
102.229556119,0.0952097269528,12.1988074994,1304.78080098,12.1988,876.506870272,12.1988232236,876.506870272,-12.2493,876.506870272,0.957066,12.1988,0.0,1244.08088933,0.114084,265.92,185.917,49.5271107019,2230,2230,1154.0303955
98.2363815635,0.103088679113,12.2020444849,1211.87282918,12.2022,891.655060505,12.2020658869,891.655060505,-12.2548,891.655060505,0.955044,12.2022,0.0,1100.02298399,0.16534,265.948,185.941,71.862629549,2231,2231,988.791017022
107.076032006,0.10289430111,12.2027037524,1270.45928848,12.2024,834.542308732,12.2027532833,834.542308732,-12.2533,834.542308732,0.963189,12.2024,0.0,1201.58325298,0.164036,265.977,185.938,55.9634589971,2232,2232,1120.61020294
102.692598751,0.0968883595888,12.2119764428,1412.16921147,12.2123,840.644220594,12.212004325,840.644220594,-12.2631,840.644220594,0.957065,12.2123,0.0,1332.71758909,0.119777,266.021,185.958,62.287838493,2233,2233,1234.4758685
105.59435843,0.0961600696293,12.2169671177,1292.6770511,12.2173,840.346304602,12.2169908768,840.346304602,-12.2686,840.346304602,0.962132,12.2173,0.0,1216.50420436,0.124575,266.015,185.992,44.7884721859,2234,2234,1153.45471476
109.882232621,0.113766238363,12.2085004921,1218.19433692,12.2078,785.797399934,12.2085487724,785.797399934,-12.2562,785.797399934,0.952284,12.2078,0.0,1132.54160996,0.252389,266.063,186.041,57.0588118667,2235,2235,1032.19766806
104.357804884,0.103738138718,12.199063636,1279.07332822,12.199,843.592157431,12.1990845613,843.592157431,-12.2419,843.592157431,0.963563,12.199,0.0,1229.42315008,0.184819,266.114,186.064,33.9936910991,2236,2236,1172.12380094
116.020134708,0.102352467064,12.1948301039,1282.33691144,12.1949,951.279372546,12.1948772747,951.279372546,-12.2397,951.279372546,0.958132,12.1949,0.0,1218.96987357,0.184421,266.159,186.115,35.7929737252,2237,2237,1150.85656315
113.809216712,0.0977380741,12.1928739007,1281.86594243,12.1926,792.183926109,12.1929016475,792.183926109,-12.2395,792.183926109,0.954139,12.1926,0.0,1218.97189478,0.147376,266.147,186.155,34.1954749649,2238,2238,1168.50944751
109.593157403,0.0970114281004,12.190099815,1306.89708356,12.1902,785.868278077,12.1901245448,785.868278077,-12.2378,785.868278077,0.955682,12.1902,0.0,1248.93800349,0.137626,266.197,186.152,36.0184436607,2239,2239,1189.91667891
102.307217213,0.096106106323,12.187015907,1279.0967302,12.1871,804.766237072,12.187066412,804.766237072,-12.2386,804.766237072,0.964869,12.1871,0.0,1199.98293197,0.140705,266.258,186.169,57.2977708984,2240,2240,1081.84367067
93.6056047429,0.0981005947325,12.1849145514,1203.6299425,12.1844,815.688081047,12.1849377999,815.688081047,-12.2326,815.688081047,0.978103,12.1844,0.0,1120.09033656,0.139273,266.308,186.172,59.9957139541,2241,2241,1020.03150673
101.584082984,0.0984222850559,12.1831725286,1379.76610949,12.1832,829.811715934,12.1831895624,829.811715934,-12.2305,829.811715934,0.95561,12.1832,0.0,1260.35950499,0.144545,266.384,186.208,57.0909846896,2242,2242,1167.09874095
94.3306237605,0.100224266442,12.1774932939,1254.83345353,12.1777,789.205679063,12.1775226881,789.205679063,-12.2224,789.205679063,0.967816,12.1777,0.0,1182.36164634,0.165062,266.389,186.23,32.7120688145,2243,2243,1127.89030465
26.2344862259,0.0997942184592,12.1779175344,1119.84148377,12.178,812.520556531,12.177949903,812.520556531,-12.2244,812.520556531,0.981427,12.178,0.0,598.551334058,0.154687,266.451,186.281,546.210537982,2244,2244,-422.305214844
46.6596405795,0.0963910139069,12.171171742,1205.61533213,12.1718,847.653247759,12.1712330709,847.653247759,-12.2179,847.653247759,0.972419,12.1718,0.0,910.404540587,0.140819,266.404,186.315,421.547718343,2245,2245,-302.625488677
60.4864011814,0.105659400698,12.1689919947,1183.52273672,12.1688,833.836160087,12.169031381,833.836160087,-12.212,833.836160087,0.972892,12.1688,0.0,1011.27615243,0.193712,266.423,186.361,224.474237889,2246,2246,450.101913769
82.1691630512,0.105035105323,12.1611307718,1263.90569574,12.1613,781.650575245,12.161155322,781.650575245,-12.2104,781.650575245,0.96159,12.1613,0.0,1192.36146302,0.18475,266.458,186.393,64.7684951772,2247,2247,1064.48435073
107.919389566,0.090557320827,12.171683397,1327.13538542,12.1717,842.506038261,12.1717224313,842.506038261,-12.2243,842.506038261,0.956864,12.1717,0.0,1294.38615966,0.104221,266.494,186.391,31.4080494951,2248,2248,1230.32414706
109.650850157,0.100180906271,12.174091894,1267.88283567,12.174,671.669385171,12.1741276032,671.669385171,-12.2188,671.669385171,0.956714,12.174,0.0,1230.20592621,0.138539,266.541,186.413,32.547949156,2249,2249,1167.92475356
111.583766536,0.106629811623,12.1624651757,1459.95798653,12.1626,756.854764436,12.1624985859,756.854764436,-12.2101,756.854764436,0.953875,12.1626,0.0,1381.48687283,0.197508,266.567,186.444,46.514977671,2250,2250,1309.26123146
105.138015333,0.108700417111,12.1640083629,1344.07450052,12.1641,808.459474558,12.1640486142,808.459474558,-12.2124,808.459474558,0.95877,12.1641,0.0,1223.46218026,0.19127,266.602,186.47,45.7376963658,2251,2251,1166.40411709
68.0308888447,0.10370540709,12.1573441791,1195.84497397,12.1572,726.518662424,12.1573720159,726.518662424,-12.2082,726.518662424,0.968707,12.1572,0.0,1099.79305208,0.173714,266.662,186.54,91.1213403725,2252,2252,920.573748043
77.0354783481,0.0981867284346,12.161365147,1282.58988827,12.1616,825.639761331,12.1613981934,825.639761331,-12.2125,825.639761331,0.973722,12.1616,0.0,1163.24062057,0.141527,266.737,186.575,77.0102839002,2253,2253,1001.15904721
63.9298203388,0.103615422666,12.1667079574,1210.16704856,12.1668,790.243066606,12.1667450676,790.243066606,-12.2166,790.243066606,0.96618,12.1668,0.0,1078.59379463,0.174699,266.762,186.604,138.400794836,2254,2254,758.713652563
63.4330149198,0.101314221827,12.1677703199,1378.07455475,12.1683,847.964105177,12.1678076496,847.964105177,-12.2195,847.964105177,0.969153,12.1683,0.0,1132.75854924,0.155083,266.871,186.642,205.103858251,2255,2255,739.989880399
13.9216604649,0.108770702375,12.1673447774,1366.31346992,12.1664,704.306037776,12.1673765028,704.306037776,-12.2181,704.306037776,0.972567,12.1664,0.0,830.176868289,0.190633,266.922,186.681,543.065778043,2256,2256,-626.291947675
45.5002463813,0.100315078965,12.1748327231,1157.07868281,12.1747,714.066637271,12.174876885,714.066637271,-12.2245,714.066637271,0.983815,12.1747,0.0,877.351047383,0.134881,266.981,186.684,479.585371093,2257,2257,-522.888862128
4.58521022541,0.100883581376,12.1793320748,1067.66750031,12.1792,836.704335508,12.1793514717,836.704335508,-12.2289,836.704335508,0.984717,12.1792,0.0,464.066963085,0.144573,266.99,186.683,610.114130267,2258,2258,-574.037430336
45.7013400424,0.101278120194,12.1762998852,1183.65750218,12.1763,811.606814497,12.1763374071,811.606814497,-12.2281,811.606814497,0.97805,12.1763,0.0,806.940055707,0.157323,267.038,186.719,504.36931622,2259,2259,-570.542950843
88.1412433942,0.10163624146,12.1801549729,1300.89355505,12.1796,917.585347004,12.1801856193,917.585347004,-12.2321,917.585347004,0.960456,12.1796,0.0,1156.48997607,0.161431,267.109,186.776,115.256800343,2260,2260,850.946635289
89.2383161019,0.104153098787,12.1802533776,1175.32039861,12.1806,521.141651281,12.1802958941,521.141651281,-12.231,521.141651281,0.967967,12.1806,0.0,1093.00424908,0.18117,267.107,186.767,58.5698010377,2261,2261,964.912816018
68.9762474652,0.104006179563,12.179996093,1154.10618899,12.1795,857.998576054,12.180033847,857.998576054,-12.229,857.998576054,0.96642,12.1795,0.0,1055.30240793,0.166539,267.115,186.788,63.1104192434,2262,2262,958.398390717
80.7440771544,0.099553692391,12.1795153389,1205.48386197,12.1799,825.57080331,12.1795451383,825.57080331,-12.2274,825.57080331,0.965406,12.1799,0.0,1077.10966042,0.159341,267.158,186.817,83.522851657,2263,2263,942.501690023
98.9508573384,0.104248773896,12.1763064005,1284.70779639,12.1764,602.986025671,12.1763449651,602.986025671,-12.2247,602.986025671,0.960442,12.1764,0.0,1199.93337637,0.189939,267.22,186.871,49.4700636803,2264,2264,1133.0529788
94.3830129637,0.107043467961,12.1637164637,1253.18263612,12.1633,812.779170821,12.1637541422,812.779170821,-12.2097,812.779170821,0.96696,12.1633,0.0,1155.68937945,0.211767,267.209,186.931,61.703613403,2265,2265,1063.9109093
100.840076542,0.0931593915983,12.1744521789,1267.49999471,12.1745,787.240719317,12.1744817528,787.240719317,-12.2204,787.240719317,0.952437,12.1745,0.0,1156.08109551,0.119351,267.222,186.968,77.001599818,2266,2266,1020.37505943
118.871744997,0.093936302575,12.1737907998,1328.95988537,12.1738,787.951971025,12.1738187855,787.951971025,-12.2219,787.951971025,0.961049,12.1738,0.0,1281.80229704,0.131594,267.25,186.992,46.3418650822,2267,2267,1192.69321036
115.904415841,0.102155012424,12.1682111841,1301.26439482,12.1681,867.424016953,12.1682597975,867.424016953,-12.2159,867.424016953,0.957171,12.1681,0.0,1236.58005569,0.187795,267.306,187.022,44.9950878414,2268,2268,1164.63231204
113.428346955,0.0928792274268,12.1721456004,1281.12021105,12.1723,734.425488496,12.1721876839,734.425488496,-12.2189,734.425488496,0.961008,12.1723,0.0,1194.13794719,0.122991,267.342,187.035,39.8760220522,2269,2269,1146.57562919
101.85332938,0.0978107381946,12.171261296,1324.32840021,12.1716,871.484775613,12.1713079679,871.484775613,-12.2221,871.484775613,0.95987,12.1716,0.0,1208.40951792,0.167363,267.335,187.07,74.5273725165,2270,2270,1035.77689013
107.294534789,0.0997104622286,12.1766311056,1274.33392618,12.1762,806.509647099,12.1766415424,806.509647099,-12.2266,806.509647099,0.954745,12.1762,0.0,1227.85865485,0.145175,267.399,187.114,30.8569570966,2271,2271,1170.97553544
90.9552610809,0.109474896186,12.1662989523,1278.74816223,12.1665,826.568725091,12.1663758792,826.568725091,-12.2163,826.568725091,0.964155,12.1665,0.0,1011.1204289,0.21568,267.433,187.147,534.978578069,2272,2272,-586.901185275
