MaxEsReturn,AverageEsReturn,MinReturn,AverageY,QFunRegParamNorm,AverageAbsY,MinEsReturn,AveragePolicySurr,AverageAction,AverageAbsQYDiff,AverageAbsQ,Iteration,PolicyRegParamNorm,Epoch,AverageReturn,StdReturn,AverageDiscountedReturn,MaxReturn,AverageQ,AverageQLoss,StdEsReturn
97.2323129931,93.6149591817,93.1000002384,67.9763738953,186.759,67.9763738953,89.7210040044,-68.1672,0.999163,0.250538140754,67.9764,1072,53.1784,1072,93.3858035816,0.103405764874,47.0799042881,93.5443126367,67.9764,0.906399,2.05277615597
94.8840174963,93.2088065045,93.3,68.141353158,186.83,68.141353158,87.3637953778,-68.3259,0.998945,0.28481295175,68.1407,1073,53.1662,1073,93.3905320289,0.0681615910265,47.0979461477,93.5363848643,68.1407,1.60721,2.34492556221
99.727888628,93.5877772616,93.3,68.1017749339,186.883,68.1017749339,88.4267734565,-68.2932,0.999428,0.266434647504,68.1015,1074,53.1443,1074,93.4195558513,0.0778549609376,47.2811900648,93.5000001073,68.1015,1.23384,2.82995383003
94.6818144924,93.1916942606,93.3,68.0891529123,186.92,68.0891529123,87.5126651997,-68.2846,0.999178,0.313065081711,68.089,1075,53.1515,1075,93.4146278904,0.0795519891982,47.244510954,93.598724077,68.089,1.67846,2.08199343072
94.9047889645,92.1156920457,93.1000000834,68.0565560964,186.962,68.0565560964,90.1582279018,-68.2365,0.999099,0.254689194717,68.0571,1076,53.1487,1076,93.3954304742,0.118466236588,47.1339557659,93.5840174399,68.0571,1.14013,1.82952080776
97.2836878396,91.594463352,93.2000001669,68.1608028554,187.041,68.1608028554,86.4587174458,-68.3495,0.999415,0.292284638447,68.161,1077,53.155,1077,93.4071486178,0.087258229674,47.2099030226,93.5000077246,68.161,1.59747,3.01015593
95.1678078904,93.8639857416,93.3,68.0542002271,187.104,68.0542002271,89.8874012468,-68.2469,0.999501,0.267124521892,68.053,1078,53.2126,1078,93.413154993,0.0777813222474,47.2465707553,93.5576629415,68.053,1.34004,1.51419643698
97.9795736845,94.1727446002,93.3,68.0040076412,187.14,68.0040076412,91.0946962807,-68.186,0.9996,0.307601369958,68.0039,1079,53.1992,1079,93.3921200619,0.0689846564996,47.1284206632,93.5516499083,68.0039,1.85699,1.54661397416
94.6455472438,92.3614852332,93.2419690832,68.0429770006,187.193,68.0429770006,88.9367080811,-68.2282,0.999173,0.313393616305,68.0423,1080,53.1849,1080,93.4153179695,0.0734232529378,47.2483833394,93.5000001788,68.0423,1.74887,2.19416923831
98.7731419961,93.8777157741,93.3,68.1540308478,187.225,68.1540308478,90.62738175,-68.3328,0.999184,0.295858847601,68.1538,1081,53.1539,1081,93.3968426753,0.0715783719806,47.1423088202,93.5,68.1538,1.41722,2.18970940609
94.6866187004,93.3169429856,93.3,67.9734991494,187.266,67.9734991494,90.1036003449,-68.1568,0.999462,0.305782189968,67.9735,1082,53.192,1082,93.4074978065,0.0718504713928,47.21244594,93.5,67.9735,1.94965,1.74998332527
96.9490735079,92.7551671304,93.3,67.9409367542,187.296,67.9409367542,89.7505068008,-68.1222,0.999521,0.251604326798,67.9402,1083,53.194,1083,93.3959274758,0.0714240279993,47.1479967647,93.5,67.9402,1.23345,2.2558244345
99.0853804824,94.1870591536,93.3,67.9917173951,187.344,67.9917173951,89.3450332588,-68.1696,0.999119,0.254115250324,67.9919,1084,53.2308,1084,93.3714101165,0.0490755594602,46.9931596432,93.4998502975,67.9919,1.32569,2.05539244379
95.7714749344,91.7774773022,93.3,68.0695515167,187.388,68.0695515167,87.7104127393,-68.2541,0.998947,0.281199221827,68.0684,1085,53.2578,1085,93.3944633972,0.0706639657701,47.1206914311,93.5,68.0684,1.70465,2.43832329045
95.0674340975,93.6629421808,93.3,68.0076529274,187.502,68.0076529274,88.125163284,-68.194,0.999357,0.266137527733,68.0077,1086,53.2458,1086,93.3797553416,0.0436986626157,47.0486951169,93.4812907344,68.0077,1.32996,1.96690503484
96.5814704991,93.0595686787,93.3,68.0789990503,187.513,68.0789990503,88.7171708524,-68.2607,0.99913,0.254755094161,68.0783,1087,53.2644,1087,93.4064016333,0.0761017560368,47.195332831,93.5963058952,68.0783,1.39387,2.24988487494
94.7666264194,92.7408971029,93.2000001431,67.9564414485,187.553,67.9564414485,89.6017303837,-68.1452,0.999064,0.293759717095,67.9567,1088,53.2583,1088,93.3671386117,0.0519864576653,46.9671025639,93.4000028729,67.9567,1.46347,1.85468037865
94.9031372036,93.717123229,93.2,68.0069888165,187.628,68.0069888165,89.867585829,-68.1947,0.999022,0.256212510558,68.0074,1089,53.2396,1089,93.3654357381,0.064829508018,46.9560422561,93.496806402,68.0074,1.11487,1.44685024625
95.0745140609,92.6361716165,93.2,67.8841168465,187.692,67.8841168465,89.9867556241,-68.0574,0.999453,0.267159400602,67.8839,1090,53.2193,1090,93.3718425599,0.0529766002901,47.0065990303,93.4778320492,67.8839,1.17206,1.91052644551
98.0795631311,93.7687963422,93.3,68.0601542967,187.754,68.0601542967,90.0123158186,-68.2526,0.999505,0.265860249441,68.0598,1091,53.239,1091,93.399322182,0.0644441215859,47.1665885304,93.5,68.0598,1.2294,2.07630084076
99.2973072239,93.8054230057,93.3,68.0697107324,187.763,68.0697107324,90.4824331093,-68.2636,0.999307,0.252150012157,68.0697,1092,53.2462,1092,93.3927370541,0.0692398478388,47.1224517821,93.5,68.0697,1.00393,2.38913926776
98.6511946728,93.7038098459,93.3,68.0177595743,187.835,68.0177595743,89.4263292612,-68.2031,0.999308,0.285822033052,68.0174,1093,53.2493,1093,93.3841882592,0.0652513027462,47.073289329,93.5,68.0174,1.51213,2.35522155661
95.0208907385,91.5092217699,93.3,68.0177751902,187.911,68.0177751902,87.3774716055,-68.2187,0.999506,0.274155034287,68.0177,1094,53.2974,1094,93.4078610432,0.0691164277224,47.21595274,93.5988263369,68.0177,1.28816,2.27617213637
98.4226904988,92.9099219702,93.3,68.0463943315,187.948,68.0463943315,88.6331322667,-68.2298,0.999094,0.245463559851,68.0458,1095,53.3256,1095,93.368268041,0.0526244249459,46.9743507127,93.4964342234,68.0458,1.07108,2.94453146378
95.1947851896,93.1754062808,93.3,68.0815675724,188.003,68.0815675724,89.7130666277,-68.2756,0.999203,0.261450463363,68.0816,1096,53.3559,1096,93.3761469775,0.0518544597899,47.0230018496,93.499995945,68.0816,1.3385,1.89669476761
95.8186261512,93.7248358317,93.3,68.2370428175,188.07,68.2370428175,90.6020001018,-68.4288,0.999446,0.311633846614,68.2368,1097,53.3739,1097,93.4076018036,0.0824880603656,47.2128918151,93.5996578685,68.2368,2.01051,1.59770754247
94.9144126259,92.8063465956,93.3,67.9884830752,188.132,67.9884830752,90.7140885863,-68.1766,0.998883,0.285774019865,67.9885,1098,53.3723,1098,93.4086864056,0.0765000404406,47.2005305223,93.5985149959,67.9885,1.57395,1.50607798475
97.7953833085,93.6634915659,93.3,68.0725437138,188.204,68.0725437138,90.971786775,-68.2616,0.999161,0.275906778144,68.0721,1099,53.3653,1099,93.3770871036,0.0510888829334,47.0270022157,93.4997338955,68.0721,1.51064,1.7801580168
95.8530546037,94.1576992752,93.3,68.0793403475,188.309,68.0793403475,90.3611044508,-68.2738,0.999678,0.291280999103,68.0789,1100,53.3618,1100,93.372331992,0.0467380936886,47.0167010312,93.4778386605,68.0789,1.8503,1.27193306284
94.6882297872,93.2572226255,93.3,68.0450973109,188.393,68.0450973109,90.2115661722,-68.2355,0.998886,0.250224697024,68.0452,1101,53.4031,1101,93.3775861254,0.0505026499237,47.0208614219,93.4976166937,68.0452,1.18648,1.45383620787
96.8376761793,94.0861917787,93.2000046729,68.0399849842,188.395,68.0399849842,90.8766315847,-68.2437,0.998626,0.264679693048,68.0405,1102,53.3918,1102,93.3799663571,0.0582462078131,47.0260698433,93.4998474461,68.0405,1.17948,1.51925009514
95.4114830327,94.0860660943,93.3,68.2255256296,188.442,68.2255256296,90.582403925,-68.4115,0.998973,0.282498075196,68.2248,1103,53.3666,1103,93.3942937621,0.0670170522598,47.1203895167,93.5288504703,68.2248,1.52954,1.34038233857
95.5547438839,92.5018369817,93.3,67.9720338768,188.495,67.9720338768,90.1571996772,-68.1609,0.999366,0.296501444273,67.9716,1104,53.3594,1104,93.4035271728,0.0760394048149,47.1866923626,93.5594803858,67.9716,1.64511,1.84457311684
98.6871437171,93.7460362225,93.3,68.2249520062,188.487,68.2249520062,90.959228997,-68.4084,0.99934,0.238940646162,68.2253,1105,53.3692,1105,93.3752352728,0.0468932228551,47.0222774358,93.4999894432,68.2253,1.08336,1.91783769189
98.4,93.7282849918,93.3,68.1371288313,188.551,68.1371288313,89.9599498386,-68.3296,0.999389,0.271321664723,68.137,1106,53.3805,1106,93.3735894421,0.0479430031922,47.0144442807,93.4999856729,68.137,1.36961,2.29161109671
99.4,93.184672815,93.2431460995,68.1309763275,188.577,68.1309763275,88.2370766641,-68.309,0.997512,0.27233507334,68.1306,1107,53.379,1107,93.3833932113,0.0543875973433,47.0092230738,93.4999179407,68.1306,1.51678,3.08219986867
95.1357182962,93.8386543026,93.3,68.0985166716,188.631,68.0985166716,91.6064186383,-68.2709,0.999138,0.247535833106,68.0985,1108,53.3629,1108,93.4116060696,0.0760114093958,47.2256340813,93.5904643013,68.0985,1.19737,1.07050989764
94.619995575,92.8401176119,93.3,68.0435290901,188.675,68.0435290901,87.4774053809,-68.2401,0.998927,0.241713257496,68.0433,1109,53.3573,1109,93.3978801623,0.0684779062674,47.1394651403,93.5612757066,68.0433,0.905284,2.24441512264
97.919719233,93.1371825781,93.1667212826,68.2148368022,188.741,68.2148368022,89.9528949781,-68.4055,0.996902,0.221627562768,68.2154,1110,53.3591,1110,93.3709342664,0.0639220537035,46.9181308538,93.500150398,68.2154,0.618284,2.20438809788
97.6457985496,93.085925387,92.7207405404,68.0736105741,188.803,68.0736105741,87.3503142838,-68.2531,0.9962,0.306825836124,68.0741,1111,53.3661,1111,93.284674428,0.105978782869,46.4045513591,93.4547608557,68.0741,1.54874,2.72479509493
94.9148484985,92.1827972602,93.2000000238,67.9665277931,188.766,67.9665277931,88.8620659751,-68.1626,0.999116,0.268204060683,67.9649,1112,53.3637,1112,93.4045222027,0.0866693984703,47.1846673127,93.5995761499,67.9649,1.16511,2.03242440759
98.4809237151,93.3544467639,93.3,67.9455811365,188.755,67.9455811365,88.7269796978,-68.1359,0.998898,0.257977428565,67.9453,1113,53.3745,1113,93.3781668608,0.052041903501,47.0245999381,93.4987923877,67.9453,1.11795,2.47375736921
98.6,94.0472059052,93.1,68.0567534405,188.791,68.0567534405,90.1268758045,-68.2466,0.998898,0.269838290397,68.0572,1114,53.3684,1114,93.3947852043,0.121858203499,47.1239925595,93.5903360034,68.0572,1.31223,1.85123795483
95.419817472,93.4878298985,93.3,68.1701983917,188.798,68.1701983917,89.517713562,-68.3633,0.999297,0.239708834458,68.1702,1115,53.3726,1115,93.3722132723,0.0486307475564,47.0035591414,93.4806605822,68.1702,1.01356,1.70380175078
96.7815308286,93.2878408942,93.2000032901,68.0618746936,188.862,68.0618746936,89.624693776,-68.2552,0.997859,0.282435486125,68.0619,1116,53.3803,1116,93.3572994455,0.0593078108329,46.8711029785,93.499948741,68.0619,1.45758,2.15295420356
95.5150419686,93.9069040145,93.3,68.025099438,188.876,68.025099438,91.5590674057,-68.2158,0.999054,0.250362152653,68.0249,1117,53.3893,1117,93.3924420962,0.0676808125204,47.1123579968,93.5726008441,68.0249,1.02423,1.19377113818
94.7700010895,92.6461443147,93.3,68.155193164,188.926,68.155193164,88.4967232274,-68.3392,0.999365,0.258155866897,68.1551,1118,53.396,1118,93.3691140389,0.0489229615025,46.9880717141,93.4974642051,68.1551,1.08779,1.8963099333
95.8484579993,93.0611878866,93.3,68.0633270342,189.008,68.0633270342,89.9299440099,-68.2459,0.998815,0.269457449853,68.063,1119,53.4155,1119,93.4045373427,0.0639581258101,47.1739115293,93.5812434109,68.063,1.30855,2.0049951224
95.484883341,93.5472836866,92.7000187396,68.1949172372,189.017,68.1949172372,90.2664817937,-68.3792,0.995873,0.271654031203,68.1944,1120,53.4347,1120,93.2989097239,0.178963950926,46.4801788764,93.4999988329,68.1944,1.33272,1.552704312
96.6410342219,93.2703532805,93.3,68.1070174072,189.042,68.1070174072,89.6304782409,-68.2882,0.998507,0.266269452209,68.1072,1121,53.4387,1121,93.3840638035,0.0465935073396,47.0454542151,93.4919045909,68.1072,1.24174,2.01111714493
99.0042569688,93.3352692604,93.3,68.2036400557,189.087,68.2036400557,89.9468707391,-68.3966,0.999557,0.266801535603,68.204,1122,53.3974,1122,93.3711515168,0.0454510771241,47.005989201,93.4268913812,68.204,1.33521,2.3720939107
98.3092780943,94.2613635904,93.3,68.0314029016,189.129,68.0314029016,91.1524632035,-68.2269,0.999099,0.2754054231,68.0302,1123,53.4652,1123,93.3821236403,0.0488342765126,47.0538079442,93.4952289879,68.0302,1.42713,1.52346623581
97.3777197007,93.5239884066,93.3,68.09738733,189.197,68.09738733,90.0846023581,-68.2977,0.999201,0.297184263643,68.0976,1124,53.4786,1124,93.4085595322,0.076986122907,47.2103209182,93.5078653968,68.0976,1.74147,2.03743358761
97.8378954705,93.5373778873,93.2,68.2083725637,189.304,68.2083725637,89.4181438921,-68.3972,0.998101,0.285609699638,68.2074,1125,53.478,1125,93.354363037,0.0745400499275,46.8626648348,93.4977399867,68.2074,1.54396,2.05589177287
95.0850675754,93.6394178144,93.3,68.2420144598,189.366,68.2420144598,90.2895503998,-68.4231,0.999327,0.264199778451,68.2425,1126,53.5114,1126,93.4057546946,0.0768428215951,47.1981701038,93.5999977058,68.2425,1.17368,1.47813785264
94.5410362881,93.9007929962,93.3,68.1663416621,189.499,68.1663416621,91.1149781784,-68.3482,0.998931,0.318384721929,68.1658,1127,53.5072,1127,93.3713324064,0.051918761278,46.986571281,93.4922098066,68.1658,2.02093,0.865119013235
97.0153575012,93.5495584389,93.3,68.086451565,189.576,68.086451565,90.3413869746,-68.289,0.999523,0.286238323669,68.0862,1128,53.5185,1128,93.3886818191,0.0641638440593,47.1060336559,93.5010756497,68.0862,1.46758,1.81489351678
94.6929457937,92.9581938764,93.3,68.2751378986,189.753,68.2751378986,87.3556978682,-68.4733,0.999489,0.2477100751,68.275,1129,53.563,1129,93.4112656927,0.0765784043317,47.2351571179,93.5984507309,68.275,1.23486,2.23934558628
99.4827144027,93.9334448996,93.3,68.3810044757,189.879,68.3810044757,90.8615325591,-68.5713,0.998961,0.258591901593,68.381,1130,53.5551,1130,93.4200026346,0.0799230474553,47.2682819173,93.5999722995,68.381,1.25061,2.20159613016
94.7746083014,93.0821181708,93.3,68.2264049448,189.951,68.2264049448,89.2051322331,-68.4096,0.998814,0.256196368456,68.2266,1131,53.575,1131,93.3721051869,0.0571847865215,46.9872108211,93.4996942794,68.2266,1.0903,1.83014107618
96.4942093298,93.6362111206,93.2294064149,68.3724808269,189.972,68.3724808269,88.5200381504,-68.5592,0.999275,0.255264477732,68.3717,1132,53.5591,1132,93.3716945471,0.0529982373349,46.9999640998,93.4980465638,68.3717,1.08036,2.0431165443
98.7219327727,93.35946852,93.3,68.2841213419,190.025,68.2841213419,85.7726779431,-68.4781,0.999286,0.271518636648,68.2839,1133,53.5912,1133,93.3994529876,0.0738136300498,47.1605232283,93.5,68.2839,1.4126,3.12333795481
96.7695911798,93.6747161735,93.3,68.1054264127,190.043,68.1054264127,89.6005183544,-68.2914,0.999237,0.222960747174,68.1052,1134,53.5981,1134,93.3938583507,0.0706860208076,47.1266067712,93.5252684191,68.1052,0.881112,2.19903616694
96.9449910502,92.7587373801,93.0,68.1894053589,190.119,68.1894053589,89.1772320877,-68.3594,0.999024,0.273683266615,68.1892,1135,53.6135,1135,93.3475617593,0.15221369752,46.8598950145,93.540909334,68.1892,1.29336,2.32345019677
94.7278224431,92.3518637847,93.2000013709,68.2967193907,190.17,68.2967193907,90.2421609538,-68.4939,0.999014,0.279789639732,68.2969,1136,53.6206,1136,93.4091342728,0.0871672182889,47.2080620208,93.5908383365,68.2969,1.4033,1.57309770279
96.2677851959,93.7104637689,92.6012972295,68.3290113046,190.228,68.3290113046,91.2828900826,-68.5193,0.997569,0.255928222122,68.3279,1137,53.6323,1137,93.3605525957,0.178562916979,46.8879409154,93.5937048397,68.3279,1.1514,1.21919569231
97.17154209,93.2494703929,93.3,68.1255959977,190.254,68.1255959977,90.9429110355,-68.3125,0.999053,0.240236994259,68.1256,1138,53.6333,1138,93.3804504296,0.0514991347647,47.0427048208,93.4997107511,68.1256,0.9671,1.8739023097
95.2491660716,93.496473352,93.3,68.3996447452,190.276,68.3996447452,88.8074551899,-68.588,0.999263,0.284713308561,68.3996,1139,53.6579,1139,93.3770692966,0.0555969352763,47.030452327,93.506769995,68.3996,1.49925,1.7121964238
98.9234353876,93.7045055261,93.3,68.3500878254,190.322,68.3500878254,89.6558374799,-68.5263,0.998522,0.291750182167,68.3492,1140,53.677,1140,93.3907056419,0.0592684631417,47.084476338,93.5432438423,68.3492,1.65705,2.25445651317
97.4462891989,93.9304549224,93.3,68.3314506273,190.354,68.3314506273,90.2755734047,-68.5172,0.998725,0.239251355375,68.3316,1141,53.697,1141,93.3640985693,0.0552657962893,46.9384288011,93.4978950557,68.3316,1.15401,1.71213118583
98.5163255224,93.555725168,93.2,68.3101019679,190.354,68.3101019679,90.1461577397,-68.4891,0.999452,0.279690557858,68.3096,1142,53.727,1142,93.4075613604,0.0903967771886,47.2133865009,93.5612800832,68.3096,1.34591,2.37932018977
95.9190900092,91.94253543,92.2149920014,68.2507764486,190.388,68.2507764486,86.1726554895,-68.4324,0.998108,0.279741152563,68.2513,1143,53.7468,1143,93.3199970361,0.24262762573,46.6815193493,93.5100622062,68.2513,1.44221,2.78270290457
95.0952610222,93.3260180887,93.3,68.3147244967,190.394,68.3147244967,89.6330970468,-68.5022,0.99821,0.268434278828,68.3145,1144,53.7534,1144,93.3833912574,0.0513727070576,47.032064335,93.4996832533,68.3145,1.36047,1.58090170487
96.3277620728,93.3353059844,93.3,68.2247741286,190.497,68.2247741286,90.6102070467,-68.4083,0.999319,0.258886493543,68.2242,1145,53.7394,1145,93.4051493442,0.0692300640629,47.1942980621,93.5228618092,68.2242,1.20422,1.8938265479
94.5612517628,92.5649882447,93.3,68.2069972698,190.525,68.2069972698,86.8670644747,-68.3952,0.998753,0.233039370128,68.2067,1146,53.7503,1146,93.3672192621,0.055421150605,46.9571948604,93.4950782878,68.2067,0.9528,2.4238437668
95.1702273879,93.101984744,93.3,68.2788122242,190.535,68.2788122242,89.7563170508,-68.4604,0.998967,0.267203836866,68.2783,1147,53.7562,1147,93.3816765553,0.0495364328482,47.0469849433,93.499910161,68.2783,1.06894,1.91760216181
99.7678737521,92.7852169009,93.3,68.1769800554,190.653,68.1769800554,88.9066892227,-68.3572,0.999277,0.285430570786,68.1772,1148,53.771,1148,93.374331294,0.0591598330467,47.0155122126,93.5173531887,68.1772,1.65976,3.05256239229
98.5581941006,94.1178088735,93.3,68.3479392212,190.714,68.3479392212,90.9684634371,-68.5369,0.999281,0.248464909157,68.3475,1149,53.7743,1149,93.4021125936,0.0704352374793,47.1755459097,93.5330607879,68.3475,1.18375,1.83273187419
96.3295259835,94.097047477,93.3,68.2471717102,190.772,68.2471717102,91.50895357,-68.435,0.998958,0.284238932704,68.2462,1150,53.7799,1150,93.4016162323,0.0692169904467,47.1622178027,93.514537383,68.2462,1.50721,1.25867847988
96.1628784042,92.8111012041,93.3,68.2281170532,190.814,68.2281170532,88.6657965829,-68.4111,0.998892,0.257654567006,68.2294,1151,53.825,1151,93.4178291751,0.0778886100714,47.2536015497,93.5921297649,68.2294,1.24851,2.25770610431
95.7476839031,92.7241153025,93.3,68.2943391377,190.894,68.2943391377,90.4058074116,-68.4872,0.999027,0.237571186811,68.2937,1152,53.8105,1152,93.3886733882,0.0538760759012,47.0893691567,93.5007835001,68.2937,1.10508,1.83986357255
96.274816101,92.8621813154,92.8179129622,68.3123014112,190.922,68.3123014112,86.8970134038,-68.4942,0.998585,0.292155072897,68.3129,1153,53.8328,1153,93.3241278142,0.183012240572,46.7147022585,93.5986830598,68.3129,1.58945,3.03555069914
95.5618876252,94.259620709,93.3,68.2080237965,191.001,68.2080237965,92.7006421795,-68.3789,0.999083,0.28610682824,68.2075,1154,53.8439,1154,93.4205129314,0.0751419938199,47.275133744,93.5924678929,68.2075,1.51314,0.871953631485
94.4614543026,93.2479032536,93.3,68.560910721,191.048,68.560910721,91.0973836329,-68.7539,0.999394,0.255834435455,68.5607,1155,53.845,1155,93.4138609201,0.0702879894144,47.246892061,93.5603089041,68.5607,1.21722,1.03528794114
95.1600593776,93.9684640639,93.3,68.3681442019,191.091,68.3681442019,91.6989809932,-68.558,0.998923,0.239862160535,68.3678,1156,53.8319,1156,93.4286534728,0.0909681264716,47.3173583742,93.59927218,68.3678,0.973873,0.910438634835
96.6244323736,92.5219034855,93.3,68.4801181819,191.142,68.4801181819,89.2384374089,-68.6669,0.999432,0.257662685476,68.4803,1157,53.8386,1157,93.3971760881,0.0734676966241,47.1521891827,93.5081189713,68.4803,1.21367,2.35456018353
99.3386252065,93.337682519,93.3,68.1995183396,191.196,68.1995183396,90.2364144881,-68.3891,0.999085,0.256946571349,68.1992,1158,53.8742,1158,93.412610255,0.0780465377521,47.2298894568,93.599976064,68.1992,1.24572,2.64912349121
94.712786022,93.5408695692,93.2000016212,68.3063454791,191.235,68.3063454791,89.7698467736,-68.4928,0.998076,0.266623862589,68.3063,1159,53.8802,1159,93.3558547215,0.0845397882137,46.8705144268,93.4997821069,68.3063,1.32115,1.29183945361
97.3817490094,93.1423698376,93.2047066872,68.4964405663,191.291,68.4964405663,89.7536730223,-68.6888,0.998315,0.253393904527,68.4958,1160,53.8737,1160,93.3595534689,0.0649150222466,46.899728824,93.4810771005,68.4958,1.20075,2.19243897046
95.0436505695,93.5472521393,93.1,68.4155251382,191.34,68.4155251382,91.0135481312,-68.6093,0.999301,0.258351489572,68.415,1161,53.8994,1161,93.380125615,0.125725079617,47.0533239997,93.5121466761,68.415,1.15204,1.35936792992
97.3608750375,93.624008996,93.2,68.5317935837,191.375,68.5317935837,90.0225277142,-68.7145,0.999398,0.292699474752,68.5314,1162,53.9081,1162,93.4171243767,0.0876832355768,47.2664942838,93.5526445902,68.5314,1.71035,2.00501920567
99.8168760281,94.1385156393,93.2,68.4629341521,191.431,68.4629341521,89.6349387775,-68.6447,0.998958,0.280366253219,68.4634,1163,53.9709,1163,93.4206764856,0.0919002420804,47.2727602178,93.5996410828,68.4634,1.591,2.12544288231
98.1382973127,93.5548033328,93.2,68.3675068503,191.457,68.3675068503,88.8869362962,-68.5586,0.999004,0.25702721584,68.3667,1164,54.0016,1164,93.4072304218,0.08932730861,47.1967600716,93.5921700787,68.3667,1.36146,2.18169976965
99.3704155075,93.4150185828,93.3,68.4408847331,191.479,68.4408847331,90.0300006056,-68.625,0.999492,0.234344100132,68.4411,1165,53.9998,1165,93.3788624481,0.0544837987773,47.0483111688,93.5571318842,68.4411,0.960242,2.49964967337
98.7455931665,93.4452986957,93.3,68.5173715178,191.493,68.5173715178,87.9081606092,-68.6893,0.999541,0.262836652816,68.5174,1166,54.0287,1166,93.4142104592,0.08092795445,47.2541850526,93.5044314831,68.5174,1.37064,2.88375661361
94.7895300031,93.3825897396,92.332294888,68.3965546413,191.568,68.3965546413,89.1517250166,-68.5762,0.998528,0.297801123953,68.3954,1167,54.0776,1167,93.331827609,0.132260592792,46.7524539216,93.4861777299,68.3954,1.63827,1.76936737156
95.132195731,93.6900254694,93.3,68.329976662,191.554,68.329976662,90.9753884466,-68.5244,0.999259,0.246765292222,68.3309,1168,54.0658,1168,93.4055479398,0.0779565473014,47.1949955199,93.5559013238,68.3309,1.20477,1.24888633798
95.6328096438,93.2760000604,93.2000017643,68.5043968094,191.617,68.5043968094,90.7823344683,-68.6956,0.998693,0.253272304572,68.5045,1169,54.0815,1169,93.3656371998,0.0580081633916,46.9463141854,93.4998016864,68.5045,1.20188,1.62487180647
94.6739915287,92.9765963405,93.2,68.5340244792,191.57,68.5340244792,89.5830362799,-68.7177,0.99906,0.250146106083,68.5337,1170,54.1068,1170,93.4042314617,0.093812319194,47.1815175812,93.5909300514,68.5337,1.13335,1.76759588149
97.1670212679,93.1047547486,91.7007321385,68.4744032268,191.505,68.4744032268,87.9797532626,-68.6561,0.998463,0.2662082355,68.4744,1171,54.1123,1171,93.2252960581,0.414682137495,46.1861074108,93.4999874313,68.4744,1.45911,2.51786982887
97.5819874278,93.0155647246,93.3,68.4631750055,191.455,68.4631750055,89.4116269499,-68.6413,0.999183,0.222172274107,68.4629,1172,54.0818,1172,93.3869851879,0.0537723166801,47.0848530919,93.5110260658,68.4629,0.792253,2.31674403903
94.7819638568,92.8614691362,93.2,68.3901296058,191.466,68.3901296058,88.4261488179,-68.5762,0.998389,0.241189299331,68.3891,1173,54.0766,1173,93.363689097,0.060527570484,46.9251870569,93.4999822134,68.3891,1.17262,2.22166895271
95.4161345248,93.2069159264,93.3,68.4862145739,191.514,68.4862145739,90.080452068,-68.6672,0.99929,0.264935455724,68.4864,1174,54.1268,1174,93.3981093473,0.0796376049876,47.1530907778,93.5880223473,68.4864,1.142,1.67067060506
95.1157707025,93.6297460606,93.3,68.3891228603,191.573,68.3891228603,89.481713137,-68.5759,0.999206,0.281430391636,68.3889,1175,54.1294,1175,93.3953811728,0.0654338233411,47.1341118859,93.553413923,68.3889,1.6029,1.53736206354
95.059054417,92.6581988905,93.3,68.373786759,191.583,68.373786759,86.7363233703,-68.555,0.999171,0.281806632984,68.3737,1176,54.1306,1176,93.4048165102,0.0733595320096,47.1874711216,93.5658238692,68.3737,1.44536,2.42771719277
99.1060114915,92.661625744,93.3,68.3316455022,191.634,68.3316455022,85.3741243605,-68.5156,0.999199,0.229330824098,68.3313,1177,54.185,1177,93.3914827708,0.0617816800845,47.1112140534,93.5576634224,68.3313,0.867907,3.43718861839
98.4267325584,93.5548766299,93.3,68.4817326906,191.69,68.4817326906,90.1088319933,-68.6669,0.999282,0.245432190616,68.4818,1178,54.1679,1178,93.3802538739,0.0527031093255,47.0493503428,93.5172770062,68.4818,1.05943,2.1705189579
94.8458699702,93.702234363,93.3,68.3857751195,191.738,68.3857751195,90.6397194249,-68.5689,0.999104,0.303669083802,68.3852,1179,54.1654,1179,93.4124872968,0.0783016882688,47.2297867038,93.5997996725,68.3852,1.76618,1.2575312497
94.8818244936,93.9418479398,93.3,68.3975425063,191.767,68.3975425063,91.7279670763,-68.5828,0.999196,0.213734423566,68.3975,1180,54.1929,1180,93.373545142,0.0498378282263,47.0078898882,93.4999999306,68.3975,0.738376,1.04286227417
96.0521998812,93.2492895861,93.3,68.3216908107,191.805,68.3216908107,89.6470039723,-68.5059,0.999358,0.265706487901,68.3218,1181,54.221,1181,93.3771019203,0.0475305827847,47.0335364392,93.4999296505,68.3218,1.38635,1.96213878927
97.583279317,93.2755090771,93.3,68.4159560119,191.895,68.4159560119,88.6771388598,-68.5953,0.999386,0.297005712109,68.416,1182,54.2181,1182,93.3736077237,0.0463962733708,47.0144668855,93.4842607525,68.416,1.69553,2.16189567289
99.8,94.2253896963,93.3,68.3820737513,191.996,68.3820737513,91.2978050786,-68.5562,0.999332,0.273034849474,68.3815,1183,54.2319,1183,93.4083523254,0.065706291075,47.2129541501,93.5,68.3815,1.42784,2.15816096675
96.0631557345,93.7224370205,93.3,68.3243145244,192.039,68.3243145244,90.5895458596,-68.5128,0.999404,0.272658031613,68.3245,1184,54.2363,1184,93.3734910914,0.0464883577586,47.0143707954,93.4532420519,68.3245,1.4581,1.51227704712
