StdEsReturn,AveragePolicySurr,MinEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageAction,AverageAbsY,QFunRegParamNorm,StdReturn,PolicyRegParamNorm,AverageEsReturn,MaxReturn,AverageQLoss,Iteration,AverageY,AverageReturn,MaxEsReturn,Epoch,MinReturn,AverageQ,AverageAbsQYDiff
221.412177093,-1.55207,3.84844134882,1.54223,132.973734326,0.997579,1.54189994093,97.1222,405.358496593,114.637,218.943459298,1252.06104677,0.00606556,1340,1.54138746238,686.970217727,613.994386841,1340,48.165900966,1.54149,0.0390074094784
161.848881407,-1.56095,178.600031548,1.55238,147.920381587,0.997168,1.55218104904,97.1403,551.06092634,114.737,456.178855391,1730.79051464,0.00730107,1341,1.55176913555,1188.98383879,574.136335947,1341,363.916922278,1.5517,0.0403420092321
134.914365267,-1.55378,194.44419733,1.54517,107.316314221,0.997752,1.54499507768,97.1598,159.818003235,114.783,411.210904379,618.332566532,0.00758662,1342,1.5445282936,275.121452335,602.523513632,1342,49.0490336165,1.54458,0.0401159880688
144.928849828,-1.55271,93.172711175,1.544,147.439490218,0.997568,1.54365475765,97.2037,166.50999769,114.796,356.184341997,1213.1062755,0.00571185,1343,1.54326549341,743.114194364,536.062481738,1343,572.847332109,1.54329,0.0383966547402
270.275824939,-1.55221,20.4695638526,1.54388,139.888391262,0.995666,1.54371817957,97.2474,319.721609028,114.855,447.526706779,1874.40548093,0.00706906,1344,1.54346549157,1551.96864843,759.937587193,1344,741.736912155,1.54345,0.0398935995271
182.020085988,-1.54623,8.68590443092,1.53758,138.293734857,0.997581,1.53727425791,97.2718,457.013796739,114.914,329.298294149,1613.16288434,0.00653766,1345,1.5369239651,957.744248022,560.989598769,1345,358.449736241,1.53696,0.0391431714368
120.948170449,-1.54952,123.777632991,1.54112,146.695199411,0.998251,1.54099407961,97.2981,74.3356109905,114.9,330.835234833,1733.10925754,0.00668284,1346,1.54075623724,1654.29799332,429.252881219,1346,1520.5344382,1.54063,0.039211149103
123.820432104,-1.55008,439.378806648,1.54143,151.33999058,0.994382,1.54106344687,97.3028,368.576904756,114.9,539.805039493,1519.17277945,0.00690974,1347,1.54069583758,863.757571913,751.883802973,1347,497.052603778,1.54079,0.0398832131345
331.222389544,-1.55317,30.8132701477,1.54398,140.086303915,0.995256,1.54376148111,97.333,67.618321036,114.94,351.699462335,690.640653732,0.00643247,1348,1.54339314688,508.252274643,807.206082754,1348,397.343061711,1.54336,0.0391080419364
192.501127366,-1.55279,174.176506615,1.5435,62.3234441981,0.990227,1.54300226241,97.3719,191.810057988,114.976,488.780053618,627.610134181,0.00645447,1349,1.54260000994,335.455267812,697.516774492,1349,-66.503304237,1.54268,0.0396570262546
194.54653595,-1.5507,126.118544536,1.5419,62.9341896437,0.988569,1.54167847622,97.3933,623.440713807,114.962,410.843284419,1887.57426077,0.00600039,1350,1.54106997866,817.03195175,646.521250554,1350,-20.2320991629,1.54106,0.0377742068735
223.445585795,-1.54991,-2.78697835958,1.54157,56.7740134013,0.992558,1.54127186326,97.4325,538.446565054,115.006,194.851528931,1877.81123421,0.00524328,1351,1.54074333925,574.22649629,518.159221714,1351,-68.7474912634,1.54082,0.0374871073423
276.143850779,-1.54945,-11.5281761746,1.54174,104.9028395,0.995484,1.54151144957,97.4645,262.38662353,115.044,234.46919601,1639.4853194,0.00731538,1352,1.5408172361,531.490784033,758.946546372,1352,309.967573826,1.54075,0.0398491734304
245.415304353,-1.5468,21.781883166,1.53888,116.062508791,0.994282,1.53851234669,97.4945,428.083895454,115.148,307.281538511,1621.48172422,0.00686411,1353,1.53796839716,908.738014238,599.111672669,1353,286.952614137,1.53795,0.0387545794169
162.63454053,-1.54949,163.849702604,1.54136,110.211196072,0.996508,1.54094322906,97.5205,515.749922392,115.177,310.746864782,1974.38733114,0.00630751,1354,1.54010485139,1342.2597426,565.17915574,1354,686.393753408,1.54032,0.0388664175343
237.433009731,-1.54793,9.60304380085,1.53999,81.5012628021,0.99349,1.53985213747,97.5394,552.777858204,115.157,330.834365981,1717.07900712,0.00720604,1355,1.53910464071,921.359367459,617.492526738,1355,-18.6928014108,1.53899,0.0395427131912
200.331716346,-1.55254,9.70363962853,1.54422,131.569898231,0.99813,1.54395682942,97.5322,291.081346415,115.193,341.659996978,1509.24293841,0.00675772,1356,1.54325373445,742.369495211,541.281661741,1356,511.484765346,1.54335,0.0380342234188
177.846331453,-1.54879,11.3081422169,1.53933,126.639873869,0.996436,1.53917063238,97.5384,125.930840972,115.216,224.926376816,787.562191107,0.00673168,1357,1.53828908678,556.782681447,409.485103008,1357,269.95048267,1.53826,0.0390802827884
339.224052653,-1.55121,394.508390952,1.54163,145.59911648,0.99907,1.54153608989,97.5651,69.7583220625,115.225,733.732443605,634.999665808,0.00610887,1358,1.54085653344,553.795892948,1072.95649626,1358,265.185206632,1.54081,0.0380611464401
167.436752685,-1.54414,370.423753048,1.5357,160.976005405,0.996451,1.53531750138,97.5918,425.324940571,115.273,521.970253984,2050.95563842,0.0073792,1359,1.53448328742,1670.76830964,805.547860166,1359,623.05617811,1.53463,0.0396100716354
226.962176977,-1.54772,65.1045146796,1.5384,147.612332843,0.996474,1.53834230255,97.5977,205.30828844,115.272,381.153096137,1325.1048082,0.00703519,1360,1.5374019327,548.282634499,609.356649823,1360,364.227272052,1.53743,0.0392406255491
66.4191064711,-1.54503,380.514651588,1.53607,138.384294809,0.9925,1.53599297359,97.616,100.736005979,115.315,484.190220839,756.994067981,0.00790576,1361,1.53516124031,455.150664554,565.28475764,1361,296.052292105,1.53505,0.0395386425039
181.009002975,-1.54763,18.9182179247,1.53852,147.190138087,0.998444,1.53845511859,97.6599,98.3222572182,115.351,368.455260319,542.023877389,0.00603505,1362,1.53770469865,481.971818552,611.863969928,1362,47.2520521752,1.53776,0.0378797206141
131.104516922,-1.55252,219.370020997,1.54342,141.883942204,0.998649,1.5432121191,97.6704,120.979921805,115.368,393.820701636,798.118394389,0.0066192,1363,1.54262938486,441.017863747,547.732286774,1363,55.7800624643,1.54261,0.0383581229593
185.415719592,-1.55213,0.872445010119,1.5432,140.430185243,0.999748,1.54311792156,97.7102,19.4647983711,115.356,339.391899164,504.153685813,0.00640119,1364,1.54224932527,379.177615437,573.735377317,1364,363.433081842,1.54218,0.0384473144802
199.883984869,-1.5562,1.37971583616,1.54824,145.827793805,0.998746,1.54799988162,97.7383,61.3860433458,115.338,255.543420977,683.772428524,0.00710821,1365,1.54753064387,410.839519348,473.658736436,1365,367.688853752,1.54759,0.0389541122989
211.540650438,-1.54309,14.6789095219,1.53618,144.761305534,0.998583,1.53589313205,97.7417,82.3532599215,115.39,307.954025811,578.599804998,0.00661939,1366,1.53514054089,450.127302822,586.641688028,1366,357.515774547,1.53516,0.0390406779438
143.466741617,-1.54342,44.8046646017,1.53475,90.7529995905,0.991478,1.53449640411,97.7751,210.726770765,115.443,229.851696001,697.565790578,0.00725208,1367,1.53398938215,255.093836849,445.099457466,1367,33.1380529411,1.53397,0.0393430746632
174.510131602,-1.54728,63.8312145069,1.53929,134.046667947,0.996119,1.53898734788,97.8073,102.880437886,115.491,280.553895232,691.728906216,0.006329,1368,1.53790739804,451.940469106,455.540947006,1368,166.416612228,1.53795,0.0387813864982
66.314852398,-1.54379,512.967021509,1.53545,155.926924765,0.997015,1.53511075907,97.8366,182.127624501,115.494,575.730268446,917.468872339,0.00645244,1369,1.53430146874,613.585005031,686.395804752,1369,52.8316802838,1.53423,0.038889535433
169.678821235,-1.54712,72.6294447047,1.53991,137.479999834,0.999551,1.53935335888,97.8531,39.0697432556,115.527,382.630814449,510.102271114,0.00683518,1370,1.53882366545,388.725362672,569.760265562,1370,339.234754123,1.53878,0.0392536763235
152.131100769,-1.54556,6.80636728336,1.53794,152.149831239,0.999002,1.53761195184,97.8539,43.6160218311,115.582,250.651251934,596.074826775,0.00645524,1371,1.53697539332,501.355259493,418.814151881,1371,351.740858947,1.53708,0.0380397654648
172.83144332,-1.54136,22.6814781328,1.53396,157.697085335,0.999069,1.5336866488,97.8906,27.6971093263,115.635,274.927464715,630.955571156,0.00798658,1372,1.53295433099,568.735038665,430.083361931,1372,515.065995291,1.53292,0.0399009286572
126.987349469,-1.54045,59.4294121891,1.53339,123.040755821,0.99456,1.53311005566,97.9182,111.587986265,115.669,308.697366235,753.044352902,0.00667221,1373,1.53246691871,534.187337066,465.530279608,1373,247.035207703,1.5325,0.0380766088766
241.705185752,-1.53515,-0.024769897308,1.52789,135.773296526,0.997014,1.52755141766,97.9551,94.5177649051,115.673,266.684375332,659.45172861,0.0062609,1374,1.52701508605,430.176651169,597.184084153,1374,282.686478058,1.52697,0.0380668165674
197.468216462,-1.54108,206.9405383,1.53352,137.077847121,0.995864,1.53319128335,97.9777,77.9491547424,115.677,408.283356204,708.977915937,0.00687432,1375,1.53256563651,490.998029528,626.452680338,1375,387.019912568,1.53261,0.0375745041983
174.802929886,-1.53844,266.727951744,1.5307,124.849726475,0.988852,1.53047500645,98.0104,66.2601690248,115.777,439.551592892,683.618582504,0.00786805,1376,1.52997519241,444.522529813,726.302023431,1376,344.30807144,1.52988,0.039776439567
228.557466957,-1.53792,37.4919161288,1.52886,117.647122392,0.991373,1.52859367546,98.0199,69.3686829299,115.83,317.168398904,581.054873174,0.00685284,1377,1.52803999506,367.608758124,583.86204117,1377,167.752955649,1.52808,0.038638559192
142.536427731,-1.53463,-11.705479878,1.52609,124.472732656,0.996989,1.52590178725,98.0558,70.9518132638,115.874,194.165306489,514.150946162,0.00607719,1378,1.52539844062,390.877877766,374.450870827,1378,64.9385121267,1.52545,0.0374743043186
100.109485178,-1.53384,228.206964998,1.52619,98.5239379482,0.996745,1.52595377598,98.0662,137.049018579,115.889,399.812461963,595.985855289,0.00589043,1379,1.52560870062,322.604896724,508.866524841,1379,14.405035676,1.52559,0.0378219512248
182.517705647,-1.53509,19.4654072815,1.52662,99.3977727472,0.997279,1.52636756624,98.1259,186.150385994,115.904,220.731012675,533.521142663,0.00732104,1380,1.52594627464,275.161883977,508.267843807,1380,43.5270031069,1.52598,0.0385564331872
218.405928384,-1.53194,11.5935088608,1.52503,138.16615687,0.99607,1.5247779561,98.1693,72.1728955966,115.942,230.447007778,785.481875001,0.00575756,1381,1.52442798402,339.94944681,595.202910563,1381,279.596578487,1.52433,0.0374975710462
338.60260352,-1.53795,46.6707311365,1.53114,177.03301979,0.996876,1.53084320555,98.1676,364.512456492,115.911,439.464127513,1858.13952978,0.0062569,1382,1.53031124185,854.374309908,966.599714543,1382,469.21377527,1.53027,0.0381149440678
179.197557425,-1.52774,6.18366682161,1.5199,165.144446356,0.996277,1.51948251479,98.1971,21.6560028228,115.911,343.894904548,515.157280278,0.00655337,1383,1.51895676582,444.068802721,495.042264521,1383,405.251595603,1.51901,0.0384018387788
187.391612704,-1.53077,0.395857017304,1.52223,139.129665623,0.99505,1.52179495873,98.2237,20.3799573401,115.973,296.079989687,370.998405228,0.00757803,1384,1.52122117881,296.878090473,551.6845495,1384,269.016238157,1.52131,0.0399161375893
168.78691209,-1.5297,20.7816015688,1.52194,143.903568389,0.995654,1.52156848992,98.2582,44.5870331506,116.044,288.597611236,449.030152718,0.00681796,1385,1.52113706544,332.104097538,523.981186842,1385,281.445297061,1.52124,0.0385747070735
254.527444354,-1.52874,55.905448909,1.52041,101.502532814,0.993158,1.52019555096,98.2995,183.688972916,116.09,389.783829867,721.591826714,0.00676047,1386,1.51971347894,332.047313198,829.170595994,1386,64.1400347117,1.51962,0.039380667205
154.10465976,-1.5298,50.2331095619,1.52182,164.701754335,0.996414,1.52162993343,98.3307,81.6611808164,116.113,359.005487069,689.824459538,0.00654644,1387,1.52118142674,510.284410777,496.005992616,1387,306.596678991,1.52112,0.0384950948665
181.954829851,-1.53638,0.0954488014399,1.52776,161.810936027,0.996595,1.52743067518,98.3672,323.173688866,116.151,256.010302853,1235.44472552,0.00582697,1388,1.52699621596,742.63790233,542.264975531,1388,302.073659212,1.52713,0.0375465273726
175.991043988,-1.53169,19.1504240089,1.52315,126.902495542,0.994496,1.52289410426,98.4054,185.489636467,116.178,368.607318892,838.59613793,0.00622099,1389,1.52252529539,555.225384459,489.976350726,1389,48.6936161448,1.52247,0.0372941368055
165.698909306,-1.52964,2.18652133154,1.52139,147.473501684,0.997033,1.52113376875,98.4048,58.6339944364,116.19,315.563934411,528.658252925,0.00732928,1390,1.520684101,431.733785762,453.722696235,1390,300.157041992,1.52068,0.0396320232631
337.201872406,-1.53103,1.4817419901,1.52207,91.2243834332,0.993986,1.52199110003,98.4494,630.734369354,116.241,311.128948735,1834.12967151,0.00604749,1391,1.52130028908,924.917035137,760.629903968,1391,79.9473256793,1.52119,0.0377550597128
474.76910249,-1.53142,-0.140763270789,1.52372,91.1919216992,0.992942,1.52328993968,98.4841,120.120374996,116.248,502.151617887,528.622872663,0.00707802,1392,1.52266832863,340.256602676,1212.62830092,1392,70.0909295773,1.52274,0.0380857773262
430.564264404,-1.52762,87.3334860649,1.51995,113.524315845,0.994327,1.51981427797,98.5126,126.526013014,116.28,458.480212198,608.099777972,0.00630001,1393,1.51926364243,407.240360561,1143.70431872,1393,74.5970156592,1.51918,0.0377517426935
160.315298445,-1.52526,35.6421949469,1.518,138.289094742,0.995155,1.51763803245,98.5212,65.8966516021,116.335,247.07077939,580.909565868,0.00521253,1394,1.51675006409,499.547378972,446.872026869,1394,315.163362587,1.51681,0.0364811369368
191.856955393,-1.52808,124.139248443,1.52105,127.240012748,0.993424,1.52075723383,98.5597,348.468078688,116.381,390.347470242,1992.35577904,0.00631394,1395,1.51998031715,1430.55791532,568.877608748,1395,862.407576068,1.52006,0.0382425522127
253.255313216,-1.52507,11.6816582823,1.51737,121.526032653,0.994975,1.51720781836,98.6072,298.089089753,116.429,290.49759736,1704.84509391,0.00619615,1396,1.51652174107,864.195046646,676.757822533,1396,532.296088399,1.51641,0.0375262404649
280.577401747,-1.52918,146.312789298,1.52096,123.60937521,0.995264,1.52073780025,98.6269,457.31571599,116.502,572.492870448,1903.62298497,0.00528167,1397,1.51992963338,1428.26151713,920.911149852,1397,537.04494712,1.51998,0.0368642279417
486.17830497,-1.52734,14.5903633837,1.51918,114.801257734,0.996926,1.51884205993,98.6477,533.410649879,116.561,396.325426666,1917.84197737,0.00675109,1398,1.51806153925,1488.03055824,1082.43307424,1398,163.678868147,1.51812,0.0385627359389
135.453210097,-1.52758,313.255394239,1.51933,153.333411926,0.998222,1.51893191798,98.659,571.741884225,116.582,449.769355048,2003.17253835,0.00681921,1399,1.51817192789,1115.86389964,695.280786012,1399,435.150663926,1.51823,0.0390830973116
208.432347248,-1.52613,4.170194609,1.517,133.40765268,0.999284,1.51660557102,98.6799,139.525089173,116.595,273.433728374,794.069568205,0.00584899,1400,1.51591861082,479.074581153,513.911839769,1400,39.5578073851,1.51604,0.0368546390582
202.999540276,-1.5269,21.7039010487,1.51732,122.030042504,0.995015,1.51721253171,98.7016,137.773191447,116.609,219.827576651,1015.48967578,0.00640034,1401,1.51608398023,582.661421982,508.366862788,1401,442.2847774,1.51595,0.0383778272175
183.734091881,-1.53075,89.6371912113,1.52191,139.112396983,0.997024,1.5215707354,98.7093,50.9335066471,116.624,396.261090964,621.021932615,0.00677453,1402,1.52054207779,491.72291342,563.309417746,1402,418.664190626,1.52056,0.0388089001756
145.451639846,-1.53201,48.8922381373,1.52305,131.570160696,0.998862,1.52266900778,98.7155,22.1691677651,116.708,333.065281587,459.057404691,0.0070521,1403,1.52150415727,369.971700488,431.725498009,1403,323.642990713,1.52151,0.0392007409226
145.72313735,-1.53175,40.2206112147,1.52223,128.727363273,0.999384,1.52203265844,98.7146,28.6132904537,116.762,292.63361811,460.129999811,0.00692593,1404,1.52123629531,372.760625419,472.758780871,1404,343.916458843,1.52118,0.0385853385252
89.8186930909,-1.53643,222.277398838,1.52742,136.250851551,0.998738,1.52723974154,98.7333,18.7493931548,116.722,352.243498096,473.987048204,0.00719318,1405,1.5265414379,388.348511142,493.370188857,1405,343.625565018,1.52652,0.0390355494173
194.940131271,-1.52785,30.4380186545,1.51913,110.716504182,0.999168,1.51885503866,98.7592,162.201674676,116.79,360.710258964,604.759588317,0.00624284,1406,1.51811335854,461.032906205,525.645423754,1406,49.7258507522,1.5181,0.0390390014328
134.725514202,-1.5395,28.8629335828,1.53062,132.956798429,0.999603,1.53031736904,98.7844,35.9797430866,116.852,311.930301454,471.446392535,0.00695215,1407,1.52980584814,385.305284761,406.405063558,1407,339.534021737,1.52985,0.0393358579691
126.315523031,-1.53423,51.499977481,1.52561,143.607536114,0.99796,1.52548537675,98.7867,93.9339102379,116.904,301.534500063,719.282852925,0.00693026,1408,1.52506248404,462.823850244,423.807516225,1408,357.118854544,1.52496,0.039750883624
175.931821047,-1.54039,79.648096895,1.53122,141.727301003,0.997194,1.53089333919,98.805,57.1009261671,116.962,370.243838081,604.017728882,0.00747541,1409,1.53045499785,451.049765524,550.409299357,1409,145.516799075,1.53053,0.0396653851068
186.311491745,-1.53641,129.607257537,1.52765,134.125869842,0.999331,1.52739323457,98.8112,92.0279836987,116.922,431.633601211,526.764186272,0.00634871,1410,1.52693825394,456.209454166,673.746391377,1410,52.17085927,1.52691,0.0381062354259
172.221622004,-1.53371,12.8129218248,1.5247,50.5941679492,0.995848,1.52453507949,98.8403,159.793713239,116.969,287.954596876,566.292280949,0.00588949,1411,1.52420531387,121.395030417,492.047281638,1411,45.4038746822,1.52419,0.0378137716686
299.952680803,-1.53308,10.3353261332,1.52445,131.606677499,0.997682,1.52424433808,98.8585,136.133202874,117.013,301.269588083,1324.87431969,0.00649133,1412,1.52374466757,717.491999038,755.358837108,1412,600.79164093,1.52377,0.0392731666119
218.367127498,-1.53528,254.246834179,1.5265,133.199835959,0.999514,1.5262197548,98.9,15.0614701043,117.031,561.525083857,421.558398038,0.00665838,1413,1.52583453429,382.578763275,871.845081649,1413,355.242297982,1.52587,0.0393088735664
59.2205416019,-1.54021,261.873501463,1.53116,133.864777062,0.998998,1.53078296701,98.8876,18.0299702522,117.062,376.731694415,420.155655483,0.00640888,1414,1.53049939848,389.653668656,423.868102794,1414,352.561294306,1.53056,0.0387722853082
209.778821716,-1.5353,-8.47016866108,1.52682,77.9727089825,0.995799,1.52650464424,98.9113,299.130486423,117.134,237.897798456,1162.84934519,0.00687961,1415,1.52611507435,515.663995213,535.604987337,1415,-2.41049756529,1.52611,0.0391329935299
229.395208042,-1.54012,5.78651521682,1.53103,143.742672389,0.99848,1.53077461281,98.9102,186.416800179,117.148,394.917244029,1413.08194775,0.00683061,1416,1.53027992457,592.092194752,706.352365555,1416,60.2774101098,1.53031,0.0388794767914
331.896470294,-1.53397,-13.4750512728,1.52611,121.536056714,0.998286,1.52547326318,98.9612,123.845090665,117.227,424.66754176,1173.00392043,0.00730119,1417,1.52492014821,501.635946138,919.832244883,1417,418.201999436,1.525,0.0397564586673
250.107114376,-1.53626,7.05638147582,1.52743,145.925455849,0.99833,1.52724722142,98.9744,519.593699945,117.228,398.683233365,2029.5376153,0.00620446,1418,1.52634310799,1039.33249993,651.567898329,1418,377.943618378,1.52632,0.0387429565627
178.882585149,-1.54049,3.02767288544,1.53228,154.978837729,0.998822,1.53212520937,99.0038,366.611819047,117.241,294.980804733,1711.2028981,0.00655877,1419,1.53141992203,723.157922876,509.370483566,1419,445.853150596,1.53131,0.0386726136203
186.681796135,-1.53867,26.9473158408,1.53069,72.7192242792,0.997022,1.53025563658,99.0323,462.697986268,117.234,304.504408289,1360.06261435,0.00597755,1420,1.52943379643,525.277248661,482.62798005,1420,-22.320389083,1.52947,0.0385659176412
106.673948025,-1.5415,262.192630865,1.53245,105.637941549,0.997894,1.53205466363,99.0482,178.696619568,117.203,443.664129127,1219.81718163,0.00727124,1421,1.53127322613,763.512532574,535.903062003,1421,491.569318461,1.53129,0.0393204849704
84.2187612973,-1.53802,275.390623931,1.53056,155.20620638,0.997209,1.53020718264,99.075,27.1819967796,117.264,382.274783766,813.614384914,0.0061763,1422,1.52961476765,706.218870856,510.68562776,1422,676.773108158,1.52955,0.0389290728174
127.778834716,-1.53786,321.795715496,1.52973,124.184163594,0.997054,1.52943229175,99.144,158.519446009,117.327,480.424317196,1238.75195562,0.0060219,1423,1.52868285458,707.747351537,637.517409085,1423,587.617927888,1.52869,0.0384877935618
224.460057079,-1.54496,13.2542396092,1.53719,147.04772964,0.994288,1.53680723253,99.1167,262.976326988,117.398,377.543626674,1833.88022653,0.00596319,1424,1.53578404881,709.40224314,644.13542589,1424,490.982254373,1.53583,0.0385508995881
266.935552672,-1.54124,11.4108497375,1.53367,147.619514981,0.995827,1.53334433712,99.1284,167.58247538,117.428,423.399697103,1220.45316239,0.0069197,1425,1.53241766936,840.876880531,712.550967193,1425,623.18199678,1.53246,0.0391030731595
187.283214912,-1.54057,227.397052512,1.53235,143.926351625,0.996457,1.53211549951,99.1656,87.2471986931,117.455,534.397966125,832.777743665,0.00743116,1426,1.53123615555,535.874434906,698.441811492,1426,426.793578246,1.53119,0.0391889353717
196.337337951,-1.53788,30.0561727342,1.52939,154.845971673,0.997576,1.52922392477,99.1823,49.4436428972,117.49,400.407839585,769.609480961,0.00618857,1427,1.52840504755,487.439527985,602.552402823,1427,425.284291656,1.52833,0.0380999270434
134.685137303,-1.54173,151.012113301,1.53191,63.3072246583,0.99252,1.53157460462,99.2302,1.83519453707,117.516,336.991101814,942.357276396,0.00658523,1428,1.53095354415,938.62173978,472.239149896,1428,935.879750164,1.53102,0.0386581166813
276.202139923,-1.54379,-13.5343598855,1.53535,149.818735486,0.996069,1.53501618697,99.2432,157.984404816,117.544,170.406134285,1104.81235567,0.00730829,1429,1.53446543638,566.982495598,819.668472538,1429,136.178263594,1.53443,0.0392076468482
265.523454827,-1.54,30.3894898831,1.5313,161.092966237,0.998593,1.53098576437,99.2621,41.744699074,117.58,321.706106073,747.150163707,0.00658819,1430,1.53031531299,584.351125695,695.641432254,1430,482.255324268,1.53028,0.0389869150263
180.660178033,-1.54024,6.23308361034,1.53223,123.197204414,0.998063,1.53184897042,99.2913,199.755536115,117.623,374.180015317,1286.37182365,0.00707205,1431,1.53124213264,682.038685255,545.080072625,1431,467.405299569,1.53131,0.039136030405
194.014082027,-1.5409,53.8701861438,1.53244,115.143705156,0.995192,1.53209676868,99.2939,51.7442517484,117.67,385.953092899,720.66085594,0.00670115,1432,1.53147554483,607.744151303,521.040788965,1432,404.944192487,1.53145,0.0387528451157
259.916702028,-1.54644,11.4135139943,1.53822,165.732363058,0.996808,1.53801548743,99.2883,174.066069489,117.694,290.654676903,1142.38350736,0.00724833,1433,1.53729672709,797.932728895,724.992677382,1433,426.893318772,1.53724,0.0383992853563
204.861002775,-1.53779,-6.69344351983,1.53046,136.299732943,0.996507,1.53021532558,99.3108,501.697109758,117.738,322.074520276,1932.30012293,0.00711052,1434,1.52938196331,760.68397229,560.571402251,1434,58.5050818323,1.52938,0.0384808373994
312.513953447,-1.54051,2.61379067064,1.53244,107.613584685,0.996357,1.53215704993,99.3256,609.96278645,117.805,304.180272332,1925.18701422,0.00599901,1435,1.53143286566,611.157266434,716.748669748,1435,54.5827993633,1.53143,0.0379851791345
321.6538092,-1.5391,126.98756857,1.53127,155.388103935,0.998779,1.53104219154,99.3585,366.841940608,117.846,499.204706205,1831.32152665,0.00729342,1436,1.53025186502,1290.89392961,911.769807933,1436,603.971853277,1.53023,0.0398695914758
77.9046354157,-1.54333,384.307686452,1.53521,157.683771758,0.999355,1.53479749356,99.3582,217.938109913,117.829,476.485046462,1735.15780154,0.00642856,1437,1.53394468908,638.199533609,599.177492278,1437,567.068216517,1.53405,0.0379598097432
44.5987556152,-1.53646,418.508464366,1.52753,155.126492258,0.997881,1.52707602813,99.381,44.2030730944,117.844,489.944015489,599.322177902,0.00731886,1438,1.52637080538,526.19965211,556.587139674,1438,429.248498201,1.52636,0.0393416074397
176.87789766,-1.53714,76.2250541869,1.52914,146.825775753,0.997444,1.5290717056,99.4388,285.525601775,117.905,346.011253457,1331.78407182,0.00666699,1439,1.52841087648,1052.68359342,572.172397489,1439,327.797118065,1.52819,0.0386223275822
142.613734162,-1.54404,106.086324934,1.53533,152.69280463,0.997786,1.53470421689,99.456,447.276782264,117.863,354.161710484,1853.04871327,0.00640891,1440,1.53401475094,890.831741378,549.661041063,1440,337.010167433,1.53419,0.0381807738912
66.7836084468,-1.54424,240.875179825,1.53541,132.903909056,0.998555,1.53526215251,99.4661,325.575686095,117.92,353.517522066,1311.08873238,0.00631164,1441,1.53474758494,662.155357098,426.328553341,1441,299.362074278,1.53464,0.0378480724921
265.281470757,-1.53941,113.478168138,1.53106,122.143742319,0.998518,1.53087007761,99.4799,487.41721212,117.911,466.052519944,1886.20814166,0.00677536,1442,1.53028731458,1206.9555872,861.179151802,1442,112.726056442,1.53024,0.0382806726103
379.585583204,-1.54447,50.2229871953,1.53643,124.959373566,0.998144,1.53607958724,99.4639,251.771472246,117.886,428.296133481,1235.28589667,0.00635262,1443,1.53547745055,734.396182595,947.368075195,1443,85.1430370955,1.53549,0.0380912431349
269.030735148,-1.54211,37.851782019,1.53426,147.480082788,0.998126,1.53392322398,99.4965,450.375815075,117.992,355.910184466,2039.62003456,0.00582728,1444,1.5332447831,793.316226307,679.520799581,1444,385.918906407,1.53329,0.0370722741
227.135158606,-1.54372,15.9207426894,1.53647,157.14090596,0.999369,1.53616970136,99.5157,14.0884282932,117.972,411.356328401,617.949341257,0.00690185,1445,1.53545707798,587.888559971,662.71445789,1445,555.763195278,1.53546,0.0386867238439
163.317688126,-1.54107,49.1653871694,1.53334,156.18559733,0.999196,1.53318304404,99.5276,406.029018179,118.022,319.985505539,1845.94756839,0.00655543,1446,1.53262080317,888.162941374,482.139570801,1446,448.804812704,1.53255,0.0381341923712
157.380845167,-1.54264,265.692210344,1.53461,154.418393214,0.999255,1.53424180624,99.5542,205.770529809,118.056,432.663334664,1221.97427388,0.00623982,1447,1.53360378221,598.933201698,732.587050863,1447,407.454621487,1.53366,0.0380164531989
192.416435216,-1.54652,37.1373527959,1.53865,162.55942941,0.999005,1.53822557495,99.5546,542.72996185,118.071,327.085239213,2076.05416746,0.00734078,1448,1.53750205348,1293.20916804,547.549689471,1448,474.699625953,1.53747,0.0389403357066
270.09989017,-1.54549,8.59734197052,1.53675,115.808433235,0.997653,1.53644581341,99.6021,477.59490135,118.088,374.924682001,1515.65649864,0.00671994,1449,1.53572526212,577.169694091,655.266957356,1449,53.6692149966,1.53568,0.0381772036989
173.274183497,-1.54098,5.84300045946,1.53309,104.328630637,0.99803,1.53279758112,99.6207,722.007584371,118.117,211.141116442,1901.61171683,0.00643369,1450,1.53205979047,814.940630164,596.133331907,1450,49.6676187613,1.53202,0.0386854354768
196.974601981,-1.54951,4.37755272132,1.54063,154.530573319,0.995351,1.54026920987,99.6296,228.993004486,118.178,282.469394553,1191.97925459,0.00597072,1451,1.53938143462,713.730708255,435.557621833,1451,542.77318835,1.53946,0.0375747942279
92.5156244608,-1.55059,616.97946888,1.54156,153.229157463,0.998862,1.54139335386,99.6592,207.621815251,118.234,709.495093341,1270.19643577,0.00671078,1452,1.54054768612,648.016071038,802.010717802,1452,497.856178649,1.54042,0.0385022063484
158.792657459,-1.55385,321.175605734,1.54522,135.518788733,0.994456,1.54491694788,99.6756,380.645043205,118.255,479.968263193,1777.99700237,0.00605177,1453,1.54377593746,734.940484242,638.760920652,1453,322.071472513,1.54386,0.0378997241418
297.148635661,-1.54907,298.5210049,1.54111,90.0048651426,0.994616,1.5409267923,99.6751,309.219476937,118.25,532.027456089,1934.38356952,0.00624465,1454,1.53977746191,1136.37067144,951.356325867,1454,775.270761749,1.53965,0.0379391109208
