MaxReturn,Iteration,AverageAbsY,AveragePolicySurr,StdReturn,Epoch,AverageAbsQ,QFunRegParamNorm,AverageAction,AverageY,AverageQLoss,PolicyRegParamNorm,AverageEsReturn,MaxEsReturn,AverageAbsQYDiff,AverageReturn,AverageDiscountedReturn,MinReturn,StdEsReturn,AverageQ,MinEsReturn
1000.0,1908,225.281015903,-239.608,0.0,1908,225.796,392.315,0.435417,225.207396402,150.288,166.014,18.2727272727,44.0,4.02533444792,1000.0,99.9956828753,1000.0,10.2840645404,225.196,3.0
1000.0,1909,226.023393386,-240.153,0.0,1909,226.514,392.356,0.287442,225.951887947,149.105,166.052,18.8867924528,90.0,3.94204535988,1000.0,99.9956828753,1000.0,17.5732004123,225.946,3.0
1000.0,1910,226.017401947,-240.524,0.0,1910,226.546,392.36,0.0677933,225.948720608,165.83,166.084,19.7659574468,94.0,4.03588040899,1000.0,99.9956828753,1000.0,17.6746154865,225.949,3.0
1000.0,1911,226.363421228,-240.91,0.0,1911,226.86,392.418,0.201285,226.290333909,169.359,166.111,17.7833333333,74.0,4.21587942342,1000.0,99.9956828753,1000.0,14.8527120606,226.289,3.0
1000.0,1912,226.584148393,-241.232,0.0,1912,227.125,392.445,0.221009,226.498955498,153.756,166.124,26.3421052632,103.0,3.99774608343,1000.0,99.9956828753,1000.0,22.8072891347,226.496,3.0
713.0,1913,227.479122979,-242.153,190.481859737,1913,228.037,392.475,0.475733,227.397299988,169.772,166.12,24.0,93.0,4.22092333743,340.833333333,89.9190873505,91.0,21.23274048,227.4,4.0
257.0,1914,227.834708763,-242.274,39.8920223575,1914,228.379,392.496,0.584378,227.746697283,150.111,166.126,21.847826087,74.0,4.14266665531,67.6081081081,46.4130094511,43.0,15.5632892903,227.737,3.0
1000.0,1915,228.459966909,-242.657,0.0,1915,228.982,392.485,0.16533,228.380260529,183.937,166.182,21.1041666667,90.0,4.21379284104,1000.0,99.9956828753,1000.0,17.4931410169,228.375,4.0
1000.0,1916,228.398909921,-242.902,0.0,1916,228.929,392.562,0.138184,228.28557104,190.385,166.198,21.8444444444,102.0,4.38937982135,1000.0,99.9956828753,1000.0,18.3387332115,228.307,3.0
1000.0,1917,228.908503487,-243.679,0.0,1917,229.357,392.527,0.137467,228.842195198,170.535,166.22,19.5294117647,59.0,4.12433551647,1000.0,99.9956828753,1000.0,14.7493475312,228.827,3.0
1000.0,1918,229.448466335,-243.8,0.0,1918,229.938,392.563,0.0611663,229.368510407,161.403,166.226,16.7704918033,68.0,4.18853912653,1000.0,99.9956828753,1000.0,15.5493855686,229.377,3.0
1000.0,1919,229.336321561,-244.095,0.0,1919,229.81,392.541,0.164188,229.284497316,165.309,166.24,19.86,82.0,4.26218628539,1000.0,99.9956828753,1000.0,16.8523114142,229.262,2.0
1000.0,1920,229.894396755,-244.314,0.0,1920,230.444,392.574,0.1677,229.837618148,179.913,166.289,20.2083333333,66.0,4.37134005612,1000.0,99.9956828753,1000.0,14.6826972053,229.84,4.0
1000.0,1921,230.012782313,-244.811,0.0,1921,230.541,392.542,0.156136,229.95595116,170.562,166.34,22.9111111111,69.0,4.27969726277,1000.0,99.9956828753,1000.0,17.6129021171,229.96,3.0
1000.0,1922,230.68240083,-245.341,0.0,1922,231.177,392.558,0.0204208,230.616170629,164.629,166.351,20.8958333333,63.0,4.35066270986,1000.0,99.9956828753,1000.0,14.6632186998,230.605,3.0
1000.0,1923,230.584647268,-244.926,0.0,1923,231.02,392.587,0.180475,230.518599183,169.486,166.374,24.3,87.0,4.1760476291,1000.0,99.9956828753,1000.0,19.8320447761,230.517,3.0
1000.0,1924,230.698117672,-245.308,0.0,1924,231.182,392.633,0.0141133,230.626240261,167.547,166.383,23.5365853659,82.0,4.20517948642,1000.0,99.9956828753,1000.0,19.9732718487,230.617,3.0
1000.0,1925,230.682975649,-245.501,0.0,1925,231.124,392.648,0.0144294,230.553174455,140.385,166.381,23.5111111111,82.0,3.84644568483,1000.0,99.9956828753,1000.0,18.5599595572,230.553,3.0
1000.0,1926,231.296615697,-245.853,0.0,1926,231.828,392.643,0.016398,231.161182175,177.631,166.4,21.0869565217,77.0,4.35063885846,1000.0,99.9956828753,1000.0,17.0215031357,231.165,3.0
1000.0,1927,231.763655521,-246.125,0.0,1927,232.218,392.691,0.234765,231.63064082,173.747,166.401,22.8888888889,86.0,4.30422893044,1000.0,99.9956828753,1000.0,21.1105263077,231.615,3.0
1000.0,1928,231.602133687,-246.177,0.0,1928,232.001,392.764,0.23873,231.461590635,155.703,166.367,23.7804878049,138.0,4.14773596669,1000.0,99.9956828753,1000.0,22.5761715469,231.47,4.0
1000.0,1929,231.346910228,-246.034,0.0,1929,231.893,392.769,0.244091,231.237574471,170.516,166.403,18.2321428571,83.0,4.21363043976,1000.0,99.9956828753,1000.0,14.992844807,231.225,3.0
1000.0,1930,232.439851757,-246.664,0.0,1930,232.883,392.856,0.0814497,232.353434565,171.349,166.412,20.9166666667,73.0,4.24789313605,1000.0,99.9956828753,1000.0,15.1173649232,232.358,4.0
1000.0,1931,232.340960459,-247.332,0.0,1931,232.842,392.879,0.0184146,232.23156688,188.89,166.41,19.2115384615,69.0,4.36565222324,1000.0,99.9956828753,1000.0,15.2231308546,232.231,3.0
1000.0,1932,232.985612811,-247.602,0.0,1932,233.512,392.89,0.147388,232.894060396,166.025,166.407,22.1555555556,70.0,4.24617743693,1000.0,99.9956828753,1000.0,16.4990983667,232.886,3.0
1000.0,1933,233.159228719,-247.753,0.0,1933,233.643,392.932,0.0255736,233.056359486,165.398,166.415,21.0625,89.0,3.9429998283,1000.0,99.9956828753,1000.0,17.4133644198,233.063,3.0
1000.0,1934,233.29055882,-248.134,418.925916445,1934,233.81,392.93,0.323188,233.169782899,171.488,166.428,21.6086956522,62.0,4.31260489685,735.071428571,86.1697245774,60.0,15.7265743815,233.166,3.0
1000.0,1935,233.744031799,-248.462,0.0,1935,234.248,392.973,0.0555187,233.623726217,160.215,166.436,23.2619047619,80.0,4.19108046282,1000.0,99.9956828753,1000.0,15.4981712036,233.63,3.0
1000.0,1936,233.960284706,-248.842,254.607046768,1936,234.507,392.972,0.324731,233.834334509,179.961,166.456,18.5272727273,63.0,4.33571198155,423.208333333,92.1911410364,90.0,14.5087491416,233.832,3.0
1000.0,1937,235.116760375,-250.041,0.0,1937,235.569,392.987,0.152971,234.996857044,148.214,166.464,17.6428571429,65.0,3.92451334295,1000.0,99.9956828753,1000.0,13.2832178914,234.982,3.0
1000.0,1938,235.173553867,-249.879,0.0,1938,235.759,393.014,0.265034,235.035786319,183.972,166.498,18.6296296296,60.0,4.49125001434,1000.0,99.9956828753,1000.0,13.6589358843,235.046,3.0
1000.0,1939,235.228877823,-250.58,0.0,1939,235.691,393.018,0.255271,235.090784553,163.017,166.484,18.0943396226,64.0,4.08069005904,1000.0,99.9956828753,1000.0,13.7240515374,235.092,4.0
1000.0,1940,235.861862968,-251.113,0.0,1940,236.33,393.071,0.224881,235.747960493,163.759,166.503,21.9574468085,60.0,4.08198917615,1000.0,99.9956828753,1000.0,15.3497625552,235.728,4.0
1000.0,1941,237.033548642,-252.213,0.0,1941,237.501,393.065,0.127,236.922666768,149.541,166.477,19.7307692308,104.0,4.04723990092,1000.0,99.9956828753,1000.0,18.4704705956,236.919,4.0
1000.0,1942,237.763486078,-252.901,0.0,1942,238.287,393.082,0.0764595,237.645273712,173.798,166.509,22.2954545455,102.0,4.35645056723,1000.0,99.9956828753,1000.0,19.5559564809,237.635,2.0
1000.0,1943,237.42023278,-252.898,0.0,1943,237.962,393.139,0.178817,237.297496713,159.946,166.49,21.7391304348,75.0,4.28300575192,1000.0,99.9956828753,1000.0,16.605963809,237.301,3.0
1000.0,1944,238.64373932,-253.624,0.0,1944,239.194,393.157,0.131739,238.499838234,192.604,166.511,19.5384615385,73.0,4.72087678432,1000.0,99.9956828753,1000.0,13.6190781605,238.485,3.0
1000.0,1945,239.768043834,-254.407,0.0,1945,240.264,393.169,0.177709,239.566001793,195.131,166.506,18.4814814815,95.0,4.52286519972,1000.0,99.9956828753,1000.0,16.7118728484,239.571,3.0
1000.0,1946,240.042923987,-255.026,0.0,1946,240.477,393.176,0.179762,239.862162868,179.253,166.558,17.7321428571,64.0,4.35666446962,1000.0,99.9956828753,1000.0,13.8840749877,239.868,3.0
1000.0,1947,240.927000691,-256.236,0.0,1947,241.372,393.168,0.202176,240.766816919,165.104,166.6,21.4468085106,56.0,4.23075786807,1000.0,99.9956828753,1000.0,12.9085301018,240.755,4.0
1000.0,1948,241.743557449,-256.699,0.0,1948,242.182,393.165,0.117563,241.614903354,167.182,166.612,23.3488372093,139.0,4.21573861237,1000.0,99.9956828753,1000.0,24.5602095674,241.605,4.0
1000.0,1949,241.976949649,-257.431,0.0,1949,242.486,393.183,0.2002,241.85453572,171.49,166.649,23.7380952381,90.0,4.25289289934,1000.0,99.9956828753,1000.0,20.3540794131,241.851,2.0
1000.0,1950,242.946601502,-258.327,0.0,1950,243.492,393.228,0.116549,242.818126692,185.291,166.631,15.4307692308,42.0,4.31652041076,1000.0,99.9956828753,1000.0,10.1949749776,242.828,3.0
1000.0,1951,243.988839268,-259.738,0.0,1951,244.52,393.259,0.0791492,243.87801721,178.625,166.644,19.46,76.0,4.26521843522,1000.0,99.9956828753,1000.0,14.9722543393,243.87,2.0
1000.0,1952,244.879093029,-260.224,0.0,1952,245.389,393.275,0.185884,244.763503397,168.191,166.68,18.7592592593,50.0,4.29776647317,1000.0,99.9956828753,1000.0,11.5773328746,244.757,4.0
1000.0,1953,244.694118713,-260.844,431.312777717,1953,245.289,393.318,0.352788,244.556416444,171.909,166.709,17.7192982456,57.0,4.47829586805,341.233333333,61.1607363112,50.0,12.4022555758,244.554,4.0
1000.0,1954,246.794556508,-262.308,0.0,1954,247.33,393.353,0.287834,246.658815277,193.71,166.732,20.02,81.0,4.56091859399,1000.0,99.9956828753,1000.0,15.4770669056,246.67,4.0
1000.0,1955,247.268611596,-263.041,0.0,1955,247.784,393.364,0.225337,247.146560643,193.405,166.734,20.1632653061,58.0,4.53078128129,1000.0,99.9956828753,1000.0,13.5681904991,247.138,3.0
1000.0,1956,248.527223524,-264.191,0.0,1956,249.071,393.422,0.371631,248.415824958,188.902,166.735,17.5,53.0,4.44931859954,1000.0,99.9956828753,1000.0,12.4820560862,248.41,3.0
1000.0,1957,249.786785298,-265.366,108.190282784,1957,250.326,393.447,0.400743,249.655367955,196.32,166.801,17.7924528302,67.0,4.50121010179,69.8733333333,44.4918253553,49.0,13.4337767636,249.651,2.0
1000.0,1958,250.365208322,-266.485,0.0,1958,250.877,393.463,0.132414,250.223913664,197.7,166.811,21.387755102,59.0,4.39597645877,1000.0,99.9956828753,1000.0,12.1635392381,250.224,5.0
1000.0,1959,252.013580597,-267.987,0.0,1959,252.569,393.483,0.217248,251.872281592,195.056,166.858,24.6097560976,128.0,4.55473787718,1000.0,99.9956828753,1000.0,21.0027617798,251.866,4.0
1000.0,1960,252.783121339,-268.974,0.0,1960,253.285,393.491,0.221666,252.622186877,210.475,166.872,21.2888888889,128.0,4.59667015347,1000.0,99.9956828753,1000.0,25.4895379168,252.61,2.0
1000.0,1961,253.918575682,-270.245,369.297162943,1961,254.453,393.529,0.364714,253.771022136,212.433,166.874,19.0555555556,63.0,4.65508484076,238.714285714,55.4818143483,47.0,13.4830712331,253.764,4.0
1000.0,1962,255.098978331,-271.511,0.0,1962,255.612,393.588,0.213544,254.968640485,206.161,166.868,17.7192982456,70.0,4.70579342465,1000.0,99.9956828753,1000.0,14.2505824885,254.958,3.0
1000.0,1963,257.067793595,-273.138,0.0,1963,257.649,393.566,0.127092,256.932756998,197.544,166.876,22.2272727273,78.0,4.65735146586,1000.0,99.9956828753,1000.0,16.4439317854,256.93,3.0
1000.0,1964,257.564550719,-274.042,0.0,1964,258.053,393.592,0.192075,257.42672436,220.212,166.866,16.65,57.0,4.51953987305,1000.0,99.9956828753,1000.0,10.8425473637,257.428,3.0
1000.0,1965,258.872605812,-274.779,0.0,1965,259.316,393.631,0.250399,258.751293783,216.533,166.86,19.9803921569,62.0,4.56767189928,1000.0,99.9956828753,1000.0,13.4142011318,258.75,3.0
1000.0,1966,259.547906916,-276.165,411.763024774,1966,260.088,393.64,0.119161,259.414720497,224.107,166.832,20.2244897959,62.0,4.6723199026,300.2,58.42964124,49.0,12.2495569368,259.401,3.0
1000.0,1967,260.32198103,-276.374,0.0,1967,260.899,393.665,0.178451,260.178192205,223.008,166.864,21.4347826087,67.0,4.67123248121,1000.0,99.9956828753,1000.0,14.7657832636,260.176,4.0
1000.0,1968,261.011129953,-277.901,271.3809192,1968,261.535,393.696,0.23386,260.857390771,182.773,166.813,17.724137931,70.0,4.26316343556,914.181818182,94.8178825914,56.0,12.7059490593,260.843,3.0
1000.0,1969,262.244402056,-279.493,0.0,1969,262.775,393.743,0.10896,262.065601145,215.496,166.805,20.02,110.0,4.61979647183,1000.0,99.9956828753,1000.0,19.9223392201,262.059,3.0
1000.0,1970,263.937310649,-280.702,0.0,1970,264.437,393.798,0.0147611,263.734710888,222.439,166.876,17.5714285714,69.0,4.70321414095,1000.0,99.9956828753,1000.0,13.9730060459,263.733,3.0
1000.0,1971,264.965650908,-281.631,268.793601114,1971,265.49,393.783,0.0295513,264.769087893,206.394,166.887,19.9215686275,66.0,4.59891622819,915.0,95.2657069534,65.0,13.554310706,264.761,4.0
1000.0,1972,266.011352021,-282.962,0.0,1972,266.522,393.802,0.147742,265.777468552,215.544,166.903,22.3863636364,85.0,4.5752003927,1000.0,99.9956828753,1000.0,15.4364031213,265.779,3.0
1000.0,1973,267.06390833,-283.869,0.0,1973,267.644,393.892,0.0577323,266.835966396,234.026,166.93,17.5263157895,72.0,4.92109765567,1000.0,99.9956828753,1000.0,14.7256849996,266.838,3.0
1000.0,1974,268.476438739,-285.453,0.0,1974,268.953,393.991,0.0176818,268.25468343,218.603,166.95,18.8679245283,71.0,4.61012526044,1000.0,99.9956828753,1000.0,12.6789645072,268.242,3.0
1000.0,1975,270.025747154,-286.998,0.0,1975,270.61,394.019,0.0258059,269.804097785,234.395,166.949,16.4,73.0,4.8312959524,1000.0,99.9956828753,1000.0,12.115004471,269.804,4.0
1000.0,1976,271.090773473,-288.134,0.0,1976,271.56,394.065,0.00880031,270.904739697,212.802,167.041,24.5853658537,83.0,4.66108128736,1000.0,99.9956828753,1000.0,20.108214084,270.892,3.0
1000.0,1977,271.928360772,-288.7,0.0,1977,272.441,394.09,0.0955407,271.759743178,213.003,167.026,28.2857142857,119.0,4.68389495113,1000.0,99.9956828753,1000.0,21.2838925395,271.744,5.0
1000.0,1978,272.416729283,-289.716,0.0,1978,273.002,394.104,0.0125849,272.257892664,221.646,167.052,26.1842105263,88.0,4.86572873709,1000.0,99.9956828753,1000.0,19.432549015,272.265,4.0
1000.0,1979,273.729080868,-291.309,0.0,1979,274.29,394.12,0.0600681,273.595808381,244.1,167.085,20.3921568627,82.0,5.05127998082,1000.0,99.9956828753,1000.0,15.3789752474,273.599,3.0
1000.0,1980,275.321644652,-292.708,0.0,1980,275.851,394.144,0.0158315,275.192747585,230.73,167.078,21.7173913043,73.0,4.69452143116,1000.0,99.9956828753,1000.0,17.0672111823,275.188,2.0
1000.0,1981,276.451421934,-293.933,0.0,1981,276.987,394.132,0.00936936,276.34037807,236.449,167.102,26.1621621622,111.0,4.86346255057,1000.0,99.9956828753,1000.0,26.0918476587,276.331,3.0
1000.0,1982,276.715481094,-294.514,0.0,1982,277.264,394.196,0.118787,276.602047883,251.012,167.081,22.5777777778,69.0,5.07391205958,1000.0,99.9956828753,1000.0,18.5286431582,276.602,4.0
1000.0,1983,278.521499201,-295.674,0.0,1983,279.026,394.215,0.0481224,278.382407618,219.922,167.142,20.3125,55.0,4.71357957677,1000.0,99.9956828753,1000.0,13.33722274,278.371,3.0
1000.0,1984,279.554053183,-297.005,0.0,1984,280.042,394.257,0.0109961,279.402449077,209.738,167.161,25.7,76.0,4.60897851281,1000.0,99.9956828753,1000.0,20.0501870315,279.399,4.0
1000.0,1985,280.00210304,-297.739,0.0,1985,280.571,394.317,0.0618641,279.829102568,257.603,167.169,22.3333333333,59.0,5.17172819099,1000.0,99.9956828753,1000.0,13.4511461717,279.81,4.0
1000.0,1986,281.6215195,-299.211,0.0,1986,282.065,394.331,0.0119324,281.442055285,218.338,167.199,23.3255813953,100.0,4.63495249567,1000.0,99.9956828753,1000.0,19.3315273645,281.435,3.0
1000.0,1987,281.56704422,-299.262,0.0,1987,282.055,394.313,0.0479811,281.374097066,228.429,167.263,20.8695652174,68.0,4.70916434022,1000.0,99.9956828753,1000.0,14.3611927197,281.366,3.0
1000.0,1988,283.347372294,-300.737,0.0,1988,283.858,394.361,0.0386431,283.180637348,251.297,167.304,23.0952380952,62.0,5.0372449889,1000.0,99.9956828753,1000.0,15.1591706077,283.168,4.0
1000.0,1989,283.406020468,-300.592,0.0,1989,283.973,394.401,0.263403,283.250829395,251.366,167.294,32.78125,115.0,4.9380915991,1000.0,99.9956828753,1000.0,24.1308080768,283.249,3.0
1000.0,1990,283.892722647,-301.1,0.0,1990,284.357,394.493,0.111106,283.699232984,228.379,167.277,22.6744186047,86.0,4.74448994426,1000.0,99.9956828753,1000.0,17.8582544659,283.693,3.0
1000.0,1991,285.078970038,-302.105,0.0,1991,285.649,394.548,0.00934379,284.876511149,263.562,167.352,25.9,79.0,5.08796226614,1000.0,99.9956828753,1000.0,15.2934626557,284.874,4.0
1000.0,1992,284.915963436,-301.91,0.0,1992,285.455,394.63,0.0145451,284.667527051,241.908,167.339,26.1052631579,86.0,4.81073646067,1000.0,99.9956828753,1000.0,17.5795776754,284.668,4.0
1000.0,1993,285.504050417,-302.922,0.0,1993,286.02,394.666,0.0143973,285.240048958,238.937,167.33,24.525,75.0,4.78086425635,1000.0,99.9956828753,1000.0,17.6181546991,285.221,3.0
1000.0,1994,286.130878556,-303.361,0.0,1994,286.71,394.714,0.142883,285.866290463,247.726,167.342,28.1666666667,69.0,4.83814227982,1000.0,99.9956828753,1000.0,18.1620789314,285.879,3.0
1000.0,1995,285.942284739,-304.171,0.0,1995,286.533,394.765,0.0925309,285.653070304,255.71,167.386,32.125,115.0,5.1082764738,1000.0,99.9956828753,1000.0,27.6165145339,285.639,3.0
1000.0,1996,287.315151085,-304.861,0.0,1996,287.822,394.842,0.026667,287.015619687,238.378,167.438,21.7045454545,89.0,4.83478985972,1000.0,99.9956828753,1000.0,19.0747090356,287.015,3.0
1000.0,1997,287.55018369,-305.46,0.0,1997,288.153,394.871,0.00987778,287.288230265,250.483,167.472,23.6136363636,104.0,5.01485959052,1000.0,99.9956828753,1000.0,18.724335052,287.284,3.0
1000.0,1998,287.692797177,-305.386,0.0,1998,288.272,394.956,0.181365,287.429472928,251.708,167.456,25.9189189189,65.0,5.09616011389,1000.0,99.9956828753,1000.0,16.3663768355,287.43,3.0
1000.0,1999,289.254107516,-306.202,0.0,1999,289.795,395.016,0.10183,288.989731244,263.414,167.445,29.1111111111,134.0,5.14383695486,1000.0,99.9956828753,1000.0,27.6473605107,288.988,4.0
1000.0,2000,288.915322486,-306.842,0.0,2000,289.457,395.109,0.123312,288.644299244,254.71,167.462,23.1904761905,86.0,5.04768825427,1000.0,99.9956828753,1000.0,17.4836496343,288.639,2.0
1000.0,2001,290.25047675,-307.853,0.0,2001,290.837,395.139,0.0153354,290.001696732,263.002,167.45,23.9285714286,122.0,5.03746802925,1000.0,99.9956828753,1000.0,22.7485141923,289.998,5.0
1000.0,2002,289.96009994,-307.939,0.0,2002,290.432,395.228,0.0466097,289.740596104,247.036,167.473,20.7346938776,71.0,4.88504434222,1000.0,99.9956828753,1000.0,17.2257229465,289.722,3.0
1000.0,2003,290.493984717,-308.318,0.0,2003,291.127,395.234,0.0208899,290.31594252,279.187,167.542,23.7619047619,95.0,5.21636352673,1000.0,99.9956828753,1000.0,24.390483628,290.319,3.0
1000.0,2004,289.940585996,-308.35,0.0,2004,290.571,395.279,0.0191216,289.793755154,257.123,167.525,16.2166666667,66.0,5.02166946691,1000.0,99.9956828753,1000.0,12.7790083948,289.789,3.0
1000.0,2005,291.594979054,-309.755,0.0,2005,292.186,395.357,0.134,291.444141473,277.596,167.505,25.85,127.0,5.30223376426,1000.0,99.9956828753,1000.0,24.1273185414,291.441,4.0
1000.0,2006,291.792032462,-309.618,0.0,2006,292.359,395.481,0.283814,291.661684683,265.733,167.512,24.5,128.0,5.04574087224,1000.0,99.9956828753,1000.0,24.456997707,291.64,2.0
1000.0,2007,292.783174222,-310.423,431.452502858,2007,293.383,395.494,0.0270111,292.652576047,238.937,167.535,26.6923076923,118.0,5.09905590788,694.933333333,85.7408016908,79.0,26.3809895094,292.652,4.0
1000.0,2008,293.298619383,-310.84,0.0,2008,293.807,395.578,0.0206771,293.177771572,279.874,167.543,23.6511627907,133.0,5.02451853751,1000.0,99.9956828753,1000.0,23.4142509983,293.186,4.0
1000.0,2009,292.371420295,-310.714,0.0,2009,292.922,395.601,0.0736029,292.239024407,258.402,167.585,24.5609756098,92.0,4.96884909291,1000.0,99.9956828753,1000.0,20.1216407958,292.224,4.0
1000.0,2010,294.432550604,-311.448,0.0,2010,294.918,395.622,0.169308,294.305177827,262.353,167.534,26.972972973,145.0,4.8232331048,1000.0,99.9956828753,1000.0,29.2902404985,294.301,3.0
1000.0,2011,293.403154965,-311.251,0.0,2011,294.003,395.653,0.108783,293.241754663,297.854,167.564,26.4324324324,139.0,5.38832752949,1000.0,99.9956828753,1000.0,30.2087695702,293.228,3.0
1000.0,2012,293.950734772,-312.122,0.0,2012,294.518,395.687,0.143475,293.778129033,286.353,167.598,22.3720930233,111.0,5.40643809741,1000.0,99.9956828753,1000.0,21.8728070059,293.779,3.0
1000.0,2013,295.246084731,-313.126,0.0,2013,295.748,395.737,0.22175,295.084500915,277.213,167.594,26.3947368421,78.0,5.15888647413,1000.0,99.9956828753,1000.0,19.1538638038,295.087,4.0
1000.0,2014,294.537970393,-312.577,0.0,2014,295.163,395.828,0.15114,294.357133056,275.744,167.609,24.0238095238,86.0,5.32574456941,1000.0,99.9956828753,1000.0,20.0801822407,294.358,3.0
1000.0,2015,295.867041087,-313.544,0.0,2015,296.358,395.879,0.0143903,295.682295987,246.675,167.663,22.8260869565,108.0,4.84785469433,1000.0,99.9956828753,1000.0,21.8286851043,295.681,3.0
1000.0,2016,296.210592233,-313.506,0.0,2016,296.778,395.915,0.066843,296.036748244,287.46,167.669,26.3684210526,84.0,5.3240623057,1000.0,99.9956828753,1000.0,21.2372823277,296.029,3.0
1000.0,2017,295.675291679,-313.646,0.0,2017,296.169,395.996,0.0120741,295.472066861,237.956,167.722,21.3695652174,68.0,4.85078316863,1000.0,99.9956828753,1000.0,17.2379241861,295.472,3.0
1000.0,2018,296.327690544,-314.224,0.0,2018,296.847,396.024,0.207974,296.150294775,254.929,167.734,28.7941176471,126.0,5.07859790456,1000.0,99.9956828753,1000.0,30.1240371208,296.157,4.0
1000.0,2019,296.472764809,-314.786,0.0,2019,297.047,395.997,0.110481,296.303256462,264.04,167.775,19.320754717,70.0,5.120327663,1000.0,99.9956828753,1000.0,15.7465462939,296.295,4.0
1000.0,2020,297.268046127,-315.433,0.0,2020,297.868,396.073,0.165155,297.104820381,290.337,167.796,26.0526315789,92.0,5.40287093624,1000.0,99.9956828753,1000.0,22.1358810513,297.107,4.0
1000.0,2021,298.440938934,-316.047,0.0,2021,298.914,396.105,0.221639,298.258144985,251.584,167.831,30.1764705882,110.0,4.86774066883,1000.0,99.9956828753,1000.0,23.5565284922,298.257,4.0
1000.0,2022,298.680572741,-317.099,0.0,2022,299.255,396.149,0.244156,298.500590255,282.502,167.856,26.7297297297,119.0,5.33620127252,1000.0,99.9956828753,1000.0,24.4082935048,298.497,2.0
1000.0,2023,299.259922804,-317.332,0.0,2023,299.847,396.218,0.108123,299.052208034,295.991,167.878,19.7647058824,89.0,5.25053281215,1000.0,99.9956828753,1000.0,17.8045909868,299.054,3.0
1000.0,2024,300.033743415,-317.713,0.0,2024,300.613,396.281,0.178619,299.854261768,267.488,167.883,27.3611111111,140.0,5.3337646013,1000.0,99.9956828753,1000.0,29.5241452767,299.838,3.0
1000.0,2025,299.95873055,-317.798,0.0,2025,300.535,396.343,0.143574,299.746019708,292.971,167.936,22.9302325581,62.0,5.24875556856,1000.0,99.9956828753,1000.0,14.4018657526,299.756,4.0
1000.0,2026,299.558524604,-317.922,0.0,2026,300.124,396.433,0.179213,299.346977818,285.113,167.953,20.8163265306,76.0,5.17200624438,1000.0,99.9956828753,1000.0,16.5352727116,299.343,3.0
1000.0,2027,301.810859014,-319.912,0.0,2027,302.402,396.502,0.0325425,301.600965568,281.749,167.99,20.3958333333,90.0,5.32524758027,1000.0,99.9956828753,1000.0,18.1724833005,301.603,3.0
1000.0,2028,302.443579761,-320.571,0.0,2028,303.008,396.545,0.0739971,302.243116189,281.547,167.974,18.9259259259,84.0,5.13768542164,1000.0,99.9956828753,1000.0,14.3137487026,302.224,3.0
1000.0,2029,302.366078775,-321.486,0.0,2029,302.935,396.562,0.116564,302.18227466,280.728,167.975,22.9545454545,79.0,5.3171255571,1000.0,99.9956828753,1000.0,19.1619349771,302.172,3.0
1000.0,2030,304.252110814,-322.545,0.0,2030,304.792,396.646,0.088598,304.012431004,272.073,167.981,22.7272727273,51.0,5.19062192734,1000.0,99.9956828753,1000.0,14.7438178668,304.021,3.0
1000.0,2031,305.087196668,-323.289,0.0,2031,305.672,396.693,0.0545184,304.803894851,272.227,167.939,20.2857142857,64.0,5.59966691698,1000.0,99.9956828753,1000.0,15.4734796161,304.782,3.0
1000.0,2032,305.461589834,-324.236,0.0,2032,306.024,396.777,0.022275,305.134620816,257.774,167.935,20.14,82.0,5.14061145623,1000.0,99.9956828753,1000.0,15.8858553437,305.14,4.0
1000.0,2033,306.504128896,-325.131,0.0,2033,307.035,396.83,0.0922575,306.180957292,316.219,167.975,20.1428571429,86.0,5.57023070524,1000.0,99.9956828753,1000.0,17.5801372148,306.167,2.0
1000.0,2034,307.437253887,-325.916,0.0,2034,308.014,396.914,0.0194218,307.073475284,292.934,167.991,24.0,72.0,5.53183318011,1000.0,99.9956828753,1000.0,18.4339231801,307.082,3.0
1000.0,2035,308.412637624,-326.822,0.0,2035,309.074,396.965,0.0448835,308.080465557,321.445,168.0,18.2407407407,63.0,5.63082198335,1000.0,99.9956828753,1000.0,14.4900159563,308.07,3.0
1000.0,2036,308.466516049,-326.948,0.0,2036,309.033,397.029,0.0424168,308.125498917,304.216,168.06,30.7575757576,112.0,5.39424778045,1000.0,99.9956828753,1000.0,26.8791124301,308.109,4.0
1000.0,2037,310.085072278,-328.546,0.0,2037,310.663,397.044,0.103507,309.770544329,296.058,168.08,16.393442623,49.0,5.27656030442,1000.0,99.9956828753,1000.0,11.1682786858,309.774,3.0
1000.0,2038,309.898882716,-328.757,0.0,2038,310.502,397.102,0.0999136,309.55303585,343.289,168.069,20.8958333333,70.0,5.68039337821,1000.0,99.9956828753,1000.0,17.588158402,309.542,3.0
1000.0,2039,311.115275866,-330.084,0.0,2039,311.669,397.164,0.143438,310.803558428,307.474,168.092,18.2549019608,50.0,5.25600407273,1000.0,99.9956828753,1000.0,13.9534845423,310.793,3.0
1000.0,2040,311.345328718,-330.409,0.0,2040,311.825,397.292,0.148111,310.907917522,302.745,168.091,23.6888888889,73.0,5.23355859813,1000.0,99.9956828753,1000.0,16.874467527,310.905,4.0
1000.0,2041,313.109930272,-332.175,0.0,2041,313.703,397.323,0.133562,312.697889725,320.683,168.116,21.5869565217,75.0,5.41033537623,1000.0,99.9956828753,1000.0,15.9463449362,312.694,3.0
