PolicyRegParamNorm,AverageQ,QFunRegParamNorm,MaxReturn,AverageAction,MaxEsReturn,AverageDiscountedReturn,MinEsReturn,AverageQLoss,MinReturn,StdReturn,AverageEsReturn,StdEsReturn,AverageAbsQ,Epoch,AverageY,AverageAbsQYDiff,Iteration,AveragePolicySurr,AverageReturn,AverageAbsY
225.794,26.5404,242.953,3325.02472747,0.999493,431.923390238,248.718167927,35.5798518677,1.75331,873.625135307,894.956315033,204.493933063,141.757697596,26.5504,2008,26.5405460369,0.414925915128,2008,-26.7649,2040.56300863,26.5439021501
225.821,26.5293,243.013,3221.11378546,0.999437,1156.52361828,248.659964987,214.933708914,1.71568,1685.22025217,434.776240986,628.63392146,363.317042735,26.5413,2009,26.532243522,0.416333235672,2009,-26.7527,2903.41799548,26.5381988312
225.789,26.5775,243.081,1127.07687673,0.999531,648.582407803,163.947486594,11.9364131034,1.37467,227.556778353,216.554412329,276.888221262,245.628110079,26.5922,2010,26.5770499192,0.394628701245,2010,-26.7721,379.0304823,26.5823344722
225.717,26.4841,243.182,1611.57307349,0.999505,1440.80806581,198.501044897,185.517766131,1.79901,269.76702079,348.685274368,494.01257929,407.490133431,26.4972,2011,26.4867209178,0.421004340803,2011,-26.6903,605.911238196,26.4922514574
225.623,26.5136,243.217,848.649073545,0.999423,719.326593113,183.606229274,27.447867348,1.45682,332.153291436,113.781177081,348.98778153,229.974258568,26.5249,2012,26.5125356692,0.392422513578,2012,-26.7365,413.682761283,26.5175027522
225.567,26.5069,243.164,801.790888912,0.999451,514.65307457,175.599624557,119.083013332,1.55885,182.314174719,119.301024636,282.669443736,134.673412137,26.5208,2013,26.5081542836,0.400031446202,2013,-26.7224,394.36649378,26.5128731382
225.552,26.4657,243.252,443.383949505,0.999357,404.053710384,143.586535736,32.3108764755,1.61096,156.009509996,111.83969506,216.233106604,107.64821879,26.4811,2014,26.4661035172,0.413398150823,2014,-26.6811,272.54506031,26.4709561166
225.652,26.4697,243.269,2354.10982308,0.999443,421.078751866,257.075330585,41.8584312581,1.83906,759.968026518,354.055809517,175.732955556,102.939692572,26.4845,2015,26.4704825253,0.416382909408,2015,-26.6596,1080.57377907,26.4762380513
225.875,26.4424,243.246,1072.39347499,0.999177,995.680827728,247.207507129,72.6178423616,1.58712,731.911773157,97.0548420415,495.18470296,357.657867357,26.4553,2016,26.4456575077,0.411242433102,2016,-26.6507,827.439138384,26.4503646101
225.904,26.4634,243.279,3338.68203209,0.999403,732.866796399,250.54823511,50.9941341667,1.78955,820.646432202,488.006449543,374.386366442,229.911925674,26.4746,2017,26.4621860584,0.406900222453,2017,-26.6608,1134.73594715,26.4660304416
225.994,26.4644,243.334,3417.91307029,0.999355,1040.3929316,243.462846098,6.97198535065,1.71821,259.219876853,920.869457433,325.256110469,387.758504993,26.4767,2018,26.4634060876,0.415217281939,2018,-26.6753,1650.77307237,26.468570531
226.062,26.4408,243.385,1739.00284108,0.999463,1013.38673413,259.388141238,132.475971568,1.47471,800.65722484,185.574357278,540.842164422,261.52843477,26.4557,2019,26.4416064531,0.382529239402,2019,-26.6461,1030.03378212,26.4481583276
226.106,26.4526,243.394,2973.74459776,0.999522,842.251730941,256.708460966,6.18639917125,1.47387,820.841109299,562.435209744,265.855035248,276.475680315,26.466,2020,26.4534898191,0.394270218392,2020,-26.6712,1307.53435271,26.4575616235
226.24,26.448,243.467,1737.21523718,0.999589,905.112262931,255.805533095,105.966262854,1.69517,814.268003298,167.875031216,569.769177437,309.363679579,26.4614,2021,26.4480372018,0.389975580225,2021,-26.68,989.527772143,26.4518136882
226.21,26.4125,243.467,3458.90108686,0.99965,660.058784127,177.098012752,10.929469038,1.53519,237.766930837,868.481089962,284.194981429,255.171557082,26.4263,2022,26.4131339715,0.392481377947,2022,-26.6087,705.695729088,26.4177150767
226.232,26.3629,243.485,1714.57203771,0.999578,889.167881054,152.584629933,166.362095906,1.67185,250.961177824,276.217617153,519.547157058,292.752709254,26.379,2023,26.3642346805,0.409805221936,2023,-26.5678,339.855433068,26.3688562408
226.25,26.3878,243.556,3649.87784319,0.999386,703.878038734,191.551160898,40.3143760304,1.70936,242.495656687,808.641884977,330.042033487,228.519116058,26.3998,2024,26.3898649447,0.40742392155,2024,-26.5965,793.163779781,26.3934742092
226.274,26.4032,243.593,1813.26748119,0.999601,750.702117591,236.939054398,18.7500919429,1.75587,257.358668374,430.998450972,316.238985575,233.455003447,26.4185,2025,26.4006790348,0.413751436914,2025,-26.6121,990.007195445,26.4072889374
226.286,26.3976,243.612,2840.01534092,0.999396,652.653816263,260.282155984,30.4574869849,1.54525,1008.51530302,460.383692184,303.678959148,219.500144929,26.4105,2026,26.3993643383,0.398852491414,2026,-26.6097,1610.49460986,26.4046865161
226.368,26.3209,243.62,1382.03809279,0.999775,607.732786465,225.516657633,8.16888612844,1.42022,75.2759848617,342.868657758,171.888979548,160.311581697,26.3356,2027,26.3221585469,0.397421062993,2027,-26.5554,783.469551127,26.3263603583
226.407,26.392,243.646,1168.47619208,0.999546,790.375827133,234.291340061,19.2063060682,1.558,257.992575408,256.494825991,214.515686489,219.394350148,26.4075,2028,26.3923717748,0.403970314312,2028,-26.6154,792.392606399,26.3997574571
226.505,26.458,243.726,827.629022639,0.999427,661.289772235,220.488687686,17.843332001,1.59505,253.808633981,203.515508787,243.658998318,186.907365449,26.4741,2029,26.4593945328,0.419678819395,2029,-26.6682,627.467551448,26.4642720443
226.457,26.4665,243.755,1087.57175032,0.999434,504.450304414,245.593306073,13.2081869004,1.87253,310.090568145,155.205506628,199.783580016,149.859484126,26.4802,2030,26.4664153278,0.425306159478,2030,-26.6804,836.569684629,26.4717661208
226.514,26.4558,243.794,3713.21572268,0.999567,746.512703471,268.333598427,30.0827735673,1.64433,1174.59008412,950.205203604,308.853517389,213.725762703,26.4693,2031,26.4558662522,0.42037012181,2031,-26.6773,2510.99810379,26.4595122163
226.652,26.3913,243.845,1599.39375644,0.99945,781.90522092,145.59690177,9.12893952721,1.689,208.684212092,223.258393625,292.88805322,288.714695156,26.4087,2032,26.3917798975,0.42147434473,2032,-26.609,299.888824961,26.3987911338
226.682,26.4094,243.855,236.663091469,0.999671,320.233152527,128.468406508,31.5064865004,1.52684,203.792265546,5.52075973519,186.203824718,86.8199615944,26.421,2033,26.4107983285,0.410207681661,2033,-26.6151,215.708749866,26.4138784279
226.729,26.4427,243.893,243.609179585,0.999834,455.730464463,127.687508701,28.806114846,1.54444,79.5539552871,38.9772727538,234.093658017,121.927919189,26.4556,2034,26.4443482546,0.412059047942,2034,-26.6509,215.711074029,26.450260489
226.714,26.4885,243.93,265.030338816,0.999666,519.969745187,141.834376636,36.9046488999,1.39758,225.132502011,9.63263095194,194.048012503,141.514767432,26.5027,2035,26.4866446362,0.405641140609,2035,-26.7117,252.22483597,26.4937058615
226.734,26.4881,243.987,253.837102994,0.999339,534.659873503,134.445676371,34.8532833273,1.58308,216.637185208,7.72646039767,224.912681951,144.322209855,26.5022,2036,26.487901539,0.421751075561,2036,-26.6854,232.126740261,26.4932293345
226.8,26.4902,244.011,242.472580432,0.999436,469.142773563,132.954362138,44.1201560161,1.47817,216.575388456,5.47370345794,205.337407285,112.218127769,26.5051,2037,26.491496335,0.409944976952,2037,-26.6723,227.705139244,26.496798441
226.833,26.4268,244.062,3760.36977099,0.999532,664.683718812,264.474240946,78.8246503968,1.75642,1374.09397287,963.565345822,306.905664044,178.334779502,26.4411,2038,26.4254670123,0.434481234561,2038,-26.6267,3129.89179364,26.4299465255
226.956,26.4479,244.096,2369.24606817,0.999535,791.009323286,165.722638214,61.6914952193,1.76255,195.488343965,544.607799572,381.834705534,287.805475995,26.4608,2039,26.4490910646,0.438475661316,2039,-26.6411,596.437610021,26.4539780928
226.965,26.3882,244.156,3628.14359989,0.999729,459.376471126,264.572144354,67.1585641172,1.62452,1472.84245477,887.16974133,204.954998285,104.044799405,26.4034,2040,26.3888388443,0.42136004496,2040,-26.5397,2779.98430619,26.3939343091
226.964,26.3848,244.191,1969.99688421,0.999714,1005.08358675,265.609188799,61.7608672761,1.53462,814.63626503,239.388340619,421.884797887,339.904452028,26.4037,2041,26.3874588334,0.414239401458,2041,-26.581,1280.10022134,26.3957337902
226.966,26.3312,244.261,1865.60649063,0.999595,989.747586998,260.124388525,47.5312773768,1.52404,1127.50015779,226.093278774,400.414066318,289.924009348,26.3448,2042,26.3318683101,0.417891102082,2042,-26.5144,1354.12288803,26.3387650793
226.89,26.321,244.266,3307.37885014,0.999616,1290.11036847,241.471969831,6.52446230888,1.41957,1106.53537661,849.347652419,775.624109622,503.213733994,26.3347,2043,26.3228783834,0.402319909186,2043,-26.5237,2180.87572584,26.3264963596
226.914,26.3325,244.286,3407.84904319,0.999584,591.100580236,242.240417715,104.974432919,1.88707,988.944497585,847.327418894,398.590706553,201.568067491,26.3441,2044,26.3334139255,0.440302572919,2044,-26.5673,2650.87470673,26.3369739237
226.854,26.2889,244.321,3305.62248103,0.999565,1609.48206936,240.578902358,8.07318808374,1.47813,958.719212203,769.741773126,738.930474205,661.192597377,26.3028,2045,26.2904695837,0.415105602493,2045,-26.5118,2065.18692681,26.2952182329
226.761,26.3413,244.348,3467.41955352,0.999663,1160.04589667,246.635545525,215.225565561,1.30678,1065.58112919,895.967717556,696.427121639,371.906100908,26.3556,2046,26.3423925373,0.396387733757,2046,-26.5605,2617.78655622,26.3484085916
226.729,26.3024,244.368,1487.54533749,0.99981,1031.10188893,243.894114776,76.6016145422,1.64639,648.02822177,196.835626451,592.558449994,376.235353203,26.3178,2047,26.3007784418,0.426266381221,2047,-26.5506,936.579013136,26.3076146667
226.733,26.4036,244.354,1089.80945304,0.999606,660.800451072,245.73496678,62.287118511,1.85379,644.723888418,152.962779677,373.763906904,197.75286415,26.4174,2048,26.4058410326,0.445938189179,2048,-26.6503,948.849078242,26.4124457573
226.693,26.3386,244.374,1027.36066517,0.999757,476.74736411,229.915664146,126.660666598,1.81387,420.52903476,96.5848025147,364.775949661,113.872990985,26.3541,2049,26.3396096744,0.437901611509,2049,-26.5567,723.815186915,26.3456763178
226.736,26.4007,244.372,3362.35440455,0.999509,436.115424957,242.520079827,135.936131906,1.45978,369.523038675,840.189185625,263.604813459,93.5236279443,26.4205,2050,26.4007062011,0.410269544555,2050,-26.6157,1777.64715351,26.4093033841
226.676,26.3999,244.401,3115.89825539,0.999631,424.421155486,203.965598503,47.7256902293,1.63318,352.40968268,562.292225817,244.79126203,126.36635954,26.416,2051,26.4005377335,0.419282190814,2051,-26.6132,773.056693482,26.4088288237
226.824,26.4014,244.425,1529.5270542,0.999646,652.287815675,239.501627704,97.6633737449,1.3553,374.022154401,302.755038186,444.604265645,191.975142647,26.4165,2052,26.4015809247,0.40051821816,2052,-26.5994,1052.2941941,26.4097962007
226.855,26.3782,244.406,1680.11029937,0.999501,617.901907298,217.059329907,69.3108342422,1.47351,368.07744052,385.935294648,319.292068238,167.552256989,26.3959,2053,26.3781514448,0.413221315428,2053,-26.5747,785.078815478,26.3843370542
226.9,26.3585,244.42,1041.13488476,0.999619,710.690613779,234.606817869,375.107737675,1.46443,650.697573117,109.263921536,540.112891359,141.158652975,26.3764,2054,26.3587764305,0.405927077186,2054,-26.5485,756.160920031,26.3668111065
227.032,26.4253,244.423,1586.19778852,0.999699,565.353540538,247.694552861,176.383198925,1.79553,663.028721068,207.875565059,346.130011579,156.463515515,26.4381,2055,26.4247128426,0.420401248737,2055,-26.6257,1027.10581155,26.4307671663
227.126,26.3422,244.439,1625.93325844,0.999576,866.274766518,252.825542838,40.6216577768,1.33097,874.637345897,204.564354683,408.995091781,242.566450096,26.3587,2056,26.3425532245,0.391275988732,2056,-26.5495,1228.23202924,26.3497028278
227.215,26.3961,244.482,3332.64430665,0.999622,580.529004634,242.507125601,17.479400136,1.52384,835.343335887,455.510971513,318.586448446,155.753299805,26.4084,2057,26.3953191999,0.407046232851,2057,-26.5877,1138.64384252,26.4010012997
227.287,26.3893,244.557,2866.85003544,0.999509,731.573961723,232.255726671,67.5311970981,1.63482,734.693097981,717.309785297,377.332315449,206.160027345,26.4027,2058,26.3904015447,0.407667144837,2058,-26.5636,2030.18479456,26.3967707985
227.268,26.2271,244.652,3220.3273999,0.999541,713.667289341,248.056156488,325.944295696,1.60379,999.945727673,828.53222108,533.492151831,149.922378396,26.2438,2059,26.227249553,0.422067849575,2059,-26.4304,1946.85575349,26.2328991211
227.337,26.3329,244.64,3290.49122345,0.9996,608.906331973,248.911825252,9.42184885127,1.40927,902.956446685,496.722405292,287.26279108,199.032082158,26.3466,2060,26.3328639682,0.40157773096,2060,-26.509,1265.17829559,26.3383258019
227.33,26.2688,244.687,3474.64632585,0.999697,948.959408728,249.331398305,243.41210733,1.35932,815.99496487,436.852005168,663.305885793,272.142449202,26.2848,2061,26.2686194773,0.401434182904,2061,-26.4589,1092.193336,26.2752671447
227.289,26.2021,244.75,3379.18703856,0.999527,819.983977532,253.580551325,34.3414437496,1.77394,1284.45188806,820.913585969,390.383235354,289.882134815,26.2181,2062,26.2047980333,0.435887345454,2062,-26.4176,2804.23332245,26.21133659
227.287,26.1849,244.785,3436.28714877,0.999511,686.725526129,252.373986465,57.893392655,1.3981,654.724528715,906.313906786,349.86603954,240.084996145,26.2032,2063,26.1851316201,0.402592168066,2063,-26.3994,1849.29997185,26.1928421678
227.34,26.2877,244.808,3376.77191807,0.999641,932.842385158,254.062877679,33.7164995563,1.6285,1034.43976004,801.370606273,567.657629415,339.581645288,26.301,2064,26.2875767086,0.421787724058,2064,-26.494,2564.24553531,26.2921523982
227.257,26.2684,244.844,1013.1900155,0.999491,760.455607151,170.102958522,89.8032639754,1.54192,146.695939097,105.053192942,431.042144199,206.358275227,26.2814,2065,26.2686458247,0.412813975626,2065,-26.4611,370.753524884,26.2726398526
227.256,26.2649,244.925,415.377010409,0.999611,419.637349922,160.075387244,39.1884952409,1.72708,163.250851976,106.293915789,203.594988488,142.163553281,26.2778,2066,26.2654939722,0.425827664335,2066,-26.4495,328.678258504,26.2702803163
227.299,26.1886,244.943,418.373330382,0.999565,335.577713926,161.900935576,40.6188996787,1.50453,164.935212967,106.759088806,193.935495581,65.3967547393,26.1987,2067,26.1875676519,0.406760849778,2067,-26.3673,335.556016147,26.1926933646
227.425,26.2462,244.95,2029.14646056,0.999532,312.669579194,221.753459284,135.454700981,1.81033,170.143467652,497.827921677,201.043479949,46.184128103,26.2596,2068,26.2524095535,0.438895651763,2068,-26.4168,904.171636818,26.2560106034
227.59,26.121,244.933,3509.78583177,0.999471,827.618138858,254.305430248,58.2895069137,1.85042,1878.83507103,516.670871881,363.059069752,263.349514552,26.135,2069,26.1188470406,0.441589736125,2069,-26.3029,3203.79924132,26.1233869929
227.692,26.1287,244.984,3266.71748481,0.999364,1006.31204856,243.619371134,163.014845803,1.99506,1447.54426236,511.468534609,531.739172271,282.290353798,26.1429,2070,26.1293554377,0.472408103262,2070,-26.3116,3059.78190077,26.133808734
227.663,26.0159,244.966,3534.35188856,0.999342,676.306301714,249.548457935,156.022914711,2.18297,372.849122216,970.048324731,386.735870316,174.666623957,26.0317,2071,26.0165651446,0.48175480902,2071,-26.1889,2917.96443116,26.0226227328
227.825,26.0848,244.972,3523.84464616,0.999534,937.014262959,254.240189273,43.8816370018,1.88247,1023.19992462,817.587651633,328.909777762,328.809499569,26.0999,2072,26.0851843779,0.467640979083,2072,-26.2949,2521.97149517,26.0918163805
227.843,26.0321,245.02,3499.06848023,0.99956,672.201373835,253.164803608,77.8336740099,1.83868,1044.51628087,738.852571032,284.979570494,189.262195159,26.0501,2073,26.0327622627,0.462143357314,2073,-26.2223,2204.87434952,26.0388061061
227.914,26.0396,245.079,3079.83502198,0.999521,1586.51657345,240.647621199,100.33627161,1.61503,920.736146599,648.356399611,667.134577615,557.895327122,26.0578,2074,26.039953869,0.436733973314,2074,-26.2347,1566.21377418,26.0480308835
227.977,26.1067,245.102,1497.57091422,0.999497,990.870620958,239.81967576,186.404500319,1.36987,803.242593719,143.108945003,493.972430461,260.655845705,26.1217,2075,26.1069523712,0.416266219961,2075,-26.2731,987.184320394,26.1141379634
228.06,26.1146,245.165,1412.7732485,0.999468,839.877222563,220.177844146,117.347903846,1.35146,429.846956095,207.294377353,431.418698452,253.490123969,26.1298,2076,26.1168616874,0.417063626833,2076,-26.297,802.767789745,26.1242494042
227.968,25.9764,245.192,940.950116329,0.999628,671.443040261,221.895683512,64.599286358,1.67708,543.666590914,89.2648818987,424.114931232,210.720955445,25.994,2077,25.9757446476,0.445614561137,2077,-26.1536,743.176225833,25.9837706268
227.922,26.0127,245.241,1049.1066936,0.999513,711.350377532,240.767001165,104.815691267,1.69673,660.204785681,149.452674227,386.166055032,218.986384039,26.031,2078,26.0132715993,0.442255242448,2078,-26.185,875.750051445,26.0218445464
227.94,25.9634,245.297,1892.06196026,0.999563,761.822284608,249.752322328,53.9324007653,1.94406,919.676773561,259.880460107,383.881568484,223.000930184,25.9813,2079,25.9647040203,0.467539503369,2079,-26.1567,1141.91616851,25.9739215951
227.923,25.9926,245.346,3324.23236688,0.999349,882.931070799,246.840512307,60.7566963061,1.8151,1584.91529495,545.748273311,425.288685497,306.785982737,26.0073,2080,25.9929554728,0.459558796013,2080,-26.2145,3052.43267369,25.9984200058
227.975,26.0022,245.395,3142.82457111,0.999249,799.271420074,233.1887601,95.417098799,1.70053,3019.11713408,33.1531255629,493.754726352,286.115164301,26.0192,2081,26.0032898867,0.444223726529,2081,-26.2171,3085.45955855,26.0087746173
228.012,26.0387,245.384,3189.33938669,0.999389,1249.924673,237.824271262,22.3909837458,1.42587,2934.09399845,64.3124326063,380.539477161,437.245616037,26.0567,2082,26.0409875379,0.426103466423,2082,-26.2386,3115.28835098,26.0515745693
228.159,26.0215,245.404,3304.71829964,0.999549,1008.8929783,242.799581939,340.287644433,1.75073,1265.82041583,847.025009438,706.231527143,276.600521482,26.0392,2083,26.0238411189,0.448916110871,2083,-26.2439,2380.4559719,26.0343429005
228.211,25.9913,245.398,2414.49522752,0.999519,1162.15231034,239.821022672,141.899831385,1.65141,676.624524982,390.42916074,602.466240736,351.303462215,26.0042,2084,25.9928604971,0.435737047726,2084,-26.2428,1094.24986662,25.9995684773
228.209,26.0893,245.417,1218.96478928,0.999523,598.638358905,239.929714925,54.5897826707,1.625,692.659532651,135.035784461,353.002710456,152.342100736,26.1047,2085,26.0892244278,0.435461525528,2085,-26.3291,881.90332724,26.0954717618
228.328,26.1051,245.42,946.684186484,0.999376,918.562821338,225.364280193,98.2638005039,1.54606,622.584558672,79.987881356,383.821397143,279.918993211,26.123,2086,26.1057943582,0.425674040439,2086,-26.3471,741.265814065,26.112932681
228.383,26.2034,245.407,980.736574542,0.999236,988.295055284,236.925698316,262.94836009,1.44798,692.364456825,68.8012177376,548.577547354,270.015681734,26.2181,2087,26.2050191648,0.414334272275,2087,-26.4325,737.136564431,26.2106825644
228.277,26.1929,245.474,662.79678936,0.999194,585.636442626,210.645294891,33.1106970311,1.62485,436.342935371,74.9488521566,345.808186994,194.399486778,26.2104,2088,26.1945780647,0.421815620165,2088,-26.4181,542.562865879,26.2024932062
228.305,26.1712,245.501,714.858628625,0.999255,632.423743569,229.873608819,268.712267957,1.55847,582.756984499,27.3906064795,462.183040524,109.335492591,26.1857,2089,26.1702535512,0.410442467591,2089,-26.3937,665.71611166,26.1784900128
228.411,26.1747,245.491,686.262771712,0.999578,653.110164067,227.845358584,22.9038345935,1.58325,630.250661496,13.1202364326,365.743036753,261.212849016,26.1866,2090,26.1747577448,0.411921284652,2090,-26.3784,662.187742134,26.1797316454
228.361,26.1974,245.516,942.394321082,0.999504,647.274033705,229.633477632,51.4656473443,1.55191,633.29448026,101.604293018,376.288902318,230.825984674,26.2116,2091,26.1997136761,0.411181133009,2091,-26.4208,757.077898179,26.2065101859
228.381,26.1662,245.553,1632.6148099,0.999502,969.993087236,247.73554274,246.331971017,1.43307,735.282169537,146.973580292,462.215979063,250.380679127,26.1828,2092,26.1664271475,0.403228742554,2092,-26.3859,872.656542396,26.1750262487
228.392,26.2954,245.605,749.65008929,0.999433,1010.34447129,241.746026469,379.95264883,1.53189,709.453596898,9.64965171907,688.108369708,201.18651889,26.3073,2093,26.2958533925,0.405776583298,2093,-26.516,731.488603673,26.3007365782
228.522,26.1927,245.634,3356.99611851,0.999091,785.234421455,255.576543831,51.2780538564,1.53668,2228.86633909,373.020656966,315.151475762,267.714542893,26.2097,2094,26.1939017679,0.411743008974,2094,-26.4063,3118.24888107,26.1998725643
228.45,26.258,245.663,3254.33915894,0.999521,977.670690703,250.475107977,18.7687307215,1.72908,3101.03305384,47.2885142801,458.919814149,337.946839805,26.2701,2095,26.2595095489,0.426132642,2095,-26.4649,3192.78324861,26.2625833573
228.381,26.2607,245.706,3277.04203498,0.999355,961.023121066,252.484747753,59.7714405075,1.54066,3194.19040568,23.6028032724,497.728471282,330.400795088,26.2755,2096,26.263548946,0.401750174656,2096,-26.462,3232.30304952,26.2689705448
228.284,26.1702,245.774,1255.16972778,0.999425,941.214687258,244.585799204,190.698025199,1.88005,724.03244226,110.36400535,580.317099975,226.678756408,26.1844,2097,26.1710784983,0.4349718344,2097,-26.3812,859.872643901,26.177915826
228.403,26.2193,245.788,1779.83240535,0.999506,984.953547284,249.138185958,17.2580391444,1.49834,739.134142913,236.186387778,464.197653679,405.663314216,26.238,2098,26.2209593553,0.409424687779,2098,-26.408,984.273330259,26.2256483528
228.465,26.1853,245.834,2248.87274704,0.999307,711.026061999,247.614652953,351.320956026,1.32311,920.143484682,292.032964626,510.721874516,126.834252752,26.201,2099,26.1845123076,0.401176106188,2099,-26.3944,1343.87497264,26.1916850182
228.454,26.3123,245.81,1019.5038227,0.999459,954.082696891,240.030760701,53.9239058953,1.74468,740.778749884,66.0784493841,439.015565617,369.338918784,26.3251,2100,26.313461097,0.418657642735,2100,-26.5142,782.741182208,26.3180433795
228.348,26.244,245.863,1702.12261781,0.999556,734.232531718,253.010835371,333.682102781,1.83995,875.483219979,216.011467956,530.995695757,149.070802915,26.2586,2101,26.2449324238,0.423175016786,2101,-26.4423,1345.8244251,26.2495050172
228.203,26.2694,245.866,3279.31292399,0.999534,645.777478193,256.222334846,20.5885391965,1.75156,3189.96813186,25.0130390568,364.968567005,200.983432158,26.2824,2102,26.2693117838,0.424484084599,2102,-26.4803,3234.15874849,26.2736581136
228.376,26.2823,245.945,3202.97339648,0.999456,786.50563793,250.036421843,28.8154090261,1.91012,1074.58885906,787.09901369,371.032004989,295.541273183,26.2968,2103,26.2826689883,0.437997834334,2103,-26.4713,2622.28780178,26.2876165416
228.332,26.2401,245.946,2778.40099153,0.999168,748.103075119,229.44397714,20.9480859124,1.51264,615.974363808,443.169384901,322.992269145,271.674130581,26.2527,2104,26.2403716847,0.416261126379,2104,-26.4551,855.003075165,26.2448057518
228.318,26.1743,246.029,3580.17020841,0.999166,620.471677954,259.389194602,14.818593298,1.70115,2623.28154417,260.019532149,315.13975095,189.296717313,26.1911,2105,26.1748708061,0.432722000891,2105,-26.3768,3405.30247816,26.1817596461
228.455,26.2856,246.006,3279.74788452,0.999081,1505.62232443,254.235804611,22.6045902657,1.74232,1127.07338025,628.739423193,324.647642833,486.213920921,26.302,2106,26.2869760839,0.441566632467,2106,-26.4885,2414.44519581,26.2932408608
228.43,26.1914,246.059,1497.11875696,0.99898,1453.00383958,213.145567663,102.616688492,1.80359,245.202508549,272.048545556,537.29443715,435.031074423,26.2076,2107,26.1923011474,0.453442781188,2107,-26.3783,667.489419842,26.1992043725
228.356,26.2519,246.03,3697.55309959,0.999367,664.008231005,264.900345829,6.48739206255,1.70866,881.797087117,882.804326989,231.173331257,228.039063898,26.27,2108,26.2529987632,0.44935378023,2108,-26.4507,1818.15364286,26.2630056836
228.429,26.213,246.12,3725.56944322,0.999305,1335.11814092,268.917316657,117.689040421,2.14451,3500.94177081,69.9623244089,621.698205806,455.598851664,26.2299,2109,26.2123504171,0.476908400487,2109,-26.4371,3643.43863962,26.2181762181
228.461,26.2299,246.168,3456.02846063,0.999374,839.900664617,249.06930783,12.5269171102,1.70751,648.296177576,903.517222405,359.795637701,275.307234327,26.2486,2110,26.2301918203,0.451296253688,2110,-26.4378,1860.43747719,26.2395922565
228.63,26.2627,246.213,3353.16408944,0.999378,858.86521886,248.248471388,166.768394917,1.82597,230.913388442,525.919536626,522.058507575,222.181155075,26.2776,2111,26.2636422705,0.451690108039,2111,-26.4753,1433.25176253,26.2714021932
228.743,26.314,246.279,1860.15425306,0.999444,429.291689035,175.738574976,277.972153791,1.56648,208.022880107,284.06459615,387.213685622,46.315245573,26.3286,2112,26.3138564589,0.446263776371,2112,-26.5636,467.922142597,26.321455199
228.707,26.3084,246.301,1992.56992225,0.999022,636.331093801,210.142120598,6.31653927358,1.51726,222.916135707,401.51814025,261.377763047,190.727042018,26.3274,2113,26.3097883922,0.445118698435,2113,-26.5134,725.730355768,26.3176808532
228.726,26.2544,246.372,2570.11327338,0.999416,846.859468073,236.516785021,223.206607148,1.55094,513.533384067,520.88892382,533.252910323,222.861666274,26.2696,2114,26.254334641,0.446409548971,2114,-26.4458,1169.43364803,26.261900747
228.798,26.3034,246.418,3720.89418836,0.999397,1392.75157614,264.227583419,43.3294235373,1.57113,1407.84243464,966.018759113,547.630788325,452.175147376,26.3185,2115,26.3027400533,0.439663735599,2115,-26.5001,2592.31515974,26.3109250179
228.82,26.3985,246.494,3173.90874748,0.999656,1041.16459856,248.741772948,108.711408531,1.7761,720.993408417,706.392876749,518.218732881,304.663543851,26.4129,2116,26.4000465807,0.448335527905,2116,-26.6272,1544.77513093,26.4053514911
228.959,26.3694,246.546,3067.73320977,0.99947,627.161199069,243.623982885,18.0927998993,1.57025,705.286591768,555.956720907,272.997617735,224.902066219,26.3823,2117,26.3705285624,0.429341544047,2117,-26.596,1373.53942368,26.3741416683
228.954,26.2885,246.599,2925.47094336,0.999506,1124.63826476,249.121733475,282.339421302,1.62459,982.327052196,403.313381441,665.805516626,280.691014532,26.3013,2118,26.2896739737,0.424714104192,2118,-26.4871,1506.22930831,26.2931218355
228.804,26.3121,246.669,3724.35114442,0.999679,776.748922384,273.269610992,87.5851384533,1.31924,1167.38872801,924.328256897,404.953882386,274.540482948,26.3254,2119,26.3133929158,0.400727620731,2119,-26.5177,2883.30451231,26.3191072297
228.907,26.2563,246.696,3688.14505674,0.999556,725.980974738,270.252251175,86.1855141584,1.55312,1728.97516256,763.279471846,440.258174001,221.280151468,26.2772,2120,26.258266452,0.414803769432,2120,-26.4581,2640.08358325,26.2691434441
228.976,26.3753,246.749,3465.88150333,0.999569,695.710198437,258.717168162,64.5764378185,1.43385,966.356305267,682.012570632,234.669470532,177.108034523,26.3889,2121,26.3741915593,0.409636877045,2121,-26.577,1769.68747884,26.3789419044
228.957,26.2457,246.783,2845.62425208,0.999499,951.523764703,249.047146127,43.1078489062,1.63981,916.283750337,487.669168001,535.206133784,368.902455626,26.2609,2122,26.2468194261,0.421555700492,2122,-26.4479,1597.32489046,26.2522872552
228.926,26.2943,246.812,3706.42112581,0.999621,1026.1826939,269.541462158,226.15616347,1.75453,1583.94279969,655.330359957,498.097258507,288.054649825,26.3165,2123,26.2955060938,0.439380996363,2123,-26.5052,2289.94566153,26.3061938759
228.912,26.2695,246.839,3746.2077223,0.999594,687.721505567,268.093663637,70.9660661408,1.62426,1123.89992626,892.175542038,266.685362654,216.428024845,26.2854,2124,26.270155558,0.421176527717,2124,-26.4718,2242.94569854,26.2760786151
228.991,26.3211,246.869,3653.52947177,0.999694,1573.3465251,259.541687165,81.9540672484,1.45141,1275.01943141,781.658842378,668.615660772,500.716088393,26.3349,2125,26.3220460628,0.404791828002,2125,-26.5143,2611.12800774,26.3280429744
