MaxEsReturn,MinForwardProgress,QFunRegParamNorm,AverageDiscountedReturn,StdEsReturn,AverageAbsQYDiff,AverageEsReturn,AverageAction,Epoch,AverageReturn,AverageQLoss,AverageAbsY,MaxReturn,AverageAbsQ,AverageY,AverageQ,AverageForwardProgress,MinEsReturn,StdForwardProgress,PolicyRegParamNorm,AveragePolicySurr,MaxForwardProgress,MinReturn,StdReturn
102.132127688,-0.0630569473933,177.073,64.938309817,28.4882235942,0.0284136884966,69.9792615671,0.851349,1754,99.1497159394,0.00395549,0.683265692489,118.393265008,0.683706,0.683198120769,0.683177,0.148745104154,8.59383122763,0.070119543175,51.6736,-0.687206,0.3928650108,33.6248399965,16.7868613672
108.671964827,-0.0358831215919,177.12,63.590532828,35.0004991966,0.0280963740359,71.5586554742,0.780482,1755,100.346194331,0.00388369,0.682981350352,104.319000731,0.683383,0.682907870202,0.682939,0.0328639087884,5.13952074484,0.0244388268636,51.6906,-0.687186,0.112266891665,97.1587201756,1.22537304648
95.7989176147,-0.0902260203444,177.139,60.9622667805,22.1802936624,0.0280986198609,82.0506534019,0.754327,1756,96.3938573094,0.00381587,0.682207149533,99.2982399152,0.682508,0.682144889233,0.682089,-0.0482282607426,32.0204729879,0.0186780108484,51.7048,-0.686433,0.0115506427828,94.4547124134,0.89123623543
101.482645376,-0.0373568909879,177.178,63.217852635,22.6842335352,0.0284478349542,85.0764726986,0.870592,1757,99.0271174464,0.00392154,0.680306153787,101.741578016,0.680857,0.680258012404,0.680364,0.00892624058639,28.501185274,0.0196114868248,51.7142,-0.684974,0.0655863138655,96.8679015886,0.940457431768
105.096500565,-0.104104290387,177.231,59.9223619725,36.2170991026,0.0279213100722,64.1327756339,0.746838,1758,95.2927916198,0.00388221,0.680117859207,97.6729368944,0.680601,0.680070160554,0.68007,-0.0704853993694,15.0653241142,0.01808760938,51.7215,-0.684782,-0.0215835839311,93.6430742606,0.859142563739
100.384387245,-0.0915012127545,177.248,60.5076167955,16.6233527245,0.0277716085111,90.2413534954,0.749948,1759,96.0517173146,0.00376689,0.68156524571,97.7098078797,0.681999,0.68149984875,0.681468,-0.0552187151815,43.7644962673,0.0164055886082,51.7218,-0.686121,-0.0209315294885,94.3273814777,0.781048842618
98.0117090332,-0.130622410435,177.296,59.5404403716,19.2558618042,0.0280542836552,77.9461776079,0.737524,1760,94.9647403246,0.00402467,0.680127161811,97.6617869499,0.68053,0.680059631945,0.680093,-0.0776747731575,41.2598399564,0.0187635813524,51.7252,-0.684631,-0.0228648077264,92.4230163666,0.889184555395
93.6660861132,-0.111879229556,177.291,59.4917361803,30.2671982814,0.0278830633306,61.991639902,0.76662,1761,94.9903056667,0.00393956,0.680685725884,96.6902327295,0.681031,0.680635084873,0.680605,-0.0753870950351,13.1264023745,0.0156971088969,51.7493,-0.685524,-0.0409571941542,93.2552710578,0.733985957687
96.2226839121,-0.12117974185,177.333,59.4149154039,28.3038663446,0.0278727979321,76.1286041296,0.773361,1762,94.8683518654,0.00388239,0.68132548484,96.8256370345,0.681696,0.681274730938,0.681259,-0.0775169574768,11.0271528056,0.0165340418523,51.7679,-0.686318,-0.0356948875589,92.8175769615,0.783693491754
103.574598084,-0.071156198698,177.375,61.1778713545,30.8868445525,0.0281975981758,71.7523159585,0.760433,1763,96.6462005434,0.00395862,0.679698030473,98.5121914288,0.680061,0.679638103711,0.679576,-0.042950353644,13.3389512778,0.0141317851958,51.7716,-0.684309,-0.00340834813544,95.327141491,0.670152913864
94.4520627156,-0.0816228391109,177.4,62.2880117759,27.7537551021,0.0279786499658,70.914231387,0.75742,1764,98.2521916313,0.00395942,0.680538598699,100.033263015,0.680973,0.680494872281,0.680538,-0.0114180783025,10.6997335944,0.018375465705,51.7762,-0.685067,0.026558629003,94.9505244666,0.864613100852
101.474056158,-0.106280331329,177.446,59.911126432,26.7664038229,0.0272986108882,79.2491169841,0.789859,1765,95.217128962,0.00371101,0.679388093757,96.8462852845,0.679731,0.679328766845,0.679343,-0.0703789029757,23.2845955946,0.0160923203417,51.7946,-0.683824,-0.0358428683963,93.4505211435,0.766020274226
90.9977888601,-0.110208815024,177.484,59.8827112334,29.7730855607,0.0277799537766,65.3501141458,0.793762,1766,95.1490275068,0.00381943,0.679770421453,97.1298190399,0.680321,0.679687592548,0.679727,-0.0713661271269,8.1055203601,0.0173299507196,51.7892,-0.684246,-0.0301420656796,93.4100223532,0.817231024029
95.3765510343,-0.130503962478,177.526,59.0878073512,20.2601777055,0.0274673183804,79.4922562073,0.744497,1767,94.5894773371,0.00380273,0.679482193809,96.6434268496,0.67989,0.679411926743,0.679442,-0.0848310297249,30.30996862,0.0162101459343,51.7968,-0.684144,-0.0397882814495,92.4137058998,0.760934410121
90.0216807844,-0.0984646317068,177.551,60.5169329181,23.8947253863,0.0277855210769,63.0214060896,0.769351,1768,95.8491622263,0.00388657,0.678657011229,98.0498037627,0.679098,0.678581390995,0.678599,-0.0585069066199,27.1215769526,0.0176663313295,51.8204,-0.683611,-0.0122011435899,93.8807002378,0.847646482289
90.0374145316,-0.2167156388,177.599,59.5549571669,26.1289081308,0.0273843863335,70.3307606828,0.740456,1769,94.9170473102,0.00372529,0.678337593004,96.9458699156,0.678716,0.678261360486,0.678237,-0.0784140723319,10.2584193021,0.0307740339926,51.8349,-0.68304,-0.0356661585244,87.5719624489,1.59074565964
104.73538608,-0.0541925103477,177.647,62.5898960677,29.2524061634,0.0276975784155,63.5581826829,0.824553,1770,98.4139402584,0.00387142,0.678742410166,101.726969788,0.679222,0.678666341896,0.678754,-0.00530003841265,8.83235112231,0.0198320696873,51.8415,-0.683373,0.0636641832942,96.0374121373,0.930487661181
96.4033939277,-0.126243029757,177.66,59.2318155402,31.9426432181,0.0278936975268,63.6049788784,0.790774,1771,94.5421404772,0.00388664,0.678421326352,96.6143865175,0.678781,0.678346098452,0.67832,-0.0839459884266,10.9942379443,0.01827655643,51.8442,-0.68263,-0.0383488712108,92.603108356,0.855290200434
92.998141233,-0.102474699438,177.67,60.2181723196,21.0014951562,0.027938274585,73.7216831601,0.765094,1772,95.5692586026,0.0039251,0.678110075263,98.3988380923,0.678393,0.678054417597,0.67798,-0.0642280527781,29.0587898151,0.0201418125422,51.8509,-0.682542,-0.00490843871022,93.7278283269,0.952004103834
92.2215631383,-0.115476512497,177.703,59.6805014586,22.340498957,0.0279566239398,66.3161503542,0.800497,1773,95.0310877643,0.00387139,0.676687665265,97.0223019356,0.677021,0.676613548599,0.676584,-0.0735025084423,25.8317560315,0.0176710385064,51.8702,-0.681157,-0.0337849958816,93.0477066072,0.834435368716
89.3913377535,-0.1180682311,177.74,59.6096484547,26.2765594336,0.0277777433141,62.9002546881,0.75723,1774,95.0412053885,0.00386019,0.677685291233,97.0549511175,0.678106,0.677614732752,0.677657,-0.0747763115535,16.6449219145,0.0164259601395,51.8878,-0.682149,-0.0351573817768,93.0073710802,0.782708889163
94.9301864157,-0.113442263808,177.791,59.7695324592,20.6509303567,0.027812605418,78.7514019043,0.776031,1775,95.1932489815,0.00376859,0.676711186545,97.262831047,0.677038,0.67663802027,0.676568,-0.0714705901201,16.4035268781,0.016578587527,51.8899,-0.681391,-0.0285176543151,93.3447582176,0.782280465673
93.9613370448,-0.130350012028,177.828,59.8186268017,23.5627476318,0.0271483298555,71.9038590625,0.745353,1776,95.3974952916,0.00367165,0.678101430927,98.3060637134,0.678626,0.678063748081,0.678109,-0.0682282946721,16.7945626978,0.0185694428401,51.9036,-0.682812,-0.00753137615652,92.42373715,0.877248997136
94.7281962066,-0.116847760097,177.867,59.2529215713,23.532062991,0.0277782282885,70.9406085052,0.78488,1777,94.6608646455,0.00395177,0.677815886944,96.6660531597,0.678183,0.677758204282,0.677761,-0.0814278997614,12.3004808679,0.0150240428885,51.9154,-0.683074,-0.0386713301174,92.9625416537,0.704687752202
100.287779355,-0.106622914494,177.91,60.3024369033,24.9697068362,0.0270758088607,77.9107352249,0.763282,1778,95.9422914223,0.00355077,0.678449365262,97.7688309747,0.67886,0.678390891769,0.678398,-0.0565130994028,23.0497259953,0.015890585809,51.9207,-0.683022,-0.0191244362745,93.5938730998,0.751587957713
89.5436302336,-0.101159509619,177.941,59.7564512579,25.7210076247,0.0277283626278,68.6692640487,0.756066,1779,95.3491912836,0.00389026,0.677523054737,97.7657846675,0.677776,0.677444598988,0.677366,-0.0688144551065,8.30129413542,0.014896121547,51.9344,-0.682137,-0.0160685887627,93.8052930409,0.698049865818
88.7971984231,-0.120836559343,177.985,59.6312320159,31.2818016363,0.027388467657,56.6488334052,0.777763,1780,95.0728628962,0.00384594,0.677218864315,96.490893617,0.677614,0.677169726539,0.677197,-0.0735406787239,12.9255059164,0.0149860645547,51.9439,-0.681504,-0.0452127418074,92.8617149942,0.700589307419
98.9266351182,-0.0670744715724,177.991,61.6302940178,28.0969123253,0.027832950893,65.4008400427,0.770307,1781,97.2841665828,0.00384056,0.677075692586,100.03371655,0.677521,0.677017317216,0.677074,-0.0300688606952,18.922486115,0.0172089385269,51.9524,-0.68156,0.0262661640936,95.5372244494,0.821785745159
95.9331725207,-0.0723368665805,178.024,62.2818430028,23.6644630264,0.0274134248192,72.8800994089,0.85062,1782,97.7022612306,0.00378177,0.676361989089,100.47125197,0.676699,0.676311607938,0.676279,-0.018737623386,27.8776061491,0.0218938369972,51.9566,-0.680442,0.0386333032235,95.0481297482,1.07330532517
108.576070305,-0.0264964998657,178.06,63.7966277015,19.6326867475,0.026958756478,85.7691030919,0.924249,1783,99.8062995212,0.00356026,0.675776516139,101.988427891,0.676145,0.675716253196,0.675685,0.0256013030086,54.282572733,0.0195670231849,51.9628,-0.679921,0.0724688895561,97.3000439628,0.912790910595
102.933145633,-0.0790665139703,178.059,61.5003987698,4.34457496222,0.0271414940069,96.4207467368,0.810734,1784,97.1231383675,0.00371301,0.674690485597,99.6235988494,0.675008,0.674638169232,0.674587,-0.0318547435056,86.9595110759,0.0216141935746,51.9738,-0.679001,0.0178391579519,94.7411614489,1.07379927138
101.22210411,-0.129175114325,178.112,59.4983709516,25.8552377346,0.0272842720765,72.8329929668,0.758759,1785,94.9935283335,0.00372611,0.674021996799,97.1125895932,0.674484,0.673950026297,0.674003,-0.0758484171051,13.3110393082,0.0181735155256,51.9774,-0.678741,-0.0297176136744,92.4333057557,0.861808668646
96.2669943206,-0.113886586108,178.116,59.6458768396,16.9185330003,0.0274775790885,80.8239854482,0.747511,1786,95.2110665264,0.00381111,0.674587919428,97.2924731579,0.675031,0.674518397128,0.67454,-0.0722661757745,32.1088305358,0.016405999083,51.9817,-0.679259,-0.027398482772,93.2167104168,0.775488112234
93.8004747418,-0.117211453959,178.148,59.3863497601,22.7706216142,0.0277759576833,62.1739860813,0.768921,1787,94.8716161243,0.00404586,0.674043617614,96.6691881832,0.674613,0.673998543738,0.674055,-0.0778575354637,28.089059655,0.0162758392256,51.9888,-0.679006,-0.0389355115288,93.0119739472,0.759869359391
90.1139658522,-0.137832092488,178.189,59.1617016601,27.5570972488,0.0274876958508,52.7507243691,0.792364,1788,94.4884216989,0.00374617,0.672277805498,97.125577755,0.672589,0.672230067304,0.672155,-0.0849523381195,12.2711938737,0.018626730771,52.0005,-0.676875,-0.0291862198692,91.730325399,0.887138694288
100.366907901,-0.10877613891,178.234,59.4461062813,32.5938613446,0.0272186000946,54.3860409767,0.726968,1789,95.0297850607,0.00365405,0.674388533045,96.7533662487,0.674667,0.674342597296,0.674293,-0.0768593906331,12.9091651706,0.0148116930016,52.0173,-0.679672,-0.041683417607,93.5810626932,0.704136451994
89.8208619237,-0.105109703259,178.234,60.4713096568,25.849609607,0.027531487706,55.864927218,0.750378,1790,96.040111503,0.00377533,0.673600668235,98.0188326103,0.674011,0.673554852724,0.673605,-0.0552724623743,15.1376419084,0.0159855234601,52.0245,-0.678558,-0.0139159545717,93.7300756257,0.759986988118
93.3219315656,-0.121641466489,178.237,58.932964368,20.6404617023,0.0275503263895,72.9506954372,0.779012,1791,94.5528492665,0.00371615,0.674392614546,96.6730183509,0.674824,0.67434953678,0.67434,-0.0845166267854,25.608286597,0.0179273251286,52.0402,-0.679339,-0.0370658283548,92.7092754557,0.834927907015
90.5652823346,-0.117841364876,178.281,59.2583123843,27.0244790026,0.0272602744341,52.714460026,0.774502,1792,94.8057513663,0.00374073,0.674913728594,96.6937180646,0.675256,0.674867327021,0.674845,-0.0789044779432,15.0196414294,0.017299696967,52.0355,-0.67957,-0.0371084363675,92.9609573737,0.81022457324
92.4613861205,-0.241121866548,178.296,58.9958680946,30.555306175,0.0278669749193,44.5553527999,0.754247,1793,94.5232930488,0.0038503,0.673646190217,97.3080511423,0.674153,0.673588722728,0.673662,-0.0857920599043,6.15276988389,0.0369430206753,52.0438,-0.678241,-0.0269898800489,86.6293265323,1.86013409668
89.1129072089,-0.162999901922,178.295,59.5097500333,24.7703705928,0.027300544674,42.7279046322,0.734464,1794,95.0532214125,0.00371384,0.675214579117,97.4827588667,0.675655,0.675159353111,0.675194,-0.0762025129114,6.23573272066,0.0182635412398,52.0683,-0.679854,-0.0273593699846,90.7477349147,0.861553011715
97.6164998113,-0.0983616284381,178.325,60.3239158553,29.606437953,0.0280225982572,41.794488403,0.7704,1795,95.793464834,0.00384042,0.674693898398,97.9852124868,0.675033,0.674603255877,0.674549,-0.059508114522,6.53051485189,0.0165142663656,52.083,-0.679766,-0.0124771097502,94.0056394127,0.782402448421
102.553307357,-0.0689281538058,178.365,61.8137362195,23.3563698193,0.0270631860435,83.8398420943,0.86898,1796,97.2753563616,0.00360397,0.674302276023,99.8401849438,0.674727,0.674249064568,0.674275,-0.0262746084355,16.2815580926,0.0213880700104,52.0816,-0.678696,0.027966344937,95.240823607,1.01518792189
99.2618946257,-0.1212197392,178.414,58.8472327273,30.2249549428,0.0277310885282,55.3747935289,0.780123,1797,94.2612370005,0.0037715,0.674061203061,95.6432932692,0.674518,0.6740142487,0.674063,-0.0897950659249,25.1701250916,0.012962274096,52.0894,-0.67889,-0.060607689195,92.7397905572,0.609170103428
94.3833975123,-0.102884807584,178.422,60.1478729567,30.5308743224,0.0279530101378,55.5339802159,0.750629,1798,95.6638474269,0.00380147,0.673558893477,97.5229460477,0.673913,0.673507423621,0.673457,-0.0628457296468,11.4474422508,0.0165796034293,52.0986,-0.678196,-0.0228343051545,93.802200026,0.769805107973
104.157143039,-0.0390267277162,178.431,63.2671520174,27.5155953891,0.0269871295294,83.897436474,0.919742,1799,99.0046842304,0.00360393,0.675249396208,101.326404717,0.675615,0.675202848845,0.67522,0.0101519045409,20.7226135207,0.0185703482118,52.1007,-0.679482,0.0599517101883,96.6555955044,0.884744622908
104.570332019,-0.0639175900724,178.476,62.4105243637,34.5286424101,0.0272694824348,45.3613328296,0.788354,1800,98.2310678793,0.0037702,0.673256874796,99.9311308137,0.673676,0.673193494222,0.673148,-0.0108288715839,10.3334209553,0.0167302673486,52.0998,-0.677299,0.0201893351365,95.6141681317,0.795647538628
103.659388048,-0.101528098355,178.534,60.8441951654,33.6632515312,0.0272622037266,74.4507321826,0.902892,1801,91.1263973941,0.00371372,0.672711543072,125.834099251,0.673119,0.672650651154,0.672666,0.183524151184,21.1051888682,0.116947542928,52.1102,-0.676746,0.543120599395,30.148780629,28.6238735348
108.935321797,0.000523160345032,178.539,61.4633068153,35.7928796106,0.0272997568534,62.8310341947,0.898502,1802,93.3277354716,0.00373625,0.672989501212,115.606542846,0.673396,0.672945973604,0.672958,0.0972728368488,9.30026442512,0.0540641943584,52.1184,-0.677016,0.342909193454,31.5652385557,20.9984610873
105.217507829,-0.229742521484,178.598,60.9866752226,34.9336400491,0.0275640024986,53.2537599241,0.81206,1803,96.3553456386,0.00386252,0.671602471936,103.579486707,0.672012,0.67154473051,0.671548,-0.040570787012,8.52519338703,0.0623877049053,52.1228,-0.675654,0.0905692158454,57.2768524693,4.97367494366
97.3949013265,-0.129688336827,178.62,59.4121206386,16.0439737486,0.0268502252121,83.8411105524,0.745532,1804,94.8842057038,0.00372421,0.672103246848,96.6484218893,0.672514,0.672056588847,0.672083,-0.078934562429,46.4360402445,0.0188510000727,52.1279,-0.67622,-0.0415817500756,92.5467135825,0.893822855192
98.1011461085,-0.123706395799,178.645,59.4411489525,22.2364862761,0.0272867464652,84.2896290871,0.765882,1805,95.0243747509,0.0037725,0.670934947187,97.1661073651,0.671385,0.670879034639,0.670896,-0.0749477298197,16.818987515,0.0184244396479,52.1384,-0.675082,-0.0292237683005,92.8643514702,0.858707977021
96.83684866,-0.13831778399,178.71,58.7005029671,36.9325052886,0.0266556926525,62.5991283734,0.786915,1806,94.1958547074,0.00365379,0.670308847901,96.9751858668,0.670674,0.670239570527,0.670198,-0.091106474724,7.73338576595,0.0187960696421,52.1303,-0.674018,-0.0322507076203,91.7995009131,0.891881403229
97.9433094405,-0.146848439987,178.74,58.9365589807,30.8658631202,0.0267787158497,50.3902876841,0.78084,1807,94.2110529212,0.0036543,0.670488293631,96.0370650218,0.670955,0.67041972418,0.670478,-0.0910003236117,9.3289498478,0.0181959545857,52.1356,-0.674491,-0.0493425405354,91.6315719314,0.840517027678
95.9151503104,-0.131861571334,178.792,58.5894578325,27.1192515293,0.0273648130364,70.1954861338,0.762934,1808,93.9873043593,0.00375671,0.669399805783,95.862881219,0.66973,0.669318620547,0.669237,-0.0961113369673,15.7074436061,0.0155085657664,52.1446,-0.673639,-0.0556540152489,92.4272079325,0.727272477664
97.720700204,-0.220815620467,178.817,58.2588396149,28.3774647748,0.0274916135275,61.8154075315,0.756512,1809,93.4944432521,0.00378437,0.668332757859,97.0026577073,0.668697,0.668223846007,0.668248,-0.096632318162,14.8745880322,0.0276279965534,52.1459,-0.672624,-0.0339686644828,36.0861840662,5.86783003625
97.5989236578,-0.163216663417,178.848,58.8505730062,30.8647385015,0.027063421249,61.3029742066,0.757118,1810,94.228430145,0.00366043,0.668646341459,96.1105992727,0.66914,0.668603332843,0.668673,-0.0920797922984,13.2310445834,0.0213611697224,52.1528,-0.672569,-0.0531066963775,90.7671058077,1.05260901303
93.6191006678,-0.12097558656,178.861,59.254370705,28.224769874,0.0269309711178,38.4373910631,0.724823,1811,94.7570535079,0.00357875,0.666782587958,96.0966075166,0.667241,0.666724414231,0.666772,-0.0822631096512,5.16092109167,0.0159447404698,52.1668,-0.671056,-0.0546018924811,92.8675539586,0.761449751928
98.6340137133,-0.111048528548,178.933,60.3353452869,25.0763331767,0.0274918131894,79.9958845842,0.735327,1812,95.8298780729,0.00372413,0.665852689258,98.8835221941,0.666248,0.665785996794,0.665729,-0.0600747573574,25.1535037434,0.0159409053019,52.1689,-0.669834,0.00291606301019,93.4929656312,0.755424611534
92.962439313,-0.110334657384,178.959,59.9615866165,31.0356024266,0.0275115180817,44.7565230257,0.730511,1813,95.5003412698,0.00365554,0.666024022583,97.7148878096,0.666463,0.665972728463,0.666025,-0.0669491060249,9.8102348153,0.0168118698782,52.1861,-0.670312,-0.0205559537602,93.5584109826,0.798499119623
97.3967686091,-0.128698741918,178.957,58.9025010906,33.6157670428,0.0272674491928,66.0251617458,0.745269,1814,94.4153131811,0.00364209,0.666221851845,96.2524176643,0.666628,0.666168000763,0.666142,-0.0881500431348,12.097571568,0.0147092453168,52.1902,-0.670622,-0.0507646742407,92.4993966062,0.696595074616
95.7886014824,-0.117136254275,178.975,60.659223008,30.5283257936,0.0273041982178,60.4924920975,0.756726,1815,95.8390724616,0.0037458,0.665547766776,99.1880907176,0.666015,0.665489488793,0.665458,-0.0592831238709,7.53499853967,0.0256708512671,52.1954,-0.669915,0.0107242444791,93.0863051203,1.21203862469
94.3846434646,-0.142783863119,179.03,60.1786484725,28.2189005018,0.0273855551581,63.3006373759,0.737056,1816,95.5411082942,0.00379898,0.665190329146,98.2996682666,0.665648,0.665126293337,0.665147,-0.066025480496,10.2305537655,0.0208981391608,52.1993,-0.669474,-0.00746045984899,91.8857527585,0.988209537081
98.1563734807,-0.108055614428,179.074,59.7908897661,28.1910996101,0.027230380671,70.4024620125,0.756615,1817,95.1436489451,0.00367302,0.665567567119,96.9815706203,0.666016,0.665488680285,0.665527,-0.0729737205056,14.2193994283,0.0181244272216,52.2147,-0.669977,-0.0331607003892,93.5163968189,0.852516808833
96.5205364588,-0.121729788245,179.081,59.1307734375,27.2987675596,0.0270759136971,52.593397126,0.766607,1818,94.6937720141,0.00360692,0.664020655877,96.9096555299,0.664425,0.663985892585,0.663991,-0.0817415724549,8.39403028915,0.018098419588,52.2149,-0.668179,-0.0337873415559,92.7951495037,0.861330972322
95.3094051957,-0.176906220214,179.111,59.5506442005,21.8762336977,0.0272006912135,72.8277409621,0.726871,1819,95.1168187701,0.00367155,0.664008337301,96.8200842225,0.664467,0.663925446844,0.663946,-0.0747976593422,23.0407118824,0.0182421745003,52.2185,-0.667747,-0.0379039294778,89.91527794,0.876338629211
97.641763595,-0.112512877421,179.163,59.3633101248,20.9110469067,0.0279148389911,82.4122291049,0.768624,1820,94.8171048398,0.00386351,0.6629306049,96.4208896191,0.663399,0.662863826382,0.662866,-0.0787474309642,19.900744398,0.0149221379657,52.2396,-0.667439,-0.0428689846296,93.2217056842,0.69919260937
99.2951999199,-0.0937076442676,179.19,60.340975351,26.9133835594,0.0271294036054,68.2590658132,0.737772,1821,95.9338647092,0.00357338,0.663687029808,97.7812631884,0.664014,0.663629111695,0.663608,-0.0576368693698,19.2544104538,0.0167289079821,52.245,-0.667947,-0.0179978997549,94.1950182453,0.784024006352
89.5987743183,-0.233632187754,179.228,59.6951476796,23.756387701,0.0274079757673,62.4876063763,0.729019,1822,95.1650490942,0.00365001,0.662687906301,97.038190879,0.663093,0.662637591283,0.662625,-0.0738468442732,24.9322583953,0.0223129268369,52.2592,-0.667256,-0.0346041067988,87.0983906272,1.10090569618
85.1280287439,-0.0985864551402,179.306,60.5018294206,25.9589864123,0.0279108740565,48.9855702106,0.748966,1823,96.0071093646,0.00376835,0.662723900076,98.9114243904,0.663053,0.662646629581,0.662657,-0.0558627159419,12.8768267489,0.0183511412497,52.2637,-0.667288,0.00599998061362,94.0774841194,0.861229111579
88.4639903941,-0.102779164437,179.283,59.7694311471,23.374471369,0.0269843944874,58.3770660224,0.752317,1824,95.3052109338,0.00362468,0.663284311378,97.1789133158,0.663724,0.66322088121,0.663221,-0.0695393764412,18.2011757175,0.015291840043,52.2764,-0.667525,-0.0298494549108,93.6953186271,0.716835760796
96.6267873554,-0.0290922841777,179.328,64.131003496,19.7236509673,0.0266725809014,78.1887922623,0.898064,1825,100.065869103,0.00351146,0.66353779844,102.486495038,0.663907,0.663464024037,0.663456,0.0301794098723,34.5288595944,0.0231890072875,52.2912,-0.667695,0.0818332152126,97.2524026655,1.09747032407
108.609957846,-0.129104410298,179.345,59.2062513427,25.6629558747,0.0270947368654,78.9643236215,0.746605,1826,94.6787741691,0.0036568,0.663844532862,96.9418584363,0.664231,0.663768351313,0.663821,-0.0833009096954,28.4515266545,0.0171253665895,52.2869,-0.668174,-0.0381297086765,92.5320645343,0.822998390469
90.437323852,-0.157324487101,179.388,58.8896960438,27.5670355631,0.0267913947548,63.0637579092,0.761566,1827,94.3070359783,0.00352184,0.661522075314,96.6034928403,0.661947,0.661462167738,0.661453,-0.0898719916317,16.2428460723,0.0199028347424,52.2964,-0.665513,-0.0417264409853,90.7521559204,0.96277346522
94.1843843682,-0.131955803597,179.436,58.9759479946,31.3573233452,0.0272247204207,56.8031028801,0.788749,1828,94.1616908292,0.00370663,0.660865638424,97.0980008029,0.661321,0.660781923863,0.660812,-0.0919607396458,15.3703686052,0.0181258041528,52.3085,-0.665409,-0.0323133544952,92.1572581484,0.870237587352
95.1770066591,-0.118731612825,179.457,60.0575425199,22.8247971988,0.0271927419934,72.4559898112,0.75349,1829,95.2775253061,0.00358716,0.661449618918,97.7316127024,0.661842,0.661364869998,0.661298,-0.070798180381,18.528718651,0.0190627213092,52.3158,-0.665663,-0.0173849176772,92.9154684723,0.905764026578
95.3643092097,-0.0791392912238,179.478,61.9903306364,33.6121749951,0.0271748912178,51.2132412663,0.792129,1830,97.7362640028,0.00361643,0.659327867381,100.298093246,0.659697,0.659258174482,0.659257,-0.0208608044693,9.34989447735,0.0207606095281,52.3256,-0.663586,0.0331742485196,95.034879372,1.00109288009
104.213299153,-0.0455020538118,179.509,62.9595381171,37.4766831983,0.0274479747692,61.4844141454,0.819619,1831,99.1726892086,0.00368091,0.659120206179,103.132471758,0.659614,0.659054957783,0.659086,0.0088056961762,10.179864403,0.0256343615378,52.3243,-0.663172,0.0893143847909,96.665111977,1.26384857571
100.506559388,-0.105709874392,179.55,59.6618801497,27.9127283709,0.0267788761528,69.2918144518,0.736102,1832,95.1949699652,0.00355376,0.659619309842,96.8387390727,0.660036,0.659554596203,0.659534,-0.0730301963391,16.0832986233,0.0147053840793,52.3311,-0.66406,-0.0381320420289,93.7049211782,0.691020979003
95.0573290938,-0.122675116698,179.561,59.7143610127,27.8573998547,0.0262522786263,54.695394832,0.768237,1833,94.9646351775,0.0034799,0.660093303497,97.9452254444,0.660471,0.660033261298,0.660021,-0.0759413041431,16.4426638524,0.0194221124892,52.3433,-0.664607,-0.0142105634455,92.6999304585,0.930743290071
98.5724878355,-0.0992698008141,179.609,60.9181512316,27.5123691323,0.0271550893303,65.5093844697,0.774237,1834,96.4552341185,0.00374536,0.659203829019,98.0321429862,0.659585,0.659134900148,0.659128,-0.0458269003222,16.4110765742,0.017846715705,52.3547,-0.663526,-0.0130007820643,93.8696164581,0.853041238894
89.8802816817,-0.123446505029,179.638,59.3126399886,28.7006453086,0.0267166665626,64.3271019986,0.757876,1835,94.7328358984,0.00354265,0.660289838252,96.9807436177,0.660808,0.660215629324,0.66025,-0.0811680878335,16.1076131169,0.0174069236789,52.3577,-0.664388,-0.033152691907,92.7462983024,0.825705827293
97.0916311175,-0.152791795709,179.676,58.7678684279,31.2843211979,0.026294468066,48.4114578418,0.733435,1836,94.3571179024,0.00340204,0.657697619588,96.491502837,0.658108,0.657629315649,0.657679,-0.0899212643043,7.82484921762,0.0175225977137,52.3695,-0.661743,-0.0435172199702,91.3045295731,0.830080103696
96.8422244746,-0.110904131838,179.691,59.1593729808,27.7898763144,0.0272067996307,53.6309193819,0.732325,1837,94.7432050458,0.00368078,0.657185398699,96.5506774651,0.657566,0.657122774365,0.657112,-0.0821042289558,16.5464547452,0.0144820279426,52.3821,-0.66116,-0.0430520849608,93.3600386083,0.689414769935
103.295344992,-0.0982305167125,179.677,49.3226494566,30.4893313333,0.0269239006824,66.0197923682,0.91387,1838,69.4341524117,0.00360491,0.65579613959,123.702207901,0.656199,0.655711434684,0.65568,0.137381061779,18.8605630489,0.101397215834,52.386,-0.659572,0.499918935906,22.6243630692,32.1615363354
112.220657281,-0.117581957531,179.73,59.7227273607,30.5105802038,0.0273480667776,71.0644182405,0.816357,1839,94.8052089743,0.00381559,0.65633623015,96.8604697656,0.656756,0.656240297894,0.656289,-0.0771783096557,12.9873864979,0.0179224904857,52.3887,-0.659929,-0.0339712576964,92.8094256457,0.838952117117
106.201595371,-0.200283784113,179.727,30.3474482335,32.3429250117,0.0273480571614,70.0981236793,0.909157,1840,36.2809366778,0.00368615,0.655835278166,125.988502658,0.656225,0.655769781053,0.655805,0.104917140999,12.6252716043,0.0652800595895,52.404,-0.659874,0.538578724275,13.4799017685,17.5225286349
102.901931317,-0.0489615197268,179.72,62.9717338207,30.2417997343,0.0275922614267,40.5479705616,0.77772,1841,99.0431709345,0.00375824,0.653995610532,101.708626009,0.654383,0.653903737367,0.65391,0.00511263126954,8.46486358482,0.0230149867511,52.4144,-0.658162,0.0593618103639,96.5198317169,1.1369938513
