Iteration,MinEsReturn,AverageAction,MinReturn,Epoch,AverageQLoss,MaxEsReturn,PolicyRegParamNorm,AverageAbsY,AverageEsReturn,QFunRegParamNorm,AverageAbsQ,StdEsReturn,StdReturn,AverageAbsQYDiff,AverageDiscountedReturn,AveragePolicySurr,AverageQ,MaxReturn,AverageReturn,AverageY
845,3601.9578781,0.993329,176.242937257,845,343.934,3601.9578781,118.308,490.803890861,3601.9578781,166.493,490.791,0.0,865.438025459,4.33490718054,292.713434147,-493.23,490.791,2721.30212798,1186.31315065,490.803809926
846,3828.81728703,0.980377,903.471803004,846,261.216,3828.81728703,118.342,491.537510938,3828.81728703,166.599,491.516,0.0,1426.52263432,3.8087709698,421.267514764,-494.077,491.516,5707.34336284,4610.76149614,491.537292885
847,4041.5721415,0.983446,770.301801018,847,243.659,4041.5721415,118.439,492.915869897,4041.5721415,166.671,492.901,0.0,1198.75133736,3.94177521287,290.183967016,-495.482,492.901,4508.79357158,3116.07840543,492.915686619
848,3702.2842621,0.974266,5168.23641255,848,267.511,3702.2842621,118.561,491.895700527,3702.2842621,166.779,491.874,0.0,207.489144411,4.05964697443,400.689019398,-494.495,491.874,5905.42206505,5675.79373596,491.895627665
849,3754.38756093,0.975478,6094.06993699,849,173.67,3754.38756093,118.619,493.212191777,3754.38756093,166.814,493.208,0.0,76.7304038824,3.56918472375,482.945583002,-495.694,493.208,6373.11762899,6264.76812494,493.212051731
850,3819.99254131,0.975402,5391.72061756,850,356.31,3819.99254131,118.676,493.235419844,3819.99254131,166.956,493.209,0.0,124.996487704,4.36568836579,465.31634754,-495.608,493.209,5804.77141354,5654.94023767,493.235248541
851,4044.19274536,0.982157,1280.60385994,851,208.133,4044.19274536,118.732,493.591408638,4044.19274536,167.027,493.583,0.0,1656.34515626,3.73700851011,458.30126593,-495.868,493.583,6067.14915462,4476.53045266,493.591284039
852,3682.94836796,0.976911,3094.82539858,852,285.235,3682.94836796,118.787,492.429892634,3682.94836796,167.107,492.416,0.0,749.684137193,4.03009112727,441.09653781,-494.728,492.416,5694.72697907,5325.2528882,492.429744132
853,3887.61825414,0.984215,1018.3813238,853,353.432,3887.61825414,118.865,492.936663884,3887.61825414,167.261,492.919,0.0,1477.94187358,4.35543057731,387.354563696,-495.369,492.919,5264.21663763,3162.8796071,492.93632011
854,3385.54538189,0.983301,1177.04959266,854,254.739,3385.54538189,118.873,492.482545313,3385.54538189,167.409,492.47,0.0,1392.28810418,3.92273079759,386.448294357,-495.013,492.47,5170.63719904,4150.66589215,492.482484122
855,3421.70939972,0.982176,1361.77189385,855,296.079,3421.70939972,118.978,493.792333602,3421.70939972,167.557,493.769,0.0,1173.72376303,4.22224630543,351.909697476,-496.211,493.769,4871.95541385,3406.69548836,493.792288116
856,3502.81475173,0.979979,483.240307092,856,238.104,3502.81475173,119.154,493.35455345,3502.81475173,167.689,493.339,0.0,1693.74027987,3.93021231085,458.920991958,-495.706,493.339,6276.81892512,5172.28726587,493.35447598
857,3640.08316948,0.977799,4160.57935627,857,319.183,3640.08316948,119.214,493.366321894,3640.08316948,167.834,493.366,0.0,572.55777537,4.12856583647,457.719139104,-495.764,493.366,5796.49862565,5316.15269492,493.366267214
858,4036.49414324,0.979398,1579.20230474,858,264.733,4036.49414324,119.202,493.771111811,4036.49414324,167.98,493.745,0.0,1255.40739127,3.9009604731,454.156064242,-496.153,493.745,5907.72982555,5330.71194257,493.771069966
859,3628.06405861,0.982462,2088.99127698,859,269.235,3628.06405861,119.311,493.594052909,3628.06405861,168.172,493.586,0.0,1448.30156174,3.90122868226,433.191501257,-495.998,493.586,5911.23178343,4673.30564537,493.593985438
860,3911.85765254,0.983154,1398.01866818,860,326.903,3911.85765254,119.358,494.0314415,3911.85765254,168.27,494.02,0.0,1304.67289469,4.28574250403,450.271945496,-496.597,494.02,5940.29667228,5289.71283443,494.03142723
861,3747.28614844,0.975327,4414.92795199,861,397.11,3747.28614844,119.457,494.53265817,3747.28614844,168.402,494.503,0.0,462.828410753,4.47184886635,461.007445049,-496.966,494.503,6166.94877661,5750.0056205,494.532530872
862,3768.26146908,0.981938,706.611552805,862,357.785,3768.26146908,119.567,494.245266069,3768.26146908,168.55,494.228,0.0,1868.81910626,4.23839271215,399.625902228,-496.737,494.228,5875.97171961,4142.76719575,494.245181513
863,3776.91739217,0.989072,374.553565653,863,304.103,3776.91739217,119.661,494.647317596,3776.91739217,168.747,494.631,0.0,1650.39311581,4.16908205249,355.880340329,-497.193,494.631,5630.82062013,2419.0322341,494.647075927
864,512.839091804,0.979078,2691.87241036,864,291.338,512.839091804,119.689,494.298066854,512.839091804,168.881,494.287,0.0,728.970008433,4.07615786686,396.995192891,-496.728,494.287,5268.12355856,4694.70919898,494.297913326
865,3709.82284252,0.989884,-297.148088825,865,242.523,3709.82284252,119.798,495.173176467,3709.82284252,169.031,495.164,0.0,2333.90284432,3.89162933065,340.88105565,-497.617,495.164,5875.90435085,2402.60365655,495.173162204
866,3783.38465842,0.978312,4869.6875895,866,318.637,3783.38465842,119.801,495.912624278,3783.38465842,169.122,495.892,0.0,341.12315343,4.19973299172,465.143130769,-498.379,495.892,6128.79855048,5817.60934466,495.912581852
867,3459.6154621,0.988372,623.900809129,867,261.349,3459.6154621,119.921,492.858885455,3459.6154621,169.236,492.851,0.0,1537.63613858,3.9161870643,370.882965264,-495.192,492.851,5272.41213962,3651.25688437,492.858784706
868,3920.65353281,0.981757,1663.12810769,868,265.101,3920.65353281,120.002,493.123845689,3920.65353281,169.494,493.102,0.0,926.036602303,3.93510017369,366.322520285,-495.584,493.102,4872.06527035,4107.91868656,493.123778969
869,2253.90986401,0.984821,451.130229349,869,300.846,2253.90986401,120.085,494.460914851,2253.90986401,169.64,494.448,0.0,1729.57953594,4.17687534678,374.92067416,-496.852,494.448,5187.30386851,3375.01247893,494.460751203
870,3451.32402722,0.991918,-58.6324817453,870,284.098,3451.32402722,120.102,492.603534931,3451.32402722,169.762,492.591,0.0,1864.0170387,4.06654720967,320.772912092,-495.119,492.591,5007.9042238,2403.1912815,492.603434999
871,3691.96855222,0.989294,244.249177729,871,305.105,3691.96855222,120.141,494.202349814,3691.96855222,169.909,494.196,0.0,1527.7646456,4.11683235277,343.307769669,-496.856,494.196,4725.48213952,3007.10168991,494.202305785
872,3719.26646028,0.979522,1223.19226336,872,344.301,3719.26646028,120.165,494.412301925,3719.26646028,170.054,494.382,0.0,1164.02311338,4.25223431353,363.99657878,-496.878,494.382,4739.00273681,3876.7641938,494.412279816
873,3285.9749629,0.99352,-52.0819287395,873,242.192,3285.9749629,120.329,494.180724633,3285.9749629,170.188,494.171,0.0,1013.09386179,3.8641740738,273.266226732,-496.606,494.171,3453.01061305,998.685264294,494.180706996
874,3978.0638384,0.980184,-301.202344541,874,357.881,3978.0638384,120.406,494.9290595,3978.0638384,170.373,494.912,0.0,1945.02640763,4.34026753038,371.63861636,-497.4,494.912,5517.60853753,3737.13412446,494.928974801
875,2299.51172692,0.988743,320.723194737,875,271.78,2299.51172692,120.401,494.193277499,2299.51172692,170.464,494.161,0.0,2021.30262655,3.96756463876,396.810111935,-496.629,494.161,5786.96371763,2876.67676472,494.193243289
876,3088.88236059,0.973531,5545.71423441,876,235.038,3088.88236059,120.55,493.451659923,3088.88236059,170.601,493.468,0.0,151.559251067,3.82889824817,467.999235978,-495.879,493.468,6012.4454526,5847.85930868,493.451590789
877,3752.29280295,0.982187,-85.7608809838,877,251.951,3752.29280295,120.618,495.015546007,3752.29280295,170.738,494.987,0.0,1845.30071752,4.08888626888,362.788711064,-497.467,494.987,5212.4371506,3294.59304652,495.015503289
878,3415.98483323,0.973586,2832.75233345,878,327.914,3415.98483323,120.695,494.974239701,3415.98483323,170.89,494.956,0.0,932.081982478,4.1747241971,419.333536688,-497.305,494.956,5577.64062397,4890.6312468,494.973947659
879,3811.29108967,0.974161,3608.48722363,879,239.418,3811.29108967,120.804,497.011335345,3811.29108967,170.945,497.028,0.0,724.470819389,3.85460614041,449.360174049,-499.457,497.028,5910.52214879,5326.50425562,497.011275104
880,3652.7040736,0.985317,608.38064733,880,275.798,3652.7040736,120.812,494.808187349,3652.7040736,171.058,494.768,0.0,1957.53410638,4.09720463998,413.380325323,-497.128,494.768,6032.64744278,4072.1606402,494.808032624
881,3902.18837143,0.987929,448.893275741,881,280.441,3902.18837143,120.914,495.718154362,3902.18837143,171.249,495.707,0.0,1953.96149641,4.1519288104,412.0647832,-498.107,495.707,6079.59967203,3494.86923527,495.718154362
882,3768.88467795,0.980394,951.043298258,882,276.244,3768.88467795,120.97,496.659130534,3768.88467795,171.357,496.63,0.0,1887.80050118,4.10049037921,447.85958672,-499.147,496.63,6016.04079878,4584.16105751,496.658965675
883,3973.52738072,0.984599,948.007051888,883,215.89,3973.52738072,121.044,495.513674225,3973.52738072,171.496,495.526,0.0,1386.19120118,3.76637662742,368.058626769,-498.017,495.526,4981.43095576,3178.68034935,495.513500346
884,3515.14996457,0.978758,1607.69252066,884,345.465,3515.14996457,121.171,493.29945602,3515.14996457,171.662,493.309,0.0,1241.20924519,4.39472841081,440.617505426,-495.719,493.309,5918.3330807,5270.21646439,493.299345034
885,3689.93336946,0.990502,-215.12545471,885,240.964,3689.93336946,121.242,493.721791519,3689.93336946,171.777,493.679,0.0,1357.44994628,3.9520790736,344.210406321,-496.135,493.679,4144.94549205,1365.60938631,493.721643654
886,3813.4857793,0.982574,2477.03072893,886,375.024,3813.4857793,121.298,494.845069799,3813.4857793,171.948,494.821,0.0,1041.12460878,4.52144366854,417.839384787,-497.145,494.821,5513.61735931,4602.92315438,494.845052162
887,3762.93621824,0.978671,5032.55962049,887,372.059,3762.93621824,121.373,496.740407293,3762.93621824,172.013,496.715,0.0,80.4789389638,4.43804661293,400.772265764,-499.05,496.715,5300.36992167,5152.14238086,496.740363652
888,3705.41915392,0.985994,345.364755316,888,278.757,3705.41915392,121.4,496.379561067,3705.41915392,172.105,496.367,0.0,2025.18633038,4.10681438058,439.014337869,-498.768,496.367,5934.40076633,4557.8678325,496.379517039
889,3965.19364569,0.984546,1287.77448411,889,229.052,3965.19364569,121.469,496.567918464,3965.19364569,172.206,496.553,0.0,1554.99283457,3.89139652142,427.362498278,-498.865,496.553,5452.10382641,3943.76556805,496.567815712
890,3728.97806091,0.981183,1546.16060835,890,371.299,3728.97806091,121.517,494.851620329,3728.97806091,172.362,494.828,0.0,1071.60554217,4.51983035419,397.033471512,-497.123,494.828,5334.98888718,4701.08778317,494.85159188
891,3728.52942745,0.98987,-382.457969366,891,241.981,3728.52942745,121.56,494.825032883,3728.52942745,172.395,494.811,0.0,1828.15926257,3.82885812469,335.313327041,-497.16,494.811,5184.46241385,1603.14258733,494.825024305
892,3853.8542884,0.980846,4442.2348763,892,320.624,3853.8542884,121.583,496.286137615,3853.8542884,172.564,496.276,0.0,114.82401403,4.3109822262,385.309294973,-498.706,496.276,4803.30278341,4642.91252985,496.286060355
893,3674.67637906,0.974592,2082.36081245,893,319.662,3674.67637906,121.727,494.826726108,3674.67637906,172.744,494.804,0.0,974.955836759,4.23872941597,420.317122994,-497.234,494.804,5434.31217136,4875.64446824,494.826604844
894,3646.8541718,0.974034,4560.4208154,894,338.211,3646.8541718,121.769,495.326912939,3646.8541718,172.923,495.322,0.0,382.576878655,4.25900782767,446.267428667,-497.638,495.322,5959.28223657,5630.81928522,495.326850944
895,3632.50747495,0.975802,5184.53380595,895,265.719,3632.50747495,121.776,495.584577617,3632.50747495,173.039,495.564,0.0,179.056383292,4.02115553505,442.956297429,-497.923,495.564,5789.37367526,5606.02559449,495.584508466
896,3716.03842861,0.982482,-507.17210757,896,347.244,3716.03842861,121.875,496.775868904,3716.03842861,173.26,496.764,0.0,1763.62182461,4.32771758242,395.549766147,-499.221,496.764,5502.45481917,4175.04987215,496.775767448
897,3939.86101978,0.982106,4020.87745689,897,321.85,3939.86101978,121.914,496.7995442,3939.86101978,173.419,496.784,0.0,482.019921223,4.3542293927,435.195792933,-499.296,496.784,5608.19237729,5206.67437348,496.799452769
898,3748.08129192,0.981919,6022.09102441,898,235.236,3748.08129192,121.869,496.17895608,3748.08129192,173.503,496.156,0.0,173.959492319,3.87920484003,489.491130325,-498.757,496.156,6685.40558956,6267.45284679,496.178898814
899,3502.62379316,0.98493,1254.07447901,899,235.746,3502.62379316,121.954,496.896354364,3502.62379316,173.664,496.884,0.0,1835.79796169,3.96977900116,442.818742664,-499.371,496.884,5765.03226401,4058.05788377,496.89598726
900,3739.88935997,0.979629,4640.23888756,900,265.438,3739.88935997,121.97,497.034921793,3739.88935997,173.731,497.023,0.0,196.251482265,4.00642036526,403.17826676,-499.531,497.023,5473.13474913,5087.98244546,497.034837823
901,3743.20916637,0.982451,5551.37992346,901,221.919,3743.20916637,122.015,496.639952079,3743.20916637,173.848,496.627,0.0,247.977160304,3.86924556872,440.538118364,-499.091,496.627,6299.6741449,5834.17742078,496.639628995
902,3814.35788188,0.972655,5543.8752504,902,233.132,3814.35788188,122.113,499.15291136,3814.35788188,173.913,499.132,0.0,135.91801691,3.95531059217,458.052702056,-501.614,499.132,5962.35162564,5718.30087062,499.152685215
903,3772.10013823,0.982571,1347.25872142,903,328.482,3772.10013823,122.144,496.491206035,3772.10013823,174.014,496.478,0.0,1494.29352452,4.32234177472,405.174930923,-499.022,496.478,5343.10245301,4209.92876446,496.491168998
904,3601.9719621,0.979513,3876.77804241,904,242.965,3601.9719621,122.283,495.973716422,3601.9719621,174.133,495.954,0.0,620.244631073,3.96986745309,472.102361903,-498.502,495.954,6093.62563682,5665.4417127,495.973686063
905,3677.15070735,0.974441,5528.03738892,905,305.546,3677.15070735,122.371,498.142777816,3677.15070735,174.248,498.139,0.0,89.3722646562,4.17978336289,444.948702829,-500.672,498.139,5869.09369146,5710.4400263,498.142671916
906,3752.03843747,0.984762,2483.46970322,906,329.746,3752.03843747,122.421,497.737299959,3752.03843747,174.426,497.702,0.0,1389.17147855,4.31028901872,450.844915067,-500.12,497.702,6178.39260272,5155.35115852,497.737239719
907,3275.14813847,0.983624,3844.82091233,907,309.13,3275.14813847,122.51,497.859123022,3275.14813847,174.529,497.846,0.0,806.387771576,4.13679166752,442.292544922,-500.259,497.846,6247.33015138,5505.00608786,497.85908627
908,3812.42515732,0.989719,-705.462848711,908,209.235,3812.42515732,122.642,499.006632734,3812.42515732,174.621,498.986,0.0,1883.0933139,3.82025166911,294.465634043,-501.384,498.986,4294.41321079,2214.84922189,499.006442426
909,3644.9886989,0.980957,4931.45797615,909,332.945,3644.9886989,122.678,497.241318025,3644.9886989,174.782,497.231,0.0,223.131071071,4.40385974526,424.328849986,-499.663,497.231,5697.92425585,5361.33053498,497.241236219
910,3875.92703066,0.991264,-374.298741819,910,377.464,3875.92703066,122.696,499.516326902,3875.92703066,174.944,499.485,0.0,1755.24778888,4.470813193,332.792293698,-501.947,499.485,4554.32218442,1834.55985487,499.516178038
911,-493.401950486,0.983613,-375.403081924,911,272.926,-493.401950486,122.759,497.431088947,-493.401950486,175.095,497.433,0.0,1928.46668241,4.09866170395,429.309220814,-499.953,497.433,6226.95377042,4804.70573724,497.430943656
912,316.856564766,0.979871,4574.85562599,912,303.809,316.856564766,122.781,497.266304923,316.856564766,175.233,497.255,0.0,204.297889507,4.12498302956,419.871471623,-499.703,497.255,5363.37518994,5091.81328955,497.266199197
913,3750.50123352,0.988418,-295.71239162,913,342.669,3750.50123352,122.779,497.034968243,3750.50123352,175.34,497.008,0.0,2234.86485551,4.34919697107,390.272110402,-499.499,497.008,6032.88509975,3884.67296171,497.034891665
914,3664.03170155,0.985566,22.1193098143,914,235.007,3664.03170155,122.807,498.851569076,3664.03170155,175.497,498.857,0.0,1697.27956994,3.82343343154,343.485718439,-501.291,498.857,4713.61522318,3279.90405224,498.851431383
915,4043.34035605,0.979245,344.501770832,915,338.935,4043.34035605,122.916,497.958453194,4043.34035605,175.67,497.929,0.0,1827.77062016,4.31721616262,424.110936667,-500.238,497.929,5826.94172946,4101.86632103,497.958188467
916,3596.86157298,0.974049,5471.75037752,916,369.637,3596.86157298,122.975,497.810382166,3596.86157298,175.789,497.804,0.0,133.971344899,4.46502578256,445.845589366,-500.132,497.804,5902.22030079,5676.42168037,497.810159991
917,3712.5122555,0.980599,4318.82498144,917,284.859,3712.5122555,122.992,497.44574224,3712.5122555,175.929,497.414,0.0,497.945039027,4.01985296886,428.280530686,-499.705,497.414,5683.86228069,5321.22172933,497.445735957
918,3756.23693381,0.986587,1283.43169864,918,279.171,3756.23693381,122.987,497.823892868,3756.23693381,176.104,497.835,0.0,1393.7653762,4.04637441446,418.814526235,-500.244,497.835,5166.11543804,3457.6422686,497.823870319
919,3646.41480157,0.980645,162.320101736,919,347.504,3646.41480157,123.143,498.457716341,3646.41480157,176.303,498.413,0.0,1692.07662525,4.44690707684,436.49526163,-500.743,498.413,5783.18474369,4655.78855704,498.457596716
920,3504.58013481,0.98736,-441.092130923,920,294.171,3504.58013481,123.176,497.330743323,3504.58013481,176.465,497.315,0.0,2326.34849192,4.05975433556,406.411452161,-499.674,497.315,5816.80648521,2828.54331175,497.33068201
921,3707.93653996,0.981809,2299.11888459,921,206.455,3707.93653996,123.188,498.541711564,3707.93653996,176.598,498.531,0.0,1081.13756469,3.80113023886,447.72355981,-500.889,498.531,6068.70205163,5335.10200833,498.541409766
922,3781.29690475,0.980794,32.1953407343,922,244.258,3781.29690475,123.157,497.159629814,3781.29690475,176.708,497.143,0.0,1906.51108307,3.9469366482,430.163638548,-499.517,497.143,6128.61792356,4633.31144885,497.159464935
