AverageQ,AverageAbsQ,AverageAction,AverageReturn,AverageEsReturn,StdReturn,MaxEsReturn,MinReturn,QFunRegParamNorm,AverageDiscountedReturn,MinEsReturn,AveragePolicySurr,MaxReturn,AverageAbsQYDiff,AverageQLoss,Iteration,PolicyRegParamNorm,AverageAbsY,StdEsReturn,Epoch,AverageY
1.7077,1.70967,0.999986,422.443146904,322.377993692,42.4750061633,413.663605102,318.79247612,113.89,144.39280714,102.583061586,-1.71481,508.392189192,0.040909290986,0.00739554,2562,126.94,1.70938783231,113.489279958,2562,1.70781153017
1.71089,1.71296,0.999916,399.17738383,407.330933924,41.4489256746,481.893292341,306.793808424,113.907,143.504439311,333.242516687,-1.71709,510.802572267,0.0401420246241,0.00709318,2563,126.993,1.71282011672,59.4228770677,2563,1.71102366404
1.71471,1.7169,0.999919,398.093391869,389.426032017,61.2772898983,578.721613134,288.324159531,113.916,138.499003457,164.680893417,-1.72115,635.659220998,0.0385527741319,0.00608723,2564,127.033,1.71664647605,150.688504039,2564,1.71462666376
1.71067,1.7128,0.999925,383.529993174,367.262823292,49.0869340807,428.430327026,276.599894212,113.93,143.177030449,195.914922868,-1.71734,482.007555132,0.0401180825245,0.00804272,2565,127.054,1.71275153778,78.9134149014,2565,1.71075819036
1.71038,1.71273,0.999935,501.249310138,360.527744833,163.510627839,581.142280188,288.676448348,113.913,156.944128606,31.4991470988,-1.71725,941.248224935,0.0391088597459,0.0069905,2566,127.074,1.71257844817,188.962900051,2566,1.71048292263
1.70968,1.71176,0.999943,437.454099012,343.289882896,128.615314295,474.852650572,310.043081629,113.915,152.93276108,115.584167042,-1.71633,912.922698127,0.0384748431016,0.00631627,2567,127.022,1.71171148464,123.773076603,2567,1.70985050314
1.71262,1.715,0.999947,421.107039553,401.945267935,98.7176326761,603.84818965,312.481344007,113.918,146.754386817,213.967142954,-1.71937,752.94133233,0.0372047276361,0.00533277,2568,127.078,1.71476007064,155.075264577,2568,1.71264634349
1.70978,1.71245,0.999925,481.83888738,428.729520715,133.209063753,953.428806919,350.589211575,113.931,154.8467973,199.719741312,-1.71684,928.478746279,0.0386861919819,0.0069998,2569,127.138,1.71209573164,272.160468876,2569,1.70976307553
1.7124,1.71449,0.999945,465.946343963,401.693557356,159.040197219,541.404359592,309.580835232,113.956,143.419284268,47.6803493389,-1.72026,961.574055405,0.0381429399248,0.0062073,2570,127.178,1.7144752334,205.298750727,2570,1.71254202193
1.70969,1.71196,0.999944,527.55525748,770.144252605,186.699971226,1084.17963956,348.611316334,113.97,151.186155959,437.133741896,-1.7171,1240.7349925,0.0385237654431,0.00655111,2571,127.124,1.71172325866,264.495922981,2571,1.7096794188
1.71535,1.71756,0.999946,446.968643791,554.651851357,119.291812182,856.23966191,326.759361445,113.98,149.7996151,99.6680262142,-1.72237,765.883400039,0.0372336908393,0.00633345,2572,127.203,1.71719668887,296.244387091,2572,1.71536664529
1.71737,1.71991,0.99993,685.411555226,349.155103382,330.600926744,684.656575446,331.568835647,113.973,154.936566348,15.5886933057,-1.72408,1558.95257304,0.0386056797923,0.00680787,2573,127.223,1.71970537813,278.425784278,2573,1.71741410905
1.71236,1.71474,0.99994,1077.33582964,299.470847946,438.925309363,436.28763631,452.746854681,114.021,152.89546295,81.4434216992,-1.71946,1887.68824249,0.0380124152091,0.00669347,2574,127.19,1.71437556649,121.895098015,2574,1.71227261988
1.70616,1.70823,0.999965,1291.36147419,557.831015187,427.278773314,786.889912269,704.592257136,114.035,155.942380029,258.064453745,-1.71317,1973.14891061,0.0372444381333,0.00605536,2575,127.244,1.70805193166,221.605914099,2575,1.70627296159
1.7115,1.7136,0.999965,1113.56858573,447.812752648,444.304413248,504.123382352,721.791868136,114.052,154.920750708,344.652645439,-1.71853,2099.11591719,0.036650528784,0.00522781,2576,127.297,1.71332867057,61.0956090877,2576,1.7115656429
1.71246,1.71435,0.999977,1060.68253405,613.281521534,407.94893371,1114.23457387,553.99252589,114.035,150.369729861,41.8156229689,-1.71961,1950.22222243,0.0369855953473,0.00586089,2577,127.373,1.71423047751,440.643202357,2577,1.71254253369
1.71228,1.71445,0.999981,1219.83154733,573.15546358,515.250870322,916.475088418,484.311888701,114.027,150.247365852,92.8451727872,-1.7191,2002.78968578,0.0381011896658,0.00696548,2578,127.465,1.71421387015,312.806986989,2578,1.71233866357
1.71858,1.7205,0.99998,855.279622856,589.070719,334.638704117,1169.08806213,352.75706076,114.047,151.136933483,150.476926742,-1.72582,1914.16895799,0.0374522293421,0.00605894,2579,127.448,1.72021778189,427.701318555,2579,1.71859756656
1.71348,1.71532,0.999941,1090.40600497,520.223353156,491.448447731,801.026986479,420.661677692,114.064,140.745435341,239.419719833,-1.72069,1924.61690038,0.0376770230068,0.00641092,2580,127.451,1.71507162046,280.803633323,2580,1.71352437773
1.71551,1.7173,0.999998,825.751975077,639.844621578,359.771760287,990.009288537,402.340535903,114.076,141.726485838,385.914472694,-1.72321,1843.01085728,0.0373827551252,0.00613926,2581,127.444,1.7170222258,256.033640365,2581,1.71542437101
1.71995,1.72141,0.999978,831.232525856,458.604681245,336.34090188,680.519305791,392.132932098,114.08,142.240794061,212.076977528,-1.72778,1715.93325318,0.0373068513872,0.00583771,2582,127.439,1.72117678516,195.540061976,2582,1.72007170924
1.71762,1.71975,0.999983,954.900307976,356.943471745,514.100069374,586.450787458,395.784181996,114.106,125.158580436,127.436156031,-1.72548,1657.69538284,0.0381559044712,0.00648051,2583,127.48,1.71956753129,229.507315713,2583,1.71766765118
1.72215,1.72395,0.999999,1360.41486416,941.297788375,342.519282942,941.297788375,651.789281251,114.127,143.5570205,941.297788375,-1.72896,1720.92535912,0.0370951130144,0.00656931,2584,127.47,1.72372495228,0.0,2584,1.72214665945
1.72077,1.7227,0.999961,991.061392696,1001.45730666,429.423359274,1265.52008643,401.889442021,114.113,137.1037127,537.579354048,-1.7273,1568.66682193,0.0372057962404,0.00640139,2585,127.54,1.72247550717,329.058257188,2585,1.72081232643
1.71649,1.71889,0.999968,1273.98439164,313.320340869,374.311020737,594.590286843,538.422030937,114.142,138.328690172,32.0503948952,-1.72292,1619.82743555,0.0377005150618,0.00666645,2586,127.517,1.71864731755,281.269945974,2586,1.71664035991
1.7173,1.71941,0.999965,1349.73706067,600.608090681,255.224488094,1085.92755045,768.660097156,114.171,139.698372356,52.3740899703,-1.72409,1571.07146029,0.0390814919206,0.00798492,2587,127.569,1.71905019759,424.285178083,2587,1.71728633649
1.71837,1.72009,0.999958,1150.00266611,420.470720564,416.643031427,431.698128101,402.478633644,114.181,136.117596668,409.243313028,-1.72626,1611.39548118,0.037518656368,0.00630075,2588,127.645,1.72009971455,11.2274075367,2588,1.71849416208
1.71608,1.71805,0.999928,1282.76258392,1364.18348604,410.853729474,1597.1099129,462.80240723,114.192,137.749906015,1131.25705917,-1.72336,1623.0597287,0.0381085255475,0.00652249,2589,127.657,1.71765983639,232.926426862,2589,1.71603712502
1.72058,1.72241,0.999953,1167.28598721,516.576762887,402.561444315,1020.13820754,420.995497898,114.196,139.611708141,13.0153182295,-1.72722,1625.31504856,0.0381504623297,0.00601295,2590,127.653,1.72217986312,503.561444658,2590,1.72058821898
1.71647,1.7186,0.999967,1373.28046737,667.670921054,328.735390042,855.550822019,774.179854422,114.22,140.513012528,479.791020089,-1.72291,1679.93435835,0.0390213011951,0.00755869,2591,127.655,1.71830300697,187.879900965,2591,1.71643687239
1.71826,1.72056,0.999969,899.974700167,522.429691905,467.723900923,769.63619355,391.561770665,114.217,144.294109205,360.91306184,-1.72537,1852.83994101,0.0378232756665,0.00609104,2592,127.625,1.72023446212,151.225151575,2592,1.71828987778
1.71493,1.71717,0.999968,957.259168498,499.882200336,424.001644117,726.510936345,396.3638623,114.205,143.856178256,363.931323875,-1.72213,1846.36001,0.0383813917304,0.00730737,2593,127.632,1.71680617524,137.849060666,2593,1.71491669144
1.71102,1.71297,0.999958,1006.01083709,493.829490684,478.944506014,819.603231687,419.118329814,114.198,146.747278463,263.176563782,-1.71813,2050.96609471,0.0373367327482,0.00641266,2594,127.626,1.71259002938,202.613031001,2594,1.71092236245
1.71491,1.71695,0.999956,834.976183217,640.714666655,478.976533267,1247.70115008,417.178607645,114.191,141.705921756,135.196228973,-1.72193,1881.28154343,0.0361099663407,0.0054622,2595,127.726,1.71663960908,459.81055744,2595,1.71497502164
1.71795,1.71988,0.999932,649.996456201,384.188265961,244.906117629,729.05866039,413.680435224,114.192,142.059704454,30.7772283137,-1.72451,1146.33727538,0.0374390409754,0.00622474,2596,127.757,1.71952579196,285.136162252,2596,1.71793347173
1.71707,1.71868,0.999942,993.185055478,426.80420984,539.19253221,614.529655068,392.108443102,114.206,147.244269422,266.184038931,-1.72433,2048.46285266,0.0371875281354,0.00683911,2597,127.725,1.71856263929,114.03471736,2597,1.71715007642
1.7146,1.71656,0.999973,886.052774205,460.855361854,462.225842628,578.276501147,382.34254486,114.236,149.203505876,234.86228578,-1.72147,2065.21123915,0.037643046633,0.00703628,2598,127.728,1.71634233625,133.20228392,2598,1.71469712092
1.72557,1.72764,0.999966,1393.75431944,371.459900133,653.772441583,441.6028331,638.387716455,114.237,158.213744328,262.061237167,-1.73251,2296.22251557,0.0356235378306,0.0054177,2599,127.72,1.72727500469,68.7488960256,2599,1.72555358474
1.71319,1.71506,0.99997,1646.75973145,662.126786154,655.93399601,798.80845285,460.775387901,114.259,151.281449108,527.738903207,-1.71968,2155.05219876,0.0364520033107,0.00638215,2600,127.74,1.71483404883,105.265274469,2600,1.71329057199
1.71152,1.71324,0.999941,679.897006143,411.440351881,240.502354242,632.070128234,396.330700113,114.251,151.289165991,134.526297769,-1.71821,1645.2066317,0.036514269038,0.00632987,2601,127.74,1.71296237881,180.281284183,2601,1.7114764457
1.71587,1.71766,0.999999,1451.0661211,486.390354286,527.385959059,642.058656671,388.404974588,114.267,158.353493317,316.977122965,-1.72214,2247.24366086,0.0355797702247,0.00612549,2602,127.862,1.71742666652,153.9634187,2602,1.71592474202
1.71495,1.71693,0.999968,1519.31273002,505.026876405,477.803825627,775.921718128,832.493424367,114.281,158.056571534,337.782670408,-1.72134,2224.11245388,0.0368177643396,0.00700116,2603,127.881,1.71663407515,163.374068245,2603,1.71497815654
1.71326,1.71474,0.999987,469.691126048,463.923116038,294.660284647,565.021663709,98.7618787316,114.299,110.565303029,390.649501718,-1.71976,987.537955891,0.0359815218865,0.00650359,2604,127.845,1.71441787215,65.2845105849,2604,1.71324156173
1.7135,1.71534,0.999971,522.644048447,611.292102322,294.342216863,864.655632228,97.1143089327,114.301,114.943608727,464.181718673,-1.71828,945.324972049,0.0355937642836,0.0058963,2605,127.85,1.71516279914,153.695986922,2605,1.71358124922
1.71369,1.71522,0.999999,839.972553104,346.817213776,502.042216213,625.015668948,85.8804879352,114.305,122.603761229,68.4887861722,-1.71851,1676.55548555,0.0365014765993,0.00706892,2606,127.872,1.71466812906,234.534392509,2606,1.71348731639
1.71402,1.71595,0.999982,942.900363761,437.467042476,658.669129696,745.133954092,108.698037767,114.28,119.130870743,113.997921044,-1.71848,2076.4797476,0.0348044238797,0.00555709,2607,127.84,1.71577340428,299.524397112,2607,1.71410090196
1.7094,1.71123,0.999996,1072.58681766,464.903258346,757.614964481,855.272036808,94.8346024277,114.283,119.16052789,72.3456233213,-1.71447,2293.38113248,0.0366467774284,0.00719752,2608,127.827,1.71073921382,350.799292736,2608,1.7093727535
1.7082,1.70995,0.999987,1533.15721024,584.604824972,589.666973695,1055.50738336,307.420045966,114.294,141.804241357,130.80184913,-1.71436,2146.85814717,0.0366759632059,0.00702424,2609,127.824,1.70931927921,377.703038602,2609,1.70800484715
1.7068,1.70839,0.999997,1756.24955948,490.284210664,398.39576569,786.818672515,920.787301273,114.322,151.472009955,247.395795073,-1.71272,2137.8939316,0.035683593015,0.00664422,2610,127.975,1.70818754774,196.594864061,2610,1.70689337476
1.70334,1.70522,0.99999,1825.74390233,434.174866171,224.693178312,670.338653541,1138.05204184,114.33,151.745462149,5.80493063299,-1.70866,1985.41651284,0.0359854770971,0.0063974,2611,127.949,1.7047322343,303.434418797,2611,1.70333150739
1.69774,1.69968,1.0,1202.66232999,701.707175645,585.524471858,804.499600783,433.281427152,114.347,149.47232097,598.914750507,-1.70241,1882.96189538,0.036080252562,0.00622304,2612,127.946,1.69912575455,102.792425138,2612,1.69761860448
1.70156,1.70319,0.999989,1334.57618014,536.199974124,661.690374629,1002.62628345,453.973626217,114.379,146.627381845,0.0731505845605,-1.70659,2144.58577772,0.0360116873753,0.0061547,2613,127.97,1.70287586727,340.73351985,2613,1.70152133296
1.70307,1.70475,0.999973,1419.31581027,338.252577548,464.875653972,612.950683817,546.011644735,114.382,146.927396475,8.07706071924,-1.70888,1895.0738337,0.0351180437635,0.00497228,2614,127.992,1.70441110799,226.549477795,2614,1.70294266515
1.69805,1.69989,0.999961,792.888906611,686.912807813,421.462149306,1145.51701762,445.18712068,114.419,148.425851596,97.4312996887,-1.70416,2003.1878338,0.0363627242365,0.00616315,2615,127.979,1.69949845908,437.772824224,2615,1.69798839833
1.70538,1.70692,0.999957,1030.97226721,508.647489719,558.409012409,722.675104415,470.283897219,114.459,150.455414471,107.617143684,-1.71135,2254.40908102,0.0365301713229,0.00651523,2616,128.008,1.70670456261,237.345452195,2616,1.70546761534
1.70441,1.70613,0.999983,1296.74866741,611.824092,601.085060767,1064.19610824,508.079347167,114.48,145.173372138,78.1325690874,-1.71114,2043.04195423,0.0363567240215,0.00634841,2617,128.038,1.70582906794,406.644785562,2617,1.70431320822
1.69904,1.70092,0.999968,869.002151718,493.663997069,255.788810698,891.701122545,482.646148029,114.5,154.220216879,52.7245382227,-1.70625,1627.8670463,0.0368099254846,0.00621791,2618,128.075,1.7006658645,298.66338186,2618,1.69905448426
1.70307,1.70479,0.999989,1593.15538588,384.689659768,513.381734905,891.003230068,563.059972455,114.505,150.644377946,49.3044119501,-1.71054,2174.1007894,0.0378214353356,0.00720956,2619,128.069,1.70458326397,349.081575902,2619,1.70309756223
1.7071,1.70877,0.999979,1329.02009623,707.88531281,419.353299105,1051.59863853,911.706280764,114.503,156.660059419,491.754406201,-1.71405,2309.1930041,0.0360593281111,0.00589673,2620,128.118,1.70867508053,245.715752264,2620,1.7072630588
1.70444,1.70626,0.999971,1241.36783395,663.768463308,360.062839496,946.117723417,662.516470672,114.514,157.267375051,468.645275719,-1.71104,2090.88199783,0.0365744782287,0.00660691,2621,128.138,1.70601463026,204.452562343,2621,1.70449096712
1.70906,1.71075,0.999999,1950.27545425,571.143194581,73.0785042214,804.286728803,1855.73631099,114.505,151.375345311,312.873352464,-1.71525,2109.96678599,0.0363159595126,0.00668962,2622,128.053,1.71027175477,212.937666624,2622,1.70888384836
1.70169,1.70334,0.999995,1741.80105712,544.046562637,315.506117371,784.793369845,1004.78086992,114.496,147.703364703,219.437314827,-1.70718,2056.43487853,0.0359792477527,0.00599001,2623,128.03,1.70316653037,204.484935844,2623,1.70172219228
1.69871,1.70104,0.999969,1783.96582386,471.5860405,190.704103212,911.073572256,1213.67714699,114.51,143.855531481,32.0985087441,-1.70405,1923.60651552,0.0366903969882,0.00604058,2624,128.046,1.70059523556,439.487531756,2624,1.69867409959
1.6986,1.70054,0.999978,1578.03378338,870.827372758,397.480027637,1140.8852306,563.676636748,114.523,143.711647824,531.036205462,-1.70416,1861.7192501,0.0357246826912,0.00598524,2625,128.014,1.70021588891,253.805712047,2625,1.69856445262
1.70773,1.7097,0.999979,1140.55796302,410.807851965,524.138418355,662.709512799,480.535077769,114.534,153.924942876,158.90619113,-1.71332,2100.41446304,0.0367533572114,0.006146,2626,128.128,1.70938157942,251.901660835,2626,1.7077384691
1.7026,1.70465,0.999945,1045.9864741,746.386075176,479.244377114,1047.03995402,507.275587667,114.539,152.828285941,438.808585474,-1.70808,2135.86919794,0.0363896659985,0.00575476,2627,128.138,1.70436656452,248.357674483,2627,1.70251631982
1.69767,1.70006,0.999957,743.275677047,614.291335654,202.551180793,1108.79578689,421.671754232,114.517,152.938385962,300.08239342,-1.70419,1142.39847696,0.0361791299181,0.00593521,2628,128.144,1.69965802163,291.7190085,2628,1.69763726309
1.69633,1.69861,0.999995,819.527941554,407.301429878,219.043489009,746.824759958,458.177844631,114.554,147.028695861,23.3120401519,-1.70327,1357.58455895,0.0373867258156,0.0073348,2629,128.19,1.69842052578,257.360778469,2629,1.69639062347
1.70349,1.70573,0.999986,778.717794026,523.592847266,223.259913595,799.532307834,470.917124394,114.569,156.031041698,271.058962475,-1.71077,1424.88530686,0.0364817228694,0.00610196,2630,128.27,1.70545038459,199.937110263,2630,1.70344766539
1.70308,1.70523,0.999998,846.467945462,362.453137591,249.330243218,512.091091168,518.41532323,114.572,159.813478271,48.8860518921,-1.7103,1706.57368745,0.0361408410719,0.006279,2631,128.27,1.70489905278,186.72383249,2631,1.70311184604
1.70098,1.70323,0.999972,917.766078993,517.031663508,297.990367975,564.636202935,526.698304413,114.555,155.143592955,463.007261805,-1.70775,1694.95205802,0.0369005792056,0.00647939,2632,128.277,1.70285949025,45.2134212435,2632,1.70090364595
1.71055,1.71262,0.999979,874.956325996,594.400501614,388.446868129,775.865618869,453.288966666,114.57,153.057155048,407.156280022,-1.71647,2156.64685867,0.0354730779421,0.00558818,2633,128.254,1.71241949851,150.580416331,2633,1.71059335362
1.70508,1.70751,0.999974,713.650905498,577.849678736,300.674012671,776.072960899,479.580807214,114.546,150.803740158,417.079760073,-1.70968,1565.34392326,0.0355729747864,0.00612408,2634,128.307,1.707173077,136.562213264,2634,1.70494404304
1.70093,1.70337,0.999972,769.435327845,695.734837867,251.51964864,1132.9862246,498.037807394,114.561,155.040276592,83.3089258479,-1.70721,1616.34069317,0.0349764134826,0.00542798,2635,128.441,1.70324492546,446.071887787,2635,1.70100311655
1.70192,1.70414,0.999986,917.804131815,355.942432585,274.57624181,820.149940345,500.498180641,114.558,157.610103371,35.4591929093,-1.70822,1696.91412871,0.0355300762829,0.00541435,2636,128.452,1.70398297168,266.902496679,2636,1.70189667307
1.70609,1.70849,0.999933,813.612911417,574.213408674,218.342922935,947.692322638,505.79416326,114.566,155.325870592,200.734494711,-1.71215,1243.09794973,0.0364404630069,0.00658208,2637,128.461,1.70830449981,373.478913964,2637,1.70615047505
1.70563,1.70785,0.999989,1070.59700745,559.073103915,394.980157982,1160.96976544,545.910040258,114.589,151.284485276,74.8534012013,-1.71212,1797.82777467,0.0354009948039,0.00632086,2638,128.466,1.70771562414,371.9333981,2638,1.70563221642
1.70781,1.71006,0.999952,1190.1235776,404.020718273,431.37676465,581.167704655,494.447319609,114.583,156.348509919,134.578041616,-1.71408,2072.43701123,0.0350549068881,0.00608865,2639,128.461,1.70969975688,174.047305575,2639,1.70775779448
1.70212,1.70431,0.999994,1376.31294561,437.616132755,425.362887411,583.511206305,827.051380164,114.572,157.082270331,349.15959566,-1.7087,2009.19318029,0.0351723082793,0.00569973,2640,128.484,1.70420775842,103.937668678,2640,1.70217936853
1.70526,1.70769,0.999961,1256.86080438,691.911565578,470.420210832,945.087237097,536.279095036,114.569,160.487041943,374.781255838,-1.70979,2088.21982154,0.0350327179551,0.00620134,2641,128.513,1.70729956021,221.137625797,2641,1.70522582929
1.69679,1.69933,0.999987,730.471909431,532.543515964,88.7490769263,886.176414896,603.573540686,114.564,158.797600852,129.523651736,-1.70184,1029.57140839,0.0352415952379,0.00592992,2642,128.564,1.69902921488,293.478030753,2642,1.6967460208
1.70403,1.70615,0.999999,721.787294762,383.847758978,61.3595575691,667.025155632,616.816145734,114.599,158.729739209,11.6220073833,-1.70924,890.323363056,0.0353948252565,0.00586728,2643,128.559,1.70589438055,224.24511472,2643,1.70396579442
1.69485,1.69709,0.999984,750.443243696,449.465012645,75.435741711,676.963295314,600.127121568,114.62,163.27848519,59.3943691769,-1.70037,959.646220268,0.0352330036715,0.00611496,2644,128.565,1.69710521265,238.073038639,2644,1.69494452065
1.69992,1.70243,0.999996,687.764061579,308.875577681,102.424065249,593.439839053,473.731121809,114.63,160.236147203,19.0171279409,-1.70524,843.503473342,0.0355832100396,0.00648526,2645,128.584,1.70205802081,223.140184746,2645,1.69988836576
1.7,1.70208,0.999983,682.197785092,547.774114487,98.7684777437,866.55506465,473.900037729,114.632,160.443923884,328.542678761,-1.7058,845.495462889,0.0347065784437,0.00640006,2646,128.567,1.70186647665,189.82177718,2646,1.69990950569
1.69643,1.69883,0.999981,574.248756216,309.401089522,97.121139408,559.360784179,440.156667696,114.642,152.821711626,7.55220910862,-1.70245,799.935426557,0.0352687635975,0.00664176,2647,128.598,1.69877152192,228.243351972,2647,1.69658490249
1.69649,1.6987,0.999994,625.378614312,538.222373339,141.171316402,787.859926214,427.683646207,114.654,155.798696499,355.845834064,-1.70256,886.685877931,0.0349305466591,0.00629941,2648,128.595,1.69844274527,157.077517457,2648,1.69642936505
1.69019,1.69241,0.999992,550.270136534,413.321567275,133.919741646,608.450906515,426.568446104,114.65,149.936780322,161.046333246,-1.69753,937.28288557,0.0347252065363,0.00584694,2649,128.618,1.69218503163,143.460977157,2649,1.69020825774
1.69498,1.69729,0.999985,573.251260316,400.617950728,151.927423893,579.403289656,421.59988077,114.681,152.755869155,117.936346421,-1.70135,952.848499621,0.0350291569769,0.00584805,2650,128.575,1.69695131121,173.234104246,2650,1.69497653027
1.69751,1.69993,0.999986,506.980539341,495.475477597,54.3384176299,583.826155404,434.427957903,114.687,141.790822334,393.923474286,-1.70278,718.118113221,0.0355328822204,0.00618207,2651,128.589,1.6997111852,68.4996614039,2651,1.69753747098
1.70256,1.70502,0.999972,747.127200263,396.255723369,205.98975927,638.643420518,449.633658515,114.7,145.644147098,13.6087855895,-1.7091,1200.89821216,0.0355762988372,0.00708124,2652,128.609,1.70479884561,231.898612691,2652,1.70253278944
1.70112,1.70334,0.999989,897.774433875,422.102699649,242.065243105,696.628735789,483.148738262,114.717,156.710478552,153.525079213,-1.70704,1389.33837112,0.0364534508836,0.00754505,2653,128.557,1.70319352341,217.752874984,2653,1.70116712432
1.70178,1.70457,0.999948,1426.03857466,452.433356655,463.356727742,929.156506477,530.210407472,114.743,143.48376278,49.6210514116,-1.70684,1799.59971508,0.0354804797049,0.00691223,2654,128.576,1.7043084357,362.852370245,2654,1.70183891019
1.69603,1.69884,0.999995,995.058062658,480.307531523,263.965079764,777.211952152,518.786792245,114.741,162.719950709,184.552275082,-1.7001,1490.86921081,0.0353478806096,0.00635292,2655,128.62,1.69841330638,228.567847538,2655,1.69594264153
1.68598,1.68822,0.999948,1313.1534932,271.501184529,411.116093061,618.281020139,607.967893784,114.743,158.043162605,80.0826061062,-1.69062,2073.09034398,0.0364475167259,0.00707905,2656,128.626,1.68794982242,209.346605651,2656,1.68591538317
1.68635,1.6891,0.999995,817.031589497,544.325054235,343.083103428,687.332360265,492.943371746,114.745,151.192572815,417.184699485,-1.69083,2017.80849764,0.0341427735526,0.00554349,2657,128.634,1.6887118141,104.017724252,2657,1.6863104827
1.6916,1.6936,0.999977,781.976617329,524.630148294,224.288391671,768.176643376,509.712290216,114.738,151.594846517,244.812634053,-1.69588,1211.79136423,0.0344732891115,0.0063075,2658,128.632,1.69344589713,205.501097255,2658,1.6916194961
1.68329,1.68525,0.999983,1354.09957606,303.404500608,386.166809701,635.3071029,568.662948104,114.78,138.251659006,27.914638616,-1.68798,1682.02305337,0.0352306919302,0.00626685,2659,128.694,1.68481099033,258.660158035,2659,1.68323298377
1.68233,1.68444,0.99999,1008.03244943,384.971493999,359.599541268,547.406047454,516.313970373,114.79,153.120097174,148.581517192,-1.68724,1965.32825459,0.0358082788107,0.00696006,2660,128.677,1.68416932877,161.734188341,2660,1.68238565127
1.68421,1.68587,0.999961,744.619129575,472.609773317,253.026721372,612.376221808,473.932838811,114.814,146.586523112,370.08470359,-1.68961,1373.57085772,0.034838658039,0.00627475,2661,128.678,1.68557419055,87.6757398931,2661,1.68411896049
1.68326,1.68482,0.999989,863.855520462,301.630494881,293.24504881,534.441977418,516.155448689,114.807,143.562116421,101.12347516,-1.68867,1582.26780444,0.0340071621376,0.00582938,2662,128.694,1.68457529041,157.921277492,2662,1.68323653824
1.68771,1.68912,0.999982,959.416241132,427.197445144,501.410271364,577.632297033,465.752943324,114.817,161.539105078,209.900109928,-1.69313,2230.98163438,0.0337127328133,0.00508545,2663,128.717,1.68884435375,157.394798973,2663,1.6877035844
1.68562,1.68692,0.999997,742.419618214,465.866918994,221.058584111,670.766695155,474.818430123,114.824,154.654384766,45.9618115326,-1.69123,1289.27647724,0.0339013576981,0.00517195,2664,128.681,1.6865302919,245.896210399,2664,1.68553761102
1.67732,1.67912,0.999938,515.618527679,455.534009144,93.4617727989,588.480007524,388.42664172,114.859,156.573731179,332.356269123,-1.6827,740.155001642,0.0335683629054,0.00534645,2665,128.654,1.67883733386,97.0673189725,2665,1.67733636053
1.68369,1.68504,0.999986,651.840162111,420.269248266,143.934218338,745.284450271,472.29668982,114.86,156.144141297,78.8784250334,-1.68909,1057.22740354,0.0334247956153,0.00529516,2666,128.659,1.68483511585,216.257563363,2666,1.68360545894
1.68265,1.68384,0.999963,667.945386472,403.661960892,121.130940772,795.212728944,432.917080102,114.875,166.347615455,9.77871013574,-1.68835,837.279893895,0.0338125745567,0.00546426,2667,128.692,1.6837647759,277.730560459,2667,1.68265932716
1.67819,1.67955,0.999992,610.903453387,561.865658792,130.987013132,823.229381721,434.531224483,114.886,152.547968712,312.846273229,-1.68321,838.414907238,0.0355774815193,0.00718524,2668,128.744,1.67926766676,191.650785786,2668,1.67816366803
1.68225,1.68332,0.999989,607.662735206,459.873130777,125.107587429,683.363831107,456.99570813,114.903,154.192735714,84.8083228829,-1.68781,852.709930139,0.0348211924046,0.00703254,2669,128.718,1.68306566249,231.492810712,2669,1.6821973826
1.6796,1.68095,0.999982,472.122647518,431.788435729,74.3178380819,599.11871998,381.023509836,114.877,143.147676214,173.421957761,-1.68483,671.922706528,0.033809652182,0.00556192,2670,128.706,1.68060718143,174.106492827,2670,1.67959400702
1.6799,1.68125,0.999999,608.88906324,421.580178973,152.738007703,668.454806271,367.406128431,114.876,147.767006248,185.951248147,-1.68623,934.874620539,0.0326136724478,0.00439805,2671,128.737,1.68089075957,158.934059747,2671,1.67990084404
1.67788,1.67913,1.0,488.556013912,326.620186702,74.3226025188,608.275547845,367.495399022,114.864,155.842551548,36.2191891158,-1.68505,637.28640117,0.0343948495935,0.00586989,2672,128.748,1.67883307756,200.306018175,2672,1.67784057206
1.68207,1.6832,0.999971,426.310369535,354.427392181,53.2717256549,466.534101267,341.984709622,114.873,150.936663218,133.487811983,-1.68929,582.601224022,0.0342091600858,0.00584742,2673,128.785,1.68286343594,114.517181003,2673,1.68209240206
1.68719,1.68822,0.999992,494.139385109,311.648659993,79.4053276961,416.463689143,379.661969294,114.906,143.214920873,102.365715443,-1.69397,665.275573775,0.0337943286092,0.00597323,2674,128.752,1.68809909947,112.950143647,2674,1.68732109846
1.68698,1.68783,0.999983,507.474096791,336.864644636,103.373444839,526.29108098,364.74846938,114.909,144.182505375,68.4683040418,-1.69337,736.000887818,0.0339320853295,0.00573847,2675,128.762,1.68742115872,151.042717827,2675,1.68684692506
1.67884,1.67999,0.99997,526.412862058,607.25394578,116.311789013,1002.54925376,372.700080931,114.917,146.745049203,356.599320539,-1.68467,725.220579738,0.0348224759317,0.00690715,2676,128.779,1.67956742612,247.888784046,2676,1.67884084503
1.67898,1.68024,0.999946,590.820604213,465.917225009,136.428606865,868.07567051,352.724190651,114.93,150.360868626,193.199895552,-1.68573,805.925684432,0.0337136016698,0.00574085,2677,128.768,1.67993630189,248.946971898,2677,1.67898793319
