AverageReturn,MaxReturn,AverageEsReturn,AverageDiscountedReturn,MaxEsReturn,AverageAbsQYDiff,AverageQLoss,AverageAction,StdReturn,AverageAbsY,AverageQ,Epoch,AveragePolicySurr,PolicyRegParamNorm,MinReturn,QFunRegParamNorm,MinEsReturn,Iteration,AverageY,StdEsReturn,AverageAbsQ
497.604324798,534.253990674,305.103499988,206.676635475,521.707770139,0.341451651672,0.895505,0.99992,25.2624106758,18.8120185301,18.8069,2945,-18.9865,138.113,453.944107821,191.103,79.3108009897,2945,18.8075853061,157.178236835,18.8209
459.847198274,485.52344324,384.774373597,199.989142957,561.025661783,0.337143027896,0.806743,0.999991,15.6255348989,18.8370762297,18.8274,2946,-19.0089,138.131,433.542324075,191.142,179.515832063,2946,18.8283202612,120.619899145,18.8461
481.370497429,686.272456037,303.351134123,201.291725138,536.72067359,0.330102554405,0.868078,0.999914,29.9617975502,18.8888599934,18.8816,2947,-19.0686,138.15,444.648996989,191.175,13.0089467036,2947,18.8809090439,167.433910061,18.897
474.695952139,690.978796329,267.765424961,200.176864968,540.976569322,0.342733656596,0.943958,0.999907,30.6760122394,18.9267738552,18.9202,2948,-19.0946,138.065,440.035034631,191.234,22.1523263407,2948,18.9205873061,173.132043572,18.9362
178.880879142,191.894071428,214.130877698,114.350603762,348.84351405,0.342092434854,0.893917,0.999938,3.29896975583,18.864121756,18.8589,2949,-19.0374,138.02,173.45659231,191.258,144.169965574,2949,18.8584306226,63.6476512498,18.8742
213.221235336,481.272101353,202.25144781,125.778893803,400.545753642,0.359712651591,1.06699,0.999994,69.7804958522,18.9581013813,18.9493,2950,-19.1162,138.046,174.398282816,191.286,58.9892612727,2950,18.9518566391,107.386120887,18.9647
311.852039389,498.942283217,230.085961915,157.437197299,417.426709792,0.347044264913,0.891683,0.999966,98.6255349548,18.8714775767,18.8652,2951,-19.0369,138.086,183.052020671,191.303,8.17455507823,2951,18.8651365032,109.961070296,18.8811
489.157117585,515.855472649,250.398531645,202.553362919,522.083184803,0.351173963663,0.951175,0.999876,27.4141351021,18.9344461875,18.9316,2952,-19.1105,138.089,367.688023795,191.356,63.5144524098,2952,18.9300664407,144.90643869,18.9452
497.283603614,521.164638269,364.705257485,205.466268071,709.044312507,0.341170052502,0.874702,0.999935,19.7581333975,18.9299367845,18.924,2953,-19.1039,138.071,393.657467757,191.362,38.2383929002,2953,18.9260234574,245.598585368,18.9384
675.746476791,1032.08493458,385.074156019,227.928626399,627.81531207,0.33229896457,0.860603,0.999939,130.103345611,18.9732766115,18.9659,2954,-19.1465,138.164,431.340348687,191.411,174.479891902,2954,18.9669580657,157.982656463,18.9804
701.009817415,997.567735436,343.68994669,229.979129818,653.862701067,0.359036242926,1.11219,0.999897,139.219607389,18.9202074742,18.9123,2955,-19.1199,138.13,430.334921631,191.462,81.534997027,2955,18.9125886938,157.843064737,18.9301
1165.00337931,1838.7862135,294.253826972,239.381984501,590.116076803,0.348428176219,0.893868,0.999914,255.051295458,18.9747330379,18.9694,2956,-19.1617,138.271,821.019862174,191.51,20.3319850642,2956,18.9686897682,182.498981429,18.9844
1051.5174667,1803.54470139,350.555113637,238.886069048,713.904979641,0.337097033329,0.816995,0.999889,193.232469568,18.9418929242,18.9338,2957,-19.1476,138.277,824.100175461,191.545,64.5915885807,2957,18.9346196057,229.580416836,18.9501
500.116737302,525.122001377,402.882149498,205.960678299,644.723966286,0.343515674554,0.848928,0.999944,16.2546714148,19.0084503904,19.0015,2958,-19.1835,138.309,473.781766238,191.558,181.619108379,2958,19.00085725,158.054875105,19.0188
466.140173117,486.796591207,353.413388899,201.731528883,526.822999689,0.340823116505,0.870029,0.999999,11.9355282772,18.9924474903,18.9836,2959,-19.1691,138.289,445.546121584,191.595,87.5002461556,2959,18.9841347358,150.084129776,19.0025
453.948745683,478.980062762,270.424669237,199.889016442,422.167855747,0.339555872451,0.973539,0.999991,11.9579886812,19.0716084837,19.0655,2960,-19.2496,138.293,435.458766594,191.612,19.3294008469,2960,19.0649668722,126.559881156,19.0807
454.145681801,467.137747154,260.223198839,199.04926341,449.235204038,0.346805775058,0.954945,0.999958,8.23845035509,19.0713125033,19.0619,2961,-19.2458,138.318,434.145075097,191.625,22.4448491554,2961,19.0620872908,133.009446113,19.0799
449.144848564,465.630984997,233.064604021,198.484065725,395.352139365,0.34404755099,0.949279,0.999948,9.28585944362,19.0642448997,19.0538,2962,-19.2416,138.321,431.816068995,191.624,28.5461984973,2962,19.0561006673,131.487272448,19.0725
452.031885069,467.548888005,223.172609293,198.906319406,350.508135778,0.327486217711,0.868345,0.999983,10.0556937919,19.2014714476,19.1923,2963,-19.36,138.313,431.093015655,191.665,38.1786705183,2963,19.1916934685,100.214690492,19.2103
465.56853566,501.51250693,245.736072327,201.401235216,448.958198601,0.339192227876,0.935756,0.999901,14.2032629353,19.1614916187,19.153,2964,-19.3215,138.431,422.97124333,191.672,24.7855902396,2964,19.1523220561,155.599276587,19.172
452.002813807,479.202223399,216.34151355,199.521425688,525.351052824,0.327358191483,0.846009,0.999966,29.9685898192,19.1764298185,19.1664,2965,-19.3596,138.419,285.837218477,191.696,4.70897480171,2965,19.1675011122,172.790659961,19.185
1131.42757932,2083.93094728,268.106962883,232.225714944,510.181462884,0.329716341982,0.889096,0.999999,418.594101086,19.1646358981,19.1526,2966,-19.3502,138.438,355.501609437,191.698,6.11291354181,2966,19.1538965189,183.635608095,19.1742
1165.30858268,1725.2353363,255.769343704,236.076069189,654.972999418,0.346378595651,0.99031,0.999963,259.382091348,19.1322769331,19.12,2967,-19.3428,138.386,599.124811115,191.698,24.7451611724,2967,19.1212705944,192.061774016,19.1407
1166.17977996,2175.61410051,450.023284695,239.190555925,627.399122153,0.333636570952,0.925509,0.999938,259.962262506,19.2400661749,19.2322,2968,-19.4331,138.401,869.645160873,191.712,173.977431846,2968,19.2310957551,157.075890433,19.2522
445.975822783,481.774136193,270.314425478,191.827243169,776.001879202,0.333843784305,0.839536,0.999968,46.9054189969,19.2201216048,19.2089,2969,-19.4204,138.408,192.04080177,191.738,22.958241458,2969,19.2085952191,229.925796693,19.2312
217.845182043,389.646627485,193.337000341,128.41366094,563.22613854,0.348782890884,1.06192,0.999925,60.1933388276,19.3560417518,19.3471,2970,-19.5337,138.421,187.306196858,191.759,13.1102554817,2970,19.3459674213,139.151500288,19.3661
240.281549416,488.724775518,218.892904558,135.266025433,353.53825898,0.34171054805,1.02822,0.999981,88.6732481196,19.387714302,19.3745,2971,-19.5614,138.312,189.396482599,191.794,163.452121464,2971,19.3768278589,60.0956371494,19.395
186.989000847,192.791390695,230.246921571,117.634525384,502.157957125,0.359772398153,1.05601,0.999986,2.24814059536,19.3397322906,19.3306,2972,-19.528,138.289,182.114583013,191.829,77.3093950397,2972,19.3297393115,117.393497129,19.3523
185.881615622,190.876870761,161.187928999,117.184382617,368.437273484,0.354613470149,1.0172,0.999938,2.45784950492,19.3307268307,19.3203,2973,-19.4918,138.292,179.652704722,191.846,24.5420525542,2973,19.3213304335,102.880299553,19.3399
182.212409098,188.328269743,171.009125945,115.635387229,217.501255313,0.360223998223,1.01322,0.999969,2.61628968583,19.2979814251,19.289,2974,-19.4674,138.354,177.599598007,191.867,79.9720572199,2974,19.2885175997,37.9509735592,19.3088
188.657780225,201.166365629,173.963757618,118.398671389,213.278033588,0.367111589538,1.10691,0.999962,2.41453301974,19.343606004,19.3337,2975,-19.4959,138.31,184.689333453,191.862,68.282090726,2975,19.3336925075,35.1692216421,19.3534
180.221154985,186.065252573,160.807406834,114.967264195,372.656640427,0.394076165046,1.23897,0.999987,2.32353042959,19.3029440001,19.29,2976,-19.4322,138.329,173.951123826,191.863,11.6095229256,2976,19.2917754753,90.7226234283,19.3118
179.562162061,183.501212124,174.57319794,114.704178473,210.355167025,0.390789138134,1.19025,0.999953,2.37765322761,19.2866041034,19.2772,2977,-19.3682,138.331,173.662544148,191.893,76.4654535703,2977,19.2766281036,36.9057002162,19.2982
153.342440661,162.909309218,154.826669068,103.020136293,226.023590353,0.424858829991,1.18266,0.999953,3.89888356422,19.1604079083,19.1462,2978,-19.1637,138.441,139.948383289,191.892,13.5254185321,2978,19.1475440039,71.2493761354,19.1741
716.303540816,1052.04014505,222.702368961,212.500924395,585.436989421,0.458470962404,1.25755,0.999961,225.907437104,19.0554957212,19.0363,2979,-18.9862,138.446,371.123650767,191.894,34.5534751351,2979,19.0364214513,142.924674476,19.0652
815.293614641,1027.31285104,304.52572691,231.844937901,543.379317715,0.527092066029,1.54163,0.999938,113.287027729,18.8747438006,18.8576,2980,-18.9575,138.714,666.404050304,191.902,37.6613346391,2980,18.8561775964,158.244713587,18.8862
533.037613007,677.723883266,362.572372854,208.206875454,564.684527764,0.556633478273,1.58178,0.999982,70.7253730512,18.7671355956,18.749,2981,-18.93,138.737,464.464850633,191.873,52.9838965136,2981,18.7514990952,193.928574669,18.7754
460.602691356,472.41476556,380.188210915,199.822782108,624.614290666,0.544385024124,1.65635,0.999993,6.32252574576,18.765979329,18.7581,2982,-18.9547,138.767,448.016362653,191.877,42.3560866103,2982,18.7560776168,233.179106025,18.7799
461.524162723,486.015857089,329.178804902,200.181147836,502.786123171,0.500031641549,1.31413,0.999945,7.81555409302,18.8270422225,18.819,2983,-18.9956,138.757,444.179830922,191.895,194.484074857,2983,18.816431541,99.3032949318,18.8418
459.207784052,471.456913166,250.730994399,199.381551846,428.60009926,0.49206973524,1.35687,0.99998,8.05401910183,18.8201777163,18.8072,2984,-19.014,138.867,442.747337602,191.921,74.5063874149,2984,18.8070671499,118.962483153,18.832
424.759822745,453.501095462,359.252479905,190.455957596,582.901185863,0.46410626159,1.26481,0.99998,11.3529348032,18.8298265125,18.8159,2985,-19.0505,138.832,406.775235112,191.93,115.481291774,2985,18.8177951865,149.906632188,18.8391
458.398476324,472.469096109,255.701255595,199.079319937,491.981934421,0.424757520699,1.02575,0.99998,8.39207656922,18.9263388354,18.9147,2986,-19.1646,138.825,439.383113402,191.961,76.2560525541,2986,18.9159507854,157.457185494,18.9364
460.376695495,474.085310179,350.265682219,199.508338755,639.393284267,0.415418228233,1.12804,0.999992,8.25159793035,19.0387344352,19.0241,2987,-19.2622,138.85,442.862601821,191.991,169.635307765,2987,19.0251343444,144.357108258,19.0482
239.548853443,404.939736865,189.752096469,136.68423778,330.059918814,0.404300346796,1.07661,0.999815,33.7646316427,19.0889860332,19.0742,2988,-19.2993,138.84,226.009970052,192.0,36.3694012179,2988,19.0755222077,101.030866198,19.0999
256.573146917,416.377256985,205.604296631,141.857479417,492.132179974,0.371909813208,0.951474,1.0,57.6554297792,19.1350482686,19.1201,2989,-19.3359,138.841,227.094105038,192.028,39.8844352449,2989,19.1200577893,111.21991336,19.1441
368.057989657,421.137828505,222.067914545,174.667937006,433.206691344,0.358002588965,0.889131,0.999979,73.0807130758,19.1721643925,19.1581,2990,-19.3663,138.851,234.433922411,192.042,30.8330630993,2990,19.1576525657,109.929782917,19.1836
396.246945636,421.362345947,178.565284501,183.091201718,264.746982922,0.360698656657,0.983162,0.999979,44.0234306197,19.1845628014,19.1675,2991,-19.3768,138.867,230.608566234,192.023,100.877355154,2991,19.170999908,55.4509766472,19.1922
115.175619283,125.515416736,128.322397956,83.8683756575,234.338245905,0.354723305124,0.980607,0.999998,4.35638051568,19.2395796601,19.223,2992,-19.418,138.818,107.298220344,192.048,55.8344100753,2992,19.2237264777,57.5439636351,19.2495
198.753681445,213.601726714,118.027679833,121.605002369,266.19973601,0.361345294388,0.998043,0.999943,12.4338882348,19.160509953,19.1454,2993,-19.3458,138.832,132.957284723,192.059,25.2093089638,2993,19.1444887937,68.9412308916,19.1713
161.254634514,214.48698174,161.22046125,105.112207448,248.219962119,0.353315552963,0.99279,0.999974,35.783505408,19.2150179704,19.2023,2994,-19.3947,138.82,123.224356379,192.06,108.324871989,2994,19.2024616969,40.2853210079,19.228
124.952017638,191.169843894,174.279289158,88.7874778876,432.078020844,0.357492930414,0.974095,0.999964,7.00339391519,19.2781041715,19.2595,2995,-19.4287,138.817,114.842951819,192.027,49.9206296008,2995,19.260522712,92.4805784534,19.2876
105.608548167,113.212073296,102.830957057,78.6322128449,190.723927101,0.378360346402,1.22793,0.999945,3.10000961792,19.2800950491,19.2635,2996,-19.3995,138.806,98.8324348237,192.019,24.0882980067,2996,19.2627879884,39.1188537241,19.2937
214.266652688,231.214971914,158.212947266,127.639815714,227.578202388,0.365727061858,1.00828,0.999931,6.5039348553,19.1889503399,19.1638,2997,-19.2754,138.812,196.222270737,191.997,51.8780987487,2997,19.1637326256,62.0463167767,19.2024
1150.69373013,2266.8263924,240.208643936,211.280051896,414.179404522,0.376157002937,1.04898,0.999963,498.870265859,19.1356557576,19.1102,2998,-19.2468,138.807,267.907861196,192.011,38.8525863436,2998,19.1095549441,120.623594483,19.1467
1136.1236854,2044.53284078,284.373136167,229.592235187,837.670055369,0.380228759917,1.07205,0.999926,314.400628541,19.1146843444,19.0902,2999,-19.2758,138.768,770.520552062,192.022,75.2647116699,2999,19.0883814769,216.631939333,19.1282
1600.00395301,2839.99349193,499.432041717,181.433104353,1105.61696083,0.375962268623,1.00517,0.999999,1055.72003455,19.1288214007,19.0981,3000,-19.3279,138.744,256.757477753,192.016,17.1516309418,3000,19.0987219465,414.955956546,19.1393
1390.4748794,2868.34560041,491.51490926,177.750196586,1061.32021202,0.369077940024,0.984057,0.999967,1147.88518847,19.1726673619,19.1545,3001,-19.3958,138.815,251.477532334,192.083,75.2514790977,3001,19.1550852537,372.910588881,19.1825
2371.83750457,2768.525826,733.189851056,199.774974117,1127.68863844,0.346218373703,0.75725,0.999912,235.770756573,19.2288341538,19.2113,3002,-19.4355,138.926,1735.05167333,192.109,402.246538864,3002,19.2112619898,262.082666311,19.2367
2226.22387262,2731.26960207,700.170719031,203.568755475,1625.44667831,0.361049069172,0.922129,0.999955,630.429560274,19.283467601,19.2724,3003,-19.4863,138.87,279.82282406,192.133,63.345630884,3003,19.2721924523,669.548529176,19.2925
2307.22264717,2573.82059877,541.260383323,197.568969912,850.108284276,0.368631034023,0.991203,0.999974,292.688344035,19.3296365863,19.3181,3004,-19.5198,138.877,1413.90648221,192.143,145.058119785,3004,19.3192962422,274.972926437,19.3376
2410.01658386,2522.64868897,530.307997559,197.078982222,1023.30460213,0.362747937903,0.9215,0.99999,60.927943762,19.2910385654,19.283,3005,-19.4928,138.882,2342.72309838,192.153,216.176947824,3005,19.2815590681,299.095910035,19.3005
2230.78085081,2289.11295647,298.303591845,193.229383538,692.175318568,0.36327181488,1.01155,0.999997,29.9951083938,19.428735679,19.4213,3006,-19.6349,138.952,2180.27986047,192.169,44.4538122448,3006,19.4217017559,226.813371905,19.4359
2199.87341586,2291.9067295,614.709303585,190.115251152,966.958345878,0.368105439506,0.952658,0.999955,51.2792753607,19.3926217557,19.388,3007,-19.5916,138.923,2116.80926103,192.22,319.008443844,3007,19.3880113413,267.529489464,19.4044
2184.43544272,2227.3589409,659.362354999,188.666089106,1153.940813,0.376824048098,1.16458,0.999978,23.5270564286,19.3701434338,19.3624,3008,-19.5582,138.86,2146.80068676,192.272,51.0500053233,3008,19.3603841792,469.056237985,19.3802
1914.79851468,2003.73871682,265.420312936,174.727972645,580.812047923,0.361943678812,0.970336,0.999881,44.3319556521,19.4294321381,19.422,3009,-19.6012,138.942,1864.7717901,192.278,23.4753856161,3009,19.4226505702,233.383609758,19.4411
1677.23829286,1705.64518186,1646.99038517,155.004579596,2034.05416842,0.380848703884,1.10979,0.999939,19.6219407737,19.4374006884,19.4328,3010,-19.6101,138.893,1650.81481944,192.334,1259.92660193,3010,19.4317644144,387.063783245,19.4466
2255.88095778,2818.60971879,689.317720821,207.216444248,1359.3259781,0.373513509281,0.977069,0.999948,607.078622134,19.4494132746,19.4396,3011,-19.5975,138.843,947.564830761,192.355,19.3094635421,3011,19.4406149854,670.008257279,19.4563
1448.53825988,2802.29879423,505.817712431,210.706414025,706.791822501,0.366981440106,0.962687,0.999844,612.638768415,19.4051204419,19.3979,3012,-19.5765,138.836,582.879282173,192.377,192.412506768,3012,19.3969986727,191.040741058,19.4202
1159.39000728,2711.02883463,185.639802432,179.075043759,364.798417631,0.373464597904,1.05981,0.999901,826.290850638,19.3735054424,19.3651,3013,-19.525,138.891,278.398247423,192.398,19.8534665323,3013,19.364339177,102.866774675,19.3816
2418.21697869,2751.87692872,593.440345012,199.178652014,945.309446718,0.365826535507,0.923622,0.999896,271.909357823,19.3536129429,19.3482,3014,-19.5059,138.923,1653.32623715,192.455,242.05369492,3014,19.3458204938,262.088644792,19.3637
519.805501525,1147.14527716,353.764493126,162.189448254,673.978546645,0.371984016427,0.972491,0.999948,266.241930418,19.4209981287,19.4122,3015,-19.5485,138.91,260.424878039,192.499,70.114463672,3015,19.4142183238,206.221690482,19.4292
560.062836937,1282.90537133,338.788518478,168.536287608,530.664886141,0.370145013111,0.988117,0.9999,234.075623206,19.3534126844,19.345,3016,-19.4818,138.952,238.071510533,192.554,223.968939148,3016,19.3443346478,105.317699456,19.3636
486.097868535,1037.61845056,290.580025864,168.125350078,947.694519414,0.378626400938,1.06964,0.999888,153.064770638,19.2968122682,19.2862,3017,-19.4152,138.929,253.254943578,192.574,38.2701921331,3017,19.2860566872,268.698042118,19.3081
919.09032104,2021.03220845,219.850185598,167.598790089,403.383993167,0.373960047529,1.02697,0.999976,432.094510629,19.1945372938,19.1832,3018,-19.284,139.002,383.315209695,192.583,47.0160923164,3018,19.1838773645,107.657308804,19.2039
1571.67130955,1959.13302956,323.013426633,167.985553768,811.267055242,0.379558160896,1.00221,0.999928,359.210988811,19.1329537879,19.1218,3019,-19.1897,139.021,868.565250342,192.658,57.1045643436,3019,19.1212119893,250.534180959,19.1432
609.388354547,1540.19559491,390.742072671,170.738338085,569.203499589,0.395170532515,1.08661,0.999958,292.014818734,19.0436606557,19.0321,3020,-19.1279,139.015,412.433116664,192.676,36.137673433,3020,19.031734857,190.420748514,19.0534
892.674870265,1720.52715275,477.467358402,179.682237412,1447.93211455,0.386030811897,0.919323,0.999878,385.14004843,18.9850525652,18.9724,3021,-19.0648,138.977,450.218686989,192.664,48.084369644,3021,18.9723594243,564.225457427,18.9938
1292.34148144,2365.8175199,361.588231207,199.966610097,917.687952147,0.376881794625,0.889054,0.999959,483.968710559,18.9001336122,18.8906,3022,-18.9939,138.897,512.083322755,192.713,183.508560157,3022,18.8888819383,256.596954927,18.9113
1545.00492135,2852.91005782,277.202196036,198.561037931,705.835232307,0.385909592084,1.01877,0.999903,662.110735803,18.7973790369,18.7858,3023,-18.8894,138.881,609.453612453,192.719,74.3397628111,3023,18.7852502114,213.03609562,18.8074
893.156552081,2147.4244119,481.135500352,183.356968341,750.539373441,0.393171613665,1.11102,0.999952,484.162473673,18.7591387282,18.7485,3024,-18.8518,138.891,424.514927615,192.739,207.783448261,3024,18.7469778976,235.756753166,18.7689
1126.64413998,2255.47555609,444.773427264,192.132810594,1040.12861862,0.379574761897,0.962504,0.999963,503.32362942,18.6537563423,18.6444,3025,-18.747,138.869,454.356834401,192.782,55.4808529757,3025,18.644756171,318.8565488,18.6652
1348.77323507,2651.45448193,374.275713462,202.997548109,573.926066265,0.379390752091,0.938031,0.999985,512.053246566,18.5579715084,18.5479,3026,-18.6706,138.873,525.676307996,192.816,28.5837972635,3026,18.5475998893,170.177476124,18.5669
1964.74805376,2881.42165254,405.82409133,218.611426806,889.547593303,0.381653323443,0.945295,0.999874,680.682182732,18.4861369072,18.4782,3027,-18.5903,138.814,958.328305182,192.874,3.76011936206,3027,18.4761408269,307.620846758,18.4981
1130.78755932,2092.78268446,506.926119929,227.840210327,721.69451809,0.377350200575,1.07321,0.999986,295.570283616,18.4506998031,18.4397,3028,-18.5701,138.768,751.506050047,192.905,20.9776856111,3028,18.4395130361,263.370601477,18.4604
992.026558053,1572.18114159,299.997153733,218.933940786,755.468385644,0.357970568489,0.901919,0.999938,293.774734413,18.3964194417,18.3922,3029,-18.5274,138.711,261.238089997,192.969,79.6024149624,3029,18.390671587,201.367794535,18.4075
1026.95181992,2196.65870039,300.362261894,211.660979839,810.87003975,0.365059704485,0.903798,0.99998,476.142477538,18.3918766988,18.38,3030,-18.4994,138.724,266.283528718,192.983,96.4456707421,3030,18.3805911647,231.502641667,18.4005
703.768651937,746.697478502,306.333325541,225.152516013,621.027217528,0.356802817831,0.814375,0.999916,21.0846780993,18.2870693374,18.2791,3031,-18.4212,138.75,660.490993221,193.024,62.7546120153,3031,18.2789831297,238.589693922,18.2969
812.489081368,1061.92879586,398.999049802,225.479217699,591.578895186,0.357122214572,0.885259,0.999998,209.73857544,18.2742785551,18.2689,3032,-18.4118,138.761,276.809195314,193.008,166.550836165,3032,18.2681815883,157.08315468,18.2831
810.077117277,1019.44146826,439.044980015,229.516484445,668.893414672,0.343506739622,0.847238,0.999975,130.167964592,18.2532118481,18.2463,3033,-18.3664,138.799,669.803103756,193.07,173.234815769,3033,18.2462568487,176.335491787,18.2624
834.299437888,1076.477714,465.460379774,228.469952783,821.880224014,0.342298022657,0.849129,0.999928,142.898854778,18.2586440147,18.2491,3034,-18.387,138.823,670.95436709,193.064,68.3024068018,3034,18.2495937354,255.449894448,18.2674
951.864855528,1524.31274046,473.423318624,228.410750638,906.866278348,0.356902314539,0.960034,0.999915,199.060522634,18.2067219329,18.1993,3035,-18.3373,138.801,672.093920175,193.108,64.1795480321,3035,18.1982568499,309.046030556,18.2161
817.757371142,1288.57883627,476.646977737,223.188432389,735.141404187,0.346121004859,0.839596,0.999994,188.480611066,18.1757775722,18.1646,3036,-18.3032,138.795,646.337064605,193.098,38.4191605101,3036,18.1642497811,265.167722118,18.185
796.425550932,1725.81332574,451.218265042,202.338625362,596.631051517,0.347272548881,0.913899,0.999973,364.07853511,18.1276567013,18.1204,3037,-18.2778,138.998,443.483752227,193.143,321.183130913,3037,18.1203180104,119.549012805,18.1358
452.563458295,1129.22673922,406.026139283,173.244941862,701.977332146,0.352159284049,0.91755,0.999918,144.164124399,18.1662432991,18.1559,3038,-18.3154,139.049,334.115666625,193.159,54.9186283635,3038,18.1579807377,227.657327247,18.1722
383.490257083,467.975404109,237.439687901,165.38544445,692.193048113,0.347663590825,0.96104,0.999912,38.3554954236,18.1038746186,18.0978,3039,-18.2428,139.032,327.733165028,193.193,15.5684247478,3039,18.0957494688,206.859065976,18.1151
373.29896149,509.333702879,446.320877224,162.758483732,944.858872999,0.346461269849,0.937356,0.999954,40.0842922319,18.1124652597,18.1027,3040,-18.2788,139.022,328.293880938,193.214,54.8047195921,3040,18.1035833607,339.975447351,18.1217
368.942731458,395.50686088,395.864545015,153.990034758,554.567357783,0.330087364602,0.803707,0.999976,14.1287262663,18.1665189264,18.1592,3041,-18.3087,139.121,338.777653465,193.238,165.240964706,3041,18.1583853435,134.076140917,18.1747
1552.66166018,2830.95223763,366.673968368,205.899636984,579.405318094,0.337544201751,0.83775,0.999918,616.174635121,18.1092564512,18.1026,3042,-18.2595,139.02,749.121261808,193.268,64.5154887936,3042,18.1020391074,165.572674064,18.1178
867.34200504,2533.71304141,303.769498982,182.925546399,731.032429539,0.325553353676,0.758966,0.999914,538.644475838,18.0678234826,18.0615,3043,-18.2187,138.992,387.909126635,193.26,17.3118866907,3043,18.0610747028,267.069314507,18.0759
2131.58382434,2209.7834513,426.930103381,187.439012822,841.468598524,0.350288160638,0.993869,0.999975,44.5792720709,18.1207940725,18.1127,3044,-18.2693,139.045,2065.77076083,193.27,178.647177146,3044,18.1141918211,224.656138036,18.1275
1224.12570141,2142.13559104,202.0895835,170.712602262,528.751143398,0.349077823672,0.945982,0.999898,759.257872177,18.1358425668,18.1296,3045,-18.2685,139.001,257.221164025,193.28,20.4751785373,3045,18.1287413983,167.208932935,18.146
2241.4698137,2283.29592809,856.712060675,193.862922975,1578.4877447,0.355597161988,1.01836,0.99985,23.130971271,18.116415091,18.1089,3046,-18.2432,139.08,2207.50385576,193.307,352.2880122,3046,18.1080639261,523.655577711,18.1274
2222.64226145,2302.98554872,148.212233389,192.02745096,219.684584711,0.333348657641,0.77431,0.999958,50.526918841,18.132605732,18.1215,3047,-18.2748,139.12,2142.36805794,193.342,76.7398820666,3047,18.1222413033,71.4723513222,18.1384
2279.26645141,2358.32712884,769.093266324,194.803872591,2124.13243198,0.33929179505,0.795701,0.999947,46.091539708,18.0833233793,18.0695,3048,-18.2144,139.139,2181.34557598,193.357,321.454226427,3048,18.0693010088,683.150522443,18.0912
2265.93116825,2543.04964155,542.762113094,203.049240788,1195.57552138,0.360626964832,0.916167,0.999889,283.030645731,18.1138990838,18.1018,3049,-18.2253,139.158,1440.65800965,193.363,200.08773459,3049,18.1028864396,345.054015512,18.1235
12.0466551149,14.101243589,26.1704419386,11.4022333288,753.304891489,0.381817736874,1.18118,1.0,0.624320807018,18.0815586927,18.0727,3050,-18.1725,139.191,10.3375749044,193.374,7.89897866442,3050,18.0700012012,96.3606040228,18.0936
12.0287202529,14.1267720106,15.0137624009,11.385554716,131.914085039,0.412583412872,1.33284,1.0,0.612821637157,17.9891317471,17.9757,3051,-18.0242,139.194,10.3468552237,193.39,2.452037733,3051,17.9764925722,14.8007566635,17.9958
12.3622792051,12.7573002988,14.9157266658,11.6915732247,199.351872468,0.437414547678,1.36436,1.0,0.320506369718,17.8807794998,17.8697,3052,-17.8657,139.253,10.5306808974,193.418,5.47295016566,3052,17.8692197319,21.0099536561,17.891
14.68906228,18.1777172054,19.5018168039,13.7866821214,215.495728592,0.445088633697,1.26181,0.999951,0.740236837752,17.6935858459,17.6802,3053,-17.6513,139.276,14.071119493,193.39,10.1461656107,3053,17.6805337418,30.4051511553,17.7054
15.1190275145,25.1077897514,23.3210830488,14.1682081072,188.182759639,0.480379476399,1.37426,0.999966,1.24610897447,17.5438409819,17.5342,3054,-17.5252,139.327,14.0735027112,193.389,6.52543763834,3054,17.5317522645,30.2285969013,17.5608
979.139050795,2168.3428064,55.9319276834,180.394687081,436.104245192,0.502184979512,1.24684,0.999867,495.65076314,17.4098615952,17.3993,3055,-17.4238,139.416,342.406238377,193.355,2.7643035987,3055,17.3987529419,98.5458577255,17.4237
1436.54016022,2285.79205227,467.511828257,186.867422727,1255.59254444,0.529257544307,1.37069,0.999909,630.941088235,17.3352418472,17.3283,3056,-17.4175,139.397,539.337196905,193.371,20.8330166342,3056,17.3271597776,446.258438981,17.3477
1864.40577772,2000.79016288,553.172975618,173.596982171,826.240792384,0.537496014608,1.30328,0.999861,171.268860347,17.2951773148,17.2857,3057,-17.3773,139.447,1334.08658227,193.375,188.322921265,3057,17.2846599951,235.066407894,17.3077
1894.70827082,1913.67610312,435.239413328,173.246612323,1121.01400258,0.518915317352,1.1447,0.999878,15.1650774789,17.3305466939,17.3246,3058,-17.4679,139.475,1866.93734032,193.364,157.882231565,3058,17.3217892613,400.167049511,17.3442
1780.04103282,1807.14917043,620.293566944,167.85119898,710.916848019,0.499624556723,1.17234,0.999903,18.2637325945,17.2935121894,17.2866,3059,-17.4443,139.497,1736.29643208,193.348,529.670285869,3059,17.2836261222,90.623281075,17.3073
1699.64632392,1882.29004831,715.11654614,168.657278153,1126.78448007,0.458080582061,0.974109,0.999939,340.298529516,17.4103135177,17.402,3060,-17.5661,139.449,830.686344545,193.363,10.8586802894,3060,17.3977574424,500.352708164,17.421
1636.55900871,1897.58266538,1031.64686159,168.147020447,1796.13384942,0.4175547942,0.89071,0.999941,489.753936312,17.4011386167,17.3939,3061,-17.523,139.465,349.386089183,193.349,213.75950757,3061,17.3917174826,647.104236203,17.4131
