PolicyRegParamNorm,AverageDiscountedReturn,AverageAbsQYDiff,MinReturn,Epoch,MinEsReturn,AverageY,QFunRegParamNorm,AverageEsReturn,AveragePolicySurr,AverageReturn,StdReturn,Iteration,MaxReturn,StdEsReturn,AverageAbsY,AverageQ,AverageAbsQ,AverageAction,AverageQLoss,MaxEsReturn
125.815,243.04240217,4.67160970681,710.391484909,1279,72.7966481195,287.045571219,245.308,457.02372233,-290.28,750.610342169,28.4639033037,1279,877.656904757,295.703104733,287.095736657,287.036,287.207,0.993834,205.238,850.813324676
125.867,261.651162472,4.70152071744,1174.82226505,1280,22.0330007782,286.944449961,245.389,346.753603058,-290.117,2291.41750219,839.801362085,1280,3637.33453107,274.652642148,286.989366495,286.946,287.139,0.992166,202.69,742.986796609
125.939,254.082147604,4.66852466866,821.948459417,1281,36.2795627879,287.024130066,245.407,285.52261177,-290.026,1074.61308565,227.31335679,1281,1769.13823796,211.492928855,287.065425219,287.011,287.177,0.993981,215.612,680.440285868
125.988,246.077440674,4.65432417106,765.950788658,1282,82.2796693817,287.180687554,245.482,609.007792522,-290.163,933.501462109,219.011482511,1282,1900.78229953,505.119132407,287.234298259,287.176,287.356,0.994133,214.674,1404.68728246
126.003,249.571974358,4.67998084728,755.645580196,1283,20.4456139843,286.806272086,245.531,305.416547265,-289.949,1080.1016836,311.48250081,1283,1951.54247827,193.307029019,286.846788465,286.817,287.017,0.993297,199.475,590.512341648
126.019,242.958984867,4.94124181838,947.047168629,1284,46.0955052427,286.698769155,245.573,419.241679677,-289.931,1443.92240806,473.606857045,1284,2521.3324079,238.700199085,286.747071198,286.681,286.873,0.993805,248.882,742.175806546
126.146,240.511945744,4.62773009296,791.607958501,1285,20.3790728862,286.668081671,245.641,294.466470184,-289.545,1188.78753412,321.93208096,1285,2315.48897631,316.364271852,286.712021549,286.667,286.87,0.992904,206.496,947.781346509
126.181,249.902392509,4.73849374819,927.805584419,1286,20.1991399086,286.289673313,245.672,325.355444054,-289.175,1182.01972381,273.096227555,1286,2059.15447719,291.392620631,286.339881694,286.284,286.461,0.9929,213.283,770.586709691
126.21,253.366314069,4.52704444142,917.723079564,1287,56.645024507,286.234782321,245.672,415.884051391,-289.161,1293.59880337,614.099248265,1287,3544.87480396,366.200550753,286.285100185,286.214,286.408,0.993723,197.16,970.712653306
126.23,261.02110438,4.71147741212,843.586859727,1288,7.08219947277,285.834559663,245.768,321.080974595,-288.839,1234.2932396,362.070552028,1288,2158.99474141,273.453503143,285.891148902,285.841,286.049,0.994415,211.493,700.873839543
126.242,258.300681585,4.5929150897,817.308185178,1289,8.24108314507,285.917006276,245.778,291.649867692,-288.797,1149.00333793,415.385034014,1289,2516.88382117,207.587068628,285.97466054,285.901,286.103,0.994926,208.083,498.11977767
126.299,254.976054207,4.64406033539,814.499791268,1290,68.2541681227,285.679976057,245.833,648.500956298,-288.655,1660.12259133,937.282280937,1290,3517.10811243,447.040093355,285.734836496,285.686,285.866,0.993292,214.795,1540.08593257
126.386,263.864355786,4.54646826557,765.766190313,1291,4.76035483216,285.704757557,245.906,266.352651707,-288.666,1039.71449958,235.332313107,1291,1784.10706503,188.457462312,285.759366595,285.691,285.865,0.993591,206.68,585.885590367
126.41,263.183593018,4.74347338804,981.705901175,1292,42.8347051073,285.100934886,245.937,419.975895784,-288.498,1731.27872576,802.558074903,1292,3591.89474641,270.164393863,285.152795027,285.089,285.31,0.993775,206.487,803.170409415
126.402,7.35163504752,4.48982650258,6.46223541623,1293,10.7614893612,285.372572055,245.946,415.020449619,-288.403,7.72847303774,0.338321020236,1293,9.25062841465,250.647481146,285.419271865,285.365,285.547,1.0,185.355,701.887098229
126.428,249.099112674,4.83322605659,323.065077095,1294,6.44533101547,285.395376449,245.944,202.568431966,-288.13,1939.17636113,914.705652054,1294,3574.52859279,268.050585315,285.451897916,285.393,285.585,0.994581,220.919,903.225939613
126.47,232.499064823,4.65171677557,196.898740984,1295,17.9277795527,285.20528355,246.033,363.006240353,-288.301,1272.03824543,568.937420692,1295,3171.90908579,241.540095055,285.265907372,285.191,285.381,0.99395,208.083,782.781172299
126.5,219.1389156,4.76972348678,244.579332741,1296,7.95418297193,285.126004185,246.087,404.172188062,-288.209,1237.18614126,867.376656427,1296,3573.33033332,375.57895433,285.186763084,285.126,285.335,0.994239,223.12,1132.81731594
126.497,266.502886303,4.74979792529,855.392268017,1297,11.3967889163,284.743599224,246.123,377.975312361,-287.846,1184.13995246,645.522781625,1297,3549.70044101,316.380017762,284.805227269,284.741,284.947,0.99414,216.08,942.533511093
126.549,268.945612314,4.71852884851,765.578224746,1298,7.87294610315,284.891587555,246.184,226.519145252,-287.851,998.982382857,362.166348475,1298,2742.59722962,205.104570593,284.957825887,284.883,285.082,0.994496,214.146,700.192543181
126.638,258.957120445,4.54990707967,502.675706338,1299,27.8987185869,285.256595919,246.244,387.971985935,-288.041,1097.83258971,537.672081083,1299,3286.68188798,315.800227344,285.317240025,285.249,285.449,0.992226,208.069,840.498503846
126.63,258.770895795,4.67498442359,905.530502645,1300,12.1336077703,284.885577258,246.347,414.124945696,-288.056,1545.01123542,664.006053094,1300,2969.676502,295.085212714,284.949325906,284.884,285.082,0.993007,202.689,804.89711035
126.659,251.308973485,4.71277709036,966.757569426,1301,308.37883214,284.370789265,246.419,573.406946933,-287.363,1612.19787212,539.585209446,1301,2954.88598579,188.835312406,284.426276242,284.372,284.58,0.994358,218.033,775.438033425
126.65,267.873677974,4.6676695995,849.523128987,1302,12.7110854546,284.589513476,246.45,505.394156922,-287.595,1496.65616627,616.72164118,1302,3572.03708448,375.221093337,284.641073924,284.575,284.785,0.99516,219.149,1088.31541467
126.738,250.04729417,4.58445040442,943.893203168,1303,11.4790348772,284.863600632,246.536,243.813150596,-287.746,1697.98423965,606.816547722,1303,3102.82044908,182.735061641,284.904461329,284.863,285.055,0.993627,201.757,513.54957641
126.831,241.444881606,4.73059381638,982.382382731,1304,81.7597096432,285.046846415,246.547,429.274679311,-287.98,1982.67827375,722.539678859,1304,2903.74418498,400.588421708,285.089381442,285.034,285.219,0.994339,207.011,1253.44796727
126.839,266.711617038,4.67664517184,925.605327645,1305,7.26787547613,284.357798619,246.534,277.630043529,-287.454,2438.63338116,1028.76242871,1305,3454.84357877,232.954201995,284.413578928,284.346,284.539,0.99414,232.425,829.175537719
126.893,248.778064648,4.41735191436,1149.78144322,1306,10.2103229222,284.674280403,246.54,314.294399909,-287.681,2333.97263254,654.02269364,1306,2997.72027469,263.581133366,284.716913203,284.682,284.844,0.993043,185.111,728.373105699
126.872,250.42429542,4.56595110501,700.39362076,1307,6.18963029533,284.458977782,246.569,420.321268579,-287.432,849.057068425,222.281391362,1307,2048.65967383,286.973065486,284.50410413,284.445,284.644,0.99562,199.595,887.764757646
126.907,256.439305633,4.69150751305,823.362166556,1308,108.012123441,284.043688135,246.598,376.506943558,-287.163,2024.33824175,838.69673655,1308,3172.56421419,234.493208091,284.092595435,284.037,284.229,0.995272,207.953,865.026128814
126.919,251.349716042,4.47619306322,758.463877021,1309,13.2272863808,284.544999991,246.666,346.812867768,-287.421,1789.9713574,926.788592259,1309,3313.83467499,491.13369256,284.595066747,284.54,284.717,0.994586,193.638,1616.7240574
126.981,254.449306993,4.63039709476,738.125572196,1310,160.949816708,284.653926079,246.727,516.925619423,-287.676,1219.3842702,341.696278804,1310,1949.14320901,277.297715288,284.700586204,284.64,284.815,0.994805,214.37,1004.6892682
127.081,254.292934809,4.5192148782,796.61374488,1311,7.84187183387,284.006343451,246.781,265.129507734,-286.863,1442.47023484,698.804877114,1311,3269.94939726,252.809514886,284.053085807,284.014,284.176,0.994691,192.956,740.263064217
127.12,201.459008394,4.60253870717,88.0786212513,1312,295.973052301,284.205982155,246.841,635.272308497,-287.202,1166.09255074,660.29543603,1312,2367.45562075,181.124556998,284.262402467,284.187,284.371,0.994746,194.641,786.336410755
127.219,248.873294291,4.53248450127,982.822351119,1313,19.6120678711,284.369121613,246.893,294.891026759,-287.509,1910.67011522,821.598306875,1313,3264.32226588,282.919496254,284.427705884,284.363,284.552,0.994055,192.448,752.211352317
127.208,248.049610216,4.73918049381,1038.04233894,1314,17.2908154721,284.025868189,246.98,416.191477887,-287.166,2220.09765256,651.103502236,1314,3070.5587047,424.443890765,284.07333082,284.026,284.198,0.994416,213.17,1112.43213731
127.197,244.91210938,4.70800744411,754.411358418,1315,147.463991199,284.351180368,246.981,507.526831523,-287.412,861.328907363,99.4968667101,1315,1292.88862666,288.997109762,284.397626133,284.331,284.518,0.994447,220.04,949.978878278
127.241,248.577908796,4.70859854716,769.364385595,1316,67.1150498219,284.192241435,247.037,381.794876157,-287.277,996.973215804,253.635157049,1316,1834.34920697,267.476354518,284.240534648,284.189,284.37,0.994966,221.687,682.369350349
127.339,242.581632356,4.6750388787,527.334245784,1317,316.783546844,283.737214645,247.138,503.382561306,-286.766,1493.60256292,675.388109425,1317,3083.12695443,173.780094251,283.778363519,283.724,283.911,0.995024,225.698,836.816914794
127.398,245.433496833,4.59390806136,900.983680501,1318,7.52347674006,283.963208535,247.212,356.843237724,-286.978,1515.99588526,587.042848078,1318,3068.51341471,375.331295986,283.996633091,283.951,284.095,0.995881,212.049,1095.38507794
127.373,251.628143808,4.62044826797,1210.92376018,1319,64.0024877086,284.320669755,247.256,357.423511946,-287.14,2479.89421392,804.627665245,1319,3285.96303364,238.38779224,284.354757204,284.322,284.471,0.995057,208.986,730.333719559
127.427,250.421864833,4.52254756263,811.754590101,1320,383.271853917,284.291412488,247.291,715.610658522,-287.296,1503.70785443,472.277962486,1320,3028.04604195,319.537114672,284.333052852,284.283,284.461,0.995242,194.814,1245.96473077
127.468,247.262481081,4.77235377048,707.35341498,1321,8.62663017499,283.957723853,247.331,270.643750858,-286.973,1076.18165046,286.281955523,1321,2124.76971851,256.026117864,283.995294026,283.955,284.125,0.995018,224.809,647.965853374
127.534,237.519876813,4.76042599579,458.888094324,1322,70.2599344458,284.102838466,247.339,345.514357485,-286.897,951.848623805,228.943897009,1322,1888.81294463,270.343838082,284.140538712,284.102,284.267,0.99484,216.74,910.922381099
127.55,249.326794523,4.79440972721,1065.33458365,1323,7.64610957343,283.587459117,247.469,204.207845877,-286.533,1869.05683008,778.397972098,1323,3346.57280427,203.838281068,283.631672316,283.576,283.782,0.995547,219.015,637.625819503
127.49,248.703898809,4.68207283842,803.12714738,1324,73.148997717,283.628459173,247.501,467.145058244,-286.786,1088.87889532,348.815155882,1324,2467.85183114,321.871110078,283.667312302,283.633,283.8,0.99523,208.064,877.446210003
127.524,238.706036853,4.7947845391,838.841987049,1325,7.56929577173,283.548083942,247.556,182.594915034,-286.673,1345.40924209,379.655474122,1325,2138.63325872,186.127226628,283.577450081,283.544,283.72,0.994424,228.271,568.485748198
127.553,172.926718377,4.57844561267,277.005897384,1326,45.5913135223,283.485269419,247.613,529.981787049,-286.473,634.77027719,693.64703461,1326,2850.72148975,318.279578867,283.523890848,283.47,283.658,0.995475,198.797,996.378025105
127.578,251.478298458,4.54107825185,703.553794516,1327,6.60374930005,283.728321745,247.683,403.42519953,-286.771,902.218780878,197.520498729,1327,1744.26103488,351.182733188,283.754670469,283.726,283.887,0.995489,195.75,1154.74619909
127.584,248.445525976,4.42821418958,739.609213834,1328,10.068328784,283.672659604,247.768,330.706186257,-286.78,999.029570908,232.290638398,1328,1920.80805487,214.213641848,283.699054341,283.665,283.837,0.99499,180.833,638.071221754
127.624,260.491265759,4.51066507984,891.202305299,1329,7.53518064282,283.401616773,247.809,358.154291267,-286.538,1240.50862705,309.259712229,1329,2027.5013144,247.224019828,283.426151574,283.392,283.539,0.995723,189.443,664.32236754
127.666,252.488688507,4.42041948618,1010.03189345,1330,14.5646046164,283.923887384,247.869,166.394866695,-286.935,1303.77805642,310.31008061,1330,2060.36576882,151.572582021,283.955134296,283.924,284.083,0.995696,181.588,491.241448327
127.674,244.811452071,4.71222481925,729.81240599,1331,14.5322869916,283.809819557,247.909,450.551468615,-286.96,1101.0926362,354.633769211,1331,2027.54628423,373.455373762,283.836790927,283.789,283.945,0.995701,206.301,1030.24078703
127.765,244.06603864,4.75012884063,663.28012259,1332,7.43428866205,283.741754582,247.971,432.197026795,-286.825,826.051390647,135.546971246,1332,1188.99579042,269.181039616,283.77405321,283.742,283.917,0.995556,219.347,795.904199167
127.771,247.046544532,4.6065280479,644.532656506,1333,11.0927172122,283.669055786,248.011,432.419757727,-286.609,1083.34908877,218.019009514,1333,1499.81604504,331.379607426,283.707135593,283.665,283.842,0.995695,199.962,940.782108481
127.81,241.246621236,4.57103269616,721.406270328,1334,9.8605471737,283.659047201,248.081,379.802618406,-286.565,859.190401405,114.692846111,1334,1266.34536018,253.116505405,283.707897755,283.651,283.822,0.994752,216.22,785.362259391
127.854,246.804226881,4.62349260309,406.244020277,1335,107.955443201,283.88847028,248.055,373.108095612,-286.802,788.457940041,119.157321352,1335,1174.04917813,197.024371381,283.934482968,283.883,284.055,0.994652,203.155,762.900716673
127.888,238.171609808,4.61380651233,384.273146027,1336,7.96175240475,283.736107375,248.129,223.01957951,-286.679,729.920347637,132.42776402,1336,978.706651442,265.233778327,283.77717442,283.729,283.901,0.994566,191.871,749.019514379
127.902,253.686304445,4.74556392145,706.65453242,1337,10.1918521605,283.39825442,248.166,238.385761542,-286.256,818.800072284,53.0917695358,1337,956.316298976,200.134263644,283.447152679,283.386,283.581,0.995406,211.976,629.967049215
127.923,262.079986222,4.70825919279,803.785055885,1338,7.72074038205,283.642292111,248.236,209.68321215,-286.49,1222.52559032,521.568560916,1338,2958.84111193,242.906072647,283.689242292,283.644,283.815,0.995117,209.89,697.291110227
128.022,243.34298012,4.70227411107,622.944864957,1339,215.603143087,283.436774867,248.264,391.383886053,-286.186,866.941379704,110.476054992,1339,1148.82882984,170.806276283,283.477742099,283.432,283.612,0.994772,213.801,748.348169429
128.066,234.950182516,4.6310141015,512.682937192,1340,7.83839041363,283.315846512,248.359,420.568665109,-285.968,762.092010137,97.9491944479,1340,956.643647185,299.601808163,283.372355474,283.316,283.486,0.994116,206.203,785.188202925
128.082,255.083723565,4.7250808933,393.845174778,1341,300.172951908,282.565790967,248.407,545.858094627,-285.598,896.52794653,159.266239216,1341,1359.25597089,281.263901468,282.614548225,282.556,282.739,0.994611,204.929,1121.29758732
128.122,232.526455126,4.549360188,234.137045331,1342,7.76497066798,282.809395783,248.474,197.874031881,-285.52,764.590707434,136.462651333,1342,1168.9854752,207.748887769,282.876554827,282.805,282.993,0.995137,198.96,636.53028843
128.144,226.972178097,4.6488100277,351.610561647,1343,99.6331618588,283.02062557,248.542,339.027626031,-285.931,766.047572763,250.498089828,1343,1771.52865931,182.017335118,283.087718446,283.031,283.229,0.993811,202.252,677.999722966
128.128,237.643682849,4.62604363408,593.770428887,1344,15.7493392912,283.198682499,248.578,338.708269897,-286.051,848.96179089,191.891160821,1344,1499.02514898,352.180559626,283.236534677,283.182,283.338,0.994599,191.95,1184.4717428
128.17,242.057508772,4.56761376818,774.477323839,1345,92.7238882498,282.428893227,248.654,478.277262881,-285.366,1110.72544221,369.142394078,1345,2688.88349197,395.360620037,282.474338856,282.43,282.606,0.995397,188.928,1198.27261771
128.191,233.690027718,4.52660235724,453.750781673,1346,89.4728755337,283.070527026,248.659,469.573730859,-286.016,1425.45954023,574.792070727,1346,2727.87684655,299.872908807,283.121121181,283.045,283.214,0.994657,197.977,826.433767878
128.144,238.847504768,4.63048037549,350.029326624,1347,39.88457479,282.651137546,248.68,212.796135992,-285.567,1009.9132526,309.249684319,1347,2097.96627837,167.490096132,282.70285473,282.651,282.838,0.995939,205.887,529.246669646
128.181,248.847675188,4.51046537328,639.323432686,1348,65.0246899902,282.29674194,248.716,413.624718827,-285.139,1037.64563342,245.265011828,1348,1622.37754771,242.214383267,282.345956502,282.301,282.477,0.995246,198.891,836.268374802
128.207,246.425757173,4.71328507269,496.676253822,1349,17.8866171515,282.321397692,248.751,221.468182256,-285.148,1080.31437219,301.506677868,1349,2215.20672529,163.305051661,282.374553787,282.31,282.508,0.995259,216.722,487.324839887
128.223,238.062530361,4.46153608475,971.47621396,1350,91.0537396924,282.758954466,248.837,389.911656117,-285.632,1884.95165802,702.910602191,1350,2811.59622785,273.861857054,282.810109406,282.751,282.928,0.995359,188.511,971.904763779
128.26,184.622282182,4.50181498373,338.801273963,1351,46.1207581096,282.352197088,248.86,371.52952961,-285.276,479.914640082,110.112094197,1351,755.09984554,231.734750225,282.405891408,282.348,282.524,0.995443,199.393,775.806415997
128.337,216.179725187,4.49913571875,625.47031742,1352,18.8663895773,282.556509662,248.86,383.410357275,-285.463,1114.22289689,324.627158074,1352,1966.70836685,345.101528421,282.611761998,282.551,282.749,0.994893,189.699,936.199516537
128.365,217.393725643,4.54140261041,584.34175693,1353,14.500856626,282.611533346,248.917,280.274207739,-285.528,997.168309514,224.656696748,1353,1686.77664662,148.7293991,282.671303573,282.607,282.828,0.9955,191.82,494.246109827
128.353,236.526191867,4.54150100337,729.264788975,1354,42.6958879306,282.807480197,248.95,295.682443003,-285.744,1291.09837267,518.767765087,1354,2990.60773211,235.647364399,282.865101431,282.801,282.973,0.995584,202.544,705.241000366
128.439,211.450727243,4.44179410144,386.291005216,1355,244.573787306,282.548422624,249.007,487.171339627,-285.429,973.872224703,305.809802388,1355,1905.672683,288.560212834,282.598936645,282.556,282.742,0.994305,190.451,1012.86207573
128.442,204.583954974,4.92395821601,357.192131048,1356,5.17306549658,282.434439963,249.068,329.281993833,-285.483,760.915543318,198.227947221,1356,1122.16796736,274.862800817,282.495274827,282.407,282.596,0.99556,246.874,744.335162496
128.41,229.186888757,4.62607340163,515.569195956,1357,24.0142981459,282.893040208,249.129,358.074214639,-285.789,805.401478526,160.007192987,1357,1173.86481737,219.832135556,282.942202897,282.887,283.055,0.995296,215.453,625.514555232
128.369,228.321359776,4.72378218503,456.845351942,1358,108.598997882,282.328891857,249.134,365.908639333,-285.191,708.245497545,111.141834451,1358,997.397098576,135.043694828,282.384359019,282.327,282.512,0.995107,213.17,510.708595934
128.458,246.630297248,4.71129176534,621.797699274,1359,99.3328929342,282.034787233,249.188,477.763758847,-285.056,784.778248237,52.1581654525,1359,1031.70586959,229.703170429,282.099851206,282.033,282.246,0.995941,205.429,757.789394126
128.587,236.075553661,4.62386751602,614.233075928,1360,114.620260668,282.62505399,249.199,278.097668376,-285.499,812.189732637,154.140765007,1360,1203.45455042,110.077853804,282.697909904,282.609,282.809,0.994759,194.869,434.659936585
128.604,229.00258017,4.77749989093,379.180596684,1361,11.1455205878,281.908357085,249.289,326.315882434,-284.703,671.223059826,108.173409187,1361,978.647004606,183.424586709,281.968802768,281.909,282.117,0.995144,208.876,709.604170024
128.628,232.80989887,4.82586973958,449.076822407,1362,113.71447929,281.886811348,249.3,450.475121392,-284.814,711.174411579,133.15696405,1362,1120.72255881,228.790193994,281.930836804,281.875,282.06,0.995149,228.297,897.188143303
128.612,225.071215693,4.67930126793,441.221081274,1363,166.50746532,282.38856786,249.335,352.248544336,-285.453,583.761874558,92.1693092088,1363,866.687185671,171.72376458,282.428653103,282.374,282.559,0.996151,213.351,717.908872509
128.647,220.963823013,4.63675390727,430.046079236,1364,108.512388934,281.663246459,249.343,440.556366851,-284.722,541.582658849,90.0972562247,1364,718.780337357,176.967618497,281.703484563,281.669,281.851,0.996909,192.643,664.586132941
128.7,226.615392223,4.56049742666,331.674749388,1365,270.795931196,282.144158468,249.371,454.010964403,-284.982,695.236121136,143.985654574,1365,1065.93940162,162.066722797,282.17979197,282.142,282.313,0.996529,190.103,707.950547802
128.679,243.635485254,4.75009309441,731.51791098,1366,108.677178496,281.96083467,249.405,369.861965454,-284.961,919.427839953,183.658883544,1366,1415.96059918,198.150576774,282.016369311,281.956,282.142,0.995928,217.982,643.202414396
128.635,225.17048453,4.67290284628,415.8293004,1367,106.276208919,282.071655214,249.423,476.691885906,-285.023,596.146980328,77.6964773754,1367,699.0709868,215.990835334,282.124490615,282.065,282.266,0.996482,195.124,694.462284495
128.588,197.222761803,4.80227886431,387.269357168,1368,8.25205421299,282.095593927,249.434,238.591549933,-284.917,416.935951653,43.4993954484,1368,617.925357533,175.986535011,282.165542801,282.092,282.306,0.996812,215.13,545.379219045
128.634,227.515322044,4.68315905113,440.616938255,1369,10.4559900887,281.887959778,249.444,265.732129209,-284.774,629.127562123,62.8920551791,1369,778.592605934,178.386308865,281.974182776,281.884,282.08,0.995921,195.385,534.649519832
128.701,239.412217469,4.81838706724,659.162693909,1370,112.574887926,281.886342885,249.433,410.126764087,-284.993,1285.47310185,591.171830655,1370,2877.51105939,216.38959018,281.967244303,281.884,282.108,0.995467,209.646,747.830099216
128.752,245.479889687,4.77978470751,449.08407632,1371,15.3181472876,281.675019796,249.537,252.630134586,-284.398,857.892699904,195.519729798,1371,1494.23033261,228.41958583,281.771149768,281.66,281.898,0.996106,214.501,638.497070403
128.877,238.026145776,4.56578733053,655.38577358,1372,285.731703509,281.935234811,249.652,495.927981977,-284.642,923.838730676,179.281930197,1372,1629.18153538,176.123184773,282.022815872,281.939,282.176,0.995451,186.449,818.409739588
128.889,238.564543727,4.58120624121,664.462743224,1373,77.2483301754,282.182566073,249.677,436.462198736,-285.139,894.299485683,150.597425812,1373,1458.65231145,227.731582313,282.285148006,282.19,282.404,0.995762,195.635,871.179735761
128.917,244.677465909,4.97746717845,659.535869673,1374,9.07000896377,281.592001146,249.709,538.378164354,-284.289,795.470401368,88.3753343288,1374,1040.8470702,256.98533908,281.692202769,281.572,281.805,0.994864,258.963,844.628144907
128.921,5.65561289399,4.68543524641,5.72089650171,1375,6.33306586399,281.201550341,249.726,150.704588236,-283.987,5.86459507954,0.0486487442914,1375,5.98159813717,234.6522374,281.273839664,281.199,281.399,1.0,201.952,654.7663443
129.008,252.421740279,4.72970131497,466.154085251,1376,3.25712763395,281.230525133,249.828,31.7848169592,-283.903,883.629278145,168.957565789,1376,1215.94210053,93.8457044141,281.291968338,281.22,281.404,0.996155,197.967,505.377313806
129.062,143.035989829,4.67561460735,7.63237356467,1377,6.14501328468,280.552582634,249.849,312.76451611,-283.535,597.214988047,544.361849678,1377,1863.51297011,253.036263025,280.599493241,280.554,280.734,0.995932,190.463,673.743247541
129.058,238.662005866,4.59796547456,592.151232537,1378,11.0933773111,281.131494248,249.91,421.702010506,-284.104,926.648570282,166.685656685,1378,1277.86141086,381.826352235,281.176091877,281.132,281.298,0.995384,190.77,974.54602422
129.055,233.357412089,4.6507516053,649.120231003,1379,9.48381926635,281.439451473,250.0,428.42986186,-284.382,779.433071029,131.405954932,1379,1102.15528206,283.13162569,281.49259535,281.426,281.615,0.996391,204.382,765.783827969
129.043,244.692586102,4.67948898465,944.502686222,1380,289.951382954,281.418820402,250.086,580.424794288,-284.212,1145.15060356,232.992139372,1380,2137.79471295,204.432613864,281.482264878,281.414,281.61,0.99653,207.216,857.348104005
129.156,247.702178948,4.74268888719,847.194698326,1381,62.3154443835,280.883131111,250.07,384.357732118,-283.798,1123.38331261,443.005355334,1381,3179.43399763,237.3947143,280.927586661,280.882,281.058,0.996599,210.392,737.477048087
129.24,243.255378025,4.77223784653,752.872485792,1382,106.845552231,280.623964099,250.101,521.801573506,-283.558,939.789618893,244.958062662,1382,1850.04628205,246.841378897,280.670309536,280.614,280.792,0.996417,222.299,806.233427845
129.285,244.882591353,4.66020414119,848.076196741,1383,25.0016931083,281.341389545,250.179,710.813794207,-284.373,1334.95958347,542.824769262,1383,2864.32872066,396.416844453,281.394254713,281.345,281.514,0.995973,203.639,970.444804052
129.281,243.826876567,4.76315364524,714.004407465,1384,76.0223416616,280.941437453,250.211,623.897231804,-283.603,1014.95911723,296.584877699,1384,1911.40126649,358.548401399,280.975081536,280.925,281.092,0.996322,211.14,1065.41939031
129.301,254.164675643,4.8108829726,1025.34774477,1385,141.026967581,280.886387821,250.222,421.415756704,-283.613,1382.30469367,469.650052367,1385,2755.92351955,213.82336082,280.93105607,280.884,281.069,0.995977,214.574,720.870422776
129.368,249.313307212,4.69626470489,831.298269409,1386,8.65699134481,280.582665234,250.256,378.891131431,-283.399,1236.74088081,510.288016694,1386,3248.23108339,412.760570166,280.620783903,280.567,280.716,0.995993,204.99,1222.11967328
129.411,243.973520462,4.69930241282,866.481841416,1387,209.365829039,280.765061931,250.307,599.841874992,-283.699,1127.35970967,259.085069781,1387,1880.00436364,225.337369375,280.815436315,280.765,280.91,0.995651,204.216,845.465464144
129.452,244.142605283,4.74022895438,760.273431943,1388,7.14717391132,280.494520482,250.307,327.348023883,-283.411,845.279918056,223.88569568,1388,1974.98325789,331.00756121,280.544246916,280.483,280.666,0.995674,195.113,1007.04717978
129.447,245.344014777,4.76072389229,758.368471966,1389,19.1042900366,280.564253176,250.335,500.028489091,-283.354,856.221155418,189.130776427,1389,1700.51069866,315.352592509,280.592637224,280.573,280.713,0.996321,219.932,790.240081427
129.377,243.896027567,4.63398664944,786.372444101,1390,113.989973969,280.372700172,250.421,468.956083438,-283.131,888.536232489,121.130310933,1390,1181.77545279,291.5981498,280.420310146,280.363,280.558,0.996311,193.627,994.057021518
129.401,243.163398374,4.7454789844,747.858705072,1391,76.2251202877,280.262483949,250.402,435.591416795,-282.973,990.369424457,234.374612717,1391,1618.07383405,324.304001182,280.307496331,280.267,280.437,0.996718,191.349,1076.90233075
129.442,243.975081472,4.62237849065,764.805663053,1392,121.195225466,280.593790907,250.451,501.886248905,-283.19,836.833476094,50.6346336697,1392,951.131105229,199.240803104,280.641010483,280.581,280.752,0.996669,195.415,678.72354422
129.424,237.194972215,4.61111704553,617.690345926,1393,8.90444490375,280.022405476,250.522,388.785778787,-282.833,796.816545028,146.175950476,1393,1554.98844724,211.034201456,280.064176177,280.016,280.158,0.996153,184.464,646.217393511
129.394,234.858783336,4.78539957899,562.275743633,1394,92.3115934397,280.240656951,250.584,418.054672073,-283.193,742.752628598,58.1773323822,1394,828.038381757,326.103891479,280.282763856,280.231,280.426,0.996858,211.532,936.465788774
129.396,238.788510752,4.77090225495,632.455908501,1395,10.703862509,279.618194951,250.621,340.762889515,-282.346,821.619316054,192.301716989,1395,1564.14044499,241.864406333,279.670574646,279.618,279.796,0.996459,230.751,796.577479599
129.387,238.042421619,4.59501611424,612.164443142,1396,10.4477097734,280.07737834,250.69,374.859720579,-282.877,752.197969399,42.6312311949,1396,798.631932646,241.074356022,280.126161141,280.076,280.243,0.997484,200.789,723.095659382
129.471,239.727292356,4.73828421097,435.208121593,1397,11.4917875343,279.662088534,250.756,427.104877431,-282.267,752.2321176,71.3208589614,1397,828.77274324,248.828361303,279.714311755,279.655,279.817,0.997372,204.623,846.472786649
129.515,211.392799564,4.73785801573,316.190289545,1398,140.70069207,279.605140949,250.807,390.823238303,-282.382,676.801991159,181.910297006,1398,925.399861245,236.243943087,279.656492065,279.61,279.794,0.995992,212.167,822.025449447
129.555,204.696716453,4.676834739,292.138273727,1399,271.250330583,279.558870697,250.907,499.919466607,-282.184,576.502174383,234.91714318,1399,1008.42988264,168.095532195,279.650797823,279.556,279.742,0.996605,200.439,728.087416859
129.607,239.732080794,4.84510889093,700.489890552,1400,14.7209967355,279.429344881,250.94,396.653131209,-282.09,748.172408004,23.4848405746,1400,868.998000825,266.545738612,279.531642012,279.419,279.654,0.996174,201.413,685.997224562
129.739,237.253647058,4.57579182703,676.251809725,1401,213.554634905,279.357065677,251.018,621.384537031,-282.077,796.538734743,73.6855023915,1401,1071.9511269,271.50733162,279.448099607,279.346,279.544,0.996001,199.01,1039.70952397
129.812,218.017350794,4.59259264237,106.192217763,1402,85.0242456744,279.067119299,251.032,433.234859109,-281.589,743.938429974,256.655851919,1402,1806.62296247,273.914005233,279.163246933,279.057,279.275,0.996056,205.059,720.490784218
