AveragePolicySurr,StdEsReturn,AverageY,AverageAbsQ,StdForwardProgress,AverageQLoss,AverageAbsY,AverageDiscountedReturn,StdReturn,AverageEsReturn,MinReturn,AverageQ,MaxForwardProgress,Epoch,AverageAction,AverageAbsQYDiff,MinEsReturn,MaxEsReturn,MinForwardProgress,AverageReturn,QFunRegParamNorm,PolicyRegParamNorm,MaxReturn,AverageForwardProgress
-4.12609,29.1899981548,4.11382280512,4.26005,0.133843522195,0.138008,4.25938700042,30.6503517637,15.4116169663,38.481184736,5.8801900951,4.11462,0.670189674789,1084,0.986157,0.223283806395,-4.23189738162,80.1055627416,-0.301254944641,52.0735892602,98.696,51.2912,94.3029150325,0.326342608953
-4.10852,30.5133113281,4.08936758393,4.22501,0.333739338546,0.140124,4.22513005844,12.2741502446,29.3373982935,45.9456290015,-85.5123833521,4.08947,0.4930693758,1085,0.970937,0.221452347617,-13.2147374476,81.4785248115,-1.22598555497,15.0502889199,98.6853,51.307,79.9557641547,-0.0616353555832
-4.08505,32.8550184928,4.04866090518,4.19394,0.241927770165,0.146081,4.19351324526,31.8424493229,23.8536794145,63.6810256102,-22.5165600646,4.04948,0.708411984569,1086,0.982924,0.22479189896,-14.7883259817,95.6635073802,-0.437225860882,58.7883734676,98.5655,51.2971,93.1024248893,0.363225426131
-4.07762,31.5629020613,4.04726358612,4.18563,0.382807260796,0.137341,4.18535827146,20.0451634735,36.0900755712,48.7922919902,-55.2883444252,4.04736,0.590006043213,1087,0.984007,0.22140396232,-8.43588946558,75.2775333346,-0.878469645786,34.9687884602,98.5023,51.2942,81.4566708008,0.100561850767
-4.0534,41.8050303629,4.02581188005,4.17204,0.316979483285,0.142821,4.17030534835,22.1042944293,34.5576009703,12.9330581306,-15.3885299902,4.02651,0.869085158535,1088,0.988926,0.224706348034,-28.0912346518,89.7532192109,-0.370746091536,38.5922170877,98.4213,51.259,122.464597358,0.193745037719
-4.04191,36.8088058504,4.01156102715,4.15375,0.33889146053,0.134373,4.15413120202,20.8734693722,31.4675055476,16.9089209099,-61.6168282862,4.01154,0.563778252531,1089,0.978541,0.220127761603,-29.1796594125,77.9418386564,-0.90901180703,37.1999099301,98.3852,51.271,79.9287877956,0.133391150395
-4.02329,39.5178004196,3.99739935956,4.14588,0.357309367177,0.134332,4.14481394868,36.721037047,37.5802865905,64.3276669218,-21.4343194618,3.99799,1.15463503364,1090,0.97974,0.22186104947,-12.0801506616,103.571729013,-0.516707228924,75.4336846143,98.3653,51.2657,149.245520267,0.486946862
-3.98505,38.3675581413,3.96748958827,4.11703,0.294845160135,0.133373,4.11716708977,28.2800507989,29.5697991492,36.1490793216,-21.1314156995,3.96786,0.815807241429,1091,0.981309,0.218740133578,-13.7297004037,107.194947903,-0.398990194824,53.6899475945,98.3188,51.2757,106.268832355,0.30542014809
-3.97747,36.8079838119,3.95778387989,4.10201,0.387697474457,0.137686,4.10209756825,32.2170403578,40.6792048434,63.9939158292,-21.781832584,3.95857,0.777346752947,1092,0.976202,0.218481629297,-6.60166306242,103.230025716,-0.417711843138,60.7920093641,98.2426,51.2646,113.498617332,0.36390084572
-3.92659,37.2433517733,3.90129921014,4.05342,0.386273453195,0.136531,4.05244029288,36.6598520077,39.7572917613,73.5175484524,-15.7068147975,3.90239,1.09215261533,1093,0.980579,0.218957879402,-10.498462318,106.832220244,-0.429106834445,78.2785648358,98.2124,51.2707,152.125579414,0.510192624018
-3.9379,32.385181636,3.90975296491,4.05207,0.255361743198,0.128759,4.05226583225,31.9374733671,23.3795845654,69.9381996356,-18.8469512313,3.91036,0.656793361244,1094,0.983064,0.214448040821,-11.2005780038,101.177791909,-0.588372168912,59.9531608846,98.1948,51.2728,89.5493692553,0.361609931991
-3.92393,13.7401751347,3.89269878638,4.03778,0.365045865737,0.12839,4.03784807076,34.0054995272,38.9990707241,88.1511043959,-18.6753104113,3.89307,1.03701585158,1095,0.976601,0.215608767574,58.8881383868,108.618902908,-0.419509839232,68.1272468259,98.1957,51.2834,144.681698298,0.425619098973
-3.91712,43.2848763734,3.88186125428,4.01957,0.286861419006,0.123259,4.02084061346,39.2082389353,30.3739789754,68.4129032408,-17.6723941753,3.88209,0.831436814634,1096,0.989368,0.209619350061,-13.057287887,102.65467792,-0.420209270201,78.1367330059,98.2027,51.2946,118.050258811,0.536592265626
-3.89697,40.0529843616,3.86927156003,4.00163,0.33385243946,0.125354,4.0014142001,36.9054314474,35.542301443,74.5244919835,-14.9827795373,3.86977,1.00190878359,1097,0.985432,0.211254203597,-2.98921895877,116.599150688,-0.412420689451,76.3821228581,98.2346,51.2925,149.693590605,0.500125450166
-3.8863,20.868842856,3.85880187518,3.98764,0.280441364103,0.118063,3.9862429709,37.585855845,31.1584837937,99.8691850707,-17.9641430112,3.85978,0.822514224793,1098,0.988302,0.206455530848,78.2535800921,149.333553652,-0.362901550945,74.4155886242,98.2754,51.2882,122.061819689,0.507744481008
-3.8981,39.8092492716,3.8614597873,3.98942,0.33122916855,0.116547,3.98854807318,36.1460418159,34.7178448138,69.2672760046,-20.6263502594,3.86209,1.16920081341,1099,0.991966,0.2044829452,-11.34382172,114.286279825,-0.465776956556,72.7000967462,98.2691,51.3118,158.494615713,0.480818259134
-3.87112,40.7693795746,3.84312464015,3.96831,0.231963871908,0.115042,3.96879337399,40.2602372287,24.8994501998,85.1929600461,-18.9394743712,3.84358,0.717270944202,1100,0.985061,0.203211327967,-8.27988903342,130.323952276,-0.409161406552,83.014571053,98.2862,51.3151,111.086970401,0.574573445967
-3.85178,43.0770024364,3.82798598665,3.95257,0.258135743014,0.117821,3.95282258643,40.3100384736,27.4853253294,72.3689949816,-20.1847424414,3.82876,0.763097444918,1101,0.981781,0.203003718075,-0.646191906782,129.459256112,-0.472416048643,81.533691297,98.2744,51.3235,111.354839542,0.566132765407
-3.88033,36.1426555938,3.84831767223,3.97318,0.254429535484,0.118243,3.97356548635,40.3690938241,27.3141902262,47.9247277866,-9.49067512472,3.84885,0.975166979727,1102,0.983611,0.200731730583,-9.86725845594,89.443303632,-0.330932631254,76.3827092865,98.2747,51.3335,130.093160941,0.522535664418
-3.84763,46.0780615339,3.81177361602,3.93759,0.338573742976,0.115883,3.93755678218,38.5384923322,34.9701681879,71.2184391866,-23.1100078106,3.81232,0.79098527102,1103,0.991435,0.200635134461,-6.66140153877,122.727392652,-0.443139226241,78.9852050282,98.259,51.3448,113.624327285,0.535038982282
-3.82611,9.36510026959,3.7999489197,3.92654,0.197060090808,0.117715,3.9262166069,39.6849391645,21.4197497447,82.5401955123,17.3123359794,3.8011,0.970051891743,1104,0.986061,0.202272159511,65.7153748676,93.9323785595,-0.0376265704576,71.3951172285,98.318,51.3632,121.84666967,0.504027179794
-3.83848,41.2351651146,3.79992010758,3.92595,0.315866892652,0.11337,3.92594763991,38.6558596411,32.0495045792,65.0568185204,-16.2003656614,3.80066,0.801183750438,1105,0.992808,0.198494312367,-12.1873836391,107.859339925,-0.4403351718,78.5546508892,98.3208,51.3752,111.269678096,0.528325177128
-3.85286,23.7778446981,3.80974659177,3.93201,0.245819761646,0.111405,3.93203183827,35.5201118095,26.343726496,84.1927825864,-12.0940854504,3.8102,0.959372532171,1106,0.988055,0.198475677158,46.453637557,123.861623838,-0.371015266476,63.0295666556,98.3221,51.3565,123.473381607,0.423525034291
-3.83102,19.6323767423,3.79405061561,3.91925,0.262620333063,0.114964,3.91987940747,35.6363902516,30.3594393596,60.0807595853,-19.5286197373,3.79456,1.02884809606,1107,0.98911,0.197128003735,22.7929100759,90.8700986803,-0.358685149005,62.5565134049,98.3484,51.3577,139.338901881,0.431704975264
-3.82882,27.139223891,3.79782534619,3.92271,0.248643913303,0.106893,3.92327535821,47.5271413189,29.158069139,80.3135649882,-22.9533733734,3.7984,1.26265044178,1108,0.988632,0.194123443338,38.2264154638,123.476178823,-0.420920837754,87.2341174304,98.3371,51.4002,154.4463151,0.648223280452
-3.81665,35.1018651444,3.78365447204,3.90923,0.227915441884,0.115177,3.91017188955,47.3136978034,25.3285212076,77.4395574773,10.4609339001,3.7839,1.08530843929,1109,0.987165,0.199166425454,-12.6424342661,105.287646115,-0.119184642496,84.9403501264,98.3361,51.4118,138.935378647,0.627806377254
-3.83755,36.3388203156,3.79728854886,3.91676,0.283278292782,0.113485,3.91695131803,45.1968309642,30.8943717719,37.7478286311,-11.135524012,3.79756,1.17431627546,1110,0.986665,0.196671764746,-10.7792286759,105.464944595,-0.331923248729,81.9972020674,98.3536,51.4073,144.776404849,0.593012946442
-3.82366,28.687089876,3.79098924709,3.9074,0.173366640554,0.110917,3.90783465104,50.1151856762,20.3565217183,67.8477918487,51.7229599096,3.7917,1.07686468184,1111,0.98557,0.195813557037,9.01934876267,109.546016516,0.334024358541,91.9214282587,98.3453,51.3974,133.988641666,0.689909451306
-3.80759,35.891181344,3.77005944753,3.89078,0.255055327646,0.105133,3.89096635698,48.4139002315,27.8908411613,50.3405308018,-17.0107176173,3.77029,1.11952927677,1112,0.988591,0.192651614661,-12.8532405955,110.922506251,-0.335434343451,86.8096224628,98.3288,51.4007,141.19005216,0.649177303254
-3.83232,16.0515928011,3.7935257771,3.90961,0.303345207033,0.107061,3.90989014223,47.5052116306,33.6098602738,84.2146838532,-13.2203051953,3.79386,1.07793522436,1113,0.990068,0.194319210614,56.5263083433,104.246507294,-0.349800247227,87.4004736179,98.3373,51.4109,152.834592274,0.641208419313
-3.81394,45.286557334,3.78008829557,3.89364,0.237595252159,0.110837,3.89284569142,47.3062086026,26.2823599589,70.2258615624,-12.3183023066,3.78086,1.13631837824,1114,0.9815,0.196720552537,-18.5480726544,115.542843816,-0.373538412448,85.4380429148,98.3528,51.4258,139.842461183,0.637376784251
-3.82057,31.034096742,3.78078852937,3.89362,0.296538894206,0.103818,3.8943426383,45.1066446451,31.6112908049,108.03725355,-15.7887819026,3.7811,1.17122980794,1115,0.986278,0.191861154638,76.3342052004,175.496351616,-0.415295532396,85.7307151366,98.3294,51.4222,150.857722828,0.620378896965
-3.81328,37.880585492,3.77752553135,3.89063,0.258744649531,0.107922,3.88973524355,43.1753865845,26.5046517995,71.2947554886,-12.8886003299,3.77842,0.871368856243,1116,0.980857,0.193863775369,-17.265655038,101.633324599,-0.32800026285,80.0528844527,98.3468,51.4307,118.04411101,0.565554034388
-3.81051,39.1236650406,3.77000299585,3.88039,0.233622764735,0.107161,3.88007644926,48.538477928,26.665711482,76.2193765875,23.0246765608,3.77065,1.19976920727,1117,0.989474,0.193313932125,-19.8821603339,138.75617672,0.0599192194162,89.3922867112,98.3705,51.4339,155.989083308,0.660337234378
-3.7962,24.2039441672,3.76384942363,3.8747,0.171681232912,0.111043,3.87491723423,48.100768612,20.2600382514,78.0457592382,-7.52983423752,3.76431,1.05057613436,1118,0.989825,0.194930200205,19.1685757565,98.3499115745,-0.255130144179,90.6070446698,98.3789,51.4674,135.126236508,0.673142138517
-3.78679,43.6280366886,3.75402290332,3.86196,0.149043840279,0.105572,3.86260922197,44.1671992954,18.3407860858,56.4500634631,50.1139061667,3.75447,0.967287837349,1119,0.972829,0.191413922991,-14.5002685244,102.988558464,0.176174661522,85.1113202137,98.3801,51.4967,120.835430639,0.621783760024
-3.79195,25.1966385663,3.75435947104,3.85976,0.325317007523,0.107519,3.85865980592,39.8659578395,34.9039929391,86.8155121352,-20.6780047058,3.75547,0.978194776573,1120,0.982185,0.191174910529,50.0584821762,125.003432816,-0.439191784171,81.3250193059,98.3609,51.5092,132.226417057,0.546505086702
-3.81103,49.8311186473,3.76250440977,3.86822,0.443357039619,0.109563,3.86834932394,33.040312195,46.8481507967,70.8081196157,-28.111173945,3.76303,1.02614920926,1121,0.976985,0.193527730503,-14.8073779078,128.108070857,-0.472169538854,66.2241399728,98.3507,51.5185,134.727516225,0.400847457948
-3.83558,34.7082288371,3.78791460992,3.88498,0.223440510848,0.102298,3.8853972352,41.4979432594,24.2289039248,87.9183249878,-12.0360671701,3.78829,0.897893610271,1122,0.984271,0.187128567833,26.8585672096,156.103417512,-0.337069392055,80.0360627459,98.3036,51.5395,125.462178225,0.568764630484
-3.81673,46.4204438911,3.77867549188,3.8786,0.21700702201,0.103805,3.87818001887,42.0300155389,23.8926557115,64.7972680374,-15.9629773209,3.77923,0.834969906862,1123,0.987922,0.190167386431,-29.700700312,110.936678267,-0.36815789372,78.4829846909,98.3178,51.5488,117.718289471,0.565416095489
-3.80665,22.9389947263,3.76967267118,3.8755,0.204083244082,0.103557,3.87538636364,42.2617144052,22.8517583449,85.2124592669,-12.2879425457,3.77015,0.907226112131,1124,0.987637,0.188769477293,57.4850218386,130.37764762,-0.345514828995,79.3002695896,98.3098,51.5446,123.661142696,0.573714092483
-3.81435,19.1924521082,3.78116625598,3.88586,0.251793431664,0.0986689,3.88484340113,41.6407629139,27.26508764,101.885778696,-15.1104201067,3.78224,1.10082426966,1125,0.981124,0.186128020442,81.4603965468,142.894506196,-0.338118172224,77.9953547742,98.3113,51.5473,136.417717061,0.552153130241
-3.82165,32.7284077354,3.78179952383,3.88201,0.250105456329,0.0991518,3.88083989534,40.4465562907,25.9132960358,69.3569392128,-14.7407244165,3.78271,0.739637459221,1126,0.985305,0.184791368842,-2.95345049281,102.688007994,-0.432242812686,82.3586874899,98.3434,51.5731,107.291600949,0.57251088944
-3.81364,24.591441042,3.77932632636,3.88246,0.296136328313,0.102129,3.88236566255,46.4882693744,28.7764426972,95.0410823891,-10.0912527431,3.78,1.0463900993,1127,0.990015,0.185470382908,58.2315266535,148.199309235,-0.369551964262,86.6792975662,98.3052,51.5769,129.274446128,0.625951750004
-3.79797,35.9455630501,3.76312078421,3.87091,0.228797847591,0.0964958,3.87122117859,42.4712783858,23.6374957413,80.4746229862,-11.7201852387,3.76322,0.886123033231,1128,0.989226,0.183010301595,-4.26131750706,108.720943758,-0.392737274242,82.1851836273,98.3007,51.588,127.017088408,0.582607277486
-3.80496,33.0394197905,3.77116811507,3.87914,0.205611773209,0.102727,3.87808734141,44.2004678319,20.7183236075,76.4562630988,-8.8178705615,3.77215,0.868720022338,1129,0.988996,0.183010657122,-7.43301403353,108.035254689,-0.369251515395,82.6826164443,98.2824,51.5904,114.983982634,0.599487500473
-3.80958,46.898035073,3.77400532009,3.87995,0.374479970374,0.101364,3.87878830571,31.6755245863,40.0481206537,51.4722549765,-28.1184555285,3.7748,1.00733357339,1130,0.985414,0.186158771623,-15.9684342319,104.680985436,-0.450369011156,58.5432150087,98.3183,51.6099,129.278838414,0.34461184939
-3.81837,26.7401412938,3.78041606116,3.8875,0.314208605554,0.0988548,3.88779355092,39.7789307336,31.621842409,73.5436852989,-37.8071830746,3.78067,0.824874119934,1131,0.984953,0.182705892534,-1.16404196176,92.820356553,-0.558469015367,71.9310563489,98.2956,51.6188,111.303142759,0.499543650639
-3.80921,24.7560686098,3.7710046917,3.88677,0.197110746048,0.0997507,3.88531228857,39.0423826994,21.9555874986,86.7003893339,2.20367039479,3.77176,0.789209399479,1132,0.985709,0.182868048704,33.8004109966,111.996124934,-0.113401821461,70.2749191837,98.3082,51.6338,113.254834901,0.497688007241
-3.80879,44.5843847523,3.77046968086,3.88249,0.335779779204,0.0954378,3.88181308201,39.2423936956,34.5013738002,54.7299709919,-23.1251933456,3.77129,0.845647454725,1133,0.98167,0.180946063643,-21.1086738235,103.18263756,-0.465242897956,70.8090133096,98.2527,51.6524,130.745062736,0.49018585177
-3.84732,26.3717451312,3.80168264966,3.90869,0.208556308804,0.0981566,3.90923097475,43.104832331,23.3406217484,68.8644167162,-29.3982834055,3.80203,0.808377369428,1134,0.989508,0.182248194276,1.91107344657,98.0198779935,-0.48225291017,81.5243925495,98.2298,51.6493,109.287779271,0.594993931088
-3.83208,28.1075273975,3.78783884856,3.89564,0.228834837213,0.103001,3.89582170719,39.8895330598,24.5555409259,63.2853303617,-27.0028731257,3.78827,0.821197615694,1135,0.987916,0.183092874511,2.6092146667,91.7903162389,-0.521183267501,73.0775667277,98.2706,51.6579,114.831427198,0.515311659197
-3.83007,17.5090557087,3.79038056145,3.89886,0.192959658172,0.0993253,3.89873479712,43.8555358354,20.6541055588,91.9201492228,-17.6827550518,3.79039,0.842352227062,1136,0.988812,0.182178122953,53.0975097277,109.026927095,-0.438839738929,79.9555578916,98.248,51.6607,121.65641099,0.585533569923
-3.83632,37.6655924357,3.79635345135,3.90483,0.211366611538,0.0956053,3.9028254753,41.915779499,23.5291563057,77.984600779,-26.1939439533,3.79732,0.844666188945,1137,0.987626,0.179753809934,-7.88523710878,109.077508781,-0.461318386761,77.0108759934,98.2381,51.6857,115.744581895,0.557394201263
-3.83827,19.0248087023,3.80471958983,3.91195,0.255017898601,0.10126,3.9115418067,40.1946307725,26.3319244583,81.379552708,-36.4832360455,3.80567,0.781149572465,1138,0.97924,0.181115453333,39.6406816626,103.27018837,-0.540709817458,72.5249038904,98.2189,51.7073,115.838454032,0.512077108145
-3.8344,26.764209973,3.79150736482,3.89944,0.265635794541,0.106658,3.90046590971,34.0089512977,29.1702934452,83.6616700879,-17.25059247,3.79168,0.862463754346,1139,0.987389,0.185334445798,39.3995183951,127.084504712,-0.381678730182,59.4455349686,98.2922,51.7331,121.216580417,0.401412351753
-3.84257,18.7366458084,3.80956675409,3.91977,0.256340053697,0.0972109,3.92003921887,38.7521815776,26.6979197981,97.7954300039,-27.1188382232,3.81051,0.80673632734,1140,0.984893,0.179464333545,73.8780762747,136.096656233,-0.511489675324,68.6164100783,98.2909,51.7404,108.974539261,0.483892326205
-3.84,30.1322951737,3.80416263095,3.91555,0.198505761143,0.100308,3.91515598444,36.2314965655,22.9096303039,74.4858713162,-27.4205955675,3.80477,0.77878626468,1141,0.987277,0.179834372821,10.5107498728,101.796938623,-0.477424800312,63.575662972,98.3218,51.7381,122.150450879,0.441577146079
-3.86543,40.8180182985,3.8177919133,3.92816,0.177800259456,0.100179,3.92873530088,39.3841620328,19.9055179132,71.4934495107,-3.94535269693,3.81804,0.823184332063,1142,0.991347,0.181479977538,-9.5887058331,127.824966979,-0.296366248224,69.4950449867,98.2864,51.7522,111.105042781,0.49728871341
-3.84643,40.0484215286,3.80940323243,3.92366,0.251121135622,0.0973024,3.92406038593,39.0753365044,26.9731242083,68.8384743765,-18.9545191344,3.80979,0.814976481777,1143,0.987409,0.178822637113,-9.32871697327,143.325258334,-0.375593341031,73.3181410989,98.3192,51.7529,113.536870644,0.511204763295
-3.83779,27.2563054836,3.80068664717,3.9203,0.26181783822,0.0928767,3.92015432177,33.9990183388,27.964297423,74.5919968947,-20.2726574332,3.8013,0.841237872961,1144,0.985799,0.176870571198,12.110932046,103.350250938,-0.432415765037,59.7587621672,98.3358,51.7793,121.062985059,0.394679883874
-3.84537,18.044563514,3.81232565821,3.93373,0.236640177114,0.0953425,3.93342712761,41.9802819269,24.8804437762,69.0763348256,-37.1406933891,3.81273,0.832233226949,1145,0.985334,0.17632649767,26.870213593,89.8240415984,-0.557137966799,77.8884638589,98.3393,51.7916,120.001084522,0.559691647508
-3.84687,30.5327173782,3.80622421209,3.92969,0.210571102802,0.0962127,3.92951504593,42.0609433897,22.3705949953,81.3550821845,-30.4712589117,3.80713,0.834169557518,1146,0.989835,0.178264175152,19.9505194744,113.630274364,-0.533368383529,77.5408874006,98.3454,51.8094,121.74159819,0.559319984103
-3.84237,21.0414221391,3.80874164533,3.93108,0.196108449452,0.0987841,3.93151189335,42.1906412636,22.2143517329,74.6013028417,-14.8201447446,3.80878,0.895299845374,1147,0.986019,0.178114797674,42.228393017,104.453471511,-0.368209980807,81.2938171618,98.3279,51.8311,122.068329333,0.585889319516
-3.83901,14.4573577056,3.80659750463,3.93142,0.202560492,0.103259,3.93180621442,41.5746190611,21.8841225372,79.4008903981,-17.1944156946,3.80691,0.734314859999,1148,0.978801,0.179377356374,57.183790779,97.7477841952,-0.322574507537,73.5102247223,98.3138,51.8549,114.96283268,0.537697607715
-3.83747,17.1999941351,3.80351272564,3.93061,0.15938751713,0.0942636,3.93062407834,42.844462972,18.6838900738,78.4756672437,-22.5681753524,3.80436,0.861668669635,1149,0.990605,0.175553459558,51.9673227484,108.379903832,-0.467113409867,80.1772049587,98.3367,51.8561,127.624756427,0.582775082524
-3.81026,32.3780113943,3.78134021793,3.91216,0.195053843725,0.0926841,3.9119544169,35.5419889286,21.0021007847,52.7342100253,-33.1804903152,3.78148,0.674182299792,1150,0.976528,0.17556453414,-24.9963995432,88.6186936785,-0.546427017161,60.6748334621,98.3472,51.8741,95.6704925371,0.420514061287
-3.81645,20.7363364921,3.78446607138,3.92042,0.372733403714,0.0914138,3.92001462504,37.8815147299,37.0457197557,82.4403919529,-22.0352608745,3.78482,0.82254972261,1151,0.987793,0.173865406446,36.6312593533,106.901534208,-0.457562322846,71.9019636074,98.3396,51.8771,107.919324972,0.474529535569
-3.79815,36.8260828515,3.77200855899,3.90623,0.144712002509,0.096831,3.90659859181,43.7003053334,15.7234883035,81.4786964085,3.62330495454,3.77241,0.862757298158,1152,0.981751,0.175375092647,43.8120188184,173.710587183,-0.154286897481,80.8881843591,98.3413,51.8919,129.264203232,0.587412902013
-3.80122,26.7726167691,3.76777136227,3.90154,0.372069591072,0.0881709,3.90173756179,38.577654492,38.4993951309,91.5887685643,-15.7235829859,3.76787,0.827015731455,1153,0.981433,0.172647367752,24.3843748515,114.530085238,-0.377982413397,77.4846785867,98.3893,51.9155,113.521735538,0.519304447258
-3.79454,17.7595497809,3.76423692966,3.90686,0.252041741331,0.0892426,3.9072516444,39.5170274657,27.63963537,71.8537710083,-13.302741371,3.76423,1.14361576263,1154,0.982655,0.173403488087,41.6779778566,89.8410730905,-0.346928144598,73.9962124579,98.351,51.9272,153.543919854,0.513941794827
-3.80483,12.8866701512,3.77147118925,3.91542,0.100551862534,0.0856318,3.91510497197,43.3458300704,9.9949901108,97.8430461704,56.4080601785,3.77182,0.746479538253,1155,0.98971,0.171462758566,76.5737706983,113.355522846,0.0751495989985,87.8952621061,98.3012,51.9435,106.948241861,0.625291903029
-3.76741,27.0650815353,3.73991888777,3.89055,0.355259591648,0.0891034,3.88946585235,24.55890271,36.91826029,64.5168503305,-25.1985668305,3.74073,1.04612664864,1156,0.9851,0.172806007269,13.5448658916,105.569717528,-0.582791796532,37.9066626841,98.3048,51.9519,137.485809083,0.175512180676
-3.78419,20.1286664694,3.75371677763,3.90097,0.257426343049,0.0996072,3.90201692986,36.8440225311,26.3294550877,46.0176078047,-30.777004748,3.7538,1.16193495579,1157,0.987297,0.177884615744,13.2564128368,83.7093544232,-0.478654160422,62.4402890101,98.3072,51.9505,148.792401705,0.427844884468
-3.77245,24.4913099576,3.74469827483,3.89372,0.378173114046,0.0914239,3.89432852503,23.7444979813,40.0731986151,47.9130795875,-15.874521485,3.74423,0.862580603212,1158,0.990143,0.17528466071,3.32277271035,81.2889940406,-0.437616589974,37.2365907704,98.2483,51.9622,115.994608283,0.180450536101
-3.75218,36.2302082394,3.71558726395,3.87091,0.326073613854,0.0967035,3.87075096781,33.0119295404,35.2612668961,44.5484961489,-16.5432487291,3.71598,0.994327384097,1159,0.976895,0.175306312431,-18.5193400145,96.930898543,-0.394328593189,58.3427233783,98.3275,51.9753,145.793678619,0.356194453064
-3.76409,18.5143706741,3.71688121485,3.87522,0.260457424399,0.0896581,3.87569324993,30.4243947501,32.6877836948,42.2767020805,0.262684726582,3.71676,1.42501255834,1160,0.977696,0.172882311873,26.1144998737,96.1929135627,-0.216107264512,49.1739180831,98.2838,51.9722,190.57782278,0.319025765056
-3.75621,28.9005992799,3.71407716344,3.86876,0.276198076099,0.0968795,3.86936456144,37.7879351286,30.8164156581,60.1481058247,-19.6856713325,3.71377,0.794946890029,1161,0.98191,0.176139440306,19.099013262,111.23916605,-0.364204269687,71.7011305652,98.1882,51.9786,125.899468247,0.491144472768
-3.78989,32.1993805496,3.7370212315,3.88986,0.310843095152,0.0950004,3.88959281366,29.5518254935,35.7706268967,43.085665449,-28.113252403,3.73694,1.42777314777,1162,0.975955,0.178463213612,-30.4094673961,91.0469415516,-0.593829930074,46.9185403902,98.2392,51.9992,178.763264869,0.289452197581
-3.78715,23.0828558135,3.73751230254,3.88953,0.391641442592,0.097457,3.89004981351,28.1925754735,40.018993048,51.8866348629,-15.0211930236,3.73735,0.915567352363,1163,0.975368,0.178214524278,23.39221358,91.0776148243,-0.396733961109,45.0415300326,98.1759,52.0256,124.416842492,0.25486872916
-3.79803,46.2159895763,3.74691756023,3.89938,0.49949505838,0.0892945,3.89883383434,28.6015576233,51.4665568614,48.559649404,-45.4297737963,3.7474,0.886137448217,1164,0.974133,0.174095940745,-10.6844137005,95.048408216,-0.714807446778,51.9574380463,98.1857,52.0184,122.289637826,0.280560362595
-3.80364,31.1251226088,3.74677726735,3.89735,0.421082766566,0.0881852,3.89654106734,29.2785957174,43.7608315332,45.834562707,-28.3917832677,3.74721,1.00345447746,1165,0.983818,0.174157806489,-3.32852316072,108.307771076,-0.553733945045,48.3673275262,98.1971,52.0276,150.162691466,0.26991857691
-3.81508,30.960156291,3.76874217941,3.90698,0.39359839093,0.0941689,3.90686361157,33.9624469577,39.983977479,49.9245483848,-16.0173070253,3.76871,0.778023311954,1166,0.981727,0.174623827052,-8.30067261726,84.7971685094,-0.375354176273,60.8656036416,98.162,52.0232,115.21648077,0.389181528334
-3.81959,23.3251192173,3.77064104636,3.91141,0.165465608436,0.0916985,3.91122425872,39.4413341619,17.3749670371,72.3626051755,-16.952446601,3.77052,0.687452160235,1167,0.985478,0.17386138507,21.8725115538,100.587944088,-0.347631318039,70.38392017,98.1956,52.0429,101.019483348,0.50310678177
-3.79025,37.6837303004,3.75056946469,3.88619,0.411641832389,0.0933357,3.88682818415,28.5119016874,42.3918611964,51.0418191668,-16.9062580611,3.75048,0.79760318025,1168,0.972629,0.173023881286,-13.8838982534,103.671393135,-0.376958522862,47.611472823,98.154,52.0532,110.917091934,0.264268976855
-3.80605,25.8937244229,3.76543070394,3.8993,0.104111013455,0.092129,3.90058172757,40.6496865175,12.4831750774,81.2649248915,-11.6152429125,3.76504,0.733817217119,1169,0.988975,0.171121825061,17.8401401973,105.567403438,-0.24145650311,81.1897643687,98.1462,52.0722,98.6514388421,0.579164085687
-3.80712,41.4236168778,3.77289149402,3.90364,0.164053672799,0.0914237,3.90397822879,40.3408639346,17.6473260397,46.1347263811,-6.86347912047,3.77335,0.664150280094,1170,0.975186,0.170442594293,-31.4776113754,103.75906678,-0.205201302563,70.6496878971,98.1232,52.082,86.4599540182,0.512508291791
-3.80885,31.0138852193,3.76623053348,3.89746,0.256500414612,0.0902339,3.89889464657,39.9492101008,25.8369241312,50.5320599357,-43.450941001,3.76628,0.749452399747,1171,0.981739,0.168431900419,-17.316120694,91.9803353791,-0.677328009973,69.6658795421,98.1177,52.0997,97.7119736641,0.499783870733
-3.82307,21.0901197617,3.77178544636,3.90123,0.155730862912,0.0897263,3.90158096,41.0171853967,17.1466729038,70.880921634,-10.3008560913,3.77163,0.813371477199,1172,0.979112,0.168646708337,33.033934802,101.269026899,-0.243132401888,72.8332942796,98.1878,52.1024,131.201761246,0.529179129438
-3.81765,13.9491514893,3.77042437604,3.89685,0.203046925814,0.0883959,3.89720758818,41.3406461539,20.4528864913,77.8838945327,-11.3894465304,3.77035,0.725178976174,1173,0.985317,0.169631653192,48.0378417563,101.356871026,-0.382438500667,74.8075111263,98.257,52.1134,94.238428771,0.539953741518
-3.83255,31.4060268493,3.78035568904,3.90514,0.170245900322,0.0809172,3.90600268867,41.5654161053,18.2103148834,60.8775060501,-14.6762100882,3.77989,0.786003576063,1174,0.981225,0.16504695498,-13.989863717,93.9578074346,-0.344062274929,74.2891264262,98.2812,52.1284,108.375789679,0.541634188509
